
[00:00:00.000 --> 00:00:03.480]  如果你信了耶穌好一段日子
[00:03:23.600 --> 00:03:28.600]  更加多的狀況是
[00:03:28.600 --> 00:03:31.600]  這對夫婦已經過了生育年齡
[00:03:31.600 --> 00:03:33.600]  生育的機會渺茫
[00:03:33.600 --> 00:03:35.600]  一定會有人說
[00:03:35.600 --> 00:03:37.600]  肯定是上帝
[00:03:37.600 --> 00:03:39.600]  報應你
[00:03:39.600 --> 00:03:42.600]  肯定是你犯了罪
[00:03:42.600 --> 00:03:45.600]  肯定是你做了什麼壞事
[00:03:45.600 --> 00:03:47.600]  以致你不能生育
[00:03:47.600 --> 00:03:49.600]  是不是這樣呢?
[00:03:49.600 --> 00:03:52.600]  大家看到中間一句嗎?
[00:03:52.600 --> 00:03:56.600]  他們沒有可指責的
[00:03:56.600 --> 00:03:58.600]  有什麼意思呢?
[00:03:58.600 --> 00:04:00.600]  即是他們有沒有犯罪?
[00:04:00.600 --> 00:04:02.600]  他們有沒有錯?
[00:04:02.600 --> 00:04:04.600]  他們沒有錯
[00:04:04.600 --> 00:04:06.600]  原來他們沒有不能怪罪的地方
[00:04:06.600 --> 00:04:08.600]  他們沒有瑕疵
[00:04:08.600 --> 00:04:10.600]  他們沒有缺點
[00:04:10.600 --> 00:04:12.600]  即是說他們走得正
[00:04:12.600 --> 00:04:13.600]  站得正
[00:04:13.600 --> 00:04:14.600]  所以他不育
[00:04:14.600 --> 00:04:15.600]  是不是因爲神的懲罰呢?
[00:04:15.600 --> 00:04:17.600]  不是
[00:04:17.600 --> 00:04:19.600]  所以就看下去
[00:04:19.600 --> 00:04:21.600]  看下去就知道
[00:04:21.600 --> 00:04:23.600]  原來這段說話
[00:04:23.600 --> 00:04:27.600]  都是天使跟她的爸爸撒加利亞說
[00:04:27.600 --> 00:04:29.600]  接着繼續說述
[00:04:29.600 --> 00:04:31.600]  施洗約翰的召命
[00:04:31.600 --> 00:04:32.600]  和他身上的計劃
[00:04:32.600 --> 00:04:34.600]  這段我讀了
[00:04:34.600 --> 00:04:36.600]  天使對撒加利亞說
[00:04:36.600 --> 00:04:40.600]  有許多人因他出世也必喜樂
[00:04:40.600 --> 00:04:43.600]  他在主面前將要爲大
[00:04:43.600 --> 00:04:45.600]  淡酒烈酒都不喝
[00:04:45.600 --> 00:04:48.600]  從無福裏就被聖靈充滿
[00:04:48.600 --> 00:04:50.600]  他要使許多以色列人迴轉
[00:04:50.600 --> 00:04:53.600]  歸於主他們的神
[00:04:53.600 --> 00:04:56.600]  他將有以利亞的精神和能力
[00:04:56.600 --> 00:04:58.600]  走在主的前面
[00:04:58.600 --> 00:05:00.600]  叫父親的心轉向兒女
[00:05:00.600 --> 00:05:03.600]  叫伴役的人轉向異人的智慧
[00:05:03.600 --> 00:05:07.600]  又爲主預備迎接他的百姓
[00:05:07.600 --> 00:05:09.600]  天使說了些什麼呢?
[00:05:09.600 --> 00:05:13.600]  天使預言施洗約翰多個的人
[00:05:13.600 --> 00:05:14.600]  多個層面
[00:05:14.600 --> 00:05:15.600]  有他個人的
[00:05:15.600 --> 00:05:17.600]  有他對人的
[00:05:17.600 --> 00:05:20.600]  原來神在他身上有計劃
[00:05:20.600 --> 00:05:21.600]  要祝福
[00:05:21.600 --> 00:05:24.600]  要去接觸許多的聖靈
[00:05:24.600 --> 00:05:28.600]  讓我們先看施洗約翰個人的層面
[00:05:28.600 --> 00:05:30.600]  他個人的層面是什麼呢?
[00:05:30.600 --> 00:05:33.600]  他清酒、濃酒都喝嗎?
[00:05:33.600 --> 00:05:34.600]  不喝
[00:05:34.600 --> 00:05:36.600]  這裏有沒有人不喝酒?
[00:05:36.600 --> 00:05:38.600]  也有
[00:05:38.600 --> 00:05:42.600]  這裏人人都喝酒
[00:05:42.600 --> 00:05:45.600]  你喝得厲不厲害?
[00:05:45.600 --> 00:05:49.600]  我記得我第一次喝淡酒是什麼時候呢?
[00:05:49.600 --> 00:05:51.600]  在短孫
[00:05:51.600 --> 00:05:53.600]  是呀,去到短孫裏面
[00:05:53.600 --> 00:05:56.600]  原來那條村
[00:05:56.600 --> 00:05:58.600]  歡迎一些貴賓
[00:05:58.600 --> 00:06:01.600]  就用淡酒來歡迎他
[00:06:01.600 --> 00:06:03.600]  那些酒真的很淡
[00:06:03.600 --> 00:06:05.600]  但我喝完之後都臉紅
[00:06:05.600 --> 00:06:06.600]  我不能喝酒
[00:06:06.600 --> 00:06:10.600]  我一喝酒就被人發覺了
[00:06:10.600 --> 00:06:14.600]  他說清酒、濃酒都不喝的時候
[00:06:14.600 --> 00:06:16.600]  施洗約翰分別爲聖
[00:06:16.600 --> 00:06:18.600]  被主使用
[00:06:18.600 --> 00:06:21.600]  另外他從沒有福就被聖靈充滿
[00:06:21.600 --> 00:06:23.600]  其實聖經裏面除了他之外
[00:06:23.600 --> 00:06:25.600]  沒有這個人有經歷
[00:06:25.600 --> 00:06:27.600]  沒有這個經歷的記載
[00:06:27.600 --> 00:06:29.600]  因爲耶穌的母親瑪利亞
[00:06:29.600 --> 00:06:31.600]  去探望伊麗莎白的時候
[00:06:31.600 --> 00:06:33.600]  伊麗莎白已經在大肚子
[00:06:33.600 --> 00:06:35.600]  當瑪利亞問伊麗莎白安的時候
[00:06:35.600 --> 00:06:39.600]  這個福中的施洗約翰就跳動了
[00:06:39.600 --> 00:06:41.600]  聖經不是形容
[00:06:41.600 --> 00:06:43.600]  是記載他被聖靈充滿
[00:06:43.600 --> 00:06:46.600]  原來神一開始就揀選了他
[00:06:46.600 --> 00:06:48.600]  要用他、裝備他
[00:06:48.600 --> 00:06:51.600]  更加施洗約翰有什麼呢?
[00:06:51.600 --> 00:06:53.600]  有伊麗亞的精神和能力
[00:06:53.600 --> 00:06:55.600]  伊麗亞有什麼能力呢?
[00:06:55.600 --> 00:06:56.600]  如果你記得的話
[00:06:56.600 --> 00:06:59.600]  伊麗亞不是和阿哈旺、耶洗別
[00:06:59.600 --> 00:07:02.600]  那些先知征戰
[00:07:02.600 --> 00:07:04.600]  施洗約翰也是
[00:07:04.600 --> 00:07:07.600]  施洗約翰又勇敢、願意斥責罪惡
[00:07:07.600 --> 00:07:10.600]  他斥責了一個王叫希律安提柏
[00:07:10.600 --> 00:07:13.600]  因爲這個安提柏休了自己的老婆
[00:07:13.600 --> 00:07:17.600]  娶了同父異母的兄弟的老婆
[00:07:17.600 --> 00:07:19.600]  希羅弟爲妻
[00:07:19.600 --> 00:07:21.600]  所以你見不見施洗約翰在個人層面
[00:07:21.600 --> 00:07:24.600]  他已經預備好了
[00:07:24.600 --> 00:07:25.600]  神要預備他
[00:07:25.600 --> 00:07:27.600]  神要被興起
[00:07:27.600 --> 00:07:28.600]  在人的層面
[00:07:28.600 --> 00:07:30.600]  他對人又怎樣呢?
[00:07:30.600 --> 00:07:31.600]  他對人呢
[00:07:31.600 --> 00:07:35.600]  有許多人因他出世也必喜樂
[00:07:35.600 --> 00:07:39.600]  原來約翰會帶給人喜樂
[00:07:39.600 --> 00:07:41.600]  一個新生命誕生
[00:07:41.600 --> 00:07:43.600]  在你家裏如果有個新生命誕生
[00:07:43.600 --> 00:07:45.600]  你會喜不喜樂?
[00:07:45.600 --> 00:07:46.600]  喜樂還是開心呢?
[00:07:46.600 --> 00:07:48.600]  我覺得只是開心
[00:07:48.600 --> 00:07:50.600]  一個新生命誕生
[00:07:50.600 --> 00:07:51.600]  當然是開心
[00:07:51.600 --> 00:07:54.600]  會派姜醋、派蛋、派什麼的
[00:07:54.600 --> 00:07:55.600]  所以這個新生命
[00:07:55.600 --> 00:07:58.600]  但這個約翰的誕生
[00:07:58.600 --> 00:08:01.600]  不是帶人高興那麼簡單
[00:08:01.600 --> 00:08:03.600]  並且他要使許多以色列人
[00:08:03.600 --> 00:08:06.600]  迴轉歸於主他們的神
[00:08:06.600 --> 00:08:09.600]  什麼叫做迴轉?
[00:08:09.600 --> 00:08:11.600]  迴轉即是這樣
[00:08:11.600 --> 00:08:13.600]  大家都試過走錯路
[00:08:13.600 --> 00:08:14.600]  走錯路迴轉即是什麼?
[00:08:14.600 --> 00:08:15.600]  回頭
[00:08:15.600 --> 00:08:18.600]  即是告訴大家他走錯路
[00:08:18.600 --> 00:08:19.600]  要回頭
[00:08:19.600 --> 00:08:20.600]  不僅迴轉
[00:08:20.600 --> 00:08:21.600]  還要歸主
[00:08:21.600 --> 00:08:22.600]  什麼叫歸主?
[00:08:22.600 --> 00:08:24.600]  即是他離開過
[00:08:24.600 --> 00:08:25.600]  遠離過甚至
[00:08:25.600 --> 00:08:27.600]  所以他要歸向神
[00:08:27.600 --> 00:08:30.600]  回到正路里
[00:08:30.600 --> 00:08:32.600]  並且他要叫父親的心
[00:08:32.600 --> 00:08:33.600]  轉向異類
[00:08:33.600 --> 00:08:37.600]  叫伴翼的人轉向異人的智慧
[00:08:37.600 --> 00:08:39.600]  這裏有些聖經學者說
[00:08:39.600 --> 00:08:40.600]  原來司祭約翰
[00:08:40.600 --> 00:08:43.600]  是醫治那些破碎的家庭
[00:08:43.600 --> 00:08:46.600]  喚醒父親
[00:08:46.600 --> 00:08:48.600]  盡父親的責任
[00:08:48.600 --> 00:08:51.600]  伴翼的子女改變他的生活
[00:08:51.600 --> 00:08:53.600]  叫兩代可以什麼?
[00:08:53.600 --> 00:08:56.600]  真人建立在一起
[00:08:56.600 --> 00:08:58.600]  所以司祭約翰的生命
[00:08:58.600 --> 00:08:59.600]  叫人歸向主
[00:08:59.600 --> 00:09:00.600]  回到主那裏
[00:09:00.600 --> 00:09:02.600]  所以生命得着改變
[00:09:02.600 --> 00:09:04.600]  有沒有喜樂?
[00:09:04.600 --> 00:09:06.600]  你旁邊的人有沒有喜樂?
[00:09:06.600 --> 00:09:09.600]  生命有沒有改變呢?
[00:09:09.600 --> 00:09:10.600]  這個就是
[00:09:10.600 --> 00:09:12.600]  如果我們被神改變
[00:09:12.600 --> 00:09:15.600]  我們應該有喜樂的生命
[00:09:15.600 --> 00:09:17.600]  司祭約翰的照明
[00:09:17.600 --> 00:09:20.600]  他的出生非牛業
[00:09:20.600 --> 00:09:22.600]  在神的計劃裏面
[00:09:22.600 --> 00:09:23.600]  看到嗎?
[00:09:23.600 --> 00:09:25.600]  你認不認同?
[00:09:25.600 --> 00:09:27.600]  並且司祭約翰
[00:09:27.600 --> 00:09:29.600]  在神在他的生命計劃裏
[00:09:29.600 --> 00:09:32.600]  是先來興起他
[00:09:32.600 --> 00:09:36.600]  先來提升他
[00:09:36.600 --> 00:09:38.600]  在座中的你
[00:09:38.600 --> 00:09:41.600]  我相信大部分人都信了耶穌
[00:09:41.600 --> 00:09:43.600]  延日多長我不知道
[00:09:43.600 --> 00:09:44.600]  但是你覺不覺得
[00:09:44.600 --> 00:09:47.600]  你的生命有很多東西
[00:09:47.600 --> 00:09:50.600]  可以向神發出感謝呢?
[00:09:50.600 --> 00:09:52.600]  我覺得今天早上已經是感謝了
[00:09:52.600 --> 00:09:55.600]  今天早上我們不用母語來到這裏
[00:09:55.600 --> 00:09:56.600]  但是我想
[00:09:56.600 --> 00:09:58.600]  不僅是神赦免我們的罪
[00:09:58.600 --> 00:10:00.600]  請救我們這麼簡單
[00:10:00.600 --> 00:10:02.600]  你覺不覺得自己的生命
[00:10:02.600 --> 00:10:04.600]  不是非牛業的呢?
[00:10:04.600 --> 00:10:05.600]  你今天坐在這裏
[00:10:05.600 --> 00:10:07.600]  都是非牛業的
[00:10:07.600 --> 00:10:08.600]  今天我跟你相遇
[00:10:08.600 --> 00:10:11.600]  都是非牛業的
[00:10:11.600 --> 00:10:13.600]  生命更加非牛業
[00:10:13.600 --> 00:10:15.600]  因爲詩篇139篇告訴我
[00:10:15.600 --> 00:10:17.600]  我的肺腑是你所做的
[00:10:17.600 --> 00:10:20.600]  我在母腹中你已經復辟我
[00:10:20.600 --> 00:10:21.600]  我未成型的體質
[00:10:21.600 --> 00:10:24.600]  你的眼早已看見了
[00:10:24.600 --> 00:10:26.600]  我們所定的日子
[00:10:26.600 --> 00:10:28.600]  我們尚未到一日
[00:10:28.600 --> 00:10:29.600]  神定的日子
[00:10:29.600 --> 00:10:30.600]  我們尚未到一日
[00:10:30.600 --> 00:10:31.600]  祂已經將我們的名字
[00:10:31.600 --> 00:10:35.600]  寫在祂的生命冊上
[00:10:35.600 --> 00:10:37.600]  出生非牛業
[00:10:37.600 --> 00:10:40.600]  是神的旨意和祝福
[00:10:40.600 --> 00:10:42.600]  不知你覺得這句話
[00:10:42.600 --> 00:10:46.600]  對你適不適切呢?
[00:10:46.600 --> 00:10:48.600]  我們想想
[00:10:48.600 --> 00:10:51.600]  我們不是生在戰亂的時間
[00:10:51.600 --> 00:10:54.600]  我們也不是生在上古的年代
[00:10:54.600 --> 00:10:58.600]  我們不用打獵爲生
[00:10:58.600 --> 00:11:00.600]  未來我們還有一段日子
[00:11:00.600 --> 00:11:02.600]  在這個世界上
[00:11:02.600 --> 00:11:06.600]  不知神在你身上的計劃和旨意
[00:11:06.600 --> 00:11:08.600]  你明不明白呢?
[00:11:08.600 --> 00:11:10.600]  你正在回應嗎?
[00:11:10.600 --> 00:11:12.600]  你說其實我也不太清楚
[00:11:12.600 --> 00:11:15.600]  我也不太明白
[00:11:15.600 --> 00:11:16.600]  那怎麼辦呢?
[00:11:16.600 --> 00:11:18.600]  不要緊
[00:11:18.600 --> 00:11:20.600]  你有角色和身份
[00:11:20.600 --> 00:11:23.600]  你有不同的角色和身份在世上
[00:11:23.600 --> 00:11:24.600]  你有什麼角色和身份呢?
[00:11:24.600 --> 00:11:25.600]  讓我數數
[00:11:25.600 --> 00:11:29.600]  這裏應該有很多都是家庭
[00:11:29.600 --> 00:11:31.600]  即是你有子女
[00:11:31.600 --> 00:11:33.600]  即是你爲父爲母
[00:11:33.600 --> 00:11:36.600]  所以你的角色和責任是什麼呢?
[00:11:36.600 --> 00:11:38.600]  教養孩童
[00:11:38.600 --> 00:11:40.600]  使他們走當行的路
[00:11:40.600 --> 00:11:44.600]  以至道路也不偏離
[00:11:44.600 --> 00:11:46.600]  另外如果這裏有打工仔呢?
[00:11:46.600 --> 00:11:52.600]  你就要做個又忠心又良善的僕人
[00:11:52.600 --> 00:11:54.600]  那這裏更加
[00:11:54.600 --> 00:11:56.600]  兩個兩樣都不是
[00:11:56.600 --> 00:11:59.600]  有些你應該是
[00:11:59.600 --> 00:12:01.600]  你是否人的子女呢?
[00:12:01.600 --> 00:12:04.600]  是就要孝敬父母
[00:12:04.600 --> 00:12:05.600]  還有一樣
[00:12:05.600 --> 00:12:07.600]  人人都是
[00:12:07.600 --> 00:12:09.600]  如果你真的信了耶穌
[00:12:09.600 --> 00:12:11.600]  明白了你是一個兒女
[00:12:11.600 --> 00:12:13.600]  神兒女的身份的時候
[00:12:13.600 --> 00:12:15.600]  其實你要栽培自己
[00:12:15.600 --> 00:12:16.600]  建立自己
[00:12:16.600 --> 00:12:20.600]  結出聖靈的果子
[00:12:20.600 --> 00:12:23.600]  這個是否我們可以
[00:12:23.600 --> 00:12:26.600]  按照我們的角色和身份
[00:12:26.600 --> 00:12:28.600]  來回應神自己
[00:12:28.600 --> 00:12:30.600]  所以是非偶然的
[00:12:30.600 --> 00:12:32.600]  我也非偶然的
[00:12:32.600 --> 00:12:34.600]  我的出世也是非偶然的
[00:12:34.600 --> 00:12:35.600]  我爸爸十七歲
[00:12:35.600 --> 00:12:37.600]  就由越南來香港
[00:12:37.600 --> 00:12:39.600]  隻身來香港
[00:12:39.600 --> 00:12:40.600]  之後就認識我媽媽
[00:12:40.600 --> 00:12:42.600]  就生了我
[00:12:42.600 --> 00:12:44.600]  我呢
[00:12:44.600 --> 00:12:46.600]  雖然他現在兩個都未信耶穌
[00:12:46.600 --> 00:12:49.600]  但我深信主的時間有安排
[00:12:49.600 --> 00:12:52.600]  很有趣的
[00:12:52.600 --> 00:12:54.600]  我從託兒所
[00:12:54.600 --> 00:12:56.600]  幼稚園
[00:12:56.600 --> 00:12:57.600]  小學
[00:12:57.600 --> 00:12:58.600]  中學
[00:12:58.600 --> 00:13:00.600]  全部都是基督教學校
[00:13:00.600 --> 00:13:02.600]  有沒有人和我一樣的?
[00:13:02.600 --> 00:13:04.600]  託兒所應該少一點
[00:13:04.600 --> 00:13:06.600]  以前我的年代還叫育嬰院
[00:13:06.600 --> 00:13:09.600]  所以你知道我幾歲
[00:13:09.600 --> 00:13:11.600]  所以很特別
[00:13:11.600 --> 00:13:12.600]  但可能你都說
[00:13:12.600 --> 00:13:13.600]  讀基督教學校
[00:13:13.600 --> 00:13:15.600]  都不等於信耶穌
[00:13:15.600 --> 00:13:17.600]  但我就信了耶穌
[00:13:17.600 --> 00:13:18.600]  我就認識了耶穌
[00:13:18.600 --> 00:13:21.600]  甚至今天我來到大家中間
[00:13:21.600 --> 00:13:23.600]  來到同福堂中間去服侍
[00:13:23.600 --> 00:13:26.600]  我想都非偶然
[00:13:26.600 --> 00:13:28.600]  不過有機會才和大家說
[00:13:28.600 --> 00:13:30.600]  這段的故事
[00:13:30.600 --> 00:13:33.600]  所以基督徒我們是蒙恩的
[00:13:33.600 --> 00:13:35.600]  向我們的神作出回應
[00:13:35.600 --> 00:13:39.600]  我們不要停滯不前
[00:13:39.600 --> 00:13:41.600]  看看約翰的生命的時候
[00:13:41.600 --> 00:13:43.600]  他如何預備自己
[00:13:43.600 --> 00:13:45.600]  第三段的經文就請你讀
[00:13:45.600 --> 00:13:48.600]  預備起
[00:14:15.600 --> 00:14:17.600]  的士黃從也
[00:14:17.600 --> 00:14:19.600]  很惹民
[00:14:19.600 --> 00:14:22.600]  約翰如何預備自己呢?
[00:14:22.600 --> 00:14:24.600]  其實他都有很多好處
[00:14:24.600 --> 00:14:27.600]  我比較粗俗一點
[00:14:27.600 --> 00:14:30.600]  他本來是誰的兒子?
[00:14:30.600 --> 00:14:32.600]  祭司的兒子
[00:14:32.600 --> 00:14:34.600]  按當時的情況
[00:14:34.600 --> 00:14:37.600]  其實可以世責成爲祭司
[00:14:37.600 --> 00:14:38.600]  如果他成爲祭司
[00:14:38.600 --> 00:14:39.600]  有什麼不同呢?
[00:14:39.600 --> 00:14:41.600]  和這段經文
[00:14:41.600 --> 00:14:42.600]  如果是祭司
[00:14:42.600 --> 00:14:44.600]  他在聖殿裏面做事情
[00:14:44.600 --> 00:14:46.600]  他被人敬重
[00:14:46.600 --> 00:14:49.600]  穿的衣服是不是這些呢?
[00:14:49.600 --> 00:14:52.600]  喫的東西是不是這些呢?
[00:14:52.600 --> 00:14:54.600]  大家都知道
[00:14:54.600 --> 00:14:57.600]  他如何預備自己呢?
[00:14:57.600 --> 00:14:58.600]  他如何預備自己呢?
[00:14:58.600 --> 00:14:59.600]  第一
[00:14:59.600 --> 00:15:01.600]  他恭克己身
[00:15:01.600 --> 00:15:02.600]  剛纔說他烈酒
[00:15:02.600 --> 00:15:04.600]  龍酒都不喝
[00:15:04.600 --> 00:15:06.600]  我們這裏也有很多人喝酒
[00:15:06.600 --> 00:15:08.600]  但是他歸耶和華爲盛
[00:15:08.600 --> 00:15:11.600]  這是他恭克己身的地方
[00:15:11.600 --> 00:15:14.600]  另外他有沒有漂亮的衣服穿呢?
[00:15:14.600 --> 00:15:15.600]  大家看看旁邊的那個
[00:15:15.600 --> 00:15:16.600]  帥不帥?
[00:15:16.600 --> 00:15:19.600]  他有沒有穿漂亮的衣服呢?
[00:15:19.600 --> 00:15:20.600]  我昨天在這裏說
[00:15:20.600 --> 00:15:22.600]  我們的衣服
[00:15:22.600 --> 00:15:24.600]  都不用爛都已經扔掉了
[00:15:24.600 --> 00:15:26.600]  讓他回收箱
[00:15:26.600 --> 00:15:29.600]  但是施洗約翰穿的是什麼衣服呢?
[00:15:29.600 --> 00:15:30.600]  嚴不嚴厲呢?
[00:15:30.600 --> 00:15:32.600]  什麼顏色呢?
[00:15:32.600 --> 00:15:34.600]  一個顏色
[00:15:34.600 --> 00:15:36.600]  一個顏色
[00:15:36.600 --> 00:15:38.600]  大家接觸過駱駝了嗎?
[00:15:38.600 --> 00:15:41.600]  大家知不知道駱駝毛是怎樣的?
[00:15:41.600 --> 00:15:44.600]  是不是軟軟的很舒服呢?
[00:15:44.600 --> 00:15:45.600]  當然不是
[00:15:45.600 --> 00:15:48.600]  駱駝毛是硬硬的
[00:15:48.600 --> 00:15:52.600]  他過着一個很簡樸的生活
[00:15:52.600 --> 00:15:54.600]  這個生活是怎樣的呢?
[00:15:54.600 --> 00:15:57.600]  駱駝毛衣服是很硬硬的
[00:15:57.600 --> 00:15:58.600]  不過有好處的
[00:15:58.600 --> 00:15:59.600]  防風
[00:15:59.600 --> 00:16:00.600]  防雨
[00:16:00.600 --> 00:16:01.600]  防水
[00:16:01.600 --> 00:16:04.600]  即是雨衣
[00:16:04.600 --> 00:16:06.600]  保暖的
[00:16:06.600 --> 00:16:08.600]  腰束皮帶
[00:16:08.600 --> 00:16:09.600]  說的是什麼呢?
[00:16:09.600 --> 00:16:11.600]  說的是他有警醒的心
[00:16:11.600 --> 00:16:13.600]  他預備好服侍了
[00:16:13.600 --> 00:16:14.600]  就好像《爾忽所書》
[00:16:14.600 --> 00:16:16.600]  全副軍裝一樣
[00:16:16.600 --> 00:16:17.600]  腰束皮帶
[00:16:17.600 --> 00:16:19.600]  預備好了
[00:16:19.600 --> 00:16:21.600]  他這個簡樸生活還不簡單
[00:16:21.600 --> 00:16:22.600]  他喫什麼呢?
[00:16:22.600 --> 00:16:24.600]  蝗蟲野蜜
[00:16:24.600 --> 00:16:26.600]  大家喫不喫呢?
[00:16:26.600 --> 00:16:28.600]  大家沒喫過嗎?
[00:16:28.600 --> 00:16:29.600]  有人喫過蟲蛹
[00:16:29.600 --> 00:16:32.600]  我爸爸以前經常帶我去喫蟲蛹
[00:16:32.600 --> 00:16:34.600]  教我喫鴨仔蛋
[00:16:34.600 --> 00:16:36.600]  越南人很喜歡喫
[00:16:36.600 --> 00:16:38.600]  兩樣我都不喫
[00:16:38.600 --> 00:16:40.600]  喫這些東西
[00:16:40.600 --> 00:16:42.600]  行不行呢?
[00:16:42.600 --> 00:16:44.600]  這裏有人喫過蟲蛹
[00:16:44.600 --> 00:16:46.600]  我知道是吧?
[00:16:46.600 --> 00:16:48.600]  昨天有人舉手喫過蟲蛹
[00:16:48.600 --> 00:16:50.600]  很有貴的
[00:16:50.600 --> 00:16:53.600]  喫蝗蟲行不行呢?
[00:16:53.600 --> 00:16:54.600]  原來是行的
