
[00:00:00.000 --> 00:00:03.000]  好 願大家都滿有平安喜樂
[00:02:07.500 --> 00:02:08.500]  這個運動很重要的
[00:02:08.500 --> 00:02:09.500]  知道嗎
[00:02:09.500 --> 00:02:12.500]  因為一個教會
[00:02:12.500 --> 00:02:13.500]  健不健康
[00:02:13.500 --> 00:02:15.500]  都是靠我們這個運動的
[00:02:15.500 --> 00:02:17.500]  這個運動叫什麼運動
[00:02:17.500 --> 00:02:19.500]  什麼運動
[00:02:19.500 --> 00:02:22.500]  就叫做Mission
[00:02:22.500 --> 00:02:26.500]  我們剛剛在撕嘴唇的過程裡
[00:02:26.500 --> 00:02:28.500]  就是我們要Mission
[00:02:28.500 --> 00:02:30.500]  剛才誰有Mission的請舉手
[00:02:30.500 --> 00:02:31.500]  哇
[00:02:31.500 --> 00:02:33.500]  你想想教會每個人
[00:02:33.500 --> 00:02:34.500]  有沒有Mission
[00:02:34.500 --> 00:02:35.500]  每個人舉手
[00:02:35.500 --> 00:02:36.500]  每個人都有Mission
[00:02:36.500 --> 00:02:37.500]  有使命啊
[00:02:37.500 --> 00:02:38.500]  弟兄姊妹
[00:02:38.500 --> 00:02:39.500]  哇
[00:02:39.500 --> 00:02:40.500]  如果因福加固
[00:02:40.500 --> 00:02:41.500]  弟兄姊妹一說
[00:02:41.500 --> 00:02:42.500]  誰有使命
[00:02:42.500 --> 00:02:43.500]  有
[00:02:43.500 --> 00:02:44.500]  哇
[00:02:44.500 --> 00:02:46.500]  這間教會多不一樣
[00:02:46.500 --> 00:02:49.500]  因為神吩咐我們要行大使命
[00:02:49.500 --> 00:02:51.500]  所以你要撕大一點嘴
[00:02:51.500 --> 00:02:54.500]  要有大Mission
[00:02:54.500 --> 00:02:56.500]  你的嘴就很不一樣
[00:02:56.500 --> 00:02:58.500]  所以今天也讓我們去思考
[00:02:58.500 --> 00:02:59.500]  上帝給我們的Mission
[00:02:59.500 --> 00:03:02.500]  特別我們上次都分享到
[00:03:02.500 --> 00:03:05.500]  教會有一師兩命
[00:03:05.500 --> 00:03:08.500]  就是一個師又包括了兩條命
[00:03:08.500 --> 00:03:10.500]  上次說到就是
[00:03:10.500 --> 00:03:11.500]  包括了Great Commandment
[00:03:11.500 --> 00:03:13.500]  就是大誡命
[00:03:13.500 --> 00:03:15.500]  而今天我們就說到
[00:03:15.500 --> 00:03:16.500]  大使命
[00:03:16.500 --> 00:03:17.500]  Great Commission
[00:03:17.500 --> 00:03:19.500]  所以今天你講到
[00:03:19.500 --> 00:03:20.500]  你不記得也好
[00:03:20.500 --> 00:03:22.500]  那你想一想你的嘴
[00:03:22.500 --> 00:03:23.500]  是啊
[00:03:23.500 --> 00:03:24.500]  今早牧師說
[00:03:24.500 --> 00:03:25.500]  Mission
[00:03:25.500 --> 00:03:26.500]  求主幫助我們
[00:03:26.500 --> 00:03:27.500]  我們一起祈禱
[00:03:27.500 --> 00:03:28.500]  好
[00:03:28.500 --> 00:03:29.500]  天父幫助我們
[00:03:29.500 --> 00:03:31.500]  因為這個都是
[00:03:31.500 --> 00:03:32.500]  你在地上裡
[00:03:32.500 --> 00:03:34.500]  吩咐我們兩件很重要的事情
[00:03:34.500 --> 00:03:36.500]  怎樣去活出大誡命
[00:03:36.500 --> 00:03:38.500]  怎樣行出大使命
[00:03:38.500 --> 00:03:40.500]  求主你幫助我們
[00:03:40.500 --> 00:03:42.500]  藉著你的吩咐
[00:03:42.500 --> 00:03:43.500]  你的說話
[00:03:43.500 --> 00:03:45.500]  都能夠讓我們清楚
[00:03:45.500 --> 00:03:47.500]  怎樣讓教會有生命
[00:03:47.500 --> 00:03:50.500]  怎樣讓我們走出來的時候
[00:03:50.500 --> 00:03:52.500]  詛咒上帝你的教會
[00:03:52.500 --> 00:03:54.500]  詛咒上帝你的國度
[00:03:54.500 --> 00:03:56.500]  求主你就這樣去激勵我們
[00:03:56.500 --> 00:03:57.500]  幫助我們
[00:03:57.500 --> 00:03:58.500]  聽我們祈禱
[00:03:58.500 --> 00:04:00.500]  奉耶穌名字而求
[00:04:00.500 --> 00:04:01.500]  阿們
[00:04:01.500 --> 00:04:04.500]  所以要重溫一下
[00:04:04.500 --> 00:04:05.500]  包括了
[00:04:05.500 --> 00:04:07.500]  上一次跟大家分享到
[00:04:07.500 --> 00:04:09.500]  在馬大福音第二十二章
[00:04:09.500 --> 00:04:11.500]  三十七節到四十節
[00:04:11.500 --> 00:04:13.500]  講到大誡命
[00:04:13.500 --> 00:04:15.500]  我就再重複
[00:04:15.500 --> 00:04:17.500]  讓大家記住這句說話
[00:04:17.500 --> 00:04:19.500]  耶穌對他說
[00:04:19.500 --> 00:04:20.500]  你要盡心盡性
[00:04:20.500 --> 00:04:22.500]  盡意愛主你的神
[00:04:22.500 --> 00:04:24.500]  這是誡命中的第一
[00:04:24.500 --> 00:04:26.500]  且是最大的
[00:04:26.500 --> 00:04:27.500]  其次也相仿
[00:04:27.500 --> 00:04:29.500]  就是要愛人如己
[00:04:29.500 --> 00:04:31.500]  這兩條誡命是律法和
[00:04:31.500 --> 00:04:34.500]  先知一切道理的總幹
[00:04:34.500 --> 00:04:36.500]  所以上一次特別講到
[00:04:36.500 --> 00:04:37.500]  我們要愛神
[00:04:37.500 --> 00:04:38.500]  要愛人
[00:04:38.500 --> 00:04:39.500]  都是上帝給我們的
[00:04:39.500 --> 00:04:43.500]  吩咐和要在地上實踐的事情
[00:04:43.500 --> 00:04:46.500]  而今天我們就會讀到
[00:04:46.500 --> 00:04:48.500]  大使命
[00:04:48.500 --> 00:04:49.500]  就是我們很熟悉
[00:04:49.500 --> 00:04:51.500]  可能你回過教會
[00:04:51.500 --> 00:04:53.500]  間間教會都跟你講
[00:04:53.500 --> 00:04:54.500]  這一段聖經
[00:04:54.500 --> 00:04:55.500]  不過希望我們今天
[00:04:55.500 --> 00:04:57.500]  藉著從另外一種角度
[00:04:57.500 --> 00:04:58.500]  一個層次
[00:04:58.500 --> 00:05:00.500]  去幫我們思考
[00:05:00.500 --> 00:05:01.500]  聖經就是來自
[00:05:01.500 --> 00:05:03.500]  十九至二十節
[00:05:03.500 --> 00:05:05.500]  所以你們要去使萬民
[00:05:05.500 --> 00:05:07.500]  作我的門徒
[00:05:07.500 --> 00:05:09.500]  奉父指聖靈的名
[00:05:09.500 --> 00:05:11.500]  給他們施洗
[00:05:11.500 --> 00:05:13.500]  凡我所吩咐你們的
[00:05:13.500 --> 00:05:15.500]  都教訓他們遵守
[00:05:15.500 --> 00:05:17.500]  我就常與你們同在
[00:05:17.500 --> 00:05:19.500]  直到世界的略了
[00:05:19.500 --> 00:05:21.500]  這就是我們上上講到的
[00:05:21.500 --> 00:05:23.500]  大使命的經文
[00:05:23.500 --> 00:05:25.500]  事實上耶穌頒布的
[00:05:25.500 --> 00:05:27.500]  大使命不單止
[00:05:27.500 --> 00:05:29.500]  不單止在馬太福音裡面
[00:05:29.500 --> 00:05:31.500]  事實上在四卷福音書裡面
[00:05:31.500 --> 00:05:33.500]  都有提及
[00:05:33.500 --> 00:05:35.500]  包括馬赫福音的第十六章
[00:05:35.500 --> 00:05:37.500]  路加福音的二十四章
[00:05:37.500 --> 00:05:39.500]  和約翰福音的第二十章
[00:05:39.500 --> 00:05:41.500]  都有重複類似
[00:05:41.500 --> 00:05:43.500]  到耶穌頒布的大使命
[00:05:43.500 --> 00:05:45.500]  當然到了使徒行轉
[00:05:45.500 --> 00:05:47.500]  當門徒接棒的時候
[00:05:47.500 --> 00:05:49.500]  在使徒行轉一章七節八節
[00:05:49.500 --> 00:05:51.500]  耶穌也有同樣講
[00:05:51.500 --> 00:05:53.500]  類似的說話
[00:05:53.500 --> 00:05:55.500]  將一個大使命
[00:05:55.500 --> 00:05:57.500]  頒布給教會
[00:05:57.500 --> 00:05:59.500]  所以我們今天值得思考
[00:05:59.500 --> 00:06:01.500]  在四卷福音書裡提及
[00:06:01.500 --> 00:06:03.500]  一定是很重要的
[00:06:03.500 --> 00:06:05.500]  這個有多重要呢
[00:06:05.500 --> 00:06:07.500]  我們怎樣去理解這段說話呢
[00:06:07.500 --> 00:06:09.500]  我們希望藉著今天去思考
[00:06:09.500 --> 00:06:11.500]  當然又要想想背景
[00:06:11.500 --> 00:06:13.500]  這個背景就是
[00:06:13.500 --> 00:06:15.500]  這段經文是來自
[00:06:15.500 --> 00:06:17.500]  馬太福音第二十八章
[00:06:17.500 --> 00:06:19.500]  當你讀馬太福音的時候
[00:06:19.500 --> 00:06:21.500]  二十八章就是最後那章
[00:06:21.500 --> 00:06:23.500]  最後那章裡面
[00:06:23.500 --> 00:06:25.500]  其實在一至十五節
[00:06:25.500 --> 00:06:27.500]  最主要講到耶穌復活了
[00:06:27.500 --> 00:06:29.500]  耶穌復活了
[00:06:29.500 --> 00:06:31.500]  有些人很驚訝
[00:06:31.500 --> 00:06:33.500]  也有很多疑惑
[00:06:33.500 --> 00:06:35.500]  不過耶穌確實已經復活了
[00:06:35.500 --> 00:06:37.500]  耶穌就要門徒
[00:06:37.500 --> 00:06:39.500]  去加利利去見祂
[00:06:39.500 --> 00:06:41.500]  就是這樣的背景之下
[00:06:41.500 --> 00:06:43.500]  接著帶我們去到
[00:06:43.500 --> 00:06:45.500]  十六至二十節
[00:06:45.500 --> 00:06:47.500]  就是這個大使命裡面
[00:06:47.500 --> 00:06:49.500]  段落的經文十六至二十節
[00:06:49.500 --> 00:06:51.500]  其中十六至十七節裡面說
[00:06:51.500 --> 00:06:53.500]  十一個門徒往加利利去
[00:06:53.500 --> 00:06:55.500]  到了耶穌約定的山上
[00:06:55.500 --> 00:06:57.500]  他們見了耶穌
[00:06:57.500 --> 00:06:59.500]  就拜祂
[00:06:59.500 --> 00:07:01.500]  祂還有人疑惑
[00:07:01.500 --> 00:07:03.500]  聖經裡面就講到
[00:07:03.500 --> 00:07:07.500]  當耶穌藉著一些婦女
[00:07:07.500 --> 00:07:09.500]  通知門徒要去加利利
[00:07:09.500 --> 00:07:11.500]  找回耶穌的時候
[00:07:11.500 --> 00:07:13.500]  事實上這並不是一件陌生的事
[00:07:13.500 --> 00:07:15.500]  這件事在耶穌
[00:07:15.500 --> 00:07:17.500]  未離世之前
[00:07:17.500 --> 00:07:19.500]  已經常常提出門徒
[00:07:19.500 --> 00:07:21.500]  之後有一天我們約定了
[00:07:21.500 --> 00:07:23.500]  在加利利相見
[00:07:23.500 --> 00:07:25.500]  所以這段經文正好就回應
[00:07:25.500 --> 00:07:27.500]  之前一早的一個約定
[00:07:27.500 --> 00:07:29.500]  而經文裡面我們又見得到
[00:07:29.500 --> 00:07:31.500]  時間是什麼呢
[00:07:31.500 --> 00:07:33.500]  就是耶穌復活之後的四十天裡面
[00:07:33.500 --> 00:07:35.500]  因為耶穌死後復活
[00:07:35.500 --> 00:07:37.500]  四十天在地上的時間
[00:07:37.500 --> 00:07:39.500]  接著就升天了
[00:07:39.500 --> 00:07:41.500]  所以這段經文雖然沒有講到
[00:07:41.500 --> 00:07:43.500]  準確的時間
[00:07:43.500 --> 00:07:45.500]  但我們可以知道在這四十天裡面
[00:07:45.500 --> 00:07:47.500]  其中一個時間裡面就講到
[00:07:47.500 --> 00:07:49.500]  耶穌約了他們在山上見面
[00:07:49.500 --> 00:07:51.500]  而是講這番話
[00:07:51.500 --> 00:07:53.500]  人物方面我們知道
[00:07:53.500 --> 00:07:55.500]  這個就是十一個門徒
[00:07:55.500 --> 00:07:57.500]  為什麼是十一個
[00:07:57.500 --> 00:07:59.500]  而不是十二
[00:07:59.500 --> 00:08:01.500]  因為猶大出賣
[00:08:01.500 --> 00:08:03.500]  自殺死了
[00:08:03.500 --> 00:08:05.500]  在馬特芬二十七章
[00:08:05.500 --> 00:08:07.500]  就有描述
[00:08:07.500 --> 00:08:09.500]  所以剩下的門徒裡面
[00:08:09.500 --> 00:08:11.500]  你看到的就是未選
[00:08:11.500 --> 00:08:13.500]  接著補賞的門徒
[00:08:13.500 --> 00:08:15.500]  在《小人傳》第一章就講到要補賞門徒
[00:08:15.500 --> 00:08:17.500]  但現在這裡就講到
[00:08:17.500 --> 00:08:19.500]  仍然是十一個的門徒
[00:08:19.500 --> 00:08:21.500]  不過你們留意這段聖經裡面
[00:08:21.500 --> 00:08:23.500]  講到的描述是什麼
[00:08:23.500 --> 00:08:25.500]  是十一個門徒
[00:08:25.500 --> 00:08:27.500]  而不是講十一個使徒
[00:08:27.500 --> 00:08:29.500]  因為你們要知道
[00:08:29.500 --> 00:08:31.500]  前面一直在講選召門徒的時候
[00:08:31.500 --> 00:08:33.500]  特別是跟隨他的時候
[00:08:33.500 --> 00:08:35.500]  我們經常都說十二使徒
[00:08:35.500 --> 00:08:37.500]  但這段聖經裡面
[00:08:37.500 --> 00:08:39.500]  特別強調十一位的門徒
[00:08:39.500 --> 00:08:43.500]  這裡明顯有一個特別的意義
[00:08:43.500 --> 00:08:45.500]  將門徒的概念
[00:08:45.500 --> 00:08:47.500]  在這裡再一次
[00:08:47.500 --> 00:08:49.500]  幫我們有思考
[00:08:49.500 --> 00:08:51.500]  和一個強化的作用
[00:08:51.500 --> 00:08:53.500]  因為使徒就是
[00:08:53.500 --> 00:08:55.500]  特別是一些親眼見過耶穌
[00:08:55.500 --> 00:08:57.500]  跟隨耶穌
[00:08:57.500 --> 00:08:59.500]  耶穌吩咐的使命
[00:08:59.500 --> 00:09:01.500]  一些特別的人
[00:09:01.500 --> 00:09:03.500]  就是使徒
[00:09:03.500 --> 00:09:05.500]  所以正式來說
[00:09:05.500 --> 00:09:07.500]  聖經裡面講到的使徒
[00:09:07.500 --> 00:09:09.500]  不只是十二個使徒
[00:09:09.500 --> 00:09:11.500]  保羅也是使徒
[00:09:11.500 --> 00:09:13.500]  保羅也是使徒
[00:09:13.500 --> 00:09:15.500]  所以這裡特別
[00:09:15.500 --> 00:09:17.500]  很明顯強調十一個的時候
[00:09:17.500 --> 00:09:19.500]  就是跟隨耶穌的約翰
[00:09:19.500 --> 00:09:21.500]  彼得
[00:09:21.500 --> 00:09:23.500]  瓦割
[00:09:23.500 --> 00:09:25.500]  馬太等等的一群人
[00:09:25.500 --> 00:09:27.500]  這十一個人怎麼樣呢
[00:09:27.500 --> 00:09:29.500]  按著約定就去到加利利裡面
[00:09:29.500 --> 00:09:31.500]  而其中加利利裡面
[00:09:31.500 --> 00:09:33.500]  有一個山上面就見到耶穌
[00:09:33.500 --> 00:09:35.500]  當他們見到耶穌的時候
[00:09:35.500 --> 00:09:37.500]  他們的反應是什麼呢
[00:09:37.500 --> 00:09:39.500]  這裡說要拜耶穌
[00:09:39.500 --> 00:09:41.500]  就是苦苦去拜耶穌
[00:09:41.500 --> 00:09:43.500]  你可以想像一下
[00:09:43.500 --> 00:09:45.500]  因為見到他們的老師
[00:09:45.500 --> 00:09:47.500]  這位復活的主
[00:09:47.500 --> 00:09:49.500]  叫他們去拜耶穌
[00:09:49.500 --> 00:09:51.500]  有些人仍然很不明白
[00:09:51.500 --> 00:09:53.500]  因為很科學理性去想
[00:09:53.500 --> 00:09:55.500]  耶穌為什麼還在這裡呢
[00:09:55.500 --> 00:09:57.500]  他們親眼見到耶穌
[00:09:57.500 --> 00:09:59.500]  被釘死在十字架上
[00:09:59.500 --> 00:10:01.500]  親眼見證他斷氣的一刻的時候
[00:10:01.500 --> 00:10:03.500]  為什麼耶穌
[00:10:03.500 --> 00:10:05.500]  還會活生生站在他們面前呢
[00:10:05.500 --> 00:10:07.500]  有些不同的反應
[00:10:07.500 --> 00:10:09.500]  不過耶穌最關心的不是
[00:10:09.500 --> 00:10:11.500]  你快點來拜我
[00:10:11.500 --> 00:10:13.500]  耶穌很想去告訴他們
[00:10:13.500 --> 00:10:15.500]  一件很重要的事情
[00:10:15.500 --> 00:10:17.500]  就是我們今天讀的經文
[00:10:17.500 --> 00:10:19.500]  十六至二十節裡面
[00:10:19.500 --> 00:10:21.500]  所講到的事情
[00:10:21.500 --> 00:10:23.500]  事實上我們有時候
[00:10:23.500 --> 00:10:25.500]  讀大使命的時候
[00:10:25.500 --> 00:10:27.500]  我們都會遺漏了其中一個部分
[00:10:27.500 --> 00:10:29.500]  為什麼呢
[00:10:29.500 --> 00:10:31.500]  因為我們經常都讀
[00:10:31.500 --> 00:10:33.500]  十九至二十節
[00:10:33.500 --> 00:10:35.500]  但其實大使命那個
[00:10:35.500 --> 00:10:37.500]  段落耶穌的說話
[00:10:37.500 --> 00:10:39.500]  本身是十八至二十節
[00:10:39.500 --> 00:10:41.500]  十八至二十節
[00:10:41.500 --> 00:10:43.500]  所以我們如果要
[00:10:43.500 --> 00:10:45.500]  再想大使命的時候
[00:10:45.500 --> 00:10:47.500]  我們應該從
[00:10:47.500 --> 00:10:49.500]  十八至二十節的概念去想
[00:10:49.500 --> 00:10:51.500]  那你就更加明白
[00:10:51.500 --> 00:10:53.500]  大使命裡面說什麼
[00:10:53.500 --> 00:10:55.500]  我們試試看
[00:10:55.500 --> 00:10:57.500]  其實十八至二十節
[00:10:57.500 --> 00:10:59.500]  是說什麼呢
[00:10:59.500 --> 00:11:01.500]  當時說什麼
[00:11:01.500 --> 00:11:03.500]  耶穌是進前來
[00:11:03.500 --> 00:11:05.500]  他走前一步對他們說
[00:11:05.500 --> 00:11:07.500]  天上地下所有的權柄
[00:11:07.500 --> 00:11:09.500]  都賜給我了
[00:11:09.500 --> 00:11:11.500]  所以你們要去使萬民作惡的門徒
[00:11:11.500 --> 00:11:13.500]  父子聖靈的名義給他們施洗
[00:11:13.500 --> 00:11:15.500]  但我所吩咐你們的名義都教訓他們遵守
[00:11:15.500 --> 00:11:17.500]  接著說什麼
[00:11:17.500 --> 00:11:19.500]  我就常與你們同在了
[00:11:19.500 --> 00:11:21.500]  直到世界的末了
[00:11:21.500 --> 00:11:23.500]  所以如果你用心去留意
[00:11:23.500 --> 00:11:25.500]  我們經常說大使命就是要去傳福音
[00:11:25.500 --> 00:11:27.500]  對不對 經常都會這樣說
[00:11:27.500 --> 00:11:29.500]  但是你試試留意這段聖經裡面
[00:11:29.500 --> 00:11:31.500]  那個的概念
[00:11:31.500 --> 00:11:33.500]  是怎樣一個前後
[00:11:33.500 --> 00:11:35.500]  包抄的概念呢
[00:11:35.500 --> 00:11:37.500]  原來當我們說要去傳福音的時候
[00:11:37.500 --> 00:11:39.500]  原來耶穌
[00:11:39.500 --> 00:11:41.500]  在前面說了一句話
[00:11:41.500 --> 00:11:43.500]  後面說了一句話
[00:11:43.500 --> 00:11:45.500]  是表明了
[00:11:45.500 --> 00:11:47.500]  我們憑什麼權柄
[00:11:47.500 --> 00:11:49.500]  或者憑藉什麼
[00:11:49.500 --> 00:11:51.500]  去行大使命呢
[00:11:51.500 --> 00:11:53.500]  當我們說
[00:11:53.500 --> 00:11:55.500]  我們做基督徒要行大使命
[00:11:55.500 --> 00:11:57.500]  要去為耶穌
[00:11:57.500 --> 00:11:59.500]  做一些事情
[00:11:59.500 --> 00:12:01.500]  但是我們
[00:12:01.500 --> 00:12:03.500]  其實我們只是平民百姓
[00:12:03.500 --> 00:12:05.500]  讀書多
[00:12:05.500 --> 00:12:07.500]  又不代表什麼
[00:12:07.500 --> 00:12:09.500]  勤力又不代表什麼
[00:12:09.500 --> 00:12:11.500]  社會有地位又不代表什麼
[00:12:11.500 --> 00:12:13.500]  其實都是很普通的人
[00:12:13.500 --> 00:12:15.500]  甚至乎聖經裡面描述
[00:12:15.500 --> 00:12:17.500]  給的是什麼
[00:12:17.500 --> 00:12:19.500]  無知的小民
[00:12:19.500 --> 00:12:21.500]  讀書不多的小民
[00:12:21.500 --> 00:12:23.500]  就是一個愚夫
[00:12:23.500 --> 00:12:25.500]  我們普通一個人
[00:12:25.500 --> 00:12:27.500]  怎樣能夠去承擔大使命呢
[00:12:27.500 --> 00:12:29.500]  原來我們是有些憑藉
[00:12:29.500 --> 00:12:31.500]  有些依靠
[00:12:31.500 --> 00:12:33.500]  有些很大的靠山和力量
[00:12:33.500 --> 00:12:35.500]  原來耶穌
[00:12:35.500 --> 00:12:37.500]  整個大使命的吩咐之先
[00:12:37.500 --> 00:12:39.500]  原來就講到
[00:12:39.500 --> 00:12:41.500]  我們就好像有張強勁的臂彎
[00:12:41.500 --> 00:12:43.500]  我示範得不好
[00:12:43.500 --> 00:12:45.500]  因為我沒有臂彎
[00:12:45.500 --> 00:12:47.500]  我們用勁一點
[00:12:47.500 --> 00:12:49.500]  可能站出來就
[00:12:49.500 --> 00:12:51.500]  你會見到什麼
[00:12:51.500 --> 00:12:53.500]  兩隻小老鼠在跳來跳去
[00:12:53.500 --> 00:12:55.500]  是不是
[00:12:55.500 --> 00:12:57.500]  那個就叫強勁的臂彎
[00:12:57.500 --> 00:12:59.500]  強勁的臂彎
[00:12:59.500 --> 00:13:01.500]  弟兄姊妹
[00:13:01.500 --> 00:13:03.500]  原來耶穌說這個大使命的時候
[00:13:03.500 --> 00:13:05.500]  兩個強勁的臂彎
[00:13:05.500 --> 00:13:07.500]  在支持著我們
[00:13:07.500 --> 00:13:09.500]  去行大使命
[00:13:09.500 --> 00:13:11.500]  我們是有憑藉的
[00:13:11.500 --> 00:13:13.500]  我們是有依靠的
[00:13:13.500 --> 00:13:15.500]  去行大使命
[00:13:15.500 --> 00:13:17.500]  那兩個憑藉是什麼呢
[00:13:17.500 --> 00:13:19.500]  第一個講到權柄
[00:13:19.500 --> 00:13:21.500]  這隻小老鼠叫權柄
[00:13:21.500 --> 00:13:23.500]  很厲害的
[00:13:23.500 --> 00:13:25.500]  這隻小老鼠叫什麼
[00:13:25.500 --> 00:13:27.500]  同在
[00:13:27.500 --> 00:13:29.500]  講完之後
[00:13:29.500 --> 00:13:31.500]  不單止要mission
[00:13:31.500 --> 00:13:33.500]  權柄和同在
[00:13:33.500 --> 00:13:35.500]  每一次你舉起雙手
[00:13:35.500 --> 00:13:37.500]  想起有這兩樣東西
[00:13:37.500 --> 00:13:39.500]  這兩樣東西不是來自
[00:13:39.500 --> 00:13:41.500]  我們有多厲害
[00:13:41.500 --> 00:13:43.500]  是來自耶穌說的
[00:13:43.500 --> 00:13:45.500]  耶穌說
[00:13:45.500 --> 00:13:47.500]  哪一個有權柄哪一個同在
[00:13:47.500 --> 00:13:49.500]  就是祂自己
[00:13:49.500 --> 00:13:51.500]  所以你留意這兩個
[00:13:51.500 --> 00:13:53.500]  是我們憑藉的時候
[00:13:53.500 --> 00:13:55.500]  這兩個憑藉是什麼
[00:13:55.500 --> 00:13:57.500]  那麼把柄呢
[00:13:57.500 --> 00:13:59.500]  是不是什麼那麼把柄呢
[00:13:59.500 --> 00:14:01.500]  應該俗一點叫巴閉
[00:14:01.500 --> 00:14:03.500]  能不能翻譯得到
[00:14:03.500 --> 00:14:05.500]  沒難度
[00:14:05.500 --> 00:14:07.500]  有什麼可以拿著呢
[00:14:07.500 --> 00:14:09.500]  首先先看第一個
[00:14:09.500 --> 00:14:11.500]  那個權柄有多厲害
[00:14:11.500 --> 00:14:13.500]  耶穌說什麼
[00:14:13.500 --> 00:14:15.500]  天上地下所有的權柄
[00:14:15.500 --> 00:14:17.500]  天上地下所有的權柄
[00:14:17.500 --> 00:14:19.500]  天上地下所有的權柄
[00:14:19.500 --> 00:14:21.500]  耶穌說什麼
[00:14:21.500 --> 00:14:23.500]  祂有這個power
[00:14:23.500 --> 00:14:25.500]  這個authority
[00:14:25.500 --> 00:14:27.500]  天上和地下
[00:14:27.500 --> 00:14:29.500]  耶穌現在在地下裏面
[00:14:29.500 --> 00:14:31.500]  不過祂說祂現在的權柄
[00:14:31.500 --> 00:14:33.500]  不單止在地下
[00:14:33.500 --> 00:14:35.500]  不單止平時那些醫病趕鬼
[00:14:35.500 --> 00:14:37.500]  那麼簡單
[00:14:37.500 --> 00:14:39.500]  而且還包含天上
[00:14:39.500 --> 00:14:41.500]  天上和地下
[00:14:41.500 --> 00:14:43.500]  所有的權柄
[00:14:43.500 --> 00:14:45.500]  弟兄姊妹
[00:14:45.500 --> 00:14:47.500]  你有沒有想過這句說話說什麼
[00:14:47.500 --> 00:14:49.500]  就是
[00:14:49.500 --> 00:14:51.500]  不只是在
[00:14:51.500 --> 00:14:53.500]  佛羅特德爾
[00:14:53.500 --> 00:14:55.500]  佛羅特德爾
