
[00:00:00.000 --> 00:00:02.000]  頂智每早晨
[00:01:48.000 --> 00:01:52.000]  我們那位主耶穌復活的大能的神
[00:01:52.000 --> 00:01:58.000]  事實上都在我們的身邊陪伴我們
[00:01:58.000 --> 00:02:00.000]  而且聖靈就住在我們裡面
[00:02:00.000 --> 00:02:02.000]  透過祈禱交託我們會仰望
[00:02:02.000 --> 00:02:05.000]  經歷祂自己的恩典是夠用的
[00:02:05.000 --> 00:02:07.000]  讓我們今天來看看
[00:02:07.000 --> 00:02:11.000]  上個星期很感謝吳安強牧師和黃敬梅傳道
[00:02:11.000 --> 00:02:15.000]  給我們打開了貼薩來家前書這本書
[00:02:15.000 --> 00:02:18.000]  很清楚給我們交代了背景
[00:02:18.000 --> 00:02:19.000]  大家記不記得
[00:02:19.000 --> 00:02:22.000]  也是一個感恩的罪言
[00:02:22.000 --> 00:02:25.000]  我們看見這個教會
[00:02:25.000 --> 00:02:32.000]  他們那種很熱心去勝在神的福音的真理
[00:02:32.000 --> 00:02:35.000]  而且不怕那些的逼迫
[00:02:35.000 --> 00:02:38.000]  他來繼續去廣傳 是福音開去
[00:02:38.000 --> 00:02:42.000]  而且我們也見證那個教會的頂子妹
[00:02:42.000 --> 00:02:46.000]  那種信心愛心和在基督耶穌裡面的盼望
[00:02:46.000 --> 00:02:48.000]  就是真真實實的
[00:02:48.000 --> 00:02:51.000]  我們今天同樣是需要去看
[00:02:51.000 --> 00:02:53.000]  就是第二章的時候
[00:02:53.000 --> 00:02:58.000]  就說到是這幫服侍貼薩來家
[00:02:58.000 --> 00:03:01.000]  將福音帶到他當中的這個宣教團隊
[00:03:01.000 --> 00:03:04.000]  保羅、西拉和提摩太
[00:03:04.000 --> 00:03:08.000]  是怎樣來到去延續上文的感恩
[00:03:08.000 --> 00:03:10.000]  是說他們在他們裡面的服侍
[00:03:10.000 --> 00:03:13.000]  是怎樣傳道和牧養
[00:03:13.000 --> 00:03:16.000]  讓我們今天都打開經文之前
[00:03:16.000 --> 00:03:18.000]  我們都先有一個祈禱
[00:03:18.000 --> 00:03:21.000]  天父求你張開我們的眼
[00:03:21.000 --> 00:03:23.000]  打開我們的心
[00:03:23.000 --> 00:03:26.000]  給我們有這份謙卑受教的靈
[00:03:26.000 --> 00:03:28.000]  不是只是聽到明道
[00:03:28.000 --> 00:03:30.000]  我們更加需要行道
[00:03:30.000 --> 00:03:32.000]  求你在我們當中
[00:03:32.000 --> 00:03:35.000]  叫講的聽的我們同感一靈
[00:03:35.000 --> 00:03:37.000]  同願意去受教
[00:03:37.000 --> 00:03:40.000]  更加願意一起踴躍活潑地
[00:03:40.000 --> 00:03:42.000]  去回應神的話語
[00:03:42.000 --> 00:03:43.000]  叫我們的生命
[00:03:43.000 --> 00:03:45.000]  可以更加能夠去祝福別人
[00:03:45.000 --> 00:03:47.000]  同心祈禱謝恩
[00:03:47.000 --> 00:03:49.000]  奉主名求 阿們
[00:03:49.000 --> 00:03:53.000]  好 讓我們來到去看一看這段經文
[00:03:53.000 --> 00:03:56.000]  是背景在第二章
[00:03:56.000 --> 00:03:57.000]  第一節到第二節
[00:03:57.000 --> 00:03:59.000]  是講述這個團隊
[00:03:59.000 --> 00:04:02.000]  當時的環境其實是困難的
[00:04:02.000 --> 00:04:04.000]  在強烈的一個反對底下
[00:04:04.000 --> 00:04:07.000]  他們仍然要放膽去傳道
[00:04:07.000 --> 00:04:09.000]  我們一起讀出來好不好
[00:04:09.000 --> 00:04:10.000]  我們讀
[00:04:10.000 --> 00:04:11.000]  弟兄們
[00:04:11.000 --> 00:04:15.000]  因你們知道我們來到你們那裡
[00:04:15.000 --> 00:04:17.000]  並不是徒然的
[00:04:17.000 --> 00:04:21.000]  我們從前在肥腩比蒙難受辱
[00:04:21.000 --> 00:04:23.000]  這是你們知道的
[00:04:23.000 --> 00:04:25.000]  可是我們還是靠著神
[00:04:25.000 --> 00:04:27.000]  給我們的勇氣
[00:04:27.000 --> 00:04:29.000]  在強烈反對中
[00:04:29.000 --> 00:04:33.000]  擺神的福音全給你們
[00:04:33.000 --> 00:04:35.000]  這裡我們看見
[00:04:35.000 --> 00:04:38.000]  保羅要承接前文
[00:04:38.000 --> 00:04:41.000]  一章九節提及那些不信的人
[00:04:41.000 --> 00:04:47.000]  他們去迫害保羅
[00:04:47.000 --> 00:04:51.000]  但保羅其實是在他們
[00:04:51.000 --> 00:04:53.000]  在人的攔阻底下
[00:04:53.000 --> 00:04:55.000]  仍然是將福音傳到
[00:04:55.000 --> 00:04:57.000]  帖殺來的這個教會
[00:04:57.000 --> 00:04:59.000]  這段經文
[00:04:59.000 --> 00:05:01.000]  其實不斷會出現一個字眼
[00:05:01.000 --> 00:05:03.000]  就是你們知道的
[00:05:03.000 --> 00:05:05.000]  特別第一節就強調是
[00:05:05.000 --> 00:05:07.000]  你們自己知道的
[00:05:07.000 --> 00:05:09.000]  保羅不是街外的人
[00:05:09.000 --> 00:05:10.000]  保羅和他的團隊
[00:05:10.000 --> 00:05:12.000]  是進到這個城市
[00:05:12.000 --> 00:05:15.000]  接觸這一班的弟兄姊妹
[00:05:15.000 --> 00:05:17.000]  讓他們真的明白
[00:05:17.000 --> 00:05:19.000]  福音的真道之後
[00:05:19.000 --> 00:05:20.000]  他們的生命有一種的
[00:05:20.000 --> 00:05:22.000]  轉化和改變
[00:05:22.000 --> 00:05:24.000]  生命是有一種不一樣的
[00:05:24.000 --> 00:05:26.000]  恩典和能力
[00:05:26.000 --> 00:05:28.000]  正如上個星期
[00:05:28.000 --> 00:05:29.000]  黃敬梅傳道
[00:05:29.000 --> 00:05:31.000]  就是很著重去講
[00:05:31.000 --> 00:05:34.000]  這個福音的真實性
[00:05:34.000 --> 00:05:36.000]  我們今天不是只是認識了
[00:05:36.000 --> 00:05:39.000]  基督教的教義的純正
[00:05:39.000 --> 00:05:41.000]  我們必須是要將這個
[00:05:41.000 --> 00:05:43.000]  活潑的福音真理
[00:05:43.000 --> 00:05:46.000]  是在我們平日的生活行事為人
[00:05:46.000 --> 00:05:48.000]  各方面的場景裡面
[00:05:48.000 --> 00:05:50.000]  是彰顯出來的
[00:05:50.000 --> 00:05:52.000]  我們也都在這裡看見
[00:05:52.000 --> 00:05:53.000]  他說你們知道
[00:05:53.000 --> 00:05:55.000]  我們怎樣去到你們當中
[00:05:55.000 --> 00:05:57.000]  並不是圖言的
[00:05:57.000 --> 00:05:59.000]  這個圖言的意思就是
[00:05:59.000 --> 00:06:01.000]  保羅說你們看一下
[00:06:01.000 --> 00:06:03.000]  我們在你們當中的勞苦
[00:06:03.000 --> 00:06:05.000]  將福音傳過給你們
[00:06:05.000 --> 00:06:07.000]  我們是沒有吃八果的
[00:06:07.000 --> 00:06:10.000]  是有福音的成效
[00:06:10.000 --> 00:06:13.000]  不是只是看人數有多少信主
[00:06:13.000 --> 00:06:15.000]  是看他們信主的人的生命
[00:06:15.000 --> 00:06:18.000]  有真正的改變 更新
[00:06:18.000 --> 00:06:20.000]  他們放棄那些偶像
[00:06:20.000 --> 00:06:21.000]  他們來到去
[00:06:21.000 --> 00:06:23.000]  侍奉永活的主耶穌
[00:06:23.000 --> 00:06:26.000]  還期待他將來榮耀的再來
[00:06:26.000 --> 00:06:28.000]  這個在一章九節就提及了
[00:06:28.000 --> 00:06:31.000]  我們也都在第二節就看見
[00:06:31.000 --> 00:06:32.000]  他說我們從前
[00:06:32.000 --> 00:06:34.000]  你們都知道的
[00:06:34.000 --> 00:06:35.000]  我們在菲律賓
[00:06:35.000 --> 00:06:37.000]  怎樣去受辱
[00:06:37.000 --> 00:06:40.000]  就是因為那些不信的猶太人
[00:06:40.000 --> 00:06:41.000]  迫害他們
[00:06:41.000 --> 00:06:46.000]  在當中他們遇到一個婢女
[00:06:46.000 --> 00:06:49.000]  身上有那些邪靈 烏鬼附身
[00:06:49.000 --> 00:06:51.000]  西拉和保羅
[00:06:51.000 --> 00:06:54.000]  就來到去斥責那些烏鬼
[00:06:54.000 --> 00:06:55.000]  結果趕走那些鬼之後
[00:06:55.000 --> 00:06:56.000]  主人就發現
[00:06:56.000 --> 00:06:59.000]  他得財利的門路沒有了
[00:06:59.000 --> 00:07:02.000]  結果就來誣告
[00:07:02.000 --> 00:07:03.000]  保羅西拉就含冤
[00:07:03.000 --> 00:07:05.000]  就去坐牢
[00:07:05.000 --> 00:07:08.000]  結果神是透過一個神蹟
[00:07:08.000 --> 00:07:12.000]  讓他們監牢的門在夜半就打開
[00:07:12.000 --> 00:07:16.000]  那個玉卒就以為那些囚犯都走了
[00:07:16.000 --> 00:07:19.000]  但是保羅就來到叫他
[00:07:19.000 --> 00:07:21.000]  當你看到玉卒想自殺的時候
[00:07:21.000 --> 00:07:23.000]  他說請慢請慢
[00:07:23.000 --> 00:07:24.000]  我們在這裡
[00:07:24.000 --> 00:07:25.000]  沒有人離開
[00:07:25.000 --> 00:07:28.000]  我們看見這個福音的
[00:07:28.000 --> 00:07:29.000]  轉化了他的生命
[00:07:29.000 --> 00:07:32.000]  保羅是帶了玉卒和他的一家
[00:07:32.000 --> 00:07:33.000]  全家信主
[00:07:33.000 --> 00:07:35.000]  之後他就跟著去到哪裡
[00:07:35.000 --> 00:07:39.000]  去到這個鐵撒羅尼加這個地方
[00:07:39.000 --> 00:07:40.000]  但是在那個地方
[00:07:40.000 --> 00:07:42.000]  我們見證就是
[00:07:42.000 --> 00:07:44.000]  那些猶太人仍然是
[00:07:44.000 --> 00:07:47.000]  傳著這個不信的心
[00:07:47.000 --> 00:07:49.000]  來迫害保羅
[00:07:49.000 --> 00:07:51.000]  而在其中我們見證就是說
[00:07:51.000 --> 00:07:55.000]  保羅沒有因此這樣就退後
[00:07:55.000 --> 00:07:58.000]  他遇到越強烈的這些反對
[00:07:58.000 --> 00:08:00.000]  這些勢力的時候
[00:08:00.000 --> 00:08:04.000]  他仍然是堅持將福音傳開
[00:08:04.000 --> 00:08:07.000]  因為福音真的能夠救萬人
[00:08:07.000 --> 00:08:10.000]  神的心意是叫地上萬族萬國的人
[00:08:10.000 --> 00:08:12.000]  都能夠來認識他
[00:08:12.000 --> 00:08:15.000]  這一份寶貴的恩典
[00:08:15.000 --> 00:08:17.000]  唯獨福音能夠改變人
[00:08:17.000 --> 00:08:20.000]  而且賜人有永恆的這種生命
[00:08:20.000 --> 00:08:24.000]  與神與人與己都能夠和好
[00:08:24.000 --> 00:08:26.000]  我們看看保羅是怎樣去傳導呢
[00:08:26.000 --> 00:08:28.000]  在第三到第四節
[00:08:28.000 --> 00:08:30.000]  我們一起讀出來
[00:08:30.000 --> 00:08:33.000]  我們的勸勉不是出於錯誤
[00:08:33.000 --> 00:08:35.000]  也不是出於污穢
[00:08:35.000 --> 00:08:37.000]  也不是用詭詐
[00:08:37.000 --> 00:08:40.000]  但神既然認定我們經得起考驗
[00:08:40.000 --> 00:08:42.000]  擺福音託付我們
[00:08:42.000 --> 00:08:45.000]  我們就照著傳講
[00:08:45.000 --> 00:08:47.000]  不是要討人喜歡
[00:08:47.000 --> 00:08:49.000]  而是要討那考驗
[00:08:49.000 --> 00:08:52.000]  我們的心的神喜歡
[00:08:52.000 --> 00:08:56.000]  在這裡保羅他講到他這個勸勉
[00:08:56.000 --> 00:09:00.000]  其實是一個很強烈的字眼
[00:09:00.000 --> 00:09:02.000]  他的意思就是
[00:09:02.000 --> 00:09:05.000]  我在你們當中的呼籲
[00:09:05.000 --> 00:09:07.000]  他是熱切地傳福音
[00:09:07.000 --> 00:09:09.000]  不只是傳一下就算了
[00:09:09.000 --> 00:09:10.000]  你信不信
[00:09:10.000 --> 00:09:11.000]  由你了
[00:09:11.000 --> 00:09:15.000]  他是呼籲那些人要凋棄偶像
[00:09:15.000 --> 00:09:18.000]  你要悔改 歸向真神
[00:09:18.000 --> 00:09:23.000]  他講到這就是一個強烈的呼籲
[00:09:23.000 --> 00:09:26.000]  不要那些人要迴轉
[00:09:26.000 --> 00:09:31.000]  他講的 他這個傳道的那種方式
[00:09:31.000 --> 00:09:32.000]  三方面
[00:09:32.000 --> 00:09:35.000]  他說絕不是出於錯誤
[00:09:35.000 --> 00:09:38.000]  不是去曲解神的話那些的錯謀
[00:09:38.000 --> 00:09:42.000]  今天這個時代和歷代都是
[00:09:42.000 --> 00:09:43.000]  有純正的福音
[00:09:43.000 --> 00:09:45.000]  不過歷代都有
[00:09:45.000 --> 00:09:47.000]  基督教的A4
[00:09:47.000 --> 00:09:50.000]  有些是假師傅 假先知
[00:09:50.000 --> 00:09:53.000]  去扭曲了聖經的說話
[00:09:53.000 --> 00:09:55.000]  是引人入教
[00:09:55.000 --> 00:09:57.000]  但是叫人誤入歧途
[00:09:57.000 --> 00:09:58.000]  這些是很可悲的
[00:09:58.000 --> 00:10:00.000]  也很可怕的
[00:10:00.000 --> 00:10:01.000]  而第二方面就是
[00:10:01.000 --> 00:10:03.000]  不是出於污穢
[00:10:03.000 --> 00:10:05.000]  不是不良的動機
[00:10:05.000 --> 00:10:08.000]  有些假的這些先知
[00:10:08.000 --> 00:10:12.000]  是來冒宗教的名義
[00:10:12.000 --> 00:10:15.000]  但是來謀求自己的私利
[00:10:15.000 --> 00:10:18.000]  我在80年代讀神學的時候
[00:10:18.000 --> 00:10:20.000]  都很留意到
[00:10:20.000 --> 00:10:23.000]  美國有一班很出名的
[00:10:23.000 --> 00:10:25.000]  所謂電視報道家
[00:10:25.000 --> 00:10:27.000]  那些電視的報道家
[00:10:27.000 --> 00:10:32.000]  他們是有很大的一個觀眾
[00:10:32.000 --> 00:10:35.000]  甚至後來被人揭露
[00:10:35.000 --> 00:10:38.000]  他們斂財 逃稅
[00:10:38.000 --> 00:10:40.000]  甚至有逃色的新聞也有
[00:10:40.000 --> 00:10:42.000]  有濫權的也有
[00:10:42.000 --> 00:10:45.000]  這些是令人很悲哀的事
[00:10:45.000 --> 00:10:48.000]  不只是80年代 90年代
[00:10:48.000 --> 00:10:49.000]  以後的年代
[00:10:49.000 --> 00:10:51.000]  我們都看見有不斷
[00:10:51.000 --> 00:10:53.000]  基督教界有
[00:10:53.000 --> 00:10:55.000]  天主教也有
[00:10:55.000 --> 00:10:57.000]  還有其他的宗教
[00:10:57.000 --> 00:11:00.000]  都會不時有這些醜聞
[00:11:00.000 --> 00:11:03.000]  我們說到這些是
[00:11:03.000 --> 00:11:06.000]  傳道的那種互惠
[00:11:06.000 --> 00:11:09.000]  不是一種純正的動機
[00:11:09.000 --> 00:11:10.000]  借傳道之名
[00:11:10.000 --> 00:11:12.000]  來獲取自己的名譽
[00:11:12.000 --> 00:11:14.000]  和得利益
[00:11:14.000 --> 00:11:15.000]  第三方面就是
[00:11:15.000 --> 00:11:17.000]  他們不是用詭詐
[00:11:17.000 --> 00:11:19.000]  不是以欺詐的手段
[00:11:19.000 --> 00:11:21.000]  引誘別人相信
[00:11:21.000 --> 00:11:24.000]  我昔日也是
[00:11:24.000 --> 00:11:28.000]  當時那班電視的傳道者
[00:11:28.000 --> 00:11:31.000]  甚至有一些是很離譜的
[00:11:31.000 --> 00:11:34.000]  他就說 我現在為你
[00:11:34.000 --> 00:11:35.000]  按手祝福
[00:11:35.000 --> 00:11:37.000]  你的病就可以醫治了
[00:11:37.000 --> 00:11:40.000]  他說 你就算實體不來到
[00:11:40.000 --> 00:11:42.000]  當時他們是沒有Zoom的
[00:11:42.000 --> 00:11:44.000]  80年代的時候
[00:11:44.000 --> 00:11:46.000]  他說 你看到這個手掌
[00:11:46.000 --> 00:11:48.000]  你要得到祝福
[00:11:48.000 --> 00:11:51.000]  你可以捐錢進來給教會
[00:11:51.000 --> 00:11:53.000]  然後他將那個手掌
[00:11:53.000 --> 00:11:57.000]  他覆印那個傳道人的手掌印
[00:11:57.000 --> 00:11:59.000]  然後寄去他家裡
[00:11:59.000 --> 00:12:01.000]  然後他在家裡
[00:12:01.000 --> 00:12:03.000]  就按著手掌印疊著
[00:12:03.000 --> 00:12:05.000]  那就會得到祝福
[00:12:05.000 --> 00:12:07.000]  哇 這麼神奇的嗎
[00:12:07.000 --> 00:12:09.000]  聖經什麼時候有這樣說
[00:12:09.000 --> 00:12:13.000]  這些所謂他要標榜的神蹟奇事
[00:12:13.000 --> 00:12:15.000]  這些是一種歪曲了聖經的
[00:12:15.000 --> 00:12:17.000]  一種真理
[00:12:17.000 --> 00:12:19.000]  是出於詭詐
[00:12:19.000 --> 00:12:20.000]  但是保祿說
[00:12:20.000 --> 00:12:21.000]  我們既然認定
[00:12:21.000 --> 00:12:23.000]  是經得起考驗的神
[00:12:23.000 --> 00:12:25.000]  將福音託付給我們
[00:12:25.000 --> 00:12:26.000]  他的傳說
[00:12:26.000 --> 00:12:28.000]  就是只是討神喜歡
[00:12:28.000 --> 00:12:31.000]  不是要討人的喜歡
[00:12:31.000 --> 00:12:33.000]  所以保祿和他的團隊
[00:12:33.000 --> 00:12:35.000]  他們非常的忠心
[00:12:35.000 --> 00:12:39.000]  是將福音的純正是傳揚開去
[00:12:39.000 --> 00:12:40.000]  而第三方面
[00:12:40.000 --> 00:12:43.000]  我們由第五節到第七節
[00:12:43.000 --> 00:12:46.000]  可以看見他們的行事為人
[00:12:46.000 --> 00:12:47.000]  在他們當中
[00:12:47.000 --> 00:12:49.000]  他們那種的生活是怎樣呢
[00:12:49.000 --> 00:12:50.000]  我們又一起讀一下
[00:12:50.000 --> 00:12:53.000]  因為我們從來沒有用過
[00:12:53.000 --> 00:12:55.000]  蠶刺味的話
[00:12:55.000 --> 00:12:57.000]  這是你們知道的
[00:12:57.000 --> 00:12:59.000]  也沒有藏著貪心
[00:12:59.000 --> 00:13:02.000]  這是神可以作證的
[00:13:02.000 --> 00:13:04.000]  我們作為基督的使徒
[00:13:04.000 --> 00:13:06.000]  雖然可以受人尊重
[00:13:06.000 --> 00:13:08.000]  卻沒有向你們
[00:13:08.000 --> 00:13:10.000]  或向別人求榮耀
[00:13:10.000 --> 00:13:12.000]  反而在你們當中
[00:13:12.000 --> 00:13:14.000]  心存溫柔
[00:13:14.000 --> 00:13:16.000]  在這裡我們看見保祿
[00:13:16.000 --> 00:13:19.000]  又是用了三方面來講
[00:13:19.000 --> 00:13:21.000]  我們在你們當中
[00:13:21.000 --> 00:13:23.000]  你們可以要做見證的
[00:13:23.000 --> 00:13:25.000]  是你們知道的
[00:13:25.000 --> 00:13:30.000]  神人都來到可以共證
[00:13:30.000 --> 00:13:32.000]  他們的團隊怎樣服侍的
[00:13:32.000 --> 00:13:35.000]  我們不是講奉承的說話
[00:13:35.000 --> 00:13:38.000]  以致達致一些目的
[00:13:38.000 --> 00:13:40.000]  如果今天我們為了
[00:13:40.000 --> 00:13:42.000]  要多人信主
[00:13:42.000 --> 00:13:43.000]  如果我們用了一些
[00:13:43.000 --> 00:13:46.000]  只是要人聽得很開心
[00:13:46.000 --> 00:13:48.000]  奉承的說話
[00:13:48.000 --> 00:13:50.000]  這些叫做引誘人
[00:13:50.000 --> 00:13:51.000]  要決志
[00:13:51.000 --> 00:13:53.000]  但並非真正明白那福音
[00:13:53.000 --> 00:13:56.000]  那個核心的內容的話
[00:13:56.000 --> 00:13:58.000]  這是危險的
[00:13:58.000 --> 00:14:01.000]  我們也不是暗藏貪心
[00:14:01.000 --> 00:14:03.000]  不是為了自己
[00:14:03.000 --> 00:14:05.000]  任何的利益私利
[00:14:05.000 --> 00:14:08.000]  也不是為求個人的榮耀
[00:14:08.000 --> 00:14:10.000]  他講了這三方面
[00:14:10.000 --> 00:14:13.000]  反而我們在你們當中是怎樣呢
[00:14:13.000 --> 00:14:15.000]  是心存溫柔
[00:14:15.000 --> 00:14:17.000]  我要用一些時間
[00:14:17.000 --> 00:14:18.000]  和大家交代
[00:14:18.000 --> 00:14:20.000]  這個溫柔這個字
[00:14:20.000 --> 00:14:22.000]  其實在希臘文這個字
[00:14:22.000 --> 00:14:24.000]  是值得商榷的
[00:14:24.000 --> 00:14:26.000]  大部份的翻譯本
[00:14:26.000 --> 00:14:28.000]  都是講溫柔這個字
[00:14:28.000 --> 00:14:32.000]  但是我最近來看過
[00:14:32.000 --> 00:14:34.000]  這個韋哲博士
[00:14:34.000 --> 00:14:37.000]  他對保羅書信一些的研究
[00:14:37.000 --> 00:14:39.000]  我就發覺是
[00:14:39.000 --> 00:14:42.000]  給我有一個另外的結論
[00:14:42.000 --> 00:14:45.000]  我覺得這裡不是講溫柔
[00:14:45.000 --> 00:14:47.000]  不是講溫柔是講什麼呢
[00:14:47.000 --> 00:14:48.000]  他首先去交代
[00:14:48.000 --> 00:14:50.000]  這個溫柔這個字
[00:14:50.000 --> 00:14:51.000]  其實是基於
[00:14:51.000 --> 00:14:55.000]  少數後期的抄本
[00:14:55.000 --> 00:14:57.000]  和那些內政
[00:14:57.000 --> 00:14:58.000]  保羅的用詞
[00:14:58.000 --> 00:15:00.000]  和上下文的考慮
[00:15:00.000 --> 00:15:01.000]  講到這個溫柔
[00:15:01.000 --> 00:15:03.000]  就是對比使徒的權柄
[00:15:03.000 --> 00:15:05.000]  一般人以為使徒
[00:15:05.000 --> 00:15:07.000]  就是教會的那個帶領者
[00:15:07.000 --> 00:15:09.000]  很有權柄的
[00:15:09.000 --> 00:15:10.000]  很有能力的
[00:15:10.000 --> 00:15:13.000]  可以行很多的神蹟其事
[00:15:13.000 --> 00:15:16.000]  也都宣講耶穌的名字
[00:15:16.000 --> 00:15:17.000]  滿有能力的
[00:15:17.000 --> 00:15:20.000]  所以這個權柄
[00:15:20.000 --> 00:15:22.000]  是對比溫柔
[00:15:22.000 --> 00:15:25.000]  但是有另外一個的
[00:15:25.000 --> 00:15:28.000]  更加多的是手抄本的證據
[00:15:28.000 --> 00:15:31.000]  而且是大多數最早期的抄本
[00:15:31.000 --> 00:15:34.000]  和大多後期的抄本
[00:15:34.000 --> 00:15:36.000]  都是用這個字
[00:15:36.000 --> 00:15:39.000]  這個字是翻譯做孩童
[00:15:39.000 --> 00:15:42.000]  希臘文你不認識不要緊
[00:15:42.000 --> 00:15:43.000]  這些字母
[00:15:43.000 --> 00:15:45.000]  其實你看兩個字
[00:15:45.000 --> 00:15:47.000]  基本上是一樣
[00:15:47.000 --> 00:15:48.000]  不過就是分別
[00:15:48.000 --> 00:15:50.000]  孩童那個字就在前面
[00:15:50.000 --> 00:15:52.000]  多了一個好像V字
[00:15:52.000 --> 00:15:54.000]  英文就好像V字
[00:15:54.000 --> 00:15:56.000]  但其實希臘文這個字
[00:15:56.000 --> 00:15:57.000]  就是N來的
[00:15:57.000 --> 00:15:58.000]  這個N
[00:15:58.000 --> 00:16:00.000]  Apeiroid這個字
[00:16:00.000 --> 00:16:02.000]  就加了這個N下去
[00:16:02.000 --> 00:16:04.000]  就將這個Apeiroid的字
[00:16:04.000 --> 00:16:07.000]  溫柔就變成其實應該是孩童
[00:16:07.000 --> 00:16:10.000]  如果這個翻譯才是正確的話
[00:16:10.000 --> 00:16:12.000]  我們就看見這段經文的解讀
[00:16:12.000 --> 00:16:15.000]  有一個很不同的一個看法
[00:16:15.000 --> 00:16:16.000]  首先就是
[00:16:16.000 --> 00:16:19.000]  我們會看見它是對比上文
[00:16:19.000 --> 00:16:21.000]  不是說這件事
[00:16:21.000 --> 00:16:23.000]  和使徒的對比
[00:16:23.000 --> 00:16:25.000]  是說這件事
[00:16:25.000 --> 00:16:28.000]  和五至六折那個對比
[00:16:28.000 --> 00:16:30.000]  五至六折那個是說
[00:16:30.000 --> 00:16:32.000]  那些人的虛偽
[00:16:32.000 --> 00:16:34.000]  他們淺美的說他們的貪心
[00:16:34.000 --> 00:16:36.000]  他們求人的榮耀
[00:16:36.000 --> 00:16:38.000]  都說這些的假傳道
[00:16:38.000 --> 00:16:39.000]  假先知
[00:16:39.000 --> 00:16:42.000]  他們原來內心是鬼炸
[00:16:42.000 --> 00:16:44.000]  是有一種隱藏的
[00:16:44.000 --> 00:16:47.000]  這種的雜質是虛假的
[00:16:47.000 --> 00:16:49.000]  這樣的對比
[00:16:49.000 --> 00:16:51.000]  而相反保羅說
[00:16:51.000 --> 00:16:53.000]  有些人說
[00:16:53.000 --> 00:16:55.000]  保羅用孩童 嬰孩
[00:16:55.000 --> 00:16:58.000]  這些字是指責信徒的幼稚
[00:16:58.000 --> 00:17:00.000]  但是哥倫多前書十三章十一節
[00:17:00.000 --> 00:17:01.000]  保羅說
[00:17:01.000 --> 00:17:03.000]  我們做孩子的時候
[00:17:03.000 --> 00:17:06.000]  說話像孩子 心思像孩子
[00:17:06.000 --> 00:17:09.000]  這個是中性的一個描述
[00:17:09.000 --> 00:17:11.000]  十四章二十節
[00:17:11.000 --> 00:17:13.000]  保羅在哥倫多前書就跟我們說
[00:17:13.000 --> 00:17:17.000]  他說我們在惡事上要作嬰孩
[00:17:17.000 --> 00:17:21.000]  都是用同樣這個孩童這個字眼
[00:17:21.000 --> 00:17:24.000]  所以其實這裡我更加覺得
[00:17:24.000 --> 00:17:26.000]  有足夠的證據
[00:17:26.000 --> 00:17:27.000]  讓我們明白
[00:17:27.000 --> 00:17:31.000]  保羅是借用孩童的這種純真
[00:17:31.000 --> 00:17:33.000]  去描述他跟她同宮門
[00:17:33.000 --> 00:17:35.000]  內心是清潔
[00:17:35.000 --> 00:17:38.000]  沒有鬼炸的
[00:17:38.000 --> 00:17:40.000]  他們很單純的心
[00:17:40.000 --> 00:17:43.000]  就是要服侍別人的過程裡面
[00:17:43.000 --> 00:17:45.000]  將純正的福音帶過給人
