
[00:00:00.000 --> 00:00:04.580]  來看以賽亞書第四十二章的這段經文
[00:05:27.640 --> 00:05:30.640]  不過所有最終的
[00:05:30.640 --> 00:05:33.100]  就是從寓言的角度
[00:05:33.100 --> 00:05:35.480]  從聖經的啟示的角度
[00:05:35.480 --> 00:05:37.180]  耶和華的僕人
[00:05:37.180 --> 00:05:40.540]  最終是指向耶穌基督
[00:05:40.540 --> 00:05:42.140]  我們今天就要看見
[00:05:42.140 --> 00:05:44.580]  這個經文是很清楚的
[00:05:44.580 --> 00:05:46.680]  來講出這位僕人
[00:05:46.680 --> 00:05:48.760]  是我們的主耶穌
[00:05:48.760 --> 00:05:50.560]  並且藉著思考
[00:05:50.560 --> 00:05:53.900]  默想敬拜這位的僕人
[00:05:53.900 --> 00:05:55.460]  希望我們的心靈
[00:05:55.460 --> 00:05:57.020]  都是得著安慰
[00:05:57.020 --> 00:05:58.800]  或者得著甦醒
[00:05:58.800 --> 00:06:00.500]  希望我們的生活
[00:06:00.500 --> 00:06:02.260]  都能夠效法
[00:06:02.260 --> 00:06:06.300]  這位耶和華上帝的僕人
[00:06:06.300 --> 00:06:07.640]  耶和華的僕人
[00:06:07.640 --> 00:06:08.800]  其中一位
[00:06:08.800 --> 00:06:11.640]  是當時波斯王古烈
[00:06:11.640 --> 00:06:13.140]  外邦的君王
[00:06:13.140 --> 00:06:15.780]  竟然是耶和華的僕人
[00:06:15.780 --> 00:06:18.120]  就是在這一個
[00:06:18.120 --> 00:06:19.420]  好像很特別
[00:06:19.420 --> 00:06:21.480]  好像沒什麼可能的情況下
[00:06:21.480 --> 00:06:23.360]  都在告訴我們
[00:06:23.360 --> 00:06:25.560]  連一個外邦的君王
[00:06:25.560 --> 00:06:27.420]  他都不能夠
[00:06:27.420 --> 00:06:29.820]  只是做自己的事
[00:06:29.820 --> 00:06:31.360]  他始終都是在做
[00:06:31.360 --> 00:06:33.840]  上帝在歷史時空裡面
[00:06:33.840 --> 00:06:35.900]  要叫他在百姓當中
[00:06:35.900 --> 00:06:37.700]  所做的事
[00:06:37.700 --> 00:06:39.340]  第二個的含義
[00:06:39.340 --> 00:06:40.900]  耶和華的僕人
[00:06:40.900 --> 00:06:42.540]  也是指向雅各
[00:06:42.540 --> 00:06:44.080]  雅各就是耶和華的僕人
[00:06:44.080 --> 00:06:45.840]  阿伯拉罕是上帝的朋友
[00:06:45.840 --> 00:06:47.240]  阿伯拉罕的子孫
[00:06:47.240 --> 00:06:48.640]  雅各的後裔
[00:06:48.640 --> 00:06:51.080]  他們都是耶和華的僕人
[00:06:51.080 --> 00:06:52.980]  他們是上帝的選民
[00:06:52.980 --> 00:06:54.180]  他們在這個世界上
[00:06:54.180 --> 00:06:56.060]  要為上帝作見證
[00:06:56.060 --> 00:06:58.260]  按照著上帝所喜歡的方式
[00:06:58.260 --> 00:06:59.120]  來生活
[00:06:59.120 --> 00:07:01.660]  並且要將他們的光
[00:07:01.660 --> 00:07:04.060]  照亮其他的人
[00:07:04.060 --> 00:07:06.600]  蒙福的群體
[00:07:06.600 --> 00:07:09.060]  聖經有一個不變的原則
[00:07:09.060 --> 00:07:11.240]  永遠不能夠成為
[00:07:11.240 --> 00:07:13.540]  獨享其成的群體
[00:07:13.540 --> 00:07:15.100]  蒙福的群體
[00:07:15.100 --> 00:07:17.200]  永遠要成為一個
[00:07:17.200 --> 00:07:18.740]  施贈的群體
[00:07:18.740 --> 00:07:20.540]  輸出的群體
[00:07:20.540 --> 00:07:22.120]  當然最後那個就是
[00:07:22.120 --> 00:07:23.540]  耶和華的僕人就是
[00:07:23.540 --> 00:07:25.120]  耶穌基督
[00:07:25.120 --> 00:07:28.780]  這一位完全信服上帝
[00:07:28.780 --> 00:07:31.520]  完全的來成就
[00:07:31.520 --> 00:07:34.120]  他所領受的召命
[00:07:34.120 --> 00:07:36.760]  看那我的僕人
[00:07:36.760 --> 00:07:38.300]  我所扶持
[00:07:38.300 --> 00:07:39.500]  所揀選
[00:07:39.500 --> 00:07:42.100]  心裡所喜悅的
[00:07:42.100 --> 00:07:44.660]  我已將我的靈
[00:07:44.660 --> 00:07:46.340]  賜給他
[00:07:46.340 --> 00:07:47.540]  大家如果熟悉聖經
[00:07:47.540 --> 00:07:48.400]  你會發覺
[00:07:48.400 --> 00:07:49.700]  這一節的經文
[00:07:49.700 --> 00:07:51.500]  其實就在馬太福音三章
[00:07:51.500 --> 00:07:52.940]  十七節那裡
[00:07:52.940 --> 00:07:56.080]  來到完完全全的彰顯了
[00:07:56.080 --> 00:07:58.020]  就是在我們主耶穌基督
[00:07:58.020 --> 00:08:00.980]  他受洗的那個時刻
[00:08:00.980 --> 00:08:02.280]  天開了
[00:08:02.280 --> 00:08:03.720]  有聲音說
[00:08:03.720 --> 00:08:07.780]  這是我的兒子
[00:08:07.780 --> 00:08:10.220]  你們要聽他
[00:08:10.220 --> 00:08:14.300]  聖靈彷彿甲子落在他的身上
[00:08:14.300 --> 00:08:15.060]  聽聽
[00:08:15.060 --> 00:08:16.000]  我所扶持
[00:08:16.000 --> 00:08:16.760]  所揀選
[00:08:16.760 --> 00:08:17.900]  心裡所喜悅的
[00:08:17.900 --> 00:08:19.500]  我已將我的靈
[00:08:19.500 --> 00:08:20.760]  賜給他
[00:08:20.760 --> 00:08:24.380]  這個就是以塞亞的先知的預言
[00:08:24.380 --> 00:08:26.640]  怎樣是落在我們
[00:08:26.640 --> 00:08:29.980]  耶穌基督的身上
[00:08:29.980 --> 00:08:31.240]  有人說
[00:08:31.240 --> 00:08:32.340]  耶穌基督
[00:08:32.340 --> 00:08:33.880]  他受洗的時候
[00:08:33.880 --> 00:08:38.620]  領受了尼塞亞的積分
[00:08:38.620 --> 00:08:40.320]  成就這個積事
[00:08:40.320 --> 00:08:41.820]  直到今時今日
[00:08:41.820 --> 00:08:44.620]  這個事情仍然繼續著
[00:08:44.620 --> 00:08:45.960]  而我們呢
[00:08:45.960 --> 00:08:47.820]  跟這位耶和華的僕人
[00:08:47.820 --> 00:08:49.660]  有什麼關係呢
[00:08:49.660 --> 00:08:51.900]  在我思考耶和華的僕人
[00:08:51.900 --> 00:08:53.760]  這幾個字的時候
[00:08:53.760 --> 00:08:55.040]  我覺得
[00:08:55.040 --> 00:08:58.400]  會不會天父都喜歡我們
[00:08:58.400 --> 00:09:00.400]  有這種思想
[00:09:00.400 --> 00:09:03.140]  喜歡這種不是自高自大的思想
[00:09:03.140 --> 00:09:05.580]  而是覺得我們都願意
[00:09:05.580 --> 00:09:07.980]  效法耶和華的僕人
[00:09:07.980 --> 00:09:09.720]  我們在某程度上
[00:09:09.720 --> 00:09:12.580]  我們都是耶和華的僕人
[00:09:12.580 --> 00:09:15.480]  如果將這個涵頭
[00:09:15.480 --> 00:09:17.860]  套在我們的生命上
[00:09:17.860 --> 00:09:19.220]  套在我們的身上
[00:09:19.220 --> 00:09:21.520]  你覺得好不好
[00:09:21.520 --> 00:09:24.400]  你敢不敢領受
[00:09:24.400 --> 00:09:25.760]  我想我們多數
[00:09:25.760 --> 00:09:26.960]  中國人嘛
[00:09:26.960 --> 00:09:28.200]  謙卑的嘛
[00:09:28.200 --> 00:09:29.740]  說你是耶和華的僕人
[00:09:29.740 --> 00:09:30.740]  啊不是不是
[00:09:30.740 --> 00:09:32.740]  我哪有資格啊
[00:09:32.740 --> 00:09:33.640]  不過如果你覺得
[00:09:33.640 --> 00:09:34.980]  這個耶和華的僕人
[00:09:34.980 --> 00:09:37.140]  是一種你不能逃避的召命
[00:09:37.140 --> 00:09:39.440]  不能逃避的託付呢
[00:09:39.440 --> 00:09:40.780]  而你想逃避
[00:09:40.780 --> 00:09:42.340]  我想逃避的話呢
[00:09:42.340 --> 00:09:45.580]  那我就覺得很有問題了
[00:09:45.580 --> 00:09:47.180]  這份工作是你做的
[00:09:47.180 --> 00:09:48.780]  你不做就沒人做了
[00:09:48.780 --> 00:09:49.880]  那你做不做啊
[00:09:49.880 --> 00:09:51.680]  那我也說不做了
[00:09:51.680 --> 00:09:53.160]  那就不行了
[00:09:53.160 --> 00:09:55.820]  所以我在思考這個問題的時候說
[00:09:55.820 --> 00:09:58.660]  不如各位親愛的弟兄姊妹呢
[00:09:58.660 --> 00:10:00.000]  我們都說
[00:10:00.000 --> 00:10:03.660]  既然我都受洗歸入耶穌基督裡面
[00:10:03.660 --> 00:10:05.860]  而我主耶穌基督他受洗的時候
[00:10:05.860 --> 00:10:07.440]  他領受了這個職份
[00:10:07.440 --> 00:10:11.000]  那我都是受洗在基督裡面的人
[00:10:11.000 --> 00:10:13.780]  那或者我們都要做
[00:10:13.780 --> 00:10:15.680]  耶和華的僕人啦
[00:10:15.680 --> 00:10:18.080]  那行不行啊
[00:10:18.080 --> 00:10:19.420]  好不好
[00:10:19.420 --> 00:10:21.020]  耶和華的僕人是什麼
[00:10:21.020 --> 00:10:23.420]  就是忠於上主嘛
[00:10:23.420 --> 00:10:25.220]  造福萬民嘛
[00:10:25.220 --> 00:10:28.560]  如果我將它濃縮到這麼簡單的情況
[00:10:28.560 --> 00:10:30.720]  來講這個就是耶和華的僕人
[00:10:30.720 --> 00:10:33.960]  無論如何永遠忠於上帝的
[00:10:33.960 --> 00:10:36.200]  不會忠於其他的
[00:10:36.200 --> 00:10:37.400]  一定是
[00:10:37.400 --> 00:10:38.400]  嫉妒地
[00:10:38.400 --> 00:10:39.700]  Jealousy
[00:10:39.700 --> 00:10:42.400]  God 對上帝的忠誠
[00:10:42.400 --> 00:10:44.780]  無論如何是不變心的
[00:10:44.780 --> 00:10:46.280]  是不為利所動
[00:10:46.280 --> 00:10:47.140]  不為名所動
[00:10:47.140 --> 00:10:48.680]  不為權所動
[00:10:48.680 --> 00:10:49.880]  不會被蒙蔽的
[00:10:49.880 --> 00:10:51.420]  是忠於上帝的
[00:10:51.420 --> 00:10:52.780]  至死忠心
[00:10:52.780 --> 00:10:53.920]  然後所求的
[00:10:53.920 --> 00:10:55.620]  不是為了自我
[00:10:55.620 --> 00:10:57.580]  所求的為了真是能夠
[00:10:57.580 --> 00:11:00.120]  叫未曾蒙福的人
[00:11:00.120 --> 00:11:02.620]  叫在水深火熱裡面的人
[00:11:02.620 --> 00:11:03.560]  是能夠
[00:11:03.560 --> 00:11:05.860]  因著我們的生命
[00:11:05.860 --> 00:11:06.660]  見證
[00:11:06.660 --> 00:11:07.560]  服侍
[00:11:07.560 --> 00:11:09.000]  來得福
[00:11:09.000 --> 00:11:09.860]  這樣
[00:11:09.860 --> 00:11:11.500]  都應該是
[00:11:11.500 --> 00:11:13.540]  不負所託
[00:11:13.540 --> 00:11:15.640]  在這段經文裡面是在講
[00:11:15.640 --> 00:11:17.380]  這個公理
[00:11:17.380 --> 00:11:19.140]  一個公義
[00:11:19.140 --> 00:11:20.980]  在講釋放
[00:11:20.980 --> 00:11:22.480]  在講自由
[00:11:22.480 --> 00:11:24.040]  而這些話
[00:11:24.040 --> 00:11:25.980]  是跟以塞亞書
[00:11:25.980 --> 00:11:28.720]  整段的經文由四十章開始說
[00:11:28.720 --> 00:11:30.520]  你要安慰
[00:11:30.520 --> 00:11:31.480]  安慰
[00:11:31.480 --> 00:11:33.160]  我們百姓
[00:11:33.160 --> 00:11:34.560]  自由
[00:11:34.560 --> 00:11:35.920]  公平
[00:11:35.920 --> 00:11:37.320]  釋放
[00:11:37.320 --> 00:11:38.360]  是
[00:11:38.360 --> 00:11:40.000]  能夠叫人
[00:11:40.000 --> 00:11:41.200]  得著安慰
[00:11:41.200 --> 00:11:44.000]  也是當時這群以色列的百姓
[00:11:44.000 --> 00:11:46.560]  所尋求的
[00:11:46.560 --> 00:11:48.500]  什麼叫做公理
[00:11:48.500 --> 00:11:50.540]  他要將公理
[00:11:50.540 --> 00:11:52.340]  傳於外邦
[00:11:52.340 --> 00:11:54.700]  什麼叫做公理
[00:11:54.700 --> 00:11:57.180]  什麼叫做正義
[00:11:57.180 --> 00:11:59.420]  希伯來文叫做Mishpat
[00:11:59.420 --> 00:12:02.780]  到底這個Mishpat是在講什麼呢
[00:12:02.780 --> 00:12:04.480]  要傳到外邦
[00:12:04.480 --> 00:12:06.020]  不單止是涉及
[00:12:06.020 --> 00:12:08.580]  以色列當時這一群的人
[00:12:08.580 --> 00:12:10.720]  而且要全篇
[00:12:10.720 --> 00:12:12.320]  超越以色列
[00:12:12.320 --> 00:12:13.520]  大家如果記得
[00:12:13.520 --> 00:12:15.120]  聖經的歷史
[00:12:15.120 --> 00:12:16.720]  聖經的啟示
[00:12:16.720 --> 00:12:19.640]  就是以色列時常都有一個問題
[00:12:19.640 --> 00:12:22.160]  就是不肯超越他們的範圍
[00:12:22.160 --> 00:12:24.300]  不肯進入外邦的範圍
[00:12:24.300 --> 00:12:27.600]  但是先知不斷的來鼓勵
[00:12:27.600 --> 00:12:29.540]  這位上帝的僕人其實
[00:12:29.540 --> 00:12:33.040]  不只是顧及以色列百姓本身
[00:12:33.040 --> 00:12:35.180]  他乃是要將上帝的榮耀
[00:12:35.180 --> 00:12:37.340]  和上帝所樂以賜的福祉
[00:12:37.340 --> 00:12:39.680]  是繼續擴張出去的
[00:12:39.680 --> 00:12:41.760]  去到外邦的
[00:12:41.760 --> 00:12:43.780]  什麼叫做公理呢
[00:12:43.780 --> 00:12:46.860]  有兩個的翻譯
[00:12:46.860 --> 00:12:48.700]  希伯來字是一個
[00:12:48.700 --> 00:12:50.960]  不過有兩個的翻譯
[00:12:50.960 --> 00:12:52.860]  一個翻譯是 justice
[00:12:52.860 --> 00:12:54.560]  我們一般所認識的
[00:12:54.560 --> 00:12:56.700]  這個公義
[00:12:56.700 --> 00:13:00.240]  這個公義基本上指的意思
[00:13:00.240 --> 00:13:04.040]  就是上帝的法治
[00:13:04.040 --> 00:13:06.740]  God's law and order
[00:13:06.740 --> 00:13:10.580]  什麼叫做上帝的法治呢
[00:13:10.580 --> 00:13:13.320]  祂的律法祂的次序呢
[00:13:13.320 --> 00:13:15.760]  就是說和上主
[00:13:15.760 --> 00:13:17.260]  和他人
[00:13:17.260 --> 00:13:19.160]  和受造界
[00:13:19.160 --> 00:13:21.660]  有一個和諧的
[00:13:21.660 --> 00:13:26.560]  整全健康的關係
[00:13:26.560 --> 00:13:29.100]  這是很值得我們繼續
[00:13:29.100 --> 00:13:30.840]  窮我們一生
[00:13:30.840 --> 00:13:32.440]  去到思考
[00:13:32.440 --> 00:13:36.000]  到底上帝所喜悅的社會環境
[00:13:36.000 --> 00:13:38.380]  上帝所喜悅的經濟制度
[00:13:38.380 --> 00:13:40.940]  上帝所喜悅的人際關係
[00:13:40.940 --> 00:13:43.980]  倫理道德各方面
[00:13:43.980 --> 00:13:45.580]  到底是怎樣的
[00:13:45.580 --> 00:13:49.180]  請大家真的聽清清楚楚
[00:13:49.180 --> 00:13:50.980]  我們的信仰
[00:13:50.980 --> 00:13:55.820]  從來不是死了之後才有用的信仰
[00:13:55.820 --> 00:13:57.260]  我們的信仰
[00:13:57.260 --> 00:14:01.660]  從來不是禮拜堂教會範圍裡面
[00:14:01.660 --> 00:14:04.400]  或者宗教範圍裡面的信仰
[00:14:04.400 --> 00:14:05.840]  我們的信仰
[00:14:05.840 --> 00:14:09.300]  一定是榮耀上帝
[00:14:09.300 --> 00:14:11.640]  遍及宇宙窮倉
[00:14:11.640 --> 00:14:14.340]  深入人生的每一個角落
[00:14:14.340 --> 00:14:15.980]  在我私人的生活
[00:14:15.980 --> 00:14:17.140]  私人的腦海
[00:14:17.140 --> 00:14:18.640]  在我公開的言論
[00:14:18.640 --> 00:14:20.480]  在我公開的行為生活
[00:14:20.480 --> 00:14:26.120]  沒有一事是上帝無權管治的
[00:14:26.120 --> 00:14:29.920]  這是我們應該要去到認識的
[00:14:29.920 --> 00:14:31.820]  所以公義
[00:14:31.820 --> 00:14:32.960]  正直
[00:14:32.960 --> 00:14:34.960]  公平等等
[00:14:34.960 --> 00:14:39.560]  這些所謂的普世價值
[00:14:39.560 --> 00:14:42.640]  仍然是普世價值
[00:14:42.640 --> 00:14:45.980]  有些人是否認普世價值
[00:14:45.980 --> 00:14:50.440]  我想挑戰這些否認普世價值的人
[00:14:50.440 --> 00:14:52.520]  你認不認識上帝
[00:14:52.520 --> 00:14:54.680]  如果他不認識上帝
[00:14:54.680 --> 00:14:56.680]  是一個無神論的人
[00:14:56.680 --> 00:14:59.220]  來否認普世價值的話
[00:14:59.220 --> 00:15:01.860]  我作為敬畏上帝的人
[00:15:01.860 --> 00:15:04.200]  我會說我寧選擇
[00:15:04.200 --> 00:15:06.720]  按我所認識的聖經啟示
[00:15:06.720 --> 00:15:08.260]  上帝的教訓
[00:15:08.260 --> 00:15:10.760]  來領受我的價值觀念
[00:15:10.760 --> 00:15:12.600]  我都不會接受別人
[00:15:12.600 --> 00:15:17.680]  來扭曲我的價值觀念
[00:15:17.680 --> 00:15:19.880]  上帝是上帝
[00:15:19.880 --> 00:15:22.380]  祂一定會施行審判
[00:15:22.380 --> 00:15:26.420]  祂的審判是一把兩刃利劍
[00:15:26.420 --> 00:15:28.880]  一邊就是裁決
[00:15:28.880 --> 00:15:31.420]  有罪的祂不會以為沒有罪
[00:15:31.420 --> 00:15:36.220]  行不義的必定會最終遭受審判
[00:15:36.220 --> 00:15:40.960]  但是祂的審判同時也是平反
[00:15:40.960 --> 00:15:45.440]  被冤屈受殘害的人
[00:15:45.440 --> 00:15:47.600]  受誣衊的人
[00:15:47.600 --> 00:15:51.000]  上帝會為他申冤
[00:15:51.000 --> 00:15:52.240]  我問你
[00:15:52.240 --> 00:15:55.640]  你信不信一位申冤的上帝
[00:15:55.640 --> 00:16:00.120]  如果你已經不信一位會申冤的上帝
[00:16:00.120 --> 00:16:04.280]  我不知道你的信仰走到哪裡了
[00:16:04.280 --> 00:16:06.520]  今天的世代
[00:16:06.520 --> 00:16:10.400]  容易令人不敢去說
[00:16:10.400 --> 00:16:13.400]  上帝會申冤
[00:16:13.400 --> 00:16:19.040]  或者已經沒有了那種為正義而發聲
[00:16:19.040 --> 00:16:24.580]  為正義而付出代價的素質
[00:16:24.580 --> 00:16:25.980]  當然牧師
[00:16:25.980 --> 00:16:30.240]  你都是說你一直傾向那些東西
[00:16:30.240 --> 00:16:32.720]  在今時今日我們聽東西都很容易
[00:16:32.720 --> 00:16:35.220]  聽出弦外之音
[00:16:35.220 --> 00:16:36.880]  都要說的
[00:16:36.880 --> 00:16:38.420]  不過如果你說不喜歡這個
[00:16:38.420 --> 00:16:40.220]  不如我們說另外一個
[00:16:40.220 --> 00:16:41.960]  另一個審判是什麼呢
[00:16:41.960 --> 00:16:44.060]  另一個公理的翻譯是什麼呢
[00:16:44.060 --> 00:16:45.900]  就是verdict
[00:16:45.900 --> 00:16:48.260]  這個裁決
[00:16:48.260 --> 00:16:51.440]  我的僕人要將我的verdict
[00:16:51.440 --> 00:16:53.000]  我這個判決
[00:16:53.000 --> 00:16:55.040]  來傳遍外邦
[00:16:55.040 --> 00:16:58.300]  如果你記得原來的上下文就是在說
[00:16:58.300 --> 00:17:02.180]  上帝從拜偶像和假神來做爭奪
[00:17:02.180 --> 00:17:03.940]  然後作出一個裁決就是說
[00:17:03.940 --> 00:17:06.820]  只有我才能夠說明將來的事
[00:17:06.820 --> 00:17:09.360]  並且有權柄能力去成就將來的事
[00:17:09.360 --> 00:17:10.480]  我就是上帝
[00:17:10.480 --> 00:17:11.580]  所以這個verdict就是
[00:17:11.580 --> 00:17:13.660]  I am God
[00:17:13.660 --> 00:17:15.620]  And I am the only God
[00:17:15.620 --> 00:17:18.460]  There is none other
[00:17:18.460 --> 00:17:20.100]  behind me or before me
[00:17:20.100 --> 00:17:22.600]  我整個宇宙人間
[00:17:22.600 --> 00:17:24.560]  只有一位的上帝
[00:17:24.560 --> 00:17:28.240]  所有其他的都是虛假的
[00:17:28.240 --> 00:17:29.680]  那是什麼意思
[00:17:29.680 --> 00:17:31.140]  就是說
[00:17:31.140 --> 00:17:34.080]  上帝所喜悅的一切
[00:17:34.080 --> 00:17:35.980]  他所計劃的一切
[00:17:35.980 --> 00:17:38.220]  都必定要實現
[00:17:38.220 --> 00:17:42.380]  就是沒有人能夠逃避這位至高者
[00:17:42.380 --> 00:17:44.220]  所以繼續犯罪
[00:17:44.220 --> 00:17:45.720]  繼續屈往正直
