
[00:00:00.000 --> 00:00:02.000]  大師兄、節目早晨
[00:03:08.600 --> 00:03:10.080]  很開心聖誕節
[00:03:10.080 --> 00:03:13.000]  但是有些人仍然不喜歡慶祝聖誕節
[00:03:13.000 --> 00:03:13.800]  為什麼呢
[00:03:13.800 --> 00:03:15.560]  而當中仍然有基督徒
[00:03:15.560 --> 00:03:17.040]  是不喜歡慶祝聖誕節
[00:03:17.040 --> 00:03:18.640]  他們有原因的
[00:03:18.640 --> 00:03:19.920]  原因的第一樣東西
[00:03:19.920 --> 00:03:21.240]  就是我們去下一張圖片
[00:03:21.240 --> 00:03:22.040]  已經得了
[00:03:22.040 --> 00:03:23.480]  謝謝
[00:03:23.480 --> 00:03:24.360]  好了下一張圖片
[00:03:24.360 --> 00:03:25.440]  我看看
[00:03:25.440 --> 00:03:27.200]  其中一個聖誕節
[00:03:27.200 --> 00:03:28.960]  他們覺得我們不應該慶祝
[00:03:28.960 --> 00:03:31.560]  聖誕老人的節日
[00:03:31.560 --> 00:03:34.000]  聖誕節現在所有的商店
[00:03:34.000 --> 00:03:36.000]  所有的東西都不是講耶穌的
[00:03:36.000 --> 00:03:37.440]  都是聖誕老人的
[00:03:37.440 --> 00:03:40.800]  甚至連會點教會
[00:03:40.800 --> 00:03:41.920]  每逢聖誕節
[00:03:41.920 --> 00:03:45.000]  都要找一個最像聖誕老人的牧師
[00:03:45.000 --> 00:03:47.120]  去假扮聖誕老人講道
[00:03:47.120 --> 00:03:49.640]  上年在苗栢達斯提到有柏撒基地人
[00:03:49.640 --> 00:03:51.360]  今年柏撒基地人
[00:03:51.360 --> 00:03:54.120]  把聖誕球交給柏撒基地人
[00:03:54.120 --> 00:03:56.480]  一個懂得煮食的聖誕老人
[00:03:56.480 --> 00:03:57.800]  多麼吸引
[00:03:57.800 --> 00:03:59.120]  多麼恩典
[00:03:59.120 --> 00:04:00.400]  但是他們覺得
[00:04:00.400 --> 00:04:02.880]  為何牧師要假扮聖誕老人
[00:04:02.880 --> 00:04:04.360]  好端端講道就可以了
[00:04:04.360 --> 00:04:06.160]  所以聖誕節不要慶祝
[00:04:06.160 --> 00:04:07.040]  但是
[00:04:07.040 --> 00:04:07.760]  我告訴你
[00:04:07.760 --> 00:04:09.800]  有一個冷知識
[00:04:09.800 --> 00:04:11.280]  你見聖誕老人穿成這樣
[00:04:11.280 --> 00:04:12.320]  我在紐西蘭讀書
[00:04:12.320 --> 00:04:14.320]  在俄羅斯讀書的
[00:04:14.320 --> 00:04:15.880]  在澳洲紐西蘭的時候
[00:04:15.880 --> 00:04:16.920]  聖誕老人是不是這樣穿的
[00:04:16.920 --> 00:04:19.600]  你知道嗎
[00:04:19.600 --> 00:04:21.320]  當然不是
[00:04:21.320 --> 00:04:22.680]  聖誕老人在南半球
[00:04:22.680 --> 00:04:24.280]  聖誕節的時候穿泳褲
[00:04:24.280 --> 00:04:26.080]  在那裡服務
[00:04:26.080 --> 00:04:27.520]  在那裡滑浪
[00:04:27.520 --> 00:04:30.240]  這個因為北半球和南半球不同
[00:04:30.240 --> 00:04:33.120]  南半球聖誕節是夏天來的
[00:04:33.120 --> 00:04:34.720]  現在紐西蘭熱到飛起
[00:04:34.720 --> 00:04:37.960]  我下兩個星期就有一個朋友
[00:04:37.960 --> 00:04:38.680]  在紐西蘭
[00:04:38.680 --> 00:04:39.680]  有一個高中的朋友
[00:04:39.680 --> 00:04:41.040]  在紐西蘭過來探望我
[00:04:41.040 --> 00:04:42.680]  我滿心期待
[00:04:42.680 --> 00:04:44.960]  跟他一起去聚舊
[00:04:44.960 --> 00:04:46.720]  我們每幾年都會聚一次舊
[00:04:46.720 --> 00:04:47.560]  很開心
[00:04:47.560 --> 00:04:48.680]  好了
[00:04:48.680 --> 00:04:50.600]  但是其實聖誕老人也不是一件壞事
[00:04:50.600 --> 00:04:51.440]  為什麼
[00:04:51.440 --> 00:04:53.280]  因為聖誕老人的原型
[00:04:53.280 --> 00:04:54.840]  聖誕老人是由什麼
[00:04:54.840 --> 00:04:57.280]  為什麼會有一個這樣的人走出來
[00:04:57.280 --> 00:05:01.720]  原因就是在公元三百多年
[00:05:01.720 --> 00:05:03.000]  四世紀左右
[00:05:03.000 --> 00:05:06.160]  那時候有一個米蘭的主教
[00:05:06.160 --> 00:05:08.280]  這個主教叫做聖尼克勒斯
[00:05:08.280 --> 00:05:10.240]  就是這個人
[00:05:10.240 --> 00:05:11.600]  可能真的是這個樣子
[00:05:11.600 --> 00:05:14.120]  因為畫的每一張照片都是這樣
[00:05:14.120 --> 00:05:15.320]  而這個人的主教
[00:05:15.320 --> 00:05:17.320]  在那時候的時期
[00:05:17.320 --> 00:05:19.520]  他是一個教父
[00:05:19.520 --> 00:05:20.440]  是一個主教
[00:05:20.440 --> 00:05:21.840]  當時他很喜歡做一件事
[00:05:21.840 --> 00:05:24.600]  就是很喜歡將一些禮物
[00:05:24.600 --> 00:05:27.520]  去送給一些教友
[00:05:27.520 --> 00:05:29.960]  送給一些窮的小朋友
[00:05:29.960 --> 00:05:31.400]  窮的家庭
[00:05:31.400 --> 00:05:34.400]  而形成了一個這樣的傳統
[00:05:34.400 --> 00:05:36.400]  那些人覺得很溫暖
[00:05:36.400 --> 00:05:37.280]  很溫馨
[00:05:37.280 --> 00:05:38.400]  等於我們會怎樣
[00:05:38.400 --> 00:05:40.440]  我們都覺得聖誕包鞋盒
[00:05:40.440 --> 00:05:42.040]  是真的挺有意思的
[00:05:42.040 --> 00:05:43.480]  所以他就開始
[00:05:43.480 --> 00:05:44.480]  年年都是這樣做
[00:05:44.480 --> 00:05:46.360]  也鼓勵他身邊的教友
[00:05:46.360 --> 00:05:47.120]  會這樣做
[00:05:47.120 --> 00:05:48.040]  久而久之
[00:05:48.040 --> 00:05:49.480]  當有些人在慶祝聖誕
[00:05:49.480 --> 00:05:51.560]  想起上帝的禮物的時候
[00:05:51.560 --> 00:05:52.480]  他就想起這個人
[00:05:52.480 --> 00:05:57.800]  不如將他的心意化為行動
[00:05:57.800 --> 00:05:58.640]  在這個聖誕節
[00:05:58.640 --> 00:06:01.640]  將很多的禮物派給小朋友
[00:06:01.640 --> 00:06:03.960]  這個就是聖誕老人的初形
[00:06:03.960 --> 00:06:05.240]  我們是聖尼克勒斯
[00:06:05.240 --> 00:06:06.800]  好了
[00:06:06.800 --> 00:06:07.800]  聖誕節
[00:06:07.800 --> 00:06:10.120]  聖誕老人其實都有他的意義
[00:06:10.120 --> 00:06:11.680]  所以我們不需要介懷
[00:06:11.680 --> 00:06:12.880]  聖誕節是否有聖誕老人
[00:06:12.880 --> 00:06:15.000]  不過如果有人去講到這件事
[00:06:15.000 --> 00:06:16.560]  我們就有這個機會
[00:06:16.560 --> 00:06:17.480]  去告訴他
[00:06:17.480 --> 00:06:19.760]  原來聖誕老人的初形
[00:06:19.760 --> 00:06:21.680]  是來自聖尼克勒斯的
[00:06:21.680 --> 00:06:22.120]  OK
[00:06:22.120 --> 00:06:24.440]  好了 第二件事
[00:06:24.440 --> 00:06:25.800]  有很多人覺得
[00:06:25.800 --> 00:06:29.080]  聖誕節是不應該慶祝的
[00:06:29.080 --> 00:06:30.360]  原因就是說
[00:06:30.360 --> 00:06:31.680]  他說聖誕節
[00:06:31.680 --> 00:06:32.440]  你知不知道
[00:06:32.440 --> 00:06:34.000]  我有一個同學
[00:06:34.000 --> 00:06:35.320]  他也跟我說
[00:06:35.320 --> 00:06:36.320]  師傅
[00:06:36.320 --> 00:06:38.160]  聖誕節我們真的不應該慶祝
[00:06:38.160 --> 00:06:39.480]  我說為什麼呢
[00:06:39.480 --> 00:06:39.960]  他說
[00:06:39.960 --> 00:06:41.200]  大家都知道讀過神學
[00:06:41.200 --> 00:06:41.600]  我說是
[00:06:41.600 --> 00:06:42.720]  大家都知道讀過神學
[00:06:42.720 --> 00:06:44.200]  聖誕節是紀念
[00:06:44.200 --> 00:06:46.640]  以前的羅馬帝國
[00:06:46.640 --> 00:06:48.640]  裡面的一個偶像
[00:06:48.640 --> 00:06:49.880]  阿波羅神
[00:06:49.880 --> 00:06:53.560]  我的太陽神的一個節日
[00:06:53.560 --> 00:06:54.720]  不是誕生 是節日
[00:06:54.720 --> 00:06:55.480]  所以呢
[00:06:55.480 --> 00:06:57.280]  聖誕節是不應該慶祝的
[00:06:57.280 --> 00:07:00.240]  我就再翻查
[00:07:00.240 --> 00:07:01.720]  給大家一些資料
[00:07:01.720 --> 00:07:03.480]  我們經常聽
[00:07:03.480 --> 00:07:05.400]  但是這個其實是什麼呢
[00:07:05.400 --> 00:07:06.880]  我翻查的資料
[00:07:06.880 --> 00:07:08.360]  是在神學家
[00:07:08.360 --> 00:07:09.160]  富爾曼
[00:07:09.160 --> 00:07:12.920]  Oscar Coleman的考究裡面的
[00:07:12.920 --> 00:07:15.080]  一篇文章去翻查的
[00:07:15.080 --> 00:07:19.760]  他是一個很著重歷史的神學家
[00:07:19.760 --> 00:07:21.800]  他說初期教會
[00:07:21.800 --> 00:07:24.840]  並沒有慶祝主耶穌的降生
[00:07:24.840 --> 00:07:26.200]  這個大家都清楚
[00:07:26.200 --> 00:07:28.440]  初期教會對於哪一個生日
[00:07:28.440 --> 00:07:29.080]  哪一個生日
[00:07:29.080 --> 00:07:30.480]  或者某些日期
[00:07:30.480 --> 00:07:32.320]  他們不會特別去慶祝
[00:07:32.320 --> 00:07:32.840]  舉個例子
[00:07:32.840 --> 00:07:34.080]  其實他們會不會不知道
[00:07:34.080 --> 00:07:35.560]  耶穌什麼時候升天呢
[00:07:35.560 --> 00:07:36.400]  是不會的
[00:07:36.400 --> 00:07:38.040]  但是他們是不會
[00:07:38.040 --> 00:07:40.200]  特別有一天去紀念耶穌升天
[00:07:40.200 --> 00:07:41.680]  不過
[00:07:41.680 --> 00:07:42.960]  耶穌升天
[00:07:42.960 --> 00:07:44.320]  受死的日子
[00:07:44.320 --> 00:07:45.680]  他們就會用了
[00:07:45.680 --> 00:07:47.520]  每逢七天的頭一天
[00:07:47.520 --> 00:07:49.360]  就是我們今天所說的主日
[00:07:49.360 --> 00:07:50.520]  或者安息日
[00:07:50.520 --> 00:07:54.280]  來慶祝耶穌的升天和復活
[00:07:54.280 --> 00:07:54.720]  OK
[00:07:54.720 --> 00:08:00.120]  所以這個是他們當時慶祝的傳統
[00:08:00.120 --> 00:08:02.520]  一直到第四世紀
[00:08:02.520 --> 00:08:04.040]  主要是三十三十六年
[00:08:04.040 --> 00:08:06.720]  君士坦丁在當時的統治之下
[00:08:06.720 --> 00:08:07.320]  他發覺
[00:08:07.320 --> 00:08:08.080]  我統治的地方
[00:08:08.080 --> 00:08:09.800]  我已經信了耶穌了
[00:08:09.800 --> 00:08:10.960]  我統治的地方
[00:08:10.960 --> 00:08:14.240]  不應該再有太陽神日
[00:08:14.240 --> 00:08:15.960]  不應該再有太陽神日
[00:08:15.960 --> 00:08:17.280]  接著就提出
[00:08:17.280 --> 00:08:18.680]  希望去改變
[00:08:18.680 --> 00:08:19.960]  去跟教會說
[00:08:19.960 --> 00:08:21.800]  我們不要這一天做太陽神日
[00:08:21.800 --> 00:08:22.560]  我要這一天
[00:08:22.560 --> 00:08:25.800]  是做耶穌基督的降生日
[00:08:25.800 --> 00:08:28.400]  當時有很多的主教
[00:08:28.400 --> 00:08:29.280]  其中有一個
[00:08:29.280 --> 00:08:30.800]  也是米蘭的主教
[00:08:30.800 --> 00:08:32.680]  叫聖安波羅
[00:08:32.680 --> 00:08:33.960]  他就認為
[00:08:33.960 --> 00:08:35.360]  是的
[00:08:35.360 --> 00:08:36.680]  真正太陽
[00:08:36.680 --> 00:08:38.240]  我們永恆的太陽
[00:08:38.240 --> 00:08:39.880]  不是阿波羅
[00:08:39.880 --> 00:08:40.840]  是耶穌基督
[00:08:40.840 --> 00:08:41.280]  OK
[00:08:41.280 --> 00:08:43.400]  祂才是永不改變
[00:08:43.400 --> 00:08:45.120]  不能消滅的上帝
[00:08:45.120 --> 00:08:46.440]  所以他就說
[00:08:46.440 --> 00:08:48.400]  他就遊說其他的教會
[00:08:48.400 --> 00:08:49.680]  當時的教會
[00:08:49.680 --> 00:08:52.200]  當時不同地方的主教
[00:08:52.200 --> 00:08:52.640]  OK
[00:08:52.640 --> 00:08:53.160]  就跟他們說
[00:08:53.160 --> 00:08:54.240]  我們不如一起
[00:08:54.240 --> 00:08:55.520]  一起在這一天
[00:08:55.520 --> 00:08:56.360]  找一天
[00:08:56.360 --> 00:08:57.960]  我們基督徒全國
[00:08:57.960 --> 00:09:00.240]  去慶祝聖誕節
[00:09:00.240 --> 00:09:01.320]  就是耶穌基督
[00:09:01.320 --> 00:09:02.960]  這個十二月二十五日
[00:09:02.960 --> 00:09:04.880]  我們是代表了
[00:09:04.880 --> 00:09:06.840]  當耶穌基督是十二月二十五日生日
[00:09:06.840 --> 00:09:08.280]  我們一起慶祝它好不好
[00:09:08.280 --> 00:09:10.200]  經他遊說之下
[00:09:10.200 --> 00:09:12.400]  很多教會都舉腳贊成
[00:09:12.400 --> 00:09:17.560]  從此的傳統就這樣開始
[00:09:17.560 --> 00:09:18.800]  所以今天
[00:09:18.800 --> 00:09:21.160]  其實我覺得沒什麼所謂
[00:09:21.160 --> 00:09:21.560]  是不是
[00:09:21.560 --> 00:09:22.840]  就是等於
[00:09:22.840 --> 00:09:24.200]  聖誕節你會覺得
[00:09:24.200 --> 00:09:25.800]  可能是十二月二十五日
[00:09:25.800 --> 00:09:27.680]  可能不是十二月二十五日
[00:09:27.680 --> 00:09:28.640]  同樣
[00:09:28.640 --> 00:09:29.880]  其實說真的
[00:09:29.880 --> 00:09:31.320]  你猜
[00:09:31.320 --> 00:09:32.360]  我老婆不想
[00:09:32.360 --> 00:09:34.280]  天天都是結婚紀念日嗎
[00:09:34.280 --> 00:09:34.880]  是不是
[00:09:34.880 --> 00:09:36.040]  我是很煩的
[00:09:36.040 --> 00:09:36.840]  我們在家
[00:09:36.840 --> 00:09:37.640]  我們結婚
[00:09:37.640 --> 00:09:40.400]  我又要拍拖紀念日
[00:09:40.400 --> 00:09:42.560]  是不是這個
[00:09:42.560 --> 00:09:46.120]  我講起都覺得有些不好意思
[00:09:46.120 --> 00:09:47.400]  拍拖紀念日
[00:09:47.400 --> 00:09:50.400]  告白紀念日
[00:09:50.400 --> 00:09:52.120]  厲害啊
[00:09:52.120 --> 00:09:53.280]  告白紀念日
[00:09:53.280 --> 00:09:54.840]  我再說給大家聽
[00:09:54.840 --> 00:09:56.040]  到時不要約我
[00:09:56.040 --> 00:09:57.240]  四月一日
[00:09:57.240 --> 00:09:57.920]  愚人節
[00:09:57.920 --> 00:09:58.480]  為什麼
[00:09:58.480 --> 00:09:59.960]  壞了也要有些轉彎
[00:09:59.960 --> 00:10:00.600]  對不對
[00:10:00.600 --> 00:10:01.640]  告白紀念日
[00:10:01.640 --> 00:10:02.480]  接著呢
[00:10:02.480 --> 00:10:03.160]  感謝神
[00:10:03.160 --> 00:10:04.080]  四月四日
[00:10:04.080 --> 00:10:04.680]  兒童節
[00:10:04.680 --> 00:10:05.480]  香港兒童節
[00:10:05.480 --> 00:10:07.080]  他又答應了我
[00:10:07.080 --> 00:10:07.400]  OK
[00:10:07.400 --> 00:10:08.640]  那就拍拖紀念日
[00:10:08.640 --> 00:10:10.440]  不單止這麼煩
[00:10:10.440 --> 00:10:11.320]  不是煩
[00:10:11.320 --> 00:10:13.120]  我只是這麼說而已
[00:10:13.120 --> 00:10:13.600]  不是煩
[00:10:13.600 --> 00:10:14.640]  不是煩
[00:10:14.640 --> 00:10:16.360]  不單止這麼多
[00:10:16.360 --> 00:10:17.640]  結婚紀念日
[00:10:17.640 --> 00:10:19.000]  我們都有三個
[00:10:19.000 --> 00:10:20.160]  第一個是六月的
[00:10:20.160 --> 00:10:21.840]  我們簽紙紀念日
[00:10:21.840 --> 00:10:22.560]  為什麼呢
[00:10:22.560 --> 00:10:24.080]  我們為什麼提早簽紙呢
[00:10:24.080 --> 00:10:24.920]  原因就是
[00:10:24.920 --> 00:10:27.840]  因為那時候我們想早點結婚
[00:10:27.840 --> 00:10:29.680]  希望讓他婆婆
[00:10:29.680 --> 00:10:32.120]  在大病的時候也看到
[00:10:32.120 --> 00:10:34.080]  但是也沒辦法
[00:10:34.080 --> 00:10:36.520]  我們排了期
[00:10:36.520 --> 00:10:38.840]  但是他婆婆也走了
[00:10:38.840 --> 00:10:40.320]  也是上了天堂
[00:10:40.320 --> 00:10:42.480]  所以我們那天也照行禮
[00:10:42.480 --> 00:10:43.760]  照簽紙去
[00:10:43.760 --> 00:10:44.440]  我父母
[00:10:44.440 --> 00:10:45.400]  她父母也在
[00:10:45.400 --> 00:10:46.280]  簽紙我記得
[00:10:46.280 --> 00:10:47.000]  行禮那天
[00:10:47.000 --> 00:10:48.280]  就是簽紙那天
[00:10:48.280 --> 00:10:49.560]  今天之後還要上班
[00:10:49.560 --> 00:10:51.480]  我拿著棍子去簽紙
[00:10:51.480 --> 00:10:52.400]  我有些大棍子
[00:10:52.400 --> 00:10:53.880]  你什麼事啊
[00:10:53.880 --> 00:10:55.760]  我簽紙而已
[00:10:55.760 --> 00:10:57.080]  接著是十一月
[00:10:57.080 --> 00:10:58.680]  十一月二十三日
[00:10:58.680 --> 00:11:00.640]  就是我們的結婚
[00:11:00.640 --> 00:11:02.280]  這個行禮紀念日
[00:11:02.280 --> 00:11:03.000]  OK
[00:11:03.000 --> 00:11:04.480]  十一月二十六日
[00:11:04.480 --> 00:11:06.160]  就是這個出門紀念日
[00:11:06.160 --> 00:11:08.000]  我們為什麼會分開呢
[00:11:08.000 --> 00:11:09.200]  出門擺酒
[00:11:09.200 --> 00:11:10.560]  接著提早一天
[00:11:10.560 --> 00:11:12.200]  接著結婚行禮一天
[00:11:12.200 --> 00:11:14.400]  原因就是因為我不是那麼多錢
[00:11:14.400 --> 00:11:16.160]  訂不到同一天
[00:11:16.160 --> 00:11:17.360]  其實也不是
[00:11:17.360 --> 00:11:19.040]  明天可以讓大家休息一下
[00:11:19.040 --> 00:11:20.280]  因為出門又出門
[00:11:20.280 --> 00:11:20.960]  接著行禮
[00:11:20.960 --> 00:11:21.880]  接著又化妝
[00:11:21.880 --> 00:11:22.320]  又拍照
[00:11:22.320 --> 00:11:22.960]  又結婚
[00:11:22.960 --> 00:11:25.480]  那晚真的累到癡肺
[00:11:25.480 --> 00:11:26.920]  所以我們分開了幾天
[00:11:26.920 --> 00:11:28.760]  所以其實某程度上
[00:11:28.760 --> 00:11:31.080]  那天是不是耶穌生日
[00:11:31.080 --> 00:11:32.640]  有沒有影響我對我們來說
[00:11:32.640 --> 00:11:33.880]  沒有影響
[00:11:33.880 --> 00:11:36.040]  因為最重要的那件事就是
[00:11:36.040 --> 00:11:38.320]  如果我們生命當中
[00:11:38.320 --> 00:11:39.960]  紀念主
[00:11:39.960 --> 00:11:41.240]  天天都是耶穌生日
[00:11:41.240 --> 00:11:42.200]  Amen
[00:11:42.200 --> 00:11:42.640]  Amen
[00:11:42.640 --> 00:11:45.240]  天天耶穌都是活在我們生命當中
[00:11:45.240 --> 00:11:45.880]  天天啊
[00:11:45.880 --> 00:11:47.120]  如果我們紀念主
[00:11:47.120 --> 00:11:47.840]  我們跟神說
[00:11:47.840 --> 00:11:48.240]  神啊
[00:11:48.240 --> 00:11:50.400]  我天天都是悔改
[00:11:50.400 --> 00:11:52.040]  天天
[00:11:52.040 --> 00:11:54.120]  耶穌基督是復活的日子
[00:11:54.120 --> 00:11:56.240]  所以無論那天十二月二十五日
[00:11:56.240 --> 00:11:57.360]  是不是耶穌生日
[00:11:57.360 --> 00:11:59.120]  對於我們基督徒來說
[00:11:59.120 --> 00:12:00.560]  是很有意義的
[00:12:00.560 --> 00:12:01.480]  因為這一天
[00:12:01.480 --> 00:12:03.760]  是我們名正言順
[00:12:03.760 --> 00:12:07.120]  平時邀請親朋子友回教會
[00:12:07.120 --> 00:12:09.040]  是要找一些藉口的
[00:12:09.040 --> 00:12:09.720]  是不是
[00:12:09.720 --> 00:12:10.640]  我也是
[00:12:10.640 --> 00:12:11.520]  我今天說到
[00:12:11.520 --> 00:12:13.200]  他回來了
[00:12:13.200 --> 00:12:14.200]  都是這樣的
[00:12:14.200 --> 00:12:14.960]  我跟爸爸說
[00:12:14.960 --> 00:12:15.520]  爸爸
[00:12:15.520 --> 00:12:17.000]  你兒子今天領司
[00:12:17.000 --> 00:12:17.680]  你回來吧
[00:12:17.680 --> 00:12:18.680]  哦 好好好
[00:12:18.680 --> 00:12:19.840]  那就聽聽
[00:12:19.840 --> 00:12:20.360]  都是這樣的
[00:12:20.360 --> 00:12:21.560]  我們都要找一些藉口去說
[00:12:21.560 --> 00:12:22.000]  父親節
[00:12:22.000 --> 00:12:23.240]  父親節回來了
[00:12:23.240 --> 00:12:25.600]  所以聖誕節
[00:12:25.600 --> 00:12:26.880]  邀請人回教會
[00:12:26.880 --> 00:12:30.560]  這是一個很好的
[00:12:30.560 --> 00:12:31.320]  不是藉口
[00:12:31.320 --> 00:12:33.400]  我覺得是很好的機會
[00:12:33.400 --> 00:12:34.000]  OK
