
[00:00:00.000 --> 00:00:06.280]  在我們的日常生活裏面,我們意見大大小小的問題
[00:06:03.640 --> 00:06:09.160]  都會依靠上帝渡過一個又一個的難關
[00:06:09.160 --> 00:06:12.840]  經歷神的保守,屹立到目前
[00:06:12.840 --> 00:06:17.960]  保羅的秘訣就是靠基督,活著靠基督
[00:06:17.960 --> 00:06:27.960]  因為靠基督他就能夠面對難關
[00:06:27.960 --> 00:06:33.320]  這是第一點我想大家學習的
[00:06:33.320 --> 00:06:35.640]  靠基督就知足常樂
[00:06:35.640 --> 00:06:41.800]  第二點就是靠基督能夠慷慨助人,幫助別人
[00:06:41.800 --> 00:06:45.640]  保羅幾十年來能夠不停止的傳福音
[00:06:45.640 --> 00:06:51.160]  是全靠教會不斷的支持他,供應他的需要
[00:06:51.160 --> 00:06:55.320]  而肥立比就是其中一間最支持他的教會
[00:06:55.320 --> 00:06:57.800]  慷慨的供應他
[00:06:57.800 --> 00:07:02.600]  從今天的經文,大家可以看出來
[00:07:02.600 --> 00:07:08.360]  例如,第十節那裡,保羅說
[00:07:08.360 --> 00:07:14.760]  我在主裡大大的喜樂,因為你們現在又想起我來
[00:07:14.760 --> 00:07:20.120]  然而你們一同分擔了我的患難,實在是好的
[00:07:20.120 --> 00:07:24.360]  肥立比的弟兄們,你們也知道在我傳福音的初期
[00:07:24.360 --> 00:07:27.720]  離開馬其頓的時候,除了你們以外
[00:07:27.720 --> 00:07:32.040]  我沒有收過其他教會的供給
[00:07:32.040 --> 00:07:41.400]  我在貼薩羅尼加的時候,你們還是一而再把我所需的送來
[00:07:41.400 --> 00:07:52.360]  看到肥立比的供應,實在是保羅所需要很感恩的
[00:07:52.360 --> 00:07:55.560]  然後他接著就說
[00:07:55.560 --> 00:08:01.640]  你們所送的我全數收到了,而且綽綽有餘
[00:08:01.640 --> 00:08:08.280]  我已經足夠了,因我從耳巴忽提收到你們所送的
[00:08:08.280 --> 00:08:13.240]  就像興香之氣,是神所熱蠟所喜悅的祭物
[00:08:13.240 --> 00:08:19.800]  原來肥立比教會支持保羅,即是奉獻給上帝
[00:08:19.800 --> 00:08:21.640]  所以保羅也說
[00:08:21.640 --> 00:08:27.000]  只求你們的果子不斷增加,規在你們的像上
[00:08:27.000 --> 00:08:32.280]  你們知道嗎?原來我們奉獻給上帝,我們資助有需要的弟兄姊妹
[00:08:32.280 --> 00:08:35.560]  我們支持宣教士,上帝要寄在帳上
[00:08:35.560 --> 00:08:41.960]  將來你在基督台前,他論功行賞的時候,他就讚你了
[00:08:41.960 --> 00:08:48.040]  朱山,你告訴Alex,你這個奉獻,你這個支持
[00:08:48.040 --> 00:08:53.240]  其實我知道,你是良善忠心的僕人
[00:08:53.240 --> 00:08:58.040]  原來是不單止支持了就過去,而是上帝記住
[00:08:58.040 --> 00:09:02.600]  還有,不單止將來你在天上得到上帝的獎賞
[00:09:02.600 --> 00:09:07.080]  在今生,在第十九節,上帝也報應報答你
[00:09:07.080 --> 00:09:12.840]  神必照他在基督耶穌裡榮耀的豐富,滿足你一切的需要
[00:09:12.840 --> 00:09:14.440]  有沒有想到這句很厲害的?
[00:09:14.440 --> 00:09:18.440]  在耶穌基督裡榮耀的豐富,滿足你一切的需要
[00:09:18.440 --> 00:09:22.760]  不單止錢財的需要,包括你的身體的需要,你的精神的需要
[00:09:22.760 --> 00:09:28.280]  所有的東西,上帝都賞賜你
[00:09:28.280 --> 00:09:31.240]  你說這個厲害嗎?
[00:09:31.240 --> 00:09:35.240]  我記得,我以前不知道有沒有跟大家說過
[00:09:35.240 --> 00:09:40.360]  我帶領開了三間教會,才做傳道人,才去讀神學
[00:09:40.360 --> 00:09:44.680]  第二間,我開了沒多久就請到一個傳道人
[00:09:44.680 --> 00:09:49.240]  有好有不好,好的話就有個傳道人
[00:09:49.240 --> 00:09:53.880]  不好的話,我們就不夠錢,給薪水
[00:09:53.880 --> 00:09:58.200]  那怎麼辦呢?我是那間教會主席,我就奉獻
[00:09:58.200 --> 00:10:02.920]  有幾個月教會一半的收入,就從我的奉獻那裡
[00:10:02.920 --> 00:10:05.000]  為什麼我不奉獻多過一半呢?
[00:10:05.000 --> 00:10:08.120]  就是因為加拿大法律不准去
[00:10:08.120 --> 00:10:11.560]  捱得很辛苦,那時候三十多歲
[00:10:11.560 --> 00:10:17.480]  但是很感恩,上帝過了幾個月,感動其他頂尖的又奉獻
[00:10:17.480 --> 00:10:21.560]  結果我的奉獻額,就可以慢慢降低
[00:10:21.560 --> 00:10:25.720]  這間教會,這間是第二間,最後就開了一間分堂
[00:10:25.720 --> 00:10:28.600]  我開第一間教會,還年輕的時候,二十四歲
[00:10:28.600 --> 00:10:32.280]  有五六間分堂,整個城市裡面
[00:10:32.280 --> 00:10:35.160]  第一間是報道會,第二間是真信會
[00:10:35.160 --> 00:10:40.360]  所以三宗,我最適合去三宗,因為三宗都有我的份
[00:10:40.360 --> 00:10:42.280]  宣道本是做執事
[00:10:42.280 --> 00:10:46.120]  其實,當你這樣付出的時候
[00:10:46.120 --> 00:10:51.320]  你不用等到來生又上次,你今生都看到果子
[00:10:51.320 --> 00:10:54.440]  一個傻子,二十四歲,開一間教會
[00:10:54.440 --> 00:10:58.360]  如果竟然有五六間,最大那間華人教會就是
[00:10:58.360 --> 00:11:00.360]  就是凱爾格的報道會
[00:11:00.360 --> 00:11:03.720]  甄福堂的譚子信牧師都去了那裡聚會
[00:11:03.720 --> 00:11:06.200]  你看看,那裡是做牧師的
[00:11:06.200 --> 00:11:11.320]  所以其實,你支持神的教會
[00:11:11.320 --> 00:11:15.480]  是神真的報答你
[00:11:15.480 --> 00:11:19.800]  我們做一些反思和應用
[00:11:19.800 --> 00:11:21.800]  保諾的知足常諾
[00:11:21.800 --> 00:11:24.840]  菲勒比信徒的慷慨
[00:11:24.840 --> 00:11:31.960]  其實這件事,或者你想想
[00:11:31.960 --> 00:11:36.680]  其實牧師,這個二千年前的教會就可以這樣做
[00:11:36.680 --> 00:11:42.120]  但我們現在現世代,現今世代是否真的可以同樣發生
[00:11:42.120 --> 00:11:43.640]  其實是可以的
[00:11:43.640 --> 00:11:46.200]  我有一個很好的例子,大家認識的
[00:11:46.200 --> 00:11:50.040]  就是我們傳恩堂的顧問莫述堅牧師
[00:11:50.040 --> 00:11:51.320]  為什麼我要說他呢?
[00:11:51.320 --> 00:11:57.240]  他的情況就類似保諾和菲勒比的關係
[00:11:57.240 --> 00:12:01.240]  他二十幾年前,開始一個德性堂
[00:12:01.240 --> 00:12:07.960]  就是專門向黑社會人士和坐完牢出來的人士傳福音
[00:12:07.960 --> 00:12:10.760]  這個群組不容易做的
[00:12:10.760 --> 00:12:14.840]  因為你用很多人,他有六七個傳道人
[00:12:14.840 --> 00:12:18.040]  但坐完牢出來的人就沒什麼錢
[00:12:18.040 --> 00:12:22.040]  他們從糧去做餐館,做外賣
[00:12:22.040 --> 00:12:24.040]  沒什麼錢奉獻
[00:12:24.040 --> 00:12:28.520]  所以他們收入的奉獻,是他們需要的五分之一左右
[00:12:28.520 --> 00:12:31.640]  其他五分之四,就靠其他教會支持
[00:12:31.640 --> 00:12:33.640]  如果想要,他就是保諾
[00:12:33.640 --> 00:12:37.640]  他去傳福音,但他需要其他教會支持他
[00:12:37.640 --> 00:12:42.760]  上帝有恩代,叫其他教會都可以支持他
[00:12:42.760 --> 00:12:47.160]  他寫了一本書叫《黑社會牧師經營之道》
[00:12:47.160 --> 00:12:49.960]  因為這麼困難的經營,他繼續堅持
[00:12:49.960 --> 00:12:53.480]  其實我知道過去一段時間,很多年
[00:12:53.480 --> 00:12:57.880]  很多很有錢的教會,是欣賞到他的恩賜
[00:12:57.880 --> 00:12:59.880]  是邀請他過來做堂主人
[00:12:59.880 --> 00:13:03.080]  如果他過去了,他有風光,有很多錢
[00:13:03.080 --> 00:13:07.880]  他不需要說,我們德成堂不夠錢,你可不可以支持我們
[00:13:07.880 --> 00:13:09.880]  參與這個榮耀的侍功
[00:13:09.880 --> 00:13:11.880]  無論你怎麼說,都要問人拿錢
[00:13:11.880 --> 00:13:13.880]  他本來不需要的
[00:13:13.880 --> 00:13:19.080]  他多於一次,他是受到大教會的邀請
[00:13:19.080 --> 00:13:21.080]  不單止香港,外國都是
[00:13:21.080 --> 00:13:27.080]  他因為看到這個侍功需要他
[00:13:27.080 --> 00:13:35.080]  以至他現在去到一個黑社會的最高層對他必恭必敬
[00:13:35.080 --> 00:13:39.080]  去到警署的警察對他必恭必敬
[00:13:39.080 --> 00:13:41.080]  因為他為社會服務很多
[00:13:41.080 --> 00:13:43.080]  其實他應該拿回荷蘭水蓋
[00:13:43.080 --> 00:13:45.080]  不過不知道為何現在還沒有給他
[00:13:45.080 --> 00:13:51.080]  我看到他是為了上帝,放下一些東西
[00:13:51.080 --> 00:13:55.080]  他亦都會知足常樂
[00:13:55.080 --> 00:13:57.080]  所以弟兄姊妹
[00:13:57.080 --> 00:14:05.080]  這些氣質,這些知足慷慨
[00:14:05.080 --> 00:14:09.080]  其實不是二千年前才發生
[00:14:09.080 --> 00:14:11.080]  而是現在發生
[00:14:11.080 --> 00:14:13.080]  在莫斯基穆斯的生命裏面
[00:14:13.080 --> 00:14:15.080]  甚至在我自己的生命裏面
[00:14:15.080 --> 00:14:17.080]  我都感受到上帝的懷疑,上帝的應許
[00:14:17.080 --> 00:14:21.080]  是真的很實在,很奇妙
[00:14:21.080 --> 00:14:25.080]  所以我們回到我們的英勇
[00:14:25.080 --> 00:14:29.080]  我們學保羅,知足常樂
[00:14:29.080 --> 00:14:33.080]  我知道生活其實不容易
[00:14:33.080 --> 00:14:35.080]  有時候經濟上有困難
[00:14:35.080 --> 00:14:37.080]  有時候身體有健康問題
[00:14:37.080 --> 00:14:41.080]  有時候親戚朋友移民到外國
[00:14:41.080 --> 00:14:45.080]  或者過世,生離死別
[00:14:45.080 --> 00:14:49.080]  是相同的
[00:14:49.080 --> 00:14:53.080]  但是我們學到保羅的秘訣
[00:14:53.080 --> 00:14:57.080]  靠耶穌,活著靠耶穌
[00:14:57.080 --> 00:14:59.080]  利於靠耶穌做勝負
[00:14:59.080 --> 00:15:03.080]  保羅說我靠那加我量的凡事都能做
[00:15:03.080 --> 00:15:05.080]  所以一會結束的時候
[00:15:05.080 --> 00:15:07.080]  我請大家自己默讀
[00:15:07.080 --> 00:15:10.080]  對上帝說主,我將我所有的困難交給祢
[00:15:10.080 --> 00:15:13.080]  求祢讓我在祢裏知足常樂
[00:15:13.080 --> 00:15:15.080]  好像保羅一樣
[00:15:15.080 --> 00:15:19.080]  還有,第二點就是
[00:15:19.080 --> 00:15:23.080]  學習被立比教會的慷慨
[00:15:23.080 --> 00:15:26.080]  我們全英堂都有這個氣質的
[00:15:26.080 --> 00:15:28.080]  我們不多錢的
[00:15:28.080 --> 00:15:30.080]  我們是蚊蚊緊的
[00:15:30.080 --> 00:15:35.080]  但是我們都在支持社會裏面有需要的人
[00:15:35.080 --> 00:15:37.080]  你知不知道我們那些米
[00:15:37.080 --> 00:15:39.080]  很多米,一袋一袋的米
[00:15:39.080 --> 00:15:41.080]  不是給金穆斯吃的
[00:15:41.080 --> 00:15:44.080]  是我們派給周圍的人
[00:15:44.080 --> 00:15:48.080]  我們9月有樹仁大學的
[00:15:48.080 --> 00:15:51.080]  內地來的學生學廣東話
[00:15:51.080 --> 00:15:53.080]  我做了8年
[00:15:53.080 --> 00:15:56.080]  還有我們支持幾個宣教士
[00:15:56.080 --> 00:15:59.080]  這個也是一個很小的教會
[00:15:59.080 --> 00:16:01.080]  能夠做了很多的事情
[00:16:01.080 --> 00:16:05.080]  就好像被立比教會
[00:16:05.080 --> 00:16:07.080]  所以今天你來到全英堂
[00:16:07.080 --> 00:16:09.080]  其實是你的福氣
[00:16:09.080 --> 00:16:12.080]  因為這個教會是堅守神話
[00:16:12.080 --> 00:16:16.080]  全福音有被立比教會的氣質
[00:16:16.080 --> 00:16:18.080]  也有保羅的氣質
[00:16:18.080 --> 00:16:20.080]  其實江牧師
[00:16:20.080 --> 00:16:23.080]  他的生命歷程都類似保羅
[00:16:23.080 --> 00:16:24.080]  類似我那樣
[00:16:24.080 --> 00:16:26.080]  他以前,還沒做牧師之前
[00:16:26.080 --> 00:16:29.080]  他的薪水比現在高
[00:16:29.080 --> 00:16:32.080]  他享受好的
[00:16:32.080 --> 00:16:35.080]  他都是放下那些東西來做牧師
[00:16:35.080 --> 00:16:38.080]  所以其實這件事
[00:16:38.080 --> 00:16:40.080]  大家都可以學到
[00:16:40.080 --> 00:16:42.080]  這只是2000年前的事
[00:16:42.080 --> 00:16:44.080]  現在都可以學到
[00:16:44.080 --> 00:16:47.080]  頂著如果你心裏有掛慮
[00:16:47.080 --> 00:16:48.080]  有困難
[00:16:48.080 --> 00:16:50.080]  上帝說應當一無掛慮
[00:16:50.080 --> 00:16:53.080]  只要凡事藉著禱告祈求感謝
[00:16:53.080 --> 00:16:55.080]  帶著感恩的心
[00:16:55.080 --> 00:16:57.080]  將你所需要的告訴神
[00:16:57.080 --> 00:17:00.080]  神就賜給你的平安
[00:17:00.080 --> 00:17:02.080]  是出人意外的平安
[00:17:02.080 --> 00:17:04.080]  在耶穌基督裏面
[00:17:04.080 --> 00:17:06.080]  保守你的心思意念
[00:17:06.080 --> 00:17:08.080]  你就得著知足常樂
[00:17:08.080 --> 00:17:10.080]  就像保羅一樣,處變不驚
[00:17:10.080 --> 00:17:12.080]  無論你的環境好
[00:17:12.080 --> 00:17:14.080]  你不是很高還是很低
[00:17:14.080 --> 00:17:17.080]  你都可以舒服快樂的
[00:17:17.080 --> 00:17:19.080]  還有
[00:17:19.080 --> 00:17:25.080]  當你慷慨幫助周圍的人
[00:17:25.080 --> 00:17:27.080]  奉獻美教會的時候
[00:17:27.080 --> 00:17:29.080]  你的果子不絕的增加
[00:17:29.080 --> 00:17:30.080]  歸在你的像上
[00:17:30.080 --> 00:17:33.080]  而神就必照耶穌基督的榮耀
[00:17:33.080 --> 00:17:34.080]  豐富
[00:17:34.080 --> 00:17:36.080]  滿足你一切的需要
[00:17:36.080 --> 00:17:38.080]  這個很重要
[00:17:38.080 --> 00:17:40.080]  我希望每一位
[00:17:40.080 --> 00:17:43.080]  你的需要都在耶穌基督裏得著
[00:17:43.080 --> 00:17:45.080]  滿足
[00:17:45.080 --> 00:17:47.080]  我們一起低頭祈禱
[00:17:47.080 --> 00:17:49.080]  真主我們多謝你
[00:17:49.080 --> 00:17:51.080]  你離開天上的榮華
[00:17:51.080 --> 00:17:53.080]  來到這個世界
[00:17:53.080 --> 00:17:55.080]  你了解我們的痛苦
[00:17:55.080 --> 00:17:58.080]  你為我們承擔我們的懲罰
[00:17:58.080 --> 00:18:00.080]  我們成為成為兒女
[00:18:00.080 --> 00:18:02.080]  得著這個榮耀的使命
[00:18:02.080 --> 00:18:04.080]  是一個福音的使命
[00:18:04.080 --> 00:18:06.080]  叫我們人生有意義
[00:18:06.080 --> 00:18:07.080]  你又應許過
[00:18:07.080 --> 00:18:09.080]  你隨聽我們的禱告
[00:18:09.080 --> 00:18:11.080]  你照顧我們的需要
[00:18:11.080 --> 00:18:12.080]  我們感恩
[00:18:12.080 --> 00:18:14.080]  我們為每一位在在的
[00:18:14.080 --> 00:18:16.080]  網上的弟兄姊妹交託
[00:18:16.080 --> 00:18:18.080]  他們心靈裏面有痛淡的
[00:18:18.080 --> 00:18:20.080]  有困難的
[00:18:20.080 --> 00:18:23.080]  有憂怨的地方
[00:18:23.080 --> 00:18:25.080]  求你為他們解決
[00:18:25.080 --> 00:18:28.080]  叫他們一無掛念的
[00:18:28.080 --> 00:18:30.080]  將需要交給你
[00:18:30.080 --> 00:18:32.080]  你保守他們的心懷意念
[00:18:32.080 --> 00:18:34.080]  你又賜給他們足夠的力量
[00:18:34.080 --> 00:18:36.080]  和資源
[00:18:36.080 --> 00:18:38.080]  以致他們真的可以幫助
[00:18:38.080 --> 00:18:40.080]  周圍的人
[00:18:40.080 --> 00:18:42.080]  而自己的果子又不斷的增加
[00:18:42.080 --> 00:18:44.080]  我們仰望你
[00:18:44.080 --> 00:18:46.080]  這個保羅的秘訣
[00:18:46.080 --> 00:18:48.080]  靠著耶穌
[00:18:48.080 --> 00:18:50.080]  今天都求你將這個秘訣
[00:18:50.080 --> 00:18:52.080]  賜給我們
[00:18:52.080 --> 00:18:54.080]  叫我們有不單止頭腦上的認識
[00:18:54.080 --> 00:18:56.080]  而且是心靈上的體驗
[00:18:56.080 --> 00:18:58.080]  依靠耶穌得勝
[00:18:58.080 --> 00:19:00.080]  我們祈禱感恩
[00:19:00.080 --> 00:19:02.080]  阿彌陀佛,奉耶穌基督的名,阿彌
