
[00:00:00.000 --> 00:00:02.000]  我們上個禮拜開始
[00:03:16.000 --> 00:03:18.000]  而這個家譜
[00:03:18.000 --> 00:03:19.000]  是由主耶穌開始
[00:03:19.000 --> 00:03:22.000]  一直追溯到亞當
[00:03:22.000 --> 00:03:24.000]  人類的始祖
[00:03:24.000 --> 00:03:26.000]  以致第三章
[00:03:26.000 --> 00:03:28.000]  《路加福音》第三章最後一句
[00:03:28.000 --> 00:03:33.000]  他說亞當是神的兒子
[00:03:33.000 --> 00:03:35.000]  所以很明顯
[00:03:35.000 --> 00:03:36.000]  《路加福音》第四章說到
[00:03:36.000 --> 00:03:38.000]  主耶穌基督受試探的時候
[00:03:38.000 --> 00:03:43.000]  是回顧人類
[00:03:43.000 --> 00:03:47.000]  始祖受試探的經驗
[00:03:47.000 --> 00:03:48.000]  所以第一個試探
[00:03:48.000 --> 00:03:52.000]  是一個食物的試探
[00:03:52.000 --> 00:03:55.000]  所以當魔鬼和主耶穌說的時候
[00:03:55.000 --> 00:03:57.000]  你若是神的兒子
[00:03:57.000 --> 00:03:58.000]  在《路加福音》裡面
[00:03:58.000 --> 00:04:00.000]  不是單單說主耶穌
[00:04:00.000 --> 00:04:02.000]  是說第二個亞當
[00:04:02.000 --> 00:04:04.000]  人類的代表
[00:04:04.000 --> 00:04:05.000]  但《馬太福音》裡面
[00:04:05.000 --> 00:04:08.000]  他不是用這樣的角度去看
[00:04:08.000 --> 00:04:10.000]  在《馬太福音》
[00:04:10.000 --> 00:04:12.000]  主耶穌基督
[00:04:12.000 --> 00:04:13.000]  要出來侍奉
[00:04:13.000 --> 00:04:15.000]  第十二節開始
[00:04:15.000 --> 00:04:16.000]  變成了受試探
[00:04:16.000 --> 00:04:19.000]  是他職前的一個訓練
[00:04:19.000 --> 00:04:22.000]  就等於宣教士
[00:04:22.000 --> 00:04:25.000]  當要出到工場的時候
[00:04:25.000 --> 00:04:28.000]  警察會給他不同的訓練
[00:04:28.000 --> 00:04:30.000]  等於一些跨國公司
[00:04:30.000 --> 00:04:32.000]  當有新的員工的時候
[00:04:32.000 --> 00:04:34.000]  他們有不同的訓練
[00:04:34.000 --> 00:04:37.000]  通常包括什麼訓練呢
[00:04:37.000 --> 00:04:39.000]  我們發現一個新的員工
[00:04:39.000 --> 00:04:41.000]  去到一個機構工作
[00:04:41.000 --> 00:04:42.000]  特別是跨國
[00:04:42.000 --> 00:04:44.000]  有不同的文化的時候
[00:04:44.000 --> 00:04:45.000]  我們會考慮
[00:04:45.000 --> 00:04:48.000]  第一 專業操守
[00:04:48.000 --> 00:04:50.000]  公司裡面有什麼專業操守
[00:04:50.000 --> 00:04:52.000]  例如遵從的
[00:04:52.000 --> 00:04:55.000]  保密等等等等
[00:04:55.000 --> 00:04:58.000]  第二 他的工作需要什麼技能
[00:04:58.000 --> 00:05:00.000]  我們會訓練他
[00:05:00.000 --> 00:05:03.000]  第三 通常訓練包括團隊
[00:05:03.000 --> 00:05:06.000]  怎樣跟整個團隊一同合作
[00:05:06.000 --> 00:05:10.000]  以致公司 組織不是一個人做
[00:05:10.000 --> 00:05:13.000]  而是一對團隊這樣做
[00:05:13.000 --> 00:05:14.000]  還有第四
[00:05:14.000 --> 00:05:15.000]  我們通常訓練的
[00:05:15.000 --> 00:05:18.000]  包括整個公司的組織
[00:05:18.000 --> 00:05:21.000]  他的文化 核心價值
[00:05:21.000 --> 00:05:25.000]  以致當一個新的員工進來的時候
[00:05:25.000 --> 00:05:27.000]  他知道怎樣做事
[00:05:27.000 --> 00:05:28.000]  不用說得那麼大
[00:05:28.000 --> 00:05:30.000]  簡單點 如果家裡請菲傭
[00:05:30.000 --> 00:05:31.000]  請印傭的時候
[00:05:31.000 --> 00:05:33.000]  你會跟他說什麼
[00:05:33.000 --> 00:05:35.000]  你訓練他怎樣去做事
[00:05:35.000 --> 00:05:38.000]  你告訴他哪些可以 哪些不可以
[00:05:38.000 --> 00:05:40.000]  不要亂跟其他人說
[00:05:40.000 --> 00:05:41.000]  不要跟同鄉說
[00:05:41.000 --> 00:05:43.000]  很自然的
[00:05:43.000 --> 00:05:45.000]  你會重新教他
[00:05:45.000 --> 00:05:49.000]  哪個是老人家你要尊重的
[00:05:49.000 --> 00:05:50.000]  哪個是小朋友
[00:05:50.000 --> 00:05:53.000]  哪個才是你老闆
[00:05:53.000 --> 00:05:55.000]  你要聽他的話
[00:05:55.000 --> 00:05:58.000]  你的組織同樣都是這樣
[00:05:58.000 --> 00:06:00.000]  但主耶穌基督
[00:06:00.000 --> 00:06:02.000]  他出來服侍的時候
[00:06:02.000 --> 00:06:04.000]  神給他的訓練
[00:06:04.000 --> 00:06:06.000]  他不是這一點
[00:06:06.000 --> 00:06:10.000]  是40天曠野裡
[00:06:10.000 --> 00:06:15.000]  訓練是問心事
[00:06:15.000 --> 00:06:18.000]  訓練是問清楚
[00:06:18.000 --> 00:06:20.000]  你所敬奉的是哪一位
[00:06:20.000 --> 00:06:22.000]  你的心在想什麼
[00:06:22.000 --> 00:06:25.000]  直指本心的訓練
[00:06:25.000 --> 00:06:26.000]  這個訓練就是
[00:06:26.000 --> 00:06:28.000]  你是一個什麼樣的人
[00:06:28.000 --> 00:06:33.000]  你是誰
[00:06:33.000 --> 00:06:35.000]  主耶穌基督接受這個訓練
[00:06:35.000 --> 00:06:37.000]  去曠野
[00:06:37.000 --> 00:06:38.000]  在聖經裡
[00:06:38.000 --> 00:06:41.000]  曠野是一個很荒蕪的地方
[00:06:41.000 --> 00:06:43.000]  不見人煙的地方
[00:06:43.000 --> 00:06:44.000]  是不是沙漠呢
[00:06:44.000 --> 00:06:45.000]  可能是沙漠
[00:06:45.000 --> 00:06:47.000]  但不一定是沙漠
[00:06:47.000 --> 00:06:49.000]  我沒去過曠野
[00:06:49.000 --> 00:06:50.000]  我沒去過中東
[00:06:50.000 --> 00:06:52.000]  沒去過聖地
[00:06:52.000 --> 00:06:53.000]  我純粹看書
[00:06:53.000 --> 00:06:54.000]  看圖片
[00:06:54.000 --> 00:06:55.000]  知道曠野是一個
[00:06:55.000 --> 00:06:58.000]  很荒蕪很多沙土的地方
[00:06:58.000 --> 00:07:00.000]  不單在聖經時代
[00:07:00.000 --> 00:07:02.000]  很多人會去曠野祈禱
[00:07:02.000 --> 00:07:04.000]  以利亞逃避苦難的時候
[00:07:04.000 --> 00:07:05.000]  他也會去曠野
[00:07:05.000 --> 00:07:07.000]  神引導他去曠野
[00:07:07.000 --> 00:07:11.000]  烏鴉給他吃四十天
[00:07:11.000 --> 00:07:13.000]  在初期教會
[00:07:13.000 --> 00:07:14.000]  到歷史
[00:07:14.000 --> 00:07:15.000]  到中世紀的教會
[00:07:15.000 --> 00:07:17.000]  有很多不同的修道院
[00:07:17.000 --> 00:07:19.000]  設立在曠野
[00:07:19.000 --> 00:07:21.000]  為什麼要在曠野
[00:07:21.000 --> 00:07:24.000]  是一個沒有騷擾的地方
[00:07:24.000 --> 00:07:26.000]  是一個讓人能夠獨自一個人
[00:07:26.000 --> 00:07:28.000]  去面對自己的地方
[00:07:28.000 --> 00:07:32.000]  是一個為自己製造空間
[00:07:32.000 --> 00:07:34.000]  讓自己去思想
[00:07:34.000 --> 00:07:37.000]  靜下來的地方
[00:07:37.000 --> 00:07:39.000]  因為在那裡沒有娛樂
[00:07:39.000 --> 00:07:42.000]  你不再需要和別人交際
[00:07:42.000 --> 00:07:45.000]  沒有很多東西去充實你的時間
[00:07:45.000 --> 00:07:48.000]  人要真實地去面對自己的心靈
[00:07:48.000 --> 00:07:50.000]  自己的慾望
[00:07:50.000 --> 00:07:53.000]  自己的需要
[00:07:53.000 --> 00:07:55.000]  在香港我們沒什麼機會
[00:07:55.000 --> 00:07:58.000]  真的自己靜下來去思想
[00:07:58.000 --> 00:07:59.000]  一靜下來的時候
[00:07:59.000 --> 00:08:02.000]  腦子裡有很多東西在想
[00:08:02.000 --> 00:08:04.000]  包括我接下來還要做什麼
[00:08:04.000 --> 00:08:05.000]  還要做什麼
[00:08:05.000 --> 00:08:08.000]  有哪些人跟我說過什麼話
[00:08:08.000 --> 00:08:11.000]  我自己想怎樣
[00:08:11.000 --> 00:08:13.000]  我還有什麼還沒做的
[00:08:13.000 --> 00:08:17.000]  以致我們很難靜下來
[00:08:17.000 --> 00:08:21.000]  主耶穌教導我們要到曠野去祈禱
[00:08:21.000 --> 00:08:24.000]  為自己製造空間
[00:08:24.000 --> 00:08:26.000]  因為當自己獨自面對
[00:08:26.000 --> 00:08:28.000]  真實的自己的時候
[00:08:28.000 --> 00:08:31.000]  我才知道自己是誰
[00:08:31.000 --> 00:08:33.000]  當自己獨自面對的時候
[00:08:33.000 --> 00:08:36.000]  同樣有壞也是最大的
[00:08:36.000 --> 00:08:38.000]  中國人有說
[00:08:38.000 --> 00:08:40.000]  君子慎其獨
[00:08:40.000 --> 00:08:42.000]  一個人小心點
[00:08:42.000 --> 00:08:44.000]  所以所有的人
[00:08:44.000 --> 00:08:46.000]  看色情網頁的時候
[00:08:46.000 --> 00:08:48.000]  一定是自己一個人
[00:08:48.000 --> 00:08:51.000]  你不會找旁邊一家人一起看吧
[00:08:51.000 --> 00:08:54.000]  不會的
[00:08:54.000 --> 00:08:55.000]  你做壞事的時候
[00:08:55.000 --> 00:08:57.000]  一定是自己一個人做的
[00:08:57.000 --> 00:09:00.000]  暗中這樣做的
[00:09:00.000 --> 00:09:03.000]  你什麼都不想理的時候
[00:09:03.000 --> 00:09:04.000]  自己一個人的時候
[00:09:04.000 --> 00:09:05.000]  生氣的時候
[00:09:05.000 --> 00:09:06.000]  你就自己一個人
[00:09:06.000 --> 00:09:08.000]  在心裡面詛咒別人
[00:09:08.000 --> 00:09:09.000]  冤毒別人
[00:09:09.000 --> 00:09:12.000]  但在別人面前你不會的
[00:09:12.000 --> 00:09:13.000]  一個人
[00:09:13.000 --> 00:09:16.000]  自己就出來
[00:09:16.000 --> 00:09:17.000]  除了面對自己
[00:09:17.000 --> 00:09:19.000]  也是當你去禱告的時候
[00:09:19.000 --> 00:09:22.000]  你真實的去面對神
[00:09:22.000 --> 00:09:26.000]  因為你不再需要祈禱給旁邊的人聽
[00:09:26.000 --> 00:09:28.000]  你不再需要去想
[00:09:28.000 --> 00:09:30.000]  旁邊的人怎麼去想我的祈禱
[00:09:30.000 --> 00:09:32.000]  我的祈禱夠不夠屬靈
[00:09:32.000 --> 00:09:34.000]  我的祈禱祈禱得好不好
[00:09:34.000 --> 00:09:36.000]  我會不會祈漏了什麼
[00:09:36.000 --> 00:09:38.000]  什麼都不用想
[00:09:38.000 --> 00:09:39.000]  將你的真心
[00:09:39.000 --> 00:09:41.000]  將你的誠意
[00:09:41.000 --> 00:09:42.000]  完完全全真實的
[00:09:42.000 --> 00:09:46.000]  跟這位愛我們的主去溝通
[00:09:46.000 --> 00:09:48.000]  曠野就是一個這樣的地方
[00:09:48.000 --> 00:09:50.000]  簡單一點
[00:09:50.000 --> 00:09:53.000]  為自己製造空間
[00:09:53.000 --> 00:09:56.000]  面對真實的自己
[00:09:56.000 --> 00:09:59.000]  面對真實的主
[00:09:59.000 --> 00:10:02.000]  與祂交心
[00:10:02.000 --> 00:10:03.000]  主耶穌
[00:10:03.000 --> 00:10:04.000]  在這樣的環境之下
[00:10:04.000 --> 00:10:07.000]  祂面對自己
[00:10:07.000 --> 00:10:10.000]  如虎其擇地鼓勵我們
[00:10:10.000 --> 00:10:12.000]  為自己製造空間
[00:10:12.000 --> 00:10:14.000]  所以為什麼我們有靈修的小冊子
[00:10:14.000 --> 00:10:15.000]  但靈修的小冊子
[00:10:15.000 --> 00:10:17.000]  目的不是單單叫我們看
[00:10:17.000 --> 00:10:19.000]  叫我們思想
[00:10:19.000 --> 00:10:21.000]  是給你一個機會
[00:10:21.000 --> 00:10:23.000]  為自己製造空間
[00:10:23.000 --> 00:10:24.000]  靜下來
[00:10:24.000 --> 00:10:26.000]  沉澱下來
[00:10:26.000 --> 00:10:28.000]  去審查
[00:10:28.000 --> 00:10:31.000]  去思想自己的現況
[00:10:31.000 --> 00:10:33.000]  聖靈帶領耶穌
[00:10:33.000 --> 00:10:36.000]  去曠野接受這個試探
[00:10:36.000 --> 00:10:41.000]  試探其實是一個考試
[00:10:41.000 --> 00:10:43.000]  這個考試有些人
[00:10:43.000 --> 00:10:44.000]  其實聖經裏面
[00:10:44.000 --> 00:10:47.000]  有時用試探有時用試煉
[00:10:47.000 --> 00:10:49.000]  我們有些時候容易說
[00:10:49.000 --> 00:10:51.000]  魔鬼給人的就是試探
[00:10:51.000 --> 00:10:53.000]  因為目的讓人跌倒
[00:10:53.000 --> 00:10:54.000]  神給人的試煉
[00:10:54.000 --> 00:10:57.000]  目的是訓練人的信心
[00:10:57.000 --> 00:11:00.000]  我記得有一次
[00:11:00.000 --> 00:11:03.000]  我坐火車在家回來教會的時候
[00:11:03.000 --> 00:11:05.000]  早上很早
[00:11:05.000 --> 00:11:08.000]  我不知道他們是夫婦還是戀人
[00:11:08.000 --> 00:11:10.000]  兩個人在聊天
[00:11:10.000 --> 00:11:11.000]  有一個人在說小三
[00:11:11.000 --> 00:11:14.000]  有一個全港的考試
[00:11:14.000 --> 00:11:15.000]  評核試
[00:11:15.000 --> 00:11:22.000]  叫TSA
[00:11:22.000 --> 00:11:24.000]  他們說
[00:11:24.000 --> 00:11:27.000]  女兒說不要有TSA
[00:11:27.000 --> 00:11:29.000]  因為很大壓力
[00:11:29.000 --> 00:11:31.000]  考得不好
[00:11:31.000 --> 00:11:33.000]  男兒說有什麼不好
[00:11:33.000 --> 00:11:34.000]  又公平
[00:11:34.000 --> 00:11:36.000]  大家都是考過試
[00:11:36.000 --> 00:11:39.000]  我很喜歡有
[00:11:39.000 --> 00:11:42.000]  女兒說做計劃就可以
[00:11:42.000 --> 00:11:43.000]  在學校裏面
[00:11:43.000 --> 00:11:47.000]  用不同的功課評核成績就可以
[00:11:47.000 --> 00:11:49.000]  男兒說這樣很主觀
[00:11:49.000 --> 00:11:51.000]  不知道老師怎樣
[00:11:51.000 --> 00:11:52.000]  做計劃的時候
[00:11:52.000 --> 00:11:53.000]  大家都知道
[00:11:53.000 --> 00:11:54.000]  勤力的做多一點
[00:11:54.000 --> 00:11:56.000]  不勤力的做少一點
[00:11:56.000 --> 00:11:57.000]  聰明的做多一點
[00:11:57.000 --> 00:11:58.000]  蠢的做少一點
[00:11:58.000 --> 00:12:02.000]  於是分數都不公平
[00:12:02.000 --> 00:12:04.000]  女兒說但面對考試時
[00:12:04.000 --> 00:12:06.000]  一時失手就不行
[00:12:06.000 --> 00:12:09.000]  很害怕
[00:12:09.000 --> 00:12:11.000]  兩個人在聊天
[00:12:11.000 --> 00:12:13.000]  中醫是各自表述
[00:12:13.000 --> 00:12:15.000]  但好的就是
[00:12:15.000 --> 00:12:17.000]  他們仍然聊得很好
[00:12:17.000 --> 00:12:19.000]  沒有吵架
[00:12:19.000 --> 00:12:22.000]  但無論是一次性的考試
[00:12:22.000 --> 00:12:24.000]  無論是做計劃也好
[00:12:24.000 --> 00:12:28.000]  人不斷要經過不同的考驗
[00:12:28.000 --> 00:12:30.000]  考試不合格
[00:12:30.000 --> 00:12:33.000]  你不能夠升班
[00:12:33.000 --> 00:12:34.000]  考試合格
[00:12:34.000 --> 00:12:36.000]  你能夠升班
[00:12:36.000 --> 00:12:37.000]  試煉
[00:12:37.000 --> 00:12:39.000]  試探一樣
[00:12:39.000 --> 00:12:42.000]  同樣是一個考試
[00:12:42.000 --> 00:12:46.000]  但魔鬼期望你跌倒
[00:12:46.000 --> 00:12:48.000]  愛你的神
[00:12:48.000 --> 00:12:50.000]  期望你能夠在信心上
[00:12:50.000 --> 00:12:53.000]  更進一步
[00:12:53.000 --> 00:12:54.000]  主耶穌
[00:12:54.000 --> 00:12:57.000]  祂面對的第一個試探是什麼呢
[00:12:57.000 --> 00:12:59.000]  第三節
[00:12:59.000 --> 00:13:01.000]  那試探者進前來對他說
[00:13:01.000 --> 00:13:03.000]  你若是神的兒子
[00:13:03.000 --> 00:13:06.000]  叫這些石頭變成食物吧
[00:13:06.000 --> 00:13:08.000]  耶穌卻回答說
[00:13:08.000 --> 00:13:10.000]  經上記著
[00:13:10.000 --> 00:13:12.000]  人活著不是單靠食物
[00:13:12.000 --> 00:13:16.000]  乃是靠神口裡所出的一切
[00:13:16.000 --> 00:13:17.000]  第一個試探
[00:13:17.000 --> 00:13:18.000]  當我們看的時候
[00:13:18.000 --> 00:13:19.000]  是莫名其妙的
[00:13:19.000 --> 00:13:20.000]  第一件事
[00:13:20.000 --> 00:13:23.000]  試探什麼呢
[00:13:23.000 --> 00:13:25.000]  主耶穌禁食了四十週夜
[00:13:25.000 --> 00:13:27.000]  肚餓是正常的
[00:13:27.000 --> 00:13:30.000]  一個正常的身體需要
[00:13:30.000 --> 00:13:31.000]  然後魔鬼跟他說
[00:13:31.000 --> 00:13:32.000]  如果你是神的兒子
[00:13:32.000 --> 00:13:34.000]  將石頭變成食物
[00:13:34.000 --> 00:13:35.000]  有什麼不妥呢
[00:13:35.000 --> 00:13:37.000]  變成食物可以滿足身體的需要
[00:13:37.000 --> 00:13:40.000]  沒有不妥
[00:13:40.000 --> 00:13:42.000]  將石頭變成食物
[00:13:42.000 --> 00:13:45.000]  也不是犯罪
[00:13:45.000 --> 00:13:48.000]  那試探什麼呢
[00:13:48.000 --> 00:13:53.000]  但主耶穌卻回答得很奇怪
[00:13:53.000 --> 00:13:55.000]  魔鬼第一句是什麼
[00:13:55.000 --> 00:13:57.000]  你若是神的兒子
[00:13:57.000 --> 00:13:59.000]  就是說用神的兒子
[00:13:59.000 --> 00:14:02.000]  這個身份去試探主耶穌
[00:14:02.000 --> 00:14:03.000]  你做到
[00:14:03.000 --> 00:14:04.000]  你就是神的兒子
[00:14:04.000 --> 00:14:05.000]  你做不到
[00:14:05.000 --> 00:14:06.000]  你就不是神的兒子
[00:14:06.000 --> 00:14:08.000]  但主耶穌回答得很奇怪
[00:14:08.000 --> 00:14:09.000]  他怎麼回答
[00:14:09.000 --> 00:14:11.000]  人活著不是單靠食物
[00:14:11.000 --> 00:14:13.000]  主耶穌不是回答
[00:14:13.000 --> 00:14:15.000]  神的兒子活著
[00:14:15.000 --> 00:14:19.000]  不是單靠食物
[00:14:19.000 --> 00:14:22.000]  魔鬼試探的重點是什麼
[00:14:22.000 --> 00:14:24.000]  神的兒子
[00:14:24.000 --> 00:14:26.000]  耶穌回答的重點是什麼
[00:14:26.000 --> 00:14:29.000]  人
[00:14:29.000 --> 00:14:31.000]  為什麼
[00:14:31.000 --> 00:14:32.000]  因為主耶穌基督
[00:14:32.000 --> 00:14:36.000]  受試探之前
[00:14:36.000 --> 00:14:39.000]  在約旦河被施西揚施洗的時候
[00:14:39.000 --> 00:14:40.000]  天開了說
[00:14:40.000 --> 00:14:42.000]  這是我的愛至我所喜愛
[00:14:42.000 --> 00:14:45.000]  主耶穌基督是神的兒子
[00:14:45.000 --> 00:14:47.000]  這個是事實
[00:14:47.000 --> 00:14:50.000]  不過當主耶穌去到約旦河
[00:14:50.000 --> 00:14:52.000]  被施西揚施洗的時候
[00:14:52.000 --> 00:14:54.000]  施西揚問他為什麼你來
[00:14:54.000 --> 00:14:57.000]  主耶穌怎麼回答
[00:14:57.000 --> 00:14:59.000]  主耶穌在第十五節說
[00:14:59.000 --> 00:15:01.000]  暫且這樣做吧
[00:15:01.000 --> 00:15:04.000]  因為我們理當這樣履行
[00:15:04.000 --> 00:15:06.000]  全部的義
[00:15:06.000 --> 00:15:10.000]  或者全部的禮
[00:15:10.000 --> 00:15:12.000]  即使主耶穌基督
[00:15:12.000 --> 00:15:16.000]  施西揚施洗的時候
[00:15:16.000 --> 00:15:23.000]  是在用人的代表的身份
[00:15:23.000 --> 00:15:26.000]  道成了肉身
[00:15:26.000 --> 00:15:30.000]  神的兒子在地上要成為人
[00:15:30.000 --> 00:15:31.000]  一個完全的人
[00:15:31.000 --> 00:15:35.000]  所以他去到施西約旦河
[00:15:35.000 --> 00:15:38.000]  現在因為他是一個人的身份
[00:15:38.000 --> 00:15:40.000]  他甘願成為一個人的身份
[00:15:40.000 --> 00:15:41.000]  所以他接受試探
[00:15:41.000 --> 00:15:47.000]  神不會被試探
[00:15:47.000 --> 00:15:50.000]  因為他願意成為一個人
[00:15:50.000 --> 00:15:55.000]  所以魔鬼其實跟他說
[00:15:55.000 --> 00:15:58.000]  你甘不甘心成為一個人
[00:15:58.000 --> 00:15:59.000]  你不甘心的時候
[00:15:59.000 --> 00:16:00.000]  你既然是神的兒子
[00:16:00.000 --> 00:16:03.000]  你有能力可以做很多的事
[00:16:03.000 --> 00:16:05.000]  你有能力去滿足你很多不同的需要
[00:16:05.000 --> 00:16:07.000]  不同的慾望
[00:16:07.000 --> 00:16:08.000]  你做吧
[00:16:08.000 --> 00:16:10.000]  因為你是神的兒子
[00:16:10.000 --> 00:16:12.000]  主耶穌他回答
[00:16:12.000 --> 00:16:16.000]  我願意成為人
[00:16:16.000 --> 00:16:21.000]  我是一個人來接受這個試探
[00:16:21.000 --> 00:16:23.000]  我是一個人
[00:16:23.000 --> 00:16:25.000]  因為天父差了下來
[00:16:25.000 --> 00:16:27.000]  去承擔這個使命
[00:16:27.000 --> 00:16:29.000]  而這個人他能夠活著
[00:16:29.000 --> 00:16:32.000]  聖經裏面說活著這個字
[00:16:32.000 --> 00:16:35.000]  不是單單人的生存
[00:16:35.000 --> 00:16:36.000]  因為當看這句說話
[00:16:36.000 --> 00:16:38.000]  人活著不是單靠食物的時候
[00:16:38.000 --> 00:16:41.000]  那是靠神口裏面所出的一切
[00:16:41.000 --> 00:16:43.000]  人的生存如果是這樣
[00:16:43.000 --> 00:16:44.000]  那肯定是假的
[00:16:44.000 --> 00:16:46.000]  因為很多人不聽神的話
[00:16:46.000 --> 00:16:48.000]  他仍然在生存
[00:16:48.000 --> 00:16:50.000]  所以人活著說的
[00:16:50.000 --> 00:16:51.000]  聖經裏面通常說的
[00:16:51.000 --> 00:16:53.000]  人有生命
[00:16:53.000 --> 00:16:56.000]  有主耶穌基督的生命
