
[00:00:00.000 --> 00:00:07.000]  今天我想跟大家思想一個主題,就是上帝的願想
[00:02:58.000 --> 00:03:02.000]  結果我只有放棄了自己的願想
[00:03:02.000 --> 00:03:05.000]  順服了上帝的呼召
[00:03:05.000 --> 00:03:10.000]  我想大家猜一猜
[00:03:10.000 --> 00:03:15.000]  上帝的願想是不是一定能夠實現呢?
[00:03:15.000 --> 00:03:19.000]  大家小小時間想想
[00:03:19.000 --> 00:03:28.000]  上帝的願想是不是一定能夠實現呢?
[00:03:28.000 --> 00:03:31.000]  根據聖經的解釋
[00:03:31.000 --> 00:03:36.000]  原來上帝的願想都不一定能夠實現的
[00:03:36.000 --> 00:03:38.000]  舉一些例子
[00:03:38.000 --> 00:03:43.000]  在《創世紀》第三章,伊甸園事件當中
[00:03:43.000 --> 00:03:49.000]  我相信上帝一定是很想亞當和夏娃
[00:03:49.000 --> 00:03:53.000]  去選擇吃那個生命樹的果子
[00:03:53.000 --> 00:03:55.000]  結果願望成空
[00:03:55.000 --> 00:04:00.000]  他們選擇了去吃那個禁果
[00:04:00.000 --> 00:04:03.000]  另一個例子要看一節聖經
[00:04:03.000 --> 00:04:08.000]  在《創世紀》十八章十九節那裡是這麼說的
[00:04:08.000 --> 00:04:17.000]  「我選擇他(阿巴拉罕),唯要叫他(阿巴拉罕)命令他的子孫和後代家屬
[00:04:17.000 --> 00:04:27.000]  進行爺和的道,秉公行義,使爺和所應的阿巴拉罕的話都實現」
[00:04:27.000 --> 00:04:30.000]  結果怎樣呢?
[00:04:30.000 --> 00:04:33.000]  以色列每次都背叛上帝的
[00:04:33.000 --> 00:04:36.000]  偏離上帝的道路
[00:04:36.000 --> 00:04:41.000]  直到今時今日的以色列政府都沒有秉公行義
[00:04:41.000 --> 00:04:44.000]  他們濫殺巴勒斯坦人
[00:04:44.000 --> 00:04:48.000]  喜歡去炸黎巴嫩就去炸黎巴嫩
[00:04:48.000 --> 00:04:57.000]  要黎巴嫩割60公里南面的土地給他們作為安全區
[00:04:57.000 --> 00:05:02.000]  上帝的面上又落空了
[00:05:02.000 --> 00:05:09.000]  在《新約》都記載了一個上帝沒有辦法實現的願想
[00:05:09.000 --> 00:05:11.000]  我們看兩節經文
[00:05:11.000 --> 00:05:15.000]  在《提摩大前書》二章四節那裡說
[00:05:15.000 --> 00:05:21.000]  「他願意人人得救,並得以認識真理」
[00:05:21.000 --> 00:05:43.000]  《提摩大前書》三章九節說:「主沒有慈言,他的應許,就如有人以為他是慈言,其實他是寬容你們,不願一人沉淪,而是人人都來悖改」
[00:05:43.000 --> 00:05:46.000]  上帝真的想人人得救
[00:05:46.000 --> 00:05:50.000]  不希望看到任何一個人沉淪
[00:05:50.000 --> 00:05:55.000]  但由於上帝給人有自由的選擇
[00:05:55.000 --> 00:06:02.000]  結果上對這個願想是不能夠實現的願想
[00:06:02.000 --> 00:06:04.000]  所以弟兄姊妹
[00:06:04.000 --> 00:06:07.000]  當我們願望成真的時候
[00:06:07.000 --> 00:06:09.000]  我們可以歡喜快樂
[00:06:09.000 --> 00:06:12.000]  我們來到感謝上主
[00:06:12.000 --> 00:06:16.000]  但當我們的願想落空的時候
[00:06:16.000 --> 00:06:19.000]  都不用過分失望
[00:06:19.000 --> 00:06:24.000]  而上帝的願想都是不一定能夠實現的
[00:06:24.000 --> 00:06:27.000]  不過今天我要繼續和大家思想
[00:06:27.000 --> 00:06:30.000]  上帝另外一個的願想
[00:06:30.000 --> 00:06:33.000]  正在不斷實現中
[00:06:33.000 --> 00:06:35.000]  還未完全實現
[00:06:35.000 --> 00:06:39.000]  但是我們相信這個
[00:06:39.000 --> 00:06:42.000]  上帝的願想是會實現的
[00:06:42.000 --> 00:06:44.000]  我們希望大家會明白
[00:06:44.000 --> 00:06:49.000]  全本聖經都提到這個願想
[00:06:49.000 --> 00:06:52.000]  是一個很重要的訊息
[00:06:52.000 --> 00:06:55.000]  我們明白到這個願想的話
[00:06:55.000 --> 00:07:00.000]  我們就能夠答覆很多不同的問題
[00:07:00.000 --> 00:07:03.000]  包括為什麼上帝要做人
[00:07:03.000 --> 00:07:07.000]  我們希望大家明白上帝這個願想之後
[00:07:07.000 --> 00:07:13.000]  會幫助我們生活得更加開心和更加有力量
[00:07:13.000 --> 00:07:16.000]  故此今天我不會花很多時間
[00:07:16.000 --> 00:07:19.000]  來解釋今天選修的經文
[00:07:19.000 --> 00:07:23.000]  而是要讀很多不同的新舊約經文
[00:07:23.000 --> 00:07:29.000]  究竟上帝有一個願想是什麼呢?
[00:07:29.000 --> 00:07:37.000]  原來這個願想是貫穿了新舊約聖經
[00:07:37.000 --> 00:07:40.000]  其實上帝有一個很重要的願想
[00:07:40.000 --> 00:07:44.000]  就是他很想和人同住
[00:07:44.000 --> 00:07:47.000]  分享他的聖情
[00:07:47.000 --> 00:07:49.000]  活出上帝的形象
[00:07:49.000 --> 00:07:53.000]  有從真理而來的公義和聖結
[00:07:53.000 --> 00:07:57.000]  讓我們從創世紀開始思想
[00:07:57.000 --> 00:08:00.000]  上帝做了亞當和夏娃之後
[00:08:00.000 --> 00:08:03.000]  將他們放在伊甸園
[00:08:03.000 --> 00:08:07.000]  上帝就會經常去看他們
[00:08:07.000 --> 00:08:11.000]  亦是和他們同住的一個縮影
[00:08:11.000 --> 00:08:13.000]  但是上帝要他們尊崇
[00:08:13.000 --> 00:08:17.000]  上帝是他們的創造主
[00:08:17.000 --> 00:08:19.000]  給了一條命令
[00:08:19.000 --> 00:08:21.000]  其實是對他們好的命令
[00:08:21.000 --> 00:08:25.000]  結果他們違背了上帝的命令
[00:08:25.000 --> 00:08:29.000]  被上帝趕逐出了伊甸園
[00:08:29.000 --> 00:08:33.000]  在創世紀三章最後一節還這樣說
[00:08:33.000 --> 00:08:37.000]  上帝把那些人趕出去
[00:08:37.000 --> 00:08:39.000]  伊甸園中邊安設基路八
[00:08:39.000 --> 00:08:41.000]  磨發出火焰傳動的劍
[00:08:41.000 --> 00:08:44.000]  把守生命樹的道路
[00:08:44.000 --> 00:08:46.000]  很嚴重
[00:08:46.000 --> 00:08:50.000]  這把劍封住了那條道路
[00:08:50.000 --> 00:08:55.000]  是不是代表上帝要完全和人勸絕關係呢?
[00:08:55.000 --> 00:08:58.000]  不是,肯定不是
[00:08:58.000 --> 00:09:00.000]  因為後來經文裏面
[00:09:00.000 --> 00:09:06.000]  我們看到人仍然可以和上帝來往
[00:09:06.000 --> 00:09:11.000]  不過就有些不同
[00:09:11.000 --> 00:09:14.000]  要做些事才行
[00:09:14.000 --> 00:09:16.000]  在創世紀第四章
[00:09:16.000 --> 00:09:20.000]  我們看到亞伯和哥仁
[00:09:20.000 --> 00:09:22.000]  都有去找上帝
[00:09:22.000 --> 00:09:27.000]  但是他們要帶著憲制來找上帝
[00:09:27.000 --> 00:09:31.000]  多了這層手續了,要憲制
[00:09:31.000 --> 00:09:36.000]  基路八和火劍爛路是代表亞當和他的後裔
[00:09:36.000 --> 00:09:40.000]  不能夠再返回伊甸園
[00:09:40.000 --> 00:09:43.000]  去找到真正生命的意義
[00:09:43.000 --> 00:09:48.000]  就是和上帝有一個完全和諧美好的生命
[00:09:48.000 --> 00:09:52.000]  不過上帝沒有完全放棄他的預想
[00:09:52.000 --> 00:09:55.000]  他是用另外一個方法
[00:09:55.000 --> 00:09:58.000]  他先揀選了另外一個人
[00:09:58.000 --> 00:10:03.000]  由他的後裔來取代亞當和夏娃
[00:10:03.000 --> 00:10:07.000]  上帝終於找到了亞伯拉罕
[00:10:07.000 --> 00:10:10.000]  他完全相信上帝的話
[00:10:10.000 --> 00:10:13.000]  也都信服上帝的吩咐
[00:10:13.000 --> 00:10:18.000]  上帝先帶領他的後裔以色列去了埃及
[00:10:18.000 --> 00:10:22.000]  在那裏繁衍後代
[00:10:22.000 --> 00:10:25.000]  過了幾百年之後
[00:10:25.000 --> 00:10:29.000]  上帝認為人數夠了
[00:10:29.000 --> 00:10:34.000]  令到埃及王欺壓以色列人
[00:10:34.000 --> 00:10:38.000]  然後上帝又興起一位僕人摩西
[00:10:38.000 --> 00:10:42.000]  帶領以色列人離開埃及
[00:10:42.000 --> 00:10:45.000]  大概當我們讀到埃及的時候
[00:10:45.000 --> 00:10:48.000]  我已經很喜歡讀前面那20章
[00:10:48.000 --> 00:10:52.000]  很厲害,看到上帝行偉大的神蹟
[00:10:52.000 --> 00:10:57.000]  最後終於帶領以色列人離開埃及
[00:10:57.000 --> 00:11:00.000]  但是又被紅海所說
[00:11:00.000 --> 00:11:03.000]  上帝賺了另一個神蹟
[00:11:03.000 --> 00:11:06.000]  叫摩西舉象,紅海都分開
[00:11:06.000 --> 00:11:11.000]  以色列人可以行乾地過海
[00:11:11.000 --> 00:11:15.000]  當埃及人想繼續追下去
[00:11:15.000 --> 00:11:18.000]  落海的時候又是紅海所說
[00:11:18.000 --> 00:11:21.000]  浸死那些埃及人
[00:11:21.000 --> 00:11:25.000]  到埃及的19、20章
[00:11:25.000 --> 00:11:28.000]  以色列人終於去了河列山
[00:11:28.000 --> 00:11:31.000]  領受十戒
[00:11:31.000 --> 00:11:34.000]  我們多數來到這裏都很興奮
[00:11:34.000 --> 00:11:37.000]  讀聖經,很開心
[00:11:37.000 --> 00:11:40.000]  但是埃及後面那20章
[00:11:40.000 --> 00:11:42.000]  是很沉悶的
[00:11:42.000 --> 00:11:46.000]  大部分都是記載了渡會幕的事
[00:11:46.000 --> 00:11:48.000]  記載得很詳細
[00:11:48.000 --> 00:11:50.000]  並且不單止記載一次
[00:11:50.000 --> 00:11:52.000]  還記載了兩次
[00:11:52.000 --> 00:11:55.000]  第一次記載了上帝告訴摩西
[00:11:55.000 --> 00:11:59.000]  你要做什麼,要怎麼做,那些赤卷要怎麼做
[00:11:59.000 --> 00:12:02.000]  第二次記載真的做
[00:12:02.000 --> 00:12:04.000]  不是由摩西做
[00:12:04.000 --> 00:12:07.000]  上帝找了另一位工匠
[00:12:07.000 --> 00:12:09.000]  叫做比薩列
[00:12:09.000 --> 00:12:11.000]  他又記載得很詳細
[00:12:11.000 --> 00:12:14.000]  又按照規劃做這樣做那樣
[00:12:14.000 --> 00:12:17.000]  雕刻什麼等等
[00:12:17.000 --> 00:12:21.000]  然後就完了
[00:12:21.000 --> 00:12:24.000]  所以後半部分是很沉悶的
[00:12:24.000 --> 00:12:29.000]  上帝要做的一般稱為會幕
[00:12:29.000 --> 00:12:34.000]  不知道大家有沒有想過為什麼叫做會幕呢?
[00:12:34.000 --> 00:12:37.000]  那是一個帳幕,為什麼不叫帳幕呢?
[00:12:37.000 --> 00:12:39.000]  要叫做會幕呢?
[00:12:39.000 --> 00:12:44.000]  其實會就不是指集會的意思
[00:12:44.000 --> 00:12:48.000]  會是指相會的會
[00:12:48.000 --> 00:12:52.000]  在《元文聖經》也用了兩個字
[00:12:52.000 --> 00:12:56.000]  開會相會的帳幕
[00:12:56.000 --> 00:13:02.000]  可以說那個是上帝給人建議的會議室
[00:13:02.000 --> 00:13:04.000]  有什麼事情要說的時候
[00:13:04.000 --> 00:13:08.000]  就叫摩西或者阿倫去會議室開會
[00:13:08.000 --> 00:13:13.000]  會幕是分為兩個部分的
[00:13:13.000 --> 00:13:17.000]  前面是聖所,後面是次聖所
[00:13:17.000 --> 00:13:23.000]  次聖所裡面有一件的傢俬就是約會
[00:13:23.000 --> 00:13:30.000]  約會裡面就放了兩塊見證上帝和他的子民納約的法板
[00:13:30.000 --> 00:13:34.000]  要這麼詳細形容那兩塊法板
[00:13:34.000 --> 00:13:44.000]  因為在幾百年聖經裡面,有時候叫那兩塊法板做見證的
[00:13:44.000 --> 00:13:51.000]  但是約會上面還放著上帝的寶座
[00:13:51.000 --> 00:13:58.000]  那個寶座就是象徵上帝的臨在
[00:13:58.000 --> 00:14:01.000]  那個其實不是蓋來的
[00:14:01.000 --> 00:14:04.000]  因為詳細研究過那個尺寸
[00:14:04.000 --> 00:14:09.000]  如果用來做蓋的功能
[00:14:09.000 --> 00:14:13.000]  應該有邊可以蓋住下面那個位
[00:14:13.000 --> 00:14:14.000]  這個沒有的
[00:14:14.000 --> 00:14:17.000]  尺寸和那個櫃子是一模一樣的
[00:14:17.000 --> 00:14:19.000]  只是放在上面而已
[00:14:19.000 --> 00:14:23.000]  那個就是上帝的一個寶座
[00:14:23.000 --> 00:14:27.000]  寶座就是象徵上帝的臨在
[00:14:27.000 --> 00:14:33.000]  整個會幕都可以說象徵上帝與他的子民同住
[00:14:33.000 --> 00:14:38.000]  這個就是為什麼《出拉及記》要記載會幕這麼清楚
[00:14:38.000 --> 00:14:40.000]  被兩次的原因
[00:14:40.000 --> 00:14:42.000]  因為那個才是上帝的遺想
[00:14:42.000 --> 00:14:47.000]  他就是希望與他的子民同住
[00:14:47.000 --> 00:14:51.000]  而在當這個會幕被建造好之後
[00:14:51.000 --> 00:14:56.000]  在《出拉及記》最後40章30節記載
[00:14:56.000 --> 00:15:05.000]  "那時雲彩遮蓋會幕,夜華的榮光,空滿了羊毛"
[00:15:05.000 --> 00:15:10.000]  這個就代表上帝與他的子民同住
[00:15:10.000 --> 00:15:14.000]  會幕從此就變成了以色列人
[00:15:14.000 --> 00:15:19.000]  在未曾建造聖殿之前的敬拜中心
[00:15:19.000 --> 00:15:23.000]  從人的角度去看會幕也是很有趣的
[00:15:23.000 --> 00:15:29.000]  當一個人帶著聖竹去到會幕
[00:15:29.000 --> 00:15:31.000]  去到建制的時候
[00:15:31.000 --> 00:15:34.000]  他一進入那個圍幕
[00:15:34.000 --> 00:15:36.000]  有個圍欄
[00:15:36.000 --> 00:15:40.000]  會幕有時可以指後面那個帳幕
[00:15:40.000 --> 00:15:44.000]  有時指整個有圍欄圍住的地方
[00:15:44.000 --> 00:15:48.000]  當一個以色列人去建制
[00:15:48.000 --> 00:15:50.000]  他一進入帳幕
[00:15:50.000 --> 00:15:53.000]  第一樣東西見到的是什麼呢?
[00:15:53.000 --> 00:15:55.000]  是那個祭壇
[00:15:55.000 --> 00:15:57.000]  而祭壇上面是有火的
[00:15:57.000 --> 00:16:00.000]  那個火是不能夠熄滅的
[00:16:00.000 --> 00:16:04.000]  不知道見到火的時候會不會
[00:16:04.000 --> 00:16:06.000]  如果我們是以色列人
[00:16:06.000 --> 00:16:09.000]  會不會聯想起火箭?
[00:16:09.000 --> 00:16:13.000]  如果我們還未聯想起火箭的時候
[00:16:13.000 --> 00:16:17.000]  你走進去會見到會幕裡面那個
[00:16:17.000 --> 00:16:20.000]  他打開了後面的會幕
[00:16:20.000 --> 00:16:21.000]  打開了
[00:16:21.000 --> 00:16:25.000]  在聖水和主聖中間還有一塊的帳幕
[00:16:25.000 --> 00:16:26.000]  圍幕
[00:16:26.000 --> 00:16:29.000]  那個帳幔可以說是一條點
[00:16:29.000 --> 00:16:33.000]  在外面的聖拜人會看到的
[00:16:33.000 --> 00:16:35.000]  看到什麼呢?
[00:16:35.000 --> 00:16:37.000]  那塊帳幔上面
[00:16:37.000 --> 00:16:41.000]  那塊的帳幕其實是繡住基路白
[00:16:41.000 --> 00:16:43.000]  基路白
[00:16:43.000 --> 00:16:47.000]  人離開了伊甸園就不能夠再回去
[00:16:47.000 --> 00:16:51.000]  但可以藉著火的建制和上帝的納約
[00:16:51.000 --> 00:16:55.000]  再次成為上帝的子民
[00:16:55.000 --> 00:17:02.000]  達成了上帝與人同住的一個願想
[00:17:02.000 --> 00:17:04.000]  上帝的願想
[00:17:04.000 --> 00:17:10.000]  是需要人聽從上帝的話而活的
[00:17:10.000 --> 00:17:16.000]  但人卻偏偏喜歡天行基路
[00:17:16.000 --> 00:17:22.000]  即使所羅門為上帝興建了聖殿
[00:17:22.000 --> 00:17:26.000]  晚年的時候他就轉去拜偶像
[00:17:26.000 --> 00:17:31.000]  而後期的意識與猶大王更加變本加厲
[00:17:31.000 --> 00:17:37.000]  結果上帝的願想又好像破滅了
[00:17:37.000 --> 00:17:40.000]  但是上帝沒有放棄他的這個願想
[00:17:40.000 --> 00:17:43.000]  在新年的時候就猜測主耶穌來
[00:17:43.000 --> 00:17:45.000]  怎樣?
[00:17:45.000 --> 00:17:48.000]  「住在世人中間」
[00:17:48.000 --> 00:17:50.000]  「住在世人當中」
[00:17:50.000 --> 00:17:52.000]  在楊康一章十四節說
[00:17:52.000 --> 00:17:56.000]  「道成了肉身,住在我門中間」
[00:17:56.000 --> 00:17:59.000]  「宗宗滿滿地有恩典有真理」
[00:17:59.000 --> 00:18:02.000]  這個「住」這個字
[00:18:02.000 --> 00:18:06.000]  在原文希臘文其實用了一個什麼字呢?
[00:18:06.000 --> 00:18:10.000]  是「支搭帳篷」那個字
[00:18:10.000 --> 00:18:13.000]  就是用會幕,支搭帳篷
[00:18:13.000 --> 00:18:18.000]  到新的時代,耶穌來到就在地上又支搭帳篷
[00:18:18.000 --> 00:18:21.000]  所以當耶穌在世上的時候
[00:18:21.000 --> 00:18:25.000]  上帝就是藉著耶穌和暴棍的人
[00:18:25.000 --> 00:18:29.000]  即是意識的人,是共駐
[00:18:29.000 --> 00:18:32.000]  但是當主耶穌死了之後
[00:18:32.000 --> 00:18:38.000]  上帝就更加藉著聖靈和所有相信的人同住
[00:18:38.000 --> 00:18:41.000]  完成了上帝的心願
[00:18:41.000 --> 00:18:45.000]  並且上帝的心願對將來有一天會怎樣?
[00:18:45.000 --> 00:18:48.000]  在新天新地那裡
[00:18:48.000 --> 00:18:55.000]  與人同住,完全實現了上帝的願想
[00:18:55.000 --> 00:18:58.000]  所以在啟示錄二十一章三節記載試圖
[00:18:58.000 --> 00:19:02.000]  有人看到以上怎麼說?
[00:19:02.000 --> 00:19:04.000]  我聽見有大聲音從寶座出來說
[00:19:04.000 --> 00:19:08.000]  看啊!上帝的帳幕在人間
[00:19:08.000 --> 00:19:12.000]  祂要與他們同住,他們要作祂的子民
[00:19:12.000 --> 00:19:16.000]  上帝要親自與他們同座
[00:19:16.000 --> 00:19:18.000]  為什麼說上帝的帳幕?
[00:19:18.000 --> 00:19:21.000]  為什麼不說上帝的聖節?
[00:19:21.000 --> 00:19:25.000]  那個帳幕是從舊約,從埃及的一路
[00:19:25.000 --> 00:19:30.000]  到新約耶穌,到將來新天新地
[00:19:30.000 --> 00:19:35.000]  都是代表著上帝與他們的子民同住
[00:19:35.000 --> 00:19:39.000]  讓我們了解上帝的願想
[00:19:39.000 --> 00:19:43.000]  和聖靈是住在我們心中的時候
[00:19:43.000 --> 00:19:49.000]  我們要怎樣活在當下呢?
[00:19:49.000 --> 00:19:54.000]  從今天的經文,我想簡單分享幾點
[00:19:54.000 --> 00:20:00.000]  首先,我們要告別昨日的我
[00:20:00.000 --> 00:20:04.000]  二不所書四章二十二至二十四節
[00:20:04.000 --> 00:20:08.000]  這個經文不太好,忘記了,改漏了
[00:20:08.000 --> 00:20:11.000]  但是二不所書四章二十二至二十四節
[00:20:11.000 --> 00:20:13.000]  我們今天讀過
[00:20:13.000 --> 00:20:18.000]  你們要絕對從前的行為,絕對救我
[00:20:18.000 --> 00:20:24.000]  是因為私慾的迷惑,而漸漸敗壞
[00:20:24.000 --> 00:20:31.000]  你們要把自己的心智更真,宣賞新我
[00:20:31.000 --> 00:20:34.000]  有從真理以來的公義和信念
[00:20:34.000 --> 00:20:37.000]  信耶穌並不是說
[00:20:37.000 --> 00:20:42.000]  我們在過往的一切活動之上
[00:20:42.000 --> 00:20:46.000]  多加一項去教會崇拜,這樣就叫做信耶穌
[00:20:46.000 --> 00:20:49.000]  而我們要跟從他
[00:20:49.000 --> 00:20:57.000]  就是要從從前的行事為人方式,一刀兩斷
[00:20:57.000 --> 00:20:59.000]  要怎樣做呢?
[00:20:59.000 --> 00:21:02.000]  首先是從內心開始
[00:21:02.000 --> 00:21:05.000]  我們要從內心開始改變
[00:21:05.000 --> 00:21:07.000]  心智要更新
[00:21:07.000 --> 00:21:13.000]  我們要立志,來活出公義和信念
[00:21:13.000 --> 00:21:16.000]  可能有人會問我,我怎樣知道甚麼才是公義?
[00:21:16.000 --> 00:21:19.000]  怎樣才算是聖節?
[00:21:19.000 --> 00:21:25.000]  我們說的是從真理而來的公義和聖節
[00:21:25.000 --> 00:21:29.000]  主耶穌曾經說,我就是道路真理生命
[00:21:29.000 --> 00:21:33.000]  所以我們要知道甚麼是真理的公義和聖節
[00:21:33.000 --> 00:21:35.000]  就是要多讀聖節
[00:21:35.000 --> 00:21:37.000]  我們要認識主耶穌多一些
[00:21:37.000 --> 00:21:40.000]  每天多一些
[00:21:40.000 --> 00:21:45.000]  慢慢我們就會逗人見新人
[00:21:45.000 --> 00:21:50.000]  第二,我們要以愛心待人
[00:21:50.000 --> 00:21:59.000]  在四章25至32節,有一段經文是很實際的提議
[00:21:59.000 --> 00:22:03.000]  大部份我覺得是跟人際關係有關
[00:22:03.000 --> 00:22:06.000]  25節提到,你們要起絕謊言
[00:22:06.000 --> 00:22:09.000]  每個人要與鄰舍說誠實話
[00:22:09.000 --> 00:22:12.000]  因為我門是戶為之偽的
[00:22:12.000 --> 00:22:18.000]  在說話方面,弟兄姊妹之間要說誠實話
[00:22:18.000 --> 00:22:21.000]  在29節還加多一句
[00:22:21.000 --> 00:22:24.000]  一句壞話也不可出口
[00:22:24.000 --> 00:22:28.000]  只要隨著需要說出奏人的好話
[00:22:28.000 --> 00:22:31.000]  使聽見的人得到接觸
[00:22:31.000 --> 00:22:35.000]  因此我們說話之前
[00:22:35.000 --> 00:22:38.000]  最好先想一想
[00:22:38.000 --> 00:22:44.000]  不是隨著自己當時的感受或情緒去說話
[00:22:44.000 --> 00:22:50.000]  而是要說一些能夠幫助聽見的人的話
[00:22:50.000 --> 00:22:54.000]  人與人之間,相處其實很容易
[00:22:54.000 --> 00:22:57.000]  因為言語會冒犯別人
[00:22:57.000 --> 00:23:01.000]  被人冒犯的時候會怎樣呢?
[00:23:01.000 --> 00:23:04.000]  其實很容易會像26節那樣說
[00:23:04.000 --> 00:23:07.000]  生氣,生氣
[00:23:07.000 --> 00:23:10.000]  無端端被人冒犯當然會生氣
[00:23:10.000 --> 00:23:13.000]  但是生氣不是問題
[00:23:13.000 --> 00:23:19.000]  我們如何妥善處理生氣才是問題
[00:23:19.000 --> 00:23:22.000]  在31節那裡,如果我們的生氣
[00:23:22.000 --> 00:23:29.000]  我們的生氣是產生了苦惱、憤怒、惱恨、讓吶、委訪
[00:23:29.000 --> 00:23:31.000]  那就不好了
[00:23:31.000 --> 00:23:35.000]  在教會裡面,如果發生這些事情
[00:23:35.000 --> 00:23:37.000]  真的得罪上帝
[00:23:37.000 --> 00:23:41.000]  是會使上帝的聖靈擔憂
[00:23:41.000 --> 00:23:44.000]  因此我們要學習怎樣?
[00:23:44.000 --> 00:23:52.000]  「願用仁慈相待,全憐憫的心,彼此饒恕」
[00:23:52.000 --> 00:23:56.000]  饒恕,說就容易,做就很艱難
[00:23:56.000 --> 00:24:00.000]  保羅在這裡提示我們
[00:24:00.000 --> 00:24:02.000]  我們要學習饒恕
[00:24:02.000 --> 00:24:05.000]  要先想想你自己有多壞
[00:24:05.000 --> 00:24:08.000]  不要給別人得罪,別人有多壞
[00:24:08.000 --> 00:24:11.000]  那個人有多壞,這樣說就得罪了我
[00:24:11.000 --> 00:24:17.000]  其實我們要先想想自己是一個相當壞的罪人
[00:24:17.000 --> 00:24:23.000]  但是上帝在基督裡饒恕你裡面
[00:24:23.000 --> 00:24:26.000]  我們不要說饒恕別人的詞
[00:24:26.000 --> 00:24:30.000]  先想想我們得到上帝的饒恕
[00:24:30.000 --> 00:24:33.000]  而饒恕人就是上帝的子兒
[00:24:33.000 --> 00:24:38.000]  主耶穌在馬大方第五章23、24次這樣說
[00:24:38.000 --> 00:24:40.000]  說你在祭壇上獻祭物的時候
[00:24:40.000 --> 00:24:44.000]  若想起有弟兄對你懷恨
[00:24:44.000 --> 00:24:46.000]  就要把祭物留在牌前
[00:24:46.000 --> 00:24:48.000]  先去跟弟兄和好
[00:24:48.000 --> 00:24:52.000]  然後來獻祭物
[00:24:52.000 --> 00:24:54.000]  先去,然後
[00:24:54.000 --> 00:24:56.000]  次序是這樣的
[00:24:56.000 --> 00:25:00.000]  主耶穌說你不要想念你
[00:25:00.000 --> 00:25:02.000]  獻禮物跟我搞好關係
[00:25:02.000 --> 00:25:07.000]  你先搞好跟你的弟兄姊妹的關係
[00:25:07.000 --> 00:25:09.000]  有先有之罪
[00:25:09.000 --> 00:25:12.000]  不要只想念跟上帝搞關係
[00:25:12.000 --> 00:25:16.000]  先跟弟兄姊妹有好的關係
[00:25:16.000 --> 00:25:18.000]  讓我再總結一下
[00:25:18.000 --> 00:25:24.000]  上帝最大的願賞就是與人同住,與我們同住
[00:25:24.000 --> 00:25:26.000]  並且將來時日又會到
[00:25:26.000 --> 00:25:28.000]  有一日會到
[00:25:28.000 --> 00:25:33.000]  我們會在身邊身地裏面與上帝同住
[00:25:33.000 --> 00:25:36.000]  現在我們已經有聖靈與我們同住
[00:25:36.000 --> 00:25:41.000]  我們就要活出新的生活
[00:25:41.000 --> 00:25:43.000]  靠自己不便
