
[00:00:00.000 --> 00:00:03.800]  請祖母平安,請我們一起低頭祈禱
[00:05:27.860 --> 00:05:32.460]  在那個時候摩西就從山上下來
[00:05:32.460 --> 00:05:35.060]  當他看到人民在拜金牛
[00:05:35.060 --> 00:05:36.860]  還跳舞慶祝的時候
[00:05:36.860 --> 00:05:38.060]  他就很生氣
[00:05:38.060 --> 00:05:43.460]  將那塊石板扔在地上摔碎了
[00:05:43.460 --> 00:05:47.660]  上帝要摩西作出兩塊石板
[00:05:47.660 --> 00:05:53.860]  帶上山讓上帝再將十條誡命寫在石板上
[00:05:53.860 --> 00:05:56.860]  於是摩西又再上山
[00:05:56.860 --> 00:06:01.460]  在上帝面前等了四十年
[00:06:01.460 --> 00:06:03.060]  這次下山之後
[00:06:03.060 --> 00:06:05.260]  摩西的臉上
[00:06:05.260 --> 00:06:11.660]  就由於和上帝長時間講說話而發光
[00:06:11.660 --> 00:06:16.460]  其他人和他說話就很害怕
[00:06:16.460 --> 00:06:20.460]  又眨眼不敢和他講話
[00:06:20.460 --> 00:06:24.060]  於是當摩西要和其他人講話的時候
[00:06:24.060 --> 00:06:27.860]  他就拿一塊棉紗遮住自己的臉
[00:06:27.860 --> 00:06:32.260]  這件事就記在《出大及記》三十四章
[00:06:32.260 --> 00:06:35.460]  也是今天這段經文的背景
[00:06:35.460 --> 00:06:39.660]  現在我們來思想今天的經文
[00:06:39.660 --> 00:06:42.060]  我希望大家仍然記得
[00:06:42.060 --> 00:06:45.660]  哥倫多教會的人批評保羅
[00:06:45.660 --> 00:06:48.860]  有人批評他不守信用
[00:06:48.860 --> 00:06:51.060]  答應要去探望他們
[00:06:51.060 --> 00:06:53.260]  結果就沒有去
[00:06:53.260 --> 00:06:56.460]  也有其他人批評保羅
[00:06:56.460 --> 00:07:00.260]  是背景平凡的小人物
[00:07:00.260 --> 00:07:03.460]  以致他沒有什麼名人或者大人物
[00:07:03.460 --> 00:07:06.460]  是為他寫戰書的
[00:07:06.460 --> 00:07:08.260]  所以上個星期的經文
[00:07:08.260 --> 00:07:10.660]  就是保羅的第一部份的回答
[00:07:10.660 --> 00:07:12.460]  告訴他
[00:07:12.460 --> 00:07:17.060]  是他將福音傳給哥倫多教會的
[00:07:17.060 --> 00:07:20.660]  你們今天之所以能夠認識上帝
[00:07:20.660 --> 00:07:23.460]  得到救恩在這個教會聚集
[00:07:23.460 --> 00:07:29.460]  完全是由於保羅將福音傳給你們
[00:07:29.460 --> 00:07:33.260]  所以哥倫多教會就是一封戰書
[00:07:33.260 --> 00:07:37.460]  還需要其他什麼戰書
[00:07:37.460 --> 00:07:39.260]  今天的經文
[00:07:39.260 --> 00:07:42.660]  保羅繼續講到他傳福音的工作
[00:07:42.660 --> 00:07:46.460]  是一種特殊的榮耀
[00:07:46.460 --> 00:07:48.260]  在七節到十一節
[00:07:48.260 --> 00:07:53.460]  保羅就比較他傳基督的工作
[00:07:53.460 --> 00:07:57.460]  和摩西傳舊約的十戒律律法
[00:07:57.460 --> 00:07:58.660]  他認為
[00:07:58.660 --> 00:08:04.460]  傳基督的工作是更加有榮光的
[00:08:04.460 --> 00:08:08.660]  舊約的法律是刻在石板上的
[00:08:08.660 --> 00:08:13.660]  但是摩西是沾染了這個法律的榮耀
[00:08:13.660 --> 00:08:16.660]  以致他面上發光
[00:08:16.660 --> 00:08:20.860]  而新約是藉著聖靈賜下的
[00:08:20.860 --> 00:08:24.260]  這樣就更加有榮耀了
[00:08:24.260 --> 00:08:25.660]  第七節提到
[00:08:25.660 --> 00:08:30.060]  刻在石頭上屬死的侍奉
[00:08:30.060 --> 00:08:38.060]  是指串律法是不能夠帶給人生命的
[00:08:38.060 --> 00:08:40.460]  傳福音就很不同了
[00:08:40.460 --> 00:08:44.660]  因為耶穌基督的福音是使人得生命
[00:08:44.660 --> 00:08:48.260]  並且是要得到更豐盛的生命
[00:08:48.260 --> 00:08:54.860]  還保證信徒是死後有永生的
[00:08:54.860 --> 00:08:57.460]  所以如果摩西傳那些
[00:08:57.460 --> 00:08:59.260]  叫人死的律法有榮光
[00:08:59.260 --> 00:09:04.660]  這樣傳福音的人就更加有榮光了
[00:09:04.660 --> 00:09:06.660]  在九節到十一節
[00:09:06.660 --> 00:09:09.860]  他就進一步比較舊約的律法
[00:09:09.860 --> 00:09:15.260]  和新約聖靈所帶來的不同效果
[00:09:15.260 --> 00:09:19.060]  法律的主要功用是使猶太人
[00:09:19.060 --> 00:09:22.860]  知道應該怎樣做人做事
[00:09:22.860 --> 00:09:25.660]  當人做不到法律的要求的時候
[00:09:25.660 --> 00:09:27.660]  就會被定罪
[00:09:27.660 --> 00:09:30.860]  例如法律規定不可殺人
[00:09:30.860 --> 00:09:32.860]  有人如果無意中殺了人
[00:09:32.860 --> 00:09:36.460]  其實法律都會定他為誤殺
[00:09:36.460 --> 00:09:40.260]  仍然要承擔誤殺罪的後果
[00:09:40.260 --> 00:09:42.860]  這就是定罪的功用
[00:09:42.860 --> 00:09:46.260]  法律不會說釋放了他算數
[00:09:46.260 --> 00:09:50.060]  仍然會定他罪
[00:09:50.060 --> 00:09:53.060]  但是當一個人願意相信主耶穌
[00:09:53.060 --> 00:09:57.060]  那麼那個人從前所犯的一切罪
[00:09:57.060 --> 00:10:00.260]  就由主耶穌替他承擔了
[00:10:00.260 --> 00:10:05.860]  在上主的面前就算他為無罪
[00:10:05.860 --> 00:10:10.260]  正如《先知書》四十四章二十二節說
[00:10:10.260 --> 00:10:16.060]  「我饒恕你的罪,使他像雲霧消散」
[00:10:16.060 --> 00:10:19.060]  「回頭吧,我救贖了你」
[00:10:19.060 --> 00:10:20.660]  罪都沒有了
[00:10:20.660 --> 00:10:24.660]  好像雲霧散了一樣
[00:10:24.660 --> 00:10:28.460]  這就是新約福音所帶來的功用
[00:10:28.460 --> 00:10:30.060]  故此新約的福音
[00:10:30.060 --> 00:10:34.060]  被舊約的律法帶來更大的榮耀
[00:10:34.060 --> 00:10:37.260]  本來在第十節說:「那從前有榮光的」
[00:10:37.260 --> 00:10:39.460]  「因著更大的榮光」
[00:10:39.460 --> 00:10:42.860]  「就算不得有榮光了」
[00:10:42.860 --> 00:10:47.860]  令我想起中國的文學家林宇棠曾經說:
[00:10:47.860 --> 00:10:54.060]  「太陽出來了,蠟燭便可以吹熄了」
[00:10:54.060 --> 00:10:59.860]  在第十一節提到摩西的律法會漸漸褪色
[00:10:59.860 --> 00:11:02.260]  正如耶利米先知所預言
[00:11:02.260 --> 00:11:06.260]  「我要與以色列人民訂立的新約是這樣」
[00:11:06.260 --> 00:11:09.860]  「我要把我的法律放在他們裡面」
[00:11:09.860 --> 00:11:12.260]  「刻在他們的心板上」
[00:11:12.260 --> 00:11:14.260]  「我要作他們的上帝」
[00:11:14.260 --> 00:11:19.260]  「他們要作我的子民」
[00:11:19.260 --> 00:11:23.860]  在耶穌基督成為肉身來到世上以後
[00:11:23.860 --> 00:11:26.660]  保羅所傳的福音
[00:11:26.660 --> 00:11:31.260]  即新約要帶給人的是永恆的生命
[00:11:31.260 --> 00:11:35.260]  故此這是長存的
[00:11:35.260 --> 00:11:40.060]  長存的禮道就代替了舊約的律法
[00:11:40.060 --> 00:11:42.660]  是會褪色的律法
[00:11:42.660 --> 00:11:45.260]  這個使人得生的福音
[00:11:45.260 --> 00:11:47.860]  帶給我們長存的盼望
[00:11:47.860 --> 00:11:55.860]  而盼望其實是會使我們活得有目標、有動力的
[00:11:55.860 --> 00:11:59.660]  我們的人生有沒有盼望呢?
[00:11:59.660 --> 00:12:02.060]  很多人其實會癡笑盼望
[00:12:02.060 --> 00:12:04.860]  覺得盼望是一個廣節
[00:12:04.860 --> 00:12:10.060]  我想起當年在香港某間大會計師行
[00:12:10.060 --> 00:12:12.660]  做審計員的時候
[00:12:12.660 --> 00:12:19.260]  有一次要去一個比較偏僻的地方工作
[00:12:19.260 --> 00:12:25.060]  而那間工廠由於那裡沒有公共交通
[00:12:25.060 --> 00:12:30.260]  那間工廠就要派一位司機開車到附近的一個碼頭
[00:12:30.260 --> 00:12:35.060]  來接我們進去工廠做工
[00:12:35.060 --> 00:12:36.860]  坐了幾次車之後
[00:12:36.860 --> 00:12:38.660]  跟那位司機稍為熟悉
[00:12:38.660 --> 00:12:40.060]  他就問我
[00:12:40.060 --> 00:12:44.660]  「你們做這些審計的工資有幾高?」
[00:12:44.660 --> 00:12:47.060]  我就照實地告訴他
[00:12:47.060 --> 00:12:53.060]  他說:「啊!這麼低啊!比我做司機更低!」
[00:12:53.060 --> 00:12:55.660]  我說:「是啊!現在是很低的
[00:12:55.660 --> 00:12:58.260]  不過將來當我成為會計師之後
[00:12:58.260 --> 00:12:59.860]  工資就會高了!」
[00:12:59.860 --> 00:13:04.060]  他說:「將來讓一個官員做啊!」
[00:13:04.060 --> 00:13:09.660]  這個就是很多人是不會盼望的
[00:13:09.660 --> 00:13:11.860]  不會盼望將來
[00:13:11.860 --> 00:13:17.660]  但是也都是有盼望和沒有盼望的分別
[00:13:17.660 --> 00:13:22.260]  盼望就使我繼續努力去成為會計師
[00:13:22.260 --> 00:13:28.260]  他不盼望就繼續做司機
[00:13:28.260 --> 00:13:32.860]  就這個律法帶給人生活的規範
[00:13:32.860 --> 00:13:35.460]  但是沒有帶來盼望
[00:13:35.460 --> 00:13:39.460]  新月的福音就不同了
[00:13:39.460 --> 00:13:42.260]  所以在第十二節保羅說
[00:13:42.260 --> 00:13:45.460]  「既然我們有這樣的盼望
[00:13:45.460 --> 00:13:48.860]  就大有膽量!」
[00:13:48.860 --> 00:13:52.260]  他意思是大有膽量去傳福音
[00:13:52.260 --> 00:13:54.660]  繼續侍奉主傳福音
[00:13:54.660 --> 00:13:56.860]  福音本身是有榮光的
[00:13:56.860 --> 00:14:00.860]  傳福音的人也沾染到福音的榮光
[00:14:00.860 --> 00:14:03.460]  所以保羅沒有在遇到困難
[00:14:03.460 --> 00:14:07.660]  或者被別人批評的時候就膽怯的
[00:14:07.660 --> 00:14:09.860]  反而他是大有膽量
[00:14:09.860 --> 00:14:15.060]  繼續努力忠心地傳福音
[00:14:15.060 --> 00:14:18.660]  在十三節和十八節就提到面紗了
[00:14:18.660 --> 00:14:23.460]  剛才已經說過有關摩西面紗的背景
[00:14:23.460 --> 00:14:24.860]  在這段經文中
[00:14:24.860 --> 00:14:28.660]  保羅其實用面紗來做一個比喻
[00:14:28.660 --> 00:14:31.460]  是指那些不信福音的人
[00:14:31.460 --> 00:14:34.860]  他就說他們的心就好像被面紗包住了
[00:14:34.860 --> 00:14:39.260]  遮住了而不能夠明白福音
[00:14:39.260 --> 00:14:40.860]  不信福音的人
[00:14:40.860 --> 00:14:44.460]  都包括了那些堅守舊約律法的人
[00:14:44.460 --> 00:14:47.260]  他們的心裡面仍然有面紗
[00:14:47.260 --> 00:14:49.460]  所以保羅在十三節說
[00:14:49.460 --> 00:14:51.860]  摩西將面紗蒙在臉上
[00:14:51.860 --> 00:14:54.060]  使以色列人不能定睛
[00:14:54.060 --> 00:14:58.460]  看到那逐漸褪色的榮光的結局
[00:14:58.460 --> 00:15:00.260]  十六節就提到
[00:15:00.260 --> 00:15:03.260]  當人真心信福音歸向主的時候
[00:15:03.260 --> 00:15:07.260]  他們心中的面紗就會被挪去
[00:15:07.260 --> 00:15:12.860]  而看得見新約所帶來的自由和榮耀
[00:15:12.860 --> 00:15:17.660]  結對面紗這個動作是要靠聖靈去做的
[00:15:17.660 --> 00:15:21.060]  因此十七節就特別強調
[00:15:21.060 --> 00:15:23.060]  主就是那靈
[00:15:23.060 --> 00:15:24.860]  主的靈在那裡
[00:15:24.860 --> 00:15:27.060]  那裡就有自由
[00:15:27.060 --> 00:15:28.060]  感謝主
[00:15:28.060 --> 00:15:31.460]  由於我們已經相信主耶穌基督
[00:15:31.460 --> 00:15:34.060]  聖靈就進入了我們的心中
[00:15:34.060 --> 00:15:37.860]  使我們不再受罪的捆綁
[00:15:37.860 --> 00:15:40.860]  從罪人的地位得釋放
[00:15:40.860 --> 00:15:43.860]  變成為自由人
[00:15:43.860 --> 00:15:47.460]  自由自在地來到侍奉主
[00:15:47.460 --> 00:15:48.660]  在生活上
[00:15:48.660 --> 00:15:51.460]  我們也要靠聖靈的能力
[00:15:51.460 --> 00:15:54.060]  去反映主的榮耀
[00:15:54.060 --> 00:15:56.660]  使我們不斷被聖靈改變
[00:15:56.660 --> 00:15:59.060]  活出耶穌基督的樣式
[00:15:59.060 --> 00:16:03.260]  這樣我們就會變成與主有同樣的形象
[00:16:03.260 --> 00:16:08.060]  榮上加榮
[00:16:08.060 --> 00:16:12.460]  今天這段經文給我們什麼提醒呢?
[00:16:12.460 --> 00:16:15.660]  我跟大家分享兩個重點
[00:16:15.660 --> 00:16:22.060]  首先是有關我們渴望得榮耀的心
[00:16:22.060 --> 00:16:24.860]  人渴望得榮耀是好的
[00:16:24.860 --> 00:16:27.860]  也可能是上帝做我們的特性
[00:16:27.860 --> 00:16:29.260]  從來沒有人會渴望
[00:16:29.260 --> 00:16:31.060]  我越丟臉我越開心
[00:16:31.060 --> 00:16:33.060]  沒有的
[00:16:33.060 --> 00:16:35.460]  當然是渴望得榮耀的
[00:16:35.460 --> 00:16:38.460]  問題只不過是
[00:16:38.460 --> 00:16:41.860]  怎樣得到榮耀
[00:16:41.860 --> 00:16:47.660]  以及能夠得到怎樣的榮耀呢?
[00:16:47.660 --> 00:16:49.860]  作為基督徒我們要知道
[00:16:49.860 --> 00:16:54.460]  福音其實已經給我們帶來了榮光
[00:16:54.460 --> 00:16:57.060]  是有豐盛生命的榮光
[00:16:57.060 --> 00:16:59.860]  也是有永恆生命的榮光
[00:16:59.860 --> 00:17:03.660]  使我們可以活得更加積極
[00:17:03.660 --> 00:17:06.860]  更加有動力
[00:17:06.860 --> 00:17:11.060]  當我們在人世間遇到困難的時候
[00:17:11.060 --> 00:17:15.460]  例如,突然聽到醫生宣告我們患了癌症
[00:17:15.460 --> 00:17:19.260]  我們不需要像一些無夫那麼盼望的人
[00:17:19.260 --> 00:17:23.460]  整天都在驚慌地度日
[00:17:23.460 --> 00:17:26.860]  還有些人會痛著去找人
[00:17:26.860 --> 00:17:31.260]  「哎呀!有沒有什麼特殊的方法?介紹給我吧!」
[00:17:31.260 --> 00:17:33.260]  我記得從前的教會
[00:17:33.260 --> 00:17:35.260]  我聽過有位患病的人
[00:17:35.260 --> 00:17:38.260]  託我的教會一位會友
[00:17:38.260 --> 00:17:41.060]  代他在這裡賣一些中藥
[00:17:41.060 --> 00:17:42.860]  他說:「看看這張藥方
[00:17:42.860 --> 00:17:45.860]  裡面全部都是一些什麼蜈蚣之類的
[00:17:45.860 --> 00:17:48.060]  很毒的東西」
[00:17:48.060 --> 00:17:50.060]  原來開這個藥方的人
[00:17:50.060 --> 00:17:52.660]  是希望以毒攻毒
[00:17:52.660 --> 00:17:55.460]  來幫助病人
[00:17:55.460 --> 00:17:57.660]  很多未認識福音的人
[00:17:57.660 --> 00:18:00.260]  都會有這種有病的時候
[00:18:00.260 --> 00:18:03.060]  亂求醫的傾向
[00:18:03.060 --> 00:18:07.060]  但我們已經認識福音真果的人
[00:18:07.060 --> 00:18:13.060]  要以我們是上帝子民的身份為榮
[00:18:13.060 --> 00:18:15.060]  帶著盼望
[00:18:15.060 --> 00:18:17.060]  來面對生活的困難
[00:18:17.060 --> 00:18:20.060]  以及一切的病患
[00:18:20.060 --> 00:18:23.060]  第一,姐妹過去兩年
[00:18:23.060 --> 00:18:26.060]  我都跟癌症對抗
[00:18:26.060 --> 00:18:29.060]  開始的時候又要割腸
[00:18:29.060 --> 00:18:32.860]  後來因為癌症轉移到輸尿管
[00:18:32.860 --> 00:18:34.660]  引起腎衰竭
[00:18:34.660 --> 00:18:40.060]  又要把那段阻塞了的輸尿管割掉
[00:18:40.060 --> 00:18:42.460]  然後還要做化療
[00:18:42.460 --> 00:18:44.460]  不做也不行了
[00:18:44.460 --> 00:18:47.260]  但大家可以以為我作見證
[00:18:47.260 --> 00:18:50.860]  我有沒有王虹渡日
[00:18:50.860 --> 00:18:52.260]  沒有嘛
[00:18:52.260 --> 00:18:53.860]  我還是每個星期回來
[00:18:53.860 --> 00:18:55.860]  和大家一起敬拜上帝
[00:18:55.860 --> 00:18:58.060]  還時時和一些弟兄姊妹
[00:18:58.060 --> 00:19:00.460]  有午餐團計
[00:19:00.460 --> 00:19:04.460]  這都是由於我有福音的盼望
[00:19:04.460 --> 00:19:06.060]  即使我離世
[00:19:06.060 --> 00:19:08.260]  都是與主同在
[00:19:08.260 --> 00:19:11.660]  保祿說:那是有得無比的
[00:19:11.660 --> 00:19:13.460]  我都效法過了
[00:19:13.460 --> 00:19:16.860]  死也無所謂
[00:19:16.860 --> 00:19:20.460]  翻天間而已
[00:19:20.460 --> 00:19:23.260]  其次我們要想
[00:19:23.260 --> 00:19:26.460]  我們要得到什麼榮光
[00:19:26.460 --> 00:19:29.860]  其實世上的榮光都是會過去的
[00:19:29.860 --> 00:19:31.860]  唯有天上的榮光
[00:19:31.860 --> 00:19:38.060]  是我們應該努力爭取的
[00:19:38.060 --> 00:19:39.860]  我記得有一個故事
[00:19:39.860 --> 00:19:44.060]  講到一個美國人
[00:19:44.060 --> 00:19:46.060]  他已經三十多歲了
[00:19:46.060 --> 00:19:48.860]  有一天他就走過那間
[00:19:48.860 --> 00:19:51.260]  他讀中學的時候的母校
[00:19:51.260 --> 00:19:54.460]  他就想進去探望一下校長
[00:19:54.460 --> 00:19:58.260]  或者以前的老師在那裡
[00:19:58.260 --> 00:20:02.660]  走過那裡看到一個垃圾箱
[00:20:02.660 --> 00:20:05.060]  哇,一看
[00:20:05.060 --> 00:20:08.860]  裡面有很多獎杯、獎牌
[00:20:08.860 --> 00:20:12.060]  上面很多刻有他的名字
[00:20:12.060 --> 00:20:14.260]  原來當他讀書的時候
[00:20:14.260 --> 00:20:16.260]  他是打網球很厲害的
[00:20:16.260 --> 00:20:20.860]  事事代表學校來為校爭光
[00:20:20.860 --> 00:20:23.660]  贏了很多獎杯、獎牌
[00:20:23.660 --> 00:20:27.460]  但是時間過了十幾年了
[00:20:27.460 --> 00:20:30.460]  學校方面可能需要多一些空間
[00:20:30.460 --> 00:20:32.860]  來放一些新的獎杯、獎牌
[00:20:32.860 --> 00:20:35.860]  就將他從前的獎杯、獎牌
[00:20:35.860 --> 00:20:40.260]  扔在垃圾桶上
[00:20:40.260 --> 00:20:44.260]  世上的榮光是會過去的
[00:20:44.260 --> 00:20:48.060]  我鼓勵大家要爭取天上的榮光
[00:20:48.060 --> 00:20:54.460]  我記得上帝對丹尼尼說
[00:20:54.460 --> 00:20:59.860]  睡在地裡塵海中的必有多人醒過來
[00:20:59.860 --> 00:21:02.460]  其中有得永生的
[00:21:02.460 --> 00:21:07.060]  有受羞辱永遠被增護的
[00:21:07.060 --> 00:21:09.260]  自衛人要發光
[00:21:09.260 --> 00:21:11.860]  如同天上的光
[00:21:11.860 --> 00:21:15.260]  那令許多人歸於而的
[00:21:15.260 --> 00:21:18.260]  必發光如星
[00:21:18.260 --> 00:21:20.860]  直到永永遠遠
[00:21:20.860 --> 00:21:23.860]  在《丹尼理書》十二章二到三節
[00:21:23.860 --> 00:21:25.460]  我想請大家留意
[00:21:25.460 --> 00:21:28.860]  究竟什麼人會發光如星呢?
[00:21:28.860 --> 00:21:31.060]  直到永永遠遠
[00:21:31.060 --> 00:21:35.860]  就是那些令許多人歸於而的
[00:21:35.860 --> 00:21:39.060]  對我們來說就是要傳福音
[00:21:39.060 --> 00:21:42.460]  福音的榮光不是給我們讀響的
[00:21:42.460 --> 00:21:45.060]  主耶穌吩咐我們要傳福音
[00:21:45.060 --> 00:21:47.860]  要將福音的榮光照射出去
[00:21:47.860 --> 00:21:49.460]  幫助更多的人
[00:21:49.460 --> 00:21:54.260]  得到福音真光帶來的祝福
[00:21:54.260 --> 00:21:56.460]  許多人不願意傳福音的原因
[00:21:56.460 --> 00:22:00.860]  很多時候是因為怕尷尬
[00:22:00.860 --> 00:22:02.860]  人們不相信
[00:22:02.860 --> 00:22:04.260]  總是不知怎的
[00:22:04.260 --> 00:22:06.860]  好像格格不仁
[00:22:06.860 --> 00:22:10.260]  但如果我們真的以福音為榮
[00:22:10.260 --> 00:22:14.860]  其實我們不需要怕尷尬
[00:22:14.860 --> 00:22:17.260]  許多聽到福音的人
[00:22:17.260 --> 00:22:19.860]  不理他們是否相信
[00:22:19.860 --> 00:22:21.060]  能夠相信
[00:22:21.060 --> 00:22:24.460]  都是靠聖靈在他們心裡的工作
[00:22:24.460 --> 00:22:26.660]  要除去他們心中的面紗
[00:22:26.660 --> 00:22:28.860]  包括傳統的信仰
[00:22:28.860 --> 00:22:30.860]  先入為主的信念
[00:22:30.860 --> 00:22:34.660]  其實都是要靠聖靈才能做到的
[00:22:34.660 --> 00:22:37.260]  不過聖靈不做的
[00:22:37.260 --> 00:22:39.460]  就是傳廣福音
[00:22:39.460 --> 00:22:43.860]  所以主耶穌吩咐我們要去做
[00:22:43.860 --> 00:22:50.660]  因此如果我們以盼望得到永恆的榮光
[00:22:50.660 --> 00:22:54.860]  我們就不要去怕去傳福音
[00:22:54.860 --> 00:22:57.460]  令更多人認識著
[00:22:57.460 --> 00:23:00.660]  因為我們將來的生命
[00:23:00.660 --> 00:23:03.060]  就會發光如星
[00:23:03.060 --> 00:23:06.460]  直到永永遠遠
[00:23:06.460 --> 00:23:09.060]  我們一起祈禱
[00:23:09.060 --> 00:23:10.260]  神話天父感謝祢
[00:23:10.260 --> 00:23:12.460]  揀選了我們認識祢
[00:23:12.460 --> 00:23:15.660]  讓我們得到福音的真光
[00:23:15.660 --> 00:23:19.060]  可以帶著盼望和動力
[00:23:19.060 --> 00:23:20.260]  活在世上
[00:23:20.260 --> 00:23:23.260]  為祢做美好的見證
[00:23:23.260 --> 00:23:24.860]  求祢幫助我們
