
[00:00:00.000 --> 00:00:07.280]  主持人:今天是我們的掰餅主日,每一個月的第一個主日,我們興旺愛就是掰餅主日。
[00:08:48.400 --> 00:09:01.580]  神了,神了,這個代價太大了吧,怎麼有可能呢?神為我們所做的事怎麼有可能呢?
[00:09:01.580 --> 00:09:15.280]  有一次Lisa的兒子Kevin他晚上打工回家的路上面,他在車上跟同學們開玩笑,他忽然間就大叫了一聲,結果他車上有個小朋友就嚇呆了,
[00:09:15.360 --> 00:09:42.400]  當然那孩子是心臟有問題的,那孩子就嚇呆了,結果其他的同學也不知所措,就趕快把那個孩子送到急診室去了,那Kevin他自己也慌了,他馬上就打電話叫媽媽,媽媽Lisa抓了皮包就跑,這什麼意思?愛兒子,這是Lisa她愛兒子的表現,那我們的神呢?他怎麼愛我們呢?
[00:09:43.920 --> 00:10:12.560]  所以他對我們,我們的上帝對我們毫無保留,毫無保留,他為我們守了他的兒子,只要我們願意接受耶穌到我們的生命裡面來,十字架保血之約就把天父要賞賜給我們屬靈的產業全都啟動了,我們就開始領受,領受十字架就改變了我們的身份,
[00:10:12.960 --> 00:10:42.000]  改變了我們的地位,所以在他的保血裡面呢,我們就得救贖,得一致,我們捆綁得釋放,我們的生命就開始進入豐盛裡面,這就是得救的恩典,這就是得救的恩典,Hallelujah,我們得救受洗是因著信,被神稱為義,所以當我們成為基督徒之後,我們不再做客旅,
[00:10:42.400 --> 00:11:10.400]  我們是與聖徒同國,我們是神家裡面的人,所以在基督裡,我們就開始了教會的生活,我們開始走成聖的道路,保羅提醒我們,嘿,我們是新造的人,我們是新造的人,從覺知信耶穌的那一刻,聖靈就住在我們的心裡,受洗以後,主耶穌的保血接近我們之後,我們就與耶穌同死同復活,
[00:11:11.200 --> 00:11:39.840]  就不再受罪的捆綁和挾制,那我們就活在恩典裡面,我們活在恩典裡面,我們靠著聖靈行事,我們被聖靈帶領,成為神的兒女,然後這份信心的操練是需要持續的,你的信心要不斷的操練,信主得救贖,這個恩典是白白得的,但是你是否能夠繼續的在恩典中蒙福呢?
[00:11:40.720 --> 00:12:05.040]  那就是有人說,當信主的時候,是我們跟主的蜜月期,所以不論你跟神求什麼,神都會給你,但事實上,我們的主是我們的天父,當他接受我們以後,他就把他的恩典,他用他的恩典歡迎我們回到他的家中,這是一份關係。
[00:12:05.440 --> 00:12:24.160]  所以信主不應該說蜜月期過了,而是隨著時間,我們自己就慢慢的冷淡了,退後了,我們跟神的關係就不再那麼熱情,我們對神就沒有那個熱情了,那個熱情就跑掉了。
[00:12:25.200 --> 00:12:51.400]  所以說,提多書裡面跟我們說,神知道他救我們,不是因為我們能夠做什麼,而是照著他的憐憫,藉著重生的喜和聖靈的根心,使那住在我們裡面的聖靈就要來調整我們跟神的關係。
[00:12:51.880 --> 00:13:07.140]  所以你每個禮拜天你來到這裡,你不是說我是基督徒,所以我禮拜天一定要來,我來fulfill my duty,不是這個意思,我們禮拜天來,我們是要用心靈和誠實來敬拜他。
[00:13:07.680 --> 00:13:22.780]  用心靈和誠實敬拜他,而且在我們平常的生活中,我們也要在我們所碰到,我們所見到的人事物的時候,我們要在那個時候,在那個人的面前,我們要來彰顯神的榮美。
[00:13:23.920 --> 00:13:38.420]  而且還有,我們要養成一個習慣,我們要養成一個習慣,當我們碰到難處的時候,你就直接來到主的面前,直接來到他面前,得詞不得詞,你就來稱頌讚美他。
[00:13:38.420 --> 00:13:53.200]  你要相信我們的神是不務事的神,所以你不要把信心建立在環境和眼見上,而要把信心建立在我們跟主的關係上面。
[00:13:53.920 --> 00:14:07.700]  做一個和神信義的人,好,來不一樣,那成聖又是怎麼一回事?我們講成聖,得救、成聖、得榮耀,那第二個成聖是怎麼回事呢?
[00:14:07.700 --> 00:14:22.200]  你覺不覺得我們生活中充滿了苦難,剛才親媽媽在念經文的時候,叫我們還要歡歡喜喜的,前兩天我在聽一篇講道,
[00:14:22.960 --> 00:14:39.760]  就說有一個神的仆人,他跑去跟一個牧師說,他看見有沙蛋在戳,他跟那個牧師講,我看到那個沙蛋在戳你的船,不停地戳,不停地戳,
[00:14:40.040 --> 00:14:56.360]  那戳了以後,那個水就不停地進了船,然後眼看著那個船整個都要沉下去了,忽然間就看到一雙大手把那個船從海裏面這樣子拖住,然後船就繼續平安地往前走。
[00:14:57.200 --> 00:15:16.060]  你知道我聽到這個事情的時候我就想,因為我知道那個牧師是誰,他們的教會在哪裏,牧師是一個非常有能力的牧師,他們的教會是非常非常大的教會,那他都要面臨有人去戳船,更何況我們呢,我們這麼小的教會。
[00:15:17.240 --> 00:15:46.380]  你知道最近我們很多人,有一些人在參加四十天的禁食禱告,而且其實教會最近你們也知道,發生了一些有很多的事情,那些事情都其實沒有人看到,都認為你自己是那個受傷的人,從來沒有看到牧師跟我也是那個受傷的人。
[00:15:47.000 --> 00:16:09.240]  但是禮拜四的晚上回家路上我就跟牧師講,我說牧師,我說我們的裏面有太多的傷害,太多的委屈,太多的怒氣,我說這一些對我們的服飾一點好處都沒有的,這些東西在我們裏面我們服飾不下去的,所以禮拜五我整天就禁食在神的面前。
[00:16:10.040 --> 00:16:30.700]  你知道神是信使的,我們的神是信使的,上個禮拜五晚上我們卑鄙小組聚會的時候,從敬拜茶經到結束,喜樂得不得了,我告訴你那是不可能的事情,心中有那麼多事怎麼能喜樂,我就是非常的喜樂。
[00:16:31.200 --> 00:16:52.520]  到了禮拜天的早上我就跟牧師一起,我們又一起禱告宣告,有求神的同在,你們覺不覺得,我自己是很覺得,上個禮拜天我們聚會的時候,從敬拜牧師講到卑鄙小組服飾,超喜樂的整個過程,感謝讚美主。
[00:16:53.800 --> 00:17:20.160]  雖然我們每一個人,我們每一家都有很多的難處,但是我們要學,我們要先來感謝讚美主,在《創世紀》二十九章到三十五章中間就講到,我不曉得你們記不記得一個Lady Leah,Lady Leah是雅各的妻子之一,她很會生小孩,
[00:17:20.600 --> 00:17:35.360]  所以當她生到她第四個小孩的時候,她就說這一回我要讚美耶和華,所以她就幫她兒子的名字取名叫尤大,尤大的意思就是讚美主的意思。
[00:17:35.480 --> 00:18:00.120]  所以到了四世紀第一章,第一節到第三節的時候,主說在征戰的時候,尤大要先上去,這什麼意思?就是告訴我們說,在征戰的時候,我們先不要看那個危機,我們先來讚美主,我們先來讚美主,所以讓讚美走在前面,讓讚美走在前面。
[00:18:00.480 --> 00:18:11.420]  而且你記不記得在約書亞紀裡面,當約書亞帶著以色列人去攻打耶利哥城的時候,他們沒有用一兵一卒,他們做什麼?
[00:18:11.680 --> 00:18:36.720]  祭司就是每天安靜的繞著城走,每天安靜的繞著城走,到了第七天最後的時候,那祭司就開始吹腳,然後百姓就呼喊,當百姓呼喊,祭司吹腳的時候,城牆全部都倒塌下來,你看到沒有,那個讚美的力量,感謝主。
[00:18:37.360 --> 00:19:00.720]  所以在臣聖的道路上面,親愛的弟兄姊妹,我們不要抱怨,我們不要抱怨環境,我們也不要在主面前控告、責備,而且你要想,弟兄姊妹,那個坐寶座的神,祂不知道誰是誰非嗎?祂是個不公不義的神嗎?
[00:19:03.200 --> 00:19:22.920]  當我們心中有苦讀的時候,神祝福的門就關起來了,祂不要我們,祂不要聽我們的控告,你不要到神面前去講,你有多苦,誰對不起你,神不聽,很抱歉,I don't even understand why,難道我講的不是事實嗎?
[00:19:23.520 --> 00:19:52.160]  但神不要聽,祂說,來我的面前,你先來仰望我,把你自己轉向神,而且就是單單的讓讚美飛揚,稱頌讚美祂,你不要去跟環境講話,你跟環境講話會讓你沮喪,你要跟神講話,用讚美的話,把我們的盼望帶到祂的面前來。
[00:19:54.040 --> 00:20:23.480]  Hallelujah,而且讓讚美成為你的生活方式,讚美是收成的關鍵,你有讚美,你才有收成,而且你要為我們的教會,這個微小的教會,你要來感恩,我們不要每天都做啊,我們教會怎麼人那麼少啊,怎麼那麼沒有力氣啊,祂不要聽的,祂要做啊,我們感謝讚美你,
[00:20:23.520 --> 00:20:49.560]  我們的弟兄姊妹回來了,開學了,大家都回來了,謝謝你,謝謝你讓我們在這個加美之處,在這個意大利的downtown,能夠有一個這麼小的教會,這麼美好的地方,加美之處,讓我們弟兄姊妹在這裡聚會,我們要來感恩,弟兄姊妹我們要來感恩,在我們的身上,我們要為我們的每一個恩典,我們來讚美祂,
[00:20:50.240 --> 00:20:55.580]  我們用感謝和讚美的話,來敲開祂在我們身上的命定,
[00:20:55.580 --> 00:21:12.860]  牧師最喜歡講的,椅子要坐滿,要有兩堂聚會,我們以前每次都想祂在做夢,感謝主,我們要真的是用讚美來帶下主的命定,而且弟兄姊妹,我們要學會,
[00:21:13.520 --> 00:21:25.360]  在最黑暗的裡面,我們要禱告,唱詩,讚美,我們要操練我們自己,讓上帝的能力彰顯在我們的需要上,
[00:21:25.360 --> 00:21:42.640]  Hallelujah,你開車的時候你也可以讚美神,你洗澡的時候你也可以讚美神,你經常的去思想神在聖經中,在歷史上的作為,你心中就會有安慰,你就不怕,你要順服那使人在夜間歌唱的神,
[00:21:43.000 --> 00:21:59.600]  Hallelujah,歷來之下二十章二十二節裡面講說,當人開始讚美的時候,耶和華就派伏兵去攻擊那攻擊猶大人的雅門人,摩押人,希爾山人,把他們都打敗了,
[00:22:00.560 --> 00:22:23.800]  所以你看,你要去思想神在聖經裡面的作為,祂以前在做,祂現在在做,祂以後還要再做,Hallelujah,所以我們要堅持,我們要剛強壯膽,我們要等候神的時刻,等到神的時候到了,環境就要為我們效力,
[00:22:24.520 --> 00:22:46.360]  使我們能夠在最黑暗的時候,最失望的時候,我們仍然等候神的得勝要臨到我們,我們要看見,失去一個帳單,沒事,你沒有把市場失去,你還在市場上,感謝讚美主,Hallelujah,而且我們要撐著住氣,
[00:22:47.960 --> 00:23:13.300]  在每一個困難中,讓猶大先上去,我們先來讚美神,我想我們最近都有很多的經歷,禮拜三的時候,我陪一個姐妹出去辦事,辦好事就要走了,我就倒車,你知道我車上是有monitor的,我看了monitor,沒車了,我才開始倒車的,
[00:23:13.440 --> 00:23:41.420]  我一出去,馬上就碰到一個老太太,開了一台全新的車子,我外系,我會死氣,我撞到人家一個全新的車子,我跟你講,我實在是,你知道雖然是輕輕的碰了一點點而已,但是一個車禍就是一個車禍嘛,對不對,那好了,我心中實在是非常非常的懊惱,所以我回到家裡面,我就請牧師,我說牧師你為我禱告吧,
[00:23:42.000 --> 00:24:09.120]  而且我也請了一些牧者們,大家都為我的比較close的朋友為我禱告,我想,我除了唱詩禱告讚美,我可以幹嘛,我可以做什麼,感謝主,剛才親媽媽讀的經文,患難要生忍耐,忍耐要生老練,老練要生盼望,盼望就不自羞恥,
[00:24:09.640 --> 00:24:35.940]  所以,因著那賜在我們裡面的聖靈的神,把愛澆灌在我們的心裡面,你知道,牧師非常的有憐憫,他一句話都沒有責備我,感謝讚美主,你知道嗎,這些對他,對我,這些都是一些成聖的操練,我們一定要操練這件事情,
[00:24:38.720 --> 00:25:07.880]  事情已經發生了,我嚇得要命,我跟喬阿姨講說我不敢再開車了,喬阿姨說,no,你每次你就要開車,坐在駕駛台前面,你就先禱告,感謝讚美主,我們哪裡有軟弱,我們要克服它,不是逃避它,我們相信我們的神必要保守我們,hallelujah,最後我跟大家來分享得榮耀,
[00:25:09.600 --> 00:25:32.380]  今年二零一八年一月份,耶魯大學開了一堂課,叫做心理學與美好生活,四分之一的學生都衝去修這門課,這門課就大爆滿了,所以耶魯現在已經不開這個課了,為什麼,因為他把它放到網上去了,在網上更多的人可以修這門課得到美好的人生,
[00:25:33.840 --> 00:26:02.820]  有沒有,牧師有沒有給你們,慧瑤,牧師有沒有給你那個,沒有,ok,那我念給你們聽好了,那這個他們耶魯大學這個心理學和美好人生的課在講什麼,他其實他這個課就是教你怎麼樣過美好的生活,所以他們的學生都叫這門課叫做快樂課,怎麼過快樂,你喜不喜歡,你願不願意快樂啊,
[00:26:03.440 --> 00:26:29.140]  那我們來聽聽他怎麼講快樂課,他說第一個,你每一天要沉思十分鐘,什麼都不要想,有點像在靜坐一樣,那你再想想看,這是什麼意思,跟你每天早上起來,打開WeChat,N.365為兒女禱告,每日靈修,是不是,一樣的,他說的,跟我們基督徒做一樣嘛,
[00:26:29.420 --> 00:26:55.780]  第二個,他說你每天花半個小時,每天寫下你今天最感恩的事情,他說你至少去寫五項,包括你大便很滄桐,通常你都可以感恩的,你有沒有聽到我們牧師每次幫人家禱告,願你吃喝拉撒睡正常,以前牧師太子幫我們這樣禱告的時候,我們都覺得怎麼這麼不屬靈,那很重要耶,
[00:26:56.700 --> 00:27:08.900]  第三個,他說你不要在網站裡面加入太多的群,尤其是那個負面的社群網站,他說你把它刪掉,那會bother你,
[00:27:09.980 --> 00:27:30.540]  第四個,他說每個月你寫一封信,你很感恩誰,你給他寫一個信,我們天天都在做這個事情,謝謝,感謝讚美主,你我不是都在寫這種事情嗎,第五個,他說你每一個月至少有一天把你自己放空,發呆,聽音樂,看電影,唱歌,
[00:27:31.740 --> 00:27:50.740]  然後第六個,他說你每天睡覺之前,你去閱讀一下那些帶給你平靜的書,然後聽聽令你感動的音樂,然後第七個,他說當你在煩惱的時候,你就要扭轉他的方法,就是重複以上一到五的動作,
[00:27:51.580 --> 00:28:13.980]  然後第八,他說你對那個成功跟金錢的概念不要太抓得太緊,太要,你知道我們現在很多人怎麼跟著金錢後面跑的,他說不要對這個金錢跟成功的渴望太高,
[00:28:14.260 --> 00:28:35.260]  然後最後第九項,他說一切快樂的秘訣是什麼,是給,他說根據大多數的研究跟調查,就是不斷地給,不斷地幫助人,從事志工,是擁有最多美好人生的人,也是最快樂的人,
[00:28:35.940 --> 00:29:00.700]  這就這麼久一點,他現在已經在網上瘋得不行了,快樂的快樂客,那你想想看,分析起來,這跟我們基督徒的屬靈生活是不是很像,叫你靈修,叫你感謝讚美,然後叫你幾乎是所有我們屬靈的生活,
[00:29:01.100 --> 00:29:29.580]  參加禱告會,參加小組,每天讀經,禱告,唱讚美,吃聚會,主日聚會,我們基督徒就已經supposedly,我們是快樂的人,還有對金錢,我們誠意奉獻,也是很棒的一個祝福,對不對,也是我們領受祝福的一個方法,還有怎麼樣,服事,
[00:29:30.540 --> 00:29:44.140]  愈服事愈甘甜,愈服事愈甘甜,這些都是我們基督徒的本質跟產業,所以親愛的,你快不快樂,快樂,我們都要很快樂。
[00:29:45.300 --> 00:30:01.660]  主持人:有一本書叫做《Man's Searching for Meaning》,中文翻譯過來就是說尋找人生的意義。這本書的作者Frankie,他是一個在納粹集中營生還的猶太人,
[00:30:02.300 --> 00:30:15.560]  所以當他回到自由世界的時候,他一看,他的父母親也死了,他的妻子也死了,他的兒女都死了,然後過一陣子,在集中營裡面跟他一起生還的人居然有人自殺了。
[00:30:17.540 --> 00:30:38.580]  那Frankie他是一個心理醫生,結果他在幫人家看病的過程中,他開始有一種treatment,他的treatment叫做logotherapy,如果你懂希伯來文的話,你就知道loga是什麼,是神的道。
[00:30:39.080 --> 00:30:48.180]  所以Frankie他在幫人家看病的時候,他就幫助他的患者去找到生命的意義和目的。
[00:30:49.980 --> 00:31:12.000]  你知道今年發生了兩個很大的事情,有兩個人,一個是61歲的一個很有名的廚師叫做Antonio Borden,他是一個非常成功的cook,做飯的,而且他還是一個作家。
[00:31:12.240 --> 00:31:25.620]  他在電視上面有他自己的節目,他跟各國的領袖一起吃飯,他是一個非常有名的人,結果61歲他選擇結束他的生命。
[00:31:26.840 --> 00:31:49.540]  那還有一個叫做Kitty Speck,Kitty Speck是做什麼,fashion designer,他是在設計皮包的,他專門設計皮包,他幾歲?他今年才55歲,所以這些人他們都擁有他們令人羨慕的名利。
[00:31:51.480 --> 00:32:17.660]  然後他們都在他們生命中最巔峰的時候,他們找不到他們的意義和目的,他們就選擇結束了他們自己的生命,這兩個人都是很明顯的天之交織,但是在他們所有的功成名就裡面,他們沒有找到快樂,他們沒有找到生命的意義和價值。
[00:32:21.180 --> 00:32:44.420]  格林多後書四章十七節到十八節裡面講說,我們這自戰至今的苦楚,要為我們成就極重無比永遠的榮耀,原來我們不是顧念所看得見的,乃是顧念所看不見的,因為看得見的都是暫時的,看不見的才是永遠的。
[00:32:45.620 --> 00:33:07.820]  所以耶魯的教授他提醒人了,他說總有一天,當你不再那麼成功的時候,當你的收入開始往下降的時候,那你的人生會不會覺得說以前的這些很虛偽的驕傲跟自信可能在一夜之間就全被摧毀了,會不會?
[00:33:09.420 --> 00:33:26.740]  所以那些東西是你眼睛看得見的,都是暫時的,什麼才是看不見的,什麼才是永遠的呢?什麼是你能夠帶到永遠去?
[00:33:28.940 --> 00:33:58.700]  我有一個好朋友她年輕的時候,她嫁給一個從澳洲來的一個很高級的工程師,所以這公司都是派他們到世界各地去工作,那你們做工程師的你們就知道,派出去的通通都是公司付錢,從搬家到安頓,他們德國、日本、澳洲到處都去,結果後來有一次,她的丈夫就在一個工作變遷的時候,他就掉下來了。
[00:33:59.540 --> 00:34:14.780]  之後她就一陣不覺,她就爬不起來了,她爬不起來了,她也不爬了,她天天就在外面吃喝找女朋友,因為那是看得見的,保不住的。
[00:34:18.620 --> 00:34:34.060]  我們再來講一下在約翰福音十七章裡面,我念給你們聽,在約翰福音十七章第一節、第三節跟第四節,我念給你們聽:
[00:34:34.060 --> 00:34:56.820]  「耶穌舉目望天說:父啊,時候到了,願祢榮耀祢的兒子,使兒子也榮耀祢。」這是第一節,然後第三節就是:「認識獨一的真神,並且認識祢所差來的耶穌,就是永生。」
[00:34:56.820 --> 00:35:05.660]  然後第四節是:「我在地上已經榮耀祢,祢所託付我的,我已經成全了。」
[00:35:05.660 --> 00:35:17.700]  這三節經文是耶穌在上世之駕前單獨跟神的對話,主耶穌說:「祢所託付我的,我已經完成了。」
[00:35:17.700 --> 00:35:29.900]  什麼是上帝的交代?上帝交代祂什麼?上帝交代我們的耶穌,第一個,要讓世人認識上帝是獨一的真神。
[00:35:29.900 --> 00:35:41.400]  第二個,就是認識聖父所差來的聖子,耶穌基督,就是永生。這是上帝託付給耶穌基督的。
[00:35:41.400 --> 00:35:53.460]  主耶穌祂知道,祂自己祂知道祂要被鞭打,祂要被釘十字架,那祂生命的目的就是要來完成父的旨意,
[00:35:53.460 --> 00:36:06.700]  讓人能夠因為十架的救贖,能夠與神和好,能夠揭穿撒旦的謊言,能夠把撒旦所奪去的再帶回到神的國度裡面來。
[00:36:06.700 --> 00:36:27.060]  就如第一節裡面耶穌說的,祂說耶穌以遵行神的旨意就上了十字架,主為我們上十字架,在十字架上祂榮耀了天父,天父也榮耀祂,Hallelujah!
[00:36:27.060 --> 00:36:38.040]  所以,得榮耀是我們要來完成神所託付給我們的。
[00:36:38.040 --> 00:36:54.960]  你有沒有想過,神託付你什麼?好像我們從來不去想這些,我們忙死了,我們每天遞有我們的困難都遞有不完了,你知道什麼是神託付你的嗎?
[00:36:54.960 --> 00:37:13.620]  神說,馬賽福音二十八章,神託付給我們一個大使命,叫我們要把人帶到神的面前來,去死萬民作主的門徒,奉父子聖靈的名為他們施行,這是神託付給我們的。
[00:37:13.620 --> 00:37:37.280]  你知道我的Edan小的時候,我跟他講了一個故事,我跟Edan講,我說在一個王國裡面有一個國王,這個國王他有一個女兒,一個小女兒,這個小女兒長得非常的漂亮,那他也非常的,父王非常疼愛他,那他自己也很知道他自己的身份,
[00:37:37.280 --> 00:38:00.060]  他知道他自己,所以他從小他在宮中他就學習怎麼樣做一個公主,他的身份,做公主的禮儀,他都做得非常的好,很有公主的氣質,就有一天這個國王他就出外旅行,那在外面不曉得怎麼發生什麼意外,他很久就沒有回來,
[00:38:00.060 --> 00:38:28.260]  就沒有回來以後,這個朝中裡面就有那個奸臣就起來叛變,叛變之後不但霸佔了那個王國,甚至把這個公主趕出宮廷去,那公主就不曉得到哪裡去,就流浪在外面了,她不再有美麗的衣服了,然後她的頭髮、手腳都變得粗粗髒髒的,你從外表根本你認不出她是一個公主來,就是那個失蹤的公主。
[00:38:29.820 --> 00:38:52.360]  有一天國王很神奇地回來了,平定叛軍,奪回國權,然後他就開始出去找他這個失蹤的女兒,已經一陣子了,什麼事情都不一樣了,所以公主可能也有一點變了。
[00:38:52.900 --> 00:39:14.160]  但是就在這個尋找的過程中,這國王他在一個貧窮髒亂的平民區裡面,他一眼就看到他的女兒,他一眼就認出他的女兒,因為不論衣服多麼的破舊髒亂,公主從來沒有失去她做公主的身份。
[00:39:19.020 --> 00:39:42.840]  親愛的弟兄姐妹,因著耶穌基督,我們是神的兒女,你是尊貴的,你是尊貴的,在我們的身上,神有美好的旨意,不論環境多麼的困苦,多麼的不好,
[00:39:44.200 --> 00:40:13.380]  你一定要讓你自己維持那個謙卑柔和的態度,跟時刻要彰顯神的容美,不論你的衣服多破,不論你的頭髮多亂,你要像那個公主一樣,不要失去你的身份,不要動不動就生氣,不要事情一發生,馬上來,都是人家不對,先檢討我們自己。
[00:40:14.220 --> 00:40:28.740]  我們要用忍耐所做成的功夫來克服我們自己,就像剛才我講的那個經句,那自戰自清的苦楚,為了要成就那將來極重無比的永遠的榮耀。
[00:40:31.820 --> 00:40:52.560]  牧師很喜歡說,我們過在地如在天的生活,他很喜歡這樣講,所以只要我們常常記住我們基督徒的身份,我們的身上就能夠發出那個新香的氣,而且我們的身上也會有基督的容美。
