
[00:00:00.000 --> 00:00:01.720]  讓我們先聽神的導議
[00:01:34.000 --> 00:01:36.000]  然後我們一起細心的去看看
[00:01:36.000 --> 00:01:38.000]  這段經文裡
[00:01:38.000 --> 00:01:40.000]  究竟有什麼教訓給我們
[00:01:40.000 --> 00:01:42.000]  好,我們一起找到
[00:01:42.000 --> 00:01:44.000]  聖經之後我們一起讀
[00:01:44.000 --> 00:01:46.000]  好不好
[00:01:46.000 --> 00:01:48.000]  好,以上第一節
[00:01:48.000 --> 00:01:50.000]  拿我米的丈夫
[00:01:50.000 --> 00:01:52.000]  以利米勒的親族中
[00:01:52.000 --> 00:01:54.000]  有一個人名
[00:01:54.000 --> 00:01:56.000]  叫波亞斯
[00:01:56.000 --> 00:01:58.000]  是個大財主
[00:01:58.000 --> 00:02:00.000]  摩訶女子魯德
[00:02:00.000 --> 00:02:02.000]  對拿我米說
[00:02:02.000 --> 00:02:04.000]  容我往田間去
[00:02:04.000 --> 00:02:06.000]  我夢誰的恩
[00:02:06.000 --> 00:02:08.000]  就在誰的身後
[00:02:08.000 --> 00:02:10.000]  拾取墨水
[00:02:10.000 --> 00:02:12.000]  拿我米說
[00:02:12.000 --> 00:02:14.000]  女兒啊,你只管去
[00:02:14.000 --> 00:02:16.000]  魯德就去了
[00:02:16.000 --> 00:02:18.000]  來到田間就在修割的人
[00:02:18.000 --> 00:02:20.000]  身後拾取墨水
[00:02:20.000 --> 00:02:22.000]  塔合考
[00:02:22.000 --> 00:02:24.000]  拿我米的丈夫
[00:02:24.000 --> 00:02:26.000]  以利米勒的親族中
[00:02:26.000 --> 00:02:28.000]  有一個人名
[00:02:28.000 --> 00:02:30.000]  叫波亞斯
[00:02:30.000 --> 00:02:32.000]  是個大財主
[00:02:32.000 --> 00:02:34.000]  摩訶女子魯德
[00:02:34.000 --> 00:02:36.000]  對拿我米說
[00:02:36.000 --> 00:02:38.000]  容我往田間去
[00:02:38.000 --> 00:02:40.000]  我夢誰的恩
[00:02:40.000 --> 00:02:42.000]  就在誰的身後
[00:02:42.000 --> 00:02:44.000]  拾取墨水
[00:02:44.000 --> 00:02:46.000]  拿我米說
[00:02:46.000 --> 00:02:48.000]  女兒啊,你只管去
[00:02:48.000 --> 00:02:50.000]  摩訶女子魯德
[00:02:50.000 --> 00:02:52.000]  對拿我米說
[00:02:52.000 --> 00:02:54.000]  容我往田間去
[00:02:54.000 --> 00:02:56.000]  我夢誰的恩
[00:02:56.000 --> 00:02:58.000]  就在誰的身後
[00:02:58.000 --> 00:03:00.000]  拾取墨水
[00:03:00.000 --> 00:03:02.000]  拿我米說
[00:03:02.000 --> 00:03:04.000]  容我往田間去
[00:03:04.000 --> 00:03:06.000]  我夢誰的恩
[00:03:06.000 --> 00:03:08.000]  就在誰的身後
[00:03:08.000 --> 00:03:10.000]  拾取墨水
[00:03:10.000 --> 00:03:12.000]  拿我米說
[00:03:12.000 --> 00:03:14.000]  容我往田間去
[00:03:14.000 --> 00:03:16.000]  我夢誰的恩
[00:03:16.000 --> 00:03:18.000]  就在誰的身後
[00:03:18.000 --> 00:03:20.000]  拾取墨水
[00:03:20.000 --> 00:03:22.000]  拿我米說
[00:03:22.000 --> 00:03:24.000]  容我往田間去
[00:03:24.000 --> 00:03:26.000]  我夢誰的恩
[00:03:26.000 --> 00:03:28.000]  就在誰的身後
[00:03:28.000 --> 00:03:30.000]  拾取墨水
[00:03:30.000 --> 00:03:32.000]  拿我米說
[00:03:32.000 --> 00:03:34.000]  容我往田間去
[00:03:34.000 --> 00:03:36.000]  我夢誰的恩
[00:03:36.000 --> 00:03:38.000]  就在誰的身後
[00:03:38.000 --> 00:03:40.000]  拾取墨水
[00:03:40.000 --> 00:03:42.000]  拿我米說
[00:03:42.000 --> 00:03:44.000]  容我往田間去
[00:03:44.000 --> 00:03:46.000]  我夢誰的恩
[00:03:46.000 --> 00:03:48.000]  就在誰的身後
[00:03:48.000 --> 00:03:50.000]  拾取墨水
[00:03:50.000 --> 00:03:52.000]  拿我米說
[00:03:52.000 --> 00:03:54.000]  容我往田間去
[00:03:54.000 --> 00:03:56.000]  我夢誰的恩
[00:03:56.000 --> 00:03:58.000]  就在誰的身後
[00:03:58.000 --> 00:04:00.000]  拾取墨水
[00:04:00.000 --> 00:04:02.000]  拿我米說
[00:04:02.000 --> 00:04:04.000]  容我往田間去
[00:04:04.000 --> 00:04:06.000]  我夢誰的恩
[00:04:06.000 --> 00:04:08.000]  就在誰的身後
[00:04:08.000 --> 00:04:10.000]  拾取墨水
[00:04:10.000 --> 00:04:12.000]  拿我米說
[00:04:12.000 --> 00:04:14.000]  容我往田間去
[00:04:14.000 --> 00:04:16.000]  我夢誰的恩
[00:04:16.000 --> 00:04:18.000]  就在誰的身後
[00:04:18.000 --> 00:04:20.000]  拾取墨水
[00:04:20.000 --> 00:04:22.000]  拿我米說
[00:04:22.000 --> 00:04:24.000]  容我往田間去
[00:04:24.000 --> 00:04:26.000]  我夢誰的恩
[00:04:26.000 --> 00:04:28.000]  就在誰的身後
[00:04:28.000 --> 00:04:30.000]  拾取墨水
[00:04:30.000 --> 00:04:32.000]  拿我米說
[00:04:32.000 --> 00:04:34.000]  容我往田間去
[00:04:34.000 --> 00:04:36.000]  我夢誰的恩
[00:04:36.000 --> 00:04:38.000]  就在誰的身後
[00:04:38.000 --> 00:04:40.000]  拾取墨水
[00:04:40.000 --> 00:04:42.000]  拿我米說
[00:04:42.000 --> 00:04:44.000]  容我往田間去
[00:04:44.000 --> 00:04:46.000]  我夢誰的恩
[00:04:46.000 --> 00:04:48.000]  就在誰的身後
[00:04:48.000 --> 00:04:50.000]  拾取墨水
[00:04:50.000 --> 00:04:52.000]  拿我米說
[00:04:52.000 --> 00:04:54.000]  容我往田間去
[00:04:54.000 --> 00:04:56.000]  我夢誰的恩
[00:04:56.000 --> 00:04:58.000]  就在誰的身後
[00:04:58.000 --> 00:05:00.000]  拾取墨水
[00:05:00.000 --> 00:05:02.000]  拿我米說
[00:05:02.000 --> 00:05:04.000]  容我往田間去
[00:05:04.000 --> 00:05:06.000]  我夢誰的恩
[00:05:06.000 --> 00:05:08.000]  就在誰的身後
[00:05:08.000 --> 00:05:10.000]  拾取墨水
[00:05:10.000 --> 00:05:12.000]  拿我米說
[00:05:12.000 --> 00:05:14.000]  容我往田間去
[00:05:14.000 --> 00:05:16.000]  我夢誰的恩
[00:05:16.000 --> 00:05:18.000]  就在誰的身後
[00:05:18.000 --> 00:05:20.000]  拾取墨水
[00:05:20.000 --> 00:05:22.000]  拿我米說
[00:05:22.000 --> 00:05:24.000]  容我往田間去
[00:05:24.000 --> 00:05:26.000]  我夢誰的恩
[00:05:26.000 --> 00:05:28.000]  就在誰的身後
[00:05:28.000 --> 00:05:30.000]  拾取墨水
[00:05:30.000 --> 00:05:32.000]  拿我米說
[00:05:32.000 --> 00:05:34.000]  容我往田間去
[00:05:34.000 --> 00:05:36.000]  我夢誰的恩
[00:05:36.000 --> 00:05:38.000]  就在誰的身後
[00:05:38.000 --> 00:05:40.000]  拾取墨水
[00:05:40.000 --> 00:05:42.000]  拿我米說
[00:05:42.000 --> 00:05:44.000]  容我往田間去
[00:05:44.000 --> 00:05:46.000]  我夢誰的恩
[00:05:46.000 --> 00:05:48.000]  就在誰的身後
[00:05:48.000 --> 00:05:50.000]  拾取墨水
[00:05:50.000 --> 00:05:52.000]  拿我米說
[00:05:52.000 --> 00:05:54.000]  容我往田間去
[00:05:54.000 --> 00:05:56.000]  我夢誰的恩
[00:05:56.000 --> 00:05:58.000]  就在誰的身後
[00:05:58.000 --> 00:06:00.000]  拾取墨水
[00:06:00.000 --> 00:06:02.000]  拿我米說
[00:06:02.000 --> 00:06:04.000]  容我往田間去
[00:06:04.000 --> 00:06:06.000]  我夢誰的恩
[00:06:06.000 --> 00:06:08.000]  就在誰的身後
[00:06:08.000 --> 00:06:10.000]  拾取墨水
[00:06:10.000 --> 00:06:12.000]  拿我米說
[00:06:12.000 --> 00:06:14.000]  容我往田間去
[00:06:14.000 --> 00:06:16.000]  我夢誰的恩
[00:06:16.000 --> 00:06:18.000]  就在誰的身後
[00:06:18.000 --> 00:06:20.000]  拾取墨水
[00:06:20.000 --> 00:06:22.000]  拿我米說
[00:06:22.000 --> 00:06:24.000]  容我往田間去
[00:06:24.000 --> 00:06:26.000]  我夢誰的恩
[00:06:26.000 --> 00:06:28.000]  就在誰的身後
[00:06:28.000 --> 00:06:30.000]  拾取墨水
[00:06:30.000 --> 00:06:32.000]  拿我米說
[00:06:32.000 --> 00:06:34.000]  容我往田間去
[00:06:34.000 --> 00:06:36.000]  我夢誰的恩
[00:06:36.000 --> 00:06:38.000]  就在誰的身後
[00:06:38.000 --> 00:06:40.000]  拾取墨水
[00:06:40.000 --> 00:06:42.000]  拿我米說
[00:06:42.000 --> 00:06:44.000]  容我往田間去
[00:06:44.000 --> 00:06:46.000]  我夢誰的恩
[00:06:46.000 --> 00:06:48.000]  就在誰的身後
[00:06:48.000 --> 00:06:50.000]  拾取墨水
[00:06:50.000 --> 00:06:52.000]  拿我米說
[00:06:52.000 --> 00:06:54.000]  容我往田間去
[00:06:54.000 --> 00:06:56.000]  我夢誰的恩
[00:06:56.000 --> 00:06:58.000]  就在誰的身後
[00:06:58.000 --> 00:07:00.000]  拾取墨水
[00:07:00.000 --> 00:07:02.000]  拿我米說
[00:07:02.000 --> 00:07:04.000]  容我往田間去
[00:07:04.000 --> 00:07:06.000]  我夢誰的恩
[00:07:06.000 --> 00:07:08.000]  就在誰的身後
[00:07:08.000 --> 00:07:10.000]  拾取墨水
[00:07:10.000 --> 00:07:12.000]  拿我米說
[00:07:12.000 --> 00:07:14.000]  容我往田間去
[00:07:14.000 --> 00:07:16.000]  我夢誰的恩
[00:07:16.000 --> 00:07:18.000]  就在誰的身後
[00:07:18.000 --> 00:07:20.000]  拾取墨水
[00:07:20.000 --> 00:07:22.000]  拿我米說
[00:07:22.000 --> 00:07:24.000]  容我往田間去
[00:07:24.000 --> 00:07:26.000]  我夢誰的恩
[00:07:26.000 --> 00:07:28.000]  就在誰的身後
[00:07:28.000 --> 00:07:30.000]  拾取墨水
[00:07:30.000 --> 00:07:32.000]  拿我米說
[00:07:32.000 --> 00:07:34.000]  容我往田間去
[00:07:34.000 --> 00:07:36.000]  我夢誰的恩
[00:07:36.000 --> 00:07:38.000]  就在誰的身後
[00:07:38.000 --> 00:07:40.000]  拾取墨水
[00:07:40.000 --> 00:07:42.000]  拿我米說
[00:07:42.000 --> 00:07:44.000]  容我往田間去
[00:07:44.000 --> 00:07:46.000]  我夢誰的恩
[00:07:46.000 --> 00:07:48.000]  就在誰的身後
[00:07:48.000 --> 00:07:50.000]  拾取墨水
[00:07:50.000 --> 00:07:52.000]  拿我米說
[00:07:52.000 --> 00:07:54.000]  容我往田間去
[00:07:54.000 --> 00:07:56.000]  我夢誰的恩
[00:07:56.000 --> 00:07:58.000]  就在誰的身後
[00:07:58.000 --> 00:08:00.000]  拾取墨水
[00:08:00.000 --> 00:08:02.000]  拿我米說
[00:08:02.000 --> 00:08:04.000]  容我往田間去
[00:08:04.000 --> 00:08:06.000]  我夢誰的恩
[00:08:06.000 --> 00:08:08.000]  就在誰的身後
[00:08:08.000 --> 00:08:10.000]  拾取墨水
[00:08:10.000 --> 00:08:12.000]  拿我米說
[00:08:12.000 --> 00:08:14.000]  容我往田間去
[00:08:14.000 --> 00:08:16.000]  我夢誰的恩
[00:08:16.000 --> 00:08:18.000]  就在誰的身後
[00:08:18.000 --> 00:08:20.000]  拾取墨水
[00:08:20.000 --> 00:08:22.000]  拿我米說
[00:08:22.000 --> 00:08:24.000]  容我往田間去
[00:08:24.000 --> 00:08:26.000]  我夢誰的恩
[00:08:26.000 --> 00:08:28.000]  就在誰的身後
[00:08:28.000 --> 00:08:30.000]  拾取墨水
[00:08:30.000 --> 00:08:32.000]  拿我米說
[00:08:32.000 --> 00:08:34.000]  容我往田間去
[00:08:34.000 --> 00:08:36.000]  我夢誰的恩
[00:08:36.000 --> 00:08:38.000]  就在誰的身後
[00:08:38.000 --> 00:08:40.000]  拾取墨水
[00:08:40.000 --> 00:08:42.000]  拿我米說
[00:08:42.000 --> 00:08:44.000]  容我往田間去
[00:08:44.000 --> 00:08:46.000]  我夢誰的恩
[00:08:46.000 --> 00:08:48.000]  就在誰的身後
[00:08:48.000 --> 00:08:50.000]  拾取墨水
[00:08:50.000 --> 00:08:52.000]  拿我米說
[00:08:52.000 --> 00:08:54.000]  容我往田間去
[00:08:54.000 --> 00:08:56.000]  我們再次看看聖經頭兩節說什麼
[00:08:56.000 --> 00:08:58.000]  他說拿我米的丈夫
[00:08:58.000 --> 00:09:00.000]  以利米勒的親族中
[00:09:00.000 --> 00:09:02.000]  有一個人
[00:09:02.000 --> 00:09:04.000]  名叫波亞斯
[00:09:04.000 --> 00:09:06.000]  是一個大財主
[00:09:06.000 --> 00:09:08.000]  摩訶女子路德
[00:09:08.000 --> 00:09:10.000]  對拿我米說
[00:09:10.000 --> 00:09:12.000]  容我往田間去
[00:09:12.000 --> 00:09:14.000]  我夢誰的恩
[00:09:14.000 --> 00:09:16.000]  就在誰的身後
[00:09:16.000 --> 00:09:18.000]  拾取墨水
[00:09:18.000 --> 00:09:20.000]  拿我米說
[00:09:20.000 --> 00:09:22.000]  女兒啊,去吧
[00:09:22.000 --> 00:09:24.000]  在聖經裡
[00:09:24.000 --> 00:09:26.000]  我們可以看到
[00:09:26.000 --> 00:09:28.000]  原來有一個
[00:09:28.000 --> 00:09:30.000]  屬神的子民
[00:09:30.000 --> 00:09:32.000]  他不只是說
[00:09:32.000 --> 00:09:34.000]  他好像上帝一樣
[00:09:34.000 --> 00:09:36.000]  有同樣像上帝的屬性
[00:09:36.000 --> 00:09:38.000]  就是說了的話
[00:09:38.000 --> 00:09:40.000]  他一定要做
[00:09:40.000 --> 00:09:42.000]  他不能拒絕他自己說過的話
[00:09:42.000 --> 00:09:44.000]  然後他就
[00:09:44.000 --> 00:09:46.000]  抵賴不去做
[00:09:46.000 --> 00:09:48.000]  因為在聖經裡
[00:09:48.000 --> 00:09:50.000]  我們可以看到原來上帝也是
[00:09:50.000 --> 00:09:52.000]  有這樣的性情
[00:09:52.000 --> 00:09:54.000]  譬如在新約聖經裡
[00:09:54.000 --> 00:09:56.000]  有一個作者
[00:09:56.000 --> 00:09:58.000]  保羅
[00:09:58.000 --> 00:10:00.000]  在他的提摩太后書
[00:10:00.000 --> 00:10:02.000]  第二章十三節
[00:10:02.000 --> 00:10:04.000]  曾經這樣介紹過我們的主
[00:10:04.000 --> 00:10:06.000]  他說我們縱然失信
[00:10:06.000 --> 00:10:08.000]  他,就是指上帝
[00:10:08.000 --> 00:10:10.000]  仍然是可信
[00:10:10.000 --> 00:10:12.000]  因為他不能背負自己
[00:10:12.000 --> 00:10:14.000]  這個正正就是新約的時代
[00:10:14.000 --> 00:10:16.000]  保羅如何體會到我們的上帝
[00:10:16.000 --> 00:10:18.000]  保羅熟悉舊約聖經
[00:10:18.000 --> 00:10:20.000]  當他讀了聖經那麼多年的時候
[00:10:20.000 --> 00:10:22.000]  他明白上帝的一個特點
[00:10:22.000 --> 00:10:24.000]  就是上帝說了的話
[00:10:24.000 --> 00:10:26.000]  言出必行
[00:10:26.000 --> 00:10:28.000]  他不會說說了算了
[00:10:28.000 --> 00:10:30.000]  我們中國人
[00:10:30.000 --> 00:10:32.000]  特別是廣東人,經常說說了算了
[00:10:32.000 --> 00:10:34.000]  算了就是不算了
[00:10:34.000 --> 00:10:36.000]  就是不做了
[00:10:36.000 --> 00:10:38.000]  但是我們的神不是這樣
[00:10:38.000 --> 00:10:40.000]  他說得出,他一定去履行
[00:10:40.000 --> 00:10:42.000]  路德同樣有這樣的性情
[00:10:42.000 --> 00:10:44.000]  他說過的話
[00:10:44.000 --> 00:10:46.000]  他不只是說說過
[00:10:46.000 --> 00:10:48.000]  那就算了
[00:10:48.000 --> 00:10:50.000]  不是這樣的,他說的話
[00:10:50.000 --> 00:10:52.000]  他真的去做,並且他想想
[00:10:52.000 --> 00:10:54.000]  是怎樣去做
[00:10:54.000 --> 00:10:56.000]  剛才我們看這段經文
[00:10:56.000 --> 00:10:58.000]  第二章第一至第二節
[00:10:58.000 --> 00:11:00.000]  我們發覺有同樣兩個人物
[00:11:00.000 --> 00:11:02.000]  一個就是拿奧米
[00:11:02.000 --> 00:11:04.000]  另一個就是路德
[00:11:04.000 --> 00:11:06.000]  在聖經裏面
[00:11:06.000 --> 00:11:08.000]  記載他們又有一些很特別的地方
[00:11:08.000 --> 00:11:10.000]  他說在這裏
[00:11:10.000 --> 00:11:12.000]  我們發覺到拿奧米
[00:11:12.000 --> 00:11:14.000]  原來被記載
[00:11:14.000 --> 00:11:16.000]  是一個大財主的親戚
[00:11:16.000 --> 00:11:18.000]  他的名字叫波亞斯
[00:11:18.000 --> 00:11:20.000]  作者其實是刻意在這裏
[00:11:20.000 --> 00:11:22.000]  介紹給我們知道
[00:11:22.000 --> 00:11:24.000]  拿奧米
[00:11:24.000 --> 00:11:26.000]  其實他一直
[00:11:26.000 --> 00:11:28.000]  他的眼睛,甚至他的心
[00:11:28.000 --> 00:11:30.000]  一直在看著甚麼
[00:11:30.000 --> 00:11:32.000]  作者在這裏告訴我們
[00:11:32.000 --> 00:11:34.000]  原來拿奧米的
[00:11:34.000 --> 00:11:36.000]  屬靈狀態其實真的挺可怕
[00:11:36.000 --> 00:11:38.000]  他似乎
[00:11:38.000 --> 00:11:40.000]  是一個屬神的子民
[00:11:40.000 --> 00:11:42.000]  他似乎
[00:11:42.000 --> 00:11:44.000]  活在上帝的
[00:11:44.000 --> 00:11:46.000]  福地裏面
[00:11:46.000 --> 00:11:48.000]  甚至他只要說上帝赐福
[00:11:48.000 --> 00:11:50.000]  這個猶大地伯尼行的地方
[00:11:50.000 --> 00:11:52.000]  所以他才回來
[00:11:52.000 --> 00:11:54.000]  但原來
[00:11:54.000 --> 00:11:56.000]  拿奧米一直看的是很多的利益
[00:11:56.000 --> 00:11:58.000]  作者在行文當中
[00:11:58.000 --> 00:12:00.000]  刻意指出
[00:12:00.000 --> 00:12:02.000]  其實拿奧米
[00:12:02.000 --> 00:12:04.000]  其實他著眼的是很多財
[00:12:04.000 --> 00:12:06.000]  很多勢
[00:12:06.000 --> 00:12:08.000]  究竟甚麼才使他能夠
[00:12:08.000 --> 00:12:10.000]  重新過著一個
[00:12:10.000 --> 00:12:12.000]  舒適的生活
[00:12:12.000 --> 00:12:14.000]  或者怎樣才可以重新得到一些利益
[00:12:14.000 --> 00:12:16.000]  拿奧米在這裏
[00:12:16.000 --> 00:12:18.000]  既然他說上帝
[00:12:18.000 --> 00:12:20.000]  祝福這個伯尼行的地方
[00:12:20.000 --> 00:12:22.000]  但他有沒有甚麼行動呢
[00:12:22.000 --> 00:12:24.000]  從這段聖經裏面
[00:12:24.000 --> 00:12:26.000]  作者也都同時
[00:12:26.000 --> 00:12:28.000]  一句都沒有說過
[00:12:28.000 --> 00:12:30.000]  這個拿奧米回到這個
[00:12:30.000 --> 00:12:32.000]  猶大地伯尼行
[00:12:32.000 --> 00:12:34.000]  做過甚麼事
[00:12:34.000 --> 00:12:36.000]  我們從這段聖經裏面
[00:12:36.000 --> 00:12:38.000]  見到他只是坐在一個地方
[00:12:38.000 --> 00:12:40.000]  等人接濟的情況
[00:12:40.000 --> 00:12:42.000]  在這段聖經裏面還有一個特點
[00:12:42.000 --> 00:12:44.000]  在第二章第一節裏面
[00:12:44.000 --> 00:12:46.000]  特別記載的
[00:12:46.000 --> 00:12:48.000]  不再是
[00:12:48.000 --> 00:12:50.000]  拿奧米的丈夫
[00:12:50.000 --> 00:12:52.000]  為主線
[00:12:52.000 --> 00:12:54.000]  反而主詞是落在拿奧米
[00:12:54.000 --> 00:12:56.000]  拿奧米的丈夫
[00:12:56.000 --> 00:12:58.000]  以利米蘭
[00:12:58.000 --> 00:13:00.000]  有一個親族
[00:13:00.000 --> 00:13:02.000]  當中叫波亞斯
[00:13:02.000 --> 00:13:04.000]  是大財主
[00:13:04.000 --> 00:13:06.000]  在這裏特別聖經裏面
[00:13:06.000 --> 00:13:08.000]  講到這個親族裏面
[00:13:08.000 --> 00:13:10.000]  這個介紹
[00:13:10.000 --> 00:13:12.000]  原來可以翻譯為一個朋友
[00:13:12.000 --> 00:13:14.000]  換句話來講
[00:13:14.000 --> 00:13:16.000]  拿奧米回到
[00:13:16.000 --> 00:13:18.000]  這個伯尼行的時候
[00:13:18.000 --> 00:13:20.000]  其實
[00:13:20.000 --> 00:13:22.000]  他很想只是有些朋友
[00:13:22.000 --> 00:13:24.000]  靠著一些關係
[00:13:24.000 --> 00:13:26.000]  能夠重新得到一些
[00:13:26.000 --> 00:13:28.000]  好處
[00:13:28.000 --> 00:13:30.000]  從這樣的心態裏面
[00:13:30.000 --> 00:13:32.000]  告訴我們知道
[00:13:32.000 --> 00:13:34.000]  拿奧米這種類型的信仰
[00:13:34.000 --> 00:13:36.000]  其實都很可怕
[00:13:36.000 --> 00:13:38.000]  他活在一個稱之為
[00:13:38.000 --> 00:13:40.000]  神的群體裏面
[00:13:40.000 --> 00:13:42.000]  甚至自己可以說是
[00:13:42.000 --> 00:13:44.000]  猶太人當中的一份子
[00:13:44.000 --> 00:13:46.000]  流著的是
[00:13:46.000 --> 00:13:48.000]  正統神子民的人的血
[00:13:48.000 --> 00:13:50.000]  但是
[00:13:50.000 --> 00:13:52.000]  他所活出來的生命
[00:13:52.000 --> 00:13:54.000]  沒有行動
[00:13:54.000 --> 00:13:56.000]  他所看到的情況就是
[00:13:56.000 --> 00:13:58.000]  看看有什麼親戚朋友
[00:13:58.000 --> 00:14:00.000]  有什麼好處
[00:14:00.000 --> 00:14:02.000]  看看有沒有人去接濟我
[00:14:02.000 --> 00:14:04.000]  沒有
[00:14:04.000 --> 00:14:06.000]  從聖經裏面我們看到
[00:14:06.000 --> 00:14:08.000]  一個這樣的人
[00:14:08.000 --> 00:14:10.000]  其實是否真的配稱為
[00:14:10.000 --> 00:14:12.000]  神的子民呢
[00:14:12.000 --> 00:14:14.000]  這個其實我們早幾堂
[00:14:14.000 --> 00:14:16.000]  崇拜裏面或者講道當中
[00:14:16.000 --> 00:14:18.000]  已經講過很多次
[00:14:18.000 --> 00:14:20.000]  我們再不重複了
[00:14:20.000 --> 00:14:22.000]  但是當一個人
[00:14:22.000 --> 00:14:24.000]  如果他是有神生命的人
[00:14:24.000 --> 00:14:26.000]  他應該像上帝一樣
[00:14:26.000 --> 00:14:28.000]  好像上帝是什麼
[00:14:28.000 --> 00:14:30.000]  剛才我們已經講過
[00:14:30.000 --> 00:14:32.000]  上帝是必行的
[00:14:32.000 --> 00:14:34.000]  他講過的話一定去做
[00:14:34.000 --> 00:14:36.000]  因為他不能背負自己
[00:14:36.000 --> 00:14:38.000]  他不能對不起自己
[00:14:38.000 --> 00:14:40.000]  上帝一定要做
[00:14:40.000 --> 00:14:42.000]  他講過的話
[00:14:42.000 --> 00:14:44.000]  上帝已經許過
[00:14:44.000 --> 00:14:46.000]  如果真的能夠
[00:14:46.000 --> 00:14:48.000]  建一個以色列國的時候
[00:14:48.000 --> 00:14:50.000]  他一定從
[00:14:50.000 --> 00:14:52.000]  阿伯拉罕的後裔而出
[00:14:52.000 --> 00:14:54.000]  而阿伯拉罕的後裔
[00:14:54.000 --> 00:14:56.000]  要延續的就是
[00:14:56.000 --> 00:14:58.000]  到大衛
[00:14:58.000 --> 00:15:00.000]  的過程當中就是我們現在看的空隙時間
[00:15:00.000 --> 00:15:02.000]  上帝
[00:15:02.000 --> 00:15:04.000]  為了履行他的
[00:15:04.000 --> 00:15:06.000]  應許他怎麼做呢
[00:15:06.000 --> 00:15:08.000]  他真的看上去
[00:15:08.000 --> 00:15:10.000]  好像沒有辦法
[00:15:10.000 --> 00:15:12.000]  但是上帝原來在
[00:15:12.000 --> 00:15:14.000]  過程當中又找到一個
[00:15:14.000 --> 00:15:16.000]  跟他性情一樣
[00:15:16.000 --> 00:15:18.000]  肯相信他的奴隸
[00:15:18.000 --> 00:15:20.000]  來延續這個工作
[00:15:20.000 --> 00:15:22.000]  不過從這裏我們可以看到
[00:15:22.000 --> 00:15:24.000]  在今天這個
[00:15:24.000 --> 00:15:26.000]  那俄米色的一個信仰
[00:15:26.000 --> 00:15:28.000]  真是廣泛地留在
[00:15:28.000 --> 00:15:30.000]  我們的教會裏面
[00:15:30.000 --> 00:15:32.000]  是很值得我們每個信徒去重新思想一下
[00:15:32.000 --> 00:15:34.000]  我們今天
[00:15:34.000 --> 00:15:36.000]  的屬靈生命是如何
[00:15:36.000 --> 00:15:38.000]  如果我們以為我們舉了手
[00:15:38.000 --> 00:15:40.000]  信了耶穌
[00:15:40.000 --> 00:15:42.000]  表示過自己是一個基督徒
[00:15:42.000 --> 00:15:44.000]  甚至可能說我已經受洗了
[00:15:44.000 --> 00:15:46.000]  浸了
[00:15:46.000 --> 00:15:48.000]  於是我就一定上到天堂
[00:15:48.000 --> 00:15:50.000]  在聖經這裏
[00:15:50.000 --> 00:15:52.000]  不是這樣的
[00:15:52.000 --> 00:15:54.000]  如果你是這樣想的,你跟那俄米一樣
[00:15:54.000 --> 00:15:56.000]  你的信仰
[00:15:56.000 --> 00:15:58.000]  是沒有行動
[00:15:58.000 --> 00:16:00.000]  因為你的信仰只是留在一種虛幻
[00:16:00.000 --> 00:16:02.000]  自己幻想的裏面
[00:16:02.000 --> 00:16:04.000]  只有一個名銜
