
[00:00:00.000 --> 00:00:03.740]  今天的講題叫做一切從感恩開始
[00:03:52.120 --> 00:03:55.360]  我自己呢
[00:03:55.360 --> 00:04:00.440]  兩年前帶弟兄姊妹去大陸短孫
[00:04:00.440 --> 00:04:01.160]  留守兒童
[00:04:01.160 --> 00:04:03.160]  我們也有演過這個故事
[00:04:03.160 --> 00:04:04.400]  做過感恩的孩子
[00:04:04.400 --> 00:04:06.240]  就正正是當日的劇目
[00:04:06.240 --> 00:04:09.840]  但是當你讀這段經文的時候
[00:04:09.840 --> 00:04:13.720]  你有沒有想過到底什麼是聖經講的感恩?
[00:04:13.720 --> 00:04:18.840]  是不是真的別人幫你拿了一些東西
[00:04:18.840 --> 00:04:22.320]  你講一聲謝謝這麼簡單呢
[00:04:22.320 --> 00:04:25.680]  今天我很想跟你慢慢去看這段經文
[00:04:25.680 --> 00:04:27.720]  翻開這堂崇拜弟兄姊妹
[00:04:27.720 --> 00:04:30.080]  你知道其實我們是在講
[00:04:30.080 --> 00:04:32.000]  Recharge in the Word of God
[00:04:32.000 --> 00:04:34.160]  就是我們在神的話語裡面
[00:04:34.160 --> 00:04:34.920]  重新得力
[00:04:34.920 --> 00:04:37.120]  我們在講這個系列的
[00:04:37.120 --> 00:04:39.200]  今天好像離題了
[00:04:39.200 --> 00:04:40.200]  但是不是
[00:04:40.200 --> 00:04:41.080]  今天不是離題
[00:04:41.080 --> 00:04:42.720]  今天是一個Demo
[00:04:42.720 --> 00:04:43.880]  是一個示範
[00:04:43.880 --> 00:04:44.960]  我很想告訴你
[00:04:44.960 --> 00:04:47.560]  當我們一群人去預備聖經
[00:04:47.560 --> 00:04:48.880]  預備講章的時候
[00:04:48.880 --> 00:04:50.840]  我們怎麼去提一段聖經
[00:04:50.840 --> 00:04:53.680]  其實我們就是慢慢一節一節
[00:04:53.680 --> 00:04:55.520]  比較深入一點去想
[00:04:55.520 --> 00:04:56.880]  原來當你發覺
[00:04:56.880 --> 00:04:58.000]  你想久一點
[00:04:58.000 --> 00:04:59.200]  想得深入一點
[00:04:59.200 --> 00:05:02.440]  這段聖經不是我們想像中那麼簡單
[00:05:02.440 --> 00:05:05.880]  我期望今天跟你做這個功課
[00:05:05.880 --> 00:05:07.800]  這段經文
[00:05:07.800 --> 00:05:10.120]  坦白講其實是兩個故事
[00:05:10.120 --> 00:05:12.760]  或者說是兩幕
[00:05:12.760 --> 00:05:15.880]  第一幕是講有十個麻風的病人
[00:05:15.880 --> 00:05:17.560]  耶穌治好了他
[00:05:17.560 --> 00:05:20.840]  第二幕是講其中一個回來找耶穌
[00:05:20.840 --> 00:05:22.240]  經文這麼說
[00:05:22.240 --> 00:05:24.080]  他說耶穌往耶路撒冷去
[00:05:24.080 --> 00:05:29.120]  經過撒瑪利亞和加利利中間的地區
[00:05:29.120 --> 00:05:32.400]  你要知道故事的背景
[00:05:32.400 --> 00:05:34.040]  你才明白故事
[00:05:34.040 --> 00:05:36.240]  有幅地圖
[00:05:36.240 --> 00:05:36.720]  對不起
[00:05:36.720 --> 00:05:38.120]  我只找到英文
[00:05:38.120 --> 00:05:39.560]  上面是加利利
[00:05:39.560 --> 00:05:41.280]  中間是撒瑪利亞
[00:05:41.280 --> 00:05:42.920]  下面是猶大
[00:05:42.920 --> 00:05:47.480]  講耶穌要從加利利去到猶大的耶路撒冷
[00:05:47.480 --> 00:05:49.000]  就是箭咀的地方
[00:05:49.000 --> 00:05:52.880]  說他在加利利和撒瑪利亞中間
[00:05:52.880 --> 00:05:55.520]  就是你看到的那種叫什麼顏色
[00:05:55.520 --> 00:05:57.440]  紫紅色
[00:05:57.440 --> 00:05:59.440]  劃著的那條線
[00:05:59.440 --> 00:06:01.360]  確實的地點
[00:06:01.360 --> 00:06:02.520]  沒有人說
[00:06:02.520 --> 00:06:03.600]  聖經也沒有交代
[00:06:03.600 --> 00:06:04.240]  我們不知道
[00:06:04.240 --> 00:06:06.040]  但是知道大概在那個地方
[00:06:06.040 --> 00:06:07.720]  你記住這幅圖畫
[00:06:07.720 --> 00:06:11.480]  待會對你解釋這段經文有一點點用處
[00:06:11.920 --> 00:06:13.920]  接著說耶穌進入村子
[00:06:13.920 --> 00:06:16.560]  有十個麻瘋病人迎面而來
[00:06:16.560 --> 00:06:17.800]  遠遠地站著
[00:06:17.800 --> 00:06:18.720]  高聲說
[00:06:18.720 --> 00:06:22.440]  「耶穌,老師,可憐我們吧!」
[00:06:22.440 --> 00:06:25.880]  有沒有人見過麻瘋病人?
[00:06:25.880 --> 00:06:30.040]  知不知道麻瘋病是什麼一回事?
[00:06:30.040 --> 00:06:33.960]  麻瘋病簡單一點說
[00:06:33.960 --> 00:06:35.120]  就是皮膚病
[00:06:35.120 --> 00:06:40.320]  它在古時是一個不能治癒的皮膚病
[00:06:40.320 --> 00:06:43.080]  除了它是皮膚病之外
[00:06:43.080 --> 00:06:44.520]  它還有傳染性
[00:06:44.520 --> 00:06:48.240]  所以當有一個人如果真的患了麻瘋
[00:06:48.240 --> 00:06:51.400]  他會被隔離一生
[00:06:51.400 --> 00:06:53.840]  或者用另一個說法
[00:06:53.840 --> 00:06:56.720]  就是趕他離開自己家
[00:06:56.720 --> 00:06:58.120]  OK?
[00:06:58.120 --> 00:07:00.360]  他是面對很多困難
[00:07:00.360 --> 00:07:03.880]  當麻瘋病發作越來越嚴重的時候
[00:07:03.880 --> 00:07:06.160]  他們的手指會潰爛
[00:07:06.160 --> 00:07:07.800]  爛到入骨的時候
[00:07:07.800 --> 00:07:09.480]  他們的手指會掉下來
[00:07:09.480 --> 00:07:12.920]  你看到這位先生手指都沒有了
[00:07:12.920 --> 00:07:15.040]  因為麻瘋病一邊入骨
[00:07:15.040 --> 00:07:16.560]  手指就會掉下來
[00:07:16.560 --> 00:07:18.880]  如果上到他的臉
[00:07:18.880 --> 00:07:20.880]  如果上到他的眼睛
[00:07:20.880 --> 00:07:22.000]  還會瞎掉
[00:07:22.000 --> 00:07:22.720]  OK?
[00:07:22.720 --> 00:07:24.560]  其實我們每一次說麻瘋
[00:07:24.560 --> 00:07:26.040]  我不是想給這些圖畫來看
[00:07:26.040 --> 00:07:28.240]  但我很想你很形象化地知道
[00:07:28.240 --> 00:07:31.440]  那十個人到底有多麼…
[00:07:31.440 --> 00:07:34.320]  desperate中文是什麼?
[00:07:34.320 --> 00:07:35.280]  我要戒掉
[00:07:35.280 --> 00:07:36.720]  我要盡量多說一點中文
[00:07:36.720 --> 00:07:37.680]  但我真的不懂得說
[00:07:37.680 --> 00:07:40.120]  就是很絕望
[00:07:40.120 --> 00:07:41.560]  困境裡面
[00:07:41.560 --> 00:07:43.560]  就是因為他們患麻瘋
[00:07:43.560 --> 00:07:45.720]  你想想
[00:07:45.720 --> 00:07:50.040]  這條村裡面有十個人
[00:07:50.040 --> 00:07:52.600]  耶穌為什麼進去?
[00:07:52.600 --> 00:07:56.560]  根據舊約的律例
[00:07:56.560 --> 00:07:58.200]  麻瘋病是需要隔離
[00:07:58.200 --> 00:07:59.760]  他不可以進入人群
[00:07:59.760 --> 00:08:03.080]  所以他們永遠是住在一些山旮旯
[00:08:03.080 --> 00:08:04.840]  很偏僻的地方
[00:08:05.240 --> 00:08:08.680]  所以你會看到唯一聚集在一起的那一群
[00:08:08.680 --> 00:08:10.880]  就是一群都是患麻瘋病的人
[00:08:10.880 --> 00:08:12.960]  因為大家都已經染病了
[00:08:12.960 --> 00:08:16.440]  我不用怕再傳染給你
[00:08:16.440 --> 00:08:18.920]  大家是一群隔離的人
[00:08:18.920 --> 00:08:20.720]  我想如果像今天是什麼呢?
[00:08:20.720 --> 00:08:24.120]  就好像最近是不是有一些德國麻疹
[00:08:24.120 --> 00:08:26.480]  麻疹不是德國
[00:08:26.480 --> 00:08:27.440]  香港麻疹
[00:08:27.440 --> 00:08:30.160]  就是有一種不是德國的麻疹
[00:08:30.160 --> 00:08:32.200]  令大家很驚慌
[00:08:32.200 --> 00:08:33.520]  你去旅行也要想
[00:08:33.520 --> 00:08:35.280]  特朗普也要想不要去台灣
[00:08:35.280 --> 00:08:36.440]  去別的地方玩
[00:08:36.440 --> 00:08:39.360]  因為很危險
[00:08:39.360 --> 00:08:41.760]  因為這些是很容易傳染
[00:08:41.760 --> 00:08:45.880]  耶穌在這裡說他進去的村
[00:08:45.880 --> 00:08:47.080]  很特別
[00:08:47.080 --> 00:08:49.880]  他不是進去找東西吃
[00:08:49.880 --> 00:08:51.800]  他不是進去找水喝
[00:08:51.800 --> 00:08:56.160]  他不是進去找可以住的地方
[00:08:56.160 --> 00:08:59.920]  他是進去找這群麻瘋病的病人
[00:09:01.280 --> 00:09:03.560]  經文繼續說,說什麼呢?
[00:09:03.560 --> 00:09:06.800]  耶穌看見就對他們說
[00:09:06.800 --> 00:09:07.880]  你們去
[00:09:07.880 --> 00:09:11.280]  把身體給祭司檢查
[00:09:11.280 --> 00:09:13.440]  這句話怎麼解釋呢?
[00:09:13.440 --> 00:09:18.360]  之前那些麻瘋病人高聲地隔離開一段距離
[00:09:18.360 --> 00:09:19.360]  就告訴耶穌
[00:09:19.360 --> 00:09:20.320]  可憐我們
[00:09:20.320 --> 00:09:21.960]  可憐我們
[00:09:21.960 --> 00:09:23.760]  耶穌的回應就是
[00:09:23.760 --> 00:09:24.760]  你去吧
[00:09:24.760 --> 00:09:27.280]  把身體給祭司檢查
[00:09:27.280 --> 00:09:29.080]  怎麼解釋呢?
[00:09:29.080 --> 00:09:30.560]  可能你沒有那個背景
[00:09:30.560 --> 00:09:32.320]  你覺得耶穌是九不搭八的
[00:09:32.320 --> 00:09:35.040]  但是這裡其實耶穌是說得很清楚
[00:09:35.040 --> 00:09:35.880]  就是說
[00:09:35.880 --> 00:09:37.360]  其實我願意醫治你
[00:09:37.360 --> 00:09:40.560]  當一個麻瘋病的人
[00:09:40.560 --> 00:09:41.800]  身體
[00:09:41.800 --> 00:09:43.680]  痊癒的時候
[00:09:43.680 --> 00:09:45.080]  他要做的
[00:09:45.080 --> 00:09:46.400]  不是回家
[00:09:46.400 --> 00:09:48.280]  是要去找祭司
[00:09:48.280 --> 00:09:49.560]  找祭司
[00:09:49.560 --> 00:09:51.640]  讓祭司檢查他的身體
[00:09:51.640 --> 00:09:52.840]  他要經過獻祭
[00:09:52.840 --> 00:09:55.040]  審判很多的過程
[00:09:55.040 --> 00:09:58.240]  他在祭司的見證下
[00:09:58.240 --> 00:10:00.480]  去宣告他潔淨了
[00:10:00.600 --> 00:10:03.800]  這個人才可以重新進入人群
[00:10:03.800 --> 00:10:05.440]  所以當耶穌說
[00:10:05.440 --> 00:10:07.720]  你去把身體給祭司檢查
[00:10:07.720 --> 00:10:08.840]  其實是這個意思
[00:10:08.840 --> 00:10:10.720]  有一段經文就說
[00:10:10.720 --> 00:10:15.000]  他們給麻疹病
[00:10:15.000 --> 00:10:16.600]  那個叫什麼?
[00:10:16.600 --> 00:10:20.400]  痊癒後潔淨的條例
[00:10:20.400 --> 00:10:22.560]  在利美記十四章
[00:10:22.560 --> 00:10:24.320]  一至三十二節
[00:10:24.320 --> 00:10:26.040]  看看你們有沒有眼力
[00:10:28.200 --> 00:10:30.800]  我想給你看的其實是一段很長的經文
[00:10:30.800 --> 00:10:33.120]  不僅是一段很長的經文
[00:10:33.120 --> 00:10:35.400]  而那個過程
[00:10:35.400 --> 00:10:36.640]  也很長
[00:10:36.640 --> 00:10:38.720]  好了,不要看
[00:10:38.720 --> 00:10:41.320]  我將它中立為三點
[00:10:41.320 --> 00:10:42.400]  你們讀了,好嗎?
[00:10:42.400 --> 00:10:44.160]  第一點,預備,1,2,3
[00:10:58.200 --> 00:11:00.760]  祈求潔淨的人要洗衣服
[00:11:00.760 --> 00:11:02.680]  剃去所有的毛髮
[00:11:02.680 --> 00:11:04.240]  用水洗澡
[00:11:04.240 --> 00:11:05.800]  他就潔淨了
[00:11:05.800 --> 00:11:07.760]  然後他可進營
[00:11:07.760 --> 00:11:12.000]  不過仍要在自己的帳篷外住七天
[00:11:12.000 --> 00:11:13.960]  若果你真的有麻瘋病
[00:11:13.960 --> 00:11:14.680]  你康復了
[00:11:14.680 --> 00:11:15.560]  你去到祭司
[00:11:15.560 --> 00:11:16.760]  祭司檢查過的時候
[00:11:16.760 --> 00:11:18.560]  你第一件事做的是洗澡
[00:11:18.560 --> 00:11:21.520]  然後剃去你身上所有的毛髮
[00:11:21.520 --> 00:11:23.280]  下一段經文會交代的
[00:11:23.280 --> 00:11:24.160]  連眼眉毛
[00:11:24.160 --> 00:11:25.240]  所有的毛髮
[00:11:25.240 --> 00:11:28.520]  都要全部剃掉,很搞笑的
[00:11:28.520 --> 00:11:30.400]  一看就知道你麻瘋病康復了
[00:11:30.400 --> 00:11:31.840]  很容易承認的
[00:11:31.840 --> 00:11:33.840]  這是第一天要做的事
[00:11:33.840 --> 00:11:36.120]  然後他要在哪裏?
[00:11:36.120 --> 00:11:37.480]  他可以進營
[00:11:37.480 --> 00:11:39.600]  意思是他可以進醒
[00:11:39.600 --> 00:11:41.360]  不過不可以進屋
[00:11:41.360 --> 00:11:44.400]  他要在屋外住七天
[00:11:44.400 --> 00:11:48.200]  請你們讀,預備,1,2,3
[00:11:48.200 --> 00:11:50.840]  祈求潔淨的人要洗衣服
[00:11:50.840 --> 00:11:52.840]  剃去所有的毛髮
[00:11:52.840 --> 00:11:56.240]  頭髮、鬍鬚、眼睛、鼻毛
[00:11:56.240 --> 00:11:58.600]  下全身的毛髮
[00:11:58.600 --> 00:12:00.600]  頭髮、衣服、耳朵
[00:12:00.600 --> 00:12:02.280]  用水洗澡
[00:12:02.280 --> 00:12:03.880]  剃去所有的毛髮
[00:12:03.880 --> 00:12:05.880]  我聽到有人說鼻毛
[00:12:05.880 --> 00:12:13.920]  第七天他要將剛生出來的毛髮再剃
[00:12:13.920 --> 00:12:15.920]  然後還有一天
[00:12:15.920 --> 00:12:19.200]  第八天祭司要為他獻贖罪祭
[00:12:19.200 --> 00:12:20.760]  他就見到
[00:12:20.760 --> 00:12:23.360]  為他獻贖罪祭,他就潔淨了
[00:12:23.360 --> 00:12:27.720]  整個過程在舊約的記載是很清楚的
[00:12:27.720 --> 00:12:30.200]  講明你要獻什麼,你要做什麼
[00:12:30.200 --> 00:12:31.800]  你要哪天做什麼
[00:12:31.800 --> 00:12:33.560]  頭到尾多少天?
[00:12:33.560 --> 00:12:35.560]  八天
[00:12:35.560 --> 00:12:38.320]  如果我們的故事來到這裏
[00:12:38.320 --> 00:12:39.520]  然後就說
[00:12:39.520 --> 00:12:42.600]  他們靜去的時候就潔淨了
[00:12:42.600 --> 00:12:45.360]  其實應該是一個很完整的故事
[00:12:45.360 --> 00:12:46.360]  你明白我說什麼嗎?
[00:12:46.360 --> 00:12:48.680]  有十個大麻瘋病的人
[00:12:48.680 --> 00:12:50.400]  求耶穌,你醫我吧
[00:12:50.400 --> 00:12:52.240]  耶穌說了一句話
[00:12:52.240 --> 00:12:54.680]  這十個就很聽話地去
[00:12:54.680 --> 00:12:57.240]  憑著莫大的信心
[00:12:57.240 --> 00:13:00.680]  這裏的經文交代是說他們什麼時候康復?
[00:13:00.680 --> 00:13:02.680]  去的時候
[00:13:02.680 --> 00:13:04.880]  不是康復才去的
[00:13:04.880 --> 00:13:07.840]  當他們願意踏上那條路
[00:13:07.840 --> 00:13:12.240]  去聖殿找祭司的時候
[00:13:12.240 --> 00:13:13.520]  他們就康復了
[00:13:13.520 --> 00:13:17.040]  其實這群人的信心很厲害
[00:13:17.040 --> 00:13:19.840]  你想想,如果你今天跟我說
[00:13:19.840 --> 00:13:21.520]  有人為你祈禱康復
[00:13:21.520 --> 00:13:23.120]  叫你去吧
[00:13:23.120 --> 00:13:25.440]  你也未必馬上去
[00:13:25.440 --> 00:13:26.960]  我不如先做這些
[00:13:26.960 --> 00:13:29.720]  不如先看看是否真的康復了
[00:13:29.720 --> 00:13:31.000]  其實嚴格來說
[00:13:31.000 --> 00:13:35.720]  這十個麻瘋病的人是極有信心
[00:13:35.720 --> 00:13:39.600]  上帝的說話加上麻瘋病人即時的回應
[00:13:39.600 --> 00:13:41.800]  帶來絕對的痊癒
[00:13:41.800 --> 00:13:46.320]  這十個麻瘋病的人的信心是很奇妙
[00:13:46.320 --> 00:13:47.200]  很偉大
[00:13:47.200 --> 00:13:51.680]  因為他們還未結症就已經去
[00:13:51.680 --> 00:13:54.760]  他們帶著很大的勇氣
[00:13:54.760 --> 00:13:56.760]  很大的承諾
[00:13:56.760 --> 00:13:59.280]  他們去找祭司檢查
[00:13:59.280 --> 00:14:02.360]  你記不記得我們剛才看過的那幅圖
[00:14:02.360 --> 00:14:03.400]  不是那個人
[00:14:03.400 --> 00:14:04.440]  是那個地圖
[00:14:04.440 --> 00:14:06.160]  他們在哪裏?
[00:14:06.160 --> 00:14:09.560]  在加利利和撒瑪利亞中間
[00:14:09.560 --> 00:14:11.080]  他們要去找祭司
[00:14:11.080 --> 00:14:13.600]  你知道他們要去哪裏找嗎?
[00:14:13.600 --> 00:14:15.000]  耶路撒冷
[00:14:15.000 --> 00:14:18.440]  他們馬上去
[00:14:18.440 --> 00:14:20.440]  一說完就馬上去
[00:14:20.440 --> 00:14:22.720]  在去的時間中痊癒
[00:14:22.720 --> 00:14:24.720]  一個很美麗的故事
[00:14:24.720 --> 00:14:26.920]  但是當我們讀這段經文
[00:14:26.920 --> 00:14:29.960]  你知道這個故事還未完
[00:14:29.960 --> 00:14:30.840]  或者這樣說
[00:14:30.840 --> 00:14:33.120]  路加醫生的重點
[00:14:33.120 --> 00:14:38.080]  其實不是在這十個麻瘋病人身上
[00:14:38.080 --> 00:14:39.960]  而是在其中一個身上
[00:14:39.960 --> 00:14:42.120]  故事之後發生了甚麼呢?
[00:14:42.120 --> 00:14:45.080]  原來我有畫圖給你看
[00:14:45.080 --> 00:14:48.560]  是一個回來感恩的撒瑪利亞人
[00:14:48.560 --> 00:14:51.920]  經文說其中有一個見自己已經好了
[00:14:51.920 --> 00:14:55.000]  就回來大聲歸榮耀給上帝
[00:14:55.000 --> 00:14:59.680]  又俯伏在耶穌腳前感謝他
[00:14:59.680 --> 00:15:01.520]  當我自己去讀這段經文
[00:15:01.520 --> 00:15:03.000]  我第一個問題就是
[00:15:03.000 --> 00:15:04.200]  他見了祭司沒有?
[00:15:04.200 --> 00:15:06.080]  你有沒有這個問題?
[00:15:06.080 --> 00:15:07.880]  他見了祭司沒有?
[00:15:07.880 --> 00:15:09.640]  耶穌叫他去見祭司
[00:15:09.640 --> 00:15:11.200]  他見了祭司沒有?
[00:15:11.200 --> 00:15:12.160]  有兩個可能
[00:15:12.160 --> 00:15:13.880]  一就是見了
[00:15:13.880 --> 00:15:15.320]  二就是未見
[00:15:15.320 --> 00:15:18.680]  如果他見了祭司再回來的時候
[00:15:18.680 --> 00:15:20.960]  已經兩個星期了
[00:15:20.960 --> 00:15:23.840]  難道耶穌在這裡等他?
[00:15:23.840 --> 00:15:27.440]  耶穌醫院就站在這裡等你十四天
[00:15:27.440 --> 00:15:29.880]  回來說一聲多謝?
[00:15:29.880 --> 00:15:31.920]  我們自己一路讀這段經文
[00:15:31.920 --> 00:15:32.800]  我的感受
[00:15:32.800 --> 00:15:35.080]  或者我自己一路看很多色經書
[00:15:35.080 --> 00:15:39.360]  其實這個人是在去耶路撒冷的途中
[00:15:39.360 --> 00:15:43.640]  突然看到自己的病已經康復的時候
[00:15:43.640 --> 00:15:45.840]  他沒有再去耶路撒冷
[00:15:45.840 --> 00:15:51.280]  他回頭去找耶穌
[00:15:51.280 --> 00:15:53.000]  問題是
[00:15:53.000 --> 00:16:00.080]  為什麼他會不聽話呢?
[00:16:00.080 --> 00:16:04.440]  為什麼他不是去聖殿找祭司
[00:16:04.440 --> 00:16:08.240]  而是他回頭去找耶穌呢?
[00:16:08.240 --> 00:16:10.000]  回頭去找耶穌不得已
