
[00:00:00.000 --> 00:00:02.620]  大家來到崇拜前可能都沒有想過
[00:02:22.540 --> 00:02:23.540]  有信心的
[00:02:23.540 --> 00:02:24.840]  有愛心的
[00:02:24.840 --> 00:02:27.740]  聖徒這個字可能就比較上
[00:02:27.740 --> 00:02:30.940]  未必是說什麼特別的質素
[00:02:30.940 --> 00:02:34.240]  因為在書信裡面
[00:02:34.240 --> 00:02:38.540]  其實聖徒是說每一個蒙神揀選的人
[00:02:38.540 --> 00:02:41.640]  其實都成為了神的子民的一分子
[00:02:41.640 --> 00:02:43.440]  在神子民的群體裡面
[00:02:43.440 --> 00:02:45.440]  他有份參與當中的時候
[00:02:45.440 --> 00:02:46.740]  就是一個聖徒了
[00:02:46.740 --> 00:02:50.540]  未必說有什麼外在很特別的表現
[00:02:50.540 --> 00:02:52.840]  但是後面那些就很明顯不同了
[00:02:52.840 --> 00:02:54.740]  譬如後面忠心說到
[00:02:54.740 --> 00:02:57.340]  這個忠心的表達
[00:02:57.340 --> 00:02:59.340]  其實在書信裡面
[00:02:59.340 --> 00:03:01.740]  原來是一個不斷重複的形容
[00:03:01.740 --> 00:03:06.140]  原來對於三個書信裡面提過的童宮
[00:03:06.140 --> 00:03:09.840]  都是用忠心來描述的
[00:03:09.840 --> 00:03:13.640]  包括是以巴弗、推基固和阿尼西姆
[00:03:13.640 --> 00:03:19.240]  這三個人其實都是有一定的重要性
[00:03:19.240 --> 00:03:20.540]  特別是以巴弗
[00:03:20.540 --> 00:03:22.840]  基本上如果我們看《哥羅西書》
[00:03:22.840 --> 00:03:28.340]  這個哥羅西教會很可能就是由以巴弗來建立的
[00:03:28.340 --> 00:03:30.540]  其實不是保羅建立的
[00:03:30.540 --> 00:03:34.840]  所以他又形容這個童宮是一個忠心的執事
[00:03:34.840 --> 00:03:37.440]  為什麼說這些弟兄姊妹都是忠心的弟兄姊妹呢?
[00:03:37.440 --> 00:03:41.940]  其實這個對他們也是一個很肯定的表達
[00:03:41.940 --> 00:03:45.740]  很快的到了後面的時候
[00:03:45.740 --> 00:03:49.140]  就是講到有信心的表達了
[00:03:49.140 --> 00:03:55.140]  我可能先出這個吧
[00:03:55.140 --> 00:03:59.940]  原來在忠心和信心這兩個表達裡面
[00:03:59.940 --> 00:04:04.640]  我們在中文聽就覺得好像兩樣東西很獨立、很不相干
[00:04:04.640 --> 00:04:06.140]  但是如果大家想一下
[00:04:06.140 --> 00:04:09.440]  這兩個字在英文裡面其實是有些關係的
[00:04:09.440 --> 00:04:14.740]  譬如英文有時候我們都會用trust來表示信得過你
[00:04:14.740 --> 00:04:16.640]  但是有時候會說是trustworthy
[00:04:16.640 --> 00:04:18.140]  就是你是可信的
[00:04:18.140 --> 00:04:19.440]  就近忠心
[00:04:19.440 --> 00:04:21.640]  或者是faithful
[00:04:21.640 --> 00:04:27.440]  這些字其實你看到是信心和忠心其實是有一些相關性的
[00:04:27.440 --> 00:04:28.540]  是同樣的
[00:04:28.540 --> 00:04:30.540]  在聖經用的文字也是這樣
[00:04:30.540 --> 00:04:33.340]  所以原來忠心這個字
[00:04:33.340 --> 00:04:36.640]  基本上有時候用法是可以解作信心的
[00:04:36.640 --> 00:04:39.840]  所以在第二節講完說他們忠心之後
[00:04:39.840 --> 00:04:43.640]  到了第四節就講到他們是有信心的時候
[00:04:43.640 --> 00:04:47.640]  其實在他們當時聽的經文的時候
[00:04:47.640 --> 00:04:50.540]  是會知道這個是一個重複的表達
[00:04:50.540 --> 00:04:55.240]  是互相有些連繫的
[00:04:55.240 --> 00:04:57.740]  所以講完他們忠心
[00:04:57.740 --> 00:05:02.040]  講下去就是你們都是一群有信心的弟兄姊妹
[00:05:02.040 --> 00:05:05.740]  在講完忠心、有信心之後
[00:05:05.740 --> 00:05:09.840]  後面再講一下他們是一群有愛心的弟兄姊妹
[00:05:09.840 --> 00:05:14.040]  但是這個愛心又有些特別的地方
[00:05:14.040 --> 00:05:17.940]  因為我們看第四節的時候就會想
[00:05:17.940 --> 00:05:21.340]  他們是一群在基督裡面有信心的弟兄姊妹
[00:05:21.340 --> 00:05:23.940]  還有他們是向聖徒有愛心
[00:05:23.940 --> 00:05:26.140]  我們就會想也很平衡
[00:05:26.140 --> 00:05:28.140]  但原來不是的
[00:05:28.140 --> 00:05:32.140]  這個平衡反而在第八節才出現
[00:05:32.140 --> 00:05:35.240]  第八節在聖靈裡面的愛心
[00:05:35.240 --> 00:05:38.640]  反而是平衡第四節的信心
[00:05:38.640 --> 00:05:40.640]  其實想說什麼呢
[00:05:40.640 --> 00:05:44.040]  其實想帶出的關係是
[00:05:44.040 --> 00:05:47.540]  其實是因為他們有這個愛心的行為
[00:05:47.540 --> 00:05:51.540]  以致當時的人可以看到
[00:05:51.540 --> 00:05:56.140]  他們那些正常看不見的信心和忠心
[00:05:56.140 --> 00:05:58.140]  其實最終我想說什麼呢
[00:05:58.140 --> 00:05:59.540]  就是這群弟兄姊妹
[00:05:59.540 --> 00:06:03.940]  原來是一群可以活出一份別人可以看到的愛心
[00:06:03.940 --> 00:06:07.940]  以致其他人因為看到他們這些愛心的行為的時候
[00:06:07.940 --> 00:06:12.340]  都可以知道他們是一群對神、對主耶穌是忠心的
[00:06:12.340 --> 00:06:14.340]  有信心的一群弟兄姊妹
[00:06:14.340 --> 00:06:16.740]  甚至乎這些愛心的行為
[00:06:16.740 --> 00:06:19.240]  在四師同仙的經文裡面說到
[00:06:19.240 --> 00:06:23.040]  是傳到隔離傘的保羅
[00:06:23.040 --> 00:06:26.740]  不是,是身處牢獄當中的保羅
[00:06:26.740 --> 00:06:30.940]  都聽到這一群弟兄姊妹那些愛心的表現
[00:06:30.940 --> 00:06:34.340]  就是別人看到他們那些生命的見證
[00:06:34.340 --> 00:06:37.540]  所以我們看到保羅這群弟兄姊妹
[00:06:37.540 --> 00:06:39.140]  有這一份這樣的肯定
[00:06:39.140 --> 00:06:41.540]  甚至他們那個生命的表現
[00:06:41.540 --> 00:06:45.040]  也是藉著他們這些的愛心
[00:06:45.040 --> 00:06:48.440]  來成為當時的一時的佳話
[00:06:48.440 --> 00:06:49.840]  不只是那個地方
[00:06:49.840 --> 00:06:51.640]  周圍的地方的人都知道
[00:06:51.640 --> 00:06:54.740]  這一群人是很特別的一群人
[00:06:54.740 --> 00:06:56.340]  可能大家都會想
[00:06:56.340 --> 00:06:59.640]  哇,好像很棒啊,這群弟兄姊妹
[00:06:59.640 --> 00:07:03.840]  我們怎麼可以做到這樣呢
[00:07:03.840 --> 00:07:06.040]  其實也不只是教會
[00:07:06.040 --> 00:07:07.640]  甚至在社會當中
[00:07:07.640 --> 00:07:09.840]  有時候我們都會很渴望
[00:07:09.840 --> 00:07:12.540]  其實我們那個社會的人
[00:07:12.540 --> 00:07:17.240]  都可以活出一個很好的生命的樣式
[00:07:17.240 --> 00:07:19.540]  即使我們知道這個社會很多地方
[00:07:19.540 --> 00:07:21.640]  令我們都覺得很有問題
[00:07:21.640 --> 00:07:23.840]  但同樣總是有很多人
[00:07:23.840 --> 00:07:26.440]  在教會以外的人都會提出很多
[00:07:26.440 --> 00:07:29.640]  想讓人的生命來活得更好
[00:07:29.640 --> 00:07:31.340]  一些這樣的表達
[00:07:31.340 --> 00:07:33.240]  在今年的六月份
[00:07:33.240 --> 00:07:38.040]  在網上不知道大家有沒有收到這個演講
[00:07:38.040 --> 00:07:44.340]  是一個國內大學的教授這樣說
[00:07:44.340 --> 00:07:47.640]  他在其中一個畢業的演講中
[00:07:47.640 --> 00:07:50.640]  去祝福一群當時的畢業生
[00:07:50.640 --> 00:07:53.540]  這個我也上網查過
[00:07:53.540 --> 00:07:55.240]  我都怕是不是假的
[00:07:55.240 --> 00:08:00.140]  在官方去過大學的微信上是有這篇文章的
[00:08:00.140 --> 00:08:02.640]  不過我昨天再查就已經被扯走了
[00:08:02.640 --> 00:08:04.440]  真的不知道為什麼
[00:08:04.440 --> 00:08:07.340]  就說到有些不同的質素
[00:08:07.340 --> 00:08:09.440]  可以鼓勵一群學生去培養的
[00:08:09.440 --> 00:08:10.340]  包括什麼呢
[00:08:10.340 --> 00:08:13.240]  包括就是要有持續學習的能力
[00:08:13.240 --> 00:08:14.440]  獨立思考的能力
[00:08:14.440 --> 00:08:15.740]  自主選擇的能力
[00:08:15.740 --> 00:08:17.040]  審美的能力
[00:08:17.040 --> 00:08:18.640]  戰勝困難的能力
[00:08:18.640 --> 00:08:22.340]  和最後要做一個有使命感的人
[00:08:22.340 --> 00:08:25.240]  看到在國內的大學
[00:08:25.240 --> 00:08:29.440]  都會這樣去鼓勵一些很正能量很正面的東西
[00:08:29.440 --> 00:08:32.240]  特別是去到使命感的時候
[00:08:32.240 --> 00:08:33.940]  去這樣說
[00:08:33.940 --> 00:08:37.140]  一個人要做好自己每個人生階段裡
[00:08:37.140 --> 00:08:38.540]  應該做好的事情
[00:08:38.540 --> 00:08:40.540]  把自己喜歡做的事情
[00:08:40.540 --> 00:08:43.640]  盡可能做到極致
[00:08:43.640 --> 00:08:44.840]  好像怎樣呢
[00:08:44.840 --> 00:08:48.740]  好像一群清教徒對待他們的職業
[00:08:48.740 --> 00:08:51.640]  並且願意為此努力一生那樣
[00:08:51.640 --> 00:08:54.640]  你就是一個有使命感的人
[00:08:54.640 --> 00:08:57.440]  原來在歷史上一群清教徒
[00:08:57.440 --> 00:08:59.840]  一群英國的基督徒
[00:08:59.840 --> 00:09:03.040]  他們在信仰上是一群很認真的基督徒
[00:09:03.040 --> 00:09:07.440]  竟然可以成為一個無神論的國家裡面
[00:09:07.440 --> 00:09:10.840]  大學裡面的一個具使命感
[00:09:10.840 --> 00:09:14.540]  的一個鼓勵的示範
[00:09:14.540 --> 00:09:16.740]  一個具使命感的典範
[00:09:16.740 --> 00:09:21.840]  一群清教徒竟然在一個無神論的國家的大學裡面
[00:09:21.840 --> 00:09:25.240]  提出來作為一個榜樣
[00:09:25.240 --> 00:09:26.740]  原來基督徒的生命
[00:09:26.740 --> 00:09:29.240]  是真的可以做到這樣的
[00:09:29.240 --> 00:09:31.140]  我們也渴望這樣的生命
[00:09:31.140 --> 00:09:35.340]  這個世界也在等待一群這樣的人
[00:09:35.340 --> 00:09:38.740]  可以活出這樣的生命質素的人
[00:09:38.740 --> 00:09:40.540]  不過在現實裡面
[00:09:40.540 --> 00:09:44.640]  我們自己或者我們今天整個世界的教會
[00:09:44.640 --> 00:09:49.240]  往往可能也不是真的活出這樣的生命
[00:09:49.240 --> 00:09:53.140]  早前在看校園雜誌有一篇訪問
[00:09:53.140 --> 00:09:54.740]  訪問的就是這一位
[00:09:54.740 --> 00:09:58.140]  Rachel Denhollander 類似這樣
[00:09:58.140 --> 00:10:01.140]  她是什麼人來的呢?
[00:10:01.140 --> 00:10:04.140]  其實她是一個在很大的壓力下
[00:10:04.140 --> 00:10:09.740]  來指證美國體操國家隊的隊醫
[00:10:09.740 --> 00:10:12.740]  性侵的運動員
[00:10:12.740 --> 00:10:15.540]  其實是非常艱難的過程
[00:10:15.540 --> 00:10:17.740]  當時在訪問中她是這樣說的
[00:10:17.740 --> 00:10:22.540]  她說她也是因為藉著《約翰福音》第六章
[00:10:22.540 --> 00:10:24.540]  她知道神是良善的
[00:10:24.540 --> 00:10:25.740]  神是愛的
[00:10:25.740 --> 00:10:28.140]  並且明白到神的公義的時候
[00:10:28.140 --> 00:10:31.540]  她就可以真的去面對這件事是真的邪惡
[00:10:31.540 --> 00:10:33.740]  以致她可以信一個神的公義
[00:10:33.740 --> 00:10:35.340]  來堅持下去
[00:10:35.340 --> 00:10:41.540]  才可以抗拒壓力和阻力來指證那個醫生
[00:10:41.540 --> 00:10:45.340]  但是在訪問裡面那個人就問她
[00:10:45.340 --> 00:10:46.740]  在這個證詞說到
[00:10:46.740 --> 00:10:49.340]  妳很多年後才可以鼓起勇氣
[00:10:49.340 --> 00:10:52.340]  來跟別人說這個性侵的事件
[00:10:52.340 --> 00:10:56.340]  那教會是否包括在內呢?
[00:10:56.340 --> 00:10:58.540]  她就說其實是的
[00:10:58.540 --> 00:11:01.140]  她說如果要承認自己被性侵
[00:11:01.140 --> 00:11:03.540]  教會是其中一個最不安全的地方
[00:11:03.540 --> 00:11:05.940]  因為教會的輔導方式
[00:11:05.940 --> 00:11:08.540]  往往是會傷害到受害者
[00:11:08.540 --> 00:11:10.940]  並且是一個很大的傷害
[00:11:10.940 --> 00:11:12.940]  她說很遺憾地說
[00:11:12.940 --> 00:11:14.540]  如果要尋求幫助
[00:11:14.540 --> 00:11:16.940]  教會可能是其中一個最差的地方
[00:11:16.940 --> 00:11:18.540]  我也不想這樣說
[00:11:18.540 --> 00:11:23.540]  但是的確很少人在教會裡面得到合適的幫助
[00:11:23.540 --> 00:11:25.140]  我們看到的時候也覺得
[00:11:25.140 --> 00:11:26.740]  真的是很可惜的事情
[00:11:26.740 --> 00:11:28.940]  她可以因為認識神的緣故
[00:11:28.940 --> 00:11:31.740]  她可以得到很多的幫助
[00:11:31.740 --> 00:11:34.740]  但是可能在今天的教會群體裡面
[00:11:34.740 --> 00:11:39.140]  可能也同樣帶給她很多的傷害
[00:11:39.140 --> 00:11:41.740]  其實香港的教會又怎麼樣呢?
[00:11:41.740 --> 00:11:44.340]  這個是比較遠的一個事件
[00:11:44.340 --> 00:11:46.740]  早前也有一個這樣的調查說
[00:11:46.740 --> 00:11:51.940]  原來香港大概有四分之一的人
[00:11:51.940 --> 00:11:53.140]  五分之一的人
[00:11:53.140 --> 00:11:56.940]  原來是稱自己是基督徒的
[00:11:56.940 --> 00:11:58.740]  大家可能未必想到
[00:11:58.740 --> 00:12:01.340]  原來香港有這麼多人說自己是基督徒
[00:12:01.340 --> 00:12:04.740]  不知道這個調查的準確程度如何
[00:12:04.740 --> 00:12:06.340]  但是如果我們可以想一下
[00:12:06.340 --> 00:12:08.540]  如果香港真的有四分之一的人
[00:12:08.540 --> 00:12:11.140]  五分之一的人是基督徒的話
[00:12:11.140 --> 00:12:12.540]  如果我們這群基督徒
[00:12:12.540 --> 00:12:17.140]  真的能夠活出高羅西教會的那種描述
[00:12:17.140 --> 00:12:20.340]  可以藉著他們生活的表現
[00:12:20.340 --> 00:12:23.740]  讓人看見他們的愛心、信心的話
[00:12:23.740 --> 00:12:26.340]  其實對香港會有怎樣的影響呢?
[00:12:26.340 --> 00:12:30.340]  帶給香港會有多大的不同呢?
[00:12:30.340 --> 00:12:33.940]  如果香港真的有四分之一人
[00:12:33.940 --> 00:12:35.540]  五分之一人是基督徒的話
[00:12:35.540 --> 00:12:36.940]  我們只能夠說
[00:12:36.940 --> 00:12:39.740]  其實在香港大部分是基督徒
[00:12:39.740 --> 00:12:44.340]  可能包括我自己在內
[00:12:44.340 --> 00:12:47.140]  其實都真的不是活出
[00:12:47.140 --> 00:12:49.540]  我們心目中那種基督徒
[00:12:49.540 --> 00:12:51.540]  應有的那種生命的樣式
[00:12:51.540 --> 00:12:55.140]  都活出不了好像高羅西教會
[00:12:55.140 --> 00:12:58.740]  在保羅的描述裏面的那種生命
[00:12:58.740 --> 00:13:00.140]  如果我們一群基督徒
[00:13:00.140 --> 00:13:03.340]  真的能夠活出那個教會的
[00:13:03.340 --> 00:13:04.940]  這樣的生命的時候
[00:13:04.940 --> 00:13:06.540]  對香港這個社會
[00:13:06.540 --> 00:13:11.140]  會帶來多大的影響呢?
[00:13:11.140 --> 00:13:12.340]  我們都明白的
[00:13:12.340 --> 00:13:16.340]  我們都有一份對美好的生命的渴望
[00:13:16.340 --> 00:13:17.340]  不過很實際的就是
[00:13:17.340 --> 00:13:19.340]  當我們一說到生命成長
[00:13:19.340 --> 00:13:20.740]  追求成長的時候
[00:13:20.740 --> 00:13:23.540]  其實可能我們心裏面想的
[00:13:23.540 --> 00:13:26.340]  可能是一個這樣的問題
[00:13:26.340 --> 00:13:28.940]  就是為甚麼又叫人成長
[00:13:28.940 --> 00:13:31.740]  不如說那些其他題目比較好
[00:13:31.740 --> 00:13:33.340]  當我們讀到高羅西教會
[00:13:33.340 --> 00:13:34.740]  這些美好的表現的時候
[00:13:34.740 --> 00:13:38.540]  或者那些我們覺得超乎常人的見證的時候
[00:13:38.540 --> 00:13:40.140]  通常我們的感覺就是
[00:13:40.140 --> 00:13:41.940]  一種的有心無力
[00:13:41.940 --> 00:13:43.940]  唉 我都是做不來的了
[00:13:43.940 --> 00:13:46.340]  我都是隨便算了
[00:13:46.340 --> 00:13:49.340]  不過當然我知道大家不一定是這樣
[00:13:49.340 --> 00:13:51.340]  我知道在我當中很多弟兄姊妹
[00:13:51.340 --> 00:13:54.340]  其實是一群真的很努力的弟兄姊妹
[00:13:54.340 --> 00:13:55.340]  不過可能你發覺
[00:13:55.340 --> 00:13:57.340]  當你有很多次的努力的時候
[00:13:57.340 --> 00:14:01.740]  總是最終都有很多的失敗的經驗
[00:14:01.740 --> 00:14:03.940]  很多的挫敗
[00:14:03.940 --> 00:14:07.340]  成長的生命是吸引人的
[00:14:07.340 --> 00:14:10.340]  但是我們往往在嘗試之後
[00:14:10.340 --> 00:14:11.540]  火熱之後
[00:14:11.540 --> 00:14:14.140]  卻是感到很疲憊
[00:14:14.140 --> 00:14:16.340]  感到挫敗
[00:14:16.340 --> 00:14:20.140]  可能大家都曾經在教會很多的參與
[00:14:20.140 --> 00:14:21.340]  我知道弟兄姊妹
[00:14:21.340 --> 00:14:23.540]  譬如組長每個月叫他出隊
[00:14:23.540 --> 00:14:25.540]  於是他就很乖的出隊了
[00:14:25.540 --> 00:14:26.540]  導師叫他做職員
[00:14:26.540 --> 00:14:28.140]  於是他就由事務做起
[00:14:28.140 --> 00:14:29.340]  零修班長
[00:14:29.340 --> 00:14:31.540]  最後每年都做組長
[00:14:31.540 --> 00:14:33.940]  我知道在城鎮有很多這樣的弟兄姊妹
[00:14:33.940 --> 00:14:37.140]  或者導師叫他讀青年三幅
[00:14:37.140 --> 00:14:38.740]  他就讀青年三幅
[00:14:38.740 --> 00:14:39.740]  導師叫他讀三幅
[00:14:39.740 --> 00:14:41.740]  他就讀成人三幅
[00:14:41.740 --> 00:14:43.740]  甚至導師叫他的兒子讀兒童三幅
[00:14:43.740 --> 00:14:46.140]  他也把他的兒子讀成兒童三幅
[00:14:46.140 --> 00:14:49.140]  或者我們培中需要私事的時候
[00:14:49.140 --> 00:14:50.340]  於是大家就很乖
[00:14:50.340 --> 00:14:54.740]  九點二九點三就回來搬搬抬抬
[00:14:54.740 --> 00:14:56.740]  或者可能大家公司的位置
[00:14:56.740 --> 00:14:58.740]  一走過去就知道你是一個基督徒
[00:14:58.740 --> 00:15:01.740]  因為都擺了不同的金句擺設
[00:15:01.740 --> 00:15:05.740]  不過很多時候我們真的熱心了
[00:15:05.740 --> 00:15:08.740]  三五七年之後有時候那個感覺就是
[00:15:08.740 --> 00:15:10.140]  這麼多年在這裏
[00:15:10.140 --> 00:15:11.140]  這麼多參與
[00:15:11.140 --> 00:15:13.140]  其實是在做什麼呢
[00:15:13.140 --> 00:15:16.140]  參與了這麼多教會的活動或者侍奉
[00:15:16.140 --> 00:15:18.140]  很多事都是有意義的
[00:15:18.140 --> 00:15:20.740]  但是做完一切之後
[00:15:20.740 --> 00:15:22.140]  那又怎麼樣呢
[00:15:22.140 --> 00:15:25.140]  即日復一日年復一年在這裏做做做
[00:15:25.140 --> 00:15:27.140]  就好像都有些累的感覺
[00:15:27.140 --> 00:15:33.140]  可能在成長上去到一個都已經體化了的位置
[00:15:33.140 --> 00:15:36.140]  有些迷失了的感覺
[00:15:36.140 --> 00:15:37.140]  其實原來聖經裏面
[00:15:37.140 --> 00:15:39.140]  有時候都會講到這一種
[00:15:39.140 --> 00:15:42.140]  心底裏面那種的無力感
[00:15:42.140 --> 00:15:43.140]  譬如舊約裏面
[00:15:43.140 --> 00:15:45.140]  人們都會講到就是
[00:15:45.140 --> 00:15:47.140]  有時候看著這個世界
[00:15:47.140 --> 00:15:50.140]  好像都不知道自己老了來為了什麼
[00:15:50.140 --> 00:15:53.140]  他說我真的徒然潔淨了我的心
[00:15:53.140 --> 00:15:56.140]  徒然洗手表明無辜
[00:15:56.140 --> 00:15:57.140]  做了之後都會想
[00:15:57.140 --> 00:15:59.140]  那是為了什麼呢
[00:15:59.140 --> 00:16:03.140]  承聖是一個永遠遙不可及的目標
[00:16:03.140 --> 00:16:07.140]  身邊的人就日日在煲碟
[00:16:07.140 --> 00:16:10.140]  那我又為了什麼呢
[00:16:10.140 --> 00:16:13.140]  或者傳道書有另一種無奈的感覺
[00:16:13.140 --> 00:16:15.140]  好像生命是沒有出路的
[00:16:15.140 --> 00:16:18.140]  沒錯我知道智慧是勝過愚昧的
[00:16:18.140 --> 00:16:20.140]  好像光明勝過黑暗
[00:16:20.140 --> 00:16:22.140]  智慧人的眼目是光明的
[00:16:22.140 --> 00:16:24.140]  愚昧人是在暗裏面走
[00:16:24.140 --> 00:16:27.140]  但是又有什麼分別呢最終
[00:16:27.140 --> 00:16:29.140]  於是他就說
[00:16:29.140 --> 00:16:31.140]  原本人所願見我都預見
[00:16:31.140 --> 00:16:33.140]  那我為什麼要更有智慧呢
[00:16:33.140 --> 00:16:35.140]  這一切都是虛空的
[00:16:35.140 --> 00:16:41.140]  我想起所做的事就覺得絕望了
[00:16:41.140 --> 00:16:43.140]  當我們可能有班弟兄姐妹都覺得
[00:16:43.140 --> 00:16:45.140]  我是很努力去追求成長的
[00:16:45.140 --> 00:16:48.140]  不過為什麼成人班那些
[00:16:48.140 --> 00:16:49.140]  最敷衍的那些
[00:16:49.140 --> 00:16:52.140]  回來散播負能量的那些人呢
[00:16:52.140 --> 00:16:54.140]  有很多朋友的還有很多人關心的
[00:16:54.140 --> 00:16:56.140]  我們那些每個星期
[00:16:56.140 --> 00:16:58.140]  不是可能每天在群組裡
[00:16:58.140 --> 00:17:00.140]  分享樂享聖宴的那些
[00:17:00.140 --> 00:17:01.140]  大家就很安心了
[00:17:01.140 --> 00:17:03.140]  這個人不會有事的
[00:17:03.140 --> 00:17:04.140]  大家就會想
[00:17:04.140 --> 00:17:05.140]  其實我也有很多掙扎的
[00:17:05.140 --> 00:17:09.140]  在我的心裏面
[00:17:09.140 --> 00:17:11.140]  在經文的九月十二節
[00:17:11.140 --> 00:17:12.140]  保羅他就說到
[00:17:12.140 --> 00:17:14.140]  原來他也是為了這班弟兄姐妹
[00:17:14.140 --> 00:17:16.140]  去祈禱的
[00:17:16.140 --> 00:17:17.140]  他在裏面讓這班弟兄姐妹
[00:17:17.140 --> 00:17:20.140]  看見一個成長的圖畫
[00:17:20.140 --> 00:17:22.140]  在當中我們也可以看見
[00:17:22.140 --> 00:17:23.140]  原來我們生命成長
[00:17:23.140 --> 00:17:25.140]  也有一些的條件
[00:17:25.140 --> 00:17:27.140]  有一些的目標
[00:17:27.140 --> 00:17:28.140]  在九月十二節
[00:17:28.140 --> 00:17:31.140]  大家的聖經可以自己看著
[00:17:31.140 --> 00:17:34.140]  其實是一節很長的句子
[00:17:34.140 --> 00:17:36.140]  是一節完整的句子
[00:17:36.140 --> 00:17:38.140]  所以當中整個句子的
[00:17:38.140 --> 00:17:39.140]  不同的部分
[00:17:39.140 --> 00:17:41.140]  其實是有關係的
[00:17:41.140 --> 00:17:44.140]  在九節保羅就這樣說
[00:17:44.140 --> 00:17:46.140]  他說願這班弟兄姐妹
[00:17:46.140 --> 00:17:48.140]  在一切淑齡的智慧和悟性上
[00:17:48.140 --> 00:17:52.140]  能夠滿心知道神的旨意
[00:17:52.140 --> 00:17:55.140]  在一切淑齡的智慧和悟性上
[00:17:55.140 --> 00:17:59.140]  可以滿心的去知道神的旨意
[00:17:59.140 --> 00:18:01.140]  這個「心」不只是在說感受
[00:18:01.140 --> 00:18:02.140]  在聖經裏面
[00:18:02.140 --> 00:18:04.140]  「心」也是在說我們的思想
[00:18:04.140 --> 00:18:08.140]  我們完全地去明白神的旨意
[00:18:08.140 --> 00:18:09.140]  到了十節上
