
[00:00:00.000 --> 00:00:02.640]  有人問我前兩天
[00:02:11.920 --> 00:02:13.920]  就是重建這個聖殿
[00:02:13.920 --> 00:02:15.920]  是一件很興奮的事
[00:02:15.920 --> 00:02:17.920]  不過
[00:02:17.920 --> 00:02:21.920]  只是過了八十年的時間
[00:02:21.920 --> 00:02:24.920]  情況就開始有些轉變
[00:02:24.920 --> 00:02:28.920]  他們發覺原來秘魯回來的生活
[00:02:28.920 --> 00:02:30.920]  不是太理想
[00:02:30.920 --> 00:02:31.920]  不是太好
[00:02:31.920 --> 00:02:33.920]  起碼有一件事
[00:02:33.920 --> 00:02:36.920]  他們所努力重建
[00:02:36.920 --> 00:02:39.920]  夾手夾腳建的那個聖殿
[00:02:39.920 --> 00:02:41.920]  那個規模
[00:02:41.920 --> 00:02:44.920]  不是像所羅門的年代那麼偉大
[00:02:44.920 --> 00:02:46.920]  是小很多的
[00:02:46.920 --> 00:02:48.920]  縮水的
[00:02:48.920 --> 00:02:50.920]  而且在周圍的地方
[00:02:50.920 --> 00:02:51.920]  有很多
[00:02:51.920 --> 00:02:53.920]  因為他們已經走了
[00:02:53.920 --> 00:02:54.920]  有很多的彝族
[00:02:54.920 --> 00:02:56.920]  在那個地方已經立足
[00:02:56.920 --> 00:02:58.920]  在他們周圍
[00:02:58.920 --> 00:03:02.920]  亦都經常騷擾和壓迫他們
[00:03:02.920 --> 00:03:04.920]  這班人你可以想像
[00:03:04.920 --> 00:03:07.920]  他們其實初到貴境
[00:03:07.920 --> 00:03:09.920]  雖然這個是屬於他們的地方
[00:03:09.920 --> 00:03:11.920]  但他們沒有能力去改變
[00:03:11.920 --> 00:03:15.920]  所以亦都開始他們的心情
[00:03:15.920 --> 00:03:16.920]  由最初的振奮
[00:03:16.920 --> 00:03:18.920]  去到慢慢的失望
[00:03:18.920 --> 00:03:20.920]  甚至他們的信仰生活
[00:03:20.920 --> 00:03:25.920]  變得很膚淺表面
[00:03:25.920 --> 00:03:28.920]  《聖經學者》這個paraphrase裏面
[00:03:28.920 --> 00:03:31.920]  Antiphrates其中講了一句說話
[00:03:31.920 --> 00:03:34.920]  他說以色列回歸了
[00:03:34.920 --> 00:03:39.920]  但以色列人仍然在他鄉秘魯之地
[00:03:39.920 --> 00:03:40.920]  意思就是說
[00:03:40.920 --> 00:03:43.920]  他們的心
[00:03:43.920 --> 00:03:48.920]  仍然未能回到這個地方
[00:03:48.920 --> 00:03:50.920]  他們的心不在家
[00:03:50.920 --> 00:03:51.920]  相反
[00:03:51.920 --> 00:03:53.920]  另一個角度
[00:03:53.920 --> 00:03:54.920]  倒過來
[00:03:54.920 --> 00:03:57.920]  神去看以色列人亦都很失望
[00:03:57.920 --> 00:03:59.920]  因為神做了很多的事
[00:03:59.920 --> 00:04:01.920]  將他們老遠的地方
[00:04:01.920 --> 00:04:04.920]  可以回到一個神跡
[00:04:04.920 --> 00:04:05.920]  他們應該
[00:04:05.920 --> 00:04:06.920]  他們應該
[00:04:06.920 --> 00:04:08.920]  殺粉圖他們
[00:04:08.920 --> 00:04:10.920]  但他們沒有做到
[00:04:10.920 --> 00:04:12.920]  他們應該要嚴守六法
[00:04:12.920 --> 00:04:14.920]  但他們很膚淺的
[00:04:14.920 --> 00:04:16.920]  去遵守六法
[00:04:16.920 --> 00:04:18.920]  其中一個在《馬拉基書》所講
[00:04:18.920 --> 00:04:20.920]  就是奉獻好媽父
[00:04:20.920 --> 00:04:22.920]  這個我們對於《馬拉基書》
[00:04:22.920 --> 00:04:24.920]  最熟悉的一卷書
[00:04:24.920 --> 00:04:27.920]  因為裏面講到十一奉獻
[00:04:27.920 --> 00:04:28.920]  他們胡亂結婚
[00:04:28.920 --> 00:04:35.920]  他們和異邦異族的婦女通婚
[00:04:35.920 --> 00:04:39.920]  所以父和子女彼此失望
[00:04:39.920 --> 00:04:41.920]  這個膠著的狀況
[00:04:41.920 --> 00:04:43.920]  《馬拉基書》就全卷
[00:04:43.920 --> 00:04:48.920]  就用了六個父親和兒子的對質
[00:04:48.920 --> 00:04:50.920]  去表達出來
[00:04:50.920 --> 00:04:54.920]  我們看看第二個對質
[00:04:54.920 --> 00:04:57.920]  父親愛子女
[00:04:57.920 --> 00:05:00.920]  但子女體會不到
[00:05:00.920 --> 00:05:02.920]  這個父親的愛
[00:05:02.920 --> 00:05:03.920]  一章如此
[00:05:03.920 --> 00:05:05.920]  我們一起讀
[00:05:05.920 --> 00:05:06.920]  我請大家讀
[00:05:06.920 --> 00:05:11.920]  耶和華說:我曾愛你們
[00:05:11.920 --> 00:05:15.920]  你們卻說:你在何事上愛我們呢?
[00:05:15.920 --> 00:05:18.920]  這句說話很貪心
[00:05:18.920 --> 00:05:20.920]  神很向異邦百姓
[00:05:20.920 --> 00:05:22.920]  很真誠的表示
[00:05:22.920 --> 00:05:24.920]  我愛你們
[00:05:24.920 --> 00:05:28.920]  但換來的是百姓的那種很冷淡
[00:05:28.920 --> 00:05:29.920]  很冷淡的說話
[00:05:29.920 --> 00:05:31.920]  你怎樣愛我
[00:05:31.920 --> 00:05:34.920]  我收不到
[00:05:34.920 --> 00:05:37.920]  《馬拉基書》出現的這個真詞
[00:05:37.920 --> 00:05:41.920]  不知道是否在我們現代的家庭裡
[00:05:41.920 --> 00:05:46.920]  父親和子女的關係的反應
[00:05:46.920 --> 00:05:51.920]  其實現代家庭面對著很大的挑戰
[00:05:51.920 --> 00:05:53.920]  做一個父親不容易
[00:05:53.920 --> 00:05:56.920]  大家有沒有留意
[00:05:56.920 --> 00:05:58.920]  公園裡的女士
[00:05:58.920 --> 00:06:00.920]  都是一群一群
[00:06:00.920 --> 00:06:01.920]  一班一班
[00:06:01.920 --> 00:06:04.920]  但公園裡的男士
[00:06:04.920 --> 00:06:06.920]  是一個一個的
[00:06:06.920 --> 00:06:08.920]  見到有兩個在捉棋
[00:06:08.920 --> 00:06:11.920]  但不說話
[00:06:11.920 --> 00:06:12.920]  什麼意思呢
[00:06:12.920 --> 00:06:16.920]  其實公園裡的情況
[00:06:16.920 --> 00:06:19.920]  是表示男士都很喜歡一個人
[00:06:19.920 --> 00:06:25.920]  我自己男士也有這樣的心態
[00:06:25.920 --> 00:06:28.920]  一個人吃飯
[00:06:28.920 --> 00:06:30.920]  一個人拍照
[00:06:30.920 --> 00:06:32.920]  一個人行山
[00:06:32.920 --> 00:06:33.920]  很自得其樂
[00:06:33.920 --> 00:06:35.920]  很自由
[00:06:35.920 --> 00:06:38.920]  我們一班的爸爸
[00:06:38.920 --> 00:06:39.920]  很勞苦的
[00:06:39.920 --> 00:06:41.920]  我們要謀生
[00:06:41.920 --> 00:06:45.920]  謀生是我們對家庭的貢獻
[00:06:45.920 --> 00:06:47.920]  所以在座當中
[00:06:47.920 --> 00:06:49.920]  如果是三四十歲
[00:06:49.920 --> 00:06:51.920]  是打拼年代
[00:06:51.920 --> 00:06:53.920]  打拼的歲數的話
[00:06:53.920 --> 00:06:56.920]  我們這些時間是拼搏時間
[00:06:56.920 --> 00:07:00.920]  我們沒有時間花在家裡
[00:07:00.920 --> 00:07:02.920]  沒有命
[00:07:02.920 --> 00:07:05.920]  還有多少時間可以放在家裡
[00:07:05.920 --> 00:07:08.920]  但是我們發覺有代價
[00:07:08.920 --> 00:07:09.920]  我們的代價就是
[00:07:09.920 --> 00:07:13.920]  我們沒有時間和子女一起
[00:07:13.920 --> 00:07:19.920]  很多男士到六十歲才和子女
[00:07:19.920 --> 00:07:22.920]  很希望和子女熟悉
[00:07:22.920 --> 00:07:24.920]  大家可以計算一下
[00:07:24.920 --> 00:07:26.920]  六十歲的爸爸
[00:07:26.920 --> 00:07:28.920]  他的子女有多大
[00:07:28.920 --> 00:07:32.920]  分分鐘其實都二十多三十歲
[00:07:32.920 --> 00:07:34.920]  其實那個歲數
[00:07:34.920 --> 00:07:36.920]  很多時候就覺得
[00:07:36.920 --> 00:07:37.920]  爸爸很煩
[00:07:37.920 --> 00:07:39.920]  不要搞我了
[00:07:39.920 --> 00:07:41.920]  不是那麼領情的
[00:07:41.920 --> 00:07:45.920]  聖經裡面第二個對質是什麼呢
[00:07:45.920 --> 00:07:47.920]  第二個對質
[00:07:47.920 --> 00:07:49.920]  我們一起讀一張文字
[00:07:49.920 --> 00:07:51.920]  請大家一起讀
[00:07:51.920 --> 00:07:55.920]  我既為父親 尊敬我的在哪裡呢
[00:07:55.920 --> 00:08:01.920]  他的說 我們在何事上 藐視你的名呢
[00:08:01.920 --> 00:08:03.920]  在聖經裡面說
[00:08:03.920 --> 00:08:05.920]  神是爸爸
[00:08:05.920 --> 00:08:08.920]  但是以色列人沒有尊敬他
[00:08:08.920 --> 00:08:10.920]  以色列人認為
[00:08:10.920 --> 00:08:15.920]  但是卻是認為他自己沒有藐視過你
[00:08:15.920 --> 00:08:17.920]  沒有表示過神
[00:08:17.920 --> 00:08:19.920]  馬拉基說之後
[00:08:19.920 --> 00:08:23.920]  其實指出以色列人重建了聖殿之後
[00:08:23.920 --> 00:08:25.920]  他恢復了憲制
[00:08:25.920 --> 00:08:27.920]  有聖殿就有憲制
[00:08:27.920 --> 00:08:28.920]  很正常的事
[00:08:28.920 --> 00:08:30.920]  就有了 有憲制
[00:08:30.920 --> 00:08:32.920]  為什麼說沒有憲制呢
[00:08:32.920 --> 00:08:36.920]  但原來他們所獻的祭物是有病的
[00:08:36.920 --> 00:08:38.920]  祭身是有病的
[00:08:38.920 --> 00:08:40.920]  是殘廢的
[00:08:40.920 --> 00:08:42.920]  可能斷了一隻腳
[00:08:42.920 --> 00:08:44.920]  可能斷了一隻手
[00:08:44.920 --> 00:08:46.920]  是次等的祭物
[00:08:46.920 --> 00:08:50.920]  其實是違反了律法的要求
[00:08:50.920 --> 00:08:56.920]  所以這群以色列人自以為滿足了憲制的責任
[00:08:56.920 --> 00:08:58.920]  但在神的一邊
[00:08:58.920 --> 00:09:01.920]  你獻這些事給我的時候
[00:09:01.920 --> 00:09:05.920]  更加覺得是一份藐視
[00:09:05.920 --> 00:09:09.920]  很多人都害怕爸爸
[00:09:09.920 --> 00:09:11.920]  我不知道你們是否害怕爸爸
[00:09:11.920 --> 00:09:13.920]  在來仔 你害不害怕爸爸
[00:09:13.920 --> 00:09:16.920]  害怕到不敢出聲
[00:09:16.920 --> 00:09:18.920]  因為可能你爸爸在旁邊
[00:09:18.920 --> 00:09:21.920]  我們有些害怕爸爸的
[00:09:21.920 --> 00:09:26.920]  通常爸爸比較嚴肅
[00:09:26.920 --> 00:09:32.920]  說的話比媽媽少一點
[00:09:32.920 --> 00:09:36.920]  但少得來他一不出聲
[00:09:36.920 --> 00:09:39.920]  一出聲就好像炸彈一樣
[00:09:39.920 --> 00:09:41.920]  好像炸彈一樣
[00:09:41.920 --> 00:09:43.920]  很具殺傷力
[00:09:43.920 --> 00:09:45.920]  你很害怕他
[00:09:45.920 --> 00:09:47.920]  當我們作為子女
[00:09:47.920 --> 00:09:49.920]  小的時候
[00:09:49.920 --> 00:09:51.920]  又小又矮
[00:09:51.920 --> 00:09:55.920]  對著爸爸又高又大
[00:09:55.920 --> 00:10:00.920]  你會覺得他很冷淡
[00:10:00.920 --> 00:10:02.920]  所以你都很害怕他
[00:10:02.920 --> 00:10:04.920]  不過時間很快過
[00:10:04.920 --> 00:10:08.920]  當子女高得很快
[00:10:08.920 --> 00:10:10.920]  他就不再害怕爸爸
[00:10:10.920 --> 00:10:12.920]  你比他高
[00:10:12.920 --> 00:10:17.920]  你再不再害怕他
[00:10:17.920 --> 00:10:19.920]  因為爸爸老了
[00:10:19.920 --> 00:10:21.920]  他的體力沒那麼好
[00:10:21.920 --> 00:10:23.920]  很多時候在這樣的情況
[00:10:23.920 --> 00:10:25.920]  我們不知道會不會
[00:10:25.920 --> 00:10:28.920]  我們會對爸爸有一種失事
[00:10:28.920 --> 00:10:31.920]  我們對於他覺得
[00:10:31.920 --> 00:10:36.920]  他沒什麼話要跟他說
[00:10:36.920 --> 00:10:39.920]  對爸爸可能兩三句話就說完了
[00:10:40.920 --> 00:10:43.920]  其實有些爸爸在公司裏面
[00:10:43.920 --> 00:10:46.920]  可能是一個高薪厚職
[00:10:46.920 --> 00:10:48.920]  薪高要職
[00:10:48.920 --> 00:10:51.920]  他管理公司裏面可能很多人
[00:10:51.920 --> 00:10:53.920]  過百人
[00:10:53.920 --> 00:10:56.920]  但很多回家的時間
[00:10:56.920 --> 00:10:59.920]  完全沒有人去理會他
[00:10:59.920 --> 00:11:02.920]  這個可能我們中國人所說
[00:11:02.920 --> 00:11:04.920]  敬而遠之
[00:11:04.920 --> 00:11:06.920]  其他我們不說了
[00:11:06.920 --> 00:11:08.920]  在《馬拉基書》裏面
[00:11:08.920 --> 00:11:11.920]  其實《馬拉基書》有其他的對質
[00:11:11.920 --> 00:11:16.920]  還說到父親和子女彼此的頂撞
[00:11:16.920 --> 00:11:19.920]  子女埋怨父親不公平等等
[00:11:19.920 --> 00:11:21.920]  我們不在這裏說了
[00:11:21.920 --> 00:11:23.920]  《馬拉基書》
[00:11:23.920 --> 00:11:27.920]  不過帶出一個出路
[00:11:27.920 --> 00:11:30.920]  它帶出一個出路
[00:11:30.920 --> 00:11:32.920]  在整本書的最後
[00:11:32.920 --> 00:11:37.920]  在總結四章的四至五節裏面出現
[00:11:37.920 --> 00:11:40.920]  都是今天最主要所說的聖經
[00:11:40.920 --> 00:11:42.920]  我們一起讀四章四至六
[00:11:42.920 --> 00:11:43.920]  請大家讀
[00:11:43.920 --> 00:11:47.920]  「你們當紀念我僕人摩西的律法
[00:11:47.920 --> 00:11:53.920]  就算我在荷里山為以色列眾人所吩咐他的律例典章
[00:11:53.920 --> 00:11:56.920]  可能耶和華大而可謂之人
[00:11:56.920 --> 00:11:57.920]  未到以前
[00:11:57.920 --> 00:12:01.920]  我必差遣先知以利亞到你們那裏去
[00:12:01.920 --> 00:12:04.920]  他必使父親的心轉向兒女
[00:12:04.920 --> 00:12:07.920]  而你的心轉向父親
[00:12:07.920 --> 00:12:10.920]  免得我來奏作騙子」
[00:12:10.920 --> 00:12:17.920]  先知在總結裏面帶出兩個人物
[00:12:17.920 --> 00:12:20.920]  其中第一個是摩西
[00:12:20.920 --> 00:12:23.920]  聖經裏面說
[00:12:23.920 --> 00:12:28.920]  以色列人要紀念我的僕人摩西的律法
[00:12:28.920 --> 00:12:32.920]  大家覺得這裏有沒有些特別的地方
[00:12:32.920 --> 00:12:35.920]  通常提及律法
[00:12:35.920 --> 00:12:39.920]  聖經所說的字眼就是遵守律法
[00:12:39.920 --> 00:12:43.920]  但這裏是說紀念摩西的律法
[00:12:43.920 --> 00:12:50.920]  所以其實帶出來是一個著重不同的地方
[00:12:50.920 --> 00:12:53.920]  這裏帶出來一個著重是質
[00:12:53.920 --> 00:12:57.920]  是質層面的遵守的含義
[00:12:57.920 --> 00:12:59.920]  以色列人剛才所說
[00:12:59.920 --> 00:13:01.920]  不是完全沒有守過律法
[00:13:01.920 --> 00:13:04.920]  只是做得不夠完全
[00:13:04.920 --> 00:13:08.920]  而紀念就是回到真實
[00:13:08.920 --> 00:13:11.920]  實則 愛律法 守律法那種心態
[00:13:11.920 --> 00:13:14.920]  是能夠真正的遵守律法
[00:13:14.920 --> 00:13:17.920]  這裏是摩西
[00:13:17.920 --> 00:13:24.920]  經文之後帶出第二個重點
[00:13:24.920 --> 00:13:27.920]  講到有一個重要的日子
[00:13:27.920 --> 00:13:31.920]  耶和華大而可畏的日子
[00:13:31.920 --> 00:13:34.920]  第一天會有一個人物出現
[00:13:34.920 --> 00:13:37.920]  就是以利亞
[00:13:37.920 --> 00:13:39.920]  以利亞出現
[00:13:39.920 --> 00:13:42.920]  這個耶和華大而可畏的日子
[00:13:42.920 --> 00:13:45.920]  亦都叫做耶和華的日子
[00:13:45.920 --> 00:13:48.920]  是舊約稱呼摩西的日子
[00:13:48.920 --> 00:13:52.920]  是神會審判萬民的時間
[00:13:52.920 --> 00:13:57.920]  馬拉基書指出所有問題
[00:13:57.920 --> 00:14:00.920]  是會在這一天得到解決
[00:14:00.920 --> 00:14:02.920]  到時候會有一個預兆
[00:14:02.920 --> 00:14:06.920]  就是先知以利亞會再臨
[00:14:06.920 --> 00:14:08.920]  以利亞是誰呢?
[00:14:08.920 --> 00:14:10.920]  如果我們熟悉以利亞
[00:14:10.920 --> 00:14:12.920]  我們知道他是一個很特別的地方
[00:14:12.920 --> 00:14:14.920]  是一個很特別的人
[00:14:14.920 --> 00:14:16.920]  其中一個特別就是
[00:14:16.920 --> 00:14:18.920]  他是一個從來沒有死過的
[00:14:18.920 --> 00:14:24.920]  他最後隨著旋風升天的一位大先知
[00:14:24.920 --> 00:14:25.920]  而馬拉基在那裏預言
[00:14:25.920 --> 00:14:27.920]  他會回來
[00:14:27.920 --> 00:14:31.920]  我們會問到一樣東西
[00:14:31.920 --> 00:14:35.920]  今天以利亞是不是已經回來了?
[00:14:35.920 --> 00:14:38.920]  大家問起這個問題
[00:14:38.920 --> 00:14:41.920]  以利亞是不是已經回來了?
[00:14:41.920 --> 00:14:45.920]  大家覺得回來了嗎?
[00:14:45.920 --> 00:14:48.920]  其實還沒有回來
[00:14:48.920 --> 00:14:54.920]  其他就不答謝了
[00:14:54.920 --> 00:14:55.920]  去到新約
[00:14:55.920 --> 00:14:56.920]  我們看看耶穌怎樣回答
[00:14:56.920 --> 00:14:58.920]  我不引述很多聖經
[00:14:58.920 --> 00:14:59.920]  你可以看回
[00:14:59.920 --> 00:15:00.920]  去到新約
[00:15:00.920 --> 00:15:01.920]  耶穌回答
[00:15:01.920 --> 00:15:04.920]  以利亞已經回來了
[00:15:04.920 --> 00:15:05.920]  已經到了
[00:15:05.920 --> 00:15:07.920]  而指出施洗約翰
[00:15:07.920 --> 00:15:10.920]  就是那個的以利亞
[00:15:10.920 --> 00:15:11.920]  但倒過來
[00:15:11.920 --> 00:15:12.920]  他在奇怪的地方
[00:15:12.920 --> 00:15:14.920]  施洗約翰
[00:15:14.920 --> 00:15:16.920]  他自己否認
[00:15:16.920 --> 00:15:22.920]  他就是預言巡臨的以利亞
[00:15:22.920 --> 00:15:23.920]  所以他說的話
[00:15:23.920 --> 00:15:24.920]  跟耶穌相反
[00:15:24.920 --> 00:15:25.920]  很有趣
[00:15:25.920 --> 00:15:27.920]  像在反駁耶穌
[00:15:27.920 --> 00:15:30.920]  究竟真相是怎樣呢?
[00:15:30.920 --> 00:15:32.920]  其實除了服飾之外
[00:15:32.920 --> 00:15:33.920]  大家可以看看
[00:15:33.920 --> 00:15:36.920]  我找個相片
[00:15:36.920 --> 00:15:43.920]  他們都是穿毛皮衣之外
[00:15:43.920 --> 00:15:44.920]  其實施洗約翰
[00:15:44.920 --> 00:15:48.920]  跟以利亞不是同一個人
[00:15:48.920 --> 00:15:53.920]  施洗約翰是伊麗莎白所生出來的
[00:15:53.920 --> 00:15:56.920]  而我們知道
[00:15:56.920 --> 00:16:00.920]  他不是升上天的以利亞
[00:16:00.920 --> 00:16:03.920]  下來從天而降的那位
[00:16:03.920 --> 00:16:06.920]  所以不是同一個人
[00:16:06.920 --> 00:16:09.920]  不過我們當然知道
[00:16:09.920 --> 00:16:10.920]  耶穌不會說錯
[00:16:10.920 --> 00:16:13.920]  耶穌指出他是以利亞的時候
[00:16:13.920 --> 00:16:14.920]  他真正的意思
[00:16:14.920 --> 00:16:18.920]  是從屬靈層面去說的
[00:16:18.920 --> 00:16:22.920]  施洗約翰擁有以利亞
[00:16:22.920 --> 00:16:26.920]  在他在世時候的心智
[00:16:26.920 --> 00:16:28.920]  那個的心智質素
[00:16:28.920 --> 00:16:30.920]  甚至他們所做的事
[00:16:30.920 --> 00:16:32.920]  都相似
[00:16:32.920 --> 00:16:35.920]  《瑪拉紀書》說到
[00:16:35.920 --> 00:16:37.920]  在臨以利亞的工作
[00:16:37.920 --> 00:16:40.920]  使父親的心轉向兒女
[00:16:40.920 --> 00:16:42.920]  兒女的心轉向父親
[00:16:42.920 --> 00:16:45.920]  這句話是怎麼解釋的
[00:16:45.920 --> 00:16:46.920]  有些人解釋
[00:16:46.920 --> 00:16:48.920]  這句的意思是
[00:16:48.920 --> 00:16:51.920]  父親花多一點時間陪兒女
[00:16:51.920 --> 00:16:54.920]  兒女都對爸爸尊敬一點
[00:16:54.920 --> 00:16:56.920]  當然這是對的
[00:16:56.920 --> 00:16:57.920]  不會錯
[00:16:57.920 --> 00:17:00.920]  我記得我小時候
[00:17:00.920 --> 00:17:03.920]  有個節目
[00:17:03.920 --> 00:17:05.920]  不知道大家看過沒有
[00:17:05.920 --> 00:17:07.920]  有個電視節目
[00:17:07.920 --> 00:17:10.920]  叫做《歡樂今宵》
[00:17:10.920 --> 00:17:12.920]  大家有沒有看過
[00:17:12.920 --> 00:17:15.920]  看過應該有一定的熟悉
[00:17:15.920 --> 00:17:18.920]  大家記不記得最後
[00:17:18.920 --> 00:17:21.920]  做完之後他會唱一首歌
[00:17:21.920 --> 00:17:23.920]  記得那首歌怎麼唱嗎
[00:17:23.920 --> 00:17:25.920]  那首歌很出名
[00:17:25.920 --> 00:17:26.920]  很入腦
[00:17:26.920 --> 00:17:27.920]  入腦到現在
[00:17:27.920 --> 00:17:28.920]  我馬上想
[00:17:28.920 --> 00:17:31.920]  歡樂今宵
[00:17:31.920 --> 00:17:32.920]  再會
[00:17:32.920 --> 00:17:34.920]  後面那句是什麼
[00:17:34.920 --> 00:17:39.920]  各位觀眾晚安
[00:17:39.920 --> 00:17:40.920]  是這樣的
[00:17:40.920 --> 00:17:42.920]  我很記得
[00:17:42.920 --> 00:17:43.920]  因為我晚安
[00:17:43.920 --> 00:17:45.920]  我睡覺的時間
[00:17:45.920 --> 00:17:46.920]  就是歡樂今宵
[00:17:46.920 --> 00:17:48.920]  我要看完歡樂今宵
[00:17:48.920 --> 00:17:49.920]  大家知不知道
[00:17:49.920 --> 00:17:52.920]  歡樂今宵幾點做的
[00:17:52.920 --> 00:17:53.920]  在七十年代
[00:17:53.920 --> 00:17:56.920]  是九點做的
[00:17:56.920 --> 00:17:57.920]  我想問大家在座
[00:17:57.920 --> 00:17:59.920]  有沒有九點還沒回家
[00:17:59.920 --> 00:18:03.920]  平日九點還沒回家
[00:18:03.920 --> 00:18:05.920]  有些還沒
[00:18:05.920 --> 00:18:08.920]  九點就睡覺
[00:18:08.920 --> 00:18:11.920]  真的是很難的一件事
[00:18:11.920 --> 00:18:14.920]  所以我們現在其實
[00:18:14.920 --> 00:18:17.920]  九點能夠回家都開心
[00:18:17.920 --> 00:18:20.920]  我女兒在運輸
[00:18:20.920 --> 00:18:23.920]  運輸到十一、十二點
[00:18:23.920 --> 00:18:26.920]  九點還在講功課
[00:18:26.920 --> 00:18:27.920]  所以我們的確
[00:18:27.920 --> 00:18:28.920]  我們一班的父母
[00:18:28.920 --> 00:18:32.920]  是要把握我們的家庭時間
[00:18:32.920 --> 00:18:34.920]  不要被我們的社會
[00:18:34.920 --> 00:18:36.920]  被我們周圍剝削了
[00:18:36.920 --> 00:18:38.920]  我們的相處時間
[00:18:38.920 --> 00:18:40.920]  不過我想仍然在這裡
[00:18:40.920 --> 00:18:42.920]  解釋一件事
[00:18:42.920 --> 00:18:45.920]  這節經文不是這樣解釋的
[00:18:45.920 --> 00:18:49.920]  這節經文裡的重點
[00:18:49.920 --> 00:18:51.920]  不是說要多花點時間
[00:18:51.920 --> 00:18:53.920]  我想多花點時間
[00:18:53.920 --> 00:18:54.920]  不用等以利亞回來
[00:18:54.920 --> 00:18:56.920]  才可以做到
[00:18:56.920 --> 00:18:58.920]  隨時可以做到
[00:18:58.920 --> 00:19:01.920]  其實聖經裡
[00:19:01.920 --> 00:19:05.920]  你看看它用的字眼
[00:19:05.920 --> 00:19:08.920]  它是說到有兩句很重要的字
[00:19:08.920 --> 00:19:10.920]  「心」和「轉向」
[00:19:10.920 --> 00:19:12.920]  這兩個字通常在聖經裡
[00:19:12.920 --> 00:19:15.920]  是指悔改的
[00:19:15.920 --> 00:19:19.920]  這句是舊約裡最後一句話
[00:19:19.920 --> 00:19:23.920]  正好歸納了整卷舊約的歷史裡
[00:19:23.920 --> 00:19:27.920]  所說的律法有所不足
[00:19:27.920 --> 00:19:29.920]  舊約的律法是好的
[00:19:29.920 --> 00:19:31.920]  內容是好的
[00:19:31.920 --> 00:19:34.920]  但以色列人是硬心
[00:19:34.920 --> 00:19:37.920]  所以才去預言將來的新約
[00:19:37.920 --> 00:19:40.920]  是由心去革新的
[00:19:40.920 --> 00:19:42.920]  以色列人就說
[00:19:42.920 --> 00:19:44.920]  是要除去石心
[00:19:44.920 --> 00:19:46.920]  換上新的心
[00:19:46.920 --> 00:19:48.920]  約爾斯也說
[00:19:48.920 --> 00:19:51.920]  有新的靈賜給人
