
[00:00:00.000 --> 00:00:03.400]  我們剛才看了的是
[00:02:30.480 --> 00:02:32.240]  誰是女子
[00:02:32.240 --> 00:02:34.240]  有些人說天使那些
[00:02:34.240 --> 00:02:35.960]  我想最好的解釋就是
[00:02:35.960 --> 00:02:38.560]  所謂上帝的兒子就是之前說到
[00:02:38.560 --> 00:02:39.880]  賢君之後
[00:02:39.880 --> 00:02:44.120]  就是賢良那一群人的後代
[00:02:44.120 --> 00:02:47.920]  他本來應該是跟這個敗壞世界分開了
[00:02:47.920 --> 00:02:49.120]  但是誰知道發覺
[00:02:49.120 --> 00:02:50.920]  原來那些不信主的人
[00:02:50.920 --> 00:02:52.800]  那些女孩子特別漂亮
[00:02:52.800 --> 00:02:55.360]  因為那些女子的美貌
[00:02:55.360 --> 00:02:56.880]  當然他不是說現代人
[00:02:56.880 --> 00:02:58.600]  你不要想歪了
[00:02:58.600 --> 00:03:01.880]  他於是就跟他們娶了為妻
[00:03:01.880 --> 00:03:03.360]  就是交合了
[00:03:03.360 --> 00:03:06.600]  那整個世界現在還有沒有賢君之後
[00:03:06.600 --> 00:03:08.040]  沒有了,你明白嗎?
[00:03:08.040 --> 00:03:12.480]  所以為什麼引來後面那些審判的原因
[00:03:12.480 --> 00:03:14.200]  就是因為
[00:03:14.200 --> 00:03:16.360]  這個世界連最後一條線
[00:03:16.360 --> 00:03:18.880]  最後一個忠於上帝的都沒有
[00:03:18.880 --> 00:03:20.640]  剩下一個羅亞而已
[00:03:20.640 --> 00:03:21.440]  OK
[00:03:21.440 --> 00:03:25.880]  耶和華說,人既屬於血氣
[00:03:25.880 --> 00:03:30.520]  我的靈就不永遠住在他裡面
[00:03:30.520 --> 00:03:34.520]  然而他的年歲還可到一百二十歲
[00:03:34.520 --> 00:03:35.800]  喏
[00:03:35.800 --> 00:03:37.720]  這條聖經也是難解的
[00:03:37.720 --> 00:03:38.960]  我們也有討論過
[00:03:38.960 --> 00:03:39.920]  就是說
[00:03:39.920 --> 00:03:40.800]  如果你就這樣讀
[00:03:40.800 --> 00:03:41.800]  通常就說是了
[00:03:41.800 --> 00:03:44.240]  所以現在很難過一百二十歲了
[00:03:44.240 --> 00:03:45.040]  是嗎?
[00:03:45.040 --> 00:03:47.040]  世界紀錄都好像一百一十幾
[00:03:47.040 --> 00:03:48.200]  一百一十七這樣
[00:03:48.200 --> 00:03:49.200]  就很難過
[00:03:49.200 --> 00:03:51.840]  但是其實在背後,在當時的環境
[00:03:51.840 --> 00:03:54.160]  這個也是斷章取義的特色
[00:03:54.160 --> 00:03:55.040]  或者娶了出來
[00:03:55.040 --> 00:03:56.960]  就說人是屬於血氣
[00:03:56.960 --> 00:03:58.920]  但是這裡說的血氣可能是說
[00:03:58.920 --> 00:04:00.640]  人已經敗壞了
[00:04:00.640 --> 00:04:03.040]  可能在說上帝說
[00:04:03.040 --> 00:04:05.360]  我不會比他們活多過一百二十
[00:04:05.360 --> 00:04:07.160]  就是還有一百二十年之內
[00:04:07.160 --> 00:04:09.880]  我就會將他們全部剷平
[00:04:09.880 --> 00:04:12.680]  這個也是一個可能的解釋
[00:04:12.680 --> 00:04:15.160]  因為這個故事帶出的下一個故事
[00:04:15.160 --> 00:04:18.080]  就是洪水的故事
[00:04:18.080 --> 00:04:21.480]  其實剛才有一個Zoe的問題還沒回答的
[00:04:21.480 --> 00:04:23.440]  就是上帝那個
[00:04:23.440 --> 00:04:25.720]  我現在可以說了
[00:04:25.720 --> 00:04:26.440]  耀胡說
[00:04:26.440 --> 00:04:29.280]  見人在地上罪大惡極
[00:04:29.280 --> 00:04:33.000]  終日心裡所想的
[00:04:33.000 --> 00:04:35.160]  盡都是惡事
[00:04:35.160 --> 00:04:35.760]  耀胡說
[00:04:35.760 --> 00:04:39.240]  就因做人在地上感到遺憾
[00:04:39.240 --> 00:04:41.280]  心中憂傷
[00:04:41.280 --> 00:04:44.720]  什麼叫上帝感到遺憾呢?
[00:04:44.720 --> 00:04:45.120]  是不是想
[00:04:45.120 --> 00:04:45.920]  哎呀
[00:04:45.920 --> 00:04:46.640]  你這個臭小子
[00:04:46.640 --> 00:04:48.800]  想都沒想過你壞成這樣
[00:04:48.800 --> 00:04:50.040]  我們有時候做爸爸媽媽
[00:04:50.040 --> 00:04:52.280]  可能是感到遺憾
[00:04:52.280 --> 00:04:53.080]  從來沒想過
[00:04:53.080 --> 00:04:54.240]  我知道兒子不是完美
[00:04:54.240 --> 00:04:55.600]  他不是壞成這樣
[00:04:55.600 --> 00:04:56.800]  看戲這樣看
[00:04:56.800 --> 00:04:58.400]  是不是上帝這樣呢?
[00:04:58.400 --> 00:05:00.520]  不是的
[00:05:00.520 --> 00:05:04.440]  神學這件事是挺複雜的
[00:05:04.440 --> 00:05:06.360]  上帝是一個很超然的上帝
[00:05:06.360 --> 00:05:07.920]  在聖經整體
[00:05:07.920 --> 00:05:09.640]  所以下一年我們讀系統神學
[00:05:09.640 --> 00:05:10.600]  你就會明白
[00:05:10.600 --> 00:05:13.680]  上帝是完全掌管了這個世界
[00:05:13.680 --> 00:05:15.240]  上帝無所不知
[00:05:15.240 --> 00:05:16.080]  無所不能
[00:05:16.080 --> 00:05:17.360]  全部都知道
[00:05:17.360 --> 00:05:18.440]  這是一個層次
[00:05:18.440 --> 00:05:19.560]  另一個層次
[00:05:19.560 --> 00:05:22.200]  就是在聖經裡面
[00:05:22.200 --> 00:05:25.440]  我們用一些比較擬人化的寫法
[00:05:25.440 --> 00:05:28.040]  說上帝和我們的關係
[00:05:28.040 --> 00:05:30.200]  你要說到上帝遺憾
[00:05:30.200 --> 00:05:31.040]  就不是說
[00:05:31.040 --> 00:05:31.560]  哎呀
[00:05:31.560 --> 00:05:33.280]  上帝很傻
[00:05:33.280 --> 00:05:35.760]  就是上帝從來沒想過人會壞成這樣
[00:05:35.760 --> 00:05:37.040]  而是在說
[00:05:37.040 --> 00:05:40.600]  上帝看到人的邪惡
[00:05:40.600 --> 00:05:42.840]  於是上帝沒法開心的
[00:05:42.840 --> 00:05:43.840]  你明白嗎?
[00:05:43.840 --> 00:05:45.440]  如果上帝看到
[00:05:45.440 --> 00:05:46.720]  我看到我兒子的邪惡
[00:05:46.720 --> 00:05:48.120]  我不會很開心的
[00:05:48.120 --> 00:05:51.280]  所以這個遺憾是面對著
[00:05:51.280 --> 00:05:52.960]  他那個邪惡
[00:05:52.960 --> 00:05:55.200]  但不代表上帝
[00:05:55.200 --> 00:05:56.560]  都不知道你是這麼壞
[00:05:56.560 --> 00:05:57.200]  不是
[00:05:57.200 --> 00:05:58.640]  上帝早就知道他是這麼壞
[00:05:58.640 --> 00:06:00.640]  但是上帝看到
[00:06:00.640 --> 00:06:01.840]  他的邪惡
[00:06:01.840 --> 00:06:02.880]  於是
[00:06:02.880 --> 00:06:04.000]  遺憾
[00:06:04.000 --> 00:06:04.840]  憂傷
[00:06:04.840 --> 00:06:07.960]  而因為上帝是一個忌邪的上帝
[00:06:07.960 --> 00:06:10.560]  所以上帝看到一個邪惡
[00:06:10.560 --> 00:06:11.920]  他必須要
[00:06:11.920 --> 00:06:13.760]  我們英文就叫repent
[00:06:13.760 --> 00:06:15.760]  上帝回轉
[00:06:15.760 --> 00:06:18.320]  其實意思不是說上帝改變主意
[00:06:18.320 --> 00:06:19.920]  意思就是說
[00:06:19.920 --> 00:06:21.680]  你好的時候
[00:06:21.680 --> 00:06:22.880]  我就與你同在
[00:06:22.880 --> 00:06:23.840]  你不好的時候
[00:06:23.840 --> 00:06:24.880]  我就審判你
[00:06:24.880 --> 00:06:26.720]  一定是這樣的
[00:06:26.720 --> 00:06:29.520]  如果上帝不回轉去審判他們
[00:06:29.520 --> 00:06:32.200]  上帝就不是一個聖潔的上帝
[00:06:32.200 --> 00:06:32.840]  你明白嗎?
[00:06:32.840 --> 00:06:34.080]  上帝所做的一切
[00:06:34.080 --> 00:06:36.320]  都是跟他的本性
[00:06:36.320 --> 00:06:37.280]  是consistent
[00:06:37.280 --> 00:06:39.840]  跟他的本性
[00:06:39.840 --> 00:06:41.640]  並行
[00:06:41.640 --> 00:06:44.520]  所以上帝看到好就親近
[00:06:44.520 --> 00:06:47.280]  上帝看到不好就要審判
[00:06:47.280 --> 00:06:49.640]  這個就叫上帝的回轉
[00:06:49.640 --> 00:06:52.240]  但其實不是他改變主意
[00:06:52.240 --> 00:06:56.840]  是純粹他按照情況的改變
[00:06:56.840 --> 00:07:01.520]  改變他對那件事情的評價和回應
[00:07:01.520 --> 00:07:03.560]  當你這麼想的時候就沒問題了
[00:07:03.560 --> 00:07:05.360]  當然有另外一層意思就是說
[00:07:05.360 --> 00:07:06.400]  其實
[00:07:06.400 --> 00:07:07.440]  人的犯罪
[00:07:07.440 --> 00:07:10.720]  羅亞洪水所有都是上帝早就知道的
[00:07:10.720 --> 00:07:11.720]  早就掌管了
[00:07:11.720 --> 00:07:14.280]  從頭到尾都是決定這麼做的
[00:07:14.280 --> 00:07:15.360]  你明白嗎?
[00:07:15.360 --> 00:07:18.040]  上帝不是說不知道最後會發生什麼事
[00:07:18.040 --> 00:07:19.960]  上帝寫《創世紀》的時候
[00:07:19.960 --> 00:07:22.840]  已經知道啟示錄是什麼水
[00:07:22.840 --> 00:07:25.360]  那是一個超然的層次
[00:07:25.360 --> 00:07:26.040]  我們不需要去想
[00:07:26.040 --> 00:07:28.880]  我們只是從這個角度去想
[00:07:28.880 --> 00:07:31.320]  「又何說我要把所做的人
[00:07:31.320 --> 00:07:33.440]  和走獸、爬行動物
[00:07:33.440 --> 00:07:35.120]  以及天空的飛鳥
[00:07:35.120 --> 00:07:37.120]  都從地面上除滅
[00:07:37.120 --> 00:07:41.080]  因為我做了他們感到遺憾」
[00:07:41.080 --> 00:07:43.200]  是因為他們是罪惡所以他們遺憾
[00:07:43.200 --> 00:07:46.760]  是一個正常必須要的反應
[00:07:46.760 --> 00:07:48.960]  我想你看到這些全部都是我們叫做
[00:07:48.960 --> 00:07:50.600]  Creation Language
[00:07:50.600 --> 00:07:52.440]  創造的神學
[00:07:52.440 --> 00:07:55.360]  我們在《創世紀》第一章的時候
[00:07:55.360 --> 00:07:59.640]  是上帝一個一個走獸、爬蟲、天空等等
[00:07:59.640 --> 00:08:01.200]  海洛凶悟這樣
[00:08:01.200 --> 00:08:03.280]  而現在上帝是怎樣呢?
[00:08:03.280 --> 00:08:06.120]  就是將所有東西Uncreate
[00:08:06.120 --> 00:08:06.880]  因為人是罪惡
[00:08:06.880 --> 00:08:09.840]  最後只剩下一大灘水
[00:08:09.840 --> 00:08:10.760]  為什麼這個重要呢?
[00:08:10.760 --> 00:08:12.280]  你記得《創世紀》的時候
[00:08:12.280 --> 00:08:15.120]  上帝創造這個世界是將水分開
[00:08:15.120 --> 00:08:16.840]  然後有陸地等等
[00:08:16.840 --> 00:08:19.960]  所以這個變回一灘水的意思
[00:08:19.960 --> 00:08:21.160]  就是說
[00:08:21.160 --> 00:08:23.760]  這個是最終的一個審判
[00:08:23.760 --> 00:08:28.160]  所以這個罪和恩典還沒有完
[00:08:28.160 --> 00:08:32.840]  這個繼續有罪的彰顯的時候
[00:08:32.840 --> 00:08:33.720]  也都有恩典
[00:08:33.720 --> 00:08:36.800]  只有諾亞在耀眼前蒙恩
[00:08:36.800 --> 00:08:38.800]  為什麼諾亞蒙恩呢?
[00:08:38.800 --> 00:08:40.840]  「這是諾亞的後代」
[00:08:40.840 --> 00:08:42.280]  「諾亞是個異人」
[00:08:42.280 --> 00:08:45.200]  「在他的世代中是個完全人」
[00:08:45.200 --> 00:08:47.280]  是什麼意思呢?
[00:08:47.280 --> 00:08:49.680]  什麼叫做諾亞是個異人呢?
[00:08:49.680 --> 00:08:50.800]  如果你問一個中國人
[00:08:50.800 --> 00:08:52.760]  他就說他是好人
[00:08:52.760 --> 00:08:53.440]  是吧?
[00:08:53.440 --> 00:08:55.280]  他是一個君子
[00:08:55.280 --> 00:08:56.240]  不是的
[00:08:56.240 --> 00:08:57.640]  為什麼他是一個異人
[00:08:57.640 --> 00:08:58.640]  為什麼他是一個完全人
[00:08:58.640 --> 00:09:01.240]  你看看下面那句你就知道了
[00:09:01.240 --> 00:09:02.880]  下面那句是什麼?
[00:09:02.880 --> 00:09:04.760]  「因為諾亞與上帝同行」
[00:09:04.760 --> 00:09:06.520]  與上帝同行就是異人
[00:09:06.520 --> 00:09:08.080]  但是不是代表他完美呢?
[00:09:08.080 --> 00:09:09.000]  不是
[00:09:09.000 --> 00:09:12.120]  如果你有記得《若白記》裡面
[00:09:12.120 --> 00:09:14.440]  一開始也說若白也是異人
[00:09:14.440 --> 00:09:17.480]  若白是一個完全人
[00:09:17.480 --> 00:09:18.920]  什麼意思呢?
[00:09:18.920 --> 00:09:22.360]  若白在第一章經常做的一個動作
[00:09:22.360 --> 00:09:23.840]  就是獻祭
[00:09:23.840 --> 00:09:24.880]  他為自己獻祭
[00:09:24.880 --> 00:09:26.520]  又為他的兒女獻祭
[00:09:26.520 --> 00:09:28.840]  因為他知道
[00:09:28.840 --> 00:09:30.760]  怕他們會犯錯
[00:09:30.760 --> 00:09:31.840]  得罪上帝
[00:09:31.840 --> 00:09:33.560]  所以上帝呢
[00:09:33.560 --> 00:09:36.920]  聖結的上帝與有罪的人之間
[00:09:36.920 --> 00:09:39.000]  是有一個方法可以同行的
[00:09:39.000 --> 00:09:41.520]  同行的方法就是獻祭
[00:09:41.520 --> 00:09:42.200]  你明白嗎?
[00:09:42.200 --> 00:09:43.480]  上帝已經預備了
[00:09:43.480 --> 00:09:45.160]  知道你沒辦法與他同行
[00:09:45.160 --> 00:09:47.000]  上帝已經為你準備了獻祭
[00:09:47.000 --> 00:09:49.160]  但是你要想清楚一點
[00:09:49.160 --> 00:09:50.480]  想清楚一點
[00:09:50.480 --> 00:09:52.160]  那個獻祭
[00:09:52.160 --> 00:09:53.400]  最後
[00:09:53.400 --> 00:09:54.280]  是有用的
[00:09:54.280 --> 00:09:57.240]  是可以真的解決人與神之間的問題
[00:09:57.240 --> 00:09:59.560]  是因為那個獻祭是指向耶穌基督的
[00:09:59.560 --> 00:10:01.720]  如果那個獻祭不是指向耶穌基督
[00:10:01.720 --> 00:10:02.960]  與耶穌沒有關係的
[00:10:02.960 --> 00:10:04.600]  這個獻祭有沒有用?
[00:10:04.600 --> 00:10:05.200]  沒有用
[00:10:05.200 --> 00:10:08.280]  這個非常重要
[00:10:08.280 --> 00:10:09.040]  我昨晚呢
[00:10:09.040 --> 00:10:09.960]  昨晚呢
[00:10:09.960 --> 00:10:10.760]  講多一點
[00:10:10.760 --> 00:10:13.440]  我昨晚聽了一篇讀
[00:10:13.440 --> 00:10:14.880]  《利未記》第十六章
[00:10:14.880 --> 00:10:15.880]  最棒
[00:10:15.880 --> 00:10:19.320]  最棒的text
[00:10:19.320 --> 00:10:20.960]  還是
[00:10:20.960 --> 00:10:23.240]  還是我以前的一個學生講的
[00:10:23.240 --> 00:10:24.480]  就是
[00:10:24.480 --> 00:10:25.840]  他
[00:10:25.840 --> 00:10:26.720]  他就說
[00:10:26.720 --> 00:10:27.760]  在舊約裡面
[00:10:27.760 --> 00:10:29.280]  上帝就用這個祭
[00:10:29.280 --> 00:10:33.560]  解決了聖潔上帝與罪人的關係
[00:10:33.560 --> 00:10:35.120]  那為什麼那些祭
[00:10:35.120 --> 00:10:38.120]  那些血祭可以解決呢?
[00:10:38.120 --> 00:10:39.760]  他回答我不是耶穌
[00:10:39.760 --> 00:10:40.920]  他回答我是什麼呢?
[00:10:40.920 --> 00:10:41.920]  因為上帝是上帝
[00:10:41.920 --> 00:10:43.440]  上帝喜歡說什麼可以解決
[00:10:43.440 --> 00:10:46.240]  就可以解決
[00:10:46.240 --> 00:10:47.560]  那我就死了
[00:10:47.560 --> 00:10:48.000]  你明白嗎?
[00:10:48.000 --> 00:10:48.760]  因為他說
[00:10:48.760 --> 00:10:49.600]  他說用血
[00:10:49.600 --> 00:10:50.680]  我們現代人說
[00:10:50.680 --> 00:10:51.640]  我滴一些血給你
[00:10:51.640 --> 00:10:53.200]  很骯髒的
[00:10:53.200 --> 00:10:55.160]  但是為什麼血在舊約聖經裡面
[00:10:55.160 --> 00:10:56.240]  是叫做潔淨
[00:10:56.240 --> 00:10:57.600]  而不是骯髒呢?
[00:10:57.600 --> 00:10:59.960]  那他就說因為上帝是上帝
[00:10:59.960 --> 00:11:02.160]  他喜歡說什麼都可以解決
[00:11:02.160 --> 00:11:02.960]  那他就說
[00:11:02.960 --> 00:11:06.000]  上帝在舊約裡面就決定了
[00:11:06.000 --> 00:11:07.160]  如果有血
[00:11:07.160 --> 00:11:07.840]  上帝呢
[00:11:07.840 --> 00:11:10.400]  他給的一個例子也挺有趣的
[00:11:10.400 --> 00:11:11.960]  他說《哈利波特》的那個
[00:11:11.960 --> 00:11:13.080]  有一個 invisible(無法看見)
[00:11:13.080 --> 00:11:13.840]  那個東西
[00:11:13.840 --> 00:11:14.880]  就是有一個字
[00:11:14.880 --> 00:11:16.880]  一掩蓋了就看不到了
[00:11:16.880 --> 00:11:19.400]  他說上帝就用這個血做了那個
[00:11:19.400 --> 00:11:20.440]  隱形罩
[00:11:20.440 --> 00:11:23.400]  一罩了我們的罪就沒有了
[00:11:23.400 --> 00:11:26.480]  但是他說的當中有一個很大的問題
[00:11:26.480 --> 00:11:29.080]  他說上帝喜歡這樣就這樣
[00:11:29.080 --> 00:11:29.760]  如果是這樣
[00:11:29.760 --> 00:11:31.280]  耶穌要不要死呢?
[00:11:31.280 --> 00:11:33.160]  不用啊
[00:11:33.160 --> 00:11:34.560]  你去到新約洗鬼
[00:11:34.560 --> 00:11:36.360]  要神子去死嗎?
[00:11:36.360 --> 00:11:37.600]  如果耶穌不洗
[00:11:37.600 --> 00:11:39.400]  新約不也是滴血喜歡嗎?
[00:11:39.400 --> 00:11:40.520]  喜歡滴水都可以的
[00:11:40.520 --> 00:11:41.480]  洗了禮
[00:11:41.480 --> 00:11:44.800]  上帝說看不到就看不到
[00:11:44.800 --> 00:11:46.280]  不用耶穌死的
[00:11:46.280 --> 00:11:47.440]  終於有一個聖禮
[00:11:47.440 --> 00:11:48.840]  上帝喜歡用水
[00:11:48.840 --> 00:11:50.680]  新約舊約用什麼血
[00:11:50.680 --> 00:11:51.320]  就搞定了
[00:11:51.320 --> 00:11:51.800]  你明白嗎?
[00:11:51.800 --> 00:11:52.840]  完全不行的
[00:11:52.840 --> 00:11:55.120]  舊約和新約一定是連貫的
[00:11:55.120 --> 00:11:57.680]  上帝預備了人獻祭
[00:11:57.680 --> 00:11:58.960]  但是這個獻祭最終是怎樣呢?
[00:11:58.960 --> 00:12:00.840]  其實我忘記了
[00:12:00.840 --> 00:12:04.960]  「生了三個兒子,就是閃含瓦窟」
[00:12:04.960 --> 00:12:06.800]  「這地在上帝面前敗壞了」
[00:12:06.800 --> 00:12:08.600]  「地上充滿了暴力」
[00:12:08.600 --> 00:12:11.760]  「上帝觀看這地,看下它敗壞了」
[00:12:11.760 --> 00:12:14.280]  「因為凡血肉之軀」
[00:12:14.280 --> 00:12:16.640]  「在地上的行為都敗壞了」
[00:12:16.640 --> 00:12:18.920]  這裡說到上帝看到暴力
[00:12:18.920 --> 00:12:21.360]  於是就要審判世界
[00:12:21.360 --> 00:12:23.320]  我們現在這個世界還沒有死
[00:12:23.320 --> 00:12:29.080]  是不是代表我們這個世界暴力還不夠呢?
[00:12:29.080 --> 00:12:30.880]  我現在考一下你
[00:12:30.880 --> 00:12:36.320]  是不是因為我們現在好過羅亞的世界?
[00:12:36.320 --> 00:12:38.080]  那為什麼呢?
[00:12:38.080 --> 00:12:40.280]  待會你去到新約你會看到
[00:12:40.280 --> 00:12:43.520]  不是你很厲害
[00:12:43.520 --> 00:12:45.400]  是上帝
[00:12:45.400 --> 00:12:46.960]  容忍著
[00:12:46.960 --> 00:12:48.720]  為要拯救
[00:12:48.720 --> 00:12:52.320]  祂要拯救的人
[00:12:52.320 --> 00:12:53.880]  你明白嗎?
[00:12:53.880 --> 00:12:55.600]  我不想大家覺得
[00:12:55.600 --> 00:12:58.520]  我們好過羅亞的時代
[00:12:58.520 --> 00:13:00.280]  這件事是非常重要的
[00:13:00.280 --> 00:13:01.720]  我再說一件事
[00:13:01.720 --> 00:13:04.480]  我昨晚和另一位
[00:13:04.480 --> 00:13:07.640]  我今天禮拜和弟兄姊妹也有談過這個問題
[00:13:07.640 --> 00:13:11.840]  就是那個科學家改基因
[00:13:11.840 --> 00:13:13.280]  有沒有看過?
[00:13:13.280 --> 00:13:15.600]  那些人覺得這個人真的壞了
[00:13:15.600 --> 00:13:17.000]  壞成這樣
[00:13:17.000 --> 00:13:18.720]  這個這麼邪惡的科學家
[00:13:18.720 --> 00:13:24.080]  應該就是上帝一定有一天要審判他
[00:13:24.080 --> 00:13:25.480]  我聽完之後
[00:13:25.480 --> 00:13:30.200]  我就和他有一個反面的東西
[00:13:30.200 --> 00:13:33.840]  我說其實我很驚訝
[00:13:33.840 --> 00:13:36.640]  去到今天才有這樣的人做這樣的事
[00:13:36.640 --> 00:13:39.480]  因為那個科技已經有了很久
[00:13:39.480 --> 00:13:40.840]  你明白嗎?
[00:13:40.840 --> 00:13:43.240]  其實如果你多看科幻片
[00:13:43.240 --> 00:13:46.800]  每個科幻片裡面都有一個瘋狂的博士
[00:13:46.800 --> 00:13:49.480]  很多瘋狂的博士
[00:13:49.480 --> 00:13:52.520]  但是其實科幻片裡面的邪惡
[00:13:52.520 --> 00:13:55.560]  和我們現在的邪惡是還差很遠的
[00:13:55.560 --> 00:13:57.720]  科幻片可以想像得很邪惡
[00:13:57.720 --> 00:14:01.840]  我們這裡好像還不是很落後
[00:14:01.840 --> 00:14:05.120]  那是不是代表我們其實是很好的人?
[00:14:05.120 --> 00:14:06.240]  不是
[00:14:06.240 --> 00:14:08.400]  是因為上帝的普遍恩典
[00:14:08.400 --> 00:14:11.200]  在神學裡面有一個叫 Common Grace
[00:14:11.200 --> 00:14:15.880]  上帝的普遍恩典罩住你的邪惡
[00:14:15.880 --> 00:14:18.360]  如果不是上帝的普遍恩典罩住我們的邪惡
[00:14:18.360 --> 00:14:22.400]  你以為這個世界只有一個希特勒?
[00:14:22.400 --> 00:14:23.680]  你明白嗎?
[00:14:23.680 --> 00:14:25.120]  我們現在很多時候
[00:14:25.120 --> 00:14:26.040]  我們一看到希特勒
[00:14:26.040 --> 00:14:27.960]  就覺得這些人應該落地獄
[00:14:27.960 --> 00:14:29.640]  反過來意思就是說
[00:14:29.640 --> 00:14:31.400]  我們這麼好的人
[00:14:31.400 --> 00:14:32.320]  不應該落地獄
[00:14:32.320 --> 00:14:34.320]  你搞錯了
[00:14:34.320 --> 00:14:39.000]  是上帝的普遍恩典罩住你的
[00:14:39.000 --> 00:14:41.640]  所以今天我們不給他們好
[00:14:41.640 --> 00:14:43.320]  我們不要以為我們給他們好
[00:14:43.320 --> 00:14:45.760]  但是很多時候我們看到這樣的新聞
[00:14:45.760 --> 00:14:47.560]  我們不停地罵那些人
[00:14:47.560 --> 00:14:50.400]  於是反面的意思就是說
[00:14:50.400 --> 00:14:52.000]  我們不是像他們那樣
[00:14:52.000 --> 00:14:52.800]  我們好一點
[00:14:52.800 --> 00:14:54.600]  你的旨意就出來了
[00:14:54.600 --> 00:14:56.200]  你應該回去感恩
[00:14:56.200 --> 00:14:58.400]  是上帝罩住你的邪惡
[00:14:58.400 --> 00:15:01.840]  不讓你發出來
[00:15:01.840 --> 00:15:03.920]  如果不是
[00:15:03.920 --> 00:15:06.920]  你以為
[00:15:06.920 --> 00:15:08.880]  你今天還坐在這裡
[00:15:08.880 --> 00:15:12.360]  做了很多很多壞事
[00:15:12.360 --> 00:15:14.520]  但是在當時的情況
[00:15:14.520 --> 00:15:16.240]  上帝審判是絕對有理由
[00:15:16.240 --> 00:15:17.640]  今天如果耶穌今天
[00:15:17.640 --> 00:15:19.560]  明天要回來要審判這個世界
[00:15:19.560 --> 00:15:21.720]  我們什麼都沒有
[00:15:21.720 --> 00:15:25.360]  我們有足夠的邪惡給他審判
[00:15:25.360 --> 00:15:27.560]  可能我要使洪水氾濫在地上
