
[00:00:00.000 --> 00:00:02.000]  先一齊祈禱
[00:02:01.000 --> 00:02:03.000]  人是活在時間裡面的
[00:02:03.000 --> 00:02:06.000]  而且是一直向前走
[00:02:06.000 --> 00:02:09.000]  每活多一天,我們就老了一天
[00:02:09.000 --> 00:02:12.000]  而不是年輕了一天
[00:02:12.000 --> 00:02:16.000]  前幾個星期我們慶祝十七年堂慶
[00:02:16.000 --> 00:02:18.000]  我看回照片
[00:02:18.000 --> 00:02:22.000]  我就發覺自己好像當年很年輕
[00:02:22.000 --> 00:02:23.000]  現在就老了很多
[00:02:23.000 --> 00:02:25.000]  師母就沒怎麼變
[00:02:25.000 --> 00:02:28.000]  我就老了很多
[00:02:28.000 --> 00:02:31.000]  在約翰福音當中
[00:02:31.000 --> 00:02:35.000]  每一次主耶穌說「我是」的時候
[00:02:35.000 --> 00:02:38.000]  都是用了現在時態
[00:02:38.000 --> 00:02:41.000]  也就是說祂是永恆的現在
[00:02:41.000 --> 00:02:44.000]  是和上帝一樣的
[00:02:44.000 --> 00:02:51.000]  今天的宣告就說「我是真葡萄樹」
[00:02:51.000 --> 00:02:57.000]  為什麼主耶穌會突然對門徒說「我是真葡萄樹」呢?
[00:02:57.000 --> 00:03:01.000]  其實不是沒有理由這麼說的
[00:03:01.000 --> 00:03:04.000]  我們看回十四章三十一節
[00:03:04.000 --> 00:03:07.000]  最後一句話是說什麼呢?
[00:03:07.000 --> 00:03:12.000]  就說「起來,我們走吧」
[00:03:12.000 --> 00:03:16.000]  十三節到十四章是記載主耶穌和門徒
[00:03:16.000 --> 00:03:20.000]  在耶路撒冷的一間屋的閣樓
[00:03:20.000 --> 00:03:24.000]  來吃如月節的晚餐
[00:03:24.000 --> 00:03:27.000]  「起來,我們走吧」
[00:03:27.000 --> 00:03:29.000]  就是主耶穌和門徒
[00:03:29.000 --> 00:03:33.000]  吃完晚餐離開吃晚餐的地點
[00:03:33.000 --> 00:03:37.000]  那麼耶穌帶著門徒去哪裡呢?
[00:03:37.000 --> 00:03:41.000]  根據其他福音書的記載
[00:03:41.000 --> 00:03:46.000]  最有可能就是去喀西瑪利園
[00:03:46.000 --> 00:03:50.000]  從耶路撒冷走去喀西瑪利園
[00:03:50.000 --> 00:03:53.000]  就必定會經過聖殿
[00:03:53.000 --> 00:03:58.000]  而在聖殿裡面有一個很標誌性的裝飾
[00:03:58.000 --> 00:04:01.000]  就是一棵金色的葡萄樹
[00:04:01.000 --> 00:04:04.000]  上面有一串葡萄
[00:04:04.000 --> 00:04:08.000]  那串葡萄有整個人那麼高
[00:04:08.000 --> 00:04:11.000]  因為在舊約裡面
[00:04:11.000 --> 00:04:17.000]  上主也曾經用葡萄樹去象徵以色列人
[00:04:17.000 --> 00:04:21.000]  我讀詩篇八十篇八節都這樣說
[00:04:21.000 --> 00:04:24.000]  「你從埃及帶出來一棵葡萄樹
[00:04:24.000 --> 00:04:28.000]  你趕走異族,把這樹栽上」
[00:04:28.000 --> 00:04:31.000]  如果我們有興趣研究
[00:04:31.000 --> 00:04:34.000]  發覺先知書裡面其實都很多次
[00:04:34.000 --> 00:04:38.000]  用葡萄樹來象徵猶太人
[00:04:38.000 --> 00:04:43.000]  因此葡萄樹就成為猶太人民的標誌
[00:04:43.000 --> 00:04:47.000]  當耶穌說「我是真葡萄樹」
[00:04:47.000 --> 00:04:52.000]  就是說它不是聖殿裡面那些裝飾物
[00:04:52.000 --> 00:04:55.000]  聖殿的葡萄樹即使是金做的
[00:04:55.000 --> 00:04:58.000]  都是假的
[00:04:58.000 --> 00:05:02.000]  主耶穌才是真猶太人的代表
[00:05:02.000 --> 00:05:06.000]  他亦都順帶用葡萄樹做比喻
[00:05:06.000 --> 00:05:13.000]  教導門徒要實實在在地成為他的門徒
[00:05:13.000 --> 00:05:18.000]  真的門徒就應該有葡萄樹的特質
[00:05:18.000 --> 00:05:25.000]  是應該結果子,並且是多結果子
[00:05:25.000 --> 00:05:28.000]  很多年前我看過一本書
[00:05:28.000 --> 00:05:31.000]  書名叫做《愛之志》
[00:05:31.000 --> 00:05:36.000]  作者根據《約翰福音》十三章三十五字那句話
[00:05:36.000 --> 00:05:38.000]  「如果你們彼此相愛
[00:05:38.000 --> 00:05:41.000]  世人就知道你們是我的門徒」
[00:05:41.000 --> 00:05:45.000]  作者說基督徒是不需要佩戴十字架
[00:05:45.000 --> 00:05:50.000]  項鍊或其他的裝飾來讓人知道他是基督徒
[00:05:50.000 --> 00:05:55.000]  課真價實的基督徒就應該是彼此相愛
[00:05:55.000 --> 00:06:03.000]  彼此相愛的標誌就會讓其他人認出我們是基督徒
[00:06:03.000 --> 00:06:07.000]  不過我覺得彼此相愛是一個集體的標誌
[00:06:07.000 --> 00:06:13.000]  起碼要超過一個人以上才可以有愛的顯現出來
[00:06:13.000 --> 00:06:16.000]  個人是做不到的
[00:06:16.000 --> 00:06:19.000]  但今天的經文告訴我們
[00:06:19.000 --> 00:06:23.000]  主耶穌要每一個門徒都結果實
[00:06:23.000 --> 00:06:26.000]  這是每個基督徒都可以做的
[00:06:26.000 --> 00:06:30.000]  也是真門徒的標誌
[00:06:30.000 --> 00:06:33.000]  讓我們一起思考今天的經文
[00:06:33.000 --> 00:06:36.000]  先來思想第一節至第八節
[00:06:36.000 --> 00:06:40.000]  葡萄樹和枝子的比喻
[00:06:40.000 --> 00:06:43.000]  第五節提到
[00:06:43.000 --> 00:06:47.000]  必定結很多果實
[00:06:47.000 --> 00:06:49.000]  這是主耶穌說的
[00:06:49.000 --> 00:06:52.000]  作為耶穌的門徒
[00:06:52.000 --> 00:06:55.000]  是必定會結果實的
[00:06:55.000 --> 00:07:00.000]  不是說可能會結也可能不結
[00:07:00.000 --> 00:07:05.000]  既然如此我們就一定要學習結果實的方法
[00:07:05.000 --> 00:07:07.000]  主耶穌真是一位好老師
[00:07:07.000 --> 00:07:10.000]  其實他已經將方法告訴我們
[00:07:10.000 --> 00:07:16.000]  首先我們要常常和主耶穌連結
[00:07:16.000 --> 00:07:18.000]  第五節說
[00:07:18.000 --> 00:07:23.000]  那常跟我連結
[00:07:23.000 --> 00:07:25.000]  而我也常跟他連結的
[00:07:25.000 --> 00:07:29.000]  必定結很多果實
[00:07:29.000 --> 00:07:36.000]  主耶穌用葡萄樹的比喻教導我們如何結出果實
[00:07:36.000 --> 00:07:39.000]  其實這個比喻很簡單
[00:07:39.000 --> 00:07:45.000]  我們日常的經驗都會發覺這是一件很真確的事
[00:07:45.000 --> 00:07:50.000]  當我們去市場買一些葡萄回家的時候
[00:07:50.000 --> 00:07:54.000]  放在這裡,無論買的時候有多新鮮
[00:07:54.000 --> 00:08:01.000]  過了幾天之後那些枝子會變瘦,變黃,會枯
[00:08:01.000 --> 00:08:05.000]  只有在葡萄樹上的枝子
[00:08:05.000 --> 00:08:09.000]  才有可能是常綠
[00:08:09.000 --> 00:08:12.000]  一個真正的門徒
[00:08:12.000 --> 00:08:17.000]  怎樣才算是和主耶穌連結呢?
[00:08:17.000 --> 00:08:19.000]  第七節主耶穌都有說
[00:08:19.000 --> 00:08:22.000]  如果你們常跟我連結
[00:08:22.000 --> 00:08:26.000]  而我的話也常存在你們裡面
[00:08:26.000 --> 00:08:31.000]  你們無論要什麼都會得著
[00:08:31.000 --> 00:08:35.000]  現在主耶穌已經升到天上,不在人間了
[00:08:35.000 --> 00:08:38.000]  故此我們要和主耶穌連結
[00:08:38.000 --> 00:08:44.000]  就是要學習祂的橫和時常祈禱
[00:08:44.000 --> 00:08:49.000]  讀經祈禱是做門徒的入門功夫
[00:08:49.000 --> 00:08:56.000]  也是為主結果子一定要做的功課
[00:08:56.000 --> 00:09:00.000]  很可惜很多基督徒不是經常讀經
[00:09:00.000 --> 00:09:04.000]  有些基督徒雖然有時候讀經
[00:09:04.000 --> 00:09:06.000]  好像水過鴨背一樣
[00:09:06.000 --> 00:09:08.000]  讀完聖經問他讀了什麼
[00:09:08.000 --> 00:09:11.000]  聖經在說什麼
[00:09:11.000 --> 00:09:13.000]  不知道的
[00:09:13.000 --> 00:09:16.000]  麻煩大家提醒你旁邊的弟兄姊妹
[00:09:16.000 --> 00:09:17.000]  對他們說一聲
[00:09:17.000 --> 00:09:25.000]  要每天讀經祈禱
[00:09:25.000 --> 00:09:27.000]  我講講祈禱
[00:09:27.000 --> 00:09:29.000]  有時候很多基督徒祈禱
[00:09:29.000 --> 00:09:32.000]  只是為自己的好處求
[00:09:32.000 --> 00:09:34.000]  而不是求天國的事
[00:09:34.000 --> 00:09:37.000]  然後祈禱得不著
[00:09:37.000 --> 00:09:39.000]  走來找牧師埋怨
[00:09:39.000 --> 00:09:42.000]  聖經不是說你們無論要什麼
[00:09:42.000 --> 00:09:44.000]  求就會得著嗎
[00:09:44.000 --> 00:09:49.000]  為什麼我求什麼都得不到呢
[00:09:49.000 --> 00:09:51.000]  要回答這個問題
[00:09:51.000 --> 00:09:55.000]  我們真的要看清楚上文下理
[00:09:55.000 --> 00:10:00.000]  在第七節說你們無論要什麼
[00:10:00.000 --> 00:10:02.000]  求就會得著
[00:10:02.000 --> 00:10:06.000]  是有條件的
[00:10:06.000 --> 00:10:07.000]  條件是什麼呢
[00:10:07.000 --> 00:10:09.000]  就是第七節前面所說的
[00:10:09.000 --> 00:10:12.000]  如果你們常跟我連結
[00:10:12.000 --> 00:10:16.000]  而我的話也常存在你們裡面
[00:10:16.000 --> 00:10:21.000]  很多基督徒祈禱都是求上帝
[00:10:21.000 --> 00:10:23.000]  賜我這樣賜我那樣
[00:10:23.000 --> 00:10:25.000]  不是為自己的需要
[00:10:25.000 --> 00:10:27.000]  為退休的需要而祈禱
[00:10:27.000 --> 00:10:30.000]  而不是為天國的事祈禱
[00:10:30.000 --> 00:10:32.000]  在馬太福音六章三十三節
[00:10:32.000 --> 00:10:33.000]  耶穌說得很清楚
[00:10:33.000 --> 00:10:36.000]  你們要先追求上帝主權的實現
[00:10:36.000 --> 00:10:38.000]  進行他的旨意
[00:10:38.000 --> 00:10:41.000]  如果一個基督徒不時常讀經
[00:10:41.000 --> 00:10:44.000]  不將上帝的話存放在我們心裡面
[00:10:44.000 --> 00:10:46.000]  又沒有跟耶穌連結
[00:10:46.000 --> 00:10:48.000]  也不問耶穌
[00:10:48.000 --> 00:10:49.000]  不問上帝
[00:10:49.000 --> 00:10:52.000]  究竟在我們生命中的旨意是什麼
[00:10:52.000 --> 00:10:56.000]  一直憂慮自己現在和將來退休的生活
[00:10:56.000 --> 00:10:58.000]  有沒有保障
[00:10:58.000 --> 00:11:04.000]  每次祈禱都不是為自己已經擁有的東西來感恩
[00:11:04.000 --> 00:11:10.000]  而是為將來的事求上帝賜福
[00:11:10.000 --> 00:11:15.000]  所求的都是自己今生在世上的福氣
[00:11:15.000 --> 00:11:18.000]  如果是這樣我們不能夠問
[00:11:18.000 --> 00:11:22.000]  為什麼求什麼都得不到
[00:11:22.000 --> 00:11:25.000]  因為你沒有跟上帝連結
[00:11:25.000 --> 00:11:30.000]  也沒有將上帝的話放在心裡面
[00:11:30.000 --> 00:11:36.000]  雅各書四章三節很簡單地提醒我們
[00:11:36.000 --> 00:11:39.000]  你們求仍然得不到
[00:11:39.000 --> 00:11:42.000]  是因為你們的動機不好
[00:11:42.000 --> 00:11:43.000]  你們所求的
[00:11:43.000 --> 00:11:47.000]  不過是要揮霍享樂罷了
[00:11:47.000 --> 00:11:50.000]  我們看了第七節的上文之外
[00:11:50.000 --> 00:11:52.000]  我們也看看第八節的下文
[00:11:52.000 --> 00:11:54.000]  第八節很清楚地說
[00:11:54.000 --> 00:11:58.000]  我父親將因你們結很多果實而得到榮耀
[00:11:58.000 --> 00:12:02.000]  而你們也因此成為我的門徒
[00:12:02.000 --> 00:12:05.000]  就是說如果基督徒能夠結果實
[00:12:05.000 --> 00:12:08.000]  父親就會得榮耀了
[00:12:08.000 --> 00:12:10.000]  為什麼呢
[00:12:14.000 --> 00:12:18.000]  因為在葡萄樹的比喻裡面
[00:12:18.000 --> 00:12:21.000]  一開始十五章一節說
[00:12:21.000 --> 00:12:23.000]  我是葡萄樹
[00:12:23.000 --> 00:12:26.000]  我父親是園丁
[00:12:26.000 --> 00:12:30.000]  如果一個負責栽培葡萄園的園丁
[00:12:30.000 --> 00:12:33.000]  不好好的去打理葡萄園
[00:12:33.000 --> 00:12:35.000]  葡萄樹也不結果子
[00:12:35.000 --> 00:12:38.000]  或者結得很少的果子
[00:12:38.000 --> 00:12:42.000]  園丁就不會有榮耀了
[00:12:42.000 --> 00:12:46.000]  但是如果葡萄樹結滿了很多果子
[00:12:46.000 --> 00:12:49.000]  那園丁就會得到很大的榮耀了
[00:12:49.000 --> 00:12:51.000]  人們都說這個園丁很厲害
[00:12:51.000 --> 00:12:53.000]  有Green Finger
[00:12:53.000 --> 00:12:56.000]  很會栽種葡萄
[00:12:56.000 --> 00:13:02.000]  我們可能不明白第八節最後一句話
[00:13:02.000 --> 00:13:05.000]  而你們也因此成為我的門徒
[00:13:05.000 --> 00:13:10.000]  主耶穌當時不是在跟門徒說話嗎
[00:13:10.000 --> 00:13:12.000]  為什麼他要加上一句
[00:13:12.000 --> 00:13:16.000]  而你們也因此成為我的門徒呢
[00:13:16.000 --> 00:13:19.000]  我相信主耶穌的意思是
[00:13:19.000 --> 00:13:22.000]  他來到這個世界的人生目標
[00:13:22.000 --> 00:13:25.000]  就是要榮耀天父
[00:13:25.000 --> 00:13:28.000]  在十四章十三節說
[00:13:28.000 --> 00:13:29.000]  你們服我的門
[00:13:29.000 --> 00:13:31.000]  無論求什麼我一定成全
[00:13:31.000 --> 00:13:34.000]  為要使父親的榮耀
[00:13:34.000 --> 00:13:37.000]  藉著兒子顯示出路
[00:13:37.000 --> 00:13:40.000]  這裡也有成全祈禱的承諾
[00:13:40.000 --> 00:13:43.000]  不過這個承諾裡面也是有條件的
[00:13:43.000 --> 00:13:46.000]  我們所祈禱的事
[00:13:46.000 --> 00:13:49.000]  是不是為了榮耀天父的祈求呢
[00:13:49.000 --> 00:13:51.000]  如果是的話
[00:13:51.000 --> 00:13:53.000]  耶穌就會成全
[00:13:53.000 --> 00:13:55.000]  我講一個很簡單的見證
[00:13:55.000 --> 00:13:57.000]  上個主日剛剛發生
[00:13:57.000 --> 00:14:01.000]  其實上個星期六我也有點感冒
[00:14:01.000 --> 00:14:03.000]  星期六打了很多黑痴
[00:14:03.000 --> 00:14:05.000]  還有點鼻塞
[00:14:05.000 --> 00:14:09.000]  到了主日早上回來教會的時候
[00:14:09.000 --> 00:14:11.000]  也帶領門徒訓練班
[00:14:11.000 --> 00:14:13.000]  訓練完之後也有點鼻塞
[00:14:13.000 --> 00:14:16.000]  喉嚨又開始不舒服
[00:14:16.000 --> 00:14:18.000]  崇拜開始之前
[00:14:18.000 --> 00:14:19.000]  我也有點緊張
[00:14:19.000 --> 00:14:21.000]  快點祈禱
[00:14:21.000 --> 00:14:22.000]  我祈禱說
[00:14:22.000 --> 00:14:26.000]  天父為了你明的榮耀
[00:14:26.000 --> 00:14:29.000]  保守我講道的時候沒問題
[00:14:29.000 --> 00:14:30.000]  不用馬上好
[00:14:30.000 --> 00:14:34.000]  只要講道的時候沒問題就行了
[00:14:34.000 --> 00:14:36.000]  結果講道的時候真的沒問題
[00:14:36.000 --> 00:14:38.000]  後來我問師母
[00:14:38.000 --> 00:14:39.000]  她說沒什麼問題
[00:14:39.000 --> 00:14:41.000]  不像有鼻塞
[00:14:41.000 --> 00:14:45.000]  到星期一我的喉嚨還是有點不舒服
[00:14:45.000 --> 00:14:50.000]  耶穌是為了上帝的榮耀而活
[00:14:50.000 --> 00:14:53.000]  作為耶穌的門徒
[00:14:53.000 --> 00:14:57.000]  我們也應該為了榮耀上帝而活
[00:14:57.000 --> 00:15:02.000]  才能算作是耶穌真正的門徒
[00:15:02.000 --> 00:15:04.000]  或者可以這麼說
[00:15:04.000 --> 00:15:07.000]  當門徒開始跟隨耶穌的時候
[00:15:07.000 --> 00:15:11.000]  他們是學師門徒
[00:15:11.000 --> 00:15:13.000]  還沒有畢業
[00:15:13.000 --> 00:15:16.000]  有朝一日他們能夠結果子
[00:15:16.000 --> 00:15:18.000]  好像耶穌一樣
[00:15:18.000 --> 00:15:22.000]  多結果子榮耀上帝的時候
[00:15:22.000 --> 00:15:26.000]  他們就是真正畢業的門徒
[00:15:26.000 --> 00:15:29.000]  所以在這個比喻裡面
[00:15:29.000 --> 00:15:31.000]  當我們結很多的果子
[00:15:31.000 --> 00:15:34.000]  作為元丁的天父
[00:15:34.000 --> 00:15:36.000]  就會得榮耀
[00:15:36.000 --> 00:15:40.000]  而我們也算是耶穌的門徒
[00:15:40.000 --> 00:15:43.000]  或者有時候像爸爸對兒子說
[00:15:43.000 --> 00:15:45.000]  懂得關心爸爸的時候
[00:15:45.000 --> 00:15:47.000]  真是乖兒子
[00:15:47.000 --> 00:15:49.000]  什麼時候都是兒子
[00:15:49.000 --> 00:15:51.000]  不過什麼時候開心
[00:15:51.000 --> 00:15:53.000]  懂得哄爸爸開心
[00:15:53.000 --> 00:15:56.000]  就是乖兒子
[00:15:56.000 --> 00:15:59.000]  在這個比喻裡面我們還要注意的就是
[00:15:59.000 --> 00:16:03.000]  不結果子的門徒會有什麼後果
[00:16:03.000 --> 00:16:06.000]  第十五章第六節說得很清楚
[00:16:06.000 --> 00:16:08.000]  那不跟我連結的人
[00:16:08.000 --> 00:16:09.000]  要被冰掉
[00:16:09.000 --> 00:16:12.000]  像枯乾的枝子被冰掉
[00:16:12.000 --> 00:16:16.000]  讓人撿去投在火裡焚燒
[00:16:16.000 --> 00:16:18.000]  不結果子的人
[00:16:18.000 --> 00:16:20.000]  最後的結果就是被冰掉
[00:16:20.000 --> 00:16:24.000]  扔進火裡焚燒
[00:16:24.000 --> 00:16:26.000]  當然這是一個比喻
[00:16:26.000 --> 00:16:28.000]  一個真正信主的人
[00:16:28.000 --> 00:16:32.000]  即使未有機會為主結出果子
[00:16:32.000 --> 00:16:33.000]  也會得救
[00:16:33.000 --> 00:16:35.000]  而不會去了地獄
[00:16:35.000 --> 00:16:39.000]  不過對一些掛名的基督徒來說
[00:16:39.000 --> 00:16:42.000]  這節經文就有一個很重要的提醒
[00:16:42.000 --> 00:16:44.000]  我們要搞清楚
[00:16:44.000 --> 00:16:48.000]  自己其實有沒有跟耶穌連結呢
[00:16:48.000 --> 00:16:51.000]  上個星期也說過
[00:16:51.000 --> 00:16:55.000]  不是宗教能夠使人得救
[00:16:55.000 --> 00:16:59.000]  也不是一個人的宗教行為能夠使人得救
[00:16:59.000 --> 00:17:03.000]  而是真心相信主耶穌的人
[00:17:03.000 --> 00:17:05.000]  才能夠得救
[00:17:05.000 --> 00:17:08.000]  因為只有祂才是道路真理生命
[00:17:08.000 --> 00:17:10.000]  要不是藉著耶穌
[00:17:10.000 --> 00:17:14.000]  沒有人能夠去到父那裡去
[00:17:14.000 --> 00:17:20.000]  除了不結果子的門徒會被天父戳了之外
[00:17:20.000 --> 00:17:23.000]  第十五章第二節也告訴我們
[00:17:23.000 --> 00:17:27.000]  結果子的枝子也會被修剪
[00:17:27.000 --> 00:17:32.000]  不過目的就是要讓枝子結更多的果子
[00:17:32.000 --> 00:17:35.000]  修剪是什麼意思呢
[00:17:35.000 --> 00:17:40.000]  我相信當一個人學習去修門徒
[00:17:40.000 --> 00:17:42.000]  和培訓門徒的時候
[00:17:42.000 --> 00:17:45.000]  這個過程中一定會有些過失
[00:17:45.000 --> 00:17:47.000]  一定會有些做錯的
[00:17:47.000 --> 00:17:50.000]  但是天父是會幫助我們
[00:17:50.000 --> 00:17:53.000]  修剪這些過失
[00:17:53.000 --> 00:17:57.000]  使我們能夠結出更多的果實
[00:17:57.000 --> 00:18:00.000]  此外當一個人信主之後
[00:18:00.000 --> 00:18:05.000]  在行為方面也有很多地方要改變
[00:18:05.000 --> 00:18:10.000]  故此聖靈會在一個真正重生
[00:18:10.000 --> 00:18:15.000]  或者真正與主連結的人的心裡面
[00:18:15.000 --> 00:18:21.000]  都是作供幫助他的生命改變
[00:18:21.000 --> 00:18:24.000]  一些壞的行為會被改變
[00:18:24.000 --> 00:18:27.000]  從前賭博的可以戒賭
[00:18:27.000 --> 00:18:30.000]  從前吸毒的可以戒毒
[00:18:30.000 --> 00:18:36.000]  這些都是天父藉著聖靈要做的修剪工作
[00:18:36.000 --> 00:18:41.000]  然後基督徒就可以結出聖靈的果子
[00:18:41.000 --> 00:18:45.000]  就是博愛喜樂和平忍耐仁慈良善
[00:18:45.000 --> 00:18:48.000]  忠信溫柔節制
[00:18:48.000 --> 00:18:52.000]  讓我們很快看看9-17節這段經文
[00:18:52.000 --> 00:18:56.000]  這段經文是主耶穌再次提醒門徒
[00:18:56.000 --> 00:19:00.000]  要實行祂所頒布給他們的命令
[00:19:00.000 --> 00:19:06.000]  就是要愛耶穌和彼此相愛
[00:19:06.000 --> 00:19:08.000]  在第十節特別提到
[00:19:08.000 --> 00:19:11.000]  愛耶穌不是要用口說的
[00:19:11.000 --> 00:19:16.000]  而是要遵守我的命令
[00:19:16.000 --> 00:19:18.000]  感謝主
[00:19:18.000 --> 00:19:22.000]  主耶穌在未升天之前
[00:19:22.000 --> 00:19:24.000]  或者未上十字架之前
[00:19:24.000 --> 00:19:26.000]  只給了我們一條命令
[00:19:26.000 --> 00:19:31.000]  一條一就是十七節重覆說的彼此相愛
[00:19:31.000 --> 00:19:42.000]  和你旁邊的人說一聲要彼此相愛
[00:19:42.000 --> 00:19:44.000]  在結束之前
[00:19:44.000 --> 00:19:49.000]  我想鼓勵大家問自己幾個問題
[00:19:49.000 --> 00:19:54.000]  我信了主有多久呢?
[00:19:54.000 --> 00:19:59.000]  我有沒有結出一些聖靈的果子
[00:19:59.000 --> 00:20:04.000]  尤其是愛的果子呢?
[00:20:04.000 --> 00:20:09.000]  我有沒有結出一些門徒的果子呢?
[00:20:09.000 --> 00:20:13.000]  我曾經帶領了多少人信主
[00:20:13.000 --> 00:20:21.000]  培訓了他們做主的門徒呢?
[00:20:21.000 --> 00:20:31.000]  我有沒有經常為結果子的事去求主幫助呢?
[00:20:31.000 --> 00:20:35.000]  我有沒有經常讀經祈禱
[00:20:35.000 --> 00:20:41.000]  將主的話放在心裏呢?
[00:20:41.000 --> 00:20:46.000]  我有沒有關懷身邊的朋友
[00:20:46.000 --> 00:20:56.000]  為他們的靈魂懇切求主拯救呢?
[00:21:17.000 --> 00:21:21.000]  我們一同同心祈禱
[00:21:21.000 --> 00:21:22.000]  參考主耶穌
[00:21:22.000 --> 00:21:25.000]  祢命令我們要彼此相愛
[00:21:25.000 --> 00:21:29.000]  也要經常藉著讀經祈禱和你連結
[00:21:29.000 --> 00:21:33.000]  更加要為主多結門徒的果子
[00:21:33.000 --> 00:21:35.000]  求聖靈幫助我們
[00:21:35.000 --> 00:21:38.000]  立志榮耀上帝的人生
[00:21:38.000 --> 00:21:41.000]  愛我們接觸到的人
[00:21:41.000 --> 00:21:43.000]  帶領他們認識你
[00:21:43.000 --> 00:21:44.000]  成為你的門徒
[00:21:44.000 --> 00:21:48.000]  奉耶穌基督的名祈禱,下堂
