
[00:00:00.000 --> 00:00:02.000]  各位攝影姐妹大家好
[00:02:27.740 --> 00:02:28.740]  我們想一想
[00:02:28.740 --> 00:02:30.740]  如果我們是第四個
[00:02:30.740 --> 00:02:34.740]  當你見到耶穌在祈禱
[00:02:34.740 --> 00:02:38.740]  那三個門徒在睡覺的時候
[00:02:38.740 --> 00:02:40.740]  你會怎樣做呢
[00:02:40.740 --> 00:02:44.740]  這個也是我們今天的題目
[00:02:44.740 --> 00:02:46.740]  如果是我
[00:02:46.740 --> 00:02:48.740]  我是傳道人
[00:02:48.740 --> 00:02:50.740]  我一定會去叫醒他們
[00:02:50.740 --> 00:02:53.740]  跟耶穌一起祈禱
[00:02:53.740 --> 00:02:55.740]  也是我們今天的主題
[00:02:55.740 --> 00:02:57.740]  起來一起禱告
[00:02:57.740 --> 00:03:00.740]  而這幅圖畫所表達的經文
[00:03:00.740 --> 00:03:03.740]  是在馬太福音的26章
[00:03:03.740 --> 00:03:05.740]  36節
[00:03:05.740 --> 00:03:07.740]  倒數46節
[00:03:07.740 --> 00:03:09.740]  我們一起禱告
[00:03:09.740 --> 00:03:12.740]  主一籌你都給我們一個心
[00:03:12.740 --> 00:03:16.740]  讓我們能夠與主耶穌基督同心
[00:03:16.740 --> 00:03:23.740]  讓我們都常常在禱告當中
[00:03:23.740 --> 00:03:28.740]  來掛念教會的事
[00:03:28.740 --> 00:03:30.740]  掛念弟兄姊妹的事
[00:03:30.740 --> 00:03:33.740]  掛念主耶穌所掛念的事
[00:03:33.740 --> 00:03:35.740]  主一籌幫助我們
[00:03:35.740 --> 00:03:38.740]  讓我們能夠與主耶穌基督
[00:03:38.740 --> 00:03:40.740]  來同心
[00:03:40.740 --> 00:03:42.740]  來禱告
[00:03:42.740 --> 00:03:43.740]  主在你面前
[00:03:43.740 --> 00:03:47.740]  我們要呼求真理的聖靈在我們中間帶著我們
[00:03:47.740 --> 00:03:50.740]  讓我們進入神的話語裏面
[00:03:50.740 --> 00:03:53.740]  讓我們能夠明白神的話
[00:03:53.740 --> 00:03:57.740]  讓我們能夠體會耶穌基督那種心腸
[00:03:57.740 --> 00:03:59.740]  肺腑
[00:03:59.740 --> 00:04:02.740]  讓我們能夠與主一同的
[00:04:02.740 --> 00:04:06.740]  來禱告去受膜
[00:04:06.740 --> 00:04:09.740]  主聖靈我們呼求你
[00:04:09.740 --> 00:04:10.740]  我們等候你
[00:04:10.740 --> 00:04:13.740]  我們今天的祈禱是靠耶穌基督的聖名
[00:04:13.740 --> 00:04:15.740]  Amen
[00:04:15.740 --> 00:04:17.740]  我們先讀第一段的經文
[00:04:17.740 --> 00:04:21.740]  就是在36至38節
[00:04:21.740 --> 00:04:25.740]  這裏講到主耶穌的憂傷
[00:04:25.740 --> 00:04:27.740]  我們預備一起讀
[00:04:27.740 --> 00:04:30.740]  耶穌和門徒來到一個地方
[00:04:30.740 --> 00:04:32.740]  名叫喀西瑪尼
[00:04:32.740 --> 00:04:34.740]  就對他們說
[00:04:34.740 --> 00:04:36.740]  你們坐在這裏
[00:04:36.740 --> 00:04:38.740]  讓我到那邊去禱告
[00:04:38.740 --> 00:04:43.740]  於是帶著彼得和西比泰的兩個兒子同去
[00:04:43.740 --> 00:04:45.740]  就憂愁起來
[00:04:45.740 --> 00:04:46.740]  極其難過
[00:04:46.740 --> 00:04:48.740]  便對他們說
[00:04:48.740 --> 00:04:50.740]  我心裏甚至憂傷
[00:04:50.740 --> 00:04:52.740]  幾乎要死
[00:04:52.740 --> 00:04:54.740]  你們在這裏等候
[00:04:54.740 --> 00:04:58.740]  和我一同警醒
[00:04:58.740 --> 00:05:00.740]  在我剛剛讀這段經文裏面
[00:05:00.740 --> 00:05:02.740]  其實那個背景是什麼呢
[00:05:02.740 --> 00:05:06.740]  就是在最後晚餐的時候
[00:05:06.740 --> 00:05:11.740]  主耶穌和門徒吃完飯
[00:05:11.740 --> 00:05:12.740]  洗完腳
[00:05:12.740 --> 00:05:13.740]  服侍完他們
[00:05:13.740 --> 00:05:15.740]  愛他們到底
[00:05:15.740 --> 00:05:19.740]  接著就帶著一班門徒出去散步
[00:05:19.740 --> 00:05:20.740]  吃完晚飯
[00:05:20.740 --> 00:05:23.740]  最好就是出去走走
[00:05:23.740 --> 00:05:25.740]  可以到公園走走
[00:05:25.740 --> 00:05:28.740]  如果喜歡參加健步班的
[00:05:28.740 --> 00:05:29.740]  去參加健步班
[00:05:29.740 --> 00:05:31.740]  去跑步
[00:05:31.740 --> 00:05:32.740]  挺好的
[00:05:32.740 --> 00:05:33.740]  吃完飯
[00:05:33.740 --> 00:05:35.740]  出去走走
[00:05:35.740 --> 00:05:37.740]  主耶穌在這個晚上
[00:05:37.740 --> 00:05:39.740]  同樣也帶著他的門徒
[00:05:39.740 --> 00:05:41.740]  吃完飯
[00:05:41.740 --> 00:05:43.740]  出去走走
[00:05:43.740 --> 00:05:44.740]  不過這個晚上
[00:05:44.740 --> 00:05:47.740]  不是一個一般的晚上
[00:05:47.740 --> 00:05:48.740]  對主耶穌來說
[00:05:48.740 --> 00:05:52.740]  他很清楚知道這個晚上會發生什麼事情
[00:05:52.740 --> 00:05:54.740]  主耶穌如常帶著他的門徒
[00:05:54.740 --> 00:05:57.740]  去到赫西瑪利的地方
[00:05:57.740 --> 00:05:58.740]  赫西瑪利呢
[00:05:58.740 --> 00:06:00.740]  在聖經學者裏面說
[00:06:00.740 --> 00:06:04.740]  是一個橄欖園
[00:06:04.740 --> 00:06:06.740]  就是在那裏有人打你的原子
[00:06:06.740 --> 00:06:08.740]  主耶穌就帶著他的門徒
[00:06:08.740 --> 00:06:11.740]  去到那裏去禱告
[00:06:11.740 --> 00:06:13.740]  去到那個地方的時候
[00:06:13.740 --> 00:06:15.740]  十二門徒
[00:06:15.740 --> 00:06:16.740]  沒有了一個
[00:06:16.740 --> 00:06:17.740]  猶太人走了
[00:06:17.740 --> 00:06:20.740]  走開了
[00:06:20.740 --> 00:06:21.740]  接著
[00:06:21.740 --> 00:06:24.740]  耶穌再帶著三個門徒
[00:06:24.740 --> 00:06:28.740]  彼得和雅各約翰
[00:06:28.740 --> 00:06:32.740]  就來到我們所說的情境裏面
[00:06:32.740 --> 00:06:34.740]  那個地方裏面
[00:06:34.740 --> 00:06:38.740]  來禱告
[00:06:38.740 --> 00:06:40.740]  當主耶穌去到那個地方的時候
[00:06:40.740 --> 00:06:42.740]  他第一次來到
[00:06:42.740 --> 00:06:44.740]  和他最心愛的門徒
[00:06:44.740 --> 00:06:47.740]  說一些很真誠的話
[00:06:47.740 --> 00:06:51.740]  就是他心裏甚至憂傷
[00:06:51.740 --> 00:06:55.740]  他心裏甚至憂傷
[00:06:55.740 --> 00:06:58.740]  這個不是一個容易的表達
[00:06:58.740 --> 00:07:00.740]  因為主耶穌一直
[00:07:00.740 --> 00:07:02.740]  他扮演的角色
[00:07:02.740 --> 00:07:03.740]  一個夫子的角色
[00:07:03.740 --> 00:07:05.740]  一個很有能力的夫子
[00:07:05.740 --> 00:07:07.740]  他就是基督
[00:07:07.740 --> 00:07:08.740]  基督可以做什麼
[00:07:08.740 --> 00:07:11.740]  可以平靜風浪
[00:07:11.740 --> 00:07:14.740]  可以趕鬼入豬群
[00:07:14.740 --> 00:07:17.740]  可以叫死人復活
[00:07:17.740 --> 00:07:19.740]  一個很有大能的夫子
[00:07:19.740 --> 00:07:22.740]  一個很有大能的救主
[00:07:22.740 --> 00:07:24.740]  但是今天他和他的門徒說
[00:07:24.740 --> 00:07:29.740]  他心裏甚至憂傷
[00:07:29.740 --> 00:07:32.740]  當你聽到耶穌這樣說的時候
[00:07:32.740 --> 00:07:36.740]  不知道會不會令你很愕然
[00:07:36.740 --> 00:07:40.740]  耶穌也會憂傷嗎
[00:07:40.740 --> 00:07:43.740]  耶穌會憂傷
[00:07:43.740 --> 00:07:44.740]  因為作為一個人
[00:07:44.740 --> 00:07:45.740]  作為一個神
[00:07:45.740 --> 00:07:47.740]  祂是有感情的
[00:07:47.740 --> 00:07:50.740]  祂不是麻木的
[00:07:50.740 --> 00:07:52.740]  祂是有眼淚的
[00:07:52.740 --> 00:07:54.740]  同樣祂肚餓的時候
[00:07:54.740 --> 00:07:56.740]  祂也要吃飯
[00:07:56.740 --> 00:07:59.740]  祂也憂傷
[00:07:59.740 --> 00:08:03.740]  祂為了什麼去憂傷呢
[00:08:03.740 --> 00:08:05.740]  簡單來說
[00:08:05.740 --> 00:08:10.740]  可能祂會為了釘十字架去憂傷
[00:08:10.740 --> 00:08:12.740]  要面對死亡
[00:08:12.740 --> 00:08:14.740]  這是一個很大的挑戰
[00:08:14.740 --> 00:08:17.740]  是挑戰祂和父上帝之間的關係
[00:08:17.740 --> 00:08:21.740]  祂是否真的願意把命交給上帝
[00:08:21.740 --> 00:08:22.740]  等三天
[00:08:22.740 --> 00:08:25.740]  然後才復活
[00:08:25.740 --> 00:08:26.740]  耶穌說了很久
[00:08:26.740 --> 00:08:29.740]  不過來到這個時刻
[00:08:29.740 --> 00:08:31.740]  祂願不願意這麼做
[00:08:31.740 --> 00:08:34.740]  這是一個很大的挑戰
[00:08:34.740 --> 00:08:37.740]  不過更加大的挑戰會不會就是
[00:08:37.740 --> 00:08:39.740]  祂將要面對的就是
[00:08:39.740 --> 00:08:41.740]  和門徒的分離
[00:08:41.740 --> 00:08:45.740]  進入一個新的關係裏
[00:08:45.740 --> 00:08:48.740]  一個不同的時代裏
[00:08:48.740 --> 00:08:52.740]  因為從以後的經文我們看到
[00:08:52.740 --> 00:08:54.740]  復活了的主
[00:08:54.740 --> 00:08:58.740]  不能夠再長時間和門徒在一起
[00:08:58.740 --> 00:09:03.740]  祂將要將福音的棒交給門徒
[00:09:03.740 --> 00:09:05.740]  代表了在地上高
[00:09:05.740 --> 00:09:10.740]  耶穌是要和門徒分離
[00:09:10.740 --> 00:09:16.740]  不能夠再次帶著門徒去工作
[00:09:16.740 --> 00:09:19.740]  也要門徒自己獨立
[00:09:19.740 --> 00:09:22.740]  祂要面對的是分離的憂傷
[00:09:22.740 --> 00:09:26.740]  還有當時的門徒還未成熟
[00:09:26.740 --> 00:09:30.740]  擔心彼得會怎樣呢
[00:09:30.740 --> 00:09:33.740]  還有擔心誰呢
[00:09:33.740 --> 00:09:35.740]  猶太祂愛不愛
[00:09:35.740 --> 00:09:37.740]  猶太其實耶穌也愛的
[00:09:37.740 --> 00:09:39.740]  但是沒辦法
[00:09:39.740 --> 00:09:42.740]  看著自己心愛的門徒
[00:09:42.740 --> 00:09:44.740]  很快就要出賣自己
[00:09:44.740 --> 00:09:46.740]  祂可以做些什麼呢
[00:09:46.740 --> 00:09:48.740]  祂有能力
[00:09:48.740 --> 00:09:51.740]  不過祂不可以彰顯祂的能力
[00:09:51.740 --> 00:09:54.740]  祂心裡很憂傷
[00:09:54.740 --> 00:09:56.740]  所以在這個時候
[00:09:56.740 --> 00:10:00.740]  祂要求彼得、雅各、約翰
[00:10:00.740 --> 00:10:05.740]  和祂在那裡一起去警醒
[00:10:05.740 --> 00:10:07.740]  一起去警醒
[00:10:07.740 --> 00:10:09.740]  警醒是什麼意思呢
[00:10:09.740 --> 00:10:12.740]  警醒就好像以前打仗一樣
[00:10:12.740 --> 00:10:15.740]  有些哨兵在城樓看著
[00:10:15.740 --> 00:10:17.740]  有沒有敵人來
[00:10:17.740 --> 00:10:19.740]  如果有就立刻響鈴
[00:10:19.740 --> 00:10:22.740]  或者我們現在叫吹雞
[00:10:22.740 --> 00:10:24.740]  警醒就是看著
[00:10:24.740 --> 00:10:26.740]  看著形勢是怎樣
[00:10:26.740 --> 00:10:29.740]  警醒是不可以睡覺的
[00:10:29.740 --> 00:10:32.740]  睡了覺軍法處理就殺頭了
[00:10:32.740 --> 00:10:33.740]  不用說了
[00:10:33.740 --> 00:10:35.740]  是很嚴重的
[00:10:35.740 --> 00:10:38.740]  警醒是一種很謹慎的態度
[00:10:38.740 --> 00:10:43.740]  其實當主耶穌在馬達福音的記載裡
[00:10:43.740 --> 00:10:45.740]  去到後期
[00:10:45.740 --> 00:10:47.740]  二十多章那些
[00:10:47.740 --> 00:10:49.740]  沒什麼神蹟看了
[00:10:49.740 --> 00:10:54.740]  不是再說醫病、說鬼的那些
[00:10:54.740 --> 00:10:56.740]  由二十四章開始
[00:10:56.740 --> 00:10:59.740]  其實主耶穌和門徒有很深情的對話
[00:10:59.740 --> 00:11:01.740]  一直提醒他們
[00:11:01.740 --> 00:11:04.740]  要警醒
[00:11:04.740 --> 00:11:08.740]  因為主耶穌說末日將至
[00:11:08.740 --> 00:11:10.740]  祂會再回來
[00:11:10.740 --> 00:11:13.740]  但祂再回來之前有災難
[00:11:13.740 --> 00:11:15.740]  所以我們要警醒
[00:11:15.740 --> 00:11:18.740]  守著我們所信的道
[00:11:18.740 --> 00:11:20.740]  還有祂回來的時候
[00:11:20.740 --> 00:11:21.740]  主耶穌說
[00:11:21.740 --> 00:11:25.740]  兩個會娶去一個
[00:11:25.740 --> 00:11:27.740]  在說什麼
[00:11:27.740 --> 00:11:29.740]  就是說有些弟兄姊妹
[00:11:29.740 --> 00:11:33.740]  可以搭頭班機直航
[00:11:33.740 --> 00:11:35.740]  但不知道其他弟兄姊妹
[00:11:35.740 --> 00:11:38.740]  可不可以搭第二班機跟得上
[00:11:38.740 --> 00:11:39.740]  搞清楚
[00:11:39.740 --> 00:11:42.740]  所以耶穌在這裡提醒門徒
[00:11:42.740 --> 00:11:44.740]  你要警醒
[00:11:44.740 --> 00:11:47.740]  因為兩個會娶去一個
[00:11:47.740 --> 00:11:50.740]  我們當然希望全部都上去
[00:11:50.740 --> 00:11:52.740]  但這個圖畫裡告訴我們
[00:11:52.740 --> 00:11:54.740]  真的要警醒
[00:11:54.740 --> 00:11:56.740]  不然你看到你旁邊的弟兄姊妹
[00:11:56.740 --> 00:11:58.740]  崇崇下拜不見了
[00:11:58.740 --> 00:11:59.740]  被提
[00:11:59.740 --> 00:12:01.740]  然後你還坐在那裡
[00:12:01.740 --> 00:12:03.740]  那怎麼辦
[00:12:03.740 --> 00:12:07.740]  我們要警醒
[00:12:07.740 --> 00:12:11.740]  我們希望全部上頭班機
[00:12:11.740 --> 00:12:15.740]  頭班直航
[00:12:15.740 --> 00:12:19.740]  還有商務客位
[00:12:19.740 --> 00:12:22.740]  要警醒
[00:12:22.740 --> 00:12:24.740]  接著耶穌又說
[00:12:24.740 --> 00:12:27.740]  十個童女裡
[00:12:27.740 --> 00:12:30.740]  有五個是聰明的童女
[00:12:30.740 --> 00:12:33.740]  有五個是沒那麼聰明的童女
[00:12:33.740 --> 00:12:36.740]  大家有沒有印象
[00:12:36.740 --> 00:12:38.740]  馬太福音二十五章
[00:12:38.740 --> 00:12:40.740]  開始說很深情的對話
[00:12:40.740 --> 00:12:42.740]  提醒他們要警醒
[00:12:42.740 --> 00:12:45.740]  當然耶穌說這是一個比喻
[00:12:45.740 --> 00:12:47.740]  不是說你行不行
[00:12:47.740 --> 00:12:50.740]  但問題是如果你能夠坐到頭班機
[00:12:50.740 --> 00:12:51.740]  就舒服很多
[00:12:51.740 --> 00:12:53.740]  安定很多
[00:12:53.740 --> 00:12:54.740]  不然你看到第一班機去了
[00:12:54.740 --> 00:12:56.740]  第二班機去了
[00:12:56.740 --> 00:12:57.740]  你還在後機室
[00:12:57.740 --> 00:13:00.740]  那怎麼辦
[00:13:00.740 --> 00:13:04.740]  我們當然想坐頭班機
[00:13:04.740 --> 00:13:06.740]  提醒十個童女裡
[00:13:06.740 --> 00:13:10.740]  要警醒
[00:13:10.740 --> 00:13:12.740]  所以到了這一刻
[00:13:12.740 --> 00:13:14.740]  他同樣提醒門徒
[00:13:14.740 --> 00:13:18.740]  要警醒
[00:13:18.740 --> 00:13:23.740]  就好像前幾天有單新聞
[00:13:23.740 --> 00:13:25.740]  說到大角咀
[00:13:25.740 --> 00:13:27.740]  大角咀有間幼稚園
[00:13:27.740 --> 00:13:34.740]  發現門外有人拿著刀走來走去
[00:13:34.740 --> 00:13:37.740]  在後門 更害怕
[00:13:37.740 --> 00:13:40.740]  在後門走來走去 更害怕
[00:13:40.740 --> 00:13:43.740]  因為在香港歷史裡
[00:13:43.740 --> 00:13:45.740]  都出現過幾宗
[00:13:45.740 --> 00:13:49.740]  有人衝入幼稚園
[00:13:49.740 --> 00:13:51.740]  傷害小朋友的事件
[00:13:51.740 --> 00:13:55.740]  這是個慘劇
[00:13:55.740 --> 00:14:00.740]  所以當幼稚園職員看到的時候
[00:14:00.740 --> 00:14:03.740]  他們第一時間就報警
[00:14:03.740 --> 00:14:05.740]  叫警方來處理
[00:14:05.740 --> 00:14:07.740]  結果就抓到那個人
[00:14:07.740 --> 00:14:10.740]  不知道他有什麼動機 什麼意圖
[00:14:10.740 --> 00:14:13.740]  但起碼保障了幼稚園
[00:14:13.740 --> 00:14:16.740]  無論是師生職員的安全
[00:14:16.740 --> 00:14:18.740]  要警醒
[00:14:18.740 --> 00:14:20.740]  在這麼關鍵的時刻
[00:14:20.740 --> 00:14:24.740]  究竟主耶穌要求門徒警醒
[00:14:24.740 --> 00:14:26.740]  做什麼呢
[00:14:26.740 --> 00:14:29.740]  我們再看下去
[00:14:29.740 --> 00:14:32.740]  主耶穌其實就是要他們禱告
[00:14:32.740 --> 00:14:34.740]  這個關鍵的時刻就是要禱告
[00:14:34.740 --> 00:14:37.740]  我們一起讀39至41節
[00:14:37.740 --> 00:14:41.740]  他就稍往前走 俯伏在地
[00:14:41.740 --> 00:14:45.740]  禱告說 我父啊 倘若可行
[00:14:45.740 --> 00:14:47.740]  求你叫這杯離開我
[00:14:47.740 --> 00:14:50.740]  然而不要照我的意思
[00:14:50.740 --> 00:14:52.740]  只要照你的意思
[00:14:52.740 --> 00:14:54.740]  來到門徒那裡
[00:14:54.740 --> 00:14:56.740]  見他們睡著了
[00:14:56.740 --> 00:14:58.740]  就對彼得說
[00:14:58.740 --> 00:15:02.740]  怎麼樣 你們不能和我警醒騙事嗎
[00:15:02.740 --> 00:15:05.740]  總要警醒禱告
[00:15:05.740 --> 00:15:07.740]  彼得入了迷惑
[00:15:07.740 --> 00:15:09.740]  你們心靈固然願意
[00:15:09.740 --> 00:15:13.740]  肉體卻軟弱了
[00:15:13.740 --> 00:15:17.740]  主耶穌就這樣帶著門徒
[00:15:17.740 --> 00:15:20.740]  在那裡好像摘幅圖畫一樣
[00:15:20.740 --> 00:15:22.740]  他跪下了
[00:15:22.740 --> 00:15:25.740]  他就來禱告
[00:15:25.740 --> 00:15:27.740]  警醒最重要的事情
[00:15:27.740 --> 00:15:29.740]  在一個這麼關鍵的時刻裡
[00:15:29.740 --> 00:15:33.740]  其實就是要禱告
[00:15:33.740 --> 00:15:35.740]  不是去做什麼
[00:15:35.740 --> 00:15:37.740]  第一件事要做的是禱告
[00:15:37.740 --> 00:15:42.740]  主耶穌在這個時間裡
[00:15:42.740 --> 00:15:46.740]  他知道他需要找誰
[00:15:46.740 --> 00:15:48.740]  他就禱告
[00:15:48.740 --> 00:15:50.740]  他就回去找天父
[00:15:50.740 --> 00:15:53.740]  就好像我們小時候有什麼事
[00:15:53.740 --> 00:15:56.740]  我們都會找爸爸媽媽
[00:15:56.740 --> 00:16:00.740]  現在我們有很多為人父母
[00:16:00.740 --> 00:16:02.740]  你的子女有事的時候
[00:16:02.740 --> 00:16:04.740]  會找誰
[00:16:04.740 --> 00:16:06.740]  最重要的是一定會找你
[00:16:06.740 --> 00:16:08.740]  找媽媽 找爸爸
[00:16:08.740 --> 00:16:12.740]  一定的 一定是這樣的
[00:16:12.740 --> 00:16:14.740]  在這麼關鍵的時刻裡
[00:16:14.740 --> 00:16:17.740]  主耶穌第一件事要做的
[00:16:17.740 --> 00:16:20.740]  最重要的就是要找天父爸爸
[00:16:20.740 --> 00:16:22.740]  向他禱告
[00:16:22.740 --> 00:16:25.740]  這就是警醒要做的事
[00:16:25.740 --> 00:16:28.740]  他禱告說什麼呢
[00:16:28.740 --> 00:16:30.740]  我們看39節那裡說
[00:16:30.740 --> 00:16:34.740]  父啊 倘若可行求你叫這杯離開我
[00:16:34.740 --> 00:16:37.740]  這是什麼杯
[00:16:37.740 --> 00:16:41.740]  這不是我們每個月的主餐的杯
[00:16:41.740 --> 00:16:43.740]  我們主餐的杯
[00:16:43.740 --> 00:16:45.740]  是一個慶典的杯
[00:16:45.740 --> 00:16:47.740]  是一個納藥的杯
[00:16:47.740 --> 00:16:48.740]  很開心的
[00:16:48.740 --> 00:16:50.740]  每一次我們共首主餐的時候
[00:16:50.740 --> 00:16:52.740]  這個杯就在告訴我們
[00:16:52.740 --> 00:16:54.740]  我們在一個新藥的裡面
[00:16:54.740 --> 00:16:57.740]  有份 主耶穌會再回來
[00:16:57.740 --> 00:17:01.740]  會接我們搭頭班機
[00:17:01.740 --> 00:17:04.740]  但這裡說的這個杯是一個苦杯
[00:17:04.740 --> 00:17:07.740]  這是一個憂傷的杯
[00:17:07.740 --> 00:17:12.740]  這個杯不是那麼容易喝得下
[00:17:12.740 --> 00:17:15.740]  這個杯也就是說
[00:17:15.740 --> 00:17:17.740]  他將要上十字架
[00:17:17.740 --> 00:17:22.740]  他將要面對和門徒的分離
[00:17:22.740 --> 00:17:29.740]  他將要面對他所愛的猶太的出賣
[00:17:29.740 --> 00:17:32.740]  耶穌給了他很多機會
[00:17:32.740 --> 00:17:35.740]  不過猶太從來沒有改變過
[00:17:35.740 --> 00:17:37.740]  他不是變壞了
[00:17:37.740 --> 00:17:40.740]  他從來沒有變好過
[00:17:40.740 --> 00:17:44.740]  他從來沒有變好過
[00:17:44.740 --> 00:17:51.740]  主耶穌就是要去面對這個憂傷的苦杯
[00:17:51.740 --> 00:17:54.740]  所以按照他的意思
[00:17:54.740 --> 00:17:57.740]  有沒有plan B呢
[00:17:57.740 --> 00:17:59.740]  plan A是這樣走的
[00:17:59.740 --> 00:18:01.740]  有沒有plan B呢
[00:18:01.740 --> 00:18:03.740]  有沒有一些東西比較容易做的呢
[00:18:03.740 --> 00:18:06.740]  有時候我們都說神那麼厲害
[00:18:06.740 --> 00:18:09.740]  他下個免死金牌就可以了
[00:18:09.740 --> 00:18:10.740]  大射
[00:18:10.740 --> 00:18:12.740]  有沒有plan B呢
[00:18:12.740 --> 00:18:14.740]  不用上十架
[00:18:14.740 --> 00:18:16.740]  不用分離
[00:18:16.740 --> 00:18:18.740]  耶穌是永生神來的
[00:18:18.740 --> 00:18:21.740]  就繼續做
[00:18:21.740 --> 00:18:23.740]  門徒就繼續跟著
[00:18:23.740 --> 00:18:25.740]  繼續二千年
[00:18:25.740 --> 00:18:30.740]  什麼角度都建立了
[00:18:30.740 --> 00:18:35.740]  不過似乎父神的心意
[00:18:35.740 --> 00:18:38.740]  不是要有plan B
[00:18:38.740 --> 00:18:40.740]  主耶穌在這裡求的時候
[00:18:40.740 --> 00:18:43.740]  他說不是照我的意思
[00:18:43.740 --> 00:18:45.740]  只要照你的意思
[00:18:45.740 --> 00:18:48.740]  當然耶穌也很真實說的時候
[00:18:48.740 --> 00:18:51.740]  就是求你叫這個杯離開我
[00:18:51.740 --> 00:18:53.740]  這個也是耶穌的意思
[00:18:53.740 --> 00:18:55.740]  不過不要照我的意思
[00:18:55.740 --> 00:18:59.740]  照父神你的意思
[00:18:59.740 --> 00:19:01.740]  警醒禱告就是
[00:19:01.740 --> 00:19:04.740]  讓神的旨意來成全
[00:19:04.740 --> 00:19:06.740]  不是照自己的意思
[00:19:06.740 --> 00:19:08.740]  是照神的意思
[00:19:08.740 --> 00:19:10.740]  主耶穌他很明白
[00:19:10.740 --> 00:19:11.740]  作為一個人的時候
[00:19:11.740 --> 00:19:13.740]  他要面對那種情感
[00:19:13.740 --> 00:19:16.740]  那種艱難的選擇
[00:19:16.740 --> 00:19:19.740]  所以他要回去找天父爸爸
[00:19:19.740 --> 00:19:21.740]  向他禱告
[00:19:21.740 --> 00:19:23.740]  回去禱告完之後
[00:19:23.740 --> 00:19:25.740]  他回頭一看
[00:19:25.740 --> 00:19:27.740]  門徒在做什麼
[00:19:27.740 --> 00:19:29.740]  在睡覺
[00:19:29.740 --> 00:19:31.740]  不知道有沒有鼻鼾聲
