
[00:00:00.000 --> 00:00:02.760]  好 今天很高興和大家再次見面
[00:01:49.700 --> 00:01:54.700]  先了解一個正確的動機去參與使奉
[00:01:54.700 --> 00:01:58.000]  所以在今天晚上希望跟大家能夠分享
[00:01:58.000 --> 00:02:02.000]  我們一定要有一個正確的使命來推動
[00:02:02.000 --> 00:02:04.700]  如果沒有一個正確的動機的話
[00:02:04.700 --> 00:02:07.700]  可能做出來的東西就會歪歪歪歪了
[00:02:07.700 --> 00:02:10.500]  如果沒有一個正確的動機的話
[00:02:10.500 --> 00:02:13.500]  我們行出來的可能會走差了
[00:02:13.500 --> 00:02:16.500]  情況就好像現在在三藩市
[00:02:16.500 --> 00:02:20.200]  最新建出來的高樓大廈一樣
[00:02:20.200 --> 00:02:23.500]  就好像最近在三藩市
[00:02:23.500 --> 00:02:24.600]  美國三藩市
[00:02:24.600 --> 00:02:28.900]  美國三藩市所建造的這個建築物
[00:02:28.900 --> 00:02:32.900]  建出來做好了以後就有點差別了
[00:02:32.900 --> 00:02:35.900]  你知不知道發生什麼事了這棟大廈
[00:02:35.900 --> 00:02:39.200]  你知道這個大廈究竟最近發生什麼事了嗎
[00:02:39.200 --> 00:02:40.800]  當它建好之後很漂亮
[00:02:40.800 --> 00:02:42.800]  可以說是三藩市其中一棟
[00:02:42.800 --> 00:02:46.800]  最標誌的新型的摩天大廈
[00:02:46.800 --> 00:02:49.100]  其實當這個大廈完成以後
[00:02:49.100 --> 00:02:54.600]  它就是三藩市一個最吸引最特別的一個大廈
[00:02:54.600 --> 00:02:57.600]  誰不知原來它的根基是歪了
[00:02:57.600 --> 00:03:04.600]  可是不幸的他們發現到它的根基已經倒斜了
[00:03:04.600 --> 00:03:06.600]  很多建築師就去研究
[00:03:06.600 --> 00:03:09.100]  為什麼會歪了呢這個根基
[00:03:09.100 --> 00:03:13.100]  那麼很多建築師就走過去看
[00:03:13.100 --> 00:03:16.600]  為什麼這個根基會斜了
[00:03:16.600 --> 00:03:18.600]  這裡有沒有人是做建築的
[00:03:18.600 --> 00:03:20.600]  在這裡有沒有人是建築的
[00:03:20.600 --> 00:03:24.600]  有我不敢搬門弄斧
[00:03:24.600 --> 00:03:27.100]  我很多同學都是做建築的
[00:03:27.100 --> 00:03:31.600]  我有很多同學他們都是學建築的
[00:03:31.600 --> 00:03:33.600]  原來在建這棟摩天大廈的時候
[00:03:33.600 --> 00:03:36.100]  那個建築師是建得很準確的
[00:03:36.100 --> 00:03:39.100]  其實當他們建這個大廈的時候
[00:03:39.100 --> 00:03:43.600]  這個建築師他們的根基是造得非常標準的
[00:03:43.600 --> 00:03:45.600]  但是建完之後呢
[00:03:45.600 --> 00:03:55.600]  當這個大廈完成之後他們卻意想不到
[00:03:55.600 --> 00:04:01.600]  原來這個根基的下面有一些流水層
[00:04:01.600 --> 00:04:08.600]  原來在這個地圖下面它已經有了流水的一層泥
[00:04:08.600 --> 00:04:13.600]  就導致到這個地基的穩固性側向一邊
[00:04:13.600 --> 00:04:19.600]  就導致到這個地基的穩固性側向一邊
[00:04:19.600 --> 00:04:22.600]  最新的研究在三天之內
[00:04:22.600 --> 00:04:26.600]  最新的研究在三天之內
[00:04:26.600 --> 00:04:30.600]  這棟大廈的根基是斜了一吋這麼多
[00:04:30.600 --> 00:04:35.600]  三天之內它的根基已經斜了大約三吋多
[00:04:35.600 --> 00:04:38.600]  那麼是誰造成這個現象呢
[00:04:38.600 --> 00:04:42.600]  那麼到底這個現象是誰所造成的呢
[00:04:42.600 --> 00:04:44.600]  建築師就得出一個結論
[00:04:44.600 --> 00:04:49.600]  那麼建築師呢工程師呢他們就得到一個結論
[00:04:49.600 --> 00:04:51.600]  是這個大自然造成的
[00:04:51.600 --> 00:04:54.600]  這就是大自然所造成的
[00:04:54.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:04:58.600]  想都想不到原來地基下面有一些流水在流
[00:04:58.600 --> 00:05:13.600]  想都想不到原來地基下面有一些流
[00:05:13.600 --> 00:05:28.600]  當然這就是創造天地的主
[00:05:28.600 --> 00:05:32.600]  但是他們也都很準確的說出了一件事實
[00:05:32.600 --> 00:05:43.600]  的而且確根基是上帝的掌管
[00:05:43.600 --> 00:05:47.600]  而你和我屬靈生命的成長
[00:05:47.600 --> 00:05:52.600]  而你跟我屬靈生命的成長
[00:05:52.600 --> 00:05:55.600]  那個基本因素也是上帝去主管的
[00:05:55.600 --> 00:06:00.600]  這個基本的因素也是神所掌管的
[00:06:00.600 --> 00:06:03.600]  所以如果我們要茁壯成長
[00:06:03.600 --> 00:06:06.600]  所以如果我們要茁壯成長
[00:06:06.600 --> 00:06:08.600]  承擔使命的話
[00:06:08.600 --> 00:06:10.600]  承擔使命的話
[00:06:10.600 --> 00:06:15.600]  我們就要從上帝的裏面去找回一個最重要的根基
[00:06:15.600 --> 00:06:20.600]  我們一定要在上帝的裏面找到一個最重要的根基
[00:06:20.600 --> 00:06:25.600]  不然的話我們所繼續做的事情就會歪歪歪歪
[00:06:25.600 --> 00:06:31.600]  不然的話我們所繼續做的事情就會歪歪歪歪
[00:06:31.600 --> 00:06:33.600]  最初看起來好像很好的
[00:06:33.600 --> 00:06:37.600]  在表面上最初看起來很宏偉的
[00:06:37.600 --> 00:06:38.600]  很宏偉很漂亮的
[00:06:38.600 --> 00:06:41.600]  是很榮華很漂亮的
[00:06:41.600 --> 00:06:44.600]  但是不經不覺間原來就已經傾斜了
[00:06:44.600 --> 00:06:49.600]  可是不經不覺的你就會覺得已經斜了
[00:06:49.600 --> 00:06:50.600]  既然這麼重要
[00:06:50.600 --> 00:06:54.600]  我們就從聖經裏面找回那個根基的掌管者
[00:06:54.600 --> 00:07:00.600]  他怎樣在他的僕人的身上去展示他們成長起來
[00:07:00.600 --> 00:07:02.600]  既然這麼重要的話
[00:07:02.600 --> 00:07:04.600]  我們應該回到聖經裏
[00:07:04.600 --> 00:07:06.600]  在神的話語裏看
[00:07:06.600 --> 00:07:10.600]  祂的僕人如何行
[00:07:10.600 --> 00:07:13.600]  所以我就為大家選了今天這段經文
[00:07:13.600 --> 00:07:16.600]  所以我就為大家選擇了今天的經文
[00:07:16.600 --> 00:07:17.600]  《創世紀》
[00:07:17.600 --> 00:07:22.600]  我們從第十四章第十七節看到第十五章的第五節
[00:07:22.600 --> 00:07:26.600]  這就寫在《創世紀》第十四章第十七節
[00:07:26.600 --> 00:07:28.600]  一直到第十五節的第五節
[00:07:28.600 --> 00:07:30.600]  那你們今天有福氣了
[00:07:30.600 --> 00:07:31.600]  今天你們非常有福氣
[00:07:31.600 --> 00:07:35.600]  王牧師就是我很少講這麼長的經文
[00:07:35.600 --> 00:07:40.600]  因為我很少跟大家分享這麼長的經文
[00:07:40.600 --> 00:07:44.600]  所以請大家也都預備今天會長一點才能收到功了
[00:07:44.600 --> 00:07:48.600]  所以大家今天要有一點耐性
[00:07:48.600 --> 00:07:49.600]  因為可能會長一點
[00:07:49.600 --> 00:07:52.600]  那我們先看看這段聖經講些什麼
[00:07:52.600 --> 00:07:54.600]  也都怎樣幫助我們在屬靈上去成長
[00:07:54.600 --> 00:07:58.600]  然後讓我們一同來看這段經文裏面
[00:07:58.600 --> 00:08:02.600]  我們如何能夠在屬靈上有成長
[00:08:02.600 --> 00:08:06.600]  這段聖經可以說是一般信徒很憎毒的經文之一
[00:08:06.600 --> 00:08:11.600]  這個聖經可能是很多基督徒不喜歡念的經文
[00:08:11.600 --> 00:08:13.600]  首先就是第十四章
[00:08:13.600 --> 00:08:15.600]  首先就在十四章
[00:08:15.600 --> 00:08:17.600]  第十四章從第一節開始
[00:08:17.600 --> 00:08:19.600]  第十四章從第一節開始
[00:08:19.600 --> 00:08:21.600]  至到第十二節
[00:08:21.600 --> 00:08:23.600]  基本上大家都不想讀的
[00:08:23.600 --> 00:08:25.600]  第一章到十二節
[00:08:25.600 --> 00:08:27.600]  是幾乎大家都不喜歡念的
[00:08:27.600 --> 00:08:29.600]  如果大家有聖經的請一齊打開
[00:08:29.600 --> 00:08:31.600]  看一看這段經文
[00:08:31.600 --> 00:08:34.600]  你就會發現為什麼你很不喜歡讀這段聖經
[00:08:34.600 --> 00:08:38.600]  如果你看第十四章第一到十二節
[00:08:38.600 --> 00:08:41.600]  隨便看一看
[00:08:41.600 --> 00:08:44.600]  你就會發現為什麼很多人不喜歡念
[00:08:44.600 --> 00:08:48.600]  因為這段聖經從第一節至到第十二節裏面
[00:08:48.600 --> 00:08:50.600]  基本上說了一大堆東西
[00:08:50.600 --> 00:08:52.600]  那些人我都不知道他們是什麼人
[00:08:52.600 --> 00:08:54.600]  從第一節到十二節
[00:08:54.600 --> 00:08:57.600]  有一大堆人的名字
[00:08:57.600 --> 00:08:59.600]  這些名字我也不知道是誰
[00:08:59.600 --> 00:09:01.600]  有些又叫大佬
[00:09:01.600 --> 00:09:03.600]  有些又叫大佬
[00:09:03.600 --> 00:09:04.600]  不是大佬
[00:09:04.600 --> 00:09:06.600]  姬大佬馬
[00:09:06.600 --> 00:09:08.600]  這個名字叫姬大佬馬
[00:09:08.600 --> 00:09:10.600]  是誰來的都不認識
[00:09:10.600 --> 00:09:11.600]  我都不認識
[00:09:11.600 --> 00:09:13.600]  原來在這段聖經裏面是很重要的
[00:09:13.600 --> 00:09:18.600]  因為這段經文講了很多人物
[00:09:18.600 --> 00:09:19.600]  很多的王
[00:09:19.600 --> 00:09:22.600]  因為這段經文裏說到很多的人物
[00:09:22.600 --> 00:09:24.600]  有很多的王
[00:09:24.600 --> 00:09:27.600]  他們上演了一場六國大風尚
[00:09:27.600 --> 00:09:33.600]  他們來了一場六角大風災
[00:09:33.600 --> 00:09:36.600]  當然不是封一個首相
[00:09:36.600 --> 00:09:39.600]  其實是六國大風尚講到亂七八糟
[00:09:39.600 --> 00:09:46.600]  意思是說他們在那裏爭地利
[00:09:46.600 --> 00:09:48.600]  所以那裏非常亂
[00:09:48.600 --> 00:09:50.600]  那這些王是什麼王呢
[00:09:50.600 --> 00:09:52.600]  分開有四王有五王
[00:09:52.600 --> 00:09:55.600]  到底是什麼王呢
[00:09:55.600 --> 00:09:57.600]  裏面有四王和五王
[00:09:57.600 --> 00:09:58.600]  立一立好不好
[00:09:58.600 --> 00:10:00.600]  第十四章的第一節至第三節
[00:10:00.600 --> 00:10:02.600]  我們隨便看一看吧
[00:10:02.600 --> 00:10:06.600]  這裏講了原來有四個王來對付五個王
[00:10:06.600 --> 00:10:10.600]  裏面就說到有四個王對付五個王
[00:10:10.600 --> 00:10:13.600]  那四個王的為首是誰呢
[00:10:13.600 --> 00:10:17.600]  這四個王的為首的領袖是誰呢
[00:10:17.600 --> 00:10:20.600]  就叫做基大老馬
[00:10:20.600 --> 00:10:22.600]  他就是基大老馬
[00:10:22.600 --> 00:10:23.600]  很厲害
[00:10:23.600 --> 00:10:25.600]  這個名字考威
[00:10:25.600 --> 00:10:26.600]  他聯合了四個王
[00:10:26.600 --> 00:10:28.600]  他就聯合了四個王
[00:10:28.600 --> 00:10:30.600]  一起去做世界
[00:10:30.600 --> 00:10:33.600]  他們就一起去打天下
[00:10:33.600 --> 00:10:36.600]  針對當時另外五個王
[00:10:36.600 --> 00:10:38.600]  他們就聯合起來
[00:10:38.600 --> 00:10:41.600]  針對當時另外一個五個王
[00:10:41.600 --> 00:10:42.600]  你有興趣自己回去看吧
[00:10:42.600 --> 00:10:43.600]  我不講了
[00:10:43.600 --> 00:10:45.600]  因為講完你會睡覺的
[00:10:45.600 --> 00:10:48.600]  如果你要詳細要知道四王五王
[00:10:48.600 --> 00:10:50.600]  你就回家慢慢的念
[00:10:50.600 --> 00:10:51.600]  因為有點沉悶
[00:10:51.600 --> 00:10:52.600]  不過你肯定知道
[00:10:52.600 --> 00:10:54.600]  有一個在五個王當中
[00:10:54.600 --> 00:10:56.600]  有一個叫做所多瑪王
[00:10:56.600 --> 00:10:58.600]  在這個五王之中
[00:10:58.600 --> 00:11:00.600]  其中有一個王
[00:11:00.600 --> 00:11:02.600]  相信大家都非常熟悉的
[00:11:02.600 --> 00:11:04.600]  叫做所多瑪王
[00:11:04.600 --> 00:11:08.600]  所多瑪這個城出名搞些什麼
[00:11:08.600 --> 00:11:09.600]  大家都知道
[00:11:09.600 --> 00:11:12.600]  所多瑪這個城市
[00:11:12.600 --> 00:11:14.600]  到底發生什麼事情
[00:11:14.600 --> 00:11:15.600]  大家都知道的
[00:11:15.600 --> 00:11:18.600]  男同男、女同女的性生活
[00:11:18.600 --> 00:11:20.600]  還有很多混亂的性活動
[00:11:20.600 --> 00:11:22.600]  就是在這個城市裡
[00:11:22.600 --> 00:11:24.600]  他們有很多同性戀
[00:11:24.600 --> 00:11:25.600]  男跟男、女跟女
[00:11:25.600 --> 00:11:29.600]  有很多亂來的情節
[00:11:29.600 --> 00:11:34.600]  這四個王做世界打贏了這五個王
[00:11:34.600 --> 00:11:38.600]  這四個王打勝了這五個王
[00:11:38.600 --> 00:11:41.600]  大家不要讀過頭
[00:11:41.600 --> 00:11:43.600]  同性戀搞不定
[00:11:43.600 --> 00:11:44.600]  不要這麼想
[00:11:44.600 --> 00:11:45.600]  不關事的
[00:11:45.600 --> 00:11:48.600]  大家不要想歪了
[00:11:48.600 --> 00:11:50.600]  以為四個王是同性戀
[00:11:50.600 --> 00:11:51.600]  同性戀就勝了
[00:11:51.600 --> 00:11:52.600]  不是想歪
[00:11:52.600 --> 00:11:53.600]  是想多了
[00:11:53.600 --> 00:11:55.600]  就是想多了
[00:11:55.600 --> 00:11:56.600]  你不要說
[00:11:56.600 --> 00:11:58.600]  所以牧師證明了
[00:11:58.600 --> 00:12:00.600]  同性戀必定失敗
[00:12:00.600 --> 00:12:04.600]  這些完全不關聖經想說的話
[00:12:04.600 --> 00:12:06.600]  你就別想多了
[00:12:06.600 --> 00:12:11.600]  就以為同性戀就被打敗了
[00:12:11.600 --> 00:12:13.600]  聖經從來沒說過這
[00:12:13.600 --> 00:12:16.600]  因為這個基大老瑪
[00:12:16.600 --> 00:12:20.600]  打贏了之後
[00:12:20.600 --> 00:12:22.600]  五個王就要服侍他
[00:12:22.600 --> 00:12:25.600]  基大老瑪打勝了以後
[00:12:25.600 --> 00:12:28.600]  這五個王就要服侍他
[00:12:28.600 --> 00:12:31.600]  在第四節已經說了
[00:12:31.600 --> 00:12:34.600]  服侍了他十二年
[00:12:34.600 --> 00:12:38.600]  那麼他們就要服侍基大老瑪十二年
[00:12:38.600 --> 00:12:39.600]  到第十三年
[00:12:39.600 --> 00:12:40.600]  到了第十三年
[00:12:40.600 --> 00:12:43.600]  這五個王就造反了
[00:12:43.600 --> 00:12:45.600]  這五個王他們就開始造反
[00:12:45.600 --> 00:12:48.600]  朱祉福又來打仗
[00:12:48.600 --> 00:12:51.600]  因此又開始另外一個戰爭
[00:12:51.600 --> 00:12:53.600]  在第十四年的時候
[00:12:53.600 --> 00:12:55.600]  到了十四年的時候
[00:12:55.600 --> 00:12:58.600]  又再跟這四個王打過
[00:12:58.600 --> 00:13:01.600]  他們又跟這四個王打
[00:13:01.600 --> 00:13:03.600]  結果又如何呢?
[00:13:03.600 --> 00:13:05.600]  結果又如何呢?
[00:13:05.600 --> 00:13:07.600]  這些叫做衰開有條路
[00:13:07.600 --> 00:13:10.600]  就是說有一條路開了
[00:13:10.600 --> 00:13:12.600]  打完又輸
[00:13:12.600 --> 00:13:14.600]  打完了以後他們又輸
[00:13:14.600 --> 00:13:17.600]  又被基大老瑪為首的
[00:13:17.600 --> 00:13:20.600]  又被基大老瑪為首的
[00:13:20.600 --> 00:13:21.600]  打贏了
[00:13:21.600 --> 00:13:22.600]  他們又勝了
[00:13:22.600 --> 00:13:23.600]  在這樣的情況下
[00:13:23.600 --> 00:13:24.600]  這次還如何呢?
[00:13:24.600 --> 00:13:26.600]  在這樣的情況下
[00:13:26.600 --> 00:13:27.600]  有什麼事情發生呢?
[00:13:27.600 --> 00:13:30.600]  我們就要從第五節
[00:13:30.600 --> 00:13:32.600]  一直看到第十二節
[00:13:32.600 --> 00:13:34.600]  然後我們又可以開始看
[00:13:34.600 --> 00:13:36.600]  從第五節到第十二節
[00:13:36.600 --> 00:13:39.600]  王牧師希望大家準時吃飯
[00:13:39.600 --> 00:13:41.600]  中午飯所以就不說了
[00:13:41.600 --> 00:13:44.600]  因為王牧師希望你們今天回家
[00:13:44.600 --> 00:13:45.600]  準時吃飯
[00:13:45.600 --> 00:13:47.600]  我們就不講這段了
[00:13:47.600 --> 00:13:50.600]  結局在這場戰爭裡面
[00:13:50.600 --> 00:13:57.600]  總結在這場戰爭的結局以後
[00:13:57.600 --> 00:14:03.600]  以基大老瑪王為首的團隊
[00:14:03.600 --> 00:14:11.600]  搶了五王當中的財產和人口
[00:14:11.600 --> 00:14:15.600]  那麼以基大老瑪為王的聯盟
[00:14:15.600 --> 00:14:21.600]  就把另外五王的財產全部拿過來了
[00:14:21.600 --> 00:14:24.600]  而在這樣的情況特別有一個人
[00:14:24.600 --> 00:14:32.600]  就從索多瑪、俄摩拉那個地方被擄走了
[00:14:32.600 --> 00:14:39.600]  這個人在索多瑪和俄摩拉被擄走了
[00:14:39.600 --> 00:14:41.600]  一去就去到第十二節
[00:14:41.600 --> 00:14:44.600]  然後我們就看到第十二節
[00:14:44.600 --> 00:14:46.600]  原來介紹了這個被擄的人物
[00:14:46.600 --> 00:14:49.600]  就是阿巴蘭的侄兒羅德
[00:14:49.600 --> 00:14:54.600]  原來這個被擄走的人就是阿巴蘭的侄兒羅德
[00:14:54.600 --> 00:14:57.600]  還有他所有的財物都被擄去
[00:14:57.600 --> 00:15:00.600]  和他所有的財物都被擄去了
[00:15:00.600 --> 00:15:04.600]  羅德原來當時就住在索多瑪那裡
[00:15:04.600 --> 00:15:08.600]  因為羅德當時就是住在索多瑪
[00:15:08.600 --> 00:15:11.600]  大家就擦一擦鴨汗了
[00:15:11.600 --> 00:15:13.600]  講了十二節了
[00:15:13.600 --> 00:15:16.600]  那麼現在我們就講了十二節了
[00:15:16.600 --> 00:15:18.600]  但是都還沒有進入主題
[00:15:18.600 --> 00:15:20.600]  我們還沒有進入主題
[00:15:20.600 --> 00:15:22.600]  這只是一個背景
[00:15:22.600 --> 00:15:24.600]  這只不過是告訴我們的背景
[00:15:24.600 --> 00:15:26.600]  我們有很多的問題可以在這裡問的
[00:15:26.600 --> 00:15:29.600]  我們有很多的問題可以問的
[00:15:29.600 --> 00:15:34.600]  為什麼阿巴蘭的侄兒羅德會走去住在索多瑪呢?
[00:15:34.600 --> 00:15:40.600]  我們問為什麼鴨汗的侄兒羅德會住在索多瑪呢?
[00:15:40.600 --> 00:15:42.600]  這些我們不處理了
[00:15:42.600 --> 00:15:46.600]  大家自己讀回第十三章那裡有詳細介紹的
[00:15:46.600 --> 00:15:48.600]  這個我們就不詳細再說了
[00:15:48.600 --> 00:15:53.600]  如果你要知道就走到第十三章那裡有詳細的解釋
[00:15:53.600 --> 00:15:55.600]  但是我們知道一件事
[00:15:55.600 --> 00:15:57.600]  但是我們知道有一件事
[00:15:57.600 --> 00:15:59.600]  阿巴蘭和他的侄兒
[00:15:59.600 --> 00:16:02.600]  原來在早一段時間他們分開了
[00:16:02.600 --> 00:16:03.600]  繼續發展
[00:16:03.600 --> 00:16:05.600]  因為有一段時間裡
[00:16:05.600 --> 00:16:08.600]  阿巴蘭和他的侄兒羅德
[00:16:08.600 --> 00:16:10.600]  有一段時間他們分開了
[00:16:10.600 --> 00:16:13.600]  因為他們人口太多了
[00:16:13.600 --> 00:16:15.600]  因為他們人口太多了
[00:16:15.600 --> 00:16:17.600]  他們之間有很多爭吵
[00:16:17.600 --> 00:16:20.600]  所以他們之間就開始有爭吵了
[00:16:20.600 --> 00:16:22.600]  當時阿巴蘭呢
[00:16:22.600 --> 00:16:24.600]  當時阿巴蘭呢
[00:16:24.600 --> 00:16:28.600]  就住在一個地區
[00:16:28.600 --> 00:16:31.600]  他就住在一個地區
[00:16:31.600 --> 00:16:33.600]  充滿阿摩利人的地區
[00:16:33.600 --> 00:16:39.600]  他的地區那邊住了很多阿摩利人
[00:16:39.600 --> 00:16:42.600]  阿摩利這個地區其實是不錯的地區
[00:16:42.600 --> 00:16:46.600]  其實阿摩利這個地區是一個不錯的地方
[00:16:46.600 --> 00:16:48.600]  有樹林有水的
[00:16:48.600 --> 00:16:50.600]  有樹林又有水
[00:16:50.600 --> 00:16:53.600]  但是侄兒不喜歡住那裡
[00:16:53.600 --> 00:16:56.600]  可是他的侄兒卻不喜歡住在那裡
[00:16:56.600 --> 00:16:58.600]  阿巴蘭不要緊了
[00:16:58.600 --> 00:17:01.600]  你選你喜歡住哪裡你先選
[00:17:01.600 --> 00:17:03.600]  那麼阿巴蘭就對他說
[00:17:03.600 --> 00:17:05.600]  隨便你了我就讓你選
[00:17:05.600 --> 00:17:09.600]  他就看到平原地方索多瑪
[00:17:09.600 --> 00:17:10.600]  他就看到平原地方索多瑪
[00:17:10.600 --> 00:17:11.600]  俄摩拉地區
[00:17:11.600 --> 00:17:12.600]  好啊
[00:17:12.600 --> 00:17:15.600]  羅德就看到這個索多瑪
[00:17:15.600 --> 00:17:19.600]  跟俄摩拉這個地區是一個平地
[00:17:19.600 --> 00:17:20.600]  這個地區比較好
[00:17:20.600 --> 00:17:21.600]  住了在那裡
[00:17:21.600 --> 00:17:23.600]  他就住在那裡
[00:17:23.600 --> 00:17:25.600]  他就選擇了這個地方
[00:17:25.600 --> 00:17:27.600]  人的眼睛看為好的東西
[00:17:27.600 --> 00:17:32.600]  很多時候人的眼睛所看為好的東西
[00:17:32.600 --> 00:17:35.600]  你細估不到就在這樣的情況下
[00:17:35.600 --> 00:17:37.600]  你是被擄糧
[00:17:37.600 --> 00:17:41.600]  可是他卻沒想到就在如此的情況之中
[00:17:41.600 --> 00:17:43.600]  他卻被擄去了
[00:17:43.600 --> 00:17:45.600]  這一點你記下來
[00:17:45.600 --> 00:17:47.600]  一會有更多的發展
[00:17:47.600 --> 00:17:49.600]  這一點你要記住
[00:17:49.600 --> 00:17:52.600]  因為待會我們看更加多的事情發生
[00:17:52.600 --> 00:17:54.600]  人期望得到的東西
[00:17:54.600 --> 00:17:57.600]  人很期望得到的東西
[00:17:57.600 --> 00:17:59.600]  求就求到了
[00:17:59.600 --> 00:18:01.600]  他祈求得到了
[00:18:01.600 --> 00:18:03.600]  阿巴蘭就給了他
[00:18:03.600 --> 00:18:05.600]  當他一求的時候
[00:18:05.600 --> 00:18:07.600]  亞伯蘭就給了羅德
[00:18:07.600 --> 00:18:08.600]  是不是好事呢?
[00:18:08.600 --> 00:18:10.600]  是不是一件好事呢?
[00:18:10.600 --> 00:18:11.600]  一會再詳細看看
[00:18:11.600 --> 00:18:14.600]  待會我們詳細地看看
[00:18:14.600 --> 00:18:16.600]  接著第十三節這裡就說了
[00:18:16.600 --> 00:18:18.600]  從第十四章十三節
[00:18:18.600 --> 00:18:20.600]  就有一個人逃難了
[00:18:20.600 --> 00:18:21.600]  走了出來
[00:18:21.600 --> 00:18:23.600]  接著我們就看
[00:18:23.600 --> 00:18:27.600]  十三節那邊就說有一個人逃出來了
[00:18:27.600 --> 00:18:29.600]  就是從索多瑪俄摩拉那裡
[00:18:29.600 --> 00:18:31.600]  走了出來
[00:18:31.600 --> 00:18:36.600]  在索多瑪俄摩拉這個地方走出來
[00:18:36.600 --> 00:18:39.600]  走了去找希伯來人阿巴蘭
[00:18:39.600 --> 00:18:43.600]  他就逃出來找希伯來人亞伯蘭
[00:18:43.600 --> 00:18:45.600]  走到阿巴蘭那裡
[00:18:45.600 --> 00:18:46.600]  哪裡?
[00:18:46.600 --> 00:18:48.600]  阿摩尼人所住的地方
[00:18:48.600 --> 00:18:50.600]  亞伯蘭當時在哪裡呢?
[00:18:50.600 --> 00:18:54.600]  他就住在亞摩尼人住的地方
[00:18:54.600 --> 00:18:56.600]  那個地方有個名字
[00:18:56.600 --> 00:18:58.600]  叫做曼尼
[00:18:58.600 --> 00:19:00.600]  那個地方就叫做曼尼
[00:19:00.600 --> 00:19:03.600]  那裡地方是很豐富的林木的
[00:19:03.600 --> 00:19:06.600]  在那裡有非常豐富的橡木
[00:19:06.600 --> 00:19:11.600]  所以曼尼的橡樹那裡就不只是一棵樹
[00:19:11.600 --> 00:19:15.600]  他說到那裡不單只是一棵樹
[00:19:15.600 --> 00:19:18.600]  就是說有很多棵這種橡樹
[00:19:18.600 --> 00:19:19.600]  一個樹林
[00:19:19.600 --> 00:19:21.600]  就是一個樹林
[00:19:21.600 --> 00:19:23.600]  橡樹樹林有什麼好處?
[00:19:23.600 --> 00:19:26.600]  這個橡樹樹林有什麼好處呢?
