
[00:00:00.000 --> 00:00:02.000]  祈望姐妹平安
[00:03:45.000 --> 00:03:49.000]  就開始大規模地逼迫基督教
[00:03:49.000 --> 00:03:50.000]  結果呢
[00:03:50.000 --> 00:03:53.000]  很多很多一個村莊一個村莊的基督徒呢
[00:03:53.000 --> 00:03:56.000]  都被關起來
[00:03:56.000 --> 00:03:57.000]  有些被處死
[00:03:57.000 --> 00:03:59.000]  有些被折磨到死
[00:03:59.000 --> 00:04:01.000]  就是要他們來棄教
[00:04:01.000 --> 00:04:02.000]  包括了誰呢
[00:04:02.000 --> 00:04:05.000]  包括了葡萄牙的傳教士
[00:04:05.000 --> 00:04:06.000]  這部電影呢
[00:04:06.000 --> 00:04:07.000]  一開始呢
[00:04:07.000 --> 00:04:11.000]  就講到一個的傳教士
[00:04:11.000 --> 00:04:14.000]  他失蹤了
[00:04:14.000 --> 00:04:15.000]  開始的時候呢
[00:04:15.000 --> 00:04:18.000]  就讓我們知道有一件事情發生了
[00:04:18.000 --> 00:04:21.000]  這個年輕的傳教士在一個
[00:04:21.000 --> 00:04:23.000]  資深的傳教士面前
[00:04:23.000 --> 00:04:25.000]  這資深的傳教士讓他呢
[00:04:25.000 --> 00:04:27.000]  來告訴他們一件消息
[00:04:27.000 --> 00:04:28.000]  就是幾個月前
[00:04:28.000 --> 00:04:30.000]  因爲當時候交通沒有那麼方便
[00:04:30.000 --> 00:04:32.000]  就在船上經過一些商人
[00:04:32.000 --> 00:04:33.000]  收到一封信件
[00:04:33.000 --> 00:04:35.000]  就說呢
[00:04:35.000 --> 00:04:40.000]  現在剩下的最後一個傳教士呢
[00:04:40.000 --> 00:04:42.000]  費雷拉神父
[00:04:42.000 --> 00:04:46.000]  他已經棄教了
[00:04:46.000 --> 00:04:50.000]  還在當地娶了日本人
[00:04:50.000 --> 00:04:54.000]  生了一個兒子
[00:04:54.000 --> 00:04:55.000]  大家都知道
[00:04:55.000 --> 00:04:57.000]  在天主教的制度底下
[00:04:57.000 --> 00:04:59.000]  他們是不能結婚的對嗎
[00:04:59.000 --> 00:05:00.000]  所以就是說
[00:05:00.000 --> 00:05:02.000]  這個消息對他們來說意味着什麼呢
[00:05:02.000 --> 00:05:06.000]  意味着整個日本的傳教的施工呢
[00:05:06.000 --> 00:05:08.000]  已經徹底失敗了
[00:05:08.000 --> 00:05:10.000]  但是到底這是傳言呢
[00:05:10.000 --> 00:05:12.000]  還是真實的呢
[00:05:12.000 --> 00:05:14.000]  這兩個年輕的傳教士
[00:05:14.000 --> 00:05:19.000]  他們想要去查個究竟
[00:05:19.000 --> 00:05:21.000]  但是這是非常危險的工作
[00:05:21.000 --> 00:05:23.000]  但是他們遊說他們的導師
[00:05:23.000 --> 00:05:27.000]  讓他們最後還是毅然地踏上這個旅途
[00:05:27.000 --> 00:05:28.000]  其中一個
[00:05:28.000 --> 00:05:31.000]  就是這部電影的主角
[00:05:31.000 --> 00:05:33.000]  他呢叫Rodrigues
[00:05:33.000 --> 00:05:34.000]  Father Rodrigues
[00:05:34.000 --> 00:05:35.000]  翻譯成
[00:05:35.000 --> 00:05:39.000]  羅雷德格斯神父
[00:05:39.000 --> 00:05:41.000]  很長啊
[00:05:41.000 --> 00:05:43.000]  我們就叫他羅神父吧
[00:05:43.000 --> 00:05:44.000]  那麼
[00:05:44.000 --> 00:05:46.000]  羅神父就跟他的戰友一起過去了日本
[00:05:46.000 --> 00:05:48.000]  他過去日本之前呢
[00:05:48.000 --> 00:05:49.000]  就要找一個翻譯
[00:05:49.000 --> 00:05:52.000]  他們就在澳門的地方呢
[00:05:52.000 --> 00:05:54.000]  就找了一個翻譯
[00:05:54.000 --> 00:05:56.000]  那個翻譯是一個日本人
[00:05:56.000 --> 00:05:57.000]  他呢
[00:05:57.000 --> 00:05:58.000]  本來不願意過去的
[00:05:58.000 --> 00:06:00.000]  好像瘋瘋癲癲的
[00:06:00.000 --> 00:06:01.000]  問一下
[00:06:01.000 --> 00:06:02.000]  他們說
[00:06:02.000 --> 00:06:03.000]  他也是基督徒
[00:06:03.000 --> 00:06:04.000]  他說我不是
[00:06:04.000 --> 00:06:05.000]  我不是基督徒
[00:06:05.000 --> 00:06:06.000]  你就知道其實在日本
[00:06:06.000 --> 00:06:07.000]  當時候呢
[00:06:07.000 --> 00:06:08.000]  已經有極大的逼迫
[00:06:08.000 --> 00:06:10.000]  他確認他不願意回去
[00:06:10.000 --> 00:06:11.000]  可是最終呢
[00:06:11.000 --> 00:06:13.000]  他還是想家
[00:06:13.000 --> 00:06:14.000]  他就想跟他們回去
[00:06:14.000 --> 00:06:15.000]  可能他想去到那邊
[00:06:15.000 --> 00:06:16.000]  他就會跑掉了
[00:06:16.000 --> 00:06:18.000]  他只是負責帶他們
[00:06:18.000 --> 00:06:19.000]  這個過海
[00:06:19.000 --> 00:06:21.000]  然後到當地
[00:06:21.000 --> 00:06:22.000]  就行了
[00:06:22.000 --> 00:06:23.000]  所以這個
[00:06:23.000 --> 00:06:24.000]  這個也是其中一個人物
[00:06:24.000 --> 00:06:26.000]  也是值得我們有信仰反省的
[00:06:26.000 --> 00:06:28.000]  去到那裏的時候呢
[00:06:28.000 --> 00:06:30.000]  去到那裏的時候
[00:06:30.000 --> 00:06:32.000]  那兩個年輕的神父
[00:06:32.000 --> 00:06:33.000]  就開始找基督徒
[00:06:33.000 --> 00:06:34.000]  非常的危險
[00:06:34.000 --> 00:06:35.000]  他們要從一個山洞
[00:06:35.000 --> 00:06:37.000]  躲到另外一個山丘
[00:06:37.000 --> 00:06:38.000]  有很多的
[00:06:38.000 --> 00:06:39.000]  他們都不敢
[00:06:39.000 --> 00:06:41.000]  給當地的日本人看到
[00:06:41.000 --> 00:06:43.000]  因爲看到外國人
[00:06:43.000 --> 00:06:44.000]  就馬上就怎麼樣呢
[00:06:44.000 --> 00:06:46.000]  想到這是傳教士
[00:06:46.000 --> 00:06:47.000]  然後就怎麼樣呢
[00:06:47.000 --> 00:06:48.000]  通報當局
[00:06:48.000 --> 00:06:49.000]  就會來抓他
[00:06:49.000 --> 00:06:50.000]  所以他們就是
[00:06:50.000 --> 00:06:53.000]  膩藏在山上很多天
[00:06:53.000 --> 00:06:55.000]  結果他們發現了
[00:06:55.000 --> 00:06:56.000]  原來
[00:06:56.000 --> 00:06:57.000]  有一羣的基督徒
[00:06:57.000 --> 00:06:58.000]  也發現了他們
[00:06:58.000 --> 00:06:59.000]  他們本來以爲是被
[00:06:59.000 --> 00:07:00.000]  當地的居民發現
[00:07:00.000 --> 00:07:01.000]  後來發現
[00:07:01.000 --> 00:07:02.000]  還好
[00:07:02.000 --> 00:07:03.000]  是基督徒
[00:07:03.000 --> 00:07:04.000]  結果當時的基督徒
[00:07:04.000 --> 00:07:05.000]  看到神父就怎麼樣呢
[00:07:05.000 --> 00:07:07.000]  好像看到上帝一樣
[00:07:07.000 --> 00:07:09.000]  他們在鼠鄰的事情上
[00:07:09.000 --> 00:07:10.000]  已經飢渴慕役
[00:07:10.000 --> 00:07:11.000]  到一個程度
[00:07:11.000 --> 00:07:12.000]  他們沒有人餵養
[00:07:12.000 --> 00:07:14.000]  而且在他們的制度底下
[00:07:14.000 --> 00:07:17.000]  沒有人來聽他們告解
[00:07:17.000 --> 00:07:18.000]  他們心裏面的罪
[00:07:18.000 --> 00:07:19.000]  他們怎麼樣去
[00:07:19.000 --> 00:07:21.000]  除掉這個罪咎呢
[00:07:21.000 --> 00:07:22.000]  沒有人來替他們告解
[00:07:22.000 --> 00:07:23.000]  所以看到這兩個神父
[00:07:23.000 --> 00:07:25.000]  他們是感動得流淚
[00:07:25.000 --> 00:07:26.000]  他們就好像
[00:07:26.000 --> 00:07:27.000]  真的是
[00:07:27.000 --> 00:07:29.000]  一直來親近他們
[00:07:29.000 --> 00:07:30.000]  然後呢
[00:07:30.000 --> 00:07:31.000]  這神父
[00:07:31.000 --> 00:07:33.000]  看了他們這樣的一個光景
[00:07:33.000 --> 00:07:34.000]  就好像耶穌看到
[00:07:34.000 --> 00:07:37.000]  很多人沒有牧養人一樣
[00:07:37.000 --> 00:07:39.000]  就動了憐憫之心
[00:07:39.000 --> 00:07:40.000]  就牧養他們
[00:07:40.000 --> 00:07:41.000]  牧養他們
[00:07:41.000 --> 00:07:42.000]  結果結果
[00:07:42.000 --> 00:07:43.000]  有一天
[00:07:43.000 --> 00:07:45.000]  真的就是
[00:07:45.000 --> 00:07:46.000]  被發現了
[00:07:46.000 --> 00:07:47.000]  被發現了
[00:07:47.000 --> 00:07:48.000]  然後我們就發現
[00:07:48.000 --> 00:07:51.000]  一連串的事情都發生了
[00:07:51.000 --> 00:07:52.000]  就是發現當地
[00:07:52.000 --> 00:07:54.000]  他們怎麼樣折磨那些基督徒
[00:07:54.000 --> 00:07:56.000]  那我們要問我們自己了
[00:07:56.000 --> 00:07:59.000]  如果我們是當地的基督徒
[00:07:59.000 --> 00:08:00.000]  我們在那些情況底下
[00:08:00.000 --> 00:08:01.000]  我們會做什麼
[00:08:01.000 --> 00:08:03.000]  他們要他們怎麼樣棄教呢
[00:08:03.000 --> 00:08:06.000]  證明自己不是基督徒呢
[00:08:06.000 --> 00:08:09.000]  他們把一塊石板
[00:08:09.000 --> 00:08:11.000]  上面刻着
[00:08:11.000 --> 00:08:14.000]  耶穌的神像
[00:08:14.000 --> 00:08:15.000]  的一塊板
[00:08:15.000 --> 00:08:16.000]  放在地上
[00:08:16.000 --> 00:08:17.000]  他們要那些基督徒
[00:08:17.000 --> 00:08:19.000]  做什麼呢
[00:08:19.000 --> 00:08:20.000]  踩在他的臉上
[00:08:20.000 --> 00:08:23.000]  踩在這塊石板上
[00:08:23.000 --> 00:08:24.000]  來證明
[00:08:24.000 --> 00:08:27.000]  你不是基督徒
[00:08:27.000 --> 00:08:29.000]  如果你做不到呢
[00:08:29.000 --> 00:08:30.000]  他們就會開始折磨了
[00:08:30.000 --> 00:08:32.000]  你看到短片裏面呢
[00:08:32.000 --> 00:08:33.000]  有一幕
[00:08:33.000 --> 00:08:37.000]  他是三個人被掛在十字架
[00:08:37.000 --> 00:08:38.000]  掛在海邊
[00:08:38.000 --> 00:08:40.000]  等他的海水漲起來的時候
[00:08:40.000 --> 00:08:41.000]  就一直衝擊他們
[00:08:41.000 --> 00:08:43.000]  然後海水一直衝擊
[00:08:43.000 --> 00:08:44.000]  進入他們的身體
[00:08:44.000 --> 00:08:46.000]  過了一天兩天三天四天
[00:08:46.000 --> 00:08:49.000]  全部都被淹死了
[00:08:49.000 --> 00:08:50.000]  在過程中
[00:08:50.000 --> 00:08:52.000]  他們就折磨這些人
[00:08:52.000 --> 00:08:54.000]  那麼這裏的信仰反省
[00:08:54.000 --> 00:08:57.000]  就是我們
[00:08:57.000 --> 00:08:59.000]  我們面對這樣的
[00:08:59.000 --> 00:09:01.000]  生命的危險的逼迫的時候
[00:09:01.000 --> 00:09:03.000]  我們會做什麼
[00:09:03.000 --> 00:09:06.000]  我讀一段經文給大家聽
[00:09:06.000 --> 00:09:08.000]  路加福音第十二章
[00:09:08.000 --> 00:09:10.000]  這裏耶穌說
[00:09:10.000 --> 00:09:12.000]  我又告訴你們
[00:09:12.000 --> 00:09:16.000]  凡在人面前認我的
[00:09:16.000 --> 00:09:19.000]  人子在神的使者面前
[00:09:19.000 --> 00:09:22.000]  也必認他
[00:09:22.000 --> 00:09:26.000]  在人面前不認我的
[00:09:26.000 --> 00:09:28.000]  人子在使者面前
[00:09:28.000 --> 00:09:32.000]  也必不認他
[00:09:32.000 --> 00:09:34.000]  人說話干犯人子的
[00:09:34.000 --> 00:09:36.000]  還可得赦免
[00:09:36.000 --> 00:09:38.000]  唯獨褻瀆聖靈的
[00:09:38.000 --> 00:09:42.000]  總不得赦免
[00:09:42.000 --> 00:09:45.000]  這句話擺在聖經裏面
[00:09:45.000 --> 00:09:47.000]  成爲很多歷代的信徒
[00:09:47.000 --> 00:09:50.000]  他們不能在人面前
[00:09:50.000 --> 00:09:54.000]  否認耶穌的這樣的情況
[00:09:54.000 --> 00:09:56.000]  那麼如果我們是
[00:09:56.000 --> 00:09:58.000]  當時的基督徒
[00:09:58.000 --> 00:10:00.000]  我們會做什麼
[00:10:00.000 --> 00:10:02.000]  你會做什麼
[00:10:02.000 --> 00:10:03.000]  過去幾年很不幸的
[00:10:03.000 --> 00:10:05.000]  我們常常聽到
[00:10:05.000 --> 00:10:08.000]  有恐怖分子進入校園
[00:10:08.000 --> 00:10:10.000]  拿起了槍械
[00:10:10.000 --> 00:10:12.000]  就射殺那些在校園裏面的人
[00:10:12.000 --> 00:10:14.000]  包括在上課的學生
[00:10:14.000 --> 00:10:16.000]  等等對嗎
[00:10:16.000 --> 00:10:19.000]  然後我們常常會問一個問題
[00:10:19.000 --> 00:10:20.000]  我們看到這些新聞的時候
[00:10:20.000 --> 00:10:22.000]  我們問一個問題
[00:10:22.000 --> 00:10:24.000]  如果我是那個基督徒
[00:10:24.000 --> 00:10:25.000]  我會怎麼做
[00:10:25.000 --> 00:10:27.000]  有一些的報告就說
[00:10:27.000 --> 00:10:29.000]  那些生還者
[00:10:29.000 --> 00:10:30.000]  他們出來了之後
[00:10:30.000 --> 00:10:33.000]  他們告訴其他人
[00:10:33.000 --> 00:10:34.000]  在裏面的情況
[00:10:34.000 --> 00:10:35.000]  有一些的恐怖分子
[00:10:35.000 --> 00:10:36.000]  蒙着臉的
[00:10:36.000 --> 00:10:39.000]  拿着槍就指着他的頭
[00:10:39.000 --> 00:10:42.000]  就說你如果願意
[00:10:42.000 --> 00:10:44.000]  棄絕你的信仰
[00:10:44.000 --> 00:10:47.000]  歸信伊斯蘭教
[00:10:47.000 --> 00:10:50.000]  那你就不必死
[00:10:50.000 --> 00:10:51.000]  有些人呢
[00:10:51.000 --> 00:10:53.000]  不信的呢
[00:10:53.000 --> 00:10:54.000]  不願意的
[00:10:54.000 --> 00:10:56.000]  馬上就是一槍
[00:10:56.000 --> 00:10:58.000]  進腦袋就死了
[00:10:58.000 --> 00:11:00.000]  然後裏面有一些見證人
[00:11:00.000 --> 00:11:01.000]  他們說什麼呢
[00:11:01.000 --> 00:11:03.000]  有些人他們就怎麼樣呢
[00:11:03.000 --> 00:11:04.000]  就說
[00:11:04.000 --> 00:11:05.000]  好
[00:11:05.000 --> 00:11:07.000]  我否認耶穌
[00:11:07.000 --> 00:11:08.000]  結果那些恐怖分子
[00:11:08.000 --> 00:11:09.000]  做什麼呢
[00:11:09.000 --> 00:11:11.000]  也是一槍
[00:11:11.000 --> 00:11:15.000]  把他們打死
[00:11:15.000 --> 00:11:17.000]  到底在這種情況下
[00:11:17.000 --> 00:11:19.000]  基督徒應該怎麼樣來回應
[00:11:19.000 --> 00:11:22.000]  我們再看看耶穌說什麼
[00:11:22.000 --> 00:11:24.000]  我覺得剛纔我讀的那幾節呢
[00:11:24.000 --> 00:11:26.000]  下面還有幾節經文
[00:11:26.000 --> 00:11:27.000]  是可以讓我們成爲
[00:11:27.000 --> 00:11:29.000]  我們的指引的
[00:11:29.000 --> 00:11:30.000]  下面是說什麼呢
[00:11:30.000 --> 00:11:32.000]  人帶到十一節
[00:11:32.000 --> 00:11:34.000]  人帶你們到會堂
[00:11:34.000 --> 00:11:39.000]  並官府和有權柄的人面前
[00:11:39.000 --> 00:11:43.000]  不要思慮怎麼分數
[00:11:43.000 --> 00:11:45.000]  說什麼話
[00:11:45.000 --> 00:11:47.000]  因爲正在那時候
[00:11:47.000 --> 00:11:49.000]  聖靈要指教你們
[00:11:49.000 --> 00:11:52.000]  當說的話
[00:11:52.000 --> 00:11:55.000]  意思是什麼呢
[00:11:55.000 --> 00:11:57.000]  意思是
[00:11:57.000 --> 00:11:59.000]  我們真的不知道
[00:11:59.000 --> 00:12:02.000]  我們當時會做什麼
[00:12:02.000 --> 00:12:05.000]  我們也真的
[00:12:05.000 --> 00:12:07.000]  可以在這些事情發生之前
[00:12:07.000 --> 00:12:08.000]  做好反省
[00:12:08.000 --> 00:12:10.000]  但是到當時候
[00:12:10.000 --> 00:12:11.000]  我們應該怎麼樣呢
[00:12:11.000 --> 00:12:13.000]  把生命的主權呢
[00:12:13.000 --> 00:12:15.000]  是交給上帝
[00:12:15.000 --> 00:12:16.000]  對嗎
[00:12:16.000 --> 00:12:17.000]  因爲聖靈會在當時候
[00:12:17.000 --> 00:12:18.000]  教我們說什麼
[00:12:18.000 --> 00:12:20.000]  你看到那個校園的例子
[00:12:20.000 --> 00:12:21.000]  你就知道了
[00:12:21.000 --> 00:12:22.000]  對嗎
[00:12:22.000 --> 00:12:23.000]  不管他是
[00:12:23.000 --> 00:12:26.000]  堅持要認自己是基督徒
[00:12:26.000 --> 00:12:28.000]  還是他
[00:12:28.000 --> 00:12:29.000]  當時候就想
[00:12:29.000 --> 00:12:31.000]  我就否認算了
[00:12:31.000 --> 00:12:33.000]  我以後還可以認
[00:12:33.000 --> 00:12:35.000]  他說我這樣想
[00:12:35.000 --> 00:12:37.000]  但是結果還是一樣
[00:12:37.000 --> 00:12:39.000]  所以關鍵真的是
[00:12:39.000 --> 00:12:41.000]  真的是聖靈當時候
[00:12:41.000 --> 00:12:44.000]  會引導我們說話
[00:12:44.000 --> 00:12:45.000]  我曾經分享過例子
[00:12:45.000 --> 00:12:47.000]  就在菲律賓
[00:12:47.000 --> 00:12:49.000]  傳教的時候
[00:12:49.000 --> 00:12:50.000]  有個宣教士
[00:12:50.000 --> 00:12:51.000]  就在南部被那些
[00:12:51.000 --> 00:12:54.000]  極端的回教徒抓去
[00:12:54.000 --> 00:12:55.000]  當時候
[00:12:55.000 --> 00:12:58.000]  聖靈當時告訴他什麼呢
[00:12:58.000 --> 00:13:00.000]  給他勇氣說什麼呢
[00:13:00.000 --> 00:13:01.000]  給他勇氣
[00:13:01.000 --> 00:13:02.000]  竟然說什麼呢
[00:13:02.000 --> 00:13:04.000]  不是說我家裏還有女兒
[00:13:04.000 --> 00:13:05.000]  還有嬰孩
[00:13:05.000 --> 00:13:06.000]  還有我太太
[00:13:06.000 --> 00:13:07.000]  等着我回去
[00:13:07.000 --> 00:13:08.000]  請你們放過吧
[00:13:08.000 --> 00:13:10.000]  聖靈給他的感動是什麼呢
[00:13:10.000 --> 00:13:13.000]  你們所做的事情是錯的
[00:13:13.000 --> 00:13:15.000]  給他這個感動
[00:13:15.000 --> 00:13:16.000]  結果竟然
[00:13:16.000 --> 00:13:18.000]  竟然那個宣教士有機會
[00:13:18.000 --> 00:13:19.000]  在他們的面前
[00:13:19.000 --> 00:13:21.000]  這幾個恐怖分子
[00:13:21.000 --> 00:13:24.000]  極端主義分子面前呢
[00:13:24.000 --> 00:13:26.000]  給他們講聖經
[00:13:26.000 --> 00:13:27.000]  住了幾天之後
[00:13:27.000 --> 00:13:30.000]  他們把他放回去
[00:13:30.000 --> 00:13:31.000]  而其中
[00:13:31.000 --> 00:13:33.000]  之前其中一些的宣教士
[00:13:33.000 --> 00:13:36.000]  是被槍殺的
[00:13:36.000 --> 00:13:39.000]  這個是21世紀的事情
[00:13:39.000 --> 00:13:40.000]  21世紀的事情
[00:13:40.000 --> 00:13:41.000]  所以重點是什麼呢
[00:13:41.000 --> 00:13:43.000]  重點是弟兄姐妹
[00:13:43.000 --> 00:13:46.000]  我知道我們都會考慮這些問題
[00:13:46.000 --> 00:13:48.000]  這是很真實的問題
[00:13:48.000 --> 00:13:50.000]  我們都是一個平常人
[00:13:50.000 --> 00:13:52.000]  但是關鍵是
[00:13:52.000 --> 00:13:55.000]  上帝他很忠實
[00:13:55.000 --> 00:13:57.000]  他會怎麼樣呢
[00:13:57.000 --> 00:14:00.000]  他會告訴我們當時怎麼做
[00:14:00.000 --> 00:14:02.000]  所以當時候這些信徒呢
[00:14:02.000 --> 00:14:04.000]  他們就按照他們當時候的理解呢
[00:14:04.000 --> 00:14:06.000]  來堅持
[00:14:06.000 --> 00:14:08.000]  那麼這部電影再講下去呢
[00:14:08.000 --> 00:14:10.000]  他就發現不斷地不斷地
[00:14:10.000 --> 00:14:11.000]  有這些事情發生
[00:14:11.000 --> 00:14:13.000]  結果
[00:14:13.000 --> 00:14:16.000]  這個神父他還要去
[00:14:16.000 --> 00:14:17.000]  保護這些人
[00:14:17.000 --> 00:14:18.000]  因爲當時候
[00:14:18.000 --> 00:14:19.000]  這些日本的當局
[00:14:19.000 --> 00:14:21.000]  他們發現一件事情
[00:14:21.000 --> 00:14:23.000]  殺掉神父
[00:14:23.000 --> 00:14:25.000]  作用不大
[00:14:25.000 --> 00:14:27.000]  作用不大
[00:14:27.000 --> 00:14:29.000]  他們就想怎麼樣呢
[00:14:29.000 --> 00:14:31.000]  想了一個方法
[00:14:31.000 --> 00:14:32.000]  令神父呢
[00:14:32.000 --> 00:14:34.000]  棄教
[00:14:34.000 --> 00:14:35.000]  他們的策略是
[00:14:35.000 --> 00:14:36.000]  如果這個神父
[00:14:36.000 --> 00:14:38.000]  作爲他們的屬靈領袖代表
[00:14:38.000 --> 00:14:39.000]  跟精神領袖
