
[00:00:00.000 --> 00:00:02.800]  弟兄姊妹平安。
[00:06:42.980 --> 00:06:48.980]  結果耶穌基督沒有固執不走,硬要待在聖殿,
[00:06:48.980 --> 00:06:54.980]  結果他跟着他的父母親回去納撒勒,並且順從他父母親。
[00:06:54.980 --> 00:06:58.980]  所以瑪利亞看到這些事情以後,他心中不明白,
[00:06:58.980 --> 00:07:03.980]  他就把這些事情藏在心裏,這是非常有智慧的女人所做的事情。
[00:07:03.980 --> 00:07:07.980]  但你不明白的事情,不要下任何的定論,不要做任何的批評,
[00:07:07.980 --> 00:07:13.980]  他就把這些事情放在心裏,時候到的時候他肯定會明白的。
[00:07:13.980 --> 00:07:15.980]  第52節很清楚地告訴我們,
[00:07:15.980 --> 00:07:24.980]  耶穌的智慧與生亮,並神和人喜愛他的心,都一起增長。
[00:07:24.980 --> 00:07:28.980]  換句話說,耶穌基督在他成長的過程當中是充滿智慧的,
[00:07:28.980 --> 00:07:33.980]  身體是非常健壯的,而且他得神的喜愛,
[00:07:33.980 --> 00:07:40.980]  而且是有屬靈的恩寵,神非常喜悅他,這個恩寵靈到他身上。
[00:07:40.980 --> 00:07:43.980]  不但是如此,因此也得衆人的喜愛,
[00:07:43.980 --> 00:07:47.980]  人也喜愛他,得人的喜愛,得人的恩寵。
[00:07:47.980 --> 00:07:51.980]  換句話說,他是一個充滿恩寵的一個人。
[00:07:51.980 --> 00:07:53.980]  所以你見耶穌基督後來出來服侍的時候,
[00:07:53.980 --> 00:07:56.980]  他所到之處前呼後擁的集滿了人,
[00:07:56.980 --> 00:08:00.980]  大家都想來糾盡耶穌,都想來親近耶穌,
[00:08:00.980 --> 00:08:06.980]  因爲他是充滿神的恩寵,也充滿人的恩寵的人。
[00:08:06.980 --> 00:08:12.980]  今天早上我們一起來思想,我們都要成爲一個充滿恩寵的人。
[00:08:12.980 --> 00:08:17.980]  不論是充滿神的恩寵,或者是我們人的恩寵,
[00:08:17.980 --> 00:08:19.980]  我們都需要有恩寵。
[00:08:19.980 --> 00:08:24.980]  因爲一個沒有恩寵的人,他所做的事情盡都不順利,到處碰壁。
[00:08:24.980 --> 00:08:27.980]  一個有恩寵的人,是有神的恩典在他身上,
[00:08:27.980 --> 00:08:33.980]  有衆人也在他身上,看到神的柔美,也會特別對他有這樣的恩寵。
[00:08:33.980 --> 00:08:35.980]  爲什麼需要恩寵呢?你想想看,
[00:08:35.980 --> 00:08:39.980]  我們生活在充滿邪惡,而且彎曲背廟的時代,
[00:08:39.980 --> 00:08:42.980]  我們每天面對很多不同的假新聞,不同的挑戰,
[00:08:42.980 --> 00:08:46.980]  我們需要神給我們的恩寵,讓我們有個辨別是非的能力,
[00:08:46.980 --> 00:08:49.980]  這是恩寵是要從神而來的。
[00:08:49.980 --> 00:08:51.980]  第二個理由爲什麼要需要恩寵,
[00:08:51.980 --> 00:08:58.980]  因爲我們生活在充滿挑戰的時代,IT迅速的發展,
[00:08:58.980 --> 00:09:01.980]  工作上、職業上受到很大的挑戰,
[00:09:01.980 --> 00:09:04.980]  婚姻、家庭、人際關係、服飾也受到很大的挑戰,
[00:09:04.980 --> 00:09:08.980]  我們需要神的恩寵,也需要人的恩寵,
[00:09:08.980 --> 00:09:12.980]  我們才能夠渡過或者勝過這一切的挑戰。
[00:09:12.980 --> 00:09:15.980]  第三個理由,今天我們教會的主題是什麼?
[00:09:15.980 --> 00:09:19.980]  興起一支屬神的大軍。
[00:09:19.980 --> 00:09:22.980]  一個屬神的大軍必須要有神的恩寵,
[00:09:22.980 --> 00:09:26.980]  還有我們需要人的恩寵在我們身上,
[00:09:26.980 --> 00:09:29.980]  我們才能夠繼續不斷的跟隨耶穌,
[00:09:29.980 --> 00:09:31.980]  活出耶穌基督柔美的生命,
[00:09:31.980 --> 00:09:35.980]  能夠成爲神偉大,而且屬靈的大軍,
[00:09:35.980 --> 00:09:38.980]  能夠爲神做美好的見證。阿們。
[00:09:38.980 --> 00:09:42.980]  今天早上,你我是否很想成爲充滿恩寵的人呢?
[00:09:42.980 --> 00:09:44.980]  你想不想?
[00:09:44.980 --> 00:09:45.980]  好像只有一些人。
[00:09:45.980 --> 00:09:48.980]  你想不想成爲充滿恩寵的人?
[00:09:48.980 --> 00:09:52.980]  我想成爲滿有恩寵的人,
[00:09:52.980 --> 00:09:53.980]  因爲當你有恩寵的時候,
[00:09:53.980 --> 00:09:56.980]  你知道你手中所做的盡都順利,
[00:09:56.980 --> 00:10:00.980]  神和人喜愛你的心都隨着年日來增長,
[00:10:00.980 --> 00:10:02.980]  這是好的無比的。
[00:10:02.980 --> 00:10:03.980]  因此我們一起來思想,
[00:10:03.980 --> 00:10:07.980]  從最有恩寵的人身上,耶穌基督的身上,
[00:10:07.980 --> 00:10:11.980]  來學習如何成爲一個充滿恩寵的人。
[00:10:11.980 --> 00:10:15.980]  首先第一,我們要全心全意的來可牧神,
[00:10:15.980 --> 00:10:18.980]  告訴旁邊的人說要全心全意的來可牧神。
[00:10:18.980 --> 00:10:21.980]  要全心全意的來可牧神,
[00:10:21.980 --> 00:10:24.980]  不是三心兩意的有時間再來可牧神,
[00:10:24.980 --> 00:10:26.980]  沒有時間就不來可牧神,
[00:10:26.980 --> 00:10:32.980]  而且是全心全意的來可牧神。
[00:10:32.980 --> 00:10:34.980]  你知道耶穌基督當他走丟了以後,
[00:10:34.980 --> 00:10:37.980]  他父母就到處找他,找不到。
[00:10:37.980 --> 00:10:41.980]  到了第三天,我們看看第46節跟47節,再看一下。
[00:10:41.980 --> 00:10:47.980]  過了三天就遇見他在殿裏,坐在教師中間,
[00:10:47.980 --> 00:10:48.980]  動詞很重要,
[00:10:48.980 --> 00:10:52.980]  坐在教師中間一面聽一面問,
[00:10:52.980 --> 00:10:56.980]  凡聽見他的都稀奇他的聰明和他的應對。
[00:10:56.980 --> 00:11:02.980]  特別這裏講到他在殿裏面坐在教師中間,
[00:11:02.980 --> 00:11:03.980]  不是站在他們當中,
[00:11:03.980 --> 00:11:07.980]  那你站在那裏的時候可能是你不太有興趣,
[00:11:07.980 --> 00:11:08.980]  隨便聽一下就走了。
[00:11:08.980 --> 00:11:11.980]  一個站在旁邊的人是不是那麼專心,
[00:11:11.980 --> 00:11:15.980]  要來把時間投入在大家所談論的問題當中。
[00:11:15.980 --> 00:11:17.980]  耶穌基督不但是坐在那裏,
[00:11:17.980 --> 00:11:21.980]  而且坐在那裏,坐在教師中間。
[00:11:21.980 --> 00:11:25.980]  你可以想象,哇,12歲的孩子坐在教師中間,
[00:11:25.980 --> 00:11:26.980]  這怎麼講呢?
[00:11:26.980 --> 00:11:27.980]  特別是預約節的時候,
[00:11:27.980 --> 00:11:31.980]  當時在聖殿裏面許多猶太人的老師,
[00:11:31.980 --> 00:11:36.980]  包括什麼所謂的神學教授都會爲衆人來講解聖經,
[00:11:36.980 --> 00:11:40.980]  耶穌基督是一面聽,一面問。
[00:11:40.980 --> 00:11:42.980]  之所以能夠聽,能夠問,
[00:11:42.980 --> 00:11:46.980]  表示說他是非常專心地聽,非常渴慕地聽,
[00:11:46.980 --> 00:11:48.980]  他纔會想這些問題來問。
[00:11:48.980 --> 00:11:52.980]  因此他被邀請坐在教師中間。
[00:11:52.980 --> 00:11:55.980]  你可以想象,很可能他問了一些問題,
[00:11:55.980 --> 00:11:59.980]  連這些神學教授,猶太人老師都無法回答。
[00:11:59.980 --> 00:12:04.980]  他們都稀奇,哇,天才兒童,12歲的孩子,
[00:12:04.980 --> 00:12:06.980]  怎麼問出這樣的一個問題來?
[00:12:06.980 --> 00:12:11.980]  12歲的孩子怎麼答得出這麼困難就業聖經背景的問題呢?
[00:12:11.980 --> 00:12:13.980]  他們想都想不到,
[00:12:13.980 --> 00:12:20.980]  12歲的孩子一面坐在那裏,一面聽,一面問。
[00:12:20.980 --> 00:12:23.980]  這是耶穌基督全心全意地來渴慕。
[00:12:23.980 --> 00:12:27.980]  所以他說,難道你不知道我應當,我必須,
[00:12:27.980 --> 00:12:30.980]  以我父的是爲念嗎?
[00:12:30.980 --> 00:12:31.980]  所以首先你要做什麼?
[00:12:31.980 --> 00:12:35.980]  你要做,你要聽,你要問,你要做,你要聽,你要問。
[00:12:35.980 --> 00:12:37.980]  你要做,你要聽,你要問。
[00:12:37.980 --> 00:12:42.980]  基督你坐在這裏有福了,好好地做,好好地聽。
[00:12:42.980 --> 00:12:45.980]  當你聽以後,你瞭解在你腦海當中彷彿思想,
[00:12:45.980 --> 00:12:47.980]  你纔會問問題嘛。
[00:12:47.980 --> 00:12:51.980]  那你問問題的時候,你會更多地學習,更多地吸收。
[00:12:51.980 --> 00:12:55.980]  這乃是一個全心全意渴慕神的人要做的事情,
[00:12:55.980 --> 00:13:01.980]  必須懂得坐在那裏,坐在那裏。
[00:13:01.980 --> 00:13:06.980]  但是你知道,當耶穌基督的母親找來找去找不到他的時候,
[00:13:06.980 --> 00:13:08.980]  看到耶穌的時候,
[00:13:08.980 --> 00:13:12.980]  祂說,你們爲什麼這樣待我們呢?
[00:13:12.980 --> 00:13:15.980]  難道你不知道你和父親上天來找你嗎?
[00:13:15.980 --> 00:13:17.980]  然後第49節耶穌說什麼呢?
[00:13:17.980 --> 00:13:20.980]  很有趣,耶穌說,爲什麼找我呢?
[00:13:20.980 --> 00:13:25.980]  豈不知我應當以我父的事爲念嗎?
[00:13:25.980 --> 00:13:28.980]  中文聖經翻譯成應當,其實更好的翻譯應該是,
[00:13:28.980 --> 00:13:32.980]  我必須,我一定要以我父的事情爲念。
[00:13:32.980 --> 00:13:35.980]  所以英文聖經翻譯成I had to,或者I must,
[00:13:35.980 --> 00:13:39.980]  我必須,我一定要以我父的事情爲念。
[00:13:39.980 --> 00:13:41.980]  爲什麼找我呢?難道你不知道嗎?
[00:13:41.980 --> 00:13:45.980]  這裏耶穌基督帶點失望的口氣,
[00:13:45.980 --> 00:13:56.980]  難道你們還不知道我應當必須一定要以我父的事爲念嗎?
[00:13:56.980 --> 00:13:58.980]  這就引起很多神學家的討論,
[00:13:58.980 --> 00:14:03.980]  到底耶穌基督什麼時候知道他是要來的彌賽亞,
[00:14:03.980 --> 00:14:07.980]  是人的舅子,什麼時候知道他真正的身份呢?
[00:14:07.980 --> 00:14:10.980]  神學家辯論來辯論去,他們最終的結果是,
[00:14:10.980 --> 00:14:15.980]  耶穌可能一早就知道他是要來的彌賽亞,
[00:14:15.980 --> 00:14:18.980]  他要來拯救世人的彌賽亞。
[00:14:18.980 --> 00:14:21.980]  所以他才說,你們爲什麼找我呢?
[00:14:21.980 --> 00:14:24.980]  這句話聽起來不是很有趣嗎?
[00:14:24.980 --> 00:14:27.980]  父母親找你,應該的,你不見掉,怎麼不找你呢?
[00:14:27.980 --> 00:14:29.980]  你是我的孩子嘛,怎麼不找你呢?
[00:14:29.980 --> 00:14:31.980]  你爲什麼要找我呢?
[00:14:31.980 --> 00:14:36.980]  難道你不知道,豈不知道我應當必須以我父的事爲念嗎?
[00:14:36.980 --> 00:14:41.980]  看到耶穌基督從小就知道他生命的優先順序,
[00:14:41.980 --> 00:14:44.980]  當我們全心全意的來尋求神,來渴慕神的時候,
[00:14:44.980 --> 00:14:48.980]  必須把我們的生命的優先次序擺好。
[00:14:48.980 --> 00:14:52.980]  他怎麼還沒說,你要有正確的優先次序?
[00:14:52.980 --> 00:14:57.980]  正確的優先次序,一個有正確優先次序的人,
[00:14:57.980 --> 00:15:00.980]  他的生命纔是成功的,纔是會有影響力的,
[00:15:00.980 --> 00:15:07.980]  因爲他懂得把最重要的事情,最首要的事情放在最重要、最首要的位置,
[00:15:07.980 --> 00:15:09.980]  不能本末倒置。
[00:15:09.980 --> 00:15:12.980]  那麼把次要的事情,不關痛癢的事情,
[00:15:12.980 --> 00:15:16.980]  放在最重要的地位上,花很多時間去做這個事情的時候,
[00:15:16.980 --> 00:15:19.980]  我們就失去了我們生命的中心。
[00:15:19.980 --> 00:15:22.980]  所以耶穌就非常清楚知道,我要以我父的事情爲念,
[00:15:22.980 --> 00:15:26.980]  他懂得他生命中的優先順序,
[00:15:26.980 --> 00:15:32.980]  把優先順序擺正的時候,其他的事情都會按部就班地成就了。
[00:15:32.980 --> 00:15:34.980]  這是非常重要的。
[00:15:34.980 --> 00:15:37.980]  所以耶穌就在《登山寶訊》講了一大篇道理以後,
[00:15:37.980 --> 00:15:40.980]  在快要結論的時候,在《馬太文》第六章三十三節,
[00:15:40.980 --> 00:15:43.980]  大家非常熟悉的,都可以背起來的,一起來讀來。
[00:15:43.980 --> 00:15:52.980]  你們要先求祂的國和祂的義,這些東西都要加給你們了。
[00:15:52.980 --> 00:15:56.980]  所以說你們要先求,當你看到先這個字,
[00:15:56.980 --> 00:15:58.980]  see first,表示說這裏面有什麼?
[00:15:58.980 --> 00:16:03.980]  有優先的順序,什麼是第一,什麼是第二,什麼是first,什麼是second。
[00:16:03.980 --> 00:16:08.980]  換句話說,耶穌基督講到說,我們生命當中每天都做出選擇,
[00:16:08.980 --> 00:16:12.980]  早上你要來崇拜,要穿什麼衣服,女生要打扮成什麼樣子,
[00:16:12.980 --> 00:16:16.980]  我早上要穿什麼西裝,配什麼領帶,都要做很多的決定,
[00:16:16.980 --> 00:16:18.980]  每天都要做出選擇。
[00:16:18.980 --> 00:16:22.980]  所以你們要先求神的國和神的義。
[00:16:22.980 --> 00:16:28.980]  換句話說,耶穌基督說在你生命中最優先、最重要、最首要的任務是什麼呢?
[00:16:28.980 --> 00:16:33.980]  不是求這些東西,前面所講外八人所求的一事駐行,
[00:16:33.980 --> 00:16:35.980]  而是先求神的國。
[00:16:35.980 --> 00:16:38.980]  那你說,到底什麼是神的國?
[00:16:38.980 --> 00:16:40.980]  神的國代表神在哪裏?
[00:16:40.980 --> 00:16:42.980]  坐寶座,掌權的地方。
[00:16:42.980 --> 00:16:46.980]  神的國代表神的權柄,代表神掌權的地方。
[00:16:46.980 --> 00:16:50.980]  換句話說,你的婚姻家庭、夫妻關係,
[00:16:50.980 --> 00:16:53.980]  是否耶穌基督在那裏坐寶座掌完全呢?
[00:16:53.980 --> 00:16:57.980]  誰生病比較大,說了算,還是耶穌基督說了算?
[00:16:57.980 --> 00:17:00.980]  在你的工作服飾、人際關係上,
[00:17:00.980 --> 00:17:04.980]  是否耶穌基督也在那裏掌權、坐寶座掌完全呢?
[00:17:04.980 --> 00:17:10.980]  你是不是按照祂的心意來經營你的人際關係,來做你的工作、做你的服飾呢?
[00:17:10.980 --> 00:17:15.980]  這是神的國的意思,神在這個地方掌權,你叫做尊主偉大。
[00:17:15.980 --> 00:17:18.980]  那你說先求神的國和神的義,什麼是神的義呢?
[00:17:18.980 --> 00:17:24.980]  神的義代表神的屬性,神的位格,祂的character,祂的attributes。
[00:17:24.980 --> 00:17:27.980]  我們的神是有位格的,祂是有屬性的,
[00:17:27.980 --> 00:17:32.980]  祂是公義的、聖潔的、慈悲、憐憫、良善、慈愛。
[00:17:32.980 --> 00:17:34.980]  因此當我們先求神的國、神的義的時候,
[00:17:34.980 --> 00:17:38.980]  那是在我們生命當中如何能夠更多彰顯
[00:17:38.980 --> 00:17:47.980]  神賦給我們的祂的屬性、聖潔的生活、良善、公義、憐憫、慈悲。
[00:17:47.980 --> 00:17:51.980]  那我們要先求神的國,神啊,禰現在在哪裏掌權?
[00:17:51.980 --> 00:17:54.980]  是不是在我的家庭、我的生命中掌權?
[00:17:54.980 --> 00:17:58.980]  是不是要透過我的生命、透過我的夫妻關係、透過我的人際關係、我的工作服飾,
[00:17:58.980 --> 00:18:01.980]  能夠彰顯出主你的生命來?
[00:18:01.980 --> 00:18:06.980]  這是耶穌所講的,你先求神的國和神的義,結果是什麼?
[00:18:06.980 --> 00:18:14.980]  這些東西,這些東西都喊不喊,隆重所要。
[00:18:14.980 --> 00:18:18.980]  不論是給你們的,都要加給你們的,哇,好不好啊!
[00:18:18.980 --> 00:18:22.980]  你已經有了嘛,還要加給你啊!
[00:18:22.980 --> 00:18:29.980]  你看,馬太福音第二三十三之前三十二節到前面二十節左右,
[00:18:29.980 --> 00:18:34.980]  都是講說外邊人每天想說要穿什麼、喫什麼、去哪裏、做什麼。
[00:18:34.980 --> 00:18:38.980]  耶穌基督說,當你先求我的國和我的義的時候,
[00:18:38.980 --> 00:18:45.980]  這些東西全部都要加給你了,好不好啊!
[00:18:45.980 --> 00:18:49.980]  換句話說,當你把優先的次序擺正的時候,
[00:18:49.980 --> 00:18:54.980]  可以說你是一無所缺的人,你凡事所行的人是盡都順利的,
[00:18:54.980 --> 00:18:59.980]  因爲神的恩高、神的恩寵在你身上嘛,阿們!
[00:18:59.980 --> 00:19:01.980]  聖經裏面有一個非常明顯的例子,
[00:19:01.980 --> 00:19:06.980]  就是常常到加百農一個家庭裏面做客,就是馬大和瑪利亞的家。
[00:19:06.980 --> 00:19:12.980]  非常熟悉的故事,在路加福音第十章,我們看第三十八節和三十九節,
[00:19:12.980 --> 00:19:16.980]  他們走路的時候,耶穌進了一個村莊,有個女人名叫馬大,
[00:19:16.980 --> 00:19:20.980]  接她到自己家裏來,她有一個妹子名叫瑪利亞,
[00:19:20.980 --> 00:19:27.980]  在耶穌腳前做什麼?很熟悉的字啊,坐坐,聽耶穌的道。
[00:19:27.980 --> 00:19:33.980]  瑪利亞也是坐坐,不走了,選擇就坐在耶穌腳前做什麼?
[00:19:33.980 --> 00:19:36.980]  聽耶穌講道。
[00:19:36.980 --> 00:19:42.980]  後來馬大忙得不可開交,就開始生氣埋怨,甚至有點責問耶穌,
[00:19:42.980 --> 00:19:47.980]  你看我的妹子把我一個人丟在廚房,請你讓她來幫助我。
[00:19:47.980 --> 00:19:48.980]  耶穌說什麼?
[00:19:48.980 --> 00:19:54.980]  馬大,馬大,你爲許多事情憂慮煩惱,但是不可少有的只有一件,
[00:19:54.980 --> 00:19:57.980]  瑪利亞已經什麼?選擇。
[00:19:57.980 --> 00:20:02.980]  當你看到選擇這個字的時候,就表示說有修仙順序了。
[00:20:02.980 --> 00:20:07.980]  你選擇馬大,瑪利亞選擇他上好的福分是不能奪去的。
[00:20:07.980 --> 00:20:11.980]  馬大和瑪利亞都要做選擇嘛,
[00:20:11.980 --> 00:20:15.980]  馬大選擇要來把十八般無異的初遇,
[00:20:15.980 --> 00:20:18.980]  展現在耶穌基督的面前,好好地服侍耶穌,
[00:20:18.980 --> 00:20:24.980]  瑪利亞卻坐在耶穌基督的腳前聽祂的道。
[00:20:24.980 --> 00:20:27.980]  親愛的兄弟姐妹,這裏不是說服侍不重要,
[00:20:27.980 --> 00:20:29.980]  服侍固然重要,
[00:20:29.980 --> 00:20:32.980]  但在服侍跟親近主的優先順序裏面,
[00:20:32.980 --> 00:20:33.980]  瑪利亞是做對的,
[00:20:33.980 --> 00:20:38.980]  先坐在耶穌基督的腳前,先明白耶穌基督到底要的是什麼,
[00:20:38.980 --> 00:20:41.980]  要你怎麼樣來服侍祂,在哪裏服侍祂,
[00:20:41.980 --> 00:20:44.980]  讓你明白耶穌的心意以後,你纔來服侍祂的話,
[00:20:44.980 --> 00:20:47.980]  你肯定是十半功倍的,阿們?
[00:20:47.980 --> 00:20:50.980]  所以瑪利亞纔得到耶穌基督的稱讚,
[00:20:50.980 --> 00:20:55.980]  祂選擇了上好的福分,世人不能奪去的。
[00:20:55.980 --> 00:21:01.980]  愛的弟兄姐妹,你目前生命的優先順序正確嗎?
[00:21:01.980 --> 00:21:06.980]  神在你心中的地位是第一還是第二呢?
[00:21:06.980 --> 00:21:13.980]  是否常常忙碌,以你的工作服侍取代了神應當在你生命中的地位呢?
[00:21:13.980 --> 00:21:18.980]  一個全心全意可慕神的人,一個滿有神的恩寵人的恩寵的人,
[00:21:18.980 --> 00:21:21.980]  必須懂得如何全心全意的可慕神,阿們?
