
[00:00:00.000 --> 00:00:02.480]  《馬太福音》第十章
[00:16:19.600 --> 00:16:21.600]  是很短的 時間短
[00:16:21.600 --> 00:16:23.600]  所以不用掛心
[00:16:23.600 --> 00:16:25.600]  不要帶這麼多東西
[00:16:25.600 --> 00:16:27.600]  不用擔心沒得吃沒得睡
[00:16:27.600 --> 00:16:28.600]  放心吧
[00:16:28.600 --> 00:16:29.600]  簡簡單單
[00:16:29.600 --> 00:16:32.600]  輕裝上陣就可以了
[00:16:32.600 --> 00:16:34.600]  是一個很短時間的
[00:16:34.600 --> 00:16:35.600]  短訓活動
[00:16:35.600 --> 00:16:37.600]  還可能是實習
[00:16:37.600 --> 00:16:39.600]  既然呼召你們做使徒做門徒
[00:16:39.600 --> 00:16:40.600]  現在是實習了
[00:16:40.600 --> 00:16:43.600]  派你們出去做訪問工作
[00:16:43.600 --> 00:16:47.600]  當日可能是
[00:16:47.600 --> 00:16:49.600]  這班門徒不會去到一個地方
[00:16:49.600 --> 00:16:52.600]  當地的人負責接待
