
[00:00:00.000 --> 00:00:04.600]  我們一連串思想薩姆爾記上的訊息
[00:04:45.680 --> 00:04:47.240]  這才重要
[00:04:47.240 --> 00:04:50.640]  因為他不只是蘇羅給了他一個高位
[00:04:50.640 --> 00:04:53.080]  而是其他人都很服他
[00:04:53.080 --> 00:04:55.160]  其他人都覺得這個真是好
[00:04:55.160 --> 00:04:57.760]  有他做我們的領導
[00:04:57.760 --> 00:04:59.560]  有他做我們的戰士長
[00:04:59.560 --> 00:05:01.160]  真好
[00:05:01.160 --> 00:05:04.080]  不過一轉轉到十九章
[00:05:04.080 --> 00:05:05.760]  我們看看十九章
[00:05:05.760 --> 00:05:07.600]  由第八到第十節
[00:05:07.600 --> 00:05:09.440]  我們一起讀 好不好?請讀
[00:05:09.440 --> 00:05:12.520]  此後又有爭戰的事
[00:05:12.520 --> 00:05:16.200]  大衛出去與菲律賓人打仗
[00:05:16.200 --> 00:05:18.520]  大大殺敗他們
[00:05:18.520 --> 00:05:21.960]  他們就在他面前逃跑
[00:05:21.960 --> 00:05:25.040]  從耶和華那裡來的惡魔
[00:05:25.040 --> 00:05:27.920]  又降在蘇羅身上
[00:05:27.920 --> 00:05:31.960]  蘇羅手裡拿槍坐在屋裡
[00:05:31.960 --> 00:05:35.360]  大衛就用手彈琴
[00:05:35.360 --> 00:05:39.440]  蘇羅用槍想要刺殺大衛
[00:05:39.440 --> 00:05:41.760]  釘在牆上
[00:05:41.760 --> 00:05:44.280]  他卻躲開
[00:05:44.280 --> 00:05:47.680]  蘇羅的槍刺入牆內
[00:05:47.680 --> 00:05:51.280]  當夜大衛逃走
[00:05:51.280 --> 00:05:52.840]  躲避了
[00:05:52.840 --> 00:05:54.000]  一下之間
[00:05:54.000 --> 00:05:57.720]  一個大的轉變
[00:05:57.720 --> 00:06:00.480]  真的扭轉了整個局面
[00:06:00.480 --> 00:06:08.240]  本來蘇羅和所有人都非常欣賞他
[00:06:08.240 --> 00:06:10.880]  他被升做戰士長
[00:06:10.880 --> 00:06:12.360]  有很好的權位
[00:06:12.360 --> 00:06:13.360]  有很好的地位
[00:06:13.360 --> 00:06:21.640]  有很好的在物質上和名利上的一大得益
[00:06:21.640 --> 00:06:22.560]  很可惜
[00:06:22.560 --> 00:06:25.760]  這個情況一下子又轉變
[00:06:25.760 --> 00:06:27.040]  不是大衛無能
[00:06:27.040 --> 00:06:31.560]  而是大衛形形的殺敗很多菲律師人
[00:06:31.560 --> 00:06:34.920]  本來應該更加再晉升才對
[00:06:34.920 --> 00:06:35.640]  但很可惜
[00:06:35.640 --> 00:06:42.360]  因為蘇羅沒有上帝在心中的人
[00:06:42.360 --> 00:06:45.760]  他被神棄絕之後
[00:06:45.760 --> 00:06:47.960]  惡魔進入他心
[00:06:47.960 --> 00:06:50.400]  結果他就大開殺戒
[00:06:50.400 --> 00:06:51.720]  窒道在心
[00:06:51.720 --> 00:06:54.160]  企圖將大衛殺死
[00:06:54.160 --> 00:06:55.440]  本來這麼重用他
[00:06:55.440 --> 00:06:57.360]  一下子變成這樣
[00:06:57.360 --> 00:07:00.840]  因為他那種罪惡的心性
[00:07:00.840 --> 00:07:05.440]  這種窒道和他已經離開了上帝
[00:07:05.440 --> 00:07:07.560]  沒有神的靈的管理
[00:07:07.560 --> 00:07:11.480]  反而有惡魔在他心中充滿他
[00:07:11.480 --> 00:07:16.040]  所以一下子讓大衛生命
[00:07:16.040 --> 00:07:18.960]  落入一個非常危險的情況
[00:07:18.960 --> 00:07:21.920]  結果大衛就唯有放棄
[00:07:21.920 --> 00:07:22.880]  逃走
[00:07:22.880 --> 00:07:24.160]  躲避
[00:07:24.160 --> 00:07:26.600]  撒梅記二十一章我們跳一跳
[00:07:26.600 --> 00:07:29.520]  我們看到大衛逃難的時候
[00:07:29.520 --> 00:07:30.800]  究竟他怎樣呢?
[00:07:30.800 --> 00:07:32.440]  這裡更諷刺
[00:07:32.440 --> 00:07:33.880]  二十一章第十
[00:07:33.880 --> 00:07:35.200]  十一節請讀
[00:07:35.200 --> 00:07:37.760]  那一日大衛起來
[00:07:37.760 --> 00:07:39.480]  躲避蘇羅
[00:07:39.480 --> 00:07:43.200]  逃到迦特王雅吉那裡
[00:07:43.200 --> 00:07:46.640]  雅吉的神僕對雅吉說
[00:07:46.640 --> 00:07:50.320]  「這不是以色列王大衛嗎?」
[00:07:50.320 --> 00:07:56.120]  雅吉的婦女跳舞唱和不是指著她說
[00:07:56.120 --> 00:07:58.800]  「蘇羅殺死千千
[00:07:58.800 --> 00:08:02.080]  大衛殺死萬萬嗎?」
[00:08:02.080 --> 00:08:08.440]  有人幫幫他
[00:08:08.440 --> 00:08:10.600]  不懂弄個手機
[00:08:10.600 --> 00:08:16.440]  看手機電話時有時會弄出聲音
[00:08:16.440 --> 00:08:18.440]  我們留意一下
[00:08:18.440 --> 00:08:23.600]  我們看到大衛逃避蘇羅
[00:08:23.600 --> 00:08:25.600]  去了哪裏?
[00:08:25.600 --> 00:08:29.600]  迦特在哪裏來?
[00:08:29.600 --> 00:08:31.600]  知道嗎?
[00:08:31.600 --> 00:08:36.200]  迦特是菲律賓五個城之中其中一個
[00:08:36.200 --> 00:08:41.040]  所以在菲律賓人這五個重要城裡
[00:08:41.040 --> 00:08:44.200]  其中一個有分封的王
[00:08:44.200 --> 00:08:46.920]  這個王叫甚麼名字?
[00:08:46.920 --> 00:08:48.920]  雅吉
[00:08:48.920 --> 00:08:50.920]  我們有沒有人叫雅吉?
[00:08:50.920 --> 00:08:57.680]  這個雅吉收納大衛
[00:08:57.680 --> 00:08:59.680]  不過是奇妙的
[00:08:59.680 --> 00:09:01.680]  原來菲律賓人都知道
[00:09:01.680 --> 00:09:03.680]  知道甚麼?
[00:09:03.680 --> 00:09:08.160]  知道現在做王的不是真正做王的
[00:09:08.160 --> 00:09:11.280]  因為神已經納了誰做王?
[00:09:11.280 --> 00:09:14.080]  納了大衛做以色列國的王
[00:09:14.080 --> 00:09:17.560]  所以其實蘇羅真的那麼憤怒
[00:09:17.560 --> 00:09:23.720]  連約拿丹都說將來你做王我要做你的宰相
[00:09:23.720 --> 00:09:26.080]  所以其實這個已經知道了
[00:09:26.080 --> 00:09:27.080]  通天的
[00:09:27.080 --> 00:09:31.960]  即是說上帝揀選了一個新的王將會代替蘇羅
[00:09:31.960 --> 00:09:36.760]  結果可以見得蘇羅的憤怒就在這裏
[00:09:36.760 --> 00:09:39.400]  所以連菲律賓人都知道
[00:09:39.400 --> 00:09:44.400]  結果他們說是囉 當時民眾都這樣說
[00:09:44.400 --> 00:09:47.680]  蘇羅就殺死千千 大衛就殺死萬萬
[00:09:47.680 --> 00:09:49.680]  請問殺死誰?
[00:09:49.680 --> 00:09:51.320]  (菲律賓人)
[00:09:51.320 --> 00:09:54.880]  殺死我們這些人 確實是
[00:09:54.880 --> 00:09:56.880]  殺死菲律賓人
[00:09:56.880 --> 00:10:02.000]  所以其實我們見到大衛都出了名
[00:10:02.000 --> 00:10:04.800]  不單止在國內甚至國外
[00:10:04.800 --> 00:10:09.040]  不單止自己的軍人甚至敵軍都知道
[00:10:09.040 --> 00:10:10.840]  所以這個才厲害
[00:10:10.840 --> 00:10:15.240]  他就是一位戰士長 蘇羅所重用的
[00:10:15.240 --> 00:10:21.040]  甚至將來是以色列國 即是我們當時的敵國的皇帝
[00:10:21.040 --> 00:10:24.880]  從那麼高的地位 那麼高的權勢
[00:10:24.880 --> 00:10:32.280]  那麼高的聲譽 那麼高的所謂美好的前途
[00:10:32.280 --> 00:10:36.880]  他一下子成為了樂方而逃的人
[00:10:36.880 --> 00:10:39.920]  這真是一個很大的損失
[00:10:39.920 --> 00:10:43.720]  所以當時連那些菲律賓人都說
[00:10:43.720 --> 00:10:45.720]  阿吉王你知不知道這是誰?
[00:10:45.720 --> 00:10:49.720]  瘋瘋癲癲
[00:10:49.720 --> 00:10:53.720]  你看看這個以前說要殺死我們萬萬的那個
[00:10:53.720 --> 00:10:58.120]  現在來投靠我 投靠我們
[00:10:58.120 --> 00:11:03.320]  所以沒什麼好做的 做到要來敵軍投靠
[00:11:03.320 --> 00:11:05.000]  真是很慘
[00:11:05.000 --> 00:11:07.480]  這種是很大的失落
[00:11:07.480 --> 00:11:10.880]  不知道大家有沒有曾經試過這種失落
[00:11:10.880 --> 00:11:14.640]  或者可能以前在某個國家
[00:11:14.640 --> 00:11:17.160]  或者香港 或者越南 或者某些地方
[00:11:17.160 --> 00:11:23.920]  曾經做到很高位的移民來的時候要從低做起
[00:11:23.920 --> 00:11:28.600]  又或者可能本來做得很好的 很高職位的 很有前途的
[00:11:28.600 --> 00:11:33.720]  一下子被人lay off 就沒了一份職業
[00:11:33.720 --> 00:11:39.880]  現在我們昨天在幸福小組的電影節目聊天
[00:11:39.880 --> 00:11:44.080]  現在很多人都害怕究竟那份職業會不會保得住
[00:11:44.080 --> 00:11:46.080]  因為什麼呢?
[00:11:46.080 --> 00:11:47.560]  你們都知道吧
[00:11:47.560 --> 00:11:56.320]  連我們那些七八十歲八十九十歲都知道AI
[00:11:56.320 --> 00:11:58.120]  是的 真的不知道
[00:11:58.120 --> 00:11:59.800]  最近我的女兒都跟我說
[00:11:59.800 --> 00:12:03.600]  她說我們不知道我們county那邊的工會怎樣轉變
[00:12:03.600 --> 00:12:08.640]  有可能很多東西被AI代替了
[00:12:08.640 --> 00:12:13.400]  現在剛剛出來的大學畢業的更加徬徨
[00:12:13.400 --> 00:12:16.160]  有很多事找工作真的很難找
[00:12:16.160 --> 00:12:18.360]  因為她本來讀過科
[00:12:18.360 --> 00:12:20.360]  很好的 很有前途的
[00:12:20.360 --> 00:12:23.040]  現在一下子AI可以做到
[00:12:23.040 --> 00:12:25.760]  不用她 機械人搞定
[00:12:25.760 --> 00:12:28.880]  這是很大的打擊
[00:12:28.880 --> 00:12:34.160]  所以我們知道人生都是充滿著這些忽然間而來的改變
[00:12:34.160 --> 00:12:35.880]  甚至失落
[00:12:35.880 --> 00:12:37.880]  有很高的權位 很高的前途
[00:12:37.880 --> 00:12:44.880]  可能一下子轉變成為一無所有
[00:12:44.880 --> 00:12:48.200]  其實現在在pandemic之後也有很多轉變
[00:12:48.200 --> 00:12:51.840]  有很多的公司 小的small business
[00:12:51.840 --> 00:12:55.880]  也都關了很多門 我們都知道
[00:12:55.880 --> 00:12:59.520]  在美國申請破產的人是很高的
[00:12:59.520 --> 00:13:02.880]  上百萬計
[00:13:02.880 --> 00:13:06.760]  申請破產不是他沒了錢
[00:13:06.760 --> 00:13:10.320]  然後因為欠下太多債 無路可走
[00:13:10.320 --> 00:13:13.880]  唯有申請破產
[00:13:13.880 --> 00:13:17.360]  所以我們看到人生裡 整個世界裡
[00:13:17.360 --> 00:13:19.720]  我們看到真的有很多時候
[00:13:19.720 --> 00:13:24.280]  忽然之間在很高的權位可以失去
[00:13:24.280 --> 00:13:26.120]  在聖經裡約伯也這麼說
[00:13:26.120 --> 00:13:28.120]  約伯經歷過這個最深
[00:13:28.120 --> 00:13:31.360]  聖經約伯記三十章十五節怎麼說呢
[00:13:31.360 --> 00:13:32.640]  我們一起讀讀
[00:13:32.640 --> 00:13:37.880]  「驚恐臨到我 驅逐我的尊榮如風
[00:13:37.880 --> 00:13:41.880]  我的福祿如雲過去」
[00:13:41.880 --> 00:13:45.320]  我們最希望福祿受傳
[00:13:45.320 --> 00:13:46.520]  聖經也有提福祿
[00:13:46.520 --> 00:13:53.000]  不過福祿也可以如雲過去
[00:13:53.000 --> 00:13:55.320]  你是不是叫雲
[00:13:55.320 --> 00:13:58.120]  雲一下子就過去了
[00:13:58.120 --> 00:13:59.800]  無影無蹤
[00:13:59.800 --> 00:14:01.720]  好像很實在 忽然之間沒了
[00:14:01.720 --> 00:14:08.520]  「尊榮如風 風一下子來一下子就找不著
[00:14:08.520 --> 00:14:13.320]  風和雲轉眼消失 不能可靠」
[00:14:13.320 --> 00:14:16.120]  約伯深深體會到這一點
[00:14:16.120 --> 00:14:22.040]  所以尊榮和世界的權位也如此
[00:14:22.040 --> 00:14:25.880]  究竟有什麼我們可以抓緊的呢
[00:14:25.880 --> 00:14:28.440]  其實上帝不是反對這些
[00:14:28.440 --> 00:14:32.040]  有權勢 有地位 有學問 有前途
[00:14:32.040 --> 00:14:33.800]  神希望我們有
[00:14:33.800 --> 00:14:36.120]  我們祈禱也希望我們的子弟
[00:14:36.120 --> 00:14:39.960]  我們自己蒙這個祝福
[00:14:39.960 --> 00:14:41.240]  這個無可厚非
[00:14:41.240 --> 00:14:44.200]  不過其實上帝賜這些東西給我們
[00:14:44.200 --> 00:14:48.120]  不是叫我們成為我們人生的依求
[00:14:48.120 --> 00:14:52.200]  是叫我們善用祂來祝福人群
[00:14:52.200 --> 00:14:55.480]  即是說神給我們機會受教育
[00:14:55.480 --> 00:14:57.080]  有好的職業
[00:14:57.080 --> 00:14:58.680]  能夠有好的前途
[00:14:58.680 --> 00:15:00.920]  在這個世界上有影響力
[00:15:00.920 --> 00:15:05.400]  是為了去貢獻 去祝福
[00:15:05.400 --> 00:15:09.560]  去善用神給我們有的
[00:15:09.560 --> 00:15:14.120]  來服侍社會 服侍人群
[00:15:14.120 --> 00:15:16.440]  服侍我們周圍的人
[00:15:16.440 --> 00:15:18.360]  權位是有力的
[00:15:18.360 --> 00:15:20.680]  但不是濫權的
[00:15:20.680 --> 00:15:24.440]  善用權力就可以帶來祝福
[00:15:24.440 --> 00:15:26.920]  濫用權力就帶來災害
[00:15:26.920 --> 00:15:30.520]  剛好我們昨天大家都知道
[00:15:30.520 --> 00:15:37.160]  伊朗最高的獨裁者 跨台
[00:15:37.160 --> 00:15:40.520]  他在統治裏面有三四十年
[00:15:40.520 --> 00:15:43.880]  有很多很多的獨裁 獨權
[00:15:43.880 --> 00:15:46.920]  害了千萬人的靈魂
[00:15:46.920 --> 00:15:49.960]  有很多自己的國民被屠殺
[00:15:49.960 --> 00:15:53.400]  本來權勢可以去建立別人
[00:15:53.400 --> 00:15:56.680]  可以去服侍社會 服侍人民
[00:15:56.680 --> 00:15:58.200]  但如果濫用權力
[00:15:58.200 --> 00:16:01.480]  就會造成一個極大的痛苦災害
[00:16:01.480 --> 00:16:04.760]  不單是自己 國家 人民
[00:16:04.760 --> 00:16:07.560]  所以其實我們知道權力
[00:16:07.560 --> 00:16:11.400]  不是最終神要我們去依靠的
[00:16:11.400 --> 00:16:15.240]  我們有權 可能有好的地位
[00:16:15.240 --> 00:16:16.200]  好的前途
[00:16:16.200 --> 00:16:20.200]  這些都是應該放在神那裏給他使用
[00:16:20.200 --> 00:16:23.560]  在詩篇十六篇 大衛的金詩這樣說
[00:16:23.560 --> 00:16:27.240]  我的心啊 你曾對耶和華說
[00:16:27.240 --> 00:16:29.240]  你是我的主
[00:16:29.240 --> 00:16:32.760]  我的好處不在你以外
[00:16:32.760 --> 00:16:36.680]  以別的代替耶和華
[00:16:36.680 --> 00:16:39.640]  他們的仇苦必加增
[00:16:39.640 --> 00:16:44.120]  這真是大衛深入反省之後
[00:16:44.120 --> 00:16:46.440]  有一個自細明言
[00:16:46.440 --> 00:16:50.440]  我的心啊 你曾對耶和華說
[00:16:50.440 --> 00:16:51.480]  你是我的主
[00:16:51.480 --> 00:16:54.040]  我的好處不在你以外
[00:16:54.040 --> 00:16:56.680]  所以真是發現到其他所有的一切
[00:16:56.680 --> 00:17:01.240]  如果離開了上帝 在上帝以外的
[00:17:01.240 --> 00:17:03.800]  以別的代替了耶和華的
[00:17:03.800 --> 00:17:06.760]  他們的仇苦必加增
[00:17:06.760 --> 00:17:10.760]  這真是非常深刻的體會
[00:17:10.760 --> 00:17:12.280]  相反是同一篇詩篇
[00:17:12.280 --> 00:17:14.760]  如果大家回去看詩篇十六篇 金詩
[00:17:14.760 --> 00:17:18.280]  它說如果我將耶和華上擺在我的面前
[00:17:18.280 --> 00:17:20.280]  我的心就歡喜
[00:17:20.280 --> 00:17:22.280]  我的靈就快樂
[00:17:22.280 --> 00:17:25.480]  我的肉身就安然居住
[00:17:25.480 --> 00:17:29.240]  所以這是一種滿足 一種平安
[00:17:29.240 --> 00:17:31.080]  不再需要憂慮
[00:17:31.080 --> 00:17:34.840]  因為權勢之間會轉變
[00:17:34.840 --> 00:17:39.800]  但如果有這位賜給我們權勢善用一切的
[00:17:39.800 --> 00:17:41.800]  這位上帝在我們身邊
[00:17:41.800 --> 00:17:43.960]  雖然有時會失去
[00:17:43.960 --> 00:17:46.360]  好像約伯一樣
[00:17:46.360 --> 00:17:48.120]  神容許他失去
[00:17:48.120 --> 00:17:50.920]  但他真正的倚靠 最後發現
[00:17:50.920 --> 00:17:52.920]  真正的祝福 他發現
[00:17:52.920 --> 00:17:55.880]  都是在神自己那裡
[00:17:55.880 --> 00:17:57.480]  所以親愛的弟兄姊妹
[00:17:57.480 --> 00:18:00.280]  今天讓我們自己再反省
[00:18:00.280 --> 00:18:02.760]  希望我們不需要有這麼多失去
[00:18:02.760 --> 00:18:08.360]  不過我們現在可以有個聰明的調整
[00:18:08.360 --> 00:18:12.040]  究竟什麼是我們最終的倚靠
[00:18:12.040 --> 00:18:15.960]  是我們的權勢 是我們的地位
[00:18:15.960 --> 00:18:18.600]  是我們所擁有的物質
[00:18:18.600 --> 00:18:25.320]  還是這位賜給我們有這些善用的上帝
[00:18:25.320 --> 00:18:27.560]  Amen
[00:18:27.560 --> 00:18:29.400]  什麼是我們最終的倚靠
[00:18:29.400 --> 00:18:34.280]  我們發覺配偶不是最終的倚靠
[00:18:59.400 --> 00:19:23.880]  這裡就講到大衛的妻 叫什麼名字
[00:19:23.880 --> 00:19:30.840]  米鴿 她知道她的爸爸要殺大衛
[00:19:30.840 --> 00:19:36.040]  她就通水給大衛 大衛就逃走了
[00:19:36.040 --> 00:19:38.840]  讀完17節 17節請讀
[00:19:38.840 --> 00:19:40.840]  蘇羅對米鴿說
[00:19:40.840 --> 00:19:43.880]  你為什麼這樣欺負我
[00:19:43.880 --> 00:19:46.920]  放我囚敵逃走呢
[00:19:46.920 --> 00:19:48.680]  米鴿回答說
[00:19:48.680 --> 00:19:50.280]  他對我說
[00:19:50.280 --> 00:19:53.880]  你放我走 不然我要殺你
[00:19:53.880 --> 00:19:55.400]  是不是真的
[00:19:55.400 --> 00:19:56.680]  不是真的
[00:19:56.680 --> 00:19:59.240]  只是一個藉口
[00:19:59.240 --> 00:20:05.000]  所以米鴿從此就和大衛分開
[00:20:05.000 --> 00:20:11.800]  米鴿是大衛用性命換回來的妻子
[00:20:11.800 --> 00:20:14.200]  大家記得上次我們第一個女兒
[00:20:14.200 --> 00:20:16.920]  偶爾蘇羅反悔
[00:20:16.920 --> 00:20:19.880]  然後米鴿就愛上大衛
[00:20:19.880 --> 00:20:22.200]  說他少年英雄
[00:20:22.200 --> 00:20:25.960]  很羨慕他
[00:20:25.960 --> 00:20:27.160]  蘇羅就說
[00:20:27.160 --> 00:20:28.760]  你幫我殺菲律賓人
[00:20:28.760 --> 00:20:29.880]  拿100個羊皮回來
[00:20:29.880 --> 00:20:32.360]  結果大衛無死
[00:20:32.360 --> 00:20:34.360]  拿了200個
[00:20:34.360 --> 00:20:37.080]  所以他真的很勇敢
[00:20:37.080 --> 00:20:42.600]  圍著爭取這個和米鴿結婚的機會
[00:20:42.600 --> 00:20:43.960]  在《聖經》裏面說
[00:20:43.960 --> 00:20:48.280]  如果大家回去看我寫的書裏面有分析過
[00:20:48.280 --> 00:20:50.760]  就是大衛心裏不斷提及
[00:20:50.760 --> 00:20:53.080]  我要做王的女婿
[00:20:53.080 --> 00:20:56.920]  這就是他很大的動機
[00:20:56.920 --> 00:20:59.480]  所以做王的女婿
[00:20:59.480 --> 00:21:01.720]  是大衛很希望得到的
[00:21:01.720 --> 00:21:03.080]  所以他拼命
[00:21:03.080 --> 00:21:04.600]  冒生命的危險
[00:21:04.600 --> 00:21:07.000]  換取了妻子
[00:21:07.000 --> 00:21:09.480]  不過可惜我們發覺
[00:21:09.480 --> 00:21:10.840]  事不願為
[00:21:10.840 --> 00:21:12.840]  因為情況改變
[00:21:12.840 --> 00:21:20.120]  事實上他和米鴿之間也沒有一個很好的基礎
[00:21:20.120 --> 00:21:25.800]  因為大家不太了解對方
[00:21:25.800 --> 00:21:31.000]  更加重要的是他們和神的關係有很大的差距
[00:21:31.000 --> 00:21:32.840]  大衛打哥利亞的時候
[00:21:32.840 --> 00:21:34.360]  其實表面看
[00:21:34.360 --> 00:21:37.400]  米鴿看出來就以為他如何英勇
[00:21:37.400 --> 00:21:39.160]  如何厲害
[00:21:39.160 --> 00:21:40.520]  大衛的看法就不是
[00:21:40.520 --> 00:21:44.360]  大衛的看法就是知道是耶和華上帝給他的力量
[00:21:44.360 --> 00:21:46.600]  所以我們看到整個描述
[00:21:46.600 --> 00:21:49.400]  後來再記米鴿的事跡也好
[00:21:49.400 --> 00:21:52.840]  我們發覺大衛和米鴿之間
[00:21:52.840 --> 00:21:55.000]  有很大的差別
[00:21:55.000 --> 00:21:58.840]  就是對於上帝的認識
[00:21:58.840 --> 00:22:06.040]  可見這真是一個很關鍵性的
[00:22:06.040 --> 00:22:12.680]  去解釋為什麼後來米鴿完全被棄
[00:22:12.680 --> 00:22:17.560]  而大衛有另外的妻子的其中一個原因
[00:22:17.560 --> 00:22:19.800]  聖經裡面也提醒我們這樣說
[00:22:19.800 --> 00:22:23.400]  當然今天我們不是大衛當時的情況
[00:22:23.400 --> 00:22:24.760]  沒有三妻四妾
[00:22:24.760 --> 00:22:26.200]  不過一樣
[00:22:26.200 --> 00:22:27.320]  聖經也是這樣說
[00:22:27.320 --> 00:22:29.320]  這是耶穌的說話
[00:22:29.320 --> 00:22:30.840]  不單止說了一次
[00:22:30.840 --> 00:22:34.040]  我們看看路加福音十四章二十六節
[00:22:34.040 --> 00:22:35.000]  主耶穌這樣說
[00:22:35.000 --> 00:22:36.840]  我們一齊讀一讀
[00:22:36.840 --> 00:22:39.000]  「引到我這類來
[00:22:39.000 --> 00:22:40.840]  若不愛我
[00:22:40.840 --> 00:22:43.720]  勝過愛自己的父母
[00:22:43.720 --> 00:22:48.120]  妻子兒女弟兄姊妹
[00:22:48.120 --> 00:22:49.720]  和自己的姓名
[00:22:49.720 --> 00:22:52.200]  就不能作我的門徒」
[00:22:52.200 --> 00:22:54.120]  標準高不高?
[00:22:54.120 --> 00:22:55.720]  好像很高
[00:22:55.720 --> 00:22:58.920]  是不是有一點不可理喻?
[00:22:58.920 --> 00:23:05.320]  父母妻子兒女弟兄姊妹這麼重要?
[00:23:05.320 --> 00:23:09.240]  如果不能夠愛我勝過這些
[00:23:09.240 --> 00:23:10.840]  就不能夠作我的門徒
[00:23:10.840 --> 00:23:13.640]  當基督徒是不是真的要拋妻棄子
[00:23:13.640 --> 00:23:16.120]  離棄父母拒絕親友
