
[00:00:00.000 --> 00:00:07.300]  很多時候我們去教會,或者參加一些靈會、聚會,都會聽見一些基督徒出來做一些見證的。
[00:03:12.500 --> 00:03:17.500]  我們是不是可以同樣地說,使得神得到更多的榮耀呢?
[00:03:17.500 --> 00:03:19.500]  我們是否同樣可以使得神得到更多的榮耀呢?
[00:03:19.500 --> 00:03:22.500]  是不是耶穌一定能做到的事情,我們一定能做到的呢?
[00:03:22.500 --> 00:03:24.500]  是不是耶穌能做到的,我們一定能做到的呢?
[00:03:24.500 --> 00:03:25.500]  其實不一定的。
[00:03:25.500 --> 00:03:26.500]  其實不一定。
[00:03:26.500 --> 00:03:32.500]  當我們去仔細地看一看,是不是真的能夠歸榮耀給我們的耶和華神的時候呢?
[00:03:32.500 --> 00:03:35.500]  是不是真的能夠歸榮耀給我們的耶和華神的時候呢?
[00:03:35.500 --> 00:03:38.500]  我就會這樣反思。
[00:03:38.500 --> 00:03:39.500]  我就會這樣反思。
[00:03:39.500 --> 00:03:43.500]  基督徒是不是,如果我們不侍奉的話,
[00:03:43.500 --> 00:03:45.500]  如果我們不侍奉的話,
[00:03:45.500 --> 00:03:47.500]  神的榮耀就會少一些呢?
[00:03:47.500 --> 00:03:50.500]  神的榮耀是不是會少一些呢?
[00:03:50.500 --> 00:03:52.500]  當我們仔細地去看一看聖經的時候,
[00:03:52.500 --> 00:03:54.500]  當我們仔細地去看一看聖經的時候,
[00:03:54.500 --> 00:04:01.500]  會發覺原來基督徒的侍奉,是沒有可能去加一些榮耀給耶和華神的。
[00:04:01.500 --> 00:04:05.500]  會發覺原來基督徒的侍奉,是沒有可能去加一些榮耀給耶和華神的。
[00:04:05.500 --> 00:04:13.500]  基督徒的侍奉,做不好的話,反而會虧欠神的榮耀。
[00:04:13.500 --> 00:04:14.500]  反而會虧欠神的榮耀。
[00:04:14.500 --> 00:04:16.500]  這些的經文就有很多在聖經裡面。
[00:04:16.500 --> 00:04:19.500]  這些的經文就有很多在聖經裡面。
[00:04:19.500 --> 00:04:22.500]  譬如在約書亞基,我們遲些會看的第七章的時候,
[00:04:22.500 --> 00:04:25.500]  譬如在約書亞基,我們遲些會看的第七章的時候,
[00:04:25.500 --> 00:04:28.500]  我們看到第七章十九節,那裡有一個人物叫阿干,
[00:04:28.500 --> 00:04:31.500]  我們看到第七章十九節,那裡有一個人物叫阿干,
[00:04:31.500 --> 00:04:32.500]  阿干犯了罪,
[00:04:32.500 --> 00:04:33.500]  阿干犯了罪,
[00:04:33.500 --> 00:04:34.500]  阿干犯了罪,
[00:04:34.500 --> 00:04:37.500]  所以導致整個以色列民受懲罰。
[00:04:37.500 --> 00:04:39.500]  所以導致整個以色列民受懲罰。
[00:04:39.500 --> 00:04:40.500]  所以導致整個以色列民受懲罰。
[00:04:40.500 --> 00:04:41.500]  在聖經講裡面,他虧欠了神的榮耀。
[00:04:41.500 --> 00:04:42.500]  在聖經講裡面,他虧欠了神的榮耀。
[00:04:42.500 --> 00:04:43.500]  在聖經講裡面,他虧欠了神的榮耀。
[00:04:43.500 --> 00:04:44.500]  在聖經講裡面,他虧欠了神的榮耀。
[00:04:44.500 --> 00:04:45.500]  在新約裡面,羅馬書三章二十三節裡面,也有這樣講過。
[00:04:45.500 --> 00:04:58.500]  在新約裡面,羅馬書三章二十三節裡面,也有這樣講過。
[00:04:58.500 --> 00:04:59.500]  用我媽媽經常講的那句話。
[00:04:59.500 --> 00:05:00.500]  用我媽媽經常講的那句話。
[00:05:00.500 --> 00:05:01.500]  因為我母親經常講的那句話,
[00:05:01.500 --> 00:05:02.500]  因為我母親經常講的那句話,
[00:05:02.500 --> 00:05:03.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:03.500 --> 00:05:04.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:04.500 --> 00:05:05.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:05.500 --> 00:05:06.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:06.500 --> 00:05:07.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:07.500 --> 00:05:08.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:08.500 --> 00:05:19.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:19.500 --> 00:05:21.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:21.500 --> 00:05:22.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:22.500 --> 00:05:23.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:23.500 --> 00:05:24.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:24.500 --> 00:05:25.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:25.500 --> 00:05:26.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:26.500 --> 00:05:27.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:27.500 --> 00:05:28.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:28.500 --> 00:05:29.500]  「你個衰仔做埋啲衰嘢,你指我?」
[00:05:39.500 --> 00:05:40.500]  「基督徒可以做到埋咩嘢呢?」
[00:05:40.500 --> 00:05:41.500]  「基督徒可以做到埋咩嘢呢?」
[00:05:41.500 --> 00:05:42.500]  「基督徒可以做到埋咩嘢呢?」
[00:05:42.500 --> 00:05:43.500]  「當我們做得好嘅時候」
[00:05:43.500 --> 00:05:44.500]  「當我們做得好嘅時候」
[00:05:44.500 --> 00:05:45.500]  「當我們做得好嘅時候」
[00:05:45.500 --> 00:05:46.500]  「當我們做得好嘅時候」
[00:05:46.500 --> 00:05:47.500]  「當我們做得好嘅時候」
[00:05:47.500 --> 00:05:48.500]  「當我們做得好嘅時候」
[00:05:48.500 --> 00:05:49.500]  「當我們做得好嘅時候」
[00:05:49.500 --> 00:05:50.500]  「當我們做得好嘅時候」
[00:05:50.500 --> 00:05:51.500]  「當我們做得好嘅時候」
[00:05:51.500 --> 00:05:52.500]  「當我們做得好嘅時候」
[00:05:52.500 --> 00:05:53.500]  「當我們做得好嘅時候」
[00:05:53.500 --> 00:05:54.500]  「當我們做得好嘅時候」
[00:05:54.500 --> 00:05:55.500]  「當我們做得好嘅時候」
[00:05:55.500 --> 00:06:09.500]  「當我們做得好嘅時候」
[00:06:09.500 --> 00:06:10.500]  「當我們做得好嘅時候」
[00:06:10.500 --> 00:06:11.500]  「當我們做得好嘅時候」
[00:06:11.500 --> 00:06:12.500]  「當我們做得好嘅時候」
[00:06:12.500 --> 00:06:13.500]  「當我們做得好嘅時候」
[00:06:13.500 --> 00:06:14.500]  「當我們做得好嘅時候」
[00:06:14.500 --> 00:06:15.500]  「當我們做得好嘅時候」
[00:06:15.500 --> 00:06:16.500]  「當我們做得好嘅時候」
[00:06:16.500 --> 00:06:17.500]  「當我們做得好嘅時候」
[00:06:17.500 --> 00:06:18.500]  「當我們做得好嘅時候」
[00:06:18.500 --> 00:06:19.500]  「當我們做得好嘅時候」
[00:06:19.500 --> 00:06:20.500]  「當我們做得好嘅時候」
[00:06:20.500 --> 00:06:21.500]  「當我們做得好嘅時候」
[00:06:21.500 --> 00:06:22.500]  「當我們做得好嘅時候」
[00:06:22.500 --> 00:06:23.500]  「當我們做得好嘅時候」
[00:06:23.500 --> 00:06:24.500]  「當我們做得好嘅時候」
[00:06:24.500 --> 00:06:25.500]  「當我們做得好嘅時候」
[00:06:25.500 --> 00:06:26.500]  「當我們做得好嘅時候」
[00:06:26.500 --> 00:06:27.500]  「當我們做得好嘅時候」
[00:06:27.500 --> 00:06:28.500]  「當我們做得好嘅時候」
[00:06:28.500 --> 00:06:29.500]  「當我們做得好嘅時候」
[00:06:29.500 --> 00:06:30.500]  「當我們做得好嘅時候」
[00:06:30.500 --> 00:06:31.500]  「當我們做得好嘅時候」
[00:06:31.500 --> 00:06:32.500]  「當我們做得好嘅時候」
[00:06:32.500 --> 00:06:33.500]  「當我們做得好嘅時候」
[00:06:33.500 --> 00:06:34.500]  「當我們做得好嘅時候」
[00:06:34.500 --> 00:06:35.500]  「當我們做得好嘅時候」
[00:06:35.500 --> 00:06:36.500]  「當我們做得好嘅時候」
[00:06:36.500 --> 00:06:37.500]  「當我們做得好嘅時候」
[00:06:37.500 --> 00:06:38.500]  「當我們做得好嘅時候」
[00:06:38.500 --> 00:06:39.500]  「當我們做得好嘅時候」
[00:06:39.500 --> 00:06:40.500]  「當我們做得好嘅時候」
[00:06:40.500 --> 00:06:41.500]  「當我們做得好嘅時候」
[00:06:41.500 --> 00:06:42.500]  「當我們做得好嘅時候」
[00:06:42.500 --> 00:07:09.500]  「當我們做得好嘅時候」
[00:07:09.500 --> 00:07:10.500]  「當我們做得好嘅時候」
[00:07:10.500 --> 00:07:11.500]  「當我們做得好嘅時候」
[00:07:11.500 --> 00:07:12.500]  「當我們做得好嘅時候」
[00:07:12.500 --> 00:07:13.500]  「當我們做得好嘅時候」
[00:07:13.500 --> 00:07:14.500]  「當我們做得好嘅時候」
[00:07:14.500 --> 00:07:15.500]  「當我們做得好嘅時候」
[00:07:15.500 --> 00:07:16.500]  「當我們做得好嘅時候」
[00:07:16.500 --> 00:07:17.500]  「當我們做得好嘅時候」
[00:07:17.500 --> 00:07:18.500]  「當我們做得好嘅時候」
[00:07:18.500 --> 00:07:19.500]  「當我們做得好嘅時候」
[00:07:19.500 --> 00:07:20.500]  「當我們做得好嘅時候」
[00:07:20.500 --> 00:07:21.500]  「當我們做得好嘅時候」
[00:07:21.500 --> 00:07:42.500]  「當我們做得好嘅時候」
[00:07:42.500 --> 00:07:43.500]  「當我們做得好嘅時候」
[00:07:43.500 --> 00:07:44.500]  「當我們做得好嘅時候」
[00:07:44.500 --> 00:07:45.500]  「當我們做得好嘅時候」
[00:07:45.500 --> 00:07:46.500]  「當我們做得好嘅時候」
[00:07:46.500 --> 00:07:47.500]  「當我們做得好嘅時候」
[00:07:47.500 --> 00:07:48.500]  「當我們做得好嘅時候」
[00:07:48.500 --> 00:07:49.500]  「當我們做得好嘅時候」
[00:07:49.500 --> 00:07:50.500]  「當我們做得好嘅時候」
[00:07:50.500 --> 00:07:51.500]  「當我們做得好嘅時候」
[00:07:51.500 --> 00:07:52.500]  「當我們做得好嘅時候」
[00:07:52.500 --> 00:07:53.500]  「當我們做得好嘅時候」
[00:07:53.500 --> 00:07:54.500]  「當我們做得好嘅時候」
[00:07:54.500 --> 00:07:55.500]  「當我們做得好嘅時候」
[00:07:55.500 --> 00:07:56.500]  「當我們做得好嘅時候」
[00:07:56.500 --> 00:07:57.500]  「當我們做得好嘅時候」
[00:07:57.500 --> 00:07:58.500]  「當我們做得好嘅時候」
[00:07:58.500 --> 00:07:59.500]  「當我們做得好嘅時候」
[00:07:59.500 --> 00:08:00.500]  「當我們做得好嘅時候」
[00:08:00.500 --> 00:08:01.500]  「當我們做得好嘅時候」
[00:08:01.500 --> 00:08:02.500]  「當我們做得好嘅時候」
[00:08:02.500 --> 00:08:03.500]  「當我們做得好嘅時候」
[00:08:03.500 --> 00:08:04.500]  「當我們做得好嘅時候」
[00:08:04.500 --> 00:08:05.500]  「當我們做得好嘅時候」
[00:08:05.500 --> 00:08:06.500]  「當我們做得好嘅時候」
[00:08:06.500 --> 00:08:07.500]  「當我們做得好嘅時候」
[00:08:07.500 --> 00:08:08.500]  「當我們做得好嘅時候」
[00:08:08.500 --> 00:08:21.500]  「當我們做得好嘅時候」
[00:08:21.500 --> 00:08:22.500]  「當我們做得好嘅時候」
[00:08:22.500 --> 00:08:23.500]  「當我們做得好嘅時候」
[00:08:23.500 --> 00:08:24.500]  「當我們做得好嘅時候」
[00:08:24.500 --> 00:08:25.500]  「當我們做得好嘅時候」
[00:08:25.500 --> 00:08:26.500]  「當我們做得好嘅時候」
[00:08:26.500 --> 00:08:27.500]  「當我們做得好嘅時候」
[00:08:27.500 --> 00:08:28.500]  「當我們做得好嘅時候」
[00:08:28.500 --> 00:08:29.500]  「當我們做得好嘅時候」
[00:08:29.500 --> 00:08:30.500]  「當我們做得好嘅時候」
[00:08:30.500 --> 00:08:31.500]  「當我們做得好嘅時候」
[00:08:31.500 --> 00:08:32.500]  「當我們做得好嘅時候」
[00:08:32.500 --> 00:08:33.500]  「當我們做得好嘅時候」
[00:08:33.500 --> 00:08:34.500]  「當我們做得好嘅時候」
[00:08:34.500 --> 00:08:35.500]  「當我們做得好嘅時候」
[00:08:35.500 --> 00:08:36.500]  「當我們做得好嘅時候」
[00:08:36.500 --> 00:08:37.500]  「當我們做得好嘅時候」
[00:08:37.500 --> 00:08:38.500]  「當我們做得好嘅時候」
[00:08:38.500 --> 00:08:39.500]  「當我們做得好嘅時候」
[00:08:39.500 --> 00:08:40.500]  「當我們做得好嘅時候」
[00:08:40.500 --> 00:08:41.500]  「當我們做得好嘅時候」
[00:08:41.500 --> 00:08:42.500]  「當我們做得好嘅時候」
[00:08:42.500 --> 00:08:43.500]  「當我們做得好嘅時候」
[00:08:43.500 --> 00:08:44.500]  「當我們做得好嘅時候」
[00:08:44.500 --> 00:08:45.500]  「當我們做得好嘅時候」
[00:08:45.500 --> 00:08:46.500]  「當我們做得好嘅時候」
[00:08:46.500 --> 00:08:47.500]  「當我們做得好嘅時候」
[00:08:47.500 --> 00:08:48.500]  「當我們做得好嘅時候」
[00:08:48.500 --> 00:08:49.500]  「當我們做得好嘅時候」
[00:08:49.500 --> 00:08:50.500]  「當我們做得好嘅時候」
[00:08:50.500 --> 00:08:51.500]  「當我們做得好嘅時候」
[00:08:51.500 --> 00:08:52.500]  「當我們做得好嘅時候」
[00:08:52.500 --> 00:08:53.500]  「當我們做得好嘅時候」
[00:08:53.500 --> 00:08:54.500]  「當我們做得好嘅時候」
[00:08:54.500 --> 00:08:55.500]  「當我們做得好嘅時候」
[00:08:55.500 --> 00:09:10.500]  「當我們做得好嘅時候」
[00:09:25.500 --> 00:09:26.500]  「當我們做得好嘅時候」
[00:09:26.500 --> 00:09:27.500]  「當我們做得好嘅時候」
[00:09:27.500 --> 00:09:28.500]  「當我們做得好嘅時候」
[00:09:28.500 --> 00:09:29.500]  「當我們做得好嘅時候」
[00:09:29.500 --> 00:09:30.500]  「當我們做得好嘅時候」
[00:09:30.500 --> 00:09:31.500]  「當我們做得好嘅時候」
[00:09:31.500 --> 00:09:32.500]  「當我們做得好嘅時候」
[00:09:32.500 --> 00:09:33.500]  「當我們做得好嘅時候」
[00:09:33.500 --> 00:09:34.500]  「當我們做得好嘅時候」
[00:09:34.500 --> 00:09:35.500]  「當我們做得好嘅時候」
[00:09:35.500 --> 00:09:36.500]  「當我們做得好嘅時候」
[00:09:36.500 --> 00:09:37.500]  「當我們做得好嘅時候」
[00:09:37.500 --> 00:09:38.500]  「當我們做得好嘅時候」
[00:09:38.500 --> 00:09:39.500]  「當我們做得好嘅時候」
[00:09:39.500 --> 00:09:40.500]  「當我們做得好嘅時候」
[00:09:40.500 --> 00:09:41.500]  「當我們做得好嘅時候」
[00:09:41.500 --> 00:09:42.500]  「當我們做得好嘅時候」
[00:09:42.500 --> 00:09:43.500]  「當我們做得好嘅時候」
[00:09:43.500 --> 00:09:57.500]  「當我們做得好嘅時候」
[00:09:57.500 --> 00:09:58.500]  「當我們做得好嘅時候」
[00:09:58.500 --> 00:09:59.500]  「當我們做得好嘅時候」
[00:09:59.500 --> 00:10:00.500]  「當我們做得好嘅時候」
[00:10:00.500 --> 00:10:01.500]  「當我們做得好嘅時候」
[00:10:01.500 --> 00:10:02.500]  「當我們做得好嘅時候」
[00:10:02.500 --> 00:10:03.500]  「當我們做得好嘅時候」
[00:10:03.500 --> 00:10:04.500]  「當我們做得好嘅時候」
[00:10:04.500 --> 00:10:05.500]  「當我們做得好嘅時候」
[00:10:05.500 --> 00:10:06.500]  「當我們做得好嘅時候」
[00:10:06.500 --> 00:10:07.500]  「當我們做得好嘅時候」
[00:10:07.500 --> 00:10:08.500]  「當我們做得好嘅時候」
[00:10:08.500 --> 00:10:09.500]  「當我們做得好嘅時候」
[00:10:09.500 --> 00:10:10.500]  「當我們做得好嘅時候」
[00:10:10.500 --> 00:10:11.500]  「當我們做得好嘅時候」
[00:10:11.500 --> 00:10:12.500]  「當我們做得好嘅時候」
[00:10:12.500 --> 00:10:13.500]  「當我們做得好嘅時候」
[00:10:13.500 --> 00:10:14.500]  「當我們做得好嘅時候」
[00:10:14.500 --> 00:10:15.500]  「當我們做得好嘅時候」
[00:10:15.500 --> 00:10:16.500]  「當我們做得好嘅時候」
[00:10:16.500 --> 00:10:17.500]  「當我們做得好嘅時候」
[00:10:17.500 --> 00:10:18.500]  「當我們做得好嘅時候」
[00:10:18.500 --> 00:10:19.500]  「當我們做得好嘅時候」
[00:10:19.500 --> 00:10:20.500]  「當我們做得好嘅時候」
[00:10:20.500 --> 00:10:21.500]  「當我們做得好嘅時候」
[00:10:21.500 --> 00:10:22.500]  「當我們做得好嘅時候」
[00:10:22.500 --> 00:10:23.500]  「當我們做得好嘅時候」
[00:10:23.500 --> 00:10:24.500]  「當我們做得好嘅時候」
[00:10:24.500 --> 00:10:25.500]  「當我們做得好嘅時候」
[00:10:25.500 --> 00:10:26.500]  「當我們做得好嘅時候」
[00:10:26.500 --> 00:10:27.500]  「當我們做得好嘅時候」
[00:10:27.500 --> 00:10:28.500]  「當我們做得好嘅時候」
[00:10:28.500 --> 00:10:29.500]  「當我們做得好嘅時候」
[00:10:29.500 --> 00:10:30.500]  「當我們做得好嘅時候」
[00:10:30.500 --> 00:10:59.500]  「當我們做得好嘅時候」
[00:11:00.500 --> 00:11:01.500]  「當我們做得好嘅時候」
[00:11:01.500 --> 00:11:02.500]  「當我們做得好嘅時候」
[00:11:02.500 --> 00:11:03.500]  「當我們做得好嘅時候」
[00:11:03.500 --> 00:11:04.500]  「當我們做得好嘅時候」
[00:11:04.500 --> 00:11:05.500]  「當我們做得好嘅時候」
[00:11:05.500 --> 00:11:06.500]  「當我們做得好嘅時候」
[00:11:06.500 --> 00:11:07.500]  「當我們做得好嘅時候」
[00:11:07.500 --> 00:11:08.500]  「當我們做得好嘅時候」
[00:11:08.500 --> 00:11:09.500]  「當我們做得好嘅時候」
[00:11:09.500 --> 00:11:10.500]  「當我們做得好嘅時候」
[00:11:10.500 --> 00:11:11.500]  「當我們做得好嘅時候」
[00:11:11.500 --> 00:11:12.500]  「當我們做得好嘅時候」
[00:11:12.500 --> 00:11:13.500]  「當我們做得好嘅時候」
[00:11:13.500 --> 00:11:14.500]  「當我們做得好嘅時候」
[00:11:14.500 --> 00:11:15.500]  「當我們做得好嘅時候」
[00:11:15.500 --> 00:11:16.500]  「當我們做得好嘅時候」
[00:11:16.500 --> 00:11:17.500]  「當我們做得好嘅時候」
[00:11:17.500 --> 00:11:18.500]  「當我們做得好嘅時候」
[00:11:18.500 --> 00:11:33.500]  「當我們做得好嘅時候」
[00:11:33.500 --> 00:11:34.500]  「當我們做得好嘅時候」
[00:11:34.500 --> 00:11:35.500]  「當我們做得好嘅時候」
[00:11:35.500 --> 00:11:36.500]  「當我們做得好嘅時候」
[00:11:36.500 --> 00:11:37.500]  「當我們做得好嘅時候」
[00:11:37.500 --> 00:11:38.500]  「當我們做得好嘅時候」
[00:11:38.500 --> 00:11:39.500]  「當我們做得好嘅時候」
[00:11:39.500 --> 00:11:40.500]  「當我們做得好嘅時候」
[00:11:40.500 --> 00:11:41.500]  「當我們做得好嘅時候」
[00:11:41.500 --> 00:11:42.500]  「當我們做得好嘅時候」
[00:11:42.500 --> 00:11:43.500]  「當我們做得好嘅時候」
[00:11:43.500 --> 00:11:44.500]  「當我們做得好嘅時候」
[00:11:44.500 --> 00:11:45.500]  「當我們做得好嘅時候」
[00:11:45.500 --> 00:11:46.500]  「當我們做得好嘅時候」
[00:11:46.500 --> 00:11:47.500]  「當我們做得好嘅時候」
[00:11:47.500 --> 00:11:48.500]  「當我們做得好嘅時候」
[00:11:48.500 --> 00:11:49.500]  「當我們做得好嘅時候」
[00:11:49.500 --> 00:11:50.500]  「當我們做得好嘅時候」
[00:11:50.500 --> 00:11:51.500]  「當我們做得好嘅時候」
[00:11:51.500 --> 00:11:52.500]  「當我們做得好嘅時候」
[00:11:52.500 --> 00:11:53.500]  「當我們做得好嘅時候」
[00:11:53.500 --> 00:11:54.500]  「當我們做得好嘅時候」
[00:11:54.500 --> 00:11:55.500]  「當我們做得好嘅時候」
[00:11:55.500 --> 00:11:56.500]  「當我們做得好嘅時候」
[00:11:56.500 --> 00:11:57.500]  「當我們做得好嘅時候」
[00:11:57.500 --> 00:11:58.500]  「當我們做得好嘅時候」
[00:11:58.500 --> 00:11:59.500]  「當我們做得好嘅時候」
[00:11:59.500 --> 00:12:00.500]  「當我們做得好嘅時候」
[00:12:00.500 --> 00:12:01.500]  「當我們做得好嘅時候」
[00:12:01.500 --> 00:12:02.500]  「當我們做得好嘅時候」
[00:12:02.500 --> 00:12:03.500]  「當我們做得好嘅時候」
[00:12:03.500 --> 00:12:04.500]  「當我們做得好嘅時候」
[00:12:04.500 --> 00:12:05.500]  「當我們做得好嘅時候」
[00:12:05.500 --> 00:12:33.500]  「當我們做得好嘅時候」
[00:12:35.500 --> 00:12:36.500]  「當我們做得好嘅時候」
[00:12:36.500 --> 00:12:37.500]  「當我們做得好嘅時候」
[00:12:37.500 --> 00:12:38.500]  「當我們做得好嘅時候」
[00:12:38.500 --> 00:12:39.500]  「當我們做得好嘅時候」
[00:12:39.500 --> 00:12:40.500]  「當我們做得好嘅時候」
[00:12:40.500 --> 00:12:41.500]  「當我們做得好嘅時候」
[00:12:41.500 --> 00:12:42.500]  「當我們做得好嘅時候」
[00:12:42.500 --> 00:12:43.500]  「當我們做得好嘅時候」
[00:12:43.500 --> 00:12:44.500]  「當我們做得好嘅時候」
[00:12:44.500 --> 00:12:45.500]  「當我們做得好嘅時候」
[00:12:45.500 --> 00:12:46.500]  「當我們做得好嘅時候」
[00:12:46.500 --> 00:12:47.500]  「當我們做得好嘅時候」
[00:12:47.500 --> 00:12:48.500]  「當我們做得好嘅時候」
[00:12:48.500 --> 00:12:49.500]  「當我們做得好嘅時候」
[00:12:49.500 --> 00:12:50.500]  「當我們做得好嘅時候」
[00:12:50.500 --> 00:12:51.500]  「當我們做得好嘅時候」
[00:12:51.500 --> 00:12:52.500]  「當我們做得好嘅時候」
[00:12:52.500 --> 00:12:53.500]  「當我們做得好嘅時候」
[00:12:53.500 --> 00:13:18.500]  「當我們做得好嘅時候」
[00:13:23.500 --> 00:13:24.500]  「當我們做得好嘅時候」
[00:13:24.500 --> 00:13:25.500]  「當我們做得好嘅時候」
[00:13:25.500 --> 00:13:26.500]  「當我們做得好嘅時候」
[00:13:26.500 --> 00:13:27.500]  「當我們做得好嘅時候」
[00:13:27.500 --> 00:13:28.500]  「當我們做得好嘅時候」
[00:13:28.500 --> 00:13:29.500]  「當我們做得好嘅時候」
[00:13:29.500 --> 00:13:30.500]  「當我們做得好嘅時候」
[00:13:30.500 --> 00:13:31.500]  「當我們做得好嘅時候」
[00:13:31.500 --> 00:13:32.500]  「當我們做得好嘅時候」
[00:13:32.500 --> 00:13:33.500]  「當我們做得好嘅時候」
[00:13:33.500 --> 00:13:34.500]  「當我們做得好嘅時候」
[00:13:34.500 --> 00:13:35.500]  「當我們做得好嘅時候」
[00:13:35.500 --> 00:13:36.500]  「當我們做得好嘅時候」
[00:13:36.500 --> 00:13:37.500]  「當我們做得好嘅時候」
[00:13:37.500 --> 00:13:38.500]  「當我們做得好嘅時候」
[00:13:38.500 --> 00:13:39.500]  「當我們做得好嘅時候」
[00:13:39.500 --> 00:13:40.500]  「當我們做得好嘅時候」
[00:13:40.500 --> 00:13:41.500]  「當我們做得好嘅時候」
