
[00:00:00.000 --> 00:00:04.000]  新約聖經內有三本書被稱為教目書信
[00:02:25.000 --> 00:02:29.000]  在世界上沒有一個人是有水晶頭的
[00:02:29.000 --> 00:02:32.000]  所以你說將事情發生的責任
[00:02:32.000 --> 00:02:35.000]  完全推到領袖身上
[00:02:35.000 --> 00:02:38.000]  這個也不是完全的公平
[00:02:38.000 --> 00:02:39.000]  不過
[00:02:39.000 --> 00:02:41.000]  我們看最近這些事情
[00:02:41.000 --> 00:02:45.000]  讓我們面對或者理解一個不爭的事實
[00:02:45.000 --> 00:02:47.000]  這個事實就是
[00:02:47.000 --> 00:02:49.000]  領袖真的很重要
[00:02:49.000 --> 00:02:56.000]  因為領袖始終通常都是做最後決定的人
[00:02:56.000 --> 00:02:58.000]  保羅也很明白這個道理
[00:02:58.000 --> 00:03:02.000]  所以他就說到如果沒有好的領袖
[00:03:02.000 --> 00:03:07.000]  教會是很難健康地運作下去的
[00:03:07.000 --> 00:03:09.000]  於是他就寫信給提多
[00:03:09.000 --> 00:03:14.000]  告訴他要將未辦完的事情要辦好
[00:03:14.000 --> 00:03:16.000]  我們要問的就是
[00:03:16.000 --> 00:03:21.000]  保羅這裡所說的未辦完的事情是什麼呢?
[00:03:21.000 --> 00:03:24.000]  是不是保羅離開的時候裝修還沒搞定?
[00:03:24.000 --> 00:03:27.000]  是不是走的時候廁所還在漏水?
[00:03:27.000 --> 00:03:30.000]  如果我們單是看這半節的經文
[00:03:30.000 --> 00:03:34.000]  當然江Sir所提出的理由都有可能性
[00:03:34.000 --> 00:03:36.000]  但是不斷地跟大家說
[00:03:36.000 --> 00:03:38.000]  我們在某一節的經文去理解的時候
[00:03:38.000 --> 00:03:43.000]  我們必須要按上下文整個的段落去理解
[00:03:43.000 --> 00:03:44.000]  首先
[00:03:44.000 --> 00:03:48.000]  我們要明白把事辦整齊
[00:03:48.000 --> 00:03:52.000]  這一句話是什麼意思呢?
[00:03:52.000 --> 00:03:56.000]  在希臘文當中整齊這個字是一個複合字
[00:03:56.000 --> 00:04:01.000]  而這個複合字的字根是有拉直的意思
[00:04:01.000 --> 00:04:05.000]  就是將事物事情收直
[00:04:05.000 --> 00:04:10.000]  將一些不合宜的事情理順
[00:04:10.000 --> 00:04:15.000]  這個希臘的字是出現過在新約兩次
[00:04:15.000 --> 00:04:18.000]  第一次是在《史同行傳》的十四章十節
[00:04:18.000 --> 00:04:21.000]  當保羅見到一個瘸腿的人
[00:04:21.000 --> 00:04:23.000]  他就跟那個瘸腿的人說你起來
[00:04:23.000 --> 00:04:25.000]  兩腳站直
[00:04:25.000 --> 00:04:32.000]  這個站直就是希臘文的整齊這個字
[00:04:32.000 --> 00:04:35.000]  接著希伯來書十二章十三節
[00:04:35.000 --> 00:04:40.000]  那裡說到也要為自己的腳把道路收直
[00:04:40.000 --> 00:04:46.000]  這個收直也就是希臘文整齊的同一個字
[00:04:46.000 --> 00:04:51.000]  所以從這兩個新約不同地方所用過這個字來看
[00:04:51.000 --> 00:04:56.000]  基本上有兩種含意在裡面
[00:04:56.000 --> 00:05:00.000]  第一就是將從病態去到健康
[00:05:00.000 --> 00:05:02.000]  從錯誤的道路去到正確的道路
[00:05:02.000 --> 00:05:04.000]  是有這個意思裡面
[00:05:04.000 --> 00:05:06.000]  所以保羅在這裡所指的
[00:05:06.000 --> 00:05:09.000]  並不是要提多去做好一些
[00:05:09.000 --> 00:05:12.000]  去修理一些破壞的東西
[00:05:12.000 --> 00:05:14.000]  或者是做完一些未完成的事務
[00:05:14.000 --> 00:05:16.000]  保羅在這裡所說的不是這樣
[00:05:16.000 --> 00:05:18.000]  保羅要提出的就是
[00:05:18.000 --> 00:05:22.000]  要改正糾正教會裡面的一些問題
[00:05:22.000 --> 00:05:24.000]  那你有什麼問題
[00:05:24.000 --> 00:05:27.000]  這裡沒有很清楚直接的說出來
[00:05:27.000 --> 00:05:29.000]  當然我看整個段落的時候
[00:05:29.000 --> 00:05:31.000]  我們都可以得到一些提示
[00:05:31.000 --> 00:05:35.000]  如果我們看這個第十到十二節
[00:05:35.000 --> 00:05:39.000]  這裡說到保羅說有許多人不服約束
[00:05:39.000 --> 00:05:42.000]  說虛空的話來欺控人
[00:05:42.000 --> 00:05:45.000]  將一些不應該教導人的道理教導人
[00:05:45.000 --> 00:05:46.000]  以致什麼
[00:05:46.000 --> 00:05:50.000]  以致敗壞了好多人的家庭
[00:05:50.000 --> 00:05:51.000]  我想大家想一想
[00:05:51.000 --> 00:05:55.000]  如果今天教會出現剛才保羅所說的問題的時候
[00:05:55.000 --> 00:05:59.000]  你猜我們今天教會有什麼情況出現呢
[00:05:59.000 --> 00:06:01.000]  你說如果有這樣的人的時候
[00:06:01.000 --> 00:06:06.000]  大概教會都是爭端不斷
[00:06:06.000 --> 00:06:08.000]  永無寧日
[00:06:08.000 --> 00:06:09.000]  那我請問大家
[00:06:09.000 --> 00:06:11.000]  如果真的有這樣的情況出現的時候
[00:06:11.000 --> 00:06:14.000]  你覺得我們可以做些什麼
[00:06:14.000 --> 00:06:18.000]  來將問題處理好呢
[00:06:18.000 --> 00:06:21.000]  保羅說在這個第五節說過
[00:06:21.000 --> 00:06:24.000]  要提多說你要按我的吩咐
[00:06:24.000 --> 00:06:28.000]  在各城設立長老
[00:06:28.000 --> 00:06:32.000]  長老是當時地方教會的領袖
[00:06:32.000 --> 00:06:35.000]  而在教會選立長老
[00:06:35.000 --> 00:06:42.000]  就是保羅要處理當時教會面對問題的一種方法
[00:06:42.000 --> 00:06:43.000]  這個當時所面對的問題
[00:06:43.000 --> 00:06:47.000]  基本上就是有一些不正當的行為
[00:06:47.000 --> 00:06:50.000]  以及錯誤的教導發生在當時的教會裡面
[00:06:50.000 --> 00:06:53.000]  所以保羅知道如果不馬上去處理這些問題的時候
[00:06:53.000 --> 00:06:55.000]  這些問題會發酵
[00:06:55.000 --> 00:06:58.000]  最後一發不可收拾
[00:06:58.000 --> 00:07:01.000]  在這裡保羅就告訴提多
[00:07:01.000 --> 00:07:07.000]  你要在教會挑選長老時要留意的一些品格
[00:07:07.000 --> 00:07:10.000]  我記得不久之前
[00:07:10.000 --> 00:07:11.000]  如果大家記得的話
[00:07:11.000 --> 00:07:14.000]  我提到在薩姆爾被神呼召的時候
[00:07:14.000 --> 00:07:18.000]  我提到有三種在薩姆爾身上
[00:07:18.000 --> 00:07:22.000]  我們可以看到的一個屬靈品格
[00:07:22.000 --> 00:07:25.000]  大家記不記得
[00:07:25.000 --> 00:07:28.000]  我記得跟大家說一下幫助大家的記憶
[00:07:28.000 --> 00:07:29.000]  就是FAT
[00:07:29.000 --> 00:07:30.000]  F是什麼
[00:07:30.000 --> 00:07:32.000]  Faithful 忠誠
[00:07:32.000 --> 00:07:35.000]  A是available 是可用的
[00:07:35.000 --> 00:07:37.000]  T是teachable 是可教的
[00:07:37.000 --> 00:07:41.000]  忠誠就是說我們要忠於我們所信的天父上帝
[00:07:41.000 --> 00:07:42.000]  可用就是說什麼
[00:07:42.000 --> 00:07:43.000]  就是神叫我們做事的時候
[00:07:43.000 --> 00:07:44.000]  你不要推搪
[00:07:44.000 --> 00:07:45.000]  我沒有空
[00:07:45.000 --> 00:07:47.000]  我有時候忙著
[00:07:47.000 --> 00:07:49.000]  等我忙完再幫你一會
[00:07:49.000 --> 00:07:50.000]  我們要available
[00:07:50.000 --> 00:07:52.000]  第三是可教teachable
[00:07:52.000 --> 00:07:55.000]  我們不要以為我們自己永遠都是對的
[00:07:55.000 --> 00:07:57.000]  我們要開放我們的心懷
[00:07:57.000 --> 00:07:59.000]  讓神來管教
[00:07:59.000 --> 00:08:02.000]  修正無造我們的生命
[00:08:02.000 --> 00:08:05.000]  這個就是基本三種的屬靈品質
[00:08:05.000 --> 00:08:06.000]  好了
[00:08:06.000 --> 00:08:07.000]  如果我們當中
[00:08:07.000 --> 00:08:11.000]  我不知道大家有沒有聘請工人的經驗
[00:08:11.000 --> 00:08:12.000]  interview
[00:08:12.000 --> 00:08:13.000]  有沒有試過
[00:08:13.000 --> 00:08:15.000]  我相信如果我們有這樣的經驗的時候
[00:08:15.000 --> 00:08:17.000]  我們大概都會明白
[00:08:17.000 --> 00:08:20.000]  如果我們要請一些工人來做工作的時候
[00:08:20.000 --> 00:08:22.000]  我們首先要知道什麼
[00:08:22.000 --> 00:08:24.000]  做的工作是什麼工作
[00:08:24.000 --> 00:08:26.000]  我們要知道要做的
[00:08:26.000 --> 00:08:27.000]  要完成的工作是什麼
[00:08:27.000 --> 00:08:29.000]  我們才能找到合適的人來做
[00:08:29.000 --> 00:08:32.000]  要做的工作
[00:08:32.000 --> 00:08:37.000]  所以除了剛才我在薩姆爾身上
[00:08:37.000 --> 00:08:41.000]  和大家分享的三種屬靈品質之外
[00:08:41.000 --> 00:08:45.000]  保羅在這裡也指出了教會要注意的問題
[00:08:45.000 --> 00:08:51.000]  而這些問題就是正正這幫將要被挑選的長老
[00:08:51.000 --> 00:08:53.000]  需要處理的問題
[00:08:53.000 --> 00:08:56.000]  那你說究竟是什麼問題
[00:08:56.000 --> 00:09:00.000]  如果我們看第十到十一節
[00:09:00.000 --> 00:09:04.000]  那裡提到好像有人在宣揚錯誤的教導
[00:09:04.000 --> 00:09:08.000]  而且這幫人除了講錯的東西之外
[00:09:08.000 --> 00:09:11.000]  他們還不服約束
[00:09:11.000 --> 00:09:12.000]  就是說什麼
[00:09:12.000 --> 00:09:15.000]  沒有聽取到保羅的教導
[00:09:15.000 --> 00:09:22.000]  而當中的表表就是保羅所說的那些奉割禮的人
[00:09:22.000 --> 00:09:24.000]  什麼叫奉割禮的人
[00:09:24.000 --> 00:09:29.000]  這一幫就是一幫堅持要行了割禮
[00:09:29.000 --> 00:09:32.000]  才能夠真正成為基督徒
[00:09:32.000 --> 00:09:35.000]  或者真正能夠得著救恩的人
[00:09:35.000 --> 00:09:38.000]  當然這種說法和我們聖經所教導的
[00:09:38.000 --> 00:09:43.000]  因信清義的真理是完全的相違背的
[00:09:43.000 --> 00:09:45.000]  他們所說的就是說
[00:09:45.000 --> 00:09:47.000]  信耶穌是不足夠的
[00:09:47.000 --> 00:09:51.000]  你一定要某些行為或者做某些事
[00:09:51.000 --> 00:09:55.000]  然後才能夠確保你得到救恩的
[00:09:55.000 --> 00:09:56.000]  錯吧
[00:09:56.000 --> 00:09:58.000]  請注意在第十一節
[00:09:58.000 --> 00:10:01.000]  這裡的翻譯似乎是告訴我們
[00:10:01.000 --> 00:10:03.000]  這幫人這樣說是為了錢
[00:10:03.000 --> 00:10:07.000]  不過看回希臘原文這個字
[00:10:07.000 --> 00:10:12.000]  是指一些不正當的好處或者是益處
[00:10:12.000 --> 00:10:13.000]  不一定是錢
[00:10:13.000 --> 00:10:14.000]  可以是面子
[00:10:14.000 --> 00:10:16.000]  可以是名聲
[00:10:16.000 --> 00:10:20.000]  甚至可以是因為錯誤的神學
[00:10:20.000 --> 00:10:25.000]  而引發出來的宗教熱心
[00:10:25.000 --> 00:10:26.000]  就好像保羅以前那樣
[00:10:26.000 --> 00:10:28.000]  以為是在為神工作
[00:10:28.000 --> 00:10:30.000]  原來是在逼迫教會
[00:10:30.000 --> 00:10:31.000]  不過無論如何
[00:10:31.000 --> 00:10:34.000]  無論這個原因是什麼
[00:10:34.000 --> 00:10:38.000]  他們創的教導所帶來的後果是什麼
[00:10:38.000 --> 00:10:41.000]  就是使信徒走錯路
[00:10:41.000 --> 00:10:44.000]  就是使教會有分裂
[00:10:44.000 --> 00:10:46.000]  所以保羅為了要讓提多
[00:10:46.000 --> 00:10:48.000]  很好的提防這個情況
[00:10:48.000 --> 00:10:50.000]  保羅就在這個十二到十六節
[00:10:50.000 --> 00:10:52.000]  這幾節的經文當中
[00:10:52.000 --> 00:10:54.000]  直接指出
[00:10:54.000 --> 00:10:57.000]  格里底這個地方當時的文化
[00:10:57.000 --> 00:10:58.000]  他怎麼說呢
[00:10:58.000 --> 00:11:01.000]  他說 格里底的人經常都說謊
[00:11:01.000 --> 00:11:04.000]  看回惡獸說很嚴厲
[00:11:04.000 --> 00:11:08.000]  那你說他們說什麼謊言呢
[00:11:08.000 --> 00:11:10.000]  大家看第十六節
[00:11:10.000 --> 00:11:11.000]  保羅說
[00:11:11.000 --> 00:11:13.000]  他們說他們自己認識神
[00:11:13.000 --> 00:11:17.000]  不過他們的行事
[00:11:17.000 --> 00:11:20.000]  卻是跟他們所說的
[00:11:20.000 --> 00:11:23.000]  是相違背
[00:11:23.000 --> 00:11:27.000]  於是保羅就向提多
[00:11:27.000 --> 00:11:29.000]  千叮萬囑
[00:11:29.000 --> 00:11:33.000]  他說你不要只聽他們說什麼
[00:11:33.000 --> 00:11:37.000]  你一定要查證他們究竟信什麼
[00:11:37.000 --> 00:11:39.000]  必要的時候你要責備他們
[00:11:39.000 --> 00:11:44.000]  確保信徒的信仰是純潔
[00:11:44.000 --> 00:11:50.000]  不要受到這些離棄真道的猶太人所影響
[00:11:50.000 --> 00:11:54.000]  對於那些已經在信仰的真道上
[00:11:54.000 --> 00:11:57.000]  離開了 迷失了的人來說
[00:11:57.000 --> 00:11:59.000]  他們的心地和天良
[00:11:59.000 --> 00:12:02.000]  保羅這個形容是已經污穢了
[00:12:02.000 --> 00:12:04.000]  而這個污穢他們能夠做的
[00:12:04.000 --> 00:12:08.000]  就是不斷將這個污穢繼續的傳開
[00:12:08.000 --> 00:12:11.000]  曾經有一個蛋糕師傅
[00:12:11.000 --> 00:12:13.000]  要做很多個蛋糕
[00:12:13.000 --> 00:12:16.000]  需要100個雞蛋
[00:12:16.000 --> 00:12:18.000]  為了節省時間 節省精力
[00:12:18.000 --> 00:12:20.000]  他就將一個打蛋機
[00:12:20.000 --> 00:12:22.000]  放在一個大的容器上
[00:12:22.000 --> 00:12:23.000]  開著打蛋機
[00:12:23.000 --> 00:12:26.000]  然後一隻雞蛋一隻雞蛋打下去
[00:12:26.000 --> 00:12:28.000]  打下去 一邊打一邊攪
[00:12:28.000 --> 00:12:29.000]  很有效率
[00:12:29.000 --> 00:12:30.000]  一切都很順利
[00:12:30.000 --> 00:12:32.000]  到快要完工的時候
[00:12:32.000 --> 00:12:35.000]  突然間聞到一股臭雞蛋的味道
[00:12:35.000 --> 00:12:37.000]  怎麼樣 馬上關掉那部機
[00:12:37.000 --> 00:12:38.000]  太遲了 為時已晚
[00:12:38.000 --> 00:12:40.000]  望著一大盤的雞蛋
[00:12:40.000 --> 00:12:43.000]  帶著臭味的雞蛋
[00:12:43.000 --> 00:12:47.000]  很無奈 很無助 很沮喪
[00:12:47.000 --> 00:12:50.000]  打電話給雞蛋供應商
[00:12:50.000 --> 00:12:51.000]  投訴
[00:12:51.000 --> 00:12:54.000]  雞蛋的供應商聽完之後
[00:12:54.000 --> 00:12:57.000]  100隻雞蛋
[00:12:57.000 --> 00:12:59.000]  有一隻爛而已
[00:12:59.000 --> 00:13:02.000]  也不錯的了
[00:13:02.000 --> 00:13:03.000]  蛋糕師傅就說
[00:13:03.000 --> 00:13:04.000]  我也同意
[00:13:04.000 --> 00:13:06.000]  100隻裡面有一隻爛
[00:13:06.000 --> 00:13:07.000]  也是可接受的
[00:13:07.000 --> 00:13:08.000]  不過
[00:13:08.000 --> 00:13:10.000]  這一隻爛的雞蛋
[00:13:10.000 --> 00:13:16.000]  搞得我整鍋雞蛋都糟蹋了
[00:13:16.000 --> 00:13:20.000]  雞蛋商無言以對
[00:13:20.000 --> 00:13:23.000]  蛋糕師傅就欲哭無淚
[00:13:23.000 --> 00:13:25.000]  中國人說一粒老鼠屎
[00:13:25.000 --> 00:13:26.000]  怎麼樣
[00:13:26.000 --> 00:13:27.000]  弄臭整鍋粥
[00:13:27.000 --> 00:13:30.000]  一小小的火種
[00:13:30.000 --> 00:13:34.000]  能夠燒光整個樹林
[00:13:34.000 --> 00:13:35.000]  我相信大家都明白
[00:13:35.000 --> 00:13:38.000]  這麼顯淺的道理
[00:13:38.000 --> 00:13:39.000]  保羅也明白
[00:13:39.000 --> 00:13:41.000]  所以保羅就很嚴厲地
[00:13:41.000 --> 00:13:42.000]  也是吩咐提多
[00:13:42.000 --> 00:13:43.000]  他說你一定要
[00:13:43.000 --> 00:13:45.000]  如果見到這些假的教導
[00:13:45.000 --> 00:13:46.000]  假的師傅的時候
[00:13:46.000 --> 00:13:49.000]  你一定要指出他們的錯誤
[00:13:49.000 --> 00:13:53.000]  為免隔離底的信徒
[00:13:53.000 --> 00:13:56.000]  受到這些已經離棄真道
[00:13:56.000 --> 00:13:58.000]  甚至是全港錯誤教導的
[00:13:58.000 --> 00:14:02.000]  猶太人所影響
[00:14:02.000 --> 00:14:03.000]  接著保羅也指出
[00:14:03.000 --> 00:14:05.000]  那些已經離棄真道的人
[00:14:05.000 --> 00:14:07.000]  是可憎惡的
[00:14:07.000 --> 00:14:08.000]  是撥逸的
[00:14:08.000 --> 00:14:10.000]  在各樣的善事上
[00:14:10.000 --> 00:14:13.000]  是可廢棄的
[00:14:13.000 --> 00:14:15.000]  我相信保羅這簡單的說話
[00:14:15.000 --> 00:14:16.000]  並不是說
[00:14:16.000 --> 00:14:19.000]  這一幫人不能夠行善
[00:14:19.000 --> 00:14:20.000]  大家想想
[00:14:20.000 --> 00:14:21.000]  如果這個世界上
[00:14:21.000 --> 00:14:23.000]  只有好人才會做好事
[00:14:23.000 --> 00:14:24.000]  壞人做所有的事
[00:14:24.000 --> 00:14:26.000]  都是壞事的時候
[00:14:26.000 --> 00:14:28.000]  這個世界就會變成一個黑白世界
[00:14:28.000 --> 00:14:30.000]  非黑即白
[00:14:30.000 --> 00:14:31.000]  你猜一個這樣的世界
[00:14:31.000 --> 00:14:32.000]  是不是會少一些問題
[00:14:32.000 --> 00:14:34.000]  為什麼更多問題呢
[00:14:34.000 --> 00:14:36.000]  而事實上
[00:14:36.000 --> 00:14:38.000]  除了上帝
[00:14:38.000 --> 00:14:43.000]  人又怎能夠判斷人的好壞呢
[00:14:43.000 --> 00:14:45.000]  保羅在這裡並不是
[00:14:45.000 --> 00:14:48.000]  教我們如何分辨好人壞人
[00:14:48.000 --> 00:14:50.000]  我相信保羅這裡所提出的就是
[00:14:50.000 --> 00:14:52.000]  那些已經走錯路
[00:14:52.000 --> 00:14:54.000]  心裏面沒有神的人
[00:14:54.000 --> 00:14:56.000]  縱然
[00:14:56.000 --> 00:14:59.000]  在人世間的角度來看
[00:14:59.000 --> 00:15:01.000]  他們行善
[00:15:01.000 --> 00:15:02.000]  他們的所謂善行
[00:15:02.000 --> 00:15:05.000]  神都並不越臨
[00:15:05.000 --> 00:15:06.000]  好了
[00:15:06.000 --> 00:15:07.000]  你說如果掌握的工作
[00:15:07.000 --> 00:15:08.000]  是保護教會
[00:15:08.000 --> 00:15:10.000]  免受錯誤的教導
[00:15:10.000 --> 00:15:13.000]  並且教會裏面要堅持持守
[00:15:13.000 --> 00:15:14.000]  上帝的真理的時候
[00:15:14.000 --> 00:15:16.000]  我們要問的問題就是
[00:15:16.000 --> 00:15:17.000]  我們如何辨別
[00:15:17.000 --> 00:15:19.000]  正確與錯誤的教導呢
[00:15:19.000 --> 00:15:20.000]  我們如何知道這個教導
[00:15:20.000 --> 00:15:22.000]  是從神而來
[00:15:22.000 --> 00:15:25.000]  還是從人的傳統而來呢
[00:15:25.000 --> 00:15:26.000]  我們如何知道呢
[00:15:26.000 --> 00:15:29.000]  很簡單而已
[00:15:29.000 --> 00:15:32.000]  問阿諾傳道
[00:15:32.000 --> 00:15:36.000]  問阿孫傳道
[00:15:36.000 --> 00:15:37.000]  都有道理吧
[00:15:37.000 --> 00:15:38.000]  不過
[00:15:38.000 --> 00:15:40.000]  當牧師都有疑問的時候
[00:15:40.000 --> 00:15:42.000]  我們應該問誰呢
[00:15:42.000 --> 00:15:44.000]  很簡單的問主人牧師
[00:15:44.000 --> 00:15:45.000]  主教
[00:15:45.000 --> 00:15:46.000]  大主教
[00:15:46.000 --> 00:15:48.000]  神學院院長
[00:15:48.000 --> 00:15:49.000]  沒錯
[00:15:49.000 --> 00:15:52.000]  從一個等級的角度來看
[00:15:52.000 --> 00:15:53.000]  也可以有道理
[00:15:53.000 --> 00:15:54.000]  這個說法
[00:15:54.000 --> 00:15:55.000]  但是我相信
[00:15:55.000 --> 00:15:58.000]  更加重要的辨別依據
[00:15:58.000 --> 00:16:01.000]  是應該建基於聖經裏面
[00:16:01.000 --> 00:16:03.000]  在教會的初期
[00:16:03.000 --> 00:16:05.000]  使徒們從主耶穌基督
[00:16:05.000 --> 00:16:07.000]  和聖靈領受啟示
[00:16:07.000 --> 00:16:09.000]  然後將啟示寫成文字
[00:16:09.000 --> 00:16:12.000]  教導第一代的信徒和領袖
[00:16:12.000 --> 00:16:15.000]  而提多就是這幫領袖當中的其中一個
[00:16:15.000 --> 00:16:16.000]  在第九節
[00:16:16.000 --> 00:16:20.000]  保羅要求提多堅持教導
[00:16:20.000 --> 00:16:22.000]  他所領受的真理
[00:16:22.000 --> 00:16:23.000]  這樣的時候
[00:16:23.000 --> 00:16:27.000]  他就能夠將純正的教訓
[00:16:27.000 --> 00:16:29.000]  勸化信徒
[00:16:29.000 --> 00:16:33.000]  也都能夠用純正的真理
[00:16:33.000 --> 00:16:36.000]  駁倒爭辯的人
[00:16:36.000 --> 00:16:37.000]  這句說話
[00:16:37.000 --> 00:16:39.000]  讓我們有幾件事可以知道
[00:16:39.000 --> 00:16:41.000]  第一
[00:16:41.000 --> 00:16:45.000]  我們只應該全講純正的教訓
[00:16:45.000 --> 00:16:46.000]  什麼意思呢
[00:16:46.000 --> 00:16:47.000]  意思就是說
[00:16:47.000 --> 00:16:49.000]  我們不要按照自己的心意
[00:16:49.000 --> 00:16:50.000]  按照自己的看法
[00:16:50.000 --> 00:16:54.000]  來隨意修改增加或者減少
[00:16:54.000 --> 00:16:56.000]  聖經裏面神的說話
[00:16:56.000 --> 00:16:57.000]  第二
[00:16:57.000 --> 00:17:01.000]  我們需要用真理來反駁反對者
[00:17:01.000 --> 00:17:03.000]  什麼意思呢
[00:17:03.000 --> 00:17:04.000]  不要想著
[00:17:04.000 --> 00:17:07.000]  按照自己有好的口才
[00:17:07.000 --> 00:17:09.000]  有好的辯論能力
[00:17:09.000 --> 00:17:11.000]  就來跟別人辯論
[00:17:11.000 --> 00:17:16.000]  想著可以將對方辯論壓倒
[00:17:16.000 --> 00:17:17.000]  讓他成為基督徒
[00:17:17.000 --> 00:17:18.000]  沒有這回事
[00:17:18.000 --> 00:17:20.000]  第三
[00:17:20.000 --> 00:17:22.000]  駁斥爭辯的目的
[00:17:22.000 --> 00:17:27.000]  是為了指出對方的錯誤
[00:17:27.000 --> 00:17:29.000]  而不是想著勝過他們
[00:17:29.000 --> 00:17:30.000]  靠自己的力量
[00:17:30.000 --> 00:17:34.000]  讓他們成為基督徒
[00:17:34.000 --> 00:17:35.000]  所以
[00:17:35.000 --> 00:17:37.000]  大家有沒有試過呢
[00:17:37.000 --> 00:17:40.000]  一批一批的摩門教
[00:17:40.000 --> 00:17:41.000]  來敲門的時候
[00:17:41.000 --> 00:17:43.000]  有沒有試過
[00:17:43.000 --> 00:17:45.000]  不要覺得你們應該
[00:17:45.000 --> 00:17:47.000]  或者需要邀請他們進來
[00:17:47.000 --> 00:17:48.000]  一起看聖經
[00:17:48.000 --> 00:17:49.000]  讓我告訴你們
[00:17:49.000 --> 00:17:51.000]  你們坐在哪裏
[00:17:51.000 --> 00:17:52.000]  想著這樣爭拗之後
[00:17:52.000 --> 00:17:55.000]  他們就能夠成為基督徒
[00:17:55.000 --> 00:17:58.000]  改變人的心
[00:17:58.000 --> 00:18:00.000]  永遠都是聖靈的工作
[00:18:00.000 --> 00:18:01.000]  我們的工作
[00:18:01.000 --> 00:18:02.000]  或者是長老的工作
[00:18:02.000 --> 00:18:05.000]  就是要捍衛我們的信仰
[00:18:05.000 --> 00:18:08.000]  用神的話語指出他們的錯誤
[00:18:08.000 --> 00:18:11.000]  以致這些錯誤
[00:18:11.000 --> 00:18:16.000]  不會在教會裏面生根發芽
[00:18:16.000 --> 00:18:17.000]  換言之
[00:18:17.000 --> 00:18:18.000]  對於長老
[00:18:18.000 --> 00:18:22.000]  或者所有教會的領袖來說
[00:18:22.000 --> 00:18:27.000]  認識神的話語是至為重要
[00:18:27.000 --> 00:18:31.000]  我想大家都不會否認
[00:18:31.000 --> 00:18:33.000]  但是我想大家想一想
[00:18:33.000 --> 00:18:36.000]  是不是每一個熟讀聖經的人
