
[00:00:00.000 --> 00:00:02.000]  親愛的朋友 親愛的弟兄姊妹 平安
[00:06:09.000 --> 00:06:10.000]  而且怎樣
[00:06:10.000 --> 00:06:12.000]  還有沒有錢剩
[00:06:12.000 --> 00:06:15.000]  花盡他所有
[00:06:15.000 --> 00:06:21.000]  他所有可能連那些私己錢都已經用了
[00:06:21.000 --> 00:06:23.000]  一點都不見好
[00:06:23.000 --> 00:06:27.000]  而且病勢更加差
[00:06:27.000 --> 00:06:28.000]  在聖經時代
[00:06:28.000 --> 00:06:30.000]  猶太人或者外邦人的醫生
[00:06:30.000 --> 00:06:35.000]  其實有些時候都以一種迷信的方式來治病
[00:06:35.000 --> 00:06:37.000]  所以難怪有時不是很有效
[00:06:37.000 --> 00:06:39.000]  不過就算即使是名醫
[00:06:39.000 --> 00:06:41.000]  其實面對一些不治之症
[00:06:41.000 --> 00:06:44.000]  其實都有忌窮的時候
[00:06:44.000 --> 00:06:46.000]  如果他的血流能夠醫
[00:06:46.000 --> 00:06:48.000]  經過了十二年這麼長的時間
[00:06:48.000 --> 00:06:50.000]  都醫不好
[00:06:50.000 --> 00:06:53.000]  實在是很令人沮喪
[00:06:53.000 --> 00:06:55.000]  有時候特別當人患病的時候
[00:06:55.000 --> 00:06:57.000]  特別嚴重的病症的時候
[00:06:57.000 --> 00:07:00.000]  總是很多人提供那些聽來的
[00:07:00.000 --> 00:07:02.000]  或者用過的偏方
[00:07:02.000 --> 00:07:04.000]  針灸
[00:07:04.000 --> 00:07:05.000]  食療
[00:07:05.000 --> 00:07:07.000]  氣功
[00:07:07.000 --> 00:07:09.000]  甚至知道在哪裡有一個隱世的神醫
[00:07:09.000 --> 00:07:11.000]  不過我時時覺得很奇怪
[00:07:11.000 --> 00:07:15.000]  為什麼隱世又這麼容易找到
[00:07:15.000 --> 00:07:19.000]  他不是住在馬拉雅山那個山洞那裡
[00:07:19.000 --> 00:07:21.000]  他在元朗
[00:07:21.000 --> 00:07:23.000]  很容易找到
[00:07:23.000 --> 00:07:25.000]  一於來一個大包圍
[00:07:25.000 --> 00:07:27.000]  但總有一個可以中
[00:07:27.000 --> 00:07:29.000]  特別有時知道
[00:07:29.000 --> 00:07:32.000]  有些朋友他患到癌症
[00:07:32.000 --> 00:07:35.000]  很痛苦的病
[00:07:35.000 --> 00:07:38.000]  就會有人說在美國有一種特效藥
[00:07:38.000 --> 00:07:39.000]  你有沒有聽過
[00:07:39.000 --> 00:07:41.000]  那些真的不是補藥黨那些
[00:07:41.000 --> 00:07:43.000]  他說在美國有一種特效藥
[00:07:43.000 --> 00:07:45.000]  香港未有得賣
[00:07:45.000 --> 00:07:47.000]  聽說有用
[00:07:47.000 --> 00:07:49.000]  一個療程知道多少錢嗎
[00:07:49.000 --> 00:07:51.000]  上百萬
[00:07:53.000 --> 00:07:55.000]  莫樹錦醫生
[00:07:55.000 --> 00:07:57.000]  一個很好的醫生
[00:07:57.000 --> 00:07:59.000]  他語重心長這樣說
[00:07:59.000 --> 00:08:02.000]  他說這麼高昂的醫療開支
[00:08:02.000 --> 00:08:05.000]  一般家庭是不可能可以承擔
[00:08:05.000 --> 00:08:08.000]  他說變相這個家庭就造成沉重的負擔
[00:08:08.000 --> 00:08:10.000]  甚至要舉債盜人
[00:08:10.000 --> 00:08:12.000]  他說其實有沒有用
[00:08:12.000 --> 00:08:14.000]  還未確定到
[00:08:14.000 --> 00:08:17.000]  他不鼓勵病人這樣做
[00:08:17.000 --> 00:08:19.000]  我曾經有一個朋友
[00:08:19.000 --> 00:08:21.000]  真人真事
[00:08:21.000 --> 00:08:23.000]  他得到癌症
[00:08:23.000 --> 00:08:25.000]  主內的弟兄
[00:08:25.000 --> 00:08:27.000]  有個太太有個女兒
[00:08:27.000 --> 00:08:32.000]  情況和這個一模一樣
[00:08:32.000 --> 00:08:34.000]  美國有一種特效藥
[00:08:34.000 --> 00:08:36.000]  可以治療你
[00:08:36.000 --> 00:08:38.000]  那時還早一點
[00:08:38.000 --> 00:08:41.000]  十幾二十年前
[00:08:41.000 --> 00:08:44.000]  一個禮拜療程已經要十萬元
[00:08:44.000 --> 00:08:46.000]  吃一個禮拜十萬元
[00:08:46.000 --> 00:08:48.000]  你計算一下
[00:08:48.000 --> 00:08:50.000]  如果吃十個禮拜多少錢
[00:08:52.000 --> 00:08:54.000]  過百萬
[00:08:54.000 --> 00:08:56.000]  家裡沒什麼錢
[00:08:56.000 --> 00:08:59.000]  太太說不如我們賣了一層樓
[00:08:59.000 --> 00:09:01.000]  買那個藥來治療你
[00:09:01.000 --> 00:09:03.000]  弟兄怎麼說
[00:09:03.000 --> 00:09:05.000]  當然醫生說其實他的情況很難
[00:09:05.000 --> 00:09:07.000]  很難可以好
[00:09:07.000 --> 00:09:09.000]  弟兄說
[00:09:09.000 --> 00:09:11.000]  留一些錢給你們生活
[00:09:11.000 --> 00:09:13.000]  最終這個弟兄
[00:09:13.000 --> 00:09:15.000]  就回天了
[00:09:15.000 --> 00:09:17.000]  莫遂錦醫生說其實
[00:09:17.000 --> 00:09:19.000]  不一定有效
[00:09:19.000 --> 00:09:21.000]  我相信這個女人
[00:09:21.000 --> 00:09:23.000]  她也是經歷過這樣的階段
[00:09:23.000 --> 00:09:25.000]  但是好景不常
[00:09:25.000 --> 00:09:27.000]  她遇不到這些隱世的神醫
[00:09:27.000 --> 00:09:29.000]  折騰一番之後
[00:09:29.000 --> 00:09:31.000]  她的病勢更加重
[00:09:31.000 --> 00:09:33.000]  十二年過去
[00:09:33.000 --> 00:09:35.000]  花光一切所有的東西
[00:09:35.000 --> 00:09:37.000]  花光一切所有的錢
[00:09:37.000 --> 00:09:39.000]  不知道有沒有借錢
[00:09:39.000 --> 00:09:41.000]  她失去了
[00:09:41.000 --> 00:09:43.000]  其實錢失去了不是最重要
[00:09:43.000 --> 00:09:45.000]  還可以找回
[00:09:45.000 --> 00:09:47.000]  但是最大的失去
[00:09:47.000 --> 00:09:49.000]  就是她康復的盼望
[00:09:49.000 --> 00:09:51.000]  前面真的好像
[00:09:51.000 --> 00:09:53.000]  一片灰暗
[00:09:53.000 --> 00:09:55.000]  沒什麼色彩
[00:09:55.000 --> 00:09:57.000]  這個婦人患病
[00:09:57.000 --> 00:09:59.000]  十二年過去沒什麼人再理她
[00:09:59.000 --> 00:10:01.000]  也沒有人陪她
[00:10:01.000 --> 00:10:03.000]  去找主耶穌
[00:10:03.000 --> 00:10:05.000]  我們中國人時時有一句說話叫
[00:10:05.000 --> 00:10:07.000]  苟病床前
[00:10:07.000 --> 00:10:09.000]  無效治
[00:10:09.000 --> 00:10:11.000]  實在不容易
[00:10:11.000 --> 00:10:13.000]  你長期的病患
[00:10:13.000 --> 00:10:15.000]  考驗到家人
[00:10:15.000 --> 00:10:17.000]  持續的
[00:10:17.000 --> 00:10:19.000]  不容易
[00:10:19.000 --> 00:10:21.000]  但是她沒有放棄
[00:10:21.000 --> 00:10:23.000]  她採取了行動
[00:10:23.000 --> 00:10:25.000]  二十一節
[00:10:25.000 --> 00:10:27.000]  她知道耶穌登岸
[00:10:27.000 --> 00:10:29.000]  她冒險
[00:10:29.000 --> 00:10:31.000]  走到街上
[00:10:31.000 --> 00:10:33.000]  夾雜在人群裡
[00:10:33.000 --> 00:10:35.000]  她希望找到耶穌
[00:10:35.000 --> 00:10:37.000]  請耶穌幫忙她
[00:10:37.000 --> 00:10:39.000]  其實為什麼說冒險
[00:10:39.000 --> 00:10:41.000]  因為她不可以接近人群
[00:10:41.000 --> 00:10:43.000]  只要她碰到其他人
[00:10:43.000 --> 00:10:45.000]  其他人就走不見
[00:10:45.000 --> 00:10:49.000]  其實過去十二年
[00:10:49.000 --> 00:10:51.000]  她已經冒險了很多次
[00:10:51.000 --> 00:10:53.000]  看了一次又一次的醫生
[00:10:53.000 --> 00:10:55.000]  一次又一次的失望
[00:10:55.000 --> 00:10:57.000]  最後一次
[00:10:57.000 --> 00:10:59.000]  她決定
[00:10:59.000 --> 00:11:01.000]  放手一搏
[00:11:01.000 --> 00:11:03.000]  終極一試
[00:11:03.000 --> 00:11:05.000]  二十七節
[00:11:05.000 --> 00:11:07.000]  她聽見耶穌的事
[00:11:07.000 --> 00:11:09.000]  就從後來
[00:11:09.000 --> 00:11:11.000]  集在眾人中間
[00:11:11.000 --> 00:11:13.000]  摸耶穌的衣裳
[00:11:13.000 --> 00:11:17.000]  弟兄姊妹各位朋友
[00:11:17.000 --> 00:11:19.000]  她是一個有信心
[00:11:19.000 --> 00:11:21.000]  也有行動的人
[00:11:21.000 --> 00:11:23.000]  你留意這幾組詞
[00:11:23.000 --> 00:11:25.000]  聽見
[00:11:25.000 --> 00:11:27.000]  她聽見耶穌的事
[00:11:27.000 --> 00:11:29.000]  今天我們的朋友
[00:11:29.000 --> 00:11:31.000]  可能你也聽見過耶穌的事
[00:11:31.000 --> 00:11:33.000]  或者我們的弟兄姊妹邀請你
[00:11:33.000 --> 00:11:35.000]  也想你聽聽耶穌的事
[00:11:35.000 --> 00:11:37.000]  她聽了
[00:11:37.000 --> 00:11:39.000]  就從後來
[00:11:39.000 --> 00:11:41.000]  集在眾人中間
[00:11:41.000 --> 00:11:43.000]  只是想
[00:11:43.000 --> 00:11:45.000]  摸一摸耶穌的衣裳
[00:11:45.000 --> 00:11:47.000]  就可以得醫治
[00:11:47.000 --> 00:11:49.000]  這不是魔術
[00:11:49.000 --> 00:11:51.000]  不是咒語
[00:11:51.000 --> 00:11:53.000]  她是單單相信耶穌
[00:11:53.000 --> 00:11:55.000]  他擁有莫大的能力
[00:11:55.000 --> 00:11:57.000]  其實在馬可福音
[00:11:57.000 --> 00:11:59.000]  也有這樣記載
[00:11:59.000 --> 00:12:01.000]  馬可福音的作者
[00:12:01.000 --> 00:12:03.000]  馬可就記載
[00:12:03.000 --> 00:12:05.000]  主耶穌無論去到哪個地方
[00:12:05.000 --> 00:12:07.000]  或者村莊或者城市或者鄉郊
[00:12:07.000 --> 00:12:09.000]  那些人
[00:12:09.000 --> 00:12:11.000]  把病人抬到街上
[00:12:11.000 --> 00:12:13.000]  懇求耶穌
[00:12:13.000 --> 00:12:15.000]  讓他們摸摸
[00:12:15.000 --> 00:12:17.000]  耶穌的衣裳
[00:12:17.000 --> 00:12:19.000]  摸到的人
[00:12:19.000 --> 00:12:21.000]  都好了
[00:12:21.000 --> 00:12:25.000]  她
[00:12:25.000 --> 00:12:27.000]  十二年過去很多的絕望
[00:12:27.000 --> 00:12:29.000]  很多的失望
[00:12:29.000 --> 00:12:31.000]  但她很希望這次
[00:12:31.000 --> 00:12:33.000]  能夠找回一個希望
[00:12:33.000 --> 00:12:35.000]  不用用錢買
[00:12:35.000 --> 00:12:37.000]  這次
[00:12:37.000 --> 00:12:39.000]  當我們看電視劇的時候
[00:12:39.000 --> 00:12:41.000]  有一個場景經常會出現
[00:12:41.000 --> 00:12:43.000]  就是在醫院手術室外
[00:12:43.000 --> 00:12:45.000]  幾個人很憂心
[00:12:45.000 --> 00:12:47.000]  在那裡等
[00:12:47.000 --> 00:12:49.000]  沒有人出聲
[00:12:49.000 --> 00:12:51.000]  但每個人的臉上都是愁眉心鎖
[00:12:51.000 --> 00:12:53.000]  不時就看著
[00:12:53.000 --> 00:12:55.000]  手術室的門
[00:12:55.000 --> 00:12:59.000]  希望早點手術室的門可以開
[00:12:59.000 --> 00:13:01.000]  時間一分一秒地過
[00:13:01.000 --> 00:13:03.000]  但每分每秒在他們看來
[00:13:03.000 --> 00:13:05.000]  總是比平時過得更長
[00:13:05.000 --> 00:13:09.000]  於是手術室的門打開了
[00:13:09.000 --> 00:13:11.000]  醫生
[00:13:11.000 --> 00:13:13.000]  很累地走出來
[00:13:13.000 --> 00:13:15.000]  做完一個大手術
[00:13:15.000 --> 00:13:17.000]  手術部有些血跡
[00:13:17.000 --> 00:13:19.000]  叫他們最難受的醫生說一句
[00:13:19.000 --> 00:13:21.000]  是什麼一句說話
[00:13:21.000 --> 00:13:23.000]  很抱歉
[00:13:23.000 --> 00:13:25.000]  我們已經
[00:13:25.000 --> 00:13:27.000]  盡力了
[00:13:27.000 --> 00:13:29.000]  當那些家屬一聽到這句說話
[00:13:29.000 --> 00:13:31.000]  知道怎樣
[00:13:31.000 --> 00:13:33.000]  很抱歉
[00:13:33.000 --> 00:13:35.000]  這是世界上最令人絕望的消息
[00:13:35.000 --> 00:13:37.000]  很抱歉
[00:13:37.000 --> 00:13:39.000]  我們已經盡力了
[00:13:39.000 --> 00:13:41.000]  親愛的朋友
[00:13:41.000 --> 00:13:43.000]  親愛的弟兄姊妹
[00:13:43.000 --> 00:13:45.000]  人生經常會遇到難以解開的難題
[00:13:45.000 --> 00:13:47.000]  苦難
[00:13:47.000 --> 00:13:49.000]  或者是我們生命的有限
[00:13:49.000 --> 00:13:51.000]  我們永遠都需要主耶穌的幫助和拯救
[00:13:51.000 --> 00:13:53.000]  那些難題可以是什麼呢
[00:13:53.000 --> 00:13:55.000]  可以是疾病
[00:13:55.000 --> 00:13:57.000]  可以是感情
[00:13:57.000 --> 00:13:59.000]  可以是婚姻的困難
[00:13:59.000 --> 00:14:01.000]  可以是千頭萬緒很難解決
[00:14:01.000 --> 00:14:03.000]  但是縱使人體
[00:14:03.000 --> 00:14:05.000]  為末路窮途的時候
[00:14:05.000 --> 00:14:07.000]  耶穌依然是
[00:14:07.000 --> 00:14:09.000]  我們的希望
[00:14:09.000 --> 00:14:11.000]  依然是我們的出路
[00:14:11.000 --> 00:14:13.000]  我們看看這個女人
[00:14:13.000 --> 00:14:15.000]  終極一試之後的結果是怎樣
[00:14:15.000 --> 00:14:17.000]  二十九節我們一起讀
[00:14:17.000 --> 00:14:19.000]  於是
[00:14:19.000 --> 00:14:27.000]  怎樣
[00:14:29.000 --> 00:14:31.000]  好了嗎
[00:14:31.000 --> 00:14:33.000]  血流的源頭
[00:14:33.000 --> 00:14:35.000]  那兩個字是什麼
[00:14:35.000 --> 00:14:37.000]  不是 肝尿前面那兩個字
[00:14:37.000 --> 00:14:39.000]  立刻
[00:14:39.000 --> 00:14:41.000]  嘩
[00:14:41.000 --> 00:14:43.000]  一個很強烈的對比
[00:14:43.000 --> 00:14:45.000]  請問她的病患了多少年
[00:14:45.000 --> 00:14:47.000]  十二年
[00:14:47.000 --> 00:14:49.000]  和立刻 是不是一個很強烈
[00:14:49.000 --> 00:14:51.000]  很強烈的對比
[00:14:51.000 --> 00:14:53.000]  我們時時去買東西
[00:14:53.000 --> 00:14:55.000]  有時買東西吃
[00:14:55.000 --> 00:14:57.000]  或者我們都寫了一句金句
[00:14:57.000 --> 00:14:59.000]  不用急
[00:14:59.000 --> 00:15:01.000]  最重要是快
[00:15:01.000 --> 00:15:03.000]  不用急 最重要是快
[00:15:03.000 --> 00:15:05.000]  你想想 血流的源頭
[00:15:05.000 --> 00:15:07.000]  立刻肝尿
[00:15:07.000 --> 00:15:09.000]  立刻十二年
[00:15:09.000 --> 00:15:11.000]  形成一個強烈的對比
[00:15:11.000 --> 00:15:13.000]  換了你是這個女人
[00:15:13.000 --> 00:15:15.000]  你會不會有以下這個反應呢
[00:15:15.000 --> 00:15:17.000]  嘩
[00:15:17.000 --> 00:15:19.000]  成功了 走人
[00:15:19.000 --> 00:15:21.000]  收工
[00:15:21.000 --> 00:15:23.000]  故事沒有在這裡結束
[00:15:25.000 --> 00:15:27.000]  第三十一節
[00:15:27.000 --> 00:15:29.000]  我們一起讀
[00:15:29.000 --> 00:15:31.000]  耶穌敦是心裡
[00:15:31.000 --> 00:15:37.000]  就在眾人中間
[00:15:37.000 --> 00:15:39.000]  轉過來說
[00:15:39.000 --> 00:15:41.000]  誰摸我的衣裳
[00:15:41.000 --> 00:15:43.000]  門徒對他說
[00:15:43.000 --> 00:15:51.000]  耶穌呢
[00:15:51.000 --> 00:15:53.000]  是一個
[00:15:53.000 --> 00:15:55.000]  完全的神
[00:15:55.000 --> 00:15:57.000]  也是完全的人
[00:15:57.000 --> 00:16:01.000]  很難解釋
[00:16:01.000 --> 00:16:03.000]  不是百分之五十是神
[00:16:03.000 --> 00:16:05.000]  百分之五十是人
[00:16:05.000 --> 00:16:07.000]  百分之一百是神 百分之一百是人
[00:16:07.000 --> 00:16:09.000]  所以他在曠野
[00:16:09.000 --> 00:16:11.000]  被試探的時候
[00:16:11.000 --> 00:16:13.000]  他肚餓
[00:16:13.000 --> 00:16:15.000]  撒旦叫他把石頭變成巨無霸
[00:16:15.000 --> 00:16:19.000]  或者變杯可樂來喝
[00:16:19.000 --> 00:16:21.000]  沒有
[00:16:21.000 --> 00:16:23.000]  他真的肚餓
[00:16:23.000 --> 00:16:25.000]  他不是裝肚餓
[00:16:25.000 --> 00:16:27.000]  如果是裝是沒有意思的
[00:16:27.000 --> 00:16:29.000]  如果他的十字架是真的痛
[00:16:29.000 --> 00:16:31.000]  不是裝痛
[00:16:31.000 --> 00:16:33.000]  告訴我們有什麼最重要
[00:16:33.000 --> 00:16:35.000]  耶穌明白我
[00:16:35.000 --> 00:16:37.000]  耶穌明白你
[00:16:37.000 --> 00:16:39.000]  我們做一個練習
[00:16:39.000 --> 00:16:41.000]  好不好
[00:16:41.000 --> 00:16:47.000]  全部都要做
[00:16:47.000 --> 00:16:49.000]  如果站起來是更好
[00:16:49.000 --> 00:16:51.000]  我們先站起來
[00:16:51.000 --> 00:16:53.000]  坐著太舒服 怕你睡著
[00:16:53.000 --> 00:16:55.000]  做一個練習
[00:16:55.000 --> 00:16:57.000]  就這樣伸到最開
[00:16:57.000 --> 00:16:59.000]  Hold住
[00:16:59.000 --> 00:17:01.000]  不要放下來
[00:17:01.000 --> 00:17:03.000]  當我說放的時候你才可以放
[00:17:03.000 --> 00:17:05.000]  我看不到五樓和地上有沒有做
[00:17:05.000 --> 00:17:07.000]  要拉到最開
[00:17:07.000 --> 00:17:11.000]  全部都很乖
[00:17:11.000 --> 00:17:13.000]  我們數
[00:17:13.000 --> 00:17:15.000]  數
[00:17:15.000 --> 00:17:17.000]  五十下
[00:17:17.000 --> 00:17:19.000]  很重
[00:17:19.000 --> 00:17:27.000]  請坐
[00:17:27.000 --> 00:17:29.000]  可以放下手
[00:17:29.000 --> 00:17:33.000]  怕叫你們五十下
[00:17:33.000 --> 00:17:35.000]  你們會走了
[00:17:35.000 --> 00:17:37.000]  感覺怎樣
[00:17:37.000 --> 00:17:39.000]  如果真的叫你舉五分鐘
[00:17:39.000 --> 00:17:41.000]  今晚回去練習
[00:17:41.000 --> 00:17:43.000]  痛不痛苦
[00:17:43.000 --> 00:17:45.000]  很累
[00:17:45.000 --> 00:17:47.000]  坐在那裏
[00:17:47.000 --> 00:17:49.000]  折磨了六個小時
[00:17:49.000 --> 00:17:51.000]  那晚他沒有吃飯
[00:17:51.000 --> 00:17:53.000]  因為被人捉拿
[00:17:53.000 --> 00:17:55.000]  受鞭打
[00:17:55.000 --> 00:17:57.000]  六個小時站在那裏
