
[00:00:00.000 --> 00:00:01.520]  一個身不由己的人
[00:06:24.600 --> 00:06:27.000]  第三章有尼哥德姆
[00:06:27.000 --> 00:06:30.200]  第四章有井旁的撒瑪利亞婦人
[00:06:30.200 --> 00:06:34.000]  第五章有一個患了三十八年病的人
[00:06:34.000 --> 00:06:35.200]  不是大慈那裡
[00:06:35.600 --> 00:06:38.600]  第九章有一個生來黑眼的人
[00:06:38.600 --> 00:06:39.600]  你會發覺
[00:06:39.600 --> 00:06:43.000]  約翰福音很細膩地記載這些對話
[00:06:43.000 --> 00:06:45.000]  其實透過這些對話
[00:06:45.000 --> 00:06:47.600]  帶出了耶穌的身份和使命
[00:06:47.600 --> 00:06:51.800]  也在耶穌與這些人的對話裡
[00:06:51.800 --> 00:06:53.400]  祂挑戰這些人
[00:06:53.400 --> 00:06:56.000]  由自己現在的生活方式
[00:06:56.000 --> 00:06:57.600]  要離開
[00:06:57.600 --> 00:07:00.000]  要進入神國道的生活方式
[00:07:00.000 --> 00:07:03.400]  今天比拉多這個人物也不例外
[00:07:04.200 --> 00:07:06.400]  記載比拉多與耶穌的對話
[00:07:06.400 --> 00:07:08.800]  約翰福音是最詳細的
[00:07:08.800 --> 00:07:09.800]  其他的
[00:07:09.800 --> 00:07:12.800]  馬太、馬可和路加都沒有這麼詳細
[00:07:12.800 --> 00:07:15.600]  我相信約翰是很想透過這些對話
[00:07:15.600 --> 00:07:19.200]  同樣帶出耶穌的身份和使命
[00:07:19.200 --> 00:07:22.400]  如果你將約翰福音第十八章
[00:07:22.400 --> 00:07:23.800]  二十八至四十節
[00:07:23.800 --> 00:07:25.000]  分為三
[00:07:25.000 --> 00:07:27.000]  拍成一個電影的時候
[00:07:27.000 --> 00:07:29.600]  你會發覺分成三幕
[00:07:29.600 --> 00:07:33.400]  在我的程序表裡分成三幕
[00:07:34.400 --> 00:07:39.400]  第一幕是二十八至三十二節
[00:07:39.400 --> 00:07:44.200]  就是比拉多在猶太總督府外
[00:07:44.200 --> 00:07:45.600]  與猶太人對話
[00:07:45.600 --> 00:07:49.400]  三十三至三十八節的上半節
[00:07:49.400 --> 00:07:53.400]  就是比拉多進入總督府裡
[00:07:53.400 --> 00:07:56.000]  與耶穌面對面的對話
[00:07:56.000 --> 00:08:00.200]  然後三十八的下半節至四十節
[00:08:00.200 --> 00:08:04.000]  就是比拉多又回到總督府門外
[00:08:04.000 --> 00:08:06.000]  與猶太人的對話
[00:08:06.000 --> 00:08:09.000]  你會發覺作者很刻意
[00:08:09.000 --> 00:08:11.000]  將這些事情
[00:08:11.000 --> 00:08:14.000]  講到比拉多穿梭於猶太人
[00:08:14.000 --> 00:08:16.000]  和耶穌的中間
[00:08:16.000 --> 00:08:18.200]  外面他出去的時候
[00:08:18.200 --> 00:08:21.000]  他要面對猶太人的群眾壓力
[00:08:21.000 --> 00:08:23.400]  進到總督府裡面
[00:08:23.400 --> 00:08:26.200]  他單獨面對耶穌
[00:08:26.200 --> 00:08:28.000]  他要面對一個真相
[00:08:28.000 --> 00:08:32.200]  我相信約翰刻意地安排這些經文
[00:08:32.200 --> 00:08:34.200]  是要讓我們看到
[00:08:34.200 --> 00:08:37.000]  比拉多內心的矛盾
[00:08:37.000 --> 00:08:39.200]  一方面他面對群眾的壓力
[00:08:39.200 --> 00:08:42.200]  一方面他要面對自己的良知
[00:08:42.200 --> 00:08:44.200]  自己的真相
[00:08:44.200 --> 00:08:47.200]  也在反映他一個身不由己的人生
[00:08:47.200 --> 00:08:52.200]  我們分開三個重點去看今天的經文
[00:08:52.200 --> 00:08:54.200]  第一個重點是
[00:08:54.200 --> 00:08:58.200]  我們研究一下比拉多這個身不由己的人生
[00:08:58.200 --> 00:09:01.200]  然後我們看到他面對耶穌的時候
[00:09:01.200 --> 00:09:03.200]  耶穌怎樣去挑戰他
[00:09:03.200 --> 00:09:05.200]  要從真理裡得到自由
[00:09:05.200 --> 00:09:08.200]  然後我們在裡面找一些應用
[00:09:08.200 --> 00:09:10.200]  我請PowerPoint
[00:09:10.200 --> 00:09:15.200]  我們先看看比拉多這個人
[00:09:15.200 --> 00:09:18.200]  有一些歷史資料想和大家分享
[00:09:18.200 --> 00:09:21.200]  其實在歷史裡面
[00:09:21.200 --> 00:09:23.200]  記載比拉多的資料不是很多
[00:09:23.200 --> 00:09:26.200]  主要都是透過猶太的歷史學家
[00:09:26.200 --> 00:09:29.200]  去記載關於比拉多的事
[00:09:29.200 --> 00:09:32.200]  他最有名的就是釘耶穌上十字架
[00:09:32.200 --> 00:09:34.200]  本雕比拉多是他的名字
[00:09:34.200 --> 00:09:39.200]  他是羅馬政府在主後26至35年期間
[00:09:39.200 --> 00:09:42.200]  當時的凱撒 叫做提比劉
[00:09:42.200 --> 00:09:46.200]  在猶太地任命他是第五任的巡撫
[00:09:46.200 --> 00:09:51.200]  當時有一位提比劉的寵臣 叫做塞瓦勞
[00:09:51.200 --> 00:09:55.200]  提拔他做猶太地的巡撫
[00:09:55.200 --> 00:09:57.200]  他的主要職責是什麼呢?
[00:09:57.200 --> 00:09:59.200]  下一張麻煩
[00:09:59.200 --> 00:10:02.200]  就是他要在那個地方收稅
[00:10:02.200 --> 00:10:06.200]  還有他擁有一個很特別的權利
[00:10:06.200 --> 00:10:10.200]  就是這個權柄只有他才可以行死刑
[00:10:10.200 --> 00:10:15.200]  第三就是他能夠任命當時猶太地的大祭司
[00:10:15.200 --> 00:10:17.200]  他在上位的時候
[00:10:17.200 --> 00:10:22.200]  初期因為他有靠山 塞瓦勞這個人
[00:10:22.200 --> 00:10:24.200]  所以他處理猶太事務的時候
[00:10:24.200 --> 00:10:27.200]  他比較輕率
[00:10:27.200 --> 00:10:29.200]  歷史學家說
[00:10:29.200 --> 00:10:30.200]  下一張麻煩
[00:10:30.200 --> 00:10:33.200]  歷史學家說比拉多是一個什麼人呢?
[00:10:33.200 --> 00:10:34.200]  在他們的形容下
[00:10:34.200 --> 00:10:38.200]  比拉多是一個很剛毅 很急躁
[00:10:38.200 --> 00:10:42.200]  唯利是圖 有暴力政治傾向的人
[00:10:42.200 --> 00:10:47.200]  而且他極之不尊重猶太的宗教傳統
[00:10:47.200 --> 00:10:51.200]  有一件事就是他觸怒了猶太人
[00:10:51.200 --> 00:10:53.200]  其實他做了很多事觸怒了猶太人
[00:10:53.200 --> 00:10:55.200]  其中一件事就是
[00:10:55.200 --> 00:11:00.200]  有一次他深夜的時候
[00:11:00.200 --> 00:11:04.200]  帶海撒的像進入耶路撒冷城
[00:11:04.200 --> 00:11:05.200]  第二天早上
[00:11:05.200 --> 00:11:08.200]  你知道猶太人是不可以敬拜其他神
[00:11:08.200 --> 00:11:13.200]  他們當時羅馬的帝國認為海撒是神
[00:11:13.200 --> 00:11:15.200]  第二天早上
[00:11:15.200 --> 00:11:18.200]  猶太人見到這個海撒像之後
[00:11:18.200 --> 00:11:23.200]  他們就逼迫比拉多要拿走這個海撒像
[00:11:23.200 --> 00:11:27.200]  比拉多不單沒有做這件事
[00:11:27.200 --> 00:11:30.200]  他最後還延遲了五天
[00:11:30.200 --> 00:11:33.200]  他甚至說要出動武力軍隊
[00:11:33.200 --> 00:11:36.200]  去威迫這些猶太人
[00:11:36.200 --> 00:11:38.200]  但是你知道猶太人的反應
[00:11:38.200 --> 00:11:42.200]  他們是一群很頑固的人
[00:11:42.200 --> 00:11:46.200]  他們寧死都不會違反摩西的律法
[00:11:46.200 --> 00:11:50.200]  所以再延遲五天
[00:11:50.200 --> 00:11:55.200]  比拉多才把海撒像移走
[00:11:55.200 --> 00:11:59.200]  我們看到比拉多其實是一個見風洗盡利
[00:11:59.200 --> 00:12:04.200]  視權力為他重要的資產的人
[00:12:04.200 --> 00:12:07.200]  但是你看到比拉多這麼殘暴
[00:12:07.200 --> 00:12:11.200]  但你發覺聖經裡的比拉多又不是這樣
[00:12:11.200 --> 00:12:12.200]  好像很懦弱
[00:12:12.200 --> 00:12:14.200]  原來是因為這樣
[00:12:14.200 --> 00:12:18.200]  原來在主後31年的時候
[00:12:18.200 --> 00:12:21.200]  提拔他的那位師傅塞亞勞
[00:12:21.200 --> 00:12:26.200]  因為反猶太人的政策就被海撒處死了
[00:12:26.200 --> 00:12:31.200]  比拉多自己又沒有能力得到海撒的歡心
[00:12:31.200 --> 00:12:34.200]  於是他對猶太人的態度
[00:12:34.200 --> 00:12:38.200]  手法就開始180度的改變
[00:12:38.200 --> 00:12:42.200]  他為了保住自己的位置
[00:12:42.200 --> 00:12:47.200]  突然轉念就討好那群猶太人
[00:12:47.200 --> 00:12:51.200]  希望這樣去討好海撒的歡心
[00:12:51.200 --> 00:12:57.200]  因為這個時候猶太人已經可以直接去海撒面前申訴
[00:12:57.200 --> 00:13:00.200]  這就是福音書裡
[00:13:00.200 --> 00:13:05.200]  我們看到耶穌釘十字架的時候的比拉多
[00:13:05.200 --> 00:13:11.200]  我們看看聖經裡怎樣去形容被權位控制的人
[00:13:11.200 --> 00:13:15.200]  他面對耶穌的審訊時有什麼表現呢?
[00:13:15.200 --> 00:13:19.200]  第一個表現我們看到的是他大撒威勢
[00:13:19.200 --> 00:13:21.200]  第28至32節
[00:13:21.200 --> 00:13:23.200]  大家可以再聽我讀一次
[00:13:23.200 --> 00:13:29.200]  他們把耶穌從該亞伐那裡壓介到總督府
[00:13:29.200 --> 00:13:31.200]  那時是清早
[00:13:31.200 --> 00:13:34.200]  他們自己卻不進總督府
[00:13:34.200 --> 00:13:36.200]  恐怕染了污穢
[00:13:36.200 --> 00:13:39.200]  不能吃如月節的筵席
[00:13:39.200 --> 00:13:43.200]  於是比拉多出來到他們那裡說
[00:13:43.200 --> 00:13:46.200]  你們告這人是為什麼事呢?
[00:13:46.200 --> 00:13:48.200]  他們回答他說
[00:13:48.200 --> 00:13:53.200]  這人若不作惡我們就不會把他交給你了
[00:13:53.200 --> 00:13:55.200]  比拉多對他們說
[00:13:55.200 --> 00:13:57.200]  你們自己賴他去
[00:13:57.200 --> 00:14:00.200]  按著你們的律法問他吧
[00:14:00.200 --> 00:14:01.200]  猶太人說
[00:14:01.200 --> 00:14:03.200]  我們沒有殺人的權柄
[00:14:03.200 --> 00:14:05.200]  這是要應驗耶穌所說
[00:14:05.200 --> 00:14:09.200]  指自己將要怎樣死的話
[00:14:09.200 --> 00:14:12.200]  這裡說到猶太人一個很大的節日
[00:14:12.200 --> 00:14:13.200]  如月節
[00:14:13.200 --> 00:14:15.200]  平時比拉多辦公的地方
[00:14:15.200 --> 00:14:16.200]  不是在耶路撒冷
[00:14:16.200 --> 00:14:17.200]  是在凱撒尼亞
[00:14:17.200 --> 00:14:18.200]  但是因為如月節
[00:14:18.200 --> 00:14:20.200]  很多人去到耶路撒冷
[00:14:20.200 --> 00:14:23.200]  所以作為總督府的巡撫
[00:14:23.200 --> 00:14:25.200]  他就要來到耶路撒冷
[00:14:25.200 --> 00:14:27.200]  怕有任何動亂
[00:14:27.200 --> 00:14:30.200]  他就要在那裡駐守
[00:14:30.200 --> 00:14:32.200]  聖經來到第18章28節
[00:14:32.200 --> 00:14:36.200]  說到耶穌已經經過戈亞發的審訊
[00:14:36.200 --> 00:14:38.200]  當時的猶太人就說
[00:14:38.200 --> 00:14:40.200]  耶穌是褻瀆神
[00:14:40.200 --> 00:14:43.200]  因為他自稱自己是上帝的兒子
[00:14:43.200 --> 00:14:44.200]  按照猶太人的律法
[00:14:44.200 --> 00:14:46.200]  就可以將他處死
[00:14:46.200 --> 00:14:50.200]  但是因為猶太人沒有執行死刑的權柄
[00:14:50.200 --> 00:14:54.200]  所以他硬要拉到比拉多那裡
[00:14:54.200 --> 00:14:58.200]  要比拉多用羅馬的法律去定他死罪
[00:14:58.200 --> 00:15:00.200]  聖經說到這是一大清早
[00:15:00.200 --> 00:15:03.200]  大約早上六點或七點的時間
[00:15:03.200 --> 00:15:07.200]  剛剛羅馬人在清早的時候開工
[00:15:07.200 --> 00:15:10.200]  很諷刺在第28節說到
[00:15:10.200 --> 00:15:14.200]  這些猶太領袖將耶穌押戒到總督府
[00:15:14.200 --> 00:15:16.200]  但是他們不敢進去
[00:15:16.200 --> 00:15:18.200]  為什麼呢?
[00:15:18.200 --> 00:15:21.200]  他們怕進了總督府會沾染污穢
[00:15:21.200 --> 00:15:24.200]  不能夠吃如月節的筵席
[00:15:24.200 --> 00:15:25.200]  是什麼意思呢?
[00:15:25.200 --> 00:15:28.200]  因為在摩西五經裡面規定
[00:15:28.200 --> 00:15:31.200]  如月節是正月十四
[00:15:31.200 --> 00:15:34.200]  然後正月十五至二十一號
[00:15:34.200 --> 00:15:36.200]  就是他們的無教節
[00:15:36.200 --> 00:15:40.200]  在這個時間摩西五經裡面規定
[00:15:40.200 --> 00:15:41.200]  在《出雅劇記》說
[00:15:41.200 --> 00:15:43.200]  這七天之內要吃無教餅
[00:15:43.200 --> 00:15:46.200]  在你的全境內不可見有教之物
[00:15:46.200 --> 00:15:48.200]  也不可見教母
[00:15:48.200 --> 00:15:53.200]  就是說他們不可以碰任何有教的食物
[00:15:53.200 --> 00:15:56.200]  他們怕進了總督府的時候
[00:15:56.200 --> 00:15:58.200]  那些外邦人的總督府
[00:15:58.200 --> 00:16:01.200]  隨時會有一些有教的食物
[00:16:01.200 --> 00:16:04.200]  所以他們就不進去了
[00:16:04.200 --> 00:16:07.200]  其實很諷刺的
[00:16:07.200 --> 00:16:10.200]  這些猶太宗教領袖很律法主義
[00:16:10.200 --> 00:16:15.200]  他們很介意自己在禮儀上是否潔淨
[00:16:15.200 --> 00:16:19.200]  但是你記不記得如月節是慶祝什麼?
[00:16:19.200 --> 00:16:23.200]  如月節是紀念昔日在埃及
[00:16:23.200 --> 00:16:27.200]  神透過宰殺一個羔羊
[00:16:27.200 --> 00:16:31.200]  將羔羊的血抹在門框上
[00:16:31.200 --> 00:16:34.200]  越過了那群猶太人
[00:16:34.200 --> 00:16:36.200]  讓他們得到拯救
[00:16:36.200 --> 00:16:41.200]  然後讓他們可以到應許之地去敬拜神
[00:16:41.200 --> 00:16:44.200]  但是這群猶太人卻不知道
[00:16:44.200 --> 00:16:46.200]  前面這個耶穌
[00:16:46.200 --> 00:16:48.200]  這個人在他們前面
[00:16:48.200 --> 00:16:51.200]  就是那個如月節的羔羊
[00:16:51.200 --> 00:16:54.200]  他們竟然親手染了鮮血
[00:16:54.200 --> 00:17:00.200]  殺死這個除去世人罪孽的羔羊
[00:17:00.200 --> 00:17:03.200]  這個羔羊才能真真正正
[00:17:03.200 --> 00:17:07.200]  去潔除他們外面和內面的污穢
[00:17:07.200 --> 00:17:09.200]  再一次讓我們看到
[00:17:09.200 --> 00:17:11.200]  弟兄姊妹律法主義
[00:17:11.200 --> 00:17:16.200]  阻礙人們到神的面前去敬拜
[00:17:16.200 --> 00:17:18.200]  既然他們不肯進去
[00:17:18.200 --> 00:17:21.200]  比拉多就唯有出來跟他們說
[00:17:21.200 --> 00:17:24.200]  其實比拉多是不是完全不知道
[00:17:24.200 --> 00:17:27.200]  這群猶太人要捉拿耶穌的事呢?
[00:17:27.200 --> 00:17:30.200]  如果你早前有聽劉牧師說
[00:17:30.200 --> 00:17:32.200]  前面那段經文的時候
[00:17:32.200 --> 00:17:34.200]  有說到其實捉拿耶穌
[00:17:34.200 --> 00:17:36.200]  在喀西馬利縣的時候
[00:17:36.200 --> 00:17:39.200]  是有一隊羅馬兵幫忙的
[00:17:39.200 --> 00:17:42.200]  比拉多是知道的
[00:17:42.200 --> 00:17:44.200]  所以其實可能猶太人
[00:17:44.200 --> 00:17:47.200]  此前是和比拉多溝通過
[00:17:47.200 --> 00:17:50.200]  說要捉拿耶穌控告他
[00:17:50.200 --> 00:17:52.200]  但是比拉多出來的時候
[00:17:52.200 --> 00:17:54.200]  好像什麼都不知道似的
[00:17:54.200 --> 00:17:55.200]  第29節就說
[00:17:55.200 --> 00:17:58.200]  你告這個人是什麼原因呢?
[00:17:58.200 --> 00:18:00.200]  於是這群猶太人的答案
[00:18:00.200 --> 00:18:02.200]  就好像很含糊了
[00:18:02.200 --> 00:18:03.200]  這個人不是作惡
[00:18:03.200 --> 00:18:05.200]  我就不會將他交給你
[00:18:05.200 --> 00:18:09.200]  有些晦氣地說
[00:18:09.200 --> 00:18:11.200]  當時之前
[00:18:11.200 --> 00:18:13.200]  如果你看其他福音書
[00:18:13.200 --> 00:18:14.200]  《約翰福音》沒有記載
[00:18:14.200 --> 00:18:16.200]  其他福音書就有記載
[00:18:16.200 --> 00:18:18.200]  其實那群猶太人
[00:18:18.200 --> 00:18:20.200]  有說給比拉多聽
[00:18:20.200 --> 00:18:22.200]  其實他煽惑國民
[00:18:22.200 --> 00:18:24.200]  叫那些人不要交稅給凱撒
[00:18:24.200 --> 00:18:26.200]  又說自己是王 是基督
[00:18:26.200 --> 00:18:29.200]  但其實他們都深知
[00:18:29.200 --> 00:18:31.200]  這些所謂的控罪
[00:18:31.200 --> 00:18:33.200]  不是很有力的
[00:18:33.200 --> 00:18:35.200]  所以其實
[00:18:35.200 --> 00:18:37.200]  他們只是在這裡說
[00:18:37.200 --> 00:18:39.200]  他一定是作惡
[00:18:39.200 --> 00:18:41.200]  我才交給你
[00:18:41.200 --> 00:18:43.200]  作惡的意思就是他是罪犯
[00:18:43.200 --> 00:18:46.200]  強行將耶穌的控罪
[00:18:46.200 --> 00:18:49.200]  和羅馬的法律扯上關係
[00:18:49.200 --> 00:18:51.200]  其實可能他們之前
[00:18:51.200 --> 00:18:53.200]  已經秘密地和比拉多溝通過
[00:18:53.200 --> 00:18:56.200]  就是說我們要捉拿這個人
[00:18:56.200 --> 00:18:58.200]  他們以為比拉多
[00:18:58.200 --> 00:19:00.200]  見到耶穌之後
[00:19:00.200 --> 00:19:02.200]  就會快快隨隨
[00:19:02.200 --> 00:19:04.200]  按照他們的意願
[00:19:04.200 --> 00:19:06.200]  快些處決耶穌
[00:19:06.200 --> 00:19:07.200]  但誰知道比拉多
[00:19:07.200 --> 00:19:09.200]  都有點囂張地
[00:19:09.200 --> 00:19:11.200]  又問一次
[00:19:11.200 --> 00:19:13.200]  控告這個人什麼事
[00:19:13.200 --> 00:19:17.200]  他們就顯得很不高興
[00:19:17.200 --> 00:19:19.200]  說回死刑這件事
[00:19:19.200 --> 00:19:21.200]  其實羅馬政府
[00:19:21.200 --> 00:19:23.200]  是很聰明的
[00:19:23.200 --> 00:19:25.200]  他們去管轄不同地方的時候
[00:19:25.200 --> 00:19:27.200]  他將很多事
