
[00:00:00.000 --> 00:00:02.000]  好的,姐妹平安
[00:05:10.000 --> 00:05:12.000]  就有一部分以色列民
[00:05:12.000 --> 00:05:14.000]  就是好像匹德
[00:05:14.000 --> 00:05:16.000]  保羅等等的一些猶太人
[00:05:16.000 --> 00:05:18.000]  信了耶穌,歸向了耶穌
[00:05:18.000 --> 00:05:20.000]  所以的話,有些人是信了耶穌
[00:05:20.000 --> 00:05:22.000]  但是大部分的猶太人
[00:05:22.000 --> 00:05:24.000]  直到今天也是
[00:05:24.000 --> 00:05:26.000]  大部分的猶太人還是硬心的
[00:05:26.000 --> 00:05:28.000]  不願意接受
[00:05:28.000 --> 00:05:30.000]  耶穌是彌賽亞,是基督
[00:05:30.000 --> 00:05:32.000]  他們不但不接受福音
[00:05:32.000 --> 00:05:34.000]  甚至是逼迫救徒
[00:05:34.000 --> 00:05:36.000]  當時出席教會的時候
[00:05:36.000 --> 00:05:38.000]  比如說我們
[00:05:38.000 --> 00:05:40.000]  想教會歷史的時候會看到
[00:05:40.000 --> 00:05:42.000]  斯蒂凡就是在耶路撒冷被殺害
[00:05:42.000 --> 00:05:44.000]  殉道,那接著
[00:05:44.000 --> 00:05:46.000]  記載著保羅到處去
[00:05:46.000 --> 00:05:48.000]  宣教的時候也遭受到
[00:05:48.000 --> 00:05:50.000]  猶太人的很多的攻擊
[00:05:50.000 --> 00:05:52.000]  那以色列成為
[00:05:52.000 --> 00:05:54.000]  新硬呢,那不單只是在
[00:05:54.000 --> 00:05:56.000]  人數上說有一部分是新硬
[00:05:56.000 --> 00:05:58.000]  而且呢,這裡很特別
[00:05:58.000 --> 00:06:00.000]  講到的是,時間方面
[00:06:00.000 --> 00:06:02.000]  也有個限制,就是到了一個
[00:06:02.000 --> 00:06:04.000]  程度的話,他們就
[00:06:04.000 --> 00:06:06.000]  不再硬心了
[00:06:06.000 --> 00:06:08.000]  這裡講到要等到外邦的
[00:06:08.000 --> 00:06:10.000]  數目填滿的時候
[00:06:10.000 --> 00:06:12.000]  他們就不再硬心
[00:06:12.000 --> 00:06:14.000]  首先想想就這個
[00:06:14.000 --> 00:06:16.000]  外邦人的數目填滿
[00:06:16.000 --> 00:06:18.000]  這是什麼意思
[00:06:18.000 --> 00:06:20.000]  我們會問,是不是每一個外邦
[00:06:20.000 --> 00:06:22.000]  的民族都有人信主呢
[00:06:22.000 --> 00:06:24.000]  或者說,是不是
[00:06:24.000 --> 00:06:26.000]  每一個地區
[00:06:26.000 --> 00:06:28.000]  都可以建立教會
[00:06:28.000 --> 00:06:30.000]  所以說這是一個
[00:06:30.000 --> 00:06:32.000]  數目填滿呢,聖經沒有說
[00:06:32.000 --> 00:06:34.000]  我也不知道,所以說
[00:06:34.000 --> 00:06:36.000]  這是奧秘中的奧秘,但是是這樣說的
[00:06:36.000 --> 00:06:38.000]  數目填滿就是這樣說
[00:06:38.000 --> 00:06:40.000]  到什麼程度我們不知道
[00:06:40.000 --> 00:06:42.000]  但是到了這個程度的時候
[00:06:42.000 --> 00:06:44.000]  以色列人呢
[00:06:44.000 --> 00:06:46.000]  會有一個很根本的改變
[00:06:46.000 --> 00:06:48.000]  就是以色列人,傳家都要
[00:06:48.000 --> 00:06:50.000]  得救,那以色列人
[00:06:50.000 --> 00:06:52.000]  傳家要得救,其實是分開三個部分
[00:06:52.000 --> 00:06:54.000]  首先是以色列,然後傳家
[00:06:54.000 --> 00:06:56.000]  得救這樣子,那我們慢慢看
[00:06:56.000 --> 00:06:58.000]  是什麼來的,那得救
[00:06:58.000 --> 00:07:00.000]  得救是什麼得救呢,那很明顯
[00:07:00.000 --> 00:07:02.000]  得救我們都很清楚,按照
[00:07:02.000 --> 00:07:04.000]  羅馬書前後的
[00:07:04.000 --> 00:07:06.000]  講的內容都是講到
[00:07:06.000 --> 00:07:08.000]  就是因為耶穌基督
[00:07:08.000 --> 00:07:10.000]  而因性稱義這個得救
[00:07:10.000 --> 00:07:12.000]  不是其他途徑的一個得救
[00:07:12.000 --> 00:07:14.000]  那另外我們講到
[00:07:14.000 --> 00:07:16.000]  以色列傳家
[00:07:16.000 --> 00:07:18.000]  以色列到底是講到什麼呢
[00:07:18.000 --> 00:07:20.000]  是不是包括,有人說
[00:07:20.000 --> 00:07:22.000]  這是包括外邦
[00:07:22.000 --> 00:07:24.000]  信徒的這樣一個群體
[00:07:24.000 --> 00:07:26.000]  是不是這樣子呢,但是我剛才
[00:07:26.000 --> 00:07:28.000]  提醒大家,就是留意
[00:07:28.000 --> 00:07:30.000]  這個地方就是,保羅在這一段
[00:07:30.000 --> 00:07:32.000]  聖經的裡面,他們把
[00:07:32.000 --> 00:07:34.000]  他們跟你們分得非常清楚
[00:07:34.000 --> 00:07:36.000]  所以以色列就是他們
[00:07:36.000 --> 00:07:38.000]  所以以色列傳家得救
[00:07:38.000 --> 00:07:40.000]  就是單單指向
[00:07:40.000 --> 00:07:42.000]  以色列這個民族
[00:07:42.000 --> 00:07:44.000]  他傳家得救
[00:07:44.000 --> 00:07:46.000]  因為有些其他書卷
[00:07:46.000 --> 00:07:48.000]  會講到教會就是新以色列
[00:07:48.000 --> 00:07:50.000]  但是這裡的以色列不是指到
[00:07:50.000 --> 00:07:52.000]  教會,所以
[00:07:52.000 --> 00:07:54.000]  保羅就把
[00:07:54.000 --> 00:07:56.000]  外邦人跟以色列分得非常清楚
[00:07:56.000 --> 00:07:58.000]  所以這裡說到
[00:07:58.000 --> 00:08:00.000]  以色列傳家得救
[00:08:00.000 --> 00:08:02.000]  其實是在講
[00:08:02.000 --> 00:08:04.000]  整體的以色列這樣的民族
[00:08:04.000 --> 00:08:06.000]  到時候會得救
[00:08:06.000 --> 00:08:08.000]  那會問大家一個問題
[00:08:08.000 --> 00:08:10.000]  或者大家會想一個問題
[00:08:10.000 --> 00:08:12.000]  是不是全部當時活著的猶太人
[00:08:12.000 --> 00:08:14.000]  都會悔改信耶穌呢
[00:08:14.000 --> 00:08:16.000]  那時候
[00:08:16.000 --> 00:08:18.000]  是不是這樣子
[00:08:18.000 --> 00:08:20.000]  那我不敢確定,但是我敢說的是
[00:08:20.000 --> 00:08:22.000]  應該是大多數
[00:08:22.000 --> 00:08:24.000]  甚至是絕大部分
[00:08:24.000 --> 00:08:26.000]  所以才說以色列傳家
[00:08:26.000 --> 00:08:28.000]  所以當時是這樣子的一個情況
[00:08:28.000 --> 00:08:30.000]  那其實呢在聖經裡面
[00:08:30.000 --> 00:08:32.000]  沒有,上帝從來沒有
[00:08:32.000 --> 00:08:34.000]  講過任何一個民族
[00:08:34.000 --> 00:08:36.000]  可以傳家得救
[00:08:36.000 --> 00:08:38.000]  唯有只是講到
[00:08:38.000 --> 00:08:40.000]  以色列,那這個很特別
[00:08:40.000 --> 00:08:42.000]  因為這個是一個神的
[00:08:42.000 --> 00:08:44.000]  一個很重要的應許
[00:08:44.000 --> 00:08:46.000]  26節到27節
[00:08:46.000 --> 00:08:48.000]  這樣講到就是
[00:08:48.000 --> 00:08:50.000]  必有一位救主從西安
[00:08:50.000 --> 00:08:52.000]  出來,然後呢
[00:08:52.000 --> 00:08:54.000]  這樣子就是要除去
[00:08:54.000 --> 00:08:56.000]  雅各家的一切罪惡
[00:08:56.000 --> 00:08:58.000]  就是說我除去他們的罪的時候
[00:08:58.000 --> 00:09:00.000]  就是我與他們所立的約
[00:09:00.000 --> 00:09:02.000]  其實這兩句經文
[00:09:02.000 --> 00:09:04.000]  是引用了舊約以賽亞書
[00:09:04.000 --> 00:09:06.000]  還有那個耶利米蘇
[00:09:06.000 --> 00:09:08.000]  的一些經文
[00:09:08.000 --> 00:09:10.000]  非常準確的講到
[00:09:10.000 --> 00:09:12.000]  這位救主就是彌賽亞
[00:09:12.000 --> 00:09:14.000]  就是基督,但是這裡
[00:09:14.000 --> 00:09:16.000]  彌賽亞說他來到是指到什麼時候呢
[00:09:16.000 --> 00:09:18.000]  是指耶穌基督
[00:09:18.000 --> 00:09:20.000]  第一次來到當中完成十字架
[00:09:20.000 --> 00:09:22.000]  救恩,還是說耶穌基督
[00:09:22.000 --> 00:09:24.000]  再來,第二次再來
[00:09:24.000 --> 00:09:26.000]  的時候呢,那很明顯
[00:09:26.000 --> 00:09:28.000]  就我們根據上下文來說的話
[00:09:28.000 --> 00:09:30.000]  就實際是指向第二次
[00:09:30.000 --> 00:09:32.000]  因為他再來的時候才
[00:09:32.000 --> 00:09:34.000]  傳家得救,對不對,所以非常
[00:09:34.000 --> 00:09:36.000]  清楚的時間就是
[00:09:36.000 --> 00:09:38.000]  他再來的時候,以色列傳家
[00:09:38.000 --> 00:09:40.000]  得救
[00:09:40.000 --> 00:09:42.000]  好,那所以我們在
[00:09:42.000 --> 00:09:44.000]  這裡看一個就是
[00:09:44.000 --> 00:09:46.000]  神救恩的藍圖的一個
[00:09:46.000 --> 00:09:48.000]  的情況就是,在舊約的
[00:09:48.000 --> 00:09:50.000]  時代,神與以色列的列主立約
[00:09:50.000 --> 00:09:52.000]  聖經那邊
[00:09:52.000 --> 00:09:54.000]  27節那邊講到
[00:09:54.000 --> 00:09:56.000]  神跟他們立約
[00:09:56.000 --> 00:09:58.000]  我們清楚記載,舊約裡面就是
[00:09:58.000 --> 00:10:00.000]  跟亞伯拉罕以下
[00:10:00.000 --> 00:10:02.000]  雅各立約,其實是同一個約
[00:10:02.000 --> 00:10:04.000]  當然還有其他的
[00:10:04.000 --> 00:10:06.000]  列主,那個盟約就是
[00:10:06.000 --> 00:10:08.000]  神的應許,按照神的
[00:10:08.000 --> 00:10:10.000]  信使而言,他不可能廢掉
[00:10:10.000 --> 00:10:12.000]  他所立的約,所以
[00:10:12.000 --> 00:10:14.000]  這些應許的話,就必定會
[00:10:14.000 --> 00:10:16.000]  實現,無論以色列
[00:10:16.000 --> 00:10:18.000]  怎樣的去背立神的應許
[00:10:18.000 --> 00:10:20.000]  也不會改變
[00:10:20.000 --> 00:10:22.000]  基督完成救恩之後
[00:10:22.000 --> 00:10:24.000]  我們這裡看到25節
[00:10:24.000 --> 00:10:26.000]  部分人是信仰的,不願意接受
[00:10:26.000 --> 00:10:28.000]  福音,因為他們
[00:10:28.000 --> 00:10:30.000]  不願意接受一個受苦的彌賽亞
[00:10:30.000 --> 00:10:32.000]  同時
[00:10:32.000 --> 00:10:34.000]  因為他們不接受,他們
[00:10:34.000 --> 00:10:36.000]  逼迫這個信仰,所以的話
[00:10:36.000 --> 00:10:38.000]  福音接著去從耶路撒冷
[00:10:38.000 --> 00:10:40.000]  傳到不同的地方,傳到外邦
[00:10:40.000 --> 00:10:42.000]  所以外邦人就領受福音
[00:10:42.000 --> 00:10:44.000]  而且數目不斷的增加
[00:10:44.000 --> 00:10:46.000]  不斷的增加,直到
[00:10:46.000 --> 00:10:48.000]  後面講到天滿
[00:10:48.000 --> 00:10:50.000]  這裡那個powerpoint有些的
[00:10:50.000 --> 00:10:52.000]  可以調整一下
[00:10:52.000 --> 00:10:54.000]  就是到那個
[00:10:54.000 --> 00:10:56.000]  最後的時候,天滿
[00:10:56.000 --> 00:10:58.000]  27節
[00:10:58.000 --> 00:11:00.000]  所以我們看到
[00:11:00.000 --> 00:11:02.000]  神所立的約,神所
[00:11:02.000 --> 00:11:04.000]  說過的應許,非常的重要
[00:11:04.000 --> 00:11:06.000]  就算人的失信的話
[00:11:06.000 --> 00:11:08.000]  神依然是可信的
[00:11:08.000 --> 00:11:10.000]  因為神不可能
[00:11:10.000 --> 00:11:12.000]  背枯他自己
[00:11:12.000 --> 00:11:14.000]  所立的約
[00:11:14.000 --> 00:11:16.000]  接著我們反過來看
[00:11:16.000 --> 00:11:18.000]  前面的一個經文就講到一個
[00:11:18.000 --> 00:11:20.000]  橄欖樹的一個比喻
[00:11:20.000 --> 00:11:22.000]  橄欖樹的比喻之前會
[00:11:22.000 --> 00:11:24.000]  他講到一個一節的
[00:11:24.000 --> 00:11:26.000]  經文,用兩個的比喻來說
[00:11:26.000 --> 00:11:28.000]  一個的情況,就是說
[00:11:28.000 --> 00:11:30.000]  所現的心念若是聖節
[00:11:30.000 --> 00:11:32.000]  傳團也就聖節了
[00:11:32.000 --> 00:11:34.000]  樹根若是聖節,樹枝
[00:11:34.000 --> 00:11:36.000]  也是聖節了
[00:11:36.000 --> 00:11:38.000]  那
[00:11:38.000 --> 00:11:40.000]  這是
[00:11:40.000 --> 00:11:42.000]  分別代表什麼呢
[00:11:42.000 --> 00:11:44.000]  不同的解經家
[00:11:44.000 --> 00:11:46.000]  有截然不同的一個觀點
[00:11:46.000 --> 00:11:48.000]  在這裡我會講一個
[00:11:48.000 --> 00:11:50.000]  我認為更為合理
[00:11:50.000 --> 00:11:52.000]  更為符合上文下理的解釋
[00:11:52.000 --> 00:11:54.000]  那
[00:11:54.000 --> 00:11:56.000]  這裡我們看到一個
[00:11:56.000 --> 00:11:58.000]  平衡的在裡面
[00:11:58.000 --> 00:12:00.000]  其實很明顯心念跟樹根
[00:12:00.000 --> 00:12:02.000]  是指向同樣的東西
[00:12:02.000 --> 00:12:04.000]  傳團跟樹枝也是指向同樣的東西
[00:12:04.000 --> 00:12:06.000]  只是用兩個不同的
[00:12:06.000 --> 00:12:08.000]  比喻來說明
[00:12:08.000 --> 00:12:10.000]  那我們首先看就是
[00:12:10.000 --> 00:12:12.000]  心念是代表什麼呢
[00:12:12.000 --> 00:12:14.000]  心念其實是代表著
[00:12:14.000 --> 00:12:16.000]  在舊約裡面記載
[00:12:16.000 --> 00:12:18.000]  神吩咐百姓說
[00:12:18.000 --> 00:12:20.000]  他們當時以色列進到迦蘭地的時候
[00:12:20.000 --> 00:12:22.000]  他們要用一些
[00:12:22.000 --> 00:12:24.000]  粗熟的麥子來做成餅
[00:12:24.000 --> 00:12:26.000]  然後獻給耶和華
[00:12:26.000 --> 00:12:28.000]  這些心念是分別為聖獻給神
[00:12:28.000 --> 00:12:30.000]  就代表著
[00:12:30.000 --> 00:12:32.000]  其他的念也同樣
[00:12:32.000 --> 00:12:34.000]  分別為聖了
[00:12:34.000 --> 00:12:36.000]  這裡離我們比較遠
[00:12:36.000 --> 00:12:38.000]  但是我問你一個問題
[00:12:38.000 --> 00:12:40.000]  心念代表了
[00:12:40.000 --> 00:12:42.000]  整塊的麵團
[00:12:42.000 --> 00:12:44.000]  不等於說
[00:12:44.000 --> 00:12:46.000]  心念使到整團的麵
[00:12:46.000 --> 00:12:48.000]  成為聖獻
[00:12:48.000 --> 00:12:50.000]  只是代表而已
[00:12:50.000 --> 00:12:52.000]  所以這個心念其實在代表什麼呢
[00:12:52.000 --> 00:12:54.000]  就是這個
[00:12:54.000 --> 00:12:56.000]  首先獻上去的心念呢
[00:12:56.000 --> 00:12:58.000]  其實是代表了
[00:12:58.000 --> 00:13:00.000]  首先變成約納的以色列的列祖
[00:13:00.000 --> 00:13:02.000]  就是好像亞伯拉罕
[00:13:02.000 --> 00:13:04.000]  以撒 雅各這樣子
[00:13:04.000 --> 00:13:06.000]  因為我是用繁體寫的
[00:13:06.000 --> 00:13:08.000]  轉過來的時候又錯了
[00:13:08.000 --> 00:13:10.000]  應該是
[00:13:10.000 --> 00:13:12.000]  亞伯拉罕
[00:13:12.000 --> 00:13:14.000]  以撒 雅各
[00:13:14.000 --> 00:13:16.000]  那另外的話
[00:13:16.000 --> 00:13:18.000]  神是跟這些的先祖
[00:13:18.000 --> 00:13:20.000]  立約
[00:13:20.000 --> 00:13:22.000]  所以他們用信心回應神的應許的時候
[00:13:22.000 --> 00:13:24.000]  這些列祖就被分別為聖
[00:13:24.000 --> 00:13:26.000]  所以整體以色列人的話
[00:13:26.000 --> 00:13:28.000]  在神的眼中也是分別為聖的
[00:13:28.000 --> 00:13:30.000]  那另外樹根
[00:13:30.000 --> 00:13:32.000]  也是同樣道理
[00:13:32.000 --> 00:13:34.000]  樹根是代表了以色列的列祖
[00:13:34.000 --> 00:13:36.000]  然後樹枝
[00:13:36.000 --> 00:13:38.000]  跟那個傳團一樣
[00:13:38.000 --> 00:13:40.000]  就代表以色列的百姓
[00:13:40.000 --> 00:13:42.000]  那這當然不是說
[00:13:42.000 --> 00:13:44.000]  亞伯拉罕本身有些什麼
[00:13:44.000 --> 00:13:46.000]  聖節的很特別的特性
[00:13:46.000 --> 00:13:48.000]  可以把這樣的一個
[00:13:48.000 --> 00:13:50.000]  特性傳給那個
[00:13:50.000 --> 00:13:52.000]  後裔 而是因為神的
[00:13:52.000 --> 00:13:54.000]  減損跟恩典
[00:13:54.000 --> 00:13:56.000]  亞伯拉罕用信心去領受這樣的一個應許的時候呢
[00:13:56.000 --> 00:13:58.000]  整個的以色列
[00:13:58.000 --> 00:14:00.000]  都可以站在那個聖節的地位
[00:14:00.000 --> 00:14:02.000]  今天因為講到羅馬書
[00:14:02.000 --> 00:14:04.000]  羅馬書是一個
[00:14:04.000 --> 00:14:06.000]  非常難講的一個經文
[00:14:06.000 --> 00:14:08.000]  那所以我很少用一些例子
[00:14:08.000 --> 00:14:10.000]  大家千萬不要
[00:14:10.000 --> 00:14:12.000]  牧師常說
[00:14:12.000 --> 00:14:14.000]  講道德教稅
[00:14:14.000 --> 00:14:16.000]  千萬不要睡覺
[00:14:16.000 --> 00:14:18.000]  很重要的
[00:14:18.000 --> 00:14:20.000]  OK 好
[00:14:20.000 --> 00:14:22.000]  那我們看一下
[00:14:22.000 --> 00:14:24.000]  保羅更是表明了在
[00:14:24.000 --> 00:14:26.000]  接著就講這個橄欖樹
[00:14:26.000 --> 00:14:28.000]  那舊約裡面用橄欖樹
[00:14:28.000 --> 00:14:30.000]  來代表整個的
[00:14:30.000 --> 00:14:32.000]  以色列民族
[00:14:32.000 --> 00:14:34.000]  這裡聖經講了
[00:14:34.000 --> 00:14:36.000]  耶利米蘇那裡
[00:14:36.000 --> 00:14:38.000]  十一章講到就是說
[00:14:38.000 --> 00:14:40.000]  耶和華本來就給這個以色列一個名字
