
[00:00:00.000 --> 00:00:03.000]  大家好 我們一起去禱告
[00:03:43.000 --> 00:03:45.000]  我們不其然
[00:03:45.000 --> 00:03:48.000]  好像有些規限
[00:03:48.000 --> 00:03:51.000]  使我們視野很狹窄
[00:03:51.000 --> 00:03:53.000]  其實聖經裡面經常提醒我們
[00:03:53.000 --> 00:03:57.000]  要去到出去
[00:03:57.000 --> 00:03:59.000]  使萬民在我的門徒
[00:03:59.000 --> 00:04:00.000]  奉父之聖靈的名
[00:04:00.000 --> 00:04:02.000]  給他們施洗
[00:04:02.000 --> 00:04:04.000]  我尚與你同在
[00:04:04.000 --> 00:04:06.000]  在主禱文很重要的第一句
[00:04:06.000 --> 00:04:08.000]  我們在天上的父
[00:04:08.000 --> 00:04:10.000]  願人都尊你的名為聖
[00:04:10.000 --> 00:04:12.000]  我們有這樣的胸襟
[00:04:12.000 --> 00:04:15.000]  將神的名傳揚出去
[00:04:15.000 --> 00:04:18.000]  但無論聖經怎樣將我們的視野擴闊
[00:04:18.000 --> 00:04:20.000]  我們很容易有自己的機制
[00:04:20.000 --> 00:04:22.000]  將它收窄
[00:04:22.000 --> 00:04:25.000]  我們的圈子好像越來越少
[00:04:25.000 --> 00:04:27.000]  維繫在教會裡面
[00:04:27.000 --> 00:04:31.000]  今天是教會的職場
[00:04:31.000 --> 00:04:33.000]  社關的主日
[00:04:33.000 --> 00:04:34.000]  我相信是一個很好的時間
[00:04:34.000 --> 00:04:37.000]  讓我們的眼光再一起學習擴闊
[00:04:37.000 --> 00:04:38.000]  我們今天看的經文
[00:04:38.000 --> 00:04:40.000]  想跟大家一起看
[00:04:40.000 --> 00:04:44.000]  是提摩太前書第二章一至七節
[00:04:44.000 --> 00:04:46.000]  很重要的一段經文
[00:04:46.000 --> 00:04:47.000]  我們嘗試學習這段經文
[00:04:47.000 --> 00:04:49.000]  其實我們信徒教會
[00:04:49.000 --> 00:04:51.000]  與社群分不開
[00:04:51.000 --> 00:04:53.000]  我們與社群息息相關
[00:04:53.000 --> 00:04:55.000]  與世界息息相關
[00:04:55.000 --> 00:04:57.000]  我們應該用主的愛
[00:04:57.000 --> 00:04:59.000]  去服侍我們周圍的人
[00:04:59.000 --> 00:05:03.000]  並且遠方的一些人
[00:05:03.000 --> 00:05:04.000]  所有的人
[00:05:04.000 --> 00:05:07.000]  人人為人人去禱告
[00:05:07.000 --> 00:05:09.000]  當然我們去
[00:05:09.000 --> 00:05:11.000]  神的心意是這樣的時候
[00:05:11.000 --> 00:05:13.000]  不是靠我們的力量
[00:05:13.000 --> 00:05:15.000]  禱告就是培植我們與神
[00:05:15.000 --> 00:05:19.000]  有同一個熱切對世人的心
[00:05:19.000 --> 00:05:21.000]  並且我們願意去
[00:05:21.000 --> 00:05:26.000]  出了這個四縫牆的外邊
[00:05:26.000 --> 00:05:27.000]  由禱告開始
[00:05:27.000 --> 00:05:29.000]  不是我們能夠成就了什麼
[00:05:29.000 --> 00:05:31.000]  所以我們今天學這些
[00:05:31.000 --> 00:05:33.000]  一起看這段經文
[00:05:33.000 --> 00:05:35.000]  是說如何去禱告
[00:05:35.000 --> 00:05:37.000]  禱告什麼東西
[00:05:37.000 --> 00:05:39.000]  禱告有什麼重要性
[00:05:39.000 --> 00:05:42.000]  所以這個是我們一起學
[00:05:42.000 --> 00:05:44.000]  或者我們看一下
[00:05:44.000 --> 00:05:46.000]  提摩太前書這本書
[00:05:46.000 --> 00:05:47.000]  是很寶貴的
[00:05:47.000 --> 00:05:49.000]  是說教會裡面
[00:05:49.000 --> 00:05:51.000]  當時出現了一些假教師
[00:05:51.000 --> 00:05:54.000]  作者保來提醒提摩太
[00:05:54.000 --> 00:05:55.000]  或者整個會眾
[00:05:55.000 --> 00:05:58.000]  教會不要失去了那個儀仗
[00:05:58.000 --> 00:05:59.000]  在三章十五節說
[00:05:59.000 --> 00:06:01.000]  教會就是什麼
[00:06:01.000 --> 00:06:04.000]  這個家就是永生神的教會
[00:06:04.000 --> 00:06:06.000]  是真理的柱石和根基
[00:06:06.000 --> 00:06:08.000]  所以教會是一個
[00:06:08.000 --> 00:06:10.000]  這樣的紛亂的世代
[00:06:10.000 --> 00:06:13.000]  在一些異端的當中
[00:06:13.000 --> 00:06:14.000]  假教師的當中
[00:06:14.000 --> 00:06:16.000]  我們要看到自己的遺憤
[00:06:16.000 --> 00:06:20.000]  好好地用真理去培育弟兄姊妹的屬靈
[00:06:20.000 --> 00:06:23.000]  敬虔的生命和使命
[00:06:23.000 --> 00:06:24.000]  所以很重要
[00:06:24.000 --> 00:06:27.000]  在這本書最重要
[00:06:27.000 --> 00:06:30.000]  當他講到信徒要勸勉信徒的時候
[00:06:30.000 --> 00:06:31.000]  第一件事
[00:06:31.000 --> 00:06:33.000]  首要就是祈禱
[00:06:33.000 --> 00:06:35.000]  或者我們看一下
[00:06:35.000 --> 00:06:38.000]  就是叫我們為人人祈禱
[00:06:38.000 --> 00:06:42.000]  或者我們一起讀第一節和第二節
[00:06:42.000 --> 00:06:44.000]  請我們一起讀
[00:06:44.000 --> 00:06:45.000]  所以我勸你
[00:06:45.000 --> 00:06:47.000]  首先要為人人祈求
[00:06:47.000 --> 00:06:50.000]  禱告 代求 感謝
[00:06:50.000 --> 00:06:52.000]  為君王和一切在位的
[00:06:52.000 --> 00:06:54.000]  也是要如此
[00:06:54.000 --> 00:06:56.000]  使我們能夠敬虔
[00:06:56.000 --> 00:07:00.000]  端正地過平穩安靜的生活
[00:07:00.000 --> 00:07:02.000]  我們看一下這裡
[00:07:02.000 --> 00:07:03.000]  第一就是說
[00:07:03.000 --> 00:07:05.000]  是為人人祈求
[00:07:05.000 --> 00:07:06.000]  人人很簡單
[00:07:06.000 --> 00:07:09.000]  就是所有世界每一個人
[00:07:09.000 --> 00:07:13.000]  就是說神體重每一個人
[00:07:13.000 --> 00:07:15.000]  祂要擴闊我們的眼界
[00:07:15.000 --> 00:07:17.000]  而禱告是首要
[00:07:17.000 --> 00:07:19.000]  我們為人人去禱告
[00:07:19.000 --> 00:07:21.000]  這是神叫我們去學習
[00:07:21.000 --> 00:07:22.000]  如果我們留意
[00:07:22.000 --> 00:07:26.000]  人人這個字在這段經文出現幾次
[00:07:26.000 --> 00:07:27.000]  這裡講到第一節
[00:07:27.000 --> 00:07:29.000]  是為人人祈求
[00:07:29.000 --> 00:07:31.000]  然後我們看一下第四節
[00:07:31.000 --> 00:07:32.000]  祂願意
[00:07:32.000 --> 00:07:34.000]  神願意怎樣呢
[00:07:34.000 --> 00:07:38.000]  人人得救 並得以認識真理
[00:07:38.000 --> 00:07:40.000]  神讓人人都得救
[00:07:40.000 --> 00:07:41.000]  然後第六節
[00:07:41.000 --> 00:07:43.000]  主耶穌怎樣呢
[00:07:43.000 --> 00:07:46.000]  祂獻上自己作人人的贖駕
[00:07:46.000 --> 00:07:49.000]  每一個人都是非常之寶貴
[00:07:49.000 --> 00:07:52.000]  其實當我們去禱告的時候
[00:07:52.000 --> 00:07:56.000]  神就想我們和祂的眼界
[00:07:56.000 --> 00:07:58.000]  去學習有祂的視野
[00:07:58.000 --> 00:08:00.000]  有祂那種的情
[00:08:00.000 --> 00:08:03.000]  就是對世人那種的關愛
[00:08:03.000 --> 00:08:05.000]  雖然我們沒有這個禱告
[00:08:05.000 --> 00:08:08.000]  我們很容易就越來越內醉
[00:08:08.000 --> 00:08:09.000]  這裡特別提到
[00:08:09.000 --> 00:08:12.000]  是要祈求 禱告 代求 感謝
[00:08:12.000 --> 00:08:16.000]  用了一大堆的禱告詞彙
[00:08:16.000 --> 00:08:20.000]  我們發覺這樣的詞彙出現不是太多
[00:08:20.000 --> 00:08:21.000]  另外一處的出現
[00:08:21.000 --> 00:08:24.000]  類似的經文就是菲勒比書
[00:08:24.000 --> 00:08:25.000]  講到四章六節
[00:08:25.000 --> 00:08:28.000]  大家可能會很記得
[00:08:28.000 --> 00:08:29.000]  應當一無掛慮
[00:08:29.000 --> 00:08:32.000]  只要凡事直著禱告 祈求和感謝
[00:08:32.000 --> 00:08:34.000]  將你所要的告訴神
[00:08:34.000 --> 00:08:37.000]  神所賜的出人意外的平安
[00:08:37.000 --> 00:08:40.000]  必保守你們的心懷意念
[00:08:40.000 --> 00:08:43.000]  那裡是在講我們人的需要
[00:08:43.000 --> 00:08:44.000]  但這裡在講什麼呢?
[00:08:44.000 --> 00:08:46.000]  為了人人的需要
[00:08:46.000 --> 00:08:48.000]  同樣是這樣那麼關注
[00:08:48.000 --> 00:08:51.000]  這裡用了幾個詞彙
[00:08:51.000 --> 00:08:54.000]  比剛才菲勒比書多了一個
[00:08:54.000 --> 00:08:56.000]  這裡特別提到祈求
[00:08:56.000 --> 00:08:58.000]  是看到一些的需要
[00:08:58.000 --> 00:09:00.000]  我們有沒有看到世人的需要
[00:09:00.000 --> 00:09:01.000]  以至於我們了解
[00:09:01.000 --> 00:09:03.000]  以至於我們去禱告
[00:09:03.000 --> 00:09:06.000]  禱告就是一個一般的用詞
[00:09:06.000 --> 00:09:08.000]  包括了認罪等等
[00:09:08.000 --> 00:09:11.000]  代求 代求這個詞特別強調
[00:09:11.000 --> 00:09:14.000]  是一個很謙卑的身份
[00:09:14.000 --> 00:09:17.000]  在神面前願意親近神
[00:09:17.000 --> 00:09:19.000]  為了人的需要去代求
[00:09:19.000 --> 00:09:24.000]  往往這些詞彙會有互相關連
[00:09:24.000 --> 00:09:26.000]  但用了這麼多的詞彙
[00:09:26.000 --> 00:09:30.000]  就是說我們用各方各樣的禱告
[00:09:30.000 --> 00:09:32.000]  去為人人去禱告
[00:09:32.000 --> 00:09:34.000]  還有最後感謝
[00:09:34.000 --> 00:09:36.000]  感謝這個很重要
[00:09:36.000 --> 00:09:38.000]  無論我們個人的需要也好
[00:09:38.000 --> 00:09:40.000]  或者是人人的需要也好
[00:09:40.000 --> 00:09:43.000]  我們都能夠帶有一個感謝的心
[00:09:43.000 --> 00:09:46.000]  因為知道神是萬有的主宰
[00:09:46.000 --> 00:09:48.000]  賜福的源頭
[00:09:48.000 --> 00:09:50.000]  當我們禱告的時候
[00:09:50.000 --> 00:09:52.000]  我們必帶有一個信心
[00:09:52.000 --> 00:09:53.000]  是帶有感謝的心
[00:09:53.000 --> 00:09:55.000]  所以不離感謝
[00:09:55.000 --> 00:09:57.000]  用了這麼多的詞彙
[00:09:57.000 --> 00:10:00.000]  去為這些世人去祈禱
[00:10:00.000 --> 00:10:02.000]  其實就是告訴你和我
[00:10:02.000 --> 00:10:04.000]  每個人都是神所關注
[00:10:04.000 --> 00:10:06.000]  我們也同樣要關注
[00:10:06.000 --> 00:10:07.000]  關注他們的需要
[00:10:07.000 --> 00:10:10.000]  特別是福音的需要
[00:10:10.000 --> 00:10:14.000]  所以我們有沒有這個胸襟
[00:10:14.000 --> 00:10:17.000]  至上有這個視野呢
[00:10:17.000 --> 00:10:19.000]  我很欣賞宣道會
[00:10:19.000 --> 00:10:22.000]  他們那個差會的工作
[00:10:22.000 --> 00:10:23.000]  他們很多宣道會
[00:10:23.000 --> 00:10:25.000]  有時我去到一些宣道會
[00:10:25.000 --> 00:10:28.000]  有時他們的聚會
[00:10:28.000 --> 00:10:30.000]  我都發覺他們很注重
[00:10:30.000 --> 00:10:34.000]  你看到他們教會裏面的擺設
[00:10:34.000 --> 00:10:36.000]  很多時當然有一些宣教士的地圖
[00:10:36.000 --> 00:10:38.000]  去到世界不同的地方
[00:10:38.000 --> 00:10:40.000]  他們的確做得很成功
[00:10:40.000 --> 00:10:44.000]  他們的創始人就是A.B. Samson
[00:10:44.000 --> 00:10:49.000]  A.B. Samson是一個很注重宣教的牧者
[00:10:49.000 --> 00:10:52.000]  所以宣道會很欣賞一個宗派
[00:10:52.000 --> 00:10:56.000]  有一次有一個牧者
[00:10:56.000 --> 00:10:59.000]  和A.B. Samson一起參加一個營會
[00:10:59.000 --> 00:11:03.000]  早上營會可能一起同一個地方住
[00:11:03.000 --> 00:11:04.000]  很早起床
[00:11:04.000 --> 00:11:06.000]  一早起床的時候
[00:11:06.000 --> 00:11:08.000]  他就看到A.B. Samson
[00:11:08.000 --> 00:11:12.000]  手抓住一個地球的模型
[00:11:12.000 --> 00:11:14.000]  在那裏掛念著
[00:11:14.000 --> 00:11:16.000]  流淚的禱告
[00:11:16.000 --> 00:11:19.000]  為這些世界的需要去禱告
[00:11:19.000 --> 00:11:22.000]  普世胸懷
[00:11:22.000 --> 00:11:23.000]  這個很重要
[00:11:23.000 --> 00:11:25.000]  我們又怎樣呢?
[00:11:25.000 --> 00:11:29.000]  我們有沒有敏感於我們周圍發生的人的需要呢?
[00:11:29.000 --> 00:11:31.000]  大家我們都很記得
[00:11:31.000 --> 00:11:33.000]  先一陣子
[00:11:33.000 --> 00:11:37.000]  九龍灣這個物理倉的大火
[00:11:37.000 --> 00:11:42.000]  全香港的人都為之震撼和哀傷
[00:11:42.000 --> 00:11:46.000]  有兩位消防員殉職
[00:11:46.000 --> 00:11:53.000]  這個大火好像喚醒了很多香港人的心靈
[00:11:53.000 --> 00:11:57.000]  其實當那個火仍然在燒的時候
[00:11:57.000 --> 00:11:58.000]  我們教會裏面
[00:11:58.000 --> 00:11:59.000]  那天是星期五
[00:11:59.000 --> 00:12:01.000]  我們教會有一個聚會
[00:12:01.000 --> 00:12:03.000]  就是男人侍工
[00:12:03.000 --> 00:12:08.000]  當時我們一班弟兄一起去學習
[00:12:08.000 --> 00:12:10.000]  一起給予鼓勵
[00:12:10.000 --> 00:12:13.000]  然後到一個段落我們一起去禱告
[00:12:13.000 --> 00:12:15.000]  當我們未禱告之前
[00:12:15.000 --> 00:12:17.000]  有一個弟兄
[00:12:17.000 --> 00:12:19.000]  我想說一些話
[00:12:19.000 --> 00:12:22.000]  他就說了一些很語重心長的話
[00:12:22.000 --> 00:12:23.000]  他怎樣說呢?
[00:12:23.000 --> 00:12:25.000]  他說我們一班男士在這裏
[00:12:25.000 --> 00:12:26.000]  非常好
[00:12:26.000 --> 00:12:27.000]  一起去學習
[00:12:27.000 --> 00:12:28.000]  又有好的環境
[00:12:28.000 --> 00:12:30.000]  我們一起去禱告
[00:12:30.000 --> 00:12:32.000]  不過在外面有一班男士
[00:12:32.000 --> 00:12:34.000]  還在那裏撲火
[00:12:34.000 --> 00:12:38.000]  他們去奮勇地去冒著他們的生命
[00:12:38.000 --> 00:12:40.000]  去做這個工作
[00:12:40.000 --> 00:12:43.000]  我們好不好為他禱告?
[00:12:43.000 --> 00:12:47.000]  我們當時一班男士很有同感
[00:12:47.000 --> 00:12:48.000]  很有認同
[00:12:48.000 --> 00:12:51.000]  我們一起就切切為這些消防員
[00:12:51.000 --> 00:12:53.000]  他們去禱告
[00:12:53.000 --> 00:12:56.000]  其實在九龍灣也有一間教會
[00:12:56.000 --> 00:12:58.000]  就是開放了
[00:12:58.000 --> 00:13:00.000]  當日有很多需要
[00:13:00.000 --> 00:13:02.000]  或者一些有需要的人
[00:13:02.000 --> 00:13:03.000]  開放了教會
[00:13:03.000 --> 00:13:04.000]  讓這些消防員來到他們那裏
[00:13:04.000 --> 00:13:06.000]  地方有熱腳
[00:13:06.000 --> 00:13:07.000]  有喝水
[00:13:07.000 --> 00:13:09.000]  或者打氣的時候
[00:13:09.000 --> 00:13:11.000]  這個就是教會
[00:13:11.000 --> 00:13:14.000]  當社群發生了事情的時候
[00:13:14.000 --> 00:13:16.000]  教會的角色是什麼呢?
[00:13:16.000 --> 00:13:18.000]  我們可以做到什麼呢?
[00:13:18.000 --> 00:13:20.000]  一個關愛
[00:13:20.000 --> 00:13:24.000]  所以教會是一個無牆的群體
[00:13:24.000 --> 00:13:27.000]  我們一定要去看到社會的需要
[00:13:27.000 --> 00:13:28.000]  為人人去禱告
[00:13:28.000 --> 00:13:31.000]  這裏特別說到為君王為一切在位的
[00:13:31.000 --> 00:13:33.000]  也要如此
[00:13:33.000 --> 00:13:38.000]  君王可能是當時的羅馬帝國的王
[00:13:38.000 --> 00:13:39.000]  是一個眾數
[00:13:39.000 --> 00:13:41.000]  可能是歷代的王
[00:13:41.000 --> 00:13:44.000]  又或者是猶太地的分封王
[00:13:44.000 --> 00:13:47.000]  或者是希律王等等
[00:13:47.000 --> 00:13:48.000]  無論怎樣也好
[00:13:48.000 --> 00:13:50.000]  為這些君王去禱告
[00:13:50.000 --> 00:13:54.000]  聖經很強調掌權者是神所設立的
[00:13:54.000 --> 00:13:58.000]  在《羅馬書》第十三章第一節
[00:13:58.000 --> 00:14:02.000]  又說到其實所有這些君王的心意
[00:14:02.000 --> 00:14:04.000]  其實都在神的掌管下
[00:14:04.000 --> 00:14:11.000]  讀一節聖經給大家一起去聽
[00:14:11.000 --> 00:14:13.000]  《聖經》第21章第一節
[00:14:13.000 --> 00:14:15.000]  王的心在耶和華
[00:14:15.000 --> 00:14:17.000]  守中將河水
[00:14:17.000 --> 00:14:20.000]  他能使它隨意流轉
[00:14:20.000 --> 00:14:22.000]  我們為君王在上
[00:14:22.000 --> 00:14:23.000]  這是我們的責任
[00:14:23.000 --> 00:14:24.000]  我們為他們禱告
[00:14:24.000 --> 00:14:27.000]  我們的圖畫不是那麼狹窄
[00:14:27.000 --> 00:14:29.000]  看到社會整個的大局
[00:14:29.000 --> 00:14:36.000]  很多時候我們看到美國的競選總統
[00:14:36.000 --> 00:14:39.000]  希拉蕊還是特朗普
[00:14:39.000 --> 00:14:43.000]  我不知道大家有沒有為這些事去禱告
[00:14:43.000 --> 00:14:46.000]  你們知道結果會影響很大
[00:14:46.000 --> 00:14:50.000]  這些就是我們的禱告內容
[00:14:50.000 --> 00:14:55.000]  無論執政掌權的政績是怎樣
[00:14:55.000 --> 00:14:57.000]  又或者我們的政見是怎樣
[00:14:57.000 --> 00:14:59.000]  但是我覺得聖經的教導
[00:14:59.000 --> 00:15:00.000]  叫我們去禱告
[00:15:00.000 --> 00:15:02.000]  以致他們能夠按照神的心意
[00:15:02.000 --> 00:15:06.000]  好好地做賞善罰惡的工作
[00:15:06.000 --> 00:15:07.000]  當時的社會
[00:15:07.000 --> 00:15:10.000]  做皇帝的是尼祿王
[00:15:10.000 --> 00:15:15.000]  尼祿王一點都不是對基督教友善的皇帝
[00:15:15.000 --> 00:15:17.000]  但是保羅勳夫
[00:15:17.000 --> 00:15:21.000]  去為君王在上掌權那些
[00:15:21.000 --> 00:15:25.000]  有顯赫權位的人去禱告
[00:15:25.000 --> 00:15:28.000]  這些位高權重的人
[00:15:28.000 --> 00:15:31.000]  對社會實在影響很大
[00:15:31.000 --> 00:15:33.000]  為了整個的環境
[00:15:33.000 --> 00:15:35.000]  為了整個的世局
[00:15:35.000 --> 00:15:37.000]  我們去為這些君王
[00:15:37.000 --> 00:15:41.000]  為這些掌權的人去禱告
[00:15:41.000 --> 00:15:44.000]  我們眼光曠闊
[00:15:44.000 --> 00:15:47.000]  禱告帶來的目的是甚麼呢
[00:15:47.000 --> 00:15:53.000]  使我們能夠過一個平穩安靜的生活
[00:15:53.000 --> 00:15:55.000]  意思是平穩安靜
[00:15:55.000 --> 00:15:57.000]  類似的意思
[00:15:57.000 --> 00:15:58.000]  大概的意思
[00:15:58.000 --> 00:16:02.000]  平穩主要是強調愛戒
[00:16:02.000 --> 00:16:03.000]  簡單來說
[00:16:03.000 --> 00:16:06.000]  就是希望求神保守
[00:16:06.000 --> 00:16:12.000]  信徒能夠在一個太平的時代
[00:16:12.000 --> 00:16:16.000]  能夠在一個不是政治壓力
[00:16:16.000 --> 00:16:20.000]  太過催逼的壓制底下的年代
[00:16:20.000 --> 00:16:23.000]  這個寧靜是在說耐心
[00:16:23.000 --> 00:16:24.000]  換言之
[00:16:24.000 --> 00:16:28.000]  信徒能夠在一個太平的環境
[00:16:28.000 --> 00:16:32.000]  能夠好好與人有一個和諧的生活
[00:16:32.000 --> 00:16:33.000]  就是這個意思
[00:16:33.000 --> 00:16:34.000]  你聽起來
[00:16:34.000 --> 00:16:39.000]  信徒好像是為了要安殊的生活
[00:16:39.000 --> 00:16:41.000]  但是你留意
[00:16:41.000 --> 00:16:42.000]  還有一句
[00:16:42.000 --> 00:16:44.000]  就是說在哪裡生活
[00:16:44.000 --> 00:16:45.000]  在怎樣安殊的生活呢
[00:16:45.000 --> 00:16:49.000]  就是說在敬虔和端正的當中
[00:16:49.000 --> 00:16:52.000]  原文就更加有所有的端正和競竭
[00:16:52.000 --> 00:16:53.000]  意思就是說
[00:16:53.000 --> 00:16:54.000]  我們在這個世界裡
[00:16:54.000 --> 00:16:57.000]  是將我們基督徒的獨有品格
[00:16:57.000 --> 00:16:58.000]  競竭
[00:16:58.000 --> 00:16:59.000]  不僅是好行為
[00:16:59.000 --> 00:17:03.000]  是由敬畏神以來的一些好行為
[00:17:03.000 --> 00:17:04.000]  以致我們有好的行為
[00:17:04.000 --> 00:17:06.000]  端正是類似的意思
[00:17:06.000 --> 00:17:08.000]  但是端正是強調
[00:17:08.000 --> 00:17:10.000]  我們很嚴謹我們的生活
[00:17:10.000 --> 00:17:13.000]  我們很看重我們的行為
[00:17:13.000 --> 00:17:14.000]  很檢點
[00:17:14.000 --> 00:17:15.000]  很謹慎
[00:17:15.000 --> 00:17:21.000]  以致別人有一種很尊重你的看法
[00:17:21.000 --> 00:17:23.000]  尊莊重
[00:17:23.000 --> 00:17:24.000]  意思就是說
[00:17:24.000 --> 00:17:26.000]  我們基督徒
[00:17:26.000 --> 00:17:28.000]  我們不僅是將口將福音傳
[00:17:28.000 --> 00:17:30.000]  而是將整個人的生命
[00:17:30.000 --> 00:17:32.000]  在社區裡面
[00:17:32.000 --> 00:17:34.000]  與人一起去分享
[00:17:34.000 --> 00:17:36.000]  基督在我們的生命
[00:17:36.000 --> 00:17:39.000]  獨有的一種敬虔的生命
[00:17:39.000 --> 00:17:41.000]  這個就是一個很重要
[00:17:41.000 --> 00:17:42.000]  有時候我們會說
[00:17:42.000 --> 00:17:46.000]  香港無論身處任何地方
[00:17:46.000 --> 00:17:49.000]  社會道德越來越敗壞
[00:17:49.000 --> 00:17:53.000]  人的心越來越詭詐
[00:17:53.000 --> 00:17:55.000]  我們這樣埋怨
[00:17:55.000 --> 00:17:57.000]  意義實在不是很大
[00:17:57.000 --> 00:18:00.000]  我們身處這個世界
[00:18:00.000 --> 00:18:01.000]  我們就要好好的
[00:18:01.000 --> 00:18:04.000]  做活出敬虔和端正的生活
[00:18:04.000 --> 00:18:05.000]  以致這個世界
[00:18:05.000 --> 00:18:07.000]  能夠看到基督的香氣
[00:18:07.000 --> 00:18:10.000]  以致別人不能裝假
[00:18:10.000 --> 00:18:12.000]  基督就是一個這樣的版
[00:18:12.000 --> 00:18:15.000]  我們就要在這個社區裡面
[00:18:15.000 --> 00:18:16.000]  像耶穌基督說的
