
[00:00:00.000 --> 00:00:02.000]  起床沒平安
[00:02:01.000 --> 00:02:02.000]  且是可喜愛的
[00:02:02.000 --> 00:02:04.000]  人使人有智慧
[00:02:04.000 --> 00:02:06.000]  就摘下果子來吃了
[00:02:06.000 --> 00:02:09.000]  又給她丈夫也吃了
[00:02:09.000 --> 00:02:12.000]  他們二人的眼睛就明亮了
[00:02:12.000 --> 00:02:14.000]  才知道自己是赤身漏去
[00:02:14.000 --> 00:02:16.000]  便拿無花果樹的葉子
[00:02:16.000 --> 00:02:18.000]  為自己編做裙子
[00:02:18.000 --> 00:02:20.000]  天起了涼風
[00:02:20.000 --> 00:02:22.000]  耶華神在園中行走
[00:02:22.000 --> 00:02:25.000]  那人和他妻子聽見神的聲音
[00:02:25.000 --> 00:02:27.000]  就藏在園裡的樹木中
[00:02:27.000 --> 00:02:29.000]  躲避耶華神的面
[00:02:29.000 --> 00:02:32.000]  耶華神呼喚那人對他說
[00:02:32.000 --> 00:02:33.000]  你在哪裡
[00:02:33.000 --> 00:02:36.000]  他說我在園中聽見一個聲音
[00:02:36.000 --> 00:02:37.000]  我就害怕
[00:02:37.000 --> 00:02:39.000]  因為我赤身漏去
[00:02:39.000 --> 00:02:40.000]  我變長了
[00:02:40.000 --> 00:02:43.000]  我們再讀一次八節到第十節
[00:02:43.000 --> 00:02:44.000]  天起了涼風
[00:02:44.000 --> 00:02:47.000]  耶華神在園中行走
[00:02:47.000 --> 00:02:50.000]  那人和他妻子聽見神的聲音
[00:02:50.000 --> 00:02:52.000]  就藏在園裡的樹木中
[00:02:52.000 --> 00:02:54.000]  躲避耶華神的面
[00:02:54.000 --> 00:02:57.000]  耶華神呼喚那人對他說
[00:02:57.000 --> 00:02:58.000]  你在哪裡
[00:02:58.000 --> 00:03:01.000]  他說我在園中聽見一個聲音
[00:03:01.000 --> 00:03:02.000]  我就害怕
[00:03:02.000 --> 00:03:04.000]  因為我赤身漏去
[00:03:04.000 --> 00:03:06.000]  我變長了
[00:03:06.000 --> 00:03:08.000]  這段經文裡面
[00:03:08.000 --> 00:03:10.000]  是在伊甸園發生的事情
[00:03:10.000 --> 00:03:13.000]  伊甸園神給人類
[00:03:13.000 --> 00:03:16.000]  有一個限制
[00:03:16.000 --> 00:03:18.000]  這個限制就是
[00:03:18.000 --> 00:03:21.000]  在園中有一個生命樹的果子
[00:03:21.000 --> 00:03:23.000]  他都可以來吃
[00:03:23.000 --> 00:03:25.000]  但是有一個分別善惡樹的果子
[00:03:25.000 --> 00:03:27.000]  他是不可以吃的
[00:03:27.000 --> 00:03:30.000]  所以這個聖經裡面就提到
[00:03:30.000 --> 00:03:32.000]  夏娃被蛇引誘
[00:03:32.000 --> 00:03:34.000]  於是她自己也吃了
[00:03:34.000 --> 00:03:37.000]  也讓她的丈夫亞當也吃了
[00:03:37.000 --> 00:03:40.000]  吃了以後就發生了一件事
[00:03:40.000 --> 00:03:41.000]  什麼事情呢
[00:03:41.000 --> 00:03:44.000]  就是聖經就提到天起了涼風
[00:03:44.000 --> 00:03:48.000]  耶華神就在園中行走
[00:03:48.000 --> 00:03:51.000]  所以今天他們就躲起來
[00:03:51.000 --> 00:03:54.000]  躲起來了然後神就找他們
[00:03:54.000 --> 00:03:55.000]  所以神怎麼說呢
[00:03:55.000 --> 00:03:56.000]  神就呼喚
[00:03:56.000 --> 00:03:59.000]  呼喚那個人其實原文裡面
[00:03:59.000 --> 00:04:02.000]  其實那個人就是亞當
[00:04:02.000 --> 00:04:07.000]  就是在第二章第七節
[00:04:07.000 --> 00:04:09.000]  耶華神用地上的塵土造人
[00:04:09.000 --> 00:04:11.000]  將生氣吹在他的鼻孔裡
[00:04:11.000 --> 00:04:13.000]  他就成了有靈的活人
[00:04:13.000 --> 00:04:15.000]  那我們中文的聖經還有點點點
[00:04:15.000 --> 00:04:17.000]  然後上面講名叫亞當
[00:04:17.000 --> 00:04:19.000]  其實旁邊那點點點
[00:04:19.000 --> 00:04:21.000]  是原文裡面沒有的字
[00:04:21.000 --> 00:04:23.000]  所以他其實就成了有靈的活人
[00:04:23.000 --> 00:04:27.000]  那人這個字眼就是亞當
[00:04:27.000 --> 00:04:29.000]  這是原來在希伯來文裡面
[00:04:29.000 --> 00:04:34.000]  人的音就是亞當
[00:04:34.000 --> 00:04:41.000]  那這次我到南投去參加一個回家的聚會
[00:04:41.000 --> 00:04:46.000]  那這個聚會其實招聚了台灣各處的教會
[00:04:46.000 --> 00:04:49.000]  還有海外的一些教會的弟兄姊妹也會過來
[00:04:49.000 --> 00:04:53.000]  那其實這次很多的招聚的是原住民的弟兄姊妹來到當中
[00:04:53.000 --> 00:04:55.000]  為了要處理一件事
[00:04:55.000 --> 00:04:57.000]  處理什麼事情呢
[00:04:57.000 --> 00:05:00.000]  我們渴望台灣這塊土地可以改變
[00:05:00.000 --> 00:05:02.000]  所以我們就看見在樹林上面
[00:05:02.000 --> 00:05:04.000]  原住民這塊土地的長子
[00:05:04.000 --> 00:05:07.000]  因為他們先住在這裡才叫原住民
[00:05:07.000 --> 00:05:12.000]  然後後來客家人才來到台灣
[00:05:12.000 --> 00:05:15.000]  其實在樹林裡面
[00:05:15.000 --> 00:05:19.000]  在歷史上他們是先佔據在這塊土地的
[00:05:19.000 --> 00:05:23.000]  所以其實我們在整個信義裡面
[00:05:23.000 --> 00:05:27.000]  很渴望台灣獻給上帝
[00:05:27.000 --> 00:05:29.000]  為上帝所使用
[00:05:29.000 --> 00:05:33.000]  所以就需要聯合這些原住民的弟兄姊妹
[00:05:33.000 --> 00:05:35.000]  跟所有族群的弟兄姊妹
[00:05:35.000 --> 00:05:37.000]  我們一起佔據在這塊土地上
[00:05:37.000 --> 00:05:40.000]  我們說主啊我們把這塊土地交給你
[00:05:40.000 --> 00:05:43.000]  讓你來改變讓你來更新
[00:05:43.000 --> 00:05:44.000]  那在這過程當中
[00:05:44.000 --> 00:05:48.000]  這次我就聽到一個很特別的知識
[00:05:48.000 --> 00:05:50.000]  但是我覺得很奇妙
[00:05:50.000 --> 00:05:53.000]  所以我就覺得神好像要告訴我們
[00:05:53.000 --> 00:05:55.000]  我們其實也該回應這件事
[00:05:55.000 --> 00:05:58.000]  原來在台灣裡面我要問弟兄姊妹
[00:05:58.000 --> 00:06:00.000]  你們知道台灣有幾個族群嗎
[00:06:00.000 --> 00:06:02.000]  原住民
[00:06:02.000 --> 00:06:06.000]  有人就說九族
[00:06:06.000 --> 00:06:09.000]  九族是過去式
[00:06:09.000 --> 00:06:11.000]  現在是十四族
[00:06:11.000 --> 00:06:14.000]  那你們知道有哪些族群嗎
[00:06:14.000 --> 00:06:18.000]  我們當中有泰雅族
[00:06:18.000 --> 00:06:19.000]  還有呢
[00:06:19.000 --> 00:06:21.000]  布農 排灣
[00:06:21.000 --> 00:06:23.000]  我們家會有
[00:06:23.000 --> 00:06:24.000]  阿美嘛對不對
[00:06:24.000 --> 00:06:26.000]  都阿美嗎
[00:06:26.000 --> 00:06:30.000]  你們是布農
[00:06:30.000 --> 00:06:34.000]  還有誰
[00:06:34.000 --> 00:06:35.000]  我發現一件事
[00:06:35.000 --> 00:06:36.000]  原來他們講呢
[00:06:36.000 --> 00:06:38.000]  他們說呢
[00:06:38.000 --> 00:06:40.000]  布農族呢
[00:06:40.000 --> 00:06:41.000]  布農語
[00:06:41.000 --> 00:06:42.000]  這個布農這個字呢
[00:06:42.000 --> 00:06:45.000]  是人的意思
[00:06:45.000 --> 00:06:48.000]  是嗎
[00:06:48.000 --> 00:06:49.000]  泰雅呢
[00:06:49.000 --> 00:06:50.000]  泰雅族
[00:06:50.000 --> 00:06:51.000]  我們說泰雅族
[00:06:51.000 --> 00:06:56.000]  泰雅是泰雅語的人的意思
[00:06:56.000 --> 00:06:57.000]  泰魯格呢
[00:06:57.000 --> 00:06:59.000]  泰魯格族呢
[00:06:59.000 --> 00:07:00.000]  泰魯格是什麼
[00:07:00.000 --> 00:07:03.000]  人的意思
[00:07:03.000 --> 00:07:04.000]  還有呢
[00:07:04.000 --> 00:07:06.000]  阿美就不是了
[00:07:06.000 --> 00:07:07.000]  其實阿美真正的名字
[00:07:07.000 --> 00:07:10.000]  他們自稱叫做邦查
[00:07:10.000 --> 00:07:12.000]  邦查是人的意思
[00:07:12.000 --> 00:07:13.000]  阿美呢
[00:07:13.000 --> 00:07:15.000]  是北方的意思
[00:07:15.000 --> 00:07:16.000]  為什麼
[00:07:16.000 --> 00:07:17.000]  因為阿美族
[00:07:17.000 --> 00:07:19.000]  南方的就叫阿美族
[00:07:19.000 --> 00:07:21.000]  那為什麼因為他們從北方來
[00:07:21.000 --> 00:07:22.000]  所以叫阿美族
[00:07:22.000 --> 00:07:23.000]  阿美族是北方的意思
[00:07:23.000 --> 00:07:25.000]  但是他們原來呢
[00:07:25.000 --> 00:07:26.000]  自稱叫邦查
[00:07:26.000 --> 00:07:27.000]  邦查語
[00:07:27.000 --> 00:07:28.000]  所以他們是什麼
[00:07:28.000 --> 00:07:31.000]  是人的意思
[00:07:31.000 --> 00:07:33.000]  我聽了就覺得很特別
[00:07:33.000 --> 00:07:35.000]  因為他們在做一件事
[00:07:35.000 --> 00:07:36.000]  他們說呢
[00:07:36.000 --> 00:07:37.000]  泰雅族
[00:07:37.000 --> 00:07:39.000]  你在哪裡
[00:07:39.000 --> 00:07:41.000]  要站出來
[00:07:41.000 --> 00:07:42.000]  那其實他在說
[00:07:42.000 --> 00:07:43.000]  人啊
[00:07:43.000 --> 00:07:44.000]  你在哪裡
[00:07:44.000 --> 00:07:45.000]  你要站出來
[00:07:45.000 --> 00:07:46.000]  那跟亞當
[00:07:46.000 --> 00:07:48.000]  這裡所說的不是一樣嗎
[00:07:48.000 --> 00:07:50.000]  神在地獄的原理中行走
[00:07:50.000 --> 00:07:51.000]  他說亞當
[00:07:51.000 --> 00:07:53.000]  請你站出來
[00:07:53.000 --> 00:07:55.000]  我在找你
[00:07:55.000 --> 00:07:56.000]  所以我就覺得
[00:07:56.000 --> 00:07:57.000]  有一個很重要的事呢
[00:07:57.000 --> 00:07:58.000]  發生呢
[00:07:58.000 --> 00:08:00.000]  在這一群的人當中
[00:08:00.000 --> 00:08:01.000]  因為呢
[00:08:01.000 --> 00:08:02.000]  他們要起來回應呢
[00:08:02.000 --> 00:08:05.000]  上帝給他的命令跟位置
[00:08:05.000 --> 00:08:08.000]  弟兄姊妹
[00:08:08.000 --> 00:08:10.000]  我們都是亞當的後裔
[00:08:10.000 --> 00:08:12.000]  當神說亞當的時候
[00:08:12.000 --> 00:08:13.000]  就是說
[00:08:13.000 --> 00:08:14.000]  人啊
[00:08:14.000 --> 00:08:16.000]  你在哪裡
[00:08:16.000 --> 00:08:18.000]  神一直在尋找
[00:08:18.000 --> 00:08:20.000]  所有亞當的族群
[00:08:20.000 --> 00:08:22.000]  可以回應他的心意
[00:08:22.000 --> 00:08:23.000]  所以今天呢
[00:08:23.000 --> 00:08:24.000]  我們要透過呢
[00:08:24.000 --> 00:08:26.000]  這段經文來思想一件事情
[00:08:26.000 --> 00:08:28.000]  神一直在尋找
[00:08:28.000 --> 00:08:29.000]  他說
[00:08:29.000 --> 00:08:32.000]  你到底在哪裡
[00:08:32.000 --> 00:08:33.000]  我們來看看這段經文
[00:08:33.000 --> 00:08:35.000]  在回應什麼事情呢
[00:08:35.000 --> 00:08:36.000]  所以我想呢
[00:08:36.000 --> 00:08:37.000]  那可是呢
[00:08:37.000 --> 00:08:38.000]  我們看見
[00:08:38.000 --> 00:08:39.000]  發生什麼事呢
[00:08:39.000 --> 00:08:40.000]  而也是呢
[00:08:40.000 --> 00:08:41.000]  讓亞當呢
[00:08:41.000 --> 00:08:42.000]  他跑去躲起來呢
[00:08:42.000 --> 00:08:44.000]  那其實從聖經裡面看見呢
[00:08:44.000 --> 00:08:46.000]  就是很簡單只有一個字
[00:08:46.000 --> 00:08:47.000]  可以讓人躲起來
[00:08:47.000 --> 00:08:49.000]  不管你有多大的才能
[00:08:49.000 --> 00:08:51.000]  不管你有沒有知識智慧
[00:08:51.000 --> 00:08:53.000]  你看亞當是很聰明的
[00:08:53.000 --> 00:08:54.000]  那個動物到他面前
[00:08:54.000 --> 00:08:56.000]  他都可以讓他取名字
[00:08:56.000 --> 00:08:57.000]  他可以管理呢
[00:08:57.000 --> 00:09:00.000]  伊甸園所有的動植物呢
[00:09:00.000 --> 00:09:01.000]  他可以處理這些事
[00:09:01.000 --> 00:09:04.000]  他其實神也賦予他很多的恩典跟作為
[00:09:04.000 --> 00:09:05.000]  但是這一個人
[00:09:05.000 --> 00:09:07.000]  當他面對一些事情發生的時候呢
[00:09:07.000 --> 00:09:09.000]  他就跑去藏起來
[00:09:09.000 --> 00:09:10.000]  什麼事呢
[00:09:10.000 --> 00:09:11.000]  就是罪
[00:09:11.000 --> 00:09:15.000]  人會因為罪呢躲避什麼面
[00:09:15.000 --> 00:09:17.000]  無論你是誰
[00:09:17.000 --> 00:09:19.000]  當你覺得
[00:09:19.000 --> 00:09:22.000]  罪在你生命當中產生力量的時候呢
[00:09:22.000 --> 00:09:24.000]  我們就開始躲避
[00:09:24.000 --> 00:09:25.000]  那怎麼躲避呢
[00:09:25.000 --> 00:09:28.000]  我們就來看這段經文裡面提到幾件事情
[00:09:28.000 --> 00:09:30.000]  在第十節裡面
[00:09:30.000 --> 00:09:33.000]  他說我在園中聽見一個聲音
[00:09:33.000 --> 00:09:35.000]  我就害怕
[00:09:35.000 --> 00:09:37.000]  因為我赤身露體
[00:09:37.000 --> 00:09:38.000]  我變長了
[00:09:38.000 --> 00:09:40.000]  所以第一個我們就來分享
[00:09:40.000 --> 00:09:42.000]  就在情感的層面裡面呢
[00:09:42.000 --> 00:09:43.000]  罪的力量呢
[00:09:43.000 --> 00:09:49.000]  可以使人對神有恐懼
[00:09:49.000 --> 00:09:50.000]  對誰有恐懼
[00:09:50.000 --> 00:09:52.000]  對神有恐懼
[00:09:52.000 --> 00:09:53.000]  我們說對神有恐懼
[00:09:53.000 --> 00:09:55.000]  正常我們不是要敬畏上帝嗎
[00:09:55.000 --> 00:09:56.000]  但是呢
[00:09:56.000 --> 00:09:57.000]  亞當呢
[00:09:57.000 --> 00:09:59.000]  在伊甸園裡面的生活是怎麼樣呢
[00:09:59.000 --> 00:10:03.000]  他跟神非常的親近
[00:10:03.000 --> 00:10:05.000]  神常常跟他說話
[00:10:05.000 --> 00:10:06.000]  在伊甸園裡面呢
[00:10:06.000 --> 00:10:08.000]  他剛沒有犯罪的時候呢
[00:10:08.000 --> 00:10:10.000]  他跟神有美好的關係
[00:10:10.000 --> 00:10:13.000]  但今天剛他們犯了罪的時候呢
[00:10:13.000 --> 00:10:16.000]  他開始對神有恐懼
[00:10:16.000 --> 00:10:19.000]  他有個害怕出現在他的生命當中
[00:10:19.000 --> 00:10:20.000]  那為什麼呢
[00:10:20.000 --> 00:10:21.000]  我們就看見呢
[00:10:21.000 --> 00:10:22.000]  第八節他說
[00:10:22.000 --> 00:10:23.000]  天起了涼風
[00:10:23.000 --> 00:10:27.000]  耶和華神在園中行走
[00:10:27.000 --> 00:10:30.000]  那個人和他妻子聽見神的聲音
[00:10:30.000 --> 00:10:32.000]  就藏在園裡的樹木中
[00:10:32.000 --> 00:10:37.000]  躲避耶和華神的面
[00:10:37.000 --> 00:10:39.000]  神怎麼呼喚
[00:10:39.000 --> 00:10:41.000]  神的聲音進來
[00:10:41.000 --> 00:10:42.000]  其實以前呢
[00:10:42.000 --> 00:10:44.000]  神的聲音來的時候呢
[00:10:44.000 --> 00:10:46.000]  亞當跟夏娃呢
[00:10:46.000 --> 00:10:49.000]  很興奮 很快樂
[00:10:49.000 --> 00:10:52.000]  因為神在我們當中行走
[00:10:52.000 --> 00:10:54.000]  但今天不是
[00:10:54.000 --> 00:10:56.000]  今天當我們面對罪的事情的時候呢
[00:10:56.000 --> 00:11:00.000]  我們開始
[00:11:00.000 --> 00:11:04.000]  會厭惡上帝
[00:11:04.000 --> 00:11:06.000]  我們開始選擇呢
[00:11:06.000 --> 00:11:10.000]  不要跟上帝那麼親近
[00:11:10.000 --> 00:11:11.000]  那個不是
[00:11:11.000 --> 00:11:13.000]  沒有信耶穌的人會這樣
[00:11:13.000 --> 00:11:14.000]  我的經驗裡面
[00:11:14.000 --> 00:11:16.000]  信耶穌也會這樣
[00:11:16.000 --> 00:11:20.000]  幹嘛跟上帝那麼親呢
[00:11:20.000 --> 00:11:22.000]  跟上帝太靠近
[00:11:22.000 --> 00:11:26.000]  會出問題的
[00:11:26.000 --> 00:11:27.000]  他一不小心
[00:11:27.000 --> 00:11:28.000]  他叫我去做什麼事
[00:11:28.000 --> 00:11:29.000]  我又不願意
[00:11:29.000 --> 00:11:33.000]  那怎麼辦呢
[00:11:33.000 --> 00:11:35.000]  以後隱含了對上帝呢
[00:11:35.000 --> 00:11:38.000]  對上帝很恐怖
[00:11:38.000 --> 00:11:40.000]  其實有一個原因
[00:11:40.000 --> 00:11:41.000]  我們要去檢查裡面
[00:11:41.000 --> 00:11:44.000]  有沒有隱藏的罪
[00:11:44.000 --> 00:11:49.000]  只有罪會讓我們對上帝恐懼
[00:11:49.000 --> 00:11:53.000]  只有罪讓我們不能明白上帝的心意
[00:11:53.000 --> 00:11:54.000]  所以罪的力量呢
[00:11:54.000 --> 00:11:56.000]  在我們情感裡面呢
[00:11:56.000 --> 00:11:59.000]  會讓我們不斷的不想
[00:11:59.000 --> 00:12:01.000]  所以不想面對上帝呢
[00:12:01.000 --> 00:12:03.000]  就可以不想聚會
[00:12:03.000 --> 00:12:04.000]  不想面對上帝呢
[00:12:04.000 --> 00:12:06.000]  那就不要看聖經
[00:12:06.000 --> 00:12:07.000]  不想面對上帝呢
[00:12:07.000 --> 00:12:08.000]  我們就覺得
[00:12:08.000 --> 00:12:12.000]  那就是可以不禱告就不禱告
[00:12:12.000 --> 00:12:13.000]  任何形態
[00:12:13.000 --> 00:12:16.000]  讓我們跟上帝會有接近的機會呢
[00:12:16.000 --> 00:12:17.000]  因為罪的力量
[00:12:17.000 --> 00:12:19.000]  會大到一個地步
[00:12:19.000 --> 00:12:20.000]  讓我們好像沒有知覺
[00:12:20.000 --> 00:12:23.000]  我們覺得只是我現在軟弱
[00:12:23.000 --> 00:12:24.000]  只是我現在怎麼樣
[00:12:24.000 --> 00:12:25.000]  碰到什麼問題
[00:12:25.000 --> 00:12:29.000]  其實不是 是罪
[00:12:29.000 --> 00:12:30.000]  整個聖經裡面
[00:12:30.000 --> 00:12:31.000]  是告訴我們一件事
[00:12:31.000 --> 00:12:34.000]  是罪會讓我們對神有恐懼
[00:12:34.000 --> 00:12:39.000]  我們害怕到祂面前來
[00:12:39.000 --> 00:12:40.000]  沒有什麼方法
[00:12:40.000 --> 00:12:45.000]  可以讓我們免除那個恐懼
[00:12:45.000 --> 00:12:49.000]  除非我們把罪從我們生命拿走
[00:12:49.000 --> 00:12:50.000]  躲避神的面
[00:12:50.000 --> 00:12:52.000]  不是只有那個不信主
[00:12:52.000 --> 00:12:53.000]  不信主他們根本沒有躲避
[00:12:53.000 --> 00:12:55.000]  他們根本就不知道
[00:12:55.000 --> 00:12:57.000]  但是誰會躲避呢
[00:12:57.000 --> 00:12:59.000]  是我們
[00:12:59.000 --> 00:13:01.000]  所以我們好好來審查
[00:13:01.000 --> 00:13:02.000]  在我們生命當中
[00:13:02.000 --> 00:13:06.000]  說到底發生了什麼事
[00:13:06.000 --> 00:13:07.000]  這是第一個
[00:13:07.000 --> 00:13:09.000]  在情感的部分
[00:13:09.000 --> 00:13:11.000]  所以亞當他們就怎麼樣
[00:13:11.000 --> 00:13:12.000]  他們說呢
[00:13:12.000 --> 00:13:13.000]  他說
[00:13:13.000 --> 00:13:16.000]  我就害怕
[00:13:16.000 --> 00:13:17.000]  他就藏起來
[00:13:17.000 --> 00:13:18.000]  第二個呢
[00:13:18.000 --> 00:13:20.000]  當他情感出來的時候呢
[00:13:20.000 --> 00:13:21.000]  他害怕呢
[00:13:21.000 --> 00:13:22.000]  他就做了什麼事呢
[00:13:22.000 --> 00:13:24.000]  他在第二個提到
[00:13:24.000 --> 00:13:26.000]  他的思想的部分
[00:13:26.000 --> 00:13:27.000]  他說呢
[00:13:27.000 --> 00:13:28.000]  他就開始解釋
[00:13:28.000 --> 00:13:29.000]  所以聖經說
[00:13:29.000 --> 00:13:32.000]  因為
[00:13:32.000 --> 00:13:33.000]  有一個原因
[00:13:33.000 --> 00:13:35.000]  為什麼藏起來
[00:13:35.000 --> 00:13:40.000]  因為我赤身肉體
[00:13:40.000 --> 00:13:45.000]  這個力量會讓我們把
[00:13:45.000 --> 00:13:47.000]  誤認事實呢
[00:13:47.000 --> 00:13:49.000]  把它變成真理
[00:13:49.000 --> 00:13:53.000]  請問亞當下方哪時候赤身肉體
[00:13:53.000 --> 00:13:55.000]  從來沒有穿過衣服啊
[00:13:55.000 --> 00:13:57.000]  從來沒有穿過啊
[00:13:57.000 --> 00:14:02.000]  從前創造的時候就沒有穿過啊
[00:14:02.000 --> 00:14:04.000]  但今天
[00:14:04.000 --> 00:14:05.000]  他突然說
[00:14:05.000 --> 00:14:08.000]  因為赤身肉體
[00:14:08.000 --> 00:14:11.000]  他用一個解釋一個理由
[00:14:11.000 --> 00:14:13.000]  因為我沒有穿衣服
[00:14:13.000 --> 00:14:16.000]  所以我跑去藏起來
[00:14:16.000 --> 00:14:21.000]  我們很容易把事實當作真理
[00:14:21.000 --> 00:14:23.000]  我越來越相信呢
[00:14:23.000 --> 00:14:27.000]  在我周遭所發生的一些事
[00:14:27.000 --> 00:14:29.000]  神都要透過這些信息呢
[00:14:29.000 --> 00:14:30.000]  來幫助我
[00:14:30.000 --> 00:14:33.000]  讓我明白一些事實
[00:14:33.000 --> 00:14:35.000]  所以這次去南投呢
[00:14:35.000 --> 00:14:37.000]  因為去中興新村
[00:14:37.000 --> 00:14:39.000]  所以我就去拜訪一位我的親戚
[00:14:39.000 --> 00:14:41.000]  大概有七八年沒有去過
[00:14:41.000 --> 00:14:43.000]  就沒有去過
[00:14:43.000 --> 00:14:45.000]  那其實我回去我有一個想法
[00:14:45.000 --> 00:14:47.000]  因為我想去
[00:14:47.000 --> 00:14:48.000]  就是
[00:14:48.000 --> 00:14:50.000]  算是致謝啦
[00:14:50.000 --> 00:14:51.000]  致謝
[00:14:51.000 --> 00:14:52.000]  那為什麼呢
[00:14:52.000 --> 00:14:54.000]  在年輕的時候呢
[00:14:54.000 --> 00:14:56.000]  就在這個親戚家呢
[00:14:56.000 --> 00:14:58.000]  他們有很好的照顧
[00:14:58.000 --> 00:15:00.000]  在我媽媽年輕的時候
[00:15:00.000 --> 00:15:02.000]  大概十幾歲的時候
[00:15:02.000 --> 00:15:03.000]  二十幾歲
[00:15:03.000 --> 00:15:04.000]  那個歷史我不太清楚
[00:15:04.000 --> 00:15:05.000]  但是我一直知道呢
[00:15:05.000 --> 00:15:07.000]  就是
[00:15:07.000 --> 00:15:08.000]  這位親戚呢
[00:15:08.000 --> 00:15:11.000]  他們對我媽媽有很好的照顧
[00:15:11.000 --> 00:15:13.000]  住在他們家裡過
[00:15:13.000 --> 00:15:15.000]  所以我很想回去
[00:15:15.000 --> 00:15:16.000]  回去致謝
[00:15:16.000 --> 00:15:19.000]  剛好有機會
[00:15:19.000 --> 00:15:22.000]  但是呢當中的一個老人家呢
[00:15:22.000 --> 00:15:24.000]  就是先生呢
[00:15:24.000 --> 00:15:26.000]  他就已經被阻截去了
[00:15:26.000 --> 00:15:28.000]  那這家也是很特別
[00:15:28.000 --> 00:15:29.000]  這家是我
[00:15:29.000 --> 00:15:30.000]  我知道我媽媽娘家
[00:15:30.000 --> 00:15:32.000]  唯一姓祖的家庭
[00:15:32.000 --> 00:15:34.000]  就我媽娘娘家那一個部分
[00:15:34.000 --> 00:15:35.000]  他們在聚會所聚會
[00:15:35.000 --> 00:15:40.000]  我知道他們是唯一姓祖的家庭
[00:15:40.000 --> 00:15:41.000]  那去的時候呢
[00:15:41.000 --> 00:15:44.000]  那我就
[00:15:44.000 --> 00:15:45.000]  就拜訪的時候呢
[00:15:45.000 --> 00:15:48.000]  就去到
[00:15:48.000 --> 00:15:50.000]  其實他就是我的舅公
[00:15:50.000 --> 00:15:52.000]  舅公跟神婆
[00:15:52.000 --> 00:15:53.000]  那舅公呢
[00:15:53.000 --> 00:15:55.000]  就五年前被阻截去了
[00:15:55.000 --> 00:15:57.000]  那其實呢他們家也
[00:15:57.000 --> 00:15:58.000]  後來我們知道
[00:15:58.000 --> 00:16:00.000]  那他們也沒有特別告訴我們
[00:16:00.000 --> 00:16:02.000]  那聽我舅舅們是說呢
[00:16:02.000 --> 00:16:05.000]  他們就覺得我們
[00:16:05.000 --> 00:16:06.000]  雖然很親
[00:16:06.000 --> 00:16:08.000]  但是他覺得還是不要告訴我們
[00:16:08.000 --> 00:16:09.000]  因為對他們來講
[00:16:09.000 --> 00:16:11.000]  我們家就是沒有大人了嘛
[00:16:11.000 --> 00:16:13.000]  就是我爸爸媽媽都不在
