
[00:00:00.000 --> 00:00:05.000]  好神師妹讓我們在仁天主義話的耳先讓我們一起同心同志低頭禱告
[00:04:36.000 --> 00:04:39.000]  最近最惹我生氣的是什麼呢
[00:04:39.000 --> 00:04:44.000]  就是買一個充電器
[00:04:44.000 --> 00:04:50.000]  原來有一個朋友送了一部
[00:04:50.000 --> 00:04:52.000]  也很舊的電腦給我
[00:04:52.000 --> 00:04:56.000]  他送給我其實也是壞的
[00:04:56.000 --> 00:04:59.000]  不過他給我當玩具玩一下
[00:04:59.000 --> 00:05:02.000]  我玩了好幾個月
[00:05:02.000 --> 00:05:04.000]  因為自己很忙
[00:05:04.000 --> 00:05:07.000]  做了充電器
[00:05:07.000 --> 00:05:09.000]  但是他發覺充電器不太有用
[00:05:09.000 --> 00:05:10.000]  就去買了
[00:05:10.000 --> 00:05:12.000]  買回來後是一模一樣的
[00:05:12.000 --> 00:05:15.000]  誰知道買回來就覺得很奇怪
[00:05:15.000 --> 00:05:19.000]  原裝的和買回來的新的差那麼遠
[00:05:19.000 --> 00:05:21.000]  那個重量
[00:05:21.000 --> 00:05:24.000]  充電器也有用
[00:05:24.000 --> 00:05:27.000]  就想著沒什麼問題
[00:05:27.000 --> 00:05:29.000]  越插越熱
[00:05:29.000 --> 00:05:30.000]  搞不定
[00:05:30.000 --> 00:05:32.000]  再弄多一會
[00:05:32.000 --> 00:05:34.000]  那個熱的程度
[00:05:34.000 --> 00:05:37.000]  已經令到我很不安心
[00:05:37.000 --> 00:05:40.000]  就上網去問
[00:05:40.000 --> 00:05:44.000]  為什麼買個新充電器這樣
[00:05:44.000 --> 00:05:46.000]  賣給你那個人是不回答你
[00:05:46.000 --> 00:05:50.000]  但是後來就上網
[00:05:50.000 --> 00:05:51.000]  有些人查過
[00:05:51.000 --> 00:05:56.000]  原來假的充電器
[00:05:56.000 --> 00:05:58.000]  那個重量是差很多的
[00:05:58.000 --> 00:06:01.000]  因為裡面有些零件
[00:06:01.000 --> 00:06:03.000]  不是先進了
[00:06:03.000 --> 00:06:05.000]  而是減了
[00:06:05.000 --> 00:06:08.000]  所以表面看來是很真的
[00:06:08.000 --> 00:06:10.000]  是一模一樣的
[00:06:10.000 --> 00:06:13.000]  但是原來是不能用的
[00:06:13.000 --> 00:06:15.000]  是造假的
[00:06:15.000 --> 00:06:16.000]  為什麼人們要這樣做呢
[00:06:16.000 --> 00:06:18.000]  因為買回來也不是便宜
[00:06:18.000 --> 00:06:20.000]  那個充電器
[00:06:20.000 --> 00:06:23.000]  上價大約一百多元加紙左右
[00:06:23.000 --> 00:06:25.000]  我買的時候是二十多元
[00:06:25.000 --> 00:06:28.000]  價錢也反映一些事實
[00:06:28.000 --> 00:06:32.000]  但是想著不會是假的吧
[00:06:32.000 --> 00:06:34.000]  誰知道都是充積著
[00:06:34.000 --> 00:06:35.000]  這麼多假貨
[00:06:35.000 --> 00:06:37.000]  後來原來再看看
[00:06:37.000 --> 00:06:39.000]  原來很多人買這些充電器
[00:06:39.000 --> 00:06:40.000]  都有同一個問題
[00:06:40.000 --> 00:06:42.000]  都說其實被人騙就預料到了
[00:06:42.000 --> 00:06:44.000]  買這些這麼便宜的東西
[00:06:44.000 --> 00:06:45.000]  去原廠買
[00:06:45.000 --> 00:06:47.000]  我當然不會去原廠買
[00:06:47.000 --> 00:06:50.000]  因為機器本身都是玩具
[00:06:50.000 --> 00:06:51.000]  弄回來
[00:06:51.000 --> 00:06:52.000]  我有種成功感
[00:06:52.000 --> 00:06:54.000]  其實不是可以用的
[00:06:54.000 --> 00:06:57.000]  不過如果我們這種造假的心態
[00:06:57.000 --> 00:07:01.000]  我發現到其實周遭都有
[00:07:01.000 --> 00:07:04.000]  吐肉了聖靈世界裡面
[00:07:04.000 --> 00:07:06.000]  就會更加危險
[00:07:06.000 --> 00:07:09.000]  因為這樣會造就了很多假的信徒
[00:07:09.000 --> 00:07:11.000]  本身他未必想假的
[00:07:11.000 --> 00:07:14.000]  但是因為這些假的信息
[00:07:14.000 --> 00:07:17.000]  假的福音傳了給他們
[00:07:17.000 --> 00:07:19.000]  他們就變成一個假的信徒
[00:07:19.000 --> 00:07:23.000]  那就造成了教會一個很大的問題
[00:07:23.000 --> 00:07:25.000]  因為造了這些假的信徒之後
[00:07:25.000 --> 00:07:29.000]  這些假信徒都以為自己是一個真的信徒
[00:07:29.000 --> 00:07:31.000]  在這樣的結局之下
[00:07:31.000 --> 00:07:34.000]  他繼續衍生的就是一些錯誤的福音
[00:07:34.000 --> 00:07:37.000]  錯誤的信徒的凡顯
[00:07:37.000 --> 00:07:40.000]  於是乎這種假的現象
[00:07:40.000 --> 00:07:43.000]  就變成越來越普遍
[00:07:43.000 --> 00:07:44.000]  而教會越來越
[00:07:44.000 --> 00:07:46.000]  也都不能夠分辨到
[00:07:46.000 --> 00:07:49.000]  真的信徒和假的信徒有什麼分別
[00:07:49.000 --> 00:07:53.000]  甚至真的信徒會被人覺得
[00:07:53.000 --> 00:07:55.000]  他們才是假的
[00:07:55.000 --> 00:07:57.000]  這個現象其實已經反映在
[00:07:57.000 --> 00:08:00.000]  今時今日這個世界裡面
[00:08:00.000 --> 00:08:04.000]  我們常常有句有些名人說
[00:08:04.000 --> 00:08:05.000]  「真的假不了」
[00:08:05.000 --> 00:08:09.000]  其實真的不是真的假不了
[00:08:09.000 --> 00:08:13.000]  但是真的會被人去污衊成為假
[00:08:13.000 --> 00:08:15.000]  那真的就會變成怎麼樣
[00:08:15.000 --> 00:08:18.000]  會蒙受很多逼迫
[00:08:18.000 --> 00:08:20.000]  而今天的教會
[00:08:20.000 --> 00:08:21.000]  其實真的信徒
[00:08:21.000 --> 00:08:25.000]  其實面對這類型的逼迫是很常有的
[00:08:25.000 --> 00:08:27.000]  所以為什麼當很多信徒
[00:08:27.000 --> 00:08:30.000]  特別是我最近又接觸到一個的時候
[00:08:30.000 --> 00:08:31.000]  他都很掙扎
[00:08:31.000 --> 00:08:33.000]  他說為什麼今時今日
[00:08:33.000 --> 00:08:37.000]  我們做真的信徒是那麼困難的呢
[00:08:37.000 --> 00:08:39.000]  我毫不猶豫地跟他說
[00:08:39.000 --> 00:08:42.000]  真的信徒在假的世界裡面
[00:08:42.000 --> 00:08:45.000]  是會遇到更多的逼迫
[00:08:45.000 --> 00:08:46.000]  因為假的信徒
[00:08:46.000 --> 00:08:49.000]  當他成為主流的時候
[00:08:49.000 --> 00:08:53.000]  真的信徒會反而被人指為假的
[00:08:53.000 --> 00:08:55.000]  在這樣的情況之下
[00:08:55.000 --> 00:08:56.000]  你只有兩個選擇
[00:08:56.000 --> 00:08:57.000]  一個選擇
[00:08:57.000 --> 00:09:00.000]  你繼續跟著他們去假
[00:09:00.000 --> 00:09:01.000]  另一個可能性
[00:09:01.000 --> 00:09:08.000]  就是你面對他們對你帶來的那種迫害
[00:09:08.000 --> 00:09:09.000]  而這種情況
[00:09:09.000 --> 00:09:11.000]  在今天這段聖經裡面
[00:09:11.000 --> 00:09:13.000]  就最好反映出來了
[00:09:13.000 --> 00:09:14.000]  今天的聖經說什麼呢
[00:09:14.000 --> 00:09:16.000]  我再讀一次好不好
[00:09:16.000 --> 00:09:17.000]  我們去看看這段聖經
[00:09:17.000 --> 00:09:25.000]  看看一班應該是很有神學基礎的人
[00:09:25.000 --> 00:09:27.000]  叫做法尼賽人
[00:09:27.000 --> 00:09:28.000]  去看看這班人
[00:09:28.000 --> 00:09:30.000]  他們的信仰狀態
[00:09:30.000 --> 00:09:33.000]  假的情況是怎麼樣
[00:09:33.000 --> 00:09:36.000]  然後我們或者可以透過這段聖經
[00:09:36.000 --> 00:09:38.000]  幫助我們不會跌入
[00:09:38.000 --> 00:09:40.000]  一個假的信徒的現象
[00:09:40.000 --> 00:09:42.000]  或者至少不會去妥協了
[00:09:42.000 --> 00:09:45.000]  妥協了在假信徒的傳遞
[00:09:45.000 --> 00:09:47.000]  或者逼迫之下
[00:09:47.000 --> 00:09:48.000]  好 我一起讀
[00:09:48.000 --> 00:09:55.000]  馬太福音第22章第41節
[00:09:55.000 --> 00:09:59.000]  法尼賽人聚集的時候
[00:09:59.000 --> 00:10:01.000]  耶穌問他們說
[00:10:01.000 --> 00:10:05.000]  論到基督你們的意見如何
[00:10:05.000 --> 00:10:07.000]  他是誰的子孫呢
[00:10:07.000 --> 00:10:11.000]  他們說是大衛的子孫
[00:10:11.000 --> 00:10:12.000]  耶穌說
[00:10:12.000 --> 00:10:15.000]  這樣大衛被聖靈感動
[00:10:15.000 --> 00:10:17.000]  怎麼稱他為主
[00:10:17.000 --> 00:10:20.000]  說主對我主說
[00:10:20.000 --> 00:10:22.000]  你坐在我的右邊
[00:10:22.000 --> 00:10:26.000]  讓我把你仇敵放在你的腳下
[00:10:26.000 --> 00:10:29.000]  大衛既稱他為主
[00:10:29.000 --> 00:10:32.000]  他怎麼樣又是大衛的子孫呢
[00:10:32.000 --> 00:10:36.000]  他們沒有一個人能回答一言
[00:10:36.000 --> 00:10:44.000]  從那日以後也沒有人敢再問他什麼
[00:10:44.000 --> 00:10:47.000]  在這段聖經裏面其實是承接前文
[00:10:47.000 --> 00:10:49.000]  我們才剛剛講完法尼賽人
[00:10:49.000 --> 00:10:52.000]  走來去問耶穌一條問題
[00:10:52.000 --> 00:10:55.000]  就是說律法當中最大
[00:10:55.000 --> 00:10:59.000]  或者最重要那一條是什麼
[00:10:59.000 --> 00:11:02.000]  但是我們知道耶穌也都看得通
[00:11:02.000 --> 00:11:06.000]  這幫人他們的鬼詐
[00:11:06.000 --> 00:11:09.000]  希望用一種標題式的信仰
[00:11:09.000 --> 00:11:13.000]  來成為他們的一個基礎
[00:11:13.000 --> 00:11:18.000]  但是耶穌正是反對這一種標題式的信仰
[00:11:18.000 --> 00:11:20.000]  只是拿著某一句聖經
[00:11:20.000 --> 00:11:23.000]  盡心盡聖盡意愛我主愛神
[00:11:23.000 --> 00:11:25.000]  這樣就完成了
[00:11:25.000 --> 00:11:28.000]  他不想人跌入一種這樣的狀態
[00:11:28.000 --> 00:11:34.000]  今天既然耶穌看到這幫人來到祂的面前
[00:11:34.000 --> 00:11:36.000]  有這種錯誤
[00:11:36.000 --> 00:11:40.000]  耶穌也都不放過這個機會
[00:11:40.000 --> 00:11:44.000]  其實耶穌明不明白這幫人根本不相信祂
[00:11:44.000 --> 00:11:45.000]  祂其實明白的
[00:11:45.000 --> 00:11:47.000]  但是不相信一件事
[00:11:47.000 --> 00:11:49.000]  耶穌從來不會說
[00:11:49.000 --> 00:11:53.000]  在祂最後都未到來臨
[00:11:53.000 --> 00:11:55.000]  真的完全否定主的時候
[00:11:55.000 --> 00:11:57.000]  不放過任何一個機會跟祂談到
[00:11:57.000 --> 00:12:00.000]  其實我們作為基督徒也都要明白
[00:12:00.000 --> 00:12:02.000]  有些人可能來到我們當中
[00:12:02.000 --> 00:12:03.000]  可能你會認識他
[00:12:03.000 --> 00:12:04.000]  他對基督教很反感
[00:12:04.000 --> 00:12:07.000]  不過他來到和你對話
[00:12:07.000 --> 00:12:09.000]  你不要說不要跟他說
[00:12:09.000 --> 00:12:11.000]  反正他來都是挑戰我的
[00:12:11.000 --> 00:12:14.000]  再跟他說他不會信主的
[00:12:14.000 --> 00:12:17.000]  你不要用這種態度
[00:12:17.000 --> 00:12:19.000]  耶穌其實在這裡做了一個很好的見證給我們看
[00:12:19.000 --> 00:12:21.000]  明知這幫人是這樣
[00:12:21.000 --> 00:12:24.000]  但是耶穌仍然把握到
[00:12:24.000 --> 00:12:27.000]  你願意來我就願意跟你說
[00:12:27.000 --> 00:12:29.000]  好像我在神學院老師那樣說
[00:12:29.000 --> 00:12:31.000]  我經常都用這個例子
[00:12:31.000 --> 00:12:34.000]  我說老師為什麼你上課那麼多東西你不說
[00:12:34.000 --> 00:12:36.000]  是在我下課之後問你
[00:12:36.000 --> 00:12:38.000]  你才會再告訴我們
[00:12:38.000 --> 00:12:40.000]  他說你有追求的人
[00:12:40.000 --> 00:12:42.000]  我就多說一點給你聽
[00:12:42.000 --> 00:12:44.000]  如果你沒有追求的
[00:12:44.000 --> 00:12:47.000]  你要知道的東西我已經說了給你聽
[00:12:47.000 --> 00:12:48.000]  接不接受是一回事
[00:12:48.000 --> 00:12:50.000]  但是你不小心問
[00:12:50.000 --> 00:12:54.000]  就是你會沉甘究底
[00:12:54.000 --> 00:12:58.000]  這幫法尼塞人既然來到耶穌基督的面前
[00:12:58.000 --> 00:13:01.000]  四十一節說他們來到祂面前聚集
[00:13:01.000 --> 00:13:04.000]  走來去問耶穌
[00:13:04.000 --> 00:13:06.000]  這幫人既然來到問耶穌
[00:13:06.000 --> 00:13:08.000]  也把握了這個機會
[00:13:08.000 --> 00:13:13.000]  來幫助他們去明白真理
[00:13:13.000 --> 00:13:16.000]  所以我在這裡這個段落
[00:13:16.000 --> 00:13:20.000]  從二十二章第四十一至四十五節裡面
[00:13:20.000 --> 00:13:21.000]  我給一個副題
[00:13:21.000 --> 00:13:26.000]  它叫做為這幫人帶來有衝擊性的屬靈反思
[00:13:26.000 --> 00:13:29.000]  傳福音的起始點
[00:13:29.000 --> 00:13:35.000]  不是只是叫人想不想得到神的祝福
[00:13:35.000 --> 00:13:39.000]  也都不是教會有英文班
[00:13:39.000 --> 00:13:40.000]  有電腦班
[00:13:40.000 --> 00:13:42.000]  有報稅班
[00:13:42.000 --> 00:13:46.000]  甚至有健康操、讚美操
[00:13:46.000 --> 00:13:52.000]  教會的福音的起始點從來不是這些
[00:13:52.000 --> 00:13:56.000]  因為這些東西只不過是用來吸引一些
[00:13:56.000 --> 00:14:00.000]  只是喜歡得到這些東西的人
[00:14:00.000 --> 00:14:02.000]  而不是得到福音的人
[00:14:02.000 --> 00:14:04.000]  當然有些人就說
[00:14:04.000 --> 00:14:05.000]  他來到我順便
[00:14:05.000 --> 00:14:06.000]  當他有興趣的時候
[00:14:06.000 --> 00:14:07.000]  他來到
[00:14:07.000 --> 00:14:09.000]  那我就把福音傳給他聽
[00:14:09.000 --> 00:14:11.000]  你可以這樣說
[00:14:11.000 --> 00:14:12.000]  不過他的心來到
[00:14:12.000 --> 00:14:15.000]  根本不是想要這東西
[00:14:15.000 --> 00:14:16.000]  那你跟他說
[00:14:16.000 --> 00:14:19.000]  福音到時候他只會覺得
[00:14:19.000 --> 00:14:22.000]  我來的不是要求這些東西
[00:14:22.000 --> 00:14:24.000]  光眼雲煙
[00:14:24.000 --> 00:14:25.000]  你說是殺種的
[00:14:25.000 --> 00:14:26.000]  牧師
[00:14:26.000 --> 00:14:28.000]  殺種不是這樣殺的
[00:14:28.000 --> 00:14:33.000]  福音的核心是要讓人正面面對
[00:14:33.000 --> 00:14:36.000]  他自己靈性上面一些的需要
[00:14:36.000 --> 00:14:40.000]  真正的靈性需要
[00:14:40.000 --> 00:14:42.000]  什麼跳舞
[00:14:42.000 --> 00:14:44.000]  電腦班
[00:14:44.000 --> 00:14:45.000]  甚至以前我們教會
[00:14:45.000 --> 00:14:48.000]  突然間要搞跆拳道班
[00:14:48.000 --> 00:14:49.000]  或者有些人說
[00:14:49.000 --> 00:14:51.000]  你想得到更多上帝的祝福
[00:14:51.000 --> 00:14:53.000]  這種只不過是鼓勵了人
[00:14:53.000 --> 00:14:57.000]  在淑靈上面的一種貪婪
[00:14:57.000 --> 00:14:59.000]  甚至在聖經裡面記載了
[00:14:59.000 --> 00:15:01.000]  凡是這些開心時刻
[00:15:01.000 --> 00:15:02.000]  都不荒好野的
[00:15:02.000 --> 00:15:05.000]  譬如你《愛歌書》第五章
[00:15:05.000 --> 00:15:08.000]  第十五節裡面
[00:15:08.000 --> 00:15:10.000]  曾經說過
[00:15:10.000 --> 00:15:12.000]  你的意識理論當中是很開心
[00:15:12.000 --> 00:15:14.000]  但是這些開心過後
[00:15:14.000 --> 00:15:18.000]  可能會演變成為悲哀
[00:15:18.000 --> 00:15:20.000]  真正傳福音是要讓
[00:15:20.000 --> 00:15:24.000]  為傳福音的對象
[00:15:24.000 --> 00:15:27.000]  帶來在靈性上面的衝擊
[00:15:27.000 --> 00:15:28.000]  簡單的說
[00:15:28.000 --> 00:15:31.000]  要在靈性上面有反思
[00:15:31.000 --> 00:15:34.000]  如果你不用到他有反思
[00:15:34.000 --> 00:15:36.000]  你就讓上帝的說話
[00:15:36.000 --> 00:15:37.000]  幫他成為有反思
[00:15:37.000 --> 00:15:40.000]  如果上帝真的要拯救那個人
[00:15:40.000 --> 00:15:43.000]  連上帝的說話都不能使他有反思
[00:15:43.000 --> 00:15:45.000]  上帝就可能再要下手
[00:15:45.000 --> 00:15:48.000]  當上帝下手他都不反思的話
[00:15:48.000 --> 00:15:50.000]  那就Game Over
[00:15:50.000 --> 00:15:52.000]  也證明那個人真的不信
[00:15:52.000 --> 00:15:54.000]  耶穌來到這一刻
[00:15:54.000 --> 00:15:56.000]  面對這幫法尼塞人
[00:15:56.000 --> 00:15:58.000]  他來到問
[00:15:58.000 --> 00:16:02.000]  至少有打開一個探求的機會
[00:16:02.000 --> 00:16:05.000]  所以耶穌為他們帶來一個衝擊
[00:16:05.000 --> 00:16:07.000]  我們看看他們問些什麼
[00:16:07.000 --> 00:16:09.000]  耶穌為他們帶來什麼衝擊
[00:16:09.000 --> 00:16:11.000]  他們問什麼問題
[00:16:11.000 --> 00:16:18.000]  42節 耶穌問他們說
[00:16:18.000 --> 00:16:21.000]  論到基督你們的意見如何呢
[00:16:21.000 --> 00:16:24.000]  他是誰的子孫呢
[00:16:24.000 --> 00:16:27.000]  耶穌把握這個時間
[00:16:27.000 --> 00:16:30.000]  你既然來到問我這麼多問題
[00:16:30.000 --> 00:16:32.000]  律法哪一條是最重要
[00:16:32.000 --> 00:16:34.000]  不如打蛇隨棍上
[00:16:34.000 --> 00:16:36.000]  我問你回頭
[00:16:36.000 --> 00:16:39.000]  你是法尼塞人
[00:16:39.000 --> 00:16:42.000]  你們是一班懂得舊約聖經的人
[00:16:42.000 --> 00:16:44.000]  我就問你一個很重要的問題
[00:16:44.000 --> 00:16:48.000]  基督 Christ
[00:16:48.000 --> 00:16:55.000]  或者用現代的說法叫受高者
[00:16:55.000 --> 00:16:56.000]  你們有什麼意見呢
[00:16:56.000 --> 00:16:58.000]  隨便發表
[00:16:58.000 --> 00:17:02.000]  他是誰的子孫呢
[00:17:02.000 --> 00:17:06.000]  這個問題很特別
[00:17:06.000 --> 00:17:09.000]  因為在這個問題裡
[00:17:09.000 --> 00:17:12.000]  分開了幾個部份
[00:17:12.000 --> 00:17:14.000]  特別是四個部份
[00:17:14.000 --> 00:17:17.000]  很值得我們細心思想一下
[00:17:17.000 --> 00:17:20.000]  耶穌為這班人帶來什麼衝擊
[00:17:20.000 --> 00:17:22.000]  我們先看看他們的回答
[00:17:22.000 --> 00:17:24.000]  他們回答說
[00:17:24.000 --> 00:17:27.000]  是大衛的子孫
[00:17:27.000 --> 00:17:32.000]  好像專家似的
[00:17:32.000 --> 00:17:34.000]  不用再商議
[00:17:34.000 --> 00:17:36.000]  又不用再討論
[00:17:36.000 --> 00:17:38.000]  他們潛意識已經給你答案
[00:17:38.000 --> 00:17:40.000]  馬上回答耶穌
[00:17:40.000 --> 00:17:42.000]  是大衛的子孫
[00:17:42.000 --> 00:17:44.000]  耶穌延續他的問題
[00:17:44.000 --> 00:17:46.000]  第四個部份
[00:17:46.000 --> 00:17:49.000]  既然是按照你的答案
[00:17:49.000 --> 00:17:52.000]  大衛被聖靈感動
[00:17:52.000 --> 00:17:55.000]  為什麼他會說這番話呢
[00:17:55.000 --> 00:17:57.000]  以下這番話從哪裡來的
[00:17:57.000 --> 00:17:59.000]  在詩篇第110篇
[00:17:59.000 --> 00:18:05.000]  我們一會兒會再詳細去看這段聖經的內容
[00:18:05.000 --> 00:18:06.000]  但這段聖經說
[00:18:06.000 --> 00:18:08.000]  主對我主說
[00:18:08.000 --> 00:18:10.000]  你坐在我的右邊
[00:18:10.000 --> 00:18:12.000]  讓我把你仇敵
[00:18:12.000 --> 00:18:18.000]  放在你的腳下
[00:18:18.000 --> 00:18:22.000]  大衛就反問他們了
[00:18:22.000 --> 00:18:25.000]  耶穌反問他們
[00:18:25.000 --> 00:18:30.000]  既然大衛稱主
[00:18:30.000 --> 00:18:36.000]  他又怎樣會成為大衛的子孫呢
[00:18:36.000 --> 00:18:39.000]  讀到這裏你應該一頭霧水
[00:18:39.000 --> 00:18:41.000]  應該一頭霧水
[00:18:41.000 --> 00:18:44.000]  如果你說我很清楚
[00:18:44.000 --> 00:18:47.000]  那我想你真的可能
[00:18:47.000 --> 00:18:52.000]  懂得一些原文聖經或熟讀那段聖經
[00:18:52.000 --> 00:18:54.000]  究竟是什麼內容
[00:18:54.000 --> 00:18:55.000]  耶穌問這個問題
[00:18:55.000 --> 00:19:00.000]  既然你們說
[00:19:00.000 --> 00:19:03.000]  基督是大衛的子孫
[00:19:03.000 --> 00:19:05.000]  那為什麼大衛會說出這番話
[00:19:05.000 --> 00:19:06.000]  主對我主說
[00:19:06.000 --> 00:19:08.000]  你坐在我的右邊
[00:19:08.000 --> 00:19:10.000]  讓我把你仇敵
[00:19:10.000 --> 00:19:13.000]  放在你的腳下呢
[00:19:13.000 --> 00:19:15.000]  而大衛也是他的子孫
[00:19:15.000 --> 00:19:19.000]  那為什麼大衛會稱這個為主呢
[00:19:19.000 --> 00:19:22.000]  有一種矛盾在裏面
[00:19:22.000 --> 00:19:25.000]  究竟誰稱誰為主呢
[00:19:25.000 --> 00:19:29.000]  大衛稱高立的王是主
[00:19:29.000 --> 00:19:31.000]  還是另外有一個主
[00:19:31.000 --> 00:19:34.000]  來稱大衛是王是主
[00:19:34.000 --> 00:19:37.000]  還是大衛稱兩個都是主呢
[00:19:37.000 --> 00:19:41.000]  這段聖經應該有一連串這些問題
[00:19:41.000 --> 00:19:43.000]  我們細心讀一讀
[00:19:43.000 --> 00:19:47.000]  先看看耶穌問他們的問題
[00:19:47.000 --> 00:19:48.000]  第一部分
[00:19:48.000 --> 00:19:52.000]  耶穌問他們有什麼想法
[00:19:52.000 --> 00:19:54.000]  這句話很有趣
[00:19:54.000 --> 00:19:56.000]  耶穌首先提出
