
[00:00:00.000 --> 00:00:04.500]  讓我們一起同心再次在上主的面前一同去仰望
[00:03:31.400 --> 00:03:35.800]  用了很多傳統聽上去好像很順耳
[00:03:35.800 --> 00:03:38.700]  很合情理的一些教導
[00:03:38.700 --> 00:03:41.100]  而我們今天的信徒
[00:03:41.100 --> 00:03:45.500]  也很自然地用英文說subscribe
[00:03:45.500 --> 00:03:48.700]  我們去同樣接受一些舊有的觀念
[00:03:48.700 --> 00:03:52.800]  譬如在同樣剛剛所看的那段經文裡面
[00:03:52.800 --> 00:03:56.400]  耶穌談論到誰是祂的真正的家人裡面
[00:03:56.400 --> 00:04:01.100]  這個世界有誰說尊重父母
[00:04:01.100 --> 00:04:05.900]  孝敬父母不是一件天一樣的重要事情
[00:04:05.900 --> 00:04:08.300]  家庭是我們的首要
[00:04:08.300 --> 00:04:12.900]  譬如好像今天我們碰巧遇著母親節
[00:04:12.900 --> 00:04:18.100]  你對你的母親有什麼表現呢
[00:04:18.100 --> 00:04:20.300]  如果你今天不跟你母親
[00:04:20.300 --> 00:04:23.100]  去吃一頓飯送一件禮物
[00:04:23.100 --> 00:04:26.200]  或者洗到她開開心心弄一束花的話
[00:04:26.200 --> 00:04:28.800]  你今天也很難過
[00:04:28.800 --> 00:04:30.300]  世人是這樣想的
[00:04:30.300 --> 00:04:32.300]  信徒是不是這樣想呢
[00:04:32.300 --> 00:04:36.200]  不做是不是等於不孝呢
[00:04:37.200 --> 00:04:40.700]  這種觀念自然又放在教會裡面
[00:04:40.700 --> 00:04:43.300]  所以今天我相信十間教會
[00:04:43.300 --> 00:04:45.000]  我不敢說十間
[00:04:45.000 --> 00:04:46.600]  至少以馬來尼不是
[00:04:46.600 --> 00:04:48.800]  我相信十間教會有九間
[00:04:48.800 --> 00:04:52.500]  今天教會崇拜一定將它變成母親節主日
[00:04:52.500 --> 00:04:57.000]  在裡面又為母親大做文章
[00:04:57.000 --> 00:04:58.900]  其實我很討厭這種做法
[00:04:58.900 --> 00:05:00.800]  我不怕告訴大家
[00:05:00.800 --> 00:05:02.100]  討厭的原因是什麼
[00:05:02.100 --> 00:05:03.800]  在教會裡面
[00:05:03.800 --> 00:05:06.300]  女性不一定是母親
[00:05:06.900 --> 00:05:08.200]  可能做人的女兒
[00:05:08.200 --> 00:05:10.300]  可能有些是不結婚
[00:05:10.300 --> 00:05:12.300]  難道你說那些
[00:05:12.300 --> 00:05:17.300]  就被排除開在母親節主日裡面嗎
[00:05:17.300 --> 00:05:21.900]  是一種對於高舉人的節期
[00:05:21.900 --> 00:05:24.900]  對於人一種討好的做法
[00:05:24.900 --> 00:05:28.300]  在教會裡面很喜歡做這些東西
[00:05:28.300 --> 00:05:31.800]  做了之後其實反面來算
[00:05:31.800 --> 00:05:35.800]  其實你是歧視那些女性在姊妹當中
[00:05:35.800 --> 00:05:37.900]  她是沒有結婚或者不是做媽媽的
[00:05:37.900 --> 00:05:40.400]  所以這種種的
[00:05:40.400 --> 00:05:44.100]  傳統舊有觀念
[00:05:44.100 --> 00:05:47.000]  我們是需要很小心地去辨識
[00:05:47.000 --> 00:05:48.500]  特別我們作為信徒
[00:05:48.500 --> 00:05:50.500]  不是說傳統是要這樣做
[00:05:50.500 --> 00:05:51.800]  聽起來也挺好
[00:05:51.800 --> 00:05:53.500]  我們做了是沒有錯的
[00:05:53.500 --> 00:05:55.200]  大家開心而已
[00:05:55.200 --> 00:05:57.800]  如果你是這樣想的時候
[00:05:57.800 --> 00:06:01.700]  你就沒有做到一種在聖經所陳述的
[00:06:01.700 --> 00:06:04.000]  辨別諸靈的做法
[00:06:05.200 --> 00:06:07.800]  諸靈的意思就是各種人的思維
[00:06:07.800 --> 00:06:09.300]  各種靈性
[00:06:09.300 --> 00:06:12.700]  他們有不同的動機在背後
[00:06:12.700 --> 00:06:15.800]  我們要辨識清楚
[00:06:15.800 --> 00:06:16.600]  如果不是很容易
[00:06:16.600 --> 00:06:18.300]  我們就隨波逐流
[00:06:18.300 --> 00:06:22.000]  並且在這些隨波逐流的過程當中
[00:06:22.000 --> 00:06:23.100]  我們的信
[00:06:23.100 --> 00:06:25.200]  以及我們的屬靈生命
[00:06:25.200 --> 00:06:27.100]  漸漸就開始墮落下去
[00:06:27.100 --> 00:06:29.800]  這個是今天我們所看的
[00:06:29.800 --> 00:06:31.900]  但是很可惜今天的教會
[00:06:32.300 --> 00:06:36.000]  卻是很多時候用這些傳統的思想
[00:06:36.000 --> 00:06:40.000]  來去鑒定是否一間成功的教會
[00:06:40.000 --> 00:06:41.400]  來到今天
[00:06:41.400 --> 00:06:43.000]  第十三章
[00:06:43.000 --> 00:06:46.900]  馬蹄寫到來到第十二章
[00:06:46.900 --> 00:06:50.300]  說了屬神的指紋是怎樣之後
[00:06:50.300 --> 00:06:55.700]  哪些是真的能夠進入到神的家裡面的一份子之後呢
[00:06:55.700 --> 00:06:58.700]  應該說完了是吧
[00:07:00.400 --> 00:07:03.200]  在這個基督教教會裡面也是這樣說的
[00:07:03.200 --> 00:07:04.400]  信了主就可以了
[00:07:04.400 --> 00:07:05.800]  信了主
[00:07:05.800 --> 00:07:07.200]  神教的一份子
[00:07:07.200 --> 00:07:08.800]  OK
[00:07:08.800 --> 00:07:10.000]  是不是
[00:07:10.000 --> 00:07:14.500]  這就是今天教會其中一個最大的問題
[00:07:14.500 --> 00:07:17.400]  經常說是傳福音
[00:07:17.400 --> 00:07:19.300]  用傳福音去包裝自己
[00:07:19.300 --> 00:07:20.500]  包裝得多麼屬靈
[00:07:20.500 --> 00:07:23.100]  教會其實是一個最主要
[00:07:23.100 --> 00:07:24.800]  最大的部分
[00:07:24.800 --> 00:07:27.300]  是今天教會很多時候不做的
[00:07:27.300 --> 00:07:30.300]  就是在屬靈的生命上的栽培
[00:07:31.400 --> 00:07:35.400]  而要在屬靈生命上要好好栽培的話
[00:07:35.400 --> 00:07:41.400]  我們就必須要準確地去領受上帝的信息
[00:07:41.400 --> 00:07:47.400]  如果我們不能夠準確地領受上帝的信息的時候
[00:07:47.400 --> 00:07:49.400]  你受到什麼樣的栽培
[00:07:49.400 --> 00:07:52.400]  很簡單
[00:07:52.400 --> 00:07:56.400]  如果我們教一個小朋友
[00:07:58.400 --> 00:08:00.400]  有些東西很熱的
[00:08:00.400 --> 00:08:03.400]  你要吃東西
[00:08:03.400 --> 00:08:04.400]  吃東西才長大
[00:08:04.400 --> 00:08:05.400]  好
[00:08:05.400 --> 00:08:06.400]  吃東西要長大
[00:08:06.400 --> 00:08:07.400]  但是有些東西很熱的
[00:08:07.400 --> 00:08:08.400]  你不要心急
[00:08:08.400 --> 00:08:09.400]  慢慢吃
[00:08:09.400 --> 00:08:10.400]  教他慢慢吃
[00:08:10.400 --> 00:08:11.400]  我很記得我媽媽
[00:08:11.400 --> 00:08:13.400]  我小時候
[00:08:13.400 --> 00:08:15.400]  小時候吃粥
[00:08:15.400 --> 00:08:17.400]  你喜歡吃粥嗎
[00:08:17.400 --> 00:08:18.400]  我其實很喜歡吃粥
[00:08:18.400 --> 00:08:21.400]  不過現在因為糖尿病邊緣不敢吃了
[00:08:21.400 --> 00:08:24.400]  邊緣而已
[00:08:24.400 --> 00:08:26.400]  所以還沒有正式吃
[00:08:26.400 --> 00:08:27.400]  但是我媽媽就教我了
[00:08:28.400 --> 00:08:30.400]  吃粥千萬不要急
[00:08:30.400 --> 00:08:32.400]  要怎麼吃
[00:08:32.400 --> 00:08:34.400]  拿一隻湯匙
[00:08:34.400 --> 00:08:38.400]  鋪邊來舀粥來吃
[00:08:38.400 --> 00:08:41.400]  我們小時候不懂的時候
[00:08:41.400 --> 00:08:43.400]  就說這碗粥這麼好吃
[00:08:43.400 --> 00:08:44.400]  我最喜歡吃皮蛋瘦肉粥
[00:08:44.400 --> 00:08:46.400]  我很喜歡吃皮蛋瘦肉粥
[00:08:46.400 --> 00:08:49.400]  一下子就把湯匙插進去
[00:08:49.400 --> 00:08:51.400]  先撈皮蛋
[00:08:51.400 --> 00:08:53.400]  大家知道怎麼煮皮蛋瘦肉粥嗎
[00:08:53.400 --> 00:08:54.400]  皮蛋瘦肉粥
[00:08:54.400 --> 00:08:56.400]  皮蛋不是煮的
[00:08:56.400 --> 00:08:59.400]  是用熱粥來煮熟
[00:08:59.400 --> 00:09:01.400]  其實本來已經醃了
[00:09:01.400 --> 00:09:05.400]  一撈皮蛋上來
[00:09:05.400 --> 00:09:07.400]  你一吃就中招了
[00:09:07.400 --> 00:09:08.400]  中什麼招
[00:09:08.400 --> 00:09:09.400]  你立刻就拉傷
[00:09:09.400 --> 00:09:11.400]  我媽媽從小到大
[00:09:11.400 --> 00:09:12.400]  不要心急
[00:09:12.400 --> 00:09:14.400]  拿一隻湯匙
[00:09:14.400 --> 00:09:17.400]  慢慢鋪著碗邊來舀粥吃
[00:09:17.400 --> 00:09:18.400]  為什麼
[00:09:18.400 --> 00:09:20.400]  為什麼
[00:09:20.400 --> 00:09:22.400]  要問這些問題
[00:09:23.400 --> 00:09:28.400]  因為原來接觸碗邊的粥
[00:09:28.400 --> 00:09:30.400]  會快一點凍的
[00:09:30.400 --> 00:09:35.400]  所以你鋪著碗邊來舀
[00:09:35.400 --> 00:09:36.400]  你很想吃
[00:09:36.400 --> 00:09:37.400]  心急想吃一點
[00:09:37.400 --> 00:09:40.400]  那裡是比較沒那麼熱的地方
[00:09:40.400 --> 00:09:42.400]  原來有這麼多東西
[00:09:42.400 --> 00:09:43.400]  這些是什麼東西
[00:09:43.400 --> 00:09:45.400]  教導
[00:09:45.400 --> 00:09:48.400]  如果訊息不準確的時候教你
[00:09:48.400 --> 00:09:49.400]  不要緊
[00:09:49.400 --> 00:09:50.400]  喜歡吃就吃
[00:09:50.400 --> 00:09:52.400]  現在的人是這樣教小朋友
[00:09:52.400 --> 00:09:53.400]  喜歡吃就吃
[00:09:53.400 --> 00:09:54.400]  吃多久
[00:09:54.400 --> 00:09:56.400]  世界都不知道有多久
[00:09:56.400 --> 00:09:59.400]  那就快點吃
[00:09:59.400 --> 00:10:00.400]  如果是這樣
[00:10:00.400 --> 00:10:02.400]  你就不能夠準確知道
[00:10:02.400 --> 00:10:04.400]  為什麼要有這樣的做法
[00:10:04.400 --> 00:10:09.400]  談論到準確領受訊息
[00:10:09.400 --> 00:10:11.400]  十三章
[00:10:11.400 --> 00:10:17.400]  先做一點背景研究或者陳述
[00:10:21.400 --> 00:10:25.400]  很多信徒對於馬太公對十三章殺種的比喻
[00:10:25.400 --> 00:10:27.400]  就
[00:10:27.400 --> 00:10:30.400]  很猴急的
[00:10:30.400 --> 00:10:31.400]  對不起
[00:10:31.400 --> 00:10:33.400]  我要用一個這樣的字眼來形容
[00:10:33.400 --> 00:10:34.400]  很猴急
[00:10:34.400 --> 00:10:36.400]  為什麼
[00:10:36.400 --> 00:10:40.400]  因為你聽得太多這段聖經的講道
[00:10:40.400 --> 00:10:44.400]  已經講到這段聖經爛到一個地步
[00:10:44.400 --> 00:10:46.400]  你都不知道哪個是對哪個是錯
[00:10:46.400 --> 00:10:48.400]  所以一看到這段聖經
[00:10:48.400 --> 00:10:51.400]  大家就一起爬下去
[00:10:51.400 --> 00:10:53.400]  去看究竟那些種子在哪裡
[00:10:53.400 --> 00:10:55.400]  那些種子在哪裡生長
[00:10:55.400 --> 00:10:57.400]  然後就用那些種子來鑽定一個人
[00:10:57.400 --> 00:10:59.400]  信主好不信主好
[00:10:59.400 --> 00:11:01.400]  接著就下一個問題
[00:11:01.400 --> 00:11:03.400]  那你是不是信主
[00:11:03.400 --> 00:11:06.400]  十個傳道人
[00:11:06.400 --> 00:11:09.400]  我不敢多講五個是這個意思
[00:11:09.400 --> 00:11:11.400]  有兩個就好一點
[00:11:11.400 --> 00:11:12.400]  多看兩本色經書
[00:11:12.400 --> 00:11:13.400]  講多一點
[00:11:15.400 --> 00:11:20.400]  我們將所有的焦點都放在那些種子那裡
[00:11:20.400 --> 00:11:21.400]  怎樣生長
[00:11:21.400 --> 00:11:27.400]  因為我們的和合本的標題
[00:11:27.400 --> 00:11:31.400]  是叫做殺種的比喻
[00:11:31.400 --> 00:11:37.400]  我們就投射我們所有的專注都在那些種子那裡
[00:11:37.400 --> 00:11:42.400]  但是如果我們仔細看回這個比喻的
[00:11:43.400 --> 00:11:45.400]  其他的英文譯本
[00:11:45.400 --> 00:11:50.400]  你們都會發現到他們的比喻的標題是叫做
[00:11:50.400 --> 00:11:53.400]  The parable of the sower
[00:11:53.400 --> 00:12:00.400]  整個比喻是講關於殺種的人
[00:12:00.400 --> 00:12:02.400]  而不是那些種子
[00:12:02.400 --> 00:12:08.400]  所以當我們去看這段聖經的時候
[00:12:08.400 --> 00:12:12.400]  入手點不是那些種子怎樣生長
[00:12:12.400 --> 00:12:13.400]  那接著你是不是信主
[00:12:13.400 --> 00:12:14.400]  還是不信主
[00:12:14.400 --> 00:12:17.400]  怎樣信主怎樣
[00:12:17.400 --> 00:12:18.400]  不是
[00:12:18.400 --> 00:12:23.400]  而是講這個殺種的人的動機
[00:12:23.400 --> 00:12:28.400]  所以這段聖經我今天給了一個標題
[00:12:28.400 --> 00:12:30.400]  如果大家在你的程序表上面
[00:12:30.400 --> 00:12:32.400]  我在昨晚再次
[00:12:32.400 --> 00:12:35.400]  這段聖經我寫了已經超過兩年
[00:12:35.400 --> 00:12:40.400]  不過這兩年裡面不斷做很多的研究
[00:12:40.400 --> 00:12:42.400]  我給了一個題目叫做
[00:12:42.400 --> 00:12:46.400]  如何聽到上帝說話中的神水
[00:12:46.400 --> 00:12:47.400]  我要加個中字
[00:12:47.400 --> 00:12:50.400]  我昨晚覺得加個中字下去會好一點
[00:12:50.400 --> 00:12:55.400]  怎樣能夠聽到上帝說話裡面的神水
[00:12:55.400 --> 00:12:58.400]  How can we pick up the essence of God's word
[00:12:58.400 --> 00:13:01.400]  那你會說
[00:13:01.400 --> 00:13:02.400]  哇牧師你搞什麼
[00:13:02.400 --> 00:13:04.400]  我聽了這麼多年都沒有人這樣講
[00:13:04.400 --> 00:13:06.400]  那我今天聽聽看
[00:13:06.400 --> 00:13:08.400]  看看是不是在聖經裡面
[00:13:09.400 --> 00:13:12.400]  講到溝通和上帝溝通
[00:13:12.400 --> 00:13:14.400]  基督徒經常講祈禱
[00:13:14.400 --> 00:13:17.400]  一會我們有機會再略略講講祈禱
[00:13:17.400 --> 00:13:22.400]  其實作為基督徒其中一樣很重要的事情
[00:13:22.400 --> 00:13:29.400]  就是對於怎樣去準確領受上帝的信息的內容
[00:13:29.400 --> 00:13:32.400]  基督的教導
[00:13:32.400 --> 00:13:34.400]  基督的傳導
[00:13:34.400 --> 00:13:38.400]  其實不只是道的內容這麼簡單
[00:13:38.400 --> 00:13:42.400]  而是你有沒有這個身份去接受
[00:13:42.400 --> 00:13:45.400]  聽得不明白裡面的東西
[00:13:45.400 --> 00:13:47.400]  所以為什麼十二章尾要講
[00:13:47.400 --> 00:13:49.400]  你是不是屬於神家的一份子
[00:13:49.400 --> 00:13:51.400]  就是這個原因
[00:13:51.400 --> 00:13:52.400]  是呢
[00:13:52.400 --> 00:13:54.400]  你繼續看第十三章就有這個意思
[00:13:54.400 --> 00:13:55.400]  不是的
[00:13:55.400 --> 00:13:57.400]  你聽十三章的時候
[00:13:57.400 --> 00:13:58.400]  你就會發覺
[00:13:58.400 --> 00:14:00.400]  關我什麼事
[00:14:00.400 --> 00:14:02.400]  看看今天是關你什麼事
[00:14:02.400 --> 00:14:04.400]  還是你真的是神家的一份子
[00:14:04.400 --> 00:14:06.400]  學習做基督徒
[00:14:06.400 --> 00:14:09.400]  其實就好像拍拖一樣
[00:14:09.400 --> 00:14:12.400]  拍拖是怎樣的
[00:14:12.400 --> 00:14:13.400]  有沒有人拍過拖
[00:14:13.400 --> 00:14:16.400]  十句祈禱都要有拍過拖
[00:14:16.400 --> 00:14:18.400]  結了婚的都拍過拖
[00:14:18.400 --> 00:14:19.400]  肯定
[00:14:19.400 --> 00:14:21.400]  未結婚的都拍過拖
[00:14:21.400 --> 00:14:23.400]  有這樣的機會
[00:14:23.400 --> 00:14:25.400]  拍拖的特色是什麼
[00:14:25.400 --> 00:14:26.400]  拍拖的特色就是
[00:14:26.400 --> 00:14:29.400]  你要在整個拍拖的過程當中
[00:14:29.400 --> 00:14:32.400]  你去明白對方喜歡什麼
[00:14:32.400 --> 00:14:34.400]  不喜歡什麼
[00:14:37.400 --> 00:14:39.400]  是不是這樣的
[00:14:39.400 --> 00:14:41.400]  當然是這樣
[00:14:41.400 --> 00:14:43.400]  我不敢講其他人
[00:14:43.400 --> 00:14:44.400]  我講我自己
[00:14:44.400 --> 00:14:46.400]  我跟師母拍拖的時候
[00:14:46.400 --> 00:14:49.400]  她講每一句說話
[00:14:49.400 --> 00:14:51.400]  你要很仔細聽清楚
[00:14:51.400 --> 00:14:55.400]  你聽錯了
[00:14:55.400 --> 00:14:59.400]  作了一個錯誤的回應
[00:14:59.400 --> 00:15:02.400]  聽側
[00:15:02.400 --> 00:15:04.400]  她客氣一點就告訴你
[00:15:04.400 --> 00:15:07.400]  我不是這樣想的
[00:15:07.400 --> 00:15:09.400]  重則
[00:15:09.400 --> 00:15:12.400]  那天就憋著氣
[00:15:12.400 --> 00:15:14.400]  不說話
[00:15:14.400 --> 00:15:17.400]  她可能這樣想
[00:15:17.400 --> 00:15:20.400]  都不知道她明不明白我說什麼
[00:15:20.400 --> 00:15:24.400]  最嚴重的狀態就是什麼
[00:15:24.400 --> 00:15:26.400]  就是分手
[00:15:26.400 --> 00:15:28.400]  這個人跟我都不通的
[00:15:28.400 --> 00:15:30.400]  談不攏的
[00:15:30.400 --> 00:15:33.400]  不攏就不要拍拖
[00:15:33.400 --> 00:15:36.400]  無謂之後天天叫殺
[00:15:36.400 --> 00:15:39.400]  作為一個基督徒
[00:15:39.400 --> 00:15:42.400]  其實你的人生整個過程
[00:15:42.400 --> 00:15:45.400]  就好像拍拖的戀人
[00:15:45.400 --> 00:15:48.400]  又好像同一個
[00:15:48.400 --> 00:15:50.400]  你的親密的室友
[00:15:50.400 --> 00:15:52.400]  我們叫做閨密
[00:15:52.400 --> 00:15:55.400]  的一種關係
[00:15:55.400 --> 00:16:00.400]  你們溝通有自己獨特的一套方式
[00:16:00.400 --> 00:16:03.400]  你在溝通的過程當中
[00:16:03.400 --> 00:16:05.400]  你是會去嘗試明白
[00:16:05.400 --> 00:16:09.400]  她的用字用詞的特別的用意
[00:16:09.400 --> 00:16:15.400]  而不是一般人可以去明白的
[00:16:15.400 --> 00:16:18.400]  尤其是
[00:16:18.400 --> 00:16:20.400]  尤其是
[00:16:20.400 --> 00:16:23.400]  如果你想知道那個人的關係
[00:16:23.400 --> 00:16:25.400]  到一個什麼程度呢
[00:16:26.400 --> 00:16:30.400]  很簡單的
[00:16:30.400 --> 00:16:33.400]  在公眾場合裡面
[00:16:33.400 --> 00:16:36.400]  他們在對話的過程當中
[00:16:36.400 --> 00:16:38.400]  你留意一下聽一下
[00:16:38.400 --> 00:16:41.400]  可能你每句說話
[00:16:41.400 --> 00:16:43.400]  你都聽得明白他裡面說什麼
[00:16:43.400 --> 00:16:45.400]  不過你未必明白
[00:16:45.400 --> 00:16:48.400]  他們兩個之間溝通的原意
[00:16:48.400 --> 00:16:50.400]  和意思是什麼
[00:16:50.400 --> 00:16:52.400]  不信你又問一下惠東彭寧
[00:16:52.400 --> 00:16:54.400]  是不是啊
[00:16:54.400 --> 00:16:57.400]  或是李先生李太太
[00:16:57.400 --> 00:16:59.400]  老夫老妻
[00:16:59.400 --> 00:17:01.400]  有時候有些事情
[00:17:01.400 --> 00:17:03.400]  不用說太多一句話
[00:17:03.400 --> 00:17:05.400]  但你會明白
[00:17:05.400 --> 00:17:07.400]  我記得有一次
[00:17:07.400 --> 00:17:09.400]  有個弟兄
[00:17:09.400 --> 00:17:11.400]  在教會崇拜完之後
[00:17:11.400 --> 00:17:14.400]  就和我這樣說
[00:17:14.400 --> 00:17:16.400]  他說你兒子很聰明
[00:17:16.400 --> 00:17:19.400]  我知道他想怎樣
[00:17:19.400 --> 00:17:23.400]  我說你兒子又知道他想怎樣
[00:17:23.400 --> 00:17:25.400]  聽得明白這句話
[00:17:25.400 --> 00:17:27.400]  我有個弟兄
[00:17:27.400 --> 00:17:29.400]  完崇拜見到我
[00:17:29.400 --> 00:17:33.400]  他說你兒子好像知道你想怎樣
[00:17:33.400 --> 00:17:36.400]  我說你兒子怎麼知道我想怎樣
[00:17:36.400 --> 00:17:38.400]  他說我只是瞪一瞪
[00:17:38.400 --> 00:17:42.400]  看到你眼睛眨一眨過他
[00:17:42.400 --> 00:17:44.400]  他已經知道你不喜歡
[00:17:44.400 --> 00:17:47.400]  他在做這件事
[00:17:47.400 --> 00:17:52.400]  我不需要說多少
[00:17:52.400 --> 00:17:55.400]  就可以把意思傳達給別人
[00:17:55.400 --> 00:17:58.400]  今天我們說的這個比喻篇
[00:17:58.400 --> 00:18:02.400]  其實是打開我們和上帝之間
[00:18:02.400 --> 00:18:07.400]  能夠溝通的渠道的經文
[00:18:07.400 --> 00:18:09.400]  如果你不明白第十三章
[00:18:09.400 --> 00:18:12.400]  你跟著這裡頭一部分
[00:18:12.400 --> 00:18:14.400]  你往後你所有
[00:18:14.400 --> 00:18:17.400]  你不會明白上帝怎樣啟示
[00:18:17.400 --> 00:18:19.400]  在馬太福甚至成本聖經
[00:18:19.400 --> 00:18:22.400]  以及在你的人生當中
[00:18:22.400 --> 00:18:25.400]  你不明白怎樣掌握上帝的心思意念
[00:18:25.400 --> 00:18:27.400]  你就浮浮沉沉
[00:18:27.400 --> 00:18:30.400]  好像做基督徒那樣浮浮在很多地方
[00:18:30.400 --> 00:18:31.400]  侍宮裡面
[00:18:31.400 --> 00:18:34.400]  但是你從來不明白上帝的心思意念
[00:18:34.400 --> 00:18:39.400]  因為上帝原來和你我之間
[00:18:39.400 --> 00:18:43.400]  搭了一道很獨特的連線
[00:18:43.400 --> 00:18:49.400]  這個連線我稱之為神國的虛擬網絡
[00:18:49.400 --> 00:18:53.400]  神國的VPN
[00:18:53.400 --> 00:18:56.400]  將我們和上帝有一個直接的交流
[00:18:56.400 --> 00:19:00.400]  而是身邊的人會不明白的
[00:19:00.400 --> 00:19:03.400]  今天我們在這個世界裡面
[00:19:03.400 --> 00:19:08.400]  會在一個不信的世界當中
[00:19:08.400 --> 00:19:11.400]  怎樣能夠準確地去領受上帝的意思
[00:19:11.400 --> 00:19:14.400]  仍然可以去實踐上帝的說話
[00:19:14.400 --> 00:19:17.400]  不會被周遭的人去影響到
[00:19:17.400 --> 00:19:20.400]  我們就需要有神國的VPN
[00:19:20.400 --> 00:19:21.400]  很好的運用
[00:19:21.400 --> 00:19:23.400]  所以我將會接下來
[00:19:23.400 --> 00:19:28.400]  在第十三章的頭二十三節裡面
