
[00:00:00.000 --> 00:00:02.440]  我們在聆聽主道而先
[00:02:26.880 --> 00:02:28.880]  歐洲的境界裡面
[00:02:28.880 --> 00:02:30.880]  不超過九十天
[00:02:30.880 --> 00:02:32.880]  不然就會罰款
[00:02:32.880 --> 00:02:34.880]  所以因為行程
[00:02:34.880 --> 00:02:36.880]  是這麼緊密的緣故
[00:02:36.880 --> 00:02:38.880]  於是乎很多弟兄姊妹
[00:02:38.880 --> 00:02:40.880]  很把握機會
[00:02:40.880 --> 00:02:42.880]  經常會跟我約見
[00:02:42.880 --> 00:02:44.880]  為什麼要約見呢?
[00:02:44.880 --> 00:02:46.880]  因為其實他們在他們的教會當中
[00:02:46.880 --> 00:02:47.880]  首先
[00:02:47.880 --> 00:02:49.880]  在法國的教會他們
[00:02:49.880 --> 00:02:51.880]  到現在都還沒有牧者
[00:02:51.880 --> 00:02:53.880]  可以長期在他們當中牧養
[00:02:53.880 --> 00:02:55.880]  所以在他們的
[00:02:55.880 --> 00:02:57.880]  靈性裡面有很多的掙扎
[00:02:57.880 --> 00:02:59.880]  其實呢
[00:02:59.880 --> 00:03:01.880]  我自己這麼說
[00:03:01.880 --> 00:03:03.880]  能夠在教會裡面有一個牧者
[00:03:03.880 --> 00:03:05.880]  能夠長期
[00:03:05.880 --> 00:03:07.880]  去帶領
[00:03:07.880 --> 00:03:09.880]  其實是一件很難得的事
[00:03:09.880 --> 00:03:10.880]  我還記得
[00:03:10.880 --> 00:03:12.880]  第一天我去到法國的時候
[00:03:12.880 --> 00:03:14.880]  有個姊妹
[00:03:14.880 --> 00:03:16.880]  馬上打電話來
[00:03:16.880 --> 00:03:18.880]  因為教會給我那個電話號碼
[00:03:18.880 --> 00:03:20.880]  然後她就馬上打電話來
[00:03:20.880 --> 00:03:22.880]  她說牧師我要馬上約你
[00:03:22.880 --> 00:03:24.880]  今天下午就見面
[00:03:24.880 --> 00:03:26.880]  我剛剛下機而已
[00:03:26.880 --> 00:03:28.880]  她說沒辦法
[00:03:28.880 --> 00:03:30.880]  因為你三個月時間很快就過
[00:03:30.880 --> 00:03:32.880]  我要盡快見你
[00:03:32.880 --> 00:03:34.880]  我要盡兔心中情
[00:03:34.880 --> 00:03:36.880]  我知道這個
[00:03:36.880 --> 00:03:38.880]  情況其實在
[00:03:38.880 --> 00:03:40.880]  特別歐洲的教會
[00:03:40.880 --> 00:03:42.880]  是很常有的現象
[00:03:42.880 --> 00:03:44.880]  特別是對於一些信徒
[00:03:44.880 --> 00:03:46.880]  他們是對自己的靈性
[00:03:46.880 --> 00:03:48.880]  是很關心
[00:03:48.880 --> 00:03:50.880]  他們的教託
[00:03:50.880 --> 00:03:52.880]  是很體重的時候
[00:03:52.880 --> 00:03:54.880]  他們都很希望能夠有一個牧者
[00:03:54.880 --> 00:03:56.880]  幫助他們能夠
[00:03:56.880 --> 00:03:58.880]  很好的去承擔
[00:03:58.880 --> 00:04:00.880]  於是乎我經常的其中一個活動
[00:04:00.880 --> 00:04:02.880]  就是去到不同的
[00:04:02.880 --> 00:04:04.880]  大仙姊妹或者她的家
[00:04:04.880 --> 00:04:06.880]  或者是她的店鋪
[00:04:06.880 --> 00:04:08.880]  如果她是
[00:04:08.880 --> 00:04:10.880]  打工的有時候就會
[00:04:10.880 --> 00:04:12.880]  趁她是因為她多數都做餐館
[00:04:12.880 --> 00:04:14.880]  趁她下場的時間
[00:04:14.880 --> 00:04:16.880]  就會約在
[00:04:16.880 --> 00:04:18.880]  可能甚至是餐館裡面
[00:04:18.880 --> 00:04:20.880]  或者在其他附近的
[00:04:20.880 --> 00:04:22.880]  一些餐廳裡面
[00:04:22.880 --> 00:04:24.880]  去約見
[00:04:24.880 --> 00:04:26.880]  跟她談談
[00:04:26.880 --> 00:04:28.880]  你知道在歐洲其實
[00:04:28.880 --> 00:04:30.880]  如果你要去約見
[00:04:30.880 --> 00:04:32.880]  一個大仙姊妹去餐館
[00:04:32.880 --> 00:04:34.880]  除非你去那些
[00:04:34.880 --> 00:04:36.880]  本地人的餐館
[00:04:36.880 --> 00:04:38.880]  不然最耐坐的地方
[00:04:38.880 --> 00:04:40.880]  就叫做麥當勞
[00:04:40.880 --> 00:04:42.880]  大家要知道
[00:04:42.880 --> 00:04:44.880]  麥當勞在歐洲來看
[00:04:44.880 --> 00:04:46.880]  其實是一些貴的東西
[00:04:46.880 --> 00:04:48.880]  不是一般
[00:04:48.880 --> 00:04:50.880]  閒情逸致去坐的地方
[00:04:50.880 --> 00:04:52.880]  吃東西其實
[00:04:52.880 --> 00:04:54.880]  相對是比較貴的餐館
[00:04:54.880 --> 00:04:56.880]  但是有一次
[00:04:56.880 --> 00:04:58.880]  有一個弟兄就說
[00:04:58.880 --> 00:05:00.880]  穆斯洋我想約你見面
[00:05:00.880 --> 00:05:02.880]  我說好啊
[00:05:02.880 --> 00:05:04.880]  他說你什麼時候有時間
[00:05:04.880 --> 00:05:06.880]  我說我剛剛得窗口時間
[00:05:06.880 --> 00:05:08.880]  你可以約我大約兩個小時
[00:05:08.880 --> 00:05:10.880]  他說既然是這樣
[00:05:10.880 --> 00:05:12.880]  不如我開車來
[00:05:12.880 --> 00:05:14.880]  車你
[00:05:14.880 --> 00:05:16.880]  接你之後就去附近一間
[00:05:16.880 --> 00:05:18.880]  麥當勞坐下談談
[00:05:18.880 --> 00:05:20.880]  我一些屬靈上的
[00:05:20.880 --> 00:05:22.880]  一些掙扎
[00:05:22.880 --> 00:05:24.880]  去到那個
[00:05:24.880 --> 00:05:26.880]  那間餐館的時候
[00:05:26.880 --> 00:05:28.880]  那個弟兄泊好車
[00:05:28.880 --> 00:05:30.880]  一下車
[00:05:30.880 --> 00:05:32.880]  之後
[00:05:32.880 --> 00:05:34.880]  我就看到
[00:05:34.880 --> 00:05:36.880]  整個麥當勞的
[00:05:36.880 --> 00:05:38.880]  停車場
[00:05:38.880 --> 00:05:40.880]  滿地鋪滿
[00:05:40.880 --> 00:05:42.880]  一粒粒栗子
[00:05:42.880 --> 00:05:44.880]  的果實
[00:05:44.880 --> 00:05:46.880]  鋪滿地上
[00:05:46.880 --> 00:05:48.880]  有些栗子
[00:05:48.880 --> 00:05:50.880]  還被車輪爆了
[00:05:50.880 --> 00:05:52.880]  爆出來的
[00:05:52.880 --> 00:05:54.880]  肉真是又黃又大粒
[00:05:54.880 --> 00:05:56.880]  首先
[00:05:56.880 --> 00:05:58.880]  我很喜歡吃栗子的
[00:05:58.880 --> 00:06:00.880]  我一看到栗子
[00:06:00.880 --> 00:06:02.880]  我好像放光了
[00:06:02.880 --> 00:06:04.880]  還有通地都是栗子
[00:06:04.880 --> 00:06:06.880]  我當然
[00:06:06.880 --> 00:06:08.880]  想想都不要放過
[00:06:08.880 --> 00:06:10.880]  既然有些栗子丟在地上
[00:06:10.880 --> 00:06:12.880]  不如一會
[00:06:12.880 --> 00:06:14.880]  見完面之後
[00:06:14.880 --> 00:06:16.880]  出來撿幾粒回家
[00:06:16.880 --> 00:06:18.880]  煲湯
[00:06:18.880 --> 00:06:20.880]  我很喜歡吃栗子
[00:06:20.880 --> 00:06:22.880]  接著去到餐館的時候
[00:06:22.880 --> 00:06:24.880]  跟那個弟兄談的時候
[00:06:24.880 --> 00:06:26.880]  那個弟兄
[00:06:26.880 --> 00:06:28.880]  去
[00:06:28.880 --> 00:06:30.880]  買完兩杯茶過來之後
[00:06:30.880 --> 00:06:32.880]  我就跟他說
[00:06:32.880 --> 00:06:34.880]  好奇為什麼
[00:06:34.880 --> 00:06:36.880]  這裡這麼多栗子的呢
[00:06:36.880 --> 00:06:38.880]  一個盛產栗子呢
[00:06:38.880 --> 00:06:40.880]  就是
[00:06:40.880 --> 00:06:42.880]  有很多栗子的
[00:06:42.880 --> 00:06:44.880]  甜品
[00:06:44.880 --> 00:06:46.880]  接著他就
[00:06:46.880 --> 00:06:48.880]  不說話
[00:06:48.880 --> 00:06:50.880]  後來見我這麼著約
[00:06:50.880 --> 00:06:52.880]  問到栗子的時候
[00:06:52.880 --> 00:06:54.880]  他就這樣說
[00:06:54.880 --> 00:06:56.880]  牧師你很喜歡吃栗子嗎
[00:06:56.880 --> 00:06:58.880]  我說是呀我很喜歡吃栗子
[00:06:58.880 --> 00:07:00.880]  他說我都聽聞
[00:07:00.880 --> 00:07:02.880]  你都很節儉
[00:07:02.880 --> 00:07:04.880]  不如這樣
[00:07:04.880 --> 00:07:06.880]  一會兒我們談完之後
[00:07:06.880 --> 00:07:08.880]  我陪你去超級市場
[00:07:08.880 --> 00:07:10.880]  買栗子
[00:07:10.880 --> 00:07:12.880]  我就很不明白
[00:07:12.880 --> 00:07:14.880]  既然通地都栗子
[00:07:14.880 --> 00:07:16.880]  為什麼不撿幾粒回去
[00:07:16.880 --> 00:07:18.880]  我又不是
[00:07:18.880 --> 00:07:20.880]  吃得很多
[00:07:20.880 --> 00:07:22.880]  因為栗子吃得多都壞胃
[00:07:22.880 --> 00:07:24.880]  但是他這樣問的時候
[00:07:24.880 --> 00:07:26.880]  我就說反正一會兒
[00:07:26.880 --> 00:07:28.880]  外面都有
[00:07:28.880 --> 00:07:30.880]  我一會兒完了出去撿幾粒
[00:07:30.880 --> 00:07:32.880]  接著就說牧師你不要這麼節儉
[00:07:32.880 --> 00:07:34.880]  我陪你去買
[00:07:34.880 --> 00:07:38.880]  我就更加不明白
[00:07:38.880 --> 00:07:40.880]  但是一直不明白
[00:07:40.880 --> 00:07:42.880]  就一直談
[00:07:42.880 --> 00:07:44.880]  談很多他屬靈上的掙扎
[00:07:44.880 --> 00:07:46.880]  怎樣去處理
[00:07:46.880 --> 00:07:48.880]  接著最後他見到我
[00:07:48.880 --> 00:07:50.880]  就說都差不多時間了
[00:07:50.880 --> 00:07:52.880]  我要回去開工了
[00:07:52.880 --> 00:07:54.880]  我載你回去你家
[00:07:54.880 --> 00:07:56.880]  我就說都不要緊
[00:07:56.880 --> 00:07:58.880]  等我撿幾粒栗子
[00:07:58.880 --> 00:08:00.880]  他就說不要了不要撿栗子了
[00:08:00.880 --> 00:08:02.880]  我說為什麼
[00:08:02.880 --> 00:08:04.880]  反正都沒有人要
[00:08:04.880 --> 00:08:06.880]  那些栗子都掉在地上
[00:08:06.880 --> 00:08:08.880]  他說牧師那些不是栗子來的
[00:08:08.880 --> 00:08:10.880]  我說什麼
[00:08:10.880 --> 00:08:12.880]  這麼漂亮
[00:08:12.880 --> 00:08:14.880]  粒粒有殼
[00:08:14.880 --> 00:08:16.880]  肥大肉厚
[00:08:16.880 --> 00:08:18.880]  有些爆開了
[00:08:18.880 --> 00:08:20.880]  你知道栗子最難剝殼
[00:08:20.880 --> 00:08:22.880]  他說那些不是栗子來的
[00:08:22.880 --> 00:08:24.880]  他說我以前
[00:08:24.880 --> 00:08:26.880]  最初移民來到法國的時候
[00:08:26.880 --> 00:08:28.880]  都以為那些是栗子
[00:08:28.880 --> 00:08:30.880]  我都真的撿了一些回去
[00:08:30.880 --> 00:08:32.880]  煮來吃
[00:08:32.880 --> 00:08:34.880]  吃完之後
[00:08:34.880 --> 00:08:36.880]  沒多久就肚子痛了
[00:08:36.880 --> 00:08:38.880]  沒什麼大礙
[00:08:38.880 --> 00:08:40.880]  不過後來
[00:08:40.880 --> 00:08:42.880]  問了人原來那些是
[00:08:42.880 --> 00:08:44.880]  像栗子的植物來的
[00:08:44.880 --> 00:08:46.880]  那些不是真的栗子來的
[00:08:46.880 --> 00:08:48.880]  所以你見通地都是
[00:08:48.880 --> 00:08:50.880]  都沒有人會去撿
[00:08:50.880 --> 00:08:52.880]  沒有人拿去吃
[00:08:52.880 --> 00:08:54.880]  那他這件事
[00:08:54.880 --> 00:08:56.880]  到今時今日
[00:08:56.880 --> 00:08:58.880]  我都很深刻
[00:08:58.880 --> 00:09:00.880]  為什麼呢
[00:09:00.880 --> 00:09:02.880]  因為原來有些真的
[00:09:02.880 --> 00:09:04.880]  這麼漂亮這麼像
[00:09:04.880 --> 00:09:06.880]  栗子的果實
[00:09:06.880 --> 00:09:08.880]  原來根本上
[00:09:08.880 --> 00:09:10.880]  他不是栗子
[00:09:10.880 --> 00:09:12.880]  而這個世界上
[00:09:12.880 --> 00:09:14.880]  也都的而且確有很多的東西
[00:09:14.880 --> 00:09:16.880]  表面上
[00:09:16.880 --> 00:09:18.880]  真的很像
[00:09:18.880 --> 00:09:20.880]  但是原來當他實際上
[00:09:20.880 --> 00:09:22.880]  那個本質我們去細察
[00:09:22.880 --> 00:09:24.880]  和查考之後
[00:09:24.880 --> 00:09:26.880]  原來這些東西都是
[00:09:26.880 --> 00:09:28.880]  只是像而不是
[00:09:28.880 --> 00:09:30.880]  本來我們所想的那樣東西
[00:09:30.880 --> 00:09:32.880]  正所謂好看
[00:09:32.880 --> 00:09:34.880]  不好吃的東西就是這樣的情況
[00:09:34.880 --> 00:09:36.880]  如果當我們
[00:09:36.880 --> 00:09:38.880]  將同樣的觀念
[00:09:38.880 --> 00:09:40.880]  放在
[00:09:40.880 --> 00:09:42.880]  屬靈的世界裡面
[00:09:42.880 --> 00:09:44.880]  的時候其實我們
[00:09:44.880 --> 00:09:46.880]  同樣會遇見這個問題
[00:09:46.880 --> 00:09:48.880]  很多時候
[00:09:48.880 --> 00:09:50.880]  我們見到很多
[00:09:50.880 --> 00:09:52.880]  好像很競拳的事情
[00:09:52.880 --> 00:09:54.880]  好像
[00:09:54.880 --> 00:09:56.880]  很毀身在上帝的事情
[00:09:56.880 --> 00:09:58.880]  其實
[00:09:58.880 --> 00:10:00.880]  發生在教會當中
[00:10:00.880 --> 00:10:02.880]  那些人究竟是不是
[00:10:02.880 --> 00:10:04.880]  真的這麼虔誠
[00:10:04.880 --> 00:10:06.880]  這麼競拳在上帝的面前
[00:10:06.880 --> 00:10:08.880]  而去做呢
[00:10:08.880 --> 00:10:10.880]  今天我們去看這段經文
[00:10:10.880 --> 00:10:12.880]  馬太福音第七章
[00:10:12.880 --> 00:10:14.880]  第十五至二十節
[00:10:14.880 --> 00:10:16.880]  其實我們就會
[00:10:16.880 --> 00:10:18.880]  一齊思想一個題目
[00:10:18.880 --> 00:10:20.880]  識別和識別
[00:10:20.880 --> 00:10:22.880]  兩個字讀音很像
[00:10:22.880 --> 00:10:24.880]  第一個識別是
[00:10:24.880 --> 00:10:26.880]  辨識的識
[00:10:26.880 --> 00:10:28.880]  第二個是
[00:10:28.880 --> 00:10:30.880]  可識的識
[00:10:30.880 --> 00:10:32.880]  究竟我們能夠
[00:10:32.880 --> 00:10:34.880]  辨識到這些真正的
[00:10:34.880 --> 00:10:36.880]  情況是不是
[00:10:36.880 --> 00:10:38.880]  從上帝忠心
[00:10:38.880 --> 00:10:40.880]  於主的人而出的
[00:10:40.880 --> 00:10:42.880]  還是我們
[00:10:42.880 --> 00:10:44.880]  很不自然地被他
[00:10:44.880 --> 00:10:46.880]  誤導了參與
[00:10:46.880 --> 00:10:48.880]  其中最後尾
[00:10:48.880 --> 00:10:50.880]  我們竟然是可能
[00:10:50.880 --> 00:10:52.880]  得到的下場是
[00:10:52.880 --> 00:10:54.880]  完全與得救的
[00:10:54.880 --> 00:10:56.880]  生命是有相反呢
[00:10:56.880 --> 00:10:58.880]  這個就是今天我想和大家一起去看的
[00:10:58.880 --> 00:11:00.880]  這段經文的主詞
[00:11:00.880 --> 00:11:02.880]  經文亦都是一段大家很熟悉的
[00:11:02.880 --> 00:11:04.880]  經文但是
[00:11:04.880 --> 00:11:06.880]  熟悉還熟悉正如我
[00:11:06.880 --> 00:11:08.880]  經常都說越熟悉的經文就
[00:11:08.880 --> 00:11:10.880]  越容易錯解
[00:11:10.880 --> 00:11:12.880]  不如讓我們一齊去再次
[00:11:12.880 --> 00:11:14.880]  打開這段聖經馬太福音
[00:11:14.880 --> 00:11:16.880]  第七章第十五
[00:11:16.880 --> 00:11:18.880]  至二十節我們一齊
[00:11:18.880 --> 00:11:20.880]  去讀一下這段經文先
[00:11:20.880 --> 00:11:22.880]  我們打開這段聖經
[00:11:22.880 --> 00:11:24.880]  我們一齊讀
[00:11:24.880 --> 00:11:26.880]  你們要防備
[00:11:26.880 --> 00:11:28.880]  假先知
[00:11:28.880 --> 00:11:30.880]  他們到你們這裏來
[00:11:30.880 --> 00:11:32.880]  外面披著
[00:11:32.880 --> 00:11:34.880]  羊皮裏面
[00:11:34.880 --> 00:11:36.880]  卻是殘暴的狼
[00:11:36.880 --> 00:11:38.880]  憑著他們的
[00:11:38.880 --> 00:11:40.880]  果子就可以認出
[00:11:40.880 --> 00:11:42.880]  他們來
[00:11:42.880 --> 00:11:44.880]  荊棘上豈能摘葡萄呢
[00:11:44.880 --> 00:11:46.880]  則來
[00:11:46.880 --> 00:11:48.880]  屢豈能摘
[00:11:48.880 --> 00:11:50.880]  無花果呢
[00:11:50.880 --> 00:11:52.880]  這樣凡好樹
[00:11:52.880 --> 00:11:54.880]  都結好果子
[00:11:54.880 --> 00:11:56.880]  唯獨壞樹
[00:11:56.880 --> 00:11:58.880]  結壞果子
[00:11:58.880 --> 00:12:00.880]  好樹不能結壞果子
[00:12:00.880 --> 00:12:02.880]  壞樹
[00:12:02.880 --> 00:12:04.880]  不能結好果子
[00:12:04.880 --> 00:12:06.880]  凡不結
[00:12:06.880 --> 00:12:08.880]  好果子的樹就
[00:12:08.880 --> 00:12:10.880]  砍下來飄在
[00:12:10.880 --> 00:12:12.880]  火裏所以
[00:12:12.880 --> 00:12:14.880]  憑著他們的果子
[00:12:14.880 --> 00:12:16.880]  就可以認出
[00:12:16.880 --> 00:12:18.880]  他們來
[00:12:18.880 --> 00:12:20.880]  這段聖經其實是承接
[00:12:20.880 --> 00:12:22.880]  上一段的經文
[00:12:22.880 --> 00:12:24.880]  我們剛剛所談論到的
[00:12:24.880 --> 00:12:26.880]  門的問題
[00:12:26.880 --> 00:12:28.880]  其實
[00:12:28.880 --> 00:12:30.880]  耶穌基督連續在
[00:12:30.880 --> 00:12:32.880]  登山寶佛裏面所列舉的
[00:12:32.880 --> 00:12:34.880]  一些例子其實都有一個
[00:12:34.880 --> 00:12:36.880]  主要的
[00:12:36.880 --> 00:12:38.880]  脈絡其實
[00:12:38.880 --> 00:12:40.880]  很多時候解釋
[00:12:40.880 --> 00:12:42.880]  登山寶佛的
[00:12:42.880 --> 00:12:44.880]  弟兄姊妹或者木者
[00:12:44.880 --> 00:12:46.880]  都不會留意到的
[00:12:46.880 --> 00:12:48.880]  甚至可能會遺忘的
[00:12:48.880 --> 00:12:50.880]  就是說原來耶穌基督
[00:12:50.880 --> 00:12:52.880]  是一直去提醒
[00:12:52.880 --> 00:12:54.880]  在祂面前的這班門徒
[00:12:54.880 --> 00:12:56.880]  或者在聽祂講道的人
[00:12:56.880 --> 00:12:58.880]  你們需要
[00:12:58.880 --> 00:13:00.880]  去真的辨別到
[00:13:00.880 --> 00:13:02.880]  假先知或者
[00:13:02.880 --> 00:13:04.880]  假教師或者
[00:13:04.880 --> 00:13:06.880]  假冒偽善的信徒
[00:13:06.880 --> 00:13:08.880]  要作出一個很嚴正
[00:13:08.880 --> 00:13:10.880]  的警告
[00:13:10.880 --> 00:13:12.880]  這個主題其實早在第七章
[00:13:12.880 --> 00:13:14.880]  第一節到第六節裏面
[00:13:14.880 --> 00:13:16.880]  已經開始談論
[00:13:16.880 --> 00:13:18.880]  不過很多時候
[00:13:18.880 --> 00:13:20.880]  當我們去解釋登山寶佛
[00:13:20.880 --> 00:13:22.880]  很多的
[00:13:22.880 --> 00:13:24.880]  牧師傳道人
[00:13:24.880 --> 00:13:26.880]  或者甚至信徒都將他斬件
[00:13:26.880 --> 00:13:28.880]  上然後將他變成
[00:13:28.880 --> 00:13:30.880]  一種道德的教化
[00:13:30.880 --> 00:13:32.880]  或者怎樣
[00:13:32.880 --> 00:13:34.880]  造會成為一個信徒
[00:13:34.880 --> 00:13:36.880]  我再重申講多一次
[00:13:36.880 --> 00:13:38.880]  我不厭其煩
[00:13:38.880 --> 00:13:40.880]  再講多一次
[00:13:40.880 --> 00:13:42.880]  登山寶佛其實
[00:13:42.880 --> 00:13:44.880]  不是耶穌基督講一輪
[00:13:44.880 --> 00:13:46.880]  道德的教導
[00:13:46.880 --> 00:13:48.880]  NO
[00:13:48.880 --> 00:13:50.880]  不是教我們
[00:13:50.880 --> 00:13:52.880]  怎樣去
[00:13:52.880 --> 00:13:54.880]  成為一個信徒
[00:13:54.880 --> 00:13:56.880]  不是那麼簡單
[00:13:56.880 --> 00:13:58.880]  登山寶佛其實
[00:13:58.880 --> 00:14:00.880]  所講的整個的內容
[00:14:00.880 --> 00:14:02.880]  整個的背景
[00:14:02.880 --> 00:14:04.880]  耶穌是要
[00:14:04.880 --> 00:14:06.880]  無論是真的信徒
[00:14:06.880 --> 00:14:08.880]  他們要學會辨別假的先知
[00:14:08.880 --> 00:14:10.880]  假冒偽善的人
[00:14:10.880 --> 00:14:12.880]  甚至作為信徒自己
[00:14:12.880 --> 00:14:14.880]  亦都需要好好的反省
[00:14:14.880 --> 00:14:16.880]  去
[00:14:16.880 --> 00:14:18.880]  檢測下自己的
[00:14:18.880 --> 00:14:20.880]  靈性究竟我們自己
[00:14:20.880 --> 00:14:22.880]  是不是一個不折不扣的
[00:14:22.880 --> 00:14:24.880]  神國子民
[00:14:24.880 --> 00:14:26.880]  這個亦都是今年我們教會的主題
[00:14:26.880 --> 00:14:28.880]  大家看回程序表的封面
[00:14:28.880 --> 00:14:30.880]  你就會知道
[00:14:30.880 --> 00:14:32.880]  作一個真真實實的
[00:14:32.880 --> 00:14:34.880]  神子民
[00:14:34.880 --> 00:14:36.880]  而不是我們
[00:14:36.880 --> 00:14:38.880]  隨便說將聖經
[00:14:38.880 --> 00:14:40.880]  耶穌講一段的內容
[00:14:40.880 --> 00:14:42.880]  去看一下我怎樣
[00:14:42.880 --> 00:14:44.880]  去
[00:14:44.880 --> 00:14:46.880]  為人處世
[00:14:46.880 --> 00:14:48.880]  我們作為道德的
[00:14:48.880 --> 00:14:50.880]  尊重人或者
[00:14:50.880 --> 00:14:52.880]  我們要在這個世界
[00:14:52.880 --> 00:14:54.880]  影響炎和光的比喻
[00:14:54.880 --> 00:14:56.880]  不是啊所講的所有這些的內容
[00:14:56.880 --> 00:14:58.880]  其實都是要環繞著一個主題
[00:14:58.880 --> 00:15:00.880]  我們怎樣
[00:15:00.880 --> 00:15:02.880]  好好學會
[00:15:02.880 --> 00:15:04.880]  辨識無論有假的
[00:15:04.880 --> 00:15:06.880]  先知假的信徒
[00:15:06.880 --> 00:15:08.880]  是匿藏在我們當中
[00:15:08.880 --> 00:15:10.880]  或者甚至我們自己
[00:15:10.880 --> 00:15:12.880]  是不是一個真正的信徒呢
[00:15:12.880 --> 00:15:14.880]  這個正正是耶穌講這段
[00:15:14.880 --> 00:15:16.880]  道理的目的
[00:15:16.880 --> 00:15:18.880]  同樣道理
[00:15:18.880 --> 00:15:20.880]  每個主日
[00:15:20.880 --> 00:15:22.880]  你回來聽講道
[00:15:22.880 --> 00:15:24.880]  或者你上網聽講道
[00:15:24.880 --> 00:15:26.880]  你聽的講道
[00:15:26.880 --> 00:15:28.880]  不是講給
[00:15:28.880 --> 00:15:30.880]  別人聽是講給你聽的
[00:15:30.880 --> 00:15:32.880]  上帝
[00:15:32.880 --> 00:15:34.880]  藉著這段聖經講給你
[00:15:34.880 --> 00:15:36.880]  或者我直接知道
[00:15:36.880 --> 00:15:38.880]  我自己是不是一個合神
[00:15:38.880 --> 00:15:40.880]  心意的人是不是一個真正
[00:15:40.880 --> 00:15:42.880]  神的子民有錯
[00:15:42.880 --> 00:15:44.880]  就要改
[00:15:44.880 --> 00:15:46.880]  所以在這個
[00:15:46.880 --> 00:15:48.880]  大前提之下
[00:15:48.880 --> 00:15:50.880]  耶穌在這裏就要提出
[00:15:50.880 --> 00:15:52.880]  這個另一個
[00:15:52.880 --> 00:15:54.880]  比喻式的陳述
[00:15:54.880 --> 00:15:56.880]  去一開始
