
[00:00:00.000 --> 00:00:02.500]  剛才大家所讀的那段經文
[00:02:09.500 --> 00:02:13.500]  我的朋友
[00:02:13.500 --> 00:02:16.500]  他說他也是基督徒
[00:02:16.500 --> 00:02:21.500]  比我們未信主的人更壞
[00:02:21.500 --> 00:02:26.500]  如果每一個基督徒都像你這樣就好了
[00:02:26.500 --> 00:02:28.500]  我們有時候聽到這些話
[00:02:28.500 --> 00:02:32.500]  都不知道應該是高興還是悲哀
[00:02:32.500 --> 00:02:36.500]  高興就是他遇到一個像你這樣的好人
[00:02:36.500 --> 00:02:38.500]  但是悲哀就是
[00:02:38.500 --> 00:02:40.500]  他曾經遇過一些不是那麼好
[00:02:40.500 --> 00:02:43.500]  甚至比別人更差的
[00:02:43.500 --> 00:02:45.500]  我們應該自己反省一下
[00:02:45.500 --> 00:02:48.500]  要有這樣的敏感度
[00:02:48.500 --> 00:02:49.500]  就是說
[00:02:49.500 --> 00:02:51.500]  究竟別人是有興趣
[00:02:51.500 --> 00:02:55.500]  還是沒有興趣說人生的問題
[00:02:55.500 --> 00:03:00.500]  究竟他們是否願意繼續聽聽福音是什麼
[00:03:00.500 --> 00:03:05.500]  見到你之後會不會對福音更加有興趣呢
[00:03:05.500 --> 00:03:09.500]  我們應該是想一想諸如此類的問題
[00:03:09.500 --> 00:03:11.500]  所以今天我們就探討一下
[00:03:11.500 --> 00:03:14.500]  我打算從耶穌所說的這段話當中
[00:03:14.500 --> 00:03:16.500]  就聯想一下
[00:03:16.500 --> 00:03:18.500]  炎和光
[00:03:18.500 --> 00:03:20.500]  他們的特性
[00:03:20.500 --> 00:03:24.500]  思想一下我們在這個時代
[00:03:24.500 --> 00:03:28.500]  為什麼不是每一個人都有信仰
[00:03:28.500 --> 00:03:30.500]  我們除了做炎和做光之外
[00:03:30.500 --> 00:03:33.500]  讓別人知道你信耶穌
[00:03:33.500 --> 00:03:36.500]  有機會說一下你的信仰
[00:03:36.500 --> 00:03:37.500]  談一下你的信仰
[00:03:37.500 --> 00:03:39.500]  傳揚福音
[00:03:39.500 --> 00:03:44.500]  那我們今天可以在這兩個
[00:03:44.500 --> 00:03:47.500]  炎和光的舉例當中
[00:03:47.500 --> 00:03:49.500]  我們想一下這類的問題
[00:03:49.500 --> 00:03:51.500]  首先我們看看炎
[00:03:51.500 --> 00:03:52.500]  在耶穌的時代
[00:03:52.500 --> 00:03:54.500]  炎主要的來源
[00:03:54.500 --> 00:03:57.500]  就是不在街市
[00:03:57.500 --> 00:03:59.500]  在死海那裡
[00:03:59.500 --> 00:04:04.500]  死海那裡就是撿一些鹽回來
[00:04:04.500 --> 00:04:07.500]  我們這裡就溫習一下
[00:04:07.500 --> 00:04:10.500]  這個是以色列的地圖
[00:04:10.500 --> 00:04:14.500]  上面這個小的湖就是加利利湖
[00:04:14.500 --> 00:04:18.500]  接著就是約旦河一直向南流
[00:04:18.500 --> 00:04:22.500]  那些水就流在死海
[00:04:22.500 --> 00:04:24.500]  但是這個加利利湖
[00:04:24.500 --> 00:04:26.500]  大家聽到很熟悉
[00:04:26.500 --> 00:04:29.500]  耶穌在那裡很多時候講道
[00:04:29.500 --> 00:04:33.500]  或者是呼召門徒
[00:04:33.500 --> 00:04:35.500]  加利利湖有個特別的地方
[00:04:35.500 --> 00:04:40.500]  就是它低於水平線700呎
[00:04:40.500 --> 00:04:42.500]  這個是地中海
[00:04:42.500 --> 00:04:44.500]  加利利湖就比那個水平線
[00:04:44.500 --> 00:04:46.500]  還低了700呎
[00:04:46.500 --> 00:04:48.500]  所以天氣是挺熱的
[00:04:48.500 --> 00:04:52.500]  一直流到死海
[00:04:52.500 --> 00:04:54.500]  又再低700呎
[00:04:54.500 --> 00:04:59.500]  也就是比水平線低了1400呎
[00:04:59.500 --> 00:05:01.500]  差不多如果是10呎一層樓的話
[00:05:01.500 --> 00:05:03.500]  14層樓
[00:05:03.500 --> 00:05:05.500]  就是低過
[00:05:05.500 --> 00:05:06.500]  很特別的地方
[00:05:06.500 --> 00:05:10.500]  那些水流到死海裡面就沒有出路
[00:05:10.500 --> 00:05:12.500]  所以無論是鹽也好
[00:05:12.500 --> 00:05:14.500]  或者其他的礦物質也好
[00:05:14.500 --> 00:05:17.500]  一直流到那裡就沒有出路
[00:05:17.500 --> 00:05:22.500]  所以那些水是很鹹的
[00:05:22.500 --> 00:05:25.500]  也都有其他的礦物質
[00:05:25.500 --> 00:05:27.500]  所以那裡那個鹹度
[00:05:27.500 --> 00:05:32.500]  就是比海水鹹了10倍
[00:05:32.500 --> 00:05:34.500]  所以沒有魚
[00:05:34.500 --> 00:05:36.500]  如果你看到有一些圖片說
[00:05:36.500 --> 00:05:39.500]  人家在死海裡釣魚
[00:05:39.500 --> 00:05:41.500]  一定是AI
[00:05:41.500 --> 00:05:42.500]  不是真的
[00:05:42.500 --> 00:05:44.500]  怎麼會有魚
[00:05:44.500 --> 00:05:45.500]  什麼都死了
[00:05:45.500 --> 00:05:50.500]  所以叫死海
[00:05:50.500 --> 00:05:51.500]  我們夫婦大概10年前
[00:05:51.500 --> 00:05:53.500]  去那裡玩過了
[00:05:53.500 --> 00:05:57.500]  在死海當中
[00:05:57.500 --> 00:05:59.500]  那時候剛剛是黃昏時候
[00:05:59.500 --> 00:06:01.500]  所以背光拍得不好
[00:06:01.500 --> 00:06:04.500]  你不要以為在那裡游泳
[00:06:04.500 --> 00:06:06.500]  那裡不可以游泳
[00:06:06.500 --> 00:06:07.500]  我們下水的時候
[00:06:07.500 --> 00:06:09.500]  也要小心那些水不要弄到眼
[00:06:09.500 --> 00:06:12.500]  很鹹的
[00:06:12.500 --> 00:06:14.500]  下去那裡大概15分鐘
[00:06:14.500 --> 00:06:16.500]  20分鐘左右
[00:06:16.500 --> 00:06:18.500]  不可以游泳
[00:06:18.500 --> 00:06:20.500]  15分鐘20分鐘你就出來了
[00:06:20.500 --> 00:06:23.500]  沙灘上有很多淡水的花灑給你沖身
[00:06:23.500 --> 00:06:25.500]  立刻要沖身
[00:06:25.500 --> 00:06:27.500]  不然你的皮膚
[00:06:27.500 --> 00:06:28.500]  游泳衣服
[00:06:28.500 --> 00:06:30.500]  游泳褲都有問題
[00:06:30.500 --> 00:06:34.500]  真的的確可以浮起來
[00:06:34.500 --> 00:06:36.500]  下去拍張照片
[00:06:36.500 --> 00:06:38.500]  就出來了
[00:06:38.500 --> 00:06:40.500]  那時候的人
[00:06:40.500 --> 00:06:44.500]  在岸邊撿一些鹽
[00:06:44.500 --> 00:06:47.500]  或者在街市裡買一塊鹽回來
[00:06:47.500 --> 00:06:50.500]  很多時候裡面有很多雜質
[00:06:50.500 --> 00:06:54.500]  回到家裡煮菜要怎樣
[00:06:54.500 --> 00:06:58.500]  撕一塊鹽出來浸水
[00:06:58.500 --> 00:07:01.500]  那些鹽浸出來之後
[00:07:01.500 --> 00:07:04.500]  就用那些鹹水煮菜
[00:07:04.500 --> 00:07:07.500]  一匙羹或者什麼
[00:07:07.500 --> 00:07:11.500]  當然鹹度每次都不一樣
[00:07:11.500 --> 00:07:13.500]  有時候就是
[00:07:13.500 --> 00:07:16.500]  水加得太多或者淡一點
[00:07:16.500 --> 00:07:19.500]  浸出來之後
[00:07:19.500 --> 00:07:22.500]  剩下來的沙、石頭
[00:07:22.500 --> 00:07:25.500]  或者其他礦物質不融在水裡
[00:07:25.500 --> 00:07:30.500]  那些就叫做失去味道的鹽
[00:07:30.500 --> 00:07:33.500]  鹽本身不會失去味道的
[00:07:33.500 --> 00:07:37.500]  所以 sodium chloride 是很穩定
[00:07:37.500 --> 00:07:40.500]  而不會沒有味道
[00:07:40.500 --> 00:07:43.500]  但是那些礦物質的沙、石
[00:07:43.500 --> 00:07:47.500]  就叫做失去了味道的鹽
[00:07:47.500 --> 00:07:50.500]  在這個過程當中
[00:07:50.500 --> 00:07:53.500]  有什麼因素讓鹽失去了味道
[00:07:53.500 --> 00:07:56.500]  失去了功效呢
[00:07:56.500 --> 00:07:58.500]  可能就是剛才我們所說的
[00:07:58.500 --> 00:08:01.500]  就是鹽水太稀
[00:08:01.500 --> 00:08:04.500]  剛才我們說要加些味道
[00:08:04.500 --> 00:08:06.500]  就是浸鹽出來
[00:08:06.500 --> 00:08:08.500]  有些人比較聰明一點
[00:08:08.500 --> 00:08:11.500]  浸出來的鹽水等乾了就有些鹽
[00:08:11.500 --> 00:08:14.500]  又可以收藏多一點
[00:08:14.500 --> 00:08:16.500]  但是如果水太多的時候
[00:08:16.500 --> 00:08:19.500]  就不夠鹹了
[00:08:19.500 --> 00:08:22.500]  沒什麼味道
[00:08:22.500 --> 00:08:26.500]  我們說做善事是好的
[00:08:26.500 --> 00:08:27.500]  但是有時候我們的愛心
[00:08:27.500 --> 00:08:31.500]  就有愛心但是沒有智慧
[00:08:31.500 --> 00:08:34.500]  出於好心是幫助人
[00:08:34.500 --> 00:08:39.500]  但是結果就害了人
[00:08:39.500 --> 00:08:43.500]  比如說有個親戚向你借錢
[00:08:43.500 --> 00:08:45.500]  他賭輸了
[00:08:45.500 --> 00:08:48.500]  欠了一大筆的賭債
[00:08:48.500 --> 00:08:50.500]  現在被人追收了
[00:08:50.500 --> 00:08:52.500]  不行啊 不行啊
[00:08:52.500 --> 00:08:54.500]  還不了債 房子都沒有了
[00:08:54.500 --> 00:08:56.500]  求你幫忙
[00:08:56.500 --> 00:08:57.500]  那你就做好人吧
[00:08:57.500 --> 00:08:59.500]  借錢給他吧
[00:08:59.500 --> 00:09:02.500]  他答應說兩個禮拜後出糧
[00:09:02.500 --> 00:09:04.500]  一定還你 一定還你
[00:09:04.500 --> 00:09:06.500]  那你就相信他了
[00:09:06.500 --> 00:09:08.500]  又沒有文件 簽字
[00:09:08.500 --> 00:09:10.500]  又沒有證人
[00:09:10.500 --> 00:09:13.500]  又沒有錄音
[00:09:13.500 --> 00:09:15.500]  是不是好人啊
[00:09:15.500 --> 00:09:17.500]  是的
[00:09:17.500 --> 00:09:19.500]  但是只會幫他的情況
[00:09:19.500 --> 00:09:22.500]  讓他的情況更加壞
[00:09:22.500 --> 00:09:24.500]  這次還了 他又再去賭
[00:09:24.500 --> 00:09:26.500]  想說翻本嘛
[00:09:26.500 --> 00:09:27.500]  你幫了他
[00:09:27.500 --> 00:09:31.500]  只會助長他的賭人
[00:09:31.500 --> 00:09:34.500]  或者我們見到有人跌倒
[00:09:34.500 --> 00:09:36.500]  那你就做好人吧
[00:09:36.500 --> 00:09:39.500]  馬上過去把他扯起來吧
[00:09:39.500 --> 00:09:41.500]  是不是這樣啊
[00:09:41.500 --> 00:09:43.500]  錯啊
[00:09:43.500 --> 00:09:44.500]  你見到人跌倒
[00:09:44.500 --> 00:09:46.500]  你要知道他是什麼原因跌倒
[00:09:46.500 --> 00:09:49.500]  也要知道他的身體情況怎麼樣
[00:09:49.500 --> 00:09:51.500]  你不能夠一見到人
[00:09:51.500 --> 00:09:56.500]  馬上把他扯起來
[00:09:56.500 --> 00:09:58.500]  你弄到他的骨頭又怎麼樣
[00:09:58.500 --> 00:09:59.500]  弄到他的腰又怎麼樣
[00:09:59.500 --> 00:10:01.500]  千萬不要馬上去
[00:10:01.500 --> 00:10:03.500]  你要知道要受過訓練
[00:10:03.500 --> 00:10:05.500]  怎麼叫做急救
[00:10:05.500 --> 00:10:07.500]  如果你貿然去處理的時候
[00:10:07.500 --> 00:10:09.500]  你的出發點是好
[00:10:09.500 --> 00:10:11.500]  你是很想幫他 幫他起身
[00:10:11.500 --> 00:10:15.500]  但是未必會幫到他
[00:10:15.500 --> 00:10:17.500]  有時候你又不懂
[00:10:17.500 --> 00:10:19.500]  又去學人家
[00:10:19.500 --> 00:10:21.500]  咦 沒了呼吸
[00:10:21.500 --> 00:10:23.500]  摸一摸 沒心跳
[00:10:23.500 --> 00:10:25.500]  馬上壓吧
[00:10:25.500 --> 00:10:28.500]  CPR吧
[00:10:28.500 --> 00:10:30.500]  千萬不要去電影學來
[00:10:30.500 --> 00:10:33.500]  有些電影未必適合
[00:10:33.500 --> 00:10:38.500]  我也看過粵語長片
[00:10:38.500 --> 00:10:40.500]  又不懂不斷壓
[00:10:40.500 --> 00:10:43.500]  人工呼吸
[00:10:43.500 --> 00:10:45.500]  千萬不要亂來
[00:10:45.500 --> 00:10:47.500]  你是做好人
[00:10:47.500 --> 00:10:48.500]  是有這樣的心
[00:10:48.500 --> 00:10:51.500]  但是你有沒有受過訓練呢
[00:10:51.500 --> 00:10:53.500]  有沒有檢查過呢
[00:10:53.500 --> 00:10:55.500]  當然有些情況我們沒辦法等
[00:10:55.500 --> 00:10:58.500]  經過一輛車都燒著
[00:10:58.500 --> 00:10:59.500]  裡面有人
[00:10:59.500 --> 00:11:01.500]  你都不想得那麼多了
[00:11:01.500 --> 00:11:04.500]  緊急的情況當然是有例外
[00:11:04.500 --> 00:11:06.500]  但是有時候我們做好人的時候
[00:11:06.500 --> 00:11:08.500]  先看情況
[00:11:08.500 --> 00:11:12.500]  然後做一個的衡量
[00:11:12.500 --> 00:11:14.500]  如果你完全不考慮
[00:11:14.500 --> 00:11:16.500]  就好像鹽加得太多水
[00:11:16.500 --> 00:11:18.500]  你只懂得做好人
[00:11:18.500 --> 00:11:19.500]  只懂得幫人
[00:11:19.500 --> 00:11:21.500]  什麼都要出面
[00:11:21.500 --> 00:11:25.500]  但是分不清楚什麼叫做真正的好
[00:11:25.500 --> 00:11:31.500]  鹽應該有的效應就表達不出來
[00:11:31.500 --> 00:11:33.500]  另外方面有可能是
[00:11:33.500 --> 00:11:36.500]  鹽的雜質太多
[00:11:36.500 --> 00:11:38.500]  我們除了做好事之外
[00:11:38.500 --> 00:11:40.500]  還有很多附帶條件
[00:11:40.500 --> 00:11:45.500]  我們的善行不夠單純
[00:11:45.500 --> 00:11:49.500]  有些教會主辦兒童的福音時宮
[00:11:49.500 --> 00:11:50.500]  Avana
[00:11:50.500 --> 00:11:53.500]  這個是福音禦宮
[00:11:53.500 --> 00:11:56.500]  我相信T4C好像現在沒有辦
[00:11:56.500 --> 00:11:58.500]  不知道以前有沒有辦過
[00:11:58.500 --> 00:12:00.500]  不容易
[00:12:00.500 --> 00:12:04.500]  辦兒童的課程要很多人手
[00:12:04.500 --> 00:12:06.500]  要長時間的投入
[00:12:06.500 --> 00:12:11.500]  有很多教會辦兒童時宮的活動
[00:12:11.500 --> 00:12:13.500]  星期三晚上或者星期四晚上
[00:12:13.500 --> 00:12:15.500]  開放教會
[00:12:15.500 --> 00:12:18.500]  邀請很多小朋友來
[00:12:18.500 --> 00:12:20.500]  小學生
[00:12:20.500 --> 00:12:22.500]  講得很明白
[00:12:22.500 --> 00:12:24.500]  你將小朋友帶來教會
[00:12:24.500 --> 00:12:26.500]  我們會講聖經的故事
[00:12:26.500 --> 00:12:28.500]  會宣傳
[00:12:28.500 --> 00:12:30.500]  會講福音
[00:12:30.500 --> 00:12:32.500]  但是我們不會強迫他們相信
[00:12:32.500 --> 00:12:34.500]  我們會講這些故事
[00:12:34.500 --> 00:12:36.500]  也有其他活動
[00:12:36.500 --> 00:12:38.500]  很多小朋友很喜歡
[00:12:38.500 --> 00:12:40.500]  這是一個全國性的組織
[00:12:40.500 --> 00:12:44.500]  他們的教材經過很多試驗後
[00:12:44.500 --> 00:12:46.500]  辦得非常好
[00:12:46.500 --> 00:12:48.500]  但問題是有些教會
[00:12:48.500 --> 00:12:50.500]  辦這個Avana的時候
[00:12:50.500 --> 00:12:54.500]  要家長留下來
[00:12:54.500 --> 00:12:56.500]  我們同一個時間
[00:12:56.500 --> 00:12:58.500]  在這房間有茶經班
[00:12:58.500 --> 00:13:00.500]  特別是美信主的朋友
[00:13:00.500 --> 00:13:04.500]  你用不著參加活動
[00:13:04.500 --> 00:13:06.500]  就請你來這裡
[00:13:06.500 --> 00:13:08.500]  好像要求一樣
[00:13:08.500 --> 00:13:12.500]  要求在外人看來
[00:13:12.500 --> 00:13:14.500]  是一些附帶條件
[00:13:14.500 --> 00:13:16.500]  不是很單純
[00:13:16.500 --> 00:13:20.500]  有些教會辦體育活動
[00:13:20.500 --> 00:13:24.500]  籃球 乒乓球 還有其他
[00:13:24.500 --> 00:13:26.500]  歡迎來 歡迎來
[00:13:26.500 --> 00:13:28.500]  免費的
[00:13:28.500 --> 00:13:30.500]  出發點是好
[00:13:30.500 --> 00:13:32.500]  但是有時候
[00:13:32.500 --> 00:13:34.500]  休息的時候
[00:13:34.500 --> 00:13:36.500]  我們的牧師在這裡講十分鐘
[00:13:36.500 --> 00:13:38.500]  講聖經
[00:13:38.500 --> 00:13:40.500]  你們一起聽
[00:13:40.500 --> 00:13:44.500]  有些外面的人就會這樣想
[00:13:44.500 --> 00:13:46.500]  你們開放教堂
[00:13:46.500 --> 00:13:48.500]  開放教會是假的
[00:13:48.500 --> 00:13:50.500]  目的就是跟我們傳教
[00:13:50.500 --> 00:13:54.500]  目的是要我們信耶穌
[00:13:54.500 --> 00:13:56.500]  是一些條件
[00:13:56.500 --> 00:13:58.500]  有些人甚至說
[00:13:58.500 --> 00:14:00.500]  你們說是免費而已
[00:14:00.500 --> 00:14:04.500]  但是又說奉獻箱放那裡
[00:14:04.500 --> 00:14:05.500]  寫一張書
[00:14:05.500 --> 00:14:08.500]  多少錢不介意的
[00:14:08.500 --> 00:14:10.500]  就放那裡吧
[00:14:10.500 --> 00:14:12.500]  但是一些美信主的朋友
[00:14:12.500 --> 00:14:13.500]  聽了上來
[00:14:13.500 --> 00:14:15.500]  你說是免費而已
[00:14:15.500 --> 00:14:17.500]  但是又叫我奉獻
[00:14:17.500 --> 00:14:19.500]  這就是附帶條件
[00:14:19.500 --> 00:14:22.500]  有時候我們教會
[00:14:22.500 --> 00:14:24.500]  做一些這樣的事工
[00:14:24.500 --> 00:14:26.500]  人人都這麼歡迎
[00:14:26.500 --> 00:14:27.500]  雖然這些是例子
[00:14:27.500 --> 00:14:29.500]  例子是講到教會
[00:14:29.500 --> 00:14:31.500]  但是我們個人都會
[00:14:31.500 --> 00:14:33.500]  我們做好人去幫人
[00:14:33.500 --> 00:14:36.500]  或者是服務
[00:14:36.500 --> 00:14:38.500]  有沒有一些附帶條件
[00:14:38.500 --> 00:14:39.500]  如果有的時候
[00:14:39.500 --> 00:14:43.500]  就變成參雜了很多雜質在這裡
[00:14:43.500 --> 00:14:45.500]  的確有鹽分
[00:14:45.500 --> 00:14:47.500]  但是除了鹹味之外
[00:14:47.500 --> 00:14:49.500]  還有其他味道
[00:14:49.500 --> 00:14:51.500]  很多附帶條件
[00:14:51.500 --> 00:14:53.500]  所以我們做一個小結
[00:14:53.500 --> 00:14:56.500]  鹽如果太淡的話
[00:14:56.500 --> 00:14:58.500]  就好像做好人
[00:14:58.500 --> 00:14:59.500]  有熱心
[00:14:59.500 --> 00:15:02.500]  但是做沒有智慧來分析
[00:15:02.500 --> 00:15:04.500]  不懂得怎麼分辨
[00:15:04.500 --> 00:15:07.500]  叫做濫作好人
[00:15:07.500 --> 00:15:09.500]  如果鹽分太多
[00:15:09.500 --> 00:15:11.500]  太多雜質的話
[00:15:11.500 --> 00:15:12.500]  就好像做好人
[00:15:12.500 --> 00:15:14.500]  但是有些附帶條件
[00:15:14.500 --> 00:15:19.500]  鹽就失去了應該有的效應
[00:15:19.500 --> 00:15:23.500]  我們又談一下光
[00:15:23.500 --> 00:15:26.500]  耶穌說你們是西上的光
[00:15:26.500 --> 00:15:28.500]  這是指當時晚黑
[00:15:28.500 --> 00:15:29.500]  要用的油燈
[00:15:29.500 --> 00:15:32.500]  或者一些火把的光
[00:15:32.500 --> 00:15:34.500]  那光在什麼情況之下
[00:15:34.500 --> 00:15:38.500]  就會失去了作用呢
[00:15:38.500 --> 00:15:41.500]  光被擋住
[00:15:41.500 --> 00:15:42.500]  好像耶穌提到
[00:15:42.500 --> 00:15:47.500]  光放在斗或者籃的下方
[00:15:47.500 --> 00:15:49.500]  那人家就看不到
[00:15:49.500 --> 00:15:50.500]  有光又怎樣呢
[00:15:50.500 --> 00:15:52.500]  人家看不到就沒用了
[00:15:52.500 --> 00:15:55.500]  應該就好像一個城堡
[00:15:55.500 --> 00:15:56.500]  以前那些城堡
[00:15:56.500 --> 00:15:58.500]  當然是在山上的
[00:15:58.500 --> 00:16:00.500]  容易防守
[00:16:00.500 --> 00:16:02.500]  城堡在上面
[00:16:02.500 --> 00:16:03.500]  附近的農田
[00:16:03.500 --> 00:16:04.500]  那些人個個都看到
[00:16:04.500 --> 00:16:06.500]  一定會看到的
[00:16:06.500 --> 00:16:08.500]  那這個光的作用
[00:16:08.500 --> 00:16:11.500]  就是要讓人在黑暗當中看到
[00:16:11.500 --> 00:16:13.500]  不要擋住它
[00:16:13.500 --> 00:16:14.500]  但是我們的光
[00:16:14.500 --> 00:16:16.500]  我們的好行為
[00:16:16.500 --> 00:16:19.500]  有時真的被一些東西擋住
[00:16:19.500 --> 00:16:21.500]  被什麼東西擋住呢
[00:16:21.500 --> 00:16:24.500]  是被教會的四面牆擋住
[00:16:24.500 --> 00:16:26.500]  教會或者教堂
[00:16:26.500 --> 00:16:28.500]  教堂四面牆擋住
[00:16:28.500 --> 00:16:31.500]  就是說我們實行的崇拜
[00:16:31.500 --> 00:16:32.500]  我們的學習
[00:16:32.500 --> 00:16:33.500]  我們的團結生活
[00:16:33.500 --> 00:16:35.500]  全部都是在教會
[00:16:35.500 --> 00:16:38.500]  或者教堂舉行
[00:16:38.500 --> 00:16:41.500]  我們參加各種的聚會是好的
[00:16:41.500 --> 00:16:43.500]  也是需要的
[00:16:43.500 --> 00:16:44.500]  但是你要小心
[00:16:44.500 --> 00:16:47.500]  不要將全部你放工工餘的時間
[00:16:47.500 --> 00:16:50.500]  都放在教會的時空當中
[00:16:50.500 --> 00:16:52.500]  應該要爭取更多
[00:16:52.500 --> 00:16:54.500]  和那些微信主的同事
[00:16:54.500 --> 00:16:55.500]  一些的來往
[00:16:55.500 --> 00:16:57.500]  盡量和我們的鄰居
[00:16:57.500 --> 00:17:00.500]  能夠有一些建立友誼
[00:17:00.500 --> 00:17:01.500]  不知道大家對於
[00:17:01.500 --> 00:17:03.500]  住在你隔壁的那個人
[00:17:03.500 --> 00:17:04.500]  認不認識
[00:17:04.500 --> 00:17:05.500]  有沒有打過招呼
[00:17:05.500 --> 00:17:06.500]  美國的環境
[00:17:06.500 --> 00:17:08.500]  有時你不需要
[00:17:08.500 --> 00:17:10.500]  跟他們打招呼
[00:17:10.500 --> 00:17:12.500]  或者是獨立的屋
[00:17:12.500 --> 00:17:14.500]  或者有車房
[00:17:14.500 --> 00:17:15.500]  外面進來
[00:17:15.500 --> 00:17:16.500]  直接有車房
[00:17:16.500 --> 00:17:18.500]  關 關上門
[00:17:18.500 --> 00:17:19.500]  個個都是這樣
[00:17:19.500 --> 00:17:21.500]  你都不知道誰住在隔壁屋
[00:17:21.500 --> 00:17:23.500]  有時候你找些機會
[00:17:23.500 --> 00:17:26.500]  找些機會認識一下人
[00:17:26.500 --> 00:17:29.500]  早期使徒的時代
[00:17:29.500 --> 00:17:31.500]  教會是怎樣的
[00:17:31.500 --> 00:17:33.500]  在士堂主廟述早期教會就是
[00:17:33.500 --> 00:17:35.500]  他們天天同心合意
[00:17:35.500 --> 00:17:38.500]  行徹地在聖殿裡敬拜
[00:17:38.500 --> 00:17:39.500]  且在家中抹餅
[00:17:39.500 --> 00:17:42.500]  傳著歡喜坦誠的心用法
[00:17:42.500 --> 00:17:43.500]  讚美神
[00:17:43.500 --> 00:17:45.500]  得全體百姓的喜愛
[00:17:45.500 --> 00:17:50.500]  主張得救的人天天加給他們
[00:17:50.500 --> 00:17:52.500]  這個全體百姓
[00:17:52.500 --> 00:17:55.500]  就是指到外面的人
[00:17:55.500 --> 00:17:56.500]  他們的鄰居
[00:17:56.500 --> 00:17:58.500]  他們的親戚
[00:17:58.500 --> 00:18:00.500]  或者他們在街市上面
[00:18:00.500 --> 00:18:02.500]  碰到的一些人
[00:18:02.500 --> 00:18:05.500]  信徒不單止在教會裡面有活動
[00:18:05.500 --> 00:18:08.500]  也在教會外面跟人有接觸
[00:18:08.500 --> 00:18:12.500]  這樣才能夠把光照給他們
[00:18:12.500 --> 00:18:14.500]  如果我們整天
[00:18:14.500 --> 00:18:16.500]  只是跟熟悉的人一起
[00:18:16.500 --> 00:18:17.500]  或者在教會裡面
[00:18:17.500 --> 00:18:20.500]  沒有機會跟教會以外的人接觸
[00:18:20.500 --> 00:18:25.500]  就沒有機會讓他們看到我們的光
[00:18:25.500 --> 00:18:28.500]  有時候華人教會很喜歡在那些所謂
[00:18:28.500 --> 00:18:31.500]  長週末 long weekend
