
[00:00:00.000 --> 00:00:02.880]  不知道大家有沒有聽過俗語
[00:10:43.520 --> 00:10:45.520]  一路光復家庭生命
[00:10:45.520 --> 00:10:47.520]  一路光復家庭生命
[00:10:47.520 --> 00:10:49.520]  一路光復家庭生命
[00:10:49.520 --> 00:10:51.520]  一路光復家庭生命
[00:10:51.520 --> 00:10:53.520]  一路光復家庭生命
[00:10:53.520 --> 00:10:55.520]  一路光復家庭生命
[00:10:55.520 --> 00:10:57.520]  一路光復家庭生命
[00:10:57.520 --> 00:10:59.520]  一路光復家庭生命
[00:10:59.520 --> 00:11:01.520]  一路光復家庭生命
[00:11:01.520 --> 00:11:03.520]  一路光復家庭生命
[00:11:03.520 --> 00:11:05.520]  一路光復家庭生命
[00:11:05.520 --> 00:11:07.520]  一路光復家庭生命
[00:11:07.520 --> 00:11:09.520]  一路光復家庭生命
[00:11:09.520 --> 00:11:11.520]  一路光復家庭生命
[00:11:11.520 --> 00:11:13.520]  一路光復家庭生命
[00:11:13.520 --> 00:11:15.520]  一路光復家庭生命
[00:11:15.520 --> 00:11:17.520]  一路光復家庭生命
[00:11:17.520 --> 00:11:19.520]  一路光復家庭生命
[00:11:19.520 --> 00:11:21.520]  一路光復家庭生命
[00:11:21.520 --> 00:11:23.520]  一路光復家庭生命
[00:11:23.520 --> 00:11:25.520]  一路光復家庭生命
[00:11:25.520 --> 00:11:27.520]  一路光復家庭生命
[00:11:27.520 --> 00:11:29.520]  一路光復家庭生命
[00:11:29.520 --> 00:11:31.520]  一路光復家庭生命
[00:11:31.520 --> 00:11:33.520]  一路光復家庭生命
[00:11:33.520 --> 00:11:35.520]  一路光復家庭生命
[00:11:35.520 --> 00:11:37.520]  一路光復家庭生命
[00:11:37.520 --> 00:11:39.520]  一路光復家庭生命
[00:11:39.520 --> 00:11:41.520]  一路光復家庭生命
[00:11:41.520 --> 00:11:43.520]  一路光復家庭生命
[00:11:43.520 --> 00:11:45.520]  一路光復家庭生命
[00:11:45.520 --> 00:11:47.520]  一路光復家庭生命
[00:11:47.520 --> 00:11:49.520]  一路光復家庭生命
[00:11:49.520 --> 00:11:51.520]  一路光復家庭生命
[00:11:51.520 --> 00:11:53.520]  一路光復家庭生命
[00:11:53.520 --> 00:11:55.520]  一路光復家庭生命
[00:11:55.520 --> 00:11:57.520]  一路光復家庭生命
[00:11:57.520 --> 00:11:59.520]  一路光復家庭生命
[00:11:59.520 --> 00:12:01.520]  一路光復家庭生命
[00:12:01.520 --> 00:12:03.520]  一路光復家庭生命
[00:12:03.520 --> 00:12:05.520]  一路光復家庭生命
[00:12:05.520 --> 00:12:07.520]  一路光復家庭生命
[00:12:07.520 --> 00:12:09.520]  一路光復家庭生命
[00:12:09.520 --> 00:12:11.520]  一路光復家庭生命
[00:12:11.520 --> 00:12:13.520]  一路光復家庭生命
[00:12:13.520 --> 00:12:15.520]  一路光復家庭生命
[00:12:15.520 --> 00:12:17.520]  一路光復家庭生命
[00:12:17.520 --> 00:12:19.520]  一路光復家庭生命
[00:12:19.520 --> 00:12:21.520]  一路光復家庭生命
[00:12:21.520 --> 00:12:23.520]  一路光復家庭生命
[00:12:23.520 --> 00:12:25.520]  一路光復家庭生命
[00:12:25.520 --> 00:12:27.520]  一路光復家庭生命
[00:12:27.520 --> 00:12:29.520]  一路光復家庭生命
[00:12:29.520 --> 00:12:31.520]  一路光復家庭生命
[00:12:31.520 --> 00:12:33.520]  一路光復家庭生命
[00:12:33.520 --> 00:12:35.520]  一路光復家庭生命
[00:12:35.520 --> 00:12:37.520]  一路光復家庭生命
[00:12:37.520 --> 00:12:39.520]  一路光復家庭生命
[00:12:39.520 --> 00:12:41.520]  一路光復家庭生命
[00:12:41.520 --> 00:12:43.520]  一路光復家庭生命
[00:12:43.520 --> 00:12:45.520]  一路光復家庭生命
[00:12:45.520 --> 00:12:47.520]  一路光復家庭生命
[00:12:47.520 --> 00:12:49.520]  一路光復家庭生命
[00:12:49.520 --> 00:12:51.520]  一路光復家庭生命
[00:12:51.520 --> 00:12:53.520]  一路光復家庭生命
[00:12:53.520 --> 00:12:55.520]  一路光復家庭生命
[00:12:55.520 --> 00:12:57.520]  一路光復家庭生命
[00:12:57.520 --> 00:12:59.520]  一路光復家庭生命
[00:12:59.520 --> 00:13:01.520]  一路光復家庭生命
[00:13:01.520 --> 00:13:03.520]  一路光復家庭生命
[00:13:03.520 --> 00:13:05.520]  一路光復家庭生命
[00:13:05.520 --> 00:13:07.520]  一路光復家庭生命
[00:13:07.520 --> 00:13:09.520]  一路光復家庭生命
[00:13:09.520 --> 00:13:11.520]  一路光復家庭生命
[00:13:11.520 --> 00:13:13.520]  一路光復家庭生命
[00:13:13.520 --> 00:13:15.520]  一路光復家庭生命
[00:13:15.520 --> 00:13:17.520]  一路光復家庭生命
[00:13:17.520 --> 00:13:19.520]  一路光復家庭生命
[00:13:19.520 --> 00:13:21.520]  一路光復家庭生命
[00:13:21.520 --> 00:13:23.520]  一路光復家庭生命
[00:13:23.520 --> 00:13:25.520]  一路光復家庭生命
[00:13:25.520 --> 00:13:27.520]  一路光復家庭生命
[00:13:27.520 --> 00:13:29.520]  一路光復家庭生命
[00:13:29.520 --> 00:13:31.520]  一路光復家庭生命
[00:13:31.520 --> 00:13:33.520]  一路光復家庭生命
[00:13:33.520 --> 00:13:35.520]  一路光復家庭生命
[00:13:35.520 --> 00:13:37.520]  一路光復家庭生命
[00:13:37.520 --> 00:13:39.520]  一路光復家庭生命
[00:13:39.520 --> 00:13:41.520]  一路光復家庭生命
[00:13:41.520 --> 00:13:43.520]  一路光復家庭生命
[00:13:43.520 --> 00:13:45.520]  一路光復家庭生命
[00:13:45.520 --> 00:13:47.520]  一路光復家庭生命
[00:13:47.520 --> 00:13:49.520]  一路光復家庭生命
[00:13:49.520 --> 00:13:51.520]  一路光復家庭生命
[00:13:51.520 --> 00:13:53.520]  一路光復家庭生命
[00:13:53.520 --> 00:13:55.520]  一路光復家庭生命
[00:13:55.520 --> 00:13:57.520]  一路光復家庭生命
[00:13:57.520 --> 00:13:59.520]  一路光復家庭生命
[00:13:59.520 --> 00:14:01.520]  一路光復家庭生命
[00:14:01.520 --> 00:14:03.520]  一路光復家庭生命
[00:14:03.520 --> 00:14:05.520]  一路光復家庭生命
[00:14:05.520 --> 00:14:07.520]  一路光復家庭生命
[00:14:07.520 --> 00:14:09.520]  一路光復家庭生命
[00:14:09.520 --> 00:14:11.520]  一路光復家庭生命
[00:14:11.520 --> 00:14:13.520]  一路光復家庭生命
[00:14:13.520 --> 00:14:15.520]  一路光復家庭生命
[00:14:15.520 --> 00:14:17.520]  一路光復家庭生命
[00:14:17.520 --> 00:14:19.520]  一路光復家庭生命
[00:14:19.520 --> 00:14:21.520]  一路光復家庭生命
[00:14:21.520 --> 00:14:23.520]  一路光復家庭生命
[00:14:23.520 --> 00:14:25.520]  一路光復家庭生命
[00:14:25.520 --> 00:14:27.520]  一路光復家庭生命
[00:14:27.520 --> 00:14:29.520]  一路光復家庭生命
[00:14:29.520 --> 00:14:31.520]  一路光復家庭生命
[00:14:31.520 --> 00:14:33.520]  一路光復家庭生命
[00:14:33.520 --> 00:14:35.520]  一路光復家庭生命
[00:14:35.520 --> 00:14:37.520]  一路光復家庭生命
[00:14:37.520 --> 00:14:39.520]  一路光復家庭生命
[00:14:39.520 --> 00:14:41.520]  一路光復家庭生命
[00:14:41.520 --> 00:14:43.520]  一路光復家庭生命
[00:14:43.520 --> 00:14:45.520]  一路光復家庭生命
[00:14:45.520 --> 00:14:47.520]  一路光復家庭生命
[00:14:47.520 --> 00:14:49.520]  一路光復家庭生命
[00:14:49.520 --> 00:14:51.520]  一路光復家庭生命
[00:14:51.520 --> 00:14:53.520]  一路光復家庭生命
[00:14:53.520 --> 00:14:55.520]  一路光復家庭生命
[00:14:55.520 --> 00:14:57.520]  一路光復家庭生命
[00:14:57.520 --> 00:14:59.520]  一路光復家庭生命
[00:14:59.520 --> 00:15:01.520]  一路光復家庭生命
[00:15:01.520 --> 00:15:03.520]  一路光復家庭生命
[00:15:03.520 --> 00:15:05.520]  一路光復家庭生命
[00:15:05.520 --> 00:15:07.520]  一路光復家庭生命
[00:15:07.520 --> 00:15:09.520]  一路光復家庭生命
[00:15:09.520 --> 00:15:11.520]  一路光復家庭生命
[00:15:11.520 --> 00:15:13.520]  一路光復家庭生命
[00:15:13.520 --> 00:15:15.520]  一路光復家庭生命
[00:15:15.520 --> 00:15:17.520]  一路光復家庭生命
[00:15:17.520 --> 00:15:19.520]  一路光復家庭生命
[00:15:19.520 --> 00:15:21.520]  一路光復家庭生命
[00:15:21.520 --> 00:15:23.520]  一路光復家庭生命
