
[00:00:00.000 --> 00:00:08.360]  我先和大家看看今日的經文
[00:02:34.560 --> 00:02:38.800]  是講述另外有一些信徒們徒
[00:02:38.800 --> 00:02:40.680]  去到安提拉
[00:02:40.680 --> 00:02:49.840]  他們分別向講猶太話的人傳福音
[00:02:49.840 --> 00:02:53.760]  另外一些又向講希臘話的人
[00:02:53.760 --> 00:02:54.960]  他們可能是外邦人
[00:02:54.960 --> 00:02:57.520]  或者是講希臘話的猶太人
[00:02:57.520 --> 00:03:01.520]  向兩班言語的人傳福音
[00:03:01.520 --> 00:03:03.320]  在這裡表示什麼呢?
[00:03:03.320 --> 00:03:05.360]  其實就是說
[00:03:05.360 --> 00:03:06.680]  福音可以傳開
[00:03:06.680 --> 00:03:08.520]  好像主耶穌所說
[00:03:08.520 --> 00:03:10.840]  由耶路撒冷然後去撒瑪利亞
[00:03:10.840 --> 00:03:14.720]  然後向四方八面傳開
[00:03:14.720 --> 00:03:17.600]  還有這裡有一個
[00:03:17.600 --> 00:03:19.840]  值得我們看的一個啟示
[00:03:19.840 --> 00:03:23.400]  傳福音不只是那些使徒
[00:03:23.400 --> 00:03:24.440]  好像今天說的
[00:03:24.440 --> 00:03:26.320]  不只是牧師傳到人家做的
[00:03:26.320 --> 00:03:28.480]  不只是執事做的
[00:03:28.480 --> 00:03:31.120]  普通的信徒一樣可以做
[00:03:31.120 --> 00:03:33.920]  如果普通的信徒都一樣做的時候
[00:03:33.920 --> 00:03:37.560]  福音就會更加廣傳
[00:03:37.560 --> 00:03:40.520]  我們每一個信徒都有責任去傳福音
[00:03:40.520 --> 00:03:47.760]  因為這是大使命給我們每一個信徒
[00:03:47.760 --> 00:03:51.240]  安提阿這個地方
[00:03:51.240 --> 00:03:54.600]  是現在在現今敘利亞的北部
[00:03:54.600 --> 00:03:56.880]  也是在耶路撒冷的北面
[00:03:56.880 --> 00:04:01.760]  距離耶路撒冷大約有400英里
[00:04:01.760 --> 00:04:05.000]  安提阿是當時羅馬帝國
[00:04:05.000 --> 00:04:09.440]  第三大人口最多的城市
[00:04:09.440 --> 00:04:11.000]  大約有50萬
[00:04:11.000 --> 00:04:13.560]  有些書說他有80萬
[00:04:13.560 --> 00:04:16.320]  你想想古代沒有什麼高樓大廈
[00:04:16.320 --> 00:04:19.000]  一個城市有50萬、80萬
[00:04:19.000 --> 00:04:19.720]  是很厲害的
[00:04:19.720 --> 00:04:24.560]  你可以估計到是很厲害的
[00:04:24.560 --> 00:04:29.080]  他的人口僅次於當時的羅馬首都
[00:04:29.080 --> 00:04:34.240]  和北非最大的城市亞歷山大
[00:04:34.240 --> 00:04:37.280]  安提阿也可以說是羅馬帝國
[00:04:37.280 --> 00:04:43.080]  東面的一個重要的商業和政治中心
[00:04:43.080 --> 00:04:48.520]  根據一位聖經學者F.F.Bruce的研究說
[00:04:48.520 --> 00:04:50.840]  當時那些人的信仰
[00:04:50.840 --> 00:04:51.960]  在信仰上面
[00:04:51.960 --> 00:04:57.960]  他們正正是不斷去尋求一個神聖的主和救主
[00:04:57.960 --> 00:05:01.360]  Lord and Savior
[00:05:01.360 --> 00:05:05.360]  所以當真正神聖的主和救主
[00:05:05.360 --> 00:05:10.440]  耶穌基督的福音去到安提阿的時候
[00:05:10.440 --> 00:05:14.640]  正正是適合他們的要求
[00:05:14.640 --> 00:05:15.800]  他們等了很久
[00:05:15.800 --> 00:05:23.440]  所以很快就有很多人信主
[00:05:23.440 --> 00:05:28.000]  我們看聖經十一章二十一節
[00:05:28.000 --> 00:05:29.400]  主與他們同在
[00:05:29.400 --> 00:05:32.720]  信而歸主的人就很多了
[00:05:32.720 --> 00:05:36.200]  這句正正是表明
[00:05:36.200 --> 00:05:38.160]  主耶穌所應許的
[00:05:38.160 --> 00:05:40.040]  在大使命裡面應許說
[00:05:40.040 --> 00:05:43.120]  如果傳福音使人作門徒的時候
[00:05:43.120 --> 00:05:46.000]  主就會與我們同在
[00:05:46.000 --> 00:05:48.000]  所以主與他們同在
[00:05:48.000 --> 00:05:52.440]  信的人就很多了
[00:05:52.440 --> 00:05:55.320]  二十二節
[00:05:55.320 --> 00:06:01.320]  風聲傳到耶路撒冷教會的人
[00:06:01.320 --> 00:06:03.360]  風聲傳到耶路撒冷教會的人
[00:06:03.360 --> 00:06:09.480]  他們就打發巴拿巴去安提阿視察
[00:06:09.480 --> 00:06:13.480]  看看他們的信仰是否正確
[00:06:13.480 --> 00:06:14.200]  二十三節
[00:06:14.200 --> 00:06:17.560]  他們到了那裡看見神所賜的恩
[00:06:17.560 --> 00:06:19.680]  就歡喜
[00:06:19.680 --> 00:06:22.160]  勸勉眾人立定心志
[00:06:22.160 --> 00:06:25.080]  行久靠主
[00:06:25.080 --> 00:06:28.560]  巴拿巴去到安提阿的時候
[00:06:28.560 --> 00:06:32.560]  他看見神所賜的恩
[00:06:32.560 --> 00:06:36.400]  神所賜的恩是甚麼呢?
[00:06:36.400 --> 00:06:39.480]  是外邦人因信耶穌基督
[00:06:39.480 --> 00:06:43.080]  被稱義得到救恩
[00:06:43.080 --> 00:06:47.000]  就像我們現在每一個信徒一樣
[00:06:47.000 --> 00:06:49.240]  因為信耶穌而得到救恩
[00:06:49.240 --> 00:06:53.200]  是莫大的恩典
[00:06:53.200 --> 00:06:54.760]  巴拿巴看見這樣的情況
[00:06:54.760 --> 00:06:58.200]  很歡喜快樂
[00:06:58.200 --> 00:06:59.800]  二十四節
[00:06:59.800 --> 00:07:01.800]  這巴拿巴原是個好人
[00:07:01.800 --> 00:07:04.560]  被聖靈充滿大有信心
[00:07:04.560 --> 00:07:10.080]  於是有許多人歸服了主
[00:07:10.080 --> 00:07:12.720]  越來越多人信主了
[00:07:12.720 --> 00:07:16.000]  很興旺很開心
[00:07:16.000 --> 00:07:17.920]  但是另一方面
[00:07:17.920 --> 00:07:20.600]  會出現另一個問題
[00:07:20.600 --> 00:07:24.240]  我相信大家都會猜到
[00:07:24.240 --> 00:07:26.280]  問題是這麼多人信了主
[00:07:26.280 --> 00:07:27.960]  誰來栽培他們呢?
[00:07:27.960 --> 00:07:29.720]  誰來跟進他們呢?
[00:07:29.720 --> 00:07:33.600]  誰來訓練他們呢?
[00:07:33.600 --> 00:07:34.920]  巴拿巴
[00:07:34.920 --> 00:07:37.320]  聖靈感動 很有聖靈的感動
[00:07:37.320 --> 00:07:38.960]  他看見這個問題
[00:07:38.960 --> 00:07:41.400]  於是他就去找人來幫忙
[00:07:41.400 --> 00:07:44.240]  做牧養和教導的工作
[00:07:44.240 --> 00:07:46.920]  他想起誰?
[00:07:46.920 --> 00:07:49.800]  他想起不是那些使徒
[00:07:49.800 --> 00:07:52.760]  或者很出名的執事
[00:07:52.760 --> 00:07:54.280]  他想起誰?
[00:07:54.280 --> 00:07:58.080]  是很出名的 不過那個是沒有人喜歡的
[00:07:58.080 --> 00:08:00.760]  掃羅 後來的保羅
[00:08:00.760 --> 00:08:03.360]  是他當時在耶路撒冷
[00:08:03.360 --> 00:08:07.600]  他是唯一一個肯接待保羅
[00:08:07.600 --> 00:08:09.840]  保羅後來回到大掃
[00:08:09.840 --> 00:08:13.680]  這個在土耳其南部的地方 大掃
[00:08:13.680 --> 00:08:17.920]  在那裏應該等了三四年
[00:08:17.920 --> 00:08:19.040]  你說他在那裏等什麼?
[00:08:19.040 --> 00:08:23.720]  等神的差遣
[00:08:23.720 --> 00:08:25.560]  二十五節
[00:08:25.560 --> 00:08:30.680]  於是巴拿巴又往大掃去找保羅
[00:08:30.680 --> 00:08:33.640]  保羅在這個時候正正就是一個
[00:08:33.640 --> 00:08:36.760]  我們前一次講道講
[00:08:36.760 --> 00:08:38.680]  Available 是什麼?
[00:08:38.680 --> 00:08:42.120]  是神手邊很合用
[00:08:42.120 --> 00:08:47.400]  是隨時可以用的一個合適的工具
[00:08:47.400 --> 00:08:50.120]  隨時候命
[00:08:50.120 --> 00:08:53.800]  他也是很樂意為神服務
[00:08:53.800 --> 00:08:59.720]  他就是成為神所用的合適的器皿
[00:08:59.720 --> 00:09:01.480]  二十六節
[00:09:01.480 --> 00:09:04.760]  找著了 就帶他到安提阿去
[00:09:04.760 --> 00:09:06.520]  他們足有一年的功夫
[00:09:06.520 --> 00:09:08.040]  和教會一同聚會
[00:09:08.040 --> 00:09:09.560]  教訓了許多人
[00:09:09.560 --> 00:09:16.360]  門徒稱為基督徒是從安提阿起手
[00:09:16.360 --> 00:09:18.320]  安提阿的信徒
[00:09:18.320 --> 00:09:25.200]  他一定是非常有信仰上和生活上的見證
[00:09:25.200 --> 00:09:28.040]  一定是常常聚會
[00:09:28.040 --> 00:09:34.360]  在那裏向人或者自己會談論耶穌基督
[00:09:34.360 --> 00:09:37.680]  他們會很清楚地去活出
[00:09:37.680 --> 00:09:41.000]  他們是跟從耶穌基督的
[00:09:41.000 --> 00:09:44.520]  是被人能夠看得到的
[00:09:44.520 --> 00:09:51.360]  譬如他們很熱心地敬拜、聚會、團契、宣講
[00:09:51.360 --> 00:09:56.240]  以致其他人 即是周圍的人
[00:09:56.240 --> 00:10:00.480]  取笑他們 稱他們為基督徒
[00:10:00.480 --> 00:10:05.080]  其實基督徒這個字本來是一個嘲笑的名詞
[00:10:05.080 --> 00:10:06.680]  就是一個名字
[00:10:06.680 --> 00:10:09.280]  等於現在取笑一些很熱心的人
[00:10:09.280 --> 00:10:11.280]  特別是年輕人 他也很熱心的那些
[00:10:11.280 --> 00:10:12.480]  我們會取笑他什麼?
[00:10:12.480 --> 00:10:14.720]  或者別人會取笑他們什麼?
[00:10:14.720 --> 00:10:19.080]  「耶穌仔」 是吧?
[00:10:19.080 --> 00:10:23.560]  那些人是因為他們活出來 被人看到
[00:10:23.560 --> 00:10:26.080]  安提阿教會的信徒就是
[00:10:26.080 --> 00:10:31.520]  他們很積極、很熱心、很好的見證
[00:10:31.520 --> 00:10:33.440]  成為今天我們都用的
[00:10:33.440 --> 00:10:40.920]  稱我們自己為基督徒這個名稱
[00:10:40.920 --> 00:10:45.160]  安提阿教會對後世的影響是很深遠的
[00:10:45.160 --> 00:10:49.880]  大使命的執行中心
[00:10:49.880 --> 00:10:55.440]  從此就由耶路撒冷慢慢轉移到安提阿
[00:10:55.440 --> 00:10:57.680]  安提阿也成為第一間
[00:10:57.680 --> 00:11:01.840]  由外邦人的信徒所成立的教會
[00:11:01.840 --> 00:11:06.560]  而能夠猜探宣教士
[00:11:06.560 --> 00:11:15.600]  向外傳福音的第一間教會
[00:11:15.600 --> 00:11:17.360]  安提阿教會也後來
[00:11:17.360 --> 00:11:22.720]  猜探了保羅和巴拿巴去宣教
[00:11:22.720 --> 00:11:26.240]  他們的宣教影響了整個羅馬帝國
[00:11:26.240 --> 00:11:31.160]  也影響了後世的信徒和教會
[00:11:31.160 --> 00:11:35.120]  我們看看今天聖經新約裡面的福音
[00:11:35.120 --> 00:11:39.280]  書信方面你就知道了
[00:11:39.280 --> 00:11:41.560]  各位弟兄姊妹
[00:11:41.560 --> 00:11:45.880]  我們願不願意成為福音的出口呢?
[00:11:45.880 --> 00:11:47.880]  我們願不願意成為
[00:11:47.880 --> 00:11:53.280]  宣傳耶穌基督的救恩的工具呢?
[00:11:53.280 --> 00:11:57.200]  這個我們真的需要反省
[00:11:57.200 --> 00:12:07.440]  我們需要向安提阿教會的信徒學習
[00:12:07.440 --> 00:12:15.320]  我們說回我們短宣隊的一些經歷
[00:12:15.320 --> 00:12:16.520]  我們所見所聞
[00:12:16.520 --> 00:12:20.920]  真是很貼切地可以用
[00:12:20.920 --> 00:12:25.520]  《小徒行傳》十一章二十三節來形容
[00:12:25.520 --> 00:12:28.680]  我們短宣隊到了哥斯達尼加那裡
[00:12:28.680 --> 00:12:31.800]  看見神所賜的恩就歡喜
[00:12:31.800 --> 00:12:33.520]  我們鼓勵了他們
[00:12:33.520 --> 00:12:37.000]  立定心志行久靠主
[00:12:37.000 --> 00:12:39.120]  一定要加多一句
[00:12:39.120 --> 00:12:44.240]  並且我們要向他們學習
[00:12:44.240 --> 00:12:46.360]  我自己所看見的
[00:12:46.360 --> 00:12:48.280]  印象最深刻的
[00:12:48.280 --> 00:12:49.800]  也最感動的
[00:12:49.800 --> 00:12:54.520]  就是他們弟兄姊妹的付出和犧牲
[00:12:54.520 --> 00:12:56.080]  在第一天
[00:12:56.080 --> 00:12:58.800]  我們到達哥斯達尼加機場的時候
[00:12:58.800 --> 00:13:02.320]  已經差不多是晚上九點鐘
[00:13:02.320 --> 00:13:04.680]  我們很順利地到達
[00:13:04.680 --> 00:13:06.640]  但是我們的行李呢
[00:13:06.640 --> 00:13:10.240]  卻滯留在美國這邊達拉斯的機場
[00:13:10.240 --> 00:13:11.360]  我們就順利上機
[00:13:11.360 --> 00:13:14.640]  那些行李就跟不到
[00:13:14.640 --> 00:13:18.360]  搞了一大輪之後
[00:13:18.360 --> 00:13:24.640]  出到機場和他們來接機的兩個弟兄
[00:13:24.640 --> 00:13:26.240]  見到面的時候
[00:13:26.240 --> 00:13:31.640]  他們已經等多了一個半小時
[00:13:31.640 --> 00:13:35.360]  那兩位弟兄立刻帶我們去吃晚飯
[00:13:35.360 --> 00:13:38.000]  吃完晚飯回到酒店的時候
[00:13:38.000 --> 00:13:42.000]  已經是差不多一點鐘
[00:13:42.000 --> 00:13:43.960]  那你可以想像幾點鐘才睡
[00:13:43.960 --> 00:13:46.320]  第二天一早七點半
[00:13:46.320 --> 00:13:51.440]  那兩位弟兄又來酒店接我們去參加
[00:13:51.440 --> 00:13:56.440]  因為我們要主領退休會
[00:13:56.440 --> 00:13:58.920]  整天勞動之後
[00:13:58.920 --> 00:14:02.640]  到了晚上這兩位弟兄又載我們去機場
[00:14:02.640 --> 00:14:04.240]  去拿回行李
[00:14:04.240 --> 00:14:07.160]  感謝神順利拿回行李
[00:14:07.160 --> 00:14:08.920]  如果不是第三天我趕到的時候
[00:14:08.920 --> 00:14:11.160]  都是穿回那套衣服
[00:14:11.160 --> 00:14:24.720]  我想大家都認得了
[00:14:24.720 --> 00:14:25.800]  第二天一早
[00:14:25.800 --> 00:14:27.600]  其實是第三天
[00:14:27.600 --> 00:14:29.640]  一早又是七點半
[00:14:29.640 --> 00:14:34.000]  他們又來接我們去參加退休會
[00:14:34.000 --> 00:14:37.880]  我在那三天裡面睡得很少
[00:14:37.880 --> 00:14:42.160]  是人人都知道我睡不夠 看得到的
[00:14:42.160 --> 00:14:44.320]  那你明白什麼意思
[00:14:44.320 --> 00:14:47.400]  每個人都出口來說
[00:14:47.400 --> 00:14:51.120]  「牧師你睡不夠」
[00:14:51.120 --> 00:14:52.600]  不過感謝神
[00:14:52.600 --> 00:14:54.240]  祂都使用了我的訊息
[00:14:54.240 --> 00:14:55.320]  鼓勵了一些人
[00:14:55.320 --> 00:15:00.320]  有好的回應
[00:15:00.320 --> 00:15:02.800]  我想說的不是我自己的情況
[00:15:02.800 --> 00:15:04.920]  而是想說那幾位弟兄姊妹
[00:15:04.920 --> 00:15:08.560]  他們付出的時間和服侍
[00:15:08.560 --> 00:15:11.160]  特別是其中有兩位的弟兄
[00:15:11.160 --> 00:15:13.080]  在我的印象之中
[00:15:13.080 --> 00:15:16.600]  他們似乎是每天都有份參與
[00:15:16.600 --> 00:15:19.560]  來載我們出入
[00:15:19.560 --> 00:15:20.960]  他們都是有家庭
[00:15:20.960 --> 00:15:23.680]  有工作或者是做生意的
[00:15:23.680 --> 00:15:26.360]  為什麼他們可以在七八天裡面
[00:15:26.360 --> 00:15:29.880]  每天都來服侍我們呢
[00:15:29.880 --> 00:15:35.760]  結論就是我們請假去短宣
[00:15:35.760 --> 00:15:37.600]  他們又怎樣
[00:15:37.600 --> 00:15:44.000]  那幾個人請假來接待我們
[00:15:44.000 --> 00:15:45.960]  據我所知
[00:15:45.960 --> 00:15:51.120]  他們的教會大約每年有兩次的短宣隊來他們那裡
[00:15:51.120 --> 00:15:52.880]  那你可以想像
[00:15:52.880 --> 00:15:55.320]  他們或者其他的弟兄姊妹
[00:15:55.320 --> 00:16:04.400]  他們的付出和服侍犧牲是多麼的大
[00:16:04.400 --> 00:16:06.960]  這兩位弟兄的其中一個弟兄
[00:16:06.960 --> 00:16:08.880]  他是做執事的
[00:16:08.880 --> 00:16:11.280]  他也是開餐館的
[00:16:11.280 --> 00:16:12.960]  打工的有一天放假
[00:16:12.960 --> 00:16:14.320]  在那邊做餐館
[00:16:14.320 --> 00:16:17.160]  做老闆是沒有假放的
[00:16:17.160 --> 00:16:19.040]  做了七天
[00:16:19.040 --> 00:16:22.640]  當然信了主的會休息一天
[00:16:22.640 --> 00:16:28.600]  去崇拜 敬拜
[00:16:28.600 --> 00:16:29.800]  在那一天
[00:16:29.800 --> 00:16:31.000]  那個星期裡面
[00:16:31.000 --> 00:16:33.400]  這一位的弟兄
[00:16:33.400 --> 00:16:35.960]  他的兒子發生車禍
[00:16:35.960 --> 00:16:37.120]  車子滔滔不絕
[00:16:37.120 --> 00:16:38.400]  車子全毀
[00:16:38.400 --> 00:16:39.320]  但是幸好
[00:16:39.320 --> 00:16:40.120]  感謝神
[00:16:40.120 --> 00:16:44.360]  人沒事
[00:16:44.360 --> 00:16:45.640]  在那個禮拜裡面
[00:16:45.640 --> 00:16:47.760]  他的外母住在中國裡面
[00:16:47.760 --> 00:16:49.480]  在中國的外母
[00:16:49.480 --> 00:16:51.600]  進了急症室
[00:16:51.600 --> 00:16:52.320]  兩天之後
[00:16:52.320 --> 00:16:56.040]  不知一天兩天之後就去世了
[00:16:56.040 --> 00:16:59.000]  這個可能都是撒旦的
[00:16:59.000 --> 00:17:00.320]  可以利用的
[00:17:00.320 --> 00:17:04.000]  攻擊我們的一個途徑
[00:17:04.000 --> 00:17:06.160]  但是這位弟兄他沒有怨言
[00:17:06.160 --> 00:17:07.160]  沒有退縮
[00:17:07.160 --> 00:17:11.720]  在我們面前都輕描淡寫的說一說
[00:17:11.720 --> 00:17:14.280]  我們聽完有時候都不太為意發生了什麼事
[00:17:14.280 --> 00:17:15.840]  以為沒什麼事
[00:17:15.840 --> 00:17:17.160]  其實想一想後來
[00:17:17.160 --> 00:17:22.440]  其實是挺嚴重的事
[00:17:22.440 --> 00:17:24.160]  他沒有發怨言
[00:17:24.160 --> 00:17:25.240]  沒有退縮
[00:17:25.240 --> 00:17:28.000]  繼續服侍我們
[00:17:28.000 --> 00:17:36.800]  我為他有一個這麼支持他服侍的太太來去感恩
[00:17:36.800 --> 00:17:41.480]  求神大大賜福他們兩個
[00:17:41.480 --> 00:17:44.320]  另外一位弟兄
[00:17:44.320 --> 00:17:45.400]  他已經準備好
[00:17:45.400 --> 00:17:48.680]  在三月就會去巴拿馬
[00:17:48.680 --> 00:17:53.560]  巴拿馬的聖經學院進修
[00:17:53.560 --> 00:17:55.400]  他太太在申請護照
[00:17:55.400 --> 00:17:56.840]  如果趕到時間
[00:17:56.840 --> 00:18:00.080]  他會一起去陪丈夫去讀書
[00:18:00.080 --> 00:18:04.000]  順便去旁聽
[00:18:04.000 --> 00:18:07.800]  這位弟兄是建築工人的出身
[00:18:07.800 --> 00:18:10.400]  他是建築工人的背景
[00:18:10.400 --> 00:18:13.840]  他沒有什麼學歷
[00:18:13.840 --> 00:18:22.080]  但是他現在的子女已經長大成人
[00:18:22.080 --> 00:18:26.160]  他認定他一切的成就和所有的
[00:18:26.160 --> 00:18:28.160]  都是神的恩典
[00:18:28.160 --> 00:18:33.120]  因此他很樂意來進修來侍奉神
[00:18:33.120 --> 00:18:36.040]  他也不期待會拿到什麼學歷
[00:18:36.040 --> 00:18:38.120]  只是學多點東西
[00:18:38.120 --> 00:18:44.400]  然後可以有更好的服侍
[00:18:44.400 --> 00:18:46.480]  我們去到的時候
[00:18:46.480 --> 00:18:49.120]  他的車子剛剛貼了一個
[00:18:49.120 --> 00:18:53.680]  就是預備出售的一個牌子在那裡
[00:18:53.680 --> 00:18:54.560]  車子也很漂亮
[00:18:54.560 --> 00:18:58.320]  就是他正在用的車子
[00:18:58.320 --> 00:19:02.600]  他要出賣他的車子
[00:19:02.600 --> 00:19:03.440]  他不是
[00:19:03.440 --> 00:19:04.800]  我相信跟他談下去之後
[00:19:04.800 --> 00:19:08.320]  他不是真的完全沒錢或者不夠錢去讀書
[00:19:08.320 --> 00:19:09.320]  只不過他說
[00:19:09.320 --> 00:19:10.680]  如果賣了這輛車之後
[00:19:10.680 --> 00:19:15.280]  他的錢就會比較鬆動
[00:19:15.280 --> 00:19:18.480]  我為他和他太太來感恩
[00:19:18.480 --> 00:19:22.960]  很希望日後能夠邀請到他們
[00:19:22.960 --> 00:19:25.400]  來我們T4C
[00:19:25.400 --> 00:19:27.400]  跟我們分享
[00:19:27.400 --> 00:19:29.720]  講建築
[00:19:29.720 --> 00:19:34.120]  好不好
[00:19:34.120 --> 00:19:36.360]  第二件令我印象深刻的事
[00:19:36.360 --> 00:19:41.040]  就是聽到很多神奇妙恩典的故事
[00:19:41.040 --> 00:19:47.080]  這個有機會慢慢由幾位子孫隊員來和大家分享
[00:19:47.080 --> 00:19:50.440]  或者我遲些也有機會再講
[00:19:50.440 --> 00:19:52.960]  我想講的就是在這五天裡
[00:19:52.960 --> 00:19:55.240]  我們有五天的探訪
[00:19:55.240 --> 00:19:59.600]  就是在這十天裡我們有五天的出外探訪
[00:19:59.600 --> 00:20:04.600]  每次我們分成兩組或者三組
[00:20:04.600 --> 00:20:07.280]  每一組探訪大約三至五個家庭
[00:20:07.280 --> 00:20:09.200]  或者是個別的人
[00:20:09.200 --> 00:20:10.920]  我估計一下
[00:20:10.920 --> 00:20:18.600]  我們至少總共探訪了有超過四十個家庭
[00:20:18.600 --> 00:20:23.600]  如果算上每一晚有人請我們吃晚飯的那些家庭來算
[00:20:23.600 --> 00:20:27.800]  肯定超過五十個家庭
[00:20:27.800 --> 00:20:29.720]  想起來也算是很多
[00:20:29.720 --> 00:20:33.320]  真的很感恩
[00:20:33.320 --> 00:20:35.400]  我們所探訪的人裡面
[00:20:35.400 --> 00:20:39.320]  有很多已經來過教會
[00:20:39.320 --> 00:20:42.400]  或者甚至已經受了一層信了
[00:20:42.400 --> 00:20:44.880]  不過後來冷淡了
[00:20:44.880 --> 00:20:48.080]  沒有再來教會
[00:20:48.080 --> 00:20:50.120]  他們很多人都這樣說
[00:20:50.120 --> 00:20:53.400]  他們都是曾經經歷到神很大的恩典
[00:20:53.400 --> 00:20:58.680]  背後都是很感人的故事
[00:20:58.680 --> 00:21:04.400]  但是為什麼會冷淡下來呢?
[00:21:04.400 --> 00:21:09.400]  其中一個原因就是缺乏人手去跟進栽培
[00:21:09.400 --> 00:21:13.400]  缺乏人手去做訓練
[00:21:13.400 --> 00:21:17.880]  這一方面就是我們的短宣隊
[00:21:17.880 --> 00:21:19.880]  或者其他教會的短宣隊
[00:21:19.880 --> 00:21:26.600]  可以提供的一點點的幫助
[00:21:26.600 --> 00:21:27.600]  在幫助裡面
[00:21:27.600 --> 00:21:29.600]  我們不是真的能夠幫助他們
[00:21:29.600 --> 00:21:32.120]  其實在服事裡面
[00:21:32.120 --> 00:21:38.400]  我們自己反而是得到很大的激勵
[00:21:38.400 --> 00:21:39.400]  弟兄姊妹
[00:21:39.400 --> 00:21:44.600]  你願不願意好好裝備自己來支援他們呢?
[00:21:44.600 --> 00:21:48.200]  起碼我們可以支援我們自己裡面
[00:21:48.200 --> 00:21:53.600]  你願不願意?
[00:21:53.600 --> 00:21:54.600]  在服事裡面
[00:21:54.600 --> 00:21:56.440]  我們可以彼此激勵
[00:21:56.440 --> 00:21:57.720]  好像曾言所說
[00:21:57.720 --> 00:22:00.200]  「鐵磨鐵,會磨成人」
[00:22:00.200 --> 00:22:11.600]  這是非常美好、很開心的事
[00:22:11.600 --> 00:22:13.600]  另外一些被我們探訪的人
[00:22:13.600 --> 00:22:16.600]  他們有些是教會的領袖
[00:22:16.600 --> 00:22:18.600]  他們很積極地侍奉
[00:22:18.600 --> 00:22:22.400]  是很愛主愛人
[00:22:22.400 --> 00:22:24.200]  他們也不約而同地說
[00:22:24.200 --> 00:22:26.800]  他們因為領受到神很大的恩典
[00:22:26.800 --> 00:22:28.600]  一切都是神所賜
[00:22:28.600 --> 00:22:30.000]  所以他們很感恩
[00:22:30.000 --> 00:22:34.400]  所以他們要侍奉神
[00:22:34.400 --> 00:22:38.200]  我們非常欣賞、稱讚他們
[00:22:38.200 --> 00:22:39.800]  也鼓勵了他們
[00:22:39.800 --> 00:22:43.000]  為他們感恩、為他們祈禱
[00:22:43.000 --> 00:22:45.400]  鼓勵他們繼續要依靠神
[00:22:45.400 --> 00:22:50.000]  繼續侍奉神
[00:22:50.000 --> 00:22:53.400]  另外有一些冷淡了的會友
[00:22:53.400 --> 00:22:55.000]  當我們鼓勵他們
[00:22:55.000 --> 00:22:57.800]  重新與神建立好的關係
