
[00:00:00.000 --> 00:00:04.800]  在二零零五年我在內地河北工作的時候
[00:15:55.300 --> 00:15:57.800]  我們可以向神傾心吐益
[00:15:57.800 --> 00:16:00.000]  你任何時候可以跟神來
[00:16:00.000 --> 00:16:01.700]  把你的心意成名
[00:16:01.700 --> 00:16:06.200]  但是這裏提醒我們是帶着感恩的心
[00:16:06.200 --> 00:16:10.800]  當我們帶着感恩的心是表達出
[00:16:10.800 --> 00:16:14.900]  我們一直沒有忘記上帝過去
[00:16:14.900 --> 00:16:16.800]  一直帶領我們的
[00:16:16.800 --> 00:16:18.400]  一直給我們的恩典
[00:16:18.400 --> 00:16:20.700]  我們繼續帶着感恩的心
[00:16:20.700 --> 00:16:23.000]  也表達我們對神的信賴
[00:16:23.000 --> 00:16:25.800]  所以當我們這樣的時候
[00:16:25.800 --> 00:16:28.800]  我們纔可以得到真正的平安
[00:16:28.800 --> 00:16:30.400]  真正的安息
[00:16:30.400 --> 00:16:35.300]  所以第一點我們是活着靠基督
[00:16:35.300 --> 00:16:38.100]  第一點是靠着主常常喜樂
[00:16:38.100 --> 00:16:42.900]  第二點保羅勉勵我們要靠着主行事爲人
[00:16:43.300 --> 00:16:47.600]  裏面提到有很多值得我們去思念的
[00:16:47.600 --> 00:16:48.800]  去實行的
[00:16:48.800 --> 00:16:53.300]  他裏面說凡是真實的莊重的公正的
[00:16:53.300 --> 00:16:56.300]  純潔的可愛的生育好的
[00:16:56.300 --> 00:16:59.000]  無論是什麼美德什麼稱讚
[00:16:59.000 --> 00:17:01.800]  所有這些事總的來說
[00:17:01.800 --> 00:17:03.600]  就是一切美善的事
[00:17:03.600 --> 00:17:05.600]  一切神所喜悅的事
[00:17:05.600 --> 00:17:09.700]  還有就是保羅的榜樣與教導
[00:17:10.500 --> 00:17:13.500]  因爲他第九節說在我身上所學習
[00:17:13.500 --> 00:17:16.300]  所領受的所聽見所看見的
[00:17:16.300 --> 00:17:18.400]  就是一切美善的事
[00:17:18.400 --> 00:17:21.900]  還有保羅的生命的榜樣和教導
[00:17:21.900 --> 00:17:24.700]  我們都要思想要實行
[00:17:24.700 --> 00:17:29.000]  我們的思想往往影響我們人的行爲
[00:17:29.000 --> 00:17:34.200]  所以當我們常常來思念神所喜悅的事的話
[00:17:34.200 --> 00:17:37.700]  我們也就更容易行出神喜悅的事
[00:17:38.800 --> 00:17:42.100]  今天我們的世界有很多人的聲音
[00:17:42.100 --> 00:17:46.600]  而且有很多似是而非黑白不分的事情
[00:17:46.600 --> 00:17:50.000]  基督徒要跟隨的不是
[00:17:50.000 --> 00:17:53.000]  這個世界的潮流和價值觀
[00:17:53.000 --> 00:17:57.000]  而是上帝在聖經的教導和標準
[00:17:57.000 --> 00:18:02.300]  第三點靠主凡事知足
[00:18:02.300 --> 00:18:05.900]  那保羅的喜樂
[00:18:06.400 --> 00:18:10.800]  不是因爲他缺乏得到菲律賓信徒的供給
[00:18:10.800 --> 00:18:11.600]  補足
[00:18:11.600 --> 00:18:13.800]  他才喜樂起來
[00:18:13.800 --> 00:18:17.600]  而是他這裏說他已經學會了一件事
[00:18:17.600 --> 00:18:19.500]  而且他也得了祕訣
[00:18:19.500 --> 00:18:20.900]  這個祕訣是什麼
[00:18:20.900 --> 00:18:23.400]  就是在任何的情況底下
[00:18:23.400 --> 00:18:25.200]  他都可以知足
[00:18:25.200 --> 00:18:28.800]  保羅的知足是自足
[00:18:28.800 --> 00:18:33.000]  但是這個自足不是以他自己的力量
[00:18:33.200 --> 00:18:37.500]  而是出於從基督所賜的力量
[00:18:37.500 --> 00:18:40.200]  還有就是上帝的供應
[00:18:40.200 --> 00:18:42.400]  所以他的自足呢
[00:18:42.400 --> 00:18:45.300]  其實是以上帝爲主
[00:18:45.300 --> 00:18:50.900]  他說他在這裏提到他可以除卑賤
[00:18:50.900 --> 00:18:58.300]  卑賤除了可以止貧困的生活
[00:18:58.300 --> 00:19:01.500]  還可以止爲福音受苦
[00:19:01.900 --> 00:19:04.700]  保羅說富裕的時候
[00:19:04.700 --> 00:19:05.800]  他知道怎麼過
[00:19:05.800 --> 00:19:08.800]  儘管在卑賤的時候
[00:19:08.800 --> 00:19:10.500]  遇到逼迫的時候
[00:19:10.500 --> 00:19:12.300]  生活有貧困的時候
[00:19:12.300 --> 00:19:13.700]  他也可以知足
[00:19:13.700 --> 00:19:19.000]  事實上保羅他以前是一個家境富裕的人
[00:19:19.000 --> 00:19:20.600]  但是爲了基督
[00:19:20.600 --> 00:19:24.100]  他卻放棄了一切
[00:19:24.100 --> 00:19:28.500]  他被褫奪了承受事業的權利
[00:19:28.600 --> 00:19:32.400]  而且他甘願把所有以前以爲寶貴的
[00:19:32.400 --> 00:19:33.400]  他都放棄
[00:19:33.400 --> 00:19:36.500]  單單爲了得到基督
[00:19:36.500 --> 00:19:39.400]  他靠着耶穌基督
[00:19:39.400 --> 00:19:41.000]  在任何的情況底下
[00:19:41.000 --> 00:19:42.500]  他都可以滿足
[00:19:42.500 --> 00:19:47.400]  我想起我以前在國內工作的時候
[00:19:47.400 --> 00:19:51.300]  因爲我去了一個慈善機構工作
[00:19:51.300 --> 00:19:52.800]  那慈善機構的工作
[00:19:52.800 --> 00:19:56.400]  工資一般都會比其他的會低
[00:19:57.400 --> 00:19:59.000]  當時我去到那邊
[00:19:59.000 --> 00:20:00.800]  工資也是少了一大截
[00:20:00.800 --> 00:20:04.600]  但是在那邊生活也是比較單調
[00:20:04.600 --> 00:20:07.100]  平常的物質也沒有那麼豐富
[00:20:07.100 --> 00:20:09.600]  環境也是比香港的惡劣
[00:20:09.600 --> 00:20:13.200]  可是我覺得那幾年的時候
[00:20:13.200 --> 00:20:15.900]  我在當中所經歷的就是
[00:20:15.900 --> 00:20:17.700]  我的心靈更富足
[00:20:17.700 --> 00:20:20.200]  而且在那個簡單裏面
[00:20:20.200 --> 00:20:22.600]  你卻更見很多的恩典
[00:20:23.100 --> 00:20:28.000]  所以也是一個學習
[00:20:28.000 --> 00:20:31.300]  怎麼處卑賤的一個過程
[00:20:31.300 --> 00:20:34.600]  我想到過去幾年傳恩堂
[00:20:34.600 --> 00:20:36.100]  其實也是
[00:20:36.100 --> 00:20:38.900]  我們的會衆人數不算很多
[00:20:38.900 --> 00:20:42.000]  我們現在負擔了三個單位
[00:20:42.000 --> 00:20:45.300]  相信大家以前聽邵芳來報告
[00:20:45.300 --> 00:20:46.600]  過一些情況的時候
[00:20:46.600 --> 00:20:47.600]  我們也知道
[00:20:47.600 --> 00:20:49.500]  如果我們用人的眼光
[00:20:49.500 --> 00:20:53.900]  我們負擔這些的支出也是不容易
[00:20:53.900 --> 00:20:56.800]  可是過去我們的一個領受就是
[00:20:56.800 --> 00:21:00.100]  我們沒有擔心經濟方面的
[00:21:00.100 --> 00:21:01.600]  這些的情況
[00:21:01.600 --> 00:21:03.500]  因爲在過去四年
[00:21:03.500 --> 00:21:05.900]  我們一次又一次
[00:21:05.900 --> 00:21:09.700]  經歷上帝的很奇妙的供應
[00:21:09.700 --> 00:21:13.400]  每當我們以爲好像又不夠的時候
[00:21:13.400 --> 00:21:15.600]  但是上帝就很奇妙的
[00:21:15.600 --> 00:21:19.200]  拆開很多的天使來供應給我們
