
[00:00:00.000 --> 00:00:02.000]  公主明文向弟兄姊妹提案
[00:01:40.000 --> 00:01:44.000]  因為這些先知的背景
[00:01:44.000 --> 00:01:51.000]  就是以色列南北國的政府的背景
[00:01:51.000 --> 00:01:53.000]  以色列南北國是走錯路
[00:01:53.000 --> 00:01:55.000]  以色列的南北國他們走錯了路
[00:01:55.000 --> 00:01:57.000]  先知書
[00:01:57.000 --> 00:01:58.000]  先知書
[00:01:58.000 --> 00:01:59.000]  告訴他們這裡錯了
[00:01:59.000 --> 00:02:00.000]  告訴他們這裡錯了
[00:02:00.000 --> 00:02:01.000]  這裡錯了
[00:02:01.000 --> 00:02:03.000]  這裡錯了
[00:02:03.000 --> 00:02:04.000]  要轉
[00:02:04.000 --> 00:02:05.000]  要轉
[00:02:05.000 --> 00:02:06.000]  要調頭
[00:02:06.000 --> 00:02:07.000]  就是這樣
[00:02:07.000 --> 00:02:09.000]  你只要猛看調頭
[00:02:09.000 --> 00:02:10.000]  你只是看了調頭
[00:02:10.000 --> 00:02:11.000]  那「翁臣」的部分
[00:02:11.000 --> 00:02:13.000]  你才要知道為甚麼要調頭
[00:02:13.000 --> 00:02:15.000]  你要知道哪裡錯了才能調頭
[00:02:15.000 --> 00:02:16.000]  對嗎?
[00:02:16.000 --> 00:02:18.000]  我們不想知道「翁臣」
[00:02:18.000 --> 00:02:19.000]  我們不知道哪裡
[00:02:19.000 --> 00:02:20.000]  只看了這一卷
[00:02:20.000 --> 00:02:21.000]  只看了這一卷
[00:02:21.000 --> 00:02:23.000]  你看劇集
[00:02:23.000 --> 00:02:25.000]  好像看劇集一樣
[00:02:25.000 --> 00:02:27.000]  你只看第一幾局
[00:02:27.000 --> 00:02:28.000]  你只看了大結局
[00:02:28.000 --> 00:02:29.000]  你不看第一集
[00:02:29.000 --> 00:02:30.000]  你不看第一集
[00:02:30.000 --> 00:02:34.000]  你知道是不是我們廣東話
[00:02:34.000 --> 00:02:35.000]  「無頭無尾」
[00:02:35.000 --> 00:02:37.000]  你就會覺得「無頭無尾」
[00:02:37.000 --> 00:02:39.000]  「無頭無尾」是不是很難看?
[00:02:39.000 --> 00:02:41.000]  「無頭無尾」是很難看
[00:02:41.000 --> 00:02:42.000]  「獵王記」
[00:02:42.000 --> 00:02:44.000]  「獵王記」其實不是開頭的
[00:02:44.000 --> 00:02:45.000]  「獵王記」是中間的
[00:02:45.000 --> 00:02:46.000]  「獵王記」是在中間部分
[00:02:46.000 --> 00:02:49.000]  猶太人的歷史書是有五經
[00:02:49.000 --> 00:02:51.000]  猶太人的歷史書有五經
[00:02:51.000 --> 00:02:52.000]  歷史書
[00:02:52.000 --> 00:02:53.000]  歷史書
[00:02:53.000 --> 00:02:56.000]  歷史其實包括先知
[00:02:56.000 --> 00:02:58.000]  歷史書包括先知
[00:02:58.000 --> 00:03:01.000]  然後最後的部分叫作「Writing」
[00:03:01.000 --> 00:03:03.000]  最後一部是「著作」
[00:03:03.000 --> 00:03:04.000]  「著作」
[00:03:04.000 --> 00:03:05.000]  翻譯得很好
[00:03:05.000 --> 00:03:06.000]  「著作」
[00:03:06.000 --> 00:03:07.000]  「著作」
[00:03:07.000 --> 00:03:08.000]  這篇是「著作」
[00:03:08.000 --> 00:03:09.000]  詩篇是「著作」
[00:03:09.000 --> 00:03:11.000]  是人感受到上帝的恩典
[00:03:11.000 --> 00:03:13.000]  是人感受到上帝的恩典
[00:03:13.000 --> 00:03:14.000]  將他的心情寫下來
[00:03:14.000 --> 00:03:15.000]  將他的心情寫下來
[00:03:15.000 --> 00:03:17.000]  或者人生當中很多感覺
[00:03:17.000 --> 00:03:19.000]  或者人生當中很多感覺
[00:03:19.000 --> 00:03:20.000]  要寫些甚麼智慧的東西
[00:03:20.000 --> 00:03:21.000]  要寫些甚麼智慧的東西
[00:03:21.000 --> 00:03:22.000]  寫下智慧的事
[00:03:22.000 --> 00:03:23.000]  寫下智慧的事
[00:03:23.000 --> 00:03:24.000]  這是真言
[00:03:24.000 --> 00:03:25.000]  這是真言
[00:03:25.000 --> 00:03:26.000]  大家看到了嗎?
[00:03:26.000 --> 00:03:28.000]  舊式聖經就是這樣的組織
[00:03:28.000 --> 00:03:30.000]  舊式聖經就是這樣的組織
[00:03:30.000 --> 00:03:32.000]  全部是一扣連一扣的
[00:03:32.000 --> 00:03:34.000]  全部是一扣連一扣的
[00:03:34.000 --> 00:03:35.000]  好像火車
[00:03:35.000 --> 00:03:36.000]  好像火車
[00:03:36.000 --> 00:03:39.000]  五經應該是火車頭
[00:03:39.000 --> 00:03:41.000]  五經好像火車頭
[00:03:41.000 --> 00:03:43.000]  先知書在中間
[00:03:43.000 --> 00:03:45.000]  先知書在中間
[00:03:45.000 --> 00:03:46.000]  車尾有「Writing」
[00:03:46.000 --> 00:03:47.000]  車尾有「Writing」
[00:03:47.000 --> 00:03:48.000]  車尾是個著作
[00:03:48.000 --> 00:03:49.000]  車尾是個著作
[00:03:49.000 --> 00:03:50.000]  是整列火車的
[00:03:50.000 --> 00:03:51.000]  是整列火車的
[00:03:51.000 --> 00:03:52.000]  是一連串的火車
[00:03:52.000 --> 00:03:53.000]  是一連串的火車
[00:03:53.000 --> 00:03:54.000]  那麼長呢?
[00:03:54.000 --> 00:03:55.000]  那麼長呢?
[00:03:55.000 --> 00:03:56.000]  怎麼讀呢?
[00:03:56.000 --> 00:03:57.000]  怎麼讀呢?
[00:03:57.000 --> 00:03:58.000]  怎麼讀呢?
[00:03:58.000 --> 00:03:59.000]  很多人問這個問題
[00:03:59.000 --> 00:04:00.000]  很多人來問這個問題
[00:04:00.000 --> 00:04:01.000]  很多人來問這個問題
[00:04:01.000 --> 00:04:02.000]  我就問一樣問題
[00:04:02.000 --> 00:04:03.000]  我就問一樣問題
[00:04:03.000 --> 00:04:04.000]  我就問一樣問題
[00:04:04.000 --> 00:04:05.000]  上帝給我們有多久的人生呢?
[00:04:05.000 --> 00:04:06.000]  上帝給我們有多久的人生呢?
[00:04:06.000 --> 00:04:07.000]  上帝給我們有多久的人生呢?
[00:04:07.000 --> 00:04:08.000]  上帝給我們有多久的人生呢?
[00:04:08.000 --> 00:04:09.000]  我們一生的年日是七十
[00:04:09.000 --> 00:04:10.000]  我們一生的年日是七十
[00:04:10.000 --> 00:04:16.000]  我們一生的年日是七十
[00:04:16.000 --> 00:04:18.000]  若是強壯可以到八十
[00:04:18.000 --> 00:04:19.000]  若是強壯可以到八十
[00:04:19.000 --> 00:04:20.000]  你猜是不是湯普原作的?
[00:04:20.000 --> 00:04:21.000]  你猜是不是湯普原作的?
[00:04:21.000 --> 00:04:23.000]  這是撐版
[00:04:23.000 --> 00:04:24.000]  不是我作的
[00:04:24.000 --> 00:04:25.000]  不是我作的
[00:04:25.000 --> 00:04:26.000]  詩篇九十篇
[00:04:26.000 --> 00:04:27.000]  詩篇九十篇
[00:04:27.000 --> 00:04:28.000]  詩篇九十篇
[00:04:28.000 --> 00:04:29.000]  摩西的禱告
[00:04:29.000 --> 00:04:30.000]  摩西的禱告
[00:04:30.000 --> 00:04:31.000]  是摩西的禱告
[00:04:31.000 --> 00:04:32.000]  是摩西的禱告
[00:04:32.000 --> 00:04:33.000]  上帝給你七十年以上的時間
[00:04:33.000 --> 00:04:34.000]  是摩西的禱告
[00:04:34.000 --> 00:04:35.000]  是摩西的禱告
[00:04:35.000 --> 00:04:36.000]  上帝給你七十年加上以後的時間
[00:04:36.000 --> 00:04:37.000]  上帝給你七十年加上以後的時間
[00:04:37.000 --> 00:04:40.000]  若是年輕十五歲就信耶穌
[00:04:40.000 --> 00:04:43.000]  若是年輕十五歲就信耶穌
[00:04:43.000 --> 00:04:44.000]  若是年輕十五歲就信耶穌
[00:04:44.000 --> 00:04:45.000]  若是年輕十五歲就信耶穌
[00:04:45.000 --> 00:04:46.000]  若是年輕十五歲就信耶穌
[00:04:46.000 --> 00:04:47.000]  若是年輕十五歲就信耶穌
[00:04:47.000 --> 00:04:48.000]  若是年輕十五歲就信耶穌
[00:04:48.000 --> 00:04:49.000]  若是年輕十五歲就信耶穌
[00:04:49.000 --> 00:04:50.000]  若是年輕十五歲就信耶穌
[00:04:50.000 --> 00:04:51.000]  若是年輕十五歲就信耶穌
[00:04:51.000 --> 00:04:52.000]  若是年輕十五歲就信耶穌
[00:04:52.000 --> 00:04:53.000]  若是年輕十五歲就信耶穌
[00:04:53.000 --> 00:04:54.000]  若是年輕十五歲就信耶穌
[00:04:54.000 --> 00:04:55.000]  若是年輕十五歲就信耶穌
[00:04:55.000 --> 00:05:08.000]  若是年輕十五歲就信耶穌
[00:05:25.000 --> 00:05:31.000]  不信耶穌的人,沒得說了
[00:05:31.000 --> 00:05:32.000]  不信耶穌的人,沒得說了
[00:05:32.000 --> 00:05:33.000]  不信耶穌的人,沒得說了
[00:05:33.000 --> 00:05:34.000]  你說我信耶穌的
[00:05:34.000 --> 00:05:35.000]  你說我信耶穌的
[00:05:35.000 --> 00:05:37.000]  基本上就不用給我們提名信了
[00:05:37.000 --> 00:05:38.000]  基本上就不用給我們提名信了
[00:05:38.000 --> 00:05:39.000]  就是上帝給我們的信
[00:05:39.000 --> 00:05:40.000]  就是上帝給我們的信
[00:05:40.000 --> 00:05:41.000]  不容易讀啊
[00:05:41.000 --> 00:05:42.000]  不容易讀
[00:05:42.000 --> 00:05:43.000]  OK?所以各位弟兄姊妹
[00:05:43.000 --> 00:05:44.000]  OK?所以各位弟兄姊妹
[00:05:44.000 --> 00:05:45.000]  基督徒呢,是甚麼責任呢?
[00:05:45.000 --> 00:05:46.000]  基督徒呢,是甚麼責任呢?
[00:05:46.000 --> 00:05:47.000]  基督徒有甚麼責任呢?
[00:05:47.000 --> 00:05:48.000]  讀好這本書
[00:05:48.000 --> 00:05:49.000]  讀好這本書
[00:05:49.000 --> 00:05:50.000]  讀好這本書
[00:05:50.000 --> 00:05:51.000]  然後go tell people about God
[00:05:51.000 --> 00:05:52.000]  然後go tell people about God
[00:05:55.000 --> 00:05:56.000]  上帝是怎樣的?
[00:05:56.000 --> 00:05:57.000]  上帝是怎樣的?
[00:05:57.000 --> 00:05:58.000]  在這本書裏面
[00:05:58.000 --> 00:05:59.000]  在這本書裏面
[00:05:59.000 --> 00:06:00.000]  所以今天要傳福音
[00:06:00.000 --> 00:06:01.000]  所以我們要傳福音
[00:06:01.000 --> 00:06:02.000]  今天很多人傳福音,怎樣傳啊?
[00:06:02.000 --> 00:06:03.000]  今天很多人傳福音,怎樣傳啊?
[00:06:03.000 --> 00:06:04.000]  現在有人是怎樣傳福音的呢?
[00:06:04.000 --> 00:06:05.000]  現在有人是怎樣傳福音的呢?
[00:06:05.000 --> 00:06:06.000]  不懂聖經的傳福音
[00:06:06.000 --> 00:06:07.000]  不懂聖經的人去傳福音
[00:06:07.000 --> 00:06:08.000]  不懂聖經的人去傳福音
[00:06:08.000 --> 00:06:09.000]  等於甚麼?空槍上陣
[00:06:09.000 --> 00:06:10.000]  等於甚麼?空槍上陣
[00:06:10.000 --> 00:06:11.000]  等於是空槍上陣
[00:06:11.000 --> 00:06:12.000]  等於是空槍上陣
[00:06:12.000 --> 00:06:13.000]  你試試做兵,你的槍沒子彈
[00:06:13.000 --> 00:06:14.000]  你試試做兵,你的槍沒子彈
[00:06:14.000 --> 00:06:28.000]  你試試做兵,你的槍沒子彈
[00:06:28.000 --> 00:06:53.000]  你試試做兵,你的槍沒子彈
[00:06:58.000 --> 00:07:01.000]  老師講任何一件事
[00:07:01.000 --> 00:07:03.000]  老師講任何一件事
[00:07:03.000 --> 00:07:04.000]  任何一件事
[00:07:04.000 --> 00:07:06.000]  原因經過影響
[00:07:06.000 --> 00:07:08.000]  原因經過影響
[00:07:08.000 --> 00:07:09.000]  原因經過影響
[00:07:09.000 --> 00:07:10.000]  你要看原因經過影響
[00:07:10.000 --> 00:07:11.000]  你要看原因經過影響
[00:07:11.000 --> 00:07:12.000]  你要看原因經過影響
[00:07:12.000 --> 00:07:13.000]  你要看原因經過影響
[00:07:13.000 --> 00:07:14.000]  你要看原因經過影響
[00:07:14.000 --> 00:07:15.000]  你要看原因經過影響
[00:07:15.000 --> 00:07:16.000]  你要看原因經過影響
[00:07:16.000 --> 00:07:17.000]  你要看原因經過影響
[00:07:17.000 --> 00:07:18.000]  你要看原因經過影響
[00:07:18.000 --> 00:07:19.000]  你要看原因經過影響
[00:07:19.000 --> 00:07:20.000]  你要看原因經過影響
[00:07:20.000 --> 00:07:21.000]  你要看原因經過影響
[00:07:21.000 --> 00:07:22.000]  你要看原因經過影響
[00:07:22.000 --> 00:07:23.000]  你要看原因經過影響
[00:07:23.000 --> 00:07:24.000]  你要看原因經過影響
[00:07:24.000 --> 00:07:25.000]  你要看原因經過影響
[00:07:25.000 --> 00:07:26.000]  你要看原因經過影響
[00:07:26.000 --> 00:07:28.000]  你要看原因經過影響
[00:07:28.000 --> 00:07:29.000]  你要看原因經過影響
[00:07:29.000 --> 00:07:30.000]  你要看原因經過影響
[00:07:30.000 --> 00:07:31.000]  你要看原因經過影響
[00:07:31.000 --> 00:07:32.000]  你要看原因經過影響
[00:07:32.000 --> 00:07:33.000]  你要看原因經過影響
[00:07:33.000 --> 00:07:34.000]  你要看原因經過影響
[00:07:34.000 --> 00:07:35.000]  你要看原因經過影響
[00:07:35.000 --> 00:07:36.000]  你要看原因經過影響
[00:07:36.000 --> 00:07:37.000]  你要看原因經過影響
[00:07:37.000 --> 00:07:38.000]  你要看原因經過影響
[00:07:38.000 --> 00:07:39.000]  要看原因經過影響
[00:07:39.000 --> 00:07:40.000]  要看原因經過影響
[00:07:40.000 --> 00:07:41.000]  要看原因經過影響
[00:07:41.000 --> 00:07:42.000]  要看原因經過影響
[00:07:42.000 --> 00:07:43.000]  要看原因經過影響
[00:07:43.000 --> 00:07:44.000]  要看原因經過影響
[00:07:44.000 --> 00:07:45.000]  要看原因經過影響
[00:07:45.000 --> 00:07:46.000]  要看原因經過影響
[00:07:46.000 --> 00:07:47.000]  要看原因經過影響
[00:07:47.000 --> 00:07:48.000]  要看原因經過影響
[00:07:48.000 --> 00:07:49.000]  要看原因經過影響
[00:07:56.000 --> 00:07:57.000]  什麼名字?
[00:07:57.000 --> 00:07:58.000]  溥儀
[00:07:58.000 --> 00:07:59.000]  溥儀,大家都知道了
[00:07:59.000 --> 00:08:01.000]  是光緒王
[00:08:01.000 --> 00:08:04.000]  之後的位置叫溥儀
[00:08:04.000 --> 00:08:06.000]  光緒之後是溥儀
[00:08:06.000 --> 00:08:07.000]  什麼?
[00:08:07.000 --> 00:08:09.000]  仙桶
[00:08:09.000 --> 00:08:15.000]  仙桶是他的年號
[00:08:15.000 --> 00:08:16.000]  仙桶是他的年號
[00:08:16.000 --> 00:08:18.000]  但是那個人就叫溥儀
[00:08:18.000 --> 00:08:20.000]  溥儀的名字是溥儀
[00:08:20.000 --> 00:08:22.000]  末代皇帝就是最後一個皇帝
[00:08:22.000 --> 00:08:24.000]  現在我就是末代皇帝
[00:08:24.000 --> 00:08:26.000]  但是中文沒有S
[00:08:26.000 --> 00:08:28.000]  沒有加S可以嗎?
[00:08:28.000 --> 00:08:33.000]  現在末代君王有薩加利亞
[00:08:33.000 --> 00:08:35.000]  末代君王有薩加利亞
[00:08:35.000 --> 00:08:37.000]  我上次開始說的就是薩加利亞
[00:08:37.000 --> 00:08:38.000]  薩加利亞
[00:08:38.000 --> 00:08:39.000]  沙龍
[00:08:39.000 --> 00:08:40.000]  沙龍
[00:08:40.000 --> 00:08:41.000]  米拿賢
[00:08:41.000 --> 00:08:42.000]  米拿賢
[00:08:42.000 --> 00:08:43.000]  比加俠
[00:08:43.000 --> 00:08:44.000]  比加
[00:08:44.000 --> 00:08:45.000]  比加
[00:08:45.000 --> 00:08:48.000]  最後一個末代君王叫河西亞
[00:08:48.000 --> 00:08:49.000]  最後一個河西亞
[00:08:49.000 --> 00:08:50.000]  這個不是仙芝亞
[00:08:50.000 --> 00:08:51.000]  這個不是仙芝亞
[00:08:51.000 --> 00:08:53.000]  不是仙芝這個河西亞
[00:08:53.000 --> 00:08:54.000]  原文可能是一樣
[00:08:54.000 --> 00:08:55.000]  但是中文很厲害
[00:08:55.000 --> 00:08:56.000]  中文呢
[00:08:56.000 --> 00:08:58.000]  這個叫河西亞
[00:08:58.000 --> 00:08:59.000]  叫河西亞
[00:08:59.000 --> 00:09:01.000]  但是仙芝叫河西亞
[00:09:01.000 --> 00:09:02.000]  仙芝是河西亞
[00:09:02.000 --> 00:09:05.000]  西和西大家聽不聽到分別
[00:09:05.000 --> 00:09:07.000]  西和西是不一樣的
[00:09:07.000 --> 00:09:08.000]  這個河西亞
[00:09:08.000 --> 00:09:10.000]  中文很厲害
[00:09:10.000 --> 00:09:12.000]  因為可能原文是一樣字
[00:09:12.000 --> 00:09:13.000]  但原文是一樣的
[00:09:13.000 --> 00:09:15.000]  我們中文的翻譯很厲害
[00:09:15.000 --> 00:09:19.000]  兩個人所以用兩個字
[00:09:21.000 --> 00:09:23.000]  講一個笑話就是
[00:09:23.000 --> 00:09:26.000]  上帝愛西人
[00:09:26.000 --> 00:09:28.000]  上帝愛世人
[00:09:28.000 --> 00:09:30.000]  我見到那些西人
[00:09:30.000 --> 00:09:32.000]  在很多年前的
[00:09:32.000 --> 00:09:34.000]  香港的
[00:09:34.000 --> 00:09:36.000]  西國的傳教士的人工
[00:09:36.000 --> 00:09:38.000]  是十倍中國同工的人工
[00:09:38.000 --> 00:09:40.000]  於是我們有個笑話
[00:09:40.000 --> 00:09:42.000]  上帝愛西人
[00:09:42.000 --> 00:09:45.000]  還有一句話叫做
[00:09:45.000 --> 00:09:46.000]  上帝愛西人
[00:09:46.000 --> 00:09:50.000]  所以他們十倍我們華人同工的薪水
[00:09:50.000 --> 00:09:52.000]  所以西人的人工
[00:09:52.000 --> 00:09:54.000]  比華人要多很多
[00:09:54.000 --> 00:09:56.000]  所以中國很厲害
[00:09:56.000 --> 00:09:58.000]  將一個字的音改一改
[00:09:58.000 --> 00:10:00.000]  有諷刺性的
[00:10:00.000 --> 00:10:02.000]  OK 現在呢
[00:10:02.000 --> 00:10:05.000]  我剛才說這些是末代的強人
[00:10:05.000 --> 00:10:07.000]  末代的強人
[00:10:07.000 --> 00:10:09.000]  這個是君王
[00:10:09.000 --> 00:10:10.000]  這是君王
[00:10:10.000 --> 00:10:11.000]  其實是強人
[00:10:11.000 --> 00:10:13.000]  他們是強人
[00:10:13.000 --> 00:10:14.000]  剛才我們有幾個
[00:10:14.000 --> 00:10:17.000]  一二三四五六個人當中
[00:10:17.000 --> 00:10:18.000]  在六個人當中
[00:10:18.000 --> 00:10:19.000]  有四個被人殺的
[00:10:19.000 --> 00:10:21.000]  有四個被擊殺
[00:10:21.000 --> 00:10:23.000]  有兩個沒有被擊殺
[00:10:23.000 --> 00:10:25.000]  有兩個沒有被擊殺
[00:10:25.000 --> 00:10:27.000]  沒有被擊殺的叫米娜燕
[00:10:27.000 --> 00:10:29.000]  米娜燕
[00:10:29.000 --> 00:10:34.000]  米娜燕被亞述王蹂躪
[00:10:34.000 --> 00:10:38.000]  米娜燕被亞述王蹂躪
[00:10:38.000 --> 00:10:39.000]  蹂躪這個字
[00:10:39.000 --> 00:10:41.000]  如果一個女孩子被人蹂躪
[00:10:41.000 --> 00:10:42.000]  你知道什麼意思嗎
[00:10:42.000 --> 00:10:43.000]  如果一個女孩子被蹂躪
[00:10:43.000 --> 00:10:44.000]  你知道什麼意思嗎
[00:10:44.000 --> 00:10:45.000]  這個不是蹂躪
[00:10:45.000 --> 00:10:46.000]  這個君王被外國
[00:10:46.000 --> 00:10:48.000]  被亞述王蹂躪
[00:10:48.000 --> 00:10:51.000]  這是一個君王被亞述王蹂躪
[00:10:51.000 --> 00:10:52.000]  香港話
[00:10:52.000 --> 00:10:54.000]  被人欺負得很慘
[00:10:54.000 --> 00:10:57.000]  被人欺負
[00:10:57.000 --> 00:10:58.000]  河西亞
[00:10:58.000 --> 00:11:00.000]  河西亞
[00:11:00.000 --> 00:11:04.000]  被亞述王禁錮囚
[00:11:04.000 --> 00:11:05.000]  囚在監獄
[00:11:05.000 --> 00:11:06.000]  十七章四節
[00:11:06.000 --> 00:11:08.000]  被亞述王囚禁
[00:11:08.000 --> 00:11:10.000]  囚在監獄
[00:11:10.000 --> 00:11:11.000]  十七章四節
[00:11:11.000 --> 00:11:12.000]  十七章四節
[00:11:12.000 --> 00:11:14.000]  可見北國末代的警方
[00:11:14.000 --> 00:11:16.000]  是非常悲慘
[00:11:16.000 --> 00:11:18.000]  可見北國末代的警方
[00:11:18.000 --> 00:11:19.000]  是非常悲慘
[00:11:19.000 --> 00:11:20.000]  我已經說了
[00:11:20.000 --> 00:11:21.000]  我已經說了
[00:11:21.000 --> 00:11:22.000]  撒加利亞
[00:11:22.000 --> 00:11:23.000]  撒加利亞
[00:11:23.000 --> 00:11:24.000]  做了六個月
[00:11:24.000 --> 00:11:25.000]  做了六個月
[00:11:25.000 --> 00:11:27.000]  被沙龍擊殺
[00:11:27.000 --> 00:11:28.000]  被沙龍擊殺
[00:11:28.000 --> 00:11:29.000]  上一堂我們看到
[00:11:29.000 --> 00:11:30.000]  上一堂我們看到
[00:11:30.000 --> 00:11:31.000]  撒加利亞
[00:11:31.000 --> 00:11:33.000]  在位六個月就被擊殺
[00:11:33.000 --> 00:11:34.000]  在位六個月就被擊殺
[00:11:34.000 --> 00:11:35.000]  結束了耶和華
[00:11:35.000 --> 00:11:35.000]  結束了耶和華
[00:11:35.000 --> 00:11:36.000]  結束了耶和華
[00:11:36.000 --> 00:11:37.000]  結束了耶和華
[00:11:37.000 --> 00:11:38.000]  結束了耶和華
[00:11:38.000 --> 00:11:39.000]  結束了耶和華
[00:11:39.000 --> 00:11:40.000]  今天特別印了
[00:11:40.000 --> 00:11:41.000]  今天特別印了
[00:11:41.000 --> 00:11:42.000]  今天特別印了
[00:11:42.000 --> 00:11:43.000]  今天特別印了
[00:11:43.000 --> 00:11:46.000]  軍王的做王旗
[00:11:46.000 --> 00:11:47.000]  軍王的做王旗
[00:11:47.000 --> 00:11:48.000]  軍王的做王旗
[00:11:48.000 --> 00:11:49.000]  在今天的程序表有一個插頁
[00:11:49.000 --> 00:11:50.000]  在今天的程序表有一個插頁
[00:11:50.000 --> 00:11:51.000]  是一個軍王的做王旗
[00:11:51.000 --> 00:11:52.000]  是一個軍王的做王旗
[00:11:52.000 --> 00:11:53.000]  我希望你插在這本聖經裏
[00:11:53.000 --> 00:11:54.000]  我希望你插在這本聖經裏
[00:11:54.000 --> 00:11:55.000]  希望大家放在聖經裏
[00:11:55.000 --> 00:11:56.000]  希望大家放在聖經裏
[00:11:56.000 --> 00:11:57.000]  我都記不了這麼多
[00:11:57.000 --> 00:11:58.000]  我都記不了這麼多
[00:11:58.000 --> 00:11:59.000]  我都記不了這麼多
[00:11:59.000 --> 00:12:00.000]  我記不到這麼多
[00:12:00.000 --> 00:12:01.000]  但我現在做了一個研究
[00:12:01.000 --> 00:12:02.000]  但我現在做了一個研究
[00:12:02.000 --> 00:12:03.000]  印了給你
[00:12:03.000 --> 00:12:04.000]  印了給你
[00:12:04.000 --> 00:12:05.000]  我做了一個研究
[00:12:05.000 --> 00:12:06.000]  印了給你
[00:12:06.000 --> 00:12:07.000]  印了給你
[00:12:07.000 --> 00:12:13.000]  印了給你
[00:12:38.000 --> 00:12:39.000]  六個月
[00:12:39.000 --> 00:12:40.000]  六個月
[00:12:40.000 --> 00:12:41.000]  祂在位六個月
[00:12:41.000 --> 00:12:42.000]  祂在位六個月
[00:12:42.000 --> 00:12:43.000]  OK
[00:12:43.000 --> 00:12:44.000]  那上帝的應許呢
[00:12:44.000 --> 00:12:45.000]  OK 那上帝的應許呢
[00:12:45.000 --> 00:12:46.000]  上帝的應許實現了
[00:12:46.000 --> 00:12:47.000]  上帝的應許實現了
[00:12:47.000 --> 00:12:48.000]  上帝的應許實現了
[00:12:48.000 --> 00:12:49.000]  上帝的應許實現了
[00:12:49.000 --> 00:12:50.000]  上帝的應許實現了
[00:12:50.000 --> 00:12:51.000]  上帝的應許實現了
[00:12:51.000 --> 00:12:52.000]  上帝的應許實現了
[00:12:52.000 --> 00:12:53.000]  上帝的應許實現了
[00:12:53.000 --> 00:12:54.000]  上帝的應許實現了
[00:12:54.000 --> 00:12:55.000]  上帝的應許實現了
[00:12:55.000 --> 00:12:56.000]  上帝的應許實現了
[00:12:56.000 --> 00:12:57.000]  上帝的應許實現了
[00:12:57.000 --> 00:12:58.000]  上帝的應許實現了
[00:12:58.000 --> 00:12:59.000]  上帝的應許實現了
