
[00:00:00.000 --> 00:00:02.800]  香港有很多人在職場
[00:11:43.800 --> 00:11:46.800]  我們男人特別早死
[00:11:46.800 --> 00:11:49.800]  因為我們男人說不准哭
[00:11:49.800 --> 00:11:50.800]  不准哭
[00:11:50.800 --> 00:11:53.800]  所以平均年齡的女性都是比較長命
[00:11:53.800 --> 00:11:55.800]  因為你肯哭
[00:11:55.800 --> 00:11:57.800]  你肯面對自己
[00:11:57.800 --> 00:11:59.800]  所以這個沒有問題
[00:11:59.800 --> 00:12:02.800]  當然要辨別
[00:12:02.800 --> 00:12:05.800]  所以這個就是屬靈操練其中一樣東西
[00:12:05.800 --> 00:12:06.800]  你接觸到自己
[00:12:06.800 --> 00:12:08.800]  聖靈感動你的時間
[00:12:08.800 --> 00:12:10.800]  你哭就哭
[00:12:10.800 --> 00:12:12.800]  我很欣賞你
[00:12:12.800 --> 00:12:15.800]  我不說男和女
[00:12:15.800 --> 00:12:18.800]  我忽然間說了他的名字
[00:12:18.800 --> 00:12:20.800]  不要緊
[00:12:20.800 --> 00:12:24.800]  另外一個
[00:12:24.800 --> 00:12:28.800]  我記得主耶穌也說
[00:12:28.800 --> 00:12:31.800]  我心裡柔和謙卑
[00:12:31.800 --> 00:12:33.800]  這個是恩典
[00:12:33.800 --> 00:12:36.800]  可不可以多說一點
[00:12:36.800 --> 00:12:39.800]  多謝你和我們分享靈修的經驗
[00:12:39.800 --> 00:12:42.800]  我現在開始學習
[00:12:42.800 --> 00:12:45.800]  要朗讀聖經
[00:12:45.800 --> 00:12:47.800]  而且要靜修
[00:12:47.800 --> 00:12:50.800]  然後用祈禱去回應神的話
[00:12:50.800 --> 00:12:53.800]  你可不可以安排半天的退修
[00:12:53.800 --> 00:12:55.800]  因為你上次有說過
[00:12:55.800 --> 00:12:58.800]  多謝你
[00:12:58.800 --> 00:13:00.800]  我已經說了
[00:13:00.800 --> 00:13:02.800]  我一個小時
[00:13:02.800 --> 00:13:05.800]  其實很多事情是做不到的
[00:13:05.800 --> 00:13:07.800]  我想你靜
[00:13:07.800 --> 00:13:08.800]  也不夠時間
[00:13:08.800 --> 00:13:09.800]  如果我帶你靜
[00:13:09.800 --> 00:13:11.800]  起碼也有二十分鐘
[00:13:11.800 --> 00:13:12.800]  我剛才說的
[00:13:12.800 --> 00:13:15.800]  Lectio Divina
[00:13:15.800 --> 00:13:18.800]  是我們失去了一樣讀經的方法
[00:13:18.800 --> 00:13:19.800]  Lectio
[00:13:19.800 --> 00:13:20.800]  你靜
[00:13:20.800 --> 00:13:21.800]  Silence
[00:13:21.800 --> 00:13:22.800]  你不Silence
[00:13:22.800 --> 00:13:24.800]  你怎麼聽到神的話
[00:13:24.800 --> 00:13:26.800]  怎麼聽到聖靈的聲音
[00:13:26.800 --> 00:13:28.800]  所以聖經裡面
[00:13:28.800 --> 00:13:30.800]  我們在禮拜堂敬拜
[00:13:30.800 --> 00:13:32.800]  當肅靜
[00:13:32.800 --> 00:13:33.800]  你要Still
[00:13:33.800 --> 00:13:35.800]  你靜你放下你的思緒
[00:13:35.800 --> 00:13:36.800]  你安靜
[00:13:36.800 --> 00:13:38.800]  預備迎見神
[00:13:38.800 --> 00:13:39.800]  現在你才朗讀
[00:13:39.800 --> 00:13:40.800]  朗讀的意思是什麼呢
[00:13:40.800 --> 00:13:41.800]  聖經裡面
[00:13:41.800 --> 00:13:43.800]  舊約全部都朗讀
[00:13:43.800 --> 00:13:45.800]  新約也是
[00:13:45.800 --> 00:13:47.800]  因為大家都沒有聖經
[00:13:47.800 --> 00:13:48.800]  你Scroll
[00:13:48.800 --> 00:13:50.800]  所以大家就站在那裡
[00:13:50.800 --> 00:13:52.800]  肅立
[00:13:52.800 --> 00:13:53.800]  God is speaking
[00:13:53.800 --> 00:13:54.800]  這個很重要
[00:13:54.800 --> 00:13:56.800]  你朗讀的時候
[00:13:56.800 --> 00:13:57.800]  是神的聲音
[00:13:57.800 --> 00:13:59.800]  是神在跟你說話
[00:13:59.800 --> 00:14:00.800]  你速讀
[00:14:00.800 --> 00:14:03.800]  我告訴你
[00:14:03.800 --> 00:14:04.800]  你速讀
[00:14:04.800 --> 00:14:06.800]  水破鴨背
[00:14:06.800 --> 00:14:07.800]  你朗讀的時候
[00:14:07.800 --> 00:14:09.800]  你逐個字逐個字
[00:14:09.800 --> 00:14:11.800]  在那裡
[00:14:11.800 --> 00:14:13.800]  Lectio
[00:14:13.800 --> 00:14:15.800]  然後
[00:14:15.800 --> 00:14:16.800]  Meditatio
[00:14:16.800 --> 00:14:17.800]  默想
[00:14:17.800 --> 00:14:18.800]  默想是什麼呢
[00:14:18.800 --> 00:14:20.800]  你讀聖經
[00:14:20.800 --> 00:14:21.800]  秘訣
[00:14:21.800 --> 00:14:23.800]  你要解經
[00:14:23.800 --> 00:14:25.800]  聖經的字你不能亂解
[00:14:25.800 --> 00:14:28.800]  聖經是按正義分解真理的道
[00:14:28.800 --> 00:14:30.800]  如果你不懂得解的那一段
[00:14:30.800 --> 00:14:31.800]  你自己默想就叫做
[00:14:31.800 --> 00:14:33.800]  胡思亂想
[00:14:33.800 --> 00:14:37.800]  我最近帶一些年輕人去查啟示錄
[00:14:37.800 --> 00:14:39.800]  你都不知道是什麼
[00:14:39.800 --> 00:14:40.800]  你在那裡
[00:14:40.800 --> 00:14:42.800]  默想那條龍是什麼
[00:14:42.800 --> 00:14:45.800]  那條龍是什麼
[00:14:45.800 --> 00:14:47.800]  我現在不是說啟示錄
[00:14:47.800 --> 00:14:50.800]  背後有說那條龍是誰
[00:14:50.800 --> 00:14:52.800]  你明白嗎
[00:14:52.800 --> 00:14:54.800]  所以你都要解經
[00:14:54.800 --> 00:14:55.800]  你不可以不解經
[00:14:55.800 --> 00:14:57.800]  要用心讀聖經
[00:14:57.800 --> 00:14:59.800]  然後你默想
[00:14:59.800 --> 00:15:01.800]  你放下
[00:15:01.800 --> 00:15:03.800]  聖靈
[00:15:03.800 --> 00:15:06.800]  聖靈是真理的靈
[00:15:06.800 --> 00:15:09.800]  它帶你進入真理
[00:15:09.800 --> 00:15:11.800]  不只是明白真理
[00:15:11.800 --> 00:15:12.800]  是進入真理
[00:15:12.800 --> 00:15:14.800]  真理也進入你生命
[00:15:14.800 --> 00:15:17.800]  真理和神的靈才會轉變你的生命
[00:15:17.800 --> 00:15:20.800]  知識不會叫你改變
[00:15:20.800 --> 00:15:23.800]  是神的靈在你心中工作就改變
[00:15:23.800 --> 00:15:25.800]  你又不默想
[00:15:25.800 --> 00:15:27.800]  你又不冥想
[00:15:27.800 --> 00:15:29.800]  那你怎麼辦
[00:15:29.800 --> 00:15:31.800]  好 祈禱
[00:15:31.800 --> 00:15:34.800]  Richard Foster 改了我的祈禱觀
[00:15:34.800 --> 00:15:36.800]  他出了一本Prayer
[00:15:36.800 --> 00:15:38.800]  Prayer是什麼
[00:15:38.800 --> 00:15:40.800]  拆了我以前的概念
[00:15:40.800 --> 00:15:42.800]  因為我以前在FES
[00:15:42.800 --> 00:15:45.800]  讀聖經就是神說話
[00:15:45.800 --> 00:15:48.800]  然後祈禱就是你向神說話
[00:15:48.800 --> 00:15:50.800]  我一直都是這樣練習
[00:15:50.800 --> 00:15:52.800]  所以我後來才發覺
[00:15:52.800 --> 00:15:54.800]  做神也挺悶的
[00:15:54.800 --> 00:15:57.800]  天天聽你講的都是那句
[00:15:57.800 --> 00:15:59.800]  希望我不要被解僱
[00:15:59.800 --> 00:16:01.800]  希望我兒子高分一點
[00:16:01.800 --> 00:16:04.800]  希望我快點升職
[00:16:04.800 --> 00:16:07.800]  嘩 你嘗試錄下你每天祈禱
[00:16:07.800 --> 00:16:09.800]  做神也很難的
[00:16:09.800 --> 00:16:11.800]  天天都是這樣
[00:16:11.800 --> 00:16:12.800]  多自我中心
[00:16:12.800 --> 00:16:14.800]  是不是多自我中心
[00:16:14.800 --> 00:16:16.800]  你嘗試錄
[00:16:16.800 --> 00:16:18.800]  你嘗試錄一個星期
[00:16:18.800 --> 00:16:20.800]  然後你聽回
[00:16:20.800 --> 00:16:22.800]  你就很同情我們的天賦
[00:16:22.800 --> 00:16:24.800]  嘩
[00:16:24.800 --> 00:16:26.800]  自我中心
[00:16:26.800 --> 00:16:28.800]  那祈禱是什麼
[00:16:28.800 --> 00:16:30.800]  你安靜
[00:16:30.800 --> 00:16:32.800]  神的說話
[00:16:32.800 --> 00:16:33.800]  你默想
[00:16:33.800 --> 00:16:35.800]  你的回應
