
[00:00:00.000 --> 00:00:03.160]  當我們今天一起去看聖經的時候
[00:03:10.040 --> 00:03:14.920]  抓這個皇帝,這個御皇出來審他呢?
[00:03:14.920 --> 00:03:19.560]  當時MacArthur就叫了另一個將軍去查這件事
[00:03:19.560 --> 00:03:22.840]  那齣電影的做法就是
[00:03:22.840 --> 00:03:24.840]  他查完之後,他就說
[00:03:24.840 --> 00:03:29.960]  這個皇帝其實是一個象徵式的皇帝
[00:03:29.960 --> 00:03:34.120]  他完全不知道各樣的怎樣侵略
[00:03:34.120 --> 00:03:35.560]  各樣的事他完全不知道
[00:03:35.560 --> 00:03:37.880]  所以他們是不需要受審的
[00:03:37.880 --> 00:03:39.240]  那齣電影是這樣講的
[00:03:39.240 --> 00:03:42.600]  但在歷史上,歷史學家告訴我們
[00:03:42.600 --> 00:03:46.520]  日本的天皇是每一步
[00:03:46.520 --> 00:03:48.760]  日本人在怎樣的侵略
[00:03:48.760 --> 00:03:50.200]  他是完全的知道
[00:03:50.200 --> 00:03:52.280]  或者不是他策劃的
[00:03:52.280 --> 00:03:56.120]  但完全是過他,而他同意才出現的
[00:03:56.120 --> 00:04:02.120]  那為什麼當時沒有去抓日本的天皇出來審呢?
[00:04:02.120 --> 00:04:06.040]  當時MacArthur,美國的將軍就認為
[00:04:06.040 --> 00:04:09.560]  因為這個皇帝在日本人心裏面
[00:04:09.560 --> 00:04:11.560]  好像上帝一樣
[00:04:11.560 --> 00:04:14.200]  如果你抓了這個天皇
[00:04:14.200 --> 00:04:15.960]  當他為戰犯去審他
[00:04:15.960 --> 00:04:17.960]  整個日本就會大亂
[00:04:17.960 --> 00:04:22.440]  所以是為了政治性和為了安定性
[00:04:22.440 --> 00:04:25.400]  就算說他沒有參與
[00:04:25.400 --> 00:04:27.720]  所以就不需要去審他
[00:04:27.720 --> 00:04:30.120]  所以日本的天皇這個Emperor
[00:04:30.120 --> 00:04:33.240]  是沒有成為戰犯去審的
[00:04:33.240 --> 00:04:34.680]  然後過了幾年之後
[00:04:34.680 --> 00:04:38.680]  在1951年勝利之後大概五六年
[00:04:38.680 --> 00:04:40.840]  美國政府就宣佈
[00:04:40.840 --> 00:04:42.600]  他說有一個大赦
[00:04:42.600 --> 00:04:45.400]  這個大赦就是所有在這幾年裏面
[00:04:45.400 --> 00:04:47.720]  未抓到的戰犯
[00:04:47.720 --> 00:04:49.560]  全部可以浮出來了
[00:04:49.560 --> 00:04:51.560]  可以出來,因為會大赦
[00:04:51.560 --> 00:04:54.440]  美國政府再不追究
[00:04:54.440 --> 00:04:57.720]  就沒事了,那個可以出來了
[00:04:57.720 --> 00:05:00.200]  為什麼美國政府要這樣做呢?
[00:05:00.200 --> 00:05:03.560]  因為當時共產的勢力
[00:05:03.560 --> 00:05:08.200]  已經在中國和在東南亞蔓延
[00:05:08.200 --> 00:05:11.560]  美國人認為他需要有一個盟友在亞洲
[00:05:11.560 --> 00:05:17.480]  幫他去抵擋這些共產的蔓延勢力
[00:05:17.480 --> 00:05:19.800]  最好的朋友當然是日本
[00:05:19.800 --> 00:05:22.120]  因為他們已經在日本幾年
[00:05:22.120 --> 00:05:24.760]  幫日本重新建設這個國家
[00:05:24.760 --> 00:05:30.120]  而日本人認為你遲遲追我們的戰犯
[00:05:30.120 --> 00:05:31.480]  追我們的兵
[00:05:31.480 --> 00:05:34.440]  這個是極之不喜悅這件事
[00:05:34.440 --> 00:05:36.040]  所以美國政府就說
[00:05:36.040 --> 00:05:39.880]  好,那就一筆勾銷,不計,不再審你了
[00:05:39.880 --> 00:05:42.120]  各位親愛的兄弟姐妹
[00:05:42.120 --> 00:05:45.240]  我不是在說一些政治的理論
[00:05:45.240 --> 00:05:48.920]  今天,為什麼日本到今天
[00:05:48.920 --> 00:05:52.920]  仍然不承認他們是侵略中國
[00:05:52.920 --> 00:05:54.600]  不承認有大屠殺
[00:05:54.600 --> 00:05:56.280]  不承認各樣的事
[00:05:56.280 --> 00:05:58.440]  並且是可以鼠改歷史
[00:05:58.440 --> 00:05:59.720]  為什麼可以這樣
[00:05:59.720 --> 00:06:01.240]  並且在爭霸
[00:06:01.240 --> 00:06:03.240]  為什麼可以這樣
[00:06:03.240 --> 00:06:07.400]  會不會原因就是因為沒有審判在裏面
[00:06:07.400 --> 00:06:09.000]  當沒有審判在裏面
[00:06:09.000 --> 00:06:11.400]  沒有定罪在裏面的時候
[00:06:11.400 --> 00:06:13.160]  不會有人承認
[00:06:13.160 --> 00:06:14.440]  這個是我們錯
[00:06:14.440 --> 00:06:15.960]  或許我們疏忽
[00:06:15.960 --> 00:06:17.640]  或者我們偶然
[00:06:17.640 --> 00:06:19.400]  但是我們沒有錯
[00:06:19.400 --> 00:06:22.680]  這個就是審判在人間裏面
[00:06:22.680 --> 00:06:24.760]  是沒有公義的
[00:06:24.760 --> 00:06:28.040]  但是神的審判卻不是這樣
[00:06:28.040 --> 00:06:29.480]  《善經》裏面告訴我們
[00:06:29.480 --> 00:06:33.480]  神的審判是真真正正是這樣
[00:06:33.480 --> 00:06:35.560]  是哪一個人我們做錯了的時候
[00:06:35.560 --> 00:06:38.280]  神一定要我們面對這件事
[00:06:38.280 --> 00:06:40.120]  並且要定罪
[00:06:40.120 --> 00:06:42.520]  所以今天我們講的最後的判決
[00:06:42.520 --> 00:06:43.720]  就是講到《羅馬書》
[00:06:43.720 --> 00:06:45.640]  講到第三章的時候
[00:06:45.640 --> 00:06:49.880]  就是講到神怎樣去審判世人
[00:06:49.880 --> 00:06:51.480]  或者我們會先問
[00:06:51.480 --> 00:06:54.280]  為什麼上帝有權審判世人
[00:06:54.280 --> 00:06:56.040]  為什麼他有權這樣做呢
[00:06:56.040 --> 00:06:57.080]  《善經》告訴我們
[00:06:57.080 --> 00:06:59.640]  因為世人都是上帝所創造的
[00:06:59.640 --> 00:07:04.120]  也是按著祂自己的旨意被做而有的
[00:07:04.120 --> 00:07:06.920]  按著祂的旨意被做而有的意思就是說
[00:07:06.920 --> 00:07:09.560]  祂創造我們是有祂的意思在裏面
[00:07:09.560 --> 00:07:11.080]  要我們怎樣的生活
[00:07:11.080 --> 00:07:12.520]  要我們怎樣行事為人
[00:07:12.520 --> 00:07:14.040]  這個是按著祂的旨意
[00:07:14.040 --> 00:07:16.280]  當我們不按祂的旨意去做的時候
[00:07:16.280 --> 00:07:18.200]  而我們是祂所創造的時候
[00:07:18.200 --> 00:07:20.120]  祂是有權去責備
[00:07:20.120 --> 00:07:21.880]  並且是有權去審判
[00:07:21.880 --> 00:07:23.320]  好像一些父母
[00:07:23.320 --> 00:07:25.080]  他是生兒育女的時候
[00:07:25.080 --> 00:07:28.360]  生在這個家裏面的父母是有這個權
[00:07:28.360 --> 00:07:30.760]  要這個孩子按著他們的教導
[00:07:30.760 --> 00:07:31.960]  是這樣的生活
[00:07:31.960 --> 00:07:34.280]  甚至要我們光宗耀祖
[00:07:34.280 --> 00:07:36.360]  但如果我們不是這樣做的時候
[00:07:36.360 --> 00:07:38.200]  父母是有權去責備
[00:07:38.200 --> 00:07:42.120]  是有權去審查這件事的
[00:07:42.120 --> 00:07:42.840]  好了
[00:07:42.840 --> 00:07:46.360]  既然我們明白了上帝的審判
[00:07:46.360 --> 00:07:47.480]  我們接著就問
[00:07:47.480 --> 00:07:48.760]  究竟審判
[00:07:48.760 --> 00:07:51.480]  神的審判是怎樣的呢
[00:07:51.480 --> 00:07:53.480]  今天我和各位一起的思想
[00:07:53.480 --> 00:07:56.280]  首先我們思想上帝的審判的四方面
[00:07:56.280 --> 00:07:58.600]  這個是聖經裏面解釋給我們聽的
[00:07:58.600 --> 00:08:00.680]  上帝的審判是公道的
[00:08:00.680 --> 00:08:03.080]  第二上帝的審判是可怕的
[00:08:03.080 --> 00:08:06.360]  第三上帝的審判是包括所有的人在內
[00:08:06.360 --> 00:08:10.280]  第四上帝的審判我們是無可抵賴的
[00:08:10.280 --> 00:08:11.640]  就是無法跟祂辯駁
[00:08:11.640 --> 00:08:13.240]  說祢錯我對
[00:08:13.240 --> 00:08:14.680]  究竟是怎樣看呢
[00:08:14.680 --> 00:08:16.120]  第一我們先看
[00:08:16.120 --> 00:08:18.360]  神的審判是公道的
[00:08:18.360 --> 00:08:21.000]  The judgment of God is fair
[00:08:21.000 --> 00:08:22.280]  究竟是怎樣呢
[00:08:22.280 --> 00:08:27.080]  請讀聖經羅馬書第二章第二和第十一節
[00:08:27.080 --> 00:08:29.640]  我們知道這樣行的人
[00:08:29.640 --> 00:08:32.360]  神必照真理審判他
[00:08:32.360 --> 00:08:34.680]  因為神不偏待人
[00:08:34.680 --> 00:08:38.680]  羅馬書二章第二節和第十一節
[00:08:38.680 --> 00:08:43.000]  聖經說上帝的審判是公道的
[00:08:43.000 --> 00:08:45.880]  上帝將世上的人大概上是
[00:08:45.880 --> 00:08:48.520]  按照聖經說是分為三大類
[00:08:48.520 --> 00:08:51.960]  而每一類的人都犯了罪
[00:08:51.960 --> 00:08:54.360]  不過如果我們要解釋給我們的朋友聽
[00:08:54.360 --> 00:08:55.720]  帶他們能夠認識主
[00:08:55.720 --> 00:08:58.120]  要他們知道自己是一個罪人
[00:08:58.120 --> 00:09:00.840]  而能夠得著耶穌基督的拯救
[00:09:00.840 --> 00:09:03.480]  我們應該怎樣看罪這件事呢
[00:09:03.480 --> 00:09:05.880]  有一件事我們必須要留意
[00:09:05.880 --> 00:09:08.920]  就是當我們去看聖經的時候
[00:09:08.920 --> 00:09:11.880]  我們一定要用一個集體的概念
[00:09:11.880 --> 00:09:13.400]  去了解罪的
[00:09:13.400 --> 00:09:16.280]  集體的概念叫做corporate concept
[00:09:16.280 --> 00:09:17.800]  意思是什麼呢
[00:09:17.800 --> 00:09:20.600]  就是當聖經說某一樣罪的時候
[00:09:20.600 --> 00:09:23.000]  我們不要以我個人來說
[00:09:23.000 --> 00:09:24.120]  聖經說的那件事
[00:09:24.120 --> 00:09:25.640]  你說的那件事我沒有做
[00:09:25.640 --> 00:09:26.680]  所以我就沒有罪了
[00:09:26.680 --> 00:09:28.120]  或者聖經說第二件事
[00:09:28.120 --> 00:09:29.160]  我們提第二件事的時候
[00:09:29.160 --> 00:09:30.600]  我又沒有做這件事
[00:09:30.600 --> 00:09:32.440]  所以我是沒有罪的
[00:09:32.440 --> 00:09:34.680]  我們不可以用個人的方法來看
[00:09:34.680 --> 00:09:37.960]  因為神要我們用一個corporate concept
[00:09:37.960 --> 00:09:40.120]  集體的概念來看
[00:09:40.120 --> 00:09:44.920]  為什麼我們應該要用集體的概念來看呢
[00:09:44.920 --> 00:09:47.720]  因為如果聖經裡面說某一樣罪
[00:09:47.720 --> 00:09:50.440]  你今天是沒有做這件事
[00:09:50.440 --> 00:09:53.000]  但是你可不可以擔保你一生以後
[00:09:53.000 --> 00:09:54.920]  你以後不會做這件事呢
[00:09:54.920 --> 00:09:55.960]  你不可以擔保的
[00:09:55.960 --> 00:09:57.480]  其實你都想做
[00:09:57.480 --> 00:09:58.680]  你都想犯這個罪
[00:09:58.680 --> 00:09:59.720]  不過你沒有膽
[00:09:59.720 --> 00:10:01.080]  又沒有機會
[00:10:01.080 --> 00:10:04.040]  因為罪的種子已經在人的心裡面
[00:10:04.040 --> 00:10:05.640]  所以我今天沒有做
[00:10:05.640 --> 00:10:08.040]  不代表說我明天不會做
[00:10:08.040 --> 00:10:10.760]  也不代表說我一生對這件事
[00:10:10.760 --> 00:10:13.080]  完全不會碰這件事
[00:10:13.080 --> 00:10:15.640]  第二件事從聖經來看
[00:10:15.640 --> 00:10:17.640]  或許做這樣的錯事
[00:10:17.640 --> 00:10:19.240]  我自己沒有動手
[00:10:19.240 --> 00:10:20.600]  我沒有動手去做
[00:10:20.600 --> 00:10:22.120]  不是我去動手去做
[00:10:22.120 --> 00:10:26.280]  但是我自己默默地對這件事的同意
[00:10:26.280 --> 00:10:27.880]  已經是我的罪
[00:10:27.880 --> 00:10:29.800]  我可以出聲說這件事不對的
[00:10:29.800 --> 00:10:30.600]  我們不應該做
[00:10:30.600 --> 00:10:31.800]  但是我不出聲
[00:10:31.800 --> 00:10:33.880]  人做我就跟著人去做
[00:10:33.880 --> 00:10:34.680]  不是我動手
[00:10:34.680 --> 00:10:35.800]  也不是我策劃的
[00:10:35.800 --> 00:10:37.000]  但是我又跟著去做
[00:10:37.000 --> 00:10:40.040]  聖經說這個罪一樣歸在我們裡面
[00:10:40.040 --> 00:10:43.160]  所以當我們看到世人是否真的犯了罪的時候
[00:10:43.160 --> 00:10:47.720]  我們從一個整體的集體的概念去看
[00:10:47.720 --> 00:10:50.680]  其實在歷史上發生很多的事
[00:10:50.680 --> 00:10:52.040]  第二次世界大戰
[00:10:52.040 --> 00:10:55.640]  猶太人六百萬七百萬人被屠殺
[00:10:55.640 --> 00:10:57.000]  究竟殺的是什麼人呢
[00:10:57.000 --> 00:10:58.920]  是納粹的兵去殺他們
[00:10:58.920 --> 00:11:00.600]  是去迫害他們
[00:11:00.600 --> 00:11:02.440]  但是整個德國的人
[00:11:02.440 --> 00:11:04.520]  都要為這件事負責任
[00:11:04.520 --> 00:11:05.800]  德國的教會
[00:11:05.800 --> 00:11:07.560]  都要為這件事負責任
[00:11:07.560 --> 00:11:09.000]  因為當希特勒起來的時候
[00:11:09.000 --> 00:11:10.360]  說這件事的時候
[00:11:10.360 --> 00:11:11.960]  他們沒有贊成
[00:11:11.960 --> 00:11:13.880]  但是他也沒有出聲
[00:11:13.880 --> 00:11:15.640]  是默默地同意
[00:11:15.640 --> 00:11:18.040]  這個罪就是歸在他們身上
[00:11:18.040 --> 00:11:20.920]  到今天我們在這個時代
[00:11:20.920 --> 00:11:22.520]  我們時時見到
[00:11:22.520 --> 00:11:24.360]  是有種族的清洗
[00:11:24.360 --> 00:11:25.960]  Ethnic Cleansing
[00:11:25.960 --> 00:11:29.080]  Ethnic Cleansing是某一些人的提議
[00:11:29.080 --> 00:11:30.280]  然後將它推下來
[00:11:30.280 --> 00:11:33.160]  這個國家推到市民身上
[00:11:33.160 --> 00:11:34.840]  市民就因為我是這個族的
[00:11:34.840 --> 00:11:35.880]  你是另一個族的
[00:11:35.880 --> 00:11:37.080]  你是應該死的
[00:11:37.080 --> 00:11:38.040]  所以我去迫害你
[00:11:38.040 --> 00:11:38.680]  我去殺你
[00:11:38.680 --> 00:11:40.040]  不是我做主張
[00:11:40.040 --> 00:11:41.320]  也不是我去殺
[00:11:41.320 --> 00:11:42.680]  但是我要趕離你
[00:11:42.680 --> 00:11:43.720]  離開我的鄉村
[00:11:43.720 --> 00:11:46.040]  我不要你這樣和我們一起
[00:11:46.040 --> 00:11:47.240]  這些喜不喜的罪
[00:11:47.240 --> 00:11:49.480]  都是歸在他們身上嗎
[00:11:49.480 --> 00:11:51.800]  所以各位親愛的來賓朋友
[00:11:51.800 --> 00:11:53.160]  當我們開始想
[00:11:53.160 --> 00:11:55.400]  我其實也不是這麼壞的時候
[00:11:55.400 --> 00:11:58.840]  我們就用這個整體的概念來想的時候
[00:11:58.840 --> 00:12:00.760]  你發覺你和我
[00:12:00.760 --> 00:12:02.360]  都不能夠逃脫
[00:12:02.360 --> 00:12:05.880]  說我們自己是完全無辜的
[00:12:05.880 --> 00:12:07.240]  究竟神的審判
[00:12:07.240 --> 00:12:08.920]  怎樣公道法呢
[00:12:08.920 --> 00:12:11.160]  我們上幾個星期都提到
[00:12:11.160 --> 00:12:13.560]  世界上這三類的人
[00:12:13.560 --> 00:12:14.520]  第一類的人
[00:12:14.520 --> 00:12:15.960]  就是反對上帝的人
[00:12:15.960 --> 00:12:17.480]  他的罪惡
[00:12:17.480 --> 00:12:18.840]  The rebellious
[00:12:18.840 --> 00:12:20.280]  神經裡面告訴我們
[00:12:20.280 --> 00:12:21.640]  他們明知道有神
[00:12:21.640 --> 00:12:22.840]  但是他當看不到
[00:12:22.840 --> 00:12:24.520]  拒絕看見上帝
[00:12:24.520 --> 00:12:26.600]  他們是不虔不義
[00:12:26.600 --> 00:12:29.240]  所以他們的思念就是虛妄
[00:12:29.240 --> 00:12:31.960]  黑暗帶來自我崇拜
[00:12:31.960 --> 00:12:36.040]  應該是敬拜那個真正的上帝的時候
[00:12:36.040 --> 00:12:39.480]  但是他將神的榮耀變為了一個偶像
[00:12:39.480 --> 00:12:40.680]  變成去拜人
[00:12:40.680 --> 00:12:41.640]  敬拜人
[00:12:41.640 --> 00:12:43.000]  拜人的權利
[00:12:43.000 --> 00:12:44.920]  這個就是他們認為是重要
[00:12:44.920 --> 00:12:48.440]  所以他們無法停止的去拜偶像
[00:12:48.440 --> 00:12:49.400]  然後最後
[00:12:49.400 --> 00:12:53.080]  人類的尊嚴和關係墮落
[00:12:53.080 --> 00:12:55.080]  這個也是上帝的審判
[00:12:55.080 --> 00:12:57.160]  這個第一類的人我們提過
[00:12:57.160 --> 00:12:59.000]  反對上帝的人的罪惡
[00:12:59.000 --> 00:13:00.520]  但是還有第二類的人
[00:13:00.520 --> 00:13:01.560]  那些好人
[00:13:01.560 --> 00:13:03.320]  那些有道德的人
[00:13:03.320 --> 00:13:05.480]  有高尚道德者的罪惡
[00:13:05.480 --> 00:13:06.600]  或者在座當中
[00:13:06.600 --> 00:13:08.760]  有很多有高尚學問
[00:13:08.760 --> 00:13:10.120]  高尚道德的人
[00:13:10.120 --> 00:13:12.360]  究竟我們在神的面前
[00:13:12.360 --> 00:13:13.960]  有沒有錯呢
[00:13:13.960 --> 00:13:14.920]  聖經說
[00:13:14.920 --> 00:13:18.360]  很多時候你和我都會偽善
[00:13:18.360 --> 00:13:19.480]  偽善的意思
[00:13:19.480 --> 00:13:21.800]  就是說我們自己
[00:13:21.800 --> 00:13:24.120]  應該是知善的
[00:13:24.120 --> 00:13:25.320]  但是我們知善
[00:13:25.320 --> 00:13:27.160]  我們卻不會繼續的
[00:13:27.160 --> 00:13:29.160]  不是繼續的去行善
[00:13:29.160 --> 00:13:31.080]  但是最大的一個罪
[00:13:31.080 --> 00:13:32.840]  就是我們心裏面的剛硬
[00:13:32.840 --> 00:13:34.200]  藐視舊恩
[00:13:34.200 --> 00:13:36.200]  我們講到我們禮義之邦
[00:13:36.200 --> 00:13:37.800]  我們有我們自己的方法
[00:13:37.800 --> 00:13:40.280]  去做一個好的人
[00:13:40.280 --> 00:13:41.960]  我們不需要有舊恩
[00:13:41.960 --> 00:13:43.320]  我們不需要耶穌基督
[00:13:43.320 --> 00:13:46.040]  我們更不需要認識什麼的上帝
[00:13:46.040 --> 00:13:49.320]  這個就是我們的剛硬和藐視
[00:13:49.320 --> 00:13:51.880]  特別是有高尚道德教育的人
[00:13:51.880 --> 00:13:53.400]  很多時候都會這樣想
[00:13:53.400 --> 00:13:56.200]  我們也會論斷人為恣意
[00:13:56.200 --> 00:13:58.520]  或者我們不會周圍的子女人罵
[00:13:58.520 --> 00:13:59.400]  你又不夠我好
[00:13:59.400 --> 00:14:00.440]  我們不會這樣
[00:14:00.440 --> 00:14:01.880]  但是透過我們寫的文章
[00:14:01.880 --> 00:14:03.480]  透過我們做各樣的事情
[00:14:03.480 --> 00:14:04.760]  我們其實都是表明
[00:14:04.760 --> 00:14:06.200]  我們是高一格的
[00:14:06.200 --> 00:14:07.320]  我們高一級的
[00:14:07.320 --> 00:14:08.440]  和其他的人
[00:14:08.440 --> 00:14:09.720]  在神的眼裏面
[00:14:09.720 --> 00:14:11.480]  其實我們都是一樣
[00:14:11.480 --> 00:14:14.360]  所以神必照個人的行為去審判
[00:14:14.360 --> 00:14:17.400]  也都根據人的是非之心去審判
[00:14:17.400 --> 00:14:20.920]  這些有道德、高尚道德的人
[00:14:20.920 --> 00:14:23.800]  但三類就是今天我們要再講的
[00:14:23.800 --> 00:14:25.160]  上一次都有提過
[00:14:25.160 --> 00:14:28.440]  就是有宗教信仰者的人
[00:14:28.440 --> 00:14:30.440]  是什麼宗教都包括在內
[00:14:30.440 --> 00:14:31.720]  包括基督教在內
[00:14:31.720 --> 00:14:32.360]  你說什麼?
[00:14:32.360 --> 00:14:33.720]  包括基督教在內
[00:14:33.720 --> 00:14:36.200]  請大家忍耐的聽
[00:14:36.200 --> 00:14:38.360]  看聖經裏面怎樣解釋給我們聽
[00:14:38.360 --> 00:14:41.080]  保羅說有宗教信仰者
[00:14:41.080 --> 00:14:42.440]  他一樣是有罪惡
[00:14:42.440 --> 00:14:44.440]  因為保羅本身是猶太人
[00:14:44.440 --> 00:14:49.000]  所以他是用猶太教去解釋這件事
[00:14:49.000 --> 00:14:52.760]  他說我們猶太人是懂得律法
[00:14:52.760 --> 00:14:55.480]  懂得摩西的律法
[00:14:55.480 --> 00:14:57.480]  但是我們有舊約的聖經
[00:14:57.480 --> 00:15:01.400]  但是我們知法言究違反犯法
[00:15:01.400 --> 00:15:03.720]  所以他說我們都有錯
[00:15:03.720 --> 00:15:05.160]  他說我們猶太人第二樣
[00:15:05.160 --> 00:15:08.520]  是違反於上帝所立的約
[00:15:08.520 --> 00:15:11.320]  猶太人最以此為榮的就是
[00:15:11.320 --> 00:15:14.920]  他們南丁是有受割禮的
[00:15:14.920 --> 00:15:16.520]  這個割禮神答應
[00:15:16.520 --> 00:15:19.000]  說這是一個symbol
[00:15:19.000 --> 00:15:20.600]  是一個象徵、一個標記
[00:15:20.600 --> 00:15:21.880]  是神和你的納約
[00:15:21.880 --> 00:15:24.360]  他說我們已經行了割禮
[00:15:24.360 --> 00:15:27.640]  所以我們是另些不同的
[00:15:27.640 --> 00:15:28.920]  但是保羅說
[00:15:28.920 --> 00:15:32.200]  你違反了與上帝所立的約
[00:15:32.200 --> 00:15:34.920]  做那件事割禮你就有做到
[00:15:34.920 --> 00:15:37.480]  但是割禮的意思和神納約
[00:15:37.480 --> 00:15:39.320]  神要你怎樣去生活
[00:15:39.320 --> 00:15:41.640]  你卻沒有按著神的心意去做
[00:15:41.640 --> 00:15:45.800]  所以你有symbol、有標記
[00:15:45.800 --> 00:15:47.800]  那又有甚麼用呢
[00:15:47.800 --> 00:15:51.080]  在羅馬書第三章
[00:15:51.080 --> 00:15:52.760]  是今天我們看這段聖經
[00:15:52.760 --> 00:15:54.840]  特別是在第一至第八節
[00:15:54.840 --> 00:15:56.600]  有一段很困難的聖經
[00:15:56.600 --> 00:15:59.320]  它究竟在說甚麼呢
[00:15:59.320 --> 00:16:01.960]  這段聖經其實是保羅接到
[00:16:01.960 --> 00:16:04.680]  那些猶太人三個的反對
[00:16:04.680 --> 00:16:06.360]  因為保羅自己知道
[00:16:06.360 --> 00:16:07.320]  那些猶太人
[00:16:07.320 --> 00:16:08.040]  當你說
[00:16:08.040 --> 00:16:09.560]  就算你是猶太人
[00:16:09.560 --> 00:16:11.160]  你是信猶太教
[00:16:11.160 --> 00:16:13.400]  你一樣會需要接受神的審判
[00:16:13.400 --> 00:16:15.080]  他知道一定會有人反對他
[00:16:15.080 --> 00:16:17.880]  也有人曾經迫害他
[00:16:17.880 --> 00:16:19.000]  是因為這些的事
[00:16:19.000 --> 00:16:21.240]  所以他在這裡說出來
[00:16:21.240 --> 00:16:23.880]  他說猶太人一定會這樣說
