
[00:00:00.000 --> 00:00:02.000]  鄭英姐妹早安
[00:01:13.000 --> 00:01:16.000]  生活環境較差的一些家庭裡面
[00:01:16.000 --> 00:01:24.000]  我們會看到他們面對很多的難處
[00:01:24.000 --> 00:01:26.000]  我們的機構呢
[00:01:26.000 --> 00:01:28.000]  剛才多謝老師提出
[00:01:28.000 --> 00:01:30.000]  我們兩年前已經來過了
[00:01:30.000 --> 00:01:31.000]  介紹過
[00:01:31.000 --> 00:01:33.000]  那時候和大家一起去看到一些收容中心
[00:01:33.000 --> 00:01:34.000]  中轉屋
[00:01:34.000 --> 00:01:37.000]  或者一些生活環境差的一些地方
[00:01:37.000 --> 00:01:40.000]  其實我們在疫情裡面
[00:01:40.000 --> 00:01:42.000]  也和教會繼續去探訪
[00:01:42.000 --> 00:01:46.000]  去關懷社區裡面一些有需要的人
[00:01:46.000 --> 00:01:48.000]  我們和不同的教會去到一些
[00:01:48.000 --> 00:01:52.000]  甚至是我們說都不想去的一些疫區裡面
[00:01:52.000 --> 00:01:54.000]  去到直接不能去的時候
[00:01:54.000 --> 00:01:56.000]  突然姐妹又很幫忙
[00:01:56.000 --> 00:01:58.000]  去幫我們去聯繫
[00:01:58.000 --> 00:02:00.000]  透過微信
[00:02:00.000 --> 00:02:02.000]  可能透過WhatsApp
[00:02:02.000 --> 00:02:04.000]  去到視像
[00:02:04.000 --> 00:02:06.000]  甚至是Zoom
[00:02:06.000 --> 00:02:08.000]  去探訪一些人
[00:02:08.000 --> 00:02:10.000]  Zoom都可以探訪人的?
[00:02:10.000 --> 00:02:12.000]  是啊,你上課上班都可以
[00:02:12.000 --> 00:02:15.000]  當然是可以去探訪一些人的
[00:02:15.000 --> 00:02:18.000]  所以見這些姐妹做一些勝利的手勢
[00:02:18.000 --> 00:02:19.000]  很難得
[00:02:19.000 --> 00:02:21.000]  在疫情最近兩人限聚令的時候
[00:02:21.000 --> 00:02:24.000]  他們兩人就去並肩作戰
[00:02:24.000 --> 00:02:28.000]  去到聯繫一些有需要的家庭裡面
[00:02:28.000 --> 00:02:30.000]  去到聽他們說
[00:02:30.000 --> 00:02:32.000]  聽他們說什麼呢?
[00:02:32.000 --> 00:02:34.000]  我只知道聽到很開心
[00:02:34.000 --> 00:02:35.000]  手舞足蹈
[00:02:35.000 --> 00:02:36.000]  舉起手指
[00:02:36.000 --> 00:02:37.000]  嘩!很難得
[00:02:37.000 --> 00:02:38.000]  大家很興奮
[00:02:38.000 --> 00:02:39.000]  在那裡
[00:02:39.000 --> 00:02:41.000]  並且這些弟兄姐妹
[00:02:41.000 --> 00:02:47.000]  很熱心地和這些隔著屏幕的人去分享
[00:02:47.000 --> 00:02:49.000]  為什麼要這樣說?
[00:02:49.000 --> 00:02:51.000]  他說什麼?什麼意思?
[00:02:51.000 --> 00:02:52.000]  為什麼手舞足蹈呢?
[00:02:52.000 --> 00:02:53.000]  其實呢
[00:02:53.000 --> 00:02:56.000]  這一班弟兄姐妹是聾的
[00:02:56.000 --> 00:02:59.000]  聾的都可以聆聽別人的聲音嗎?
[00:02:59.000 --> 00:03:04.000]  是啊,只需要隔壁的姐妹幫忙做手語翻譯就可以了
[00:03:04.000 --> 00:03:06.000]  其實聾人在這段時間
[00:03:06.000 --> 00:03:09.000]  都有很多的困難要面對
[00:03:09.000 --> 00:03:12.000]  他們遇到因為去檢疫
[00:03:12.000 --> 00:03:13.000]  在收容中心裡面
[00:03:13.000 --> 00:03:16.000]  原來是沒有任何設備準備給他們的
[00:03:16.000 --> 00:03:19.000]  他們就在竹篙灣裡面吃盡苦頭
[00:03:19.000 --> 00:03:21.000]  溝通不來
[00:03:21.000 --> 00:03:25.000]  幸好仍然可以有一些年輕的幫手
[00:03:25.000 --> 00:03:28.000]  但是如果老人家不懂得去WhatsApp的時候
[00:03:28.000 --> 00:03:30.000]  他真的溝通不來
[00:03:30.000 --> 00:03:32.000]  和民安隊在營地裡面
[00:03:32.000 --> 00:03:34.000]  一個民安隊管四隻翅膀
[00:03:34.000 --> 00:03:36.000]  怎麼管呢?
[00:03:36.000 --> 00:03:39.000]  我記得我在竹篙灣檢疫的時候
[00:03:39.000 --> 00:03:41.000]  就是體會到了
[00:03:41.000 --> 00:03:43.000]  原來都不容易的
[00:03:43.000 --> 00:03:45.000]  我想聾的弟兄姐妹
[00:03:45.000 --> 00:03:46.000]  如果在裡面
[00:03:46.000 --> 00:03:47.000]  或者聾的朋友在裡面
[00:03:47.000 --> 00:03:49.000]  也是有很多的難處
[00:03:49.000 --> 00:03:51.000]  他們告訴我
[00:03:51.000 --> 00:03:53.000]  因為他們去到急症室的時候
[00:03:53.000 --> 00:03:55.000]  他太太也是聾人
[00:03:55.000 --> 00:03:56.000]  那怎麼辦呢?
[00:03:56.000 --> 00:03:57.000]  溝通不來的時候
[00:03:57.000 --> 00:03:59.000]  他很氣餒
[00:03:59.000 --> 00:04:00.000]  他說
[00:04:00.000 --> 00:04:02.000]  他們當我是一隻狗
[00:04:02.000 --> 00:04:04.000]  啊?為什麼會當你是一隻狗?我說
[00:04:04.000 --> 00:04:05.000]  因為我靜在那裡
[00:04:05.000 --> 00:04:15.000]  啊!他們不知道我做什麼?我覺得為什麼會這樣?為什麼?
[00:04:15.000 --> 00:04:17.000]  在他的生命裡面
[00:04:17.000 --> 00:04:19.000]  六十幾年的生命裡面
[00:04:19.000 --> 00:04:21.000]  他經常都會問為什麼?
[00:04:21.000 --> 00:04:24.000]  直到可能他遇上耶穌的時候
[00:04:24.000 --> 00:04:26.000]  由一些經文去安慰的時候
[00:04:26.000 --> 00:04:28.000]  可能就生命的改變
[00:04:28.000 --> 00:04:30.000]  並且他們在當中裡面
[00:04:30.000 --> 00:04:32.000]  甚至倒轉在疫情裡面
[00:04:32.000 --> 00:04:34.000]  做一個什麼?
[00:04:34.000 --> 00:04:35.000]  用祝福的人
[00:04:35.000 --> 00:04:37.000]  去將經文帶給他
[00:04:37.000 --> 00:04:39.000]  去將神的信息帶給他
[00:04:39.000 --> 00:04:40.000]  告訴他
[00:04:40.000 --> 00:04:41.000]  就算我們是聾的人
[00:04:41.000 --> 00:04:43.000]  仍然可以很氣樂的
[00:04:43.000 --> 00:04:44.000]  你困在裡面
[00:04:44.000 --> 00:04:45.000]  不要緊的
[00:04:45.000 --> 00:04:46.000]  朋友
[00:04:46.000 --> 00:04:48.000]  你也可以的
[00:04:48.000 --> 00:04:49.000]  但是
[00:04:49.000 --> 00:04:50.000]  他們站在社會裡面
[00:04:50.000 --> 00:04:51.000]  剛才說
[00:04:51.000 --> 00:04:53.000]  真的不容易的
[00:04:53.000 --> 00:04:54.000]  試過
[00:04:54.000 --> 00:04:55.000]  有些朋友
[00:04:55.000 --> 00:04:57.000]  他們的預想是什麼?
[00:04:57.000 --> 00:04:58.000]  預想就是
[00:04:58.000 --> 00:04:59.000]  沒有人理解的時候
[00:04:59.000 --> 00:05:00.000]  當首爾的翻譯員
[00:05:00.000 --> 00:05:01.000]  都可能會
[00:05:01.000 --> 00:05:02.000]  會怎麼樣?
[00:05:02.000 --> 00:05:03.000]  對你不公道的時候
[00:05:03.000 --> 00:05:05.000]  你就有很大的麻煩
[00:05:05.000 --> 00:05:07.000]  有位弟兄就是因為
[00:05:07.000 --> 00:05:08.000]  他被人誤會
[00:05:08.000 --> 00:05:09.000]  他犯了事
[00:05:09.000 --> 00:05:10.000]  結果怎麼樣?
[00:05:10.000 --> 00:05:12.000]  阿Sir抓了他的時候
[00:05:12.000 --> 00:05:13.000]  找首爾的翻譯員
[00:05:13.000 --> 00:05:14.000]  但是首爾的翻譯員
[00:05:14.000 --> 00:05:16.000]  竟然可以強行說
[00:05:16.000 --> 00:05:17.000]  他認了罪
[00:05:17.000 --> 00:05:18.000]  可能不知道是不是因為
[00:05:18.000 --> 00:05:19.000]  這個首爾的翻譯員
[00:05:19.000 --> 00:05:21.000]  聽了半天都不知道他搞什麼
[00:05:21.000 --> 00:05:22.000]  或者是
[00:05:22.000 --> 00:05:23.000]  很煩
[00:05:23.000 --> 00:05:24.000]  還是什麼緣故
[00:05:24.000 --> 00:05:25.000]  但是他
[00:05:25.000 --> 00:05:28.000]  簡單地幫一個聾人認罪之後
[00:05:28.000 --> 00:05:30.000]  要推翻公詞很難的時候
[00:05:30.000 --> 00:05:33.000]  他就面對了很大很大的難處
[00:05:33.000 --> 00:05:34.000]  而這件事
[00:05:34.000 --> 00:05:36.000]  一直困擾了他很多很多年
[00:05:36.000 --> 00:05:37.000]  在心裡面
[00:05:37.000 --> 00:05:39.000]  一直覺得這種不公義很多年
[00:05:39.000 --> 00:05:40.000]  但是
[00:05:40.000 --> 00:05:41.000]  他
[00:05:41.000 --> 00:05:44.000]  上帝是赤下和平之子的上帝
[00:05:44.000 --> 00:05:46.000]  他就讓人
[00:05:46.000 --> 00:05:48.000]  可以重新得到釋放
[00:05:48.000 --> 00:05:49.000]  在他信了主之後
[00:05:49.000 --> 00:05:51.000]  才可以解決到
[00:05:51.000 --> 00:05:52.000]  他以往那種
[00:05:52.000 --> 00:05:53.000]  心裡面那種
[00:05:53.000 --> 00:05:55.000]  那種的苦毒
[00:05:55.000 --> 00:05:56.000]  那種的難處
[00:05:56.000 --> 00:05:57.000]  其實在社會裡面
[00:05:57.000 --> 00:05:59.000]  有很多邊緣的群體
[00:05:59.000 --> 00:06:00.000]  無論聾人
[00:06:00.000 --> 00:06:01.000]  盲人
[00:06:01.000 --> 00:06:02.000]  甚至是貧窮人
[00:06:02.000 --> 00:06:04.000]  都有很多不同的際遇
[00:06:04.000 --> 00:06:06.000]  盲人
[00:06:06.000 --> 00:06:08.000]  他們最近都很慘的
[00:06:08.000 --> 00:06:09.000]  想去教會都未必能回到
[00:06:09.000 --> 00:06:10.000]  為什麼?
[00:06:10.000 --> 00:06:11.000]  他不跟你一樣
[00:06:11.000 --> 00:06:13.000]  可以摸到31樓的
[00:06:13.000 --> 00:06:14.000]  因為為什麼?
[00:06:14.000 --> 00:06:16.000]  最近貼了一塊膠在那裡
[00:06:16.000 --> 00:06:18.000]  然後用消毒液去擦的時候
[00:06:18.000 --> 00:06:20.000]  他就摸不到那些特質
[00:06:20.000 --> 00:06:22.000]  所以他們面對
[00:06:22.000 --> 00:06:25.000]  很多我們看不到的一些困難
[00:06:25.000 --> 00:06:27.000]  在社會裡面
[00:06:27.000 --> 00:06:29.000]  而很多時候我們都不明白
[00:06:29.000 --> 00:06:32.000]  也都很難去理解
[00:06:32.000 --> 00:06:33.000]  其實
[00:06:33.000 --> 00:06:35.000]  在我們剛才讀到的經文
[00:06:35.000 --> 00:06:37.000]  在羅木斯帶領我們去看的經文裡面
[00:06:37.000 --> 00:06:39.000]  你會看到
[00:06:39.000 --> 00:06:40.000]  看到是什麼?
[00:06:40.000 --> 00:06:41.000]  很多人都不明白
[00:06:41.000 --> 00:06:44.000]  不明白瑪利亞在做什麼
[00:06:44.000 --> 00:06:46.000]  瑪利亞究竟在做什麼呢?
[00:06:46.000 --> 00:06:49.000]  他莫非是因為太感謝耶穌了
[00:06:49.000 --> 00:06:50.000]  所以做了一個
[00:06:50.000 --> 00:06:51.000]  我們後世人都
[00:06:51.000 --> 00:06:53.000]  事實上要紀念他的行為
[00:06:53.000 --> 00:06:54.000]  因為正如耶穌
[00:06:54.000 --> 00:06:56.000]  讚賞他的一樣
[00:06:56.000 --> 00:06:58.000]  我們知道他怎樣
[00:06:58.000 --> 00:06:59.000]  他做了一件事
[00:06:59.000 --> 00:07:01.000]  大家都理解不到
[00:07:01.000 --> 00:07:03.000]  理解不到是什麼?
[00:07:03.000 --> 00:07:06.000]  他將很寶貴的拿大香膏
[00:07:06.000 --> 00:07:10.000]  全面傾倒在耶穌身上
[00:07:10.000 --> 00:07:12.000]  為他去高抹
[00:07:12.000 --> 00:07:15.000]  你知道多少錢嗎?
[00:07:15.000 --> 00:07:17.000]  當時300兩銀子
[00:07:17.000 --> 00:07:20.000]  大概等於我們一年的收入
[00:07:20.000 --> 00:07:21.000]  一年的收入
[00:07:21.000 --> 00:07:22.000]  如果你賺一萬元的話
[00:07:22.000 --> 00:07:24.000]  就十二萬了
[00:07:24.000 --> 00:07:26.000]  十二萬的東西竟然
[00:07:26.000 --> 00:07:29.000]  就這樣在一瞬間就用光了
[00:07:29.000 --> 00:07:31.000]  為什麼可以這樣呢?
[00:07:31.000 --> 00:07:34.000]  所以很多人都不明白
[00:07:34.000 --> 00:07:36.000]  不明白他究竟在做什麼
[00:07:36.000 --> 00:07:39.000]  或者他心存很大的感激
[00:07:39.000 --> 00:07:41.000]  因為他最愛惜的弟弟
[00:07:41.000 --> 00:07:43.000]  馬大和瑪利亞的弟弟
[00:07:43.000 --> 00:07:44.000]  真的拉路了
[00:07:44.000 --> 00:07:45.000]  他是什麼呢?
[00:07:45.000 --> 00:07:47.000]  他原本是死人
[00:07:47.000 --> 00:07:50.000]  但是耶穌令他復活了
[00:07:50.000 --> 00:07:52.000]  他實在太感謝他了
[00:07:52.000 --> 00:07:54.000]  所以才這樣做
[00:07:54.000 --> 00:07:56.000]  或者其實本來這些香膏
[00:07:56.000 --> 00:07:58.000]  他原先已經想著付出
[00:07:58.000 --> 00:08:01.000]  就是用來高抹自己的弟弟
[00:08:01.000 --> 00:08:04.000]  因為弟弟要埋葬
[00:08:04.000 --> 00:08:07.000]  所以是不是這樣的原因呢?
[00:08:07.000 --> 00:08:08.000]  我們不知道
[00:08:08.000 --> 00:08:10.000]  但是我們知道是什麼呢?
[00:08:10.000 --> 00:08:15.000]  知道瑪利亞很愛耶穌
[00:08:15.000 --> 00:08:16.000]  所以他做了一個
[00:08:16.000 --> 00:08:20.000]  其他人不明白的行為
[00:08:20.000 --> 00:08:23.000]  隨應於這些全然付出的行為
[00:08:23.000 --> 00:08:24.000]  我們可能會說
[00:08:24.000 --> 00:08:26.000]  為什麼他會做這樣的呢?
[00:08:26.000 --> 00:08:28.000]  為什麼會做這些呢?
[00:08:28.000 --> 00:08:29.000]  我們不明白
[00:08:29.000 --> 00:08:32.000]  好像另一個人
[00:08:32.000 --> 00:08:35.000]  加勒人猶大也更加不明白
[00:08:35.000 --> 00:08:38.000]  因為他對錢銀很重視
[00:08:38.000 --> 00:08:40.000]  這裡經文說他是一個賊
[00:08:40.000 --> 00:08:43.000]  他時常因為他是管錢的
[00:08:43.000 --> 00:08:45.000]  十二門徒裡面是管財務的
[00:08:45.000 --> 00:08:47.000]  他經常拿裡面的錢來用
[00:08:47.000 --> 00:08:50.000]  你就會看到這個人有多貪心
[00:08:50.000 --> 00:08:53.000]  而我們知道這個人也將會
[00:08:53.000 --> 00:08:59.000]  因為三十兩銀子去出賣耶穌
[00:08:59.000 --> 00:09:04.000]  所以我們就知道在這裡來說
[00:09:04.000 --> 00:09:06.000]  猶大去看的世界
[00:09:06.000 --> 00:09:10.000]  和瑪利亞看的世界是很不同的
[00:09:10.000 --> 00:09:12.000]  你的世界又是怎樣的?
[00:09:12.000 --> 00:09:15.000]  你的世界是怎樣去看銀子
[00:09:15.000 --> 00:09:17.000]  或者是看窮人的
[00:09:17.000 --> 00:09:21.000]  窮人對於猶大來說只是一個藉口
[00:09:21.000 --> 00:09:24.000]  錢是留給窮人的
[00:09:24.000 --> 00:09:27.000]  而耶穌的回應很簡單
[00:09:27.000 --> 00:09:29.000]  由他,由瑪利亞
[00:09:29.000 --> 00:09:31.000]  不要難為他
[00:09:31.000 --> 00:09:33.000]  他是為了我日後安葬的用
[00:09:33.000 --> 00:09:35.000]  後面提到一個很重要的
[00:09:35.000 --> 00:09:39.000]  因為常有窮人和你們同在
[00:09:39.000 --> 00:09:42.000]  只是你們不常有我
[00:09:42.000 --> 00:09:45.000]  當說這句的時候
[00:09:45.000 --> 00:09:47.000]  耶穌說到
[00:09:47.000 --> 00:09:50.000]  窮人什麼時候都會在你們生命當中
[00:09:50.000 --> 00:09:53.000]  你們的生命都會在周圍出現
[00:09:53.000 --> 00:09:57.000]  這一句其實對於熟讀舊約的猶太人
[00:09:57.000 --> 00:09:59.000]  是不陌生的
[00:09:59.000 --> 00:10:00.000]  因為他們都知道
[00:10:00.000 --> 00:10:03.000]  聖經裡面,在摩西五經裡面,教導裡面
[00:10:03.000 --> 00:10:07.000]  提到窮人時常都有
[00:10:07.000 --> 00:10:10.000]  在生命記十五章十一節裡面提到
[00:10:10.000 --> 00:10:14.000]  原來那地上的窮人永不斷絕
[00:10:14.000 --> 00:10:15.000]  永遠都會有窮人的
[00:10:15.000 --> 00:10:16.000]  在你生命當中
[00:10:16.000 --> 00:10:19.000]  周圍有需要的人是一定有在的
[00:10:19.000 --> 00:10:23.000]  所以,上帝的吩咐是什麼?
[00:10:23.000 --> 00:10:27.000]  總要向你地上困苦困乏
[00:10:27.000 --> 00:10:31.000]  窮乏的弟兄鬆開手
[00:10:31.000 --> 00:10:34.000]  這是先知對我們的說話
[00:10:34.000 --> 00:10:38.000]  就好像當施西約翰來到西上
[00:10:38.000 --> 00:10:42.000]  去預備那條令我們認識主耶穌基督的路
[00:10:42.000 --> 00:10:44.000]  他喊叫什麼?
[00:10:44.000 --> 00:10:46.000]  叫大家要悔改
[00:10:46.000 --> 00:10:50.000]  當人問究竟應該怎樣去做的時候
[00:10:50.000 --> 00:10:51.000]  他就很簡單說什麼?
[00:10:51.000 --> 00:10:56.000]  如果你有兩件衣服就分一件給沒有的人
[00:10:56.000 --> 00:10:57.000]  食物都是
[00:10:57.000 --> 00:11:00.000]  所有東西都是
[00:11:00.000 --> 00:11:03.000]  嘩!很大的挑戰
[00:11:03.000 --> 00:11:05.000]  如果你有兩萬元在戶口
[00:11:05.000 --> 00:11:07.000]  就分一萬給窮人
[00:11:07.000 --> 00:11:09.000]  能做到嗎?
[00:11:09.000 --> 00:11:12.000]  嘩!天國的道理這麼難明
[00:11:12.000 --> 00:11:14.000]  這麼強硬
[00:11:14.000 --> 00:11:16.000]  真的做不到
[00:11:16.000 --> 00:11:18.000]  你想想,我怎會可以這樣
[00:11:18.000 --> 00:11:20.000]  我很辛苦才賺到兩萬
[00:11:20.000 --> 00:11:22.000]  我很有汗感賺回來
[00:11:22.000 --> 00:11:25.000]  我怎可以將這些分給沒有的人呢?
[00:11:25.000 --> 00:11:27.000]  很難的
[00:11:27.000 --> 00:11:29.000]  確實是難
[00:11:29.000 --> 00:11:33.000]  但是,上帝也知道
[00:11:33.000 --> 00:11:36.000]  窮人和你們同在的時候
[00:11:36.000 --> 00:11:38.000]  這是一個挑戰
[00:11:38.000 --> 00:11:40.000]  也是一個考驗
[00:11:40.000 --> 00:11:41.000]  對於基督徒來說
[00:11:41.000 --> 00:11:43.000]  也是一個功課
[00:11:43.000 --> 00:11:46.000]  為什麼這樣說呢?
[00:11:46.000 --> 00:11:47.000]  主耶穌在的時候
[00:11:47.000 --> 00:11:51.000]  我們是全然親近祂
[00:11:51.000 --> 00:11:53.000]  是去傾倒
[00:11:53.000 --> 00:11:58.000]  然後像瑪利亞一樣擺上
[00:11:58.000 --> 00:12:01.000]  但是當主耶穌不在的時候
[00:12:01.000 --> 00:12:03.000]  其實我們怎樣呢?
[00:12:03.000 --> 00:12:09.000]  就是要去見證上帝的同罪
[00:12:09.000 --> 00:12:11.000]  用什麼方法呢?
[00:12:11.000 --> 00:12:13.000]  原來那個方法
[00:12:13.000 --> 00:12:16.000]  就是窮人在你身邊
[00:12:16.000 --> 00:12:19.000]  就是有需要的人在你身邊
[00:12:19.000 --> 00:12:21.000]  是心靈困乏的人
[00:12:21.000 --> 00:12:24.000]  或者是很憂傷的人在你身邊
[00:12:24.000 --> 00:12:27.000]  就是一些很不合道理
[00:12:27.000 --> 00:12:28.000]  是因為罪的緣故
[00:12:28.000 --> 00:12:31.000]  產生了的問題在你身邊
[00:12:31.000 --> 00:12:34.000]  而你願意怎樣呢?
[00:12:34.000 --> 00:12:35.000]  順服於主
[00:12:35.000 --> 00:12:37.000]  無論好像剛才那首詩歌裡面
[00:12:37.000 --> 00:12:38.000]  作和平之子也好
[00:12:38.000 --> 00:12:41.000]  或者剛才所說的
[00:12:41.000 --> 00:12:43.000]  你有沒有能力
[00:12:43.000 --> 00:12:45.000]  可以將一件衣服給其他人呢?
[00:12:45.000 --> 00:12:47.000]  你需要一件衣服穿而已
[00:12:47.000 --> 00:12:49.000]  其實你需要意外
[00:12:49.000 --> 00:12:51.000]  可不可以將你需要的
[00:12:51.000 --> 00:12:54.000]  分給其他人呢?
[00:12:54.000 --> 00:12:56.000]  可以的
[00:12:56.000 --> 00:12:58.000]  如果你願意的話
[00:12:58.000 --> 00:13:01.000]  這個也是我們作門徒的
[00:13:01.000 --> 00:13:02.000]  跟隨主的人
[00:13:02.000 --> 00:13:04.000]  聽從主的人
[00:13:04.000 --> 00:13:07.000]  應該去嘗試接受的挑戰
[00:13:07.000 --> 00:13:10.000]  就是將我們有多的分出去
[00:13:10.000 --> 00:13:11.000]  因為
[00:13:11.000 --> 00:13:15.000]  所有一切都是上帝給你的
[00:13:15.000 --> 00:13:18.000]  其實有時我們有一個這樣的好的家庭
[00:13:18.000 --> 00:13:21.000]  或者你有過去賺到的收入
[00:13:21.000 --> 00:13:24.000]  或者是你現在擁有這一份退休
[00:13:24.000 --> 00:13:26.000]  或者是安享你家裡
[00:13:26.000 --> 00:13:28.000]  整整去照顧所有人的
[00:13:28.000 --> 00:13:29.000]  一些錢
[00:13:29.000 --> 00:13:30.000]  這些財寶
[00:13:30.000 --> 00:13:32.000]  都是上帝給你的
[00:13:32.000 --> 00:13:34.000]  衛著是什麼呢?
[00:13:34.000 --> 00:13:37.000]  窮人有需要的人在你身邊
[00:13:37.000 --> 00:13:39.000]  那你就可以怎樣呢?
[00:13:39.000 --> 00:13:41.000]  可以跟他分享
[00:13:41.000 --> 00:13:44.000]  你有能力分享是一個祝福
[00:13:44.000 --> 00:13:46.000]  是一個
[00:13:46.000 --> 00:13:49.000]  上帝給你的最大的挑戰
[00:13:49.000 --> 00:13:51.000]  但也正正見到
[00:13:51.000 --> 00:13:55.000]  就是上帝給你的豐裕
[00:13:55.000 --> 00:13:59.000]  你會不會願意去紀念這些有需要的人呢?
[00:13:59.000 --> 00:14:01.000]  你說:阿東啊
[00:14:01.000 --> 00:14:04.000]  在疫情裡面我們都有很多事情忙
[00:14:04.000 --> 00:14:05.000]  其實都忘記了
[00:14:05.000 --> 00:14:06.000]  其實不止疫情
[00:14:06.000 --> 00:14:07.000]  我整天一生人
[00:14:07.000 --> 00:14:09.000]  我回顧過往60年
[00:14:09.000 --> 00:14:10.000]  70年
[00:14:10.000 --> 00:14:11.000]  80年
[00:14:11.000 --> 00:14:13.000]  或者是過往30年
[00:14:13.000 --> 00:14:14.000]  我都是很忙
[00:14:14.000 --> 00:14:15.000]  是忙什麼呢?
[00:14:15.000 --> 00:14:17.000]  我自己計劃
[00:14:17.000 --> 00:14:20.000]  但是這裡牽涉的是
[00:14:20.000 --> 00:14:23.000]  你會不會去留意一下身邊的人
[00:14:23.000 --> 00:14:26.000]  其實你不明白他的時候
[00:14:26.000 --> 00:14:28.000]  我們願意去聽他
[00:14:28.000 --> 00:14:29.000]  去了解他
[00:14:29.000 --> 00:14:31.000]  去認識他
[00:14:31.000 --> 00:14:35.000]  上帝一直都沒有離開這些人
[00:14:35.000 --> 00:14:38.000]  就好像沒有離開你一樣
[00:14:38.000 --> 00:14:40.000]  你會不會好像這幾張照片裡
[00:14:40.000 --> 00:14:41.000]  願意見到這些
[00:14:41.000 --> 00:14:43.000]  原來是人
[00:14:43.000 --> 00:14:45.000]  願意走進他們的世界裡
[00:14:45.000 --> 00:14:46.000]  去到聆聽
[00:14:46.000 --> 00:14:47.000]  去到關懷
[00:14:47.000 --> 00:14:49.000]  去到獻上
[00:14:49.000 --> 00:14:51.000]  一個福袋
[00:14:51.000 --> 00:14:54.000]  一個你所要表示的心意
[00:14:54.000 --> 00:14:56.000]  我不知道
[00:14:56.000 --> 00:14:57.000]  但是
[00:14:57.000 --> 00:15:02.000]  上帝是看見裡面每一個的生命
[00:15:02.000 --> 00:15:04.000]  就好像這棟樓
[00:15:04.000 --> 00:15:06.000]  在11年前的時候
[00:15:06.000 --> 00:15:09.000]  可能你都記得在土瓜灣發生過什麼事
[00:15:09.000 --> 00:15:11.000]  就是轟隆一聲
[00:15:11.000 --> 00:15:14.000]  五層樓高的大廈
[00:15:14.000 --> 00:15:18.000]  轉眼間就變成了頹垣敗瓦
[00:15:18.000 --> 00:15:19.000]  4個人被活埋
[00:15:19.000 --> 00:15:21.000]  20個家庭沒有了他們的家
[00:15:21.000 --> 00:15:24.000]  40多人那晚就不知道
[00:15:24.000 --> 00:15:29.000]  哪裡是他以往可以安心立命的地方
[00:15:29.000 --> 00:15:32.000]  如果你記得那個圖畫
[00:15:32.000 --> 00:15:34.000]  我們都很震撼
[00:15:34.000 --> 00:15:35.000]  震撼的是
[00:15:35.000 --> 00:15:36.000]  我一會兒
[00:15:36.000 --> 00:15:38.000]  之後你有沒有再去留意
[00:15:38.000 --> 00:15:42.000]  社會裡面有這些有需要的人
[00:15:42.000 --> 00:15:44.000]  會不會再去想想
[00:15:44.000 --> 00:15:46.000]  其實有很多人
[00:15:46.000 --> 00:15:49.000]  每天仍然在一些
[00:15:49.000 --> 00:15:52.000]  不太好的環境裡面生活
[00:15:52.000 --> 00:15:53.000]  或許在疫情裡面
[00:15:53.000 --> 00:15:54.000]  我們會想
[00:15:54.000 --> 00:15:55.000]  這些環境
[00:15:55.000 --> 00:15:57.000]  就是很多霧的地方
[00:15:57.000 --> 00:15:59.000]  就是疫情爆發的地方
[00:15:59.000 --> 00:16:00.000]  這些人真的
[00:16:00.000 --> 00:16:01.000]  快點搞定它
