
[00:00:00.000 --> 00:00:09.000]  大家好 今天能夠回來一起聽神的話 學習是非常感恩的
[00:03:00.000 --> 00:03:01.000]  可能有時候
[00:03:01.000 --> 00:03:04.000]  我們叫耶穌基督跟著我們走
[00:03:04.000 --> 00:03:05.000]  也不一定
[00:03:05.000 --> 00:03:06.000]  會不會
[00:03:06.000 --> 00:03:08.000]  所以今天這段經文
[00:03:08.000 --> 00:03:11.000]  讓我們去反省一下
[00:03:11.000 --> 00:03:14.000]  Definitely很想
[00:03:14.000 --> 00:03:17.000]  那段文字就是想說
[00:03:17.000 --> 00:03:19.000]  我們應該從自我中心
[00:03:19.000 --> 00:03:21.000]  去到以神為中心
[00:03:21.000 --> 00:03:23.000]  學習謙卑
[00:03:23.000 --> 00:03:25.000]  因為這位主
[00:03:25.000 --> 00:03:27.000]  首先為我們死
[00:03:27.000 --> 00:03:29.000]  成就了救恩
[00:03:29.000 --> 00:03:32.000]  讓我們能夠存著一個感恩的心
[00:03:32.000 --> 00:03:34.000]  學習跟隨他
[00:03:34.000 --> 00:03:36.000]  講一個謙卑
[00:03:36.000 --> 00:03:38.000]  而不是一個驕傲的人生
[00:03:38.000 --> 00:03:41.000]  這個我們可能一生之久要學習
[00:03:41.000 --> 00:03:43.000]  不過盼望我們今天學習這段經文
[00:03:43.000 --> 00:03:46.000]  背起我們自己的十字架
[00:03:46.000 --> 00:03:48.000]  成為了你人生一個
[00:03:48.000 --> 00:03:50.000]  很重要的一個影響
[00:03:50.000 --> 00:03:52.000]  包括我自己
[00:03:52.000 --> 00:03:55.000]  或者我們這段經文我們看看
[00:03:55.000 --> 00:03:57.000]  就是
[00:03:57.000 --> 00:04:00.000]  我們看到第九章這裡
[00:04:00.000 --> 00:04:02.000]  十八節到二十七節
[00:04:02.000 --> 00:04:03.000]  我們看到
[00:04:03.000 --> 00:04:05.000]  去學習這件事背負
[00:04:05.000 --> 00:04:06.000]  我們自己的十字架
[00:04:06.000 --> 00:04:08.000]  但是不要忘記之前
[00:04:08.000 --> 00:04:10.000]  講到這個就是
[00:04:10.000 --> 00:04:12.000]  講到耶穌基督是誰
[00:04:12.000 --> 00:04:14.000]  祂就是那位的基督
[00:04:14.000 --> 00:04:16.000]  讓我們可以學校的榜樣
[00:04:16.000 --> 00:04:18.000]  成為我們一生之久
[00:04:18.000 --> 00:04:20.000]  我們走一個十字架
[00:04:20.000 --> 00:04:22.000]  背負十字架的道路
[00:04:22.000 --> 00:04:23.000]  很重要
[00:04:23.000 --> 00:04:25.000]  或者這段經文我們看看
[00:04:25.000 --> 00:04:27.000]  就是耶穌基督是誰
[00:04:27.000 --> 00:04:28.000]  很重要
[00:04:28.000 --> 00:04:30.000]  以後我們會不會將生命
[00:04:30.000 --> 00:04:31.000]  付諸實行
[00:04:31.000 --> 00:04:33.000]  走十字架的道路
[00:04:33.000 --> 00:04:35.000]  之前就講到
[00:04:35.000 --> 00:04:37.000]  耶穌基督行了很多的神蹟
[00:04:37.000 --> 00:04:39.000]  講了很多的教導
[00:04:39.000 --> 00:04:41.000]  祂平靜風浪
[00:04:41.000 --> 00:04:44.000]  顯示祂是大自然的主宰
[00:04:44.000 --> 00:04:46.000]  在這段經文之前
[00:04:46.000 --> 00:04:48.000]  祂用五個餅兩個魚
[00:04:48.000 --> 00:04:51.000]  餵飽了五千個男的
[00:04:51.000 --> 00:04:53.000]  和一些婦女和孩子
[00:04:53.000 --> 00:04:56.000]  證明祂是天上的糧
[00:04:56.000 --> 00:04:58.000]  能夠滿足到我們真正的需要
[00:04:58.000 --> 00:04:59.000]  來到這個經文
[00:04:59.000 --> 00:05:01.000]  耶穌基督就叫那些門徒
[00:05:01.000 --> 00:05:04.000]  認真去思量一下祂是誰
[00:05:04.000 --> 00:05:05.000]  以致到
[00:05:05.000 --> 00:05:07.000]  當他們很準確的
[00:05:07.000 --> 00:05:09.000]  知道耶穌基督是誰的時候
[00:05:09.000 --> 00:05:12.000]  耶穌基督就做了一個很重要的教導
[00:05:12.000 --> 00:05:13.000]  就是我們今天所學的經文
[00:05:13.000 --> 00:05:16.000]  我們背起每個人的十字架
[00:05:16.000 --> 00:05:18.000]  背起十字架好像很沉重
[00:05:18.000 --> 00:05:20.000]  我們聽下去
[00:05:20.000 --> 00:05:21.000]  但是很有意思
[00:05:21.000 --> 00:05:23.000]  很弔詭的
[00:05:23.000 --> 00:05:24.000]  你不這樣做的時候
[00:05:24.000 --> 00:05:26.000]  你失去了很多東西
[00:05:26.000 --> 00:05:29.000]  或者我們怎樣去衡量
[00:05:29.000 --> 00:05:30.000]  怎樣去取捨
[00:05:30.000 --> 00:05:32.000]  這個很重要
[00:05:32.000 --> 00:05:35.000]  我們首先看第十八節
[00:05:35.000 --> 00:05:38.000]  到二十二節
[00:05:38.000 --> 00:05:41.000]  我們先看看耶穌基督是誰
[00:05:41.000 --> 00:05:43.000]  以致下一段的經文
[00:05:43.000 --> 00:05:47.000]  就是二十三節到二十七節
[00:05:47.000 --> 00:05:50.000]  是說我們要怎樣跟隨著
[00:05:50.000 --> 00:05:52.000]  兩段經文息息相關
[00:05:52.000 --> 00:05:55.000]  我們先看第一段的經文
[00:05:55.000 --> 00:05:59.000]  首先說到第十八節
[00:05:59.000 --> 00:06:01.000]  耶穌獨自禱告的時候
[00:06:01.000 --> 00:06:08.000]  然後才跟這些門徒講一下以下的講論
[00:06:08.000 --> 00:06:10.000]  每逢很重要的時刻
[00:06:10.000 --> 00:06:12.000]  只有耶穌基督在路加福音的記載
[00:06:12.000 --> 00:06:16.000]  特別是在建立門徒身上的功夫的時候
[00:06:16.000 --> 00:06:18.000]  特別是很注重禱告
[00:06:18.000 --> 00:06:21.000]  之前在第六章就說到
[00:06:21.000 --> 00:06:24.000]  他去到山上
[00:06:24.000 --> 00:06:26.000]  然後整夜的禱告
[00:06:26.000 --> 00:06:29.000]  然後明天一早就叫門徒來
[00:06:29.000 --> 00:06:31.000]  然後選立十二個人
[00:06:31.000 --> 00:06:33.000]  稱他們為使徒
[00:06:33.000 --> 00:06:36.000]  然後就差派他們一些使命
[00:06:36.000 --> 00:06:38.000]  來到這裡很重要
[00:06:38.000 --> 00:06:39.000]  在他人生裡面
[00:06:39.000 --> 00:06:41.000]  在他的地上工作裡面
[00:06:41.000 --> 00:06:42.000]  很多的神蹟
[00:06:42.000 --> 00:06:43.000]  然後來到這裡
[00:06:43.000 --> 00:06:46.000]  他要幫他的門徒
[00:06:46.000 --> 00:06:48.000]  要知道他是誰
[00:06:48.000 --> 00:06:52.000]  以至他們被主耶穌基督建立
[00:06:52.000 --> 00:06:56.000]  以至他們的侍奉更加有方向
[00:06:56.000 --> 00:06:58.000]  他怎樣說呢?
[00:06:58.000 --> 00:07:00.000]  首先問一下這些門徒
[00:07:00.000 --> 00:07:02.000]  人家怎樣說我?
[00:07:02.000 --> 00:07:04.000]  眾人說我是誰?
[00:07:04.000 --> 00:07:06.000]  他們說是施洗的約翰
[00:07:06.000 --> 00:07:08.000]  有人說是以利亞
[00:07:08.000 --> 00:07:11.000]  還有人說是古時的一個先知有了
[00:07:11.000 --> 00:07:15.000]  你發覺這三個敘述
[00:07:15.000 --> 00:07:17.000]  第一個施洗約翰
[00:07:17.000 --> 00:07:20.000]  當時很被神所使用
[00:07:20.000 --> 00:07:21.000]  祂叫了很多人
[00:07:21.000 --> 00:07:22.000]  祂說天國近了
[00:07:22.000 --> 00:07:23.000]  你們要悔改
[00:07:23.000 --> 00:07:26.000]  很多人去接受祂的洗禮
[00:07:26.000 --> 00:07:29.000]  祂是耶穌基督最近的一個先知
[00:07:29.000 --> 00:07:31.000]  接著再遠一點的就是以利亞
[00:07:31.000 --> 00:07:32.000]  以利亞我們要知道
[00:07:32.000 --> 00:07:34.000]  祂做了很轟烈的事
[00:07:34.000 --> 00:07:37.000]  當時一些以色列人
[00:07:37.000 --> 00:07:40.000]  拜巴黎的先知
[00:07:40.000 --> 00:07:41.000]  拜偶像
[00:07:41.000 --> 00:07:46.000]  以利亞將他們整個民族扭轉歸向神
[00:07:46.000 --> 00:07:48.000]  接著還有一些先知
[00:07:48.000 --> 00:07:50.000]  又再活了
[00:07:50.000 --> 00:07:52.000]  你要想一下
[00:07:52.000 --> 00:07:53.000]  為什麼會相信
[00:07:53.000 --> 00:07:55.000]  難道死了又復活?
[00:07:55.000 --> 00:07:56.000]  之前的人怎麼看?
[00:07:56.000 --> 00:07:58.000]  我想有個背景
[00:07:58.000 --> 00:08:00.000]  因為聖經裡面有些先知書
[00:08:00.000 --> 00:08:02.000]  提到一些人物
[00:08:02.000 --> 00:08:04.000]  其實是他們這樣的特質
[00:08:04.000 --> 00:08:07.000]  將來會再次出現
[00:08:07.000 --> 00:08:08.000]  是一個預表性
[00:08:08.000 --> 00:08:10.000]  譬如舊約很喜歡
[00:08:10.000 --> 00:08:13.000]  譬如先知書說到大衛會再出來
[00:08:13.000 --> 00:08:15.000]  牧養他的群羊
[00:08:15.000 --> 00:08:17.000]  大衛已經離開了
[00:08:17.000 --> 00:08:19.000]  其實是預表著耶穌基督
[00:08:19.000 --> 00:08:21.000]  類似這些經文都多
[00:08:21.000 --> 00:08:27.000]  例如以利亞預表著施洗約翰等等
[00:08:27.000 --> 00:08:31.000]  有些人以為這些經文會否真的復活
[00:08:31.000 --> 00:08:33.000]  這些就是當時人的揣測
[00:08:33.000 --> 00:08:37.000]  所以有這樣的傳言
[00:08:37.000 --> 00:08:39.000]  但是我們想一下
[00:08:39.000 --> 00:08:41.000]  很多時候都會有這些傳言
[00:08:41.000 --> 00:08:43.000]  這些傳言都不差
[00:08:43.000 --> 00:08:47.000]  因為先知都挺高的神的復仁的位分
[00:08:47.000 --> 00:08:48.000]  這些不是錯的
[00:08:48.000 --> 00:08:50.000]  但是不足夠
[00:08:50.000 --> 00:08:52.000]  等於很多人說
[00:08:52.000 --> 00:08:53.000]  耶穌基督今天
[00:08:53.000 --> 00:08:55.000]  你問一下人是誰
[00:08:55.000 --> 00:08:56.000]  有些人就說
[00:08:56.000 --> 00:08:59.000]  他是一個宗教的改革家
[00:08:59.000 --> 00:09:00.000]  有些人就說
[00:09:00.000 --> 00:09:02.000]  他是一個很高尚的
[00:09:02.000 --> 00:09:04.000]  一些聖賢的人
[00:09:04.000 --> 00:09:05.000]  有些人就說
[00:09:05.000 --> 00:09:07.000]  他很願意犧牲去服侍
[00:09:07.000 --> 00:09:12.000]  甚至乎自己的生命都犧牲了
[00:09:12.000 --> 00:09:14.000]  很多人都是這樣看
[00:09:14.000 --> 00:09:16.000]  或者我們接觸一些親友
[00:09:16.000 --> 00:09:17.000]  可能就會說
[00:09:17.000 --> 00:09:19.000]  我們都聽過基督教的
[00:09:19.000 --> 00:09:20.000]  信耶穌的人
[00:09:20.000 --> 00:09:24.000]  可能一些作奸犯科的人
[00:09:24.000 --> 00:09:27.000]  都會改變
[00:09:27.000 --> 00:09:29.000]  真的很好
[00:09:29.000 --> 00:09:31.000]  這些是真的
[00:09:31.000 --> 00:09:32.000]  還有就說
[00:09:32.000 --> 00:09:34.000]  如果有人際的關係
[00:09:34.000 --> 00:09:35.000]  來了教會
[00:09:35.000 --> 00:09:39.000]  慢慢又可以修補
[00:09:39.000 --> 00:09:41.000]  又或者這些小朋友來教會
[00:09:41.000 --> 00:09:44.000]  學一下主學就乖一點
[00:09:44.000 --> 00:09:45.000]  這些都是好的
[00:09:45.000 --> 00:09:48.000]  但是這些都是一些外圍的東西
[00:09:48.000 --> 00:09:49.000]  不是全面
[00:09:49.000 --> 00:09:50.000]  所以我們
[00:09:50.000 --> 00:09:53.000]  如果真的認識耶穌基督的時候
[00:09:53.000 --> 00:09:54.000]  我們就更加深入
[00:09:54.000 --> 00:09:55.000]  耶穌基督在哪裡
[00:09:55.000 --> 00:09:57.000]  當然我們在座的
[00:09:57.000 --> 00:09:58.000]  我們知道在哪裡
[00:09:58.000 --> 00:09:59.000]  是什麼呢
[00:09:59.000 --> 00:10:01.000]  但是耶穌是哪位呢
[00:10:01.000 --> 00:10:03.000]  但是當時的時候
[00:10:03.000 --> 00:10:04.000]  很多人都說
[00:10:04.000 --> 00:10:06.000]  耶穌基督是誰
[00:10:06.000 --> 00:10:07.000]  他是誰
[00:10:07.000 --> 00:10:09.000]  希律王之前說
[00:10:09.000 --> 00:10:11.000]  他是誰
[00:10:11.000 --> 00:10:16.000]  是不是施洗約翰
[00:10:16.000 --> 00:10:18.000]  我剛剛將他處決了
[00:10:18.000 --> 00:10:19.000]  這個又是誰
[00:10:19.000 --> 00:10:20.000]  有些人又說
[00:10:20.000 --> 00:10:24.000]  是以利亞先知等等這些
[00:10:24.000 --> 00:10:25.000]  這些傳言很多
[00:10:25.000 --> 00:10:26.000]  所以耶穌基督一定要知道
[00:10:26.000 --> 00:10:28.000]  如果你跟從我的時候
[00:10:28.000 --> 00:10:30.000]  你認識我是哪位
[00:10:30.000 --> 00:10:31.000]  很信得過大家知道
[00:10:31.000 --> 00:10:33.000]  耶穌基督是為我們做了什麼事
[00:10:33.000 --> 00:10:35.000]  不過如果我們再次看經文
[00:10:35.000 --> 00:10:37.000]  我們再去想一想
[00:10:37.000 --> 00:10:38.000]  這位耶穌基督
[00:10:38.000 --> 00:10:40.000]  他為了我們做了什麼事呢
[00:10:40.000 --> 00:10:43.000]  我們再去反覆深入的思想
[00:10:43.000 --> 00:10:46.000]  讓我們有新的體會
[00:10:46.000 --> 00:10:48.000]  他問彼得
[00:10:48.000 --> 00:10:49.000]  問他的門徒
[00:10:49.000 --> 00:10:50.000]  然後彼得就說
[00:10:50.000 --> 00:10:54.000]  你們說我是誰呢
[00:10:54.000 --> 00:10:57.000]  彼得就代表了這些門徒
[00:10:57.000 --> 00:11:00.000]  是上帝所立的基督
[00:11:00.000 --> 00:11:02.000]  他就說得很簡單
[00:11:02.000 --> 00:11:06.000]  這個基督很尊貴
[00:11:06.000 --> 00:11:08.000]  跟之前的先知很不同
[00:11:08.000 --> 00:11:11.000]  彼得認識神的認識度
[00:11:11.000 --> 00:11:13.000]  因為接觸耶穌基督
[00:11:13.000 --> 00:11:14.000]  經常聽他講道
[00:11:14.000 --> 00:11:16.000]  看很多神蹟的時候
[00:11:16.000 --> 00:11:19.000]  可能這個答案都非常近傍
[00:11:19.000 --> 00:11:23.000]  簡直是很正確
[00:11:23.000 --> 00:11:25.000]  如果我們將基督跟先知相比
[00:11:25.000 --> 00:11:28.000]  我們知道很多的先知
[00:11:28.000 --> 00:11:31.000]  他預言的東西是指向基督的
[00:11:31.000 --> 00:11:32.000]  這個是目的
[00:11:32.000 --> 00:11:33.000]  相差很遠
[00:11:33.000 --> 00:11:35.000]  還有就是這些先知
[00:11:35.000 --> 00:11:36.000]  剛才我們說
[00:11:36.000 --> 00:11:39.000]  將人帶到去翻神那裡
[00:11:39.000 --> 00:11:41.000]  而基督是什麼呢
[00:11:41.000 --> 00:11:44.000]  就是那位人和神的宗保
[00:11:44.000 --> 00:11:48.000]  將人完完全全帶到神當中
[00:11:48.000 --> 00:11:51.000]  當然是無法相比
[00:11:51.000 --> 00:11:53.000]  耶穌基督
[00:11:53.000 --> 00:11:56.000]  祂有基督的身份
[00:11:56.000 --> 00:11:59.000]  以至於聖經裡面說
[00:11:59.000 --> 00:12:05.000]  基督是神所高納的君王
[00:12:05.000 --> 00:12:08.000]  是人類所有的盼望
[00:12:08.000 --> 00:12:10.000]  所有歷史歷代的人都在期望
[00:12:10.000 --> 00:12:13.000]  耶穌基督將來拯救這個世界
[00:12:13.000 --> 00:12:14.000]  就是這位基督
[00:12:14.000 --> 00:12:16.000]  而彼得就答中了
[00:12:16.000 --> 00:12:19.000]  你發覺這個基督非常好
[00:12:19.000 --> 00:12:20.000]  但是你發覺
[00:12:20.000 --> 00:12:23.000]  耶穌基督說
[00:12:23.000 --> 00:12:25.000]  這個名譽的身份
[00:12:25.000 --> 00:12:27.000]  現在足以讓人知道了
[00:12:27.000 --> 00:12:29.000]  可以傳開去了
[00:12:29.000 --> 00:12:30.000]  但是你發覺
[00:12:30.000 --> 00:12:33.000]  耶穌基督怎麼說呢
[00:12:33.000 --> 00:12:35.000]  祂切切吩咐他們
[00:12:35.000 --> 00:12:38.000]  這裡有一個警告的意味
[00:12:38.000 --> 00:12:39.000]  切切吩咐
[00:12:39.000 --> 00:12:43.000]  命令他們不可把自己的事告訴任何人
[00:12:43.000 --> 00:12:44.000]  為什麼會這樣呢
[00:12:44.000 --> 00:12:47.000]  如果將自己的威水說出來
[00:12:47.000 --> 00:12:49.000]  每個人都想
[00:12:49.000 --> 00:12:51.000]  但是這裡就是耶穌基督
[00:12:51.000 --> 00:12:56.000]  祂不是以炫耀自己的身份為一個目的
[00:12:56.000 --> 00:12:57.000]  祂看重的就是
[00:12:57.000 --> 00:13:00.000]  因為當時的人對於基督很亂
[00:13:00.000 --> 00:13:02.000]  有些人說基督是這樣
[00:13:02.000 --> 00:13:06.000]  有些人說基督是一個統治者
[00:13:06.000 --> 00:13:10.000]  有些人說是一個軍事的領袖
[00:13:10.000 --> 00:13:13.000]  有些人說可能是一個壽輔
[00:13:13.000 --> 00:13:14.000]  所以與說紛紜
[00:13:14.000 --> 00:13:16.000]  很多人都不知道祂是誰
[00:13:16.000 --> 00:13:18.000]  而就算知道是基督
[00:13:18.000 --> 00:13:20.000]  都會不太清晰
[00:13:20.000 --> 00:13:22.000]  包括祂的門徒
[00:13:22.000 --> 00:13:24.000]  如果不清晰的時候
[00:13:24.000 --> 00:13:25.000]  以至於傳出去的時候
[00:13:25.000 --> 00:13:27.000]  就會造成很多的混亂
[00:13:27.000 --> 00:13:29.000]  甚至誤解
[00:13:29.000 --> 00:13:30.000]  我想和大家分享一下
[00:13:30.000 --> 00:13:32.000]  當時如果說到基督
[00:13:32.000 --> 00:13:34.000]  或者受高者
[00:13:34.000 --> 00:13:36.000]  人們會聯想到什麼呢
[00:13:36.000 --> 00:13:39.000]  一定聯想到是一個政治的君王
[00:13:39.000 --> 00:13:43.000]  是將羅馬政府推翻
[00:13:43.000 --> 00:13:45.000]  然後釋放以色列人
[00:13:45.000 --> 00:13:48.000]  他們很快就聯想到這件事
[00:13:48.000 --> 00:13:51.000]  因為當時有很多的文獻
[00:13:51.000 --> 00:13:52.000]  是這樣說的
[00:13:52.000 --> 00:13:53.000]  說到這個世代
[00:13:53.000 --> 00:13:56.000]  這個君王黎創一來到的時候
[00:13:56.000 --> 00:13:58.000]  所有的世代都不同了
[00:13:58.000 --> 00:14:01.000]  譬如以洛書
[00:14:01.000 --> 00:14:03.000]  這個以洛書就說到
[00:14:03.000 --> 00:14:07.000]  將來這個稱為仁子
[00:14:07.000 --> 00:14:09.000]  還用了這個仁子這個名字
[00:14:09.000 --> 00:14:12.000]  他說這個黎塞亞這個基督
[00:14:12.000 --> 00:14:15.000]  他將會將所有的君王
[00:14:15.000 --> 00:14:16.000]  完全將他貶低下來
[00:14:16.000 --> 00:14:20.000]  然後他會坐在自己榮耀的寶座上
[00:14:20.000 --> 00:14:22.000]  在那裡他就施行審判
[00:14:22.000 --> 00:14:24.000]  所有的人在他面前
[00:14:24.000 --> 00:14:26.000]  不能夠說任何的謊話
[00:14:26.000 --> 00:14:30.000]  因為他一定不可以在他面前說一些謊話
[00:14:30.000 --> 00:14:32.000]  無所遁形
[00:14:32.000 --> 00:14:35.000]  全部的人都會很驚怕
[00:14:35.000 --> 00:14:38.000]  這位審判者就來到
[00:14:38.000 --> 00:14:41.000]  他口裡的道
[00:14:41.000 --> 00:14:44.000]  能夠將所有罪人殲滅
[00:14:44.000 --> 00:14:46.000]  一個這樣的形象
[00:14:46.000 --> 00:14:48.000]  這個就是基督了
[00:14:48.000 --> 00:14:50.000]  當時的人一聽到基督就是這樣
[00:14:50.000 --> 00:14:52.000]  但是我們發覺
[00:14:52.000 --> 00:14:55.000]  耶穌基督知道這個說法
[00:14:55.000 --> 00:14:57.000]  不是他來的使命
[00:14:57.000 --> 00:14:59.000]  他要扭轉
[00:14:59.000 --> 00:15:01.000]  所以世人是這樣的看法
[00:15:01.000 --> 00:15:03.000]  甚至門徒都以為是這樣
[00:15:03.000 --> 00:15:05.000]  所以他這段經文非常重要
[00:15:05.000 --> 00:15:07.000]  一講了基督是什麼的時候
[00:15:07.000 --> 00:15:11.000]  他就跟著講了基督的使命是什麼呢?
[00:15:11.000 --> 00:15:12.000]  馬上這樣講
[00:15:12.000 --> 00:15:15.000]  跟之前那些人以為很榮耀
[00:15:15.000 --> 00:15:18.000]  一個很厲害的君王截然不同
[00:15:18.000 --> 00:15:20.000]  耶穌基督怎麼說呢?
[00:15:20.000 --> 00:15:23.000]  他說仁子必須受許多的苦
[00:15:23.000 --> 00:15:26.000]  被祭司長文氏棄絕
[00:15:26.000 --> 00:15:27.000]  並且被殺
[00:15:27.000 --> 00:15:28.000]  第三天復活
[00:15:28.000 --> 00:15:31.000]  原來一反他們的看法
[00:15:31.000 --> 00:15:34.000]  這是一個被棄絕的人
[00:15:34.000 --> 00:15:36.000]  這裡講到
[00:15:36.000 --> 00:15:38.000]  他首先講的是仁子
[00:15:38.000 --> 00:15:40.000]  仁子如果我們這樣看
[00:15:40.000 --> 00:15:44.000]  為什麼耶穌要尊稱自己為仁子呢?
[00:15:44.000 --> 00:15:48.000]  如果我們看聖經的參照
[00:15:48.000 --> 00:15:49.000]  在《但義理書》
[00:15:49.000 --> 00:15:50.000]  用到仁子
[00:15:50.000 --> 00:15:52.000]  在第七章講到仁子
[00:15:52.000 --> 00:15:53.000]  是一個什麼呢?
[00:15:53.000 --> 00:15:56.000]  就是一個有神的身份
[00:15:56.000 --> 00:15:59.000]  他得到所有的權柄在他身上
[00:15:59.000 --> 00:16:01.000]  呼神給他很高的權柄
[00:16:01.000 --> 00:16:05.000]  這是一個在舊約裡面提到
[00:16:05.000 --> 00:16:09.000]  這篇第二篇講到他是神高立的君王
[00:16:09.000 --> 00:16:10.000]  是統治這個世界
[00:16:10.000 --> 00:16:12.000]  掌管這個世界
[00:16:12.000 --> 00:16:16.000]  那些君王都要在他面前去馴服
[00:16:16.000 --> 00:16:17.000]  但是另外一個圖畫
[00:16:17.000 --> 00:16:19.000]  就是在《以賽雅書》53章
[00:16:19.000 --> 00:16:21.000]  講到尼賽雅的描寫
[00:16:21.000 --> 00:16:26.000]  他是一個受苦的僕人
[00:16:26.000 --> 00:16:27.000]  《以賽雅書》53篇
[00:16:27.000 --> 00:16:28.000]  大家都很熟悉
[00:16:28.000 --> 00:16:31.000]  神將眾人的罪孽都加在他身上
[00:16:31.000 --> 00:16:34.000]  所以他的身份很特別
[00:16:34.000 --> 00:16:36.000]  這也要你和我去知道
[00:16:36.000 --> 00:16:38.000]  我們所信的耶穌
[00:16:38.000 --> 00:16:40.000]  他的使命是什麼
[00:16:40.000 --> 00:16:42.000]  他是一個受苦的尼賽雅
[00:16:42.000 --> 00:16:44.000]  所以當他第一次來的時候
[00:16:44.000 --> 00:16:45.000]  他是一個受苦的尼賽雅
[00:16:45.000 --> 00:16:47.000]  背負著人的罪惡
[00:16:47.000 --> 00:16:48.000]  解決人的罪
[00:16:48.000 --> 00:16:49.000]  第一次來
[00:16:49.000 --> 00:16:51.000]  他不是要定世人的罪
[00:16:51.000 --> 00:16:53.000]  好像以洛書所說
[00:16:53.000 --> 00:16:54.000]  他是不定
[00:16:54.000 --> 00:16:56.000]  如果我們看《聖經》裡面說
