
[00:00:00.000 --> 00:00:03.940]  我們今天就主要探討一個敬拜的課題
[00:15:08.360 --> 00:15:11.800]  是不是過一些罪給他呢?
[00:15:11.800 --> 00:15:15.400]  又或者好像醫暈暈醫暈暈過一些罪給他
[00:15:15.400 --> 00:15:18.200]  又或者是其他意思呢?
[00:15:18.200 --> 00:15:22.280]  如果過罪其實就不是很好的理解
[00:15:22.280 --> 00:15:24.760]  因為你過罪就豈不是
[00:15:24.760 --> 00:15:27.320]  因為你要獻一份禮物給上帝
[00:15:27.320 --> 00:15:29.720]  你就又要過一些罪給他
[00:15:29.720 --> 00:15:32.760]  其實那件禮物就髒了
[00:15:32.760 --> 00:15:36.440]  所以你就不應該理解為過罪給他
[00:15:36.440 --> 00:15:39.240]  通常人們有兩個理解
[00:15:39.240 --> 00:15:42.360]  第一個理解就叫做Ownership Theory
[00:15:42.360 --> 00:15:45.880]  Ownership就是說這頭牛是屬於我
[00:15:45.880 --> 00:15:47.160]  是我Own的
[00:15:47.160 --> 00:15:49.720]  這是第一個理解
[00:15:49.720 --> 00:15:52.840]  第二個理解就叫做Representative Theory
[00:15:52.840 --> 00:15:55.720]  就是這頭牛是代表我的
[00:15:55.720 --> 00:15:59.400]  代表我獻情給上帝的意思
[00:15:59.400 --> 00:16:01.720]  無論是什麼理解也好
[00:16:01.720 --> 00:16:05.080]  兩者未必一定是對立的
[00:16:05.080 --> 00:16:06.680]  它可以代表我
[00:16:06.680 --> 00:16:09.480]  也可以是屬於我的
[00:16:09.480 --> 00:16:12.440]  它本身是我的財產
[00:16:12.440 --> 00:16:13.480]  如果這樣的話
[00:16:13.480 --> 00:16:15.800]  就可以蒙上帝月立
[00:16:15.800 --> 00:16:18.920]  一把火就燒了它
[00:16:18.920 --> 00:16:25.080]  還有祭司要將公牛切成肉塊排列整齊
[00:16:25.080 --> 00:16:27.320]  這個排列整齊是很重要的
[00:16:27.320 --> 00:16:32.120]  不只是整頭牛扔到繁祭壇上
[00:16:32.120 --> 00:16:34.920]  去進行繁祭
[00:16:34.920 --> 00:16:38.280]  我們就會排列整齊
[00:16:38.280 --> 00:16:42.280]  是一個非常公整
[00:16:42.280 --> 00:16:45.960]  以及非常完整的一份禮物
[00:16:45.960 --> 00:16:48.440]  去獻情給上帝
[00:16:48.440 --> 00:16:49.640]  大家覺不覺得
[00:16:49.640 --> 00:16:52.040]  其實你不會做這些事情了
[00:16:52.040 --> 00:16:54.600]  你不會拿一頭牛來
[00:16:54.600 --> 00:16:56.440]  接下來恢復實體崇拜
[00:16:56.440 --> 00:16:58.600]  你千萬不要拿一頭牛來
[00:16:58.600 --> 00:17:00.200]  我們不會做這些事情
[00:17:00.200 --> 00:17:05.960]  但是如果你透過剛才我跟大家解釋的時候
[00:17:05.960 --> 00:17:10.680]  你就會透過這個禮制的條例
[00:17:10.680 --> 00:17:16.200]  你就開始明白我們怎樣去敬拜
[00:17:16.200 --> 00:17:19.560]  敬拜其實就是其中一個的向度
[00:17:19.560 --> 00:17:21.080]  不只是音樂
[00:17:21.080 --> 00:17:25.080]  是一種你對上帝的尊敬
[00:17:25.080 --> 00:17:28.840]  其中一樣東西你要獻情禮物給上帝
[00:17:28.840 --> 00:17:30.360]  如果我們說保羅
[00:17:30.360 --> 00:17:34.200]  保羅說要將身體獻上
[00:17:34.200 --> 00:17:36.200]  當作活祭
[00:17:36.200 --> 00:17:37.960]  是聖潔的
[00:17:37.960 --> 00:17:40.200]  是神所喜悅的
[00:17:40.200 --> 00:17:42.200]  喜悅的就是悅立的
[00:17:42.200 --> 00:17:47.400]  如果你要令到你自己的生命蒙上帝悅立
[00:17:47.400 --> 00:17:50.120]  我想在繁祭裡面有這個元素
[00:17:50.120 --> 00:17:53.400]  都可以成為我們的提醒
[00:17:53.400 --> 00:17:56.760]  這個提醒其實就是沒有殘疾
[00:17:56.760 --> 00:17:59.560]  其實你就會想有時候
[00:17:59.560 --> 00:18:01.560]  有時候可能捐個沙發給教會
[00:18:01.560 --> 00:18:03.560]  可能是二手也說不定
[00:18:03.560 --> 00:18:04.920]  又或者有些缺陷
[00:18:04.920 --> 00:18:06.440]  或者我們的生命
[00:18:06.440 --> 00:18:11.960]  整個的生命會不會都有一部分是需要有保留
[00:18:11.960 --> 00:18:13.960]  而不獻情給上帝呢?
[00:18:13.960 --> 00:18:18.920]  這個都是一個很好的對我們的反思和提醒
[00:18:18.920 --> 00:18:22.760]  還有我們有可能不是獻我們自己
[00:18:22.760 --> 00:18:27.080]  譬如按手在那個繁祭身的頭上
[00:18:27.080 --> 00:18:32.040]  我們獻一些可能我們順便才獻給耶和華
[00:18:32.040 --> 00:18:34.040]  又或者我們有餘
[00:18:34.040 --> 00:18:36.040]  有些閒錢
[00:18:36.040 --> 00:18:38.040]  才獻給耶和華
[00:18:38.040 --> 00:18:40.040]  如果是這樣
[00:18:40.040 --> 00:18:43.480]  你就不能夠明白那個繁祭的意思
[00:18:43.480 --> 00:18:45.960]  繁祭整隻牛
[00:18:45.960 --> 00:18:49.000]  其實就真的非常貴
[00:18:49.000 --> 00:18:50.200]  非常貴
[00:18:50.200 --> 00:18:52.760]  對於以前來說
[00:18:52.760 --> 00:18:54.760]  我想到現在都很貴
[00:18:54.760 --> 00:18:58.920]  大家有沒有去過那些牛一、牛摩
[00:18:58.920 --> 00:19:00.200]  去到吃的時候
[00:19:00.200 --> 00:19:02.200]  整隻牛其實都挺貴的
[00:19:02.200 --> 00:19:04.200]  其實都挺貴的
[00:19:04.200 --> 00:19:06.200]  特別裡面有些和牛
[00:19:06.200 --> 00:19:09.480]  裡面有些肉的部分
[00:19:09.480 --> 00:19:11.480]  不同部分是不同的錢
[00:19:11.480 --> 00:19:13.480]  都是錢
[00:19:13.480 --> 00:19:15.480]  其實你就會發現
[00:19:15.480 --> 00:19:19.400]  整隻牛獻上其實是一件很昂貴的事情
[00:19:19.400 --> 00:19:23.000]  就好像我們的生命要獻上給上帝
[00:19:23.000 --> 00:19:25.880]  其實都是一件很昂貴的事情
[00:19:25.880 --> 00:19:27.880]  這是第一點
[00:19:27.880 --> 00:19:29.880]  和大家分享
[00:19:29.880 --> 00:19:33.160]  所以我們看回PowerPoint
[00:19:33.160 --> 00:19:36.120]  我主要在這裡記錄了幾件事
[00:19:36.120 --> 00:19:38.120]  第一件事就是繁祭
[00:19:38.120 --> 00:19:40.120]  總括來說它的意思是going up
[00:19:40.120 --> 00:19:42.120]  就是向上升的祭
[00:19:42.120 --> 00:19:44.760]  上到天上獻上給上帝
[00:19:44.760 --> 00:19:47.160]  第二,祭壇這個字
[00:19:47.160 --> 00:19:49.160]  是代表屠宰地的地方
[00:19:49.160 --> 00:19:52.200]  象徵將動物的生命歸給上主
[00:19:52.200 --> 00:19:56.440]  宣認上主是一個生命的源頭
[00:19:56.440 --> 00:20:00.280]  以及我們最終會獻上給耶和華
[00:20:00.280 --> 00:20:03.960]  作為一個我們叫做輕香的火勢
[00:20:03.960 --> 00:20:07.560]  這個輕香的火勢有學者去分析
[00:20:07.560 --> 00:20:09.560]  會不會這種輕香
[00:20:09.560 --> 00:20:13.320]  其實是為了消除上帝的憤怒呢?
