
[00:00:00.000 --> 00:00:02.000]  我們先做一個簡單的祈禱
[00:01:51.000 --> 00:01:53.000]  但到了我們快要上飛機的時候
[00:01:53.000 --> 00:01:55.000]  航空公司就說
[00:01:55.000 --> 00:01:57.000]  好像發現輪胎有問題
[00:01:57.000 --> 00:01:58.000]  讓我先看看
[00:01:58.000 --> 00:02:01.000]  我聽到心裏知道不是很妥當
[00:02:01.000 --> 00:02:02.000]  接着報告說
[00:02:02.000 --> 00:02:03.000]  軍機要取消了
[00:02:03.000 --> 00:02:06.000]  我們要等另外一班飛機
[00:02:06.000 --> 00:02:08.000]  從德州飛來
[00:02:08.000 --> 00:02:10.000]  然後才上飛機
[00:02:10.000 --> 00:02:12.000]  很frustrated
[00:02:12.000 --> 00:02:14.000]  因爲這不是第一次
[00:02:14.000 --> 00:02:17.000]  在德州飛來
[00:02:17.000 --> 00:02:19.000]  可能3點起飛的飛機
[00:02:19.000 --> 00:02:21.000]  要到晚上7點起飛
[00:02:21.000 --> 00:02:22.000]  糟糕了
[00:02:22.000 --> 00:02:25.000]  明天早上我要負責一個聚會
[00:02:25.000 --> 00:02:27.000]  由我主持一個聚會
[00:02:27.000 --> 00:02:29.000]  我不能遲到
[00:02:29.000 --> 00:02:31.000]  你排隊吧
[00:02:31.000 --> 00:02:33.000]  我們儘量給你安排機位
[00:02:33.000 --> 00:02:34.000]  看你能不能飛到
[00:02:34.000 --> 00:02:37.000]  你就要去一個地方
[00:02:37.000 --> 00:02:39.000]  他說他們的設法
[00:02:39.000 --> 00:02:40.000]  會幫助我們
[00:02:40.000 --> 00:02:43.000]  去到我們的目的地
[00:02:43.000 --> 00:02:45.000]  我告訴大傢什麼呢
[00:02:45.000 --> 00:02:46.000]  按照我的經驗
[00:02:46.000 --> 00:02:49.000]  我相信航空公司
[00:02:49.000 --> 00:02:52.000]  一定會爲我們找到班機
[00:02:52.000 --> 00:02:54.000]  飛到休斯敦
[00:02:54.000 --> 00:02:56.000]  不過我沒信心
[00:02:56.000 --> 00:02:58.000]  他們能夠
[00:02:58.000 --> 00:03:00.000]  在我開會之前
[00:03:00.000 --> 00:03:02.000]  讓我到達目的地
[00:03:02.000 --> 00:03:04.000]  甚至我沒信心
[00:03:04.000 --> 00:03:06.000]  當我排隊去到counter前面
[00:03:06.000 --> 00:03:08.000]  那些地球人員的時候
[00:03:08.000 --> 00:03:09.000]  找不到機位
[00:03:09.000 --> 00:03:11.000]  所以我學聰明瞭
[00:03:11.000 --> 00:03:12.000]  爲什麼買iphone呢
[00:03:12.000 --> 00:03:13.000]  上次在我版
[00:03:13.000 --> 00:03:15.000]  一邊排隊一邊打iphone
[00:03:15.000 --> 00:03:17.000]  立刻打電話去航空公司
[00:03:17.000 --> 00:03:20.000]  直接和他說出我的情況
[00:03:20.000 --> 00:03:21.000]  你幫我訂位吧
[00:03:21.000 --> 00:03:23.000]  所以我排到counter
[00:03:23.000 --> 00:03:25.000]  就已經拿到機票了
[00:03:25.000 --> 00:03:29.000]  可以趕到夜晚去到休斯敦
[00:03:29.000 --> 00:03:31.000]  這個我就是想說的
[00:03:31.000 --> 00:03:32.000]  航空公司我相信
[00:03:32.000 --> 00:03:34.000]  他一定會送我去到那個地方
[00:03:34.000 --> 00:03:36.000]  不過我沒信心
[00:03:36.000 --> 00:03:38.000]  他能夠準時將我去到
[00:03:38.000 --> 00:03:39.000]  那個地方
[00:03:39.000 --> 00:03:41.000]  讓我參加當地的會議
[00:03:41.000 --> 00:03:44.000]  同樣我相信
[00:03:44.000 --> 00:03:46.000]  人是有良心的
[00:03:46.000 --> 00:03:47.000]  你信不信
[00:03:47.000 --> 00:03:49.000]  有良心的
[00:03:49.000 --> 00:03:51.000]  我相信人是有良心的
[00:03:51.000 --> 00:03:53.000]  但是我沒信心
[00:03:53.000 --> 00:03:56.000]  人不會做違背良心的事
[00:03:56.000 --> 00:03:57.000]  人有良心
[00:03:57.000 --> 00:03:58.000]  但是我不相信
[00:03:58.000 --> 00:04:03.000]  每個人都不會做違背良心的事
[00:04:03.000 --> 00:04:04.000]  爲什麼呢
[00:04:04.000 --> 00:04:06.000]  做人久了大家都知道
[00:04:06.000 --> 00:04:07.000]  我們經常說
[00:04:07.000 --> 00:04:08.000]  在教育裏面
[00:04:08.000 --> 00:04:09.000]  人是不完美的
[00:04:09.000 --> 00:04:10.000]  人呢
[00:04:10.000 --> 00:04:11.000]  通常每個人不同
[00:04:11.000 --> 00:04:14.000]  每個人都有在生命裏面
[00:04:14.000 --> 00:04:15.000]  行爲上面
[00:04:15.000 --> 00:04:17.000]  態度上面
[00:04:17.000 --> 00:04:19.000]  有些死穴
[00:04:19.000 --> 00:04:21.000]  當你一點種的死穴的時候
[00:04:21.000 --> 00:04:23.000]  很多時候你就會做一些
[00:04:23.000 --> 00:04:25.000]  身不由己
[00:04:25.000 --> 00:04:29.000]  甚至是違背良心的事
[00:04:29.000 --> 00:04:31.000]  在教育裏面
[00:04:31.000 --> 00:04:32.000]  在教育裏面我相信
[00:04:32.000 --> 00:04:34.000]  大多數人都相信神
[00:04:34.000 --> 00:04:36.000]  不然你坐在這裏做什麼呢
[00:04:36.000 --> 00:04:38.000]  教育裏面大多數人都相信神
[00:04:38.000 --> 00:04:40.000]  但是我沒信心
[00:04:40.000 --> 00:04:43.000]  人人都信靠神
[00:04:43.000 --> 00:04:47.000]  人人對神都有很大的信心
[00:04:47.000 --> 00:04:50.000]  這就是爲什麼我要說這個問題的原因
[00:04:50.000 --> 00:04:52.000]  聖經裏面其實也有這樣的例子
[00:04:52.000 --> 00:04:53.000]  一個很熟悉的例子裏面
[00:04:53.000 --> 00:04:55.000]  講到有一個父親
[00:04:55.000 --> 00:04:56.000]  他有一個小朋友
[00:04:56.000 --> 00:04:58.000]  小時候就被鬼附了
[00:04:58.000 --> 00:05:01.000]  這個是又聾又啞的污鬼
[00:05:01.000 --> 00:05:03.000]  這個父親愛小朋友
[00:05:03.000 --> 00:05:04.000]  自己是兒子
[00:05:04.000 --> 00:05:06.000]  於是帶到耶穌的門徒面前
[00:05:06.000 --> 00:05:08.000]  求耶穌的門徒將鬼趕出來
[00:05:08.000 --> 00:05:09.000]  但是搞不定
[00:05:09.000 --> 00:05:10.000]  門徒也搞不定
[00:05:10.000 --> 00:05:11.000]  仕徒也搞不定
[00:05:11.000 --> 00:05:13.000]  於是就帶到耶穌的面前
[00:05:13.000 --> 00:05:15.000]  大家記得那個故事嗎
[00:05:15.000 --> 00:05:17.000]  耶穌見到這個父親
[00:05:17.000 --> 00:05:18.000]  對他怎麼說呢
[00:05:18.000 --> 00:05:20.000]  他說你若能信
[00:05:20.000 --> 00:05:22.000]  再信的人
[00:05:22.000 --> 00:05:24.000]  凡事都能
[00:05:24.000 --> 00:05:26.000]  大家記得這個故事
[00:05:26.000 --> 00:05:28.000]  通常我們基督徒就會說
[00:05:28.000 --> 00:05:29.000]  這個父親很感動
[00:05:29.000 --> 00:05:30.000]  主耶穌我知道
[00:05:30.000 --> 00:05:31.000]  我信
[00:05:31.000 --> 00:05:33.000]  但是怎麼辦
[00:05:33.000 --> 00:05:34.000]  我信不足
[00:05:34.000 --> 00:05:35.000]  求主幫助
[00:05:35.000 --> 00:05:36.000]  所以我個個都在祈禱
[00:05:36.000 --> 00:05:37.000]  天父我信
[00:05:37.000 --> 00:05:38.000]  我信不足
[00:05:38.000 --> 00:05:39.000]  求你幫助我
[00:05:39.000 --> 00:05:40.000]  我有沒有信
[00:05:40.000 --> 00:05:41.000]  我信不信
[00:05:41.000 --> 00:05:42.000]  信的
[00:05:42.000 --> 00:05:44.000]  但是我沒有足夠的信心
[00:05:44.000 --> 00:05:45.000]  這個孩子的父親說
[00:05:45.000 --> 00:05:46.000]  我相信
[00:05:46.000 --> 00:05:48.000]  但是沒有足夠的信心
[00:05:48.000 --> 00:05:50.000]  兄弟姐妹朋友們
[00:05:50.000 --> 00:05:52.000]  我知道大家都相信神
[00:05:52.000 --> 00:05:54.000]  但是不知道大家對神
[00:05:54.000 --> 00:05:56.000]  有沒有足夠的信心
[00:05:56.000 --> 00:05:58.000]  以致我們可以繼續在這裏
[00:05:58.000 --> 00:06:00.000]  爲主而活
[00:06:00.000 --> 00:06:02.000]  希伯來書的作者說得很清楚
[00:06:02.000 --> 00:06:04.000]  人非有信
[00:06:04.000 --> 00:06:06.000]  就不能得神的喜悅
[00:06:06.000 --> 00:06:08.000]  人非有信
[00:06:08.000 --> 00:06:09.000]  就不能得神的喜悅
[00:06:09.000 --> 00:06:11.000]  因爲到神面前來的人
[00:06:11.000 --> 00:06:12.000]  必須信有神
[00:06:12.000 --> 00:06:16.000]  且信他上次那尋求他的人
[00:06:16.000 --> 00:06:17.000]  在這次聖經裏面
[00:06:17.000 --> 00:06:19.000]  講了有三個信字
[00:06:19.000 --> 00:06:22.000]  第一個信字是講信心
[00:06:22.000 --> 00:06:25.000]  第二個信字是講相信
[00:06:25.000 --> 00:06:27.000]  第三個信字是講信心
[00:06:27.000 --> 00:06:32.000]  我們對神有沒有信心
[00:06:32.000 --> 00:06:34.000]  信神信多少呢
[00:06:34.000 --> 00:06:36.000]  聖經說
[00:06:36.000 --> 00:06:38.000]  如果我們想神開心的話
[00:06:38.000 --> 00:06:40.000]  我們要對神有信心
[00:06:40.000 --> 00:06:41.000]  不單單相信他
[00:06:41.000 --> 00:06:43.000]  我們要對神有信心
[00:06:43.000 --> 00:06:44.000]  到神面前來的人
[00:06:44.000 --> 00:06:45.000]  不單單要相信有神
[00:06:45.000 --> 00:06:48.000]  而且有信心信得過
[00:06:48.000 --> 00:06:51.000]  神會上次那些尋求他的人
[00:06:51.000 --> 00:06:53.000]  那你纔會相信
[00:06:53.000 --> 00:06:55.000]  所以呢
[00:06:55.000 --> 00:06:57.000]  爲什麼人信耶穌要靠信心呢
[00:06:57.000 --> 00:06:59.000]  很簡單
[00:06:59.000 --> 00:07:01.000]  是人的問題
[00:07:01.000 --> 00:07:05.000]  因爲有人認爲信耶穌不足夠
[00:07:05.000 --> 00:07:06.000]  信耶穌不足夠
[00:07:06.000 --> 00:07:09.000]  我們要靠我們的好行爲
[00:07:09.000 --> 00:07:11.000]  要靠做好人
[00:07:11.000 --> 00:07:17.000]  才能夠贏取天父上帝的喜悅
[00:07:17.000 --> 00:07:19.000]  但聖經告訴我們
[00:07:19.000 --> 00:07:20.000]  事實上
[00:07:20.000 --> 00:07:22.000]  沒有人可以靠行善得救
[00:07:22.000 --> 00:07:24.000]  剛纔試過
[00:07:24.000 --> 00:07:27.000]  第一首大家記不記得講什麼
[00:07:27.000 --> 00:07:29.000]  Nothing you can do
[00:07:29.000 --> 00:07:32.000]  沒東西能夠做讓神愛你多些
[00:07:32.000 --> 00:07:33.000]  Nothing you can do
[00:07:33.000 --> 00:07:36.000]  沒東西能夠做讓神愛你
[00:07:36.000 --> 00:07:38.000]  It's not because of you
[00:07:38.000 --> 00:07:40.000]  是因爲神的緣故
[00:07:40.000 --> 00:07:41.000]  所以呢
[00:07:41.000 --> 00:07:44.000]  人不可以靠自己做些什麼
[00:07:44.000 --> 00:07:45.000]  或者不做些什麼
[00:07:45.000 --> 00:07:47.000]  去賺取這個救恩
[00:07:47.000 --> 00:07:48.000]  得到神的憐愛
[00:07:48.000 --> 00:07:49.000]  聖經說
[00:07:49.000 --> 00:07:51.000]  一個年輕的官來見耶穌
[00:07:51.000 --> 00:07:53.000]  他稱呼耶穌爲良善的夫子
[00:07:53.000 --> 00:07:55.000]  這是另一個大家很熟悉的故事
[00:07:55.000 --> 00:07:56.000]  他問耶穌怎麼問呢
[00:07:56.000 --> 00:07:57.000]  大家記不記得
[00:07:57.000 --> 00:08:00.000]  他說我應該做些什麼善事
[00:08:00.000 --> 00:08:02.000]  應該做些什麼善事
[00:08:02.000 --> 00:08:04.000]  才能得到永生呢
[00:08:04.000 --> 00:08:05.000]  然後耶穌說
[00:08:05.000 --> 00:08:08.000]  爲什麼你稱我爲良善呢
[00:08:08.000 --> 00:08:09.000]  除了神之外
[00:08:09.000 --> 00:08:12.000]  沒有一個是良善的
[00:08:12.000 --> 00:08:14.000]  上星期日
[00:08:14.000 --> 00:08:17.000]  鄭牧師已經和我們講得很清楚
[00:08:17.000 --> 00:08:21.000]  原來好人是相對的
[00:08:21.000 --> 00:08:24.000]  好人是相對的
[00:08:24.000 --> 00:08:26.000]  你認爲奧巴馬總統
[00:08:26.000 --> 00:08:27.000]  是一個好的總統
[00:08:27.000 --> 00:08:28.000]  但有些人認爲
[00:08:28.000 --> 00:08:31.000]  他是搞得美國的經濟
[00:08:31.000 --> 00:08:33.000]  很混亂的一個人
[00:08:33.000 --> 00:08:35.000]  有人覺得你好好人
[00:08:35.000 --> 00:08:37.000]  你好良善
[00:08:37.000 --> 00:08:39.000]  但有人又知道
[00:08:39.000 --> 00:08:41.000]  你向家人發脾氣
[00:08:41.000 --> 00:08:42.000]  有意無意地
[00:08:42.000 --> 00:08:44.000]  去踐踏自己的同事
[00:08:44.000 --> 00:08:46.000]  妻子和女兒
[00:08:46.000 --> 00:08:49.000]  所以看我們的認識率是多少
[00:08:49.000 --> 00:08:50.000]  但講到最後
[00:08:50.000 --> 00:08:52.000]  原來我們的所謂好
[00:08:52.000 --> 00:08:53.000]  是片面的
[00:08:53.000 --> 00:08:54.000]  是不完美的
[00:08:54.000 --> 00:08:55.000]  是相對的
[00:08:55.000 --> 00:08:58.000]  大家知不知道
[00:08:58.000 --> 00:09:00.000]  自己爲什麼
[00:09:00.000 --> 00:09:03.000]  只是成爲一個相對的好人
[00:09:03.000 --> 00:09:05.000]  知道爲什麼嗎
[00:09:05.000 --> 00:09:06.000]  因爲聖經裏面說
[00:09:06.000 --> 00:09:08.000]  人人背離了上帝
[00:09:08.000 --> 00:09:10.000]  就一起走入歧途了
[00:09:10.000 --> 00:09:12.000]  沒有行善的
[00:09:12.000 --> 00:09:14.000]  連一個也沒有
[00:09:14.000 --> 00:09:16.000]  他們不知道有平安的道路
[00:09:16.000 --> 00:09:20.000]  他們也不曉得敬畏上帝
[00:09:20.000 --> 00:09:23.000]  這裏聖經告訴我們
[00:09:23.000 --> 00:09:24.000]  除了神之外
[00:09:24.000 --> 00:09:25.000]  沒有一個是良善的
[00:09:25.000 --> 00:09:26.000]  這個是耶穌自己說的
[00:09:26.000 --> 00:09:28.000]  如果你稱呼我是良善的話
[00:09:28.000 --> 00:09:29.000]  除非你看我是神
[00:09:29.000 --> 00:09:31.000]  只有神纔是完全的良善
[00:09:31.000 --> 00:09:33.000]  但當人離開神的時候
[00:09:33.000 --> 00:09:36.000]  就等於人離開了良善
[00:09:36.000 --> 00:09:37.000]  所以人是沒辦法
[00:09:37.000 --> 00:09:38.000]  靠自己的行爲
[00:09:38.000 --> 00:09:40.000]  得到神的喜悅
[00:09:40.000 --> 00:09:42.000]  因爲人無論怎麼做都好
[00:09:42.000 --> 00:09:43.000]  都是有問題的
[00:09:43.000 --> 00:09:44.000]  聖經說
[00:09:44.000 --> 00:09:45.000]  有一條路人以爲正
[00:09:45.000 --> 00:09:48.000]  最終成爲滅亡的道路
[00:09:48.000 --> 00:09:50.000]  人以爲這條路是正路
[00:09:50.000 --> 00:09:51.000]  但繼續走下去的時候
[00:09:51.000 --> 00:09:53.000]  只會讓我們離開神
[00:09:53.000 --> 00:09:56.000]  越來越遠
[00:09:56.000 --> 00:09:58.000]  不知道大家同不同意
[00:09:58.000 --> 00:09:59.000]  很多時候
[00:09:59.000 --> 00:10:01.000]  不是我們不想做好
[00:10:01.000 --> 00:10:03.000]  而是事與願違
[00:10:03.000 --> 00:10:04.000]  我們想做個善
[00:10:04.000 --> 00:10:05.000]  我們不去做
[00:10:05.000 --> 00:10:06.000]  我們不想做個惡
[00:10:06.000 --> 00:10:08.000]  我們偏偏做出來
[00:10:08.000 --> 00:10:10.000]  這個聖經對人生的描寫
[00:10:10.000 --> 00:10:14.000]  是相當的清晰的
[00:10:14.000 --> 00:10:18.000]  所以這個就是人的問題
[00:10:18.000 --> 00:10:20.000]  我們雖然相信有神
[00:10:20.000 --> 00:10:23.000]  但很多時候我們信不過
[00:10:23.000 --> 00:10:24.000]  神會接納一個
[00:10:24.000 --> 00:10:26.000]  像我們這樣的完美的人
[00:10:26.000 --> 00:10:27.000]  我們覺得
[00:10:27.000 --> 00:10:29.000]  不如自己先做好一點
[00:10:29.000 --> 00:10:30.000]  然後才相信神
[00:10:30.000 --> 00:10:31.000]  我不知道我們座的裏面
[00:10:31.000 --> 00:10:32.000]  還有沒有一些
[00:10:32.000 --> 00:10:33.000]  好像這樣的
[00:10:33.000 --> 00:10:35.000]  慕道的朋友在這裏
[00:10:35.000 --> 00:10:37.000]  在今天早上裏面來說
[00:10:37.000 --> 00:10:38.000]  我想告訴大家
[00:10:38.000 --> 00:10:39.000]  知道的是什麼
[00:10:39.000 --> 00:10:40.000]  你無論做多少
[00:10:40.000 --> 00:10:42.000]  你自己覺得好
[00:10:42.000 --> 00:10:44.000]  覺得良善的事
[00:10:44.000 --> 00:10:47.000]  仍然是不會被神接納的
[00:10:47.000 --> 00:10:49.000]  有沒有聽過一些人說
[00:10:49.000 --> 00:10:51.000]  豬很喜歡乾淨
[00:10:51.000 --> 00:10:52.000]  我小時候聽過
[00:10:52.000 --> 00:10:53.000]  不知道是不是事實
[00:10:53.000 --> 00:10:55.000]  因爲我不是養豬的
[00:10:55.000 --> 00:10:56.000]  我小時候
[00:10:56.000 --> 00:10:58.000]  爸爸媽媽跟我說
[00:10:58.000 --> 00:11:01.000]  豬在我印象裏是污糟的
[00:11:01.000 --> 00:11:02.000]  但原來有些人說
[00:11:02.000 --> 00:11:03.000]  豬很喜歡乾淨
[00:11:03.000 --> 00:11:06.000]  一看到一灘泥漿水
[00:11:06.000 --> 00:11:07.000]  它就會轉下去
[00:11:07.000 --> 00:11:09.000]  有沒有聽過這樣的故事
[00:11:09.000 --> 00:11:10.000]  是不是這樣的
[00:11:10.000 --> 00:11:11.000]  我小時候是這樣聽的
[00:11:11.000 --> 00:11:13.000]  豬很喜歡乾淨
[00:11:13.000 --> 00:11:14.000]  所以明明是泥漿水
[00:11:14.000 --> 00:11:15.000]  我們聽泥漿水
[00:11:15.000 --> 00:11:19.000]  它很喜歡往裏面轉啊轉啊轉
[00:11:19.000 --> 00:11:20.000]  但我們都明白
[00:11:20.000 --> 00:11:22.000]  無論你在泥漿水裏面
[00:11:22.000 --> 00:11:23.000]  怎樣去洗
[00:11:23.000 --> 00:11:26.000]  你都不會乾淨
[00:11:26.000 --> 00:11:27.000]  同樣
[00:11:27.000 --> 00:11:28.000]  像我剛纔所說的
[00:11:28.000 --> 00:11:29.000]  無論你做多少善事
[00:11:29.000 --> 00:11:30.000]  或者嘗試
[00:11:30.000 --> 00:11:31.000]  所謂做好一點
[00:11:31.000 --> 00:11:33.000]  當人們這樣說的時候
[00:11:33.000 --> 00:11:34.000]  做好一點
[00:11:34.000 --> 00:11:36.000]  做好一點纔信耶穌
[00:11:36.000 --> 00:11:37.000]  第一
[00:11:37.000 --> 00:11:39.000]  通常不知道什麼要做好一點
[00:11:39.000 --> 00:11:41.000]  因爲這個藉口多於一切
[00:11:41.000 --> 00:11:43.000]  不知道什麼要做好一點
[00:11:43.000 --> 00:11:45.000]  就算他知道要做好一點也好
[00:11:45.000 --> 00:11:47.000]  通常他都沒有這樣的力量
[00:11:47.000 --> 00:11:50.000]  去做好一點
[00:11:50.000 --> 00:11:52.000]  人的力量
[00:11:52.000 --> 00:11:54.000]  人所能做的
[00:11:54.000 --> 00:11:57.000]  永遠無法讓自己成爲被神接納的人
[00:11:57.000 --> 00:11:59.000]  因爲我們永遠沒有辦法
[00:11:59.000 --> 00:12:03.000]  可以達到天父上帝那種良善的標準
[00:12:03.000 --> 00:12:06.000]  所以好人是相對的
[00:12:06.000 --> 00:12:07.000]  但義人是絕對的
[00:12:07.000 --> 00:12:09.000]  因爲人之所以能夠被神稱爲義人
[00:12:09.000 --> 00:12:11.000]  是基於神的應許
[00:12:11.000 --> 00:12:12.000]  基於聖經
[00:12:12.000 --> 00:12:14.000]  義人必因信得生
[00:12:14.000 --> 00:12:16.000]  聖經說得很清楚
[00:12:16.000 --> 00:12:18.000]  信子的人有永生
[00:12:18.000 --> 00:12:20.000]  不信子的人得不作永生
[00:12:20.000 --> 00:12:23.000]  神的震怒會常常在他們的身上
[00:12:23.000 --> 00:12:25.000]  所以人能夠得到拯救
[00:12:25.000 --> 00:12:27.000]  被稱爲義人
[00:12:27.000 --> 00:12:28.000]  不是因爲我們行善
[00:12:28.000 --> 00:12:31.000]  而是因爲我們對神的應許
[00:12:31.000 --> 00:12:33.000]  有信心
[00:12:33.000 --> 00:12:35.000]  原來我們相信耶穌
[00:12:35.000 --> 00:12:36.000]  得拯救
[00:12:36.000 --> 00:12:39.000]  是上帝的恩典
[00:12:39.000 --> 00:12:43.000]  所以爲什麼信耶穌要靠信心呢
[00:12:43.000 --> 00:12:45.000]  這個就告訴我們
[00:12:45.000 --> 00:12:47.000]  你不能做任何事
[00:12:47.000 --> 00:12:49.000]  你只能白白去接受
[00:12:49.000 --> 00:12:52.000]  這所書第二章第八節說得很清楚
[00:12:52.000 --> 00:12:54.000]  你們是靠上帝的恩典
[00:12:54.000 --> 00:12:56.000]  憑着信心而不救的
[00:12:56.000 --> 00:12:59.000]  這不是出於你們自己的行爲
[00:12:59.000 --> 00:13:02.000]  而是上帝的恩賜
[00:13:02.000 --> 00:13:04.000]  當然當我們說到恩典
[00:13:04.000 --> 00:13:06.000]  恩賜的時候
[00:13:06.000 --> 00:13:08.000]  其實是說什麼呢
[00:13:08.000 --> 00:13:10.000]  恩典就是說
[00:13:10.000 --> 00:13:14.000]  上帝給人不配得的憐憫和幫助
[00:13:14.000 --> 00:13:16.000]  我們不配得的
[00:13:16.000 --> 00:13:18.000]  但是神憐憫了我們
[00:13:18.000 --> 00:13:19.000]  我們不配有的
[00:13:19.000 --> 00:13:21.000]  但是神幫助了我們
[00:13:21.000 --> 00:13:22.000]  因爲聖經說
[00:13:22.000 --> 00:13:24.000]  世人都犯你最愧缺了神的榮耀
[00:13:24.000 --> 00:13:27.000]  如今卻蒙天賦上帝的憐恤
[00:13:27.000 --> 00:13:29.000]  因基督耶穌的救贖
[00:13:29.000 --> 00:13:31.000]  就白白輕易
[00:13:31.000 --> 00:13:34.000]  基督徒很熟悉的聖經
[00:13:34.000 --> 00:13:38.000]  所以我們只是一個相對的好人
[00:13:38.000 --> 00:13:40.000]  在上帝的面前
[00:13:40.000 --> 00:13:42.000]  我們每個人都是不義的
[00:13:42.000 --> 00:13:44.000]  很多時候不知道爲什麼
[00:13:44.000 --> 00:13:48.000]  我們只是看到自己的優點
[00:13:48.000 --> 00:13:50.000]  和別人的缺點
[00:13:50.000 --> 00:13:52.000]  卻看不到自己的邪惡
[00:13:52.000 --> 00:13:55.000]  和人生裏面的良善
[00:13:55.000 --> 00:13:56.000]  這不是你嗎
[00:13:56.000 --> 00:13:58.000]  人都有這樣的傾向
[00:13:58.000 --> 00:14:00.000]  就是看到別人的缺點
[00:14:00.000 --> 00:14:02.000]  看到自己的優點
[00:14:02.000 --> 00:14:04.000]  看不到自己心中的邪惡
[00:14:04.000 --> 00:14:09.000]  又看不到人生裏面的良善
[00:14:09.000 --> 00:14:11.000]  我們看到別人的眼裏有刺
[00:14:11.000 --> 00:14:15.000]  但是看不到自己的眼裏有良目
[00:14:15.000 --> 00:14:18.000]  我們不是過分自卑
[00:14:18.000 --> 00:14:22.000]  就是覺得自己比別人好一點
[00:14:22.000 --> 00:14:25.000]  聖經裏面怎麼說呢
[00:14:25.000 --> 00:14:27.000]  聖經說
[00:14:27.000 --> 00:14:30.000]  誰違背了法律中的一條誡命
[00:14:30.000 --> 00:14:33.000]  就等於違背了全部的法律
[00:14:33.000 --> 00:14:35.000]  因爲命令說
[00:14:35.000 --> 00:14:38.000]  不可姦淫的也說不可殺人
[00:14:38.000 --> 00:14:40.000]  儘管你不犯奸淫
[00:14:40.000 --> 00:14:44.000]  你殺人就是違背法律
[00:14:44.000 --> 00:14:47.000]  所以如果看兩部聖經的時候
[00:14:47.000 --> 00:14:49.000]  我們不需要犯很多罪
[00:14:49.000 --> 00:14:51.000]  一條就夠了
[00:14:51.000 --> 00:14:53.000]  不需要犯很多罪才成爲一個罪人
[00:14:53.000 --> 00:14:55.000]  你只是犯其中一條
[00:14:55.000 --> 00:14:58.000]  就已經是犯罪得罪神成爲一個罪人
[00:14:58.000 --> 00:15:00.000]  或者我們說
[00:15:00.000 --> 00:15:01.000]  我們不一樣
[00:15:01.000 --> 00:15:02.000]  怎麼不一樣呢
[00:15:02.000 --> 00:15:04.000]  我們是小罪
[00:15:04.000 --> 00:15:05.000]  我們只是小小的
