
[00:00:00.000 --> 00:00:03.200]  今日好想簡算一段大家非常熟悉的經文
[00:03:33.000 --> 00:03:36.000]  向那被罪所奴役的人宣佈
[00:03:36.000 --> 00:03:38.000]  宣佈什麼呢?
[00:03:38.000 --> 00:03:40.000]  上帝救贖的作為
[00:03:40.000 --> 00:03:43.000]  宣佈上帝救贖的作為
[00:03:43.000 --> 00:03:46.000]  這個就是喜訊
[00:03:46.000 --> 00:03:48.000]  這個就是福音
[00:03:48.000 --> 00:03:51.000]  當你說要理解福音的時候
[00:03:51.000 --> 00:03:54.000]  究竟上帝的福音
[00:03:54.000 --> 00:03:55.000]  神的拯救
[00:03:55.000 --> 00:03:56.000]  神的救贖
[00:03:56.000 --> 00:03:59.000]  從何時開始呢?
[00:03:59.000 --> 00:04:01.000]  當我看回整本聖經的時候
[00:04:01.000 --> 00:04:04.000]  在《創世紀》第二章裡
[00:04:04.000 --> 00:04:07.000]  神就和亞當夏娃來講
[00:04:07.000 --> 00:04:08.000]  神告訴她
[00:04:08.000 --> 00:04:10.000]  這個國園裡所有的果樹
[00:04:10.000 --> 00:04:11.000]  你都可以吃
[00:04:11.000 --> 00:04:13.000]  但是唯有一棵
[00:04:13.000 --> 00:04:15.000]  唯有一棵就是分辨善惡樹的果子
[00:04:15.000 --> 00:04:19.000]  你一定一定千萬千萬不可以吃
[00:04:19.000 --> 00:04:21.000]  當你吃了之後
[00:04:21.000 --> 00:04:23.000]  神就告訴她結果
[00:04:23.000 --> 00:04:29.000]  你必定死
[00:04:29.000 --> 00:04:31.000]  但是我們見到的警方
[00:04:31.000 --> 00:04:33.000]  《創世紀》第三章
[00:04:33.000 --> 00:04:36.000]  當你的女人見到果樹
[00:04:36.000 --> 00:04:38.000]  她又怎樣描述呢?
[00:04:38.000 --> 00:04:39.000]  她又怎樣表達呢?
[00:04:39.000 --> 00:04:40.000]  她就說
[00:04:40.000 --> 00:04:42.000]  好作食物於人的眼目
[00:04:42.000 --> 00:04:44.000]  是可愛的
[00:04:44.000 --> 00:04:47.000]  能使人有智慧
[00:04:47.000 --> 00:04:48.000]  不單止她觀察
[00:04:48.000 --> 00:04:49.000]  不單止她分析
[00:04:49.000 --> 00:04:51.000]  不單止她理解
[00:04:51.000 --> 00:04:53.000]  不單止她心裡想
[00:04:53.000 --> 00:04:55.000]  更加她做了一個行動
[00:04:55.000 --> 00:04:56.000]  摘了一個果子
[00:04:56.000 --> 00:04:58.000]  不單止自己吃
[00:04:58.000 --> 00:05:02.000]  更加給她親愛的丈夫一起吃
[00:05:02.000 --> 00:05:05.000]  但是《創世紀》剛才第二章裡說
[00:05:05.000 --> 00:05:07.000]  當你的人吃了的時候
[00:05:07.000 --> 00:05:09.000]  他就面對死亡
[00:05:09.000 --> 00:05:12.000]  人生的終極
[00:05:12.000 --> 00:05:14.000]  他們吃了之後
[00:05:14.000 --> 00:05:15.000]  他們發覺
[00:05:15.000 --> 00:05:18.000]  為什麼赤身露體會羞恥呢?
[00:05:18.000 --> 00:05:21.000]  他發覺為什麼當神來找他的時候
[00:05:21.000 --> 00:05:22.000]  他躲避呢?
[00:05:22.000 --> 00:05:23.000]  原來心靈裡面
[00:05:23.000 --> 00:05:24.000]  肉體裡面
[00:05:24.000 --> 00:05:26.000]  有那種羞恥
[00:05:26.000 --> 00:05:27.000]  那種懼怕
[00:05:27.000 --> 00:05:28.000]  那種怯懦
[00:05:28.000 --> 00:05:31.000]  不敢面對聖潔的神
[00:05:31.000 --> 00:05:32.000]  但是我們見到
[00:05:32.000 --> 00:05:34.000]  神主動找他
[00:05:34.000 --> 00:05:36.000]  神不單止主動找他
[00:05:36.000 --> 00:05:38.000]  神更加主動的
[00:05:38.000 --> 00:05:40.000]  宰了一隻生畜
[00:05:40.000 --> 00:05:44.000]  拿了牠的皮去遮蓋他們肉身的羞恥
[00:05:44.000 --> 00:05:47.000]  去遮蓋他們心靈的羞恥
[00:05:47.000 --> 00:05:49.000]  在這個宰割的過程裡面
[00:05:49.000 --> 00:05:52.000]  我相信會經歷了流血
[00:05:52.000 --> 00:05:54.000]  經歷了犧牲
[00:05:54.000 --> 00:05:58.000]  經歷了生命的重熟
[00:05:58.000 --> 00:06:02.000]  救贖就從這樣開始
[00:06:02.000 --> 00:06:05.000]  當我們看回整本聖經的時候
[00:06:05.000 --> 00:06:08.000]  整本聖經一共有188傳的經文
[00:06:08.000 --> 00:06:10.000]  講到神的救贖
[00:06:10.000 --> 00:06:13.000]  在舊約裡面就有150段這麼多
[00:06:13.000 --> 00:06:16.000]  在新約就有38段
[00:06:16.000 --> 00:06:18.000]  在人類的歷史裡面
[00:06:18.000 --> 00:06:20.000]  我們見到神不斷的
[00:06:20.000 --> 00:06:22.000]  在人的軟弱絕望
[00:06:22.000 --> 00:06:24.000]  痛苦失望的裡面
[00:06:24.000 --> 00:06:27.000]  神施行了拯救
[00:06:27.000 --> 00:06:28.000]  頂姐妹當你讀到
[00:06:28.000 --> 00:06:30.000]  舊約的聖經心靈記的時候
[00:06:30.000 --> 00:06:32.000]  你讀到什麼呢?
[00:06:32.000 --> 00:06:33.000]  可能你看到
[00:06:33.000 --> 00:06:37.000]  神頒佈很多的律例典章
[00:06:37.000 --> 00:06:41.000]  但是其實生命記是年老的摩西
[00:06:41.000 --> 00:06:43.000]  他回望自己人生的歷程
[00:06:43.000 --> 00:06:46.000]  他回望以色列百姓過去的歷史
[00:06:46.000 --> 00:06:47.000]  他作為一個年老的人
[00:06:47.000 --> 00:06:50.000]  他回望用一個牧者的心腸
[00:06:50.000 --> 00:06:52.000]  很想以色列百姓的下一代
[00:06:52.000 --> 00:06:54.000]  能夠很清楚見到
[00:06:54.000 --> 00:06:56.000]  很清楚聽到
[00:06:56.000 --> 00:07:01.000]  神的拯救就在他們的身上來發動果效
[00:07:01.000 --> 00:07:04.000]  所以當你一直讀心靈記的時候
[00:07:04.000 --> 00:07:06.000]  期望你能夠讀到的
[00:07:06.000 --> 00:07:10.000]  是摩西怎樣傳揚神的福音
[00:07:10.000 --> 00:07:12.000]  摩西在心靈記裡面
[00:07:12.000 --> 00:07:14.000]  一次又一次的來到
[00:07:14.000 --> 00:07:18.000]  用不同的字來描述上帝的拯救
[00:07:18.000 --> 00:07:20.000]  用得最多最多的
[00:07:20.000 --> 00:07:22.000]  就是領出來
[00:07:22.000 --> 00:07:27.000]  從遺牢之家帶你出來
[00:07:27.000 --> 00:07:29.000]  頂尖的今天
[00:07:29.000 --> 00:07:32.000]  你有沒有領受了這個福音
[00:07:32.000 --> 00:07:35.000]  神有沒有將你從黑暗的世界裡面
[00:07:35.000 --> 00:07:37.000]  去拯救出來
[00:07:37.000 --> 00:07:39.000]  神有沒有將你從人生的無奈
[00:07:39.000 --> 00:07:41.000]  無助無盼望的裡面
[00:07:41.000 --> 00:07:43.000]  去救拔你出來
[00:07:43.000 --> 00:07:47.000]  福音是神的拯救
[00:07:47.000 --> 00:07:49.000]  有一段很熟悉的經文
[00:07:49.000 --> 00:07:52.000]  相信是表達著一個很重要的信息
[00:07:52.000 --> 00:07:53.000]  不如我們一起讀
[00:07:53.000 --> 00:07:55.000]  楊康三章十六節
[00:07:55.000 --> 00:07:57.000]  神愛世人
[00:07:57.000 --> 00:08:01.000]  甚至將他的獨生子賜給他們
[00:08:01.000 --> 00:08:03.000]  叫一切信他的
[00:08:03.000 --> 00:08:04.000]  不致滅亡
[00:08:04.000 --> 00:08:07.000]  反得永生
[00:08:07.000 --> 00:08:08.000]  無論神的經文
[00:08:08.000 --> 00:08:10.000]  剛才大家唱的詩歌
[00:08:10.000 --> 00:08:14.000]  原來神的救贖是關乎萬民的
[00:08:14.000 --> 00:08:15.000]  所以路加福音第二章裡面
[00:08:15.000 --> 00:08:18.000]  當天使要報這個大喜的信息的時候
[00:08:18.000 --> 00:08:22.000]  是一個關乎萬民的信息
[00:08:22.000 --> 00:08:24.000]  如果神的救贖
[00:08:24.000 --> 00:08:26.000]  是要關乎萬民
[00:08:26.000 --> 00:08:29.000]  神怎麼去演繹這個救恩呢?
[00:08:29.000 --> 00:08:31.000]  耶穌基督道成肉身
[00:08:31.000 --> 00:08:33.000]  來到這個地上的時候
[00:08:33.000 --> 00:08:35.000]  耶穌要做些什麼呢?
[00:08:35.000 --> 00:08:38.000]  當耶穌將要出生的時候
[00:08:38.000 --> 00:08:40.000]  神的天使者
[00:08:40.000 --> 00:08:42.000]  就和藥室來說
[00:08:42.000 --> 00:08:44.000]  祂要懷孕生子
[00:08:44.000 --> 00:08:47.000]  你要給祂起命叫耶穌
[00:08:47.000 --> 00:08:49.000]  你要將祂的名字叫做耶穌
[00:08:49.000 --> 00:08:51.000]  為什麼叫做耶穌呢?
[00:08:51.000 --> 00:08:54.000]  耶穌這個名字的意思是什麼呢?
[00:08:54.000 --> 00:08:56.000]  因為祂要將祂的百姓
[00:08:56.000 --> 00:09:00.000]  從罪裡面救出來
[00:09:00.000 --> 00:09:02.000]  神藉著祂的獨生兒子
[00:09:02.000 --> 00:09:05.000]  去顯明這個救贖
[00:09:05.000 --> 00:09:07.000]  耶穌就要將祂的百姓
[00:09:07.000 --> 00:09:10.000]  從罪裡面救出來
[00:09:10.000 --> 00:09:13.000]  頂智慕你今天捉得實
[00:09:13.000 --> 00:09:15.000]  你掌握這個福音了沒有呢?
[00:09:15.000 --> 00:09:17.000]  當你掌握
[00:09:17.000 --> 00:09:19.000]  讓我們看看耶穌基督
[00:09:19.000 --> 00:09:22.000]  祂身體力行的道成肉身
[00:09:22.000 --> 00:09:24.000]  住在人的中間
[00:09:24.000 --> 00:09:26.000]  怎樣去活出這個福音
[00:09:26.000 --> 00:09:30.000]  這個福音又是一個怎樣的福音呢?
[00:09:30.000 --> 00:09:33.000]  當我們細看剛才讀的經文
[00:09:33.000 --> 00:09:35.000]  《馬達福音》第九章的時候
[00:09:35.000 --> 00:09:37.000]  讓我們看到耶穌所要彰顯的
[00:09:37.000 --> 00:09:41.000]  是一個以人為本的福音
[00:09:41.000 --> 00:09:43.000]  第三十五節的經文裡面說
[00:09:43.000 --> 00:09:46.000]  耶穌走遍各城各鄉
[00:09:46.000 --> 00:09:49.000]  在會堂裡教訓人宣廣天國的福音
[00:09:49.000 --> 00:09:53.000]  又醫治各樣的病症
[00:09:53.000 --> 00:09:55.000]  耶穌出來傳道的時候
[00:09:55.000 --> 00:09:57.000]  無論祂去到那裡
[00:09:57.000 --> 00:10:00.000]  都很多人要跟著祂
[00:10:00.000 --> 00:10:02.000]  相信很多人跟著祂
[00:10:02.000 --> 00:10:04.000]  都帶著不同的目的
[00:10:04.000 --> 00:10:06.000]  有些人跟著祂
[00:10:06.000 --> 00:10:08.000]  很想聽耶穌的教導
[00:10:08.000 --> 00:10:10.000]  因為祂的教導很有權柄
[00:10:10.000 --> 00:10:12.000]  有些人跟著祂
[00:10:12.000 --> 00:10:14.000]  好想更多認識耶穌
[00:10:14.000 --> 00:10:16.000]  宣廣天國的福音的事情
[00:10:16.000 --> 00:10:18.000]  有些人跟著祂
[00:10:18.000 --> 00:10:20.000]  是要想得到耶穌的醫治
[00:10:20.000 --> 00:10:22.000]  有些人跟著祂
[00:10:22.000 --> 00:10:23.000]  是因為趁熱鬧
[00:10:23.000 --> 00:10:25.000]  有些人跟著祂
[00:10:25.000 --> 00:10:27.000]  是因為心裡很妒忌耶穌
[00:10:27.000 --> 00:10:29.000]  想找耶穌的痛腳
[00:10:29.000 --> 00:10:32.000]  找耶穌的把柄去控告耶穌
[00:10:32.000 --> 00:10:35.000]  無論什麼人跟著耶穌都好
[00:10:35.000 --> 00:10:38.000]  三十五節的經文裡面
[00:10:38.000 --> 00:10:40.000]  耶穌就告訴我們
[00:10:40.000 --> 00:10:42.000]  祂要教導
[00:10:42.000 --> 00:10:43.000]  祂要宣廣
[00:10:43.000 --> 00:10:45.000]  祂要醫治
[00:10:45.000 --> 00:10:49.000]  耶穌在祂的身體力行的活出
[00:10:49.000 --> 00:10:53.000]  這個以人為本的一個表達
[00:10:53.000 --> 00:10:54.000]  當我們看回
[00:10:54.000 --> 00:10:57.000]  《馬太福音》第五至第七章的經文的時候
[00:10:57.000 --> 00:11:02.000]  耶穌在登山寶訓一系列的教導之後
[00:11:02.000 --> 00:11:05.000]  在《馬太福音》第八章一直開始
[00:11:05.000 --> 00:11:09.000]  耶穌就做了很多以人為本的服事
[00:11:09.000 --> 00:11:11.000]  這個福音的演繹
[00:11:11.000 --> 00:11:13.000]  耶穌用口用手
[00:11:13.000 --> 00:11:15.000]  醫很多患病的人
[00:11:15.000 --> 00:11:17.000]  趕了很多被鬼附的人
[00:11:17.000 --> 00:11:19.000]  第九章裡面
[00:11:19.000 --> 00:11:22.000]  甚至有患血流的人
[00:11:22.000 --> 00:11:25.000]  沒有來到耶穌的面前求耶穌醫治
[00:11:25.000 --> 00:11:26.000]  他只是摸一下耶穌
[00:11:26.000 --> 00:11:28.000]  他都得到醫治
[00:11:28.000 --> 00:11:31.000]  耶穌能夠將人身體裡面
[00:11:31.000 --> 00:11:34.000]  心靈裡面被鬼附的黑暗
[00:11:34.000 --> 00:11:36.000]  都能夠清除
[00:11:36.000 --> 00:11:39.000]  去到《馬太福音》第十章
[00:11:39.000 --> 00:11:42.000]  耶穌更加拆遣他的門徒出去
[00:11:42.000 --> 00:11:47.000]  繼續將這個福音傳揚
[00:11:47.000 --> 00:11:49.000]  弟兄姊妹今天
[00:11:49.000 --> 00:11:51.000]  你已經明白福音
[00:11:51.000 --> 00:11:53.000]  你已經掌握神的救贖
[00:11:53.000 --> 00:11:56.000]  你都經歷了神的拯救
[00:11:56.000 --> 00:11:57.000]  但是今天
[00:11:57.000 --> 00:11:58.000]  在你的生命裡面
[00:11:58.000 --> 00:12:00.000]  在你的信仰裡面
[00:12:00.000 --> 00:12:05.000]  有沒有適切的回應你身邊人的需要呢?
[00:12:05.000 --> 00:12:09.000]  當我看回我們教會的歷史的時候
[00:12:09.000 --> 00:12:11.000]  在十九世紀的初期
[00:12:11.000 --> 00:12:13.000]  香港面對戰亂
[00:12:13.000 --> 00:12:16.000]  教會見到很多年青人失業
[00:12:16.000 --> 00:12:18.000]  見到很多年青人失學
[00:12:18.000 --> 00:12:19.000]  結果在教會裡面
[00:12:19.000 --> 00:12:22.000]  就開始辦一些不同的班別
[00:12:22.000 --> 00:12:23.000]  我們有國語班
[00:12:23.000 --> 00:12:24.000]  有英文班
[00:12:24.000 --> 00:12:25.000]  有會計班
[00:12:25.000 --> 00:12:28.000]  很多人就來上課
[00:12:28.000 --> 00:12:30.000]  教育的工作
[00:12:30.000 --> 00:12:32.000]  回應當時的需要
[00:12:32.000 --> 00:12:34.000]  所以看回我們的教會
[00:12:34.000 --> 00:12:36.000]  在教育這件事情上
[00:12:36.000 --> 00:12:38.000]  由一九零四年
[00:12:38.000 --> 00:12:40.000]  整個世紀
[00:12:40.000 --> 00:12:42.000]  我們仍然努力
[00:12:42.000 --> 00:12:46.000]  期望做好教育的工作
[00:12:46.000 --> 00:12:47.000]  在一九五零年
[00:12:47.000 --> 00:12:51.000]  我們就將教會叫做浸信會小學
[00:12:51.000 --> 00:12:52.000]  為了紀念到
[00:12:52.000 --> 00:12:54.000]  肅河顯禮師母的離世
[00:12:54.000 --> 00:12:55.000]  所以我們跟浸信會小學
[00:12:55.000 --> 00:12:58.000]  我們改名叫做顯禮學校
[00:12:58.000 --> 00:13:01.000]  今天坐落在北角的顯禮中學
[00:13:01.000 --> 00:13:03.000]  我們仍然很想努力的
[00:13:03.000 --> 00:13:06.000]  做好一個辦學的方針
[00:13:06.000 --> 00:13:08.000]  期望年青人
[00:13:08.000 --> 00:13:10.000]  在他成長的路裡面
[00:13:10.000 --> 00:13:12.000]  他能夠經歷到
[00:13:12.000 --> 00:13:15.000]  有人真的能夠幫到他們的需要
[00:13:15.000 --> 00:13:18.000]  以人為本的福音
[00:13:18.000 --> 00:13:21.000]  同樣當我們看看保羅
[00:13:21.000 --> 00:13:23.000]  在保羅的生命裡邊
[00:13:23.000 --> 00:13:24.000]  他怎樣演繹呢
[00:13:24.000 --> 00:13:26.000]  在哥倫多前書第九章裡面
[00:13:26.000 --> 00:13:29.000]  我們一起讀這幾節的經文好不好
[00:13:29.000 --> 00:13:34.000]  請 我雖是自由的無人盒管
[00:13:34.000 --> 00:13:37.000]  然而我甘心作了眾人的僕人
[00:13:37.000 --> 00:13:39.000]  為要多得人
[00:13:39.000 --> 00:13:43.000]  向猶太人 我就作猶太人
[00:13:43.000 --> 00:13:45.000]  為要得猶太人
[00:13:45.000 --> 00:13:47.000]  向律法以下的人
[00:13:47.000 --> 00:13:49.000]  我雖不在律法以下
[00:13:49.000 --> 00:13:52.000]  還是作律法以下的人
[00:13:52.000 --> 00:13:55.000]  為要得律法以下的人
[00:13:55.000 --> 00:13:57.000]  向沒有律法的人
[00:13:57.000 --> 00:13:59.000]  我就作沒有律法的人
[00:13:59.000 --> 00:14:02.000]  為要得沒有律法的人
[00:14:02.000 --> 00:14:04.000]  向軟弱的人
[00:14:04.000 --> 00:14:06.000]  我就作軟弱的人
[00:14:06.000 --> 00:14:08.000]  為要得軟弱的人
[00:14:08.000 --> 00:14:10.000]  向怎麼樣的人
[00:14:10.000 --> 00:14:13.000]  我就作怎麼樣的人
[00:14:13.000 --> 00:14:17.000]  無論如何 總要救些人
[00:14:17.000 --> 00:14:20.000]  在保羅的分享 保羅的表達
[00:14:20.000 --> 00:14:22.000]  保羅去實踐的裡面
[00:14:22.000 --> 00:14:25.000]  保羅說無論面對任何人
[00:14:25.000 --> 00:14:28.000]  我就要作任何的人
[00:14:28.000 --> 00:14:30.000]  最終最終最終的目的
[00:14:30.000 --> 00:14:33.000]  保羅說無論如何
[00:14:33.000 --> 00:14:36.000]  總要救些人
[00:14:36.000 --> 00:14:39.000]  誰知今天在我們的信仰裡面
[00:14:39.000 --> 00:14:42.000]  我們有沒有看到周遭所發生的事
[00:14:42.000 --> 00:14:44.000]  周遭接觸到的人
[00:14:44.000 --> 00:14:46.000]  可能你是一個家長
[00:14:46.000 --> 00:14:49.000]  可能你每天都帶你的小朋友去學校
[00:14:49.000 --> 00:14:51.000]  你有沒有見到學校的老師
[00:14:51.000 --> 00:14:53.000]  你有沒有見到學校的工友
[00:14:53.000 --> 00:14:56.000]  你有沒有見到學生裡面的家長
[00:14:56.000 --> 00:15:01.000]  你有沒有和他分享你最寶貴的好消息
[00:15:01.000 --> 00:15:03.000]  你怎樣流露到 怎樣活現到
[00:15:03.000 --> 00:15:07.000]  這個真正的信仰在你生命裡面的實踐
[00:15:07.000 --> 00:15:09.000]  可能你是一個工作的人
[00:15:09.000 --> 00:15:11.000]  你回到公司裡面
[00:15:11.000 --> 00:15:13.000]  你沒有面對你的同事 面對你的下屬
[00:15:13.000 --> 00:15:15.000]  面對你的上司
[00:15:15.000 --> 00:15:17.000]  你怎樣能夠告訴他
[00:15:17.000 --> 00:15:19.000]  你是一個基督徒
[00:15:19.000 --> 00:15:23.000]  你告訴他這個福音對你來說是多麼的寶貴
[00:15:23.000 --> 00:15:26.000]  耶穌在他人生的路裡面
[00:15:26.000 --> 00:15:31.000]  他就在實踐一個以人為本的福音
[00:15:31.000 --> 00:15:33.000]  他去到哪裡
[00:15:33.000 --> 00:15:34.000]  經文裡面說
[00:15:34.000 --> 00:15:38.000]  他走遍各城各鄉
[00:15:38.000 --> 00:15:40.000]  去到每一個地方
[00:15:40.000 --> 00:15:43.000]  他見到不同人的需要的時候
[00:15:43.000 --> 00:15:46.000]  他就回應別人
[00:15:46.000 --> 00:15:48.000]  很記得有一段經文
[00:15:48.000 --> 00:15:51.000]  當耶穌晚上回到家的時候
[00:15:51.000 --> 00:15:52.000]  天晚日落
[00:15:52.000 --> 00:15:54.000]  當耶穌回到他門口的時候
[00:15:54.000 --> 00:15:58.000]  原來整條村的人都來到他那裡等候耶穌
[00:15:58.000 --> 00:15:59.000]  耶穌都要休息
[00:15:59.000 --> 00:16:01.000]  耶穌都要吃飯
[00:16:01.000 --> 00:16:04.000]  做了一整天的工作都需要休息
[00:16:04.000 --> 00:16:06.000]  但是那段經文讓我們見到
[00:16:06.000 --> 00:16:10.000]  耶穌逐一逐一逐一的來去醫治他們
[00:16:10.000 --> 00:16:13.000]  幫助他們
[00:16:13.000 --> 00:16:14.000]  聽見沒有今天
[00:16:14.000 --> 00:16:21.000]  耶穌就告訴他們要傳揚的是一個以人為本的福音
[00:16:21.000 --> 00:16:23.000]  耶穌要傳揚的不單是一個以人為本的福音
[00:16:23.000 --> 00:16:24.000]  第二樣東西
[00:16:24.000 --> 00:16:28.000]  耶穌要傳揚的是一個傳人的福音
[00:16:28.000 --> 00:16:29.000]  三十六節說
[00:16:29.000 --> 00:16:32.000]  他看見許多的人就憐憫他們
[00:16:32.000 --> 00:16:34.000]  因為他們困苦流離
[00:16:34.000 --> 00:16:37.000]  如同羊沒有牧人一樣
[00:16:37.000 --> 00:16:40.000]  憐憫的意思是什麼呢?
[00:16:40.000 --> 00:16:46.000]  憐憫就是發自內心的深處裏面那種憐恤和同情
[00:16:46.000 --> 00:16:49.000]  耶穌說憐憫他們
[00:16:49.000 --> 00:16:52.000]  憐憫他們是能夠與受害的人
[00:16:52.000 --> 00:16:57.000]  受苦的人能夠身同感受
[00:16:57.000 --> 00:16:59.000]  今天你有沒有看到你身邊的人
[00:16:59.000 --> 00:17:02.000]  面對著什麼樣的警方呢?
[00:17:02.000 --> 00:17:07.000]  他們真正的需要又在那裡呢?
[00:17:07.000 --> 00:17:09.000]  在聖經福音書裏面我們見到
[00:17:09.000 --> 00:17:15.000]  耶穌好多段的經文都講到就憐憫他們
[00:17:15.000 --> 00:17:17.000]  耶穌那種憐憫的情懷
[00:17:17.000 --> 00:17:19.000]  在他侍奉的路程裏面
[00:17:19.000 --> 00:17:22.000]  一次一次又一次地來活現出來
[00:17:22.000 --> 00:17:24.000]  我揀選了兩段的經文
[00:17:24.000 --> 00:17:28.000]  有一次當他們一路聚集的時候
[00:17:28.000 --> 00:17:30.000]  耶穌就知道這班聚集的人
[00:17:30.000 --> 00:17:33.000]  和他一起聽道和他一起聚集
[00:17:33.000 --> 00:17:35.000]  三天都沒有吃過東西
[00:17:35.000 --> 00:17:39.000]  那些門徒就說不如你叫他們回去各自去找東西吃
