
[00:00:00.000 --> 00:00:02.000]  頂姐妹 再一次向大家說
[00:03:18.280 --> 00:03:21.200]  更加叫我們會眾一起起來舉手
[00:03:21.200 --> 00:03:24.080]  我們一起同心地為姐妹去祈禱
[00:03:24.080 --> 00:03:26.480]  我深信聖靈很大的同在
[00:03:26.480 --> 00:03:29.480]  在當中無論是姐妹 無論是會眾
[00:03:29.480 --> 00:03:34.000]  都深深感受到耶穌的愛
[00:03:34.000 --> 00:03:36.600]  今天在《馬太福音》
[00:03:36.600 --> 00:03:38.240]  我們說到天國系列
[00:03:38.240 --> 00:03:39.960]  今天說到第十一章
[00:03:39.960 --> 00:03:41.400]  《馬太福音》第十一章
[00:03:41.400 --> 00:03:44.880]  經文是第二至第十五至十四節的經文
[00:03:44.880 --> 00:03:50.280]  題目是「回應耶穌 回應天國」
[00:03:50.280 --> 00:03:52.680]  在兩個星期前的講道
[00:03:52.680 --> 00:03:56.200]  謝牧師分享到第十章
[00:03:56.200 --> 00:03:58.320]  就是講到耶穌開始在世上
[00:03:58.320 --> 00:04:01.760]  祂開始行道 開始教導 治病 趕鬼
[00:04:01.760 --> 00:04:04.880]  甚至然後差遣十二個門徒
[00:04:04.880 --> 00:04:06.760]  到了第十一章經文的時候
[00:04:06.760 --> 00:04:08.720]  如果大家繼續讀下去的時候
[00:04:08.720 --> 00:04:12.160]  我今天和大家分享另外一個人物
[00:04:12.160 --> 00:04:14.040]  就是施洗約翰
[00:04:14.040 --> 00:04:16.920]  其實施洗約翰比耶穌更加早出來行道
[00:04:16.920 --> 00:04:19.240]  比當耶穌出來之前
[00:04:19.240 --> 00:04:21.000]  祂已經行道了好幾年
[00:04:21.000 --> 00:04:24.680]  而且也有不少門徒跟隨祂
[00:04:24.680 --> 00:04:27.480]  施洗約翰是神的使者 神的先知
[00:04:27.480 --> 00:04:31.000]  派遣來為神說話
[00:04:31.000 --> 00:04:38.280]  於是他甚至勇敢地勸諫君王 勸諫百姓
[00:04:38.280 --> 00:04:41.120]  甚至很嚴厲地責備希律
[00:04:41.120 --> 00:04:43.680]  以至於招致希律的報復
[00:04:43.680 --> 00:04:45.960]  把他抓去坐牢
[00:04:45.960 --> 00:04:48.440]  第十一章是講到他在監獄裡
[00:04:48.440 --> 00:04:52.240]  他就打發他的門徒去問耶穌
[00:04:52.240 --> 00:04:57.800]  耶穌祢是否就是我們在等待的彌賽亞救主基督
[00:04:57.800 --> 00:05:00.320]  所以我們今天分享這十幾節經文
[00:05:00.320 --> 00:05:05.520]  就是耶穌親自回答約翰的門徒
[00:05:05.520 --> 00:05:07.080]  叫他告訴約翰
[00:05:07.080 --> 00:05:14.920]  然後耶穌跟眾人討論天國的一些課題
[00:05:14.920 --> 00:05:18.600]  十四節的經文 耶穌說的話很深
[00:05:18.600 --> 00:05:23.920]  所以我在預備當中花了不少 找了不少參考
[00:05:23.920 --> 00:05:27.400]  也很希望弟兄姊妹在聽到的過程當中也紀念我
[00:05:27.400 --> 00:05:29.160]  求聖靈幫助
[00:05:29.160 --> 00:05:31.800]  求聖靈幫助我講的東西你們明白
[00:05:31.800 --> 00:05:36.040]  求聖靈幫助你們聽的東西你們明白
[00:05:36.040 --> 00:05:39.840]  我們第一點 我們去看回應天國三個點
[00:05:39.840 --> 00:05:40.920]  第一點就是
[00:05:40.920 --> 00:05:43.040]  我們不要靠自己的主觀願望
[00:05:43.040 --> 00:05:45.880]  我們要堅信耶穌是主
[00:05:45.880 --> 00:05:50.240]  我們先讀第二至第六節的經文
[00:05:50.240 --> 00:05:53.480]  約翰在監獄聽見基督所做的事
[00:05:53.480 --> 00:05:56.360]  就打發兩個門徒去問祂說
[00:05:56.360 --> 00:05:58.480]  那將要來的是你嗎?
[00:05:58.480 --> 00:06:00.920]  還是我們等候別人呢?
[00:06:00.920 --> 00:06:02.120]  耶穌回答說
[00:06:02.120 --> 00:06:06.840]  你們去把所聽見所看見的事告訴約翰
[00:06:06.840 --> 00:06:09.760]  就是恥此看見 缺此行走
[00:06:09.760 --> 00:06:11.440]  長大麻風的潔淨
[00:06:11.440 --> 00:06:13.960]  聾子聽見 死人復活
[00:06:13.960 --> 00:06:16.280]  窮人有福音傳給他們
[00:06:16.280 --> 00:06:21.200]  凡不因我跌倒的就有福了
[00:06:21.200 --> 00:06:23.920]  第一段的經文
[00:06:23.920 --> 00:06:26.560]  我們所認識的施洗約翰
[00:06:26.560 --> 00:06:27.920]  大家可能都認識他
[00:06:27.920 --> 00:06:34.120]  他在地上所傳揚的信息是一個審判的信息
[00:06:34.120 --> 00:06:35.400]  大家很熟悉的經文
[00:06:35.400 --> 00:06:36.720]  三章二節馬太福音
[00:06:36.720 --> 00:06:38.320]  他說天國近了
[00:06:38.320 --> 00:06:40.520]  你們應當悔改
[00:06:40.520 --> 00:06:42.120]  罪人要悔改
[00:06:42.120 --> 00:06:43.320]  如果不悔改
[00:06:43.320 --> 00:06:45.280]  神的審判就來了
[00:06:45.280 --> 00:06:47.920]  而且他在地上宣告
[00:06:47.920 --> 00:06:52.280]  他知道基督將要來臨
[00:06:52.280 --> 00:06:55.040]  而耶穌就是那個基督
[00:06:55.040 --> 00:06:57.440]  而且他很期望
[00:06:57.440 --> 00:06:59.200]  他自己所相信的事
[00:06:59.200 --> 00:07:00.640]  就是耶穌將要行的事
[00:07:00.640 --> 00:07:03.320]  就是耶穌要在地上施行審判
[00:07:03.320 --> 00:07:05.520]  因為第十二節這樣說
[00:07:05.520 --> 00:07:07.120]  他說祂就是耶穌
[00:07:07.120 --> 00:07:11.040]  祂手裡拿著披肌要揚正祂的牆
[00:07:11.040 --> 00:07:13.600]  把墨紙收到瘡裡
[00:07:13.600 --> 00:07:16.840]  把腔用不滅的火燒盡了
[00:07:16.840 --> 00:07:19.960]  很大的公義的審判
[00:07:19.960 --> 00:07:21.800]  總之肯悔改的
[00:07:21.800 --> 00:07:23.560]  肯跟耶穌的就是墨紙
[00:07:23.560 --> 00:07:25.080]  於是就收進瘡裡
[00:07:25.080 --> 00:07:27.480]  那些不肯跟耶穌的
[00:07:27.480 --> 00:07:29.200]  不肯悔改的
[00:07:29.200 --> 00:07:31.640]  不滅的火燒毀了他們
[00:07:31.640 --> 00:07:33.440]  這就是施洗約翰
[00:07:33.440 --> 00:07:39.280]  一個很堅定的信念
[00:07:39.280 --> 00:07:40.680]  但是耶穌來到世上
[00:07:40.680 --> 00:07:41.760]  他開始行道
[00:07:41.760 --> 00:07:43.880]  日子一路一日的過去
[00:07:43.880 --> 00:07:45.960]  耶穌所做的
[00:07:45.960 --> 00:07:47.520]  我們知道聖經說
[00:07:47.520 --> 00:07:50.120]  顯然沒有帶來約翰
[00:07:50.120 --> 00:07:54.560]  和一群猶太人所期待的果效
[00:07:54.560 --> 00:07:56.160]  以至於約翰在監獄裡
[00:07:56.160 --> 00:07:59.120]  甚至約翰也被抓去坐牢
[00:07:59.120 --> 00:08:02.520]  我想著尼塞亞尼是要幫我們復國的
[00:08:02.520 --> 00:08:04.240]  要幫我們推翻羅馬政權
[00:08:04.240 --> 00:08:06.640]  推翻希律政權
[00:08:06.640 --> 00:08:08.280]  於是神就掌權
[00:08:08.280 --> 00:08:09.200]  他們就作王
[00:08:09.200 --> 00:08:10.760]  跟耶穌一起作王
[00:08:10.760 --> 00:08:13.120]  為什麼我還要坐牢呢?
[00:08:13.120 --> 00:08:18.240]  所以解經家可能有兩個可能性去猜測
[00:08:18.240 --> 00:08:19.360]  因為我們不是約翰
[00:08:19.360 --> 00:08:20.360]  我們不知道
[00:08:20.360 --> 00:08:22.040]  可能有兩個可能性
[00:08:22.040 --> 00:08:24.560]  第一就是可能他自己的期望
[00:08:24.560 --> 00:08:26.200]  不是耶穌
[00:08:26.200 --> 00:08:29.080]  耶穌沒有達到他的期望
[00:08:29.080 --> 00:08:31.360]  而還要搞到他坐牢
[00:08:31.360 --> 00:08:33.360]  於是他就開始軟弱
[00:08:33.360 --> 00:08:34.640]  他開始懷疑
[00:08:34.640 --> 00:08:35.920]  這是一個可能性
[00:08:35.920 --> 00:08:37.560]  但是另外一個可能性
[00:08:37.560 --> 00:08:39.280]  我們認識的約翰
[00:08:39.280 --> 00:08:43.440]  其實是神的使者
[00:08:43.440 --> 00:08:48.280]  在母腹中已經被聖靈充滿
[00:08:48.280 --> 00:08:50.040]  所以他可能有一個目的
[00:08:50.040 --> 00:08:53.040]  就是他猜演信徒去問耶穌
[00:08:53.040 --> 00:08:55.760]  他可能知道自己的日子都不多了
[00:08:55.760 --> 00:08:57.320]  他知道自己的工作
[00:08:57.320 --> 00:09:00.680]  他自己的使命都差不多要完結了
[00:09:00.680 --> 00:09:02.120]  於是他就說
[00:09:02.120 --> 00:09:05.160]  如果我們對耶穌有疑問的時候
[00:09:05.160 --> 00:09:07.640]  不如你們自己直接去問耶穌
[00:09:07.640 --> 00:09:09.960]  然後就預備一班門徒
[00:09:09.960 --> 00:09:12.080]  將要由跟隨約翰
[00:09:12.080 --> 00:09:14.360]  轉移去跟隨耶穌
[00:09:14.360 --> 00:09:15.160]  有兩個可能性
[00:09:15.160 --> 00:09:17.760]  但我比較相信是第二個可能性
[00:09:17.760 --> 00:09:19.880]  但重點都不是這兩個可能性
[00:09:19.880 --> 00:09:20.960]  重點就是
[00:09:20.960 --> 00:09:24.640]  耶穌怎樣回答這班門徒
[00:09:24.640 --> 00:09:25.600]  耶穌就說
[00:09:25.600 --> 00:09:27.320]  你看看我做的
[00:09:27.320 --> 00:09:32.080]  然後你對應舊約先知所說的話
[00:09:32.080 --> 00:09:33.720]  關於尼塞亞的預言
[00:09:33.720 --> 00:09:35.880]  你就知道我是否尼塞亞
[00:09:35.880 --> 00:09:40.120]  所以在第五節所說的一段經文
[00:09:40.120 --> 00:09:41.760]  其實耶穌是有心的
[00:09:41.760 --> 00:09:47.200]  他是參考了舊約以塞亞書的幾段經文
[00:09:47.200 --> 00:09:49.600]  我今天不會跟大家逐節逐節去讀
[00:09:49.600 --> 00:09:51.000]  大家有時間可以拍下來
[00:09:51.000 --> 00:09:53.560]  回去慢慢去細讀
[00:09:53.560 --> 00:09:55.200]  第二十九章
[00:09:55.200 --> 00:09:56.640]  十八至十九節
[00:09:56.640 --> 00:09:58.520]  三十五章的五至六節
[00:09:58.520 --> 00:10:00.640]  或者是六十一章的一至二節
[00:10:00.640 --> 00:10:03.480]  去對應耶穌在這裡跟他們說
[00:10:03.480 --> 00:10:05.800]  「乞子看見,缺子行走」
[00:10:05.800 --> 00:10:07.360]  「長大麻風的潔淨」
[00:10:07.360 --> 00:10:09.480]  「龍子看見,死人復活」
[00:10:09.480 --> 00:10:12.720]  「窮人有,福音傳給他們」
[00:10:12.720 --> 00:10:13.520]  耶穌說
[00:10:13.520 --> 00:10:16.160]  你看看我做的
[00:10:16.160 --> 00:10:18.920]  不就是舊約以塞亞先知
[00:10:18.920 --> 00:10:23.000]  預告尼塞亞在世上要做的事
[00:10:23.000 --> 00:10:25.360]  所以我們要在這裡去想
[00:10:25.360 --> 00:10:27.880]  為什麼耶穌這樣說的時候
[00:10:27.880 --> 00:10:33.200]  那群約翰和猶太人所期望的有這麼大的落差呢?
[00:10:33.200 --> 00:10:36.640]  原來聖經當中有說
[00:10:36.640 --> 00:10:38.320]  猶太人一直在期待
[00:10:38.320 --> 00:10:40.280]  或者約翰在期待的是
[00:10:40.280 --> 00:10:43.440]  他們的焦點放在什麼呢?
[00:10:43.440 --> 00:10:45.640]  神要去報仇
[00:10:45.640 --> 00:10:47.720]  惡人要有報應
[00:10:47.720 --> 00:10:52.520]  耶穌要用世上拯救的方法去拯救他們
[00:10:52.520 --> 00:10:54.600]  所以以至於
[00:10:54.600 --> 00:11:00.040]  其實是出自於約翰和一群猶太人
[00:11:00.040 --> 00:11:02.920]  他們對耶穌的時間不清楚
[00:11:02.920 --> 00:11:05.000]  當我們去認識聖經中
[00:11:05.000 --> 00:11:07.560]  我們很清楚耶穌第一次來世上
[00:11:07.560 --> 00:11:09.440]  道成肉身的目的是什麼
[00:11:09.440 --> 00:11:10.640]  祂要施行憐憫
[00:11:10.640 --> 00:11:11.520]  施行拯救
[00:11:11.520 --> 00:11:12.360]  施行救贖
[00:11:12.360 --> 00:11:14.920]  施行赦免
[00:11:14.920 --> 00:11:16.240]  所以在地上
[00:11:16.240 --> 00:11:17.400]  我們去想
[00:11:17.400 --> 00:11:22.280]  如果我們定義我們的耶穌是嚴厲懲治世人的人
[00:11:22.280 --> 00:11:25.040]  我們通常都會對耶穌基督失望
[00:11:25.040 --> 00:11:26.680]  這件事我想告訴大家
[00:11:26.680 --> 00:11:30.160]  如果你覺得耶穌在地上
[00:11:30.160 --> 00:11:33.520]  祂要將惡人遭報
[00:11:33.520 --> 00:11:35.840]  義人就要得福
[00:11:35.840 --> 00:11:41.200]  其實大家可能會對耶穌感到失望
[00:11:41.200 --> 00:11:42.920]  但耶穌在地上所行的
[00:11:42.920 --> 00:11:47.000]  祂是在傳揚神的慈愛、神的憐憫
[00:11:47.000 --> 00:11:48.480]  當我們這樣想的時候
[00:11:48.480 --> 00:11:53.520]  耶穌所做的都是對世人的慈愛、對世人的憐憫的時候
[00:11:53.520 --> 00:11:56.160]  我們的盼望就不會落空
[00:11:56.160 --> 00:11:58.760]  所以耶穌是藉著祂所說的話
[00:11:58.760 --> 00:12:02.280]  通過門徒告訴約翰
[00:12:02.280 --> 00:12:06.160]  我來世上要做的事
[00:12:06.160 --> 00:12:09.200]  是要施行寬恕憐憫
[00:12:09.200 --> 00:12:10.880]  傳平安的好訊息
[00:12:10.880 --> 00:12:12.680]  安慰和釋放
[00:12:12.680 --> 00:12:16.360]  這些全部都是先知對尼塞亞的預言
[00:12:16.360 --> 00:12:21.640]  同一時間去宣告耶和華的恩典年已經臨在
[00:12:21.640 --> 00:12:25.440]  這是在《耳塞亞書》61章裏面有說
[00:12:25.440 --> 00:12:27.680]  但同樣地
[00:12:27.680 --> 00:12:30.120]  如果我們要明白的時候
[00:12:30.120 --> 00:12:32.720]  耶穌是會有終極的審判
[00:12:32.720 --> 00:12:34.800]  在耶穌再回來的時候
[00:12:34.800 --> 00:12:36.760]  神報仇的日子
[00:12:36.760 --> 00:12:40.440]  就是耶穌再來的時候就會成就
[00:12:40.440 --> 00:12:41.960]  所以是神的時間
[00:12:41.960 --> 00:12:43.480]  不是人的時間
[00:12:43.480 --> 00:12:48.120]  去解釋給約翰的門徒聽
[00:12:48.120 --> 00:12:49.760]  所以頂姐妹我們
[00:12:49.760 --> 00:12:53.040]  很多時候都是帶著我們自己的期望
[00:12:53.040 --> 00:12:55.760]  帶著我們自己主觀的定義
[00:12:55.760 --> 00:12:58.840]  去定義我們的耶穌
[00:12:58.840 --> 00:13:02.280]  如果我們心裏所想的耶穌會幫我們成就
[00:13:02.280 --> 00:13:04.280]  我們所求的耶穌應運我們
[00:13:04.280 --> 00:13:05.800]  耶穌就是可信
[00:13:05.800 --> 00:13:07.520]  祂就是有能力
[00:13:07.520 --> 00:13:08.800]  但是
[00:13:08.800 --> 00:13:11.640]  如果我們身邊周圍的警方
[00:13:11.640 --> 00:13:14.080]  或者我們所求所想
[00:13:14.080 --> 00:13:17.520]  耶穌好像還沒有成就的時候
[00:13:17.520 --> 00:13:19.280]  我們就會有失望
[00:13:19.280 --> 00:13:21.120]  我們就會懷疑
[00:13:21.120 --> 00:13:23.880]  甚至我們會不信
[00:13:23.880 --> 00:13:26.440]  耶穌在這裏教導我們
[00:13:26.440 --> 00:13:27.960]  我們要學習的是甚麼
[00:13:27.960 --> 00:13:29.840]  我們一定要去歸回
[00:13:29.840 --> 00:13:31.640]  聖經裏面的華語
[00:13:31.640 --> 00:13:33.080]  神的聖言
[00:13:33.080 --> 00:13:36.080]  我們去引證耶穌在我們生命裏面所做的事
[00:13:36.080 --> 00:13:39.600]  或者耶穌在聖經裏面所說的
[00:13:39.600 --> 00:13:43.240]  是否在聖經裏面已經有了啟示
[00:13:43.240 --> 00:13:47.360]  而且神是會按照祂的時間去成就
[00:13:47.360 --> 00:13:50.080]  不是按照我們的時間去成就
[00:13:50.080 --> 00:13:52.200]  亦都引申到我們今時今日的生活
[00:13:52.200 --> 00:13:54.760]  可能我們生活裏面會產生疑惑
[00:13:54.760 --> 00:13:56.280]  我們會有軟弱的時間
[00:13:56.280 --> 00:13:58.040]  我們會有困境的時間
[00:13:58.040 --> 00:14:02.040]  甚至我們在我們的生命裏面可能會面對一些
[00:14:02.040 --> 00:14:03.560]  不懂得分對
[00:14:03.560 --> 00:14:06.560]  或者不懂得分錯的事情
[00:14:06.560 --> 00:14:09.320]  很多的事情在我們身邊的發生
[00:14:09.320 --> 00:14:10.600]  我們靠著自己
[00:14:10.600 --> 00:14:12.760]  我們都不能夠懂得分對錯
[00:14:12.760 --> 00:14:14.680]  耶穌就教導我們
[00:14:14.680 --> 00:14:17.680]  要去檢視所發生的事情
[00:14:17.680 --> 00:14:20.280]  和聖經所說的是不是一致
[00:14:20.280 --> 00:14:24.640]  千萬不要單單憑著自己的主觀願望
[00:14:24.640 --> 00:14:27.760]  千萬不要單單憑著我們自己的血氣
[00:14:27.760 --> 00:14:30.560]  我們自己的情緒
[00:14:30.560 --> 00:14:32.680]  或者是聽誰誰說
[00:14:32.680 --> 00:14:34.560]  誰誰是權威
[00:14:34.560 --> 00:14:36.640]  他說的話一定沒有錯
[00:14:36.640 --> 00:14:38.480]  這個世界有沒有一定
[00:14:38.480 --> 00:14:41.560]  所以鼓勵大家
[00:14:41.560 --> 00:14:43.680]  要憑著自己
[00:14:43.680 --> 00:14:45.560]  返回神的話語裏面
[00:14:45.560 --> 00:14:47.680]  要去fact check
[00:14:47.680 --> 00:14:49.640]  聽到對一些事情
[00:14:49.640 --> 00:14:50.880]  發生的事情
[00:14:50.880 --> 00:14:53.040]  你不知道似是而非
[00:14:53.040 --> 00:14:55.160]  不知對不知錯的時候
[00:14:55.160 --> 00:14:57.120]  鼓勵大家
[00:14:57.120 --> 00:15:00.640]  返回神的話語裏面去印證
[00:15:00.640 --> 00:15:01.720]  在二十多年前
[00:15:01.720 --> 00:15:04.760]  其實大概二千年左右
[00:15:04.760 --> 00:15:08.440]  當神聖靈去更新
[00:15:08.440 --> 00:15:10.320]  童福堂的時候
[00:15:10.320 --> 00:15:11.920]  其實靈因的議題
[00:15:11.920 --> 00:15:16.800]  曾經引起到外界對教會的一些負面的傳聞
[00:15:16.800 --> 00:15:20.600]  甚至波道總會對教會也有一些想法
[00:15:20.600 --> 00:15:22.880]  很感恩當時我們主任牧師何牧師
[00:15:22.880 --> 00:15:24.360]  他很謙卑
[00:15:24.360 --> 00:15:25.760]  他很耐心
[00:15:25.760 --> 00:15:28.200]  他沒有選擇自己走出去
[00:15:28.200 --> 00:15:32.200]  或者他去和這些牧者
[00:15:32.200 --> 00:15:35.720]  我們教會界的其他牧者
[00:15:35.720 --> 00:15:38.360]  有一些的紛爭
[00:15:38.360 --> 00:15:40.680]  他很耐心地和他們講解
[00:15:40.680 --> 00:15:42.400]  和他們對話
[00:15:42.400 --> 00:15:46.480]  何牧師更加在港台教導我們眾弟兄姊妹
[00:15:46.480 --> 00:15:48.320]  有關聖靈的工作
[00:15:48.320 --> 00:15:49.640]  他說
[00:15:49.640 --> 00:15:51.960]  所有有關聖靈的工作
[00:15:51.960 --> 00:15:54.160]  要在聖經裏面有教導的
[00:15:54.160 --> 00:15:55.200]  我們就要去學習
[00:15:55.200 --> 00:15:56.480]  我們要去實踐
[00:15:56.480 --> 00:15:57.800]  因為當時真是的
[00:15:57.800 --> 00:15:59.200]  很多外界
[00:15:59.200 --> 00:16:01.560]  有些很多很自由
[00:16:01.560 --> 00:16:02.440]  他們想到什麼
[00:16:02.440 --> 00:16:04.480]  這個就是聖靈的啟示
[00:16:04.480 --> 00:16:06.480]  這個就是聖靈要我們做了
[00:16:06.480 --> 00:16:07.600]  何牧師提醒我們
[00:16:07.600 --> 00:16:09.440]  如果聖經沒有講
[00:16:09.440 --> 00:16:10.800]  我們就不要去聽
[00:16:10.800 --> 00:16:12.480]  不要去做
[00:16:12.480 --> 00:16:13.400]  就是這樣
[00:16:13.400 --> 00:16:14.720]  另外我們又看到
[00:16:14.720 --> 00:16:16.160]  總會有牧者
[00:16:16.160 --> 00:16:17.040]  很好
[00:16:17.040 --> 00:16:19.360]  何牧師告訴我們
[00:16:19.360 --> 00:16:20.440]  有總會的牧者
[00:16:20.440 --> 00:16:23.280]  他說他親自上網
[00:16:23.280 --> 00:16:26.640]  將何牧師的每一篇道
[00:16:26.640 --> 00:16:27.960]  他都聽完
[00:16:27.960 --> 00:16:29.880]  他聽下何牧師所講的
[00:16:29.880 --> 00:16:31.560]  有沒有偏離真理
[00:16:31.560 --> 00:16:34.360]  有沒有講一些
[00:16:34.360 --> 00:16:37.160]  離開聖經真理的話
[00:16:37.160 --> 00:16:40.280]  而有一次我親身經歷到
[00:16:40.280 --> 00:16:42.840]  見到總會的總幹事
[00:16:42.840 --> 00:16:44.520]  當時的總幹事
[00:16:44.520 --> 00:16:46.920]  他來到我們的教會裏面
[00:16:46.920 --> 00:16:49.920]  我還記得他坐在我們大堂的哪一個位
[00:16:49.920 --> 00:16:52.000]  他親身來到我們的教會
[00:16:52.000 --> 00:16:53.120]  成為會眾
[00:16:53.120 --> 00:16:54.920]  他和我們一齊去經歷
[00:16:54.920 --> 00:16:56.720]  去聽道 一齊去敬拜
[00:16:56.720 --> 00:16:58.520]  感受下究竟我們同福
[00:16:58.520 --> 00:17:01.600]  是不是變成一間靈恩教會
[00:17:01.600 --> 00:17:03.440]  很感恩
[00:17:03.440 --> 00:17:05.160]  我們一班的前輩
[00:17:05.160 --> 00:17:06.920]  他們在神的帶領底下
[00:17:06.920 --> 00:17:09.320]  他們面對一些誤會
[00:17:09.320 --> 00:17:14.360]  一些潛在的紛爭的時候
[00:17:14.360 --> 00:17:17.600]  他們不是揀選互相猜疑
[00:17:17.600 --> 00:17:19.520]  或者互相指責
[00:17:19.520 --> 00:17:22.840]  而是他們選擇的是坦誠地去觀察
[00:17:22.840 --> 00:17:27.520]  坦誠地去對話 溝通 接納
[00:17:27.520 --> 00:17:29.400]  因為這樣
[00:17:29.400 --> 00:17:30.720]  這十幾二十年裏面
[00:17:30.720 --> 00:17:34.520]  我們就是化解了一個教會界的
[00:17:34.520 --> 00:17:38.040]  可能是一個潛在的分裂
[00:17:38.040 --> 00:17:40.960]  很感恩何牧師多年來
[00:17:40.960 --> 00:17:44.000]  在總會 牧職部很忠心地服侍
[00:17:44.000 --> 00:17:45.080]  到今時今日
[00:17:45.080 --> 00:17:49.440]  何牧師更加成為了播道總會的副主席
[00:17:49.440 --> 00:17:50.120]  很感恩
[00:17:50.120 --> 00:17:53.120]  這就是一班我們的先賢
