
[00:00:00.000 --> 00:00:04.500]  今天的題目就是:生命敬拜的傳承。
[00:08:11.500 --> 00:08:14.500]  那麼這個是關於整個國家的興衰,
[00:08:14.500 --> 00:08:16.500]  所以他們就覺得這很重要,
[00:08:16.500 --> 00:08:18.500]  你知道很多事情追溯到最後,
[00:08:18.500 --> 00:08:21.500]  其實是一個單一家庭事件,
[00:08:21.500 --> 00:08:23.500]  在1976年,
[00:08:23.500 --> 00:08:26.500]  一位牧師,
[00:08:26.500 --> 00:08:28.500]  開了一間叫People's Temple,
[00:08:28.500 --> 00:08:30.500]  後來這群人有1000個會眾,
[00:08:30.500 --> 00:08:32.500]  結果他們就跑去中南美洲,
[00:08:32.500 --> 00:08:34.500]  Guyana買了一個地方,
[00:08:34.500 --> 00:08:36.500]  開了一個他們所謂的世外桃源,
[00:08:36.500 --> 00:08:38.500]  共產主義之類的,
[00:08:38.500 --> 00:08:41.500]  Guyana特色的共產主義道路,
[00:08:41.500 --> 00:08:42.500]  所以他們就走那邊,
[00:08:42.500 --> 00:08:43.500]  走到那邊,
[00:08:43.500 --> 00:08:45.500]  結果後來就釀成悲劇,
[00:08:45.500 --> 00:08:46.500]  最後結局是什麼,
[00:08:46.500 --> 00:08:47.500]  大家知道,
[00:08:47.500 --> 00:08:49.500]  1000人集體自殺,
[00:08:49.500 --> 00:08:51.500]  所以這是轟動一時,
[00:08:51.500 --> 00:08:53.500]  結果你追蹤,
[00:08:53.500 --> 00:08:54.500]  我後來看Documentary,
[00:08:54.500 --> 00:08:56.500]  追蹤了Jim Jones的一生,
[00:08:56.500 --> 00:08:58.500]  你知道這件事是怎麼發生的嗎,
[00:08:58.500 --> 00:09:00.500]  這件事是他年輕的時候,
[00:09:00.500 --> 00:09:02.500]  帶了一個黑人的朋友回家,
[00:09:02.500 --> 00:09:04.500]  他爸就一巴掌刮過去說,
[00:09:04.500 --> 00:09:06.500]  你憑什麼帶黑人來我家,
[00:09:06.500 --> 00:09:08.500]  我們家只跟白人做朋友,
[00:09:08.500 --> 00:09:10.500]  黑人是低等人種,
[00:09:10.500 --> 00:09:11.500]  不配跟我們交朋友,
[00:09:11.500 --> 00:09:13.500]  他從此有個憤怒說,
[00:09:13.500 --> 00:09:15.500]  我將來就要服侍黑人,
[00:09:15.500 --> 00:09:19.500]  後來他選擇創立People's Temple,
[00:09:19.500 --> 00:09:24.500]  特別是一個針對很多黑人的教會,
[00:09:24.500 --> 00:09:26.500]  結果後來就1000人自殺,
[00:09:26.500 --> 00:09:27.500]  所以這單一的事件,
[00:09:27.500 --> 00:09:28.500]  你追蹤到最後發現,
[00:09:28.500 --> 00:09:31.500]  這是一個家庭的事件,
[00:09:31.500 --> 00:09:33.500]  結果就後來變成了一個,
[00:09:33.500 --> 00:09:35.500]  社會悲劇的事件,
[00:09:35.500 --> 00:09:37.500]  我們今天看到很多的悲劇,
[00:09:37.500 --> 00:09:40.500]  無論是各種的校園槍殺案,
[00:09:40.500 --> 00:09:42.500]  如果你要追溯整個案件,
[00:09:42.500 --> 00:09:44.500]  你一定都能夠追溯到,
[00:09:44.500 --> 00:09:46.500]  其實這是一個家庭的悲劇,
[00:09:46.500 --> 00:09:49.500]  什麼某天爸爸喝酒回來就打兒子,
[00:09:49.500 --> 00:09:50.500]  兒子就很憤怒覺得,
[00:09:50.500 --> 00:09:51.500]  有一天我買到槍,
[00:09:51.500 --> 00:09:53.500]  我準得報復一下,
[00:09:53.500 --> 00:09:56.500]  家庭單一事件,
[00:09:56.500 --> 00:09:58.500]  你讓它蔓延,
[00:09:58.500 --> 00:09:59.500]  有一天,
[00:09:59.500 --> 00:10:00.500]  這就會成為一個,
[00:10:00.500 --> 00:10:02.500]  完全影響整個社會的事件,
[00:10:02.500 --> 00:10:04.500]  所以為什麼這段聖經重要,
[00:10:04.500 --> 00:10:06.500]  是因為神擺在裡面,
[00:10:06.500 --> 00:10:07.500]  告訴他的子民,
[00:10:07.500 --> 00:10:10.500]  如果你沒辦法做得到,
[00:10:10.500 --> 00:10:13.500]  能夠把信仰真實地影響到,
[00:10:13.500 --> 00:10:14.500]  年輕的一代,
[00:10:14.500 --> 00:10:16.500]  沒有辦法傳承下去,
[00:10:16.500 --> 00:10:19.500]  你們的結局大概就是,
[00:10:19.500 --> 00:10:20.500]  宗教上的混亂,
[00:10:20.500 --> 00:10:21.500]  道德上的混亂,
[00:10:21.500 --> 00:10:22.500]  最後就滅亡,
[00:10:22.500 --> 00:10:25.500]  所以這段經文是重要的地方在這裡,
[00:10:25.500 --> 00:10:26.500]  那第二我們來看看,
[00:10:26.500 --> 00:10:29.500]  這段經文給我們有些什麼提醒,
[00:10:29.500 --> 00:10:30.500]  我這邊分三點,
[00:10:30.500 --> 00:10:32.500]  我只能跟你講兩點就好了,
[00:10:32.500 --> 00:10:34.500]  因為有一點是跟我們沒關係的,
[00:10:34.500 --> 00:10:36.500]  你是明天三股的時候,
[00:10:36.500 --> 00:10:38.500]  我才會跟家長們講的,
[00:10:38.500 --> 00:10:39.500]  第一點就是,
[00:10:39.500 --> 00:10:42.500]  要學習怎麼樣成為一個榜樣,
[00:10:42.500 --> 00:10:45.500]  其實年輕的一代需要承傳信仰,
[00:10:45.500 --> 00:10:47.500]  他們需要的不是說教,
[00:10:47.500 --> 00:10:49.500]  他們需要一個榜樣,
[00:10:49.500 --> 00:10:51.500]  他們需要一個role model,
[00:10:51.500 --> 00:10:54.500]  所有我看過在信仰上進步的人,
[00:10:54.500 --> 00:10:57.500]  都不是因為你身邊有個很會說教的人,
[00:10:57.500 --> 00:10:59.500]  是因為身邊有個好的role model,
[00:10:59.500 --> 00:11:01.500]  你身邊有個好的mentor,
[00:11:01.500 --> 00:11:03.500]  他花時間去培養你,
[00:11:03.500 --> 00:11:05.500]  你從他身上就看到,
[00:11:05.500 --> 00:11:07.500]  原來基督徒做得好,
[00:11:07.500 --> 00:11:09.500]  是這麼好的一個榜樣,
[00:11:09.500 --> 00:11:12.500]  那你才會有動力說挺不錯的,
[00:11:12.500 --> 00:11:13.500]  挺不錯,
[00:11:13.500 --> 00:11:18.500]  你知道今天不婚率差不多要超過離婚率了,
[00:11:18.500 --> 00:11:20.500]  你知道什麼叫不婚率嗎?
[00:11:20.500 --> 00:11:21.500]  就是年輕人不想結婚,
[00:11:21.500 --> 00:11:23.500]  很多年輕人不敢結婚,
[00:11:23.500 --> 00:11:25.500]  就是我寧願同居,
[00:11:25.500 --> 00:11:27.500]  我寧願我孤獨我就找個伴,
[00:11:27.500 --> 00:11:28.500]  我女朋友,
[00:11:28.500 --> 00:11:30.500]  我同居但是我不結婚,
[00:11:30.500 --> 00:11:31.500]  為什麼?
[00:11:31.500 --> 00:11:32.500]  因為害怕,
[00:11:32.500 --> 00:11:33.500]  為什麼害怕?
[00:11:33.500 --> 00:11:34.500]  因為從他們身邊,
[00:11:34.500 --> 00:11:38.500]  他沒看到有一個好的婚姻的role model,
[00:11:38.500 --> 00:11:41.500]  我身邊所有人結婚都是痛苦的,
[00:11:41.500 --> 00:11:44.500]  你告訴我說結婚是很好的事,
[00:11:44.500 --> 00:11:45.500]  神說結婚是很好的,
[00:11:45.500 --> 00:11:47.500]  你去結吧,
[00:11:47.500 --> 00:11:48.500]  天啊,
[00:11:48.500 --> 00:11:51.500]  我現實生活當中看到所有婚姻都是淒慘的,
[00:11:51.500 --> 00:11:55.500]  你還告訴我聖經說什麼婚姻是美好的,
[00:11:55.500 --> 00:11:57.500]  我怎麼會信,
[00:11:57.500 --> 00:11:59.500]  除非我親眼看到身邊有人,
[00:11:59.500 --> 00:12:01.500]  他的婚姻是美好的,
[00:12:01.500 --> 00:12:03.500]  你給我一條出路,
[00:12:03.500 --> 00:12:04.500]  我看到,
[00:12:04.500 --> 00:12:06.500]  我以前很怕結婚,
[00:12:06.500 --> 00:12:07.500]  有兩個人改變我,
[00:12:07.500 --> 00:12:09.500]  一個是我爸媽,
[00:12:09.500 --> 00:12:11.500]  他們離婚吵得厲害,
[00:12:11.500 --> 00:12:14.500]  我就覺得結婚真痛苦,
[00:12:14.500 --> 00:12:15.500]  鬧到離婚,
[00:12:15.500 --> 00:12:17.500]  那是因為他信主了,
[00:12:17.500 --> 00:12:19.500]  就改變了我爸媽,
[00:12:19.500 --> 00:12:21.500]  我就發現有出路,
[00:12:21.500 --> 00:12:24.500]  第二個改變我的人是我的mentor,
[00:12:24.500 --> 00:12:27.500]  他每次有family worship就邀請我去,
[00:12:27.500 --> 00:12:30.500]  他跟我談了很多他跟他太太相處各種的事情,
[00:12:30.500 --> 00:12:34.500]  我後來才發現說其實婚姻也挺美好的,
[00:12:34.500 --> 00:12:36.500]  如果像這樣挺美好的,
[00:12:36.500 --> 00:12:38.500]  那時候你就開始變了,
[00:12:38.500 --> 00:12:41.500]  所以年輕人不是需要你說教,
[00:12:41.500 --> 00:12:43.500]  去告訴他聖經裡說婚姻應該這樣,
[00:12:43.500 --> 00:12:45.500]  他需要一個role model,
[00:12:45.500 --> 00:12:48.500]  他就要親眼看到說婚姻應該怎麼經營的,
[00:12:48.500 --> 00:12:50.500]  為什麼你的婚姻可以這麼愉快,
[00:12:50.500 --> 00:12:52.500]  我想要這種婚姻,
[00:12:52.500 --> 00:12:54.500]  那如果我們沒辦法提供的話,
[00:12:54.500 --> 00:12:56.500]  你怎麼說服年輕人說結婚吧,
[00:12:56.500 --> 00:12:58.500]  很幸福的,
[00:12:58.500 --> 00:12:59.500]  他一定不結,
[00:12:59.500 --> 00:13:02.500]  我身邊親眼看到這個離婚那個離婚,
[00:13:02.500 --> 00:13:04.500]  而且還是不是普通離婚,
[00:13:04.500 --> 00:13:06.500]  是很nasty的那種分手,
[00:13:06.500 --> 00:13:09.500]  所以年輕人不是需要說教,
[00:13:09.500 --> 00:13:11.500]  他需要一個role model,
[00:13:11.500 --> 00:13:13.500]  在聖經的六章四到五節這邊說,
[00:13:13.500 --> 00:13:15.500]  以色列人你要聽,
[00:13:15.500 --> 00:13:17.500]  耶華我們的神是獨一的主,
[00:13:17.500 --> 00:13:21.500]  你要盡心盡力愛耶華你的神,
[00:13:21.500 --> 00:13:26.500]  你知道聖經的第五章其實講的十戒,
[00:13:26.500 --> 00:13:28.500]  其實第六章摩西在這邊講的,
[00:13:28.500 --> 00:13:31.500]  他是解釋十戒,
[00:13:31.500 --> 00:13:33.500]  你聽完他解釋十戒的第一戒說,
[00:13:33.500 --> 00:13:35.500]  除了我以外不能有別的神,
[00:13:35.500 --> 00:13:37.500]  你以為很簡單,
[00:13:37.500 --> 00:13:38.500]  你看我家沒有拜關公,
[00:13:38.500 --> 00:13:40.500]  那我就是拜獨一真神,
[00:13:40.500 --> 00:13:42.500]  你看完摩西的解釋,
[00:13:42.500 --> 00:13:44.500]  你發現原來第一戒裡面的涵義,
[00:13:44.500 --> 00:13:48.500]  並不只是說我不拜關公就不拜觀音,
[00:13:48.500 --> 00:13:52.500]  我家只有貼著耶華是我家之主,
[00:13:52.500 --> 00:13:54.500]  那我就是敬拜獨一真神,
[00:13:54.500 --> 00:13:55.500]  不是,
[00:13:55.500 --> 00:13:57.500]  他的解釋說原來第一戒的涵義是,
[00:13:57.500 --> 00:14:00.500]  不單只是你要敬拜獨一的真神,
[00:14:00.500 --> 00:14:04.500]  他說你要盡信盡力愛你的神,
[00:14:04.500 --> 00:14:08.500]  他說原來你跟神是要有一個真實愛的關係,
[00:14:08.500 --> 00:14:12.500]  那個才是敬拜獨一真神裡面真正的意思,
[00:14:12.500 --> 00:14:15.500]  只是形式上說我是敬拜獨一真神,
[00:14:15.500 --> 00:14:17.500]  你是無法影響下一代的,
[00:14:17.500 --> 00:14:20.500]  我跟你的信仰如果不是真的,
[00:14:20.500 --> 00:14:24.500]  我們是沒辦法影響身邊下一代的人,
[00:14:24.500 --> 00:14:27.500]  我們沒辦法影響年輕一代的人,
[00:14:27.500 --> 00:14:30.500]  根據統計,
[00:14:30.500 --> 00:14:31.500]  信二代,
[00:14:31.500 --> 00:14:35.500]  就是第一代信主第二代在教會長大的,
[00:14:35.500 --> 00:14:38.500]  進到大學之後流失率是80%,
[00:14:38.500 --> 00:14:39.500]  這是20年前的數據,
[00:14:39.500 --> 00:14:41.500]  20年前就已經80%,
[00:14:41.500 --> 00:14:42.500]  現在有可能更高,
[00:14:42.500 --> 00:14:44.500]  有可能更高,
[00:14:44.500 --> 00:14:45.500]  為什麼?
[00:14:45.500 --> 00:14:46.500]  很多人做了調查,
[00:14:46.500 --> 00:14:50.500]  為什麼年輕一代離開教會就不肯回來了?
[00:14:50.500 --> 00:14:54.500]  他們列舉了當然年輕人離開教會十大理由,
[00:14:54.500 --> 00:14:56.500]  你知道永遠排前三的,
[00:14:56.500 --> 00:14:58.500]  有時排第一有時排第二有時排第三,
[00:14:58.500 --> 00:15:00.500]  排前三你知道那一條是什麼嗎?
[00:15:00.500 --> 00:15:03.500]  你知道年輕人說最討厭教會什麼?
[00:15:03.500 --> 00:15:06.500]  最討厭教會虛假,
[00:15:06.500 --> 00:15:10.500]  當我們的信仰變成形式化,
[00:15:10.500 --> 00:15:13.500]  只是一套規矩一套傳統,
[00:15:13.500 --> 00:15:17.500]  他在你身上看不到你跟神有真實的關係,
[00:15:17.500 --> 00:15:20.500]  沒有說我盡心盡力愛著我的神,
[00:15:20.500 --> 00:15:22.500]  你沒有這種愛在你身上,
