
[00:00:00.000 --> 00:00:01.320]  我們起來禱告
[00:02:14.100 --> 00:02:17.100]  所以回到我們新約,我們說我們現在是新約時代
[00:02:17.100 --> 00:02:20.100]  也是如此,剛耶穌死在十字架上
[00:02:20.100 --> 00:02:25.100]  那個聖經的佈幔從上列成兩半的時候
[00:02:25.100 --> 00:02:29.100]  我們已經神用顯明一件事就是
[00:02:29.100 --> 00:02:32.600]  我們可以直接進到至聖所
[00:02:32.600 --> 00:02:35.600]  所以每一個人都可以成為侍奉上帝的人
[00:02:35.600 --> 00:02:38.600]  所以聖經也是這樣告訴我們
[00:02:38.600 --> 00:02:41.600]  我們是什麼,被檢選的族類
[00:02:41.600 --> 00:02:46.100]  是什麼,有君尊的祭司,是聖傑的國故
[00:02:48.100 --> 00:02:51.100]  不是那個資深的,不是那個什麼
[00:02:51.100 --> 00:02:54.100]  爺自輩,叔自輩,婆自輩的
[00:02:54.100 --> 00:02:58.100]  是每一個人都應該來服侍上帝
[00:02:58.100 --> 00:03:00.600]  但是我們就看見常常不是這樣子
[00:03:00.600 --> 00:03:03.100]  很多服侍,可以服侍上帝的人
[00:03:03.100 --> 00:03:05.600]  他拒絕服侍上帝
[00:03:05.600 --> 00:03:08.600]  很多覺得自己的時間太少了
[00:03:08.600 --> 00:03:11.100]  很多人覺得自己的財能不夠
[00:03:11.100 --> 00:03:14.600]  很多人覺得說不行,我又沒有那個恩賜
[00:03:14.600 --> 00:03:17.100]  我沒辦法做
[00:03:17.100 --> 00:03:21.100]  我發現現在存在一個謊言
[00:03:21.100 --> 00:03:24.100]  讓我們不明白你的身分是什麼
[00:03:24.100 --> 00:03:28.100]  我們身分就是一個服侍上帝的人
[00:03:28.100 --> 00:03:32.600]  當你說你願意相信耶穌的那個時刻開始
[00:03:32.600 --> 00:03:34.100]  當你接受耶穌寄過生命
[00:03:34.100 --> 00:03:36.600]  寄到你生命裡頭來的時候
[00:03:36.600 --> 00:03:38.600]  其實你已經跟耶穌說
[00:03:38.600 --> 00:03:42.100]  我的生命也交給你了
[00:03:42.100 --> 00:03:43.600]  我們好像不明白
[00:03:43.600 --> 00:03:47.100]  我們好像還可以討價還價
[00:03:47.100 --> 00:03:49.100]  在歷史當中有一群人物
[00:03:49.100 --> 00:03:51.100]  有一群人很特別
[00:03:51.100 --> 00:03:53.100]  這群人他們共同的生活
[00:03:53.100 --> 00:03:55.100]  他們叫莫拉維亞基雄會
[00:03:55.100 --> 00:03:57.100]  這群人他們繼續共同生活
[00:03:57.100 --> 00:04:00.100]  但是他們在那裡分享上帝的話語
[00:04:00.100 --> 00:04:01.600]  敬拜上帝的時候
[00:04:01.600 --> 00:04:03.100]  其實是很感動他們
[00:04:03.100 --> 00:04:04.600]  感動他們所有人都說
[00:04:04.600 --> 00:04:06.100]  我們應該回應上帝一件事
[00:04:06.100 --> 00:04:09.100]  我們要出來出去宣教
[00:04:09.100 --> 00:04:11.600]  所以莫拉維亞基雄會很特別
[00:04:11.600 --> 00:04:15.600]  他們甚至被現代運動宣教之父
[00:04:15.600 --> 00:04:17.600]  叫做威廉克里
[00:04:17.600 --> 00:04:20.600]  他說他所有的宣教的概念
[00:04:20.600 --> 00:04:23.600]  基本上大部分都從哪裡
[00:04:23.600 --> 00:04:26.600]  莫拉維亞基雄會的影響而來
[00:04:26.600 --> 00:04:28.600]  他影響了許多的教會
[00:04:28.600 --> 00:04:30.600]  影響了許多的民族
[00:04:30.600 --> 00:04:32.600]  所以讓我們去明白一件事
[00:04:32.600 --> 00:04:34.600]  就是他們是願意這樣來服侍
[00:04:34.600 --> 00:04:36.600]  可是你知道他們當中有一群人
[00:04:36.600 --> 00:04:38.600]  是更特別的一群人
[00:04:38.600 --> 00:04:41.600]  這群人是他們那些個孩子
[00:04:41.600 --> 00:04:43.600]  你知道宣教不只是宣教
[00:04:43.600 --> 00:04:45.600]  宣教還要什麼 禱告
[00:04:45.600 --> 00:04:47.600]  所以他們教會的禱告是很厲害的
[00:04:47.600 --> 00:04:48.600]  可是有一群孩子
[00:04:48.600 --> 00:04:51.600]  他們自己招聚起來自己禱告
[00:04:51.600 --> 00:04:54.600]  就是你所看見的那個兒童
[00:04:54.600 --> 00:04:57.600]  不管你跟他們怎麼講
[00:04:57.600 --> 00:05:00.600]  死小孩 小屁孩
[00:05:00.600 --> 00:05:02.600]  瘋狂的一些孩子
[00:05:02.600 --> 00:05:03.600]  我不管你怎麼講
[00:05:03.600 --> 00:05:05.600]  看他們一群人就聚集在那裡
[00:05:05.600 --> 00:05:06.600]  他們禱告
[00:05:06.600 --> 00:05:08.600]  當你仔細聽他們禱告的內容
[00:05:08.600 --> 00:05:09.600]  你就會嚇到
[00:05:09.600 --> 00:05:10.600]  他們怎麼這樣禱告
[00:05:10.600 --> 00:05:11.600]  他說上帝啊
[00:05:11.600 --> 00:05:14.600]  我們想去宣教
[00:05:14.600 --> 00:05:17.600]  可是我爸爸媽媽沒有敢動
[00:05:17.600 --> 00:05:18.600]  上帝啊
[00:05:18.600 --> 00:05:19.600]  你差一派他們去
[00:05:19.600 --> 00:05:24.600]  那樣我們就可以去
[00:05:24.600 --> 00:05:26.600]  他們真的沒有錢
[00:05:26.600 --> 00:05:28.600]  他們離開家也不可能
[00:05:28.600 --> 00:05:31.600]  他們也需要人家來幫助他
[00:05:31.600 --> 00:05:32.600]  但這群孩子說
[00:05:32.600 --> 00:05:34.600]  不是我不可以服侍
[00:05:34.600 --> 00:05:37.600]  我說我不可以服侍沒有關係
[00:05:37.600 --> 00:05:39.600]  我爸爸媽媽可以服侍
[00:05:39.600 --> 00:05:43.600]  我可以跟他們一起去服侍
[00:05:43.600 --> 00:05:46.600]  反正現在呢
[00:05:46.600 --> 00:05:47.600]  是很多青年人
[00:05:47.600 --> 00:05:49.600]  是很多成年人
[00:05:49.600 --> 00:05:53.600]  他們都以為不可以服侍
[00:05:53.600 --> 00:05:56.600]  他們不認定自己是服侍上帝的人
[00:05:56.600 --> 00:05:58.600]  所以可以篩選
[00:05:58.600 --> 00:06:00.600]  我沒有時間
[00:06:00.600 --> 00:06:02.600]  我還有我的夢想要完成
[00:06:02.600 --> 00:06:04.600]  我現在先搞定我的婚姻
[00:06:04.600 --> 00:06:08.600]  我現在先搞定我的房子
[00:06:08.600 --> 00:06:09.600]  沒有人跟你說
[00:06:09.600 --> 00:06:11.600]  服侍要海盜教會裡面來
[00:06:11.600 --> 00:06:13.600]  但是常常想的是什麼
[00:06:13.600 --> 00:06:15.600]  就是不可以
[00:06:15.600 --> 00:06:17.600]  沒有辦法
[00:06:17.600 --> 00:06:20.600]  神說他要跟一群人立約
[00:06:20.600 --> 00:06:21.600]  跟誰呢
[00:06:21.600 --> 00:06:24.600]  跟服侍上帝的人立約
[00:06:24.600 --> 00:06:28.600]  而這約已經立好了
[00:06:28.600 --> 00:06:30.600]  所以這些祭司
[00:06:30.600 --> 00:06:31.600]  他們不服侍上帝
[00:06:31.600 --> 00:06:33.600]  是他們的選擇
[00:06:33.600 --> 00:06:34.600]  可是上帝說
[00:06:34.600 --> 00:06:35.600]  我的約已經立好了
[00:06:35.600 --> 00:06:37.600]  所以第二個我們要來分享
[00:06:37.600 --> 00:06:39.600]  這約是長存的約
[00:06:39.600 --> 00:06:40.600]  而且呢
[00:06:40.600 --> 00:06:44.600]  這是萬鈞之一華說的
[00:06:44.600 --> 00:06:46.600]  什麼意思
[00:06:46.600 --> 00:06:48.600]  萬鈞之一華說的是
[00:06:48.600 --> 00:06:52.600]  上帝就說這是我說的
[00:06:52.600 --> 00:06:56.600]  上帝說的話就會成就
[00:06:56.600 --> 00:06:57.600]  上帝在創世紀裡面
[00:06:57.600 --> 00:07:00.600]  祂說要有光就有光
[00:07:00.600 --> 00:07:02.600]  上帝說的話一定是事實
[00:07:02.600 --> 00:07:04.600]  上帝說的話一定會成就
[00:07:04.600 --> 00:07:06.600]  上帝的話是不會改變的
[00:07:06.600 --> 00:07:08.600]  那件事情也會發生
[00:07:08.600 --> 00:07:10.600]  這叫做上帝的話語
[00:07:10.600 --> 00:07:12.600]  所以上帝說這是我說的
[00:07:12.600 --> 00:07:13.600]  祂說這是我說的意思是說
[00:07:13.600 --> 00:07:14.600]  這是我說的
[00:07:14.600 --> 00:07:17.600]  因為這個約是長存的約
[00:07:17.600 --> 00:07:19.600]  這約不會改變的
[00:07:19.600 --> 00:07:21.600]  你跟別人立約怎麼立呢
[00:07:21.600 --> 00:07:22.600]  你約一約以後
[00:07:22.600 --> 00:07:23.600]  你可不可以爽約
[00:07:23.600 --> 00:07:26.600]  可以啊
[00:07:26.600 --> 00:07:27.600]  那你爽約以後
[00:07:27.600 --> 00:07:29.600]  你說我今天心情好
[00:07:29.600 --> 00:07:31.600]  我讓你赴約可不可以
[00:07:31.600 --> 00:07:32.600]  不可以啊
[00:07:32.600 --> 00:07:36.600]  誰讓你翻來覆去啊
[00:07:36.600 --> 00:07:38.600]  但是有一個人可以
[00:07:38.600 --> 00:07:41.600]  上帝可以
[00:07:41.600 --> 00:07:43.600]  上帝可以讓你翻來覆去
[00:07:43.600 --> 00:07:46.600]  因為上帝說我的約不改變
[00:07:46.600 --> 00:07:48.600]  我說了就算了
[00:07:48.600 --> 00:07:55.600]  以色列人多次違背上帝的命運
[00:07:55.600 --> 00:07:56.600]  他們多次違背
[00:07:56.600 --> 00:07:58.600]  但是他們剛剛醒悟過來
[00:07:58.600 --> 00:07:59.600]  他們就來跟上帝說好不好
[00:07:59.600 --> 00:08:00.600]  可不可以
[00:08:00.600 --> 00:08:04.600]  上帝說OK約照常
[00:08:04.600 --> 00:08:06.600]  你有沒有發現這是很特別的一件事
[00:08:06.600 --> 00:08:09.600]  跟我們所想的那個約不一樣
[00:08:09.600 --> 00:08:11.600]  我們想的約就是我跟你做好了
[00:08:11.600 --> 00:08:13.600]  那你毀約我剛剛就算了
[00:08:13.600 --> 00:08:16.600]  那你要回來我重新來立
[00:08:16.600 --> 00:08:17.600]  我為什麼要跟你重新
[00:08:17.600 --> 00:08:18.600]  原來那個約呢
[00:08:18.600 --> 00:08:20.600]  但是上帝說不是
[00:08:20.600 --> 00:08:26.600]  上帝說那個約就恢復吧
[00:08:26.600 --> 00:08:28.600]  你知道我們所服侍的上帝
[00:08:28.600 --> 00:08:29.600]  是很特別的上帝
[00:08:29.600 --> 00:08:33.600]  他說話算話
[00:08:33.600 --> 00:08:35.600]  這是長存的約
[00:08:35.600 --> 00:08:37.600]  而這個約你要怎麼回應呢
[00:08:37.600 --> 00:08:41.600]  這約你要在誡命當中來回應
[00:08:41.600 --> 00:08:42.600]  所以他說你們就知道
[00:08:42.600 --> 00:08:45.600]  我傳這誡命給你們
[00:08:45.600 --> 00:08:51.600]  使我與一位所立的約可以長存
[00:08:51.600 --> 00:08:54.600]  是透過上帝的話語
[00:08:54.600 --> 00:08:56.600]  是透過這個誡命
[00:08:56.600 --> 00:09:01.600]  幫助我們去明白那約的內容
[00:09:01.600 --> 00:09:03.600]  所以除非你願意聽從
[00:09:03.600 --> 00:09:05.600]  上帝的吩咐跟命令
[00:09:05.600 --> 00:09:08.600]  不然你沒有辦法回應約定
[00:09:08.600 --> 00:09:10.600]  你就在外圍遊走
[00:09:10.600 --> 00:09:12.600]  所以這些百姓他們做的這些
[00:09:12.600 --> 00:09:14.600]  其實最困難的一件事
[00:09:14.600 --> 00:09:16.600]  就是他們常常忘記
[00:09:16.600 --> 00:09:19.600]  不把上帝的話跟命令放在心上
[00:09:19.600 --> 00:09:20.600]  他們自己不做
[00:09:20.600 --> 00:09:21.600]  他們不讓別人做
[00:09:21.600 --> 00:09:24.600]  但是真正你若可以回到約中
[00:09:24.600 --> 00:09:27.600]  那你就要根據上帝的話來回應他
[00:09:27.600 --> 00:09:29.600]  這是我們要說的一個
[00:09:29.600 --> 00:09:31.600]  很重要的事情
[00:09:31.600 --> 00:09:34.600]  跟上帝的約神會回應
[00:09:34.600 --> 00:09:36.600]  而回應約的結果
[00:09:36.600 --> 00:09:38.600]  就會產生一個果效
[00:09:38.600 --> 00:09:40.600]  那果效叫敬畏神
[00:09:40.600 --> 00:09:45.600]  請你根據說敬畏神
[00:09:45.600 --> 00:09:46.600]  其實我知道很多人
[00:09:46.600 --> 00:09:50.600]  因為對敬畏神這件事不太喜歡
[00:09:50.600 --> 00:09:52.600]  如果上帝給你平安喜樂
[00:09:52.600 --> 00:09:53.600]  你會喜歡
[00:09:53.600 --> 00:09:54.600]  上帝給你豐盛富足
[00:09:54.600 --> 00:09:56.600]  你會喜歡
[00:09:56.600 --> 00:09:58.600]  你說原來遵守約定
[00:09:58.600 --> 00:10:00.600]  最後我要來敬畏上帝
[00:10:00.600 --> 00:10:02.600]  這是什麼一回事
[00:10:02.600 --> 00:10:07.600]  敬畏上帝是一種生活的態度
[00:10:07.600 --> 00:10:11.600]  敬畏上帝可以幫助我們去明白
[00:10:11.600 --> 00:10:14.600]  而且走進上帝給你的心意
[00:10:14.600 --> 00:10:15.600]  你說這好不好
[00:10:15.600 --> 00:10:16.600]  有人說好
[00:10:16.600 --> 00:10:17.600]  有人說不好
[00:10:17.600 --> 00:10:18.600]  為什麼要走進上帝的心意
[00:10:18.600 --> 00:10:21.600]  為什麼上帝不走進我的心意
[00:10:21.600 --> 00:10:23.600]  我走我自己的就好了
[00:10:23.600 --> 00:10:24.600]  但是神是來告訴我們
[00:10:24.600 --> 00:10:27.600]  一個很重要的事情
[00:10:27.600 --> 00:10:29.600]  當你走進上帝的心意
[00:10:29.600 --> 00:10:31.600]  你就會明白
[00:10:31.600 --> 00:10:35.600]  你這一生沒有白活
[00:10:35.600 --> 00:10:36.600]  教義史當中有一個
[00:10:36.600 --> 00:10:39.600]  很重要的人物叫戴德森
[00:10:39.600 --> 00:10:40.600]  這戴德森講了一句話
[00:10:40.600 --> 00:10:42.600]  很多人都很喜歡聽
[00:10:42.600 --> 00:10:44.600]  特別中國人很喜歡聽
[00:10:44.600 --> 00:10:48.600]  戴德森說如果我簽兩英鎊
[00:10:48.600 --> 00:10:51.600]  我絕不留下一兩英鎊不給中國
[00:10:51.600 --> 00:10:54.600]  戴德森說我如果簽條性命
[00:10:54.600 --> 00:10:56.600]  我絕不留下一條性命不給中國
[00:10:56.600 --> 00:10:58.600]  中國人聽了就很歡喜快樂
[00:10:58.600 --> 00:11:00.600]  因為怎麼有一個人這麼愛我們
[00:11:00.600 --> 00:11:01.600]  說我們喜歡
[00:11:01.600 --> 00:11:03.600]  我們就很感受他們的愛
[00:11:03.600 --> 00:11:05.600]  而且他就一直真的愛我們
[00:11:05.600 --> 00:11:06.600]  愛到現在
[00:11:06.600 --> 00:11:11.600]  他的血統裡面已經有華人的血統
[00:11:11.600 --> 00:11:14.600]  這句話後面還有一句話
[00:11:14.600 --> 00:11:16.600]  那句話才是重點
[00:11:16.600 --> 00:11:18.600]  他說不
[00:11:18.600 --> 00:11:19.600]  不是中國
[00:11:19.600 --> 00:11:24.600]  我是基督
[00:11:24.600 --> 00:11:25.600]  什麼叫敬畏神的態度
[00:11:25.600 --> 00:11:28.600]  其實他不是選擇中國
[00:11:28.600 --> 00:11:33.600]  他是選擇順服耶穌基督
[00:11:33.600 --> 00:11:34.600]  所以我有理由信
[00:11:34.600 --> 00:11:37.600]  如果那一天上帝感動他
[00:11:37.600 --> 00:11:40.600]  你去那個印度人那邊好了
[00:11:40.600 --> 00:11:41.600]  這句話就改了
[00:11:41.600 --> 00:11:44.600]  如果我有簽兩英鎊
[00:11:44.600 --> 00:11:49.600]  我絕不留下一兩英鎊不給印度
[00:11:49.600 --> 00:11:51.600]  那天神回應他說
[00:11:51.600 --> 00:11:52.600]  你去非洲
[00:11:52.600 --> 00:11:54.600]  講到土話的人當中
[00:11:54.600 --> 00:11:57.600]  那個人當中
[00:11:57.600 --> 00:11:58.600]  那句話就改了
[00:11:58.600 --> 00:12:00.600]  如果我簽條性命
[00:12:00.600 --> 00:12:07.600]  我絕不留下一條不給非洲
[00:12:07.600 --> 00:12:11.600]  他選擇的是耶穌基督
[00:12:11.600 --> 00:12:13.600]  我們生命當中有很多選擇
[00:12:13.600 --> 00:12:14.600]  你的工作要選擇
[00:12:14.600 --> 00:12:16.600]  你的配偶要選擇
[00:12:16.600 --> 00:12:18.600]  你的婚姻要選擇
[00:12:18.600 --> 00:12:19.600]  婚姻跟配偶是一樣
[00:12:19.600 --> 00:12:20.600]  你的孩子要幾個
[00:12:20.600 --> 00:12:21.600]  這個你也可以選擇
[00:12:21.600 --> 00:12:24.600]  現在很厲害
[00:12:24.600 --> 00:12:25.600]  你很多選擇的
[00:12:25.600 --> 00:12:26.600]  那我要問你
[00:12:26.600 --> 00:12:27.600]  你的選擇在哪裡
[00:12:27.600 --> 00:12:29.600]  你的喜好
[00:12:29.600 --> 00:12:30.600]  有補助
[00:12:30.600 --> 00:12:31.600]  好像不是
[00:12:31.600 --> 00:12:33.600]  或是什麼呢
[00:12:33.600 --> 00:12:39.600]  還是你選擇是耶穌說了算
[00:12:39.600 --> 00:12:40.600]  我們有時候太輕忽了
[00:12:40.600 --> 00:12:42.600]  上帝在我們生命當中的
[00:12:42.600 --> 00:12:43.600]  引導跟作為
[00:12:43.600 --> 00:12:46.600]  你要敬畏神嗎
[00:12:46.600 --> 00:12:47.600]  你真的要敬畏神
[00:12:47.600 --> 00:12:51.600]  會有不一樣的結果嗎
[00:12:51.600 --> 00:12:54.600]  戴瑟琛選擇了耶穌
[00:12:54.600 --> 00:12:55.600]  所以他就跟他
[00:12:55.600 --> 00:12:56.600]  也不是他
[00:12:56.600 --> 00:12:59.600]  是他的心愛的未婚妻
[00:12:59.600 --> 00:13:02.600]  跟他分手
[00:13:02.600 --> 00:13:06.600]  因為他說我不要去中國
[00:13:06.600 --> 00:13:07.600]  剛才他在中國
[00:13:07.600 --> 00:13:09.600]  他帶了很多的孔公
[00:13:09.600 --> 00:13:10.600]  進到工作服飾
[00:13:10.600 --> 00:13:12.600]  有些孔公不成熟
[00:13:12.600 --> 00:13:13.600]  傷他很深
[00:13:13.600 --> 00:13:15.600]  剛才他跟上帝說
[00:13:15.600 --> 00:13:18.600]  因為他選擇了中國
[00:13:18.600 --> 00:13:19.600]  他在中國的時候
[00:13:19.600 --> 00:13:21.600]  那個這麼貧窮的環境
[00:13:21.600 --> 00:13:23.600]  這麼困難的環境
[00:13:23.600 --> 00:13:25.600]  他孩子常常醫藥不足
[00:13:25.600 --> 00:13:26.600]  他死了一些孩子
[00:13:26.600 --> 00:13:33.600]  他說他選擇耶穌基督
[00:13:33.600 --> 00:13:35.600]  我不是在講一個偉人
[00:13:35.600 --> 00:13:36.600]  我在講一個人
[00:13:36.600 --> 00:13:37.600]  你都可以跟他一樣
[00:13:37.600 --> 00:13:42.600]  只要你願意敬畏上帝
[00:13:42.600 --> 00:13:46.600]  他一生沒有白活
[00:13:46.600 --> 00:13:47.600]  其實我不喜歡
[00:13:47.600 --> 00:13:49.600]  剛我年老的時候我說
[00:13:49.600 --> 00:13:51.600]  主上我以前都虧欠了你
[00:13:51.600 --> 00:13:53.600]  我沒有時間再補回來
[00:13:53.600 --> 00:13:56.600]  我沒有年金利息補回來
[00:13:56.600 --> 00:13:57.600]  剛你年老的時候
[00:13:57.600 --> 00:13:58.600]  你說我現在給你用
[00:13:58.600 --> 00:13:59.600]  神會一樣用你
[00:13:59.600 --> 00:14:01.600]  但是不會補回來
[00:14:01.600 --> 00:14:02.600]  你會發現
[00:14:02.600 --> 00:14:04.600]  以前你都失去了很多
[00:14:04.600 --> 00:14:06.600]  但今天不是
[00:14:06.600 --> 00:14:08.600]  今天你到底做什麼選擇呢
[00:14:08.600 --> 00:14:10.600]  你會選擇跟別人一模一樣
[00:14:10.600 --> 00:14:12.600]  有什麼好講你是基督徒呢
[00:14:12.600 --> 00:14:15.600]  沒有耶穌你也這樣選擇
[00:14:15.600 --> 00:14:16.600]  這是很真實
[00:14:16.600 --> 00:14:18.600]  很尖銳的一些事情
[00:14:18.600 --> 00:14:19.600]  我們求主來幫助
[00:14:19.600 --> 00:14:20.600]  我們來回應
[00:14:20.600 --> 00:14:22.600]  上帝在講這些話的時候
[00:14:22.600 --> 00:14:24.600]  上帝在講這些話的時候
[00:14:24.600 --> 00:14:25.600]  他前面講了很多
[00:14:25.600 --> 00:14:26.600]  後面講了很多
[00:14:26.600 --> 00:14:28.600]  讓你覺得很不舒服的
[00:14:28.600 --> 00:14:30.600]  我今天來跟你講一個比較簡單的
[00:14:30.600 --> 00:14:32.600]  就是我們進入生命
[00:14:32.600 --> 00:14:36.600]  跟平安的約就可以了
[00:14:36.600 --> 00:14:42.600]  那什麼是生命的約呢
[00:14:42.600 --> 00:14:43.600]  剛這段經文在讀的時候
[00:14:43.600 --> 00:14:45.600]  我就讀到第六節
[00:14:45.600 --> 00:14:46.600]  第六節他說
[00:14:46.600 --> 00:14:48.600]  真實的律法在他口中
[00:14:48.600 --> 00:14:49.600]  他嘴裡沒有補一個話
[00:14:49.600 --> 00:14:52.600]  他以平安和正直與我同行
[00:14:52.600 --> 00:14:54.600]  使多人回頭離開罪孽
[00:14:54.600 --> 00:14:55.600]  我覺得好像上下文
[00:14:55.600 --> 00:14:57.600]  可以做一點連結
[00:14:57.600 --> 00:14:58.600]  所以第六節上半段
[00:14:58.600 --> 00:15:00.600]  真實的律法在他口中
[00:15:00.600 --> 00:15:02.600]  他嘴裡沒有補一個話
[00:15:02.600 --> 00:15:03.600]  我覺得他可以
[00:15:03.600 --> 00:15:05.600]  來講一個人生命的彰顯
[00:15:05.600 --> 00:15:06.600]  剛每一個祭司
[00:15:06.600 --> 00:15:08.600]  每一個服侍上帝的人
[00:15:08.600 --> 00:15:10.600]  他嘴裡沒有補一個話
[00:15:10.600 --> 00:15:11.600]  你會發現聖經說
[00:15:11.600 --> 00:15:13.600]  他除了嘴裡如果完全
[00:15:13.600 --> 00:15:14.600]  他就成為什麼
[00:15:14.600 --> 00:15:16.600]  完全能
[00:15:16.600 --> 00:15:18.600]  神在告訴我們一件事
[00:15:18.600 --> 00:15:23.600]  你的生命是很值得被尊榮的
[00:15:23.600 --> 00:15:25.600]  所以如果這是生命的約
[00:15:25.600 --> 00:15:26.600]  那我去看的時候
[00:15:26.600 --> 00:15:28.600]  他講的是真實的律法
[00:15:28.600 --> 00:15:30.600]  律法還有假的
[00:15:30.600 --> 00:15:31.600]  所以他在講什麼
[00:15:31.600 --> 00:15:33.600]  他在講真理
[00:15:33.600 --> 00:15:35.600]  我上帝的話
[00:15:35.600 --> 00:15:36.600]  這個真理出來
[00:15:36.600 --> 00:15:38.600]  你就可以改變
[00:15:38.600 --> 00:15:39.600]  所以我就把真理
[00:15:39.600 --> 00:15:40.600]  跟生命做連結
[00:15:40.600 --> 00:15:42.600]  所以第一個我們就來分享
[00:15:42.600 --> 00:15:45.600]  就是真理可以使我們的生命
[00:15:45.600 --> 00:15:59.600]  請你翻開哥林國後書第三章第六節
[00:15:59.600 --> 00:16:01.600]  哥林國後書第三章第六節
[00:16:01.600 --> 00:16:02.600]  我們來讀來
[00:16:02.600 --> 00:16:05.600]  他叫我們能承擔這新約的指示
[00:16:05.600 --> 00:16:06.600]  不是憑著字句
[00:16:06.600 --> 00:16:07.600]  是憑著經義
[00:16:07.600 --> 00:16:09.600]  因為那字句是教人使
[00:16:09.600 --> 00:16:13.600]  經義是教人活
[00:16:13.600 --> 00:16:15.600]  這裡提到保羅說
[00:16:15.600 --> 00:16:17.600]  他寫一個信
[00:16:17.600 --> 00:16:18.600]  是寫在什麼
[00:16:18.600 --> 00:16:19.600]  心裡面的
[00:16:19.600 --> 00:16:21.600]  不是寫在死板上
[00:16:21.600 --> 00:16:22.600]  是寫在板上
[00:16:22.600 --> 00:16:24.600]  所以他在告訴我們一件事
[00:16:24.600 --> 00:16:27.600]  原來這個神的話
[00:16:27.600 --> 00:16:29.600]  是寫在我們心裡面的
[00:16:29.600 --> 00:16:32.600]  而他寫的不是那個字句
[00:16:32.600 --> 00:16:37.600]  而是真正裡頭那生命的力量
[00:16:37.600 --> 00:16:41.600]  真理可以讓我們活起來
[00:16:41.600 --> 00:16:44.600]  人活著不是單靠食物
[00:16:44.600 --> 00:16:45.600]  乃是什麼
[00:16:45.600 --> 00:16:49.600]  神口裡的一切化
