
[00:00:00.000 --> 00:00:03.680]  正話所讀嘅經文係舊約嘅一段經文
[00:01:51.040 --> 00:01:57.120]  亦都呢唔係呢好多大事嘅有時呢係記載啲小事嘅
[00:01:57.120 --> 00:02:00.680]  咁主要聖經嗰個嘅記述呢
[00:02:00.680 --> 00:02:04.160]  係要將一啲嘅事件記低落嚟呢
[00:02:04.160 --> 00:02:09.000]  係去讓上帝嘅子民呢
[00:02:09.000 --> 00:02:12.080]  係從中呢係可以建立信心
[00:02:12.080 --> 00:02:16.400]  呢個係聖經記事嘅一個呢好重要嘅一個元素
[00:02:16.400 --> 00:02:18.400]  呢個我哋要明白嘅
[00:02:18.400 --> 00:02:20.880]  所以當我哋讀聖經嘅時候呢
[00:02:20.880 --> 00:02:22.880]  特別係讀歷史書呢
[00:02:22.880 --> 00:02:25.880]  我哋要知道究竟點解要記低啲嘢呢
[00:02:25.880 --> 00:02:30.880]  佢係想我哋知道我哋應該點樣去建立個信心
[00:02:30.880 --> 00:02:35.880]  咁獵王記上下呢兩卷書呢嗰個嘅中心信息呢
[00:02:35.880 --> 00:02:37.880]  如果我哋要講嘅話呢
[00:02:37.880 --> 00:02:41.880]  佢嘅中心信息就係呢上帝嘅說話呢係唔會落空嘅
[00:02:41.880 --> 00:02:43.880]  好重視
[00:02:43.880 --> 00:02:45.880]  即係你要對上帝嘅說話有信心
[00:02:45.880 --> 00:02:47.880]  上帝嘅說話係唔會落空嘅
[00:02:47.880 --> 00:02:50.880]  而上帝嘅拯救呢係一定會實現嘅
[00:02:50.880 --> 00:02:53.880]  因為佢好多嘅苦難當中呢
[00:02:53.880 --> 00:02:55.880]  呢個係好重要好重要嘅嘢
[00:02:55.880 --> 00:03:01.880]  如果你唔攞住呢一個好似呢條嘅救命嘅繩
[00:03:01.880 --> 00:03:03.880]  即係攞住呢條繩呢
[00:03:03.880 --> 00:03:06.880]  你就會失救嘅
[00:03:06.880 --> 00:03:09.880]  上帝嘅話係唔會落空嘅
[00:03:09.880 --> 00:03:11.880]  神嘅拯救一定會實現
[00:03:11.880 --> 00:03:15.880]  咁呢個係對信上帝嘅人一個永遠嘅提醒
[00:03:15.880 --> 00:03:18.880]  因為我哋呢係好可能
[00:03:18.880 --> 00:03:22.880]  甚至到時常或者現在
[00:03:22.880 --> 00:03:25.880]  就喺一個處境裏面就好困難
[00:03:25.880 --> 00:03:27.880]  唔知點算
[00:03:27.880 --> 00:03:29.880]  今日可能都ok
[00:03:29.880 --> 00:03:31.880]  你唔知遲啲會點㗎嘛
[00:03:31.880 --> 00:03:33.880]  我哋總有遇到一啲呢
[00:03:33.880 --> 00:03:36.880]  可能真係好絕望好絕望嘅時候
[00:03:36.880 --> 00:03:37.880]  咁呢個時候
[00:03:37.880 --> 00:03:39.880]  你要有一條繩
[00:03:39.880 --> 00:03:41.880]  你要揸住呢條繩
[00:03:41.880 --> 00:03:43.880]  神嘅說話係唔會落空嘅
[00:03:43.880 --> 00:03:45.880]  上帝嘅拯救一定實現
[00:03:45.880 --> 00:03:47.880]  呢套咁長嘅經文
[00:03:47.880 --> 00:03:49.880]  大致上可以分開兩段
[00:03:49.880 --> 00:03:51.880]  就可以話係有兩幅嘅圖畫
[00:03:51.880 --> 00:03:53.880]  開頭我哋所讀到嘅呢
[00:03:53.880 --> 00:03:55.880]  係一幅好絕望嘅圖畫
[00:03:55.880 --> 00:03:57.880]  打開聖經睇下呢
[00:03:57.880 --> 00:04:00.880]  王彼哈達召集佢嘅全軍
[00:04:00.880 --> 00:04:02.880]  嚟去圍困撒瑪利亞
[00:04:02.880 --> 00:04:05.880]  而當時呢又有饑荒
[00:04:05.880 --> 00:04:07.880]  真係兩樣一齊嚟
[00:04:07.880 --> 00:04:10.880]  咁嗰個饑荒去到咩程度呢
[00:04:10.880 --> 00:04:12.880]  咁佢有啲數字嘅
[00:04:12.880 --> 00:04:13.880]  佢話呢
[00:04:13.880 --> 00:04:15.880]  一個驢嘅頭呢
[00:04:15.880 --> 00:04:17.880]  即係一隻驢嘅頭
[00:04:17.880 --> 00:04:19.880]  頭呢就係最唔值錢㗎啦
[00:04:19.880 --> 00:04:20.880]  即係講食物嚟講
[00:04:20.880 --> 00:04:22.880]  即係我哋個魚頭有好多時都唔食㗎啦
[00:04:22.880 --> 00:04:25.880]  我哋去飲呢嗰個魚豬頭呢
[00:04:25.880 --> 00:04:27.880]  就畀佢包走㗎啦
[00:04:27.880 --> 00:04:29.880]  個頭因為都係骨嚟㗎嘛
[00:04:29.880 --> 00:04:31.880]  所以個頭呢係最唔值錢㗎
[00:04:31.880 --> 00:04:33.880]  咁一個驢嘅頭呢
[00:04:33.880 --> 00:04:35.880]  係值80個史克蘭
[00:04:35.880 --> 00:04:37.880]  咁當時嘅交易嘅嘢呢
[00:04:37.880 --> 00:04:39.880]  就用銀做單位嘅
[00:04:39.880 --> 00:04:40.880]  基本上用銀做單位
[00:04:40.880 --> 00:04:42.880]  咁80個史克蘭即係幾多呢
[00:04:42.880 --> 00:04:44.880]  即係910克咁多
[00:04:44.880 --> 00:04:46.880]  就大約係兩磅
[00:04:46.880 --> 00:04:48.880]  即係兩磅銀
[00:04:48.880 --> 00:04:50.880]  係一個唔細嘅價值嚟㗎
[00:04:50.880 --> 00:04:52.880]  係好貴嘅
[00:04:52.880 --> 00:04:53.880]  即係話呢
[00:04:53.880 --> 00:04:55.880]  嗰啲物價嘅飆升已經去到一個呢
[00:04:55.880 --> 00:04:57.880]  係癲嘅水平
[00:04:57.880 --> 00:04:59.880]  咁而一四分一
[00:04:59.880 --> 00:05:01.880]  布卡嘅甲子份呢
[00:05:01.880 --> 00:05:03.880]  即係大約係2000cc
[00:05:03.880 --> 00:05:06.880]  咁你要買一樽1000cc嘅可樂呢
[00:05:06.880 --> 00:05:08.880]  咁你買兩樽就要咁多啦
[00:05:08.880 --> 00:05:10.880]  嗰啲係一啲好粗賤嘅嘢
[00:05:10.880 --> 00:05:12.880]  根本係本來唔值錢嘅嘢
[00:05:12.880 --> 00:05:14.880]  竟然賣5個史克蘭
[00:05:14.880 --> 00:05:16.880]  即係兩安士嘅銀
[00:05:16.880 --> 00:05:20.880]  咁你諗下啦
[00:05:20.880 --> 00:05:23.880]  係根本糧食缺乏到咩地步呢
[00:05:23.880 --> 00:05:26.880]  係缺乏到人食人
[00:05:26.880 --> 00:05:28.880]  黃經國嘅城頭嘅時候
[00:05:28.880 --> 00:05:30.880]  有一個婦人走嚟投訴
[00:05:30.880 --> 00:05:32.880]  佢話我向你投訴
[00:05:32.880 --> 00:05:34.880]  因為呢我同隔離嗰個人講咗呢
[00:05:34.880 --> 00:05:36.880]  今日呢就食我嘅仔
[00:05:36.880 --> 00:05:38.880]  明日就食佢嘅仔
[00:05:38.880 --> 00:05:40.880]  點知佢食完我嘅仔之後呢
[00:05:40.880 --> 00:05:42.880]  佢就病埋佢嘅仔
[00:05:42.880 --> 00:05:44.880]  嘩我哋真係唔係聽緊笑話
[00:05:44.880 --> 00:05:46.880]  你諗下嗰度嗰個情景
[00:05:46.880 --> 00:05:50.880]  係好可怕嘅情景呀
[00:05:50.880 --> 00:05:52.880]  連人都食呀
[00:05:52.880 --> 00:05:54.880]  連自己嘅骨肉都食呀
[00:05:54.880 --> 00:05:56.880]  你諗下一個乜嘢
[00:05:56.880 --> 00:05:58.880]  根本嗰個唔係一個人住嘅地方嚟嘅
[00:05:58.880 --> 00:06:00.880]  唔係一個人可以生存嘅地方嚟嘅
[00:06:00.880 --> 00:06:02.880]  你睇到嗰種
[00:06:02.880 --> 00:06:04.880]  嗰個環境裏面係一個幾
[00:06:04.880 --> 00:06:06.880]  幾咁極端
[00:06:06.880 --> 00:06:08.880]  幾咁惡劣嘅地方呢
[00:06:08.880 --> 00:06:10.880]  我哋有時覺得我哋好慘呀
[00:06:10.880 --> 00:06:12.880]  你望完呢度之後你發覺你好幸福呀知唔知呀
[00:06:12.880 --> 00:06:18.880]  嗰度根本係
[00:06:18.880 --> 00:06:20.880]  王聽到呢個咁講嘅時候呢
[00:06:20.880 --> 00:06:22.880]  佢第一句好得意㗎喎
[00:06:22.880 --> 00:06:24.880]  當呢個婦人向佢投訴嘅時候呢
[00:06:24.880 --> 00:06:26.880]  睇下聖經嗰句句子呢
[00:06:26.880 --> 00:06:28.880]  佢叫王幫佢呀嘛
[00:06:28.880 --> 00:06:30.880]  佢第一句說話呢就唔係話
[00:06:30.880 --> 00:06:32.880]  我點樣幫你㗎喎
[00:06:32.880 --> 00:06:34.880]  佢第一句說話呢
[00:06:34.880 --> 00:06:38.880]  耶和華都唔幫你
[00:06:38.880 --> 00:06:40.880]  我從邊度嚟幫你呀
[00:06:40.880 --> 00:06:42.880]  佢咁樣講嘢㗎喎
[00:06:42.880 --> 00:06:44.880]  即係求佢嘅時候呢第一句就話呢
[00:06:44.880 --> 00:06:46.880]  上帝都唔幫你我點幫你呀同和場呀同酒站呀咁樣
[00:06:46.880 --> 00:06:48.880]  跟住先轉去第二句說話
[00:06:48.880 --> 00:06:50.880]  咁你發生咗咩事呀咁樣
[00:06:50.880 --> 00:06:52.880]  你留意下佢聖經嗰個
[00:06:52.880 --> 00:06:54.880]  嗰個技術好有特別係咪呀
[00:06:54.880 --> 00:06:56.880]  即係佢先係拒絕咗你先
[00:06:56.880 --> 00:06:58.880]  話畀你聽我點幫你呀
[00:06:58.880 --> 00:07:00.880]  跟住問你咩事呀
[00:07:00.880 --> 00:07:02.880]  呢一個嘅婦人就投訴照講啦
[00:07:02.880 --> 00:07:04.880]  係咪先啦
[00:07:04.880 --> 00:07:06.880]  佢就好憤怒呀或者話
[00:07:06.880 --> 00:07:08.880]  好激動呀
[00:07:08.880 --> 00:07:10.880]  佢就撕爛咗件衫
[00:07:10.880 --> 00:07:12.880]  撕爛嗰個衣服呢
[00:07:12.880 --> 00:07:14.880]  係表示一種極大嘅一種
[00:07:14.880 --> 00:07:16.880]  一種憤慨或者哀傷
[00:07:16.880 --> 00:07:20.880]  呢啲人都見到
[00:07:20.880 --> 00:07:22.880]  佢撕爛咗件衫呀睇到佢嗰個內衣
[00:07:22.880 --> 00:07:24.880]  咁然之後呢
[00:07:24.880 --> 00:07:26.880]  佢就發咗惡毒嘅說話喎
[00:07:26.880 --> 00:07:28.880]  佢如果
[00:07:28.880 --> 00:07:30.880]  今日唔斬咗伊麗莎個頭落嚟呢
[00:07:30.880 --> 00:07:32.880]  怨上帝
[00:07:32.880 --> 00:07:34.880]  重重懲罰我
[00:07:34.880 --> 00:07:36.880]  咁唔係伊麗莎得罪佢喎
[00:07:36.880 --> 00:07:38.880]  係嗰個女人
[00:07:38.880 --> 00:07:40.880]  食咗人哋個仔
[00:07:40.880 --> 00:07:42.880]  唔肯攞個仔出嚟畀人食
[00:07:42.880 --> 00:07:44.880]  佢又唔係制止呢啲
[00:07:44.880 --> 00:07:46.880]  咁不法嘅事情咁唔人道嘅事情
[00:07:46.880 --> 00:07:48.880]  又唔係去制止嗰個女人
[00:07:48.880 --> 00:07:50.880]  畀佢唔守諾言
[00:07:50.880 --> 00:07:52.880]  佢走去想殺咗伊麗莎
[00:07:52.880 --> 00:07:54.880]  佢喎
[00:07:54.880 --> 00:07:56.880]  你諗諗下佢哋嗰個處理事件
[00:07:56.880 --> 00:07:58.880]  嗰個邏輯係點樣
[00:07:58.880 --> 00:08:00.880]  係咪呀
[00:08:00.880 --> 00:08:02.880]  你會睇到佢有一種好大
[00:08:02.880 --> 00:08:04.880]  好大嘅怨憤喺度
[00:08:04.880 --> 00:08:06.880]  呢種怨憤係直情
[00:08:06.880 --> 00:08:08.880]  係射向上帝㗎喎
[00:08:08.880 --> 00:08:10.880]  因為伊麗莎係神人
[00:08:10.880 --> 00:08:12.880]  係咪呀
[00:08:12.880 --> 00:08:14.880]  雖然佢就話怨神請
[00:08:14.880 --> 00:08:16.880]  重重懲罰我
[00:08:16.880 --> 00:08:18.880]  你聽唔聽
[00:08:18.880 --> 00:08:20.880]  佢覺得呢一切嘅
[00:08:20.880 --> 00:08:22.880]  禍患呢其實係從伊麗莎
[00:08:22.880 --> 00:08:24.880]  嗰度嚟咁樣
[00:08:24.880 --> 00:08:26.880]  後面睇到
[00:08:26.880 --> 00:08:28.880]  第33節嘅時候
[00:08:28.880 --> 00:08:34.880]  正與他們說話嘅時候
[00:08:34.880 --> 00:08:36.880]  漢娜使者下到他們那裡說
[00:08:36.880 --> 00:08:38.880]  漢娜這災禍自從耶和華
[00:08:38.880 --> 00:08:40.880]  來的我們何必仰望
[00:08:40.880 --> 00:08:42.880]  耶和華呢
[00:08:42.880 --> 00:08:44.880]  即係佢哋成個嘅
[00:08:44.880 --> 00:08:46.880]  信心或者信仰
[00:08:46.880 --> 00:08:48.880]  全部都崩潰哂
[00:08:52.880 --> 00:08:54.880]  咁惡劣嘅環境
[00:08:54.880 --> 00:08:56.880]  我哋套用
[00:08:56.880 --> 00:08:58.880]  一啲
[00:08:58.880 --> 00:09:00.880]  即係通俗啲嘅說話講
[00:09:00.880 --> 00:09:02.880]  即係人都癲
[00:09:02.880 --> 00:09:06.880]  係咪呀
[00:09:06.880 --> 00:09:08.880]  真係人都癲
[00:09:08.880 --> 00:09:12.880]  但係呢個
[00:09:12.880 --> 00:09:14.880]  成個圖畫其實想講乜嘢呢
[00:09:14.880 --> 00:09:18.880]  嘅最可怕嘅
[00:09:18.880 --> 00:09:20.880]  都仲唔係嗰個環境嘅
[00:09:20.880 --> 00:09:22.880]  困難
[00:09:22.880 --> 00:09:24.880]  同埋荒謬
[00:09:24.880 --> 00:09:26.880]  而係人心
[00:09:26.880 --> 00:09:28.880]  嗰種絕望
[00:09:28.880 --> 00:09:30.880]  同埋嗰種剛硬
[00:09:30.880 --> 00:09:32.880]  嗰種苦毒
[00:09:32.880 --> 00:09:34.880]  呢個先至係
[00:09:34.880 --> 00:09:36.880]  佢最中心嘅地方
[00:09:36.880 --> 00:09:38.880]  喺一個好壞嘅
[00:09:38.880 --> 00:09:40.880]  環境嗰度
[00:09:40.880 --> 00:09:42.880]  人唔係去搵點樣去解決嗰個出路
[00:09:42.880 --> 00:09:46.880]  而係去咒罵
[00:09:46.880 --> 00:09:48.880]  去攻擊
[00:09:50.880 --> 00:09:52.880]  去埋怨上帝
[00:09:52.880 --> 00:09:56.880]  你唔好以為
[00:09:56.880 --> 00:09:58.880]  以色列王會咁
[00:09:58.880 --> 00:10:00.880]  我哋唔會好似佢咁
[00:10:00.880 --> 00:10:04.880]  會㗎
[00:10:04.880 --> 00:10:06.880]  人嘅嗰種難處裏面
[00:10:06.880 --> 00:10:08.880]  就係咁樣
[00:10:08.880 --> 00:10:16.880]  我最近係
[00:10:16.880 --> 00:10:18.880]  睇到一個
[00:10:18.880 --> 00:10:20.880]  電視節目
[00:10:20.880 --> 00:10:22.880]  即係
[00:10:22.880 --> 00:10:24.880]  等開飯嘅時候
[00:10:24.880 --> 00:10:26.880]  好似八點鐘做嘅
[00:10:26.880 --> 00:10:28.880]  八點半做
[00:10:28.880 --> 00:10:30.880]  明珠台嘅原來今次做第三集
[00:10:30.880 --> 00:10:32.880]  即係做咗兩集
[00:10:32.880 --> 00:10:34.880]  兩集都畀我睇中其實好少睇電視嘅
[00:10:34.880 --> 00:10:36.880]  就係因為
[00:10:36.880 --> 00:10:38.880]  攰啦嗰陣時就等開飯啦
[00:10:38.880 --> 00:10:40.880]  轉嚟轉去咁就轉咗去咁就睇到
[00:10:40.880 --> 00:10:42.880]  咁我喺同公會入面都分享過
[00:10:42.880 --> 00:10:44.880]  呢個節目叫做地獄酒店
[00:10:44.880 --> 00:10:46.880]  咁其實呢我話佢係
[00:10:46.880 --> 00:10:48.880]  一個教育節目嚟㗎即係好多
[00:10:48.880 --> 00:10:50.880]  類型嘅節目㗎嘛譬如而家有啲咩
[00:10:50.880 --> 00:10:52.880]  全美一丁呀咩呀嗰啲
[00:10:52.880 --> 00:10:54.880]  首期嘅節目又有呀飲食
[00:10:54.880 --> 00:10:56.880]  咁呢個呢一種一個
[00:10:56.880 --> 00:10:58.880]  節目呢佢就講呢有一個
[00:10:58.880 --> 00:11:00.880]  有啲嘅酒店呢啲
[00:11:00.880 --> 00:11:02.880]  酒店呢就係好似地獄
[00:11:02.880 --> 00:11:04.880]  咁樣嘅
[00:11:04.880 --> 00:11:06.880]  其實呢就係一啲佢兩
[00:11:06.880 --> 00:11:08.880]  集都係做啲唔係好大嘅酒店啦
[00:11:08.880 --> 00:11:10.880]  咁樣呢咁樣呢啲酒店嘅經營
[00:11:10.880 --> 00:11:12.880]  都好差
[00:11:12.880 --> 00:11:14.880]  點知啲客人入到去呢食又
[00:11:14.880 --> 00:11:16.880]  唔好住又唔好招呼又唔好
[00:11:16.880 --> 00:11:18.880]  咁樣而家酒店裏面
[00:11:18.880 --> 00:11:20.880]  嗰啲從業者呢
[00:11:20.880 --> 00:11:22.880]  又彼此仇恨互相
[00:11:22.880 --> 00:11:24.880]  針對咁樣呢就即係
[00:11:24.880 --> 00:11:26.880]  即係聽執㗎啦咁於是呢就
[00:11:26.880 --> 00:11:28.880]  請呢個即係即係主角
[00:11:28.880 --> 00:11:30.880]  啦就嚟到呢就係救
[00:11:30.880 --> 00:11:32.880]  呢間酒店咁呢就開頭咁樣
[00:11:32.880 --> 00:11:34.880]  每集即係兩集都係咁啦咁
[00:11:34.880 --> 00:11:36.880]  嚟到呢就去睇下嘩真係
[00:11:36.880 --> 00:11:38.880]  點點住人呢真係聽聽執
[00:11:38.880 --> 00:11:40.880]  㗎啦咁樣
[00:11:40.880 --> 00:11:42.880]  咁呀第一集呢就講
[00:11:42.880 --> 00:11:44.880]  佢嚟到咁咪呢間酒店經營咗六十年
[00:11:44.880 --> 00:11:46.880]  呀老豆淨落嘅
[00:11:46.880 --> 00:11:48.880]  咁呢啲人呢都係兄弟姐妹
[00:11:48.880 --> 00:11:50.880]  嚟嘅家族經營嘅唔係好
[00:11:50.880 --> 00:11:52.880]  多房嘅咁但係因為大家呢
[00:11:52.880 --> 00:11:54.880]  就彼此之間呢就唔
[00:11:54.880 --> 00:11:56.880]  抽唔彩啦個細佬同個家姐
[00:11:56.880 --> 00:11:58.880]  仇人咁樣啦咁
[00:11:58.880 --> 00:12:00.880]  呢個呢個呢個
[00:12:00.880 --> 00:12:02.880]  呢個
[00:12:02.880 --> 00:12:04.880]  即係酒店醫生呢
[00:12:04.880 --> 00:12:06.880]  就嚟呢就睇到個問題於是呢
[00:12:06.880 --> 00:12:08.880]  就對症下藥咁呢
[00:12:08.880 --> 00:12:10.880]  就挑戰佢哋就要求佢哋呢係
[00:12:10.880 --> 00:12:12.880]  要大家要溝通
[00:12:12.880 --> 00:12:14.880]  兩個呢就
[00:12:14.880 --> 00:12:16.880]  好多講咗好多
[00:12:16.880 --> 00:12:18.880]  負面嘅說話講大咁樣
[00:12:18.880 --> 00:12:20.880]  全部講大出嚟之後呢
[00:12:20.880 --> 00:12:22.880]  呢就佢哋能夠溝通呀
[00:12:22.880 --> 00:12:24.880]  當佢溝通之後呢
[00:12:24.880 --> 00:12:26.880]  呢啲問題開始就解決啦
[00:12:26.880 --> 00:12:28.880]  於是呢個間酒店呢就
[00:12:28.880 --> 00:12:30.880]  即係畀佢活化返啦咁呢
[00:12:30.880 --> 00:12:32.880]  我就同工會裏面呢就係分享
[00:12:32.880 --> 00:12:34.880]  話呢個真係教育電視
[00:12:34.880 --> 00:12:36.880]  嚟㗎即溝通其實呢
[00:12:36.880 --> 00:12:38.880]  可以起死回生嘅知唔知呀
[00:12:38.880 --> 00:12:40.880]  第二輯呢就係講呢
[00:12:40.880 --> 00:12:42.880]  有一個老豆呢買咗一間
[00:12:42.880 --> 00:12:44.880]  酒店畀兩個女咁兩個
[00:12:44.880 --> 00:12:46.880]  女呢又係唔識經營嘅
[00:12:46.880 --> 00:12:48.880]  搞到間咁你
[00:12:48.880 --> 00:12:50.880]  互相呢又喺度推卸呀
[00:12:50.880 --> 00:12:52.880]  咁樣講呀間酒店呢又係
[00:12:52.880 --> 00:12:54.880]  即係即係即係地獄
[00:12:54.880 --> 00:12:56.880]  一樣啦好麻煩個個都
[00:12:56.880 --> 00:12:58.880]  埋怨呀走呀咁樣
[00:12:58.880 --> 00:13:00.880]  咁呢就遇到
[00:13:00.880 --> 00:13:02.880]  問題呢間酒店其實係有好多要改善
[00:13:02.880 --> 00:13:04.880]  嘅一啲好破舊嘅嘢
[00:13:04.880 --> 00:13:06.880]  好多嘢要革新嘅咁
[00:13:06.880 --> 00:13:08.880]  但嚟嘅人呢佢不但止係冇
[00:13:08.880 --> 00:13:10.880]  去努力
[00:13:10.880 --> 00:13:12.880]  去進行改變
[00:13:12.880 --> 00:13:14.880]  而係呢就埋怨
[00:13:14.880 --> 00:13:16.880]  去推諱
[00:13:16.880 --> 00:13:18.880]  去逃避
[00:13:18.880 --> 00:13:20.880]  唔係嗰個酒店冇問題
[00:13:20.880 --> 00:13:22.880]  唔係嗰啲人冇問題而係冇人
[00:13:22.880 --> 00:13:24.880]  去正視嗰啲問題冇人去解決嗰啲
[00:13:24.880 --> 00:13:26.880]  問題
[00:13:26.880 --> 00:13:28.880]  於是呢就算佢所有嘅問題都係人哋
[00:13:28.880 --> 00:13:30.880]  造成嘅問題
[00:13:30.880 --> 00:13:32.880]  好多問題啦咁點樣
[00:13:32.880 --> 00:13:34.880]  行返入去呢咁當然
[00:13:34.880 --> 00:13:36.880]  嗰個故事
[00:13:36.880 --> 00:13:38.880]  或者嗰個處理最後又
[00:13:38.880 --> 00:13:40.880]  返返落去最基本
[00:13:40.880 --> 00:13:42.880]  就係嗰個人嘅態度
[00:13:42.880 --> 00:13:44.880]  人嘅想法
[00:13:44.880 --> 00:13:46.880]  人嘅關係嗰度
[00:13:46.880 --> 00:13:48.880]  我好少推介你睇電視
[00:13:48.880 --> 00:13:50.880]  嘅不過呢個節目都可以睇當教育
[00:13:50.880 --> 00:13:52.880]  電視咁樣睇如果你剪輯
[00:13:52.880 --> 00:13:54.880]  咗佢呢我哋團契呀
[00:13:54.880 --> 00:13:56.880]  咁嘅播而家我哋做下討論嘅真係
[00:13:56.880 --> 00:13:58.880]  幾好嘅好多時
[00:13:58.880 --> 00:14:00.880]  嗰個問題唔響嗰個
[00:14:00.880 --> 00:14:02.880]  環境或者佢處境嗰度
[00:14:02.880 --> 00:14:04.880]  就係喺我哋嘅心境
[00:14:04.880 --> 00:14:06.880]  嗰度
[00:14:06.880 --> 00:14:08.880]  成個描述係最可怕
[00:14:08.880 --> 00:14:10.880]  嘅地方最絕望嘅地方
[00:14:10.880 --> 00:14:12.880]  佢
[00:14:12.880 --> 00:14:14.880]  大家唔覺得有希望
[00:14:14.880 --> 00:14:18.880]  唔覺得有希望
[00:14:18.880 --> 00:14:20.880]  正係
[00:14:20.880 --> 00:14:22.880]  第三十三節話
[00:14:22.880 --> 00:14:24.880]  災禍係從耶和華來的
[00:14:24.880 --> 00:14:26.880]  我哋何必再仰望耶和華呢
[00:14:26.880 --> 00:14:28.880]  對一個基督徒
[00:14:28.880 --> 00:14:30.880]  嚟講可能最大
[00:14:30.880 --> 00:14:32.880]  最大嘅
[00:14:32.880 --> 00:14:34.880]  問題就係
[00:14:34.880 --> 00:14:36.880]  上帝都唔幫我
[00:14:36.880 --> 00:14:38.880]  呢啲
[00:14:38.880 --> 00:14:40.880]  係上帝加畀
[00:14:40.880 --> 00:14:42.880]  我嘅
[00:14:42.880 --> 00:14:44.880]  咁我做乜要靠佢呢做乜要
[00:14:44.880 --> 00:14:46.880]  親近佢做乜要祈禱佢呢
[00:14:46.880 --> 00:14:48.880]  係咪
[00:14:48.880 --> 00:14:50.880]  你睇聖經
[00:14:50.880 --> 00:14:52.880]  當呢句話講完咗之後
[00:14:52.880 --> 00:14:54.880]  七章嘅第一節
[00:14:54.880 --> 00:14:56.880]  如果你哂說你唔係要
[00:14:56.880 --> 00:14:58.880]  聽耶和華嘅話
[00:14:58.880 --> 00:15:00.880]  耶和華如此說明日
[00:15:00.880 --> 00:15:02.880]  這時候在撒瑪利亞城門口
[00:15:02.880 --> 00:15:04.880]  一世亞世面
[00:15:04.880 --> 00:15:06.880]  只邁一赦赫勒
[00:15:06.880 --> 00:15:08.880]  二世亞大脈也邁一赦赫勒
[00:15:08.880 --> 00:15:12.880]  如果你睇埋落去呢你就會知道
[00:15:12.880 --> 00:15:14.880]  當呢幾個大麻風
[00:15:14.880 --> 00:15:16.880]  出到城嘅時候呢
