
[00:00:00.000 --> 00:00:04.840]  弟兄姊妹好,我們一起先有個禱告吧
[00:01:57.420 --> 00:02:01.340]  我好像現在發生的所有生命發生的事情
[00:02:01.340 --> 00:02:03.820]  好像跟這個福音沒有什麼關係
[00:02:03.820 --> 00:02:07.740]  其實我去這個大會是講什麼題目呢
[00:02:07.740 --> 00:02:10.300]  他們想要求我講一個
[00:02:10.300 --> 00:02:14.340]  叫做耶穌基督是我所有季節的主
[00:02:14.340 --> 00:02:16.940]  無論我人生什麼階段
[00:02:16.940 --> 00:02:21.620]  什麼日子或者我人生的高高低低
[00:02:21.620 --> 00:02:23.620]  都是我的主
[00:02:23.620 --> 00:02:26.460]  如果我的主
[00:02:26.460 --> 00:02:29.820]  我這個福音和我日常生活面對的情況
[00:02:29.820 --> 00:02:32.620]  我不能夠連在一起的時候
[00:02:32.620 --> 00:02:35.620]  我有什麼資格去講這個道呢
[00:02:35.620 --> 00:02:39.340]  耶穌基督怎麼會每一件事在我生命裏面作主呢
[00:02:39.340 --> 00:02:43.740]  為什麼我不會可以有這個信心
[00:02:43.740 --> 00:02:45.740]  有這個依靠
[00:02:45.740 --> 00:02:49.900]  然後有一個敬畏神的心去面對呢
[00:02:49.900 --> 00:02:53.020]  他給了自己很大的反省
[00:02:53.020 --> 00:02:54.460]  其實他發覺一件事
[00:02:54.460 --> 00:02:56.060]  其實神很大
[00:02:56.060 --> 00:02:58.940]  我現在在這個小小的角落
[00:02:58.940 --> 00:03:04.900]  其實神正在試驗我這個信心的功課
[00:03:04.900 --> 00:03:08.940]  事後耶穌基督就說
[00:03:08.940 --> 00:03:10.940]  那個電腦搞定了
[00:03:10.940 --> 00:03:15.820]  但是我外面那四道門全部壞掉了
[00:03:15.820 --> 00:03:16.820]  又要修復
[00:03:16.820 --> 00:03:20.020]  神還要在我生命裏面工作
[00:03:20.020 --> 00:03:25.020]  這個給我們反省可以看看
[00:03:25.020 --> 00:03:26.820]  有時候我們基督徒
[00:03:26.820 --> 00:03:30.220]  我們每個人都信了主
[00:03:30.220 --> 00:03:33.020]  我們都承受了福音的好處
[00:03:33.020 --> 00:03:37.620]  但是有時候我們因為身體有很多病患
[00:03:37.620 --> 00:03:40.620]  又或者是我們生活的節奏忙碌
[00:03:40.620 --> 00:03:43.420]  又或者是我們一些生活的張力
[00:03:43.420 --> 00:03:46.420]  我們好像將福音完全擺開
[00:03:46.420 --> 00:03:49.020]  好像耶穌基督的生命復活的大能
[00:03:49.020 --> 00:03:51.020]  好像跟我沒什麼關係
[00:03:51.020 --> 00:03:58.020]  甚至我不會將福音這麼重要的一個訊息
[00:03:58.020 --> 00:04:01.020]  在我生命裏面流露出來
[00:04:01.020 --> 00:04:03.020]  我們知道
[00:04:03.020 --> 00:04:07.620]  其實我們基督徒很多時候都可能落在這個光景
[00:04:07.620 --> 00:04:09.820]  我們就在生活的漩渦裏面
[00:04:09.820 --> 00:04:13.620]  我們忘記了福音的大能在我們生命裏面
[00:04:13.620 --> 00:04:17.220]  其實不斷地叫我們成長
[00:04:17.220 --> 00:04:19.220]  今天我們看這段經文就是
[00:04:19.220 --> 00:04:23.420]  《約翰福音》第一章二十九節到四十二節
[00:04:23.420 --> 00:04:24.420]  我們看一下
[00:04:24.420 --> 00:04:28.420]  原來福音是一個很有爆炸性的東西
[00:04:28.420 --> 00:04:29.820]  很寶貴的
[00:04:29.820 --> 00:04:33.820]  當我們去領受
[00:04:33.820 --> 00:04:35.020]  存在我們的心裏面
[00:04:35.020 --> 00:04:38.220]  成為我們生命裏面很重要的一個印記
[00:04:38.220 --> 00:04:41.220]  並且我們因著福音不斷地成長
[00:04:41.220 --> 00:04:43.820]  對神的認識不斷地加深的時候
[00:04:43.820 --> 00:04:49.220]  我們生命自然會流露一種福音的一個訊息給其他人
[00:04:49.220 --> 00:04:53.020]  或者我們這段經文之前我們講一講
[00:04:53.020 --> 00:04:56.020]  就是耶穌基督在第一章就說
[00:04:56.020 --> 00:04:59.620]  太初有道 道於神同在 道就是神
[00:04:59.620 --> 00:05:04.020]  這個道是成了肉身 住在我們當中
[00:05:04.020 --> 00:05:06.220]  而這個道就是人的光
[00:05:06.220 --> 00:05:08.220]  是世界的盼望
[00:05:08.220 --> 00:05:14.020]  而神也猜顯了約翰成為了一個見證人
[00:05:14.020 --> 00:05:16.020]  我們在這一段之前
[00:05:16.020 --> 00:05:18.820]  約翰就講多一點他的見證
[00:05:18.820 --> 00:05:22.020]  他首先否定自己
[00:05:22.020 --> 00:05:25.220]  他說我不是基督
[00:05:25.220 --> 00:05:29.620]  我只不過是一個人聲在曠野裏面喊叫
[00:05:29.620 --> 00:05:31.820]  在異常的樹裏面講
[00:05:31.820 --> 00:05:36.620]  並且這位耶穌基督比我更加的尊貴
[00:05:36.620 --> 00:05:40.820]  我來只是為了要為他預備道路
[00:05:40.820 --> 00:05:43.820]  到這一段段落
[00:05:43.820 --> 00:05:48.420]  就是司祭約翰正式向人介紹
[00:05:48.420 --> 00:05:50.020]  耶穌基督是哪一位
[00:05:50.020 --> 00:05:51.820]  是很有震撼性的
[00:05:51.820 --> 00:05:56.420]  或者我們首先看29節到34節
[00:05:56.420 --> 00:05:58.420]  請大家一起重讀
[00:05:58.420 --> 00:06:02.420]  因為我的聲音有點沙沙地
[00:06:02.420 --> 00:06:09.420]  這段經文也很重要
[00:06:09.420 --> 00:06:12.420]  因為司祭約翰向我們見證耶穌基督是哪一位
[00:06:12.420 --> 00:06:15.420]  所以他怎樣介紹是很重要
[00:06:15.420 --> 00:06:17.420]  首先他怎樣介紹耶穌基督
[00:06:17.420 --> 00:06:22.420]  是神的羔羊除去世人的罪
[00:06:22.420 --> 00:06:24.420]  首先他講這件事
[00:06:24.420 --> 00:06:29.420]  我們知道神的羔羊在聖經裏面
[00:06:29.420 --> 00:06:33.420]  我們會有些意思是代贖的
[00:06:33.420 --> 00:06:36.420]  我們中國人就有代罪羔羊
[00:06:36.420 --> 00:06:39.420]  但是在聖經裏面
[00:06:39.420 --> 00:06:41.420]  特別是在舊約的聖經裏面
[00:06:41.420 --> 00:06:43.420]  看到以色列人都知道
[00:06:43.420 --> 00:06:45.420]  其實羔羊是很有意思的
[00:06:45.420 --> 00:06:50.420]  神就命令那些祭司每早上每晚上都獻羔羊
[00:06:50.420 --> 00:06:52.420]  這個是繁祭的
[00:06:52.420 --> 00:06:55.420]  其實繁祭也有贖罪的意義
[00:06:55.420 --> 00:06:57.420]  在以色列人出埃及的時候
[00:06:57.420 --> 00:07:01.420]  神在第十災的時候
[00:07:01.420 --> 00:07:03.420]  擊殺埃及的長子
[00:07:03.420 --> 00:07:06.420]  以色列人的所有屋的門眉
[00:07:06.420 --> 00:07:11.420]  就用羔羊的血在門眉上塗在那裏
[00:07:11.420 --> 00:07:14.420]  以致滅命的天使不會進入他們的家
[00:07:14.420 --> 00:07:18.420]  所以他們是逃過一個神的審判
[00:07:18.420 --> 00:07:19.420]  一個刑罰
[00:07:19.420 --> 00:07:23.420]  我們又知道羔羊在《倚創亞書》講到
[00:07:23.420 --> 00:07:26.420]  是一個受苦的僕人的形象
[00:07:26.420 --> 00:07:28.420]  或者我讀給大家聽
[00:07:28.420 --> 00:07:33.420]  在《倚創亞書》第53章第6節
[00:07:33.420 --> 00:07:36.420]  「我們都如羊走迷,各人偏行幾路,
[00:07:36.420 --> 00:07:40.420]  而或使我們眾人的罪業都歸在他身上。」
[00:07:40.420 --> 00:07:43.420]  這個羔羊代替了我們的罪
[00:07:43.420 --> 00:07:45.420]  然後第7節說
[00:07:45.420 --> 00:07:48.420]  「他被欺壓受苦,卻不開口,
[00:07:48.420 --> 00:07:52.420]  他像羔羊被牽去宰殺,
[00:07:52.420 --> 00:07:55.420]  又像羊在展毛的人手下無聲,
[00:07:55.420 --> 00:07:58.420]  他也是這樣不開口。」
[00:07:58.420 --> 00:08:00.420]  一隻這樣的羔羊
[00:08:00.420 --> 00:08:02.420]  耶穌基督就是誰呢?
[00:08:02.420 --> 00:08:04.420]  就是這個羔羊
[00:08:04.420 --> 00:08:06.420]  最主要是耶穌基督的身份
[00:08:06.420 --> 00:08:08.420]  就是為我們死而復活
[00:08:08.420 --> 00:08:11.420]  以致人能夠去直著相信耶穌基督
[00:08:11.420 --> 00:08:13.420]  和神有一個和好的關係
[00:08:13.420 --> 00:08:16.420]  這個就是耶穌基督最大的使命
[00:08:16.420 --> 00:08:20.420]  有很多人認識耶穌或基督教
[00:08:20.420 --> 00:08:25.420]  可能有不同的需求或想得到
[00:08:25.420 --> 00:08:27.420]  可能有些人得到很多的祝福
[00:08:27.420 --> 00:08:29.420]  又或者身體的平安
[00:08:29.420 --> 00:08:32.420]  又或者凡事順利
[00:08:32.420 --> 00:08:34.420]  逢凶化吉等等
[00:08:34.420 --> 00:08:36.420]  還有很多其他的祝福
[00:08:36.420 --> 00:08:39.420]  當然我們知道信神的人得到神的祝福
[00:08:39.420 --> 00:08:41.420]  但什麼叫信耶穌呢?
[00:08:41.420 --> 00:08:44.420]  信耶穌其實最基本的
[00:08:44.420 --> 00:08:48.420]  就是耶穌基督為我們的罪死而復活
[00:08:48.420 --> 00:08:50.420]  第三天復活
[00:08:50.420 --> 00:08:52.420]  然後和我們有生命的接觸
[00:08:52.420 --> 00:08:55.420]  以致我們和神有和好的關係
[00:08:55.420 --> 00:08:58.420]  以致我們內心有平安
[00:08:58.420 --> 00:09:00.420]  這個就是最重要的
[00:09:00.420 --> 00:09:03.420]  所以當我們和人傳福音的時候
[00:09:03.420 --> 00:09:04.420]  沒錯
[00:09:04.420 --> 00:09:07.420]  你可以說耶穌基督能夠帶給你
[00:09:07.420 --> 00:09:09.420]  你的家庭的關係可能都會好
[00:09:09.420 --> 00:09:12.420]  又或者我們內心都有平安
[00:09:12.420 --> 00:09:17.420]  神都會處處給我們祝福
[00:09:17.420 --> 00:09:21.420]  但這個卻不是真正信耶穌的意思
[00:09:21.420 --> 00:09:23.420]  真正信耶穌的意思
[00:09:23.420 --> 00:09:25.420]  是要我們承認自己的罪
[00:09:25.420 --> 00:09:27.420]  以致我們有了生命
[00:09:27.420 --> 00:09:31.420]  聖經或者耶穌基督沒有允許我們
[00:09:31.420 --> 00:09:33.420]  凡事都逢凶化吉
[00:09:33.420 --> 00:09:35.420]  經常凡事事事如意
[00:09:35.420 --> 00:09:37.420]  什麼叫信耶穌呢?
[00:09:37.420 --> 00:09:39.420]  信耶穌就是當我們要生命
[00:09:39.420 --> 00:09:42.420]  和主耶穌生命直著祂的死而復活
[00:09:42.420 --> 00:09:43.420]  我們相信了
[00:09:43.420 --> 00:09:45.420]  我們和生命結連
[00:09:45.420 --> 00:09:47.420]  無論我們順境逆境
[00:09:47.420 --> 00:09:49.420]  有神聖在當中
[00:09:49.420 --> 00:09:50.420]  我們生命得到平安
[00:09:50.420 --> 00:09:52.420]  當有禍患的時候
[00:09:52.420 --> 00:09:54.420]  未必扭轉這個環境
[00:09:54.420 --> 00:09:57.420]  但卻是讓我們平安
[00:09:57.420 --> 00:09:59.420]  有祂的同在去渡過
[00:09:59.420 --> 00:10:02.420]  我們的生命被建立
[00:10:02.420 --> 00:10:04.420]  這個才是信耶穌
[00:10:04.420 --> 00:10:06.420]  所以我們想起
[00:10:06.420 --> 00:10:09.420]  蘇師母在病患的時候
[00:10:09.420 --> 00:10:10.420]  在醫院裡
[00:10:10.420 --> 00:10:12.420]  她自己接受癌病治療的時候
[00:10:12.420 --> 00:10:17.420]  有一位女士比她年輕多
[00:10:17.420 --> 00:10:18.420]  她很擔心她
[00:10:18.420 --> 00:10:19.420]  很關心她
[00:10:19.420 --> 00:10:22.420]  特別這位女士是從國內來的
[00:10:22.420 --> 00:10:25.420]  她要付的醫藥費
[00:10:25.420 --> 00:10:27.420]  比一般香港人高
[00:10:27.420 --> 00:10:29.420]  所以有很多的擔憂
[00:10:29.420 --> 00:10:31.420]  這樣的情況
[00:10:31.420 --> 00:10:33.420]  蘇師母當然會慰問她
[00:10:33.420 --> 00:10:34.420]  為她祈禱
[00:10:34.420 --> 00:10:36.420]  為她身體的情況祈禱
[00:10:36.420 --> 00:10:37.420]  但想一想
[00:10:37.420 --> 00:10:40.420]  蘇師母也是一個很重要的訊息
[00:10:40.420 --> 00:10:42.420]  跟她分享
[00:10:42.420 --> 00:10:43.420]  沒錯
[00:10:43.420 --> 00:10:44.420]  你現在有這個病患
[00:10:44.420 --> 00:10:47.420]  但就算這個病患康復
[00:10:47.420 --> 00:10:50.420]  我們始終有一天會離開
[00:10:50.420 --> 00:10:53.420]  我們永恆的盼望在哪裡呢?
[00:10:53.420 --> 00:10:54.420]  那個才是很重要的
[00:10:54.420 --> 00:10:56.420]  所以就將這個福音
[00:10:56.420 --> 00:10:58.420]  跟這位女士宣講
[00:10:58.420 --> 00:10:59.420]  弟兄姊妹
[00:10:59.420 --> 00:11:01.420]  我們的生命就是這樣
[00:11:01.420 --> 00:11:05.420]  我們知道我們跟神的生命在一起的時候
[00:11:05.420 --> 00:11:07.420]  我們就看到
[00:11:07.420 --> 00:11:09.420]  這個才是真正的福音
[00:11:09.420 --> 00:11:10.420]  這個第一個福分
[00:11:10.420 --> 00:11:11.420]  很重要
[00:11:11.420 --> 00:11:13.420]  將我們的罪拿去
[00:11:13.420 --> 00:11:15.420]  但我們要了解
[00:11:15.420 --> 00:11:17.420]  將這個罪拿去
[00:11:17.420 --> 00:11:20.420]  不是代表就這樣算了
[00:11:20.420 --> 00:11:23.420]  這個罪拿去並且繼續
[00:11:23.420 --> 00:11:26.420]  耶穌基督為了我們的罪
[00:11:26.420 --> 00:11:29.420]  成為了盡人的一個贖罪制
[00:11:29.420 --> 00:11:31.420]  以致當我們犯罪的時候
[00:11:31.420 --> 00:11:32.420]  我們來到神的面前
[00:11:32.420 --> 00:11:34.420]  耶穌基督的面前
[00:11:34.420 --> 00:11:36.420]  我們的罪都得蒙赦免
[00:11:36.420 --> 00:11:39.420]  我們又朝向一個聖潔的生命去進發
[00:11:39.420 --> 00:11:41.420]  第二個很大的福分
[00:11:41.420 --> 00:11:43.420]  我們再看看
[00:11:43.420 --> 00:11:45.420]  約翰福音提到
[00:11:45.420 --> 00:11:47.420]  約翰提到
[00:11:47.420 --> 00:11:51.420]  這位神的羔羊是尊貴的
[00:11:51.420 --> 00:11:53.420]  他之前也說過
[00:11:53.420 --> 00:11:56.420]  雖然在服侍的年日
[00:11:56.420 --> 00:12:00.420]  約翰比耶穌基督早
[00:12:00.420 --> 00:12:02.420]  我們要了解
[00:12:02.420 --> 00:12:05.420]  經文的羅馬福音提到
[00:12:05.420 --> 00:12:09.420]  施洗約翰的媽媽是以利沙伯
[00:12:09.420 --> 00:12:14.420]  以利沙伯是耶穌基督的肉身媽媽
[00:12:14.420 --> 00:12:16.420]  瑪利亞的親戚
[00:12:16.420 --> 00:12:20.420]  以利沙伯先有產孕六個月
[00:12:20.420 --> 00:12:22.420]  然後瑪利亞才有新孕
[00:12:22.420 --> 00:12:23.420]  所以他們是親戚
[00:12:23.420 --> 00:12:27.420]  但是約翰應該比耶穌基督年長
[00:12:27.420 --> 00:12:28.420]  雖然如此
[00:12:28.420 --> 00:12:30.420]  出道的時間也早
[00:12:30.420 --> 00:12:31.420]  年紀也大
[00:12:31.420 --> 00:12:33.420]  但是約翰強調
[00:12:33.420 --> 00:12:36.420]  祂是在我之前的
[00:12:36.420 --> 00:12:39.420]  因為在我之前祂已經存在
[00:12:39.420 --> 00:12:41.420]  經常掛在後面
[00:12:41.420 --> 00:12:44.420]  這位神的羔羊是尊貴的
[00:12:44.420 --> 00:12:46.420]  第二個特點
[00:12:46.420 --> 00:12:49.420]  約翰介紹耶穌基督是很重要的
[00:12:49.420 --> 00:12:53.420]  耶穌基督是像聖靈那位主
[00:12:53.420 --> 00:12:55.420]  是用聖靈去施洗的
[00:12:55.420 --> 00:12:57.420]  這是很重要的
[00:12:57.420 --> 00:12:59.420]  或者我們看看
[00:12:59.420 --> 00:13:02.420]  約翰怎樣去形容這件事
[00:13:02.420 --> 00:13:05.420]  他在第31節提到
[00:13:05.420 --> 00:13:07.420]  我先前不認識他
[00:13:07.420 --> 00:13:09.420]  就算我知道這個某某人
[00:13:09.420 --> 00:13:11.420]  但是我沒有和他聊過天
[00:13:11.420 --> 00:13:12.420]  我沒有預算
[00:13:12.420 --> 00:13:14.420]  我不知道原來他是誰
[00:13:14.420 --> 00:13:16.420]  還有在第33節說
[00:13:16.420 --> 00:13:18.420]  我先前不認識他
[00:13:18.420 --> 00:13:20.420]  兩個強調
[00:13:20.420 --> 00:13:21.420]  即是說
[00:13:21.420 --> 00:13:24.420]  這一次他認識耶穌基督是神的羔羊
[00:13:24.420 --> 00:13:26.420]  是一個很確鑿的證據
[00:13:26.420 --> 00:13:29.420]  是他親自去見證的
[00:13:29.420 --> 00:13:31.420]  這裏在第31節說
[00:13:31.420 --> 00:13:34.420]  如今我用水來施洗
[00:13:34.420 --> 00:13:37.420]  耶穌基督用聖靈去施洗
[00:13:37.420 --> 00:13:39.420]  我只是用水來施洗
[00:13:39.420 --> 00:13:41.420]  我只是做一件事
[00:13:41.420 --> 00:13:44.420]  就是要洗他顯明在以色列當中
[00:13:44.420 --> 00:13:47.420]  為何他那麼尊貴
[00:13:47.420 --> 00:13:50.420]  約翰又作見證
[00:13:50.420 --> 00:13:51.420]  這裏說
[00:13:51.420 --> 00:13:53.420]  我曾看見聖靈彷彿甲子
[00:13:53.420 --> 00:13:57.420]  從天降下停留在他身上
[00:13:57.420 --> 00:14:01.420]  這是很特別的時光
[00:14:01.420 --> 00:14:02.420]  時間
[00:14:02.420 --> 00:14:04.420]  他停留在耶穌基督的身上
[00:14:04.420 --> 00:14:05.420]  即是不會離開
[00:14:05.420 --> 00:14:06.420]  換言之
[00:14:06.420 --> 00:14:10.420]  耶穌基督的聖靈是滿有聖靈的同在
[00:14:10.420 --> 00:14:11.420]  他所有的侍奉
[00:14:11.420 --> 00:14:12.420]  有聖靈在一起
[00:14:12.420 --> 00:14:17.420]  他也是可以以聖靈去施洗的那一位
[00:14:17.420 --> 00:14:19.420]  而他親眼見到
[00:14:19.420 --> 00:14:22.420]  之前亦有天父的啟示
[00:14:22.420 --> 00:14:24.420]  在第33節是這樣
[00:14:24.420 --> 00:14:25.420]  因為他說
[00:14:25.420 --> 00:14:27.420]  他來都是父神所差派
[00:14:27.420 --> 00:14:29.420]  而父神怎樣跟他說
[00:14:29.420 --> 00:14:32.420]  他說你看見聖靈降下來
[00:14:32.420 --> 00:14:34.420]  停留在誰的身上
[00:14:34.420 --> 00:14:37.420]  誰就是用聖靈施洗
[00:14:37.420 --> 00:14:41.420]  所以千真萬確這件事發生了
[00:14:41.420 --> 00:14:44.420]  所以約翰很清楚
[00:14:44.420 --> 00:14:47.420]  在第34節更加這樣說
[00:14:47.420 --> 00:14:49.420]  我已經看見了
[00:14:49.420 --> 00:14:50.420]  我已經作證了
[00:14:50.420 --> 00:14:52.420]  這位就是神的兒子
[00:14:52.420 --> 00:14:53.420]  千真萬確
[00:14:53.420 --> 00:14:54.420]  我指著他
[00:14:54.420 --> 00:14:55.420]  沒有錯
[00:14:55.420 --> 00:14:59.420]  神的兒子更加說到他神的身份
[00:14:59.420 --> 00:15:01.420]  這位神的羔羊
[00:15:01.420 --> 00:15:02.420]  是神的身份
[00:15:02.420 --> 00:15:04.420]  為人贖罪
[00:15:04.420 --> 00:15:06.420]  並且示下聖靈
[00:15:06.420 --> 00:15:07.420]  是一個很重要
[00:15:07.420 --> 00:15:10.420]  是一個很寶貴的禮物
[00:15:10.420 --> 00:15:12.420]  對相信的人
[00:15:12.420 --> 00:15:13.420]  或者我們再解釋一下
[00:15:13.420 --> 00:15:15.420]  舊約的背景
[00:15:15.420 --> 00:15:18.420]  其實聖經一直都給到
[00:15:18.420 --> 00:15:20.420]  聖靈降臨的應許
[00:15:20.420 --> 00:15:25.420]  譬如在以西傑書36章27節
[00:15:25.420 --> 00:15:27.420]  或者我讀出給大家聽聽
[00:15:27.420 --> 00:15:34.420]  這裡就是以西傑書36章第27節
[00:15:34.420 --> 00:15:36.420]  這裡這樣說
[00:15:36.420 --> 00:15:39.420]  我必將我的靈放在你們裡面
[00:15:39.420 --> 00:15:41.420]  使你們順從我的律例
[00:15:41.420 --> 00:15:44.420]  遵守我的檢章
[00:15:44.420 --> 00:15:48.420]  以色列人守的戒令經常失敗
[00:15:48.420 --> 00:15:50.420]  但是神應許將來
[00:15:50.420 --> 00:15:52.420]  聖靈會來到你們當中
[00:15:52.420 --> 00:15:56.420]  使你們能夠做到神所喜悅的事情
[00:15:56.420 --> 00:15:58.420]  並且聖經有預言
[00:15:58.420 --> 00:16:00.420]  將來有一位尼塞亞
[00:16:00.420 --> 00:16:01.420]  他會來到
[00:16:01.420 --> 00:16:05.420]  在以塞亞書第61章第一節說到
[00:16:05.420 --> 00:16:08.420]  神的靈會降在他的身上
[00:16:08.420 --> 00:16:09.420]  會高納他
[00:16:09.420 --> 00:16:11.420]  這就是神的應許
[00:16:11.420 --> 00:16:14.420]  現在是什麼情況呢?
[00:16:14.420 --> 00:16:15.420]  耶穌基督
[00:16:15.420 --> 00:16:17.420]  聖靈降臨在他身上
[00:16:17.420 --> 00:16:18.420]  住在他裡面
[00:16:18.420 --> 00:16:20.420]  就代表這是尼塞亞
[00:16:20.420 --> 00:16:23.420]  神的救恩的時代來臨
[00:16:23.420 --> 00:16:27.420]  耶穌基督的工作開啟了
[00:16:27.420 --> 00:16:31.420]  並且他能夠將聖靈賜予給
[00:16:31.420 --> 00:16:33.420]  每一個相信他的人
[00:16:33.420 --> 00:16:34.420]  凡相信他的人
[00:16:34.420 --> 00:16:35.420]  不僅值得他賜命
[00:16:35.420 --> 00:16:38.420]  加上聖靈的能力
[00:16:38.420 --> 00:16:39.420]  要我們知罪
[00:16:39.420 --> 00:16:41.420]  這真是很好的
[00:16:41.420 --> 00:16:45.420]  並且讓我們有能力過聖潔的生活
[00:16:45.420 --> 00:16:47.420]  不斷建立我們的生命
[00:16:47.420 --> 00:16:49.420]  這是莫大的福分
[00:16:49.420 --> 00:16:51.420]  而約翰看到了這個見證
[00:16:51.420 --> 00:16:54.420]  所以他的工作是什麼呢?
[00:16:54.420 --> 00:16:56.420]  他的工作其實很輕
[00:16:56.420 --> 00:16:57.420]  我只是洗禮
[00:16:57.420 --> 00:16:59.420]  我是用水來洗
[00:16:59.420 --> 00:17:01.420]  是外面為了預備人
[00:17:01.420 --> 00:17:06.420]  將來接受這位用聖靈施洗的尼塞亞
[00:17:06.420 --> 00:17:08.420]  這位就是耶穌基督
[00:17:08.420 --> 00:17:09.420]  所以他戒定
[00:17:09.420 --> 00:17:10.420]  不過在這裡
[00:17:10.420 --> 00:17:12.420]  我想大家不要戒定一下
[00:17:12.420 --> 00:17:14.420]  我們今天也洗禮
[00:17:14.420 --> 00:17:16.420]  但這個洗禮和約翰施洗不同
[00:17:16.420 --> 00:17:19.420]  約翰施洗是耶穌基督的開路先鋒
[00:17:19.420 --> 00:17:21.420]  為要人預備悔改的心
[00:17:21.420 --> 00:17:23.420]  接受耶穌基督
[00:17:23.420 --> 00:17:24.420]  新約的信徒
[00:17:24.420 --> 00:17:27.420]  我們是在耶穌基督的名下
[00:17:27.420 --> 00:17:29.420]  三位一體的名裡面
[00:17:29.420 --> 00:17:31.420]  聖父、聖子的名
[00:17:31.420 --> 00:17:33.420]  我們受洗歸入基督
[00:17:33.420 --> 00:17:34.420]  所以是不同的
[00:17:34.420 --> 00:17:36.420]  但約翰知道自己的身份是什麼
[00:17:36.420 --> 00:17:37.420]  他就說
[00:17:37.420 --> 00:17:40.420]  我如今來這裡施洗
[00:17:40.420 --> 00:17:42.420]  為要使祂顯明
[00:17:42.420 --> 00:17:43.420]  以色列人
[00:17:43.420 --> 00:17:45.420]  去讓大家知道
[00:17:45.420 --> 00:17:46.420]  你想想
[00:17:46.420 --> 00:17:49.420]  施洗約翰的一生他做什麼呢?
[00:17:49.420 --> 00:17:51.420]  他就是一件事
[00:17:51.420 --> 00:17:52.420]  他專心一意
[00:17:52.420 --> 00:17:55.420]  他的生命就好像一個箭嘴
[00:17:55.420 --> 00:17:57.420]  有人來到指向耶穌基督
[00:17:57.420 --> 00:17:59.420]  約翰是神的羔羊
[00:17:59.420 --> 00:18:02.420]  他覺得自己的身份很卑微
[00:18:02.420 --> 00:18:03.420]  不值得一提
[00:18:03.420 --> 00:18:05.420]  他只是一個箭嘴
[00:18:05.420 --> 00:18:06.420]  不要人去到他那裡
[00:18:06.420 --> 00:18:10.420]  而是要人去到耶穌基督那裡
[00:18:10.420 --> 00:18:13.420]  我不知道大家在你的生命裡
[00:18:13.420 --> 00:18:16.420]  我們經歷過福音的好處
[00:18:16.420 --> 00:18:18.420]  但好像我剛才說到
[00:18:18.420 --> 00:18:21.420]  我們會不會成為了一個生命
[00:18:21.420 --> 00:18:22.420]  有一個使命
[00:18:22.420 --> 00:18:25.420]  我們經常將福音的好處
[00:18:25.420 --> 00:18:27.420]  寓意別人分享
[00:18:27.420 --> 00:18:28.420]  分享得到
[00:18:28.420 --> 00:18:30.420]  我們就像箭嘴一樣
[00:18:30.420 --> 00:18:31.420]  當別人看到我們的時候
[00:18:31.420 --> 00:18:33.420]  我們總會有隻手
[00:18:33.420 --> 00:18:35.420]  總會有個箭嘴指向耶穌基督
[00:18:35.420 --> 00:18:36.420]  或者直著我們的口
[00:18:36.420 --> 00:18:38.420]  或者直著我們的行為
