
[00:00:00.000 --> 00:00:11.520]  今日我講的題目是《十全十美》的家庭
[00:02:02.300 --> 00:02:04.600]  它原意是以七個最根本的罪
[00:02:04.600 --> 00:02:06.200]  根源性的罪
[00:02:06.200 --> 00:02:07.400]  根源性的罪
[00:02:07.400 --> 00:02:11.200]  今天所講的題目應該是屬於
[00:02:11.200 --> 00:02:14.600]  哪一個是七罪宗當中的第幾點?
[00:02:14.600 --> 00:02:18.100]  那麼我們今天講到的題目是屬於七個罪宗的第幾點?
[00:02:18.100 --> 00:02:19.200]  第五嘛
[00:02:19.200 --> 00:02:20.000]  第五嗎?
[00:02:20.000 --> 00:02:20.800]  情慾啊
[00:02:20.800 --> 00:02:21.600]  情慾啊
[00:02:21.600 --> 00:02:23.500]  情慾是對照哪一屆?
[00:02:23.500 --> 00:02:25.600]  情慾對照哪一個屆呢?
[00:02:25.600 --> 00:02:27.000]  不可兼盈
[00:02:27.000 --> 00:02:28.600]  就是不可兼盈
[00:02:28.600 --> 00:02:30.600]  上個禮拜講不可殺人,記得嗎?
[00:02:30.600 --> 00:02:32.600]  上個禮拜我們講的是不可殺人,還記得嗎?
[00:02:32.600 --> 00:02:33.900]  文意調查
[00:02:33.900 --> 00:02:38.400]  上個禮拜到今天,你殺了多少個人?
[00:02:38.400 --> 00:02:40.800]  上個禮拜到現在,請問你殺了多少人?
[00:02:40.800 --> 00:02:42.300]  坦白從寬
[00:02:42.300 --> 00:02:44.300]  坦白從寬
[00:02:44.300 --> 00:02:45.600]  知不知道什麼叫殺人?
[00:02:45.600 --> 00:02:46.400]  有沒有殺人?
[00:02:46.400 --> 00:02:47.600]  知不知道什麼叫殺人?
[00:02:47.600 --> 00:02:50.200]  知不知道什麼叫殺人?
[00:02:50.200 --> 00:02:51.400]  聽到就知道是什麼?
[00:02:51.400 --> 00:02:52.600]  聽到就知道是什麼?
[00:02:52.600 --> 00:02:53.800]  懷怒
[00:02:53.800 --> 00:02:55.000]  懷恨,是不是?
[00:02:55.000 --> 00:02:56.000]  懷怒懷恨,對不對?
[00:02:56.000 --> 00:02:59.000]  我沒有懷恨於人,我懷恨於自己而已
[00:02:59.000 --> 00:03:01.000]  你說我沒有懷恨於人,我懷恨於自己
[00:03:01.000 --> 00:03:02.200]  你自己不是人嗎?
[00:03:02.200 --> 00:03:03.000]  你自己是不是人?
[00:03:03.000 --> 00:03:04.000]  你不是殺了你自己嗎?
[00:03:04.000 --> 00:03:04.800]  你不是殺了你自己嗎?
[00:03:04.800 --> 00:03:06.200]  你殺了你自己多少次?
[00:03:06.200 --> 00:03:09.600]  你殺了自己多少次?
[00:03:09.600 --> 00:03:10.800]  再上來
[00:03:10.800 --> 00:03:12.800]  這裡還有一個我們不知道
[00:03:12.800 --> 00:03:14.800]  懶散也是罪嗎?
[00:03:14.800 --> 00:03:15.800]  這裡有一個你可能不知道
[00:03:15.800 --> 00:03:17.400]  懶散也是罪嗎?
[00:03:17.400 --> 00:03:18.600]  是的,懶散也是罪
[00:03:18.600 --> 00:03:20.400]  是的,懶散也是罪
[00:03:20.400 --> 00:03:24.000]  那懶散是哪一個界面對照的?
[00:03:24.000 --> 00:03:26.000]  那麼懶散是對照哪一個界面呢?
[00:03:26.000 --> 00:03:27.600]  這是考IQ題
[00:03:27.600 --> 00:03:30.400]  這考的是你的IQ,就是腦筋急轉彎
[00:03:30.400 --> 00:03:32.400]  有沒有聽到?
[00:03:32.400 --> 00:03:33.400]  有沒有聽到?
[00:03:33.400 --> 00:03:35.200]  應該是當手安息日
[00:03:35.200 --> 00:03:36.800]  你說這是當手安息日
[00:03:36.800 --> 00:03:37.800]  有沒有搞錯?
[00:03:37.800 --> 00:03:39.400]  安息日是不用做事,懶散
[00:03:39.400 --> 00:03:41.400]  怎麼會是懶散?
[00:03:41.400 --> 00:03:43.400]  怎麼會搞錯?公司說不需要幹活
[00:03:43.400 --> 00:03:45.200]  那就是懶散嗎?
[00:03:45.200 --> 00:03:47.800]  就是這樣,六日要做什麼?
[00:03:47.800 --> 00:03:49.200]  六日要幹嘛?
[00:03:49.200 --> 00:03:50.600]  勤勞,要勤勞
[00:03:50.600 --> 00:03:51.600]  做你的工作,是不是?
[00:03:51.600 --> 00:03:53.000]  做你的工作,對不對?
[00:03:53.000 --> 00:03:56.400]  所以解決懶散就是六日要勤勞
[00:03:56.400 --> 00:03:58.200]  所以解決懶散就是六日要勤勞
[00:03:58.200 --> 00:03:59.200]  七日都不做事
[00:03:59.200 --> 00:04:00.600]  七日可以不做事
[00:04:00.600 --> 00:04:02.200]  七日都躺平,這就叫做懶散
[00:04:02.200 --> 00:04:04.200]  如果七天都躺平了,就叫做懶散
[00:04:04.200 --> 00:04:07.400]  第七天躺平
[00:04:07.400 --> 00:04:08.400]  第七天躺平
[00:04:08.400 --> 00:04:09.400]  是情有可原
[00:04:09.400 --> 00:04:10.400]  是情有可原
[00:04:10.400 --> 00:04:11.400]  休息者這個叫做
[00:04:11.400 --> 00:04:12.400]  因為這是叫休息
[00:04:12.400 --> 00:04:13.400]  好了
[00:04:13.400 --> 00:04:17.400]  罪為什麼這麼要人命呢?
[00:04:17.400 --> 00:04:19.400]  罪為什麼那麼要人命呢?
[00:04:19.400 --> 00:04:23.400]  這個七宗罪,七罪宗的英文叫
[00:04:23.400 --> 00:04:25.400]  Seven Deadly Sins
[00:04:25.400 --> 00:04:27.400]  七樣要人命的罪
[00:04:27.400 --> 00:04:29.400]  這個七宗罪,或者說七罪宗的英文叫
[00:04:29.400 --> 00:04:31.400]  Seven Deadly Sins
[00:04:31.400 --> 00:04:32.400]  因為罪是破壞規矩
[00:04:32.400 --> 00:04:34.400]  因為罪是破壞了規矩
[00:04:34.400 --> 00:04:38.400]  還有罪,不單止破壞規矩
[00:04:38.400 --> 00:04:41.400]  它是傷了上主的心,上帝的心
[00:04:41.400 --> 00:04:44.400]  並且罪是傷了上帝的心,上主的心
[00:04:44.400 --> 00:04:46.400]  罪不單止是破壞規矩
[00:04:46.400 --> 00:04:48.400]  罪不單止是破壞規矩
[00:04:48.400 --> 00:04:50.400]  是破壞上帝的心
[00:04:50.400 --> 00:04:52.400]  是破壞上帝的心
[00:04:52.400 --> 00:04:53.400]  傷了上主的心
[00:04:53.400 --> 00:04:54.400]  是傷了上主的心
[00:04:54.400 --> 00:04:57.400]  還有,它傷害了你自己
[00:04:57.400 --> 00:04:59.400]  還有,它傷害了你自己
[00:04:59.400 --> 00:05:02.400]  這個不可殺人也傷害了自己
[00:05:02.400 --> 00:05:04.400]  我們等下會說,不可殺人也傷害自己
[00:05:04.400 --> 00:05:06.400]  奸淫也傷害自己
[00:05:06.400 --> 00:05:08.400]  奸淫也傷害自己
[00:05:08.400 --> 00:05:13.400]  還有,罪是奴役你的
[00:05:13.400 --> 00:05:16.400]  還有一個最要命的地方是它奴役你
[00:05:16.400 --> 00:05:18.400]  奴役你的身體和靈魂
[00:05:18.400 --> 00:05:20.400]  奴役你的身體和靈魂
[00:05:20.400 --> 00:05:24.400]  還有,犯了罪就是找死
[00:05:24.400 --> 00:05:26.400]  犯了罪就是找死
[00:05:26.400 --> 00:05:28.400]  找死
[00:05:28.400 --> 00:05:30.400]  找死
[00:05:30.400 --> 00:05:33.400]  說中文怎麼說,考它
[00:05:33.400 --> 00:05:38.400]  自己什麼
[00:05:38.400 --> 00:05:40.400]  自己什麼
[00:05:40.400 --> 00:05:45.400]  自己拿來,自己拿來,找死
[00:05:45.400 --> 00:05:48.400]  可以說中文沒國語那麼好
[00:05:48.400 --> 00:05:50.400]  找死好一點,是嗎
[00:05:50.400 --> 00:05:51.400]  就是找死
[00:05:51.400 --> 00:05:52.400]  就是死,是嗎
[00:05:52.400 --> 00:05:53.400]  就是死,是嗎
[00:05:53.400 --> 00:05:55.400]  這個不用反抗
[00:05:55.400 --> 00:05:58.400]  剛剛讀完十誡的引言
[00:05:58.400 --> 00:06:00.400]  剛剛讀完十誡的引言
[00:06:00.400 --> 00:06:05.400]  上主已經將你從埃及圍奴之家領出來
[00:06:05.400 --> 00:06:10.400]  上主已經把你從埃及地圍奴之家領出來
[00:06:10.400 --> 00:06:12.400]  第一屆
[00:06:12.400 --> 00:06:13.400]  這是第一屆
[00:06:13.400 --> 00:06:16.400]  他是我們的耶和華,我們的上帝
[00:06:16.400 --> 00:06:20.400]  他是將我們從圍奴之家,就是哪一屆
[00:06:20.400 --> 00:06:21.400]  埃及領出來
[00:06:21.400 --> 00:06:26.400]  我們的神,我們的上帝是把我們從埃及圍奴之家領出來
[00:06:26.400 --> 00:06:29.400]  十誡告訴我們我們已經自由了
[00:06:29.400 --> 00:06:31.400]  十誡告訴我們我們已經自由了
[00:06:31.400 --> 00:06:32.400]  釋放了
[00:06:32.400 --> 00:06:33.400]  已經釋放了
[00:06:33.400 --> 00:06:34.400]  解放了
[00:06:34.400 --> 00:06:36.400]  已經解放了
[00:06:36.400 --> 00:06:38.400]  我們已經蒙了救贖
[00:06:38.400 --> 00:06:39.400]  我們已經蒙了救贖
[00:06:39.400 --> 00:06:41.400]  是從埃及圍奴之家
[00:06:41.400 --> 00:06:43.400]  是從埃及圍奴之家
[00:06:43.400 --> 00:06:45.400]  從罪惡的捆綁
[00:06:45.400 --> 00:06:46.400]  從罪惡的捆綁
[00:06:46.400 --> 00:06:49.400]  從身體和靈魂的奴役當中解放出來
[00:06:49.400 --> 00:06:52.400]  從身體和靈魂的奴役當中解救出來
[00:06:52.400 --> 00:06:54.400]  所以今天的主題就是姦淫
[00:06:54.400 --> 00:06:56.400]  所以今天的主題是講姦淫
[00:06:56.400 --> 00:06:57.400]  是否不可姦淫
[00:06:57.400 --> 00:06:58.400]  不可姦淫
[00:06:58.400 --> 00:06:59.400]  不可姦淫
[00:06:59.400 --> 00:07:00.400]  不可姦淫
[00:07:00.400 --> 00:07:01.400]  不是姦淫
[00:07:01.400 --> 00:07:05.400]  所以你已經從情慾當中被釋放出來了
[00:07:05.400 --> 00:07:08.400]  所以你已經從情慾當中被釋放出來了
[00:07:08.400 --> 00:07:09.400]  你的主人再不是情慾了
[00:07:09.400 --> 00:07:11.400]  你的主人不再是情慾
[00:07:11.400 --> 00:07:12.400]  就是說你可以不犯罪了
[00:07:12.400 --> 00:07:14.400]  就是說你可以不犯罪
[00:07:14.400 --> 00:07:19.400]  你可以不再受肉體的情慾所遏制
[00:07:19.400 --> 00:07:23.400]  你可以不再受肉體情慾的遏制
[00:07:23.400 --> 00:07:26.400]  所以這一屆叫做不可姦淫
[00:07:26.400 --> 00:07:29.400]  所以這一屆叫做不可姦淫
[00:07:29.400 --> 00:07:32.400]  不可姦淫就是要劃清界線
[00:07:32.400 --> 00:07:35.400]  不可姦淫就是要指劃清界線
[00:07:35.400 --> 00:07:36.400]  這個字很嚴重
[00:07:36.400 --> 00:07:37.400]  劃清界線
[00:07:37.400 --> 00:07:38.400]  這個詞很嚴重
[00:07:38.400 --> 00:07:39.400]  劃清界線對不對
[00:07:39.400 --> 00:07:43.400]  有些人覺得這個字很嚴重
[00:07:43.400 --> 00:07:44.400]  有人覺得這個字很嚴重
[00:07:44.400 --> 00:07:49.400]  講香港話的人就不覺得這麼嚴重
[00:07:49.400 --> 00:07:52.400]  講廣東話的人覺得並不是這麼嚴重
[00:07:52.400 --> 00:07:53.400]  說普通話的
[00:07:53.400 --> 00:07:55.400]  講廣東話的
[00:07:55.400 --> 00:07:57.400]  好像我這個年紀的
[00:07:57.400 --> 00:07:58.400]  好像我這麼年紀的
[00:07:58.400 --> 00:07:59.400]  就很緊張
[00:07:59.400 --> 00:08:00.400]  就很緊張
[00:08:00.400 --> 00:08:02.400]  大家知不知道我在講什麼
[00:08:02.400 --> 00:08:06.400]  大家知不知道我在講什麼
[00:08:06.400 --> 00:08:07.400]  你不知道
[00:08:07.400 --> 00:08:08.400]  不要緊
[00:08:08.400 --> 00:08:09.400]  你還年輕
[00:08:09.400 --> 00:08:12.400]  就是你們還很年輕
[00:08:12.400 --> 00:08:13.400]  你知不知道
[00:08:13.400 --> 00:08:14.400]  我知道
[00:08:14.400 --> 00:08:17.400]  你知道就行了
[00:08:17.400 --> 00:08:19.400]  你有沒有劃清界線過
[00:08:19.400 --> 00:08:21.400]  有沒有試過劃清界線
[00:08:21.400 --> 00:08:26.400]  我問他就不是問你
[00:08:26.400 --> 00:08:33.400]  把性和情慾劃分過界線
[00:08:33.400 --> 00:08:35.400]  就是將性和情慾劃分界線
[00:08:35.400 --> 00:08:37.400]  性是上帝的禮物
[00:08:37.400 --> 00:08:39.400]  性是上帝給的禮物
[00:08:39.400 --> 00:08:40.400]  是好的
[00:08:40.400 --> 00:08:41.400]  是好的
[00:08:41.400 --> 00:08:43.400]  是給我們每一個人享受的
[00:08:43.400 --> 00:08:47.400]  是給我們每一個人享受的
[00:08:47.400 --> 00:08:51.400]  是給我們夫妻二人成為一體
[00:08:51.400 --> 00:08:53.400]  是我們夫妻二人成為一體
[00:08:53.400 --> 00:08:54.400]  無私的
[00:08:54.400 --> 00:08:55.400]  是無私的
[00:08:55.400 --> 00:09:00.400]  還有在婚姻裏面彼此交付的歡喜快樂
[00:09:00.400 --> 00:09:04.400]  是婚姻中彼此交互的歡喜快樂
[00:09:04.400 --> 00:09:06.400]  所以是一個好的
[00:09:06.400 --> 00:09:07.400]  是一個好的
[00:09:07.400 --> 00:09:08.400]  性是好的
[00:09:08.400 --> 00:09:09.400]  性是好的
[00:09:09.400 --> 00:09:13.400]  所以人之初性本是性
[00:09:13.400 --> 00:09:15.400]  就不是這個意思
[00:09:15.400 --> 00:09:19.400]  人之初這個性都是滿善的
[00:09:19.400 --> 00:09:21.400]  所以人之初性本上這個性
[00:09:21.400 --> 00:09:23.400]  也可以只做性就是性
[00:09:23.400 --> 00:09:27.400]  不是可以只做我們這個意思
[00:09:27.400 --> 00:09:29.400]  三次經不是這個意思
[00:09:29.400 --> 00:09:31.400]  人之初人性是善的
[00:09:31.400 --> 00:09:32.400]  不過正經告訴你
[00:09:32.400 --> 00:09:34.400]  人之初性都是善的
[00:09:34.400 --> 00:09:36.400]  所以聖經告訴我們說
[00:09:36.400 --> 00:09:38.400]  人之初性本上這個性表示
[00:09:38.400 --> 00:09:41.400]  性愛的性也是好的
[00:09:41.400 --> 00:09:50.400]  所以性是要你自己先付出的
[00:09:50.400 --> 00:09:56.400]  所以性是你自己要先付出
[00:09:56.400 --> 00:09:59.400]  但是不受約束的情慾是怎樣呢
[00:09:59.400 --> 00:10:02.400]  但是不受約束的情慾是什麼樣呢
[00:10:02.400 --> 00:10:03.400]  是扭曲了性
[00:10:03.400 --> 00:10:05.400]  是把性扭曲了
[00:10:05.400 --> 00:10:06.400]  變了樣
[00:10:06.400 --> 00:10:09.400]  是變了樣的
[00:10:09.400 --> 00:10:12.400]  這個扭曲了的性就是自私的
[00:10:12.400 --> 00:10:13.400]  自我中心的
[00:10:13.400 --> 00:10:15.400]  這個扭曲的性是自私的
[00:10:15.400 --> 00:10:16.400]  是自我為中心的
[00:10:16.400 --> 00:10:19.400]  將第二個人對方變做一個工具
[00:10:19.400 --> 00:10:22.400]  將第二個者或別人變成一個工具
[00:10:22.400 --> 00:10:29.400]  所以在一本書叫做《破七宗罪》的書裡面
[00:10:29.400 --> 00:10:30.400]  作者這樣說
[00:10:30.400 --> 00:10:34.400]  他說情慾和性是不同的
[00:10:34.400 --> 00:10:36.400]  有一本書叫《破七宗罪》
[00:10:36.400 --> 00:10:37.400]  那個作者是這樣講的
[00:10:37.400 --> 00:10:38.400]  情慾和性是不同的
[00:10:38.400 --> 00:10:41.400]  情慾就是要征服別人
[00:10:41.400 --> 00:10:42.400]  性呢
[00:10:42.400 --> 00:10:44.400]  如果是在婚姻裡面的異人成為一體
[00:10:44.400 --> 00:10:45.400]  那麼性呢
[00:10:45.400 --> 00:10:47.400]  如果是婚姻中的二人成為一體呢
[00:10:47.400 --> 00:10:51.400]  是自己交付出來的
[00:10:51.400 --> 00:10:54.400]  所以情慾是要佔有的
[00:10:54.400 --> 00:10:56.400]  所以情慾是要佔有的
[00:10:56.400 --> 00:10:58.400]  是關乎人肉體的滿足的
[00:10:58.400 --> 00:11:00.400]  是關乎人肉體的滿足
[00:11:00.400 --> 00:11:01.400]  自我滿足
[00:11:01.400 --> 00:11:02.400]  是我自我的滿足
[00:11:02.400 --> 00:11:04.400]  不是滿足對方
[00:11:04.400 --> 00:11:07.400]  將第二個人當作發洩情慾的對象
[00:11:07.400 --> 00:11:10.400]  將第二個人當作發洩情慾的對象
[00:11:10.400 --> 00:11:14.400]  所以我們需要保護婚姻的關係
[00:11:14.400 --> 00:11:16.400]  所以我們才要保護婚姻的關係
[00:11:16.400 --> 00:11:19.400]  為什麼這個題目叫做保守你的婚姻呢
[00:11:19.400 --> 00:11:21.400]  為什麼這個題目叫保守你的婚姻呢
[00:11:21.400 --> 00:11:27.400]  為什麼用這個不可兼任這條格來講要保守婚姻呢
[00:11:27.400 --> 00:11:30.400]  為什麼要用不可兼任這條誡命來講保守你的婚姻呢
[00:11:30.400 --> 00:11:36.400]  我們要將性的關係限於婚姻的盟約裡面
[00:11:36.400 --> 00:11:40.400]  我們要將性的關係限於婚姻的盟約之內
[00:11:40.400 --> 00:11:41.400]  我們要將性的關係限於婚姻的盟約之內
[00:11:41.400 --> 00:11:47.400]  我相信大家大部分都結過婚了
[00:11:47.400 --> 00:11:50.400]  我相信大家大部分都結過婚了
[00:11:50.400 --> 00:11:52.400]  你明白這件事了
[00:11:52.400 --> 00:11:53.400]  你明白這件事了
[00:11:53.400 --> 00:11:56.400]  從此不可兼任這條誡命
[00:11:56.400 --> 00:11:58.400]  從此不可兼任這條誡命
[00:11:58.400 --> 00:12:00.400]  是應該保護婦女的
[00:12:00.400 --> 00:12:01.400]  是應該保護婦女的
[00:12:01.400 --> 00:12:03.400]  因為婦女當時沒有社會地位
[00:12:03.400 --> 00:12:05.400]  因為婦女當時沒有社會地位
[00:12:05.400 --> 00:12:08.400]  所以會被人當作一個物件
[00:12:08.400 --> 00:12:10.400]  所以會被人當作一個物件
[00:12:10.400 --> 00:12:14.400]  所以第十誡說不可貪戀人的妻子
[00:12:14.400 --> 00:12:16.400]  所以第十誡說不可貪戀別人的妻子
[00:12:16.400 --> 00:12:19.400]  將她從別人的房屋放在一起
[00:12:19.400 --> 00:12:22.400]  將她和別人的房屋對對等地擺在一起
[00:12:22.400 --> 00:12:23.400]  將她和別人的房屋對對等地擺在一起
[00:12:23.400 --> 00:12:24.400]  將她和別人的房屋對對等地擺在一起
[00:12:24.400 --> 00:12:25.400]  將她和別人的房屋對對等地擺在一起
[00:12:25.400 --> 00:12:26.400]  將她和別人的房屋對對等地擺在一起
[00:12:26.400 --> 00:12:27.400]  將她和別人的房屋對對等地擺在一起
[00:12:27.400 --> 00:12:28.400]  將她和別人的房屋對對等地擺在一起
[00:12:28.400 --> 00:12:29.400]  將她和別人的房屋對對等地擺在一起
[00:12:29.400 --> 00:12:35.400]  將她和別人的房屋對得起
[00:12:35.400 --> 00:12:36.400]  將她和別人的房屋對得起
[00:12:36.400 --> 00:12:37.400]  將她和別人的房屋對得起
[00:12:37.400 --> 00:12:38.400]  將她和別人的房屋對得起
[00:12:38.400 --> 00:12:39.400]  將她和別人的房屋對得起
[00:12:39.400 --> 00:12:40.400]  將她和別人的房屋對得起
[00:12:40.400 --> 00:12:41.400]  將她和別人的房屋對得起
[00:12:41.400 --> 00:12:42.400]  將她和別人的房屋對得起
[00:12:42.400 --> 00:12:43.400]  將她和別人的房屋對得起
[00:12:43.400 --> 00:12:44.400]  將她和別人的房屋對得起
[00:12:44.400 --> 00:12:45.400]  將她和別人的房屋對得起
[00:12:45.400 --> 00:12:46.400]  將她和別人的房屋對得起
[00:12:46.400 --> 00:12:47.400]  將她和別人的房屋對得起
[00:12:47.400 --> 00:12:48.400]  將她和別人的房屋對得起
[00:12:48.400 --> 00:12:49.400]  將她和別人的房屋對得起
[00:12:49.400 --> 00:12:59.400]  將她和別人的房屋對得起
[00:12:59.400 --> 00:13:00.400]  將她和別人的房屋對得起
[00:13:00.400 --> 00:13:01.400]  將她和別人的房屋對得起
[00:13:01.400 --> 00:13:02.400]  將她和別人的房屋對得起
[00:13:02.400 --> 00:13:03.400]  將她和別人的房屋對得起
[00:13:03.400 --> 00:13:04.400]  將她和別人的房屋對得起
[00:13:04.400 --> 00:13:05.400]  將她和別人的房屋對得起
[00:13:05.400 --> 00:13:06.400]  將她和別人的房屋對得起
[00:13:06.400 --> 00:13:07.400]  將她和別人的房屋對得起
[00:13:07.400 --> 00:13:08.400]  將她和別人的房屋對得起
[00:13:08.400 --> 00:13:09.400]  將她和別人的房屋對得起
[00:13:09.400 --> 00:13:10.400]  將她和別人的房屋對得起
[00:13:10.400 --> 00:13:11.400]  將她和別人的房屋對得起
[00:13:11.400 --> 00:13:12.400]  將她和別人的房屋對得起
[00:13:12.400 --> 00:13:13.400]  將她和別人的房屋對得起
[00:13:13.400 --> 00:13:19.400]  將她和別人的房屋對得起
[00:13:19.400 --> 00:13:20.400]  將她和別人的房屋對得起
[00:13:20.400 --> 00:13:21.400]  將她和別人的房屋對得起
[00:13:21.400 --> 00:13:22.400]  將她和別人的房屋對得起
[00:13:22.400 --> 00:13:23.400]  將她和別人的房屋對得起
[00:13:23.400 --> 00:13:24.400]  將她和別人的房屋對得起
[00:13:24.400 --> 00:13:25.400]  將她和別人的房屋對得起
[00:13:25.400 --> 00:13:26.400]  將她和別人的房屋對得起
[00:13:26.400 --> 00:13:27.400]  將她和別人的房屋對得起
[00:13:27.400 --> 00:13:28.400]  將她和別人的房屋對得起
[00:13:28.400 --> 00:13:29.400]  將她和別人的房屋對得起
[00:13:29.400 --> 00:13:30.400]  將她和別人的房屋對得起
[00:13:30.400 --> 00:13:31.400]  將她和別人的房屋對得起
[00:13:31.400 --> 00:13:32.400]  將她和別人的房屋對得起
[00:13:32.400 --> 00:13:33.400]  將她和別人的房屋對得起
[00:13:33.400 --> 00:13:43.400]  將她和別人的房屋對得起
[00:13:43.400 --> 00:13:44.400]  將她和別人的房屋對得起
[00:13:44.400 --> 00:13:45.400]  將她和別人的房屋對得起
[00:13:45.400 --> 00:13:46.400]  將她和別人的房屋對得起
[00:13:46.400 --> 00:13:47.400]  將她和別人的房屋對得起
[00:13:47.400 --> 00:13:48.400]  將她和別人的房屋對得起
[00:13:48.400 --> 00:13:49.400]  將她和別人的房屋對得起
[00:13:49.400 --> 00:13:50.400]  將她和別人的房屋對得起
[00:13:50.400 --> 00:13:51.400]  將她和別人的房屋對得起
[00:13:51.400 --> 00:13:52.400]  將她和別人的房屋對得起
[00:13:52.400 --> 00:13:53.400]  將她和別人的房屋對得起
[00:13:53.400 --> 00:13:54.400]  將她和別人的房屋對得起
[00:13:54.400 --> 00:13:55.400]  將她和別人的房屋對得起
[00:13:55.400 --> 00:13:56.400]  將她和別人的房屋對得起
[00:13:56.400 --> 00:13:57.400]  將她和別人的房屋對得起
[00:13:57.400 --> 00:14:03.400]  將她和別人的房屋對得起
[00:14:03.400 --> 00:14:04.400]  將她和別人的房屋對得起
[00:14:04.400 --> 00:14:05.400]  將她和別人的房屋對得起
[00:14:05.400 --> 00:14:06.400]  將她和別人的房屋對得起
[00:14:06.400 --> 00:14:07.400]  將她和別人的房屋對得起
[00:14:07.400 --> 00:14:08.400]  將她和別人的房屋對得起
[00:14:08.400 --> 00:14:09.400]  將她和別人的房屋對得起
[00:14:09.400 --> 00:14:10.400]  將她和別人的房屋對得起
[00:14:10.400 --> 00:14:11.400]  將她和別人的房屋對得起
[00:14:11.400 --> 00:14:12.400]  將她和別人的房屋對得起
[00:14:12.400 --> 00:14:13.400]  將她和別人的房屋對得起
[00:14:13.400 --> 00:14:14.400]  將她和別人的房屋對得起
[00:14:14.400 --> 00:14:15.400]  將她和別人的房屋對得起
[00:14:15.400 --> 00:14:16.400]  將她和別人的房屋對得起
[00:14:16.400 --> 00:14:17.400]  將她和別人的房屋對得起
[00:14:17.400 --> 00:14:27.400]  將她和別人的房屋對得起
[00:14:27.400 --> 00:14:28.400]  將她和別人的房屋對得起
[00:14:28.400 --> 00:14:29.400]  將她和別人的房屋對得起
[00:14:29.400 --> 00:14:30.400]  將她和別人的房屋對得起
[00:14:30.400 --> 00:14:31.400]  將她和別人的房屋對得起
[00:14:31.400 --> 00:14:32.400]  將她和別人的房屋對得起
[00:14:32.400 --> 00:14:33.400]  將她和別人的房屋對得起
[00:14:33.400 --> 00:14:34.400]  將她和別人的房屋對得起
[00:14:34.400 --> 00:14:35.400]  將她和別人的房屋對得起
[00:14:35.400 --> 00:14:36.400]  將她和別人的房屋對得起
[00:14:36.400 --> 00:14:37.400]  將她和別人的房屋對得起
[00:14:37.400 --> 00:14:38.400]  將她和別人的房屋對得起
[00:14:38.400 --> 00:14:39.400]  將她和別人的房屋對得起
[00:14:39.400 --> 00:14:40.400]  將她和別人的房屋對得起
[00:14:40.400 --> 00:14:41.400]  將她和別人的房屋對得起
[00:14:41.400 --> 00:14:47.400]  將她和別人的房屋對得起
[00:14:47.400 --> 00:14:48.400]  將她和別人的房屋對得起
[00:14:48.400 --> 00:14:49.400]  將她和別人的房屋對得起
[00:14:49.400 --> 00:14:50.400]  將她和別人的房屋對得起
[00:14:50.400 --> 00:14:51.400]  將她和別人的房屋對得起
[00:14:51.400 --> 00:14:52.400]  將她和別人的房屋對得起
[00:14:52.400 --> 00:14:53.400]  將她和別人的房屋對得起
[00:14:53.400 --> 00:14:54.400]  將她和別人的房屋對得起
