
[00:00:00.000 --> 00:00:04.800]  主一段的聖經在馬太福音第28章第5到第6節
[00:04:50.080 --> 00:04:53.080]  不但是別人的罪債與疾病
[00:04:53.080 --> 00:04:55.980]  更是你我的罪債
[00:04:55.980 --> 00:04:58.480]  我們看見耶穌基督在十字架上
[00:04:58.480 --> 00:05:03.040]  已經代替我們承受神對罪惡一切的刑罰
[00:05:03.040 --> 00:05:08.780]  而神所審判過的地方神不會再審判
[00:05:08.780 --> 00:05:13.340]  這爲什麼當主耶穌在十字架上斷氣那一剎那
[00:05:13.340 --> 00:05:19.440]  我們看見聖殿裏的脈子從上到下裂爲兩半
[00:05:19.440 --> 00:05:24.580]  這表明我們與神之間的攔阻已經被除去了
[00:05:24.580 --> 00:05:27.940]  我們的罪已經得到赦免了
[00:05:27.940 --> 00:05:29.940]  Amen
[00:05:29.940 --> 00:05:35.480]  第二我們看見不但我們是藉着耶穌的死我們與神和好
[00:05:35.480 --> 00:05:36.740]  接下來是什麼呢
[00:05:36.740 --> 00:05:40.080]  藉着神兒子的生他的復活
[00:05:40.080 --> 00:05:42.880]  我們可以得救
[00:05:42.880 --> 00:05:43.640]  弟兄姐妹
[00:05:43.640 --> 00:05:47.000]  主耶穌基督的復活太重要了
[00:05:47.000 --> 00:05:52.840]  因爲如果耶穌基督只是爲我們死在十字架上而已
[00:05:52.840 --> 00:05:59.740]  那對我們來講只不過是淚灑黃花悲劇一場不是嗎
[00:05:59.740 --> 00:06:02.940]  但感謝主耶穌基督不但爲我們死
[00:06:02.940 --> 00:06:06.540]  第三天從死裏復活了
[00:06:06.540 --> 00:06:12.340]  主的復活證明了祂有勝過罪惡跟死亡的權柄
[00:06:12.340 --> 00:06:18.940]  在基督耶穌裏面一切罪惡的鎖鏈已經被斷開了
[00:06:18.940 --> 00:06:22.240]  這爲什麼跟着後書第五章十七節我們一同來唸好不好
[00:06:22.240 --> 00:06:27.000]  如果有人在基督裏他就是新造的人
[00:06:27.000 --> 00:06:31.300]  舊事已過都變成新的
[00:06:31.300 --> 00:06:36.780]  無論你過去在多少的黑暗罪惡當中
[00:06:36.780 --> 00:06:41.580]  無論你過去有多少的傷害跟軟弱
[00:06:41.580 --> 00:06:47.940]  只要你選擇在基督裏選擇相信並接受耶穌的救恩
[00:06:47.940 --> 00:06:51.480]  你就是個新造的人
[00:06:51.480 --> 00:06:55.500]  我好喜歡新造的人這個名詞
[00:06:55.500 --> 00:07:01.300]  意思就是好像神最初的創造原創一樣
[00:07:01.300 --> 00:07:03.540]  好像神最初的創造
[00:07:03.540 --> 00:07:07.500]  你知道神創造的最初的創造的時候
[00:07:07.500 --> 00:07:14.380]  他看見亞當夏娃他說聖是美好
[00:07:14.380 --> 00:07:17.200]  神同樣今天在基督裏面
[00:07:17.200 --> 00:07:22.880]  神也要看我們像新造像初創的人一樣
[00:07:22.880 --> 00:07:24.300]  聖爲美好
[00:07:24.300 --> 00:07:26.380]  Hallelujah
[00:07:26.380 --> 00:07:28.380]  就算你說你做了基督徒之後
[00:07:28.380 --> 00:07:30.700]  有時候人還在罪惡當中
[00:07:30.700 --> 00:07:33.240]  但只要你每天迴轉
[00:07:33.240 --> 00:07:35.340]  每天選擇在基督裏
[00:07:35.340 --> 00:07:39.200]  你每天都可以做新造的人
[00:07:39.200 --> 00:07:46.240]  今天你在基督裏面一定要確信你是得救的
[00:07:46.240 --> 00:07:50.000]  你是神用仲價所買出來的
[00:07:50.000 --> 00:07:52.540]  你的生命是屬於神的
[00:07:52.540 --> 00:07:59.340]  沒有任何人能夠把你從神的手中奪取的
[00:07:59.340 --> 00:08:03.700]  主的復活帶給我們得救的確具
[00:08:03.700 --> 00:08:07.140]  第二,主的復活帶給我們得聖的生命
[00:08:07.140 --> 00:08:08.340]  跟我同樣來說
[00:08:08.340 --> 00:08:12.300]  主復活帶給我們得聖的生命
[00:08:12.300 --> 00:08:16.440]  哥倫多後書第二章第十四節這裏怎麼說呢?
[00:08:16.440 --> 00:08:19.740]  這裏說感謝神常率領我們在基督裏誇聖
[00:08:19.740 --> 00:08:25.940]  並藉着我們在各處顯揚那因認識基督而有的香氣
[00:08:25.940 --> 00:08:27.740]  保羅在寫哥倫多後書的時候
[00:08:27.740 --> 00:08:31.400]  其實保羅正面對各樣受逼迫的環境
[00:08:31.400 --> 00:08:34.100]  但他卻說在各樣的環境當中
[00:08:34.100 --> 00:08:38.400]  他仍然在基督裏面誇聖
[00:08:38.400 --> 00:08:40.500]  你知道什麼叫誇聖嗎?
[00:08:40.500 --> 00:08:43.100]  這個誇聖在原文裏面是說
[00:08:43.100 --> 00:08:47.900]  是走在得聖遊行的行列中的意思
[00:08:47.900 --> 00:08:50.600]  是走在一個遊行的得聖的遊行
[00:08:50.600 --> 00:08:52.000]  你走在行列裏面
[00:08:52.000 --> 00:08:54.800]  因爲你在得聖中有份
[00:08:54.800 --> 00:08:59.900]  同樣我們看見今天耶穌基督已經爲我們從死裏復活
[00:08:59.900 --> 00:09:04.000]  得聖一切仇敵的詭計跟攻擊
[00:09:04.000 --> 00:09:06.100]  今天在基督裏面
[00:09:06.100 --> 00:09:08.900]  我們也有份於這個得聖的行列
[00:09:08.900 --> 00:09:13.800]  所以我們可以走在得聖的行列當中宣告得聖
[00:09:13.800 --> 00:09:16.400]  你說牧師怎麼可能呢?
[00:09:16.400 --> 00:09:18.600]  我這麼軟弱
[00:09:18.600 --> 00:09:22.000]  如果這麼來看哥倫多後書第四章第七九非常喜歡的經
[00:09:22.000 --> 00:09:23.300]  我們一統來唸來
[00:09:23.300 --> 00:09:27.000]  我們有這寶貝放在瓦器裏
[00:09:27.000 --> 00:09:30.200]  要寫明這莫大的能力是出於神
[00:09:30.200 --> 00:09:31.600]  不是出於我們
[00:09:31.600 --> 00:09:35.400]  這裏講到說在我們裏面有什麼?
[00:09:35.400 --> 00:09:36.700]  寶貝
[00:09:36.700 --> 00:09:38.700]  我們雖然如同瓦器
[00:09:38.700 --> 00:09:39.100]  沒錯
[00:09:39.100 --> 00:09:40.600]  什麼叫瓦器?
[00:09:40.600 --> 00:09:42.600]  瓦器就是最平凡的
[00:09:42.600 --> 00:09:44.400]  你看在當時的社會
[00:09:44.400 --> 00:09:46.000]  瓦器是最平凡
[00:09:46.000 --> 00:09:47.100]  很脆弱
[00:09:47.100 --> 00:09:48.800]  很容易破碎的器皿
[00:09:48.800 --> 00:09:50.300]  就是我們
[00:09:50.300 --> 00:09:51.800]  從外表來看
[00:09:51.800 --> 00:09:54.100]  我們就像個瓦器一樣
[00:09:54.100 --> 00:09:57.300]  我們跟世界上也沒有什麼不同
[00:09:57.300 --> 00:09:59.200]  但雖然我們像瓦器一樣
[00:09:59.200 --> 00:10:01.400]  但是保羅諾諾諾諾
[00:10:01.400 --> 00:10:03.400]  雖然你是個瓦器
[00:10:03.400 --> 00:10:05.400]  那麼脆弱
[00:10:05.400 --> 00:10:09.400]  但不要忘記在你裏面有個寶貝
[00:10:09.400 --> 00:10:10.900]  這個寶貝是什麼?
[00:10:10.900 --> 00:10:14.900]  這個寶貝保羅是一個出於神的能力
[00:10:14.900 --> 00:10:17.400]  是一個從神而來的能力在我們裏面
[00:10:17.400 --> 00:10:19.500]  什麼能力啊?
[00:10:19.500 --> 00:10:21.400]  如果你仔細讀哥倫多後書第四章
[00:10:21.400 --> 00:10:25.300]  你發現他特別講到主耶穌的死裏復活
[00:10:25.300 --> 00:10:27.700]  你就明白這個能力是什麼能力
[00:10:27.700 --> 00:10:32.800]  是指的叫耶穌從死裏復活的大能
[00:10:32.800 --> 00:10:36.800]  而這個能力不但叫耶穌從死裏復活
[00:10:36.800 --> 00:10:40.600]  這個能力是勝過一切罪惡黑暗的權勢
[00:10:40.600 --> 00:10:43.900]  這個能力是勝過一切仇敵攻擊的權勢
[00:10:43.900 --> 00:10:46.300]  而這個能力今天也住在你我的裏面
[00:10:46.300 --> 00:10:49.100]  Hallelujah!
[00:10:49.100 --> 00:10:51.900]  這爲什麼保羅在哥倫多後書第四章第八節裏面
[00:10:51.900 --> 00:10:54.200]  講到這個能力能夠做些什麼呢?
[00:10:54.200 --> 00:10:58.200]  這是我們四面受敵卻不被困住
[00:10:58.200 --> 00:11:01.800]  心理作難卻不致失望
[00:11:01.800 --> 00:11:04.500]  遭逼迫卻不被丟棄
[00:11:04.500 --> 00:11:07.800]  打倒了卻不致死亡
[00:11:07.800 --> 00:11:11.700]  很喜歡這個經文每一次講到卻太棒了
[00:11:11.700 --> 00:11:14.300]  遇到各樣的難處卻
[00:11:14.300 --> 00:11:16.000]  遇到各樣的難處卻
[00:11:16.000 --> 00:11:20.400]  爲什麼?因爲在主裏面基督裏面我們有個寶貝
[00:11:20.400 --> 00:11:23.500]  無論仇敵在我們生命當中的攻擊有多厲害
[00:11:23.500 --> 00:11:28.200]  在基督裏面我們可以天天向仇敵來誇勝
[00:11:28.200 --> 00:11:30.400]  Hallelujah! Amen!
[00:11:30.400 --> 00:11:35.900]  所以弟兄弟妹永遠不要埋怨你現在的環境
[00:11:35.900 --> 00:11:42.000]  多少時候我看見很多人有一種我叫做受害者的心態
[00:11:42.000 --> 00:11:44.200]  什麼叫受害者的心態?
[00:11:44.200 --> 00:11:47.000]  那就永遠都是責怪別人
[00:11:47.000 --> 00:11:48.600]  永遠責怪環境
[00:11:48.600 --> 00:11:52.100]  都是因爲這個人我才變成這個樣子
[00:11:52.100 --> 00:11:55.500]  都是因爲那個環境我才這樣的受苦
[00:11:55.500 --> 00:11:57.300]  No!No!No!弟兄姐妹
[00:11:57.300 --> 00:12:01.200]  在基督裏面你不是個受害者
[00:12:01.200 --> 00:12:04.200]  你也不可能是個受害者
[00:12:04.200 --> 00:12:07.400]  因爲你的主已經從死裏復活了
[00:12:07.400 --> 00:12:09.500]  他正坐在寶座上
[00:12:09.500 --> 00:12:12.800]  而且他的手正在工作
[00:12:12.800 --> 00:12:15.400]  羅馬書八章二十八節說
[00:12:15.400 --> 00:12:19.400]  我們曉得萬事都互相效力
[00:12:19.400 --> 00:12:21.400]  你知道在原文裏面講到的是
[00:12:21.400 --> 00:12:25.700]  神使萬事互相效力
[00:12:25.700 --> 00:12:28.300]  換句話說神的手正在工作
[00:12:28.300 --> 00:12:30.800]  神的手正在爲你開路
[00:12:30.800 --> 00:12:33.400]  神的手正在帶領來得勝
[00:12:33.400 --> 00:12:35.000]  Hallelujah!
[00:12:35.000 --> 00:12:36.800]  所以你要在每一天
[00:12:36.800 --> 00:12:39.100]  在每一個環境當中
[00:12:39.100 --> 00:12:43.800]  要宣告在基督裏你是個得勝者
[00:12:43.800 --> 00:12:45.600]  Amen!
[00:12:45.600 --> 00:12:47.200]  第三
[00:12:47.200 --> 00:12:50.200]  主復活帶給我們神同在的應許
[00:12:50.200 --> 00:12:51.500]  跟我們說來
[00:12:51.500 --> 00:12:56.400]  主復活帶給我們神同在的應許
[00:12:56.400 --> 00:12:58.700]  約翰福音十四章十六節
[00:12:58.700 --> 00:13:00.600]  主耶穌說我要求父
[00:13:00.600 --> 00:13:03.200]  父就另外賜給你一位寶慧師
[00:13:03.200 --> 00:13:06.600]  叫祂永遠與你們同在
[00:13:06.600 --> 00:13:08.400]  當主耶穌復活昇天之後
[00:13:08.400 --> 00:13:13.800]  祂就拆遣聖靈住在每一個信徒的生命當中
[00:13:13.800 --> 00:13:16.100]  這節經文特別講到聖靈
[00:13:16.100 --> 00:13:19.100]  有兩個 它工作兩個特點
[00:13:19.100 --> 00:13:23.000]  第一個聖靈是我們的寶慧師
[00:13:23.000 --> 00:13:24.100]  聖靈是我們的寶慧師
[00:13:24.100 --> 00:13:26.200]  什麼叫寶慧師
[00:13:26.200 --> 00:13:28.400]  寶慧師有兩種意思
[00:13:28.400 --> 00:13:31.100]  一個就是安慰師
[00:13:31.100 --> 00:13:34.300]  另外一個就是輔導者
[00:13:34.300 --> 00:13:36.500]  換句話說聖靈在我們生命當中的工作
[00:13:36.500 --> 00:13:38.500]  就要在我們人生的道路當中
[00:13:38.500 --> 00:13:39.900]  帶來兩件事情
[00:13:39.900 --> 00:13:42.700]  帶來安慰跟指引
[00:13:42.700 --> 00:13:43.500]  弟兄姐妹
[00:13:43.500 --> 00:13:47.100]  這兩件事情難道不是我們在人生的道路當中
[00:13:47.100 --> 00:13:49.800]  最需要的嗎
[00:13:49.800 --> 00:13:52.100]  多少時候我們在人生的困境當中
[00:13:52.100 --> 00:13:54.500]  不知道何去何從
[00:13:54.500 --> 00:13:57.700]  我們多麼希望有一個人用他的榜輩
[00:13:57.700 --> 00:13:59.300]  來環繞我們
[00:13:59.300 --> 00:14:00.400]  來安慰我們
[00:14:00.400 --> 00:14:02.200]  來扶持我們
[00:14:02.200 --> 00:14:07.200]  而且告訴我們人生前面的道路當如何行
[00:14:07.200 --> 00:14:13.700]  而聖靈就是神放在我們生命當中的安慰師跟輔導者
[00:14:13.700 --> 00:14:16.300]  那你說爲什麼我沒有經歷過呢
[00:14:16.300 --> 00:14:19.800]  那是因爲你從來沒有尋求過他
[00:14:19.800 --> 00:14:21.800]  我看見多少基督徒
[00:14:21.800 --> 00:14:24.900]  接受耶穌基督領受了聖靈之後
[00:14:24.900 --> 00:14:29.700]  就把聖靈冷藏在我們生命的一個角落裏面
[00:14:29.700 --> 00:14:32.200]  我們從來不去求問聖靈
[00:14:32.200 --> 00:14:36.400]  也不懂得花時間聆聽聖靈的聲音
[00:14:36.400 --> 00:14:40.700]  我們總喜歡依靠自己的力量跟經驗來生活
[00:14:40.700 --> 00:14:44.400]  除非我們走到了人生的盡頭
[00:14:44.400 --> 00:14:46.700]  無路可走
[00:14:46.700 --> 00:14:51.300]  否則我們總不會回到神的面前來尋求神
[00:14:51.300 --> 00:14:52.500]  但是世上的弟兄姐妹
[00:14:52.500 --> 00:14:55.200]  你不必走到盡頭的
[00:14:55.200 --> 00:14:58.500]  我在座你不必走到盡頭的
[00:14:58.500 --> 00:15:02.200]  今天神的聖靈就住在你的裏面
[00:15:02.200 --> 00:15:04.500]  祂就是你的安慰師
[00:15:04.500 --> 00:15:06.700]  祂是你的輔導者
[00:15:06.700 --> 00:15:08.400]  只要你向祂祈求
[00:15:08.400 --> 00:15:11.800]  今天祂成爲你的力量跟幫助的
[00:15:11.800 --> 00:15:13.100]  Amen
[00:15:13.100 --> 00:15:14.200]  第二
[00:15:14.200 --> 00:15:18.200]  聖靈永遠與我們同在
[00:15:18.200 --> 00:15:20.000]  聖靈永遠與我們同在
[00:15:20.000 --> 00:15:21.600]  換句話說
[00:15:21.600 --> 00:15:24.400]  神永遠不會離開你
[00:15:24.400 --> 00:15:27.600]  這是很寶貴的應許跟安慰
[00:15:27.600 --> 00:15:31.100]  你知道今天我們人常常就是活在恐懼之中
[00:15:31.100 --> 00:15:34.600]  我們缺乏安全感不是嗎
[00:15:34.600 --> 00:15:37.300]  我們常常害怕萬一
[00:15:37.300 --> 00:15:40.100]  萬一我們走錯了怎麼辦
[00:15:40.100 --> 00:15:43.000]  萬一我們做錯了怎麼辦
[00:15:43.000 --> 00:15:46.800]  我們怕我們會失去所有一切
[00:15:46.800 --> 00:15:50.900]  但今天作爲基督徒有一件事情我們是可以確信的
[00:15:50.900 --> 00:15:54.500]  那就是無論我們人生是成功或失敗
[00:15:54.500 --> 00:15:56.400]  無論我們是剛強跟軟弱
[00:15:56.400 --> 00:16:00.000]  神永遠不會離開我們
[00:16:00.000 --> 00:16:04.100]  神要與我們同在直到永遠
[00:16:04.100 --> 00:16:07.700]  我常說就好像我們做父母的人一樣
[00:16:07.700 --> 00:16:09.100]  我請問你
[00:16:09.100 --> 00:16:13.400]  今天你的兒女再悖逆再軟弱
[00:16:13.400 --> 00:16:18.300]  你會因爲你的兒女的悖逆軟弱你不再愛她嗎
[00:16:18.300 --> 00:16:19.300]  No
[00:16:19.300 --> 00:16:20.500]  你永遠不會
[00:16:20.500 --> 00:16:23.000]  你永遠會愛她的
[00:16:23.000 --> 00:16:26.000]  因爲她是你的兒女嘛
[00:16:26.000 --> 00:16:31.200]  今天連我們這麼平凡的父母都會如此
[00:16:31.200 --> 00:16:33.500]  更何況我們的神
[00:16:33.500 --> 00:16:39.600]  聖經上說我們的神是用永遠的慈愛來愛我們
[00:16:39.600 --> 00:16:42.400]  什麼叫永遠
[00:16:42.400 --> 00:16:44.000]  永遠就是永永遠遠嘛
[00:16:44.000 --> 00:16:45.600]  我常常說
[00:16:45.600 --> 00:16:47.700]  無止境的
[00:16:47.700 --> 00:16:51.200]  神的愛是永遠的愛
[00:16:51.200 --> 00:16:52.700]  永遠不離開我們
[00:16:52.700 --> 00:16:55.700]  永遠不離棄我們
[00:16:55.700 --> 00:16:57.600]  所以今天無論你遇到這樣的環境
[00:16:57.600 --> 00:17:00.700]  你一定要宣告主的同在
[00:17:00.700 --> 00:17:04.100]  好叫你心裏的力量得以剛強起來
[00:17:04.100 --> 00:17:06.100]  Amen
[00:17:06.100 --> 00:17:08.000]  第四
[00:17:08.000 --> 00:17:09.800]  主復活帶給我們一致的恩典
[00:17:09.800 --> 00:17:11.000]  剛剛一同來說
[00:17:11.000 --> 00:17:13.600]  主復活帶給我們一致的恩典
[00:17:13.600 --> 00:17:17.000]  使徒選第四章第十節太寶貴了
[00:17:17.000 --> 00:17:20.200]  這裏說你們衆人和以色列百姓都當知道
[00:17:20.200 --> 00:17:23.900]  站在你們面前的這個人得全愈
[00:17:23.900 --> 00:17:26.400]  是因爲你們所定持之價
[00:17:26.400 --> 00:17:30.000]  神叫他從死裏復活的拿撒勒人
[00:17:30.000 --> 00:17:32.800]  耶穌基督的名
[00:17:32.800 --> 00:17:34.400]  四章十二節更寶貴
[00:17:34.400 --> 00:17:36.600]  除他以外別無拯救
[00:17:36.600 --> 00:17:40.100]  因爲在天下人間沒有次下別的名
[00:17:40.100 --> 00:17:42.800]  我們可以靠着什麼得救
[00:17:42.800 --> 00:17:46.200]  在原文裏面是得全愈
[00:17:46.200 --> 00:17:48.700]  天下人間沒有次下別的名
[00:17:48.700 --> 00:17:52.900]  我們可以靠着得全愈的
[00:17:52.900 --> 00:17:56.200]  今天因爲主耶穌從死裏復活
[00:17:56.200 --> 00:17:59.400]  神把他升到高天坐在寶座
[00:17:59.400 --> 00:18:02.400]  他的名是超乎萬名之上的名
[00:18:02.400 --> 00:18:04.000]  Hallelujah
[00:18:04.000 --> 00:18:06.000]  他的名有全病
[00:18:06.000 --> 00:18:09.800]  勝過一切的罪惡跟疾病
[00:18:09.800 --> 00:18:11.000]  所以那一天
[00:18:11.000 --> 00:18:14.500]  當彼得跟約翰到聖殿去禱告的時候
[00:18:14.500 --> 00:18:16.300]  走過美門口
[00:18:16.300 --> 00:18:19.400]  看見那個升來是瘸腿的人
[00:18:19.400 --> 00:18:23.800]  那個人眼睛看着他們求周祭
[00:18:23.800 --> 00:18:27.000]  彼得看看自己沒錢
[00:18:27.000 --> 00:18:29.900]  就對那個人說金和銀
[00:18:29.900 --> 00:18:31.500]  你以爲你需要金和銀
[00:18:31.500 --> 00:18:33.500]  但我告訴你
[00:18:33.500 --> 00:18:36.300]  金和銀我都沒有
[00:18:36.300 --> 00:18:38.900]  可是我有一個更寶貴的
[00:18:38.900 --> 00:18:41.300]  我奉拿上耶穌的名
[00:18:41.300 --> 00:18:44.100]  叫你起來行走
[00:18:44.100 --> 00:18:47.200]  聖經上說那個人就跳起來
[00:18:47.200 --> 00:18:49.500]  走着跳着讚美神
[00:18:49.500 --> 00:18:51.400]  Hallelujah
[00:18:51.400 --> 00:18:53.500]  因爲復活的主耶穌
[00:18:53.500 --> 00:18:56.700]  能夠帶給我們醫治的恩典
[00:18:56.700 --> 00:18:57.800]  Amen
[00:18:57.800 --> 00:19:00.600]  世上如果仔細讀四福音
[00:19:00.600 --> 00:19:02.700]  你就會發現醫治其實是
[00:19:02.700 --> 00:19:08.300]  包含在主所傳的天國的福音當中的
[00:19:08.300 --> 00:19:09.700]  當主耶穌在地上的時候
[00:19:09.700 --> 00:19:11.800]  祂總是用盡各樣的方法
[00:19:11.800 --> 00:19:17.100]  來拯救釋放並且醫治那些有需要的人
[00:19:17.100 --> 00:19:18.200]  我最喜歡一節經節
[00:19:18.200 --> 00:19:21.700]  在馬太福音第四章二十四節
[00:19:21.700 --> 00:19:24.300]  這裏說祂的名聲就傳遍了敘利亞
[00:19:24.300 --> 00:19:26.200]  那裏人把一切害病的
[00:19:26.200 --> 00:19:27.900]  就是害各樣疾病
[00:19:27.900 --> 00:19:28.900]  各樣疼痛
[00:19:28.900 --> 00:19:30.000]  被鬼附的
[00:19:30.000 --> 00:19:30.800]  顛間的
[00:19:30.800 --> 00:19:31.600]  癱瘓的
[00:19:31.600 --> 00:19:33.000]  都帶了來
[00:19:33.000 --> 00:19:37.400]  耶穌就治好了他們
[00:19:37.400 --> 00:19:40.300]  這裏說是一切害病的人
[00:19:40.300 --> 00:19:42.400]  不只是少數的人
[00:19:42.400 --> 00:19:44.300]  一切害病的人
[00:19:44.300 --> 00:19:48.300]  亦是包括你跟我
[00:19:48.300 --> 00:19:51.300]  這裏說把各樣的疾病帶來
[00:19:51.300 --> 00:19:52.900]  不是少數的疾病
[00:19:52.900 --> 00:19:55.200]  某些疾病
[00:19:55.200 --> 00:19:56.700]  是各樣的疾病
[00:19:56.700 --> 00:19:58.700]  包括你的病
[00:19:58.700 --> 00:20:01.500]  包括我的病
[00:20:01.500 --> 00:20:02.700]  哈利路亞
[00:20:02.700 --> 00:20:07.300]  耶穌就治好他們
[00:20:07.300 --> 00:20:09.800]  我們的主不但是靈魂的救主
