
[00:00:00.000 --> 00:00:06.160]  讓我們在聽上帝話語之前一起祈禱
[00:03:09.160 --> 00:03:16.160]  他一次跟我說有一個很出名的吹毫的人
[00:03:16.160 --> 00:03:22.160]  他說他吹毫有一種獨特的技巧
[00:03:22.160 --> 00:03:24.160]  你會聽到他的喉嚨的聲音
[00:03:24.160 --> 00:03:26.160]  然後他就播放給我聽
[00:03:26.160 --> 00:03:29.160]  然後他就說「你聽到嗎?聽到嗎?」
[00:03:29.160 --> 00:03:31.160]  我真的吐了一口氣
[00:03:31.160 --> 00:03:34.160]  完全聽不到喉嚨的聲音
[00:03:34.160 --> 00:03:35.160]  但是對於他來說
[00:03:35.160 --> 00:03:38.160]  他就是懂得這樣去分辨
[00:03:38.160 --> 00:03:41.160]  他知道那些的獨特性
[00:03:41.160 --> 00:03:44.160]  作爲基督徒的我們
[00:03:44.160 --> 00:03:48.160]  有沒有一種基督徒的品味呢?
[00:03:48.160 --> 00:03:54.160]  你認爲一個有靈性品味的基督徒是怎樣的呢?
[00:03:54.160 --> 00:03:56.160]  是不是用哪一本聖經的譯本
[00:03:56.160 --> 00:03:58.160]  看什麼神學家的著作
[00:03:58.160 --> 00:04:00.160]  又或者識底原文等等
[00:04:00.160 --> 00:04:03.160]  就是一個靈性品味的人呢?
[00:04:03.160 --> 00:04:05.160]  就是說認識所有的名牌
[00:04:05.160 --> 00:04:07.160]  背得出設計師的名字
[00:04:07.160 --> 00:04:09.160]  等不等於他就是一個
[00:04:09.160 --> 00:04:11.160]  穿衣服有品味的人呢?
[00:04:11.160 --> 00:04:13.160]  或者有點幫助的
[00:04:13.160 --> 00:04:18.160]  但是又不是一定有必然的關係
[00:04:18.160 --> 00:04:20.160]  今天的經文
[00:04:20.160 --> 00:04:23.160]  詩篇三十四篇第八節
[00:04:23.160 --> 00:04:25.160]  它這樣說
[00:04:25.160 --> 00:04:27.160]  「你們要尚尚主恩的滋味
[00:04:27.160 --> 00:04:30.160]  便知道他是美善
[00:04:30.160 --> 00:04:32.160]  投靠他的人有福了」
[00:04:32.160 --> 00:04:34.160]  尚尚主恩的滋味
[00:04:34.160 --> 00:04:36.160]  尚尚這個是一個動詞
[00:04:36.160 --> 00:04:38.160]  也是品尚
[00:04:38.160 --> 00:04:40.160]  taste的意思
[00:04:40.160 --> 00:04:42.160]  品美上帝的恩典
[00:04:42.160 --> 00:04:44.160]  是什麼一回事呢?
[00:04:44.160 --> 00:04:47.160]  今天我們盼望藉着詩篇三十四篇
[00:04:47.160 --> 00:04:51.160]  看看對我們提升靈性的間別能力
[00:04:51.160 --> 00:04:53.160]  會不會帶來一些什麼的提醒
[00:04:53.160 --> 00:04:55.160]  好了
[00:04:55.160 --> 00:04:58.160]  大衛在什麼情況之下
[00:04:58.160 --> 00:05:01.160]  去寫這一首詩篇呢?
[00:05:01.160 --> 00:05:03.160]  詩篇一開始
[00:05:03.160 --> 00:05:05.160]  如果你有聖經的話
[00:05:05.160 --> 00:05:07.160]  詩篇一開始
[00:05:07.160 --> 00:05:09.160]  你會看到詩篇第三十四篇
[00:05:09.160 --> 00:05:11.160]  一開始有一段細節
[00:05:11.160 --> 00:05:12.160]  就是寫
[00:05:12.160 --> 00:05:16.160]  大衛在阿比米勒面前裝瘋
[00:05:16.160 --> 00:05:18.160]  被趕出去
[00:05:18.160 --> 00:05:20.160]  就作這詩
[00:05:20.160 --> 00:05:22.160]  當時是什麼狀況呢?
[00:05:22.160 --> 00:05:25.160]  爲什麼大衛落魄到要裝傻
[00:05:25.160 --> 00:05:27.160]  這個地步呢?
[00:05:27.160 --> 00:05:28.160]  其實是記載在
[00:05:28.160 --> 00:05:31.160]  《撒姆爾記》上第十八章開始
[00:05:31.160 --> 00:05:33.160]  大家如果有記得
[00:05:33.160 --> 00:05:35.160]  知道大衛小時候
[00:05:35.160 --> 00:05:37.160]  曾經用一顆石子
[00:05:37.160 --> 00:05:40.160]  打敗了菲利士人哥利亞
[00:05:40.160 --> 00:05:42.160]  之後就被掃羅王重用
[00:05:42.160 --> 00:05:45.160]  並且成爲軍隊的指揮官
[00:05:45.160 --> 00:05:49.160]  當時大衛等人班斯回朝的時候
[00:05:49.160 --> 00:05:53.160]  就受到以色列民的百姓大聲歌頌
[00:05:53.160 --> 00:05:55.160]  掃羅殺死千千
[00:05:55.160 --> 00:05:57.160]  大衛殺死萬萬
[00:05:57.160 --> 00:05:58.160]  大家都有記憶
[00:05:58.160 --> 00:06:00.160]  知道這個故事
[00:06:00.160 --> 00:06:02.160]  就是因爲這樣
[00:06:02.160 --> 00:06:05.160]  掃羅開始妒忌大衛
[00:06:05.160 --> 00:06:08.160]  也展開了追殺大衛的序幕
[00:06:08.160 --> 00:06:11.160]  所以大衛開始要逃亡
[00:06:11.160 --> 00:06:13.160]  但是大衛可以躲到哪裏呢?
[00:06:13.160 --> 00:06:15.160]  於是他去找先知
[00:06:15.160 --> 00:06:16.160]  撒姆爾
[00:06:16.160 --> 00:06:19.160]  但是撒姆爾只能暫時阻擋掃羅
[00:06:19.160 --> 00:06:21.160]  救不了大衛
[00:06:21.160 --> 00:06:24.160]  於是大衛再去尋找掃羅的兒子
[00:06:24.160 --> 00:06:26.160]  約拿丹幫助
[00:06:26.160 --> 00:06:29.160]  但是約拿丹只能提供一些內部消息
[00:06:29.160 --> 00:06:33.160]  能夠保證大衛的人身安全
[00:06:33.160 --> 00:06:38.160]  大衛又躲到羅伯祭司阿希米勒那裏
[00:06:38.160 --> 00:06:41.160]  他的確得到祭司的幫助
[00:06:41.160 --> 00:06:43.160]  還拿到哥利亞的那把刀
[00:06:43.160 --> 00:06:47.160]  但是大衛發現掃羅的線眼太多了
[00:06:47.160 --> 00:06:49.160]  就算在祭司城
[00:06:49.160 --> 00:06:51.160]  也是此地不宜久留
[00:06:51.160 --> 00:06:55.160]  先知 王子和祭司都找過了
[00:06:55.160 --> 00:06:56.160]  都沒有用
[00:06:56.160 --> 00:06:58.160]  如果回到伯利恆老家
[00:06:58.160 --> 00:07:00.160]  又可能牽連家人
[00:07:00.160 --> 00:07:05.160]  到底哪裏可以逃過掃羅的追殺呢
[00:07:05.160 --> 00:07:07.160]  當時的情況非常危急
[00:07:07.160 --> 00:07:09.160]  大衛情急之下
[00:07:09.160 --> 00:07:13.160]  想到最危險的地方就是最安全的地方
[00:07:13.160 --> 00:07:17.160]  所以他決定要投靠菲利士人
[00:07:17.160 --> 00:07:21.160]  躲在以色列人的敵人當中
[00:07:21.160 --> 00:07:26.160]  這個事件也是記載在撒姆爾記上21章
[00:07:26.160 --> 00:07:31.160]  大衛在菲利士人加特王阿吉
[00:07:31.160 --> 00:07:35.160]  即是開頭34章的小字
[00:07:35.160 --> 00:07:37.160]  提到的阿比米勒
[00:07:37.160 --> 00:07:43.160]  他去到阿吉王的面前尋求庇護
[00:07:43.160 --> 00:07:45.160]  但是阿吉王認爲
[00:07:45.160 --> 00:07:49.160]  昔日殺死萬萬的以色列將軍
[00:07:49.160 --> 00:07:52.160]  可能是一個紀事炸彈
[00:07:52.160 --> 00:07:57.160]  所以阿吉王不但不想收留大衛
[00:07:57.160 --> 00:08:00.160]  更加想趁機殺死他
[00:08:00.160 --> 00:08:01.160]  免留後患
[00:08:01.160 --> 00:08:04.160]  所以大衛知道他們的計劃
[00:08:04.160 --> 00:08:05.160]  爲了保命
[00:08:05.160 --> 00:08:07.160]  就刻意扮瘋了
[00:08:07.160 --> 00:08:11.160]  最終他就被阿吉王趕走了
[00:08:11.160 --> 00:08:13.160]  而詩篇34篇
[00:08:13.160 --> 00:08:17.160]  就是在他當時被阿吉王趕走之後
[00:08:17.160 --> 00:08:19.160]  八感交雜地寫成的
[00:08:19.160 --> 00:08:22.160]  我都鼓勵大家可以回去看
[00:08:22.160 --> 00:08:25.160]  撒姆爾記上17至22章
[00:08:25.160 --> 00:08:28.160]  你就更加明白大衛當時的處境
[00:08:28.160 --> 00:08:32.160]  而今天我們透過詩篇34篇
[00:08:32.160 --> 00:08:35.160]  讓上帝對我們的生命帶來一些提醒
[00:08:35.160 --> 00:08:38.160]  首先介紹一下這一篇詩篇
[00:08:38.160 --> 00:08:40.160]  這篇詩篇我們叫字母詩
[00:08:40.160 --> 00:08:42.160]  又或者叫離合詩體
[00:08:42.160 --> 00:08:46.160]  即是說這一篇詩篇是22節的
[00:08:46.160 --> 00:08:49.160]  而每一節的第一個字是按着
[00:08:49.160 --> 00:08:53.160]  希伯來文的22個字母順序寫成
[00:08:53.160 --> 00:08:56.160]  用意就是讓人更加容易記得
[00:08:56.160 --> 00:08:58.160]  和更加容易唱縱
[00:08:58.160 --> 00:09:02.160]  因爲當時的人詩篇就像他們的詩歌一樣
[00:09:02.160 --> 00:09:05.160]  而且他們是沒有文字去傳遞的
[00:09:05.160 --> 00:09:07.160]  通常都是口述
[00:09:07.160 --> 00:09:11.160]  我們就看一下經文的內容
[00:09:11.160 --> 00:09:15.160]  我們知道大衛當時是落在被掃羅王追殺
[00:09:15.160 --> 00:09:18.160]  遭到雅吉王拒絕
[00:09:18.160 --> 00:09:20.160]  甚至是沒有好朋友
[00:09:20.160 --> 00:09:24.160]  家人身邊的情況之下去寫這篇詩篇
[00:09:24.160 --> 00:09:28.160]  照常你在那一刻可能都會抱怨神
[00:09:28.160 --> 00:09:33.160]  都是你選我做王纔會被掃羅眼紅追殺
[00:09:33.160 --> 00:09:35.160]  我都沒有說要做王
[00:09:35.160 --> 00:09:37.160]  是你令到我受苦
[00:09:37.160 --> 00:09:39.160]  是你令到我遭遇這些厄運
[00:09:39.160 --> 00:09:41.160]  令我有家歸不得
[00:09:41.160 --> 00:09:43.160]  要落在這個山洞裏面
[00:09:43.160 --> 00:09:47.160]  是不是?我們想想其實都挺正常的
[00:09:47.160 --> 00:09:50.160]  但是大衛卻很反常地
[00:09:50.160 --> 00:09:53.160]  以很澎湃地去讚美神
[00:09:53.160 --> 00:09:57.160]  並且邀請其他人一起高舉上帝的名
[00:09:57.160 --> 00:09:59.160]  爲什麼會這樣呢?
[00:09:59.160 --> 00:10:01.160]  因爲這是大衛的經歷
[00:10:01.160 --> 00:10:03.160]  在第四節
[00:10:03.160 --> 00:10:05.160]  他說:我曾尋求耶和華
[00:10:05.160 --> 00:10:07.160]  祂就應允我
[00:10:07.160 --> 00:10:09.160]  救我脫離一切恐懼
[00:10:09.160 --> 00:10:13.160]  這困苦人呼求耶和華就遂聽
[00:10:13.160 --> 00:10:17.160]  救他脫離一切的患難
[00:10:17.160 --> 00:10:20.160]  我曾和我這個困苦人
[00:10:20.160 --> 00:10:22.160]  是大衛親身的經歷
[00:10:22.160 --> 00:10:24.160]  他經歷神的拯救
[00:10:24.160 --> 00:10:26.160]  他經歷祂告蒙神
[00:10:26.160 --> 00:10:28.160]  遂聽的大能
[00:10:28.160 --> 00:10:33.160]  大衛要告訴這些聽這篇詩篇的人知道
[00:10:33.160 --> 00:10:36.160]  他曾經軟弱到不知道怎樣好
[00:10:36.160 --> 00:10:40.160]  結果還要裝傻地去保平安
[00:10:40.160 --> 00:10:42.160]  但上帝的憐憫
[00:10:42.160 --> 00:10:46.160]  救他脫離一切的恐懼和患難
[00:10:46.160 --> 00:10:48.160]  但大家不要忘記
[00:10:48.160 --> 00:10:50.160]  大衛被拒絕被趕
[00:10:50.160 --> 00:10:52.160]  被其他人看不起
[00:10:52.160 --> 00:10:54.160]  這些其實都很丟假
[00:10:54.160 --> 00:10:56.160]  和很相似專的事
[00:10:56.160 --> 00:10:58.160]  但大衛感謝神
[00:10:58.160 --> 00:11:02.160]  還說他品嚐到主恩的滋味
[00:11:02.160 --> 00:11:05.160]  因爲大衛就是這樣經歷
[00:11:05.160 --> 00:11:07.160]  甚至他說
[00:11:07.160 --> 00:11:09.160]  少壯師子
[00:11:09.160 --> 00:11:11.160]  貧瘠其能力
[00:11:11.160 --> 00:11:13.160]  極容易覓食
[00:11:13.160 --> 00:11:17.160]  Sorry啊
[00:11:17.160 --> 00:11:24.160]  少壯師子尚且缺食忍餓
[00:11:24.160 --> 00:11:26.160]  在詩高譯本
[00:11:26.160 --> 00:11:30.160]  少壯師子就譯爲富貴的人
[00:11:30.160 --> 00:11:33.160]  富貴的人竟然成了赤貧
[00:11:33.160 --> 00:11:34.160]  忍饑受餓
[00:11:34.160 --> 00:11:38.160]  尋求上主的人卻不缺任何福樂
[00:11:38.160 --> 00:11:41.160]  這一方面是指有權有勢的人
[00:11:41.160 --> 00:11:43.160]  他們生活應該無缺
[00:11:43.160 --> 00:11:45.160]  好像少壯師子
[00:11:45.160 --> 00:11:47.160]  應該很容易找到食
[00:11:47.160 --> 00:11:49.160]  但原來在特殊的情況下
[00:11:49.160 --> 00:11:52.160]  可能他們仍然要面對缺食忍餓
[00:11:52.160 --> 00:11:54.160]  生活困難
[00:11:54.160 --> 00:11:57.160]  說的只是大衛親身的經歷
[00:11:57.160 --> 00:11:59.160]  他本身是軍官的指揮官
[00:11:59.160 --> 00:12:01.160]  也是掃羅王的女婿
[00:12:01.160 --> 00:12:03.160]  可以說財富和地位本身都不缺
[00:12:03.160 --> 00:12:06.160]  但他這一刻就是要忍受飢餓
[00:12:06.160 --> 00:12:07.160]  而另一方面
[00:12:07.160 --> 00:12:10.160]  還記不記得大衛逃亡的時候
[00:12:10.160 --> 00:12:13.160]  他一年幾次投靠和尋求保護的人
[00:12:13.160 --> 00:12:15.160]  有一個共通點
[00:12:15.160 --> 00:12:19.160]  就是當時高位和有權有勢的人
[00:12:19.160 --> 00:12:23.160]  撒慕爾、約拿丹、祭司和菲利士人的王
[00:12:23.160 --> 00:12:26.160]  他以爲可以找他們做靠山
[00:12:26.160 --> 00:12:29.160]  但最終沒有人能夠保護到他
[00:12:29.160 --> 00:12:33.160]  大衛經歷到人自身的限制軟弱
[00:12:33.160 --> 00:12:36.160]  他也經歷到人性的貧乏
[00:12:36.160 --> 00:12:38.160]  的確
[00:12:38.160 --> 00:12:39.160]  在世人的眼中
[00:12:39.160 --> 00:12:43.160]  大衛這一刻是沒有身份、沒有地位、沒有尊嚴
[00:12:43.160 --> 00:12:45.160]  被人唾棄的邊緣人
[00:12:45.160 --> 00:12:48.160]  但是大衛這一刻深信
[00:12:48.160 --> 00:12:53.160]  他不是靠在人當中獲得身份、地位和尊嚴
[00:12:53.160 --> 00:12:57.160]  這些不是令他可以存活的方法
[00:12:57.160 --> 00:13:01.160]  而且這些東西都是會突然失去的
[00:13:01.160 --> 00:13:03.160]  所以常常主恩的滋味
[00:13:03.160 --> 00:13:06.160]  就是經歷過神恩典的人
[00:13:06.160 --> 00:13:08.160]  不單止是頭腦的知道
[00:13:08.160 --> 00:13:10.160]  而是在心靈的深處
[00:13:10.160 --> 00:13:12.160]  知道主的美善
[00:13:12.160 --> 00:13:14.160]  有靈性品味的人
[00:13:14.160 --> 00:13:17.160]  就是在任何的處境、狀況裏
[00:13:17.160 --> 00:13:21.160]  分辨出和知道主的美善
[00:13:21.160 --> 00:13:23.160]  所以大衛就說
[00:13:23.160 --> 00:13:26.160]  「投靠他的人有福了
[00:13:26.160 --> 00:13:29.160]  敬畏他的人一無所缺」
[00:13:29.160 --> 00:13:34.160]  信仰的經歷是我們感恩讚美神的基礎
[00:13:34.160 --> 00:13:37.160]  第五和第七節都說
[00:13:37.160 --> 00:13:39.160]  「仰望他的人就有榮光
[00:13:39.160 --> 00:13:42.160]  他們的面必不蒙羞
[00:13:42.160 --> 00:13:44.160]  耶和華的使者再敬畏他的人
[00:13:44.160 --> 00:13:48.160]  四圍安寧要答救他們」
[00:13:48.160 --> 00:13:51.160]  大衛除了自身經歷神之外
[00:13:51.160 --> 00:13:53.160]  並且邀請讀這一篇詩篇的人
[00:13:53.160 --> 00:13:55.160]  一同仰望神
[00:13:55.160 --> 00:13:56.160]  仰望神的人
[00:13:56.160 --> 00:14:00.160]  上帝的榮光就會反照在他們的面上
[00:14:00.160 --> 00:14:03.160]  不過我們可以想象一下
[00:14:03.160 --> 00:14:06.160]  當大衛脫離雅吉王的時候
[00:14:06.160 --> 00:14:08.160]  他是不是就這樣可以脫險呢?
[00:14:08.160 --> 00:14:09.160]  不是的
[00:14:09.160 --> 00:14:13.160]  他仍然在面對掃羅的追殺
[00:14:13.160 --> 00:14:16.160]  而大衛不可能將掃羅拋諸腦後
[00:14:16.160 --> 00:14:21.160]  因爲人不會忘記那些想殺害自己的人
[00:14:21.160 --> 00:14:24.160]  不過正如詩篇所說
[00:14:24.160 --> 00:14:28.160]  「但尋求耶和華的什麼好處都不缺」
[00:14:28.160 --> 00:14:31.160]  大衛從雅吉的事件裏
[00:14:31.160 --> 00:14:36.160]  似乎已經體會到上帝是他傳言的依靠
[00:14:36.160 --> 00:14:40.160]  人不能夠越過神來傷害他分毫
[00:14:40.160 --> 00:14:43.160]  所以大衛在詩篇其他的部分
[00:14:43.160 --> 00:14:48.160]  其實沒有提到求神保護他到底的這些字句
[00:14:48.160 --> 00:14:50.160]  因爲大衛知道
[00:14:50.160 --> 00:14:55.160]  他的保障是來自於對上帝的敬畏和投靠
[00:14:55.160 --> 00:14:59.160]  而不是環境是不是兇險
[00:14:59.160 --> 00:15:03.160]  正如今天的另一個經貨《約伯記》
[00:15:03.160 --> 00:15:05.160]  我今天使用詩高譯本
[00:15:05.160 --> 00:15:08.160]  讓大家多一點理解
[00:15:08.160 --> 00:15:13.160]  約伯經歷了家破人亡等等衆多的事件
[00:15:13.160 --> 00:15:17.160]  當他和朋友不斷地討論
[00:15:17.160 --> 00:15:20.160]  約伯經歷這些事件之後
[00:15:20.160 --> 00:15:22.160]  最後的時候
[00:15:22.160 --> 00:15:27.160]  這就是42章2到6節
[00:15:27.160 --> 00:15:31.160]  可以說是約伯的一個自白
[00:15:31.160 --> 00:15:34.160]  「我知道你(上帝)事事都能
[00:15:34.160 --> 00:15:37.160]  你所有的計劃沒有不實現的
[00:15:37.160 --> 00:15:39.160]  是我以無知的話
[00:15:39.160 --> 00:15:42.160]  使你的計劃模糊不明
[00:15:42.160 --> 00:15:45.160]  是我說了無知的話
[00:15:45.160 --> 00:15:48.160]  說了那些超越我智力的話
[00:15:48.160 --> 00:15:50.160]  請你聽我發言
[00:15:50.160 --> 00:15:52.160]  我求你指教我
[00:15:52.160 --> 00:15:55.160]  以前我只聽了有關你的事
[00:15:55.160 --> 00:15:58.160]  現今我親眼見了你
[00:15:58.160 --> 00:16:01.160]  爲此我收回我所說過的話
[00:16:01.160 --> 00:16:04.160]  坐在灰塵中懺悔」
[00:16:04.160 --> 00:16:07.160]  當我們遇到困難厄運的時候
[00:16:07.160 --> 00:16:09.160]  我們會嘗試去解釋
[00:16:09.160 --> 00:16:11.160]  去找出原因
[00:16:11.160 --> 00:16:13.160]  因爲我們認爲當我們掌握到原因
[00:16:13.160 --> 00:16:16.160]  我們就有辦法去解決
[00:16:16.160 --> 00:16:20.160]  我們很希望能夠掌握結果
[00:16:20.160 --> 00:16:22.160]  但是約伯
[00:16:22.160 --> 00:16:26.160]  他在探討困難厄運苦難的時候
[00:16:26.160 --> 00:16:29.160]  他沒有爲苦難去找一個合理的理由
[00:16:29.160 --> 00:16:32.160]  甚至連道德理由都沒有找到
[00:16:32.160 --> 00:16:35.160]  苦難有時是一個謎
[00:16:35.160 --> 00:16:37.160]  約伯只能做的
[00:16:37.160 --> 00:16:41.160]  就是竭力將自己轉向上帝
[00:16:41.160 --> 00:16:45.160]  然後那一刻上帝就向他顯現
[00:16:45.160 --> 00:16:47.160]  處身在困境之中
[00:16:47.160 --> 00:16:49.160]  感到痛苦擔心和焦慮
[00:16:49.160 --> 00:16:51.160]  是人之常情
[00:16:51.160 --> 00:16:55.160]  轉向上帝可能沒有立即令到困境消失
[00:16:55.160 --> 00:16:59.160]  但卻讓我們從中啓發到
[00:16:59.160 --> 00:17:02.160]  和釋放到去面對當下
[00:17:02.160 --> 00:17:04.160]  基督教不是要合理化
[00:17:04.160 --> 00:17:06.160]  或者美化我們的苦難困局
[00:17:06.160 --> 00:17:09.160]  而是要提升我們的境界
[00:17:09.160 --> 00:17:12.160]  當人在神聖的境界裏
[00:17:12.160 --> 00:17:14.160]  我們就有面對苦難的力量
[00:17:14.160 --> 00:17:16.160]  正如大衛這一刻
[00:17:16.160 --> 00:17:19.160]  他不再怕掃羅去追殺
[00:17:19.160 --> 00:17:21.160]  是因爲他投靠神
[00:17:21.160 --> 00:17:23.160]  因爲他知道他的保障
[00:17:23.160 --> 00:17:26.160]  是來自於對上帝的敬畏和投靠
[00:17:26.160 --> 00:17:28.160]  而不是環境和兇險
[00:17:28.160 --> 00:17:35.160]  大衛示範了在靈性之中的間別能力
[00:17:35.160 --> 00:17:37.160]  在第二次世界大戰
[00:17:37.160 --> 00:17:41.160]  有一羣猶太人爲了逃避納粹
[00:17:41.160 --> 00:17:44.160]  躲在科隆的一個地下室
[00:17:44.160 --> 00:17:50.160]  在牆上他們留下了這一段文字
[00:17:50.160 --> 00:17:52.160]  沒有陽光的日子
[00:17:52.160 --> 00:17:55.160]  我仍相信太陽
[00:17:55.160 --> 00:17:57.160]  感受不到愛的歲月
[00:17:57.160 --> 00:18:01.160]  我仍相信愛
[00:18:01.160 --> 00:18:03.160]  當上帝隱匿時
[00:18:03.160 --> 00:18:07.160]  我仍相信上帝
[00:18:07.160 --> 00:18:10.160]  有人將這些文字編成一首詩歌
[00:18:10.160 --> 00:18:12.160]  也有廣東話版本
[00:18:12.160 --> 00:18:16.160]  叫做盼望明刻
[00:18:16.160 --> 00:18:21.160]  這個明刻在牆上的文字寫出了信仰
[00:18:21.160 --> 00:18:22.160]  一個真的信仰
[00:18:22.160 --> 00:18:25.160]  就是當上帝隱匿的時候
[00:18:25.160 --> 00:18:27.160]  我仍然相信上帝
[00:18:27.160 --> 00:18:31.160]  唯有當我們進入神聖境界的時候
[00:18:31.160 --> 00:18:33.160]  我們才能夠看到一個
[00:18:33.160 --> 00:18:36.160]  縱然看不見上帝的世界的地方
[00:18:36.160 --> 00:18:38.160]  我們仍然深信上帝
[00:18:38.160 --> 00:18:40.160]  唯有深信上帝的人
[00:18:40.160 --> 00:18:43.160]  才能夠在苦難的世界當中
[00:18:43.160 --> 00:18:46.160]  堅持活出愛
[00:18:46.160 --> 00:18:48.160]  我相信對於未信的人
[00:18:48.160 --> 00:18:51.160]  或許都是一件很難理解的事
[00:18:51.160 --> 00:18:53.160]  爲什麼在苦難裏面有這份盼望
[00:18:53.160 --> 00:18:56.160]  爲什麼仍然能夠讚美呢
[00:18:56.160 --> 00:19:00.160]  就是當我們在神聖的境界裏
[00:19:00.160 --> 00:19:04.160]  我們就有去面對這個苦難的力量
[00:19:04.160 --> 00:19:06.160]  我們就能夠品嚐到上帝的恩典
[00:19:06.160 --> 00:19:10.160]  祂的工作在我們的生命裏面
[00:19:10.160 --> 00:19:12.160]  弟兄姊妹
[00:19:12.160 --> 00:19:16.160]  主恩之美你品嚐過沒有
[00:19:16.160 --> 00:19:20.160]  投靠主的人是不是真的一無所缺呢
[00:19:20.160 --> 00:19:23.160]  我們是相信以至能夠經歷
[00:19:23.160 --> 00:19:26.160]  還是經歷了之後才相信呢
[00:19:26.160 --> 00:19:28.160]  又說我們是不斷地相信
[00:19:28.160 --> 00:19:29.160]  不斷地經歷
[00:19:29.160 --> 00:19:30.160]  不斷地經歷
[00:19:30.160 --> 00:19:33.160]  加深地相信呢
[00:19:33.160 --> 00:19:35.160]  我相信上帝會以不同的方式
[00:19:35.160 --> 00:19:39.160]  去提升我們靈性的品味
[00:19:39.160 --> 00:19:41.160]  以至於我們的生活
[00:19:41.160 --> 00:19:42.160]  不是咕嚕咕嚕咕嚕地
[00:19:42.160 --> 00:19:45.160]  喝了一杯茶就算行之走肉
[00:19:45.160 --> 00:19:47.160]  在我們的生活裏面
[00:19:47.160 --> 00:19:49.160]  而是能夠品嚐到上帝的恩典
