
[00:00:00.000 --> 00:00:03.480]  各位兄弟姐妹、各位朋友
[00:07:13.080 --> 00:07:13.920]  快甚麼樂?
[00:07:13.920 --> 00:07:15.320]  我現在病成這樣
[00:07:15.320 --> 00:07:16.880]  沒有快樂
[00:07:16.880 --> 00:07:18.120]  怎樣快樂呢?
[00:07:18.120 --> 00:07:21.120]  快樂不是口頭說就有快樂
[00:07:21.120 --> 00:07:26.280]  是否真的在患難中都可以歡歡喜喜?
[00:07:26.280 --> 00:07:29.120]  我可以說我自己成長的經歷
[00:07:29.120 --> 00:07:31.920]  來引證這段經文的實在
[00:07:31.920 --> 00:07:34.720]  我十五歲就遇到工業意外
[00:07:34.720 --> 00:07:39.120]  其實我自小就不用找工作
[00:07:39.120 --> 00:07:44.320]  我媽媽在觀塘的工廠區做小販
[00:07:44.320 --> 00:07:49.080]  我七歲就做我媽媽的助手
[00:07:49.080 --> 00:07:50.920]  七歲就在小販檔賣東西
[00:07:50.920 --> 00:07:52.360]  我媽媽是小販
[00:07:52.360 --> 00:07:54.400]  我的職涵是甚麼?
[00:07:54.400 --> 00:07:55.120]  知不知道?
[00:07:55.120 --> 00:07:56.120]  小販助理
[00:07:56.120 --> 00:07:57.520]  這些我懂
[00:07:57.520 --> 00:07:58.720]  小販助理
[00:07:58.720 --> 00:08:01.120]  我以前不懂這麼高的詞語
[00:08:01.120 --> 00:08:03.120]  我只知道是幫手
[00:08:03.120 --> 00:08:04.920]  但是到了十五歲那年
[00:08:04.920 --> 00:08:06.920]  我剛剛讀完中三
[00:08:06.920 --> 00:08:10.120]  我媽媽的茶水檔
[00:08:10.120 --> 00:08:13.520]  政府就不讓做熟食檔的擺賣
[00:08:13.520 --> 00:08:15.520]  因為怕衛生不好
[00:08:15.520 --> 00:08:17.320]  我媽媽就沒有工作
[00:08:17.320 --> 00:08:19.720]  又這麼巧我有十五歲多一點
[00:08:19.720 --> 00:08:20.520]  又可以找工作
[00:08:20.520 --> 00:08:22.920]  很多同學出去做暑期工
[00:08:22.920 --> 00:08:23.920]  我在工廠長大
[00:08:23.920 --> 00:08:28.520]  我透過爸爸認識的叔叔
[00:08:28.520 --> 00:08:30.920]  就介紹我去做一份工
[00:08:30.920 --> 00:08:32.720]  我就很認真做
[00:08:32.720 --> 00:08:35.720]  做到第三天
[00:08:35.720 --> 00:08:38.120]  師傅就覺得我勤力
[00:08:38.120 --> 00:08:40.720]  就安排了我去做一個
[00:08:40.720 --> 00:08:43.520]  用不到安全罩的機器
[00:08:43.520 --> 00:08:45.120]  就在那裡出事了
[00:08:45.120 --> 00:08:46.320]  本來的安全罩
[00:08:46.320 --> 00:08:49.320]  如果正常這個操作
[00:08:49.320 --> 00:08:52.120]  手還沒拔出來
[00:08:52.120 --> 00:08:54.120]  那個安全門是關不了的
[00:08:54.120 --> 00:08:55.920]  但是因為我的操作
[00:08:55.920 --> 00:08:59.120]  要站高一尺高的鐵箱
[00:08:59.120 --> 00:09:01.520]  就去另一個絞盤
[00:09:01.520 --> 00:09:02.920]  另鬆另緊
[00:09:02.920 --> 00:09:04.520]  令到那個塑膠製品
[00:09:04.520 --> 00:09:05.920]  可以拔出來
[00:09:05.920 --> 00:09:07.120]  去揹一個碗
[00:09:07.120 --> 00:09:08.720]  一個膠碗
[00:09:08.720 --> 00:09:10.320]  我又站高了
[00:09:10.320 --> 00:09:12.720]  肩膀就好像機器
[00:09:12.720 --> 00:09:14.920]  面對機器的頂
[00:09:14.920 --> 00:09:16.920]  我做完工序
[00:09:16.920 --> 00:09:18.320]  左手拍電閘
[00:09:18.320 --> 00:09:19.920]  關上門的時候
[00:09:19.920 --> 00:09:24.720]  我右手就擺前了一個手掌位
[00:09:24.720 --> 00:09:27.520]  就不小心就夾到自己
[00:09:27.520 --> 00:09:30.320]  幾噸重的那些機器
[00:09:30.320 --> 00:09:31.320]  就壓到我的手
[00:09:31.320 --> 00:09:32.520]  你知道
[00:09:32.520 --> 00:09:34.920]  就很大的創傷
[00:09:34.920 --> 00:09:37.120]  我還記得我大聲呼叫
[00:09:37.120 --> 00:09:42.120]  師傅就來幫我開機
[00:09:42.120 --> 00:09:44.520]  我只是夠膽看了自己的手一眼
[00:09:44.520 --> 00:09:46.120]  都不敢再看
[00:09:46.120 --> 00:09:48.720]  包裝的毛巾就是去工廠大堂
[00:09:48.720 --> 00:09:52.120]  等那些救護車來
[00:09:52.120 --> 00:09:54.320]  很快我父母趕到來
[00:09:54.320 --> 00:09:56.120]  我聽到我媽媽哭了
[00:09:56.120 --> 00:09:59.320]  我爸爸揭開毛巾看了一眼
[00:09:59.320 --> 00:10:00.920]  她都很傷心
[00:10:00.920 --> 00:10:03.720]  進了聯合醫院做完手術
[00:10:03.720 --> 00:10:04.720]  第二天醒來
[00:10:04.720 --> 00:10:06.720]  我記得我只剩一隻手指尾
[00:10:06.720 --> 00:10:08.120]  是完整的
[00:10:08.120 --> 00:10:10.320]  現在我已經接納了自己
[00:10:10.320 --> 00:10:12.920]  有時我走過兒童主義學
[00:10:12.920 --> 00:10:15.920]  見到小朋友還在損手指
[00:10:15.920 --> 00:10:17.320]  我就會跟他媽媽說
[00:10:17.320 --> 00:10:18.320]  姐妹
[00:10:18.320 --> 00:10:21.320]  要不要幫你警戒一下阿B
[00:10:21.320 --> 00:10:24.320]  我真的小時候損得太多
[00:10:24.320 --> 00:10:25.320]  我開玩笑的
[00:10:25.320 --> 00:10:29.520]  我沒嚇過小朋友的
[00:10:29.520 --> 00:10:31.120]  但是對我來說
[00:10:31.120 --> 00:10:33.520]  那時候我還沒接納到
[00:10:33.520 --> 00:10:35.720]  我父母更加接納不到
[00:10:35.720 --> 00:10:37.920]  我父母有內疚的
[00:10:37.920 --> 00:10:40.920]  因為我自小七歲在工廠區生活
[00:10:40.920 --> 00:10:42.120]  在那裡長大
[00:10:42.120 --> 00:10:43.720]  做小販助理
[00:10:43.720 --> 00:10:44.720]  認識了很多人
[00:10:44.720 --> 00:10:45.920]  我以為我懂得照顧自己
[00:10:45.920 --> 00:10:47.320]  原來在工廠工作
[00:10:47.320 --> 00:10:49.120]  和在工廠那裡生活
[00:10:49.120 --> 00:10:51.320]  是兩回事
[00:10:51.320 --> 00:10:51.920]  我受傷
[00:10:51.920 --> 00:10:54.720]  我父母覺得他們有責任
[00:10:54.720 --> 00:10:56.120]  他們太過信任我的朋友
[00:10:56.120 --> 00:10:57.320]  也對我太過信任
[00:10:57.320 --> 00:11:00.120]  以為我懂得職業安全
[00:11:00.120 --> 00:11:02.520]  其實那時候我不懂
[00:11:02.520 --> 00:11:03.920]  我失去所有手指
[00:11:03.920 --> 00:11:07.920]  對我來說是人生前所未有的打擊
[00:11:07.920 --> 00:11:10.920]  我記得我住了醫院48天
[00:11:10.920 --> 00:11:13.320]  一共48天
[00:11:13.320 --> 00:11:16.320]  直到開學前的4、5天
[00:11:16.320 --> 00:11:18.320]  我才出院
[00:11:18.320 --> 00:11:21.520]  在座都有一位我中學的老師
[00:11:21.520 --> 00:11:23.320]  他們三位老師來醫院探望我
[00:11:23.320 --> 00:11:24.920]  我很記得的
[00:11:24.920 --> 00:11:25.720]  由那時候開始
[00:11:25.720 --> 00:11:28.320]  我發覺整個人生好像灰暗了
[00:11:28.320 --> 00:11:30.920]  我父母很傷心
[00:11:30.920 --> 00:11:35.320]  但是我感覺到人生有一種空虛感
[00:11:35.320 --> 00:11:37.520]  各位知不知道什麼叫空虛
[00:11:37.520 --> 00:11:39.320]  空虛感就是你不知道那些是什麼
[00:11:39.320 --> 00:11:41.920]  但是你覺得欠缺一些東西
[00:11:41.920 --> 00:11:43.120]  那些叫空虛
[00:11:43.120 --> 00:11:44.920]  你欠缺什麼你又說不出來
[00:11:44.920 --> 00:11:45.720]  後來我讀書
[00:11:45.720 --> 00:11:50.120]  他就說心理學家說空虛感有三種
[00:11:50.120 --> 00:11:52.920]  第一種就是你想得到的東西你得不到
[00:11:52.920 --> 00:11:56.320]  詩經有云,一秒跳熟女君知好求
[00:11:56.320 --> 00:11:57.720]  接著怎樣?
[00:11:57.720 --> 00:12:00.320]  求之不得,就怎樣?
[00:12:00.320 --> 00:12:02.120]  輾轉反側
[00:12:02.120 --> 00:12:06.320]  所以你看到有些朋友
[00:12:06.320 --> 00:12:08.720]  聚會多數是小朋友
[00:12:08.720 --> 00:12:10.320]  他坐不定的
[00:12:10.320 --> 00:12:12.320]  坐不定你回頭看他
[00:12:12.320 --> 00:12:15.520]  你說你很空虛
[00:12:15.520 --> 00:12:16.920]  他又是
[00:12:16.920 --> 00:12:18.520]  小朋友經常要玩
[00:12:18.520 --> 00:12:20.920]  所以你想得到的東西得不到
[00:12:20.920 --> 00:12:22.520]  這是第一種空虛
[00:12:22.520 --> 00:12:24.120]  第二種就是我這種
[00:12:24.120 --> 00:12:26.320]  我本來有十隻手指
[00:12:26.320 --> 00:12:28.120]  或者我視力一直正常
[00:12:28.120 --> 00:12:29.320]  直到二十歲開始
[00:12:29.320 --> 00:12:31.120]  視力一直倒退
[00:12:31.120 --> 00:12:33.120]  後來醫生說我有遺傳病
[00:12:33.120 --> 00:12:36.920]  我時脈脈一直有色素病變
[00:12:36.920 --> 00:12:39.520]  將來有一天我會看不到東西
[00:12:39.520 --> 00:12:41.320]  有個名歌手叫張偉文
[00:12:41.320 --> 00:12:42.520]  上一代的
[00:12:42.520 --> 00:12:43.920]  是不是上一代?
[00:12:43.920 --> 00:12:47.920]  是的,他的綽號叫張偉文
[00:12:47.920 --> 00:12:50.120]  我就是這樣
[00:12:50.120 --> 00:12:52.520]  所以醫生說我將會看不到
[00:12:52.520 --> 00:12:54.520]  沒有得醫的遺傳病
[00:12:54.520 --> 00:12:56.920]  對我來說就是晴天霹靂
[00:12:56.920 --> 00:12:58.520]  人生第一種空虛就是
[00:12:58.520 --> 00:12:59.520]  你想得到的東西得不到
[00:12:59.520 --> 00:13:02.520]  第二種就是你本來擁有的東西
[00:13:02.520 --> 00:13:05.320]  或者你很努力得到
[00:13:05.320 --> 00:13:08.120]  很努力去得到的東西
[00:13:08.120 --> 00:13:10.120]  突然間失去
[00:13:10.120 --> 00:13:13.520]  所以失戀、失業、失學、失去健康
[00:13:13.520 --> 00:13:15.520]  甚至失去親人
[00:13:15.520 --> 00:13:19.320]  但凡你對重要的東西失去
[00:13:19.320 --> 00:13:20.520]  就是很大的打擊
[00:13:20.520 --> 00:13:21.920]  有些人受不了
[00:13:21.920 --> 00:13:24.320]  就想輕生、求死
[00:13:24.320 --> 00:13:27.320]  但如果你捱過了那些最艱難的時間
[00:13:27.320 --> 00:13:28.520]  你看回頭
[00:13:28.520 --> 00:13:29.520]  你就覺得
[00:13:29.520 --> 00:13:31.720]  幸好那時候沒有做傻事
[00:13:31.720 --> 00:13:32.520]  對我來說
[00:13:32.520 --> 00:13:36.120]  失去右手的手指殘障
[00:13:36.120 --> 00:13:38.720]  到視力退化到全失明
[00:13:38.720 --> 00:13:40.920]  都是第二種空虛
[00:13:40.920 --> 00:13:44.720]  很無奈、很無助
[00:13:44.720 --> 00:13:47.320]  譬如遺傳病是被動的
[00:13:47.320 --> 00:13:48.520]  你沒有選擇
[00:13:48.520 --> 00:13:50.720]  一早就選擇了
[00:13:50.720 --> 00:13:53.320]  第三種空虛就是
[00:13:53.320 --> 00:13:56.520]  你很努力得到了很多
[00:13:56.520 --> 00:13:58.720]  很寶貴、很重要的東西
[00:13:58.720 --> 00:13:59.720]  但過了沒多久
[00:13:59.720 --> 00:14:03.320]  你覺得這些都是不外如是
[00:14:03.320 --> 00:14:04.720]  你知道那些有錢人
[00:14:04.720 --> 00:14:10.520]  或者那些人失業是最難安慰的
[00:14:10.520 --> 00:14:12.120]  小學畢業
[00:14:12.120 --> 00:14:13.120]  他找不到工作
[00:14:13.120 --> 00:14:15.520]  或者他覺得謀生艱難
[00:14:15.520 --> 00:14:17.920]  那你不如進修一下
[00:14:17.920 --> 00:14:19.320]  到他中學畢業
[00:14:19.320 --> 00:14:21.120]  他覺得謀生很艱難
[00:14:21.120 --> 00:14:22.720]  或者我沒有學位
[00:14:22.720 --> 00:14:23.520]  到你有學位
[00:14:23.520 --> 00:14:25.720]  我們想追求碩士學位
[00:14:25.720 --> 00:14:27.120]  但你猜
[00:14:27.120 --> 00:14:30.520]  如果有一個博士畢業生失業
[00:14:30.520 --> 00:14:32.920]  你怎樣安慰他?
[00:14:32.920 --> 00:14:34.920]  劉牧師有沒有安慰過這些
[00:14:34.920 --> 00:14:37.720]  博士生失業?
[00:14:37.720 --> 00:14:40.120]  希望不是你
[00:14:40.120 --> 00:14:42.920]  就是當你發覺那個人
[00:14:42.920 --> 00:14:43.920]  他什麼都有
[00:14:43.920 --> 00:14:45.120]  然後他告訴你
[00:14:45.120 --> 00:14:46.520]  我不開心
[00:14:46.520 --> 00:14:50.520]  我內心很不滿足
[00:14:50.520 --> 00:14:53.320]  那怎麼辦?
[00:14:53.320 --> 00:14:55.720]  我記得我認識一個弟兄
[00:14:55.720 --> 00:14:58.320]  97年金融風暴
[00:14:58.320 --> 00:15:00.520]  他本來有好幾億
[00:15:00.520 --> 00:15:02.520]  我想他超過十億身家
[00:15:02.520 --> 00:15:05.320]  他的工廠因為資金鏈斷裂
[00:15:05.320 --> 00:15:07.320]  他失去了所有生意
[00:15:07.320 --> 00:15:08.320]  所有賠了之後
[00:15:08.320 --> 00:15:11.520]  最後他太太剩下一層
[00:15:11.520 --> 00:15:14.520]  在沙田八百呎的樓
[00:15:14.520 --> 00:15:17.320]  他太太的司機
[00:15:17.320 --> 00:15:19.320]  剩下兩層樓
[00:15:19.320 --> 00:15:22.320]  賣了一層有二百萬
[00:15:22.320 --> 00:15:25.520]  他就有一層樓加二百萬現金
[00:15:25.520 --> 00:15:28.920]  他說這個就是他人生的帝局
[00:15:28.920 --> 00:15:30.320]  接著我想我們的夢想
[00:15:30.320 --> 00:15:32.320]  就是我退休的時候有層樓
[00:15:32.320 --> 00:15:34.120]  八百呎供滿了
[00:15:34.120 --> 00:15:35.520]  還有二百萬現金
[00:15:35.520 --> 00:15:37.520]  這個我人生的高峰
[00:15:37.520 --> 00:15:40.120]  但它是他的帝局
[00:15:40.120 --> 00:15:41.720]  你明白什麼叫富有
[00:15:41.720 --> 00:15:43.720]  但他那時候是人生最低
[00:15:43.720 --> 00:15:45.720]  因為他從很高跌下來
[00:15:45.720 --> 00:15:53.120]  他從頭來就拿著二百萬
[00:15:53.120 --> 00:15:58.520]  區區二百萬
[00:15:58.520 --> 00:16:00.320]  和一層家人住的樓
[00:16:00.320 --> 00:16:01.520]  一家五口
[00:16:01.520 --> 00:16:03.520]  他就覺得他人生的帝局
[00:16:03.520 --> 00:16:05.320]  什麼叫帝局呢?
[00:16:05.320 --> 00:16:09.520]  但我想說真正生命的空虛
[00:16:09.520 --> 00:16:11.320]  在那個時候
[00:16:11.320 --> 00:16:13.720]  我到中學的時候我信了主
[00:16:13.720 --> 00:16:15.120]  這個聖經說
[00:16:15.120 --> 00:16:17.120]  我信主的時候我經歷
[00:16:17.120 --> 00:16:19.920]  聖經說在患難裡面
[00:16:19.920 --> 00:16:21.120]  都可以歡喜
[00:16:21.120 --> 00:16:23.520]  因為我之前經文那裡說
[00:16:23.520 --> 00:16:25.920]  我得到三個祝福
[00:16:25.920 --> 00:16:27.320]  平安是什麼呢?
[00:16:27.320 --> 00:16:29.720]  信耶穌的人他第一樣東西得到就是
[00:16:29.720 --> 00:16:31.720]  幫他向神認罪
[00:16:31.720 --> 00:16:32.720]  他得到平安
[00:16:32.720 --> 00:16:34.920]  平安在聖經裡面的意思就是
[00:16:34.920 --> 00:16:36.520]  圓滿
[00:16:36.520 --> 00:16:37.920]  沒有缺欠
[00:16:37.920 --> 00:16:40.120]  聖經形容人的罪
[00:16:40.120 --> 00:16:41.320]  罪就是
[00:16:41.320 --> 00:16:44.120]  一個人生命有了缺欠
[00:16:44.120 --> 00:16:44.720]  欠什麼?
[00:16:44.720 --> 00:16:46.320]  欠良心的債
[00:16:46.320 --> 00:16:47.320]  欠人的債
[00:16:47.320 --> 00:16:48.520]  欠神的債
[00:16:48.520 --> 00:16:50.920]  或者說欠自己良心的債
[00:16:50.920 --> 00:16:52.320]  總之生命有了規缺
[00:16:52.320 --> 00:16:54.120]  聖經有一個金句
[00:16:54.120 --> 00:16:55.320]  世人都犯了罪
[00:16:55.320 --> 00:16:57.520]  規缺了神的榮耀
[00:16:57.520 --> 00:16:58.720]  意思是什麼?
[00:16:58.720 --> 00:17:00.520]  意思就是我們每個人
[00:17:00.520 --> 00:17:02.520]  本來有神的形象
[00:17:02.520 --> 00:17:04.120]  不過因為有罪
[00:17:04.120 --> 00:17:06.520]  我們的形象就扭曲了
[00:17:06.520 --> 00:17:08.520]  我們的生命有了缺欠
[00:17:08.520 --> 00:17:10.520]  有缺欠
