
[00:00:00.000 --> 00:00:03.960]  好 每一次我們復活節
[00:02:00.840 --> 00:02:05.360]  那麼最近這個2025年
[00:02:05.360 --> 00:02:10.540]  摩根大通 這是一個專門做財務的一個
[00:02:10.540 --> 00:02:12.100]  他們的一個這個公司
[00:02:12.100 --> 00:02:14.760]  他們在做一個調查說
[00:02:14.760 --> 00:02:22.400]  2025年全世界會處在一個經濟動盪不安的情況
[00:02:22.400 --> 00:02:24.940]  那其中影響最大的就是什麼
[00:02:24.940 --> 00:02:25.840]  一個是通膨
[00:02:25.840 --> 00:02:27.740]  另外一個就是什麼
[00:02:27.740 --> 00:02:29.600]  就是關稅
[00:02:29.600 --> 00:02:32.760]  所以現在關稅不僅是這個
[00:02:32.760 --> 00:02:35.400]  美國在這地方為了關稅
[00:02:35.400 --> 00:02:39.360]  突然發現以前中國來的東西很便宜的
[00:02:39.360 --> 00:02:43.400]  現在怎麼樣開始漲價了
[00:02:43.400 --> 00:02:47.500]  那麼所以好像全世界也開始為了關稅的問題
[00:02:47.500 --> 00:02:50.200]  開始大家也要開始怎麼樣子的
[00:02:50.200 --> 00:02:53.400]  這個生活各方面的物價上漲等等
[00:02:53.400 --> 00:02:56.300]  好像我們感覺到今天面臨到這個世界裡面
[00:02:56.300 --> 00:02:58.140]  有這麼多的事情
[00:02:58.140 --> 00:03:00.240]  那這更不要講我們自己家庭裡面
[00:03:00.240 --> 00:03:01.760]  我們個人生活當中
[00:03:01.760 --> 00:03:05.100]  我們面臨到有多少的一些的挑戰
[00:03:05.100 --> 00:03:08.300]  但是今天在這樣子的一個狀況之下
[00:03:08.300 --> 00:03:12.240]  讓我們來看見耶穌基督祂復活了
[00:03:12.240 --> 00:03:15.200]  耶穌基督祂復活了
[00:03:15.200 --> 00:03:18.640]  因著祂的復活我們才有盼望
[00:03:18.640 --> 00:03:20.900]  所以使徒們在這個傳講的信息
[00:03:20.900 --> 00:03:24.000]  為什麼一直在傳講這件事情
[00:03:24.000 --> 00:03:29.760]  因為門徒們當他們看見耶穌定私下之後
[00:03:29.760 --> 00:03:32.160]  他們以為他們的人生也沒了
[00:03:32.160 --> 00:03:34.200]  所以彼得說什麼
[00:03:34.200 --> 00:03:36.640]  彼得說打魚去吧
[00:03:36.640 --> 00:03:38.600]  那個意思是什麼
[00:03:38.600 --> 00:03:40.240]  師父都走了
[00:03:40.240 --> 00:03:42.100]  我們在這幹嘛
[00:03:42.100 --> 00:03:46.400]  是不是 樹倒
[00:03:46.400 --> 00:03:48.260]  耶穌都已經走了
[00:03:48.260 --> 00:03:49.000]  是不是
[00:03:49.000 --> 00:03:51.560]  所以耶穌如果沒有復活
[00:03:51.560 --> 00:03:57.100]  那麼這些門徒們他真是浪費了生命
[00:03:57.100 --> 00:03:59.200]  漁船漁網都賣掉了
[00:03:59.200 --> 00:04:01.200]  所有的家當都賣掉了
[00:04:01.200 --> 00:04:04.300]  跟隨耶穌以為說跟他可以有好日子過
[00:04:04.300 --> 00:04:06.500]  結果呢
[00:04:06.500 --> 00:04:10.240]  耶穌自己被定私之家了
[00:04:10.240 --> 00:04:14.000]  所以耶穌第三天從死裡復活
[00:04:14.000 --> 00:04:16.240]  這件事情是彼得
[00:04:16.240 --> 00:04:17.600]  是這些門徒們
[00:04:17.600 --> 00:04:22.560]  他們極力所要傳講的一個中心
[00:04:22.560 --> 00:04:25.460]  彼得第一次在五行節之後
[00:04:25.460 --> 00:04:29.140]  他站起來講到
[00:04:29.140 --> 00:04:30.200]  你知道嗎
[00:04:30.200 --> 00:04:31.600]  他講到的其中一個
[00:04:31.600 --> 00:04:34.640]  最後的一個重點內容是什麼
[00:04:34.640 --> 00:04:38.760]  他說這耶穌神已經叫他復活了
[00:04:38.760 --> 00:04:41.760]  我們都為這事怎麼樣
[00:04:41.760 --> 00:04:43.760]  做見證
[00:04:43.760 --> 00:04:46.460]  然後使徒新章第四章三十三節
[00:04:46.460 --> 00:04:52.100]  使徒們在那邊大有人力見證主耶穌基督復活
[00:04:52.100 --> 00:04:55.000]  他們傳講的內容不是耶穌是定私之家了
[00:04:55.000 --> 00:04:56.700]  他們傳講的內容是什麼
[00:04:56.700 --> 00:04:58.000]  他們傳講的內容就是說
[00:04:58.000 --> 00:05:00.340]  因為當時候他們清楚的知道
[00:05:00.340 --> 00:05:03.000]  耶穌是定私之家死了
[00:05:03.000 --> 00:05:05.460]  但是他們不知道耶穌基督復活了
[00:05:05.460 --> 00:05:08.840]  所以他們要把這一件事實講出來
[00:05:08.840 --> 00:05:09.940]  那親愛的公子們
[00:05:09.940 --> 00:05:12.660]  為什麼耶穌基督的復活
[00:05:12.660 --> 00:05:16.560]  門徒們要這樣子的極力傳講
[00:05:16.560 --> 00:05:18.000]  為什麼
[00:05:18.000 --> 00:05:20.860]  保羅在哥林多前書裡面提到
[00:05:20.860 --> 00:05:24.060]  那麼彼得在彼得前書第一章第三節也講
[00:05:24.060 --> 00:05:26.400]  我們起來念這個彼得前書第一章第三節
[00:05:26.400 --> 00:05:29.340]  來 預備 請
[00:05:33.340 --> 00:05:36.360]  從死裡復活重生了我們
[00:05:36.360 --> 00:05:40.340]  叫我們有活潑的探望
[00:05:40.340 --> 00:05:42.600]  剛才我們的姐妹小球姐妹提到說
[00:05:42.600 --> 00:05:44.260]  當她的先生過世的時候
[00:05:44.260 --> 00:05:48.300]  好像整個人生好像是崩塌了
[00:05:48.300 --> 00:05:49.440]  是吧
[00:05:49.440 --> 00:05:54.440]  好像是這個世界的光所有都熄滅了
[00:05:54.440 --> 00:05:57.860]  但是感謝戰媒主找到了這一位世界的光
[00:05:57.860 --> 00:05:59.100]  耶穌基督說
[00:05:59.100 --> 00:06:01.700]  跟從我的就不在黑暗裡面走
[00:06:01.700 --> 00:06:03.000]  Amen
[00:06:03.000 --> 00:06:04.340]  因為這位耶穌基督
[00:06:04.340 --> 00:06:08.240]  使我們的人生就再一次的點起了亮光
[00:06:08.240 --> 00:06:09.240]  現在 劉子妹
[00:06:09.240 --> 00:06:11.760]  因為耶穌基督從死裡復活
[00:06:11.760 --> 00:06:16.460]  叫我們有活潑的探望
[00:06:16.460 --> 00:06:18.200]  但是這個探望是什麼
[00:06:18.200 --> 00:06:18.960]  劉子妹
[00:06:18.960 --> 00:06:23.260]  問問你旁邊這個探望是什麼
[00:06:23.260 --> 00:06:27.200]  這位探望是什麼
[00:06:27.200 --> 00:06:30.140]  保羅講到說這個探望
[00:06:30.140 --> 00:06:35.400]  是使我們能夠勝過罪的判罰
[00:06:35.400 --> 00:06:36.500]  所以保羅一再的講
[00:06:36.500 --> 00:06:38.960]  他說如果基督沒有復活
[00:06:38.960 --> 00:06:42.240]  你們性的便是枉然
[00:06:42.240 --> 00:06:47.760]  你們人在罪裡面
[00:06:47.760 --> 00:06:49.560]  到最後
[00:06:49.560 --> 00:06:53.040]  這個保羅在最後結論的時候
[00:06:53.040 --> 00:06:54.160]  他提到說
[00:06:54.160 --> 00:06:57.440]  死啊 你得勝的權勢在哪裡
[00:06:57.440 --> 00:06:59.060]  死啊 你的毒溝在哪裡
[00:06:59.060 --> 00:07:00.740]  死的毒溝就是罪
[00:07:00.740 --> 00:07:03.500]  罪的權勢就是律法
[00:07:03.500 --> 00:07:05.500]  保羅在這裡講什麼
[00:07:05.500 --> 00:07:07.740]  講到罪
[00:07:07.740 --> 00:07:12.560]  罪是我們今天人生一切問題的根源
[00:07:12.560 --> 00:07:14.240]  現在 劉子妹
[00:07:14.240 --> 00:07:16.060]  亞當夏娃犯罪之後
[00:07:16.060 --> 00:07:18.200]  罪就入了這個世界
[00:07:18.200 --> 00:07:18.940]  是不是
[00:07:18.940 --> 00:07:21.560]  人類就開始了離開神
[00:07:21.560 --> 00:07:24.660]  人類就開始了一個悲慘的命運
[00:07:24.660 --> 00:07:26.740]  不管你怎麼追求
[00:07:26.740 --> 00:07:28.200]  不管你怎麼努力
[00:07:28.200 --> 00:07:29.740]  你怎麼樣子的修行
[00:07:29.740 --> 00:07:31.360]  像很多的宗教說的
[00:07:31.360 --> 00:07:32.300]  你要做好人
[00:07:32.300 --> 00:07:33.740]  你要成為一個好的人
[00:07:33.740 --> 00:07:35.400]  但是你會發現
[00:07:35.400 --> 00:07:36.440]  這個人好不好
[00:07:36.440 --> 00:07:37.460]  問你太太就知道
[00:07:37.460 --> 00:07:39.740]  問他太太就知道
[00:07:39.740 --> 00:07:40.640]  這個人如何
[00:07:40.640 --> 00:07:44.540]  問他先生就知道了 是吧
[00:07:44.540 --> 00:07:47.000]  請問夫妻兩個人吵架
[00:07:47.000 --> 00:07:48.900]  問題在哪裡
[00:07:48.900 --> 00:07:51.200]  都是他
[00:07:51.200 --> 00:07:52.700]  是不是
[00:07:52.700 --> 00:07:53.660]  你問丈夫
[00:07:53.660 --> 00:07:54.740]  丈夫都告訴你說
[00:07:54.740 --> 00:07:57.240]  我的問題就是我太太
[00:07:57.240 --> 00:07:58.200]  你問太太她說
[00:07:58.200 --> 00:08:00.400]  我的問題就是我先生
[00:08:00.400 --> 00:08:02.440]  所以你必須把兩個人一起找來問
[00:08:02.440 --> 00:08:03.160]  是不是
[00:08:03.160 --> 00:08:05.060]  你就發現 奇怪了
[00:08:05.060 --> 00:08:09.860]  兩個人講的怎麼都完全相反
[00:08:09.860 --> 00:08:12.040]  天下烏鴉
[00:08:12.040 --> 00:08:14.340]  一般黑
[00:08:14.340 --> 00:08:15.540]  都是罪人
[00:08:15.540 --> 00:08:16.560]  是不是
[00:08:16.560 --> 00:08:19.160]  那根本的問題就是我們裡面
[00:08:19.160 --> 00:08:22.260]  我們是在母父中就是
[00:08:22.260 --> 00:08:25.340]  就是有了罪
[00:08:25.340 --> 00:08:29.560]  所以罪使得我們的人際關係破裂
[00:08:29.560 --> 00:08:31.460]  剛才講的語碩講的
[00:08:31.460 --> 00:08:34.060]  罪使得我們跟自己的家人
[00:08:34.060 --> 00:08:35.100]  跟我們的父親
[00:08:35.100 --> 00:08:39.340]  跟我們的母親關係破裂
[00:08:39.340 --> 00:08:40.600]  很多時候
[00:08:40.600 --> 00:08:43.600]  罪就是我們根本的一個問題
[00:08:43.600 --> 00:08:45.460]  但是我們不知道
[00:08:45.460 --> 00:08:47.100]  可是這個地方告訴我們一個好消息
[00:08:47.100 --> 00:08:48.360]  他說
[00:08:48.360 --> 00:08:52.300]  他說罪甚至死
[00:08:52.300 --> 00:08:54.700]  所帶來的那個權勢
[00:08:54.700 --> 00:08:57.960]  因著耶穌基督祂的復活
[00:08:57.960 --> 00:09:01.100]  我們可以靠著祂勝過這個權勢
[00:09:01.100 --> 00:09:02.900]  這個權勢就是Power
[00:09:02.900 --> 00:09:04.100]  The power of sin
[00:09:04.100 --> 00:09:06.260]  The power of death
[00:09:06.260 --> 00:09:09.400]  看似我們可以靠著這位復活的耶穌基督
[00:09:09.400 --> 00:09:12.300]  使得給我們有能力勝過怎麼樣
[00:09:12.300 --> 00:09:14.500]  這一個復活的大人
[00:09:14.500 --> 00:09:18.640]  The power of resurrection of Jesus Christ
[00:09:18.640 --> 00:09:20.440]  可以overcome
[00:09:20.440 --> 00:09:26.600]  所有一切的罪還有死的能力
[00:09:26.600 --> 00:09:29.800]  那
[00:09:29.800 --> 00:09:30.700]  講到死
[00:09:30.700 --> 00:09:33.700]  中國人最不喜歡死對不對
[00:09:33.700 --> 00:09:35.300]  可是呢
[00:09:35.300 --> 00:09:36.400]  聖經告訴我們說什麼
[00:09:36.400 --> 00:09:37.540]  我們起來念這段聖經好不好
[00:09:37.540 --> 00:09:38.900]  來 預備起
[00:09:38.900 --> 00:09:41.400]  兒女既同有血肉之體
[00:09:41.400 --> 00:09:44.600]  他也照樣親自成了血肉之體
[00:09:44.600 --> 00:09:49.400]  特要藉著死敗壞那長死犬的魔鬼
[00:09:49.400 --> 00:09:56.400]  必要釋放那些一生因怕死而為魯仆的人
[00:09:56.400 --> 00:09:59.300]  這句話希望你能夠背起來
[00:09:59.300 --> 00:10:01.840]  如果你會懼怕
[00:10:01.840 --> 00:10:04.140]  不管你懼怕死亡
[00:10:04.140 --> 00:10:06.240]  你懼怕未知
[00:10:06.240 --> 00:10:08.500]  你懼怕嫁不出去
[00:10:08.500 --> 00:10:10.700]  你懼怕找不到老婆
[00:10:10.700 --> 00:10:13.140]  你懼怕不知道工作在哪裡
[00:10:13.140 --> 00:10:14.900]  你不知道畢業之後
[00:10:14.900 --> 00:10:16.400]  到哪個地方可以找工作
[00:10:16.400 --> 00:10:17.640]  在美國現在很困難
[00:10:17.640 --> 00:10:20.460]  你懼怕很多 我們的心中都有懼怕對不對
[00:10:20.460 --> 00:10:21.800]  但是這裡告訴我們說
[00:10:21.800 --> 00:10:26.500]  懼怕就使得我們成為魔鬼的魯仆
[00:10:26.500 --> 00:10:27.640]  那怎麼辦
[00:10:27.640 --> 00:10:28.400]  所以這裡說
[00:10:28.400 --> 00:10:29.640]  耶穌藉著死
[00:10:29.640 --> 00:10:31.060]  也就是耶穌定死之價
[00:10:31.060 --> 00:10:36.700]  藉著死敗壞那個長死犬的魔鬼
[00:10:36.700 --> 00:10:37.640]  記得一件事情
[00:10:37.640 --> 00:10:39.140]  耶穌為我們已經定了死之價了
[00:10:39.140 --> 00:10:39.900]  藉著死之價
[00:10:39.900 --> 00:10:43.200]  耶穌已經敗壞那個長死犬的魔鬼對不對
[00:10:43.200 --> 00:10:53.240]  並且祂要釋放那些因為怕死而為魔鬼奴隸的人
[00:10:53.240 --> 00:10:55.740]  所以有人說
[00:10:55.740 --> 00:11:00.740]  哎呀這個穆斯尼趕鬼怕不怕
[00:11:00.740 --> 00:11:01.900]  我說不要怕
[00:11:01.900 --> 00:11:04.600]  為什麼要怕
[00:11:04.600 --> 00:11:09.100]  因為在我們裡面的比在世界的怎麼樣
[00:11:09.100 --> 00:11:10.840]  更大
[00:11:10.840 --> 00:11:12.840]  在我們裡面的這位耶穌基督
[00:11:12.840 --> 00:11:16.600]  比在這個世界的就是這個世界的王更大
[00:11:16.600 --> 00:11:19.760]  所以靠祂不用懼怕
[00:11:19.760 --> 00:11:21.260]  不用懼怕
[00:11:21.260 --> 00:11:22.040]  對不對
[00:11:22.040 --> 00:11:24.360]  不要懼怕擔心
[00:11:24.360 --> 00:11:27.400]  擔心懼怕憂慮這一切不是從上帝來的
[00:11:27.400 --> 00:11:29.600]  這一切從哪裡來的
[00:11:29.600 --> 00:11:30.440]  從魔鬼來的
[00:11:30.440 --> 00:11:31.940]  請你記得
[00:11:31.940 --> 00:11:33.360]  你心中如果會擔心
[00:11:33.360 --> 00:11:34.540]  你心中會掛慮
[00:11:34.540 --> 00:11:35.700]  你心中會懼怕
[00:11:35.700 --> 00:11:37.440]  你要知道這不是上帝給你的
[00:11:37.440 --> 00:11:38.400]  這是從哪裡來的
[00:11:38.400 --> 00:11:39.640]  這是魔鬼來的
[00:11:39.640 --> 00:11:41.940]  所以對魔鬼你的態度是怎麼樣
[00:11:41.940 --> 00:11:44.860]  就好像一隻狗在那邊後面要一直咬你
[00:11:44.860 --> 00:11:46.140]  你怎麼辦
[00:11:46.140 --> 00:11:47.440]  你要怎麼辦
[00:11:47.440 --> 00:11:52.440]  你說狗啊拜託我給你下跪
[00:11:52.440 --> 00:11:54.960]  你對狗要怎麼辦
[00:11:54.960 --> 00:11:57.740]  他這樣咬你怎麼辦
[00:11:57.740 --> 00:11:59.640]  有一次我記得我到哥斯大雷家去
[00:11:59.640 --> 00:12:02.100]  我們全家去那邊
[00:12:02.100 --> 00:12:03.940]  有一段時間我們全家一起在那邊
[00:12:03.940 --> 00:12:05.600]  在疫情期間去度假
[00:12:05.600 --> 00:12:12.740]  結果到了一個 什麼算是一個Restaurant的地方
[00:12:12.740 --> 00:12:15.100]  就是一個度假的地方
[00:12:15.100 --> 00:12:23.040]  那麼那裡面就有一隻狗來迎接我們
[00:12:23.040 --> 00:12:27.540]  我相信那個狗應該是很和善的平常
[00:12:27.540 --> 00:12:29.200]  所以我也不怕狗
[00:12:29.200 --> 00:12:32.860]  所以我跟他就開始就跟他玩起來
[00:12:32.860 --> 00:12:35.200]  他玩玩玩他跟我玩真的
[00:12:35.200 --> 00:12:37.000]  他就開始咬我了
[00:12:37.000 --> 00:12:38.300]  要咬我的手的
[00:12:38.300 --> 00:12:41.760]  我一看這個不太行
[00:12:41.760 --> 00:12:43.860]  那怎麼辦呢
[00:12:43.860 --> 00:12:44.960]  旁邊沒有人
[00:12:44.960 --> 00:12:48.500]  他們旅館裡面的主人也都不在
[00:12:48.500 --> 00:12:51.160]  他們大概想這個狗平常不會這樣子的
[00:12:51.160 --> 00:12:52.900]  沒想到那天竟然這個狗跟我
[00:12:52.900 --> 00:12:54.860]  幾乎要咬我了
[00:12:54.860 --> 00:13:00.100]  我就立刻把我年輕時候學過的功夫就
[00:13:00.100 --> 00:13:07.040]  我們家人看了都很緊張
[00:13:07.040 --> 00:13:09.440]  叫我不要跟他 趕快跑
[00:13:09.440 --> 00:13:11.240]  這時候你跑他就追著你啊
[00:13:11.240 --> 00:13:12.240]  懂我意思嗎
[00:13:12.240 --> 00:13:16.000]  所以你要怎麼辦
[00:13:16.000 --> 00:13:19.500]  要抵擋他 是不是
[00:13:19.500 --> 00:13:23.160]  我就跟他打起來
[00:13:23.160 --> 00:13:24.040]  不是真打
[00:13:24.040 --> 00:13:26.900]  就是他要咬我就
[00:13:26.900 --> 00:13:31.400]  就把他推開這樣
[00:13:31.400 --> 00:13:34.540]  劉姿妹你對付魔鬼就是要這樣子
[00:13:34.540 --> 00:13:35.900]  不要懼怕他
[00:13:35.900 --> 00:13:38.840]  因為耶穌基督已經敗壞了長死前的魔鬼
[00:13:38.840 --> 00:13:40.540]  所以你我今天信耶穌的人
[00:13:40.540 --> 00:13:41.600]  我們有這個權柄
[00:13:41.600 --> 00:13:45.700]  我們可以靠著主耶穌基督勝過
[00:13:45.700 --> 00:13:49.500]  勝過死亡 勝過罪惡
[00:13:49.500 --> 00:13:50.800]  現在劉姿妹
[00:13:50.800 --> 00:13:54.040]  你知道嗎 歷世歷代的聖徒
[00:13:54.040 --> 00:13:56.140]  他們都是如此的
[00:13:56.140 --> 00:13:58.000]  在羅馬有機會你到羅馬去
[00:13:58.000 --> 00:14:01.500]  你會看大概一定要去的就是去哪裡
[00:14:01.500 --> 00:14:03.460]  競技場是不是
[00:14:03.460 --> 00:14:06.900]  這個競技場當年在羅馬
[00:14:06.900 --> 00:14:11.100]  曾經是逼迫基督徒的時候
[00:14:11.100 --> 00:14:14.700]  他們把基督徒放到這個裡面
[00:14:14.700 --> 00:14:16.500]  然後呢
[00:14:16.500 --> 00:14:19.760]  當他們被放出去的時候呢
[00:14:19.760 --> 00:14:23.100]  就開始把這個籠子裡面的這些
[00:14:23.100 --> 00:14:27.100]  它的整個很多洞就放出來
[00:14:27.100 --> 00:14:31.100]  獅子啊 老虎啊 就放這些野獸出來
[00:14:31.100 --> 00:14:34.640]  就這樣子讓這些人跟他們去搏鬥
[00:14:34.640 --> 00:14:37.800]  當作是看戲一樣 你看很殘酷吧
[00:14:37.800 --> 00:14:40.100]  他們當時為了逼迫基督徒
[00:14:40.100 --> 00:14:43.200]  所以他們就這樣做
[00:14:43.200 --> 00:14:45.260]  當然這個競技場
[00:14:45.260 --> 00:14:47.760]  並不是只有基督徒在這個地方
[00:14:47.760 --> 00:14:50.240]  但是據說這個競技場裡面
[00:14:50.240 --> 00:14:54.000]  因著跟這個野獸搏鬥而死的人
[00:14:54.000 --> 00:14:59.300]  大概超過五十萬人
[00:14:59.300 --> 00:15:01.200]  所以當你今天去看的時候
[00:15:01.200 --> 00:15:04.760]  其實你看到的是一個悲劇
[00:15:04.760 --> 00:15:09.540]  這個地方的演戲是拿真的人來演
[00:15:09.540 --> 00:15:11.140]  而且是當作
[00:15:11.140 --> 00:15:15.440]  他的生命當作是來觀賞的一個戲劇
[00:15:15.440 --> 00:15:18.100]  很可悲
[00:15:18.100 --> 00:15:22.060]  很多的這些 當時候這些逼迫基督徒
[00:15:22.060 --> 00:15:25.160]  是為這樣子的而死
[00:15:25.160 --> 00:15:31.340]  那麼在公元大概三百多年的時候
[00:15:31.340 --> 00:15:33.460]  那麼有一位就是在這個圖裡面的
[00:15:33.460 --> 00:15:40.300]  叫做 中文把它翻譯叫做
[00:15:40.300 --> 00:15:51.100]  邱瑞斯 Quirinus 這個大概是義大利文
[00:15:51.100 --> 00:15:56.960]  那麼他是這個當時候的Cecilia
[00:15:56.960 --> 00:15:59.660]  一個地區 一個城市的一個地區的
[00:15:59.660 --> 00:16:03.040]  一個Bishop 就是教會領袖
[00:16:03.040 --> 00:16:06.300]  他因為不肯祭拜 當時候羅馬皇帝
[00:16:06.300 --> 00:16:10.440]  甚至把自己就是當作神一樣
[00:16:10.440 --> 00:16:13.640]  而且也要求基督徒要去拜這些的
[00:16:13.640 --> 00:16:15.540]  廟裡面的這些的偶像
[00:16:15.540 --> 00:16:19.140]  要他們否認耶穌基督
[00:16:19.140 --> 00:16:24.100]  所以後來這個Bishop 這個監督
[00:16:24.100 --> 00:16:26.740]  他就被捉到當地政府面前
[00:16:26.740 --> 00:16:31.040]  政府就動用很多的酷刑要他屈服
[00:16:31.040 --> 00:16:33.440]  那麼這些酷刑都沒有辦法叫他屈服
[00:16:33.440 --> 00:16:34.440]  怎麼辦呢
[00:16:34.440 --> 00:16:37.600]  所以他們就下令把他丟在河裡面
[00:16:37.600 --> 00:16:42.540]  把他脖子綁上了一個大石頭
[00:16:42.540 --> 00:16:47.200]  很奇妙 這個邱瑞斯
[00:16:47.200 --> 00:16:49.340]  他雖然被綁到了一個大石頭
[00:16:49.340 --> 00:16:50.840]  丟到河裡面
[00:16:50.840 --> 00:16:53.740]  照理來講很快就沉下去死了對不對
[00:16:53.740 --> 00:16:57.540]  結果沒有想到他竟然沒有沉下去
[00:16:57.540 --> 00:17:00.100]  還浮在上面
[00:17:00.100 --> 00:17:05.440]  還挖了這個叫什麼
[00:17:05.440 --> 00:17:09.400]  養油啊
[00:17:09.400 --> 00:17:15.560]  這下子把他丟在裡面的這些冰丁
[00:17:15.560 --> 00:17:18.440]  哇 真的是就很驚訝
[00:17:18.440 --> 00:17:20.900]  而且他在河上面
[00:17:20.900 --> 00:17:22.440]  浮在河上面的時候
[00:17:22.440 --> 00:17:26.160]  他高聲的就在那邊
[00:17:26.160 --> 00:17:30.800]  用這個好像高聲的用一些很盡情的話
[00:17:30.800 --> 00:17:32.640]  在那邊勸導群眾
[00:17:32.640 --> 00:17:34.540]  並且為他們禱告
[00:17:34.540 --> 00:17:37.960]  最後他做了一個禱告
[00:17:37.960 --> 00:17:40.300]  他說 哦 全能的耶穌
[00:17:40.300 --> 00:17:43.560]  對你來說這不是心事
[00:17:43.560 --> 00:17:45.300]  你曾斷主河流
[00:17:45.300 --> 00:17:47.740]  你也曾讓彼得在水面上走
[00:17:47.740 --> 00:17:49.140]  人們已經在我的身上
[00:17:49.140 --> 00:17:51.000]  看見你大人的名正
[00:17:51.000 --> 00:17:53.760]  現在請你賜我能為你的緣故
[00:17:53.760 --> 00:17:55.940]  獻上我的生命
[00:17:55.940 --> 00:17:58.000]  哦 我的上帝啊
[00:17:58.000 --> 00:18:00.760]  結果他做完這個禱告
[00:18:00.760 --> 00:18:06.560]  他整個人就沉下去了
[00:18:06.560 --> 00:18:12.000]  後來現在天主教會是把他豐盛了
[00:18:12.000 --> 00:18:14.860]  所以在義大利的
[00:18:14.860 --> 00:18:18.900]  他們還替他有一個教堂
[00:18:18.900 --> 00:18:21.360]  就是專門紀念他的
[00:18:21.360 --> 00:18:23.140]  親愛的公子們 歷史歷代裡面
[00:18:23.140 --> 00:18:28.860]  許多像這樣子的為耶穌基督而殉道的人
[00:18:28.860 --> 00:18:31.700]  丟子妹 他們不懼怕死亡
[00:18:31.700 --> 00:18:33.060]  面對死亡的時候
[00:18:33.060 --> 00:18:34.860]  他們能夠勇敢的站立
[00:18:34.860 --> 00:18:36.840]  甚至為耶穌做見證
[00:18:36.840 --> 00:18:38.340]  這一類的故事太多了
[00:18:38.340 --> 00:18:40.200]  我沒有時間一一的敘述
[00:18:40.200 --> 00:18:41.540]  但是親愛的丟子妹
[00:18:41.540 --> 00:18:43.040]  保羅在這裡告訴我們說
[00:18:43.040 --> 00:18:48.400]  感謝神使我們藉著我們的主耶穌基督得聖
[00:18:48.400 --> 00:18:50.200]  我們一起來把這些聖經一來唸
[00:18:50.200 --> 00:18:51.440]  一邊唸你把它背起來 好嗎
[00:18:51.440 --> 00:18:53.040]  來 感謝神
[00:18:53.040 --> 00:18:56.600]  使我們藉著我們的主耶穌基督得聖
[00:18:56.600 --> 00:18:57.540]  再來一遍
[00:18:57.540 --> 00:19:02.140]  感謝神使我們藉著我們的主耶穌基督得聖
[00:19:02.140 --> 00:19:04.100]  跟你旁邊的人說這句話 好不好
