
[00:00:00.000 --> 00:00:02.200]  我們先來帶他低頭,我們祈禱好嗎?
[00:07:11.800 --> 00:07:15.700]  他也不會要求你生命裡面有什麼改變
[00:07:15.700 --> 00:07:18.500]  但是今天我們的信仰不是這樣
[00:07:18.500 --> 00:07:21.600]  神為首,戶為眾
[00:07:21.600 --> 00:07:24.100]  我們又在想
[00:07:24.100 --> 00:07:26.600]  為什麼耶穌要跟這個人這樣說呢?
[00:07:26.600 --> 00:07:28.600]  就是針對他的死穴
[00:07:28.600 --> 00:07:30.600]  待會我們會看到這個是財主
[00:07:30.600 --> 00:07:33.100]  他看金錢是過於一切
[00:07:33.100 --> 00:07:34.800]  大家明白
[00:07:34.800 --> 00:07:36.900]  原來每一個人
[00:07:37.400 --> 00:07:39.200]  我們都有我們自己的弱項
[00:07:39.200 --> 00:07:41.800]  我們每一個人都有我們的弱點
[00:07:41.800 --> 00:07:44.000]  我們每一個人都有我們的死穴
[00:07:44.000 --> 00:07:46.700]  神是跟我們度身訂造的
[00:07:46.700 --> 00:07:50.100]  是針對我們的死穴來動我們的
[00:07:50.100 --> 00:07:52.000]  但是就要我們生命成長
[00:07:52.000 --> 00:07:56.800]  今天你跟我所面對的困難或者誘惑是不同的
[00:07:56.800 --> 00:07:58.000]  我舉一個例子
[00:07:58.000 --> 00:07:59.500]  有熟悉的人都知道
[00:07:59.500 --> 00:08:01.100]  我是不懂得上網的
[00:08:01.100 --> 00:08:04.100]  我對上一次剛剛的旅程去日本
[00:08:04.100 --> 00:08:05.700]  就是買機票自己上網
[00:08:05.700 --> 00:08:07.300]  不要找人,結果買錯了
[00:08:07.300 --> 00:08:09.500]  結果買錯了日期
[00:08:09.500 --> 00:08:12.700]  結果每一張機票要多付600元才可以改
[00:08:12.700 --> 00:08:14.700]  因為不懂得上網
[00:08:14.700 --> 00:08:17.100]  所以我就少了很多誘惑
[00:08:17.100 --> 00:08:21.300]  因為在網上是有很多很多不好的資訊
[00:08:21.300 --> 00:08:23.100]  特別影響青少年人
[00:08:23.100 --> 00:08:25.600]  這個不是我的死穴
[00:08:25.600 --> 00:08:28.000]  但是我的死穴不等於你的死穴
[00:08:28.000 --> 00:08:29.200]  熟悉的人都知道
[00:08:29.200 --> 00:08:30.500]  我這幾天放假了
[00:08:30.500 --> 00:08:31.700]  因為師父今天早上走了
[00:08:31.700 --> 00:08:35.200]  我最喜歡吃肥豬肉
[00:08:36.200 --> 00:08:38.400]  雞不吃雞皮和不吃雞尾
[00:08:38.400 --> 00:08:41.400]  根本我不覺得你懂得享受吃雞
[00:08:41.400 --> 00:08:44.100]  一咬下去那些油滴下來的時候
[00:08:44.100 --> 00:08:46.400]  嘩!簡直是滋味
[00:08:46.400 --> 00:08:48.200]  所以一看到肥的東西
[00:08:48.200 --> 00:08:50.500]  對我來說是一個很大的誘惑
[00:08:50.500 --> 00:08:52.100]  很大的試探
[00:08:52.100 --> 00:08:54.900]  我和師母去100米那裡吃的時候
[00:08:54.900 --> 00:08:56.100]  100米的雞都很好吃
[00:08:56.100 --> 00:08:59.100]  每次都為了可不可以吃那個雞皮
[00:08:59.100 --> 00:09:00.100]  都有些爭拗
[00:09:00.100 --> 00:09:02.100]  不要吃,為了你的好處
[00:09:02.100 --> 00:09:04.100]  你要侍奉,拿這個來餵我
[00:09:04.100 --> 00:09:06.000]  於是我很無奈地放下那些雞皮
[00:09:06.500 --> 00:09:08.400]  但是可能對一些姐妹來說
[00:09:08.400 --> 00:09:10.300]  對你們來說絕對不是誘惑
[00:09:10.300 --> 00:09:11.800]  這個不是你的死穴
[00:09:11.800 --> 00:09:13.600]  你不懂得人家叫你立刻撕皮
[00:09:13.600 --> 00:09:14.100]  對不對?
[00:09:14.100 --> 00:09:15.300]  還要用水浸一浸
[00:09:15.300 --> 00:09:17.200]  因為你懂得吃那些雞肉,是不是?
[00:09:17.200 --> 00:09:20.400]  所以你記住原來我們每一個人
[00:09:20.400 --> 00:09:23.400]  都有不同的弱點
[00:09:23.400 --> 00:09:25.600]  都有我們不同軟弱的地方
[00:09:25.600 --> 00:09:27.200]  但是神是愛
[00:09:27.200 --> 00:09:29.000]  神要塗鑿我們的生命
[00:09:29.000 --> 00:09:32.300]  所以需要不同的呼召
[00:09:32.300 --> 00:09:34.300]  不同的針對
[00:09:34.300 --> 00:09:36.000]  要我們來回應
[00:09:36.400 --> 00:09:38.700]  但是卻是有一個相同的目標
[00:09:38.700 --> 00:09:42.000]  就是要我們的生命更加的成熟
[00:09:42.000 --> 00:09:45.600]  被神可以重用
[00:09:45.600 --> 00:09:47.000]  這個是最重要
[00:09:47.000 --> 00:09:49.200]  所以你沒有留意到整本聖經裡面
[00:09:49.200 --> 00:09:50.800]  耶穌沒有向其他人說
[00:09:50.800 --> 00:09:53.000]  你變賣所有的「你有根隨我」
[00:09:53.000 --> 00:09:56.500]  是特別針對這個財主
[00:09:56.500 --> 00:09:58.300]  但是很可惜
[00:09:58.300 --> 00:10:02.600]  這個財主竟然輕重倒置
[00:10:03.300 --> 00:10:07.000]  當這個財主聽到耶穌這樣說的時候
[00:10:07.000 --> 00:10:09.700]  你看他有什麼回應,好不好?
[00:10:09.700 --> 00:10:13.500]  我們一起來讀馬福音第十章第二十二節
[00:10:13.500 --> 00:10:14.600]  我們一起來讀出
[00:10:14.600 --> 00:10:18.800]  「他聽見者話,臉上就變了色,
[00:10:18.800 --> 00:10:21.100]  悠悠愁愁地走了,
[00:10:21.100 --> 00:10:23.700]  因為他的產業很多。」
[00:10:23.700 --> 00:10:27.200]  他聽完之後
[00:10:27.200 --> 00:10:29.700]  立刻臉上變色
[00:10:31.500 --> 00:10:34.800]  他沒有想過耶穌竟然會發出這樣的呼召
[00:10:34.800 --> 00:10:38.100]  因為他擁有的是很多
[00:10:38.100 --> 00:10:39.300]  他的產業很多
[00:10:39.300 --> 00:10:41.700]  愚民的意思就是他擁有的東西很多
[00:10:41.700 --> 00:10:46.700]  他那些東西在他面前是太實在了
[00:10:46.700 --> 00:10:50.700]  永生某個程度都是將來的事
[00:10:50.700 --> 00:10:51.800]  看不到
[00:10:51.800 --> 00:10:56.000]  現實的東西是更加讓他要抓得緊
[00:10:56.000 --> 00:10:58.400]  如果要他變賣的時候
[00:10:58.400 --> 00:11:01.100]  他不可以理大人去做這件事
[00:11:02.000 --> 00:11:05.700]  於是他很無奈地悠悠愁愁地離開
[00:11:05.700 --> 00:11:08.300]  他輕重倒置
[00:11:08.300 --> 00:11:11.900]  他看不到什麼是最重要的
[00:11:11.900 --> 00:11:15.900]  他竟然將次要的金錢
[00:11:15.900 --> 00:11:18.900]  變成為最重要的事
[00:11:18.900 --> 00:11:22.200]  他不可以放棄這些實質的東西
[00:11:22.200 --> 00:11:25.800]  他覺得永生可能太遠
[00:11:25.800 --> 00:11:30.100]  我相信很多人都會聽到那句話耶穌說的
[00:11:30.700 --> 00:11:32.600]  人若賺得全世界
[00:11:32.600 --> 00:11:36.200]  賠上自己的生命有什麼益處呢
[00:11:36.200 --> 00:11:41.300]  人還能拿什麼來換取這個生命
[00:11:41.300 --> 00:11:44.500]  但很可惜有時候人就是這樣
[00:11:44.500 --> 00:11:49.300]  這個金錢成為他生命裡面最重要的要素
[00:11:49.300 --> 00:11:51.700]  很多人就是這樣
[00:11:51.700 --> 00:11:54.200]  正如剛才我說
[00:11:54.200 --> 00:11:57.200]  容忌這個個案
[00:11:57.200 --> 00:11:58.800]  大家記不記得
[00:11:59.300 --> 00:12:00.900]  其實幾年前
[00:12:00.900 --> 00:12:05.000]  大家知不知道這個個案維持了多少年
[00:12:05.000 --> 00:12:07.000]  五年了
[00:12:07.000 --> 00:12:09.300]  其實都很折騰
[00:12:09.300 --> 00:12:13.300]  大腦還沒等到宣判已經死了
[00:12:13.300 --> 00:12:15.200]  你看回那時候
[00:12:15.200 --> 00:12:17.600]  弟弟雖然贏了一場官司
[00:12:17.600 --> 00:12:20.300]  他說到我雖然贏了官司
[00:12:20.300 --> 00:12:22.300]  但我失去了親情
[00:12:22.300 --> 00:12:25.300]  雖然這是殺辣之間的感動
[00:12:25.300 --> 00:12:29.000]  但這幾年大家都是不相往來
[00:12:29.800 --> 00:12:31.700]  所以其實很大的可悲
[00:12:31.700 --> 00:12:35.100]  甚至有些大學生
[00:12:35.100 --> 00:12:39.300]  可能就是拿錢去買股票
[00:12:39.300 --> 00:12:44.500]  但結果就在這個股海裡面尋溺
[00:12:44.500 --> 00:12:49.400]  很多人可能甚至為了錢會出賣自己
[00:12:49.400 --> 00:12:52.600]  出賣自己的精粗
[00:12:52.600 --> 00:12:55.700]  出賣自己的羞恥之心
[00:12:55.700 --> 00:12:58.300]  出賣自己的靈魂
[00:12:59.300 --> 00:13:01.200]  這些很可能對他們來說
[00:13:01.200 --> 00:13:02.700]  因為不是很實在
[00:13:02.700 --> 00:13:04.700]  很可悲的一件事
[00:13:04.700 --> 00:13:07.200]  所以你留意到
[00:13:07.200 --> 00:13:08.900]  這是一個悲劇
[00:13:08.900 --> 00:13:10.700]  但請大家要留意
[00:13:10.700 --> 00:13:12.100]  我始終深刻體會到
[00:13:12.100 --> 00:13:14.200]  豐厚的財富
[00:13:14.200 --> 00:13:17.500]  並不等於豐盛的生命
[00:13:17.500 --> 00:13:20.500]  兩者之間是有分別的
[00:13:20.500 --> 00:13:22.300]  如果你要問我
[00:13:22.300 --> 00:13:26.000]  你帶我去比較親情和金錢
[00:13:26.000 --> 00:13:27.600]  哪樣東西為重呢?
[00:13:28.300 --> 00:13:29.700]  我絕對相信
[00:13:29.700 --> 00:13:33.000]  親情是比金錢更加的重要
[00:13:33.000 --> 00:13:35.900]  所以今天有一個很大的可悲
[00:13:35.900 --> 00:13:38.100]  很多的世人
[00:13:38.100 --> 00:13:40.200]  就是將輕重倒置
[00:13:40.200 --> 00:13:42.300]  顛倒了過來
[00:13:42.300 --> 00:13:45.100]  而且不是一個兩個人是這樣
[00:13:45.100 --> 00:13:46.900]  眾生如此
[00:13:46.900 --> 00:13:48.300]  真是顛倒眾生
[00:13:48.300 --> 00:13:50.800]  雖然世人是這樣
[00:13:50.800 --> 00:13:51.500]  但你有沒有留意到
[00:13:51.500 --> 00:13:53.400]  基督徒都會有這樣的情形出現
[00:13:53.400 --> 00:13:56.400]  基督徒的情況在哪裡呢?
[00:13:57.100 --> 00:13:58.400]  有時我們都知道
[00:13:58.400 --> 00:14:00.100]  屬靈的生命是很重要
[00:14:00.100 --> 00:14:02.000]  這是影響到我們永恆
[00:14:02.000 --> 00:14:04.000]  但很真實地說
[00:14:04.000 --> 00:14:07.000]  我們有沒有一個很渴慕追求神的心
[00:14:07.000 --> 00:14:11.100]  有時我們在靈修上
[00:14:11.100 --> 00:14:12.400]  我們很冷漠
[00:14:12.400 --> 00:14:14.100]  我們在侍奉上
[00:14:14.100 --> 00:14:15.300]  我們會退卻
[00:14:15.300 --> 00:14:18.800]  有時甚至我們會將我們的注意力
[00:14:18.800 --> 00:14:20.400]  集中在我們的頭肢
[00:14:20.400 --> 00:14:22.700]  集中在我們的兒女身上
[00:14:22.700 --> 00:14:26.100]  而興奮了和神建立一個更好的關係
[00:14:27.100 --> 00:14:29.000]  有時我們很疲乏
[00:14:29.000 --> 00:14:30.200]  很累
[00:14:30.200 --> 00:14:32.300]  於是我們就不再崇拜了
[00:14:32.300 --> 00:14:33.700]  哎呀很累啊
[00:14:33.700 --> 00:14:34.800]  神會體諒的
[00:14:34.800 --> 00:14:36.200]  於是我們就怎樣?
[00:14:36.200 --> 00:14:37.200]  放棄了
[00:14:37.200 --> 00:14:39.000]  所以這個是今天
[00:14:39.000 --> 00:14:41.400]  教會裏面的哀歌
[00:14:41.400 --> 00:14:43.700]  都求神來幫助我們
[00:14:43.700 --> 00:14:46.200]  有時我們都會不會輕重倒置
[00:14:46.200 --> 00:14:49.300]  我們來重視我們的學術
[00:14:49.300 --> 00:14:51.000]  物質上的追求
[00:14:51.000 --> 00:14:52.200]  我不是說這些不重要
[00:14:52.200 --> 00:14:55.200]  但就是興奮了我們和神的關係
[00:14:55.600 --> 00:14:57.600]  這個是我們很需要去檢討的
[00:14:57.600 --> 00:14:58.700]  好了
[00:14:58.700 --> 00:15:02.900]  耶穌面對這個人悠悠愁愁要離開的時候
[00:15:02.900 --> 00:15:04.200]  祂有什麼回應呢?
[00:15:04.200 --> 00:15:06.400]  某個程度耶穌是怎樣呢?
[00:15:06.400 --> 00:15:07.600]  站得很硬
[00:15:07.600 --> 00:15:10.000]  是鐵架不移
[00:15:10.000 --> 00:15:13.400]  聖經裏面有一句很特別的說話
[00:15:13.400 --> 00:15:15.200]  是很少出現的
[00:15:15.200 --> 00:15:17.000]  第十章的21節
[00:15:17.000 --> 00:15:20.500]  聖經說到耶穌看著他
[00:15:20.500 --> 00:15:22.300]  就愛他
[00:15:22.300 --> 00:15:23.800]  喂
[00:15:24.300 --> 00:15:26.300]  我作為一個牧師如果有一個這樣的人來
[00:15:26.300 --> 00:15:27.500]  我都很愛他
[00:15:27.500 --> 00:15:29.200]  又少年
[00:15:29.200 --> 00:15:31.000]  操手又好
[00:15:31.000 --> 00:15:32.300]  又有錢
[00:15:32.300 --> 00:15:33.500]  又有地位
[00:15:33.500 --> 00:15:34.500]  來到我教會
[00:15:34.500 --> 00:15:36.200]  我教會當然與有榮焉
[00:15:36.200 --> 00:15:36.700]  是不是?
[00:15:36.700 --> 00:15:39.200]  但這個人要走的時候
[00:15:39.200 --> 00:15:42.400]  你有沒有留意到耶穌有什麼回應?
[00:15:42.400 --> 00:15:45.600]  耶穌沒有降低他的條件
[00:15:45.600 --> 00:15:47.500]  回來回來回來
[00:15:47.500 --> 00:15:49.000]  不用變賣所有了
[00:15:49.000 --> 00:15:50.900]  律法規定是什麼呢?
[00:15:50.900 --> 00:15:51.800]  十一奉獻
[00:15:51.800 --> 00:15:53.200]  你只是十分之一
[00:15:53.200 --> 00:15:54.400]  不過你既然這麼有錢
[00:15:54.400 --> 00:15:55.800]  可不可以加多一個百分比
[00:15:55.800 --> 00:15:56.700]  即是給窮人
[00:15:56.700 --> 00:15:57.500]  這樣都算好一點
[00:15:57.500 --> 00:15:58.000]  是不是?
[00:15:58.000 --> 00:15:59.500]  回來吧
[00:15:59.500 --> 00:16:00.300]  有沒有?
[00:16:00.300 --> 00:16:01.500]  沒有這樣做
[00:16:01.500 --> 00:16:03.600]  我不知道大家有沒有
[00:16:03.600 --> 00:16:06.200]  我想你一定會有機會去一下泰國
[00:16:06.200 --> 00:16:08.300]  去一下一些東南亞國家
[00:16:08.300 --> 00:16:09.400]  或者回國內
[00:16:09.400 --> 00:16:13.600]  如果晚上去夜市去買東西
[00:16:13.600 --> 00:16:15.600]  是很好玩的一個項目
[00:16:15.600 --> 00:16:16.600]  大家有沒有玩過?
[00:16:16.600 --> 00:16:17.700]  就是
[00:16:17.700 --> 00:16:18.600]  不好玩的
[00:16:18.600 --> 00:16:19.400]  即是
[00:16:19.400 --> 00:16:21.300]  一定好玩的就是
[00:16:21.300 --> 00:16:21.800]  喂
[00:16:22.400 --> 00:16:23.700]  看看地攤這個多少錢?
[00:16:23.700 --> 00:16:25.200]  五百元
[00:16:25.200 --> 00:16:26.200]  神經病
[00:16:26.200 --> 00:16:27.300]  五百元當我傻的
[00:16:27.300 --> 00:16:28.400]  五百元
[00:16:28.400 --> 00:16:29.700]  這個值嗎?
[00:16:29.700 --> 00:16:30.500]  一百元
[00:16:30.500 --> 00:16:32.200]  這個時候你還價的
[00:16:32.200 --> 00:16:34.200]  然後你就轉身走
[00:16:34.200 --> 00:16:36.000]  但你一定走得很慢的
[00:16:36.000 --> 00:16:37.000]  平時很快的
[00:16:37.000 --> 00:16:39.000]  你是慢慢走的
[00:16:39.000 --> 00:16:40.900]  然後那個的
[00:16:40.900 --> 00:16:42.100]  即是店主說
[00:16:42.100 --> 00:16:43.500]  回來回來回來
[00:16:43.500 --> 00:16:44.600]  喂
[00:16:44.600 --> 00:16:45.500]  真的一百元真的不行
[00:16:45.500 --> 00:16:46.500]  算了算了
[00:16:46.500 --> 00:16:48.000]  四百元好不好?
[00:16:48.000 --> 00:16:51.200]  四百元當然不行
[00:16:51.200 --> 00:16:52.200]  都是貴的
[00:16:52.300 --> 00:16:53.200]  八五吧
[00:16:53.200 --> 00:16:54.500]  你這樣拉鋸的
[00:16:54.500 --> 00:16:55.800]  說來說去
[00:16:55.800 --> 00:16:56.500]  最終
[00:16:56.500 --> 00:16:56.800]  嘩
[00:16:56.800 --> 00:16:57.500]  你二百元買到
[00:16:57.500 --> 00:16:58.400]  你不是很興奮的嗎?
[00:16:58.400 --> 00:17:00.300]  然後很開心的走上
[00:17:00.300 --> 00:17:01.200]  旅遊巴那裏
[00:17:01.200 --> 00:17:02.000]  展示給人看
[00:17:02.000 --> 00:17:03.900]  剛才在這裏開五百元
[00:17:03.900 --> 00:17:05.200]  我二百元就買了
[00:17:05.200 --> 00:17:06.000]  划算嗎?
[00:17:06.000 --> 00:17:06.500]  這樣
[00:17:06.500 --> 00:17:07.100]  很開心
[00:17:07.100 --> 00:17:07.600]  是不是?
[00:17:07.600 --> 00:17:09.300]  誰知道那個團友告訴我
[00:17:09.300 --> 00:17:11.100]  我買了一個一模一樣的
[00:17:11.100 --> 00:17:11.900]  我在旁邊那一攤
[00:17:11.900 --> 00:17:12.900]  八五而已
[00:17:12.900 --> 00:17:14.300]  他就立刻吐血而死
[00:17:14.300 --> 00:17:15.300]  是不是?
[00:17:15.300 --> 00:17:16.300]  即是
[00:17:16.300 --> 00:17:17.500]  原來你們有沒有留意到
[00:17:17.500 --> 00:17:18.200]  原來
