
[00:00:00.000 --> 00:00:05.000]  大家好,今天是主復活的日子
[00:03:37.000 --> 00:03:39.000]  於是在經文這樣說的時候
[00:03:39.000 --> 00:03:40.000]  就告訴我們
[00:03:40.000 --> 00:03:42.000]  復活了的耶穌的身體
[00:03:42.000 --> 00:03:44.000]  雖然是有些變化
[00:03:44.000 --> 00:03:45.000]  是和以前有些不同
[00:03:45.000 --> 00:03:47.000]  但又不是完全不同
[00:03:47.000 --> 00:03:51.000]  仍然有些跡象和地理上的痕跡
[00:03:51.000 --> 00:03:52.000]  譬如說祂釘過的痕跡
[00:03:52.000 --> 00:03:54.000]  仍然都在那裡
[00:03:54.000 --> 00:03:56.000]  即是我們很容易認得
[00:03:56.000 --> 00:03:58.000]  這個就是那個耶穌
[00:03:58.000 --> 00:04:00.000]  所以進一步有些神學家
[00:04:00.000 --> 00:04:01.000]  應該告訴你
[00:04:01.000 --> 00:04:04.000]  將來我們基督徒的身體復活
[00:04:04.000 --> 00:04:05.000]  是會不同了
[00:04:05.000 --> 00:04:08.000]  現在我們有年紀可能老一點的時候
[00:04:08.000 --> 00:04:09.000]  身體弱一點
[00:04:09.000 --> 00:04:11.000]  或者衰退一點
[00:04:11.000 --> 00:04:12.000]  但將來的時候
[00:04:12.000 --> 00:04:13.000]  你有一個強壯的身體
[00:04:13.000 --> 00:04:14.000]  榮耀的身體
[00:04:14.000 --> 00:04:16.000]  是一個不老壞的身體
[00:04:16.000 --> 00:04:18.000]  但又不是完全變化
[00:04:18.000 --> 00:04:20.000]  你還會有留下這些痕跡
[00:04:20.000 --> 00:04:21.000]  可以辨認到
[00:04:21.000 --> 00:04:22.000]  所以將來你在那裡
[00:04:22.000 --> 00:04:23.000]  我知道你是誰
[00:04:23.000 --> 00:04:24.000]  因為認得到你
[00:04:24.000 --> 00:04:26.000]  但你會發覺不同一點
[00:04:26.000 --> 00:04:28.000]  有時候你的身體有變化
[00:04:28.000 --> 00:04:31.000]  可能就是耶穌這樣一個變化的身體
[00:04:31.000 --> 00:04:32.000]  而這兩個門徒
[00:04:32.000 --> 00:04:34.000]  一時之間認不到祂
[00:04:34.000 --> 00:04:36.000]  但其實另外還有一個更重要的原因
[00:04:36.000 --> 00:04:37.000]  我覺得
[00:04:37.000 --> 00:04:39.000]  就是一些主觀的原因
[00:04:39.000 --> 00:04:40.000]  主觀原因就是
[00:04:40.000 --> 00:04:42.000]  因為當時祂心情的確沉重
[00:04:42.000 --> 00:04:43.000]  或者很低落
[00:04:43.000 --> 00:04:47.000]  亦都很在意講關於耶穌幾多個死的事情
[00:04:47.000 --> 00:04:48.000]  又不知道有傳聞
[00:04:48.000 --> 00:04:49.000]  耶穌幾多復活的事
[00:04:49.000 --> 00:04:50.000]  那些婦女見到
[00:04:50.000 --> 00:04:51.000]  於是很多時候
[00:04:51.000 --> 00:04:54.000]  整個心專注在這些事情裡
[00:04:54.000 --> 00:04:56.000]  當你專注在這些事情裡的時候
[00:04:56.000 --> 00:04:58.000]  可能周圍有些人
[00:04:58.000 --> 00:04:59.000]  周圍的事
[00:04:59.000 --> 00:05:00.000]  祂沒有在意
[00:05:00.000 --> 00:05:02.000]  我相信大家有時候都試過
[00:05:02.000 --> 00:05:04.000]  心事重重逛街
[00:05:04.000 --> 00:05:05.000]  或者想工作
[00:05:05.000 --> 00:05:06.000]  或者跟誰吵架
[00:05:06.000 --> 00:05:08.000]  或者家裡發生一些事情
[00:05:08.000 --> 00:05:09.000]  令你心事重重
[00:05:09.000 --> 00:05:10.000]  走路的時候
[00:05:10.000 --> 00:05:11.000]  沒有留意身邊的
[00:05:11.000 --> 00:05:13.000]  有時候身邊有某些認識的人
[00:05:13.000 --> 00:05:15.000]  跟你打招呼的時候
[00:05:15.000 --> 00:05:16.000]  你可能看不到
[00:05:16.000 --> 00:05:17.000]  是不是
[00:05:17.000 --> 00:05:18.000]  應該試過
[00:05:18.000 --> 00:05:19.000]  我也試過
[00:05:19.000 --> 00:05:20.000]  我早幾天才試過
[00:05:20.000 --> 00:05:21.000]  見不到你
[00:05:21.000 --> 00:05:22.000]  就是這樣
[00:05:22.000 --> 00:05:23.000]  就是這樣
[00:05:23.000 --> 00:05:25.000]  因為心事重重的時候
[00:05:25.000 --> 00:05:27.000]  就算周圍有些事情發生了
[00:05:27.000 --> 00:05:28.000]  你都不在意
[00:05:28.000 --> 00:05:30.000]  沒有留意到它
[00:05:30.000 --> 00:05:32.000]  耶穌幾多出現這樣的時候
[00:05:32.000 --> 00:05:34.000]  可能那兩個門徒都是這樣
[00:05:34.000 --> 00:05:36.000]  談論關於祂的死
[00:05:36.000 --> 00:05:39.000]  亦都談論關於傳聞祂的復活的時候
[00:05:39.000 --> 00:05:41.000]  這件事太專注
[00:05:41.000 --> 00:05:42.000]  令到他們
[00:05:42.000 --> 00:05:44.000]  所以根本不留意到耶穌
[00:05:44.000 --> 00:05:48.000]  有一個故事
[00:05:48.000 --> 00:05:51.000]  有一個師父跟徒弟說
[00:05:51.000 --> 00:05:53.000]  當師父抬頭
[00:05:53.000 --> 00:05:54.000]  見到天空的時候
[00:05:54.000 --> 00:05:55.000]  這個天空很大
[00:05:55.000 --> 00:05:56.000]  徒弟說
[00:05:56.000 --> 00:05:57.000]  是的,這個天空真的很大
[00:05:57.000 --> 00:05:59.000]  師父跟徒弟說
[00:05:59.000 --> 00:06:01.000]  其實我可以用一隻手
[00:06:01.000 --> 00:06:03.000]  將整個天空遮住
[00:06:03.000 --> 00:06:04.000]  怎麼可以
[00:06:04.000 --> 00:06:05.000]  徒弟說
[00:06:05.000 --> 00:06:06.000]  師父怎麼做
[00:06:06.000 --> 00:06:07.000]  你猜怎麼做
[00:06:07.000 --> 00:06:09.000]  是的,最簡單
[00:06:09.000 --> 00:06:10.000]  遮住他的眼睛
[00:06:10.000 --> 00:06:12.000]  看不到整個天空
[00:06:12.000 --> 00:06:14.000]  有時我們都是這樣
[00:06:14.000 --> 00:06:15.000]  很多時候
[00:06:15.000 --> 00:06:16.000]  遮住了我們的眼睛
[00:06:16.000 --> 00:06:18.000]  我們就以為什麼都沒有了
[00:06:18.000 --> 00:06:19.000]  全世界都沒有了
[00:06:19.000 --> 00:06:20.000]  沒有東西了
[00:06:20.000 --> 00:06:22.000]  有時當我們發生一些苦的事
[00:06:22.000 --> 00:06:23.000]  仇的事情
[00:06:23.000 --> 00:06:24.000]  或者很傷痛的事情
[00:06:24.000 --> 00:06:26.000]  就會是這樣
[00:06:26.000 --> 00:06:28.000]  大家看到什麼
[00:06:28.000 --> 00:06:30.000]  有些人會玩的
[00:06:30.000 --> 00:06:32.000]  看到黑色點
[00:06:32.000 --> 00:06:33.000]  習慣都是
[00:06:33.000 --> 00:06:34.000]  不過玩這個遊戲的人
[00:06:34.000 --> 00:06:35.000]  就說不是
[00:06:35.000 --> 00:06:38.000]  因為最大部份都是白色
[00:06:38.000 --> 00:06:39.000]  其實很容易
[00:06:39.000 --> 00:06:41.000]  焦點就掛在黑色裡面
[00:06:41.000 --> 00:06:45.000]  其實這個不是黑色
[00:06:45.000 --> 00:06:48.000]  這個是什麼
[00:06:48.000 --> 00:06:50.000]  是一些花
[00:06:50.000 --> 00:06:51.000]  很容易
[00:06:51.000 --> 00:06:53.000]  看不到其他東西
[00:06:53.000 --> 00:06:54.000]  或者在那裡
[00:06:54.000 --> 00:06:56.000]  花中間那個黑點
[00:06:56.000 --> 00:06:58.000]  當我們心情沉重的時候
[00:06:58.000 --> 00:06:59.000]  聚焦在裡面
[00:06:59.000 --> 00:07:02.000]  其實是這麼漂亮的
[00:07:02.000 --> 00:07:04.000]  一片的花
[00:07:04.000 --> 00:07:06.000]  向日葵在裡面
[00:07:06.000 --> 00:07:08.000]  有時我們人生裡面
[00:07:08.000 --> 00:07:10.000]  都是給一些挫折
[00:07:10.000 --> 00:07:11.000]  給一些事件
[00:07:11.000 --> 00:07:12.000]  心結的時候
[00:07:12.000 --> 00:07:13.000]  聚焦的時候
[00:07:13.000 --> 00:07:15.000]  我們再也看不到
[00:07:15.000 --> 00:07:18.000]  就好像眼睛被手遮住
[00:07:18.000 --> 00:07:20.000]  這個世界就是這樣
[00:07:20.000 --> 00:07:21.000]  沒有了
[00:07:21.000 --> 00:07:22.000]  玩完就看不到
[00:07:22.000 --> 00:07:24.000]  什麼都沒有希望了
[00:07:24.000 --> 00:07:26.000]  這兩個門徒
[00:07:26.000 --> 00:07:28.000]  都是這樣
[00:07:28.000 --> 00:07:30.000]  你會不會有時都是這樣
[00:07:30.000 --> 00:07:31.000]  這兩個門徒
[00:07:31.000 --> 00:07:33.000]  就是被耶穌基督死了的事件
[00:07:33.000 --> 00:07:35.000]  令到他們專注在這裡
[00:07:35.000 --> 00:07:36.000]  不知道他們覺得
[00:07:36.000 --> 00:07:37.000]  沒有了
[00:07:37.000 --> 00:07:38.000]  看下去就知道
[00:07:38.000 --> 00:07:40.000]  為什麼他們覺得沒有了
[00:07:40.000 --> 00:07:44.000]  但耶穌對他們的評價是什麼
[00:07:44.000 --> 00:07:46.000]  就是無知的人
[00:07:46.000 --> 00:07:49.000]  你的信心信得太自盡了
[00:07:49.000 --> 00:07:51.000]  無知的意思就是說
[00:07:51.000 --> 00:07:53.000]  他沒有什麼領悟能力
[00:07:53.000 --> 00:07:55.000]  或者你的領悟能力很慢
[00:07:55.000 --> 00:07:57.000]  就是耶穌說你轉數慢
[00:07:57.000 --> 00:07:58.000]  明白了
[00:07:58.000 --> 00:08:00.000]  就是說這個人慢
[00:08:00.000 --> 00:08:02.000]  為什麼慢呢
[00:08:02.000 --> 00:08:04.000]  讓我解釋下去
[00:08:04.000 --> 00:08:05.000]  剛才你看讀經文的時候
[00:08:05.000 --> 00:08:07.000]  你會留意到一件事
[00:08:07.000 --> 00:08:09.000]  我就會把幾個字
[00:08:09.000 --> 00:08:11.000]  用紅色highlight了
[00:08:11.000 --> 00:08:13.000]  有沒有留意到
[00:08:13.000 --> 00:08:14.000]  讀的時候
[00:08:14.000 --> 00:08:16.000]  有沒有留意到
[00:08:16.000 --> 00:08:17.000]  第一個highlight是哪一個
[00:08:17.000 --> 00:08:19.000]  就是弄紅色的字是什麼字
[00:08:19.000 --> 00:08:21.000]  記不記得
[00:08:21.000 --> 00:08:23.000]  眼睛迷回
[00:08:23.000 --> 00:08:25.000]  第二個呢
[00:08:25.000 --> 00:08:27.000]  眼睛明亮
[00:08:27.000 --> 00:08:30.000]  他們離開耶路撒冷
[00:08:30.000 --> 00:08:34.000]  去五馬五絲路上
[00:08:34.000 --> 00:08:37.000]  開初的時候是眼睛迷糊
[00:08:37.000 --> 00:08:39.000]  但之後是怎麼樣
[00:08:39.000 --> 00:08:41.000]  眼睛就明亮了
[00:08:41.000 --> 00:08:44.000]  所以這個五馬五絲路上
[00:08:44.000 --> 00:08:46.000]  是一個什麼
[00:08:46.000 --> 00:08:50.000]  屬靈覺醒的路程
[00:08:50.000 --> 00:08:53.000]  起初是一個眼睛迷糊
[00:08:53.000 --> 00:08:55.000]  模模糊糊看不清的
[00:08:55.000 --> 00:08:57.000]  但後來它就明亮了
[00:08:57.000 --> 00:08:59.000]  究竟它為什麼開初那麼迷糊呢
[00:08:59.000 --> 00:09:03.000]  後來耶穌又將它令到覺醒
[00:09:03.000 --> 00:09:05.000]  他們的眼睛迷糊
[00:09:05.000 --> 00:09:07.000]  就是因為迷於眼前所見的
[00:09:07.000 --> 00:09:09.000]  所謂的事實
[00:09:09.000 --> 00:09:10.000]  什麼事實
[00:09:10.000 --> 00:09:12.000]  耶穌死了
[00:09:12.000 --> 00:09:14.000]  還死了三天
[00:09:14.000 --> 00:09:15.000]  死了算了
[00:09:15.000 --> 00:09:16.000]  死了三天
[00:09:16.000 --> 00:09:18.000]  都徹底地死了
[00:09:18.000 --> 00:09:19.000]  沒有希望了
[00:09:19.000 --> 00:09:20.000]  大結局了
[00:09:20.000 --> 00:09:21.000]  玩完了
[00:09:21.000 --> 00:09:22.000]  還有什麼希望
[00:09:22.000 --> 00:09:24.000]  有時我們人生看見一些苦難
[00:09:24.000 --> 00:09:25.000]  一些困難
[00:09:25.000 --> 00:09:26.000]  一些壁包
[00:09:26.000 --> 00:09:27.000]  或者什麼事情
[00:09:27.000 --> 00:09:29.000]  我們就說玩完了
[00:09:29.000 --> 00:09:30.000]  沒有了
[00:09:30.000 --> 00:09:31.000]  一切都定局了
[00:09:31.000 --> 00:09:32.000]  不可以有回頭了
[00:09:32.000 --> 00:09:34.000]  有看過黑點的時候
[00:09:34.000 --> 00:09:36.000]  原來這個經文
[00:09:36.000 --> 00:09:41.000]  如果我們仔細看的話
[00:09:41.000 --> 00:09:43.000]  看完原文這個意義
[00:09:43.000 --> 00:09:45.000]  其實留意特別是後面
[00:09:45.000 --> 00:09:47.000]  所謂但是
[00:09:47.000 --> 00:09:49.000]  並且甚至這幾個連結詞
[00:09:49.000 --> 00:09:51.000]  還有當中裏面有個質字
[00:09:51.000 --> 00:09:52.000]  是加強語氣
[00:09:52.000 --> 00:09:54.000]  其實想帶出一個這樣的意思
[00:09:54.000 --> 00:09:57.000]  他們過去一直相信
[00:09:57.000 --> 00:09:59.000]  這個救贖以色列人那位
[00:09:59.000 --> 00:10:00.000]  就是耶穌基督
[00:10:00.000 --> 00:10:01.000]  就是這位就是基督
[00:10:01.000 --> 00:10:05.000]  但是不知道再加重語氣
[00:10:05.000 --> 00:10:07.000]  而且甚至
[00:10:07.000 --> 00:10:09.000]  他死了三天
[00:10:09.000 --> 00:10:10.000]  曾經很相信
[00:10:10.000 --> 00:10:12.000]  耶穌就是那位救贖主
[00:10:12.000 --> 00:10:14.000]  現在都死了
[00:10:14.000 --> 00:10:16.000]  死了三天
[00:10:16.000 --> 00:10:17.000]  非常加重語氣
[00:10:17.000 --> 00:10:19.000]  整個意思就相反了
[00:10:19.000 --> 00:10:22.000]  就是說原本他們所相信
[00:10:22.000 --> 00:10:24.000]  現在他們已經失望了
[00:10:24.000 --> 00:10:26.000]  沒有希望了
[00:10:26.000 --> 00:10:27.000]  玩完了
[00:10:27.000 --> 00:10:28.000]  還死了三天
[00:10:28.000 --> 00:10:29.000]  事實就是這樣
[00:10:29.000 --> 00:10:31.000]  以色列還有沒有得救?
[00:10:31.000 --> 00:10:32.000]  沒有了
[00:10:32.000 --> 00:10:35.000]  他們就是這樣的心情
[00:10:35.000 --> 00:10:37.000]  他們認為大結局了
[00:10:37.000 --> 00:10:38.000]  The End
[00:10:38.000 --> 00:10:42.000]  再沒有任何事情發生了
[00:10:42.000 --> 00:10:44.000]  這個信徒的信心
[00:10:44.000 --> 00:10:45.000]  由有盼望
[00:10:45.000 --> 00:10:47.000]  去到完全沒有盼望
[00:10:47.000 --> 00:10:48.000]  失望了
[00:10:48.000 --> 00:10:51.000]  第二件事
[00:10:51.000 --> 00:10:53.000]  有些婦女見到耶穌基督復活
[00:10:53.000 --> 00:10:55.000]  傳給她們
[00:10:55.000 --> 00:10:57.000]  她們信不信?
[00:10:57.000 --> 00:10:58.000]  她們沒有信
[00:10:58.000 --> 00:11:00.000]  她們還懷疑
[00:11:00.000 --> 00:11:03.000]  她們懷疑究竟是不是真的
[00:11:03.000 --> 00:11:04.000]  但她們懷疑得來
[00:11:04.000 --> 00:11:07.000]  她們沒有求證
[00:11:07.000 --> 00:11:08.000]  證據說
[00:11:08.000 --> 00:11:10.000]  她們離開耶路撒冷
[00:11:10.000 --> 00:11:12.000]  去哪裡?
[00:11:12.000 --> 00:11:13.000]  爾瑪吾斯
[00:11:13.000 --> 00:11:15.000]  吾斯是一個村
[00:11:15.000 --> 00:11:17.000]  她們離開耶路撒冷
[00:11:17.000 --> 00:11:19.000]  去了爾瑪吾斯
[00:11:19.000 --> 00:11:20.000]  而耶路撒冷就是耶穌基督復活
[00:11:20.000 --> 00:11:22.000]  很多門徒和使徒都在那裡
[00:11:22.000 --> 00:11:24.000]  她們可能還留在那裡
[00:11:24.000 --> 00:11:26.000]  要看看究竟發生什麼事
[00:11:26.000 --> 00:11:27.000]  要了解
[00:11:27.000 --> 00:11:28.000]  尋求一些
[00:11:28.000 --> 00:11:29.000]  但這兩個門徒不是
[00:11:29.000 --> 00:11:31.000]  她們離開耶路撒冷
[00:11:31.000 --> 00:11:33.000]  去爾瑪吾斯
[00:11:33.000 --> 00:11:34.000]  可能回家也不期
[00:11:34.000 --> 00:11:37.000]  為什麼回家?
[00:11:37.000 --> 00:11:38.000]  失望了
[00:11:38.000 --> 00:11:40.000]  死了
[00:11:40.000 --> 00:11:41.000]  三天了
[00:11:41.000 --> 00:11:42.000]  什麼都透露了
[00:11:42.000 --> 00:11:44.000]  還有什麼希望?
[00:11:44.000 --> 00:11:45.000]  於是她們就離開
[00:11:45.000 --> 00:11:48.000]  但之前有些人見到耶穌基督復活
[00:11:48.000 --> 00:11:49.000]  傳回來
[00:11:49.000 --> 00:11:52.000]  但為什麼她們不去求證?
[00:11:52.000 --> 00:11:53.000]  去問清楚
[00:11:53.000 --> 00:11:54.000]  是不是真的發生?
[00:11:54.000 --> 00:11:55.000]  要等久一點
[00:11:55.000 --> 00:11:57.000]  看看事情有沒有發展
[00:11:57.000 --> 00:11:59.000]  這兩個門徒沒有
[00:11:59.000 --> 00:12:01.000]  所以這兩個門徒真的眼睛為護
[00:12:01.000 --> 00:12:03.000]  也很差勁
[00:12:03.000 --> 00:12:04.000]  在信仰裡面
[00:12:04.000 --> 00:12:05.000]  耶穌說祂轉數萬
[00:12:05.000 --> 00:12:06.000]  我說應該很差勁
[00:12:06.000 --> 00:12:07.000]  這兩個門徒
[00:12:07.000 --> 00:12:09.000]  連信心都沒有
[00:12:09.000 --> 00:12:10.000]  連留在這裡都不留
[00:12:10.000 --> 00:12:11.000]  求證都不求證
[00:12:11.000 --> 00:12:13.000]  回鄉下了
[00:12:13.000 --> 00:12:15.000]  拜拜了
[00:12:15.000 --> 00:12:18.000]  真是眼睛為護
[00:12:18.000 --> 00:12:21.000]  我們看看耶穌怎樣來覺醒她們
[00:12:21.000 --> 00:12:24.000]  令她們的眼睛醒過來
[00:12:24.000 --> 00:12:25.000]  聖經說
[00:12:25.000 --> 00:12:30.000]  她們因為見到眼前所謂的事實
[00:12:30.000 --> 00:12:31.000]  死了
[00:12:31.000 --> 00:12:32.000]  三天了
[00:12:32.000 --> 00:12:33.000]  透徹了
[00:12:33.000 --> 00:12:34.000]  沒有了
[00:12:34.000 --> 00:12:35.000]  玩完了
[00:12:35.000 --> 00:12:37.000]  但耶穌怎樣覺醒她們呢?
[00:12:37.000 --> 00:12:41.000]  不是將她們的眼睛放回所謂的事實裡面
[00:12:41.000 --> 00:12:43.000]  而是將她們的眼睛調校
[00:12:43.000 --> 00:12:44.000]  放回在哪裡?
[00:12:44.000 --> 00:12:46.000]  在神的話語裡面
[00:12:46.000 --> 00:12:48.000]  我們讀25節至27節
[00:12:48.000 --> 00:12:50.000]  預備起
[00:12:50.000 --> 00:12:53.000]  耶穌
[00:12:53.000 --> 00:12:54.000]  預備起
[00:12:54.000 --> 00:12:56.000]  耶穌對她們說
[00:12:56.000 --> 00:12:58.000]  無知的人啊
[00:12:58.000 --> 00:13:00.000]  先知所說的一切話
[00:13:00.000 --> 00:13:03.000]  你們的心信得太遲鈍了
[00:13:03.000 --> 00:13:05.000]  要到有人受害
[00:13:05.000 --> 00:13:07.000]  又進入她的榮耀
[00:13:07.000 --> 00:13:10.000]  豈不是應當的嗎?
[00:13:10.000 --> 00:13:13.000]  於是從摩西鄉中先知起
[00:13:13.000 --> 00:13:16.000]  凡經上子子的自己的話
[00:13:16.000 --> 00:13:18.000]  都給他不講明
[00:13:18.000 --> 00:13:19.000]  其物了
[00:13:19.000 --> 00:13:22.000]  從摩西鄉中先知是什麼呢?
[00:13:22.000 --> 00:13:25.000]  舊約聖經在猶太人的分類裡面
[00:13:25.000 --> 00:13:26.000]  分三部份
[00:13:26.000 --> 00:13:29.000]  第一部份稱之為摩西吾經
[00:13:29.000 --> 00:13:30.000]  我們簡單叫做律法書
[00:13:30.000 --> 00:13:32.000]  或者叫摩西的書
[00:13:32.000 --> 00:13:34.000]  第二部份就是先知書
[00:13:34.000 --> 00:13:35.000]  即是所有先知的書
[00:13:35.000 --> 00:13:38.000]  第三部份其他的類別叫聖卷
[00:13:38.000 --> 00:13:40.000]  這裡說從摩西的書
[00:13:40.000 --> 00:13:41.000]  和先知書
[00:13:41.000 --> 00:13:44.000]  他和她看回聖經
[00:13:44.000 --> 00:13:45.000]  看什麼?
[00:13:45.000 --> 00:13:47.000]  關於基督怎樣受害
[00:13:47.000 --> 00:13:49.000]  又進入榮耀
[00:13:49.000 --> 00:13:50.000]  這些事件
[00:13:50.000 --> 00:13:53.000]  在舊約聖經摩西的書
[00:13:53.000 --> 00:13:55.000]  先知的書裡面見到的事情
[00:13:55.000 --> 00:13:58.000]  實踐是應驗在耶穌身上
[00:13:58.000 --> 00:13:59.000]  應驗在基督復活
[00:13:59.000 --> 00:14:01.000]  基督受苦受復活這件事
[00:14:01.000 --> 00:14:02.000]  就應驗了
[00:14:02.000 --> 00:14:04.000]  為什麼你們不醒覺?
[00:14:04.000 --> 00:14:07.000]  耶穌來到覺醒
[00:14:07.000 --> 00:14:09.000]  她們這兩個門徒
[00:14:09.000 --> 00:14:12.000]  不是叫她們眼睛看所謂的事實
[00:14:12.000 --> 00:14:14.000]  看那些黑點
[00:14:14.000 --> 00:14:15.000]  她們要回去
[00:14:15.000 --> 00:14:16.000]  她們的眼睛要看什麼?
[00:14:16.000 --> 00:14:18.000]  在神的話語
