
[00:00:00.000 --> 00:00:04.800]  今天的《講道經文》就去到《約翰一書》的中間
[00:06:15.800 --> 00:06:16.800]  舉個例子
[00:06:16.800 --> 00:06:17.800]  說謊話
[00:06:17.800 --> 00:06:18.800]  如果你在法庭
[00:06:18.800 --> 00:06:19.800]  就叫做什麼呢?
[00:06:19.800 --> 00:06:21.800]  作虛假證供
[00:06:21.800 --> 00:06:23.800]  或者虛假陳述
[00:06:23.800 --> 00:06:25.800]  但是你呢
[00:06:25.800 --> 00:06:26.800]  人家問你
[00:06:26.800 --> 00:06:28.800]  吃飯了沒有?
[00:06:28.800 --> 00:06:29.800]  通常在街上
[00:06:29.800 --> 00:06:30.800]  不是說你說謊話
[00:06:30.800 --> 00:06:32.800]  吃飯了沒有?
[00:06:32.800 --> 00:06:33.800]  吃了
[00:06:33.800 --> 00:06:34.800]  其實還沒吃
[00:06:34.800 --> 00:06:35.800]  不知道為什麼
[00:06:35.800 --> 00:06:36.800]  但是吃了其實還沒吃
[00:06:36.800 --> 00:06:38.800]  近來忙不忙?
[00:06:38.800 --> 00:06:40.800]  不是很忙
[00:06:40.800 --> 00:06:43.800]  Katy也會說
[00:06:43.800 --> 00:06:45.800]  我們對罪的問題
[00:06:45.800 --> 00:06:47.800]  其實是留意到的
[00:06:47.800 --> 00:06:48.800]  所以這篇經文裏面
[00:06:48.800 --> 00:06:50.800]  是告訴你和我
[00:06:50.800 --> 00:06:53.800]  不犯罪是一個主題
[00:06:53.800 --> 00:06:55.800]  我已經入了一個題目
[00:06:55.800 --> 00:06:57.800]  你知不知道這篇經文是想說什麼呢?
[00:06:57.800 --> 00:07:00.800]  原來這篇經文是想說一件事
[00:07:00.800 --> 00:07:03.800]  我們的生命應該是耶穌
[00:07:03.800 --> 00:07:04.800]  那你
[00:07:04.800 --> 00:07:05.800]  耶穌有什麼特質呢?
[00:07:05.800 --> 00:07:06.800]  數一下
[00:07:06.800 --> 00:07:08.800]  耶穌是什麼呢?
[00:07:08.800 --> 00:07:09.800]  溫柔
[00:07:09.800 --> 00:07:11.800]  還有呢?
[00:07:11.800 --> 00:07:14.800]  謙虛
[00:07:14.800 --> 00:07:15.800]  忍耐
[00:07:15.800 --> 00:07:17.800]  耶穌還有什麼特質呢?
[00:07:17.800 --> 00:07:19.800]  仁慈
[00:07:19.800 --> 00:07:20.800]  公義
[00:07:20.800 --> 00:07:21.800]  信實
[00:07:21.800 --> 00:07:23.800]  你知道耶穌有一個很重要的特質
[00:07:23.800 --> 00:07:25.800]  是這篇經文說了的
[00:07:25.800 --> 00:07:27.800]  耶穌是不犯罪的
[00:07:27.800 --> 00:07:29.800]  耶穌是一個公義的信仰
[00:07:29.800 --> 00:07:32.800]  下星期是聖餐的主日
[00:07:32.800 --> 00:07:34.800]  牧師如果剛才我有吸煙
[00:07:34.800 --> 00:07:35.800]  賣馬仔
[00:07:35.800 --> 00:07:36.800]  賭錢 喝酒那些
[00:07:36.800 --> 00:07:37.800]  我要怎麼辦呢?
[00:07:37.800 --> 00:07:39.800]  我就不幫你處理這個問題
[00:07:39.800 --> 00:07:41.800]  我想幫你處理這個問題
[00:07:41.800 --> 00:07:42.800]  是很好的
[00:07:42.800 --> 00:07:44.800]  我今天選了一篇經文
[00:07:44.800 --> 00:07:46.800]  叫做《看見時愛的苦》
[00:07:46.800 --> 00:07:48.800]  我給這篇經文最吸引我的地方
[00:07:48.800 --> 00:07:49.800]  因為這麼長
[00:07:49.800 --> 00:07:51.800]  我有一句說話是很想和你們說
[00:07:51.800 --> 00:07:54.800]  那句說話是在經文的第三章一節
[00:07:54.800 --> 00:07:57.800]  第三章一節一直說到中間的時候
[00:07:57.800 --> 00:07:59.800]  它告訴我們我們會像耶穌
[00:07:59.800 --> 00:08:01.800]  我們會像耶穌
[00:08:01.800 --> 00:08:03.800]  第三章一節去到三章三節
[00:08:03.800 --> 00:08:06.800]  就成為我今天想最重要說的經文
[00:08:06.800 --> 00:08:08.800]  為什麼這麼重要呢?
[00:08:08.800 --> 00:08:09.800]  你讀一次我再解釋給你聽
[00:08:09.800 --> 00:08:12.800]  三章一節三節請你幫我
[00:08:12.800 --> 00:08:13.800]  好 開始
[00:08:13.800 --> 00:08:42.800]  (經文)
[00:08:42.800 --> 00:08:53.800]  (經文)
[00:08:53.800 --> 00:08:54.800]  好 我問你了
[00:08:54.800 --> 00:08:55.800]  第三節
[00:08:55.800 --> 00:08:56.800]  第三節小心一點看
[00:08:56.800 --> 00:08:57.800]  要很仔細
[00:08:57.800 --> 00:08:59.800]  因為今天對這篇經文
[00:08:59.800 --> 00:09:00.800]  你要很留心才聽得明白
[00:09:00.800 --> 00:09:02.800]  因為中間經常說凡事凡事
[00:09:02.800 --> 00:09:03.800]  凡一的的
[00:09:03.800 --> 00:09:04.800]  第三節這樣說
[00:09:04.800 --> 00:09:06.800]  凡是對他有者展望
[00:09:06.800 --> 00:09:09.800]  那句是說神還是耶穌基督
[00:09:09.800 --> 00:09:10.800]  大家聽聽
[00:09:10.800 --> 00:09:12.800]  凡是對他有這個展望
[00:09:12.800 --> 00:09:13.800]  就要潔淨自己
[00:09:13.800 --> 00:09:15.800]  好似他是潔淨
[00:09:15.800 --> 00:09:16.800]  好 兩個解釋
[00:09:16.800 --> 00:09:18.800]  凡是對神有這個展望
[00:09:18.800 --> 00:09:20.800]  就要潔淨自己
[00:09:20.800 --> 00:09:22.800]  好似神是潔淨
[00:09:22.800 --> 00:09:23.800]  OK 行不行?
[00:09:23.800 --> 00:09:24.800]  第二
[00:09:24.800 --> 00:09:27.800]  凡是對基督有這個展望的
[00:09:27.800 --> 00:09:29.800]  就要潔淨自己
[00:09:29.800 --> 00:09:32.800]  像基督是潔淨的一樣
[00:09:32.800 --> 00:09:33.800]  接著讀第四節
[00:09:33.800 --> 00:09:34.800]  連著讀
[00:09:34.800 --> 00:09:35.800]  凡是犯罪的
[00:09:35.800 --> 00:09:36.800]  就是不潔淨那些
[00:09:36.800 --> 00:09:38.800]  就是做違背律法時
[00:09:38.800 --> 00:09:40.800]  即是不潔淨那些
[00:09:40.800 --> 00:09:42.800]  不潔淨就是罪
[00:09:42.800 --> 00:09:43.800]  第五節
[00:09:43.800 --> 00:09:46.800]  你們知道基督曾經什麼?
[00:09:46.800 --> 00:09:49.800]  顯然要除掉什麼?
[00:09:49.800 --> 00:09:50.800]  罪
[00:09:50.800 --> 00:09:51.800]  最重要在他
[00:09:51.800 --> 00:09:53.800]  谷他是誰?
[00:09:53.800 --> 00:09:54.800]  在基督裏面
[00:09:54.800 --> 00:09:57.800]  耶穌最大的生命的顯然
[00:09:57.800 --> 00:10:01.800]  不單止是溫柔、謙卑、忍耐、純樸
[00:10:01.800 --> 00:10:04.800]  最重要耶穌是沒有什麼?
[00:10:04.800 --> 00:10:05.800]  罪
[00:10:05.800 --> 00:10:06.800]  那我想問你
[00:10:06.800 --> 00:10:08.800]  第三節的象他時潔淨
[00:10:08.800 --> 00:10:11.800]  他是講基督還是講神?
[00:10:11.800 --> 00:10:12.800]  有些人就說
[00:10:12.800 --> 00:10:14.800]  講神是聖祭的
[00:10:14.800 --> 00:10:15.800]  是公義的
[00:10:15.800 --> 00:10:17.800]  但是如果放馬夏文
[00:10:17.800 --> 00:10:19.800]  這裡是講耶穌基督
[00:10:19.800 --> 00:10:20.800]  那我想問你
[00:10:20.800 --> 00:10:25.800]  你像不像耶穌?
[00:10:25.800 --> 00:10:28.800]  耶穌應該是不遲到的
[00:10:28.800 --> 00:10:30.800]  我不是說你遲到
[00:10:30.800 --> 00:10:32.800]  耶穌是常常
[00:10:32.800 --> 00:10:34.800]  常常什麼?
[00:10:34.800 --> 00:10:37.800]  不住祈禱
[00:10:37.800 --> 00:10:39.800]  耶穌是很愛神的話語
[00:10:39.800 --> 00:10:41.800]  我想你們回教會會讀
[00:10:41.800 --> 00:10:42.800]  但是記住
[00:10:42.800 --> 00:10:44.800]  耶穌有沒有犯罪?
[00:10:44.800 --> 00:10:46.800]  如果你是耶穌生的時候
[00:10:46.800 --> 00:10:48.800]  你就怎樣?
[00:10:48.800 --> 00:10:51.800]  不犯罪
[00:10:51.800 --> 00:10:53.800]  不是啊牧師
[00:10:53.800 --> 00:10:56.800]  有時我的道行差一點
[00:10:56.800 --> 00:11:00.800]  明明要講真話又講了假話
[00:11:00.800 --> 00:11:02.800]  明明要對人有愛心
[00:11:02.800 --> 00:11:04.800]  我是那一秒冷漠了
[00:11:04.800 --> 00:11:05.800]  第二秒很有熱心
[00:11:05.800 --> 00:11:07.800]  我希望熱心補過
[00:11:07.800 --> 00:11:10.800]  我對教會就那一刻冷淡了
[00:11:10.800 --> 00:11:12.800]  第二秒熱心了
[00:11:12.800 --> 00:11:14.800]  我好像不明白
[00:11:14.800 --> 00:11:16.800]  原來這段經文有一個很大的疑惑
[00:11:16.800 --> 00:11:19.800]  就算你是一個教過聖經的弟兄姐妹
[00:11:19.800 --> 00:11:23.800]  你都會問不犯罪怎樣去解?
[00:11:23.800 --> 00:11:25.800]  有誰會解?
[00:11:25.800 --> 00:11:27.800]  假如我請你去吃午飯
[00:11:27.800 --> 00:11:28.800]  去京華
[00:11:28.800 --> 00:11:35.800]  不犯罪有一個譯本
[00:11:35.800 --> 00:11:37.800]  我看到他提醒我怎樣去譯
[00:11:37.800 --> 00:11:40.800]  是不會去犯罪
[00:11:40.800 --> 00:11:42.800]  原來這裡講的是
[00:11:42.800 --> 00:11:44.800]  一個人他知道自己信耶穌
[00:11:44.800 --> 00:11:46.800]  他會不會去犯罪?
[00:11:46.800 --> 00:11:48.800]  一定是不會
[00:11:48.800 --> 00:11:50.800]  簡單來說
[00:11:50.800 --> 00:11:52.800]  這段經文是想告訴我們
[00:11:52.800 --> 00:11:54.800]  如果一個人信了耶穌
[00:11:54.800 --> 00:12:00.800]  他是真的見過上帝的慈愛
[00:12:00.800 --> 00:12:03.800]  就是耶穌基督為你的罪死了十條人
[00:12:03.800 --> 00:12:05.800]  還有耶穌是沒有罪
[00:12:05.800 --> 00:12:07.800]  成就了完全的救贖
[00:12:07.800 --> 00:12:10.800]  今天你會不會選擇犯罪?
[00:12:10.800 --> 00:12:13.800]  我是不會去犯罪
[00:12:13.800 --> 00:12:15.800]  不會去犯罪
[00:12:15.800 --> 00:12:17.800]  就是這段經文很重要的一個
[00:12:17.800 --> 00:12:19.800]  形容或者叫主旨
[00:12:19.800 --> 00:12:21.800]  或者寫作的目的
[00:12:21.800 --> 00:12:23.800]  這個作者很想提醒一班
[00:12:23.800 --> 00:12:25.800]  已經得著了上帝慈愛
[00:12:25.800 --> 00:12:27.800]  何等慈愛的人
[00:12:27.800 --> 00:12:29.800]  他們稱為上帝兒女
[00:12:29.800 --> 00:12:31.800]  三章一節
[00:12:31.800 --> 00:12:33.800]  他們是真的
[00:12:33.800 --> 00:12:37.800]  他們真的是神的兒女
[00:12:37.800 --> 00:12:39.800]  既然這些真的是神的兒女
[00:12:39.800 --> 00:12:41.800]  他們的人生方向是
[00:12:41.800 --> 00:12:45.800]  他們會去選擇什麼?
[00:12:45.800 --> 00:12:47.800]  會選擇什麼?
[00:12:47.800 --> 00:12:48.800]  選擇不犯罪
[00:12:48.800 --> 00:12:49.800]  不犯罪太負面了
[00:12:49.800 --> 00:12:51.800]  原來在經文的28、29節
[00:12:51.800 --> 00:12:53.800]  是在講一個正面的意思
[00:12:53.800 --> 00:12:55.800]  心的經文出現了
[00:12:55.800 --> 00:12:57.800]  原來剛才不懂得解釋
[00:12:57.800 --> 00:12:58.800]  28、29節幫助你
[00:12:58.800 --> 00:12:59.800]  我讀給大家聽
[00:12:59.800 --> 00:13:00.800]  28節
[00:13:00.800 --> 00:13:01.800]  孩子們
[00:13:01.800 --> 00:13:04.800]  你們要住在基督裡面
[00:13:04.800 --> 00:13:05.800]  這個字常常出現
[00:13:05.800 --> 00:13:07.800]  住在基督裡面
[00:13:07.800 --> 00:13:08.800]  在你的生命裡面
[00:13:08.800 --> 00:13:11.800]  你每天都需要是耶穌幫助你
[00:13:11.800 --> 00:13:12.800]  好了 這樣
[00:13:12.800 --> 00:13:14.800]  他若典燕
[00:13:14.800 --> 00:13:15.800]  耶穌回來了
[00:13:15.800 --> 00:13:18.800]  這個典燕不是講耶穌降生的典燕
[00:13:18.800 --> 00:13:20.800]  是講耶穌升天之後
[00:13:20.800 --> 00:13:21.800]  耶穌回來的
[00:13:21.800 --> 00:13:23.800]  如果突然間今晚耶穌回來
[00:13:23.800 --> 00:13:24.800]  哎呀
[00:13:24.800 --> 00:13:26.800]  我們就可以很放膽
[00:13:26.800 --> 00:13:28.800]  不需要驚驚呻呻
[00:13:28.800 --> 00:13:31.800]  因為當耶穌今日回來的時候
[00:13:31.800 --> 00:13:34.800]  我們在耶穌的面前
[00:13:34.800 --> 00:13:36.800]  我們不會自己扔心頭
[00:13:36.800 --> 00:13:37.800]  耶穌對不起
[00:13:37.800 --> 00:13:38.800]  我又做錯了
[00:13:38.800 --> 00:13:40.800]  我們不會用這種態度
[00:13:40.800 --> 00:13:41.800]  為什麼?
[00:13:41.800 --> 00:13:43.800]  因為第29節講得很好
[00:13:43.800 --> 00:13:47.800]  如果我們知道上帝是不犯罪
[00:13:47.800 --> 00:13:48.800]  不是
[00:13:48.800 --> 00:13:49.800]  我們知道基督
[00:13:49.800 --> 00:13:51.800]  這個祂是基督
[00:13:51.800 --> 00:13:53.800]  所以回去讀這段經文
[00:13:53.800 --> 00:13:55.800]  今天講到就講不完
[00:13:55.800 --> 00:13:57.800]  你回去學讀聖經
[00:13:57.800 --> 00:13:58.800]  有時有些代名詞
[00:13:58.800 --> 00:13:59.800]  那個他字
[00:13:59.800 --> 00:14:00.800]  解作神也可以
[00:14:00.800 --> 00:14:01.800]  解作基督也可以
[00:14:01.800 --> 00:14:02.800]  對不對?
[00:14:02.800 --> 00:14:03.800]  因為那個代名詞
[00:14:03.800 --> 00:14:04.800]  如果聖經這樣講
[00:14:04.800 --> 00:14:05.800]  就是第29節
[00:14:05.800 --> 00:14:07.800]  我又問一下你
[00:14:07.800 --> 00:14:09.800]  你們若知道他時公年
[00:14:09.800 --> 00:14:12.800]  這個是講神還是講基督?
[00:14:12.800 --> 00:14:15.800]  你自己看一下上文
[00:14:15.800 --> 00:14:17.800]  當他來臨的時候
[00:14:17.800 --> 00:14:20.800]  在他面前不至於羞愧
[00:14:20.800 --> 00:14:22.800]  上面說他若顯現
[00:14:22.800 --> 00:14:23.800]  我們就坦然無拘
[00:14:23.800 --> 00:14:24.800]  再講上面
[00:14:24.800 --> 00:14:26.800]  你們要住在基督裡
[00:14:26.800 --> 00:14:27.800]  第29節
[00:14:27.800 --> 00:14:28.800]  你們應該知道
[00:14:28.800 --> 00:14:30.800]  耶穌基督是沒有犯罪
[00:14:30.800 --> 00:14:31.800]  正面來講
