
[00:00:00.000 --> 00:00:07.560]  今天要跟大家分享這段經文
[00:02:30.520 --> 00:02:35.200]  是我們以前從來沒有經歷過的
[00:02:35.200 --> 00:02:39.080]  所以今天我選用經文
[00:02:39.080 --> 00:02:43.000]  跟我們的體會是有關係的
[00:02:43.000 --> 00:02:46.400]  或者我想問一個很簡單的問題
[00:02:46.400 --> 00:02:48.160]  如果我問你說
[00:02:48.160 --> 00:02:52.000]  是否每一個基督徒都要傳福音的
[00:02:52.000 --> 00:02:55.200]  你要怎樣回答?
[00:02:55.200 --> 00:02:56.960]  是不是?
[00:02:56.960 --> 00:02:59.160]  是不是?
[00:02:59.160 --> 00:03:02.400]  有些人都不太肯定
[00:03:02.400 --> 00:03:04.000]  我們知道
[00:03:04.000 --> 00:03:06.280]  我們通常有些基督徒
[00:03:06.280 --> 00:03:09.800]  去海外傳福音我們叫做甚麼?
[00:03:09.800 --> 00:03:11.480]  宣教士
[00:03:11.480 --> 00:03:15.280]  那你是甚麼?
[00:03:15.280 --> 00:03:17.480]  你說我當然不是宣教士
[00:03:17.480 --> 00:03:20.280]  我是一個平信徒
[00:03:20.280 --> 00:03:23.440]  但是如果每一個基督徒都要傳福音
[00:03:23.440 --> 00:03:28.680]  宣教士去外地做甚麼?
[00:03:28.680 --> 00:03:31.120]  都是傳福音的
[00:03:31.120 --> 00:03:32.560]  宣教士去外地
[00:03:32.560 --> 00:03:34.120]  他是傳福音的
[00:03:34.120 --> 00:03:36.280]  你說沒理由宣教士去外地旅遊
[00:03:36.280 --> 00:03:38.200]  去定居之類的
[00:03:38.200 --> 00:03:40.920]  宣教士去外地傳福音
[00:03:40.920 --> 00:03:42.880]  如果每一個基督徒都要傳福音
[00:03:42.880 --> 00:03:47.640]  那你在本地你也是甚麼?
[00:03:47.640 --> 00:03:49.880]  你也是宣教士
[00:03:49.880 --> 00:03:57.400]  所以同樣你都不能夠不去傳福音
[00:03:57.400 --> 00:03:59.200]  所以其實我們每個人
[00:03:59.200 --> 00:04:00.800]  在上帝的角度裡面
[00:04:00.800 --> 00:04:02.240]  我們都是宣教士
[00:04:02.240 --> 00:04:04.440]  只不過有些人去了
[00:04:04.440 --> 00:04:06.160]  離開自己本地
[00:04:06.160 --> 00:04:08.320]  去到另外一個地方
[00:04:08.320 --> 00:04:10.320]  有些人就留下來
[00:04:10.320 --> 00:04:12.920]  當然離開本地去外地
[00:04:12.920 --> 00:04:14.240]  海外宣教士
[00:04:14.240 --> 00:04:15.880]  我們應該敬佩他
[00:04:15.880 --> 00:04:20.120]  因為他要離開自己所熟悉的地方
[00:04:20.120 --> 00:04:22.400]  去另一個文化裡面
[00:04:22.400 --> 00:04:25.320]  也有些人去到一些比較落後的地方
[00:04:25.320 --> 00:04:27.000]  生活都是艱苦的
[00:04:27.000 --> 00:04:28.280]  他們的付出
[00:04:28.280 --> 00:04:29.920]  他們的犧牲是很大的
[00:04:29.920 --> 00:04:32.960]  我們應該敬佩他們
[00:04:32.960 --> 00:04:34.880]  但是同樣我們知道
[00:04:34.880 --> 00:04:36.960]  所有宣教士其實都是人
[00:04:36.960 --> 00:04:39.240]  他們不是聖人
[00:04:39.240 --> 00:04:42.120]  他們同樣有軟弱
[00:04:42.120 --> 00:04:44.360]  同樣遇到困難
[00:04:44.360 --> 00:04:48.200]  我們留在這裡的人
[00:04:48.200 --> 00:04:52.880]  我們應該更加的去支持他
[00:04:52.880 --> 00:04:54.560]  去為他禱告
[00:04:54.560 --> 00:05:00.760]  去為他積極的
[00:05:00.760 --> 00:05:03.120]  如果經濟上許可
[00:05:03.120 --> 00:05:06.040]  應該在經濟上去支持他們
[00:05:06.040 --> 00:05:08.000]  甚至你應該去寫信
[00:05:08.000 --> 00:05:09.960]  現在不用信了
[00:05:09.960 --> 00:05:11.680]  現在電郵、WhatsApp什麼的
[00:05:11.680 --> 00:05:13.880]  去鼓勵他
[00:05:13.880 --> 00:05:15.720]  這個對他們是很重要的
[00:05:15.720 --> 00:05:19.640]  我和我太太絕對不是什麼宣教士
[00:05:19.640 --> 00:05:21.280]  因為我們都是一個
[00:05:21.280 --> 00:05:23.520]  真的和大家一模一樣
[00:05:23.520 --> 00:05:24.840]  只不過上帝
[00:05:24.840 --> 00:05:26.720]  我直到現在都不知道為什麼
[00:05:26.720 --> 00:05:29.840]  他叫了我們去
[00:05:29.840 --> 00:05:32.840]  神要我們去
[00:05:32.840 --> 00:05:34.480]  我們都不能夠拒絕
[00:05:34.480 --> 00:05:36.480]  我們只有去
[00:05:36.480 --> 00:05:37.720]  今天這段經文
[00:05:37.720 --> 00:05:39.800]  其實大家很熟悉的
[00:05:39.800 --> 00:05:43.120]  也不是很難解的
[00:05:43.120 --> 00:05:43.960]  很簡單
[00:05:43.960 --> 00:05:45.760]  四節的經文
[00:05:45.760 --> 00:05:49.680]  裡面很簡單
[00:05:49.680 --> 00:05:52.120]  第一、二節
[00:05:52.120 --> 00:05:54.080]  講耶穌
[00:05:54.080 --> 00:05:57.160]  他聚屬耶穌
[00:05:57.160 --> 00:05:59.120]  做到什麼
[00:05:59.120 --> 00:06:00.760]  見到什麼
[00:06:00.760 --> 00:06:03.720]  而後面那兩節
[00:06:03.720 --> 00:06:08.360]  講耶穌對門徒的吩咐
[00:06:08.360 --> 00:06:10.000]  是很簡單的
[00:06:10.000 --> 00:06:15.960]  我們細心去看看這幾節經文
[00:06:15.960 --> 00:06:18.080]  而我自己讀的時候
[00:06:18.080 --> 00:06:22.080]  領袖在這段經文裡面
[00:06:22.080 --> 00:06:25.760]  我想和大家分享三點
[00:06:25.760 --> 00:06:27.000]  和大家分享
[00:06:27.000 --> 00:06:30.960]  這三點裡面
[00:06:30.960 --> 00:06:35.200]  也同樣是我們在柬埔寨
[00:06:35.200 --> 00:06:38.760]  我們深深地經歷到的
[00:06:38.760 --> 00:06:40.320]  第一點就是
[00:06:40.320 --> 00:06:44.120]  福音是全面性的
[00:06:44.120 --> 00:06:46.360]  我不知道大家覺得是不是很陌生
[00:06:46.360 --> 00:06:48.040]  福音是全面性的嗎
[00:06:48.040 --> 00:06:49.080]  福音就是福音
[00:06:49.080 --> 00:06:53.560]  為什麼又是全面性又不是全面性呢
[00:06:53.560 --> 00:06:55.880]  耶穌在三十五節
[00:06:55.880 --> 00:06:58.440]  在這裡敘述耶穌做了什麼
[00:06:58.440 --> 00:07:01.200]  他說
[00:07:01.200 --> 00:07:04.920]  第一是走遍各城各鄉
[00:07:04.920 --> 00:07:07.760]  這個各城各鄉
[00:07:07.760 --> 00:07:10.320]  其實你看回聖經
[00:07:10.320 --> 00:07:14.320]  耶穌大部分時間都在卡里尼
[00:07:14.320 --> 00:07:18.920]  因為在《馬丁福音》二十四章
[00:07:18.920 --> 00:07:25.120]  《馬丁福音》四章二十三節
[00:07:25.120 --> 00:07:27.440]  都有相同的記載
[00:07:27.440 --> 00:07:33.040]  他說耶穌走遍卡里尼
[00:07:33.040 --> 00:07:36.160]  無論他走遍其他地方
[00:07:36.160 --> 00:07:39.320]  或者卡里尼每個地方也好
[00:07:39.320 --> 00:07:42.400]  很清楚地告訴我們
[00:07:42.400 --> 00:07:48.840]  耶穌不是住在一個地方
[00:07:48.840 --> 00:07:50.640]  是長期留在一個地方
[00:07:50.640 --> 00:07:54.360]  就是在那個地方做祂要做的事情
[00:07:54.360 --> 00:07:56.960]  祂是到處去的
[00:07:56.960 --> 00:07:59.600]  或者我們說
[00:07:59.600 --> 00:08:01.040]  馬不停蹄的
[00:08:01.040 --> 00:08:03.400]  祂是到處去的
[00:08:03.400 --> 00:08:05.560]  去做什麼呢
[00:08:05.560 --> 00:08:06.600]  第二就是
[00:08:06.600 --> 00:08:13.480]  祂去做教導人宣講天國的福音
[00:08:13.480 --> 00:08:16.800]  教導人宣講天國
[00:08:16.800 --> 00:08:20.800]  用現代的看法就是祂講道
[00:08:20.800 --> 00:08:21.720]  是不是
[00:08:21.720 --> 00:08:23.480]  祂講什麼呢
[00:08:23.480 --> 00:08:25.280]  天國的福音
[00:08:25.280 --> 00:08:26.880]  這個天國福音
[00:08:26.880 --> 00:08:29.280]  當然簡單地說就是福音
[00:08:29.280 --> 00:08:32.280]  但是有一點點的分別
[00:08:32.280 --> 00:08:34.960]  大家留意就是
[00:08:34.960 --> 00:08:36.760]  在四福音裡面
[00:08:36.760 --> 00:08:40.520]  是講天國的福音
[00:08:40.520 --> 00:08:43.280]  但是到了保羅
[00:08:43.280 --> 00:08:47.040]  你也看不到保羅講天國的福音
[00:08:47.040 --> 00:08:48.560]  保羅就是講什麼
[00:08:48.560 --> 00:08:50.440]  福音
[00:08:50.440 --> 00:08:52.840]  但是有兩者有什麼不同呢
[00:08:52.840 --> 00:08:56.880]  當然我們覺得
[00:08:56.880 --> 00:09:01.360]  實際上對我們來說是沒有什麼分別的
[00:09:01.360 --> 00:09:05.160]  但是在這個所謂
[00:09:05.160 --> 00:09:09.560]  在當時或者處境上面
[00:09:09.560 --> 00:09:12.160]  有一點點的不同
[00:09:12.160 --> 00:09:16.080]  因為福音書講天國的福音
[00:09:16.080 --> 00:09:19.120]  耶穌當時還沒死
[00:09:19.120 --> 00:09:21.760]  保羅講的福音是有強調
[00:09:21.760 --> 00:09:24.280]  耶穌的死受苦
[00:09:24.280 --> 00:09:27.840]  耶穌的死代替我們的罪
[00:09:27.840 --> 00:09:29.480]  救贖主
[00:09:29.480 --> 00:09:31.680]  接著祂又升天
[00:09:31.680 --> 00:09:33.520]  又會再回來
[00:09:33.520 --> 00:09:36.720]  保羅的福音
[00:09:36.720 --> 00:09:40.160]  是聚焦在耶穌身上
[00:09:40.160 --> 00:09:43.840]  但是福音書裡面
[00:09:43.840 --> 00:09:45.920]  耶穌講的天國的福音
[00:09:45.920 --> 00:09:49.360]  當時耶穌還沒死
[00:09:49.360 --> 00:09:55.080]  所以你再強調那件事好像又不是很適合
[00:09:55.080 --> 00:09:59.960]  所以在福音書裡面是強調天國的福音
[00:09:59.960 --> 00:10:03.360]  有一點點不同就是
[00:10:03.360 --> 00:10:05.000]  天國的福音
[00:10:05.000 --> 00:10:07.400]  其實是
[00:10:07.400 --> 00:10:09.360]  如果你看《馬可福音》
[00:10:09.360 --> 00:10:12.320]  一章十五節講得比較清楚
[00:10:12.320 --> 00:10:15.120]  因為那裡說過天國近了
[00:10:15.120 --> 00:10:16.080]  接著說什麼?
[00:10:16.080 --> 00:10:19.160]  你們要悔改
[00:10:19.160 --> 00:10:20.160]  天國近了
[00:10:20.160 --> 00:10:21.520]  你們要悔改
[00:10:21.520 --> 00:10:22.840]  順福音
[00:10:22.840 --> 00:10:24.680]  所以有些人認為
[00:10:24.680 --> 00:10:26.200]  這個天國福音
[00:10:26.200 --> 00:10:27.760]  其實對當時的人
[00:10:27.760 --> 00:10:33.640]  耶穌是邀請他們進入神的統治之下
[00:10:33.640 --> 00:10:35.400]  就是說進入神的國度裡面
[00:10:35.400 --> 00:10:39.320]  是被接受神的統治
[00:10:39.320 --> 00:10:41.360]  跟保羅說的
[00:10:41.360 --> 00:10:42.680]  不過福音書說
[00:10:42.680 --> 00:10:44.000]  你接受主耶穌
[00:10:44.000 --> 00:10:45.280]  做你的個人救傳
[00:10:45.280 --> 00:10:49.000]  有一點點強調的地方又不同
[00:10:49.000 --> 00:10:50.560]  所以
[00:10:50.560 --> 00:10:53.040]  只是說說而已
[00:10:53.040 --> 00:10:55.320]  當然你說我不同意
[00:10:55.320 --> 00:10:57.880]  你可以有可能或者有別的看法
[00:10:57.880 --> 00:11:00.560]  但是實質上當然那一章
[00:11:00.560 --> 00:11:01.560]  福音
[00:11:01.560 --> 00:11:02.440]  天國福音
[00:11:02.440 --> 00:11:04.640]  跟保羅說的都是福音
[00:11:04.640 --> 00:11:06.800]  對我們來說都是福音
[00:11:06.800 --> 00:11:09.280]  第三件事他做的就是
[00:11:09.280 --> 00:11:13.280]  說他醫治各種疾病
[00:11:13.280 --> 00:11:15.280]  各種病症
[00:11:15.280 --> 00:11:16.720]  如果讀和合本
[00:11:16.720 --> 00:11:18.280]  是沒有重複的
[00:11:18.280 --> 00:11:20.360]  和合本很簡單說就是
[00:11:20.360 --> 00:11:23.040]  醫治各種病症
[00:11:23.040 --> 00:11:24.000]  但是
[00:11:24.000 --> 00:11:25.280]  這個新譯本
[00:11:25.280 --> 00:11:26.880]  或者你看很多英文譯本
[00:11:26.880 --> 00:11:29.160]  它是分得很清楚的
[00:11:29.160 --> 00:11:30.440]  講得很詳細的
[00:11:30.440 --> 00:11:32.520]  那種疾病
[00:11:32.520 --> 00:11:34.120]  又那種病症
[00:11:34.120 --> 00:11:35.560]  那麼如果
[00:11:35.560 --> 00:11:38.240]  究竟有什麼分別呢?
[00:11:38.240 --> 00:11:40.120]  疾病和病症
[00:11:40.120 --> 00:11:41.600]  那麼英文
[00:11:41.600 --> 00:11:45.000]  你看到的分別大一點
[00:11:45.000 --> 00:11:48.920]  疾病就是disease
[00:11:48.920 --> 00:11:51.120]  病症就是sickness
[00:11:51.120 --> 00:11:53.440]  disease其實指
[00:11:53.440 --> 00:11:54.800]  其實大家都明白的
[00:11:54.800 --> 00:11:56.120]  是指某種的病
[00:11:56.120 --> 00:11:59.360]  比如說你有胃癌
[00:11:59.360 --> 00:12:01.080]  你有腸癌
[00:12:01.080 --> 00:12:04.600]  或者你有類風濕
[00:12:04.600 --> 00:12:12.480]  你有貧血病之類的
[00:12:12.480 --> 00:12:13.840]  就是賣血病之類的
[00:12:13.840 --> 00:12:16.080]  就是某種很具體性的
[00:12:16.080 --> 00:12:18.120]  所以我們是很指明的
[00:12:18.120 --> 00:12:20.840]  而後面那個sickness
[00:12:20.840 --> 00:12:23.840]  是一個概括性的名詞
[00:12:23.840 --> 00:12:26.960]  是沒有指明某種的病
[00:12:26.960 --> 00:12:28.560]  概括性而已
[00:12:28.560 --> 00:12:30.360]  包括上次
[00:12:30.360 --> 00:12:32.960]  我們英文說you feel sick?
[00:12:32.960 --> 00:12:34.000]  其實它是沒事的
[00:12:34.000 --> 00:12:35.040]  什麼都沒有
[00:12:35.040 --> 00:12:37.120]  只是他覺得自己有病而已
[00:12:37.120 --> 00:12:39.440]  所以兩個是有不同的
[00:12:39.440 --> 00:12:42.680]  但是你說為什麼無緣無故強調這些呢?
[00:12:42.680 --> 00:12:46.280]  我自己的領袖就是
[00:12:46.280 --> 00:12:47.360]  他要強調的是
[00:12:47.360 --> 00:12:50.400]  耶穌是真的什麼病症
[00:12:50.400 --> 00:12:54.000]  他都可以醫治的
[00:12:54.000 --> 00:12:57.520]  他沒有一種病可以難倒他
[00:12:57.520 --> 00:12:59.560]  如果他願意的時候
[00:12:59.560 --> 00:13:01.080]  他有能力去醫治的
[00:13:01.080 --> 00:13:04.160]  我相信他是強調這一點
[00:13:04.160 --> 00:13:06.280]  所以耶穌在這裡
[00:13:06.280 --> 00:13:08.440]  他出來
[00:13:08.440 --> 00:13:10.560]  他傳這個天過的福音
[00:13:10.560 --> 00:13:12.200]  就是教導別人
[00:13:12.200 --> 00:13:14.320]  就是講解給別人聽
[00:13:14.320 --> 00:13:24.640]  另外他去照顧別人的需要
[00:13:24.640 --> 00:13:27.640]  當然剛才我講到
[00:13:27.640 --> 00:13:28.640]  馬可那裡說
[00:13:28.640 --> 00:13:30.160]  你要悔改
[00:13:30.160 --> 00:13:36.040]  悔改是一個屬靈上的需要
[00:13:36.040 --> 00:13:38.120]  而這裡特別講的是
[00:13:38.120 --> 00:13:41.280]  他照顧到的那些是肉體上的需要
[00:13:41.280 --> 00:13:43.000]  因為那時候真的實在
[00:13:43.000 --> 00:13:45.680]  我相信很多人有不同的病
[00:13:45.680 --> 00:13:47.040]  而當時來說
[00:13:47.040 --> 00:13:50.160]  沒有現在醫學這麼發達
[00:13:50.160 --> 00:13:51.400]  病症呢
[00:13:51.400 --> 00:13:54.880]  可能病症大部分都比較嚴重的
[00:13:54.880 --> 00:13:57.840]  當然是等死
[00:13:57.840 --> 00:14:00.280]  沒有什麼特別可以做到的
[00:14:00.280 --> 00:14:03.080]  所以耶穌特別
[00:14:03.080 --> 00:14:04.400]  我覺得他這個強調
[00:14:04.400 --> 00:14:06.720]  是特別要讓我們知道
[00:14:06.720 --> 00:14:08.520]  福音
[00:14:08.520 --> 00:14:12.480]  不是只是講這樣
[00:14:12.480 --> 00:14:15.880]  也不是理性上
[00:14:15.880 --> 00:14:17.640]  或者感性上
[00:14:17.640 --> 00:14:20.440]  去認知或者去接受
[00:14:20.440 --> 00:14:25.320]  包括是應該去關顧人的需要
[00:14:25.320 --> 00:14:27.800]  是關顧人的需要
[00:14:27.800 --> 00:14:29.080]  這個就叫
[00:14:29.080 --> 00:14:30.760]  我覺得我自己體會的
[00:14:30.760 --> 00:14:33.480]  這個就是福音的全面性
[00:14:33.480 --> 00:14:36.880]  大家讀福音書的時候
[00:14:36.880 --> 00:14:40.440]  耶穌也有做神蹟
[00:14:40.440 --> 00:14:43.200]  餵飽了五千又四千人
[00:14:43.200 --> 00:14:45.640]  因為這幫人是跟著耶穌
[00:14:45.640 --> 00:14:50.400]  就是要聽耶穌說的教導
[00:14:50.400 --> 00:14:51.960]  跟了幾天
[00:14:51.960 --> 00:14:52.680]  那怎麼辦呢
[00:14:52.680 --> 00:14:54.640]  耶穌憐憫他們
[00:14:54.640 --> 00:14:56.160]  所以呢
[00:14:56.160 --> 00:15:00.560]  用神蹟餵飽他們
[00:15:00.560 --> 00:15:02.080]  耶穌
[00:15:02.080 --> 00:15:04.920]  祂傳這個所謂天過福音
[00:15:04.920 --> 00:15:07.040]  是一個全面性的
[00:15:07.040 --> 00:15:08.600]  是關顧到人
[00:15:08.600 --> 00:15:10.960]  我們肉體各方面
[00:15:10.960 --> 00:15:13.160]  我們靈性上的需要
[00:15:13.160 --> 00:15:14.880]  不只是說
[00:15:14.880 --> 00:15:19.440]  你信就可以了
[00:15:19.440 --> 00:15:23.080]  所以耶穌說這句話
[00:15:23.080 --> 00:15:26.120]  我們在柬埔寨
[00:15:26.120 --> 00:15:28.120]  就有很大的體會
[00:15:28.120 --> 00:15:29.400]  有很大體會
[00:15:29.400 --> 00:15:31.560]  因為有時候
[00:15:31.560 --> 00:15:34.920]  如果你不是身處其中
[00:15:34.920 --> 00:15:37.040]  你是沒有什麼感受的
[00:15:37.040 --> 00:15:39.320]  比如有時候我們看到
[00:15:39.320 --> 00:15:40.320]  很多的新聞
[00:15:40.320 --> 00:15:44.680]  說現在烏克蘭
[00:15:44.680 --> 00:15:46.440]  跟俄羅斯那邊有打仗
[00:15:46.440 --> 00:15:47.320]  我們見到畫面
[00:15:47.320 --> 00:15:52.160]  當然是烏克蘭被摧毀的情況
[00:15:52.160 --> 00:15:54.320]  有報過多少人死亡
[00:15:54.320 --> 00:15:56.080]  你看完新聞之後
[00:15:56.080 --> 00:15:59.640]  你怎麼樣
[00:15:59.640 --> 00:16:00.200]  對不起
[00:16:00.200 --> 00:16:02.520]  我只是說
[00:16:02.520 --> 00:16:04.320]  我覺得真的很慘
[00:16:04.320 --> 00:16:05.560]  之後
[00:16:05.560 --> 00:16:09.360]  我的心有沒有說很悲痛
[00:16:09.360 --> 00:16:11.080]  什麼的
[00:16:11.080 --> 00:16:13.920]  就是他觸動我的心
[00:16:13.920 --> 00:16:17.120]  或者我是一個太理性的人
[00:16:17.120 --> 00:16:18.640]  我太常說你太理性
[00:16:18.640 --> 00:16:20.160]  沒什麼感性的
[00:16:20.160 --> 00:16:23.840]  我真的沒有什麼大感動
[00:16:23.840 --> 00:16:25.240]  但是
[00:16:25.240 --> 00:16:27.840]  當我們去到柬埔寨的時候
[00:16:27.840 --> 00:16:29.640]  你所看到的
[00:16:29.640 --> 00:16:33.240]  就是你的體會
[00:16:33.240 --> 00:16:35.400]  你的感受
[00:16:35.400 --> 00:16:37.280]  是強烈很多的
[00:16:37.280 --> 00:16:40.360]  說到這個全福音的全面性
[00:16:40.360 --> 00:16:41.680]  去到柬埔寨
[00:16:41.680 --> 00:16:43.680]  我就可以看到真的
[00:16:43.680 --> 00:16:46.160]  那裡的全福音
[00:16:46.160 --> 00:16:48.160]  真的是全面性的
[00:16:48.160 --> 00:16:50.840]  不只是我們現在在教育
[00:16:50.840 --> 00:16:52.960]  或者在文明的國家
[00:16:52.960 --> 00:16:53.720]  自由
[00:16:53.720 --> 00:16:55.320]  物質豐富的國家
[00:16:55.320 --> 00:16:58.000]  那種全福音的方法
[00:16:58.000 --> 00:16:58.880]  他們是什麼
[00:16:58.880 --> 00:17:02.600]  他們做兒童事工
[00:17:02.600 --> 00:17:03.960]  有些孫教士
[00:17:03.960 --> 00:17:06.200]  有些團體有做兒童事工
[00:17:06.200 --> 00:17:07.560]  做什麼兒童事工
[00:17:07.560 --> 00:17:11.400]  他去找那些有需要窮的小孩
[00:17:11.400 --> 00:17:12.360]  或者孤兒
[00:17:12.360 --> 00:17:14.480]  他帶到來的中心裡面
[00:17:14.480 --> 00:17:16.040]  他去照顧他
[00:17:16.040 --> 00:17:19.000]  他給他住、給他吃
[00:17:19.000 --> 00:17:24.760]  又給他去學校讀書
[00:17:24.760 --> 00:17:26.400]  然後做什麼
[00:17:26.400 --> 00:17:28.360]  就是教導他們
[00:17:28.360 --> 00:17:30.680]  傳福音
[00:17:30.680 --> 00:17:33.240]  跟他們讀聖經
[00:17:33.240 --> 00:17:38.000]  他們真的是全面的去照顧這些小孩
[00:17:38.000 --> 00:17:40.160]  不是說
[00:17:40.160 --> 00:17:41.640]  他探一探他
[00:17:41.640 --> 00:17:42.840]  為他祈禱
[00:17:42.840 --> 00:17:43.640]  那就完結
[00:17:43.640 --> 00:17:44.840]  不是的
[00:17:44.840 --> 00:17:49.840]  他真的是全人的去照顧這些小孩
[00:17:49.840 --> 00:17:52.640]  當中其實這些小孩的成長裡面
[00:17:52.640 --> 00:17:57.120]  我有不少是願意信耶穌的
[00:17:57.120 --> 00:18:00.680]  另外有些人做大學生事工
[00:18:00.680 --> 00:18:03.840]  因為那邊
[00:18:03.840 --> 00:18:06.920]  主要其實這些都是在金邊城市的
[00:18:06.920 --> 00:18:11.160]  因為大學又在金邊
[00:18:11.160 --> 00:18:15.160]  變成很多可能在小鎮
[00:18:15.160 --> 00:18:17.760]  窮鄉僻壤出來讀大學的學生
[00:18:17.760 --> 00:18:19.120]  去找地方住
[00:18:19.120 --> 00:18:21.600]  很多宣教士或者團體
[00:18:21.600 --> 00:18:26.800]  就會為這些大學生辦一個宿舍
[00:18:26.800 --> 00:18:27.440]  很便宜的
[00:18:27.440 --> 00:18:29.200]  因為那裡不用說
[00:18:29.200 --> 00:18:30.080]  哪裡這麼便宜
[00:18:30.080 --> 00:18:31.840]  你租一棟樓就行了
[00:18:31.840 --> 00:18:33.320]  有兩三層高
[00:18:33.320 --> 00:18:35.160]  這樣就可以讓他們住
[00:18:35.160 --> 00:18:37.000]  他們一間當宿舍而已
[00:18:37.000 --> 00:18:38.960]  一間房可能住六七個人
[00:18:38.960 --> 00:18:40.720]  十個人的
[00:18:40.720 --> 00:18:46.040]  一起給他們東西吃
[00:18:46.040 --> 00:18:49.120]  有些就要學生交少許錢
[00:18:49.120 --> 00:18:51.040]  有些是免費的
[00:18:51.040 --> 00:18:54.560]  視乎那個團體是怎麼樣
[00:18:54.560 --> 00:18:56.520]  他們有說明的
[00:18:56.520 --> 00:18:57.600]  那些學生來到
[00:18:57.600 --> 00:18:59.320]  他們多數是還沒相信的
[00:18:59.320 --> 00:19:00.600]  說明你來到
[00:19:00.600 --> 00:19:02.400]  我們會給你查經的
[00:19:02.400 --> 00:19:04.040]  我們有聚會的
[00:19:04.040 --> 00:19:06.120]  星期日有崇拜的
[00:19:06.120 --> 00:19:08.000]  要他們肯同意
[00:19:08.000 --> 00:19:10.960]  他們才會接收
[00:19:10.960 --> 00:19:12.720]  另外當然那些宣教士
[00:19:12.720 --> 00:19:16.680]  一般很多宣教士就會建立教會
[00:19:16.680 --> 00:19:19.480]  那些是華人或者是給本地人
[00:19:19.480 --> 00:19:24.080]  另外那邊最特別的地方就是
[00:19:24.080 --> 00:19:27.520]  國際學校多過米埔
[00:19:27.520 --> 00:19:28.440]  是的
[00:19:28.440 --> 00:19:31.280]  那裡其實是私校
[00:19:31.280 --> 00:19:34.520]  所有私校它都叫自己國際學校
[00:19:34.520 --> 00:19:37.200]  大部分都是開本地課程的
[00:19:37.200 --> 00:19:43.280]  只不過他們是加強英文和華語
[00:19:43.280 --> 00:19:45.280]  我們是兩文三語
[00:19:45.280 --> 00:19:47.680]  他們是三文三語
[00:19:47.680 --> 00:19:51.840]  他們真的學英文學中文
[00:19:51.840 --> 00:19:52.880]  接著學什麼
[00:19:52.880 --> 00:19:54.120]  假文
[00:19:54.120 --> 00:19:55.960]  假文他們學
[00:19:55.960 --> 00:19:58.480]  他們是很多
[00:19:58.480 --> 00:20:01.400]  其實有些很小間的
[00:20:01.400 --> 00:20:03.960]  小間到好像一間屋似的
[00:20:03.960 --> 00:20:06.720]  你租一間屋就開一間學校
[00:20:06.720 --> 00:20:11.160]  有些大間的就好像這間很漂亮的
[00:20:11.160 --> 00:20:13.480]  基督教學校
[00:20:13.480 --> 00:20:15.440]  或者基督教團體
