
[00:00:00.000 --> 00:00:04.400]  各位大嬸姊妹,午安,此內平安
[00:03:00.480 --> 00:03:02.320]  接下來的疫情
[00:03:02.320 --> 00:03:04.680]  很多的專家都說
[00:03:04.680 --> 00:03:06.400]  有第四波的疫情
[00:03:06.400 --> 00:03:09.440]  接下來可能冬天的來臨
[00:03:09.440 --> 00:03:13.480]  我們好像也會有後有追兵
[00:03:13.480 --> 00:03:15.480]  都是我們所遇到的
[00:03:15.480 --> 00:03:19.240]  往後的生活又會繼續是怎樣呢?
[00:03:19.240 --> 00:03:21.360]  盼望藉著今天的經文
[00:03:21.360 --> 00:03:25.880]  是對我們帶來曙光
[00:03:25.880 --> 00:03:29.280]  《春埃及記》記載上帝在以色列
[00:03:29.280 --> 00:03:33.480]  當中是行了兩件大事
[00:03:33.480 --> 00:03:36.520]  他用大能去拯救百姓
[00:03:36.520 --> 00:03:39.960]  離開埃及遺奴之地
[00:03:39.960 --> 00:03:43.280]  在西奈山跟他們納藥
[00:03:43.280 --> 00:03:48.120]  而第十四章就是救藥當中的核心
[00:03:48.120 --> 00:03:52.440]  就是以色列人他們經歷前無去路
[00:03:52.440 --> 00:03:55.560]  後有追兵的險境
[00:03:55.560 --> 00:03:58.600]  有關以色列人他們出埃及的路線
[00:03:58.600 --> 00:04:01.000]  由過往到現在
[00:04:01.000 --> 00:04:04.800]  都仍然是未能夠確實一條路線
[00:04:04.800 --> 00:04:06.600]  但我們可以肯定
[00:04:06.600 --> 00:04:08.360]  以色列人是沒有走
[00:04:08.360 --> 00:04:10.680]  是由埃及去迦南
[00:04:10.680 --> 00:04:15.160]  常用我們稱為「非利是人之路」
[00:04:15.160 --> 00:04:18.600]  因為這條路是跟海岸是平衡
[00:04:18.600 --> 00:04:20.520]  直達加薩
[00:04:20.520 --> 00:04:22.760]  由埃及人控制
[00:04:22.760 --> 00:04:27.600]  沿途都會有埃及的軍保和供應站
[00:04:27.600 --> 00:04:29.760]  若果走這條路的話
[00:04:29.760 --> 00:04:32.680]  必定會跟埃及軍相遇
[00:04:32.680 --> 00:04:37.240]  所以以色列人是要走一條曠野的路
[00:04:37.240 --> 00:04:39.920]  要經過蘆葦海
[00:04:39.920 --> 00:04:43.960]  進入位於西內半島西北
[00:04:43.960 --> 00:04:48.800]  行東部的舒爾的曠野
[00:04:48.800 --> 00:04:51.680]  當中會經過不同的地方
[00:04:51.680 --> 00:04:56.000]  最後去到西那山
[00:04:56.000 --> 00:04:59.720]  在經文第十九節開始
[00:04:59.720 --> 00:05:03.400]  在以色列迎前行走神的使者
[00:05:03.400 --> 00:05:05.920]  轉到他們後邊去
[00:05:05.920 --> 00:05:12.200]  雲柱也從他們前邊轉到他們後邊立著
[00:05:12.200 --> 00:05:17.040]  在這裡我們會看到一位與人同在的上帝
[00:05:17.040 --> 00:05:21.320]  經常在以色列人前面的雲柱
[00:05:21.320 --> 00:05:23.320]  在這裡描述一個
[00:05:23.320 --> 00:05:27.320]  是既自然又超自然的現象
[00:05:27.320 --> 00:05:31.560]  雲柱突然飄到他們的後面
[00:05:31.560 --> 00:05:35.880]  當以色列人他們要走出埃及的時候
[00:05:35.880 --> 00:05:41.040]  這個雲柱本身時常在他們的前面
[00:05:41.040 --> 00:05:43.680]  他們也可能是習以為常
[00:05:43.680 --> 00:05:46.360]  雲柱在那邊的時候
[00:05:46.360 --> 00:05:49.080]  他們就會走向那邊
[00:05:49.080 --> 00:05:53.280]  但是雲柱突然間卻是在他們的後面
[00:05:53.280 --> 00:05:58.640]  而後面正正就是會面對埃及的追兵
[00:05:58.640 --> 00:06:03.440]  這一次以色列人也再也不能跟著雲柱
[00:06:03.440 --> 00:06:09.680]  另一方面,之前雲柱帶領他們所到的地方
[00:06:09.680 --> 00:06:12.720]  卻是面對著一片大海
[00:06:12.720 --> 00:06:18.160]  前面是死亡,後面也是死亡
[00:06:18.160 --> 00:06:23.920]  雲柱的領導作用,它又好像是失去了
[00:06:23.920 --> 00:06:30.360]  最近我是看到有兩位伊朗女傳道人的見證
[00:06:30.360 --> 00:06:35.720]  他們的名字分別是「瑪利亞」和「瑪雅姆」
[00:06:35.720 --> 00:06:42.280]  他們將在伊朗被囚禁的經歷暫寫成書籍
[00:06:42.280 --> 00:06:47.160]  我翻譯那本書名叫做「被擄於伊朗」
[00:06:47.160 --> 00:06:51.280]  這本書是講述兩位女傳道人
[00:06:51.280 --> 00:06:55.280]  因為在伊朗那裡傳福音
[00:06:55.280 --> 00:07:02.880]  伊朗的伊斯蘭法律是禁止他們分享基督教的信仰
[00:07:02.880 --> 00:07:06.720]  所以他們最後終於被捕
[00:07:06.720 --> 00:07:10.640]  並且囚禁在德克蘭裡面
[00:07:10.640 --> 00:07:15.080]  惡名昭彰的艾文監獄
[00:07:15.080 --> 00:07:17.560]  在這個監獄裡面
[00:07:17.560 --> 00:07:24.560]  過去都是被指控有很嚴重的侵犯人權的行為
[00:07:24.560 --> 00:07:27.760]  囚犯是會經常受到酷刑
[00:07:27.760 --> 00:07:31.520]  會被敲打甚至是處決
[00:07:31.520 --> 00:07:33.720]  都是很普遍
[00:07:33.720 --> 00:07:36.640]  面對殘酷的審訊
[00:07:36.640 --> 00:07:41.120]  迫害和死刑的判決
[00:07:41.120 --> 00:07:43.960]  面對死亡的陰影
[00:07:43.960 --> 00:07:48.280]  他們接著會怎樣呢?
[00:07:48.280 --> 00:07:52.080]  今天去到第20節
[00:07:52.080 --> 00:07:58.880]  這裡就是「停在埃及人和以色列陣營中間
[00:07:58.880 --> 00:08:01.160]  隨著黑夜來臨
[00:08:01.160 --> 00:08:04.360]  那雲柱變成了火柱
[00:08:04.360 --> 00:08:06.400]  照亮黑夜
[00:08:06.400 --> 00:08:14.280]  但埃及人和以色列人整夜都沒有靠近對方」
[00:08:14.280 --> 00:08:21.000]  我們看到雲柱為何會在以色列人的後面
[00:08:21.000 --> 00:08:25.760]  不是因為雲柱引導以色列人走錯路
[00:08:25.760 --> 00:08:28.080]  到達了海邊
[00:08:28.080 --> 00:08:30.880]  現在要回頭
[00:08:30.880 --> 00:08:37.360]  雲柱回頭是要成為以色列的保護
[00:08:37.360 --> 00:08:43.040]  令埃及的追兵不可以接近以色列
[00:08:43.040 --> 00:08:51.120]  這裡描述雲柱在埃及軍和以色列的百姓中間
[00:08:51.120 --> 00:08:53.200]  一邊是黑暗
[00:08:53.200 --> 00:08:55.760]  一邊是發光
[00:08:55.760 --> 00:08:59.560]  追兵只見到前面是黑暗
[00:08:59.560 --> 00:09:02.560]  而對於以色列民來說
[00:09:02.560 --> 00:09:05.240]  隨著黑夜來臨
[00:09:05.240 --> 00:09:08.840]  那雲柱變成了火柱
[00:09:08.840 --> 00:09:11.320]  照亮黑夜
[00:09:11.320 --> 00:09:14.680]  雲柱在後面成為了照明
[00:09:14.680 --> 00:09:23.320]  他們的眼睛也再也看不到追兵
[00:09:23.320 --> 00:09:27.520]  在第21至22節的經文
[00:09:27.520 --> 00:09:29.640]  我們會看到
[00:09:29.640 --> 00:09:33.520]  解決了一個死亡的威脅之後
[00:09:33.520 --> 00:09:39.440]  現在是要面對著前面大海的時候
[00:09:39.440 --> 00:09:41.480]  摩西新象
[00:09:41.480 --> 00:09:44.920]  上帝是利用東風大作
[00:09:44.920 --> 00:09:46.800]  開出一條路
[00:09:46.800 --> 00:09:50.320]  將海底變成乾地
[00:09:50.320 --> 00:09:53.320]  水就是被風吹起
[00:09:53.320 --> 00:09:57.120]  成為了一個海底的通道
[00:09:57.120 --> 00:09:59.920]  海水就好像牆一樣
[00:09:59.920 --> 00:10:03.640]  在這個通道的兩邊
[00:10:03.640 --> 00:10:05.120]  這個時候
[00:10:05.120 --> 00:10:10.440]  上帝的指紋是需要踏出信心的一步
[00:10:10.440 --> 00:10:14.240]  去走上帝拯救的路
[00:10:14.240 --> 00:10:17.480]  很多時候信心的考驗
[00:10:17.480 --> 00:10:20.000]  或者是要走信心的路
[00:10:20.000 --> 00:10:24.880]  往往都是我們在所遇上的困境當中
[00:10:24.880 --> 00:10:26.520]  我們要做的
[00:10:26.520 --> 00:10:31.080]  就是要用信心去提起我們的腳步
[00:10:31.080 --> 00:10:33.080]  走出第一步
[00:10:33.080 --> 00:10:37.880]  然後就向前走下去
[00:10:37.880 --> 00:10:39.840]  剛剛所提及
[00:10:39.840 --> 00:10:41.960]  瑪利亞和孟晚舞
[00:10:41.960 --> 00:10:47.600]  他們在監獄裏面是怎樣呢?
[00:10:47.600 --> 00:10:52.480]  他們並沒有放棄他們的信仰
[00:10:52.480 --> 00:10:55.560]  他們將這個盼望的光芒
[00:10:55.560 --> 00:11:00.400]  帶到這個黑暗殘酷的監獄當中
[00:11:00.400 --> 00:11:04.280]  他們每一天仍然不斷地去祈禱
[00:11:04.280 --> 00:11:09.640]  並且和其他的囚友一起去分享福音
[00:11:09.640 --> 00:11:12.760]  上帝的作為就在當中彰顯
[00:11:12.760 --> 00:11:16.160]  大大改變了原本的環境
[00:11:16.160 --> 00:11:17.920]  有一些囚友說
[00:11:17.920 --> 00:11:21.640]  每當瑪利亞和孟晚舞祈禱的時候
[00:11:21.640 --> 00:11:24.480]  就會有奇蹟發生
[00:11:24.480 --> 00:11:28.520]  有一些囚友看到上帝的大輪之後
[00:11:28.520 --> 00:11:33.720]  開始去尊重和去聽他們所說的話
[00:11:33.720 --> 00:11:39.360]  對那兩位傳福音的傳道人
[00:11:39.360 --> 00:11:44.080]  他們的一言一行產生了很大的興趣
[00:11:44.080 --> 00:11:47.040]  另外其他的警衛
[00:11:47.040 --> 00:11:51.240]  甚至是看到其他的基督徒
[00:11:51.240 --> 00:11:54.760]  寄給這兩個傳道人的信之後
[00:11:54.760 --> 00:12:02.080]  就開始好奇去詢問他們有關基督信仰
[00:12:02.080 --> 00:12:08.120]  上帝一點一滴地改變了周圍人他們的心
[00:12:08.120 --> 00:12:11.160]  這兩個忠實的基督徒
[00:12:11.160 --> 00:12:13.200]  他們也都意識到
[00:12:13.200 --> 00:12:17.120]  上帝是要將這個絕望的地方
[00:12:17.120 --> 00:12:20.080]  變成盼望的地方
[00:12:20.080 --> 00:12:22.360]  由於有很多的囚犯
[00:12:22.360 --> 00:12:26.200]  他們都將生命獻給基督
[00:12:26.200 --> 00:12:29.920]  所以艾文的監獄成為了一個
[00:12:29.920 --> 00:12:34.080]  好像比喻為一個大教堂一樣
[00:12:34.080 --> 00:12:36.760]  他們經過九個月的囚禁
[00:12:36.760 --> 00:12:39.720]  在被判決無期徒刑
[00:12:39.720 --> 00:12:43.040]  和被處決的恐懼之下
[00:12:43.040 --> 00:12:47.000]  兩個人重新獲得了自由
[00:12:47.000 --> 00:12:50.120]  他們兩個也都是將這一份喜樂
[00:12:50.120 --> 00:12:54.480]  榮耀歸給上帝
[00:12:54.480 --> 00:13:00.600]  經文去到第24節至到第25節
[00:13:00.600 --> 00:13:04.920]  埃及的軍兵在這個時候
[00:13:04.920 --> 00:13:07.800]  就是到了神庚的時候
[00:13:07.800 --> 00:13:13.000]  耶和華從雲火處中向埃及的軍兵觀看
[00:13:13.000 --> 00:13:15.760]  使埃及的軍兵混亂了
[00:13:15.760 --> 00:13:20.520]  又使他們的車輪脫落難以行走
[00:13:20.520 --> 00:13:22.440]  以至埃及人說
[00:13:22.440 --> 00:13:25.800]  我們從以色列人面前逃跑吧
[00:13:25.800 --> 00:13:30.600]  因耶和華為他們攻擊我們了
[00:13:30.600 --> 00:13:34.400]  埃及軍兵在海中混亂的時候
[00:13:34.400 --> 00:13:37.200]  是神庚的時候
[00:13:37.200 --> 00:13:39.080]  按原文的意思
[00:13:39.080 --> 00:13:46.240]  這個就是在大約早上兩點鐘至六點鐘的時間
[00:13:46.240 --> 00:13:50.880]  這個仍然是屬於黑夜的時間
[00:13:50.880 --> 00:13:55.280]  日出之前的天色是最黑的
[00:13:55.280 --> 00:13:58.160]  這個破曉的時分
[00:13:58.160 --> 00:14:00.360]  很多時候我們都會說
[00:14:00.360 --> 00:14:03.240]  黎明前的黑暗
[00:14:03.240 --> 00:14:07.800]  這個也是人的警覺性是最低的
[00:14:07.800 --> 00:14:12.800]  所以發動攻擊通常都是在這個時候
[00:14:12.800 --> 00:14:15.480]  亦都是正是埃及人
[00:14:15.480 --> 00:14:20.280]  仍然被黑暗籠罩著的時候
[00:14:20.280 --> 00:14:22.800]  同一個黑夜
[00:14:22.800 --> 00:14:24.520]  一邊廂
[00:14:24.520 --> 00:14:29.040]  以色列人因為有火柱的光照耀著
[00:14:29.040 --> 00:14:31.160]  去過紅海
[00:14:31.160 --> 00:14:33.080]  而另一邊廂
[00:14:33.080 --> 00:14:38.760]  埃及人只是看到漆黑一片
[00:14:38.760 --> 00:14:44.480]  為甚麼上帝不是立即消滅那些埃及人呢?
[00:14:44.480 --> 00:14:49.160]  為甚麼要等到天亮呢?
[00:14:49.160 --> 00:14:56.920]  這種情況令我們會想起第九個災
[00:14:56.920 --> 00:15:00.240]  因為這個時候
[00:15:00.240 --> 00:15:07.680]  其實就是上帝要給法老一個很清晰的訊號
[00:15:07.680 --> 00:15:11.080]  讓他知道將會發生甚麼事
[00:15:11.080 --> 00:15:15.920]  如果只要是法老稍稍停下來想一想
[00:15:15.920 --> 00:15:17.680]  就會警覺到
[00:15:17.680 --> 00:15:22.440]  上次埃及是被黑夜、黑暗籠罩的時候
[00:15:22.440 --> 00:15:26.840]  以色列人那邊光明的時候是發生甚麼事
[00:15:26.840 --> 00:15:32.360]  沒多久後,上帝就是去殺死埃及人的長子
[00:15:32.360 --> 00:15:35.320]  今次這段黑暗的時間之後
[00:15:35.320 --> 00:15:40.040]  亦都是發生一件大事
[00:15:40.040 --> 00:15:43.040]  如果用這個去相比的時候
[00:15:43.040 --> 00:15:48.840]  第十災可能亦都不是算得太慘烈
[00:15:48.840 --> 00:15:51.240]  埃及人是怎樣呢?
[00:15:51.240 --> 00:15:55.840]  經文中有一個詞語是很特別的
[00:15:55.840 --> 00:15:59.320]  就是在第24節當中
[00:15:59.320 --> 00:16:02.960]  耶和華向埃及的軍兵觀看
[00:16:02.960 --> 00:16:06.720]  使埃及的軍兵混亂了
[00:16:06.720 --> 00:16:10.920]  上帝觀看的用法是很特別的
[00:16:10.920 --> 00:16:15.840]  為甚麼祂會觀看敵人就混亂呢?
[00:16:15.840 --> 00:16:18.760]  原來這個觀看
[00:16:18.760 --> 00:16:23.240]  如果是由上帝作為主位的時候
[00:16:23.240 --> 00:16:27.120]  大多數都是審判的用詞
[00:16:27.120 --> 00:16:30.160]  和這裡觀看同一個詞語
[00:16:30.160 --> 00:16:37.840]  只是出現在《創世紀》19章27至28節
[00:16:37.840 --> 00:16:40.160]  「阿伯拉罕清早起來
[00:16:40.160 --> 00:16:44.600]  悼了他從前站在耶和華面前的地方
[00:16:44.600 --> 00:16:49.720]  向所多瑪和阿摩拉與平原的全地觀看
[00:16:49.720 --> 00:16:53.160]  不料那地方煙氣上騰
[00:16:53.160 --> 00:16:55.920]  如同逍遙一般」
[00:16:55.920 --> 00:16:59.920]  這段經文正是阿伯拉罕觀看
[00:16:59.920 --> 00:17:04.720]  所多瑪和阿摩拉被毀的情況
[00:17:04.720 --> 00:17:09.400]  埃及人受到混亂的車輪脫落
[00:17:09.400 --> 00:17:13.160]  令到他們很難繼續前行
[00:17:13.160 --> 00:17:15.880]  就哭著說要離開這裡
[00:17:15.880 --> 00:17:18.840]  離開這些以色列民
[00:17:18.840 --> 00:17:25.160]  因為他們的上帝正是為以色列民攻打埃及
[00:17:25.160 --> 00:17:31.520]  在這裡我們也會繼續看到
[00:17:31.520 --> 00:17:34.600]  在旭日初升的時候
[00:17:34.600 --> 00:17:39.720]  摩西就是向海舉起他的手
[00:17:39.720 --> 00:17:41.960]  海水就要回流
[00:17:41.960 --> 00:17:48.960]  淹沒埃及人和他們的戰車戰車夫
[00:17:48.960 --> 00:17:53.080]  分開的海水開始回流的時候
[00:17:53.080 --> 00:17:59.720]  埃及人似乎正是向海追著
[00:17:59.720 --> 00:18:02.800]  大海恢復原狀
[00:18:02.800 --> 00:18:07.040]  但是埃及人繼續前進的時候
[00:18:07.040 --> 00:18:09.760]  他們徹底的混亂
[00:18:09.760 --> 00:18:12.600]  當他們走近海水
[00:18:12.600 --> 00:18:17.440]  上帝就將他們淹沒在海的當中
[00:18:17.440 --> 00:18:20.400]  取得勝利
[00:18:20.400 --> 00:18:24.240]  埃及人連一線生機都沒有
[00:18:24.240 --> 00:18:27.200]  埃及全軍覆沒
[00:18:27.200 --> 00:18:31.600]  一個也沒剩下
[00:18:31.600 --> 00:18:35.880]  埃及人是因為犯了滔天的大罪
[00:18:35.880 --> 00:18:40.000]  最終付上沉重的代價
[00:18:40.000 --> 00:18:43.760]  他們的王要和上帝敵對
[00:18:43.760 --> 00:18:49.440]  以為自己可以和上帝匹敵
[00:18:49.440 --> 00:18:52.840]  在我們最近的生活
[00:18:52.840 --> 00:18:57.520]  我們可能也會像埃及人一樣
[00:18:57.520 --> 00:19:01.680]  也會有鬆懈的情況
[00:19:01.680 --> 00:19:05.560]  就算以我們日常所面對
[00:19:05.560 --> 00:19:07.600]  我們現在的疫情
[00:19:07.600 --> 00:19:15.080]  我們也會有緊張、有鬆懈、緊張、鬆懈
[00:19:15.080 --> 00:19:20.360]  而我們對我們的上帝
[00:19:20.360 --> 00:19:22.280]  在經文的第十八節
[00:19:22.280 --> 00:19:25.520]  講到埃及人他們悲慘的結局
[00:19:25.520 --> 00:19:27.640]  最終的目的
[00:19:27.640 --> 00:19:31.200]  是上帝要得著榮耀
[00:19:31.200 --> 00:19:34.520]  以及藉著埃及的軍隊
[00:19:34.520 --> 00:19:36.800]  撞身大海的事
[00:19:36.800 --> 00:19:42.760]  令他們認識他是上帝
[00:19:42.760 --> 00:19:44.480]  上帝的子民
[00:19:44.480 --> 00:19:48.600]  有沒有可能不認識上帝?
[00:19:48.600 --> 00:19:50.520]  上帝的子民
[00:19:50.520 --> 00:19:54.400]  有沒有可能不聽從上帝?
[00:19:54.400 --> 00:19:56.240]  我們聽到警告
[00:19:56.240 --> 00:19:59.160]  但是我們沒有聽入耳的當中
[00:19:59.160 --> 00:20:03.440]  這也是我們很多時候所面對的問題
[00:20:03.440 --> 00:20:06.000]  我們聽到上帝的心意
[00:20:06.000 --> 00:20:09.400]  但是我們有沒有聽入耳?
[00:20:09.400 --> 00:20:12.240]  我們的心有沒有剛硬?
[00:20:12.240 --> 00:20:15.320]  以至於我們有沒有辦法
[00:20:15.320 --> 00:20:22.240]  去跟上帝和人有這個復和?
[00:20:22.240 --> 00:20:24.640]  出埃及的拯救
[00:20:24.640 --> 00:20:29.840]  是將邪惡的仇敵浸死
[00:20:29.840 --> 00:20:36.360]  這個不單止是昔日以色列最重要的經歷
[00:20:36.360 --> 00:20:39.640]  我們作為基督徒
[00:20:39.640 --> 00:20:43.880]  同樣也有這個經歷
[00:20:43.880 --> 00:20:47.400]  這個就是我們的「浸禮」
[00:20:47.400 --> 00:20:49.880]  為甚麼我會這樣說呢?
[00:20:49.880 --> 00:20:53.440]  因為保羅他自己在哥倫多前書
[00:20:53.440 --> 00:20:57.440]  十章二節那裏提及
[00:20:57.440 --> 00:21:02.320]  他將以色列百姓過紅海的事
[00:21:02.320 --> 00:21:05.240]  比喻成為「浸禮」
[00:21:05.240 --> 00:21:08.560]  他說:「弟兄們,我不願意你們不曉得
[00:21:08.560 --> 00:21:12.320]  我們的祖宗從前都在雲下
[00:21:12.320 --> 00:21:14.920]  都從海中經過
[00:21:14.920 --> 00:21:21.960]  都在雲裡、海裡受浸歸了摩西。」
[00:21:21.960 --> 00:21:28.200]  這裏就意味著過去在埃及遺留的以色列
[00:21:28.200 --> 00:21:32.080]  完全撞在紅海裏
[00:21:32.080 --> 00:21:35.840]  一個嶄新的以色列重生
[00:21:35.840 --> 00:21:42.680]  過紅海在救贖史上有非常重要的意義
[00:21:42.680 --> 00:21:46.000]  因為以色列民不再遺留
[00:21:46.000 --> 00:21:50.360]  而是成為一個以色列的民族
[00:21:50.360 --> 00:21:54.160]  我們就好像出埃及的子民一樣
[00:21:54.160 --> 00:21:56.520]  不再受罪的奴役
[00:21:56.520 --> 00:22:01.440]  我們都是藉著主的名經過「浸禮」
[00:22:01.440 --> 00:22:05.360]  祂對我們除了是一個拯救的記號
[00:22:05.360 --> 00:22:10.200]  祂也將我們剛硬的舊鵝
[00:22:10.200 --> 00:22:14.440]  我們經常被罪捆綁的舊鵝
[00:22:14.440 --> 00:22:17.480]  一起浸死
[00:22:17.480 --> 00:22:20.320]  藉著這個重新的「浸禮」
[00:22:20.320 --> 00:22:24.840]  奇蹟地渡過紅海
[00:22:24.840 --> 00:22:26.840]  基督徒受浸
[00:22:26.840 --> 00:22:33.440]  就是要表明在基督裏脫離一種舊有的生活方式
[00:22:33.440 --> 00:22:37.440]  這個受罪惡和死亡捆綁的生活
[00:22:37.440 --> 00:22:42.040]  而是進入新的生活的樣式
[00:22:42.040 --> 00:22:43.960]  換句說話
[00:22:43.960 --> 00:22:45.840]  基督徒的「浸禮」
[00:22:45.840 --> 00:22:50.040]  就是我們經歷自己的出埃及
[00:22:50.040 --> 00:22:54.720]  並且在基督的帶領和權柄之下
[00:22:54.720 --> 00:22:59.680]  投入另一種的生活方式
[00:22:59.680 --> 00:23:04.600]  上帝的百姓脫離一種舊有的生活方式
[00:23:04.600 --> 00:23:07.760]  並且在摩西的帶領之下
[00:23:07.760 --> 00:23:10.000]  開始新生活
[00:23:10.000 --> 00:23:11.760]  對保羅來說
[00:23:11.760 --> 00:23:15.360]  紅海的事件是一個很有力
[00:23:15.360 --> 00:23:22.720]  於是我們最終在基督裏得到拯救
[00:23:22.720 --> 00:23:29.400]  以色列人看見耶和華向埃及人所行的大事
[00:23:29.400 --> 00:23:31.360]  就敬畏耶和華
[00:23:31.360 --> 00:23:39.120]  又信服他和他的僕人摩西
[00:23:39.120 --> 00:23:40.160]  在這裏
[00:23:40.160 --> 00:23:46.960]  以色列人他們是由於經過很嚴肅的一個御御節晚餐
[00:23:46.960 --> 00:23:52.360]  之後他們就團結要離開埃及
[00:23:52.360 --> 00:23:54.640]  但是法老他善變
[00:23:54.640 --> 00:23:56.880]  他去再改變主意
[00:23:56.880 --> 00:24:02.040]  就是發動戰車去追著以色列人
[00:24:02.040 --> 00:24:06.400]  就是因為百姓身處在追兵和大海之間
[00:24:06.400 --> 00:24:08.960]  因為怕死而恐慌
[00:24:08.960 --> 00:24:10.680]  他們埋怨
[00:24:10.680 --> 00:24:14.600]  以色列人曾經失去信心
[00:24:14.600 --> 00:24:18.440]  他們寧願回到埃及
[00:24:18.440 --> 00:24:22.600]  比困在海邊更好
[00:24:22.600 --> 00:24:25.840]  他們埋怨上帝和摩西
[00:24:25.840 --> 00:24:32.400]  但最終埃及人的手敵不過上帝的手
[00:24:32.400 --> 00:24:39.000]  當以色列人他們去經過這個驚心動魄的路程之後
[00:24:39.000 --> 00:24:46.120]  他們再去回顧所經歷的回頭一看
[00:24:46.120 --> 00:24:51.360]  實在是令他們的心靈都改變了
[00:24:51.360 --> 00:24:56.400]  他們的心靈就產生敬畏上帝的心
[00:24:56.400 --> 00:25:02.680]  並且信服上帝和他的僕人摩西
[00:25:02.680 --> 00:25:06.680]  出埃及是舊約信仰的核心
[00:25:06.680 --> 00:25:10.520]  沒有出埃及就沒有以色列
[00:25:10.520 --> 00:25:15.000]  沒有出埃及亦都是沒有上帝的信仰
[00:25:15.000 --> 00:25:17.920]  出埃及是以色列信仰的核心
[00:25:17.920 --> 00:25:23.200]  亦都是我們新約教會所學習的經歷
[00:25:23.200 --> 00:25:26.320]  在這個拯救的歷史當中
[00:25:26.320 --> 00:25:31.240]  昔日上帝為以色列民他們開新路
[00:25:31.240 --> 00:25:35.720]  今日上帝在耶穌基督的裏面
[00:25:35.720 --> 00:25:38.840]  亦都為我們打開新路
[00:25:38.840 --> 00:25:41.240]  藉著信靠耶穌基督
[00:25:41.240 --> 00:25:45.680]  我們的罪能夠得著赦免
[00:25:45.680 --> 00:25:50.200]  救贖以色列的事已經是大功告成
[00:25:50.200 --> 00:25:56.520]  上帝已經是信守他向以色列祖所作的應許
[00:25:56.520 --> 00:26:02.200]  最少已經是實現了這個應許的首個部分
