
[00:00:00.000 --> 00:00:02.000]  好 各位姐妹們早晨
[00:03:56.240 --> 00:03:58.560]  我將自己也都交在你的面前
[00:03:58.560 --> 00:04:00.600]  讓我降服在你的話語當中
[00:04:00.600 --> 00:04:02.960]  我按著正義分解真理的道
[00:04:02.960 --> 00:04:04.440]  求你帶領今天的崇拜
[00:04:04.440 --> 00:04:07.640]  以致上你的話語充滿在我們每個人的心裡面
[00:04:07.640 --> 00:04:08.760]  我們禱告交托
[00:04:08.760 --> 00:04:10.360]  奉耶穌基督命求
[00:04:10.360 --> 00:04:11.800]  阿們
[00:04:11.800 --> 00:04:14.840]  最後去剛才讀了的經文
[00:04:14.840 --> 00:04:16.960]  第一句字是「所以」
[00:04:16.960 --> 00:04:21.400]  所以剛剛承繼了我剛才重複
[00:04:21.400 --> 00:04:23.920]  在第一章上部部所說的
[00:04:23.920 --> 00:04:27.200]  我們已經是蒙簡孫的兒女的身份
[00:04:27.200 --> 00:04:29.760]  比一切地上的身份更加重要
[00:04:29.760 --> 00:04:30.560]  記不記得
[00:04:30.560 --> 00:04:33.360]  我上次說到
[00:04:33.360 --> 00:04:35.600]  我們成為神兒女的身份
[00:04:35.600 --> 00:04:36.840]  是永遠都不變的
[00:04:36.840 --> 00:04:41.080]  無論你的職業改變了
[00:04:41.080 --> 00:04:43.440]  你的家庭關係改變了
[00:04:43.440 --> 00:04:44.880]  甚至乎你進到天國
[00:04:44.880 --> 00:04:47.560]  我們永遠都是上帝的兒女
[00:04:47.560 --> 00:04:48.640]  所以什麼?
[00:04:48.640 --> 00:04:50.920]  所以我們已經是耶穌基督
[00:04:50.920 --> 00:04:54.080]  所保血救贖的尊貴的人
[00:04:54.080 --> 00:04:56.320]  我們最終得到赦免
[00:04:56.320 --> 00:04:58.880]  而且我們已經得到天上的基業
[00:04:58.880 --> 00:05:00.880]  比地上的一切更加重要
[00:05:00.880 --> 00:05:02.560]  所以我們應該要抓緊的
[00:05:02.560 --> 00:05:05.160]  是天上的這份盼望
[00:05:05.160 --> 00:05:06.920]  而將地上的東西
[00:05:06.920 --> 00:05:07.880]  不是那麼重要的
[00:05:07.880 --> 00:05:10.480]  都要放下或者要釋放
[00:05:10.480 --> 00:05:14.280]  接著彼得繼續提醒我們
[00:05:14.280 --> 00:05:15.760]  在這段經文裡面
[00:05:15.760 --> 00:05:19.120]  有四個很重要的命令的句子
[00:05:19.120 --> 00:05:21.200]  就是我今天要跟大家訪問的
[00:05:21.200 --> 00:05:22.960]  四個題目
[00:05:22.960 --> 00:05:27.080]  四個要我們學習的品格
[00:05:27.080 --> 00:05:28.800]  專心盼望
[00:05:28.800 --> 00:05:30.760]  第一個是專心盼望
[00:05:30.760 --> 00:05:31.800]  專心盼望
[00:05:31.800 --> 00:05:34.160]  彼得用了兩幅圖畫
[00:05:34.160 --> 00:05:36.920]  去帶出專心盼望應該有的態度
[00:05:36.920 --> 00:05:37.880]  是什麼呢?
[00:05:37.880 --> 00:05:41.960]  我們帶著什麼態度去盼望
[00:05:41.960 --> 00:05:43.800]  第一幅圖畫就是
[00:05:43.800 --> 00:05:46.080]  促上你的腰帶
[00:05:46.080 --> 00:05:47.160]  準備好
[00:05:47.160 --> 00:05:49.320]  就好像當以色列人
[00:05:49.320 --> 00:05:51.280]  他們要離開埃及的時候
[00:05:51.280 --> 00:05:52.720]  他們要整裝待發
[00:05:52.720 --> 00:05:54.240]  準備好行裝
[00:05:54.240 --> 00:05:56.680]  隨時都要逃跑
[00:05:56.680 --> 00:05:58.840]  或者剛剛在早兩個星期
[00:05:58.840 --> 00:06:00.480]  我們有馬拉松
[00:06:00.480 --> 00:06:01.480]  我聽到我的導演姐妹
[00:06:01.480 --> 00:06:02.920]  去預備馬拉松的時候
[00:06:02.920 --> 00:06:06.480]  他們不是早上才準備的
[00:06:06.480 --> 00:06:10.040]  是用了半年時間去準備
[00:06:10.040 --> 00:06:12.600]  準備他們的飲食
[00:06:12.600 --> 00:06:14.000]  去練跑
[00:06:14.000 --> 00:06:16.040]  準備行裝
[00:06:16.040 --> 00:06:17.800]  當我們要去專心盼望的時候
[00:06:17.800 --> 00:06:20.040]  其實彼得提醒我們要
[00:06:20.040 --> 00:06:21.240]  促上心中的腰帶
[00:06:21.240 --> 00:06:23.760]  就要綁好我們的衫褲
[00:06:23.760 --> 00:06:24.560]  準備好
[00:06:24.560 --> 00:06:26.200]  好像立起衫袖
[00:06:26.200 --> 00:06:27.520]  我們準備要去盼望
[00:06:27.520 --> 00:06:29.080]  要專心去盼望
[00:06:29.080 --> 00:06:31.360]  這個就是促上心中的腰
[00:06:31.360 --> 00:06:33.120]  當然不是說愛做的事
[00:06:33.120 --> 00:06:34.480]  而是說心
[00:06:34.480 --> 00:06:36.200]  我們要準備好我們的心
[00:06:36.200 --> 00:06:39.000]  去盼望天國的榮耀
[00:06:39.000 --> 00:06:40.880]  大家準備得怎樣呢?
[00:06:40.880 --> 00:06:43.440]  除了要促上心中的腰之外
[00:06:43.440 --> 00:06:46.400]  第二幅圖畫就是要謹慎自守
[00:06:46.400 --> 00:06:48.520]  意思其實就是反過來說
[00:06:48.520 --> 00:06:50.480]  我們不要醉酒
[00:06:50.480 --> 00:06:51.360]  不要分心
[00:06:51.360 --> 00:06:52.560]  不要亂來
[00:06:52.560 --> 00:06:54.840]  我們要好好的去控制自己
[00:06:54.840 --> 00:06:56.600]  要謹慎自守
[00:06:56.600 --> 00:06:57.960]  約束好自己
[00:06:57.960 --> 00:06:59.840]  去準備
[00:06:59.840 --> 00:07:01.000]  準備什麼?
[00:07:01.000 --> 00:07:02.840]  專心盼望
[00:07:02.840 --> 00:07:04.600]  專心盼望就是
[00:07:04.600 --> 00:07:05.720]  剛才十五節
[00:07:05.720 --> 00:07:08.160]  二十五節裡面
[00:07:08.160 --> 00:07:11.680]  四個重要的命令的句子
[00:07:11.680 --> 00:07:14.040]  彼得提醒
[00:07:14.040 --> 00:07:16.960]  命令我們要專心盼望
[00:07:16.960 --> 00:07:18.560]  這個專心意思就是說
[00:07:18.560 --> 00:07:20.400]  要完完全全的
[00:07:20.400 --> 00:07:22.000]  很徹底的
[00:07:22.000 --> 00:07:25.200]  是擺上一切去盼望
[00:07:25.200 --> 00:07:28.560]  在新漢語譯本裡面
[00:07:28.560 --> 00:07:29.600]  他會說
[00:07:29.600 --> 00:07:31.120]  我們要將這個盼望
[00:07:31.120 --> 00:07:33.520]  是完全寄託
[00:07:33.520 --> 00:07:35.800]  完全寄託就是把所有東西都擺好
[00:07:35.800 --> 00:07:36.960]  在女真宗譯本裡面
[00:07:36.960 --> 00:07:38.640]  就是要顧著一切
[00:07:38.640 --> 00:07:41.880]  要釘著在耶穌基督的顯現身上
[00:07:41.880 --> 00:07:44.480]  就好像將你一切所有的東西
[00:07:44.480 --> 00:07:45.640]  在地上高
[00:07:45.640 --> 00:07:47.120]  投注在哪裡?
[00:07:47.120 --> 00:07:49.200]  投注在耶穌基督的身上
[00:07:49.200 --> 00:07:51.640]  就好像我們要將我們所有的專注
[00:07:51.640 --> 00:07:53.520]  都擺在耶穌基督身上
[00:07:53.520 --> 00:07:57.040]  這個就是專心盼望的意思
[00:07:57.040 --> 00:07:58.480]  專心盼望
[00:07:58.480 --> 00:07:59.440]  盼望什麼?
[00:07:59.440 --> 00:08:00.960]  盼望什麼?
[00:08:00.960 --> 00:08:02.280]  盼望就是
[00:08:02.280 --> 00:08:03.840]  耶穌基督顯現的時候
[00:08:03.840 --> 00:08:05.920]  給我們完全的救恩
[00:08:05.920 --> 00:08:09.080]  我們要將一切束上心中的腰帶
[00:08:09.080 --> 00:08:10.960]  我們要謹慎自守
[00:08:10.960 --> 00:08:13.240]  很專注地去盼望
[00:08:13.240 --> 00:08:17.680]  盼望的是耶穌基督顯現帶給我們的
[00:08:17.680 --> 00:08:18.920]  這個盼望
[00:08:18.920 --> 00:08:20.960]  就是在末日審判的時候
[00:08:20.960 --> 00:08:22.160]  不被定罪
[00:08:22.160 --> 00:08:24.480]  我們試試讀出四章十七節
[00:08:24.480 --> 00:08:25.160]  大家一起幫我
[00:08:25.160 --> 00:08:26.640]  一二三
[00:08:26.640 --> 00:08:28.600]  因為時候到了
[00:08:28.600 --> 00:08:31.280]  審判要從神的家開始
[00:08:31.280 --> 00:08:33.320]  若是先從我們開始
[00:08:33.320 --> 00:08:35.520]  那麼不順從神福音的人
[00:08:35.520 --> 00:08:38.200]  將有何等的結局呢?
[00:08:38.200 --> 00:08:41.520]  在昨天我們有個即清團契
[00:08:41.520 --> 00:08:47.720]  在討論有部分大小輕重
[00:08:47.720 --> 00:08:52.040]  接著我們講到天末世的審判
[00:08:52.040 --> 00:08:54.600]  我們都相信將來在天國裡面
[00:08:54.600 --> 00:08:56.320]  是一個審判
[00:08:56.320 --> 00:08:57.800]  大家相信嗎?
[00:08:57.800 --> 00:08:59.600]  這個是我們盼望
[00:08:59.600 --> 00:09:01.000]  但是經文說
[00:09:01.000 --> 00:09:03.560]  這個審判從哪裡開始?
[00:09:03.560 --> 00:09:04.840]  由神的家開始
[00:09:04.840 --> 00:09:07.320]  就是說我們需不需要面對這個審判
[00:09:07.320 --> 00:09:08.160]  都要面對
[00:09:08.160 --> 00:09:11.320]  你不要以為我們有了耶穌基督的完全救恩
[00:09:11.320 --> 00:09:12.880]  我們不需要面對審判
[00:09:12.880 --> 00:09:14.840]  我們都要面對審判
[00:09:14.840 --> 00:09:16.240]  不過這個審判
[00:09:16.240 --> 00:09:19.960]  不是判你有多重的刑罰
[00:09:19.960 --> 00:09:23.840]  而是判你要得到上帝給我們多少的獎賞
[00:09:23.840 --> 00:09:27.080]  上帝要按照我們的行為去審判我們
[00:09:27.080 --> 00:09:29.200]  所以我們要盼望
[00:09:29.200 --> 00:09:31.200]  盼望將來有末世的審判
[00:09:31.200 --> 00:09:32.960]  但是我們不自定罪
[00:09:32.960 --> 00:09:34.760]  第二我們要盼望的
[00:09:34.760 --> 00:09:36.600]  兒子上次也說過
[00:09:36.600 --> 00:09:38.280]  就是我們天上的基業
[00:09:38.280 --> 00:09:43.360]  一個不惱壞不須殘的天上的賞賜在當中
[00:09:43.360 --> 00:09:45.480]  在彼得前書更加提及我們
[00:09:45.480 --> 00:09:47.760]  我們一起讀
[00:09:47.760 --> 00:09:50.080]  到了大木人顯現的時候
[00:09:50.080 --> 00:09:51.840]  就是主耶穌基督顯現的時候
[00:09:51.840 --> 00:09:54.600]  剛剛就是回應我們耶穌顯現的時候
[00:09:54.600 --> 00:09:56.320]  你們必得到那什麼?
[00:09:56.320 --> 00:09:58.120]  永不須殘
[00:09:58.120 --> 00:10:00.160]  榮耀的冠冕
[00:10:00.160 --> 00:10:01.520]  我們盼望什麼?
[00:10:01.520 --> 00:10:05.160]  盼望的是我們在審判之後不被定罪
[00:10:05.160 --> 00:10:07.640]  反而我們得罪了這個榮耀的冠冕
[00:10:07.640 --> 00:10:12.760]  是天上耶穌基督要賞賜給我們的
[00:10:12.760 --> 00:10:13.800]  也有人說
[00:10:13.800 --> 00:10:19.480]  哇!基督徒我們安息
[00:10:19.480 --> 00:10:21.240]  應該說我們安葬了
[00:10:21.240 --> 00:10:23.040]  我們的身體都腐化了
[00:10:23.040 --> 00:10:23.880]  火化了
[00:10:23.880 --> 00:10:24.720]  都灰飛煙滅了
[00:10:24.720 --> 00:10:26.240]  我們上天台是怎樣的?
[00:10:26.240 --> 00:10:28.520]  我們怎樣帶這個榮耀的冠冕?
[00:10:28.520 --> 00:10:30.600]  一塊靈魂這樣行不行?
[00:10:30.600 --> 00:10:33.160]  如果你們記得我在上年講過
[00:10:33.160 --> 00:10:36.280]  哥倫多前書第十五章說什麼?
[00:10:36.280 --> 00:10:37.760]  保羅提醒我們
[00:10:37.760 --> 00:10:39.360]  將來復活會有什麼?
[00:10:39.360 --> 00:10:41.440]  有一個榮耀的身體
[00:10:41.440 --> 00:10:43.120]  復活靈性的身體
[00:10:43.120 --> 00:10:45.280]  我們有一個更新了的身體
[00:10:45.280 --> 00:10:46.840]  轉化了的身體
[00:10:46.840 --> 00:10:47.960]  是榮耀的身體
[00:10:47.960 --> 00:10:49.360]  靈性的身體
[00:10:49.360 --> 00:10:52.960]  在天國裡面得罪這個獎賞
[00:10:52.960 --> 00:10:55.160]  面對審判我們不自定罪
[00:10:55.160 --> 00:10:57.680]  這個就是我們的盼望
[00:10:57.680 --> 00:10:58.920]  感不感受到?
[00:10:58.920 --> 00:11:00.640]  這個就是我們的盼望
[00:11:00.640 --> 00:11:02.000]  當你感受到這個盼望的時候
[00:11:02.000 --> 00:11:04.000]  我們要專心去盼望的時候
[00:11:04.000 --> 00:11:05.480]  我們作為一個基督徒
[00:11:05.480 --> 00:11:08.600]  跟沒有盼望的人應該是不同的
[00:11:08.600 --> 00:11:11.160]  還有什麼牽掛著你呢?
[00:11:11.160 --> 00:11:13.280]  還有什麼令你
[00:11:13.280 --> 00:11:15.520]  將你的希望放在哪裡呢?
[00:11:15.520 --> 00:11:17.440]  如果你將你的希望放在
[00:11:17.440 --> 00:11:19.120]  我們要復上
[00:11:19.120 --> 00:11:21.280]  我們希望經濟復甦
[00:11:21.280 --> 00:11:24.200]  我們希望將來一個更好的環境
[00:11:24.200 --> 00:11:26.200]  這些希望都會幻滅
[00:11:26.200 --> 00:11:27.360]  但我們盼望的是
[00:11:27.360 --> 00:11:30.600]  天上的一個不變的應許
[00:11:30.600 --> 00:11:32.720]  審判不被定罪
[00:11:32.720 --> 00:11:34.800]  我們在修基督顯現的時候
[00:11:34.800 --> 00:11:37.080]  得到榮耀的賞賜
[00:11:37.080 --> 00:11:40.520]  這個是給我們第一個的命令
[00:11:40.520 --> 00:11:42.520]  專心盼望
[00:11:42.520 --> 00:11:44.400]  第二個的命令是什麼呢?
[00:11:44.400 --> 00:11:45.720]  第二個命令的句子
[00:11:45.720 --> 00:11:49.640]  放在第十五節裡面
[00:11:49.640 --> 00:11:51.040]  要什麼?
[00:11:51.040 --> 00:11:52.680]  聖潔
[00:11:52.680 --> 00:11:55.520]  要聖潔
[00:11:55.520 --> 00:11:56.960]  為什麼要聖潔呢?
[00:11:56.960 --> 00:11:58.240]  在第十六節裡面說
[00:11:58.240 --> 00:11:59.600]  你們要成為聖
[00:11:59.600 --> 00:12:01.960]  因為我是神聖的
[00:12:01.960 --> 00:12:04.360]  其實背後已經預設了
[00:12:04.360 --> 00:12:08.800]  我們所信服的天父是怎樣的
[00:12:08.800 --> 00:12:11.320]  我們要跟祂近似
[00:12:11.320 --> 00:12:12.600]  要跟祂一樣
[00:12:12.600 --> 00:12:15.840]  聖潔就是分別為聖
[00:12:15.840 --> 00:12:17.320]  是我們的天父
[00:12:17.320 --> 00:12:20.200]  從罪惡裡面將我們分別出來
[00:12:20.200 --> 00:12:22.000]  是上帝呼召我們
[00:12:22.000 --> 00:12:24.560]  我們要歸還給我們的上帝
[00:12:24.560 --> 00:12:27.120]  歸還給我們的父神
[00:12:27.120 --> 00:12:28.800]  這是為了信服兒女
[00:12:28.800 --> 00:12:30.360]  就是說我們是天父的兒女
[00:12:30.360 --> 00:12:31.800]  我們這個不變的身份
[00:12:31.800 --> 00:12:33.440]  就是神的兒女
[00:12:33.440 --> 00:12:35.680]  我們要像我們的爸爸
[00:12:35.680 --> 00:12:37.800]  我們要像我們的天父
[00:12:37.800 --> 00:12:39.480]  我們要有獨特的身份
[00:12:39.480 --> 00:12:40.920]  我們是聖徒
[00:12:40.920 --> 00:12:43.520]  這就是聖潔的意思
[00:12:43.520 --> 00:12:47.560]  我們要聖潔
[00:12:47.560 --> 00:12:49.120]  我們要聖潔的背後
[00:12:49.120 --> 00:12:50.800]  帶出了一件事就是
[00:12:50.800 --> 00:12:53.120]  我們是天父的兒女
[00:12:53.120 --> 00:12:57.000]  我們要孝化我們的天父
[00:12:57.000 --> 00:12:59.480]  綠色的就是要孝化天父
[00:12:59.480 --> 00:13:00.840]  藍色的就是相反
[00:13:00.840 --> 00:13:02.720]  我們不要再好像過去
[00:13:02.720 --> 00:13:04.080]  蒙味無知
[00:13:04.080 --> 00:13:06.240]  放縱私慾的樣子
[00:13:06.240 --> 00:13:09.480]  我們不要再孝化舊時的老我
[00:13:09.480 --> 00:13:11.840]  被世俗所影響的老我
[00:13:11.840 --> 00:13:14.000]  我們要信服天父
[00:13:14.000 --> 00:13:15.800]  賜予天父
[00:13:15.800 --> 00:13:17.000]  要孝化天父
[00:13:17.000 --> 00:13:18.720]  成為天父的兒女
[00:13:18.720 --> 00:13:20.360]  在《新向業本》裡面
[00:13:20.360 --> 00:13:21.640]  就說了不要孝化
[00:13:21.640 --> 00:13:25.120]  就是不要被從前那私慾所同化
[00:13:25.120 --> 00:13:26.840]  不要再走回頭路
[00:13:26.840 --> 00:13:29.160]  不要再跟隨舊時的事
[00:13:29.160 --> 00:13:32.320]  就好像我記得有人說到
[00:13:32.320 --> 00:13:33.280]  有一隻豬
[00:13:33.280 --> 00:13:35.480]  說幫牠洗乾淨了
[00:13:35.480 --> 00:13:37.280]  那隻豬已經清潔了
[00:13:37.280 --> 00:13:38.040]  但是呢
[00:13:38.040 --> 00:13:39.960]  轉過頭來那隻豬又喜歡怎樣
[00:13:39.960 --> 00:13:41.440]  又喜歡去泥巴那裡洗澡
[00:13:41.440 --> 00:13:43.600]  喜歡去泥巴那裡玩
[00:13:43.600 --> 00:13:46.080]  就是牠的本性就是喜歡髒的
[00:13:46.080 --> 00:13:49.200]  但是我們作為上帝信服的兒女
[00:13:49.200 --> 00:13:51.240]  我們要似天父
[00:13:51.240 --> 00:13:56.000]  我們要離棄世俗私慾的同化
[00:13:56.000 --> 00:13:58.360]  我們要孝化的是我們天父
[00:13:58.360 --> 00:13:59.040]  為什麼
[00:13:59.040 --> 00:14:00.440]  因為耶穌也這樣說
[00:14:00.440 --> 00:14:02.280]  耶穌在《馬體福音》五章四十八節
[00:14:02.280 --> 00:14:03.600]  我們一起讀
[00:14:03.600 --> 00:14:05.880]  你們要完全
[00:14:05.880 --> 00:14:09.120]  如同你們的天父是完全的
[00:14:09.120 --> 00:14:11.320]  我們要孝化我們的天父
[00:14:11.320 --> 00:14:12.600]  祂是完全的
[00:14:12.600 --> 00:14:14.120]  我們就要似天父
[00:14:14.120 --> 00:14:17.040]  這個就是聖潔的意思
[00:14:17.040 --> 00:14:17.720]  說到聖潔
[00:14:17.720 --> 00:14:21.400]  我就想有沒有一些聖潔的例子
[00:14:21.400 --> 00:14:25.800]  可以讓我跟大家分享呢
[00:14:25.800 --> 00:14:28.480]  我找到一個例子很特別的
[00:14:28.480 --> 00:14:31.400]  不是那些我們要無罪
[00:14:31.400 --> 00:14:35.800]  好像跟其他人完全不同
[00:14:35.800 --> 00:14:37.240]  而是一個機構
[00:14:37.240 --> 00:14:38.880]  一個公司
[00:14:38.880 --> 00:14:40.200]  一個營運
[00:14:40.200 --> 00:14:42.560]  都可以很聖潔的營運的
[00:14:42.560 --> 00:14:43.560]  為什麼呢
[00:14:43.560 --> 00:14:46.840]  原來那個創辦人叫做
[00:14:46.840 --> 00:14:49.760]  魯特海西
[00:14:49.760 --> 00:14:53.320]  他在1946年創立了一間
[00:14:53.320 --> 00:14:56.000]  福來雞的快餐店
[00:14:56.000 --> 00:14:58.880]  他們專門營運的就是
[00:14:58.880 --> 00:15:01.960]  雞肉三文治漢堡包
[00:15:01.960 --> 00:15:03.280]  都是賣雞的
[00:15:03.280 --> 00:15:06.680]  不過是雞肉的三文治漢堡包
[00:15:06.680 --> 00:15:08.000]  到了今時今日
[00:15:08.000 --> 00:15:13.040]  在美國已經有2600間的連鎖商店
[00:15:13.040 --> 00:15:19.800]  他的盈利比肯德基家鄉雞還高
[00:15:19.800 --> 00:15:21.280]  我說的是美國的市場
[00:15:21.280 --> 00:15:23.040]  在香港或者其他地方
[00:15:23.040 --> 00:15:24.960]  我們很少看到
[00:15:24.960 --> 00:15:27.440]  為什麼值得我拿出來說呢
[00:15:27.440 --> 00:15:30.360]  最特別的是那個創辦人和他的家族
[00:15:30.360 --> 00:15:31.240]  他們沒有上市
[00:15:31.240 --> 00:15:33.360]  他們一直都是家族去營運
[00:15:33.360 --> 00:15:35.640]  這個魯特海西的家族
[00:15:35.640 --> 00:15:41.680]  他們營運的原則就是要跟聖經的原則
[00:15:41.680 --> 00:15:46.680]  誠實公正地去營運這間餐廳
[00:15:46.680 --> 00:15:47.840]  你有沒有聽過那些餐廳
[00:15:47.840 --> 00:15:51.240]  是星期日 聖誕節
[00:15:51.240 --> 00:15:53.480]  是不營業的
[00:15:53.480 --> 00:15:54.960]  他們就是在星期日
[00:15:54.960 --> 00:15:56.760]  在聖誕節是不營業的
[00:15:56.760 --> 00:15:59.360]  因為他們覺得更加重要的就是
[00:15:59.360 --> 00:16:02.360]  給他們的員工有足夠的休息
[00:16:02.360 --> 00:16:05.240]  給他們的員工能夠參與主義的崇拜
[00:16:05.240 --> 00:16:08.920]  比額外的盈利更加重要
[00:16:08.920 --> 00:16:10.920]  這個就是他們營運的守則
[00:16:10.920 --> 00:16:14.200]  他們對客戶的服務是有很高的標準
[00:16:14.200 --> 00:16:19.800]  他們對產品的要求是一個很高的順正
[00:16:19.800 --> 00:16:21.920]  就是藉著他們這種的原則
[00:16:21.920 --> 00:16:23.320]  他們的堅持
[00:16:23.320 --> 00:16:27.240]  他們的誠信的商業的行為
[00:16:27.240 --> 00:16:30.360]  以致讓他們在美國有一定的份量
[00:16:30.360 --> 00:16:32.320]  一定的市場
[00:16:32.320 --> 00:16:34.360]  這個就是聖結
[00:16:34.360 --> 00:16:39.640]  原來也可以這樣去表達出來的一個餐廳
[00:16:39.640 --> 00:16:45.680]  除了給提醒我們要專心盼望
[00:16:45.680 --> 00:16:47.600]  要聖結
[00:16:47.600 --> 00:16:49.520]  第三個 我們要思想
[00:16:49.520 --> 00:16:53.640]  我們要去跟從的命令就是
[00:16:53.640 --> 00:16:58.280]  心存敬畏
[00:16:58.280 --> 00:16:59.480]  我們一起讀十七字
[00:16:59.480 --> 00:17:00.840]  一二三
[00:17:00.840 --> 00:17:03.840]  既然你們稱那不偏待人
