
[00:00:00.000 --> 00:00:03.920]  對於藥伯來說,他根本不知道天上發生了甚麼事
[00:08:24.040 --> 00:08:25.200]  不單是帶來羞辱
[00:08:25.200 --> 00:08:30.880]  他開始令到約伯充滿罪疚感
[00:08:30.880 --> 00:08:33.680]  他令到約伯覺得自己真的有罪
[00:08:33.680 --> 00:08:34.680]  他怎樣說呢
[00:08:34.680 --> 00:08:36.800]  他說你的罪孽只教你的口
[00:08:36.800 --> 00:08:39.040]  你選用詭詐人的舌頭
[00:08:39.040 --> 00:08:41.440]  你自己的口定你有罪
[00:08:41.440 --> 00:08:42.680]  並非是我
[00:08:42.680 --> 00:08:46.360]  你自己的嘴見證你的不是
[00:08:46.360 --> 00:08:47.760]  這個語氣法多厲害
[00:08:47.760 --> 00:08:49.000]  他說不關我的事
[00:08:49.000 --> 00:08:50.160]  不是我定你的罪
[00:08:50.160 --> 00:08:53.200]  是你今天自己口中所說的話
[00:08:53.200 --> 00:08:55.200]  已經是一個證據你有罪
[00:08:55.200 --> 00:08:56.760]  多厲害多聰明
[00:08:56.760 --> 00:08:57.680]  他說不關我的事
[00:08:57.680 --> 00:08:58.600]  不是我定你的罪
[00:08:58.600 --> 00:09:01.160]  不過你說的話
[00:09:01.160 --> 00:09:03.080]  你口中說的一句說話
[00:09:03.080 --> 00:09:06.800]  所有的說話已經定了你有罪
[00:09:06.800 --> 00:09:09.440]  然後這個語氣法就說
[00:09:09.440 --> 00:09:12.360]  你夠膽叫我們不說話
[00:09:12.360 --> 00:09:13.840]  你是誰
[00:09:13.840 --> 00:09:15.320]  叫我們閉嘴
[00:09:15.320 --> 00:09:16.760]  Who are you
[00:09:16.760 --> 00:09:17.560]  你是老幾
[00:09:17.560 --> 00:09:19.000]  說得很俗
[00:09:19.000 --> 00:09:20.240]  叫我們閉嘴
[00:09:20.240 --> 00:09:22.640]  我今天說話是給你面子的
[00:09:22.640 --> 00:09:24.600]  還要我們閉嘴
[00:09:24.600 --> 00:09:27.520]  然後他就更加用誇大的說話
[00:09:27.520 --> 00:09:30.320]  和一些嘲笑來嘲笑約伯
[00:09:30.320 --> 00:09:31.440]  他說什麼呢
[00:09:31.440 --> 00:09:34.400]  你豈是頭一個被新的人摸
[00:09:34.400 --> 00:09:36.680]  你受造在珠山之先摸
[00:09:36.680 --> 00:09:39.080]  你曾聽見神的物質摸
[00:09:39.080 --> 00:09:42.280]  你還將智慧獨自得盡摸
[00:09:42.280 --> 00:09:45.280]  你知道什麼是我們不知道的呢
[00:09:45.280 --> 00:09:49.120]  你明白什麼是我們不明白的呢
[00:09:49.120 --> 00:09:50.880]  多厲害
[00:09:50.880 --> 00:09:52.400]  你是阿當
[00:09:52.400 --> 00:09:53.520]  你好厲害
[00:09:53.520 --> 00:09:55.040]  你第一個做
[00:09:55.040 --> 00:09:55.720]  你知不知道
[00:09:55.720 --> 00:09:56.960]  你明白的東西
[00:09:56.960 --> 00:09:59.040]  我都明白
[00:09:59.040 --> 00:10:00.040]  你知道的東西
[00:10:00.040 --> 00:10:02.360]  真理我都知道
[00:10:02.360 --> 00:10:04.720]  真理只有你一個知道嗎
[00:10:04.720 --> 00:10:06.920]  只有你知道上帝的心意嗎
[00:10:06.920 --> 00:10:09.080]  你知道有時我們都會這樣
[00:10:09.080 --> 00:10:10.880]  有時我們做基督徒做一段時間
[00:10:10.880 --> 00:10:12.680]  都覺得自己的祈禱比較厲害
[00:10:12.680 --> 00:10:14.040]  都覺得自己的祈禱
[00:10:14.040 --> 00:10:15.800]  是和上帝搭通天地線
[00:10:15.800 --> 00:10:16.800]  我的祈禱
[00:10:16.800 --> 00:10:18.960]  才聽到上帝的真話
[00:10:18.960 --> 00:10:19.920]  你就聽不到
[00:10:19.920 --> 00:10:21.040]  突然之間
[00:10:21.040 --> 00:10:22.640]  一種淑寧驕傲
[00:10:22.640 --> 00:10:24.280]  唯有我的祈禱
[00:10:24.280 --> 00:10:26.280]  才是真正的祈禱
[00:10:26.280 --> 00:10:28.040]  所以你們要跟我祈禱
[00:10:28.040 --> 00:10:30.600]  這種是因為我的祈禱才是真實的
[00:10:30.600 --> 00:10:32.160]  我的祈禱才是搭通天地線
[00:10:32.160 --> 00:10:34.160]  是上帝今日與我這樣祈禱
[00:10:34.160 --> 00:10:36.240]  嘩 多厲害
[00:10:36.240 --> 00:10:37.680]  他反過來說
[00:10:37.680 --> 00:10:39.080]  你知道的東西
[00:10:39.080 --> 00:10:40.320]  難道我不知道嗎
[00:10:40.320 --> 00:10:43.360]  難道上帝只是單同你說話嗎
[00:10:43.360 --> 00:10:45.120]  對不起
[00:10:45.120 --> 00:10:46.640]  肯定不是
[00:10:46.640 --> 00:10:48.640]  一種淑寧驕傲
[00:10:48.640 --> 00:10:50.240]  去到結論的時候
[00:10:50.240 --> 00:10:52.440]  這個倚荔法就說了一句話
[00:10:52.440 --> 00:10:53.760]  我們中國人很明白的
[00:10:53.760 --> 00:10:56.040]  就是食鹽多過食米
[00:10:56.040 --> 00:10:57.640]  當然他不是這樣說
[00:10:57.640 --> 00:10:59.240]  他第十節怎麼說呢
[00:10:59.240 --> 00:11:00.400]  他說
[00:11:00.400 --> 00:11:03.400]  我們這類有白髮的
[00:11:03.400 --> 00:11:05.840]  和年紀老慢的
[00:11:05.840 --> 00:11:10.080]  比你父親還老
[00:11:10.080 --> 00:11:11.560]  他說知不知道
[00:11:11.560 --> 00:11:13.160]  我的年紀
[00:11:13.160 --> 00:11:15.360]  還大過你爸爸
[00:11:15.360 --> 00:11:16.480]  真是厲害
[00:11:16.480 --> 00:11:17.840]  夠不夠老
[00:11:17.840 --> 00:11:20.880]  我食鹽多過你食米
[00:11:20.880 --> 00:11:22.960]  中國人有一個傳統很有趣
[00:11:22.960 --> 00:11:24.080]  中國人的傳統就是說
[00:11:24.080 --> 00:11:25.760]  如果今天我
[00:11:25.760 --> 00:11:27.960]  大過你小孩的爸爸
[00:11:27.960 --> 00:11:30.360]  即是大過你丈夫
[00:11:30.360 --> 00:11:32.320]  你的小孩要叫我阿伯
[00:11:32.320 --> 00:11:33.520]  知不知道
[00:11:33.520 --> 00:11:36.320]  如果你的丈夫不夠我年紀那麼大
[00:11:36.320 --> 00:11:37.720]  你的小孩將來見到我的
[00:11:37.720 --> 00:11:39.200]  叫我阿伯
[00:11:39.200 --> 00:11:41.360]  但如果你的年紀
[00:11:41.360 --> 00:11:42.520]  小我就叫我阿伯
[00:11:42.520 --> 00:11:43.320]  大過我的
[00:11:43.320 --> 00:11:44.760]  你的小孩就叫我叔叔
[00:11:44.760 --> 00:11:45.880]  大家明白我的意思嗎
[00:11:45.880 --> 00:11:47.280]  中國人這樣叫
[00:11:47.280 --> 00:11:49.600]  我昨天回教會坐電梯
[00:11:49.600 --> 00:11:50.960]  進到電梯見到一個
[00:11:50.960 --> 00:11:53.520]  讀K3的小朋友
[00:11:53.520 --> 00:11:57.400]  他看到我叫我阿伯
[00:11:57.400 --> 00:12:01.200]  心裡真的有少少不開心
[00:12:01.200 --> 00:12:01.920]  有少少不開心
[00:12:01.920 --> 00:12:03.440]  真的有點受傷害
[00:12:03.440 --> 00:12:04.760]  叫我阿伯
[00:12:04.760 --> 00:12:06.080]  但我看著他
[00:12:06.080 --> 00:12:07.840]  K3
[00:12:07.840 --> 00:12:10.480]  肯定他的爸爸比我小
[00:12:10.480 --> 00:12:11.240]  肯定比我小
[00:12:11.240 --> 00:12:12.440]  除非他真的是
[00:12:12.440 --> 00:12:14.720]  很極端的老夫小妻
[00:12:14.720 --> 00:12:18.080]  否則他的爸爸一定比我小
[00:12:18.080 --> 00:12:20.120]  於是我都
[00:12:20.120 --> 00:12:21.600]  忍住
[00:12:21.600 --> 00:12:24.040]  欣然接受這個阿伯
[00:12:24.040 --> 00:12:27.120]  所以我名副其實的可伯
[00:12:27.120 --> 00:12:28.000]  我不是約伯
[00:12:28.000 --> 00:12:29.920]  我是可伯
[00:12:29.920 --> 00:12:32.600]  我食鹽多過他食米
[00:12:32.600 --> 00:12:35.480]  我的年紀比你爸爸還大
[00:12:35.480 --> 00:12:37.800]  我頭髮夠白
[00:12:37.800 --> 00:12:39.040]  弟兄姊妹
[00:12:39.040 --> 00:12:40.360]  依理法就是這樣說
[00:12:40.360 --> 00:12:42.640]  我食鹽多過他食米
[00:12:42.640 --> 00:12:44.560]  你不聽我說話
[00:12:44.560 --> 00:12:46.320]  還說你以為很厲害嗎
[00:12:46.320 --> 00:12:48.840]  你知道的東西我不知道嗎
[00:12:48.840 --> 00:12:50.800]  我食鹽多過他食米
[00:12:50.800 --> 00:12:52.320]  接著他就維護上帝
[00:12:52.320 --> 00:12:53.720]  你知道我們做基督徒
[00:12:53.720 --> 00:12:55.240]  很喜歡維護上帝
[00:12:55.240 --> 00:12:57.280]  我們覺得上帝保護不了他自己
[00:12:57.280 --> 00:12:58.960]  所以我們要保護他
[00:12:58.960 --> 00:13:00.560]  所以開始保護上帝
[00:13:00.560 --> 00:13:01.040]  他就說
[00:13:01.040 --> 00:13:02.400]  你知不知道
[00:13:02.400 --> 00:13:04.800]  惡人有禍患
[00:13:04.800 --> 00:13:06.480]  一定的
[00:13:06.480 --> 00:13:07.960]  這些禍患包括什麼
[00:13:07.960 --> 00:13:08.800]  他都說出來了
[00:13:08.800 --> 00:13:10.240]  包括痛苦的
[00:13:10.240 --> 00:13:11.080]  驚嚇的
[00:13:11.080 --> 00:13:12.000]  搶奪的
[00:13:12.000 --> 00:13:12.800]  黑暗的
[00:13:12.800 --> 00:13:13.560]  飢餓的
[00:13:13.560 --> 00:13:15.200]  急難和困苦
[00:13:15.200 --> 00:13:17.400]  他說你今天所受的事
[00:13:17.400 --> 00:13:19.480]  你沒有家產被人搶了
[00:13:19.480 --> 00:13:20.520]  是對的
[00:13:20.520 --> 00:13:22.160]  因為你是惡人
[00:13:22.160 --> 00:13:23.680]  今天你沒有所有親人
[00:13:23.680 --> 00:13:24.360]  是對的
[00:13:24.360 --> 00:13:25.600]  因為你是惡人
[00:13:25.600 --> 00:13:26.920]  今天你痛苦是對的
[00:13:26.920 --> 00:13:27.920]  因為你是惡人
[00:13:27.920 --> 00:13:29.960]  這個惡人不但罵我們
[00:13:29.960 --> 00:13:31.080]  叫我們閉嘴
[00:13:31.080 --> 00:13:33.600]  甚至你夠膽跟上帝說話
[00:13:33.600 --> 00:13:34.800]  叫上帝閉嘴
[00:13:34.800 --> 00:13:36.600]  頂智媒
[00:13:36.600 --> 00:13:38.960]  證明他是惡人
[00:13:38.960 --> 00:13:41.560]  惡人所面對的苦難
[00:13:41.560 --> 00:13:45.240]  就是你今天所面對的苦難
[00:13:45.240 --> 00:13:46.080]  依理法
[00:13:46.080 --> 00:13:49.280]  帶著他自己那種因果的觀點
[00:13:49.280 --> 00:13:52.680]  他就很清楚地跟約伯說
[00:13:52.680 --> 00:13:55.560]  你是罪有應得
[00:13:55.560 --> 00:13:57.360]  但是頂智媒
[00:13:57.360 --> 00:14:01.280]  當我們面對一些這樣的朋友
[00:14:01.280 --> 00:14:04.040]  當自己面對著苦難
[00:14:04.040 --> 00:14:06.120]  面對著這樣的朋友
[00:14:06.120 --> 00:14:07.680]  我們會怎樣辦
[00:14:07.680 --> 00:14:09.520]  我們的心情會怎樣
[00:14:09.520 --> 00:14:11.760]  這個也是我覺得聖經的真實
[00:14:11.760 --> 00:14:13.400]  聖經的精彩的地方
[00:14:13.400 --> 00:14:15.840]  因為約伯
[00:14:15.840 --> 00:14:17.520]  當他聽完依理法一種
[00:14:17.520 --> 00:14:21.560]  屬靈驕傲的心情下
[00:14:21.560 --> 00:14:24.240]  說了這番話之後
[00:14:24.240 --> 00:14:26.200]  他面對他自己的苦難
[00:14:26.200 --> 00:14:27.400]  面對周圍的人
[00:14:27.400 --> 00:14:29.320]  好像對他不明白
[00:14:29.320 --> 00:14:30.560]  而不單止不明白
[00:14:30.560 --> 00:14:33.160]  甚至只是說他有罪
[00:14:33.160 --> 00:14:35.600]  有罪有罪
[00:14:35.600 --> 00:14:37.280]  他的回應是怎樣
[00:14:37.280 --> 00:14:38.840]  他的心情是怎樣
[00:14:38.840 --> 00:14:39.880]  頂智媒
[00:14:39.880 --> 00:14:41.880]  聖經的真實
[00:14:41.880 --> 00:14:42.560]  就讓我們看到
[00:14:42.560 --> 00:14:44.480]  原來人的心情
[00:14:44.480 --> 00:14:46.760]  會有這樣一種轉變
[00:14:46.760 --> 00:14:48.600]  包括四種 四方面
[00:14:48.600 --> 00:14:49.320]  這四方面
[00:14:49.320 --> 00:14:52.240]  我都用了四個不同的英文字
[00:14:52.240 --> 00:14:55.120]  不過都是用ABCD的D
[00:14:55.120 --> 00:15:00.760]  來開始的四種人性那種經過苦難
[00:15:00.760 --> 00:15:02.200]  又被人不明白
[00:15:02.200 --> 00:15:05.560]  即是不明白他的心情有四種
[00:15:05.560 --> 00:15:08.320]  第一就是Disgust
[00:15:08.320 --> 00:15:10.480]  反胃或者作嘔
[00:15:10.480 --> 00:15:13.520]  為甚麼約伯會有反胃呢
[00:15:13.520 --> 00:15:15.000]  就是十六章第二節
[00:15:15.000 --> 00:15:16.400]  我們說甚麼呢
[00:15:16.400 --> 00:15:17.960]  十六章第二節說
[00:15:17.960 --> 00:15:21.600]  這樣的話我聽了許多
[00:15:21.600 --> 00:15:23.160]  你們安慰人
[00:15:23.160 --> 00:15:26.280]  反叫人受煩
[00:15:26.280 --> 00:15:28.160]  原來英文有個字叫Oxymoron
[00:15:28.160 --> 00:15:30.880]  這個字就是矛盾修飾法
[00:15:30.880 --> 00:15:35.320]  即是今天你以為是安慰人嗎
[00:15:35.320 --> 00:15:39.800]  其實你是在傷害人
[00:15:39.800 --> 00:15:41.720]  他說這些說話
[00:15:41.720 --> 00:15:43.680]  我都可以出賣
[00:15:43.680 --> 00:15:45.560]  我都會說
[00:15:45.560 --> 00:15:49.520]  他說如果今天你在我的光景底下
[00:15:49.520 --> 00:15:51.640]  你在我今天所遭遇
[00:15:51.640 --> 00:15:52.960]  今天我所遭遇的事
[00:15:52.960 --> 00:15:54.280]  在你身上發生
[00:15:54.280 --> 00:15:56.040]  他說我都會說
[00:15:56.040 --> 00:15:57.920]  我都會說你說的話
