
[00:00:00.000 --> 00:00:04.000]  創世紀第一章第一節
[00:01:42.000 --> 00:01:44.000]  所以我們看到這個聖經呢
[00:01:44.000 --> 00:01:48.000]  雖然是經過了一千多年
[00:01:48.000 --> 00:01:52.000]  有四十多個作者所寫的
[00:01:52.000 --> 00:01:56.000]  但他們的主題都是連貫的
[00:01:56.000 --> 00:02:00.000]  一直都講到神的救贖的計劃
[00:02:00.000 --> 00:02:01.000]  那麼今天呢
[00:02:01.000 --> 00:02:05.000]  我們要從神跟我們看到的
[00:02:05.000 --> 00:02:07.000]  有七個大神蹟裡頭
[00:02:07.000 --> 00:02:12.000]  來看到神的工作是怎樣完成的
[00:02:12.000 --> 00:02:16.000]  我們在歷史上也常常有
[00:02:16.000 --> 00:02:19.000]  世界上有七個大的奇蹟
[00:02:19.000 --> 00:02:22.000]  像巴比倫的空中花園
[00:02:22.000 --> 00:02:26.000]  可能像長城都算一個奇蹟
[00:02:26.000 --> 00:02:28.000]  但這些奇蹟呢
[00:02:28.000 --> 00:02:30.000]  比起神的奇蹟所做的話
[00:02:30.000 --> 00:02:32.000]  那是相差太多了
[00:02:32.000 --> 00:02:35.000]  這裡所講的七個大的神蹟呢
[00:02:35.000 --> 00:02:37.000]  都是關乎整個宇宙
[00:02:37.000 --> 00:02:38.000]  整個世界
[00:02:38.000 --> 00:02:39.000]  整個人類
[00:02:39.000 --> 00:02:41.000]  關係到我們每一個人的
[00:02:41.000 --> 00:02:45.000]  那我們一同來看一看
[00:02:45.000 --> 00:02:50.000]  第一個我們要看到的就是神創造天地
[00:02:50.000 --> 00:02:53.000]  那就說到這個天地神創造的
[00:02:53.000 --> 00:02:56.000]  創造就是從無到有
[00:02:56.000 --> 00:02:59.000]  所以這個宇宙的天地
[00:02:59.000 --> 00:03:02.000]  不是自然自然而有的
[00:03:02.000 --> 00:03:03.000]  那無神論的人
[00:03:03.000 --> 00:03:05.000]  或者是不信神的人呢
[00:03:05.000 --> 00:03:08.000]  總是說這個天地呢
[00:03:08.000 --> 00:03:11.000]  宇宙是自然而有的
[00:03:11.000 --> 00:03:13.000]  但是這裡說呢
[00:03:13.000 --> 00:03:16.000]  是神起初創造天地
[00:03:16.000 --> 00:03:19.000]  那麼是宇宙有一個開始
[00:03:19.000 --> 00:03:23.000]  就在神還沒有創造天地以前
[00:03:23.000 --> 00:03:27.000]  沒有時間也沒有空間
[00:03:27.000 --> 00:03:29.000]  那麼就是說神創造以後
[00:03:29.000 --> 00:03:32.000]  才開始有時間了
[00:03:32.000 --> 00:03:34.000]  有空間了
[00:03:34.000 --> 00:03:39.000]  那麼這個是在聖經裡頭告訴我們的
[00:03:39.000 --> 00:03:47.000]  特別是現在科學是一步一步的更加的進步
[00:03:47.000 --> 00:03:53.000]  科學不是叫我們來反對神不信神
[00:03:53.000 --> 00:03:55.000]  科學是幫助我們信神
[00:03:55.000 --> 00:03:57.000]  所以最近的今年呢
[00:03:57.000 --> 00:04:01.000]  有一個諾貝爾獎金的物理學的得獎者
[00:04:01.000 --> 00:04:05.000]  他就有了什麼成就呢
[00:04:05.000 --> 00:04:13.000]  就是發現了過去發現的一種叫做上帝粒子
[00:04:13.000 --> 00:04:21.000]  上帝粒子現在經過科學的實驗以後
[00:04:21.000 --> 00:04:25.000]  他就證明了
[00:04:25.000 --> 00:04:30.000]  說這個宇宙中間有一個叫做粒子
[00:04:30.000 --> 00:04:33.000]  粒子就是比原子還要小的
[00:04:33.000 --> 00:04:36.000]  我們過去讀書的時候說原子是最小的
[00:04:36.000 --> 00:04:39.000]  不能再分的就叫原子
[00:04:39.000 --> 00:04:42.000]  其實原子裡頭還有中子
[00:04:42.000 --> 00:04:46.000]  還有子子還有這個電子
[00:04:46.000 --> 00:04:48.000]  但是這個粒子呢
[00:04:48.000 --> 00:04:53.000]  是過去說是也不太有這個重量
[00:04:53.000 --> 00:04:55.000]  沒什麼質量的
[00:04:55.000 --> 00:04:58.000]  那現在呢說粒子也帶著質量
[00:04:58.000 --> 00:05:00.000]  所以這個宇宙怎麼開始呢
[00:05:00.000 --> 00:05:03.000]  他們說這種粒子怎麼解釋呢
[00:05:03.000 --> 00:05:04.000]  很難解釋
[00:05:04.000 --> 00:05:06.000]  所以有人就寫了一本書
[00:05:06.000 --> 00:05:08.000]  在1993年寫了一本書
[00:05:08.000 --> 00:05:11.000]  叫做上帝的粒子
[00:05:11.000 --> 00:05:13.000]  這個很難解釋
[00:05:13.000 --> 00:05:15.000]  但是又是不可少的
[00:05:15.000 --> 00:05:19.000]  又是組成這個宇宙的一個基本部分
[00:05:19.000 --> 00:05:24.000]  那麼現在就是經過這麼多年
[00:05:24.000 --> 00:05:28.000]  在瑞士的地方建了一個規模很大的
[00:05:28.000 --> 00:05:31.000]  一個叫做粒子加速器
[00:05:31.000 --> 00:05:33.000]  一個很長的隧道
[00:05:33.000 --> 00:05:36.000]  可能有幾英里這麼長
[00:05:36.000 --> 00:05:39.000]  那麼就這樣的做很多的實驗
[00:05:39.000 --> 00:05:40.000]  證明是有的
[00:05:40.000 --> 00:05:42.000]  有這樣一種粒子
[00:05:42.000 --> 00:05:46.000]  能夠使得物質有了質量
[00:05:46.000 --> 00:05:50.000]  所以我們看到這個神創造天地
[00:05:50.000 --> 00:05:53.000]  這實在是一個很大的奇蹟
[00:05:53.000 --> 00:05:55.000]  神創造以後
[00:05:55.000 --> 00:05:58.000]  就開始了有這個時間有空間
[00:05:58.000 --> 00:06:00.000]  有了萬物
[00:06:00.000 --> 00:06:02.000]  這個是神經告訴我們的
[00:06:02.000 --> 00:06:04.000]  那麼這個宇宙呢
[00:06:04.000 --> 00:06:07.000]  我們看到是一個很奇妙的
[00:06:07.000 --> 00:06:09.000]  宇宙到底有多大
[00:06:09.000 --> 00:06:11.000]  到現在沒有人講得清楚
[00:06:11.000 --> 00:06:15.000]  有人說是有多少億的光年
[00:06:15.000 --> 00:06:18.000]  就光要走多少億年才能到
[00:06:18.000 --> 00:06:22.000]  或者有150億的光年
[00:06:22.000 --> 00:06:24.000]  那光年就不得了了
[00:06:24.000 --> 00:06:27.000]  因為光從太陽走到地球的話
[00:06:27.000 --> 00:06:29.000]  是八分鐘
[00:06:29.000 --> 00:06:30.000]  那一年的話呢
[00:06:30.000 --> 00:06:32.000]  你要走多長的距離呢
[00:06:32.000 --> 00:06:34.000]  那是不可想像
[00:06:34.000 --> 00:06:36.000]  而且還不是一年
[00:06:36.000 --> 00:06:39.000]  一個光年是幾十個光年
[00:06:39.000 --> 00:06:40.000]  幾十億的光年
[00:06:40.000 --> 00:06:42.000]  或者一百多億的光年
[00:06:42.000 --> 00:06:44.000]  現在人所能夠
[00:06:44.000 --> 00:06:46.000]  用天文的顯微鏡
[00:06:46.000 --> 00:06:47.000]  所能看得到的
[00:06:47.000 --> 00:06:49.000]  已經有幾百億
[00:06:49.000 --> 00:06:51.000]  一百多億的光年
[00:06:51.000 --> 00:06:54.000]  這個星體都能夠測得到
[00:06:54.000 --> 00:06:57.000]  但是宇宙這麼大
[00:06:57.000 --> 00:06:59.000]  有這麼多的星球
[00:06:59.000 --> 00:07:00.000]  但是呢
[00:07:00.000 --> 00:07:05.000]  有受到一個宇宙性的規律的控制
[00:07:05.000 --> 00:07:06.000]  那今天我們在地上
[00:07:06.000 --> 00:07:09.000]  我們就很清楚了
[00:07:09.000 --> 00:07:10.000]  我們今天
[00:07:10.000 --> 00:07:14.000]  比如說我有150磅
[00:07:14.000 --> 00:07:16.000]  比如你有150磅
[00:07:16.000 --> 00:07:19.000]  你在上海城是150磅
[00:07:19.000 --> 00:07:21.000]  你到溫哥華也是150磅
[00:07:21.000 --> 00:07:23.000]  反正這個地球
[00:07:23.000 --> 00:07:25.000]  那個體重
[00:07:25.000 --> 00:07:28.000]  都是在地球是一個規律
[00:07:28.000 --> 00:07:29.000]  不會是你說
[00:07:29.000 --> 00:07:32.000]  你在地球上上海城是150磅
[00:07:32.000 --> 00:07:34.000]  到溫哥華就減磅了
[00:07:34.000 --> 00:07:36.000]  變成120磅了
[00:07:36.000 --> 00:07:37.000]  沒有
[00:07:37.000 --> 00:07:39.000]  整個地球是一個規律
[00:07:39.000 --> 00:07:40.000]  擴大來說呢
[00:07:40.000 --> 00:07:43.000]  一個太陽系裡頭也同樣規律
[00:07:43.000 --> 00:07:45.000]  那麼為什麼看到人
[00:07:45.000 --> 00:07:47.000]  這個去太空的時候
[00:07:47.000 --> 00:07:49.000]  他會飄在中間呢
[00:07:49.000 --> 00:07:50.000]  他也規律
[00:07:50.000 --> 00:07:53.000]  因為他的萬有引力的影響
[00:07:53.000 --> 00:07:55.000]  在太空的時候
[00:07:55.000 --> 00:07:57.000]  就跟地球上不一樣了
[00:07:57.000 --> 00:08:00.000]  但是你到太陽
[00:08:00.000 --> 00:08:02.000]  其他的系的星球
[00:08:02.000 --> 00:08:06.000]  你的也受到這個萬有引力的
[00:08:06.000 --> 00:08:08.000]  規律的控制
[00:08:08.000 --> 00:08:11.000]  所以看到宇宙是有一個規律的
[00:08:11.000 --> 00:08:13.000]  不是說亂七八糟的
[00:08:13.000 --> 00:08:15.000]  這麼湊合起來的
[00:08:15.000 --> 00:08:19.000]  那麼也看到宇宙是合一的
[00:08:19.000 --> 00:08:21.000]  整個宇宙是合一的
[00:08:21.000 --> 00:08:24.000]  各有各的這個
[00:08:24.000 --> 00:08:27.000]  各有各的這個恆星
[00:08:27.000 --> 00:08:29.000]  各有各的運轉
[00:08:29.000 --> 00:08:32.000]  都是很奇妙的
[00:08:32.000 --> 00:08:37.000]  他們不會說互相的來來回回碰撞
[00:08:37.000 --> 00:08:39.000]  雖然他們是
[00:08:39.000 --> 00:08:41.000]  都是很大的質量的
[00:08:41.000 --> 00:08:42.000]  重量的東西
[00:08:42.000 --> 00:08:45.000]  但卻是在星空中間
[00:08:45.000 --> 00:08:50.000]  你可以來觀察的
[00:08:50.000 --> 00:08:53.000]  而且這個星到什麼時候
[00:08:53.000 --> 00:08:54.000]  應該走到什麼地方
[00:08:54.000 --> 00:08:58.000]  天文學家都可以找出一個規律
[00:08:58.000 --> 00:09:00.000]  所以這個星球
[00:09:00.000 --> 00:09:03.000]  雖然有幾千億那麼多的數量
[00:09:03.000 --> 00:09:05.000]  可是他們是合一的
[00:09:05.000 --> 00:09:07.000]  都是能夠有一個規律
[00:09:07.000 --> 00:09:09.000]  能夠來說明的
[00:09:09.000 --> 00:09:11.000]  而且是彼此配合的
[00:09:11.000 --> 00:09:13.000]  那麼不要說大的
[00:09:13.000 --> 00:09:15.000]  就在我們太陽系裡頭
[00:09:15.000 --> 00:09:17.000]  我們也看見
[00:09:17.000 --> 00:09:20.000]  老的太陽轉有多少行星
[00:09:20.000 --> 00:09:22.000]  行星裡頭還有衛星
[00:09:22.000 --> 00:09:24.000]  大家都能夠配合的
[00:09:24.000 --> 00:09:26.000]  是合一的
[00:09:26.000 --> 00:09:27.000]  不然的話
[00:09:27.000 --> 00:09:29.000]  我們生存的這個空間
[00:09:29.000 --> 00:09:31.000]  就非常危險的
[00:09:31.000 --> 00:09:32.000]  今天來個行星碰一下
[00:09:32.000 --> 00:09:34.000]  明天來個行星碰一下
[00:09:34.000 --> 00:09:37.000]  那麼人還怎麼能夠生活呢
[00:09:37.000 --> 00:09:40.000]  所以看見這宇宙是合一的
[00:09:40.000 --> 00:09:43.000]  而且運行是有次序
[00:09:43.000 --> 00:09:47.000]  而且是彼此相合的
[00:09:47.000 --> 00:09:50.000]  再講到神起初創造天地
[00:09:50.000 --> 00:09:54.000]  萬物是為了人而創造
[00:09:54.000 --> 00:09:57.000]  神給我們的地球
[00:09:57.000 --> 00:10:00.000]  讓我們活在這個地球上
[00:10:00.000 --> 00:10:02.000]  預備了樹木花草
[00:10:02.000 --> 00:10:04.000]  預備了各樣的動物
[00:10:04.000 --> 00:10:06.000]  各樣的植物
[00:10:06.000 --> 00:10:07.000]  是為什麼呢
[00:10:07.000 --> 00:10:09.000]  是為了誰呢
[00:10:09.000 --> 00:10:12.000]  是為了人而創造
[00:10:12.000 --> 00:10:14.000]  神創造天地的時候
[00:10:14.000 --> 00:10:17.000]  第一天有光
[00:10:17.000 --> 00:10:22.000]  然後有太陽月亮能看見
[00:10:22.000 --> 00:10:24.000]  到最後第六天
[00:10:24.000 --> 00:10:27.000]  人才出來
[00:10:27.000 --> 00:10:29.000]  就是把萬物都預備好了以後
[00:10:29.000 --> 00:10:34.000]  人是最後才出現在地球的
[00:10:34.000 --> 00:10:35.000]  因為神已經把
[00:10:35.000 --> 00:10:38.000]  所有的東西都預備好了
[00:10:38.000 --> 00:10:40.000]  所以一切的萬物
[00:10:40.000 --> 00:10:43.000]  是為人預備的
[00:10:43.000 --> 00:10:45.000]  不是為天使預備的
[00:10:45.000 --> 00:10:47.000]  天使他不需要汽油
[00:10:47.000 --> 00:10:49.000]  他不需要樹木
[00:10:49.000 --> 00:10:50.000]  他不需要這些
[00:10:50.000 --> 00:10:53.000]  但人都需要地球上的
[00:10:53.000 --> 00:10:55.000]  一切的物質
[00:10:55.000 --> 00:10:57.000]  但是我們很可惜的
[00:10:57.000 --> 00:10:59.000]  人得到這麼多的
[00:10:59.000 --> 00:11:01.000]  神給我們這麼多的財產
[00:11:01.000 --> 00:11:03.000]  可是人類呢
[00:11:03.000 --> 00:11:06.000]  並沒有很好的管理應用
[00:11:06.000 --> 00:11:08.000]  我們一天到晚說的是
[00:11:08.000 --> 00:11:09.000]  氣候變暖
[00:11:09.000 --> 00:11:10.000]  有大風
[00:11:10.000 --> 00:11:12.000]  有什麼大水
[00:11:12.000 --> 00:11:13.000]  這些呢
[00:11:13.000 --> 00:11:15.000]  是不是有其他原因
[00:11:15.000 --> 00:11:16.000]  我們不知道
[00:11:16.000 --> 00:11:18.000]  但是科學家說
[00:11:18.000 --> 00:11:20.000]  那都是人不知道
[00:11:20.000 --> 00:11:24.000]  來控制自己所消化的東西
[00:11:24.000 --> 00:11:27.000]  讓它污染非常的嚴重
[00:11:27.000 --> 00:11:29.000]  白天的時候
[00:11:29.000 --> 00:11:32.000]  就變成好像像黑夜那麼暗
[00:11:32.000 --> 00:11:33.000]  看不見
[00:11:33.000 --> 00:11:35.000]  霧霾相當嚴重
[00:11:35.000 --> 00:11:37.000]  我們人才發覺到
[00:11:37.000 --> 00:11:39.000]  原來這些東西呢
[00:11:39.000 --> 00:11:44.000]  絕大部分是人類自己所造成的
[00:11:44.000 --> 00:11:46.000]  神給我們有這麼多資源
[00:11:46.000 --> 00:11:47.000]  但是人類呢
[00:11:47.000 --> 00:11:49.000]  不知道保護
[00:11:49.000 --> 00:11:52.000]  不知道很好的使用
[00:11:52.000 --> 00:11:54.000]  所以萬物是為人創造的
[00:11:54.000 --> 00:11:56.000]  當我們能夠為神
[00:11:56.000 --> 00:12:00.000]  好好來管理來使用的時候
[00:12:00.000 --> 00:12:01.000]  那這個就
[00:12:01.000 --> 00:12:03.000]  神就得到榮耀
[00:12:03.000 --> 00:12:05.000]  等於是神創造天地
[00:12:05.000 --> 00:12:07.000]  第二我們要看到
[00:12:07.000 --> 00:12:09.000]  人的受造
[00:12:09.000 --> 00:12:11.000]  人的受造
[00:12:11.000 --> 00:12:14.000]  在《聖經》創世紀所說的
[00:12:14.000 --> 00:12:20.000]  神乃是照著他的形象和樣子造人
[00:12:20.000 --> 00:12:21.000]  那就講到
[00:12:21.000 --> 00:12:22.000]  人呢
[00:12:22.000 --> 00:12:24.000]  是怎麼來的呢
[00:12:24.000 --> 00:12:27.000]  是神創造的
[00:12:27.000 --> 00:12:30.000]  我們過去在讀書的時候
[00:12:30.000 --> 00:12:34.000]  就學校裡教我們就不是這個
[00:12:34.000 --> 00:12:36.000]  是進化論
[00:12:36.000 --> 00:12:40.000]  就講到是由生物
[00:12:40.000 --> 00:12:41.000]  單細胞生物
[00:12:41.000 --> 00:12:43.000]  然後發展到多細胞
[00:12:43.000 --> 00:12:45.000]  然後發展發展
[00:12:45.000 --> 00:12:47.000]  變成現代人類
[00:12:47.000 --> 00:12:49.000]  這個其實《聖經》告訴我們
[00:12:49.000 --> 00:12:51.000]  神創造的人
[00:12:51.000 --> 00:12:53.000]  神按照他的形象
[00:12:53.000 --> 00:12:55.000]  造男造女
[00:12:55.000 --> 00:12:57.000]  這是神所做的
[00:12:57.000 --> 00:13:02.000]  人呢不是進化來的
[00:13:02.000 --> 00:13:04.000]  那我們也相信
[00:13:04.000 --> 00:13:06.000]  上次也曾經講過
[00:13:06.000 --> 00:13:08.000]  人的構造
[00:13:08.000 --> 00:13:09.000]  神體的
[00:13:09.000 --> 00:13:12.000]  真是很奇妙
[00:13:12.000 --> 00:13:13.000]  人呢
[00:13:13.000 --> 00:13:16.000]  有靈魂體
[00:13:16.000 --> 00:13:17.000]  所以我們特別講到
[00:13:17.000 --> 00:13:20.000]  人的創造是神的傑作
[00:13:20.000 --> 00:13:23.000]  神給其他的動物
[00:13:23.000 --> 00:13:25.000]  這有魂
[00:13:25.000 --> 00:13:26.000]  這有體
[00:13:26.000 --> 00:13:29.000]  他的魂也是比較低級的魂
[00:13:29.000 --> 00:13:32.000]  比不上人的魂
[00:13:32.000 --> 00:13:35.000]  魂包括思想
[00:13:35.000 --> 00:13:38.000]  包括他的感情意志
[00:13:38.000 --> 00:13:40.000]  動物雖然也有魂
[00:13:40.000 --> 00:13:43.000]  但是他沒有靈
[00:13:43.000 --> 00:13:46.000]  他的魂還是比較低級的
[00:13:46.000 --> 00:13:49.000]  所以這個人有魂
[00:13:49.000 --> 00:13:51.000]  有身體
[00:13:51.000 --> 00:13:53.000]  有這個靈
[00:13:53.000 --> 00:13:55.000]  因為《聖經》告訴我們
[00:13:55.000 --> 00:13:57.000]  神用泥土造人
[00:13:57.000 --> 00:13:59.000]  然後造完人以後
[00:13:59.000 --> 00:14:03.000]  神就把有生命的氣息
[00:14:03.000 --> 00:14:05.000]  吹到人的裡頭
[00:14:05.000 --> 00:14:10.000]  然後人就變成有靈的活人
[00:14:10.000 --> 00:14:12.000]  特別叫有靈
[00:14:12.000 --> 00:14:15.000]  就說到人是有靈的
[00:14:15.000 --> 00:14:17.000]  跟動物是不一樣的
[00:14:17.000 --> 00:14:19.000]  《聖經》沒有提到
[00:14:19.000 --> 00:14:21.000]  神創造動物的時候
[00:14:21.000 --> 00:14:23.000]  也把生氣吹在他裡頭
[00:14:23.000 --> 00:14:25.000]  他沒有靈
[00:14:25.000 --> 00:14:29.000]  這就是人的塑造是特別的
[00:14:29.000 --> 00:14:32.000]  而且人的身體上
[00:14:32.000 --> 00:14:37.000]  各個部分都是很聯絡的
[00:14:37.000 --> 00:14:39.000]  很合適
[00:14:39.000 --> 00:14:41.000]  很協調的
[00:14:41.000 --> 00:14:44.000]  這就看到人的身體
[00:14:44.000 --> 00:14:47.000]  就好像一個小的宇宙一樣的
[00:14:47.000 --> 00:14:50.000]  剛才說的宇宙是很協調
[00:14:50.000 --> 00:14:51.000]  很配合起來的
[00:14:51.000 --> 00:14:53.000]  有秩序的
[00:14:53.000 --> 00:14:57.000]  人的身體真是很有婚約的
[00:14:57.000 --> 00:15:00.000]  所以身體每一部分
[00:15:00.000 --> 00:15:03.000]  都有它特別的功能
[00:15:03.000 --> 00:15:05.000]  而且它都不是獨立的
[00:15:05.000 --> 00:15:07.000]  都要跟其他的肢體
[00:15:07.000 --> 00:15:10.000]  配合起來一塊運用
[00:15:10.000 --> 00:15:12.000]  我們想
[00:15:12.000 --> 00:15:16.000]  神給我們造人的時候有骨頭
[00:15:16.000 --> 00:15:17.000]  照我們想
[00:15:17.000 --> 00:15:21.000]  骨頭要是實心的骨頭最好了
[00:15:21.000 --> 00:15:26.000]  那是有強度很大
[00:15:26.000 --> 00:15:29.000]  可是科學家告訴我們
[00:15:29.000 --> 00:15:31.000]  骨頭是空的
[00:15:31.000 --> 00:15:34.000]  裡頭有很多的空的地方
[00:15:34.000 --> 00:15:37.000]  因為如果骨頭是實心的話
[00:15:37.000 --> 00:15:38.000]  那重量很大了
[00:15:38.000 --> 00:15:40.000]  人不是一百多磅了
[00:15:40.000 --> 00:15:42.000]  可能要三五百磅了
[00:15:42.000 --> 00:15:44.000]  那走起來也很吃力了
[00:15:44.000 --> 00:15:47.000]  所以又是一個有力量
[00:15:47.000 --> 00:15:50.000]  但是又是空的空心
[00:15:50.000 --> 00:15:53.000]  而且醫學家告訴我們
[00:15:53.000 --> 00:15:57.000]  人的骨頭的細胞分兩種
[00:15:57.000 --> 00:16:00.000]  你看見骨頭好像一隻也不動一樣的
[00:16:00.000 --> 00:16:02.000]  其實骨頭你的細胞
[00:16:02.000 --> 00:16:05.000]  也不斷的在形成代謝
[00:16:05.000 --> 00:16:07.000]  有舊的細胞去掉了
[00:16:07.000 --> 00:16:10.000]  有新的細胞起來了
[00:16:10.000 --> 00:16:14.000]  所以我們一個人呢
[00:16:14.000 --> 00:16:17.000]  我們身上有的細胞
[00:16:17.000 --> 00:16:21.000]  不是我們生下來那個時候的細胞
[00:16:21.000 --> 00:16:23.000]  大概醫學家告訴我們說
[00:16:23.000 --> 00:16:24.000]  人的細胞呢
[00:16:24.000 --> 00:16:27.000]  平均起來七年換一次
[00:16:27.000 --> 00:16:31.000]  七年全部都換掉
[00:16:31.000 --> 00:16:34.000]  那麼你說你今年的你這個人
[00:16:34.000 --> 00:16:37.000]  今年的我就不是七年的我
[00:16:37.000 --> 00:16:39.000]  按照物質說
[00:16:39.000 --> 00:16:43.000]  七年以前的我跟現在的我不一樣了
[00:16:43.000 --> 00:16:46.000]  所以不斷的在形成代謝
[00:16:46.000 --> 00:16:47.000]  在更新
[00:16:47.000 --> 00:16:49.000]  把舊的去掉
[00:16:49.000 --> 00:16:52.000]  把新的讓它能夠生起來
[00:16:52.000 --> 00:16:54.000]  那骨頭裡頭細胞呢
[00:16:54.000 --> 00:16:56.000]  分兩種
[00:16:56.000 --> 00:16:59.000]  一種叫做破骨細胞
[00:16:59.000 --> 00:17:00.000]  破壞
[00:17:00.000 --> 00:17:03.000]  那你說舊的怎麼去掉呢
[00:17:03.000 --> 00:17:05.000]  把舊的有一種細胞呢
[00:17:05.000 --> 00:17:07.000]  它專門來破壞
[00:17:07.000 --> 00:17:09.000]  把一些舊的東西呢
[00:17:09.000 --> 00:17:10.000]  把它去掉
[00:17:10.000 --> 00:17:12.000]  然後有一種細胞呢
[00:17:12.000 --> 00:17:14.000]  叫造骨細胞
[00:17:14.000 --> 00:17:17.000]  它造一個破壞一個造
[00:17:17.000 --> 00:17:19.000]  兩方面平衡
[00:17:19.000 --> 00:17:23.000]  你說這個哪能夠想出來
[00:17:23.000 --> 00:17:25.000]  有這麼樣的一種方法
[00:17:25.000 --> 00:17:27.000]  使得你的骨頭
[00:17:27.000 --> 00:17:30.000]  從生下來一直到老
[00:17:30.000 --> 00:17:33.000]  就是長大了以後
[00:17:33.000 --> 00:17:36.000]  一直能夠保持它的功能
[00:17:36.000 --> 00:17:39.000]  一直能夠支持我們身體的重量
[00:17:39.000 --> 00:17:44.000]  叫我們各方面生活都能夠很方便
[00:17:44.000 --> 00:17:45.000]  這就說到
[00:17:45.000 --> 00:17:49.000]  這個也是像個小的宇宙一樣的
[00:17:49.000 --> 00:17:52.000]  各方面的配合
[00:17:52.000 --> 00:17:54.000]  都是非常的巧妙的
[00:17:54.000 --> 00:17:57.000]  實在是個奇蹟
[00:17:57.000 --> 00:17:59.000]  那麼也說到人呢
[00:17:59.000 --> 00:18:03.000]  高於一些的生物
[00:18:03.000 --> 00:18:05.000]  雖然我們人也算動物
[00:18:05.000 --> 00:18:06.000]  但是說呢
[00:18:06.000 --> 00:18:08.000]  人是高等動物
[00:18:08.000 --> 00:18:10.000]  把它區別開來
[00:18:10.000 --> 00:18:12.000]  實際上說呢
[00:18:12.000 --> 00:18:14.000]  在整個創造裡頭
[00:18:14.000 --> 00:18:16.000]  人是高於一切的生物
[00:18:16.000 --> 00:18:21.000]  包括是一切的植物
[00:18:21.000 --> 00:18:23.000]  更不用說了
[00:18:23.000 --> 00:18:26.000]  也包括超過一切的動物
[00:18:26.000 --> 00:18:31.000]  有些動物可能能夠來學人的樣子
[00:18:31.000 --> 00:18:33.000]  猴子可以學人
[00:18:33.000 --> 00:18:34.000]  給它穿了西裝
[00:18:34.000 --> 00:18:35.000]  可以坐在桌子上
[00:18:35.000 --> 00:18:37.000]  可以吃點東西
[00:18:37.000 --> 00:18:39.000]  但是它究竟
[00:18:39.000 --> 00:18:41.000]  它不是人
[00:18:41.000 --> 00:18:44.000]  它比人要低得多
[00:18:44.000 --> 00:18:46.000]  有個故事說
[00:18:46.000 --> 00:18:49.000]  叫一個猴子坐在桌子上
[00:18:49.000 --> 00:18:50.000]  擺著這個盤
[00:18:50.000 --> 00:18:51.000]  擺著叉子
[00:18:51.000 --> 00:18:53.000]  給它吃東西
[00:18:53.000 --> 00:18:55.000]  可是它吃吃就不太耐煩了
[00:18:55.000 --> 00:18:56.000]  就用手去抓了
[00:18:56.000 --> 00:19:00.000]  因為它本性就是抓東西來吃
[00:19:00.000 --> 00:19:02.000]  所以它怎麼學
[00:19:02.000 --> 00:19:04.000]  就是有點像
[00:19:04.000 --> 00:19:06.000]  但是還不太像
[00:19:06.000 --> 00:19:08.000]  那麼人呢
[00:19:08.000 --> 00:19:11.000]  是一個靠著直立
[00:19:11.000 --> 00:19:14.000]  直立來活動的人
[00:19:14.000 --> 00:19:16.000]  小孩剛生下來就要爬
[00:19:16.000 --> 00:19:18.000]  過了一歲兩歲以後
[00:19:18.000 --> 00:19:20.000]  它就要站起來走了
