
[00:00:00.000 --> 00:00:02.880]  孫迅博士說「聖餐的意義
[00:01:25.280 --> 00:01:27.480]  讀進去的時候
[00:01:27.480 --> 00:01:30.480]  讓我們心存感恩去領受
[00:01:30.480 --> 00:01:34.080]  同樣求聖靈引導我們去明白
[00:01:34.080 --> 00:01:38.080]  特別在這個好像是非常時期的日子
[00:01:38.080 --> 00:01:40.880]  讓我們懂得怎樣去自處
[00:01:40.880 --> 00:01:44.280]  懂得怎樣去討你喜悅
[00:01:44.280 --> 00:01:46.280]  我們的禱告是奉主耶穌基督
[00:01:46.280 --> 00:01:48.080]  得聖明治祈求
[00:01:48.080 --> 00:01:50.080]  阿們
[00:01:50.080 --> 00:01:56.280]  為甚麼我們要守聖餐呢?
[00:01:56.280 --> 00:02:00.280]  或者聖餐是所為何事呢?
[00:02:00.280 --> 00:02:06.880]  聖餐是紀念耶穌基督對人最深的愛的行動
[00:02:06.880 --> 00:02:10.480]  這個行動帶給我們現在的救恩
[00:02:10.480 --> 00:02:13.680]  主的行動帶給我們現在的救恩
[00:02:13.680 --> 00:02:17.480]  所以我們要在聖餐裡紀念耶穌基督
[00:02:17.480 --> 00:02:20.880]  大概當有人問你為甚麼要這樣做的時候
[00:02:20.880 --> 00:02:23.680]  你會記起在聖經裡的教導
[00:02:23.680 --> 00:02:25.480]  主耶穌基督的吩咐
[00:02:25.480 --> 00:02:29.280]  祂說:你們應當這樣行
[00:02:29.280 --> 00:02:31.880]  沒錯
[00:02:31.880 --> 00:02:35.680]  在聖經裡的確去記載
[00:02:35.680 --> 00:02:37.080]  我們一起看這段經文
[00:02:37.080 --> 00:02:39.080]  哥林多前書十一章二十三節
[00:02:39.080 --> 00:02:40.280]  我打了出來
[00:02:40.280 --> 00:02:42.080]  下半節開始說
[00:02:42.080 --> 00:02:44.480]  主耶穌被出賣的那一夜
[00:02:44.480 --> 00:02:48.080]  他拿起餅來竹蔗了就張開說
[00:02:48.080 --> 00:02:51.480]  這是我的身體為你們張開的
[00:02:51.480 --> 00:02:56.480]  你們應當這樣行為的是紀念我
[00:02:56.480 --> 00:02:58.880]  我們也會記得這個說法
[00:02:58.880 --> 00:03:00.880]  不過會不會我們很多人聽了
[00:03:00.880 --> 00:03:04.280]  我們只是當成一個無可奈何的行動
[00:03:04.280 --> 00:03:07.480]  勉強去參與的儀式呢?
[00:03:07.480 --> 00:03:12.280]  主的確清楚吩咐了我們應當這樣行
[00:03:12.280 --> 00:03:16.480]  但是跟我們的時空
[00:03:16.480 --> 00:03:21.280]  跟我們的世界有甚麼關係呢?
[00:03:21.280 --> 00:03:26.880]  你們應當這樣行為的是紀念我
[00:03:26.880 --> 00:03:28.680]  於是我們就紀念
[00:03:28.680 --> 00:03:29.480]  甚麼是紀念呢?
[00:03:29.480 --> 00:03:30.880]  紀念當然就是表達一個
[00:03:30.880 --> 00:03:34.080]  記得不要忘記的意思
[00:03:34.080 --> 00:03:35.880]  但是紀念更重要的意義
[00:03:35.880 --> 00:03:37.080]  第一
[00:03:37.080 --> 00:03:39.680]  是要去承認一個歷史關鍵的事件
[00:03:39.680 --> 00:03:42.280]  在過去已經發生了
[00:03:42.280 --> 00:03:44.280]  要承認一個歷史關鍵的事件
[00:03:44.280 --> 00:03:46.480]  在過去已經發生了
[00:03:46.480 --> 00:03:49.280]  這個紀念不是基於一個想法
[00:03:49.280 --> 00:03:51.080]  而是基於一個事實
[00:03:51.080 --> 00:03:52.880]  這個事實就是十字架
[00:03:52.880 --> 00:03:54.480]  成為了我們人類歷史裏面
[00:03:54.480 --> 00:03:57.880]  最關鍵重要的歷史事件
[00:03:57.880 --> 00:04:00.880]  主耶穌自己設立聖餐
[00:04:00.880 --> 00:04:04.680]  你想起當我們在教會聚壽一堂的時候
[00:04:04.680 --> 00:04:06.680]  我們去領用的餅和杯
[00:04:06.680 --> 00:04:08.080]  用來代表
[00:04:08.080 --> 00:04:12.280]  主耶穌用這個餅和杯來吩咐我們去重演
[00:04:12.280 --> 00:04:14.880]  這個在過去發生過的十字架
[00:04:14.880 --> 00:04:17.080]  這麼關鍵的歷史事件
[00:04:17.080 --> 00:04:17.880]  你們有沒有看到
[00:04:17.880 --> 00:04:19.480]  主並沒有叫我們去重演
[00:04:19.480 --> 00:04:21.080]  祂釘在十字架那一幕
[00:04:21.080 --> 00:04:22.480]  叫我們去扮
[00:04:22.480 --> 00:04:24.280]  釘在十字架上面
[00:04:24.280 --> 00:04:25.280]  沒有
[00:04:25.280 --> 00:04:26.680]  主卻是
[00:04:26.680 --> 00:04:27.880]  祂說這樣行
[00:04:27.880 --> 00:04:29.880]  就是以聖餐這個食品
[00:04:29.880 --> 00:04:31.080]  這個食物
[00:04:31.080 --> 00:04:35.480]  來去重演這件十字架關鍵的歷史事件
[00:04:35.480 --> 00:04:36.480]  這樣是幫助我們
[00:04:36.480 --> 00:04:38.680]  不只是停在頭腦上
[00:04:38.680 --> 00:04:40.080]  知識上
[00:04:40.080 --> 00:04:45.280]  或者是一個模仿上的知道
[00:04:45.280 --> 00:04:46.480]  說到食物
[00:04:46.480 --> 00:04:49.880]  我不知道你最深刻自己印象當中
[00:04:49.880 --> 00:04:52.680]  令你有很多回憶的食物是什麼
[00:04:52.680 --> 00:04:58.080]  讓你記起紀念的食物是什麼
[00:04:58.080 --> 00:05:00.280]  在剛剛過去新年當中
[00:05:00.280 --> 00:05:01.880]  我買定了角仔
[00:05:01.880 --> 00:05:03.080]  當然因為疫情
[00:05:03.080 --> 00:05:05.480]  結果很多人都沒得拜年
[00:05:05.480 --> 00:05:08.680]  我每一年都在農曆新年的時候買角仔
[00:05:08.680 --> 00:05:09.680]  因為我吃的時候
[00:05:09.680 --> 00:05:12.280]  我就想起我自己的童年
[00:05:12.280 --> 00:05:16.480]  和我相處很多時間的婆婆
[00:05:16.480 --> 00:05:18.880]  我的婆婆回天家二十年了
[00:05:18.880 --> 00:05:21.880]  偶然我都會在夢裡面見到她
[00:05:21.880 --> 00:05:25.080]  感覺到傷感、掛念
[00:05:25.080 --> 00:05:26.480]  在我的童年回憶當中
[00:05:26.480 --> 00:05:28.280]  很多時候都有她
[00:05:28.280 --> 00:05:30.480]  但是我婆婆每逢新年的時候
[00:05:30.480 --> 00:05:31.280]  農曆年的時候
[00:05:31.280 --> 00:05:32.480]  她都會在她的家中
[00:05:32.480 --> 00:05:34.680]  預備這個油炸的角仔
[00:05:34.680 --> 00:05:37.280]  作為賀年的食品
[00:05:37.280 --> 00:05:40.280]  她還會叫我們一起去幫忙做
[00:05:40.280 --> 00:05:43.080]  做完之後一起去分享、一起去吃
[00:05:43.080 --> 00:05:46.880]  這些情景至今在我腦海當中歷歷在目
[00:05:46.880 --> 00:05:49.080]  因為我不單只是用眼睛看
[00:05:49.080 --> 00:05:51.480]  我還用手去拿起她炸的角仔
[00:05:51.480 --> 00:05:54.880]  吃完一個又一個美味的食品
[00:05:54.880 --> 00:05:56.680]  所以如果要問我
[00:05:56.680 --> 00:06:01.080]  有什麼是代表我最去紀念這位老人家
[00:06:01.080 --> 00:06:02.880]  未必是去到基督教墳場
[00:06:02.880 --> 00:06:04.480]  掃墓哀悼
[00:06:04.480 --> 00:06:07.080]  卻是在她生前
[00:06:07.080 --> 00:06:09.680]  我們一起吃角仔的這件事
[00:06:09.680 --> 00:06:12.280]  我每年在新年的時候
[00:06:12.280 --> 00:06:16.680]  不知不覺間都預備作為紀念
[00:06:16.680 --> 00:06:18.080]  當我這樣行
[00:06:18.080 --> 00:06:20.280]  過去發生的事情
[00:06:20.280 --> 00:06:21.880]  這個人在我生命當中的恩情
[00:06:21.880 --> 00:06:22.680]  我會記起
[00:06:22.680 --> 00:06:24.880]  我會想起那份愛
[00:06:24.880 --> 00:06:28.280]  感覺到那份感受
[00:06:28.280 --> 00:06:31.280]  聖餐裡面的無教餅
[00:06:31.280 --> 00:06:34.880]  更加超過我剛才所提的例子
[00:06:34.880 --> 00:06:36.680]  不單是幫助我們頭腦上
[00:06:36.680 --> 00:06:42.680]  知識上知道耶穌釘十字架這個跨越世紀的歷史關鍵事件
[00:06:42.680 --> 00:06:44.080]  記得不要忘記
[00:06:44.080 --> 00:06:44.880]  不單止這樣
[00:06:44.880 --> 00:06:48.280]  聖餐是重演這個過去的事
[00:06:48.280 --> 00:06:51.680]  讓我們實際在今日我們的感官經驗上
[00:06:51.680 --> 00:06:55.680]  可以感受到耶穌基督對我們的恩情
[00:06:55.680 --> 00:06:58.480]  你會記得在聖餐當中
[00:06:58.480 --> 00:07:01.080]  當師餐的目者
[00:07:01.080 --> 00:07:02.480]  去擦開那個餅
[00:07:02.480 --> 00:07:07.680]  「啪」一聲,那個聲音
[00:07:07.680 --> 00:07:12.680]  讓你想起主為我們撕裂祂的身體
[00:07:12.680 --> 00:07:18.680]  聖餐是紀念耶穌基督對人最深愛的十字架行動
[00:07:18.680 --> 00:07:26.280]  因為這個行動帶給我們今日有的救恩
[00:07:26.280 --> 00:07:29.080]  第二,紀念的意思
[00:07:29.080 --> 00:07:31.680]  在哥倫多前書十一章二十五節說
[00:07:31.680 --> 00:07:33.880]  「飯後照樣拿起杯來」
[00:07:33.880 --> 00:07:35.880]  你記得聖餐當中不單止有餅
[00:07:35.880 --> 00:07:38.080]  也有杯
[00:07:38.080 --> 00:07:42.080]  這個杯是飯後才派的
[00:07:42.080 --> 00:07:45.280]  不是我們今天去茶餐廳吃完午餐A
[00:07:45.280 --> 00:07:47.680]  吃完就喝檸檬茶
[00:07:47.680 --> 00:07:49.280]  不是這樣的
[00:07:49.280 --> 00:07:53.280]  聖餐的杯是給我們有紀念的第二個重點
[00:07:53.280 --> 00:07:54.280]  不是配搭的
[00:07:54.280 --> 00:07:56.080]  而是同樣重要
[00:07:56.080 --> 00:07:58.080]  在這裡我們要搞清楚
[00:07:58.080 --> 00:08:00.680]  這一餐是什麼樣的飯餐
[00:08:00.680 --> 00:08:02.280]  福音書幫我們看到
[00:08:02.280 --> 00:08:06.080]  《馬太福音》二十六章在前面提到
[00:08:06.080 --> 00:08:08.280]  門徒照耶穌的指示去做
[00:08:08.280 --> 00:08:12.480]  預備好如月節的晚餐
[00:08:12.480 --> 00:08:13.480]  到了晚上
[00:08:13.480 --> 00:08:17.880]  耶穌和十二個門徒一起吃這個晚餐
[00:08:17.880 --> 00:08:20.280]  是耶穌基督在臨上十字架之前
[00:08:20.280 --> 00:08:23.080]  和門徒一起吃的最後晚餐
[00:08:23.080 --> 00:08:25.480]  也是猶太人長久以來
[00:08:25.480 --> 00:08:28.480]  重演的一個如月節的晚餐
[00:08:28.480 --> 00:08:31.680]  紀念在他們舊約的時代,在差一級裏面
[00:08:31.680 --> 00:08:34.480]  一個很關鍵的歷史事件
[00:08:34.480 --> 00:08:39.880]  就是神藉著以色列人用羊的血作為記號
[00:08:39.880 --> 00:08:45.880]  令他們避開了對全埃及地所有人的審判和滅命的刑罰
[00:08:45.880 --> 00:08:47.880]  所以在這個如月節之後
[00:08:47.880 --> 00:08:49.280]  他們經過這一夜
[00:08:49.280 --> 00:08:52.480]  他們就會從奴隸的社會被集體解放出來
[00:08:52.480 --> 00:08:53.880]  成為一個全新的民族
[00:08:53.880 --> 00:08:56.280]  所以如月節對猶太人來說
[00:08:56.280 --> 00:09:02.280]  是世世代代去紀念上帝這個關鍵的歷史事件
[00:09:02.280 --> 00:09:08.280]  拯救他們這個大恩典的重要日期
[00:09:08.280 --> 00:09:09.680]  在如月節當中
[00:09:09.680 --> 00:09:14.080]  無教餅正是代表他們要在差一級之前那一夜
[00:09:14.080 --> 00:09:16.080]  去預備好的餅
[00:09:16.080 --> 00:09:20.480]  而杯則是他們在如月節裏慶祝的時候
[00:09:20.480 --> 00:09:24.680]  去抓走、去用的
[00:09:24.680 --> 00:09:26.680]  主耶穌在如月節裏設立聖餐
[00:09:26.680 --> 00:09:29.480]  就是要承接著這個救恩的歷史
[00:09:29.480 --> 00:09:30.880]  祂不是斬斷了
[00:09:30.880 --> 00:09:32.480]  不是現在有新的就不要舊的
[00:09:32.480 --> 00:09:34.680]  而是承接著這個歷史
[00:09:34.680 --> 00:09:35.880]  整個救恩歷史
[00:09:35.880 --> 00:09:38.280]  整個聖經只有一個主題
[00:09:38.280 --> 00:09:41.680]  就是人如何得著這個救恩
[00:09:41.680 --> 00:09:44.280]  這個主題是練冠的
[00:09:44.280 --> 00:09:46.480]  聖餐成為了紀念父神
[00:09:46.480 --> 00:09:50.280]  藉著耶穌基督在十字架上完成
[00:09:50.280 --> 00:09:52.880]  由舊約創世開始到耶穌的時候
[00:09:52.880 --> 00:09:55.480]  整個救贖的因典
[00:09:55.480 --> 00:09:58.880]  舊約一直和新約一起
[00:09:58.880 --> 00:10:01.680]  指向我們的主耶穌基督
[00:10:01.680 --> 00:10:04.280]  這是第二個紀念的重點
[00:10:04.280 --> 00:10:08.880]  是和舊約神偉大拯救的行動有關
[00:10:08.880 --> 00:10:13.880]  十字架更深完成了這個救贖的歷史
[00:10:13.880 --> 00:10:15.880]  第三個紀念的重點
[00:10:15.880 --> 00:10:17.880]  我們看回馬太自己的報道
[00:10:17.880 --> 00:10:19.280]  二十八節那裏說
[00:10:19.280 --> 00:10:23.680]  「這是我的血,是為立約的」
[00:10:23.680 --> 00:10:26.480]  這個杯裏的葡萄汁
[00:10:26.480 --> 00:10:31.480]  象徵著主耶穌基督在十字架上傾流的寶血
[00:10:31.480 --> 00:10:32.680]  如果我們不熟悉舊約
[00:10:32.680 --> 00:10:35.280]  我們不太明白為何要這樣去代表
[00:10:35.280 --> 00:10:37.880]  但我們用語字的角度來看
[00:10:37.880 --> 00:10:40.880]  剛才所說的羔羊的寶血
[00:10:40.880 --> 00:10:45.680]  「沒在門微,避過滅命的刑罰和審判」
[00:10:45.680 --> 00:10:47.280]  主耶穌基督的血
[00:10:47.280 --> 00:10:52.680]  亦成為了讓我們避過刑罰
[00:10:52.680 --> 00:10:56.680]  罪得赦的血
[00:10:56.680 --> 00:11:02.680]  而且保羅繼續去演繹立約的事情
[00:11:02.680 --> 00:11:06.080]  他特別標明這是新約
[00:11:06.080 --> 00:11:07.080]  這裏特別提及
[00:11:07.080 --> 00:11:08.680]  「飯後只要拿起杯來說
[00:11:08.680 --> 00:11:15.480]  這杯是用我的血所立的新約」
[00:11:15.480 --> 00:11:17.480]  這裏提及舊約時
[00:11:17.480 --> 00:11:20.080]  耶利米先知三十一章
[00:11:20.080 --> 00:11:21.880]  三十一節的預告
[00:11:21.880 --> 00:11:23.280]  他說
[00:11:23.280 --> 00:11:25.880]  「日子將到我要與以色列
[00:11:25.880 --> 00:11:30.280]  和猶大人另立新約」
[00:11:30.280 --> 00:11:31.280]  在這個新約下
[00:11:31.280 --> 00:11:33.680]  令人和神分隔開的兩大問題
[00:11:33.680 --> 00:11:38.080]  罪和人的博弈本性解決了
[00:11:38.080 --> 00:11:38.880]  如何解決?
[00:11:38.880 --> 00:11:41.880]  就是罪因為流出的血
[00:11:41.880 --> 00:11:43.680]  已經令罪得赦
[00:11:43.680 --> 00:11:46.480]  當耶穌基督在十字架上流出血
[00:11:46.480 --> 00:11:48.880]  就立了這個新約
[00:11:48.880 --> 00:11:50.880]  而且那個背役
[00:11:50.880 --> 00:11:53.880]  是人本來從創世以來對神的反叛
[00:11:53.880 --> 00:11:56.080]  令我們邁向滅亡
[00:11:56.080 --> 00:11:59.280]  因為耶穌所流出的血而立的新約
[00:11:59.280 --> 00:12:00.880]  不像舊約西乃山的約
[00:12:00.880 --> 00:12:03.080]  寫在石頭上
[00:12:03.080 --> 00:12:04.880]  而是寫在我們的心上
[00:12:04.880 --> 00:12:07.080]  三十三節這樣說
[00:12:07.080 --> 00:12:09.280]  「我要把我的律法放在他們裏面
[00:12:09.280 --> 00:12:10.880]  寫在他們心裏」
[00:12:10.880 --> 00:12:16.680]  這是神和人所立的新約的重點
[00:12:16.680 --> 00:12:19.880]  罪和博弈已經解決了
[00:12:19.880 --> 00:12:22.880]  神在我們的心裏寫下他的律法
[00:12:22.880 --> 00:12:24.480]  就是我們能夠有能力
[00:12:24.480 --> 00:12:26.480]  作出不一樣的選擇
[00:12:26.480 --> 00:12:27.680]  寫在你的心裏
[00:12:27.680 --> 00:12:30.080]  不是寫在外在要你遵守
[00:12:30.080 --> 00:12:32.080]  而是在你心裏幫助你
[00:12:32.080 --> 00:12:33.680]  內化在你當中
[00:12:33.680 --> 00:12:36.480]  時刻去勉勵著你
[00:12:36.480 --> 00:12:39.680]  主的新約在你當中
[00:12:39.680 --> 00:12:41.480]  主的道令你能夠
[00:12:41.480 --> 00:12:45.680]  從今以後作出不一樣的選擇
[00:12:45.680 --> 00:12:48.480]  聖餐是紀念耶穌基督
[00:12:48.480 --> 00:12:51.480]  對人最深的愛的十字架行動
[00:12:51.480 --> 00:12:56.080]  而這個行動帶給我們現在有的救恩
[00:12:56.080 --> 00:12:58.080]  這是救恩
[00:12:58.080 --> 00:13:00.880]  這個救恩不是靠你
[00:13:00.880 --> 00:13:04.480]  而是靠主耶穌基督
[00:13:04.480 --> 00:13:07.480]  孫迅博士曾經繼續這樣說聖餐
[00:13:07.480 --> 00:13:10.480]  耶穌說這是我的身體
[00:13:10.480 --> 00:13:12.480]  是用血納的新約
[00:13:12.480 --> 00:13:15.080]  這不僅是一個象徵
[00:13:15.080 --> 00:13:19.880]  還是分享主上帝和我們納的約
[00:13:19.880 --> 00:13:22.880]  主動性不在我身上
[00:13:22.880 --> 00:13:24.080]  因為這個約
[00:13:24.080 --> 00:13:27.080]  上帝答應我們要帶領保守我們
[00:13:27.080 --> 00:13:29.080]  而且成為我們一切
[00:13:29.080 --> 00:13:31.880]  直到榮耀的日子
[00:13:31.880 --> 00:13:35.080]  過去耶穌基督完成的
[00:13:35.080 --> 00:13:38.080]  十字架那個關鍵的歷史事件
[00:13:38.080 --> 00:13:41.480]  在今天在聖餐當中我們再一次領受
[00:13:41.480 --> 00:13:44.280]  在聖餐當中再一次紀念
[00:13:44.280 --> 00:13:47.280]  知道對我們今天是有效
[00:13:47.280 --> 00:13:50.080]  一直幫助我們直到榮耀的日子
[00:13:50.080 --> 00:13:53.480]  將來再見主面的日子
[00:13:53.480 --> 00:13:55.480]  說到聖餐不是靠我們自己
[00:13:55.480 --> 00:13:57.480]  這是聖餐的重點
[00:13:57.480 --> 00:13:59.480]  不是我們做什麼去換
[00:13:59.480 --> 00:14:04.680]  從頭到尾我們都是領受的
[00:14:04.680 --> 00:14:07.280]  領受什麼呢?
[00:14:07.280 --> 00:14:09.080]  哥林多前書十一章二十六節說
[00:14:09.080 --> 00:14:11.080]  「你們每逢吃者餅喝者杯
[00:14:11.080 --> 00:14:14.680]  就是宣揚主的死」
[00:14:14.680 --> 00:14:17.680]  中文這兩個字非常重要
[00:14:17.680 --> 00:14:18.680]  耶穌基督的死
[00:14:18.680 --> 00:14:20.080]  十字架的死身
[00:14:20.080 --> 00:14:22.080]  那個撕開的破碎
[00:14:22.080 --> 00:14:23.080]  耶穌基督的死
[00:14:23.080 --> 00:14:24.880]  確立了一個新約
[00:14:24.880 --> 00:14:26.080]  這是我們剛才提到的
[00:14:26.080 --> 00:14:28.280]  而祂的死帶給我們救恩
[00:14:28.280 --> 00:14:29.280]  若果只是死亡
[00:14:29.280 --> 00:14:30.480]  沒有什麼可以誇的
[00:14:30.480 --> 00:14:31.480]  死了
[00:14:31.480 --> 00:14:34.080]  聖餐只不過是追思會的話
[00:14:34.080 --> 00:14:37.880]  還要是不斷常常舉行的追思會的話
[00:14:37.880 --> 00:14:41.480]  人很難不是行禮如儀
[00:14:41.480 --> 00:14:42.880]  追悼是有意思的
[00:14:42.880 --> 00:14:44.280]  就是不要忘記
[00:14:44.280 --> 00:14:47.080]  重述一段悲慘的過去
[00:14:47.080 --> 00:14:48.680]  大概你每年九月十一日
[00:14:48.680 --> 00:14:50.880]  你都會看到新聞裏面報道
[00:14:50.880 --> 00:14:51.680]  紐約的人
[00:14:51.680 --> 00:14:55.280]  又去到九一一世貿大樓的遺址
[00:14:55.280 --> 00:14:57.280]  去紀念他們死了的親友
[00:14:57.280 --> 00:14:59.280]  逐一讀出他們的名字
[00:14:59.280 --> 00:15:01.280]  追思哀悼
[00:15:01.280 --> 00:15:02.880]  說回過去
[00:15:02.880 --> 00:15:04.480]  這是很有意義的
[00:15:04.480 --> 00:15:07.080]  不過大概就停在這裏
[00:15:07.080 --> 00:15:09.680]  但聖餐不止這樣
[00:15:09.680 --> 00:15:11.680]  宣揚主的死
[00:15:11.680 --> 00:15:13.680]  後面還有一句
[00:15:13.680 --> 00:15:14.680]  那五個字
[00:15:14.680 --> 00:15:17.480]  「直等到他來」
[00:15:17.480 --> 00:15:18.880]  所以本用宣揚用得好
[00:15:18.880 --> 00:15:22.080]  因為在新約裏面要宣揚的就是福音
[00:15:22.080 --> 00:15:23.880]  宣揚主耶穌基督的福音
[00:15:23.880 --> 00:15:26.680]  兩句加起來的意義深長
[00:15:26.680 --> 00:15:28.880]  十字架這個關鍵的歷史事件
[00:15:28.880 --> 00:15:31.480]  耶穌基督在上面死了是過去
[00:15:31.480 --> 00:15:34.080]  「直等到他來」是未來
[00:15:34.080 --> 00:15:36.280]  耶穌的死和耶穌的再來之間
[00:15:36.280 --> 00:15:38.280]  就是主耶穌復活
[00:15:38.280 --> 00:15:40.080]  祂掌權的日子
[00:15:40.080 --> 00:15:41.680]  He will be back
[00:15:41.680 --> 00:15:43.280]  祂會再回來
[00:15:43.280 --> 00:15:46.280]  我們所宣揚的是一個空墳墓的福音
[00:15:46.280 --> 00:15:48.480]  一個死後第三天復活的主
[00:15:48.480 --> 00:15:49.880]  這個是福音
[00:15:49.880 --> 00:15:51.080]  我們接受了這個福音
[00:15:51.080 --> 00:15:52.480]  以致我們承認
[00:15:52.480 --> 00:15:54.280]  耶穌是我們的主
[00:15:54.280 --> 00:15:57.480]  祂在我們生命當中有絕對的主權
[00:15:57.480 --> 00:15:58.480]  所以孫迅博士說
[00:15:58.480 --> 00:16:02.480]  千萬不要只將聖餐
[00:16:02.480 --> 00:16:05.280]  看作一台紀念的儀式
[00:16:05.280 --> 00:16:07.280]  不要這樣做
[00:16:07.280 --> 00:16:08.280]  聖餐是重演
[00:16:08.280 --> 00:16:14.080]  而且宣揚這個活的福音的信仰
[00:16:14.080 --> 00:16:16.280]  沒有關係的
[00:16:16.280 --> 00:16:19.080]  我們沒有東西和神去換
[00:16:19.080 --> 00:16:21.880]  但是聖餐讓我們這群人
[00:16:21.880 --> 00:16:24.280]  去紀念耶穌基督對人最深
[00:16:24.280 --> 00:16:26.280]  十字架愛的行動
[00:16:26.280 --> 00:16:30.680]  因為這個行動帶給我們今天現在有救恩
[00:16:30.680 --> 00:16:32.280]  等下一次你領聖餐的時候
[00:16:32.280 --> 00:16:34.480]  你要記得這件事
[00:16:34.480 --> 00:16:37.080]  你不只是在那一刻做一個動作
[00:16:37.080 --> 00:16:38.880]  做一個儀式
[00:16:38.880 --> 00:16:40.880]  而是你進入這個救恩的歷史裡面
[00:16:40.880 --> 00:16:42.280]  讓你不忘記
[00:16:42.280 --> 00:16:46.080]  讓你活在這個救恩的歷史當中
[00:16:46.080 --> 00:16:48.880]  這是第一點
[00:16:48.880 --> 00:16:50.280]  第二
[00:16:50.280 --> 00:16:52.080]  聖餐是什麼呢?
[00:16:52.080 --> 00:16:56.280]  聖餐就是要審查我們現在和主的關係
[00:16:56.280 --> 00:16:59.880]  和教會群體的團契關係
[00:16:59.880 --> 00:17:02.280]  聖餐是要審查我們現在和主的關係
[00:17:02.280 --> 00:17:05.480]  和教會群體的團契關係
[00:17:05.480 --> 00:17:06.480]  想到主的死
[00:17:06.480 --> 00:17:07.080]  剛才說了
[00:17:07.080 --> 00:17:09.480]  我們知道是因為我們的罪
[00:17:09.480 --> 00:17:11.480]  只能夠靠耶穌基督去洗清
[00:17:11.480 --> 00:17:13.080]  大概我們每一個人
[00:17:13.080 --> 00:17:15.080]  都搞得很清楚
[00:17:15.080 --> 00:17:18.880]  因為我們沒有辦法擺脫自己罪的問題
[00:17:18.880 --> 00:17:21.080]  所以我們在領聖餐之前
[00:17:21.080 --> 00:17:23.280]  你會做一件什麼事呢?
[00:17:23.280 --> 00:17:27.280]  你會去認罪悔改
[00:17:27.280 --> 00:17:29.080]  有一個靜默的時間
[00:17:29.080 --> 00:17:31.880]  去思想
[00:17:31.880 --> 00:17:34.080]  去想一下自己
[00:17:34.080 --> 00:17:35.280]  這個認罪的部分
[00:17:35.280 --> 00:17:37.680]  的確是鼓勵我們要好好為聖餐
[00:17:37.680 --> 00:17:39.080]  預備好自己
[00:17:39.080 --> 00:17:40.680]  說到預備好自己
[00:17:40.680 --> 00:17:42.080]  是表達一個不苟且
[00:17:42.080 --> 00:17:42.680]  不馬虎
[00:17:42.680 --> 00:17:45.280]  認認真真的態度
[00:17:45.280 --> 00:17:47.480]  其實在《瑪特福音》二十六章
[00:17:47.480 --> 00:17:51.480]  當預節的一餐來之前
[00:17:51.480 --> 00:17:54.480]  門徒去預備
[00:17:54.480 --> 00:17:55.280]  十七節那裡說
[00:17:55.280 --> 00:17:56.680]  「隨教節的第一天
[00:17:56.680 --> 00:17:58.080]  門徒前來」
[00:17:58.080 --> 00:17:59.280]  他們主動來問
[00:17:59.280 --> 00:17:59.880]  問耶穌
[00:17:59.880 --> 00:18:01.680]  「你要我們在哪裡
[00:18:01.680 --> 00:18:03.680]  為你預備
[00:18:03.680 --> 00:18:06.280]  如月節的晚餐呢?」
[00:18:06.280 --> 00:18:08.680]  這一餐是要預備的
[00:18:08.680 --> 00:18:10.480]  不是臨時的
