
[00:00:00.000 --> 00:00:03.120]  各位弟兄姊妹 午安
[00:08:24.280 --> 00:08:29.320]  代表信福音的人需要分享耶穌基督受苦的命運
[00:08:29.320 --> 00:08:35.960]  正正因為耶穌基督是一位失敗、流淚、沒有尊嚴的耶穌基督
[00:08:35.960 --> 00:08:37.960]  作為基督的跟隨者
[00:08:37.960 --> 00:08:43.400]  我們就自然在世人眼中看似失敗、流淚和沒有尊嚴
[00:08:43.400 --> 00:08:48.680]  我們也好似耶穌基督一樣去擁抱世上的苦難
[00:08:48.680 --> 00:08:54.840]  放下自己的享受和那些罪人、窮人、惡人在一起
[00:08:54.840 --> 00:08:57.720]  就是一種死亡和受苦的衛生
[00:08:57.720 --> 00:09:01.480]  這就是擁抱苦難的基督
[00:09:01.480 --> 00:09:04.200]  第二點就是從死裡復活
[00:09:04.200 --> 00:09:07.000]  福音不只是說耶穌死了
[00:09:07.000 --> 00:09:10.920]  福音最重要的一部分就是宣告祂復活
[00:09:10.920 --> 00:09:12.360]  如果祂就這樣死了
[00:09:12.360 --> 00:09:14.760]  這個福音也不是福音
[00:09:14.760 --> 00:09:16.360]  是宣告祂復活
[00:09:16.360 --> 00:09:19.560]  祂的復活宣告死亡和黑暗
[00:09:19.560 --> 00:09:22.120]  其實不能夠戰勝祂
[00:09:22.120 --> 00:09:25.640]  也宣告耶穌基督每一位基督徒的人生
[00:09:25.640 --> 00:09:29.560]  就算你現在是受苦
[00:09:29.560 --> 00:09:34.440]  將來也必定再沒有眼淚、再沒有痛苦
[00:09:34.440 --> 00:09:39.800]  能夠用一個復活的身軀重獲、重拾尊嚴
[00:09:39.800 --> 00:09:46.680]  所以基督徒相信死亡和黑暗是短暫的
[00:09:46.680 --> 00:09:49.960]  而真正能夠長存的
[00:09:49.960 --> 00:09:53.400]  就是復活以後沒有眼淚的生活
[00:09:53.400 --> 00:09:58.360]  世上沒有任何一切的東西可以戰勝基督徒
[00:09:58.360 --> 00:10:01.720]  因為我們的盼望不是在今世裡面
[00:10:01.720 --> 00:10:04.440]  而是在來世身體的復活
[00:10:04.440 --> 00:10:09.880]  這是復活的基督和受苦的基督的兩點
[00:10:09.880 --> 00:10:12.280]  大家明白了
[00:10:12.280 --> 00:10:15.960]  如果你的福音沒有了「是但一道」
[00:10:15.960 --> 00:10:18.360]  那個也不是整全的福音
[00:10:18.360 --> 00:10:19.880]  譬如你試能夠想像
[00:10:19.880 --> 00:10:22.360]  你只是相信基督的受死
[00:10:22.360 --> 00:10:24.600]  但是不相信祂的復活
[00:10:24.600 --> 00:10:28.360]  那你的確真的可以擁抱世上的苦難
[00:10:28.360 --> 00:10:31.160]  你的確可以和受苦者去到同行
[00:10:31.160 --> 00:10:36.280]  我們叫這些不是很離地、很貼地的福音
[00:10:36.280 --> 00:10:39.240]  但是這樣的福音是沒有盼望的
[00:10:39.240 --> 00:10:42.680]  因為你不相信復活的層次
[00:10:42.680 --> 00:10:46.280]  但另一方面如果你只是相信復活那一邊
[00:10:46.280 --> 00:10:49.080]  但是也不相信受苦那一邊
[00:10:49.080 --> 00:10:52.200]  我們就叫這些「離地的福音」
[00:10:52.200 --> 00:10:57.080]  「離地的福音」即是你只是叫人信耶穌就得永生
[00:10:57.080 --> 00:10:59.640]  獲取入天堂的入場券
[00:10:59.640 --> 00:11:01.640]  然後對人間的疾苦
[00:11:01.640 --> 00:11:05.560]  所有的眼淚就視若無睹的一種情況
[00:11:05.560 --> 00:11:06.360]  大家明白了
[00:11:06.360 --> 00:11:08.920]  你信復活但不信受苦
[00:11:08.920 --> 00:11:11.720]  其實我們叫這些「離地的福音」
[00:11:11.720 --> 00:11:15.720]  所以你既貼地又離地
[00:11:15.720 --> 00:11:19.000]  你既貼天又離天
[00:11:19.000 --> 00:11:20.200]  可以這樣說
[00:11:20.200 --> 00:11:24.360]  所以福音是拿著兩面這樣的一個層次
[00:11:24.360 --> 00:11:26.840]  我們就謂之一個真正的福音
[00:11:26.840 --> 00:11:32.040]  第三點就是耶穌等於基督
[00:11:32.040 --> 00:11:35.240]  當我們說基督是應許的尼塞亞
[00:11:35.240 --> 00:11:38.440]  那麼耶穌就是基督的這個命題
[00:11:38.440 --> 00:11:40.920]  其實就說明了尼塞亞本身
[00:11:40.920 --> 00:11:46.040]  就是歷史上真真實實有血有肉的一個人
[00:11:46.040 --> 00:11:51.400]  大家明白耶穌這個名字是人的名字
[00:11:51.400 --> 00:11:55.240]  基督這個名字是神的名字
[00:11:55.240 --> 00:11:58.520]  當我們說耶穌等於基督
[00:11:58.520 --> 00:12:00.920]  就是說祂又是神
[00:12:00.920 --> 00:12:03.960]  祂又是人
[00:12:03.960 --> 00:12:06.680]  我們就叫這一樣神仁義聖
[00:12:06.680 --> 00:12:10.760]  你看看你旁邊那個像不像神
[00:12:10.760 --> 00:12:11.800]  一定不像
[00:12:11.800 --> 00:12:14.600]  祂像不像人
[00:12:14.600 --> 00:12:15.400]  像啊
[00:12:15.400 --> 00:12:16.760]  可能最近工作太忙
[00:12:16.760 --> 00:12:19.240]  祂也不太像一個人
[00:12:19.240 --> 00:12:24.040]  你會看到祂又是100%的上帝
[00:12:24.040 --> 00:12:26.280]  又是100%的人
[00:12:26.280 --> 00:12:27.880]  就絕對不會出現嗎
[00:12:27.880 --> 00:12:28.840]  絕對不會出現
[00:12:28.840 --> 00:12:31.720]  祂就多些人性就少些神性
[00:12:31.720 --> 00:12:34.040]  多些神性就少些人性
[00:12:34.040 --> 00:12:36.200]  我們以為是水溝油
[00:12:36.200 --> 00:12:40.440]  你多些60%的神性就一定是40%的人性
[00:12:40.440 --> 00:12:41.480]  大家明白我說什麼
[00:12:41.480 --> 00:12:43.240]  其實祂不是這樣
[00:12:43.240 --> 00:12:45.480]  祂100%都是神
[00:12:45.480 --> 00:12:47.800]  但是100%都是人
[00:12:47.800 --> 00:12:50.120]  那麼你說這條數怎麼計算的呢
[00:12:50.120 --> 00:12:53.240]  答案就是不是你的腦能夠計算得到
[00:12:53.240 --> 00:12:56.120]  所以我們就會看到我們叫這一樣東西
[00:12:56.120 --> 00:12:57.720]  就叫做神仁義聖
[00:12:57.720 --> 00:13:01.720]  所以福音就是你要宣講耶穌基督的復活
[00:13:01.720 --> 00:13:04.680]  另一方面宣講祂的受苦
[00:13:04.680 --> 00:13:05.800]  悔罪
[00:13:05.800 --> 00:13:07.880]  認罪悔改那部分
[00:13:07.880 --> 00:13:12.760]  我們就叫這一樣東西叫做整全的福音
[00:13:12.760 --> 00:13:14.360]  我自己呢
[00:13:14.360 --> 00:13:19.880]  其實最近都說了很多報道會
[00:13:19.880 --> 00:13:23.240]  我很怕說報道會
[00:13:23.240 --> 00:13:25.640]  每逢有教會邀請我講報道會
[00:13:25.640 --> 00:13:28.360]  我找不到理由推他
[00:13:28.360 --> 00:13:29.160]  因為什麼呢
[00:13:29.160 --> 00:13:33.640]  因為讓你去拿正牌傳福音
[00:13:33.640 --> 00:13:35.560]  你做牧師還不去做
[00:13:35.560 --> 00:13:37.960]  其實你不如不要做牧師
[00:13:37.960 --> 00:13:39.640]  你一定會走去傳的
[00:13:39.640 --> 00:13:42.600]  但是每次接了要講報道會
[00:13:42.600 --> 00:13:45.000]  我都覺得有點後悔的感覺
[00:13:45.000 --> 00:13:49.320]  但是因為我自己不是很懂得講報道會
[00:13:49.320 --> 00:13:51.160]  你叫我講聖經是可以的
[00:13:51.160 --> 00:13:53.160]  不是說報道會不講聖經
[00:13:53.160 --> 00:13:55.960]  不過報道會真的要想一些辦法
[00:13:55.960 --> 00:13:59.160]  是可以怎樣將這個福音展述出去
[00:13:59.160 --> 00:14:03.240]  那個試探是什麼呢
[00:14:03.240 --> 00:14:04.760]  那個試探就是
[00:14:04.760 --> 00:14:07.720]  你講到講得很有趣
[00:14:07.720 --> 00:14:09.720]  大家千萬不要黑眼睡
[00:14:09.720 --> 00:14:11.960]  然後講到很生動
[00:14:11.960 --> 00:14:12.600]  笑完
[00:14:12.600 --> 00:14:16.120]  然後笑一笑就不小心舉手說信了主就好了
[00:14:16.120 --> 00:14:20.200]  但是這樣又過不了我的良心
[00:14:20.200 --> 00:14:29.080]  因為福音並不能夠像大綜藝一樣
[00:14:29.080 --> 00:14:32.280]  福音你不可以只是娛樂大家
[00:14:32.280 --> 00:14:37.560]  福音你真的一定要去宣講一個很核心的信息
[00:14:37.560 --> 00:14:40.200]  就是你是犯罪
[00:14:40.200 --> 00:14:43.320]  你是要悔改
[00:14:43.320 --> 00:14:50.360]  並且你要接受耶穌基督十字架的大愛和祂的拯救
[00:14:50.360 --> 00:14:53.640]  其實一定要touch on最敏感的部分
[00:14:53.640 --> 00:14:56.360]  最敏感的部分就是你有罪
[00:14:56.360 --> 00:14:59.000]  每個人都不覺得自己有罪
[00:14:59.000 --> 00:15:01.080]  每個人都覺得隔壁那個有罪
[00:15:01.080 --> 00:15:03.960]  每個人都覺得自己沒有問題
[00:15:03.960 --> 00:15:05.800]  這個是人的罪性
[00:15:05.800 --> 00:15:07.240]  人是覺得自大
[00:15:07.240 --> 00:15:08.520]  人是覺得自疑
[00:15:08.520 --> 00:15:10.520]  人是不會悔改
[00:15:10.520 --> 00:15:13.720]  但是你無論如何都要touch on 叫人悔改
[00:15:13.720 --> 00:15:15.640]  你要下藥
[00:15:15.640 --> 00:15:19.960]  你要讓人知道人真的要有罪性
[00:15:19.960 --> 00:15:24.120]  我最希望他能夠舉手接受耶穌基督
[00:15:24.120 --> 00:15:30.680]  痛哭流涕洗心革面地認罪悔改相信基督
[00:15:30.680 --> 00:15:34.360]  而不是期望拿到天堂入場券
[00:15:34.360 --> 00:15:38.200]  拿到奶粉而信耶穌那種利益化的信耶穌
[00:15:38.200 --> 00:15:39.800]  大家明白我說什麼嗎?
[00:15:39.800 --> 00:15:40.840]  如果我這樣做
[00:15:40.840 --> 00:15:41.800]  其實你明白嗎?
[00:15:41.800 --> 00:15:43.960]  我自己是很緊張
[00:15:43.960 --> 00:15:47.160]  不知道怎麼說那個福音
[00:15:47.160 --> 00:15:50.520]  我還記得有一次去到一間幼稚園
[00:15:50.520 --> 00:15:56.520]  那間幼稚園的校長叫我向整間幼稚園的家長去講報道會
[00:15:56.520 --> 00:16:00.120]  那天我都預備得一般般
[00:16:00.120 --> 00:16:01.480]  我覺得
[00:16:01.480 --> 00:16:03.000]  講完之後
[00:16:03.000 --> 00:16:04.600]  就是最緊張的環節
[00:16:04.600 --> 00:16:05.800]  就是呼籲人
[00:16:05.800 --> 00:16:07.480]  誰願意接受耶穌
[00:16:07.480 --> 00:16:10.200]  就舉手
[00:16:10.200 --> 00:16:13.240]  我呼籲了幾次
[00:16:13.240 --> 00:16:15.800]  沒有人舉手
[00:16:15.800 --> 00:16:19.720]  我都很希望我能夠看得開
[00:16:19.720 --> 00:16:21.800]  這些都不是我的口才
[00:16:21.800 --> 00:16:23.320]  這些是聖靈的工作
[00:16:23.320 --> 00:16:24.520]  我都不會覺得
[00:16:24.520 --> 00:16:28.920]  這樣就搞到我價值不高
[00:16:28.920 --> 00:16:30.040]  但實際上
[00:16:30.040 --> 00:16:34.360]  你明白整件事就完了
[00:16:34.360 --> 00:16:39.400]  從此那間幼稚園不再找你去講報道會
[00:16:39.400 --> 00:16:43.880]  但我自己仍然有一間中學
[00:16:43.880 --> 00:16:47.800]  邀請我向全校的學生講報道會
[00:16:47.800 --> 00:16:50.520]  中學我已經四十五歲
[00:16:50.520 --> 00:16:55.080]  距離中學的年紀已經差了很大
[00:16:55.080 --> 00:16:57.800]  我所有關於中學流行什麼
[00:16:57.800 --> 00:16:58.520]  潮什麼
[00:16:58.520 --> 00:17:00.120]  都是靠我的女兒
[00:17:00.120 --> 00:17:01.880]  我女兒現在讀中二
[00:17:01.880 --> 00:17:06.680]  所以那天我又是同樣講同樣的訊息
[00:17:06.680 --> 00:17:08.440]  又是叫他們要悔改
[00:17:08.440 --> 00:17:10.440]  又是說要流淚
[00:17:10.440 --> 00:17:12.760]  又是說要去認罪
[00:17:12.760 --> 00:17:14.280]  但很感恩
[00:17:14.280 --> 00:17:17.320]  初中和高中分兩場
[00:17:17.320 --> 00:17:20.840]  初中是一百多人走出來
[00:17:20.840 --> 00:17:22.520]  決志去到順處
[00:17:22.520 --> 00:17:25.720]  高中是二十多人走出來
[00:17:25.720 --> 00:17:27.480]  去到決志順處
[00:17:27.480 --> 00:17:32.920]  並且我看到他們是哭著流淚認罪去到順處
[00:17:32.920 --> 00:17:35.400]  你會發現同一樣的訊息
[00:17:35.400 --> 00:17:39.800]  很有可能是被上帝使用有不同的效果
[00:17:39.800 --> 00:17:42.360]  但我期望那個信主
[00:17:42.360 --> 00:17:45.080]  是真的信到這個福音的本質
[00:17:45.080 --> 00:17:47.800]  而不是只是拿個入場券那麼簡單
[00:17:47.800 --> 00:17:51.240]  也更加不是娛樂大家那麼簡單
[00:17:51.240 --> 00:17:55.240]  當然其實要向中學生講報道會訊息
[00:17:55.240 --> 00:17:57.880]  也要娛樂一下他們才行
[00:17:57.880 --> 00:18:00.680]  我們看一看第二點
[00:18:00.680 --> 00:18:04.120]  陳明完之後那些人有什麼反應
[00:18:04.120 --> 00:18:06.440]  第四節就是第一種反應
[00:18:06.440 --> 00:18:08.920]  他們中間有人聽了勸
[00:18:08.920 --> 00:18:12.200]  服從了保羅和西拉
[00:18:12.200 --> 00:18:15.560]  並且裏面的人有很多敬虔的希利利人
[00:18:15.560 --> 00:18:18.280]  尊貴的婦女也不少
[00:18:18.280 --> 00:18:20.440]  當保羅陳明了福音
[00:18:20.440 --> 00:18:24.680]  會堂的人只可以選擇接受還是拒絕
[00:18:24.680 --> 00:18:28.840]  而第四節就說明了很多敬虔的希利利人
[00:18:28.840 --> 00:18:30.840]  和尊貴的婦女
[00:18:30.840 --> 00:18:34.280]  相信他們全部都是外邦人
[00:18:34.280 --> 00:18:37.720]  他們經常出席會堂聚會的人
[00:18:37.720 --> 00:18:41.720]  他們敬虔地期望進入猶太教
[00:18:41.720 --> 00:18:45.880]  所以他們喜歡在安息日聽道
[00:18:45.880 --> 00:18:48.520]  而經過三個安息日的辯論
[00:18:48.520 --> 00:18:53.400]  這班敬畏神的外邦人終於信福音了
[00:18:53.400 --> 00:18:55.400]  他們信福音之後
[00:18:55.400 --> 00:18:59.800]  就需要離開會堂去教會
[00:18:59.800 --> 00:19:05.400]  而在當時開始了猶太教和基督教的分開
[00:19:05.400 --> 00:19:06.680]  他們的分野
[00:19:06.680 --> 00:19:09.080]  所以這些尊貴的人信了主
[00:19:09.080 --> 00:19:15.160]  就自然帶來出席會堂人數的數目的減少
[00:19:15.160 --> 00:19:19.320]  這件事是不是對猶太會堂造成很大的威脅
[00:19:19.320 --> 00:19:20.920]  其實也是
[00:19:20.920 --> 00:19:22.920]  你試一下有個人來到這裏
[00:19:22.920 --> 00:19:28.040]  說完之後就拔走一半的太古城堂的人
[00:19:28.040 --> 00:19:32.120]  你覺不覺得你做這間會堂管理的人
[00:19:32.120 --> 00:19:35.160]  是不是很討厭保羅和細賴
[00:19:35.160 --> 00:19:36.360]  真的很討厭
[00:19:36.360 --> 00:19:38.920]  拔走客人這件事
[00:19:38.920 --> 00:19:43.400]  敬虔的希利利人原文解釋
[00:19:43.400 --> 00:19:47.480]  其實原來這個解釋是敬拜神的希利利人
[00:19:47.480 --> 00:19:48.680]  就是希臘人
[00:19:48.680 --> 00:19:50.680]  他們本來是歸入猶太教的人
[00:19:50.680 --> 00:19:54.440]  而尊貴的婦女,尊貴這個字
[00:19:54.440 --> 00:19:55.960]  原文解作第一
[00:19:55.960 --> 00:19:57.960]  所以你可以譯作第一夫人
[00:19:57.960 --> 00:20:02.040]  代表這些人很有名氣,很有地位
[00:20:02.040 --> 00:20:04.920]  是當時社會領袖的太太
[00:20:04.920 --> 00:20:10.040]  所以信親主的人都是非富則貴的人
[00:20:10.040 --> 00:20:14.040]  實力雄厚,奉獻能力比較強
[00:20:14.040 --> 00:20:16.440]  所以當他們走了之後
[00:20:16.440 --> 00:20:21.880]  其實那班會堂的人就真的很不喜歡保羅和細賴
[00:20:21.880 --> 00:20:24.760]  這班人信主
[00:20:24.760 --> 00:20:29.880]  相信他們應該是不滿足於只有金錢和名利的生活
[00:20:29.880 --> 00:20:32.600]  這些一切榮華的人生
[00:20:32.600 --> 00:20:34.360]  看不到生命的意義
[00:20:34.360 --> 00:20:36.200]  他們看到保羅的福音
[00:20:36.200 --> 00:20:39.160]  立即認為能夠滿足他們的物質
